xSpD,cell_type_anno,n_cell,expected_n,std_resid,RoE,log2_RoE,enrichment,prop_xSpD,prop_cell_type,n_donor,mean_log2_RoE,p_value,padj,sig_by_donor
xVasc_im,Vasc.VLMC,2890,201.6939185322169,194.81128668717378,14.295682189568117,3.837507561867475,enriched,0.5693459416863672,0.2406127716260095,16,3.4854286633002607,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xVasc_mural,Vasc.VLMC,1624,326.4113219906113,74.87979394150156,4.969237498744857,2.313024495414547,enriched,0.3199369582348306,0.0835476900915732,16,2.23822552360011,6.103515625000003e-5,1.5945434570312507e-4,TRUE
xVasc_adj,Vasc.VLMC,277,257.7470614895511,1.2413480479294978,1.0745524010976129,0.10373583824296594,neutral,0.054570527974783296,0.01804677829174539,16,0.6324448672758041,0.05065917968750001,0.06155679392260175,FALSE
xGL,Vasc.VLMC,74,413.2114106504256,-17.558994313102193,0.18007721827849313,-2.473312418671347,depleted,0.014578408195429472,0.0030072743528264316,16,-1.815793371866823,3.051757812500001e-4,6.575436936211342e-4,TRUE
xWMd,Vasc.VLMC,86,889.9821820238918,-29.929084495861034,0.09713838383986799,-3.363814706353218,depleted,0.0169424743892829,0.0016226721258891677,16,-2.8040400707412214,1.5258789062500005e-4,3.4663988196331535e-4,TRUE
xWMuf,Vasc.VLMC,40,703.5357930918125,-27.182933668201937,0.0575254843537741,-4.119654964052937,depleted,0.007880220646178092,9.547450830628223e-4,16,-3.360862248532107,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL1_inhib,Vasc.VLMC,15,269.5689346597018,-16.069313575024818,0.05739275425931772,-4.12298757924979,depleted,0.002955082742316785,9.344047841524949e-4,16,-3.382828363655858,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xLD_glia,Vasc.VLMC,37,774.4502396792367,-29.03097935432255,0.04839020375749777,-4.369141175765372,depleted,0.007289204097714736,8.022723823153147e-4,16,-3.649097150734855,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL6,Vasc.VLMC,15,371.04561018132256,-19.362100875483364,0.041717623826683495,-4.58319920332375,depleted,0.002955082742316785,6.788559015206372e-4,16,-3.431870496484868,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL2,Vasc.VLMC,11,358.28336073627344,-19.193002969426427,0.03205276849071372,-4.96340721778787,depleted,0.0021670606776989757,5.155605549306336e-4,16,-3.724722296227949,6.103515625000003e-5,1.5945434570312507e-4,TRUE
xL5,Vasc.VLMC,7,510.07016696495623,-23.6857524540069,0.014689459912205905,-6.089074836515393,depleted,0.0013790386130811663,2.3045267489711933e-4,16,-4.559590742877163,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL2,Excit.L2,6907,808.8197459962485,226.75721722527973,8.53494559371843,3.0933819567769985,enriched,0.6027576577362772,0.3237251593550806,16,3.167298804806424,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL5,Excit.L2,2329,1151.4763678588324,37.30183191271779,2.0221768996266993,1.015909209432269,enriched,0.20324635657561743,0.07667489711934157,16,0.9601156711220307,5.798339843750002e-4,0.0011486758553021332,TRUE
xVasc_adj,Excit.L2,405,581.8604368811594,-7.672362990079371,0.6963041688952321,-0.5222104337896094,neutral,0.035343398202286415,0.026386083783959867,16,-0.7667104236950616,5.798339843750002e-4,0.0011486758553021332,TRUE
xLD_glia,Excit.L2,1112,1748.3107361080326,-16.85388875916353,0.6361465978164462,-0.6525688269065679,depleted,0.09704162666899381,0.02411153754417919,16,-0.7910888165774986,5.798339843750002e-4,0.0011486758553021332,TRUE
xL1_inhib,Excit.L2,241,608.548152534579,-15.61018575616016,0.3965203719853476,-1.3345331058629681,depleted,0.02103150362160747,0.015012770198716751,16,-1.4618175566177587,1.5258789062500005e-4,3.4663988196331535e-4,TRUE
xL6,Excit.L2,232,837.6303481220991,-22.159317432953586,0.27740315157533146,-1.8499439166841245,depleted,0.020246094772667773,0.010499637943519189,16,-2.3659244899600216,6.103515625000003e-5,1.5945434570312507e-4,TRUE
xWMuf,Excit.L2,193,1588.2223508745233,-38.45716819362313,0.12179598272378216,-3.037461546208454,depleted,0.016842656427262414,0.004606645025778117,16,-2.9743406967460704,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xVasc_im,Excit.L2,9,455.32123964946294,-21.761301261846413,0.020841503584400147,-5.584396826961175,depleted,7.854088489396981e-4,7.493131296311714e-4,16,-4.390917642247112,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xGL,Excit.L2,17,932.8190611984293,-31.896333974130705,0.018750286721380263,-5.736943532920835,depleted,0.0014835500479972075,6.90860324297964e-4,16,-5.3600831617421205,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xVasc_mural,Excit.L2,7,736.8690580556373,-28.338342973299515,0.010171297422998316,-6.6193524725910535,depleted,6.108735491753207e-4,3.6011935384298795e-4,16,-5.237803804647084,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xWMd,Excit.L2,7,2009.1225027209962,-50.146377037982596,0.0037320441972784053,-8.065818213044546,depleted,6.108735491753207e-4,1.320779637351648e-4,16,-6.782894734946358,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL2,Excit.L2_5.mix,1096,346.3546988047466,42.12540733634141,3.1612660972404703,1.66050247814391,enriched,0.22335439168534746,0.051368578927634044,16,1.7718566956056596,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL5,Excit.L2_5.mix,1231,493.08792539342795,35.32584626752185,2.49499620360121,1.3190376203521654,enriched,0.2508661096392908,0.04052674897119342,16,1.3440811036939935,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL6,Excit.L2_5.mix,743,358.6920427816686,21.249834645499675,2.0699233597775697,1.049577352016513,enriched,0.15141634399836967,0.03362599565532223,16,0.9181664752454864,4.2724609375000016e-4,8.841033029084162e-4,TRUE
xLD_glia,Excit.L2_5.mix,980,748.6657458837697,9.259728337047777,1.30878915031457,0.3882326936946799,neutral,0.19971469329529243,0.021249376612675903,16,0.3492053049202109,0.006286621093750002,0.008788654238085286,TRUE
xVasc_adj,Excit.L2_5.mix,198,249.16564829180987,-3.354318970356901,0.7950633231208191,-0.3308583259189946,neutral,0.040350519665783575,0.012899863183269269,16,-0.3440428434657635,0.024963378906250007,0.03181308653296495,TRUE
xWMuf,Excit.L2_5.mix,432,680.1123200751623,-10.334979880546442,0.6354572011747268,-0.654133133673263,depleted,0.08803749745261871,0.01031124689707848,16,-1.1770156549263886,1.5258789062500005e-4,3.4663988196331535e-4,TRUE
xL1_inhib,Excit.L2_5.mix,135,260.59392481780077,-8.061017949761991,0.5189703287602574,-0.946276037564526,depleted,0.027511717953943346,0.008409643057372454,16,-1.0467804979682749,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xVasc_im,Excit.L2_5.mix,13,194.9787348773815,-13.408659951979827,0.06906122043642335,-3.855980360332657,depleted,0.002649276543713063,0.0010823411872450254,16,-3.0675566961881153,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xGL,Excit.L2_5.mix,25,399.4539779475253,-19.708654178216516,0.06375733560861258,-3.9712648487863347,depleted,0.005094762584063582,0.0010159710651440647,16,-3.9854611187177715,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xWMd,Excit.L2_5.mix,46,860.3511755695897,-30.823934373793158,0.0540163053959157,-4.210461223924017,depleted,0.009374363154676992,8.679409045453688e-4,16,-4.269212206637707,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xVasc_mural,Excit.L2_5.mix,8,315.54380555711776,-18.045291937109305,0.026895005852167597,-5.216517886926765,depleted,0.0016303240269003464,4.1156497582055766e-4,16,-3.9889846876273847,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL2,Excit.L2_5.RELN,396,93.94703568557524,32.39624687032625,4.198120111678178,2.0697434439153293,enriched,0.2975206611570248,0.01856017997750281,16,1.525683760817586,0.0013666635191949717,0.002294238357524089,TRUE
xL5,Excit.L2_5.RELN,503,133.74771320535004,33.73917498863558,3.7505294353120835,1.9070942648846865,enriched,0.3779113448534936,0.016559670781893004,16,1.564949632716443,0.0010970505857231035,0.0018871075919022933,TRUE
xL1_inhib,Excit.L2_5.RELN,200,70.68484082585955,15.841416113820594,2.816610919879499,1.4939602869188902,enriched,0.15026296018031554,0.012458730455366598,16,0.9052513256884724,0.0038804738522968977,0.005898320255491285,TRUE
xVasc_adj,Excit.L2_5.RELN,66,67.58497613132239,-0.19832246463288877,0.976720618536088,-0.033982142614921225,neutral,0.049586776859504134,0.00429995439442309,16,-0.20892380023866775,0.45125897415034183,0.4727474967289296,FALSE
xLD_glia,Excit.L2_5.RELN,135,203.07196001045392,-5.2005570389529,0.6656122974551197,-0.5872460067905307,depleted,0.10142749812171299,0.002927210043582905,16,-0.5603729613853355,0.008373849066749973,0.011514042466781213,TRUE
xGL,Excit.L2_5.RELN,12,108.34995815124438,-9.679063927703645,0.11483697570771274,-3.1223408528637053,depleted,0.009015777610818933,4.8766611126915105e-4,16,-2.7020548931779187,0.0010970505857231035,0.0018871075919022933,TRUE
xWMuf,Excit.L2_5.RELN,13,184.47717506012657,-13.632984261757736,0.07298197734726916,-3.776315950465733,depleted,0.009767092411720512,3.102921519954172e-4,16,-3.206044315949656,0.0010970505857231035,0.0018871075919022933,TRUE
xVasc_mural,Excit.L2_5.RELN,3,85.58973001763272,-9.24924497383,0.040655255850879514,-4.620414315953009,depleted,0.002253944402704733,1.5433686593270912e-4,16,-2.655944464469107,0.0013666635191949717,0.002294238357524089,TRUE
xL6,Excit.L2_5.RELN,2,97.29348052626878,-10.05686626815018,0.025564076322331764,-5.289738290065747,depleted,0.0015026296018031556,9.051412020275162e-5,16,-3.1004465640189873,0.0010970505857231035,0.0018871075919022933,TRUE
xVasc_im,Excit.L2_5.RELN,0,52.887038133644744,-7.437676563405152,0.009365569199556284,-6.738417606646232,depleted,0,0,16,-2.321940659286071,0.0010970505857231035,0.0018871075919022933,TRUE
xWMd,Excit.L2_5.RELN,1,233.36609225252167,-16.78697352625793,0.006413926814069072,-7.284576392619664,depleted,7.513148009015778e-4,1.8868280533594974e-5,16,-3.9260874859271575,0.0010970505857231035,0.0018871075919022933,TRUE
xL5,Excit.L5.RELN,2372,332.30930696475775,118.62547981455755,7.128706891154434,2.8336404033297526,enriched,0.7172664045963109,0.07809053497942386,16,2.489447396842899,7.265138800579516e-4,0.0013437292117886006,TRUE
xLD_glia,Excit.L5.RELN,476,504.55219515745387,-1.3884284834250766,0.9434668427714634,-0.08395627829083127,neutral,0.1439371031146054,0.010321125783299724,16,-0.23837206125005905,0.1055137152897013,0.1245896412177829,FALSE
xVasc_adj,Excit.L5.RELN,125,167.9214996741421,-3.4184282982657463,0.7451542721256752,-0.42438895174268804,neutral,0.03779860901118839,0.0081438530197407,16,-0.5110610541121273,0.015785487984724417,0.020880803726629135,TRUE
xWMuf,Excit.L5.RELN,187,458.35162879326714,-13.731546393287832,0.40862882080882185,-1.2911371331764516,depleted,0.05654671908073783,0.004463433263318694,16,-1.0795753352951836,8.919013770591247e-4,0.001613916777535559,TRUE
xL2,Excit.L5.RELN,89,233.4206213465044,-9.859234796164815,0.3826084228265814,-1.38605946104551,depleted,0.026912609615966133,0.004171353580802399,16,-1.417409032155534,0.0028655948078218263,0.0045030775551485845,TRUE
xL1_inhib,Excit.L5.RELN,29,175.62341743885617,-11.432739382069101,0.16749618210333309,-2.5777998836355356,depleted,0.008769277290595706,0.0018065159160281568,16,-2.046132459841401,0.001965529409241636,0.0031844623762131933,TRUE
xL6,Excit.L5.RELN,10,241.73519166068434,-15.566604077679418,0.04334630293812998,-4.527947240394044,depleted,0.0030238887208950713,4.5257060101375814e-4,16,-3.485280133160615,8.919013770591247e-4,0.001613916777535559,TRUE
xVasc_im,Excit.L5.RELN,5,131.40303163633598,-11.314827460253408,0.04169729786926965,-4.583902294759826,depleted,0.0015119443604475356,4.162850720173175e-4,16,-2.653284933964924,7.265138800579516e-4,0.0013437292117886006,TRUE
xGL,Excit.L5.RELN,9,269.206094369771,-16.638022017748373,0.03522352738153318,-4.827316797896158,depleted,0.002721499848805564,3.657495834518633e-4,16,-3.5077017549854923,7.265138800579516e-4,0.0013437292117886006,TRUE
xVasc_mural,Excit.L5.RELN,3,212.65607600924974,-14.944799456398242,0.016419893185911905,-5.928411447595451,depleted,9.071666162685213e-4,1.5433686593270912e-4,16,-3.397679243005168,7.265138800579516e-4,0.0013437292117886006,TRUE
xWMd,Excit.L5.RELN,2,579.8209369489776,-26.570230863854256,0.00430796106227648,-7.858779074592988,depleted,6.047777441790142e-4,3.773656106718995e-5,16,-4.732443186667302,7.265138800579516e-4,0.0013437292117886006,TRUE
xL5,Excit.L5.RORB,2600,377.0258602152316,121.46669390943369,6.888269848633486,2.784141661558742,enriched,0.6929637526652452,0.08559670781893004,16,2.3985824841000203,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL6,Excit.L5.RORB,413,274.2638158787081,8.755899460566587,1.5049288738315372,0.5896953037322566,enriched,0.11007462686567164,0.01869116582186821,16,0.8656459127553549,0.0033569335937500013,0.005139920301053115,TRUE
xVasc_adj,Excit.L5.RORB,110,190.51752850843096,-6.024918209425815,0.5784809428896095,-0.7896586620049255,depleted,0.02931769722814499,0.007166590657371815,16,-0.9894040152389614,4.2724609375000016e-4,8.841033029084162e-4,TRUE
xLD_glia,Excit.L5.RORB,308,572.4462764532104,-12.081771009591911,0.5384448990745707,-0.8931293785285863,depleted,0.08208955223880597,0.006678375506840998,16,-0.5264995309869382,0.013092041015625003,0.017653139175907263,TRUE
xL2,Excit.L5.RORB,127,264.830411639578,-8.84032407737939,0.48053292953539994,-1.0572927967715526,depleted,0.03384861407249467,0.005952380952380952,16,-1.8513408807845553,0.0016784667968750007,0.002740621566772462,TRUE
xWMuf,Excit.L5.RORB,162,520.0288210560442,-17.022139167618437,0.3121825217484048,-1.679538327887903,depleted,0.04317697228144989,0.00386671758640443,16,-1.1477706973068191,0.006286621093750002,0.008788654238085286,TRUE
xL1_inhib,Excit.L5.RORB,18,199.25583980362512,-13.278472129143395,0.09261306211716704,-3.4326405046836403,depleted,0.004797441364605544,0.0011212857409829938,16,-2.937826732349527,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xGL,Excit.L5.RORB,6,305.4312869898339,-17.988317325487902,0.021246601038931973,-5.556624127653426,depleted,0.0015991471215351812,2.4383305563457553e-4,16,-4.021898982642478,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xVasc_im,Excit.L5.RORB,2,149.08502410025176,-12.369952566232524,0.01671290301310178,-5.902893840047385,depleted,5.330490405117271e-4,1.66514028806927e-4,16,-3.0302796882656664,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xVasc_mural,Excit.L5.RORB,2,241.27172578975052,-16.024450768272747,0.010340332360344111,-6.595573632079888,depleted,5.330490405117271e-4,1.0289124395513942e-4,16,-3.7167606109798283,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xWMd,Excit.L5.RORB,4,657.8434095653354,-28.247819991600576,0.006835338418548277,-7.192771517031943,depleted,0.0010660980810234541,7.54731221343799e-5,16,-4.921177982230452,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL5,Excit.L5_6.NP,169,29.54307113626815,27.065731524420528,5.641899898688411,2.496181069158693,enriched,0.5748299319727891,0.005563786008230453,16,0.7807269970232137,0.024932455602863113,0.03181308653296495,TRUE
xL6,Excit.L5_6.NP,67,21.490821393480857,10.201567092097298,3.069462426720007,1.6179860099228411,enriched,0.22789115646258504,0.0030322230267921797,16,0.46430010661086785,0.12627892855469783,0.14785600038057056,FALSE
xVasc_adj,Excit.L5_6.NP,10,14.928612308496454,-1.3099123880229706,0.6805537523434759,-0.5552189799225561,neutral,0.034013605442176874,6.51508241579256e-4,16,-0.11362212989683493,0.4148230671847746,0.435668447445316,FALSE
xLD_glia,Excit.L5_6.NP,28,44.85586494596052,-2.7352753957627645,0.6283641604885382,-0.6703271977688883,depleted,0.09523809523809523,6.071250460764544e-4,16,-0.4246680078572164,0.01905889160173045,0.024973720029853694,TRUE
xL2,Excit.L5_6.NP,6,20.751636732952008,-3.360626241057961,0.3058587948626723,-1.7090623340239346,depleted,0.02040816326530612,2.8121484814398203e-4,16,-0.6617012026217338,0.04149108738773155,0.051160101852719145,FALSE
xWMuf,Excit.L5_6.NP,12,40.74852702304825,-4.854769540253724,0.3030411241840329,-1.7224145070290093,depleted,0.04081632653061224,2.864235249188467e-4,16,-0.5444187538980833,0.05278700063222456,0.0639564239544054,FALSE
xGL,Excit.L5_6.NP,1,23.933048607412356,-4.893414753110298,0.061392257024567076,-4.0257994797276995,depleted,0.003401360544217687,4.063884260576259e-5,16,-0.860914003897154,0.032312911243244105,0.04068312319179528,TRUE
xVasc_im,Excit.L5_6.NP,0,11.682035470542115,-3.489594558863575,0.041044044011287834,-4.606683305135815,depleted,0,0,16,-0.5218114081444644,0.0059215370241487075,0.008476720808541643,TRUE
xL1_inhib,Excit.L5_6.NP,0,15.613330730881074,-4.062641775912401,0.031030207742323183,-5.0101828342611,depleted,0,0,16,-0.7817572799762456,0.0059215370241487075,0.008476720808541643,TRUE
xWMd,Excit.L5_6.NP,1,51.54743134653747,-7.756524162343326,0.028819866056651988,-5.11679255932289,depleted,0.003401360544217687,1.8868280533594974e-5,16,-1.2296208266519626,0.0059215370241487075,0.008476720808541643,TRUE
xVasc_mural,Excit.L5_6.NP,0,18.90562030442075,-4.497172794325376,0.02576573137866127,-5.278402644774883,depleted,0,0,16,-0.6589187742362355,0.0059215370241487075,0.008476720808541643,TRUE
xL6,Excit.L6.CT,1088,102.19104866696,101.52570963251767,10.599755422988643,3.405959071552047,enriched,0.7782546494992847,0.049239681390296886,16,3.112897489248263,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL5,Excit.L6.CT,113,140.48031785205058,-2.450286164031969,0.8050769194541799,-0.3128014656804072,neutral,0.08082975679542204,0.003720164609053498,16,-0.950772058410723,0.010986328125000003,0.014958583570846909,TRUE
xWMuf,Excit.L6.CT,122,193.76340400755592,-5.567643697049546,0.6305871176602843,-0.6652323975547639,depleted,0.08726752503576538,0.0029119725033416076,16,-0.7616558582335746,0.002136230468750001,0.0034344012920673093,TRUE
xVasc_adj,Excit.L6.CT,25,70.98707485468722,-5.615245665057366,0.3567078391700067,-1.487185173426846,depleted,0.0178826895565093,0.0016287706039481399,16,-1.5155977920816182,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xVasc_im,Excit.L6.CT,6,55.549270706863524,-6.800002940721721,0.11596939474903893,-3.1081839780653504,depleted,0.004291845493562232,4.99542086420781e-4,16,-1.805272455271522,3.051757812500001e-4,6.575436936211342e-4,TRUE
xWMd,Excit.L6.CT,27,245.1132959947598,-15.376786434230361,0.11196462263421894,-3.1588851377175007,depleted,0.019313304721030045,5.094435744070643e-4,16,-3.0027633913399785,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xLD_glia,Excit.L6.CT,12,213.29421494711838,-15.007097119582046,0.0584674379664195,-4.096222815733705,depleted,0.008583690987124463,2.6019644831848046e-4,16,-3.6299894406598847,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL2,Excit.L6.CT,3,98.67615017913914,-10.013803851681295,0.03529074272068483,-4.824566396716503,depleted,0.002145922746781116,1.4060742407199101e-4,16,-3.089664370937355,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xVasc_mural,Excit.L6.CT,2,89.8981536924497,-9.60602647963496,0.027655432084436552,-5.176293307087939,depleted,0.001430615164520744,1.0289124395513942e-4,16,-2.7807619305140854,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL1_inhib,Excit.L6.CT,0,74.24298082235286,-8.875314560977541,0.00668959137699347,-7.223866195826687,depleted,0,0,16,-3.0323825649244096,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xGL,Excit.L6.CT,0,113.80408827606284,-11.156384731264803,0.004374296733747784,-7.836733194640519,depleted,0,0,16,-3.578599647303628,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL6,Excit.L6b,1107,104.09159749767599,102.3438858614095,10.588804707993953,3.4044678382142473,enriched,0.7773876404494382,0.05009956553222303,16,2.9117964563606358,7.265138800579516e-4,0.0013437292117886006,TRUE
xWMuf,Excit.L6b,179,197.36701524088673,-1.4119663492866674,0.9071749517294411,-0.14054728872826158,neutral,0.12570224719101122,0.0042724842467061295,16,-0.11818649030951676,0.4101983315130458,0.43189648003136816,FALSE
xL5,Excit.L6b,43,143.09297040151648,-8.84333322516719,0.30293962077923975,-1.7228978176335628,depleted,0.030196629213483147,0.0014156378600823046,16,-2.21690800658507,7.265138800579516e-4,0.0013437292117886006,TRUE
xVasc_adj,Excit.L6b,18,72.30729226972433,-6.570652225190813,0.2540954267529176,-1.9765576851012119,depleted,0.012640449438202247,0.0011727148348426608,16,-1.4848482551582691,7.265138800579516e-4,0.0013437292117886006,TRUE
xWMd,Excit.L6b,50,249.67191237234476,-13.948187461450063,0.2018611902555953,-2.308564529477078,depleted,0.0351123595505618,9.434140266797486e-4,16,-2.0549229831293188,7.265138800579516e-4,0.0013437292117886006,TRUE
xL2,Excit.L6b,8,100.51132893783557,-9.594175629434304,0.0841489770442588,-3.570910456212907,depleted,0.0056179775280898875,3.749531308586427e-4,16,-2.812831520979621,7.265138800579516e-4,0.0013437292117886006,TRUE
xGL,Excit.L6b,6,115.92061638420135,-10.677316834812464,0.05583203561256931,-4.162763032642325,depleted,0.004213483146067416,2.4383305563457553e-4,16,-2.8779564562779276,7.265138800579516e-4,0.0013437292117886006,TRUE
xLD_glia,Excit.L6b,10,217.26106014642102,-15.310891214920881,0.04821798715041097,-4.374284762574046,depleted,0.007022471910112359,2.168303735987337e-4,16,-3.640779695987027,7.265138800579516e-4,0.0013437292117886006,TRUE
xVasc_im,Excit.L6b,2,56.582375884530514,-7.422353355265422,0.043796355026587235,-4.513045383963912,depleted,0.0014044943820224719,1.66514028806927e-4,16,-2.031397221541043,0.0010916281249421565,0.0018871075919022933,TRUE
xL1_inhib,Excit.L6b,1,75.62375156726071,-8.839400037390176,0.019704756651078133,-5.665312257119615,depleted,7.022471910112359e-4,6.229365227683299e-5,16,-2.8395965364471802,7.265138800579516e-4,0.0013437292117886006,TRUE
xVasc_mural,Excit.L6b,0,91.57007929760255,-9.91596472517962,0.00543064591466057,-7.524660483969761,depleted,0,0,16,-2.801158996593421,7.265138800579516e-4,0.0013437292117886006,TRUE
xL1_inhib,Inhib.HTR3A,283,38.28983488763692,40.68911765244444,7.308615796412091,2.8695981951315184,enriched,0.3925104022191401,0.017629103594343738,16,2.4930061400467594,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL2,Inhib.HTR3A,122,50.8909186546204,10.351859396574246,2.383689632467514,1.2531964023901336,enriched,0.16920943134535368,0.005718035245594301,16,1.0691406196794508,9.155273437500004e-5,2.2249443586482568e-4,TRUE
xGL,Inhib.HTR3A,75,58.692952537225544,2.223508848772803,1.2754896784802077,0.35105122440830494,neutral,0.10402219140083217,0.003047913195432194,16,0.012985035526775351,1,1,FALSE
xVasc_adj,Inhib.HTR3A,38,36.61064447083655,0.2359632000302799,1.0374381945928015,0.0530253904253874,neutral,0.052704576976421634,0.002475731318001173,16,-0.3045921167571721,0.34838867187500006,0.3785756270445719,FALSE
xL5,Inhib.HTR3A,71,72.45086492941951,-0.17993678110297276,0.9801117515080426,-0.02898184141988257,neutral,0.09847434119278779,0.0023374485596707817,16,-0.10961870800941574,0.49542236328125006,0.5138624016167804,FALSE
xLD_glia,Inhib.HTR3A,62,110.00366879604604,-4.9778033783066125,0.5655920810679576,-0.8221661739691261,depleted,0.08599167822468794,0.001344348316312149,16,-1.04961651038884,0.004180908203125002,0.00619723272661791,TRUE
xWMuf,Inhib.HTR3A,39,99.93091150890403,-6.575124599008373,0.39330520261680585,-1.3462788245998716,depleted,0.05409153952843273,9.308764559862517e-4,16,-1.618395915594282,2.1362304687500008e-4,4.775103400735296e-4,TRUE
xL6,Inhib.HTR3A,17,52.70368103639353,-5.114393960374057,0.32892460933350215,-1.6041711437672008,depleted,0.023578363384188627,7.693700217233888e-4,16,-1.4004397413676066,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xVasc_im,Inhib.HTR3A,4,28.64880127299614,-4.705064109472238,0.1543802764942126,-2.6954396481207845,depleted,0.005547850208044383,3.33028057613854e-4,16,-1.5960987768916786,2.1362304687500008e-4,4.775103400735296e-4,TRUE
xVasc_mural,Inhib.HTR3A,5,46.36378312750803,-6.287560648819161,0.11736141713176414,-3.090969898205951,depleted,0.006934812760055479,2.572281098878485e-4,16,-2.0308043629926393,9.155273437500004e-5,2.2249443586482568e-4,TRUE
xWMd,Inhib.HTR3A,5,126.41393877841332,-11.905561925756881,0.04333645344978837,-4.5282750981742765,depleted,0.006934812760055479,9.434140266797486e-5,16,-3.174058131180761,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL1_inhib,Inhib.LAMP5_LHX6,448,136.85562344721268,27.449804015909113,3.2652467277567534,1.707192008452431,enriched,0.1738455568490493,0.02790755622002118,16,1.5893356552863207,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL2,Inhib.LAMP5_LHX6,351,181.89444850618136,13.061774786829512,1.927141987482627,0.9464628700719439,enriched,0.1362048894062864,0.016451068616422947,16,0.8577664627338273,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL5,Inhib.LAMP5_LHX6,495,258.9540623066769,15.532470036552846,1.9097793096579647,0.9334059328905983,enriched,0.1920838183934808,0.016296296296296295,16,0.9285487835897728,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xGL,Inhib.LAMP5_LHX6,243,209.78049748742058,2.403298308707672,1.1579770968278533,0.21160671911329834,neutral,0.09429569266589057,0.00987523875320031,16,-0.11232967214039141,0.49542236328125006,0.5138624016167804,FALSE
xVasc_adj,Inhib.LAMP5_LHX6,118,130.85385686733116,-1.158284841432005,0.9021432855198633,-0.14857150299004176,neutral,0.04578967792006209,0.007687797250635221,16,-0.2601233055214065,0.12973022460937503,0.14979898863734464,FALSE
xL6,Inhib.LAMP5_LHX6,168,188.37362833673527,-1.5484621480472784,0.8921308998183064,-0.1646726866885935,neutral,0.06519208381839348,0.007603186097031137,16,-0.31095901165293244,0.19281005859375003,0.21607132571632043,FALSE
xLD_glia,Inhib.LAMP5_LHX6,347,393.1753876385723,-2.5405332727666967,0.8827069481901031,-0.17999354100643436,neutral,0.13465269693441986,0.00752401396387606,16,-0.14907121809437873,0.12973022460937503,0.14979898863734464,FALSE
xWMuf,Inhib.LAMP5_LHX6,286,357.1733133959025,-4.075064865945378,0.8010102774508034,-0.320107341476616,neutral,0.11098176173845557,0.006826427343899179,16,-0.4398140543237376,0.006286621093750002,0.008788654238085286,TRUE
xVasc_im,Inhib.LAMP5_LHX6,22,102.39661703260894,-8.142514606391854,0.21866608105171748,-2.1931986444766585,depleted,0.008537058595265812,0.0018316543168761968,16,-2.068622072028209,2.1362304687500008e-4,4.775103400735296e-4,TRUE
xWMd,Inhib.LAMP5_LHX6,93,451.8290155783233,-18.66895175509775,0.20670794218331534,-2.2743342734759313,depleted,0.03608847497089639,0.0017547500896243325,16,-2.1065094363196146,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xVasc_mural,Inhib.LAMP5_LHX6,6,165.71354940303493,-12.881152616995402,0.03910631848814435,-4.676454464210003,depleted,0.002328288707799767,3.0867373186541823e-4,16,-3.481257968979365,3.0517578125000014e-5,9.047055075354614e-5,TRUE
xL5,Inhib.PVALB,1299,274.7304642399902,65.45306482240407,4.721497685906189,2.2392445632522917,enriched,0.4751280175566935,0.04276543209876543,16,2.202817746602126,3.0517578125000014e-5,9.047055075354614e-5,TRUE
