"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"51",1,"enrichment","Oligo.06","FLRT2-AS1",11.3368928135946,2.60649837921363e-23,6.1260378083224e-21,11039,3.41289100526232,"ENSG00000205562"
"52",2,"enrichment","Oligo.06","MCHR2",11.1023765088678,1.32341468425961e-22,2.7830017741891e-20,5627,4.39443108754343,"ENSG00000152034"
"53",3,"enrichment","Oligo.06","LINC02347",10.7073681778807,2.00752647577116e-21,3.34211334747653e-19,10284,2.88674448354643,"ENSG00000214043"
"54",4,"enrichment","Oligo.06","SNHG14",10.1671182653418,7.93845154833046e-20,8.9366713579819e-18,11183,2.50095937065713,"ENSG00000224078"
"55",5,"enrichment","Oligo.06","PRB2",9.84207922390925,7.05981295771793e-19,6.52196131157503e-17,9591,3.40752329473741,"ENSG00000121335"
"56",6,"enrichment","Oligo.06","CKMT1B",9.82534904823569,7.89544191540194e-19,7.2105687252545e-17,11311,3.77160387198341,"ENSG00000237289"
"57",7,"enrichment","Oligo.06","PCLO",9.79337749742358,9.77561476679103e-19,8.58427885729969e-17,6306,3.80007816899695,"ENSG00000186472"
"58",8,"enrichment","Oligo.06","SLC22A10",9.5574711389033,4.69334067363626e-18,3.60620051182956e-16,8992,3.70587552099312,"ENSG00000184999"
"59",9,"enrichment","Oligo.06","CACNA1B",9.50851043674391,6.48884575120741e-18,4.84601555120546e-16,8003,5.20857852520939,"ENSG00000148408"
"60",10,"enrichment","Oligo.06","PHACTR1",9.41467012619922,1.20528639573895e-17,8.44863472662276e-16,5176,2.27654476819513,"ENSG00000112137"
"61",1,"enrichment","Oligo.07","OPHN1",19.8737897100384,3.84392078153488e-49,8.77622027578435e-46,15638,3.13520779908751,"ENSG00000079482"
"62",2,"enrichment","Oligo.07","SPSB4",17.8014365819995,4.91864609004365e-43,5.61498584364841e-40,3357,5.02637664411669,"ENSG00000175093"
"63",3,"enrichment","Oligo.07","BEST3",17.4401969983949,5.95717231040223e-42,5.95047049155303e-39,9949,5.4095944465784,"ENSG00000127325"
"64",4,"enrichment","Oligo.07","CACNG5",15.7595349190357,7.45644247496371e-37,3.97229545449567e-34,13031,5.09438341255887,"ENSG00000075429"
"65",5,"enrichment","Oligo.07","SOX6",15.5844831834685,2.55830072949478e-36,1.20255183114075e-33,8772,4.48706407914754,"ENSG00000110693"
"66",6,"enrichment","Oligo.07","ENSG00000278254",15.0338937824634,1.2471916396152e-34,4.86161384983663e-32,6008,7.1550522515982,"ENSG00000278254"
"67",7,"enrichment","Oligo.07","ENSG00000287550",14.8532923434657,4.47388366702901e-34,1.62503656287404e-31,5899,4.994661998934,"ENSG00000287550"
"68",8,"enrichment","Oligo.07","PTPRZ1",14.6306982235738,2.16259774929286e-33,6.9125274458397e-31,6534,5.83996867506162,"ENSG00000106278"
"69",9,"enrichment","Oligo.07","ENSG00000289079",14.4446165118138,8.0796181372064e-33,2.30586530480058e-30,7708,4.25816813788841,"ENSG00000289079"
"70",10,"enrichment","Oligo.07","STK32A-AS1",14.422675293158,9.43850084313805e-33,2.60079518060401e-30,4914,3.61501147180232,"ENSG00000250343"
"71",1,"enrichment","Oligo.08","ENSG00000259403",12.9953686947486,2.24972475653856e-28,3.59551010589993e-24,11687,3.64123425252474,"ENSG00000259403"
"72",2,"enrichment","Oligo.08","IGSF3",12.7682597873818,1.12127479373586e-27,8.96010687674327e-24,825,4.01577325125238,"ENSG00000143061"
"73",3,"enrichment","Oligo.08","SNHG14",11.3949957121376,1.72001324940159e-23,9.16308391731209e-20,11183,2.51817763380527,"ENSG00000224078"
"74",4,"enrichment","Oligo.08","ENSG00000288021",10.9592937103095,3.51528149180834e-22,1.40453072005202e-18,5580,2.97741111859254,"ENSG00000288021"
"75",5,"enrichment","Oligo.08","FOCAD",10.8543967104526,7.23991797960106e-22,2.31416738299968e-18,7416,1.89308637117441,"ENSG00000188352"
"76",6,"enrichment","Oligo.08","ENSG00000279668",10.8038137349099,1.02513519387094e-21,2.49267718950019e-18,12696,3.58281665923396,"ENSG00000279668"
"77",7,"enrichment","Oligo.08","PHACTR1",10.7946479479788,1.09177451673766e-21,2.49267718950019e-18,5176,2.33517413596958,"ENSG00000112137"
"78",8,"enrichment","Oligo.08","LINC02254",10.7396415858056,1.59278718053379e-21,3.18199058991137e-18,11688,4.22963090438583,"ENSG00000259664"
"79",9,"enrichment","Oligo.08","KALRN",10.6581170016651,2.78528351720464e-21,4.94604457466273e-18,3252,3.07041271493925,"ENSG00000160145"
"80",10,"enrichment","Oligo.08","TPBGL-AS1",10.4729688721065,9.86930641505613e-21,1.57731255125427e-17,9170,3.74187978979737,"ENSG00000255136"
"81",1,"enrichment","Oligo.09","GIMAP6",15.2428418251075,2.86008136079883e-35,8.16246791219409e-33,6684,4.47944760242063,"ENSG00000133561"
"82",2,"enrichment","Oligo.09","MATN3",14.4707120663409,6.73849636753385e-33,1.65684075301425e-30,1581,5.34824858781178,"ENSG00000132031"
"83",3,"enrichment","Oligo.09","PLA1A",14.0717119639781,1.13893751916654e-31,2.6003570616171e-29,3215,5.72654352357082,"ENSG00000144837"
"84",4,"enrichment","Oligo.09","ENSG00000289404",13.839348892739,5.91265173855315e-31,1.29446575459666e-28,14994,5.81501730747468,"ENSG00000289404"
"85",5,"enrichment","Oligo.09","SULT1B1",13.0996770671767,1.11424839591193e-28,1.97865754038494e-26,3891,5.37038790496235,"ENSG00000173597"
"86",6,"enrichment","Oligo.09","ST6GALNAC1",12.810104841532,8.6277718348371e-28,1.33872863557637e-25,13133,4.19579547812838,"ENSG00000070526"
"87",7,"enrichment","Oligo.09","ADCY4",12.5563796197974,5.16887651048761e-27,7.31052959208964e-25,10717,5.90229691938515,"ENSG00000129467"
"88",8,"enrichment","Oligo.09","FENDRR",12.531234497136,6.17114677395209e-27,8.65151471414933e-25,12333,5.86384817898456,"ENSG00000268388"
"89",9,"enrichment","Oligo.09","ENSG00000285801",12.4655591888028,9.80215455366778e-27,1.30548361730599e-24,5225,5.43533142003628,"ENSG00000285801"
"90",10,"enrichment","Oligo.09","FOXF1",12.3481699447145,2.2398437706121e-26,2.81867583794665e-24,12334,4.65886125608493,"ENSG00000103241"
