"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"73",3,"enrichment","Oligo.08","ENSG00000288036",12.5347228374723,3.68778086347597e-27,1.69903439942065e-23,18660,4.84301269234859,"ENSG00000288036"
"74",4,"enrichment","Oligo.08","PHACTR1",11.9889479229837,1.81002525904149e-25,4.16957418672797e-22,7451,2.90035349406247,"ENSG00000112137"
"75",5,"enrichment","Oligo.08","SLC22A10",11.8901876432191,3.65107594971145e-25,7.00884879812942e-22,12881,4.89667189972035,"ENSG00000184999"
"76",6,"enrichment","Oligo.08","ENSG00000289328",11.6066711593607,2.72106962139098e-24,3.91765998739766e-21,11512,3.31051120603704,"ENSG00000289328"
"77",7,"enrichment","Oligo.08","SNHG14",11.3495727379085,1.66803146110399e-23,1.92123863689958e-20,16042,2.87656499778333,"ENSG00000224078"
"78",8,"enrichment","Oligo.08","ADTRP",11.3393990581067,1.79179783059028e-23,1.96551689645131e-20,7448,4.50277283466925,"ENSG00000111863"
"79",9,"enrichment","Oligo.08","PRB2",11.2989073570968,2.38203238409226e-23,2.28635408333122e-20,13753,4.04295067116767,"ENSG00000121335"
"80",10,"enrichment","Oligo.08","MCHR2",11.1479921000853,6.87005041838467e-23,5.65208862278247e-20,8106,5.0686675661678,"ENSG00000152034"
"81",1,"enrichment","Oligo.09","ENSG00000290688",9.42948244545153,8.9478429331045e-18,2.06122509806995e-13,16658,2.43378288366105,"ENSG00000290688"
"82",2,"enrichment","Oligo.09","ENSG00000287816",8.37360897441181,8.57569372930613e-15,9.8774840374148e-11,8019,2.38474211627645,"ENSG00000287816"
"83",3,"enrichment","Oligo.09","ENSG00000257880",7.97483229794476,1.04067462062833e-13,7.99099352026472e-10,14208,2.21815599985516,"ENSG00000257880"
"84",4,"enrichment","Oligo.09","ELFN2",7.90095218488211,1.64169098300717e-13,9.45449837113826e-10,22037,1.99066340125675,"ENSG00000243902"
"85",5,"enrichment","Oligo.09","IGSF3",7.37993865560868,3.83757362241128e-12,1.47337243276444e-08,1190,4.18428078265702,"ENSG00000143061"
"86",6,"enrichment","Oligo.09","LINC02488",7.34541834906276,4.70946112965561e-12,1.54981637975352e-08,6636,2.65162601788246,"ENSG00000249362"
"87",7,"enrichment","Oligo.09","ENSG00000231754",7.1549341208262,1.44352847766566e-11,4.03907978695584e-08,7502,2.58003195997962,"ENSG00000231754"
"88",8,"enrichment","Oligo.09","ENSG00000288105",7.13966104858832,1.57803950697181e-11,4.03907978695584e-08,4446,3.27296067101705,"ENSG00000288105"
"89",9,"enrichment","Oligo.09","ENSG00000286635",6.70174638301002,1.93636080875033e-10,4.46060075903725e-07,17019,2.76191823216202,"ENSG00000286635"
"90",10,"enrichment","Oligo.09","GPR149",6.35759652865065,1.29836201129755e-09,2.23030402572033e-06,4885,3.85677881183751,"ENSG00000174948"
"91",1,"enrichment","Oligo.10","ENSG00000204398",7.32068496638744,5.44676593577818e-12,6.40161735186664e-10,15238,1.4215213796565,"ENSG00000204398"
"92",2,"enrichment","Oligo.10","MLXIPL",7.10165195999214,1.96719170377937e-11,1.82726726162345e-09,8987,3.901706417507,"ENSG00000009950"
"93",3,"enrichment","Oligo.10","ARX",6.86888820369897,7.51348873796492e-11,5.47723818252404e-09,22393,3.1399623067202,"ENSG00000004848"
"94",4,"enrichment","Oligo.10","LINC02885",6.71208905693758,1.82576324652684e-10,1.11560430098123e-08,22004,3.6272722695083,"ENSG00000286592"
"95",5,"enrichment","Oligo.10","SYTL5",6.64506050148397,2.65858479458322e-10,1.5196813729037e-08,22418,2.98946448082802,"ENSG00000147041"
"96",6,"enrichment","Oligo.10","ENSG00000288888",6.62802188041254,2.92401282002468e-10,1.6549768875206e-08,5627,1.86463136641396,"ENSG00000288888"
"97",7,"enrichment","Oligo.10","DIRAS1",6.54348758531285,4.67807550334972e-10,2.37830468442077e-08,19581,3.10562874157183,"ENSG00000176490"
"98",8,"enrichment","Oligo.10","ENSG00000287922",6.43789300723781,8.37012980063616e-10,3.81810515024663e-08,16055,1.32324617308183,"ENSG00000287922"
"99",9,"enrichment","Oligo.10","ENSG00000275286",6.37537737494264,1.177912774597e-09,5.10045087887527e-08,13946,1.2279004739942,"ENSG00000275286"
"100",10,"enrichment","Oligo.10","KCNC2",6.37158647279756,1.20249067220967e-09,5.17767759346203e-08,14296,3.82678905612765,"ENSG00000166006"
"101",1,"enrichment","Oligo.11","ENSG00000241921",7.47444628983715,2.18589578576782e-12,5.03542953209474e-08,9385,3.66424870936731,"ENSG00000241921"
"102",2,"enrichment","Oligo.11","LINC01123",6.46655283881083,7.15756250949514e-10,8.24408049843651e-06,3032,4.59000977539286,"ENSG00000204588"
"103",3,"enrichment","Oligo.11","ENSG00000286335",6.26318218512649,2.1649272576505e-09,1.63306454973117e-05,3230,2.82371638122882,"ENSG00000286335"
"104",4,"enrichment","Oligo.11","JARID2-AS1",6.21295722237415,2.83567381443161e-09,1.63306454973117e-05,7467,2.68957554296388,"ENSG00000235488"
"105",5,"enrichment","Oligo.11","BICDL2",5.68287263847399,4.48697800598977e-08,0.00019029290419114,16954,2.73098818214479,"ENSG00000162069"
"106",6,"enrichment","Oligo.11","LINC00642",5.66316483934984,4.95640486693368e-08,0.00019029290419114,15859,3.62357730154517,"ENSG00000233208"
"107",7,"enrichment","Oligo.11","MAP4K1-AS1",5.59653558073006,6.92642346245398e-08,0.000200375231561944,20293,2.75717590731243,"ENSG00000267291"
"108",8,"enrichment","Oligo.11","ENSG00000228151",5.56845374604379,7.96920227021028e-08,0.000200375231561944,9555,2.76513331560515,"ENSG00000228151"
"109",9,"enrichment","Oligo.11","AFTPH-DT",5.56655304135894,8.04506721759177e-08,0.000200375231561944,2678,2.65840679437352,"ENSG00000260101"
"110",10,"enrichment","Oligo.11","ENSG00000260385",5.54672934777031,8.87950365585185e-08,0.000200375231561944,15242,2.77233539234639,"ENSG00000260385"
