Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000134294,SLC38A2,206,1.01229,102,-0.1984,61,-0.9995,81,-0.5721,111,-0.0622,132,0.23281,116,0.00654
ENSG00000211584,SLC48A1,225,1.59887,47,-1.0681,51,-0.9529,59,-0.7264,96,0.06126,103,0.17932,66,-0.5537
ENSG00000134291,TMEM106C,55,0.57213,19,-1.1577,18,-1.2079,42,0.11925,41,0.07104,43,0.15320,55,0.57674
ENSG00000152556,PFKM,107,-0.7362,71,-1.3677,115,-0.6249,98,-0.8804,256,0.84752,279,0.84706,180,0.09538
ENSG00000177981,ASB8,84,0.64777,38,-0.6599,33,-0.8748,47,-0.3269,67,0.31635,77,0.49421,45,-0.3811
ENSG00000177875,CCDC184,0,-6.6377,30,-0.3539,30,-0.3519,17,-1.2249,38,0.05773,72,1.15934,72,1.14673
ENSG00000167535,CACNB3,12,-2.1438,37,-0.4169,42,-0.2302,110,1.46681,64,0.55749,29,-0.8192,29,-0.7889
ENSG00000134287,ARF3,180,-1.2503,179,-1.2530,204,-1.0557,438,0.16293,624,0.95378,373,-0.1021,556,0.56854
ENSG00000181418,DDN,7,-4.5804,196,0.26506,241,0.62537,193,0.24327,173,0.06907,233,0.56299,119,-0.5486
ENSG00000181929,PRKAG1,29,-0.1834,1,-4.3867,26,-0.3769,44,0.49387,55,1.09514,32,-0.0412,20,-0.7749
ENSG00000123416,TUBA1B,712,-2.0748,1055,-1.4831,1715,-0.7359,924,-1.6833,4149,0.89180,3722,0.53400,5287,1.17164
ENSG00000167552,TUBA1A,1763,0.44068,547,-1.4284,1133,-0.2942,1121,-0.3104,1758,0.52261,1638,0.31471,1138,-0.2859
ENSG00000123352,SPATS2,9,-1.6297,10,-1.4643,21,-0.4408,15,-0.8904,50,1.32991,39,0.60863,23,-0.2827
ENSG00000135519,KCNH3,11,-2.9425,97,0.30893,31,-1.4773,92,0.22463,124,0.91876,98,0.33425,64,-0.3567
ENSG00000139644,TMBIM6,705,1.54521,185,-0.7713,182,-0.7967,395,0.46886,248,-0.3532,229,-0.4341,203,-0.6228
ENSG00000135472,FAIM2,252,-0.7586,135,-1.7164,186,-1.2273,465,0.22907,680,1.11447,482,0.28932,362,-0.1835
ENSG00000110881,ASIC1,62,1.18265,18,-0.9012,20,-0.6916,54,0.92323,22,-0.6361,44,0.56479,9,-1.8311
ENSG00000167588,GPD1,89,1.73749,28,-0.3227,18,-1.0143,14,-1.3745,43,0.43158,24,-0.5663,16,-1.2029
ENSG00000178449,COX14,159,0.39648,74,-0.8514,117,-0.1195,98,-0.4008,122,-0.0650,118,-0.1034,197,0.76634
ENSG00000066084,DIP2B,160,1.86803,72,0.36361,27,-1.2079,29,-1.0685,53,-0.1652,38,-0.6873,32,-0.9388
ENSG00000185432,METTL7A,460,2.40745,119,-0.1878,99,-0.4769,282,1.32770,27,-2.5983,25,-2.5528,26,-2.5107
ENSG00000110911,SLC11A2,83,1.28579,24,-0.8004,16,-1.4172,49,0.34610,46,0.28914,41,0.06815,13,-1.7140
ENSG00000050426,LETMD1,60,0.00472,54,-0.1702,47,-0.3883,69,0.24828,68,0.24377,67,0.18054,46,-0.4248
ENSG00000110925,CSRNP2,33,-0.3023,11,-1.9402,15,-1.5359,45,0.19533,58,0.75328,58,0.60018,44,0.12769
ENSG00000135457,TFCP2,41,0.53376,18,-0.7407,28,-0.0832,51,0.94684,33,0.19394,21,-0.5309,11,-1.4680
ENSG00000183283,DAZAP2,313,1.39854,78,-0.9577,120,-0.2883,162,0.20869,122,-0.2942,121,-0.2713,105,-0.4972
ENSG00000050438,SLC4A8,41,-0.9999,48,-0.7737,22,-1.9494,54,-0.5915,130,1.09511,116,0.67830,82,0.08974
ENSG00000196876,SCN8A,11,-3.7504,66,-1.0980,56,-1.3625,65,-1.1230,232,1.20861,283,1.34068,119,-0.1809
ENSG00000135503,ACVR1B,51,0.22684,27,-0.7926,16,-1.5338,53,0.30300,66,0.82488,47,0.09037,28,-0.7072
ENSG00000123395,ATG101,28,0.05382,22,-0.3625,24,-0.2026,16,-0.8746,39,0.71739,27,-0.0013,24,-0.2204
ENSG00000063046,EIF4B,301,0.84759,192,0.06799,139,-0.4506,271,0.66143,152,-0.3503,106,-0.8683,156,-0.2618
ENSG00000167778,SPRYD3,110,-0.9702,67,-1.7233,96,-1.1864,293,0.62347,328,1.02134,209,0.04636,193,-0.0806
ENSG00000167779,IGFBP6,21,-0.6385,20,-0.7599,38,0.31919,38,0.29425,37,0.30503,36,0.22995,26,-0.3209
ENSG00000182544,MFSD5,35,0.30481,22,-0.4129,9,-1.7801,18,-0.7741,53,1.32479,27,-0.1231,15,-1.0371
ENSG00000123349,PFDN5,816,0.97700,619,0.48264,570,0.34333,488,0.08044,277,-0.9259,264,-0.9026,406,-0.2205
ENSG00000139637,C12orf10,40,-0.9481,62,-0.2714,52,-0.5252,51,-0.5810,90,0.42229,78,0.11775,119,0.85019
ENSG00000205352,PRR13,125,0.61819,87,0.00311,39,-1.2505,93,0.12587,115,0.57749,31,-1.6080,87,0.01930
ENSG00000197111,PCBP2,375,0.98420,171,-0.3532,107,-1.0863,301,0.58878,219,0.05391,135,-0.7224,174,-0.3239
ENSG00000139625,MAP3K12,19,-0.7765,8,-2.1172,17,-0.9774,37,0.25693,58,1.32477,43,0.50198,13,-1.3126
ENSG00000135390,ATP5MC2,302,0.63387,157,-0.4496,216,0.06115,231,0.17456,171,-0.3619,171,-0.3189,244,0.26591
ENSG00000012822,CALCOCO1,31,-0.5472,21,-1.1251,27,-0.7829,66,0.69988,56,0.48891,45,0.04459,48,0.15633
ENSG00000094916,CBX5,229,1.09767,163,0.49370,93,-0.4286,123,0.01103,81,-0.7322,129,0.09566,75,-0.7750
ENSG00000135486,HNRNPA1,646,1.21905,339,0.07695,246,-0.4426,466,0.62235,228,-0.6356,220,-0.6154,212,-0.6745
ENSG00000111481,COPZ1,50,-0.5322,53,-0.4437,58,-0.3205,83,0.27783,97,0.64562,82,0.25267,43,-0.7846
ENSG00000161642,ZNF385A,113,1.85019,16,-1.4296,52,0.39264,28,-0.6017,29,-0.6498,36,-0.2327,27,-0.6755
ENSG00000123360,PDE1B,14,-1.3705,24,-0.5585,11,-1.6842,58,0.94425,48,0.71388,32,-0.0977,35,0.06227
ENSG00000135447,PPP1R1A,64,0.31193,30,-0.9224,61,0.22791,96,1.02395,20,-1.6457,98,1.06288,36,-0.6258
ENSG00000135441,BLOC1S1,351,1.06849,179,-0.0975,210,0.16874,239,0.38860,120,-0.8307,154,-0.3391,146,-0.4204
ENSG00000135404,CD63,456,1.05020,175,-0.5703,224,-0.1776,355,0.59628,156,-0.8503,331,0.47674,144,-0.8738
ENSG00000205323,SARNP,81,0.14438,65,-0.2287,94,0.38566,119,0.79724,68,-0.1821,37,-1.1166,66,-0.2100
ENSG00000111540,RAB5B,125,0.20657,88,-0.3612,73,-0.6609,139,0.38208,118,0.12379,149,0.49780,74,-0.6342
ENSG00000197728,RPS26,1198,1.22951,705,0.27970,622,0.06917,461,-0.4191,363,-0.8943,405,-0.6215,656,0.15691
ENSG00000170515,PA2G4,90,0.31147,57,-0.4359,50,-0.6477,88,0.26811,86,0.27802,79,0.08383,62,-0.2962
ENSG00000229117,RPL41,3925,0.89124,3638,0.75384,3005,0.41875,2356,0.00973,1293,-1.0575,1155,-1.1205,2073,-0.1997
ENSG00000196465,MYL6B,107,-0.7122,146,-0.2096,198,0.28857,198,0.28683,152,-0.1680,172,0.05093,207,0.36223
ENSG00000092841,MYL6,570,0.76117,267,-0.5037,343,-0.1013,296,-0.3410,301,-0.3570,375,0.04583,466,0.41132
ENSG00000139613,SMARCC2,65,0.44478,44,-0.2112,51,0.04303,69,0.54264,44,-0.2107,37,-0.4696,43,-0.2135
ENSG00000181852,RNF41,42,-0.4261,25,-1.2347,41,-0.4570,70,0.40555,59,0.12774,55,0.00209,89,0.81784
ENSG00000139579,NABP2,55,0.31121,23,-1.0407,36,-0.3534,35,-0.4215,40,-0.2555,73,0.81553,61,0.50303
ENSG00000062485,CS,28,-1.5121,40,-0.9580,50,-0.6075,63,-0.2459,118,1.01882,114,0.75889,54,-0.4826
ENSG00000257727,CNPY2,92,-0.0861,64,-0.6628,45,-1.1976,90,-0.1126,117,0.37139,144,0.67496,106,0.14326
ENSG00000170581,STAT2,90,1.15678,24,-1.0309,19,-1.3433,43,-0.1087,50,0.16936,53,0.23180,39,-0.2614
ENSG00000135423,GLS2,0,-6.2834,0,-6.6467,13,-1.3258,34,0.19079,54,1.30401,37,0.36113,47,0.77213
ENSG00000110955,ATP5F1B,347,-1.3546,274,-1.7102,409,-1.1043,447,-0.9679,1276,0.93229,1395,0.91687,1140,0.55707
ENSG00000110958,PTGES3,372,0.41976,213,-0.4961,208,-0.5314,318,0.15141,362,0.44596,165,-0.9010,319,0.15655
ENSG00000196531,NACA,933,1.01777,482,-0.1232,621,0.29650,526,0.01981,387,-0.5435,384,-0.4905,438,-0.2766
ENSG00000166886,NAB2,11,-1.8372,6,-2.6751,26,-0.5044,77,1.37449,55,0.90728,20,-0.9233,35,-0.0241
ENSG00000123384,LRP1,145,0.07893,106,-0.4316,85,-0.7663,310,1.44839,137,-0.0147,89,-0.6947,95,-0.6033
ENSG00000179912,R3HDM2,66,0.40503,40,-0.4111,25,-1.1169,50,-0.0408,52,0.01686,70,0.50190,58,0.18520
ENSG00000166986,MARS,20,-1.6794,47,-0.4226,44,-0.5338,51,-0.2957,93,0.88242,90,0.67124,49,-0.3468
ENSG00000175197,DDIT3,49,0.53963,35,-0.0080,37,0.05767,19,-0.9678,34,-0.0972,36,0.03092,40,0.20295
ENSG00000175203,DCTN2,109,-0.7370,88,-1.0714,121,-0.5745,129,-0.4744,200,0.28796,232,0.49746,304,0.97763
ENSG00000155980,KIF5A,154,-1.1002,275,-0.1895,226,-0.5052,429,0.55669,342,0.19810,355,0.23042,348,0.19990
ENSG00000166908,PIP4K2C,26,-1.3040,29,-1.0889,16,-1.9495,73,0.34977,104,1.23046,67,0.20348,53,-0.1715
ENSG00000178498,DTX3,105,0.58248,36,-1.1278,26,-1.6154,75,0.00032,107,0.73984,55,-0.5022,86,0.23144
ENSG00000240771,ARHGEF25,0,-7.8921,11,-2.2239,19,-1.3829,19,-1.4285,93,1.50002,78,0.85825,67,0.58432
ENSG00000135454,B4GALNT1,4,-4.6867,31,-1.6608,46,-1.0753,126,0.52812,163,1.25025,115,0.37427,87,-0.0883
ENSG00000135506,OS9,102,0.38066,53,-0.6599,63,-0.4051,124,0.72631,90,0.21425,49,-0.7847,75,-0.1186
ENSG00000135439,AGAP2,17,-3.0243,112,-0.1550,82,-0.6628,132,0.11323,176,0.72483,150,0.31908,144,0.25852
ENSG00000135452,TSPAN31,57,0.95113,26,-0.3408,35,0.13436,34,0.06338,27,-0.3406,21,-0.6631,33,0.00866
ENSG00000123297,TSFM,23,-0.6217,24,-0.5598,15,-1.2377,40,0.29009,45,0.55151,51,0.70431,28,-0.3016
ENSG00000175215,CTDSP2,95,1.50190,29,-0.5399,38,-0.1306,45,0.17150,41,0.01954,24,-0.8067,13,-1.7622
ENSG00000257698,GIHCG,93,1.39016,21,-1.1185,34,-0.3511,43,0.00893,30,-0.6326,41,-0.0681,49,0.21890
ENSG00000198673,TAFA2,18,-1.2159,40,0.01102,17,-1.3455,159,2.75733,26,-0.7531,6,-2.6982,27,-0.6206
ENSG00000135655,USP15,22,-0.6235,44,0.45898,19,-0.9038,31,-0.1022,37,0.19942,49,0.65725,27,-0.3315
ENSG00000061987,MON2,88,1.02326,81,0.86669,20,-1.3492,38,-0.3924,51,0.08241,42,-0.2268,18,-1.5209
ENSG00000184575,XPOT,84,0.61259,56,-0.0704,37,-0.7361,81,0.55132,52,-0.2147,58,0.00661,46,-0.3588
ENSG00000135677,GNS,62,1.08671,17,-1.0688,22,-0.6212,48,0.61879,31,-0.1557,35,0.07374,20,-0.7646
ENSG00000156076,WIF1,1,-4.9849,9,-2.3953,15,-1.6550,308,5.66611,4,-3.6826,5,-3.2817,2,-4.3295
ENSG00000174106,LEMD3,26,-0.5096,37,0.04474,11,-1.7665,70,1.17320,55,0.90793,19,-0.9443,12,-1.6853
ENSG00000139233,LLPH,13,-1.1765,47,0.87827,17,-0.7724,16,-0.8873,26,-0.1518,28,-0.0300,52,1.06558
ENSG00000155957,TMBIM4,88,0.58146,79,0.40280,40,-0.6923,83,0.48924,63,0.02536,36,-0.8706,45,-0.5132
ENSG00000111530,CAND1,123,-0.2044,127,-0.1562,75,-0.9769,113,-0.3477,184,0.55564,181,0.43141,131,-0.1070
ENSG00000127314,RAP1B,84,0.98842,33,-0.5883,22,-1.1825,82,0.94213,57,0.36448,28,-0.8399,16,-1.6470
ENSG00000135679,MDM2,104,1.54381,50,0.22986,43,-0.0227,26,-0.8047,35,-0.4160,33,-0.4665,24,-0.9245
ENSG00000111605,CPSF6,96,0.86427,52,-0.1585,36,-0.7637,46,-0.3559,55,-0.0881,45,-0.3965,77,0.47327
ENSG00000166226,CCT2,100,-0.4400,45,-1.6607,70,-0.9920,93,-0.5618,237,1.28578,160,0.32008,112,-0.2602
ENSG00000127328,RAB3IP,88,1.16991,57,0.40029,43,-0.0539,26,-0.8316,32,-0.5888,35,-0.3849,44,-0.0289
ENSG00000111596,CNOT2,61,0.57722,51,0.27056,39,-0.1518,48,0.16068,47,0.17253,27,-0.7599,26,-0.8214
ENSG00000135643,KCNMB4,201,0.93080,86,-0.4958,55,-1.1943,38,-1.7410,118,0.01983,128,0.14370,193,0.85497
ENSG00000153233,PTPRR,18,-1.9626,61,-0.0948,33,-1.0682,57,-0.1938,96,0.82582,68,0.09679,86,0.49841
ENSG00000139291,TMEM19,36,0.13666,16,-1.1207,9,-1.9722,31,-0.1190,32,-0.0455,52,0.79140,55,0.88607
ENSG00000080371,RAB21,90,0.04866,45,-1.0439,84,-0.0616,134,0.72639,103,0.31467,88,0.00693,53,-0.7905
ENSG00000121749,TBC1D15,92,1.39775,20,-1.1205,23,-0.9034,46,0.14976,37,-0.2046,47,0.19601,31,-0.4933
ENSG00000253719,ATXN7L3B,137,0.15011,54,-1.3144,80,-0.7213,119,-0.0880,173,0.66294,126,0.00629,140,0.18487
ENSG00000166006,KCNC2,25,-1.5273,66,-0.0239,85,0.39424,63,-0.1138,63,-0.1274,98,0.63923,75,0.17738
ENSG00000111615,KRR1,40,0.00123,50,0.37808,28,-0.5840,49,0.34404,43,0.13220,46,0.22799,21,-0.9944
ENSG00000139289,PHLDA1,13,-1.2061,48,0.86687,6,-2.2504,23,-0.3660,19,-0.7518,45,0.75653,57,1.19468
ENSG00000187109,NAP1L1,465,0.63545,330,0.05182,286,-0.1821,275,-0.2449,305,-0.0879,305,-0.0740,286,-0.1833
ENSG00000091039,OSBPL8,69,-0.5127,77,-0.3491,51,-0.9727,67,-0.5480,104,0.17953,169,0.99732,118,0.36435
ENSG00000186908,ZDHHC17,102,0.63821,84,0.30330,22,-1.7406,49,-0.5629,66,-0.1052,81,0.24549,88,0.38976
ENSG00000067798,NAV3,29,-0.7131,60,0.47652,54,0.31482,28,-0.7718,64,0.70589,25,-0.9229,37,-0.3047
ENSG00000067715,SYT1,158,-3.4405,857,-0.9220,660,-1.3252,635,-1.3822,2766,1.30801,2420,0.78766,1970,0.42606
ENSG00000058272,PPP1R12A,56,-0.2067,69,0.11879,45,-0.5781,104,0.83040,80,0.44053,52,-0.3369,27,-1.3640
ENSG00000111052,LIN7A,12,-1.2199,22,-0.3528,22,-0.3544,37,0.51295,29,0.14357,35,0.42591,31,0.20783
ENSG00000139220,PPFIA2,69,-0.7147,95,-0.2032,72,-0.6559,164,0.70774,134,0.42213,118,0.14581,79,-0.4954
ENSG00000072041,SLC6A15,15,-2.2401,66,-0.0215,36,-0.9601,36,-0.9677,117,1.23608,55,-0.2991,89,0.48813
ENSG00000133641,C12orf29,38,-0.2402,13,-1.8549,31,-0.5687,30,-0.5985,68,0.90058,54,0.35397,50,0.21319
ENSG00000139318,DUSP6,6,-3.1627,0,-6.0176,17,-1.7524,13,-2.1407,73,0.69273,170,2.25852,64,0.34832
ENSG00000070961,ATP2B1,78,-2.3109,201,-0.8838,116,-1.7219,502,0.60766,550,0.95050,532,0.71127,276,-0.3862
ENSG00000271614,ATP2B1-AS1,0,-5.2562,14,-1.1062,9,-1.6274,52,1.07821,38,0.65871,35,0.39085,35,0.36699
ENSG00000011465,DCN,112,1.11012,95,0.80306,57,-0.0519,80,0.49670,41,-0.6761,10,-2.6239,38,-0.7033
ENSG00000133639,BTG1,69,1.14443,42,0.27752,37,0.08696,41,0.23350,40,0.23381,8,-2.2822,7,-2.3796
ENSG00000102189,EEA1,25,-0.9025,79,0.96181,45,0.00712,42,-0.1291,28,-0.8643,63,0.56335,51,0.20260
ENSG00000173598,NUDT4,102,-0.2327,69,-0.8436,36,-1.8203,163,0.55152,157,0.58630,109,-0.1189,147,0.37236
ENSG00000177889,UBE2N,78,-1.3869,57,-1.8449,143,-0.4372,210,0.17902,274,0.77959,225,0.29947,244,0.43453
ENSG00000198015,MRPL42,52,-0.2497,82,0.49896,72,0.29504,30,-1.0941,54,-0.2167,97,0.79965,44,-0.5154
ENSG00000136040,PLXNC1,51,0.20654,41,-0.1583,29,-0.6650,31,-0.6059,58,0.51877,35,-0.4091,56,0.37378
ENSG00000184752,NDUFA12,111,-0.7061,111,-0.7077,145,-0.2794,118,-0.6073,241,0.67983,182,0.08981,232,0.49863
ENSG00000028203,VEZT,48,-0.3633,59,-0.0242,25,-1.3439,69,0.22459,64,0.12107,82,0.51422,70,0.24782
ENSG00000111142,METAP2,135,1.36933,73,0.26985,29,-1.1678,67,0.11649,42,-0.7133,56,-0.1771,54,-0.2315
ENSG00000139343,SNRPF,77,0.41338,43,-0.5352,52,-0.2460,77,0.41357,54,-0.1948,49,-0.3135,74,0.35416
ENSG00000111144,LTA4H,64,0.54895,18,-1.4308,23,-1.0951,38,-0.3279,86,1.36345,29,-0.7630,27,-0.8674
ENSG00000059758,CDK17,108,-0.3839,52,-1.5021,64,-1.2011,157,0.23405,251,1.35105,131,-0.0684,78,-0.8913
ENSG00000075415,SLC25A3,328,-0.4287,198,-1.2193,306,-0.5427,334,-0.4005,594,0.67461,564,0.46387,505,0.27523
ENSG00000185046,ANKS1B,310,0.33052,138,-0.9674,126,-1.1168,199,-0.4006,349,0.64152,300,0.27038,267,0.07885
ENSG00000111647,UHRF1BP1L,29,-0.6561,75,0.92123,21,-1.1189,33,-0.4656,39,-0.1890,51,0.25987,62,0.58208
ENSG00000075089,ACTR6,38,-0.3736,59,0.33587,30,-0.7608,8,-2.6810,72,0.85835,55,0.21874,49,0.05404
ENSG00000136021,SCYL2,12,-1.5259,40,0.30553,28,-0.2562,20,-0.7826,49,0.80976,43,0.45779,23,-0.5962
ENSG00000120805,ARL1,75,-0.4218,55,-0.9002,75,-0.4206,77,-0.3776,133,0.61954,148,0.70548,85,-0.2175
ENSG00000111666,CHPT1,101,0.54536,89,0.33303,22,-1.8297,87,0.28695,71,-0.0631,59,-0.3545,85,0.25362
ENSG00000111670,GNPTAB,40,-1.0537,43,-0.9649,73,-0.1338,146,1.07204,90,0.25432,83,0.07973,67,-0.2750
ENSG00000120860,WASHC3,84,0.33893,22,-1.7567,68,-0.0089,68,-0.0107,71,0.05976,85,0.34920,80,0.26004
ENSG00000111696,NT5DC3,29,-1.3487,40,-0.8480,57,-0.3022,136,1.18525,104,0.85570,24,-1.6112,57,-0.3086
ENSG00000166598,HSP90B1,440,0.73964,233,-0.3282,151,-1.0061,237,-0.2999,397,0.67863,259,-0.1621,168,-0.8437
ENSG00000204954,C12orf73,27,-0.3528,31,-0.1695,19,-0.8854,40,0.25226,46,0.59182,14,-1.3341,50,0.63417
ENSG00000120837,NFYB,74,0.85031,48,0.12358,47,0.09041,13,-1.9219,39,-0.2565,36,-0.3595,62,0.55857
ENSG00000198431,TXNRD1,42,-0.4454,25,-1.2364,30,-0.9819,115,1.27740,68,0.37659,49,-0.2165,50,-0.1841
ENSG00000151131,C12orf45,22,-0.8600,42,0.13763,47,0.34150,19,-1.0722,33,-0.2443,71,1.05867,38,0.00538
ENSG00000074590,NUAK1,74,-0.0413,58,-0.4127,36,-1.1557,56,-0.4909,104,0.65183,96,0.39582,77,0.02270
ENSG00000151135,TMEM263,27,-0.5281,44,0.27268,27,-0.4756,37,0.01915,49,0.56382,25,-0.6495,38,0.05860
ENSG00000136045,PWP1,26,-0.7917,23,-0.9320,16,-1.5241,49,0.22917,55,0.50018,82,1.13612,35,-0.2996
ENSG00000075035,WSCD2,4,-3.8620,28,-1.0558,35,-0.6973,40,-0.5019,110,1.58317,63,0.22990,48,-0.2061
ENSG00000075856,SART3,35,0.33432,19,-0.6114,20,-0.5496,49,0.92643,39,0.60662,12,-1.3502,16,-0.9315
ENSG00000136003,ISCU,105,-0.9328,84,-1.2665,90,-1.1599,220,0.25666,209,0.20352,254,0.50230,337,1.00458
ENSG00000110880,CORO1C,40,-0.3795,52,0.05254,13,-2.0450,27,-0.9745,72,0.70792,92,1.03588,37,-0.5008
ENSG00000166111,SVOP,1,-6.5980,13,-3.0536,58,-0.8956,71,-0.5850,182,1.23777,151,0.65393,165,0.80462
ENSG00000110906,KCTD10,27,-0.7610,43,-0.0414,20,-1.2280,65,0.65363,71,1.00009,27,-0.7832,29,-0.6636
ENSG00000139428,MMAB,69,0.86196,11,-2.0145,33,-0.3772,50,0.29074,55,0.57668,31,-0.4582,28,-0.6091
ENSG00000139436,GIT2,36,-0.4067,23,-1.0685,31,-0.6523,29,-0.7585,79,1.15412,53,0.21522,40,-0.2144
ENSG00000174456,C12orf76,126,0.30249,50,-1.1585,110,0.08097,47,-1.2602,149,0.71861,81,-0.4120,127,0.31984
ENSG00000174437,ATP2A2,139,-1.5040,197,-0.9759,162,-1.2759,272,-0.4735,607,1.09605,551,0.70725,379,0.06658
ENSG00000196510,ANAPC7,32,-0.5231,27,-0.7818,19,-1.2612,46,0.06309,77,1.23176,29,-0.6476,43,-0.0120
ENSG00000111229,ARPC3,196,-0.1424,136,-0.7285,185,-0.2362,190,-0.1941,258,0.37213,272,0.40182,217,0.02229
ENSG00000204856,FAM216A,0,-6.1845,19,-1.1840,55,0.47898,17,-1.3348,56,0.61813,64,0.74155,63,0.69638
ENSG00000111237,VPS29,75,-0.4431,36,-1.5476,116,0.27549,89,-0.1640,124,0.46120,89,-0.1575,134,0.51704
ENSG00000186298,PPP1CC,162,1.10578,57,-0.6579,56,-0.6911,99,0.22900,95,0.20456,72,-0.2955,52,-0.8099
ENSG00000204842,ATXN2,92,0.72201,70,0.24607,51,-0.2672,53,-0.2159,47,-0.4602,55,-0.1376,67,0.17423
ENSG00000111275,ALDH2,339,1.08706,169,-0.1196,234,0.42441,279,0.73251,110,-0.9089,125,-0.6071,90,-1.1179
ENSG00000234608,MAPKAPK5-AS1,18,-1.2686,21,-0.9812,29,-0.5082,23,-0.8849,55,0.63762,65,0.82395,55,0.52107
ENSG00000089022,MAPKAPK5,45,0.13082,30,-0.5192,35,-0.2781,33,-0.3714,47,0.25850,37,-0.1708,57,0.53578
ENSG00000089248,ERP29,103,0.10165,55,-0.9039,86,-0.2027,110,0.20593,129,0.56897,69,-0.5578,97,-0.0008
ENSG00000173064,HECTD4,24,-1.6869,53,-0.4899,83,0.22919,44,-0.7807,109,0.84440,89,0.33556,68,-0.0969
ENSG00000089009,RPL6,930,0.67549,764,0.33400,657,0.08073,663,0.09519,406,-0.7840,413,-0.6658,767,0.34060
ENSG00000179295,PTPN11,248,0.83118,149,-0.0426,140,-0.1437,100,-0.6803,131,-0.2942,162,0.09912,162,0.09958
ENSG00000089169,RPH3A,63,-0.2779,46,-0.7807,110,0.64524,8,-3.3001,55,-0.5643,124,0.87151,138,1.06206
ENSG00000111344,RASAL1,21,-1.0807,9,-2.3380,8,-2.5383,30,-0.5468,87,1.68587,57,0.51511,37,-0.2215
ENSG00000123064,DDX54,55,-0.0827,19,-1.7290,40,-0.5619,103,1.01537,73,0.46284,32,-0.9462,66,0.23241
ENSG00000139405,RITA1,33,0.06944,9,-1.8396,18,-0.8616,22,-0.5997,43,0.61413,23,-0.5064,62,1.16810
ENSG00000151176,PLBD2,20,-1.8649,37,-0.9609,41,-0.7894,56,-0.3110,102,0.86678,89,0.46009,93,0.53999
ENSG00000123066,MED13L,34,0.10949,39,0.33717,37,0.23085,36,0.19197,29,-0.1552,33,0.08453,17,-0.9741
ENSG00000111412,C12orf49,35,-0.2731,18,-1.2856,38,-0.1197,45,0.13819,44,0.10884,57,0.55233,49,0.29640
ENSG00000135119,RNFT2,16,-1.4646,14,-1.6018,29,-0.5565,39,-0.0749,52,0.47857,78,1.11128,48,0.24614
ENSG00000135116,HRK,10,-2.1129,4,-3.5700,36,-0.2567,13,-1.8124,65,0.90230,88,1.28854,57,0.49621
ENSG00000088992,TESC,10,-2.0795,15,-1.4678,13,-1.6517,52,0.48571,62,0.96515,52,0.48870,46,0.26849
ENSG00000135108,FBXO21,57,-0.9361,75,-0.5208,73,-0.5497,171,0.86465,138,0.59325,78,-0.4448,95,-0.1362
ENSG00000171435,KSR2,13,-1.7114,28,-0.5439,7,-2.6100,24,-0.7819,71,1.27912,85,1.34605,17,-1.2741
ENSG00000176871,WSB2,145,-0.4139,132,-0.5633,167,-0.1800,107,-0.8885,233,0.43835,227,0.32253,252,0.50628
ENSG00000089220,PEBP1,1464,0.20347,543,-1.3689,1453,0.19149,1268,-0.0353,1546,0.35189,1299,0.00518,1242,-0.0686
ENSG00000135090,TAOK3,29,-1.1399,75,0.40140,65,0.15541,91,0.72138,54,-0.1825,44,-0.4950,63,0.10799
ENSG00000139767,SRRM4,1,-5.4363,21,-1.0663,12,-1.8650,40,-0.0316,56,0.65042,74,1.03114,67,0.83446
ENSG00000122966,CIT,52,0.01879,13,-2.0626,24,-1.1718,177,2.39746,54,0.08919,20,-1.4667,16,-1.7583
ENSG00000111737,RAB35,31,-0.2507,18,-1.0673,27,-0.4484,41,0.21409,50,0.65934,38,0.07564,34,-0.1179
ENSG00000089157,RPLP0,570,0.96146,363,0.17252,399,0.33001,463,0.58583,229,-0.6487,185,-0.9061,180,-0.9528
ENSG00000111775,COX6A1,697,-0.9619,1359,0.10589,1469,0.23602,1022,-0.3601,1045,-0.3714,1448,0.21113,2117,0.87385
ENSG00000257218,GATC,39,0.01524,40,0.07242,13,-1.6761,37,-0.0714,45,0.28535,42,0.12373,49,0.38477
ENSG00000111786,SRSF9,107,0.55574,34,-1.2719,53,-0.5842,74,-0.0717,82,0.12055,117,0.71885,66,-0.2449
ENSG00000088986,DYNLL1,872,-0.5111,553,-1.2196,873,-0.5080,792,-0.6629,1507,0.46399,1362,0.21647,2103,0.97911
ENSG00000022840,RNF10,67,-0.0061,31,-1.1972,59,-0.2133,63,-0.1129,88,0.53010,67,-0.0030,76,0.19709
ENSG00000157782,CABP1,8,-4.2080,51,-1.5288,68,-1.0926,19,-2.9642,246,1.28559,275,1.23232,180,0.46595
ENSG00000110917,MLEC,109,1.14299,22,-1.4423,24,-1.3454,35,-0.7619,72,0.47330,77,0.51983,42,-0.4793
ENSG00000157837,SPPL3,75,-0.0317,58,-0.4379,41,-0.9888,85,0.16393,100,0.53699,97,0.39227,57,-0.4784
ENSG00000110931,CAMKK2,33,-0.9716,22,-1.5714,36,-0.8572,167,1.82485,63,0.03687,42,-0.5998,67,0.14173
