Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6to9,Feature log2 fold change topic 6to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000174718,RESF1,9,-0.1247,9,-0.1189,11,0.32879,9,-0.0637,7,-0.4994
ENSG00000151746,BICD1,19,-1.0594,29,-0.6150,58,1.03694,41,0.05926,21,-0.9739
ENSG00000139132,FGD4,33,1.26690,8,-1.2155,14,-0.2416,32,1.19575,16,0.09269
ENSG00000087470,DNM1L,67,-1.2008,128,-0.2829,210,0.94480,111,-0.4262,73,-1.0632
ENSG00000139131,YARS2,8,-0.7452,13,0.12456,13,0.13080,10,-0.3465,14,0.18507
ENSG00000139117,CPNE8,3,-2.7743,42,1.60545,17,-0.7347,10,-1.3574,15,-0.7118
ENSG00000139116,KIF21A,91,-1.0993,188,0.01967,250,0.73650,102,-0.9362,105,-0.8893
ENSG00000173208,ABCD2,0,-3.8387,16,0.91072,7,-0.9916,20,0.88826,12,0.08249
ENSG00000151229,SLC2A13,12,-2.9537,136,1.01072,92,0.00731,43,-1.1577,45,-1.1070
ENSG00000188906,LRRK2,6,-1.0697,14,0.33748,15,0.60766,4,-1.6544,5,-1.3012
ENSG00000018236,CNTN1,122,-1.4892,291,-0.2242,476,1.02230,169,-0.9921,184,-0.8639
ENSG00000015153,YAF2,32,-1.2222,65,-0.1737,96,0.77090,46,-0.6713,54,-0.4124
ENSG00000134283,PPHLN1,28,-0.6895,48,0.19803,52,0.36955,37,-0.2953,22,-1.0655
ENSG00000139168,ZCRB1,252,0.86152,131,-0.2808,136,-0.1911,178,0.28651,138,-0.1235
ENSG00000139174,PRICKLE1,1,-4.7594,39,-0.1401,66,1.24333,15,-1.5028,21,-1.0592
ENSG00000129317,PUS7L,14,0.55281,7,-0.6559,10,0.08321,13,0.45365,12,0.28173
ENSG00000151239,TWF1,58,1.00429,26,-0.3755,32,0.04046,32,0.04402,22,-0.5600
ENSG00000184613,NELL2,10,-5.0527,319,0.02349,487,1.16096,95,-1.8255,143,-1.2195
ENSG00000273015,AC008124.1,27,1.10141,8,-0.9328,16,0.31863,17,0.36767,9,-0.5831
ENSG00000189079,ARID2,30,1.99158,6,-0.9153,7,-0.5665,15,0.72465,6,-0.5797
ENSG00000139218,SCAF11,98,1.31282,41,-0.1950,38,-0.3354,47,0.07677,30,-0.6240
ENSG00000111371,SLC38A1,64,-0.5230,76,-0.3560,109,0.45991,113,0.37064,71,-0.3724
ENSG00000134294,SLC38A2,163,0.76854,85,-0.3833,121,0.41507,88,-0.2289,43,-1.3103
ENSG00000139211,AMIGO2,6,-0.8284,15,0.76318,10,-0.3448,7,-0.7577,11,-0.0482
ENSG00000005175,RPAP3,29,0.26757,22,-0.2246,31,0.57314,15,-0.7659,13,-0.9540
ENSG00000079337,RAPGEF3,42,2.13611,7,-1.1660,7,-1.1151,27,1.31097,11,-0.1219
ENSG00000211584,SLC48A1,255,1.98048,67,-0.4357,64,-0.5092,72,-0.2029,48,-0.8191
ENSG00000061273,HDAC7,19,1.21042,7,-0.5391,8,-0.1531,10,0.25343,8,-0.1273
ENSG00000134291,TMEM106C,13,-1.6031,38,-0.0203,40,0.09589,66,0.91407,29,-0.4087
ENSG00000152556,PFKM,25,-2.4495,130,-0.0043,159,0.48046,156,0.28616,96,-0.4821
ENSG00000177981,ASB8,48,-0.3676,56,-0.1706,74,0.46779,58,-0.0858,42,-0.5531
ENSG00000177875,CCDC184,4,-3.4915,52,0.05374,71,0.85258,18,-1.5833,44,-0.2261
ENSG00000167528,ZNF641,12,0.39548,8,-0.2367,9,-0.0275,13,0.55402,7,-0.4112
ENSG00000139620,KANSL2,16,0.45963,7,-0.9202,16,0.84961,8,-0.6219,10,-0.2245
ENSG00000129315,CCNT1,10,0.16674,10,0.40710,7,-0.3645,5,-0.8255,10,0.26350
ENSG00000174233,ADCY6,8,-0.4959,14,0.51883,10,-0.2370,12,0.08946,7,-0.6241
ENSG00000167535,CACNB3,6,-3.4617,81,0.59638,67,0.11912,33,-1.0033,68,0.10380
ENSG00000174243,DDX23,34,0.15275,29,-0.0934,30,-0.0132,44,0.59632,19,-0.6908
ENSG00000172602,RND1,7,-2.8492,66,0.72000,52,0.10903,33,-0.6324,32,-0.6592
ENSG00000134285,FKBP11,4,-1.3524,11,0.49850,10,0.26392,6,-0.5409,4,-1.1061
ENSG00000134287,ARF3,188,-1.3976,536,0.32266,532,0.30693,357,-0.4205,324,-0.5732
ENSG00000169884,WNT10B,2,-3.4890,31,0.80166,25,0.21264,6,-1.9164,17,-0.4554
ENSG00000181418,DDN,10,-4.0911,231,0.76651,122,-0.6956,156,-0.1372,294,0.89816
ENSG00000181929,PRKAG1,25,-0.5025,42,0.49343,37,0.12743,22,-0.6747,17,-1.0859
ENSG00000167548,KMT2D,17,-0.4182,21,-0.1062,28,0.54571,13,-0.7756,18,-0.3311
ENSG00000167550,RHEBL1,0,-7.3680,10,0.07295,13,0.80169,5,-0.8462,7,-0.3603
ENSG00000139636,LMBR1L,10,-0.2555,14,0.39790,12,0.12398,4,-1.5776,10,-0.2609
ENSG00000123416,TUBA1B,779,-1.6212,2133,-0.1193,3106,0.81855,1304,-0.8467,1712,-0.4281
ENSG00000167552,TUBA1A,2038,0.59535,1137,-0.4645,1785,0.57507,937,-0.6392,865,-0.7606
ENSG00000123352,SPATS2,8,-2.1418,38,0.23865,43,0.52746,26,-0.4443,21,-0.7801
ENSG00000135519,KCNH3,3,-4.2025,70,0.38978,64,0.17769,49,-0.2962,65,0.12882
ENSG00000187778,MCRS1,22,-0.4062,25,-0.2970,32,0.26454,37,0.44113,27,-0.0913
ENSG00000110844,PRPF40B,15,-0.2965,15,-0.3946,25,0.84105,18,-0.0446,5,-1.8220
ENSG00000139644,TMBIM6,603,0.81358,295,-0.4670,341,-0.1591,633,0.89592,252,-0.5816
ENSG00000135472,FAIM2,173,-1.3834,438,0.05453,557,0.65384,260,-0.7755,292,-0.5963
ENSG00000110881,ASIC1,29,0.45084,23,0.03985,22,0.00108,18,-0.3176,17,-0.3745
ENSG00000066117,SMARCD1,14,-0.6888,23,0.10346,25,0.33682,17,-0.3213,16,-0.4566
ENSG00000167588,GPD1,25,1.40451,8,-0.5983,11,-0.0442,8,-0.4156,11,-0.0095
ENSG00000178449,COX14,138,-0.2610,184,0.27334,153,-0.1453,143,-0.2112,170,0.05828
ENSG00000139624,CERS5,16,0.06665,11,-0.5918,20,0.63846,19,0.31311,8,-0.9561
ENSG00000161813,LARP4,22,0.57658,14,-0.2977,17,0.13997,20,0.37285,9,-0.8703
ENSG00000066084,DIP2B,149,2.15229,30,-0.7941,41,-0.1283,32,-0.4704,16,-1.5165
ENSG00000185432,METTL7A,115,0.26421,61,-0.9322,60,-0.9858,364,2.36368,105,0.12970
ENSG00000110911,SLC11A2,54,0.71024,22,-0.9574,45,0.60133,43,0.34455,21,-0.7807
ENSG00000050426,LETMD1,34,-0.4188,45,0.04194,53,0.40430,31,-0.5631,32,-0.5006
ENSG00000110925,CSRNP2,13,-1.5627,34,-0.0933,47,0.68560,32,-0.1574,22,-0.7194
ENSG00000135457,TFCP2,38,0.46681,24,-0.3634,32,0.30289,28,-0.0518,22,-0.4195
ENSG00000184271,POU6F1,18,-0.0346,18,0.03409,18,-0.0383,14,-0.3760,22,0.34764
ENSG00000183283,DAZAP2,269,1.08671,126,-0.2237,117,-0.3867,198,0.56279,97,-0.5625
ENSG00000050438,SLC4A8,45,-0.3740,62,0.17489,71,0.50391,32,-0.8803,23,-1.3757
ENSG00000196876,SCN8A,6,-3.6984,95,0.41078,104,0.64425,27,-1.6141,50,-0.7196
ENSG00000135503,ACVR1B,7,-2.7161,48,0.04917,58,0.54623,45,-0.0374,36,-0.4145
ENSG00000161835,GRASP,6,-3.5443,99,0.93393,71,0.09250,26,-1.4543,42,-0.7595
ENSG00000123358,NR4A1,8,-1.3449,21,0.11551,26,0.72630,8,-1.3560,12,-0.7476
ENSG00000123395,ATG101,23,-0.3544,32,0.15361,32,0.21965,27,-0.1448,18,-0.7436
ENSG00000063046,EIF4B,217,0.44605,138,-0.3691,181,0.23016,179,0.13343,132,-0.3394
ENSG00000111077,TNS2,46,2.37913,6,-1.3291,6,-1.3586,26,1.28179,12,0.06499
ENSG00000167778,SPRYD3,70,-1.8299,242,0.06755,312,0.70720,126,-0.9570,172,-0.4902
ENSG00000167779,IGFBP6,4,-3.0086,42,0.50028,37,0.17986,24,-0.5307,31,-0.1428
ENSG00000139631,CSAD,14,0.23039,9,-0.5043,14,0.38260,15,0.31128,9,-0.3982
ENSG00000139651,ZNF740,19,1.03321,8,-0.2953,9,-0.1196,12,0.35876,6,-0.8069
ENSG00000182544,MFSD5,19,-0.0634,16,-0.4421,26,0.70838,15,-0.4000,14,-0.5656
ENSG00000123349,PFDN5,892,1.07352,427,-0.1940,355,-0.5745,617,0.45054,490,0.07817
ENSG00000139637,C12orf10,29,-1.1459,74,0.44254,59,-0.0879,58,-0.0839,57,-0.1290
ENSG00000094914,AAAS,19,1.15457,7,-0.6083,10,0.03037,12,0.34226,7,-0.5424
ENSG00000205352,PRR13,82,-0.1083,89,0.04057,94,0.16225,69,-0.3651,80,-0.1465
ENSG00000197111,PCBP2,327,0.08510,299,-0.0815,308,-0.0183,390,0.36799,268,-0.2324
ENSG00000139625,MAP3K12,8,-1.9292,36,0.32022,36,0.35561,23,-0.4469,23,-0.4699
ENSG00000135390,ATP5MC2,460,0.79353,280,-0.0251,245,-0.3092,276,-0.0401,275,-0.0442
ENSG00000012822,CALCOCO1,33,-0.1412,34,-0.0818,43,0.45267,27,-0.4384,23,-0.6814
ENSG00000123415,SMUG1,22,0.19101,20,0.12063,20,0.00869,14,-0.5420,18,-0.1055
ENSG00000094916,CBX5,100,0.22521,83,-0.1119,83,-0.1011,103,0.27992,89,0.04674
ENSG00000135486,HNRNPA1,453,0.56867,289,-0.2153,311,-0.0522,363,0.20993,287,-0.1623
ENSG00000111481,COPZ1,69,-0.0611,78,0.19259,68,-0.1215,87,0.30487,50,-0.5688
ENSG00000161642,ZNF385A,37,-0.3416,46,0.01252,34,-0.6209,91,1.12280,57,0.32721
ENSG00000123360,PDE1B,7,-3.0225,62,0.32557,65,0.45952,36,-0.6433,42,-0.4015
ENSG00000135447,PPP1R1A,65,-0.0371,58,-0.3174,75,0.25926,70,0.07835,70,0.07255
ENSG00000135426,TESPA1,1,-6.0132,119,2.15705,29,-1.3813,12,-2.3895,54,-0.1697
ENSG00000135424,ITGA7,18,0.44986,10,-0.5949,11,-0.4495,36,1.60403,12,-0.2570
ENSG00000135441,BLOC1S1,300,0.58884,214,0.06373,171,-0.4300,217,0.06322,236,0.19830
ENSG00000135404,CD63,508,0.64315,382,0.26106,255,-0.6198,427,0.35648,278,-0.3254
ENSG00000135414,GDF11,29,0.62866,16,-0.3716,12,-0.8747,45,1.40353,24,0.34841
ENSG00000205323,SARNP,56,-0.5788,84,0.10115,85,0.12930,91,0.18473,63,-0.3974
ENSG00000123353,ORMDL2,20,1.15618,8,-0.5347,7,-0.5796,20,1.17094,8,-0.3128
ENSG00000135392,DNAJC14,18,-0.0855,23,0.45902,21,0.25601,7,-1.4721,7,-1.5266
ENSG00000170473,PYM1,17,-0.2976,21,0.07010,22,0.16294,16,-0.3291,19,-0.0891
ENSG00000065357,DGKA,1,-3.2415,23,1.71812,7,-1.0480,8,-0.6351,8,-0.6541
ENSG00000111540,RAB5B,159,0.44577,104,-0.3196,132,0.21842,127,0.08364,94,-0.3900
ENSG00000139531,SUOX,12,-0.4398,14,-0.2786,18,0.18120,27,0.81455,12,-0.4460
ENSG00000123411,IKZF4,18,1.00067,9,-0.0231,8,-0.3063,11,0.23008,5,-0.8571
ENSG00000197728,RPS26,1528,1.16414,693,-0.1990,620,-0.4344,813,0.10954,751,-0.0156
ENSG00000065361,ERBB3,267,4.75375,3,-3.7284,16,-1.4306,14,-1.3270,5,-2.6326
ENSG00000170515,PA2G4,114,0.23450,104,0.13029,106,0.17351,71,-0.5192,57,-0.8421
ENSG00000229117,RPL41,3789,0.61725,2431,-0.1408,2021,-0.5288,3547,0.50764,3347,0.41246
ENSG00000139641,ESYT1,20,0.31530,18,0.25465,17,0.17519,6,-1.4439,10,-0.7442
ENSG00000196465,MYL6B,135,-0.7517,228,0.09391,226,0.06884,201,-0.1399,258,0.26325
ENSG00000092841,MYL6,539,0.61280,298,-0.4601,386,0.10320,450,0.31693,336,-0.1482
ENSG00000139613,SMARCC2,61,0.06266,56,-0.0966,63,0.16267,63,0.10138,45,-0.4063
ENSG00000181852,RNF41,31,-1.1384,69,0.11842,81,0.50464,53,-0.3193,37,-0.8727
ENSG00000139579,NABP2,50,-0.4289,68,0.03735,71,0.15744,53,-0.3555,73,0.14343
ENSG00000139645,ANKRD52,7,-1.3667,14,-0.3647,26,1.08334,11,-0.6665,9,-0.9767
ENSG00000135469,COQ10A,10,-0.1725,11,-0.1210,13,0.33619,9,-0.3456,10,-0.1624
ENSG00000062485,CS,38,-1.2318,84,-0.0281,105,0.51561,70,-0.2968,70,-0.2996
ENSG00000257727,CNPY2,110,-0.0340,110,-0.0343,128,0.30467,84,-0.4454,87,-0.3943
ENSG00000170581,STAT2,57,0.70699,30,-0.4461,42,0.30812,36,-0.0231,24,-0.6414
ENSG00000176422,SPRYD4,5,-0.5967,9,0.25528,9,0.19136,7,-0.2448,5,-0.6522
ENSG00000135423,GLS2,3,-2.8691,27,0.28145,31,0.65417,8,-1.5943,19,-0.3857
ENSG00000076108,BAZ2A,43,0.50735,32,0.08228,29,-0.1639,40,0.37442,16,-1.0497
ENSG00000110955,ATP5F1B,279,-1.4067,707,0.03013,888,0.59149,524,-0.4477,493,-0.5437
ENSG00000110958,PTGES3,333,0.34790,263,-0.0450,289,0.16821,230,-0.2425,182,-0.6048
ENSG00000196531,NACA,970,0.93883,517,-0.1283,481,-0.2854,516,-0.0948,549,0.00174
ENSG00000025423,HSD17B6,7,-1.0517,10,-0.7382,9,-0.9282,61,2.56097,16,0.09961
ENSG00000166863,TAC3,0,-9.1818,37,0.44470,32,0.09293,31,0.00772,31,0.02444
ENSG00000166886,NAB2,7,-2.2044,37,0.30127,41,0.58081,11,-1.5685,25,-0.3632
ENSG00000166888,STAT6,5,-1.3566,6,-1.1754,22,1.86008,3,-1.8031,7,-0.7019
ENSG00000123384,LRP1,94,-0.8081,154,-0.0620,149,-0.1376,314,1.13213,123,-0.3967
ENSG00000182199,SHMT2,11,-0.5129,17,0.33297,14,-0.0875,11,-0.4137,16,0.09413
ENSG00000185633,NDUFA4L2,18,0.36237,11,-0.5293,7,-1.4404,56,2.40095,13,-0.1453
ENSG00000179912,R3HDM2,28,-0.9910,53,-0.0404,67,0.53678,48,-0.1737,36,-0.6416
ENSG00000166986,MARS,20,-1.4358,47,-0.1960,73,0.88993,39,-0.4178,27,-1.0005
ENSG00000175197,DDIT3,55,0.59626,39,0.05770,37,-0.0867,22,-0.8523,39,0.04306
ENSG00000175203,DCTN2,121,-0.6359,185,0.04398,213,0.37451,150,-0.2973,136,-0.4543
ENSG00000155980,KIF5A,348,0.10984,318,-0.0491,346,0.14619,254,-0.3873,316,-0.0446
ENSG00000166908,PIP4K2C,21,-1.3130,59,0.35880,61,0.47280,22,-1.2743,31,-0.7415
ENSG00000178498,DTX3,35,-1.2381,83,0.11615,93,0.39076,71,-0.1651,58,-0.4851
ENSG00000240771,ARHGEF25,2,-4.4823,46,0.22938,52,0.54711,21,-1.0390,42,0.03528
ENSG00000135454,B4GALNT1,12,-2.6653,90,0.44657,93,0.53294,42,-0.8931,35,-1.1544
ENSG00000135506,OS9,54,-0.7227,76,-0.2532,105,0.49194,102,0.28672,61,-0.5358
ENSG00000135439,AGAP2,14,-2.7736,96,0.06102,104,0.25401,91,-0.0485,122,0.42919
ENSG00000135452,TSPAN31,37,0.28373,28,-0.1713,31,0.03053,38,0.36135,24,-0.3560
ENSG00000135446,CDK4,30,0.90145,10,-0.9662,19,0.26465,26,0.66089,14,-0.3501
ENSG00000139266,MARCH9,22,-0.2077,30,0.49378,24,-0.0770,17,-0.5882,16,-0.6297
ENSG00000123297,TSFM,13,-1.1809,31,0.26923,32,0.37848,14,-1.0358,23,-0.2572
ENSG00000175215,CTDSP2,72,1.33121,29,-0.1885,25,-0.5281,45,0.51994,20,-0.7586
ENSG00000257698,GIHCG,32,-0.2015,42,0.35646,29,-0.4924,41,0.19366,42,0.24596
ENSG00000118596,SLC16A7,1,-3.1160,16,0.37365,18,0.70483,4,-1.8657,8,-0.8019
ENSG00000198673,TAFA2,0,-8.5140,96,1.25507,54,-0.2633,17,-1.8675,49,-0.3329
ENSG00000135655,USP15,18,-0.7242,25,-0.3621,44,1.00802,15,-0.9905,17,-0.8507
ENSG00000061987,MON2,42,0.59241,32,0.19850,29,-0.0079,15,-1.0552,21,-0.5323
ENSG00000111110,PPM1H,24,-0.1784,25,-0.0950,31,0.38624,20,-0.4080,21,-0.3522
ENSG00000118600,RXYLT1,27,1.04145,12,-0.3638,12,-0.2541,18,0.44102,12,-0.2346
ENSG00000196935,SRGAP1,26,1.40043,5,-1.5554,12,0.21483,17,0.71866,11,-0.0456
ENSG00000184575,XPOT,43,-0.0942,45,-0.0765,49,0.15324,62,0.46438,27,-0.8345
ENSG00000183735,TBK1,14,-0.9600,23,-0.2762,37,0.95875,17,-0.6215,12,-1.1439
ENSG00000135677,GNS,30,0.09682,21,-0.5761,34,0.45354,45,0.75007,13,-1.1423
ENSG00000111490,TBC1D30,0,-7.0740,14,0.29939,16,0.55747,10,-0.3133,7,-0.7783
ENSG00000156076,WIF1,0,-6.3197,88,0.61487,15,-2.6713,238,2.18769,104,0.66369
ENSG00000174106,LEMD3,17,-0.9662,29,-0.2234,44,0.78597,22,-0.5689,22,-0.5664
ENSG00000139233,LLPH,39,0.10849,38,0.06190,38,0.09936,23,-0.7103,37,0.01450
ENSG00000155957,TMBIM4,105,1.18892,41,-0.4718,46,-0.2360,80,0.72485,30,-0.8078
ENSG00000111530,CAND1,60,-0.9260,105,-0.1022,143,0.64132,94,-0.2416,64,-0.8272
ENSG00000127334,DYRK2,12,-0.1397,12,-0.2457,16,0.36551,15,0.14334,10,-0.4527
ENSG00000127314,RAP1B,70,0.62975,40,-0.3536,50,0.15318,57,0.30893,30,-0.6937
ENSG00000175782,SLC35E3,40,0.71597,18,-0.7558,33,0.65369,21,-0.2933,16,-0.7201
ENSG00000135679,MDM2,38,0.61785,20,-0.5114,28,0.15911,29,0.18733,26,-0.0326
ENSG00000111605,CPSF6,46,-0.3803,68,0.37198,61,0.11343,44,-0.4512,34,-0.8270
ENSG00000127337,YEATS4,12,-0.6528,19,-0.0056,23,0.50636,13,-0.4984,13,-0.5645
ENSG00000166225,FRS2,31,0.89432,16,-0.1813,13,-0.6052,40,1.32854,6,-1.4894
ENSG00000166226,CCT2,54,-1.2633,135,0.20230,150,0.47275,79,-0.6885,85,-0.5812
ENSG00000127328,RAB3IP,56,0.50102,28,-0.7810,52,0.57781,39,-0.0776,36,-0.2093
ENSG00000111596,CNOT2,43,0.35516,28,-0.4732,43,0.50709,33,-0.0683,22,-0.6533
ENSG00000135643,KCNMB4,143,0.18428,82,-0.8948,194,1.11585,57,-1.2184,96,-0.4450
ENSG00000153233,PTPRR,2,-3.9114,33,-0.4159,69,1.51599,9,-2.2017,23,-0.8703
ENSG00000133858,ZFC3H1,20,0.14178,19,0.08167,19,0.01741,14,-0.3651,17,-0.1003
ENSG00000173451,THAP2,19,0.98534,10,-0.1955,8,-0.6455,22,1.19446,5,-0.9860
ENSG00000139291,TMEM19,39,0.12326,25,-0.7638,50,0.81031,27,-0.4458,32,-0.1805
ENSG00000080371,RAB21,114,0.62971,68,-0.2837,81,0.12777,80,0.05145,58,-0.4481
ENSG00000121749,TBC1D15,47,0.77592,25,-0.3517,31,0.12810,35,0.26802,17,-0.8485
ENSG00000072657,TRHDE,3,-3.4466,49,0.76027,41,0.31730,17,-1.1048,15,-1.3106
ENSG00000253719,ATXN7L3B,67,-1.2262,146,-0.0485,201,0.74968,66,-1.2411,119,-0.3546
ENSG00000166006,KCNC2,6,-4.2977,144,0.63344,128,0.33150,59,-0.9776,71,-0.6882
ENSG00000180881,CAPS2,6,-0.4894,9,0.31065,9,0.25847,4,-0.8484,5,-0.6450
ENSG00000139278,GLIPR1,15,-0.0207,15,-0.1159,16,0.12867,16,0.01341,15,-0.0368
ENSG00000111615,KRR1,60,0.37887,55,0.34490,42,-0.2363,35,-0.4689,36,-0.4015
ENSG00000139289,PHLDA1,33,0.05284,30,-0.0927,31,-0.0778,46,0.60515,26,-0.3266
ENSG00000187109,NAP1L1,520,0.60271,307,-0.3399,409,0.30741,310,-0.2279,253,-0.5427
ENSG00000179941,BBS10,10,-0.5708,15,-0.0553,18,0.33974,16,0.05543,11,-0.4476
ENSG00000091039,OSBPL8,47,-0.4979,62,-0.0592,81,0.56484,43,-0.6088,42,-0.6457
ENSG00000186908,ZDHHC17,40,-0.3555,47,-0.1478,66,0.70868,36,-0.5187,21,-1.2974
ENSG00000175183,CSRP2,51,1.76012,7,-1.7887,22,0.41434,20,0.17692,14,-0.3838
ENSG00000067798,NAV3,29,-0.7835,40,-0.3867,67,0.82395,40,-0.2815,33,-0.5954
ENSG00000067715,SYT1,88,-4.1685,1256,-0.3252,2421,1.41292,533,-1.5414,715,-1.0989
ENSG00000058272,PPP1R12A,100,-0.2133,122,0.14164,128,0.26365,72,-0.7110,87,-0.4210
ENSG00000111052,LIN7A,2,-3.2499,29,0.39868,30,0.52084,8,-1.5426,20,-0.2768
ENSG00000139220,PPFIA2,84,-1.0407,211,0.58135,186,0.26414,60,-1.5511,96,-0.8441
ENSG00000133773,CCDC59,29,0.25956,22,-0.2305,25,0.00249,39,0.70469,17,-0.6123
ENSG00000179104,TMTC2,63,3.04703,4,-2.0191,10,-0.5180,16,0.36897,3,-2.0029
ENSG00000072041,SLC6A15,22,-1.4064,54,-0.0791,79,0.88356,25,-1.2148,36,-0.6967
ENSG00000182050,MGAT4C,16,-0.2043,14,-0.5568,19,0.03790,41,1.26887,16,-0.2727
ENSG00000133641,C12orf29,25,-0.5544,46,0.54366,35,-0.0821,23,-0.7117,29,-0.3296
ENSG00000198707,CEP290,60,1.16982,28,-0.1300,28,-0.1120,23,-0.4038,18,-0.7217
ENSG00000139324,TMTC3,16,-0.1916,15,-0.3995,24,0.65750,18,0.01754,10,-0.8883
ENSG00000049130,KITLG,5,-2.1861,36,1.31242,14,-0.9644,27,0.34103,13,-0.8394
ENSG00000139318,DUSP6,3,-3.7412,48,0.15883,64,0.90557,16,-1.5295,26,-0.8486
ENSG00000070961,ATP2B1,53,-3.1773,470,0.14511,627,0.90441,128,-1.8811,284,-0.6836
ENSG00000271614,ATP2B1-AS1,5,-2.9375,43,0.42644,41,0.30795,29,-0.2957,25,-0.5702
ENSG00000011465,DCN,17,-1.1483,24,-0.8578,26,-0.7029,153,2.56606,35,-0.0996
ENSG00000133639,BTG1,24,-0.6771,42,0.20340,37,-0.0749,57,0.64555,24,-0.7177
ENSG00000102189,EEA1,62,0.37954,43,-0.3127,60,0.46941,32,-0.6742,37,-0.4297
ENSG00000173598,NUDT4,42,-2.3783,202,-0.0417,291,0.88824,117,-0.8672,132,-0.6949
ENSG00000177889,UBE2N,56,-1.5430,162,0.10903,183,0.40890,148,-0.0644,114,-0.4811
ENSG00000198015,MRPL42,46,0.15905,38,-0.1802,46,0.27361,44,0.09389,27,-0.6650
ENSG00000169372,CRADD,9,0.22936,7,-0.2848,8,-0.0841,13,0.76849,7,-0.2019
ENSG00000136040,PLXNC1,4,-2.7663,34,0.59314,27,0.07288,18,-0.5503,24,-0.1392
ENSG00000184752,NDUFA12,126,-0.6709,227,0.37020,197,0.03471,155,-0.3567,159,-0.3146
ENSG00000120798,NR2C1,13,0.35903,10,-0.1614,11,0.19760,8,-0.2898,9,-0.2681
ENSG00000028203,VEZT,20,-0.9607,40,0.13152,45,0.38814,34,-0.1791,24,-0.7228
ENSG00000111142,METAP2,175,1.44064,57,-0.5503,71,-0.1062,90,0.30992,40,-0.9642
ENSG00000074527,NTN4,1,-4.4145,20,-0.2859,34,1.07005,20,-0.2021,12,-0.9006
ENSG00000139343,SNRPF,70,0.21602,57,-0.1507,61,0.00661,71,0.25548,57,-0.1103
ENSG00000111144,LTA4H,18,-0.7932,29,-0.1064,40,0.65459,21,-0.5617,21,-0.6046
ENSG00000059758,CDK17,77,-0.5024,118,0.23800,128,0.42871,60,-0.8851,53,-1.0742
ENSG00000120802,TMPO,29,0.20428,27,0.14159,26,0.07753,24,-0.0971,13,-0.9753
ENSG00000075415,SLC25A3,213,-0.9749,407,0.03168,503,0.55048,314,-0.3843,247,-0.7509
ENSG00000185046,ANKS1B,341,0.73310,203,-0.1523,263,0.45673,83,-1.4604,103,-1.1438
ENSG00000111647,UHRF1BP1L,17,-0.6357,34,0.63805,22,-0.3098,26,0.00693,18,-0.5972
ENSG00000075089,ACTR6,53,0.31261,41,-0.1359,50,0.30734,34,-0.3802,29,-0.6011
ENSG00000136021,SCYL2,17,-0.9037,27,-0.2429,40,0.72016,28,-0.0986,17,-0.8283
ENSG00000151572,ANO4,39,1.88874,8,-0.9361,13,0.07861,9,-0.4692,8,-0.7508
ENSG00000120805,ARL1,56,-0.5214,67,-0.3203,104,0.71815,61,-0.3747,55,-0.5303
ENSG00000196091,MYBPC1,80,1.42824,19,-1.1733,21,-0.9666,92,1.68950,43,0.38735
ENSG00000111666,CHPT1,42,-0.9569,58,-0.6037,91,0.37847,160,1.19856,55,-0.5280
ENSG00000111670,GNPTAB,27,-1.7254,82,-0.1125,117,0.77560,66,-0.4060,57,-0.6429
ENSG00000120860,WASHC3,68,0.26334,60,0.10808,57,-0.0107,53,-0.1341,42,-0.4946
ENSG00000017427,IGF1,4,-1.3428,11,0.15786,10,-0.1038,10,-0.0585,16,0.67898
ENSG00000139352,ASCL1,39,1.15490,10,-1.2376,13,-0.7308,64,2.11776,13,-0.5476
ENSG00000111696,NT5DC3,9,-2.3410,45,0.16348,56,0.69473,18,-1.2455,32,-0.4223
ENSG00000166598,HSP90B1,476,0.46512,359,0.01008,377,0.12648,305,-0.2478,202,-0.8776
ENSG00000204954,C12orf73,14,-1.4878,44,0.33995,46,0.44438,22,-0.8222,23,-0.7835
ENSG00000139372,TDG,26,1.05253,12,-0.2194,15,0.26764,6,-1.1090,7,-1.0152
ENSG00000111727,HCFC2,13,0.20750,11,-0.0044,9,-0.4319,22,1.03961,8,-0.5125
ENSG00000120837,NFYB,70,0.87490,39,-0.0762,41,-0.0082,35,-0.2546,24,-0.8121
ENSG00000198431,TXNRD1,26,-0.8260,49,0.21143,55,0.47891,22,-1.0554,29,-0.6685
ENSG00000171310,CHST11,5,-1.0320,11,0.07661,7,-0.8248,25,1.44911,14,0.43339
ENSG00000151131,C12orf45,25,-0.1642,31,0.24751,27,-0.1051,24,-0.2225,27,-0.0517
ENSG00000136051,WASHC4,65,1.64231,16,-0.8285,22,-0.1933,37,0.65556,13,-0.9457
ENSG00000136044,APPL2,23,0.57386,11,-0.7088,12,-0.5703,51,1.96773,9,-0.8563
ENSG00000235162,C12orf75,20,0.77663,8,-0.8625,12,0.06557,21,0.89993,11,-0.1410
ENSG00000074590,NUAK1,41,-2.1197,162,-0.0767,252,1.08632,67,-1.3998,76,-1.2120
ENSG00000136026,CKAP4,20,-0.6978,35,0.23036,35,0.23039,23,-0.4533,24,-0.3833
ENSG00000111783,RFX4,31,1.56296,4,-1.8279,4,-1.8423,61,2.96844,7,-0.7318
