Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to8,Feature log2 fold change topic 3to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000114446,IFT57,22,-0.8296,42,0.16832,45,0.57314,28,-0.4600,39,0.05727,25,-0.6621
ENSG00000198919,DZIP3,30,-1.1555,26,-1.3573,82,0.88421,50,-0.3769,53,-0.2717,54,-0.2675
ENSG00000138472,GUCA1C,2,-2.4739,0,-6.5865,11,-0.1509,0,-6.4656,69,3.36768,1,-3.0266
ENSG00000177707,NECTIN3,20,0.74012,2,-2.5873,12,-0.0376,20,0.77527,15,0.29496,9,-0.4879
ENSG00000240891,PLCXD2,3,-2.9008,27,0.30195,32,1.35962,0,-7.3891,26,0.21944,9,-1.3802
ENSG00000144827,ABHD10,42,-0.5866,59,-0.0791,80,0.85895,10,-2.6948,36,-0.8148,58,-0.1126
ENSG00000144834,TAGLN3,36,-3.7257,671,0.63942,546,0.62300,251,-0.8996,549,0.31309,310,-0.6239
ENSG00000091972,CD200,33,-2.0109,72,-0.8442,170,1.08127,122,-0.0404,99,-0.3712,78,-0.7881
ENSG00000144848,ATG3,126,0.98851,59,-0.2298,58,-0.4256,93,0.49240,94,0.50117,49,-0.5377
ENSG00000138459,SLC35A5,74,1.20915,20,-0.8914,35,-0.0068,21,-0.7822,37,0.07441,30,-0.2587
ENSG00000163608,NEPRO,27,-0.0421,53,1.03202,25,-0.2392,44,0.72112,14,-1.0467,22,-0.4078
ENSG00000072858,SIDT1,5,-2.4194,29,0.04658,38,1.06021,17,-0.7929,15,-0.9755,21,-0.4522
ENSG00000176542,USF3,13,-0.5813,13,-0.4971,18,-0.0564,25,0.45232,20,0.14602,21,0.22965
ENSG00000121579,NAA50,33,-0.5701,53,0.18213,53,0.30415,59,0.34992,29,-0.7373,40,-0.2880
ENSG00000114573,ATP6V1A,39,-3.0584,360,0.26490,418,1.12511,215,-0.5398,195,-0.6887,169,-0.9666
ENSG00000178075,GRAMD1C,16,-0.4031,6,-1.7102,17,-0.6028,23,0.13839,74,2.17431,16,-0.4243
ENSG00000184307,ZDHHC23,6,-2.0883,21,-0.2350,36,1.52255,12,-1.0632,10,-1.3261,13,-1.0357
ENSG00000172020,GAP43,37,-4.1609,1297,1.20109,715,0.41872,264,-1.3128,993,0.74676,308,-1.1561
ENSG00000185565,LSAMP,126,0.00467,104,-0.2889,111,-0.3333,103,-0.3044,55,-1.2436,226,1.09361
ENSG00000144847,IGSF11,49,1.83676,4,-2.0148,11,-0.9331,26,0.74195,0,-4.5965,25,0.76327
ENSG00000031081,ARHGAP31,25,0.92079,10,-0.5026,5,-2.0343,39,1.68335,18,0.32587,23,0.87502
ENSG00000113845,TIMMDC1,77,0.47286,40,-0.5407,59,0.08259,61,0.08166,56,-0.0264,50,-0.2363
ENSG00000138495,COX17,123,0.04547,154,0.40432,109,-0.2361,123,0.05237,236,1.11366,69,-0.8945
ENSG00000082701,GSK3B,21,-2.1063,73,-0.2538,107,0.68752,89,0.03972,85,-0.0275,64,-0.4959
ENSG00000163428,LRRC58,70,1.66194,22,-0.2600,17,-0.9928,35,0.48788,10,-1.4213,35,0.54347
ENSG00000163430,FSTL1,52,1.02805,8,-1.8491,8,-2.4448,160,3.33667,11,-1.3651,25,-0.1692
ENSG00000065518,NDUFB4,268,-0.3435,368,0.15169,324,-0.0886,490,0.61405,371,0.16528,285,-0.2717
ENSG00000144840,RABL3,38,0.72114,18,-0.4682,21,-0.3539,31,0.39929,27,0.16471,25,0.02922
ENSG00000145087,STXBP5L,6,-3.0162,63,0.47645,60,0.82937,19,-1.3694,57,0.31616,28,-0.8311
ENSG00000173230,GOLGB1,44,-0.4897,67,0.15981,58,-0.1215,37,-0.7516,115,1.04029,58,-0.0778
ENSG00000173226,IQCB1,10,-0.9677,20,0.06449,22,0.40357,11,-0.7709,29,0.62332,14,-0.4739
ENSG00000163406,SLC15A2,6,-1.8801,9,-1.3824,15,-1.1416,57,1.44487,1,-3.8742,61,1.89035
ENSG00000114023,FAM162A,80,-0.9460,146,-0.0205,174,0.50838,115,-0.3866,160,0.12806,115,-0.4192
ENSG00000114030,KPNA1,65,0.34102,50,-0.0469,65,0.75169,21,-1.3725,20,-1.4194,38,-0.5297
ENSG00000138463,SLC49A4,23,0.34066,3,-2.6381,13,-0.8888,64,2.13970,2,-2.7754,26,0.59961
ENSG00000121542,SEC22A,9,-0.3718,14,0.30975,16,1.04797,4,-1.5486,0,-4.4897,9,-0.4867
ENSG00000173175,ADCY5,47,-0.6332,91,0.37702,77,0.20923,60,-0.2792,76,0.08693,62,-0.2367
ENSG00000206527,HACD2,78,0.38651,41,-0.6195,73,0.59454,20,-1.6757,47,-0.3923,52,-0.2510
ENSG00000065534,MYLK,123,2.54820,0,-5.3057,4,-3.6655,85,1.78988,10,-1.5486,54,1.15547
ENSG00000175455,CCDC14,21,0.57258,11,-0.3680,17,0.56371,20,0.51712,2,-2.4643,7,-1.0639
ENSG00000160145,KALRN,20,-2.3544,128,0.44275,127,0.95030,62,-0.6767,111,0.21553,37,-1.5411
ENSG00000082781,ITGB5,30,0.14693,8,-1.7876,13,-1.5976,95,2.13574,22,-0.3001,46,0.96162
ENSG00000173706,HEG1,26,0.47885,1,-3.6005,6,-2.4560,141,3.99552,10,-1.0175,10,-0.9959
ENSG00000221955,SLC12A8,6,-0.9168,2,-2.3381,16,1.64051,0,-6.3363,0,-5.7945,11,0.09973
ENSG00000163848,ZNF148,35,0.01657,23,-0.6460,40,0.43251,21,-0.7254,18,-0.9904,39,0.23578
ENSG00000114520,SNX4,51,0.54464,23,-0.7041,33,-0.2707,67,0.97395,42,0.21742,28,-0.4239
ENSG00000144909,OSBPL11,41,1.43430,14,-0.3413,14,-0.4990,7,-1.2109,20,0.21887,19,0.21105
ENSG00000114544,SLC41A3,27,-2.0851,52,-1.0928,151,1.24233,83,-0.4052,58,-0.9542,81,-0.4696
ENSG00000144908,ALDH1L1,53,0.57161,6,-2.5435,19,-1.5497,60,0.76441,23,-0.7521,96,1.89190
ENSG00000163884,KLF15,39,1.50214,10,-0.6146,8,-1.5186,13,-0.2264,1,-3.2586,38,1.73065
ENSG00000159685,CHCHD6,20,-1.9345,93,0.37778,93,0.80545,49,-0.6287,82,0.16841,38,-1.0724
ENSG00000114554,PLXNA1,12,-1.8735,41,-0.0519,51,0.63013,24,-0.8603,43,0.02844,39,-0.1232
ENSG00000163870,TPRA1,25,-0.1497,30,0.07950,28,-0.0191,26,-0.1353,32,0.21913,28,0.01170
ENSG00000114631,PODXL2,67,-1.8353,206,-0.1365,281,0.73050,223,-0.0150,222,-0.0172,148,-0.6963
ENSG00000114626,ABTB1,12,-1.6923,53,0.50933,48,0.76264,12,-1.6958,34,-0.1779,29,-0.4562
ENSG00000074416,MGLL,78,-0.4080,93,-0.1440,94,-0.2283,139,0.48761,158,0.70113,96,-0.0969
ENSG00000058262,SEC61A1,81,0.29964,38,-0.8616,75,0.34629,78,0.24447,43,-0.6933,57,-0.2785
ENSG00000175792,RUVBL1,15,-0.5127,16,-0.4029,24,0.28396,27,0.37681,16,-0.4298,20,-0.0928
ENSG00000132394,EEFSEC,11,-0.6103,24,0.57018,17,0.02409,9,-1.0019,35,1.17211,11,-0.7353
ENSG00000163902,RPN1,74,-0.1342,60,-0.4753,85,0.13668,167,1.18227,55,-0.6093,54,-0.6768
ENSG00000075785,RAB7A,210,0.07572,129,-0.6789,207,0.10070,272,0.48807,194,-0.0487,177,-0.2088
ENSG00000177646,ACAD9,28,-0.0481,22,-0.3856,36,0.72037,25,-0.2206,10,-1.5011,22,-0.4418
ENSG00000240682,ISY1,20,-0.0390,42,1.19095,21,0.06745,8,-1.4208,12,-0.8323,19,-0.1387
ENSG00000273437,AC108673.3,7,-1.0363,18,0.39650,16,0.35937,8,-0.7604,20,0.56612,10,-0.5639
ENSG00000169714,CNBP,241,0.28962,311,0.70879,169,-0.4478,254,0.37830,199,-0.0120,191,-0.0785
ENSG00000181789,COPG1,49,-0.6239,66,-0.1637,99,1.01613,71,-0.0497,30,-1.3717,37,-1.0987
ENSG00000183624,HMCES,25,-0.7257,25,-0.7192,49,0.64699,54,0.47174,29,-0.4826,27,-0.6615
ENSG00000184897,H1FX,103,-1.1340,284,0.43550,229,0.17069,187,-0.2214,297,0.50939,174,-0.3666
ENSG00000129071,MBD4,21,-0.8079,26,-0.4705,40,0.32391,58,0.79067,36,0.02885,24,-0.6592
ENSG00000163913,IFT122,16,-0.9369,31,0.12436,35,0.56189,22,-0.4497,25,-0.2430,23,-0.3626
ENSG00000004399,PLXND1,38,0.09811,34,-0.0895,31,-0.4452,77,1.24465,25,-0.5383,38,0.06493
ENSG00000172765,TMCC1,37,0.01695,33,-0.1391,45,0.71173,38,0.05891,16,-1.2455,20,-0.9268
ENSG00000170893,TRH,1,-2.3427,2,-1.8916,13,2.27788,0,-5.8697,0,-5.3804,5,-0.4762
ENSG00000196455,PIK3R4,21,-0.1568,12,-0.9756,30,0.89949,23,0.00155,9,-1.4088,15,-0.6522
ENSG00000017260,ATP2C1,108,-0.2782,67,-1.0052,155,0.57381,104,-0.3456,125,-0.0561,110,-0.2776
ENSG00000198585,NUDT16,49,-0.1556,106,1.08810,50,-0.1915,59,0.14212,52,-0.0635,40,-0.4917
ENSG00000114686,MRPL3,39,-0.4989,51,-0.0942,66,0.61897,47,-0.2356,45,-0.2824,37,-0.6332
ENSG00000196353,CPNE4,2,-3.3762,42,1.04535,31,1.32559,11,-0.9768,15,-0.5237,1,-3.7241
ENSG00000138246,DNAJC13,6,-2.0140,13,-0.9776,30,0.41321,30,0.20885,38,0.61036,23,-0.2287
ENSG00000240303,ACAD11,19,0.67230,19,0.67034,9,-0.8342,38,1.86255,2,-2.2611,9,-0.5433
ENSG00000081307,UBA5,37,0.15462,45,0.46681,33,-0.0316,24,-0.5097,45,0.46513,26,-0.4148
ENSG00000144868,TMEM108,19,-0.8346,12,-1.4701,46,1.21486,33,0.00693,8,-2.0671,23,-0.6095
ENSG00000091527,CDV3,80,0.70937,85,0.80937,49,-0.0917,29,-0.8537,23,-1.1973,50,-0.0380
ENSG00000163781,TOPBP1,18,-0.2585,22,0.06940,29,1.02868,0,-5.1923,13,-0.7577,15,-0.5840
ENSG00000091513,TF,1951,6.49815,22,-3.1018,14,-4.5637,3,-5.9621,20,-3.2912,51,-2.0268
ENSG00000144867,SRPRB,41,-0.2557,64,0.43415,58,0.58127,38,-0.3654,23,-1.1220,33,-0.6297
ENSG00000154917,RAB6B,62,-2.9832,531,0.22674,633,1.14310,289,-0.7172,272,-0.8108,283,-0.8086
ENSG00000163785,RYK,14,0.00173,5,-1.5875,15,0.26336,17,0.32164,8,-0.8577,16,0.24785
ENSG00000114019,AMOTL2,110,2.22034,15,-1.0832,26,-0.4084,41,0.44685,7,-2.0909,18,-0.8407
ENSG00000129055,ANAPC13,61,-0.3156,90,0.27958,81,0.22427,38,-1.0301,77,0.03979,75,-0.0103
ENSG00000182923,CEP63,41,1.43099,29,0.85682,14,-0.4708,0,-4.3770,15,-0.2039,17,-0.0158
ENSG00000154928,EPHB1,9,-0.1228,26,1.50338,6,-1.1818,6,-0.7489,0,-4.4980,22,1.47154
ENSG00000174579,MSL2,27,0.60345,11,-0.7542,18,-0.0555,30,0.76423,8,-1.2280,19,-0.0068
ENSG00000114054,PCCB,47,0.72679,33,0.15421,32,0.18114,13,-1.2048,31,0.08123,21,-0.5480
ENSG00000118007,STAG1,6,-1.4540,16,0.05116,13,-0.5039,47,1.82307,8,-0.9930,17,0.14591
ENSG00000168917,SLC35G2,14,-0.9061,10,-1.4833,33,0.71619,55,1.18742,6,-2.0879,17,-0.7216
ENSG00000158092,NCK1,22,-0.0071,12,-0.9674,18,-0.4865,28,0.36513,54,1.48707,20,-0.2006
ENSG00000114098,ARMC8,37,-0.2909,26,-0.8201,54,0.67424,42,-0.0941,26,-0.8237,37,-0.2996
ENSG00000158186,MRAS,62,-0.8616,99,-0.1579,122,0.33549,145,0.45332,76,-0.5617,98,-0.1757
ENSG00000114107,CEP70,16,-0.1222,16,-0.1334,14,-0.5414,16,-0.0999,28,0.74776,24,0.56635
ENSG00000158234,FAIM,15,-0.1238,7,-1.1609,11,-0.8361,58,2.21896,11,-0.5103,16,0.00894
ENSG00000051382,PIK3CB,38,-0.6801,72,0.33199,67,0.38296,41,-0.5572,73,0.33626,41,-0.6007
ENSG00000175110,MRPS22,23,-0.6558,17,-1.1171,43,0.65214,22,-0.7122,60,0.88127,20,-0.8788
ENSG00000184432,COPB2,52,0.20556,28,-0.7539,49,0.20354,67,0.60191,34,-0.4496,37,-0.3566
ENSG00000114115,RBP1,98,1.50728,11,-1.8579,21,-1.4234,39,-0.0277,38,-0.0741,81,1.34720
ENSG00000158258,CLSTN2,16,-3.1930,157,0.19536,206,1.54230,74,-0.9600,96,-0.5661,40,-1.9575
ENSG00000114120,SLC25A36,69,-0.0647,89,0.34986,82,0.44186,43,-0.7807,53,-0.4570,55,-0.4480
ENSG00000155893,PXYLP1,33,1.19253,7,-1.1911,13,-0.4263,23,0.55705,6,-1.3839,20,0.42253
ENSG00000177311,ZBTB38,46,-0.3759,63,0.10555,68,0.45134,70,0.26246,58,-0.0340,31,-1.0518
ENSG00000155903,RASA2,8,-1.2062,23,0.32555,17,-0.1444,9,-1.0741,40,1.27695,18,-0.0393
ENSG00000114125,RNF7,73,-0.7172,134,0.23579,120,0.11367,122,0.07930,155,0.46873,91,-0.3973
ENSG00000069849,ATP1B3,68,-0.7636,109,-0.0269,137,0.68945,146,0.43064,82,-0.4622,52,-1.2223
ENSG00000114126,TFDP2,14,-0.7137,15,-0.5929,24,0.21278,29,0.39546,12,-0.9141,27,0.33092
ENSG00000175066,GK5,25,0.62782,12,-0.5857,18,0.19417,8,-1.0678,22,0.37522,14,-0.3080
ENSG00000114127,XRN1,8,-1.0185,17,0.04156,12,-0.7436,26,0.77772,52,1.98427,9,-0.8771
ENSG00000175054,ATR,13,-0.7767,8,-1.3862,33,1.60813,6,-1.8216,6,-1.9307,15,-0.6271
ENSG00000144935,TRPC1,34,-0.3297,22,-0.9576,56,1.01796,36,-0.2292,31,-0.4659,21,-1.1122
ENSG00000163710,PCOLCE2,3,-2.3219,28,0.96812,21,1.22868,0,-5.4176,23,0.66267,0,-6.4344
ENSG00000163714,U2SURP,58,0.14742,32,-0.7629,52,-0.0540,72,0.48834,47,-0.1815,57,0.13157
ENSG00000175040,CHST2,29,-0.9292,25,-1.1254,84,1.82794,27,-1.0455,13,-2.0895,23,-1.3856
ENSG00000114698,PLSCR4,55,0.98850,8,-1.8820,19,-1.0604,50,0.82696,11,-1.5068,60,1.29470
ENSG00000163754,GYG1,32,-0.8726,37,-0.6652,63,0.32442,110,1.06767,43,-0.4247,40,-0.5660
ENSG00000071794,HLTF,44,0.48591,33,0.01413,35,0.21881,34,0.09669,19,-0.8286,25,-0.4483
ENSG00000163755,HPS3,21,0.00671,18,-0.1873,20,-0.1418,33,0.71120,17,-0.3216,21,0.02999
ENSG00000018408,WWTR1,27,0.34471,15,-0.5418,8,-2.1120,123,3.24925,24,0.15134,12,-0.9380
ENSG00000114744,COMMD2,32,0.23899,9,-1.5516,27,-0.0242,48,0.90894,43,0.74388,16,-0.8594
ENSG00000082996,RNF13,283,2.33779,23,-1.7916,49,-1.0042,107,0.56923,67,-0.1577,59,-0.3869
ENSG00000070087,PFN2,255,-0.8486,594,0.46969,489,0.30746,461,0.06390,477,0.12038,293,-0.6894
ENSG00000196428,TSC22D2,24,-0.7402,39,0.00825,37,-0.1597,63,0.77112,60,0.68247,30,-0.4124
ENSG00000120742,SERP1,128,0.18006,127,0.15833,81,-0.8583,195,0.85682,101,-0.1970,168,0.69176
ENSG00000144895,EIF2A,38,-0.2871,48,0.05068,48,0.10230,53,0.21112,70,0.65117,30,-0.7430
ENSG00000198843,SELENOT,186,0.25263,128,-0.3302,190,0.57753,141,-0.1809,94,-0.8002,107,-0.6617
ENSG00000181788,SIAH2,15,-0.7797,19,-0.4329,31,0.64003,36,0.55486,16,-0.6942,16,-0.7469
ENSG00000144893,MED12L,5,-1.4049,9,-0.6789,21,1.63461,1,-3.7486,3,-2.2202,11,-0.4100
ENSG00000152601,MBNL1,57,-0.5354,87,0.11502,94,0.47492,65,-0.3367,60,-0.4454,68,-0.2963
ENSG00000169860,P2RY1,23,0.53877,10,-0.7893,13,-0.6040,41,1.49565,4,-2.0764,21,0.42254
ENSG00000181467,RAP2B,12,-2.1079,62,0.31722,75,1.44596,23,-1.1938,19,-1.4945,23,-1.2690
ENSG00000243069,ARHGEF26-AS1,10,-0.3091,11,-0.1654,6,-1.6079,26,1.20275,13,0.06729,26,1.42642
ENSG00000114790,ARHGEF26,35,0.51010,7,-1.9226,10,-1.8751,98,2.37053,20,-0.3468,40,0.82229
ENSG00000174953,DHX36,41,-0.5658,38,-0.6790,74,0.76159,51,-0.2119,39,-0.6235,46,-0.4088
ENSG00000174928,C3orf33,5,-1.9012,13,-0.6031,21,0.38293,24,0.39270,30,0.74995,13,-0.6282
ENSG00000169359,SLC33A1,39,1.02002,23,0.15909,21,0.07407,35,0.84641,0,-6.5552,12,-0.8821
ENSG00000163655,GMPS,17,-0.9332,30,-0.1179,40,0.73176,51,0.72520,6,-2.4165,20,-0.7587
ENSG00000169282,KCNAB1,29,-1.5254,109,0.49927,115,1.39496,31,-1.4250,29,-1.5266,32,-1.4620
ENSG00000114850,SSR3,104,0.30682,59,-0.5778,78,-0.2708,151,0.91285,72,-0.2809,89,0.06018
ENSG00000163659,TIPARP,42,2.13195,1,-2.9692,9,-0.6653,0,-4.0701,5,-1.1651,20,0.90555
ENSG00000163660,CCNL1,43,0.89370,24,-0.0129,20,-0.5191,69,1.74545,0,-5.0892,18,-0.4778
ENSG00000174891,RSRC1,21,-1.1431,67,0.63669,35,-0.6488,49,0.13200,105,1.39576,44,-0.0323
ENSG00000178053,MLF1,14,-0.8228,19,-0.3516,26,0.19911,13,-0.9303,37,0.68296,25,0.10745
ENSG00000168827,GFM1,55,0.39365,56,0.41670,46,0.23911,33,-0.4069,8,-2.4073,42,-0.0411
ENSG00000079257,LXN,4,-2.7053,27,-0.0169,43,1.85019,27,-0.0294,8,-1.8019,2,-3.8427
ENSG00000118855,MFSD1,23,-0.2595,17,-0.6967,26,-0.1332,64,1.41624,20,-0.4720,23,-0.2657
ENSG00000180044,C3orf80,0,-6.6635,79,1.01007,64,1.69156,1,-5.4706,18,-1.2981,10,-2.1522
ENSG00000068885,IFT80,31,-0.3763,28,-0.5252,51,0.83852,27,-0.5923,37,-0.0947,23,-0.8727
ENSG00000186432,KPNA4,64,-0.4480,117,0.50360,98,0.43812,51,-0.7829,67,-0.3708,67,-0.3934
ENSG00000163590,PPM1L,42,-1.0065,61,-0.4508,112,1.10497,49,-0.7805,47,-0.8301,55,-0.6535
ENSG00000169255,B3GALNT1,25,-2.1165,78,-0.4517,148,1.28479,51,-1.0757,81,-0.3907,63,-0.8170
ENSG00000169251,NMD3,49,0.58614,30,-0.1935,31,-0.1889,37,0.14918,24,-0.5418,38,0.21687
ENSG00000121871,SLITRK3,10,-0.6020,5,-1.5212,20,0.96861,0,-6.8066,5,-1.6671,20,0.51551
ENSG00000244128,LINC01322,7,-1.2455,8,-1.0539,6,-1.9597,0,-6.9605,32,1.04666,56,2.65693
ENSG00000114200,BCHE,66,2.02693,1,-4.1058,16,-0.5086,1,-4.4126,28,0.54273,23,0.23427
ENSG00000114209,PDCD10,44,0.21585,24,-0.7217,46,0.54723,35,-0.1502,14,-1.5231,35,-0.1561
ENSG00000163536,SERPINI1,179,-1.9310,433,-0.6060,1039,2.10492,149,-2.1969,210,-1.6892,238,-1.5945
ENSG00000173905,GOLIM4,147,1.62134,44,-0.3765,23,-1.9355,98,0.91706,66,0.27497,88,0.83641
ENSG00000008952,SEC62,480,0.66808,279,-0.1969,265,-0.4731,273,-0.2336,424,0.46509,377,0.30655
ENSG00000173889,PHC3,39,0.62408,21,-0.3540,26,-0.0166,19,-0.4665,31,0.26896,24,-0.1455
ENSG00000163558,PRKCI,4,-3.0989,38,0.03906,49,0.91755,20,-0.9255,54,0.58795,18,-1.1187
ENSG00000136603,SKIL,24,-0.3018,22,-0.4243,29,0.02155,28,-0.0443,50,0.87677,24,-0.2961
ENSG00000013297,CLDN11,875,6.07802,2,-4.9508,8,-4.1850,28,-1.6331,14,-2.6796,21,-2.1710
ENSG00000013293,SLC7A14,25,-1.1741,27,-1.0319,75,1.21272,14,-1.9667,66,0.32432,31,-0.9266
ENSG00000163584,RPL22L1,40,0.32237,41,0.35366,20,-1.1675,102,1.92383,20,-0.7673,35,0.12094
ENSG00000163577,EIF5A2,8,-0.5072,14,0.29266,13,0.52085,4,-1.6154,1,-3.1398,14,0.42239
ENSG00000154310,TNIK,24,-1.0757,37,-0.3970,44,-0.2511,49,0.02877,85,0.90833,60,0.38305
ENSG00000144959,NCEH1,11,-2.3887,36,-0.6911,83,1.48094,2,-4.5375,29,-1.0210,50,-0.2191
ENSG00000169760,NLGN1,20,-0.2675,4,-2.6149,34,1.17581,5,-2.1988,12,-0.9997,23,-0.0802
ENSG00000177565,TBL1XR1,76,-0.4632,80,-0.3790,116,0.37061,129,0.36592,79,-0.4023,86,-0.3005
ENSG00000172667,ZMAT3,54,-0.8812,88,-0.1252,98,0.08365,78,-0.3115,134,0.54529,101,0.09643
ENSG00000121879,PIK3CA,10,-1.4467,23,-0.2120,30,0.40345,33,0.38723,7,-1.8496,30,0.27297
ENSG00000121864,ZNF639,37,0.45602,36,0.40477,28,-0.0077,34,0.34392,12,-1.2462,24,-0.2649
ENSG00000171109,MFN1,14,-0.7209,20,-0.1781,26,0.45473,32,0.53279,20,-0.1738,14,-0.7789
ENSG00000114450,GNB4,25,-1.0392,52,0.05123,61,0.63549,54,0.11931,66,0.44335,19,-1.5656
ENSG00000136522,MRPL47,59,0.33845,27,-0.8814,55,0.39375,57,0.28465,50,0.06229,27,-0.9186
ENSG00000136521,NDUFB5,91,-0.9637,193,0.19242,192,0.35749,165,-0.0595,179,0.06910,136,-0.3898
ENSG00000114757,PEX5L,170,0.33096,168,0.31939,166,0.59328,22,-2.7431,84,-0.7576,107,-0.4244
ENSG00000163728,TTC14,43,0.30052,27,-0.4290,30,-0.4571,69,1.08145,48,0.47566,30,-0.2843
ENSG00000114416,FXR1,115,0.82764,62,-0.1554,72,0.14185,45,-0.6393,46,-0.6308,62,-0.1755
ENSG00000205981,DNAJC19,49,-0.9681,100,0.12780,106,0.44003,113,0.31899,96,0.06680,56,-0.8355
ENSG00000242808,SOX2-OT,1056,4.21113,18,-3.0582,39,-2.6114,50,-1.5698,32,-2.1957,144,0.05493
ENSG00000241231,AC068308.1,15,0.58559,4,-1.2396,6,-1.3762,11,0.10268,0,-4.7606,30,2.16314
ENSG00000181449,SOX2,166,1.13543,31,-1.5051,27,-2.3519,221,1.64368,44,-0.9719,186,1.57380
ENSG00000043093,DCUN1D1,54,0.57657,41,0.14642,32,-0.4425,45,0.28672,37,-0.0100,41,0.16010
ENSG00000078070,MCCC1,18,-0.0835,10,-0.9909,19,0.00251,46,1.47151,1,-3.6442,19,0.01636
ENSG00000053524,MCF2L2,2,-2.1670,15,0.56272,10,-0.1647,11,0.08459,10,-0.1255,14,0.54130
ENSG00000114796,KLHL24,95,1.25271,36,-0.3326,37,-0.4702,72,0.78856,6,-2.8575,50,0.20433
ENSG00000163872,YEATS2,50,0.20820,35,-0.3347,54,0.67500,51,0.24916,3,-3.7627,31,-0.5707
ENSG00000180834,MAP6D1,224,3.43964,4,-3.0922,28,-0.6754,1,-4.8033,2,-3.8140,22,-0.8775
ENSG00000175193,PARL,40,0.07725,36,-0.1043,42,0.25919,42,0.15457,19,-1.0529,36,-0.1154
ENSG00000114770,ABCC5,12,-2.3964,89,0.56455,74,0.52134,54,-0.2190,43,-0.5645,54,-0.2404
ENSG00000145191,EIF2B5,25,-0.8550,34,-0.3720,53,0.61434,49,0.19214,39,-0.1730,29,-0.6516
ENSG00000161202,DVL3,71,0.69824,37,-0.3478,47,0.04293,54,0.26408,36,-0.3636,37,-0.3835
ENSG00000161203,AP2M1,208,-1.7566,732,0.15823,922,1.19794,527,-0.3555,304,-1.1912,320,-1.1890
ENSG00000161204,ABCF3,30,-0.2518,44,0.32726,47,0.98736,2,-4.0841,10,-1.8172,28,-0.4016
ENSG00000145198,VWA5B2,44,0.13494,46,0.18823,41,0.04862,9,-2.2154,56,0.50506,42,0.06967
ENSG00000214160,ALG3,15,0.35770,17,0.56666,14,0.47278,0,-5.6719,2,-2.4015,12,0.10578
ENSG00000163888,CAMK2N2,23,-2.6947,89,-0.7092,198,1.21557,87,-0.7460,96,-0.6080,108,-0.4622
ENSG00000145194,ECE2,8,-1.1110,5,-1.8158,22,0.66526,23,0.43762,0,-6.4248,22,0.41457
ENSG00000175166,PSMD2,100,-0.3965,103,-0.3465,155,0.59722,126,-0.0390,86,-0.6196,100,-0.4271
ENSG00000114867,EIF4G1,70,-0.4352,65,-0.5377,98,0.15292,134,0.58387,117,0.37149,70,-0.4665
ENSG00000175182,FAM131A,23,-3.2780,215,0.00098,297,1.17221,165,-0.4113,140,-0.6607,124,-0.9079
ENSG00000163882,POLR2H,52,-0.0958,69,0.35626,61,0.28398,31,-0.8542,64,0.22539,41,-0.4939
ENSG00000090539,CHRD,5,-2.5560,25,-0.2552,38,0.76286,22,-0.4631,40,0.46872,20,-0.6769
ENSG00000182580,EPHB3,2,-2.5871,21,0.95488,13,0.31178,15,0.35560,2,-2.2188,11,-0.0908
ENSG00000177383,MAGEF1,51,-0.6271,77,0.01272,96,0.74676,57,-0.4593,39,-1.0253,59,-0.4328
ENSG00000156931,VPS8,35,-0.0276,47,0.44322,42,0.54500,28,-0.3466,23,-0.6448,20,-0.9620
ENSG00000187068,C3orf70,27,0.18223,10,-1.2738,19,-0.6650,12,-1.0451,26,0.11515,52,1.43947
ENSG00000073803,MAP3K13,57,0.57683,28,-0.5294,34,-0.3796,23,-0.8539,48,0.29646,57,0.64650
ENSG00000163900,TMEM41A,20,0.09908,2,-3.0788,24,0.75223,28,0.63660,2,-3.2720,16,-0.2970
ENSG00000163904,SENP2,28,-0.9509,34,-0.6421,58,0.30318,54,0.04255,79,0.65253,43,-0.3326
ENSG00000136527,TRA2B,67,-0.3846,89,0.06348,92,0.20979,107,0.35775,54,-0.7065,79,-0.1275
ENSG00000244405,ETV5,54,-0.3448,63,-0.1172,78,0.40170,50,-0.4731,49,-0.4921,67,-0.0222
ENSG00000058866,DGKG,10,-2.2412,39,-0.1955,60,1.09884,34,-0.3998,11,-2.1097,37,-0.2876
ENSG00000090520,DNAJB11,22,-0.5726,14,-1.2195,40,0.69420,27,-0.2811,44,0.49298,20,-0.7886
ENSG00000156976,EIF4A2,300,-1.5041,588,-0.4895,1086,1.04783,528,-0.6549,680,-0.2651,528,-0.7057
ENSG00000073849,ST6GAL1,61,0.51394,20,-1.1822,32,-0.8425,102,1.38223,78,0.90840,40,-0.1665
ENSG00000163923,RPL39L,20,-0.3150,48,1.05908,25,0.01828,33,0.43451,5,-2.2227,21,-0.2854
ENSG00000127241,MASP1,33,1.01658,14,-0.3207,11,-1.0587,74,2.54717,0,-5.6385,11,-0.7902
ENSG00000157005,SST,38,-2.6030,1,-7.3271,384,2.88512,10,-4.5222,130,-0.7954,65,-1.9198
ENSG00000113916,BCL6,19,-0.5637,18,-0.6366,24,-0.3673,83,1.86731,20,-0.4446,23,-0.3157
