Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000151239,TWF1,56,0.97823,47,0.68881,30,-0.0606,26,-0.3873,26,-0.2480,23,-0.5130
ENSG00000184613,NELL2,10,-4.9808,301,0.04132,556,1.07248,381,0.69849,123,-1.3376,209,-0.5868
ENSG00000273015,AC008124.1,25,1.01921,26,1.07139,10,-0.5074,8,-1.0152,8,-0.7496,17,0.37159
ENSG00000189079,ARID2,31,2.01023,10,0.03854,6,-0.5782,6,-1.0695,8,-0.2490,9,-0.0683
ENSG00000139218,SCAF11,98,1.28795,58,0.38618,35,-0.4018,37,-0.4644,29,-0.7078,44,-0.0662
ENSG00000111371,SLC38A1,74,-0.2362,76,-0.1957,119,0.52398,84,-0.0747,77,-0.1841,91,0.09627
ENSG00000134294,SLC38A2,158,0.80317,166,0.88841,113,0.24462,87,-0.2669,56,-0.8463,66,-0.6678
ENSG00000139211,AMIGO2,6,-0.9153,2,-2.0347,10,-0.0972,16,1.03307,11,0.03094,8,-0.5612
ENSG00000005175,RPAP3,28,0.25181,21,-0.2029,34,0.54986,22,-0.1945,10,-1.3476,30,0.37844
ENSG00000079337,RAPGEF3,43,2.11489,14,0.19106,3,-2.2548,7,-1.1253,13,0.07069,13,0.01089
ENSG00000211584,SLC48A1,249,1.97707,109,0.47177,61,-0.4554,54,-0.8827,52,-0.7120,64,-0.4123
ENSG00000061273,HDAC7,19,1.20764,7,-0.3442,8,-0.2968,8,-0.2574,8,-0.2956,9,-0.0795
ENSG00000134291,TMEM106C,17,-1.2156,35,-0.1025,36,-0.0511,42,0.31611,42,0.21432,36,-0.0365
ENSG00000152556,PFKM,31,-2.1090,117,-0.1108,187,0.65895,146,0.38699,119,-0.0807,107,-0.2720
ENSG00000177981,ASB8,43,-0.4909,81,0.51710,70,0.27036,58,-0.0451,44,-0.4823,61,0.04627
ENSG00000177875,CCDC184,4,-3.4784,43,-0.1879,84,0.89490,59,0.49265,38,-0.4156,41,-0.2965
ENSG00000167528,ZNF641,11,0.32313,8,-0.1322,9,0.02496,8,-0.2307,8,-0.2667,11,0.31724
ENSG00000139620,KANSL2,15,0.37604,16,0.55986,19,0.82336,9,-0.5269,9,-0.4311,10,-0.2224
ENSG00000129315,CCNT1,9,0.09584,11,0.37644,7,-0.2092,9,0.07876,10,0.20881,6,-0.4671
ENSG00000174233,ADCY6,8,-0.4101,5,-0.9717,14,0.42086,12,0.40518,10,-0.0277,9,-0.2614
ENSG00000167535,CACNB3,6,-3.4718,29,-1.2124,68,0.11554,93,1.05926,63,-0.0245,50,-0.4253
ENSG00000174243,DDX23,36,0.22330,30,-0.0423,30,-0.0623,30,-0.0518,19,-0.7177,37,0.31250
ENSG00000172602,RND1,8,-2.6911,25,-0.9483,72,0.68941,68,1.01094,35,-0.4679,30,-0.7547
ENSG00000134287,ARF3,186,-1.3594,494,0.15314,570,0.38795,515,0.34458,367,-0.3202,407,-0.1737
ENSG00000169884,WNT10B,2,-3.3881,5,-2.1144,39,1.04627,29,0.95667,18,-0.1770,13,-0.8166
ENSG00000181418,DDN,13,-3.7834,48,-1.9635,131,-0.4336,221,0.64973,298,0.90321,177,0.04474
ENSG00000181929,PRKAG1,24,-0.4833,29,-0.2409,41,0.33502,43,0.68181,19,-0.8402,24,-0.5916
ENSG00000167548,KMT2D,15,-0.6074,33,0.59182,25,0.18045,21,-0.1544,13,-0.7946,27,0.35242
ENSG00000167550,RHEBL1,0,-4.8708,2,-1.7771,16,0.94824,13,1.00965,7,-0.4633,6,-0.6113
ENSG00000139636,LMBR1L,9,-0.3366,4,-1.5520,15,0.48159,10,-0.1678,7,-0.7490,17,0.87171
ENSG00000123416,TUBA1B,764,-1.6200,2500,0.21279,3159,0.59996,2287,0.10400,1225,-0.9074,2559,0.28554
ENSG00000167552,TUBA1A,1951,0.56867,1854,0.48309,1981,0.59475,1242,-0.2425,778,-0.8928,1127,-0.3547
ENSG00000123352,SPATS2,9,-2.0130,23,-0.5498,50,0.65032,39,0.41606,20,-0.7686,37,0.19228
ENSG00000135519,KCNH3,2,-4.4423,54,-0.1264,63,0.12532,73,0.59234,75,0.42179,47,-0.3540
ENSG00000187778,MCRS1,23,-0.2788,25,-0.1486,30,0.09366,29,0.07641,30,0.10273,28,-0.0033
ENSG00000110844,PRPF40B,15,-0.2720,33,1.04542,25,0.54971,17,-0.1216,7,-1.4078,15,-0.2962
ENSG00000139644,TMBIM6,624,0.90373,565,0.73263,333,-0.1355,273,-0.6278,316,-0.2157,347,-0.0782
ENSG00000135472,FAIM2,171,-1.3545,436,0.09041,596,0.60555,467,0.31798,271,-0.6570,388,-0.1082
ENSG00000110881,ASIC1,28,0.40240,34,0.72014,21,-0.0921,22,0.03099,18,-0.2784,15,-0.6952
ENSG00000066117,SMARCD1,12,-0.8202,21,-0.0319,31,0.58441,23,0.23495,16,-0.4172,20,-0.1536
ENSG00000167588,GPD1,24,1.35713,8,-0.3476,13,0.30145,8,-0.5619,10,-0.0632,9,-0.2828
ENSG00000178449,COX14,138,-0.2568,134,-0.3024,165,0.03621,169,0.10896,187,0.23241,159,-0.0338
ENSG00000139624,CERS5,15,-0.0848,33,1.27334,17,0.17086,14,-0.1643,8,-0.9343,12,-0.4539
ENSG00000161813,LARP4,22,0.55729,26,0.84583,20,0.41889,15,-0.0220,10,-0.6202,7,-1.1710
ENSG00000066084,DIP2B,144,2.08673,82,1.00719,35,-0.3665,32,-0.7170,15,-1.6214,21,-1.2678
ENSG00000185432,METTL7A,133,0.51932,160,0.83654,42,-1.2870,62,-0.9322,187,1.10296,98,0.01730
ENSG00000110911,SLC11A2,54,0.76272,74,1.32200,42,0.32921,23,-0.8581,23,-0.5672,28,-0.3619
ENSG00000050426,LETMD1,31,-0.5420,60,0.49653,52,0.26364,47,0.17055,32,-0.5011,38,-0.2427
ENSG00000110925,CSRNP2,13,-1.4649,54,0.73447,43,0.35000,42,0.48543,27,-0.3883,21,-0.8713
ENSG00000135457,TFCP2,38,0.49158,31,0.14786,38,0.46652,26,-0.1571,25,-0.2109,22,-0.3876
ENSG00000184271,POU6F1,17,-0.1355,19,0.05987,16,-0.1869,17,-0.2435,18,-0.0447,24,0.47538
ENSG00000183283,DAZAP2,270,1.11754,187,0.49137,114,-0.3154,112,-0.4714,118,-0.2542,124,-0.1996
ENSG00000050438,SLC4A8,40,-0.5102,99,0.95162,57,0.02441,65,0.38719,23,-1.3631,39,-0.5947
ENSG00000196876,SCN8A,6,-3.7407,40,-1.0160,117,0.68882,97,0.62472,37,-1.1303,89,0.27773
ENSG00000135503,ACVR1B,8,-2.4510,40,-0.1651,68,0.70159,48,0.19762,34,-0.4088,50,0.22702
ENSG00000161835,GRASP,7,-3.2958,3,-4.1597,102,0.81024,89,0.97348,40,-0.6810,59,-0.1122
ENSG00000123358,NR4A1,8,-1.2590,11,-0.7770,36,1.07207,22,0.45937,11,-0.7516,15,-0.3370
ENSG00000123395,ATG101,23,-0.3491,26,-0.1208,34,0.28070,36,0.64738,24,-0.2749,16,-0.9695
ENSG00000063046,EIF4B,207,0.34076,281,0.85194,137,-0.3199,141,-0.3999,117,-0.5683,187,0.19489
ENSG00000111077,TNS2,45,2.26102,24,1.03221,4,-1.6895,5,-1.6887,15,0.28178,9,-0.5754
ENSG00000167778,SPRYD3,67,-1.8699,291,0.39855,297,0.43321,238,0.10836,140,-0.7619,265,0.27821
ENSG00000167779,IGFBP6,5,-2.7196,12,-1.5955,40,0.25765,43,0.55795,24,-0.5775,46,0.53619
ENSG00000139631,CSAD,15,0.28611,13,0.09355,13,0.12745,12,-0.0567,8,-0.5645,13,0.05325
ENSG00000139651,ZNF740,20,1.12204,11,0.23455,11,0.10513,8,-0.3318,8,-0.3976,8,-0.4048
ENSG00000182544,MFSD5,18,-0.0222,21,0.23541,35,1.06374,15,-0.5272,13,-0.5586,20,0.09550
ENSG00000123349,PFDN5,893,1.03243,505,0.07599,314,-0.6727,427,-0.2808,518,0.11555,441,-0.1578
ENSG00000139637,C12orf10,30,-1.0740,40,-0.6489,60,-0.0405,75,0.53461,58,-0.0828,61,-0.0002
ENSG00000094914,AAAS,19,1.10114,17,0.93161,11,0.13675,8,-0.3312,8,-0.2281,4,-1.3242
ENSG00000205352,PRR13,82,-0.1250,93,0.08585,97,0.14771,88,-0.0222,73,-0.2909,94,0.11356
ENSG00000197111,PCBP2,329,0.05689,371,0.25285,278,-0.2077,313,-0.0286,267,-0.2721,337,0.10763
ENSG00000139625,MAP3K12,9,-1.7813,27,-0.1218,42,0.55035,36,0.47169,26,-0.2040,25,-0.3108
ENSG00000135390,ATP5MC2,455,0.76470,302,0.08605,232,-0.3293,254,-0.2733,286,0.00033,285,-0.0096
ENSG00000012822,CALCOCO1,32,-0.1132,43,0.36984,49,0.57658,34,0.01304,25,-0.4866,28,-0.3550
ENSG00000123415,SMUG1,23,0.20986,10,-0.9890,24,0.30113,22,0.21134,17,-0.2094,19,-0.0974
ENSG00000094916,CBX5,97,0.13115,123,0.51442,73,-0.3160,75,-0.4082,83,-0.1171,110,0.37869
ENSG00000135486,HNRNPA1,440,0.47693,476,0.60887,218,-0.6414,308,-0.1484,285,-0.2241,316,-0.0709
ENSG00000111481,COPZ1,70,0.02526,76,0.14573,72,0.05742,76,0.23500,67,-0.0472,51,-0.5187
ENSG00000161642,ZNF385A,42,-0.1821,33,-0.5851,25,-1.0033,45,-0.1243,63,0.45351,66,0.62138
ENSG00000123360,PDE1B,8,-2.7926,41,-0.3687,74,0.59509,67,0.70174,45,-0.1940,39,-0.4742
ENSG00000135447,PPP1R1A,66,-0.0111,110,0.83480,62,-0.1012,64,-0.0802,72,0.13813,48,-0.5511
ENSG00000135426,TESPA1,1,-5.5163,3,-4.3129,35,-0.7624,104,1.93213,55,-0.0897,34,-0.8997
ENSG00000135424,ITGA7,18,0.46625,21,0.76342,11,-0.2829,10,-0.6404,21,0.76069,11,-0.3229
ENSG00000135441,BLOC1S1,295,0.55827,185,-0.1962,175,-0.2885,208,-0.0166,255,0.31959,177,-0.3019
ENSG00000135404,CD63,523,0.69932,307,-0.1715,249,-0.4964,384,0.29460,348,0.03011,226,-0.7095
ENSG00000135414,GDF11,32,0.83655,11,-0.7884,16,-0.2916,17,-0.2422,30,0.75189,16,-0.2601
ENSG00000205323,SARNP,55,-0.6169,97,0.28845,73,-0.1571,85,0.09917,66,-0.3177,91,0.20648
ENSG00000123353,ORMDL2,22,1.31498,9,-0.1494,7,-0.4360,8,-0.4387,9,-0.0756,9,-0.0787
ENSG00000135392,DNAJC14,18,-0.0638,14,-0.4768,23,0.34938,25,0.76767,7,-1.4843,13,-0.6654
ENSG00000170473,PYM1,16,-0.3629,12,-0.8738,22,0.10864,23,0.25585,18,-0.2521,24,0.23858
ENSG00000065357,DGKA,2,-2.4828,0,-7.9906,10,-0.3960,24,2.21464,9,-0.4647,4,-1.6896
ENSG00000111540,RAB5B,157,0.42873,179,0.64870,113,-0.0973,111,-0.1847,89,-0.4706,110,-0.1533
ENSG00000139531,SUOX,12,-0.3508,23,0.62160,19,0.36051,13,-0.3522,17,0.18715,15,-0.0579
ENSG00000123411,IKZF4,18,1.07773,8,-0.3110,10,0.16323,9,-0.0535,7,-0.4890,7,-0.4723
ENSG00000197728,RPS26,1500,1.07800,771,-0.0369,531,-0.6222,736,-0.1658,750,-0.0820,699,-0.2150
ENSG00000065361,ERBB3,255,4.48904,63,0.95933,7,-2.4657,4,-3.7709,3,-3.5254,5,-2.8906
ENSG00000170515,PA2G4,112,0.22726,103,0.09852,115,0.27464,103,0.15078,56,-0.8421,85,-0.2229
ENSG00000229117,RPL41,3859,0.61064,2388,-0.1721,1763,-0.6468,2451,-0.1917,3409,0.40338,2690,0.02010
ENSG00000139641,ESYT1,19,0.31819,2,-3.0000,29,1.03058,19,0.49845,10,-0.6150,10,-0.7814
ENSG00000196465,MYL6B,136,-0.7810,226,0.00926,191,-0.2560,233,0.08924,235,0.07335,262,0.28886
ENSG00000092841,MYL6,535,0.55111,458,0.29541,357,-0.1059,334,-0.3086,330,-0.2304,401,0.08834
ENSG00000139613,SMARCC2,64,0.14600,58,0.00822,66,0.19687,50,-0.3318,44,-0.4211,74,0.44674
ENSG00000181852,RNF41,31,-1.1205,70,0.16151,85,0.46670,71,0.28190,40,-0.7260,62,-0.0261
ENSG00000139579,NABP2,50,-0.4654,57,-0.2548,78,0.25335,74,0.24131,72,0.11654,59,-0.2355
ENSG00000139645,ANKRD52,6,-1.5111,21,0.45958,30,1.11125,16,0.00832,10,-0.6456,13,-0.3012
ENSG00000135469,COQ10A,10,-0.2047,14,0.33586,11,-0.0730,13,0.26166,9,-0.4195,10,-0.2608
ENSG00000062485,CS,40,-1.0901,88,0.15006,120,0.66175,85,0.13414,74,-0.1220,70,-0.2271
ENSG00000257727,CNPY2,106,-0.0704,143,0.42165,129,0.24684,122,0.25636,86,-0.3976,75,-0.6528
ENSG00000170581,STAT2,55,0.67494,57,0.73249,43,0.26351,32,-0.2899,27,-0.4764,27,-0.5140
ENSG00000135423,GLS2,3,-2.7555,6,-2.0302,42,0.96936,33,0.97849,17,-0.4468,16,-0.6734
ENSG00000076108,BAZ2A,46,0.64837,27,-0.2206,30,-0.0422,25,-0.4395,17,-0.8670,43,0.63911
ENSG00000110955,ATP5F1B,291,-1.3086,587,-0.2326,990,0.61764,787,0.37214,486,-0.5282,646,-0.0890
ENSG00000110958,PTGES3,322,0.30763,341,0.40196,310,0.24809,267,0.01023,183,-0.5871,218,-0.3504
ENSG00000196531,NACA,936,0.87347,732,0.45616,434,-0.3863,453,-0.4526,555,0.00464,532,-0.0695
ENSG00000025423,HSD17B6,11,-0.3031,10,-0.4419,9,-0.6265,10,-0.6672,30,1.29935,19,0.52252
ENSG00000166863,TAC3,0,-7.5174,24,-0.5803,6,-2.5960,54,1.28354,30,-0.2108,36,0.05209
ENSG00000166886,NAB2,7,-2.1412,22,-0.5597,50,0.76646,36,0.37327,22,-0.5646,33,0.11546
ENSG00000166888,STAT6,4,-1.4004,8,-0.4584,26,1.42684,11,0.05154,3,-1.7273,12,0.12056
ENSG00000123384,LRP1,107,-0.5714,220,0.58334,152,-0.0141,143,-0.1728,178,0.23453,155,0.01219
ENSG00000182199,SHMT2,10,-0.5638,12,-0.3811,15,0.00234,18,0.44486,12,-0.4073,15,-0.0154
ENSG00000185633,NDUFA4L2,25,0.76621,6,-1.3784,7,-1.1869,12,-0.6154,17,0.16485,27,1.04025
ENSG00000179912,R3HDM2,27,-1.0437,58,0.10067,72,0.46362,51,-0.1422,29,-0.9484,75,0.62675
ENSG00000166986,MARS,19,-1.3417,58,0.36039,95,1.19890,48,0.07749,34,-0.4618,33,-0.5912
ENSG00000175197,DDIT3,53,0.53661,41,0.09196,36,-0.1143,39,0.01834,37,-0.0445,31,-0.3719
ENSG00000175203,DCTN2,123,-0.5516,175,0.00186,227,0.42394,197,0.30495,151,-0.2310,141,-0.3754
ENSG00000155980,KIF5A,336,0.04664,424,0.42297,315,-0.0587,298,-0.2168,260,-0.3631,371,0.23198
ENSG00000166908,PIP4K2C,21,-1.2322,24,-1.0091,81,0.88293,61,0.69346,31,-0.6422,35,-0.5342
ENSG00000178498,DTX3,36,-1.1632,91,0.28389,90,0.26939,82,0.19886,62,-0.3263,76,0.00520
ENSG00000240771,ARHGEF25,2,-4.2189,15,-1.5416,53,0.39853,48,0.33906,30,-0.5220,63,0.77927
ENSG00000135454,B4GALNT1,12,-2.6016,72,0.02732,117,0.81736,93,0.70069,40,-0.8866,50,-0.6209
ENSG00000135506,OS9,59,-0.5588,91,0.11332,116,0.52189,84,-0.0039,68,-0.3326,86,0.04077
ENSG00000135439,AGAP2,16,-2.6376,91,-0.0447,89,-0.0688,93,-0.0157,112,0.30049,127,0.57737
ENSG00000135452,TSPAN31,35,0.27031,63,1.25567,25,-0.2669,25,-0.3636,31,0.05189,21,-0.5829
ENSG00000135446,CDK4,28,0.79101,36,1.20736,21,0.33350,12,-0.7269,16,-0.1450,11,-0.7007
ENSG00000139266,MARCH9,22,-0.1446,19,-0.4029,23,-0.1261,29,0.45840,15,-0.7514,24,-0.0112
ENSG00000123297,TSFM,13,-1.1155,25,-0.0998,40,0.68515,31,0.41457,24,-0.1606,19,-0.5623
ENSG00000175215,CTDSP2,72,1.34675,40,0.36663,26,-0.3318,24,-0.6019,26,-0.3279,30,-0.1228
ENSG00000257698,GIHCG,33,-0.1967,24,-0.6444,27,-0.4649,41,0.27149,46,0.35249,37,0.00561
ENSG00000118596,SLC16A7,1,-3.4063,13,0.01753,18,0.53923,18,0.75624,7,-1.0077,11,-0.3133
ENSG00000198673,TAFA2,0,-7.8645,2,-4.5619,72,0.33995,88,1.19816,47,-0.3447,54,-0.1258
ENSG00000135655,USP15,18,-0.6847,32,0.21103,47,0.88152,29,0.14152,15,-0.9539,24,-0.2523
ENSG00000061987,MON2,39,0.48315,38,0.43018,25,-0.2244,31,0.14597,19,-0.6800,23,-0.4014
ENSG00000111110,PPM1H,21,-0.2962,34,0.45936,37,0.60329,25,-0.0420,19,-0.4917,22,-0.2488
ENSG00000118600,RXYLT1,26,1.06096,24,0.96526,11,-0.2557,12,-0.2715,18,0.48818,4,-2.0273
ENSG00000196935,SRGAP1,26,1.38434,31,1.69906,5,-1.0834,4,-1.8328,11,-0.0045,11,0.02562
ENSG00000184575,XPOT,45,-0.0463,67,0.59406,45,-0.0485,46,-0.0400,28,-0.7714,49,0.06871
ENSG00000183735,TBK1,13,-0.9333,37,0.67050,40,0.78305,28,0.26687,13,-1.0079,17,-0.6578
ENSG00000135677,GNS,32,0.24794,42,0.67976,34,0.33390,27,-0.0483,19,-0.5770,20,-0.5230
ENSG00000111490,TBC1D30,0,-5.8813,9,-0.4028,23,1.07341,14,0.42320,9,-0.4448,11,-0.1525
ENSG00000156076,WIF1,2,-5.1624,0,-7.2096,19,-1.9192,89,0.70070,188,1.75506,60,-0.2388
ENSG00000174106,LEMD3,18,-0.8437,39,0.37133,47,0.69495,30,-0.0350,17,-0.9101,33,0.11946
ENSG00000139233,LLPH,37,-0.0223,46,0.34324,34,-0.1317,35,-0.1888,27,-0.5152,46,0.37316
ENSG00000155957,TMBIM4,106,1.23550,81,0.77367,39,-0.4246,40,-0.5423,44,-0.2364,39,-0.4319
ENSG00000111530,CAND1,59,-0.8965,158,0.66448,149,0.56584,103,-0.0500,69,-0.6649,103,-0.0409
ENSG00000127334,DYRK2,13,-0.0504,14,0.11870,18,0.46482,13,-0.1274,11,-0.3140,13,0.01306
ENSG00000127314,RAP1B,69,0.63923,65,0.52426,47,0.00053,44,-0.1178,40,-0.2390,34,-0.5246
ENSG00000175782,SLC35E3,40,0.75823,42,0.84050,31,0.35559,21,-0.4283,14,-0.9169,21,-0.3443
ENSG00000135679,MDM2,40,0.70627,27,0.05303,29,0.20176,22,-0.3500,25,-0.0453,24,-0.0990
ENSG00000111605,CPSF6,43,-0.4761,70,0.30339,54,-0.1122,70,0.50573,37,-0.6944,47,-0.3740
ENSG00000127337,YEATS4,11,-0.6855,24,0.46817,26,0.59704,19,0.14474,13,-0.4651,14,-0.3980
ENSG00000166225,FRS2,34,1.02373,28,0.68301,12,-0.5935,16,-0.3645,13,-0.4683,16,-0.1851
ENSG00000166226,CCT2,53,-1.2242,135,0.21810,166,0.55447,138,0.39018,85,-0.5202,95,-0.3745
ENSG00000127328,RAB3IP,51,0.36278,81,1.14422,40,-0.0118,27,-0.8754,31,-0.4123,48,0.29693
ENSG00000111596,CNOT2,44,0.46978,37,0.19407,50,0.66743,34,0.08588,25,-0.4576,19,-0.9490
ENSG00000135643,KCNMB4,125,0.01760,252,1.19739,201,0.79993,95,-0.5849,74,-0.8065,103,-0.3255
ENSG00000153233,PTPRR,2,-4.1032,74,1.08619,68,0.95441,41,0.18822,18,-1.1499,28,-0.5462
ENSG00000133858,ZFC3H1,23,0.31883,14,-0.3804,19,0.06195,15,-0.4267,12,-0.6188,28,0.75482
ENSG00000173451,THAP2,20,1.11924,11,0.15485,6,-0.6873,9,-0.3006,9,-0.1524,10,-0.1025
ENSG00000139291,TMEM19,39,0.15416,61,0.88542,40,0.18954,30,-0.3691,27,-0.4502,34,-0.0774
ENSG00000080371,RAB21,109,0.55198,119,0.70166,70,-0.1632,70,-0.2253,56,-0.5190,70,-0.1732
ENSG00000121749,TBC1D15,47,0.76763,30,0.04297,34,0.25409,27,-0.1540,19,-0.6655,26,-0.1771
ENSG00000072657,TRHDE,4,-3.1120,9,-2.0548,33,-0.1737,46,0.57211,7,-2.3444,65,1.12219
ENSG00000253719,ATXN7L3B,63,-1.2903,208,0.58487,180,0.34429,152,0.10974,91,-0.7352,152,0.08085
ENSG00000166006,KCNC2,7,-4.1227,53,-1.1493,140,0.37217,150,0.81060,59,-0.9963,127,0.24413
ENSG00000139278,GLIPR1,16,-0.0328,5,-1.6909,20,0.34540,17,0.04298,13,-0.3131,21,0.45929
ENSG00000111615,KRR1,59,0.33404,37,-0.4097,39,-0.3181,45,-0.1713,29,-0.8008,69,0.68232
ENSG00000139289,PHLDA1,34,0.11751,31,-0.0145,33,0.03969,28,-0.3047,31,-0.0204,38,0.34935
ENSG00000187109,NAP1L1,529,0.62867,329,-0.1461,414,0.22408,296,-0.4485,203,-0.8938,474,0.51087
ENSG00000179941,BBS10,11,-0.4116,13,-0.1975,20,0.52260,15,0.14891,15,0.06692,12,-0.3115
ENSG00000091039,OSBPL8,45,-0.5080,84,0.49302,83,0.46646,65,0.10005,40,-0.6817,55,-0.2104
ENSG00000186908,ZDHHC17,37,-0.3816,73,0.70778,81,0.87702,44,-0.1859,20,-1.2886,44,-0.1361
ENSG00000175183,CSRP2,45,1.41566,73,2.39682,7,-1.5735,6,-2.2756,11,-0.8117,18,-0.1329
ENSG00000067798,NAV3,29,-0.7870,78,0.81366,53,0.16056,45,-0.1374,32,-0.6366,53,0.18723
ENSG00000067715,SYT1,85,-4.1330,1371,0.01343,2824,1.23856,1265,-0.1699,425,-1.7839,1916,0.65033
ENSG00000058272,PPP1R12A,97,-0.2757,64,-0.9039,136,0.26663,95,-0.4346,53,-1.2099,211,1.20631
ENSG00000111052,LIN7A,2,-3.2802,25,0.02713,28,0.21483,32,0.69594,16,-0.6848,23,-0.1023
ENSG00000139220,PPFIA2,82,-1.0513,96,-0.8057,215,0.47314,227,0.95429,97,-0.7880,106,-0.7220
ENSG00000133773,CCDC59,30,0.29562,36,0.57107,25,-0.0155,17,-0.7746,16,-0.6413,37,0.72468
ENSG00000179104,TMTC2,63,3.06253,25,1.12010,7,-0.9193,4,-2.1721,4,-1.7288,7,-1.0566
ENSG00000072041,SLC6A15,21,-1.4297,65,0.34625,92,0.91031,57,0.19302,34,-0.6733,44,-0.3264
ENSG00000182050,MGAT4C,16,-0.1886,53,1.80509,10,-0.8718,10,-1.1981,22,0.27468,21,0.26175
ENSG00000133641,C12orf29,25,-0.5336,41,0.21207,32,-0.1796,43,0.46856,30,-0.2696,29,-0.3803
ENSG00000198707,CEP290,58,1.06660,38,0.37183,22,-0.4767,18,-1.0812,13,-1.3376,50,0.97745
ENSG00000139324,TMTC3,17,-0.0687,28,0.75069,21,0.29456,18,0.10799,12,-0.5313,12,-0.6517
ENSG00000049130,KITLG,6,-1.7643,2,-3.2595,21,0.01449,34,1.45723,22,0.09535,11,-1.1203
ENSG00000139318,DUSP6,4,-3.3774,17,-1.3625,87,1.18377,60,0.93265,23,-0.9349,28,-0.7225
ENSG00000070961,ATP2B1,53,-3.0921,388,-0.1142,643,0.71436,434,0.09886,174,-1.3461,587,0.64757
ENSG00000271614,ATP2B1-AS1,6,-2.6922,22,-0.7471,47,0.46470,49,0.89405,29,-0.2941,26,-0.4843
ENSG00000011465,DCN,32,-0.2171,42,0.23810,17,-1.1869,31,-0.3528,68,1.04258,40,0.18348
ENSG00000133639,BTG1,26,-0.5676,57,0.68074,33,-0.2005,45,0.43810,35,-0.1265,23,-0.8211
ENSG00000102189,EEA1,61,0.34367,48,-0.0430,53,0.12080,43,-0.2851,28,-0.8833,64,0.49734
ENSG00000173598,NUDT4,45,-2.2443,144,-0.5198,318,0.76382,220,0.23718,89,-1.2495,262,0.50427
ENSG00000177889,UBE2N,59,-1.4655,158,0.05172,178,0.24666,178,0.39799,122,-0.3507,148,-0.0567
ENSG00000198015,MRPL42,44,0.09273,76,1.00812,37,-0.1543,34,-0.4437,24,-0.8358,48,0.28198
ENSG00000169372,CRADD,10,0.38326,9,0.22820,10,0.34693,8,-0.0291,11,0.55720,4,-1.1899
ENSG00000136040,PLXNC1,4,-2.5275,16,-0.6588,35,0.51565,30,0.48509,27,0.09043,24,-0.0939
ENSG00000184752,NDUFA12,125,-0.6556,197,0.05531,187,-0.0307,208,0.22128,155,-0.3284,204,0.12222
ENSG00000120798,NR2C1,13,0.46465,8,-0.3971,14,0.52033,11,0.32975,10,0.06097,4,-1.3024
ENSG00000028203,VEZT,20,-0.8785,24,-0.6696,57,0.73688,39,0.19658,25,-0.5795,40,0.16701
ENSG00000111142,METAP2,174,1.44823,100,0.47797,67,-0.1659,52,-0.7922,45,-0.7826,76,0.04095
ENSG00000074527,NTN4,1,-3.8332,14,-0.7457,33,0.65396,25,0.33564,12,-0.9441,30,0.56364
ENSG00000139343,SNRPF,71,0.23937,70,0.22180,53,-0.2148,63,0.05494,60,-0.0313,53,-0.2398
ENSG00000111144,LTA4H,17,-0.8319,36,0.33805,52,0.98240,33,0.35134,25,-0.2035,13,-1.3293
ENSG00000059758,CDK17,71,-0.5737,154,0.67348,129,0.37216,117,0.33284,46,-1.2447,78,-0.4681
ENSG00000120802,TMPO,29,0.34452,24,0.01415,32,0.49852,23,-0.0606,17,-0.5228,21,-0.2066
ENSG00000075415,SLC25A3,216,-0.8830,470,0.34298,559,0.63192,422,0.26015,266,-0.5586,301,-0.4066
ENSG00000185046,ANKS1B,309,0.60749,385,0.98674,238,0.17679,211,-0.0286,88,-1.3586,135,-0.7888
ENSG00000111647,UHRF1BP1L,17,-0.5664,18,-0.5153,26,0.02310,30,0.47906,20,-0.3365,24,-0.0539
ENSG00000075089,ACTR6,52,0.29561,46,0.10951,52,0.29399,47,0.20506,25,-0.8261,34,-0.3973
ENSG00000136021,SCYL2,15,-1.0379,60,1.19044,39,0.44824,29,-0.0568,19,-0.6373,23,-0.4194
ENSG00000151572,ANO4,37,1.79444,26,1.14419,8,-0.6458,8,-0.9939,7,-0.8625,10,-0.5030
ENSG00000120805,ARL1,54,-0.4975,107,0.60350,103,0.53883,77,0.09453,63,-0.2642,53,-0.5819
ENSG00000196091,MYBPC1,89,1.59037,37,0.09081,24,-0.5804,20,-1.1808,57,0.80403,32,-0.1431
ENSG00000111666,CHPT1,46,-0.7688,144,1.06675,78,0.03502,66,-0.3248,83,0.13275,73,-0.0749
ENSG00000111670,GNPTAB,29,-1.6244,99,0.28135,119,0.58900,85,0.03930,48,-0.8584,100,0.32707
ENSG00000120860,WASHC3,65,0.25218,82,0.63659,64,0.21798,52,-0.1282,49,-0.2057,43,-0.4505
ENSG00000017427,IGF1,5,-1.2348,13,0.30787,3,-1.9717,13,0.42682,15,0.48921,11,-0.0098
ENSG00000139352,ASCL1,45,1.41922,28,0.58342,11,-0.9079,11,-1.0948,24,0.32904,21,0.10523
ENSG00000111696,NT5DC3,8,-2.4676,67,0.78088,42,0.01252,45,0.20505,27,-0.6552,45,0.16367
ENSG00000166598,HSP90B1,462,0.43502,422,0.28632,374,0.09262,322,-0.2129,193,-0.9408,396,0.20973
