Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000138688,KIAA1109,69,-0.3299,51,-0.7852,67,-0.3675,61,-0.5158,104,0.48186,103,0.32340,97,0.21603
ENSG00000151458,ANKRD50,5,-2.4818,18,-0.6837,15,-0.9435,18,-0.6340,44,1.16650,31,0.16349,30,0.10788
ENSG00000164066,INTU,15,0.21645,12,-0.1580,12,-0.0802,12,-0.1819,10,-0.4616,20,0.70418,15,0.28144
ENSG00000164070,HSPA4L,15,-2.1760,35,-0.9733,49,-0.4501,46,-0.5608,100,1.04662,79,0.30643,64,-0.0263
ENSG00000164073,MFSD8,8,-0.8941,5,-1.5289,13,-0.1661,21,0.64008,17,0.34571,15,0.06096,17,0.23581
ENSG00000138709,LARP1B,17,-0.3954,16,-0.4903,16,-0.5102,12,-0.9460,33,0.95881,14,-0.6983,25,0.19928
ENSG00000164040,PGRMC2,53,-0.1439,42,-0.5141,30,-1.0282,65,0.18342,71,0.46361,29,-1.0635,90,0.72560
ENSG00000077684,JADE1,20,-0.4900,13,-1.0957,12,-1.2045,34,0.32661,43,1.09538,10,-1.4603,29,0.07125
ENSG00000138650,PCDH10,68,-0.5696,53,-0.9674,126,0.41541,83,-0.2682,96,-0.0269,82,-0.2752,178,1.02252
ENSG00000151012,SLC7A11,48,1.26119,40,0.92653,40,0.93487,12,-1.0092,5,-2.4941,43,1.05752,8,-1.6553
ENSG00000109381,ELF2,31,1.50601,11,-0.2319,2,-2.5423,8,-0.7612,10,-0.4871,17,0.46843,17,0.40159
ENSG00000109390,NDUFC1,175,-0.9179,274,-0.2112,386,0.34648,318,0.02763,351,0.25718,316,0.01844,293,-0.1082
ENSG00000164134,NAA15,31,0.53856,15,-0.5770,17,-0.4009,17,-0.4331,19,-0.3923,28,0.32921,38,0.87227
ENSG00000145391,SETD7,34,-0.0384,17,-1.1055,32,-0.1769,18,-1.0362,52,0.91272,17,-1.1435,45,0.39483
ENSG00000153130,SCOC,123,-1.3555,222,-0.4526,247,-0.2869,331,0.18962,384,0.61426,280,-0.0843,300,0.02746
ENSG00000109436,TBC1D9,10,-2.8217,36,-0.9091,31,-1.1315,44,-0.5936,104,1.21276,66,0.04821,80,0.36293
ENSG00000170153,RNF150,5,-2.9459,29,-0.5398,38,-0.1322,23,-0.9266,51,0.47195,49,0.29266,74,0.98642
ENSG00000109445,ZNF330,16,-0.1354,11,-0.6605,9,-0.9210,19,0.17640,22,0.49017,9,-0.9620,26,0.67095
ENSG00000109452,INPP4B,4,-1.5130,13,0.04404,2,-2.6521,21,0.84995,20,1.17823,8,-0.6566,4,-1.7351
ENSG00000109458,GAB1,60,2.64411,11,-0.4611,10,-0.5420,16,0.13430,7,-1.2572,9,-0.7717,5,-1.6935
ENSG00000153147,SMARCA5,126,1.03347,81,0.26405,53,-0.4119,41,-0.7934,62,-0.2072,61,-0.1827,69,0.00094
ENSG00000164161,HHIP,119,3.86598,9,-1.2335,2,-2.9873,10,-1.0581,8,-1.7033,8,-1.3313,9,-1.2109
ENSG00000164162,ANAPC10,11,-0.3018,8,-0.7641,11,-0.2439,15,0.27982,18,0.80200,9,-0.5716,8,-0.7582
ENSG00000164163,ABCE1,22,-0.6243,26,-0.3542,32,-0.0566,26,-0.3807,34,0.10414,27,-0.2937,59,0.99037
ENSG00000164164,OTUD4,19,0.08821,14,-0.4679,19,0.04259,8,-1.2403,22,0.45421,26,0.54675,12,-0.6334
ENSG00000151612,ZNF827,17,0.04488,7,-1.2622,20,0.29842,20,0.30812,8,-1.1991,29,0.95922,29,0.95122
ENSG00000164167,LSM6,20,-0.1927,15,-0.6401,35,0.73963,29,0.43449,23,0.05322,16,-0.5533,18,-0.3396
ENSG00000164168,TMEM184C,7,-1.3530,11,-0.7733,14,-0.3500,18,-0.0118,19,0.10085,27,0.65818,28,0.73054
ENSG00000151623,NR3C2,4,-1.8819,11,-0.6247,13,-0.3310,17,0.14691,27,1.34287,6,-1.4098,11,-0.6000
ENSG00000170390,DCLK2,46,-0.2878,49,-0.1960,42,-0.4224,48,-0.2095,60,0.20560,77,0.55753,52,-0.0950
ENSG00000145425,RPS3A,1589,1.27628,793,0.07096,1109,0.63123,600,-0.3777,569,-0.5851,464,-0.7783,572,-0.4532
ENSG00000059691,GATB,14,-0.6989,12,-0.8431,16,-0.4808,21,-0.0469,28,0.62919,20,-0.1281,26,0.31396
ENSG00000109670,FBXW7,74,-2.0162,130,-1.1721,386,0.56076,274,-0.0073,330,0.41002,276,0.00519,349,0.38767
ENSG00000109654,TRIM2,324,0.17979,151,-1.0232,244,-0.2776,301,0.06402,314,0.17798,300,0.05432,347,0.29300
ENSG00000145428,RNF175,14,-1.7191,21,-1.1570,28,-0.7014,33,-0.4234,66,0.99307,34,-0.3783,66,0.68334
ENSG00000171566,PLRG1,23,-0.1343,25,-0.0274,21,-0.3322,11,-1.2933,26,0.06606,26,0.00650,45,0.95014
ENSG00000164114,MAP9,47,-1.0264,67,-0.4652,79,-0.2083,76,-0.2762,132,0.92603,72,-0.3606,75,-0.3018
ENSG00000164116,GUCY1A1,14,-0.2945,9,-0.9062,2,-3.0194,10,-0.7466,30,1.43775,19,0.21223,9,-1.0033
ENSG00000260244,AC104083.1,15,-0.2689,9,-0.9869,2,-2.8128,13,-0.3895,29,1.35248,26,0.63329,3,-2.6962
ENSG00000061918,GUCY1B1,15,-3.5718,96,-0.8181,91,-0.8938,92,-0.8772,267,1.30711,184,0.21820,169,0.07960
ENSG00000109738,GLRB,11,-3.8187,53,-1.5059,113,-0.3354,102,-0.5010,188,0.70155,168,0.30788,246,0.95721
ENSG00000120251,GRIA2,60,-2.3805,127,-1.2688,360,0.37179,257,-0.1792,306,0.14032,308,0.11497,554,1.12377
ENSG00000164125,GASK1B,61,1.26073,24,-0.3121,64,1.37119,12,-1.3272,1,-4.9532,44,0.69103,53,1.02195
ENSG00000164124,TMEM144,387,3.92701,31,-1.1699,28,-1.3233,35,-0.9656,17,-2.3265,23,-1.5724,31,-1.1498
ENSG00000171509,RXFP1,4,-2.2235,5,-2.1342,45,1.34926,8,-1.3458,10,-1.3838,31,0.66284,62,1.99026
ENSG00000171503,ETFDH,12,-0.2562,8,-0.7935,14,0.02430,16,0.20938,13,-0.1118,24,0.85716,12,-0.2027
ENSG00000171497,PPID,31,-1.1531,33,-1.0531,56,-0.2390,86,0.45867,80,0.48243,63,-0.0445,75,0.23483
ENSG00000052795,FNIP2,33,-0.2766,20,-0.9943,30,-0.4247,27,-0.5422,41,0.10530,60,0.72831,57,0.62775
ENSG00000109756,RAPGEF2,28,-1.3608,44,-0.6566,49,-0.4799,71,0.09480,80,0.39068,70,0.07795,101,0.68757
ENSG00000145416,MARCH1,31,1.48373,13,-0.0360,15,0.24530,9,-0.5550,2,-2.6925,10,-0.3538,31,1.52049
ENSG00000170088,TMEM192,15,-0.5834,24,0.11046,12,-0.9253,25,0.14136,28,0.49938,21,-0.1313,21,-0.0970
ENSG00000109466,KLHL2,86,0.24656,38,-1.0428,68,-0.1304,48,-0.6818,65,-0.2711,75,0.01491,156,1.28747
ENSG00000052802,MSMO1,40,-1.5021,69,-0.7028,66,-0.7506,65,-0.7836,156,0.91183,136,0.39143,120,0.17903
ENSG00000109472,CPE,618,-1.3990,1165,-0.4239,2826,1.05945,1521,0.00263,1098,-0.6546,2005,0.45967,2239,0.64815
ENSG00000196104,SPOCK3,230,1.82539,46,-0.9213,41,-1.0858,106,0.40292,67,-0.4328,68,-0.3228,54,-0.6773
ENSG00000129116,PALLD,25,0.70306,24,0.60471,18,0.13878,15,-0.1641,13,-0.4498,18,0.18354,8,-1.0329
ENSG00000145439,CBR4,22,0.12620,13,-0.6597,11,-0.8891,18,-0.1525,25,0.45473,10,-1.1100,33,0.82168
ENSG00000154447,SH3RF1,17,-0.6556,17,-0.6179,25,-0.0540,27,0.08915,38,0.93322,18,-0.5803,14,-0.9502
ENSG00000137601,NEK1,25,0.70045,22,0.44213,21,0.37219,10,-0.8175,15,-0.1152,11,-0.6234,13,-0.3444
ENSG00000109572,CLCN3,77,-0.5265,52,-1.1232,87,-0.3307,88,-0.3035,151,0.82786,93,-0.2197,112,0.07532
ENSG00000056050,HPF1,37,-0.4274,23,-1.1352,56,0.21986,45,-0.1291,60,0.48252,53,0.13138,44,-0.1737
ENSG00000198948,MFAP3L,55,1.26573,18,-0.6121,30,0.21397,24,-0.1189,22,-0.3115,27,0.02493,15,-0.8839
ENSG00000164104,HMGB2,26,0.62550,19,0.12383,23,0.41142,23,0.40744,15,-0.2630,7,-1.2994,14,-0.3161
ENSG00000164105,SAP30,21,0.50859,12,-0.3990,29,1.05083,20,0.44422,12,-0.4968,7,-1.1047,13,-0.2549
ENSG00000164106,SCRG1,197,0.95761,82,-0.5008,239,1.31323,109,-0.0352,67,-0.9851,101,-0.1669,76,-0.6051
ENSG00000150625,GPM6A,467,-1.8929,962,-0.7992,1875,0.26494,1678,0.08216,1419,-0.2460,2351,0.64754,2766,0.93283
ENSG00000150627,WDR17,6,-3.0223,31,-0.5961,33,-0.5355,34,-0.4619,46,-0.0147,104,1.40764,69,0.66881
ENSG00000129128,SPCS3,44,-0.2987,29,-0.9381,42,-0.3473,31,-0.8462,54,0.05487,79,0.67488,87,0.84958
ENSG00000038002,AGA,30,0.88901,9,-1.0326,21,0.28148,15,-0.2234,18,0.09744,13,-0.4611,15,-0.2672
ENSG00000218336,TENM3,7,-3.0335,35,-0.7472,54,-0.0724,57,0.00515,59,0.08832,38,-0.6432,143,1.61419
ENSG00000129187,DCTD,23,-1.1051,28,-0.8074,59,0.39241,42,-0.1756,56,0.41707,54,0.22583,46,-0.0170
ENSG00000168556,ING2,14,-0.0280,10,-0.5961,5,-1.5431,30,1.26245,12,-0.3396,17,0.22031,17,0.28625
ENSG00000168538,TRAPPC11,11,-1.4239,14,-1.0520,23,-0.2465,31,0.19985,26,-0.1302,44,0.79627,46,0.86856
ENSG00000173320,STOX2,44,-0.1442,33,-0.6130,54,0.19130,56,0.24195,44,-0.2048,45,-0.1108,71,0.63800
ENSG00000151726,ACSL1,68,1.43832,12,-1.3675,35,0.27128,27,-0.1448,19,-0.8568,23,-0.3795,44,0.65108
ENSG00000151729,SLC25A4,85,-2.1839,241,-0.6095,289,-0.3271,303,-0.2517,526,0.97050,327,-0.1286,365,0.04733
ENSG00000164323,CFAP97,45,0.86853,19,-0.5434,25,-0.1168,17,-0.6866,27,0.00424,30,0.21514,24,-0.1849
ENSG00000109762,SNX25,3,-3.2307,11,-1.4461,47,0.84227,27,-0.0485,29,0.08860,40,0.58646,38,0.46248
ENSG00000186352,ANKRD37,6,-1.1470,13,0.02021,7,-0.8096,7,-0.8671,17,0.78523,11,-0.1357,16,0.36133
ENSG00000109775,UFSP2,5,-2.2169,15,-0.5408,17,-0.3627,38,0.98287,20,-0.1151,29,0.49079,28,0.41360
ENSG00000154556,SORBS2,20,-1.9975,34,-1.2181,109,0.61975,94,0.36741,74,-0.0164,61,-0.3280,134,0.97555
ENSG00000109794,FAM149A,11,-1.2139,25,0.02190,23,-0.1117,35,0.59167,22,-0.1621,35,0.61017,23,-0.0920
ENSG00000083857,FAT1,32,1.36198,14,-0.0121,21,0.64815,11,-0.4630,7,-1.3419,25,0.92192,5,-1.4631
ENSG00000109536,FRG1,56,0.29152,29,-0.7219,32,-0.5778,42,-0.1660,55,0.36253,37,-0.3723,59,0.38096
ENSG00000164366,CCDC127,18,-0.5837,26,-0.0318,20,-0.4370,32,0.28106,28,0.09991,34,0.40846,26,-0.0687
ENSG00000073578,SDHA,61,-1.2168,93,-0.5585,152,0.21902,153,0.23498,166,0.51452,106,-0.3545,131,-0.0198
ENSG00000249915,PDCD6,73,-0.9446,90,-0.6281,111,-0.3041,105,-0.3829,169,0.53693,137,0.03972,181,0.50301
ENSG00000180104,EXOC3,32,-0.6922,33,-0.6238,41,-0.2724,35,-0.5441,56,0.30600,73,0.64946,60,0.31388
ENSG00000171368,TPPP,351,0.62409,183,-0.4387,204,-0.2731,319,0.45884,185,-0.5416,244,0.01978,316,0.44625
ENSG00000028310,BRD9,51,0.56878,22,-0.7304,19,-1.0068,33,-0.1354,50,0.77746,17,-1.1515,32,-0.2021
ENSG00000049656,CLPTM1L,46,-1.0592,47,-1.0270,85,-0.0989,42,-1.1715,120,0.67628,93,0.04665,138,0.71279
ENSG00000153395,LPCAT1,14,-1.7573,32,-0.5397,46,0.00366,36,-0.3820,65,0.83988,38,-0.3027,50,0.15243
ENSG00000171421,MRPL36,48,-0.2322,38,-0.6171,89,0.78848,68,0.32315,56,0.02210,46,-0.2978,43,-0.3983
ENSG00000145494,NDUFS6,240,0.13291,223,0.01019,280,0.39038,206,-0.1151,209,-0.1246,232,0.07369,185,-0.2905
ENSG00000164151,ICE1,25,-0.3427,21,-0.5862,35,0.18776,42,0.46770,31,0.01365,31,-0.0279,33,0.08062
ENSG00000133398,MED10,33,-1.1876,49,-0.5702,70,-0.0127,68,-0.0535,75,0.13862,89,0.37443,100,0.58747
ENSG00000215218,UBE2QL1,17,-3.2246,71,-1.1792,191,0.39159,184,0.32983,139,-0.1681,231,0.71401,244,0.80976
ENSG00000037474,NSUN2,11,-0.4788,11,-0.5909,8,-0.9892,10,-0.6357,20,0.56847,16,-0.0017,24,0.71849
ENSG00000145545,SRD5A1,10,-1.7792,21,-0.7334,35,0.07514,38,0.20771,43,0.59402,27,-0.3259,39,0.27829
ENSG00000112941,TENT4A,15,-0.6047,10,-1.2507,22,0.00099,29,0.41298,23,0.03997,23,0.05255,34,0.67109
ENSG00000078295,ADCY2,35,-1.2022,58,-0.4158,108,0.57780,73,-0.0697,95,0.50698,73,-0.0554,52,-0.5959
ENSG00000215217,C5orf49,19,0.39542,21,0.54675,15,-0.0097,10,-0.6189,13,-0.2614,11,-0.5178,20,0.42893
ENSG00000124275,MTRR,32,1.22618,9,-0.8336,4,-1.9002,22,0.56261,16,0.12183,12,-0.3379,11,-0.5714
ENSG00000247516,MIR4458HG,49,0.81696,33,0.18063,50,0.86087,30,0.01561,18,-0.9697,34,0.21041,18,-0.7650
ENSG00000112902,SEMA5A,38,-0.3118,33,-0.5670,73,0.74691,47,-0.0082,19,-1.6229,60,0.40731,112,1.52745
ENSG00000150753,CCT5,59,-1.1301,58,-1.1635,101,-0.3035,119,-0.0425,176,0.88201,72,-0.8301,163,0.47089
ENSG00000164237,CMBL,22,-0.4663,21,-0.5056,39,0.44362,16,-0.9465,34,0.30739,41,0.53496,25,-0.2632
ENSG00000145495,MARCH6,120,-0.9156,144,-0.6437,169,-0.3894,165,-0.4271,270,0.51568,259,0.30225,274,0.39539
ENSG00000164236,ANKRD33B,7,-1.5341,10,-0.9268,14,-0.3912,15,-0.2797,21,0.26703,20,0.11807,37,1.18621
ENSG00000112977,DAP,34,0.26680,29,-0.0103,45,0.73446,30,0.04906,26,-0.2319,24,-0.2986,21,-0.4978
ENSG00000169862,CTNND2,185,-0.1372,221,0.15599,166,-0.3030,199,-0.0140,172,-0.3225,295,0.64071,226,0.19017
ENSG00000038382,TRIO,19,-1.8718,45,-0.6170,56,-0.2628,62,-0.1264,77,0.31694,100,0.67843,86,0.42873
ENSG00000154122,ANKH,78,-0.3337,60,-0.7562,125,0.42176,101,0.06577,88,-0.1890,84,-0.2201,157,0.81196
ENSG00000183654,MARCH11,0,-6.8552,7,-0.7965,4,-1.4617,15,0.38553,20,1.41405,4,-1.3976,14,0.27589
ENSG00000173545,ZNF622,22,-0.5661,31,0.02296,35,0.19994,29,-0.0810,36,0.31287,19,-0.7204,35,0.18697
ENSG00000154153,RETREG1,92,0.52782,16,-2.1409,69,0.04950,49,-0.4747,35,-1.2115,83,0.35745,185,1.82581
ENSG00000145555,MYO10,151,2.18508,55,0.30394,66,0.60952,36,-0.3973,16,-1.8735,39,-0.2573,17,-1.5012
ENSG00000176788,BASP1,233,-2.3871,610,-0.9424,1989,0.99072,1231,0.16905,978,-0.2673,1163,0.07505,1835,0.84676
ENSG00000248455,LINC02217,34,-0.5681,40,-0.3053,71,0.64136,47,-0.0384,40,-0.4109,44,-0.1516,81,0.85371
ENSG00000145526,CDH18,6,-2.3408,11,-1.4831,28,-0.1044,22,-0.4573,36,0.42498,35,0.27152,57,1.11240
ENSG00000286961,AC091938.1,9,-0.4711,29,1.53311,3,-2.1764,3,-1.7673,19,1.09979,5,-1.3217,2,-2.3222
ENSG00000040731,CDH10,12,-1.7570,24,-0.7649,31,-0.3798,21,-0.9977,36,-0.2082,70,0.93553,92,1.44755
ENSG00000113360,DROSHA,13,-1.0909,21,-0.3833,21,-0.4261,21,-0.4224,31,0.33623,35,0.44065,38,0.54982
ENSG00000082213,C5orf22,5,-1.8523,10,-0.9838,36,1.06631,15,-0.3635,21,0.21705,23,0.32309,19,-0.0415
ENSG00000133401,PDZD2,32,0.49750,19,-0.3461,18,-0.4332,25,0.08842,13,-1.0975,47,1.14550,33,0.52446
ENSG00000113384,GOLPH3,32,-0.2793,30,-0.3616,23,-0.8083,25,-0.6368,48,0.53029,36,-0.0938,52,0.52860
ENSG00000150712,MTMR12,14,-0.6134,9,-1.2996,27,0.44878,20,-0.0483,20,-0.0539,21,0.05069,34,0.84006
ENSG00000056097,ZFR,87,-0.1495,71,-0.4570,107,0.18757,79,-0.2933,97,0.04530,114,0.29219,107,0.19265
ENSG00000113387,SUB1,191,-1.0701,261,-0.5912,291,-0.4221,414,0.14517,437,0.32367,511,0.49559,428,0.20169
ENSG00000113407,TARS,19,-0.5473,20,-0.4589,7,-1.9391,16,-0.7978,38,0.80253,26,-0.0666,41,0.67880
ENSG00000113456,RAD1,14,-0.2120,10,-0.8007,14,-0.2324,19,0.21153,19,0.35286,13,-0.4028,20,0.34427
ENSG00000113460,BRIX1,24,0.42427,7,-1.5165,10,-0.8541,23,0.35898,19,0.10545,23,0.35197,20,0.18334
ENSG00000168724,DNAJC21,35,0.37562,17,-0.7550,9,-1.6133,29,0.11365,37,0.70106,34,0.35144,11,-1.3357
ENSG00000164187,LMBRD2,32,-1.5154,37,-1.3219,61,-0.5726,48,-0.9226,95,0.20566,121,0.54739,197,1.42196
ENSG00000152620,NADK2,24,-0.5088,30,-0.1232,28,-0.2680,24,-0.4655,31,-0.1345,59,1.00858,37,0.19720
ENSG00000079215,SLC1A3,197,-0.2358,290,0.38918,372,0.81755,264,0.23495,66,-2.2327,663,1.92290,76,-1.7071
ENSG00000285967,NIPBL-DT,40,0.71601,22,-0.2526,24,-0.1489,24,-0.1527,19,-0.6309,19,-0.4616,49,1.04478
ENSG00000164190,NIPBL,52,1.48894,16,-0.5290,11,-1.0902,24,0.12409,22,-0.0160,13,-0.8396,18,-0.3549
ENSG00000197603,CPLANE1,21,0.14098,13,-0.6143,8,-1.3257,18,-0.0841,24,0.52264,25,0.42609,15,-0.3633
ENSG00000082068,WDR70,17,-0.1131,13,-0.5923,5,-1.9900,14,-0.4185,21,0.26932,32,0.89853,23,0.36666
ENSG00000113594,LIFR,74,1.37868,21,-0.7234,72,1.34706,24,-0.5155,21,-0.8700,6,-2.4125,37,0.19124
ENSG00000164327,RICTOR,47,1.03098,7,-1.9176,15,-0.8243,26,0.02396,27,0.15791,36,0.58528,16,-0.7360
ENSG00000113638,TTC33,15,-1.6223,21,-1.0921,31,-0.5360,40,-0.1298,60,0.78441,40,-0.1189,62,0.58358
ENSG00000132356,PRKAA1,16,-0.3762,9,-1.2675,19,-0.1174,15,-0.4785,27,0.67908,17,-0.2664,25,0.36174
ENSG00000145592,RPL37,3911,1.79957,1883,0.45128,1353,-0.0922,1353,-0.0923,882,-0.9524,887,-0.7590,862,-0.8035
ENSG00000182836,PLCXD3,13,-1.9602,31,-0.6712,58,0.31864,40,-0.2925,65,0.73929,55,0.23894,36,-0.4259
ENSG00000083720,OXCT1,35,-2.3013,84,-1.0160,175,0.13573,150,-0.1076,220,0.74619,126,-0.3857,215,0.48510
ENSG00000205765,C5orf51,26,0.91341,5,-1.6357,17,0.17605,7,-1.1427,18,0.41840,17,0.15645,9,-0.7187
ENSG00000250722,SELENOP,642,4.18536,42,-1.3886,47,-1.1987,31,-1.8067,26,-2.4348,46,-1.2364,35,-1.6350
ENSG00000172262,ZNF131,11,-0.9265,12,-0.8560,27,0.41013,31,0.62267,24,0.30658,15,-0.4916,20,-0.0744
ENSG00000177453,NIM1K,12,-0.4040,12,-0.2877,13,-0.2134,15,0.00709,17,0.19958,10,-0.6100,23,0.72706
ENSG00000112972,HMGCS1,44,-1.9883,108,-0.6520,106,-0.6782,95,-0.8484,262,1.20523,190,0.25099,137,-0.2789
ENSG00000172239,PAIP1,64,0.05643,29,-1.1809,55,-0.1815,60,-0.0514,67,0.17735,72,0.24265,76,0.32976
ENSG00000248092,NNT-AS1,49,1.09539,14,-0.9215,18,-0.5807,27,0.05971,22,-0.2915,26,0.00485,31,0.30081
ENSG00000112992,NNT,22,-1.6973,48,-0.5150,72,0.11565,77,0.22405,74,0.23748,83,0.35333,76,0.22165
ENSG00000251141,MRPS30-DT,8,-0.6923,9,-0.5347,18,0.45063,3,-2.0577,21,1.16218,3,-2.0736,14,0.08131
ENSG00000112996,MRPS30,13,-1.6252,26,-0.5790,39,0.03390,35,-0.1310,50,0.67157,16,-1.3500,61,0.79146
ENSG00000272335,AC093297.2,3,-2.3893,20,0.27059,14,-0.3168,15,-0.1175,23,0.71991,6,-1.4063,23,0.54780
ENSG00000164588,HCN1,4,-4.3429,17,-2.1564,43,-0.8235,47,-0.6740,148,2.05462,32,-1.2440,67,-0.1251
ENSG00000151883,PARP8,8,-1.1969,16,-0.2270,22,0.32731,22,0.27751,21,0.35371,18,-0.0511,14,-0.3887
ENSG00000152684,PELO,5,-1.7008,6,-1.2638,12,-0.3341,14,-0.1604,12,-0.5030,30,1.14969,34,1.37453
ENSG00000164172,MOCS2,57,-0.9412,76,-0.4868,123,0.27607,105,0.01699,124,0.40631,93,-0.1723,107,0.05382
ENSG00000164258,NDUFS4,61,-0.7959,67,-0.6553,116,0.21351,106,0.06221,117,0.30406,111,0.14213,105,0.04700
ENSG00000185305,ARL15,5,-1.9722,9,-1.2101,7,-1.6012,14,-0.5538,36,1.41140,23,0.16332,20,-0.0728
ENSG00000169271,HSPB3,1,-4.1264,11,-0.8872,15,-0.3946,35,1.02542,35,1.59021,3,-2.8296,3,-2.4894
ENSG00000067248,DHX29,25,0.51339,12,-0.6053,10,-0.9999,12,-0.6741,22,0.38702,15,-0.3144,26,0.54787
ENSG00000039123,MTREX,23,-0.5782,18,-0.9794,28,-0.2807,21,-0.7336,44,0.62207,29,-0.2605,52,0.71804
ENSG00000067113,PLPP1,52,0.50888,32,-0.2934,28,-0.4515,44,0.25500,43,0.28661,21,-0.9301,35,-0.1305
ENSG00000134352,IL6ST,134,0.77342,74,-0.2215,77,-0.1476,104,0.33738,73,-0.2995,95,0.18962,57,-0.6105
ENSG00000062194,GPBP1,76,0.12512,55,-0.3966,40,-0.8809,58,-0.3143,76,0.15196,93,0.45006,86,0.32531
ENSG00000249436,AC008780.1,10,-0.5447,14,0.08449,15,0.10560,6,-1.3281,4,-2.1848,6,-1.2246,62,2.93205
ENSG00000145632,PLK2,4,-4.4308,37,-1.1775,34,-1.3095,50,-0.7194,81,0.03266,146,1.03131,202,1.64757
ENSG00000152932,RAB3C,34,-2.2751,92,-0.7836,104,-0.5944,187,0.34753,209,0.76865,219,0.61077,100,-0.6630
ENSG00000113448,PDE4D,8,-1.3810,10,-1.1373,18,-0.2094,24,0.19131,23,0.17084,27,0.38076,34,0.79130
ENSG00000152931,PART1,3,-2.1797,6,-1.2959,13,-0.1470,17,0.29743,13,-0.1521,21,0.65679,28,1.13303
ENSG00000164182,NDUFAF2,45,-0.4102,70,0.28028,64,0.13589,56,-0.0899,65,0.22502,53,-0.1624,46,-0.3906
ENSG00000188725,SMIM15,20,0.34862,18,0.14818,17,0.02449,26,0.79125,14,-0.3023,12,-0.4477,11,-0.5647
ENSG00000130449,ZSWIM6,35,0.98328,9,-1.2460,22,0.21968,17,-0.1710,20,0.05749,14,-0.4982,18,-0.1501
ENSG00000068796,KIF2A,41,0.34914,27,-0.3356,15,-1.2221,40,0.30416,27,-0.4472,49,0.65457,47,0.55574
ENSG00000086189,DIMT1,16,-0.3906,11,-0.9449,10,-1.0169,20,-0.0015,22,0.17726,19,-0.0847,40,1.14177
ENSG00000086200,IPO11,12,-0.4188,4,-1.8257,22,0.56860,5,-1.6429,17,0.26777,17,0.18305,26,0.86560
ENSG00000248285,AC122707.1,3,-2.3447,8,-0.9142,5,-1.6277,11,-0.5079,9,-1.0326,66,2.78607,19,0.31653
ENSG00000153006,SREK1IP1,57,1.09621,20,-0.6452,24,-0.3097,18,-0.7448,23,-0.5481,38,0.38405,43,0.59712
ENSG00000153015,CWC27,44,1.05758,26,0.16828,27,0.19429,22,-0.1406,20,-0.3227,19,-0.3335,14,-0.7867
ENSG00000113595,TRIM23,33,-1.2029,28,-1.4341,69,-0.0737,47,-0.6830,79,0.19684,97,0.47788,139,1.11709
ENSG00000113597,TRAPPC13,18,-0.8924,17,-0.9852,29,-0.1598,24,-0.4302,42,0.63155,41,0.42443,32,0.01066
ENSG00000197860,SGTB,26,-2.3300,85,-0.5643,95,-0.3868,118,-0.0508,189,1.10729,98,-0.3447,103,-0.2574
ENSG00000123213,NLN,17,0.35055,14,0.03476,6,-1.3074,4,-1.7586,18,0.51981,15,0.09037,16,0.26147
ENSG00000112851,ERBIN,227,2.67291,63,0.17284,35,-0.7585,47,-0.2934,22,-1.7553,43,-0.4192,29,-1.0456
ENSG00000153914,SREK1,63,1.08849,21,-0.7328,25,-0.4280,26,-0.3744,34,0.02004,32,-0.0369,30,-0.1370
ENSG00000069020,MAST4,12,-1.6890,20,-0.9793,36,-0.0879,23,-0.7592,52,0.77298,37,-0.0148,54,0.58845
ENSG00000145675,PIK3R1,71,-1.2898,103,-0.7226,132,-0.3386,153,-0.1070,209,0.57097,174,0.10229,210,0.41075
ENSG00000145740,SLC30A5,18,-0.4633,12,-1.0053,45,1.05165,6,-2.0133,27,0.28518,23,-0.0337,29,0.32033
ENSG00000134056,MRPS36,46,-0.9278,49,-0.8255,100,0.30265,55,-0.6528,102,0.45603,117,0.56239,77,-0.1292
ENSG00000134058,CDK7,12,-0.3817,10,-0.6631,17,0.05491,12,-0.4875,19,0.40537,7,-1.2520,28,0.94769
ENSG00000085231,AK6,35,-0.8529,46,-0.4403,68,0.18098,91,0.67901,54,-0.2209,75,0.34020,67,0.16886
ENSG00000273841,TAF9,36,-1.3956,51,-0.8555,82,-0.1197,105,0.27545,110,0.49246,90,0.02957,103,0.24911
ENSG00000152942,RAD17,12,-0.7277,6,-1.7514,7,-1.4497,14,-0.5116,22,0.19220,41,1.23804,32,0.79643
ENSG00000145734,BDP1,75,0.94412,37,-0.2369,49,0.23412,33,-0.4156,35,-0.3778,44,0.05733,40,-0.1163
ENSG00000164326,CARTPT,3,-3.8561,15,-1.5817,14,-1.7544,22,-1.0523,108,3.29883,4,-3.4240,6,-2.9265
ENSG00000131711,MAP1B,875,-0.9225,1092,-0.5795,1210,-0.4185,1447,-0.1344,2138,0.72836,1348,-0.2479,1767,0.19104
ENSG00000113048,MRPS27,16,-1.4935,22,-0.9853,46,0.14283,39,-0.1176,45,0.17242,61,0.64302,56,0.49527
ENSG00000083312,TNPO1,48,0.57544,18,-0.9679,34,0.04556,13,-1.4328,32,-0.0657,60,0.96973,31,-0.1000
