top,model_type,test,gene,stat,pval,fdr,gene_index,logFC,ensembl,HumanPilot_anno
79,enrichment,Sp09D07,MYO10,3.8157612774020837,1.672967250580103e-4,3.153813753133479e-4,3280,0.614817861005762,ENSG00000145555,WM~Sp09D07
80,enrichment,Sp09D07,FA2H,3.8076857245355766,1.7257220751879443e-4,3.242486236452529e-4,9409,1.0846807372762373,ENSG00000103089,WM~Sp09D07
81,enrichment,Sp09D07,EFHD1,3.7792745775879553,1.924096870834124e-4,3.580168912830206e-4,2017,0.7184932066173918,ENSG00000115468,WM~Sp09D07
82,enrichment,Sp09D07,RPS12,3.767578443989368,2.0118663471666568e-4,3.7279139384005955e-4,4329,0.48573818655591305,ENSG00000112306,WM~Sp09D07
83,enrichment,Sp09D07,MAP4K4,3.766902458540331,2.0170529206351535e-4,3.7358598927915936e-4,1628,0.6009900266841948,ENSG00000071054,WM~Sp09D07
84,enrichment,Sp09D07,VCAN,3.7643286365071553,2.036916669075333e-4,3.769292845355066e-4,3452,0.8101281898035084,ENSG00000038427,WM~Sp09D07
85,enrichment,Sp09D07,SDK2,3.738429343404219,2.2473479369791298e-4,4.129294972275644e-4,10086,0.8663375250306172,ENSG00000069188,WM~Sp09D07
86,enrichment,Sp09D07,C1orf198,3.7339228743733335,2.2859967437039697e-4,4.1910500182881305e-4,1177,0.6186651719229548,ENSG00000119280,WM~Sp09D07
87,enrichment,Sp09D07,RPS6,3.717181511459499,2.4351385223056807e-4,4.4403373581241846e-4,5555,0.4569902273699799,ENSG00000137154,WM~Sp09D07
88,enrichment,Sp09D07,SNHG5,3.7095727552256075,2.505913197039671e-4,4.5587303946146017e-4,4198,0.6422016599140348,ENSG00000203875,WM~Sp09D07
89,enrichment,Sp09D07,SNHG32,3.6985732134266063,2.6116640727668776e-4,4.739363050449391e-4,3969,0.4933661475254382,ENSG00000204387,WM~Sp09D07
90,enrichment,Sp09D07,ANLN,3.688798485952166,2.7091563338708615e-4,4.897758936584968e-4,4583,1.0119277837817977,ENSG00000011426,WM~Sp09D07
91,enrichment,Sp09D07,KLK6,3.679662809004731,2.803366502389384e-4,5.055623082366284e-4,11134,1.1521766391323738,ENSG00000167755,WM~Sp09D07
92,enrichment,Sp09D07,RPL37A,3.6609923822802757,3.005583400721503e-4,5.380818026966587e-4,1943,0.38918384285388596,ENSG00000197756,WM~Sp09D07
93,enrichment,Sp09D07,SELENOP,3.653182323147066,3.0941822357450456e-4,5.523396419109341e-4,3328,0.8013385385167638,ENSG00000250722,WM~Sp09D07
94,enrichment,Sp09D07,CNDP1,3.6454704794959287,3.1840748181843963e-4,5.670071000809096e-4,10410,1.0338468116952235,ENSG00000150656,WM~Sp09D07
95,enrichment,Sp09D07,ZDHHC9,3.6430699789430143,3.212553949266908e-4,5.716705615611745e-4,12348,0.5964126719032968,ENSG00000188706,WM~Sp09D07
96,enrichment,Sp09D07,AC068888.1,3.642938432428038,3.214121502018374e-4,5.718679386648778e-4,7485,0.8652073063232381,ENSG00000257337,WM~Sp09D07
97,enrichment,Sp09D07,EFHD2,3.618646663404345,3.51625681999016e-4,6.210195368940718e-4,128,0.5520372893674345,ENSG00000142634,WM~Sp09D07
98,enrichment,Sp09D07,ALDH7A1,3.60194028392997,3.739333754671297e-4,6.57254549496747e-4,3534,0.4161429518764668,ENSG00000164904,WM~Sp09D07
99,enrichment,Sp09D07,ELOVL1,3.5900124259256048,3.9066698671982717e-4,6.834891777193331e-4,383,0.8598694744821108,ENSG00000066322,WM~Sp09D07
100,enrichment,Sp09D07,NPY,3.560954891939295,4.3442298755579377e-4,7.543300198672349e-4,4538,0.9589430824931144,ENSG00000122585,WM~Sp09D07
1,enrichment,Sp09D08,HBA1,28.510812898329647,1.440072847323412e-84,1.7966348843206888e-80,8934,5.828794068408658,ENSG00000206172,L1~Sp09D08
2,enrichment,Sp09D08,HBA2,26.986551105007337,1.1033707878819734e-79,6.88282697480775e-76,8933,6.062737703991813,ENSG00000188536,L1~Sp09D08
3,enrichment,Sp09D08,HBB,26.613381997506274,1.8101329914150877e-78,7.527739733631545e-75,6572,6.119639579562779,ENSG00000244734,L1~Sp09D08
4,enrichment,Sp09D08,TAGLN,16.407281007737794,8.61234411388161e-43,2.6861901291196742e-39,7142,3.8545564568308377,ENSG00000149591,L1~Sp09D08
5,enrichment,Sp09D08,FLNA,15.91572099500574,5.271337874517882e-41,1.3153042264497018e-37,12425,2.463074130894698,ENSG00000196924,L1~Sp09D08
6,enrichment,Sp09D08,ACTA2,15.665574382338367,4.27033323799023e-40,8.879446246194352e-37,6299,4.092562449534654,ENSG00000107796,L1~Sp09D08
7,enrichment,Sp09D08,COL1A1,15.33661450634233,6.668056214425445e-39,1.188438133302455e-35,9964,3.644078454630151,ENSG00000108821,L1~Sp09D08
8,enrichment,Sp09D08,SLC13A4,14.965601861111816,1.4714724897249949e-37,2.2947613477261294e-34,4957,4.36466479638633,ENSG00000164707,L1~Sp09D08
9,enrichment,Sp09D08,SERPING1,14.815582925032352,5.131035325946273e-37,7.1127551918339665e-34,6761,1.7295318625642637,ENSG00000149131,L1~Sp09D08
10,enrichment,Sp09D08,S100A4,14.662901069471738,1.826708035547621e-36,2.2790009451492116e-33,792,3.7371132119914208,ENSG00000196154,L1~Sp09D08
11,enrichment,Sp09D08,FMOD,14.602481200223835,3.017941867159757e-36,3.422894794062284e-33,1050,3.232842585585461,ENSG00000122176,L1~Sp09D08
12,enrichment,Sp09D08,FRZB,14.428728384010268,1.276765145057301e-35,1.293195683005411e-32,1838,2.7379155792430607,ENSG00000162998,L1~Sp09D08
13,enrichment,Sp09D08,MYL9,14.422226424154038,1.3475107309290113e-35,1.293195683005411e-32,11413,3.5671859994001194,ENSG00000101335,L1~Sp09D08
14,enrichment,Sp09D08,DCN,13.830287487857525,1.7994926525910184e-33,1.6036050238375388e-30,7656,2.022026412497158,ENSG00000011465,L1~Sp09D08
15,enrichment,Sp09D08,COL1A2,13.815048254246486,2.0402389997280448e-33,1.6969347840404724e-30,4758,3.705777206287632,ENSG00000164692,L1~Sp09D08
16,enrichment,Sp09D08,CRIP1,13.671982533596477,6.623531997135337e-33,4.898003057845869e-30,8543,3.4697505019836727,ENSG00000213145,L1~Sp09D08
17,enrichment,Sp09D08,IFI27,13.671057645553097,6.674098427651473e-33,4.898003057845869e-30,8468,1.9733796496541673,ENSG00000165949,L1~Sp09D08
18,enrichment,Sp09D08,CNN2,13.321956852043447,1.1694477987197488e-31,8.105572631570881e-29,10450,3.0543147160555786,ENSG00000064666,L1~Sp09D08
19,enrichment,Sp09D08,CALD1,13.192175598064717,3.3775355842106398e-31,2.217796523611155e-28,4950,2.0470285136742095,ENSG00000122786,L1~Sp09D08
20,enrichment,Sp09D08,CLDN5,13.181042554149192,3.6988581927369988e-31,2.3073477406293397e-28,11734,2.185337797518425,ENSG00000184113,L1~Sp09D08
21,enrichment,Sp09D08,CFH,13.129528160846926,5.631125509760102e-31,3.3454248504650966e-28,1016,3.3074241444480017,ENSG00000000971,L1~Sp09D08
22,enrichment,Sp09D08,COL6A2,13.120729394693617,6.0499995481814575e-31,3.430899743777812e-28,11700,3.261206038509447,ENSG00000142173,L1~Sp09D08
23,enrichment,Sp09D08,MGP,12.979662237985744,1.9084559398793865e-30,1.035212882866749e-27,7339,3.982455249624192,ENSG00000111341,L1~Sp09D08
24,enrichment,Sp09D08,CYP1B1,12.966557686530885,2.123082446062948e-30,1.1036490248783893e-27,1387,3.2208488150519443,ENSG00000138061,L1~Sp09D08
25,enrichment,Sp09D08,CEMIP,12.959540820870957,2.247737586100754e-30,1.1217109649677203e-27,8851,3.0621805153948656,ENSG00000103888,L1~Sp09D08
26,enrichment,Sp09D08,OGN,12.930630996841927,2.843163027595893e-30,1.3642808435494754e-27,5711,3.7247809178973434,ENSG00000106809,L1~Sp09D08
27,enrichment,Sp09D08,DUSP1,12.805538099692162,7.848128155488662e-30,3.626416550662094e-27,3732,2.0357823157389623,ENSG00000120129,L1~Sp09D08
28,enrichment,Sp09D08,MUSTN1,12.688815736329287,2.0196042765231704e-29,8.998779626393955e-27,2350,2.7018516943854527,ENSG00000272573,L1~Sp09D08
29,enrichment,Sp09D08,CFB,12.658723321516154,2.57598634746724e-29,1.1082070921034926e-26,3972,2.8762072793581512,ENSG00000243649,L1~Sp09D08
30,enrichment,Sp09D08,TTR,12.631572577579933,3.2080043437753845e-29,1.3341020730980567e-26,10314,5.071945853707943,ENSG00000118271,L1~Sp09D08
31,enrichment,Sp09D08,MRGPRF,12.625010572316103,3.382655507672968e-29,1.3613551649589662e-26,6966,2.950928475410903,ENSG00000172935,L1~Sp09D08
32,enrichment,Sp09D08,YBX3,12.564965685707731,5.492629405197191e-29,2.141438889351255e-26,7318,2.991861582272461,ENSG00000060138,L1~Sp09D08
33,enrichment,Sp09D08,HLA-E,12.508063675507653,8.690378481170534e-29,3.285489755487381e-26,3931,2.0310071450018885,ENSG00000204592,L1~Sp09D08
34,enrichment,Sp09D08,TPM2,12.484935159625868,1.0470333424177777e-28,3.841996464707116e-26,5612,2.934785894666374,ENSG00000198467,L1~Sp09D08
35,enrichment,Sp09D08,C7,12.466670820540086,1.2129280490859031e-28,4.3235686686844937e-26,3323,3.070130709473008,ENSG00000112936,L1~Sp09D08
36,enrichment,Sp09D08,MYH11,12.403187746129323,2.021396174247047e-28,7.005260741640599e-26,9104,3.7381374206126448,ENSG00000133392,L1~Sp09D08
37,enrichment,Sp09D08,MFAP4,12.373355018008121,2.5691083558025096e-28,8.662755634322191e-26,9699,3.2638712061281336,ENSG00000166482,L1~Sp09D08
38,enrichment,Sp09D08,ECSCR,12.33790759141313,3.4152364145648617e-28,1.1212760396871374e-25,3605,2.8110330359603366,ENSG00000249751,L1~Sp09D08
39,enrichment,Sp09D08,SLC2A1,12.311574630628447,4.218946906506957e-28,1.3496302975789948e-25,379,1.4487477953908112,ENSG00000117394,L1~Sp09D08
40,enrichment,Sp09D08,VIM,12.127466483699815,1.8422045791112593e-27,5.745836082248018e-25,6084,1.8767034143804853,ENSG00000026025,L1~Sp09D08
41,enrichment,Sp09D08,S100A8,12.11279371725371,2.071252416728434e-27,6.302669549049743e-25,790,2.9799971276580415,ENSG00000143546,L1~Sp09D08
42,enrichment,Sp09D08,A2M,11.984105534681943,5.7785504565109936e-27,1.7165046546531226e-24,7311,1.57288826629743,ENSG00000175899,L1~Sp09D08
43,enrichment,Sp09D08,TINAGL1,11.936456931566012,8.441807065837796e-27,2.4493019756602873e-24,271,2.850489857266125,ENSG00000142910,L1~Sp09D08
44,enrichment,Sp09D08,TM4SF1,11.926804422641261,9.115033486826465e-27,2.5845263132192495e-24,2613,3.0287184870019384,ENSG00000169908,L1~Sp09D08
45,enrichment,Sp09D08,FOXC1,11.915999156592408,9.932322063916486e-27,2.7536811126538244e-24,3816,2.939750667774848,ENSG00000054598,L1~Sp09D08
46,enrichment,Sp09D08,SRGN,11.870517539322952,1.4253027962457484e-26,3.8656690621656425e-24,6212,2.2713951218663793,ENSG00000122862,L1~Sp09D08
47,enrichment,Sp09D08,ADAMTS1,11.833727649538,1.9083128755332927e-26,5.0655556245007146e-24,11610,3.0042949069461806,ENSG00000154734,L1~Sp09D08
48,enrichment,Sp09D08,C11orf96,11.691318694216701,5.889310624294267e-26,1.5307299864311516e-23,6711,2.3767188132040284,ENSG00000187479,L1~Sp09D08
49,enrichment,Sp09D08,ZIC1,11.594897370075346,1.2598912430336417e-25,3.207837377160758e-23,2606,2.7555049812241443,ENSG00000152977,L1~Sp09D08
50,enrichment,Sp09D08,RBPMS,11.5797838045217,1.419117920044787e-25,3.5409830340957525e-23,5161,2.580249829599757,ENSG00000157110,L1~Sp09D08
51,enrichment,Sp09D08,IGFBP7,11.539983648655287,1.9409693584911386e-25,4.748143865987342e-23,2955,1.8980807030458426,ENSG00000163453,L1~Sp09D08
52,enrichment,Sp09D08,DSP,11.519377939994678,2.282273757446059e-25,5.475701422672506e-23,3846,2.928470275371133,ENSG00000096696,L1~Sp09D08
53,enrichment,Sp09D08,ANXA2,11.505089859106963,2.5534241160154768e-25,6.010664013473413e-23,8718,2.5918268981699417,ENSG00000182718,L1~Sp09D08
54,enrichment,Sp09D08,IFITM3,11.472380339129716,3.3011084019055083e-25,7.62678304114317e-23,6522,1.8018995829025048,ENSG00000142089,L1~Sp09D08
55,enrichment,Sp09D08,GYPC,11.411147518028317,5.335369890231345e-25,1.2102559045550228e-22,1687,2.6135263344110755,ENSG00000136732,L1~Sp09D08
56,enrichment,Sp09D08,TGM2,11.384957815511944,6.549755255634664e-25,1.4591919030231797e-22,11429,2.699976251084293,ENSG00000198959,L1~Sp09D08
57,enrichment,Sp09D08,MYH9,11.365755436424994,7.611654372494331e-25,1.6660175430041978e-22,11867,1.0363504612915422,ENSG00000100345,L1~Sp09D08
58,enrichment,Sp09D08,NOTCH3,11.351234154624748,8.52707196718862e-25,1.8342025838387106e-22,10711,2.40502646752676,ENSG00000074181,L1~Sp09D08
59,enrichment,Sp09D08,ENG,11.253540310995813,1.8282285759538682e-24,3.8659287650170273e-22,5869,2.0055088160710923,ENSG00000106991,L1~Sp09D08
60,enrichment,Sp09D08,FBLN1,11.24313234556903,1.9827057464341798e-24,4.122706148752138e-22,11975,2.1851706595359843,ENSG00000077942,L1~Sp09D08
61,enrichment,Sp09D08,S100A11,11.219215914803064,2.3887102771111744e-24,4.885499904465412e-22,788,2.579473451577912,ENSG00000163191,L1~Sp09D08
62,enrichment,Sp09D08,B2M,11.157200450573233,3.869540887394902e-24,7.786514856635289e-22,8656,1.5164409019983358,ENSG00000166710,L1~Sp09D08
63,enrichment,Sp09D08,IER3,11.086567433432108,6.694938057040534e-24,1.3258102730101223e-21,3945,2.520539462759637,ENSG00000137331,L1~Sp09D08
64,enrichment,Sp09D08,S100A6,10.995937888256584,1.350238331241831e-23,2.6321208469645443e-21,791,1.3884004976677493,ENSG00000197956,L1~Sp09D08
65,enrichment,Sp09D08,ECM2,10.949652852794769,1.930363919830538e-23,3.705110809816276e-21,5713,2.653023930768478,ENSG00000106823,L1~Sp09D08
66,enrichment,Sp09D08,HLA-B,10.857822130993569,3.916271309268976e-23,7.402939523399962e-21,3951,1.6936015101550657,ENSG00000234745,L1~Sp09D08
67,enrichment,Sp09D08,FN1,10.85097644263471,4.127964319487932e-23,7.686639231333051e-21,1936,2.2618980006278844,ENSG00000115414,L1~Sp09D08
68,enrichment,Sp09D08,DEPP1,10.846047503807235,4.287400756925391e-23,7.866119388735467e-21,6152,2.5800920106809286,ENSG00000165507,L1~Sp09D08
69,enrichment,Sp09D08,BMP6,10.832715733034762,4.750019380903728e-23,8.588585767558683e-21,3848,2.358073984125475,ENSG00000153162,L1~Sp09D08
70,enrichment,Sp09D08,BGN,10.829225436867858,4.87913034359193e-23,8.696004309521846e-21,12408,2.3907791115027752,ENSG00000182492,L1~Sp09D08
71,enrichment,Sp09D08,HSPG2,10.72856971955601,1.0558245448116439e-22,1.8552770452211365e-20,176,2.5917178115180177,ENSG00000142798,L1~Sp09D08
72,enrichment,Sp09D08,IL32,10.716518835036183,1.157832739694531e-22,2.0062668417262455e-20,9028,2.461245230702469,ENSG00000008517,L1~Sp09D08
73,enrichment,Sp09D08,OMD,10.690394215309485,1.4138898962439433e-22,2.4163959377451283e-20,5712,2.653019767954632,ENSG00000127083,L1~Sp09D08
74,enrichment,Sp09D08,IFITM2,10.665681083345689,1.7077291794195573e-22,2.8791390868159996e-20,6520,2.31533768532592,ENSG00000185201,L1~Sp09D08
75,enrichment,Sp09D08,ZFP36,10.629311932509744,2.2540325168169474e-22,3.7495079573077644e-20,10933,2.8135632561519137,ENSG00000128016,L1~Sp09D08
76,enrichment,Sp09D08,EPAS1,10.607111766632812,2.6696715907908136e-22,4.382476679829762e-20,1413,1.350521463110022,ENSG00000116016,L1~Sp09D08
77,enrichment,Sp09D08,TNXB,10.591602129027024,3.0044718823946173e-22,4.815224297762345e-20,3977,2.2285851210811396,ENSG00000168477,L1~Sp09D08
78,enrichment,Sp09D08,COL18A1,10.59133979431159,3.0104800835641463e-22,4.815224297762345e-20,11696,2.2674866022175904,ENSG00000182871,L1~Sp09D08
79,enrichment,Sp09D08,VWF,10.587508407823124,3.0996040950736096e-22,4.895020340523842e-20,7267,2.3206221770871878,ENSG00000110799,L1~Sp09D08
80,enrichment,Sp09D08,SLC6A20,10.551316057394548,4.0822751512976997e-22,6.366308098448762e-20,2242,2.7434627747032376,ENSG00000163817,L1~Sp09D08
81,enrichment,Sp09D08,VCAM1,10.51896248047563,5.219999538130282e-22,8.040088177495481e-20,606,2.8144432361687697,ENSG00000162692,L1~Sp09D08
82,enrichment,Sp09D08,KLF2,10.499813737882826,6.036680576968196e-22,9.184588643689661e-20,10720,2.2843951467255375,ENSG00000127528,L1~Sp09D08
83,enrichment,Sp09D08,FXYD5,10.369801836757855,1.614855453512937e-21,2.4273417636177593e-19,10847,2.418307452600057,ENSG00000089327,L1~Sp09D08
84,enrichment,Sp09D08,TIMP3,10.362748218004949,1.7031535611319074e-21,2.529588551033533e-19,11856,1.547449626649703,ENSG00000100234,L1~Sp09D08
85,enrichment,Sp09D08,SLC6A13,10.345175278316546,1.944575204098947e-21,2.8541788525104074e-19,7242,2.502965943947779,ENSG00000010379,L1~Sp09D08
86,enrichment,Sp09D08,PABPC1,10.300997372572988,2.7125130618823748e-21,3.891813530904281e-19,5362,0.9358021161819587,ENSG00000070756,L1~Sp09D08
87,enrichment,Sp09D08,TGFB1I1,10.300928826410477,2.713912930335624e-21,3.891813530904281e-19,9236,2.4809170345266067,ENSG00000140682,L1~Sp09D08
88,enrichment,Sp09D08,IFITM1,10.291214453319471,2.91974513109442e-21,4.139402301765226e-19,6521,2.617619057380736,ENSG00000185885,L1~Sp09D08
89,enrichment,Sp09D08,TIMP1,10.237995686626723,4.355594820306755e-21,6.10566303125248e-19,12128,2.11782082333738,ENSG00000102265,L1~Sp09D08
90,enrichment,Sp09D08,CP,10.214126578507717,5.2098777674757266e-21,7.222048336336352e-19,2611,2.8623285152078455,ENSG00000047457,L1~Sp09D08
91,enrichment,Sp09D08,PCOLCE,10.186571455530265,6.405015696199509e-21,8.781206134701657e-19,4816,2.6824094530466924,ENSG00000106333,L1~Sp09D08
92,enrichment,Sp09D08,C1S,10.174083941729853,7.032866981871119e-21,9.537179181067835e-19,7299,2.5114559852763394,ENSG00000182326,L1~Sp09D08
93,enrichment,Sp09D08,HLA-C,10.171535456013366,7.168329544905301e-21,9.616352623896617e-19,3950,1.299616837142023,ENSG00000204525,L1~Sp09D08
94,enrichment,Sp09D08,C1R,10.112983447711093,1.1105240565767294e-20,1.4739253329629016e-18,7300,2.4169646291336977,ENSG00000159403,L1~Sp09D08
95,enrichment,Sp09D08,FBLN5,10.094767564083815,1.2722517651268568e-20,1.670801370707649e-18,8446,2.1846821907646214,ENSG00000140092,L1~Sp09D08
96,enrichment,Sp09D08,STAB1,10.043411593290323,1.8654455691582883e-20,2.424301970918626e-18,2342,2.4105366332713922,ENSG00000010327,L1~Sp09D08
97,enrichment,Sp09D08,CD74,9.921484703567511,4.611620357553725e-20,5.931399544416524e-18,3667,1.8650209642842215,ENSG00000019582,L1~Sp09D08
98,enrichment,Sp09D08,HLA-A,9.911710494266691,4.957572408743569e-20,6.264137056970883e-18,3924,1.1009537376193357,ENSG00000206503,L1~Sp09D08
99,enrichment,Sp09D08,HSPB1,9.91135198787206,4.9707403706325537e-20,6.264137056970883e-18,4707,1.0515159984308216,ENSG00000106211,L1~Sp09D08
100,enrichment,Sp09D08,PECAM1,9.904435631630513,5.231691739438644e-20,6.527058614123652e-18,10048,1.9770465364934673,ENSG00000261371,L1~Sp09D08
1,enrichment,Sp09D09,GAD1,17.196903794929813,1.1655463842302735e-45,1.4541356689656893e-41,1793,2.5247585690938985,ENSG00000128683,L4~Sp09D09
2,enrichment,Sp09D09,GAD2,15.360547996065826,5.480056285580487e-39,3.097254838353848e-35,6109,2.2600390883943517,ENSG00000136750,L4~Sp09D09
3,enrichment,Sp09D09,SLC6A1,15.323796575587135,7.447711217587002e-39,3.097254838353848e-35,2108,1.4862453235978936,ENSG00000157103,L4~Sp09D09
4,enrichment,Sp09D09,DNER,14.644863036963192,2.1288636644410756e-36,6.639925769391714e-33,1999,1.137285199198772,ENSG00000187957,L4~Sp09D09
5,enrichment,Sp09D09,NXPH1,13.299242450518651,1.4116031423394582e-31,3.522232160765416e-28,4508,2.188040722726266,ENSG00000122584,L4~Sp09D09
6,enrichment,Sp09D09,KCNC2,12.849569315448528,5.503197657580244e-30,1.1442982329328521e-26,7625,1.722301091958972,ENSG00000166006,L4~Sp09D09
7,enrichment,Sp09D09,ARL4C,12.38348872387932,2.3728205951395933e-28,4.229044249280224e-25,2025,1.5585796082198633,ENSG00000188042,L4~Sp09D09
8,enrichment,Sp09D09,CNR1,11.984473634963546,5.771826002530174e-27,9.001162650945806e-24,4205,2.3044142539531043,ENSG00000118432,L4~Sp09D09
9,enrichment,Sp09D09,SST,11.521166521653969,2.2539425865045746e-25,3.1244653010256746e-22,2738,2.1939658311841024,ENSG00000157005,L4~Sp09D09
10,enrichment,Sp09D09,TAC1,11.332131819083523,9.914986395089292e-25,1.23699370265134e-21,4773,2.481371815719071,ENSG00000006128,L4~Sp09D09
11,enrichment,Sp09D09,FXYD6,11.252834313221816,1.8409940063269913e-24,2.088021929357777e-21,7148,0.8519552199660052,ENSG00000137726,L4~Sp09D09
12,enrichment,Sp09D09,SCG2,11.071892285975089,7.511789503548621e-24,7.80975715385605e-21,1986,1.4286439537936269,ENSG00000171951,L4~Sp09D09
13,enrichment,Sp09D09,SLC32A1,11.049142265691296,8.95915583609119e-24,8.598032939313361e-21,11434,2.572017392213361,ENSG00000101438,L4~Sp09D09
14,enrichment,Sp09D09,LHX6,10.902187153526182,2.7870180661971125e-23,2.4836312424196552e-20,5828,2.08264815755284,ENSG00000106852,L4~Sp09D09
15,enrichment,Sp09D09,ARX,10.77985815423267,7.136323086168677e-23,5.935517788202694e-20,12089,2.231199181435739,ENSG00000004848,L4~Sp09D09
16,enrichment,Sp09D09,PNOC,10.486840326399637,6.668783963989481e-22,5.199984295920799e-19,5148,2.3624595324827,ENSG00000168081,L4~Sp09D09
17,enrichment,Sp09D09,CORT,10.474773527128585,7.307695481576289e-22,5.36298875459681e-19,99,1.7296891749644514,ENSG00000241563,L4~Sp09D09
18,enrichment,Sp09D09,GJD2,10.355014725767663,1.8075103703006706e-21,1.2528055211039536e-18,8585,2.3314031928771577,ENSG00000159248,L4~Sp09D09
19,enrichment,Sp09D09,NAP1L3,10.287345822620251,3.0092687264414945e-21,1.975980875320215e-18,12258,1.0063779975578233,ENSG00000186310,L4~Sp09D09
20,enrichment,Sp09D09,NPPC,10.259283965303373,3.7160585329237086e-21,2.3180773128378093e-18,2014,2.466483686513584,ENSG00000163273,L4~Sp09D09
21,enrichment,Sp09D09,RCAN2,10.250572990768934,3.9673610000841634e-21,2.356990277954763e-18,4125,0.9411609220737744,ENSG00000172348,L4~Sp09D09
22,enrichment,Sp09D09,DLX5,10.2326999340847,4.53710639431524e-21,2.5729517897944063e-18,4771,2.5298382237889476,ENSG00000105880,L4~Sp09D09
23,enrichment,Sp09D09,ZNF385D,10.184558032037215,6.509245086988996e-21,3.5308409437075966e-18,2154,1.7481381177902549,ENSG00000151789,L4~Sp09D09
24,enrichment,Sp09D09,ERBB4,9.982339352641642,2.94017449313169e-20,1.5284007073462904e-17,1931,1.7683699220977687,ENSG00000178568,L4~Sp09D09
25,enrichment,Sp09D09,SP9,9.782524420412694,1.2869039128629449e-19,6.422165286751241e-17,1810,2.2326331404456043,ENSG00000217236,L4~Sp09D09
26,enrichment,Sp09D09,VSTM2A,9.696165733863783,2.425389938934275e-19,1.1638140337747698e-16,4638,1.448156616539959,ENSG00000170419,L4~Sp09D09
27,enrichment,Sp09D09,SYNPR,9.62595660337806,4.052202411147085e-19,1.8724176770915196e-16,2386,1.2115383452281245,ENSG00000163630,L4~Sp09D09
28,enrichment,Sp09D09,DLX1,9.602719730308964,4.800601433840771e-19,2.0819395429171176e-16,1802,2.005796336153621,ENSG00000144355,L4~Sp09D09
29,enrichment,Sp09D09,BTBD11,9.601615659380476,4.839391371000033e-19,2.0819395429171176e-16,7715,2.26130574914594,ENSG00000151136,L4~Sp09D09
30,enrichment,Sp09D09,AC092376.2,9.549942030281583,7.049423792907071e-19,2.931620374676954e-16,9429,2.2462432465375892,ENSG00000277954,L4~Sp09D09
31,enrichment,Sp09D09,DLX6,9.469076950140526,1.2674797908273816e-18,5.10099286140723e-16,4770,2.2768237742009703,ENSG00000006377,L4~Sp09D09
32,enrichment,Sp09D09,KCNAB3,9.344138476578385,3.122397733211218e-18,1.2173448162357237e-15,9630,2.1377269973271082,ENSG00000170049,L4~Sp09D09
33,enrichment,Sp09D09,MYO5B,9.325365408423735,3.5735284006080544e-18,1.3510103129086694e-15,10359,2.2274109813593586,ENSG00000167306,L4~Sp09D09
34,enrichment,Sp09D09,HAPLN1,9.281783288525714,4.885743858798539e-18,1.7927805994814875e-15,3453,2.075745370394492,ENSG00000145681,L4~Sp09D09
35,enrichment,Sp09D09,ATP1B1,9.170585364745522,1.0815297751841119e-17,3.855190135770566e-15,944,0.8077990469382516,ENSG00000143153,L4~Sp09D09
36,enrichment,Sp09D09,GNAS,9.053154990621671,2.4897845878478602e-17,8.549047050662834e-15,11526,0.5530762444959699,ENSG00000087460,L4~Sp09D09
37,enrichment,Sp09D09,NXPH2,9.050590117229822,2.5353858678624953e-17,8.549047050662834e-15,1727,2.1926034451467524,ENSG00000144227,L4~Sp09D09
38,enrichment,Sp09D09,CXCL14,8.994682019444893,3.763294697428652e-17,1.2355490696084175e-14,3582,1.7033188441469254,ENSG00000145824,L4~Sp09D09
39,enrichment,Sp09D09,LGI2,8.941933850311953,5.456123493847351e-17,1.7102621316929352e-14,2882,2.091775459334869,ENSG00000153012,L4~Sp09D09
40,enrichment,Sp09D09,KIT,8.941225423579839,5.483366885838202e-17,1.7102621316929352e-14,2940,1.8423917791138815,ENSG00000157404,L4~Sp09D09
41,enrichment,Sp09D09,DLX2,8.935307992866838,5.716261176004492e-17,1.7394164495568792e-14,1803,2.0050034664314382,ENSG00000115844,L4~Sp09D09
42,enrichment,Sp09D09,CRHBP,8.86040221016683,9.66570517656916e-17,2.871174709116115e-14,3422,2.043140314912605,ENSG00000145708,L4~Sp09D09
43,enrichment,Sp09D09,AP1S2,8.788503758469345,1.596710184586871e-16,4.63268750300135e-14,12058,0.9078913835620687,ENSG00000182287,L4~Sp09D09
44,enrichment,Sp09D09,CRH,8.700517352391543,2.942282418198714e-16,8.342708056692537e-14,5260,2.2689070530314592,ENSG00000147571,L4~Sp09D09
45,enrichment,Sp09D09,KCNS3,8.631411241824576,4.744092013666869e-16,1.315273154722397e-13,1291,2.071684834448847,ENSG00000170745,L4~Sp09D09
46,enrichment,Sp09D09,PODXL2,8.399225001455937,2.3250988319139667e-15,6.233115482316709e-13,2528,0.6602763358171528,ENSG00000114631,L4~Sp09D09
47,enrichment,Sp09D09,GRIK1,8.397772012641415,2.348159888336689e-15,6.233115482316709e-13,11617,1.962487095385854,ENSG00000171189,L4~Sp09D09
48,enrichment,Sp09D09,NSG1,8.337256640685744,3.5389042088250335e-15,9.170506716039486e-13,2829,1.033488817706203,ENSG00000168824,L4~Sp09D09
49,enrichment,Sp09D09,SV2C,8.33465389621629,3.601754000368186e-15,9.170506716039486e-13,3420,1.8408045522991887,ENSG00000122012,L4~Sp09D09
50,enrichment,Sp09D09,SV2A,8.26991675280359,5.57479667166215e-15,1.3910232655131398e-12,738,0.8488338541568832,ENSG00000159164,L4~Sp09D09
