Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000119906,SLF2,81,1.71518,26,-0.1903,29,-0.0390,17,-0.8126,30,0.04961,29,-0.0025,19,-0.7021,33,0.18016,13,-1.2351
ENSG00000055950,MRPL43,89,0.58458,65,0.08608,44,-0.5312,52,-0.2587,85,0.50575,59,-0.0705,48,-0.4196,72,0.23535,53,-0.2449
ENSG00000107816,LZTS2,81,1.85399,11,-1.3864,22,-0.3500,19,-0.5902,37,0.47506,24,-0.1816,27,-0.0298,23,-0.2831,19,-0.5642
ENSG00000186862,PDZD7,6,-0.8943,7,-0.6719,9,-0.2796,8,-0.3530,11,0.13518,20,1.04751,20,1.21909,1,-3.2115,6,-0.7547
ENSG00000107819,SFXN3,22,-1.0116,49,0.27221,36,-0.2666,29,-0.5672,42,0.00555,74,0.91678,47,0.20202,25,-0.8000,43,0.04049
ENSG00000166167,BTRC,19,-1.9142,77,0.20539,65,-0.0882,69,0.02490,78,0.21347,114,0.83113,87,0.43309,40,-0.8090,39,-0.8618
ENSG00000166171,DPCD,23,-0.8536,53,0.48568,49,0.28762,47,0.22718,35,-0.2422,32,-0.3451,45,0.17109,34,-0.2705,31,-0.4308
ENSG00000166169,POLL,12,-0.2011,15,0.13879,9,-0.5906,11,-0.3330,19,0.55175,16,0.24535,12,-0.1381,15,0.13795,13,-0.0763
ENSG00000107829,FBXW4,86,1.36895,30,-0.3999,33,-0.2254,27,-0.5168,44,0.23132,45,0.28784,23,-0.8360,47,0.33680,29,-0.4148
ENSG00000107833,NPM3,4,-1.9306,15,-0.1743,16,-0.0978,22,0.39230,30,0.94912,14,-0.2702,19,0.20231,19,0.17391,12,-0.5233
ENSG00000198408,OGA,106,-0.5157,169,0.24217,123,-0.2884,111,-0.4426,201,0.49285,188,0.38199,172,0.27459,110,-0.4579,104,-0.5508
ENSG00000120049,KCNIP2,5,-2.9569,81,1.62659,41,0.22656,44,0.32812,29,-0.3232,22,-0.7765,17,-1.1924,26,-0.4998,32,-0.1972
ENSG00000120029,ARMH3,16,0.14896,16,0.25953,18,0.34514,12,-0.2647,20,0.56659,11,-0.3185,9,-0.6899,18,0.35496,10,-0.5772
ENSG00000166189,HPS6,4,-1.8691,25,0.87001,8,-1.0338,12,-0.3978,22,0.49175,22,0.51756,19,0.32449,12,-0.3756,5,-1.7107
ENSG00000148840,PPRC1,3,-1.6893,15,0.85564,11,0.33024,5,-0.7743,8,-0.1471,6,-0.5521,15,0.94822,2,-1.8630,4,-1.1651
ENSG00000166197,NOLC1,44,-0.4698,69,0.24115,61,0.02201,57,-0.0853,58,-0.0664,62,0.03757,76,0.40923,50,-0.2758,41,-0.5994
ENSG00000107862,GBF1,21,-1.0812,49,0.26621,37,-0.1937,44,0.05893,46,0.11975,47,0.14548,52,0.36662,48,0.19812,21,-1.0520
ENSG00000059915,PSD,33,-2.8436,324,0.73447,192,-0.1980,262,0.29680,130,-0.8029,212,-0.0437,201,-0.1424,261,0.28911,258,0.27029
ENSG00000107872,FBXL15,28,-1.5697,85,0.13649,78,-0.0135,133,0.86074,80,0.04023,57,-0.5043,83,0.10912,73,-0.1153,78,-0.0103
ENSG00000107874,CUEDC2,91,-0.3403,106,-0.1231,108,-0.0862,132,0.24172,138,0.31314,99,-0.2161,112,-0.0335,125,0.14570,122,0.11539
ENSG00000269609,RPARP-AS1,8,-1.0117,13,-0.2896,23,0.57178,18,0.17286,28,0.92945,12,-0.3894,17,0.08754,13,-0.3132,12,-0.3708
ENSG00000138111,MFSD13A,7,-1.2549,25,0.65165,9,-0.9877,27,0.70936,10,-0.8810,14,-0.3057,24,0.56952,18,0.09344,8,-1.1994
ENSG00000138107,ACTR1A,67,-0.7746,115,0.07272,68,-0.7508,96,-0.2236,154,0.53401,135,0.32335,162,0.70848,58,-0.9981,83,-0.4411
ENSG00000171206,TRIM8,66,0.28116,46,-0.3017,47,-0.2505,51,-0.1116,81,0.62184,52,-0.0787,33,-0.8689,88,0.75814,63,0.20947
ENSG00000138175,ARL3,70,-0.6306,106,0.01450,101,-0.0672,118,0.17721,106,0.00745,90,-0.2457,110,0.07517,130,0.34117,111,0.08752
ENSG00000166272,WBP1L,31,0.45673,22,-0.1191,37,0.72135,19,-0.3098,12,-0.9993,22,-0.0663,21,-0.1662,29,0.34090,21,-0.1871
ENSG00000166275,BORCS7,99,0.19087,80,-0.1659,64,-0.4971,72,-0.3150,133,0.67773,95,0.12447,98,0.18748,88,0.00815,60,-0.5941
ENSG00000214435,AS3MT,15,0.60741,5,-1.0718,11,0.14264,14,0.43242,25,1.43397,6,-0.9271,5,-1.2211,14,0.42850,10,-0.0963
ENSG00000148842,CNNM2,16,-0.4108,19,-0.0958,20,-0.0264,22,0.11747,34,0.82446,23,0.16602,21,0.00729,14,-0.6002,17,-0.3055
ENSG00000076685,NT5C2,22,-0.2114,28,0.18275,33,0.45421,22,-0.2166,27,0.09474,23,-0.1245,21,-0.3252,30,0.29485,22,-0.2230
ENSG00000148798,INA,22,-2.9718,229,0.63615,118,-0.4957,237,0.61772,186,0.21817,121,-0.4495,215,0.51212,99,-0.7611,111,-0.5814
ENSG00000173915,ATP5MD,399,-1.0870,994,0.37563,937,0.23755,1009,0.35819,706,-0.2114,473,-0.8300,913,0.21930,710,-0.2032,835,0.05259
ENSG00000148843,PDCD11,21,0.73141,13,-0.0507,14,0.08353,11,-0.2984,8,-0.8131,9,-0.5258,19,0.61970,12,-0.1929,8,-0.7483
ENSG00000107954,NEURL1,7,-3.2891,100,0.88044,53,-0.2504,79,0.36813,60,-0.0539,68,0.13721,56,-0.1858,30,-1.1290,78,0.35762
ENSG00000107957,SH3PXD2A,79,1.12750,32,-0.3536,26,-0.6580,36,-0.1479,42,0.07154,53,0.44487,44,0.17584,25,-0.6998,25,-0.7366
ENSG00000065613,SLK,59,0.05492,61,0.11502,44,-0.4239,45,-0.3817,64,0.17051,75,0.42715,68,0.32002,31,-0.9319,53,-0.1135
ENSG00000148834,GSTO1,156,-0.1005,161,-0.0568,193,0.23352,151,-0.1518,170,0.03387,169,0.02812,200,0.32915,155,-0.1170,115,-0.5772
ENSG00000065621,GSTO2,14,-0.2568,22,0.54472,17,0.06754,15,-0.1574,6,-1.4134,17,0.06748,25,0.72640,7,-1.1683,10,-0.6899
ENSG00000156395,SORCS3,5,-2.2332,20,-0.3054,18,-0.4902,12,-1.0118,51,1.22780,62,1.57731,25,0.02441,16,-0.6200,13,-0.9871
ENSG00000108018,SORCS1,0,-8.3634,10,-0.5419,8,-0.9141,7,-0.9788,10,-0.5934,40,1.70717,27,1.20889,10,-0.5415,9,-0.7360
ENSG00000108039,XPNPEP1,21,-0.2853,30,0.29692,15,-0.8198,21,-0.2916,38,0.64209,38,0.64344,22,-0.2443,23,-0.1612,20,-0.4002
ENSG00000148700,ADD3,341,1.46143,79,-0.9995,91,-0.7058,64,-1.2223,191,0.46481,167,0.24868,42,-1.9502,356,1.54275,122,-0.2469
ENSG00000119950,MXI1,142,1.30041,56,-0.2636,51,-0.3831,60,-0.1341,59,-0.1456,61,-0.0936,39,-0.8543,104,0.75691,49,-0.4355
ENSG00000119953,SMNDC1,28,0.40858,21,-0.0411,27,0.35163,17,-0.3543,18,-0.3398,22,0.01670,26,0.31610,19,-0.2308,14,-0.6690
ENSG00000108055,SMC3,66,1.25188,14,-1.2600,37,0.30452,19,-0.7125,41,0.45206,33,0.11847,27,-0.2102,41,0.46928,18,-0.8003
ENSG00000150593,PDCD4,57,0.73154,31,-0.2726,33,-0.1484,22,-0.7583,45,0.34830,52,0.58687,28,-0.4157,44,0.31781,26,-0.4890
ENSG00000214413,BBIP1,57,0.88482,36,0.13404,40,0.31213,29,-0.2124,18,-0.9484,23,-0.5869,33,-0.0189,42,0.38912,18,-0.9009
ENSG00000108061,SHOC2,33,-1.1164,73,0.08982,74,0.10355,98,0.55710,66,-0.0746,94,0.49949,72,0.06468,54,-0.3807,52,-0.4349
ENSG00000150594,ADRA2A,5,-1.4706,3,-2.1860,19,0.57682,6,-1.2222,50,2.34176,30,1.36214,11,-0.3568,5,-1.4989,3,-1.9761
ENSG00000119927,GPAM,9,-1.2831,11,-1.0890,21,-0.0231,27,0.40207,33,0.72963,8,-1.3531,9,-1.3097,74,2.19787,19,-0.1445
ENSG00000023041,ZDHHC6,13,-0.6022,19,-0.0192,22,0.20619,13,-0.6068,37,1.04846,29,0.64435,17,-0.2357,16,-0.3044,11,-0.8349
ENSG00000260917,AL158212.3,5,-1.1075,11,0.05691,14,0.36488,14,0.44794,17,0.74621,11,0.08984,8,-0.5125,10,-0.1035,9,-0.3233
ENSG00000148737,TCF7L2,15,-0.0457,7,-1.1582,16,0.01065,16,0.01424,18,0.23147,22,0.52961,7,-1.2896,46,1.82691,10,-0.6105
ENSG00000196865,NHLRC2,13,0.30369,10,-0.0096,9,-0.2611,5,-1.1741,9,-0.2905,18,0.87646,7,-0.6095,13,0.29330,14,0.48627
ENSG00000043591,ADRB1,3,-2.7707,41,1.43543,20,0.06392,19,-0.0071,10,-0.9218,18,-0.1312,16,-0.3405,16,-0.3176,14,-0.4629
ENSG00000165813,CCDC186,33,-0.0408,22,-0.7085,24,-0.5162,52,0.70822,43,0.37651,47,0.52800,42,0.37442,21,-0.7069,23,-0.5576
ENSG00000169129,AFAP1L2,10,-0.8095,22,0.43193,27,0.70806,17,-0.0493,19,0.13512,10,-0.7762,15,-0.2320,21,0.28731,12,-0.5280
ENSG00000099204,ABLIM1,75,0.13330,53,-0.4492,75,0.13096,66,-0.0549,94,0.50633,65,-0.0875,43,-0.7909,125,0.97306,65,-0.0809
ENSG00000151553,FAM160B1,14,-0.9592,33,0.43957,28,0.10143,25,-0.0462,35,0.47532,36,0.51430,28,0.11245,11,-1.2396,15,-0.8387
ENSG00000165832,TRUB1,13,-1.8521,50,0.20901,41,-0.1219,54,0.31839,51,0.20108,58,0.40735,65,0.69887,14,-1.7238,29,-0.6742
ENSG00000107518,ATRNL1,8,-3.7922,172,0.95183,103,-0.0203,104,0.00617,75,-0.5176,126,0.30297,135,0.46729,46,-1.2325,69,-0.6413
ENSG00000165868,HSPA12A,34,-2.1089,143,0.06633,104,-0.4376,123,-0.1767,179,0.42250,187,0.49674,212,0.80209,90,-0.6602,87,-0.7014
ENSG00000187164,SHTN1,529,2.65354,77,-0.8025,73,-0.8284,62,-1.0789,162,0.42400,92,-0.4631,92,-0.5124,62,-1.0735,49,-1.4125
ENSG00000165650,PDZD8,63,0.93019,34,-0.0830,29,-0.3208,29,-0.3382,35,-0.0430,33,-0.1402,30,-0.2695,46,0.40925,29,-0.3115
ENSG00000229847,EMX2OS,16,-0.0963,17,-0.0398,14,-0.2519,13,-0.4224,24,0.51990,8,-1.1156,3,-2.4969,50,1.85229,22,0.40783
ENSG00000170370,EMX2,62,1.40085,10,-1.6139,17,-0.6735,12,-1.1605,22,-0.2648,11,-1.3770,9,-1.6465,92,2.17122,38,0.59071
ENSG00000107560,RAB11FIP2,30,-1.0082,54,-0.1138,54,-0.1050,64,0.15542,56,-0.0572,80,0.51517,71,0.37379,51,-0.1816,50,-0.2082
ENSG00000165669,FAM204A,64,-0.0755,69,0.04572,89,0.44393,68,0.01496,66,-0.0344,72,0.09968,71,0.08679,50,-0.4833,53,-0.3703
ENSG00000151893,CACUL1,26,-0.5919,36,-0.0836,30,-0.3400,45,0.26852,53,0.55968,40,0.11712,49,0.46377,22,-0.8140,28,-0.4320
ENSG00000188613,NANOS1,6,-0.5716,10,0.27226,11,0.38416,7,-0.3749,12,0.53218,3,-1.3999,5,-0.7627,15,0.86987,10,0.23290
ENSG00000107581,EIF3A,150,0.39229,105,-0.1895,88,-0.4518,97,-0.2975,180,0.68768,137,0.24697,116,-0.0227,106,-0.1574,92,-0.3888
ENSG00000119979,DENND10,38,-0.2955,56,0.34232,35,-0.4223,40,-0.2189,42,-0.1537,62,0.46823,47,0.03562,45,-0.0485,40,-0.2292
ENSG00000183605,SFXN4,17,0.14024,14,-0.1463,12,-0.4657,23,0.58124,17,0.07752,8,-0.9696,22,0.62009,10,-0.6866,14,-0.2265
ENSG00000165672,PRDX3,76,-0.6367,115,0.02075,150,0.43923,102,-0.1797,140,0.32754,94,-0.3027,139,0.35825,102,-0.1765,82,-0.5104
ENSG00000198873,GRK5,3,-1.7430,16,0.59846,10,-0.2182,8,-0.4295,24,1.21793,9,-0.3268,11,-0.0062,7,-0.6952,8,-0.4307
ENSG00000148908,RGS10,52,2.38541,7,-1.0111,11,-0.2796,11,-0.2448,3,-1.9194,5,-1.3083,4,-1.9032,25,1.01823,17,0.37090
ENSG00000151923,TIAL1,44,0.12244,44,0.14467,30,-0.4717,40,-0.0148,60,0.64107,40,-0.0202,38,-0.1106,43,0.08519,25,-0.7525
ENSG00000151929,BAG3,21,0.67828,4,-1.7979,4,-1.7338,7,-1.0357,16,0.24486,10,-0.5090,6,-1.3667,64,2.81382,9,-0.5848
ENSG00000198825,INPP5F,45,-2.0078,132,-0.4223,169,-0.0011,263,0.72485,347,1.20213,205,0.30932,180,0.11509,89,-0.9848,114,-0.6112
ENSG00000197771,MCMBP,24,0.92164,9,-0.5832,12,-0.1931,12,-0.2196,13,-0.0684,14,0.10212,11,-0.3377,17,0.33238,16,0.25620
ENSG00000107651,SEC23IP,14,-0.1895,17,0.06666,13,-0.3284,15,-0.0540,14,-0.1944,14,-0.2183,22,0.59577,17,0.07407,11,-0.5778
ENSG00000120008,WDR11,18,-0.1524,24,0.27786,13,-0.6671,21,0.02896,30,0.63013,32,0.74133,18,-0.1910,14,-0.5378,11,-0.9643
ENSG00000066468,FGFR2,282,3.06668,27,-1.1805,23,-1.3333,17,-1.7975,55,-0.0197,22,-1.3878,12,-2.3733,113,1.16698,23,-1.3555
ENSG00000107669,ATE1,36,-0.1422,31,-0.4256,31,-0.3771,31,-0.3723,59,0.66341,70,0.94156,42,0.13018,28,-0.5184,31,-0.3442
ENSG00000107672,NSMCE4A,22,0.80620,11,-0.3304,14,0.09752,10,-0.3804,19,0.56645,18,0.44152,11,-0.3412,10,-0.3614,9,-0.5732
ENSG00000138162,TACC2,7,-2.2382,22,-0.5604,28,-0.1713,43,0.48277,35,0.18886,71,1.35675,35,0.20673,24,-0.4325,22,-0.5289
ENSG00000107679,PLEKHA1,82,-0.0981,85,-0.0417,69,-0.3665,68,-0.3836,131,0.64913,173,1.13191,89,0.03463,31,-1.5900,58,-0.6237
ENSG00000166033,HTRA1,449,0.77120,172,-0.8202,192,-0.5839,163,-0.8336,361,0.40788,191,-0.5942,109,-1.5391,898,2.03849,263,-0.1011
ENSG00000119965,C10orf88,11,-0.6172,18,0.05630,9,-0.9455,11,-0.6891,25,0.64056,31,0.94138,21,0.38861,15,-0.1995,8,-1.1929
ENSG00000179988,PSTK,8,-1.1359,22,0.51990,20,0.29510,10,-0.7159,19,0.22600,18,0.18642,20,0.31993,11,-0.6609,11,-0.5331
ENSG00000095574,IKZF5,54,1.48407,17,-0.4650,13,-0.7621,14,-0.7361,20,-0.1926,21,-0.0874,24,0.16507,26,0.23501,14,-0.6685
ENSG00000196177,ACADSB,14,-1.1061,35,0.26080,27,-0.1651,25,-0.2730,33,0.16137,35,0.23405,37,0.35010,28,-0.1322,25,-0.2643
ENSG00000154473,BUB3,52,0.40722,40,-0.0392,40,-0.0161,30,-0.4604,36,-0.1800,61,0.65598,46,0.21135,33,-0.3107,22,-0.8986
ENSG00000154478,GPR26,0,-8.0338,47,1.39539,20,-0.2254,52,1.35763,1,-3.9876,5,-2.2458,19,-0.3353,8,-1.5818,35,0.69007
ENSG00000182022,CHST15,3,-2.9518,32,0.25805,21,-0.4668,29,0.08813,35,0.37401,44,0.74371,39,0.58824,17,-0.7263,15,-0.9832
ENSG00000065154,OAT,86,-1.0863,173,-0.0133,192,0.14526,151,-0.2286,166,-0.0796,173,-0.0177,267,0.78845,165,-0.0895,109,-0.7332
ENSG00000107902,LHPP,501,3.41437,46,-1.0726,47,-0.9593,22,-2.0519,63,-0.5235,52,-0.8047,25,-1.9809,92,0.06948,47,-0.9717
ENSG00000189319,FAM53B,37,2.27250,8,-0.3173,5,-1.0228,4,-1.1530,9,-0.1649,7,-0.4729,8,-0.3232,8,-0.3722,7,-0.6149
ENSG00000203791,EEF1AKMT2,19,-0.0875,19,-0.0842,23,0.22606,17,-0.2784,11,-0.8436,29,0.57753,21,0.04538,30,0.61592,13,-0.7064
ENSG00000165660,ABRAXAS2,6,-1.0964,19,0.69392,12,-0.0801,19,0.63052,4,-1.6164,9,-0.5692,15,0.25099,16,0.31026,8,-0.7470
ENSG00000019995,ZRANB1,46,-0.3458,63,0.14934,65,0.19149,83,0.59369,42,-0.4979,74,0.38758,68,0.28912,29,-1.0401,34,-0.8094
ENSG00000175029,CTBP2,34,0.33239,27,-0.0107,30,0.15307,33,0.26836,11,-1.3297,22,-0.3252,42,0.77849,17,-0.6986,16,-0.8174
ENSG00000107938,EDRF1,4,-1.2025,11,0.12110,9,-0.1201,11,0.18185,7,-0.5923,22,1.24582,13,0.36601,2,-2.2611,9,-0.1894
ENSG00000188690,UROS,76,-0.7280,130,0.11314,113,-0.1142,139,0.21773,114,-0.1042,115,-0.0860,149,0.36714,102,-0.2701,120,-0.0161
ENSG00000107949,BCCIP,42,0.28989,42,0.31372,26,-0.4851,32,-0.1647,30,-0.2475,41,0.24996,35,-0.0090,31,-0.2210,32,-0.1592
ENSG00000150760,DOCK1,100,2.75917,6,-1.9222,16,-0.4878,7,-1.5936,24,0.14589,20,-0.1394,6,-1.9669,36,0.77080,14,-0.6502
ENSG00000132334,PTPRE,11,-0.9176,21,0.04938,20,-0.0153,20,-0.0748,14,-0.5975,34,0.80037,27,0.45009,11,-0.9436,21,0.04277
ENSG00000170430,MGMT,37,0.70398,15,-0.7296,24,-0.0142,12,-1.0115,31,0.44378,27,0.21017,20,-0.2599,37,0.71644,22,-0.1379
ENSG00000108010,GLRX3,27,-0.5712,39,0.01514,39,0.00532,37,-0.0828,48,0.34332,43,0.15685,52,0.51593,31,-0.3781,21,-0.9079
ENSG00000176769,TCERG1L,0,-6.9562,18,0.91429,11,0.05555,17,0.74088,0,-5.4265,3,-1.6874,17,0.86548,7,-0.5159,9,-0.1881
ENSG00000175470,PPP2R2D,19,-0.9210,44,0.38679,32,-0.1772,40,0.19193,26,-0.4655,39,0.12326,47,0.48263,20,-0.8968,34,-0.0647
ENSG00000176171,BNIP3,137,-0.8041,218,-0.0903,200,-0.2192,230,0.00433,248,0.12437,267,0.24243,340,0.72979,175,-0.4250,152,-0.6427
ENSG00000188385,JAKMIP3,21,1.05705,11,-0.0331,10,-0.1057,13,0.20792,11,-0.0515,15,0.52282,9,-0.3192,5,-1.0687,6,-0.9121
ENSG00000151640,DPYSL4,13,-1.7682,40,-0.1238,53,0.33289,45,0.08706,51,0.27436,46,0.09876,55,0.43703,36,-0.2668,38,-0.1711
ENSG00000165752,STK32C,17,-2.1408,80,0.25326,66,-0.0890,53,-0.4107,58,-0.2834,71,0.02415,127,1.15072,41,-0.8107,46,-0.6480
ENSG00000148814,LRRC27,9,-0.7547,18,0.42099,15,0.07932,20,0.48221,13,-0.1536,15,0.01557,15,0.01791,11,-0.4498,11,-0.3999
ENSG00000171813,PWWP2B,5,-1.9213,39,1.30110,14,-0.5509,14,-0.5025,13,-0.6544,22,0.18703,19,-0.0899,17,-0.2533,17,-0.2304
ENSG00000068383,INPP5A,27,-0.7489,49,0.17156,39,-0.1930,36,-0.3075,35,-0.3561,54,0.30971,56,0.41588,39,-0.1932,47,0.09688
ENSG00000148826,NKX6-2,328,5.66388,0,-5.5862,0,-6.1108,0,-8.7271,35,-0.0184,12,-1.6561,0,-5.7337,11,-1.7171,1,-4.5759
ENSG00000197177,ADGRA1,10,-2.0953,35,-0.3032,34,-0.3216,33,-0.3308,64,0.70286,44,0.11189,67,0.90313,38,-0.1120,28,-0.6222
ENSG00000171798,KNDC1,28,-1.6513,123,0.73832,86,0.05996,44,-0.9820,62,-0.4564,74,-0.1766,111,0.53258,75,-0.1450,73,-0.1879
ENSG00000130640,TUBGCP2,33,-0.7166,58,0.17917,36,-0.5808,53,0.02433,53,0.01114,63,0.28478,72,0.57608,37,-0.5279,42,-0.3491
ENSG00000198546,ZNF511,19,-0.0768,34,0.93463,9,-1.1410,13,-0.7209,21,0.05225,17,-0.2757,20,0.00843,17,-0.2880,19,-0.0868
ENSG00000130643,CALY,49,-3.0208,449,0.34363,432,0.24226,369,-0.0079,631,0.86849,370,-0.0069,431,0.26598,221,-0.8065,252,-0.6024
ENSG00000127884,ECHS1,108,-0.2942,140,0.12752,123,-0.0863,115,-0.1921,118,-0.1553,154,0.26720,139,0.11321,137,0.07707,120,-0.1309
ENSG00000148824,MTG1,13,-0.4942,16,-0.1330,16,-0.1038,12,-0.5516,20,0.19435,21,0.27309,23,0.51592,22,0.35022,10,-0.8802
ENSG00000203772,SPRN,4,-3.2437,43,0.19411,31,-0.3398,51,0.44920,28,-0.5060,46,0.29232,65,0.98826,15,-1.4068,32,-0.2754
ENSG00000171772,SYCE1,0,-8.2138,16,0.37416,16,0.33217,13,0.00381,9,-0.4803,12,-0.0470,22,1.00029,6,-1.0705,9,-0.5296
ENSG00000177951,BET1L,20,0.60917,11,-0.4494,14,-0.0287,9,-0.6334,28,1.12363,13,-0.0582,11,-0.3697,11,-0.3384,14,0.00645
ENSG00000177963,RIC8A,38,-0.7049,72,0.31992,48,-0.3539,55,-0.1252,56,-0.1044,55,-0.1260,73,0.36365,70,0.24977,47,-0.3915
ENSG00000142082,SIRT3,13,-1.3065,36,0.26053,34,0.13238,31,0.02948,32,0.04500,41,0.44365,33,0.09536,25,-0.3001,27,-0.2155
ENSG00000185627,PSMD13,52,-0.6946,105,0.47781,62,-0.4037,64,-0.3620,99,0.33005,92,0.20393,96,0.29953,64,-0.3630,54,-0.6185
ENSG00000185201,IFITM2,31,1.57027,2,-2.7349,13,0.16889,4,-1.7147,14,0.20479,6,-0.9980,2,-2.6772,50,2.54704,7,-0.7906
ENSG00000142089,IFITM3,272,2.50203,19,-2.0516,30,-1.2277,26,-1.4744,52,-0.4018,36,-0.9927,13,-2.5625,238,2.21204,30,-1.2363
ENSG00000182272,B4GALNT4,29,-0.8794,51,-0.0230,50,-0.0617,68,0.43713,36,-0.5321,46,-0.1807,49,-0.0730,87,0.84801,51,-0.0229
ENSG00000185187,SIGIRR,52,0.73664,13,-1.5014,20,-0.7331,34,0.05338,38,0.20959,37,0.17656,24,-0.5411,71,1.26118,37,0.19341
ENSG00000174915,PTDSS2,33,0.51710,24,0.04134,16,-0.5603,13,-0.9083,40,0.85975,15,-0.6463,26,0.14812,23,-0.0380,19,-0.3109
ENSG00000023191,RNH1,189,1.73648,46,-0.6782,62,-0.1568,34,-1.0631,84,0.31857,70,0.03948,57,-0.3089,71,0.04562,38,-0.9136
ENSG00000174775,HRAS,87,-0.2519,96,-0.1111,119,0.24451,111,0.12456,108,0.08304,67,-0.6513,124,0.35032,74,-0.5034,119,0.23621
ENSG00000099849,RASSF7,1,-2.7056,8,-0.3555,9,-0.0984,8,-0.3095,24,1.50222,15,0.77269,13,0.56850,1,-2.9515,5,-0.9401
ENSG00000070047,PHRF1,16,0.36482,14,0.20347,13,0.03098,9,-0.5595,10,-0.2947,11,-0.2529,13,0.08009,17,0.47873,8,-0.6323
ENSG00000177030,DEAF1,44,-1.3566,100,-0.1229,118,0.14829,144,0.46930,85,-0.3566,115,0.11351,117,0.15716,117,0.13300,123,0.21629
ENSG00000177042,TMEM80,15,0.24908,13,0.03553,10,-0.4367,12,-0.0899,10,-0.3728,16,0.31008,14,0.12219,19,0.61672,6,-1.1236
ENSG00000177156,TALDO1,253,1.38340,84,-0.4653,79,-0.5250,56,-1.0368,126,0.19947,156,0.54976,110,-0.0091,103,-0.1199,57,-1.0144
ENSG00000177225,GATD1,26,-0.0507,22,-0.3621,28,0.03239,28,0.05781,19,-0.5704,32,0.22880,27,-0.0372,36,0.44042,34,0.33523
ENSG00000184524,CEND1,58,-2.1444,183,-0.4704,351,0.60706,290,0.29084,262,0.13067,319,0.44657,338,0.61899,123,-1.0347,209,-0.2237
ENSG00000177542,SLC25A22,14,-3.4823,129,-0.2015,166,0.21650,165,0.21281,115,-0.3589,216,0.64758,242,0.97557,76,-0.9823,97,-0.6177
ENSG00000177600,RPLP2,1740,1.34420,670,-0.2651,784,0.00636,539,-0.5778,817,0.07124,542,-0.5693,518,-0.6943,934,0.28737,856,0.14685
ENSG00000177666,PNPLA2,36,0.29076,25,-0.3508,20,-0.6079,20,-0.6662,31,0.02192,45,0.62000,31,0.05080,44,0.59870,26,-0.2464
ENSG00000177697,CD151,21,-0.5522,20,-0.6527,23,-0.3827,22,-0.4577,40,0.44326,33,0.12738,27,-0.1748,79,1.64134,17,-0.8435
ENSG00000177700,POLR2L,279,-0.0052,289,0.05600,291,0.06167,206,-0.4786,293,0.07288,188,-0.6143,300,0.12178,328,0.25294,316,0.19294
ENSG00000177830,CHID1,77,-0.1916,104,0.31079,69,-0.3597,59,-0.6053,141,0.77787,84,-0.0660,99,0.22303,67,-0.4212,58,-0.6367
ENSG00000183020,AP2A2,40,-1.9144,174,0.39303,104,-0.4723,149,0.09311,152,0.12655,168,0.28974,201,0.66371,90,-0.6858,90,-0.6893
ENSG00000078902,TOLLIP,59,-2.3269,325,0.28834,270,-0.0439,259,-0.1063,254,-0.1399,338,0.31601,449,0.90820,120,-1.2772,200,-0.5070
ENSG00000174672,BRSK2,30,-1.0787,55,-0.1534,50,-0.2996,65,0.12092,52,-0.2316,85,0.54774,85,0.61130,52,-0.2525,52,-0.2384
ENSG00000182208,MOB2,21,-0.5506,35,0.25561,20,-0.6047,24,-0.3700,25,-0.3124,30,0.00996,41,0.54590,38,0.34543,23,-0.4276
ENSG00000184545,DUSP8,9,-2.9108,61,-0.1076,84,0.40594,87,0.47524,73,0.18995,61,-0.0866,73,0.19731,61,-0.1003,71,0.15224
ENSG00000244242,IFITM10,19,-1.0497,3,-3.5438,42,0.15692,23,-0.7395,62,0.80593,91,1.48227,60,0.84813,28,-0.4506,24,-0.7182
ENSG00000117984,CTSD,320,0.14354,232,-0.3982,204,-0.5620,230,-0.3816,367,0.36093,356,0.31193,375,0.44736,352,0.29447,179,-0.7673
ENSG00000214026,MRPL23,40,-0.0057,46,0.22032,38,-0.1156,48,0.26836,37,-0.1523,39,-0.0594,43,0.10804,23,-0.8864,43,0.10521
ENSG00000110651,CD81,589,0.63487,305,-0.4582,385,-0.0502,226,-0.8767,729,0.99833,308,-0.4033,289,-0.5429,638,0.76913,315,-0.3684
ENSG00000184281,TSSC4,22,0.17290,19,-0.1097,18,-0.2088,28,0.50545,21,0.07789,16,-0.3688,21,0.03431,20,0.01347,18,-0.2102
ENSG00000269821,KCNQ1OT1,38,1.80773,2,-2.9292,5,-1.3286,41,1.94596,1,-3.3370,10,-0.4458,14,0.08564,9,-0.6061,9,-0.5182
ENSG00000129757,CDKN1C,356,4.18393,0,-6.4762,19,-1.4786,8,-2.6422,23,-1.1472,49,-0.0101,33,-0.6888,17,-1.6012,8,-2.6734
ENSG00000205531,NAP1L4,92,0.06295,73,-0.3211,96,0.12519,75,-0.2662,86,-0.0481,126,0.57560,97,0.15576,97,0.14798,61,-0.5669
