Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000127418,FGFRL1,48,2.23732,2,-2.3977,4,-1.6186,16,0.29922,11,-0.2958,12,-0.1539,3,-2.1811,4,-1.8277,32,1.43569,2,-2.3591
ENSG00000159692,CTBP1,113,-0.4910,176,0.21651,117,-0.4357,98,-0.7010,136,-0.1975,198,0.40702,144,-0.1091,206,0.46906,161,0.06584,193,0.36112
ENSG00000090316,MAEA,25,-1.3709,53,-0.2403,30,-1.1308,53,-0.2458,60,-0.0421,64,0.04156,103,0.83676,100,0.79059,62,0.00515,69,0.17894
ENSG00000163950,SLBP,47,-0.6930,60,-0.2995,39,-0.9694,54,-0.4710,72,-0.0178,60,-0.3030,127,0.92239,106,0.61366,100,0.51274,64,-0.2149
ENSG00000168936,TMEM129,36,0.31105,15,-1.0422,33,0.18943,16,-0.9318,30,0.04258,24,-0.3228,23,-0.3519,37,0.35751,36,0.33989,44,0.64358
ENSG00000068078,FGFR3,276,1.08214,84,-0.8508,40,-1.9688,72,-1.0865,127,-0.2018,73,-1.0604,51,-1.5953,52,-1.5672,589,2.62339,83,-0.8646
ENSG00000168924,LETM1,31,-0.4633,25,-0.7746,42,0.01197,31,-0.4807,26,-0.7139,48,0.23084,50,0.30482,44,0.08150,38,-0.1332,81,1.10845
ENSG00000109685,NSD2,37,-0.3851,68,0.58431,46,-0.0532,35,-0.4858,42,-0.2011,45,-0.1039,47,-0.0137,55,0.23946,75,0.74828,26,-0.9518
ENSG00000185049,NELFA,14,-0.2661,7,-1.2919,21,0.31254,25,0.62552,10,-0.8508,26,0.70833,18,0.05738,15,-0.2175,8,-1.1009,26,0.69693
ENSG00000243449,C4orf48,520,0.08187,682,0.52670,522,0.08896,434,-0.2051,512,0.05858,386,-0.3881,344,-0.5675,627,0.38843,408,-0.3046,504,0.03129
ENSG00000185818,NAT8L,266,0.07644,216,-0.2585,238,-0.1020,192,-0.4430,251,-0.0198,235,-0.1217,204,-0.3432,294,0.23640,421,0.83865,222,-0.2161
ENSG00000123933,MXD4,52,0.21842,43,-0.0819,44,-0.0552,39,-0.2454,67,0.63391,48,0.09039,23,-1.0244,28,-0.7330,69,0.69459,40,-0.1944
ENSG00000159733,ZFYVE28,17,-0.5395,29,0.33803,20,-0.2346,18,-0.3912,14,-0.8026,22,-0.0921,29,0.30462,18,-0.4523,22,-0.1356,48,1.16576
ENSG00000063978,RNF4,38,0.26116,19,-0.7739,14,-1.2103,14,-1.2331,30,-0.1197,41,0.41070,62,1.11644,35,0.16096,30,-0.1101,35,0.16959
ENSG00000125386,FAM193A,14,-0.4319,30,0.80586,9,-1.0216,22,0.27775,11,-0.8202,19,0.08525,15,-0.3230,11,-0.7464,23,0.39046,28,0.72535
ENSG00000087274,ADD1,177,-0.1501,130,-0.6350,170,-0.2100,140,-0.5182,184,-0.0929,162,-0.2868,257,0.45570,209,0.11678,286,0.63365,230,0.26736
ENSG00000109736,MFSD10,31,-0.5789,35,-0.3885,17,-1.4397,37,-0.3145,35,-0.4085,80,0.95911,42,-0.0977,51,0.21216,63,0.54171,58,0.41402
ENSG00000197386,HTT,88,0.15741,51,-0.7102,77,-0.0583,72,-0.1662,67,-0.2839,76,-0.0824,63,-0.3672,74,-0.1279,99,0.34104,133,0.84165
ENSG00000159788,RGS12,65,0.14731,42,-0.5384,34,-0.8901,62,0.05665,31,-1.0137,53,-0.1933,17,-1.8581,23,-1.4654,92,0.70795,178,1.92305
ENSG00000163956,LRPAP1,106,-0.8991,160,-0.2664,149,-0.3855,252,0.46242,154,-0.3260,217,0.21405,273,0.59367,207,0.13870,204,0.11825,175,-0.1287
ENSG00000132406,TMEM128,26,0.42256,7,-1.4520,8,-1.3220,13,-0.6377,13,-0.6448,37,1.03276,21,0.06591,31,0.74043,27,0.51387,14,-0.4988
ENSG00000168824,NSG1,83,-0.6841,142,0.15703,76,-0.8109,114,-0.1886,86,-0.6274,196,0.69253,174,0.49236,166,0.40938,86,-0.6386,164,0.38845
ENSG00000168818,STX18,10,-1.2121,26,0.30273,19,-0.1765,20,-0.1300,19,-0.2208,23,0.10627,20,-0.0922,33,0.72310,23,0.12600,22,0.01001
ENSG00000072832,CRMP1,132,-0.6037,168,-0.2255,164,-0.2703,236,0.31879,109,-0.8927,189,-0.0442,250,0.41146,245,0.37862,199,0.04476,247,0.39481
ENSG00000181215,C4orf50,10,-0.9966,19,-0.0171,33,0.87894,13,-0.5440,9,-1.1455,30,0.70460,28,0.61462,26,0.48341,15,-0.3739,9,-1.1434
ENSG00000152969,JAKMIP1,35,-1.0280,55,-0.3408,63,-0.1379,84,0.34332,71,0.05606,73,0.10981,102,0.66401,75,0.14744,56,-0.2997,68,-0.0044
ENSG00000109501,WFS1,90,-0.0997,46,-1.1446,42,-1.2627,48,-1.0831,55,-0.8667,64,-0.6408,40,-1.3424,76,-0.3648,300,2.02554,200,1.23472
ENSG00000074211,PPP2R2C,149,-0.4881,188,-0.1258,170,-0.2850,219,0.11800,208,0.03689,262,0.41063,247,0.31239,204,0.00397,154,-0.4433,234,0.22525
ENSG00000013288,MAN2B2,19,-1.1479,49,0.28897,31,-0.4150,34,-0.2928,22,-0.9488,41,-0.0065,59,0.57770,69,0.84911,34,-0.2922,52,0.38126
ENSG00000179010,MRFAP1,267,-0.5128,290,-0.3839,309,-0.2873,465,0.37119,371,0.00302,388,0.07608,381,0.04894,545,0.63756,338,-0.1434,345,-0.1111
ENSG00000170846,AC093323.1,50,-0.2690,27,-1.2157,48,-0.3162,65,0.16322,52,-0.2005,48,-0.3093,77,0.43805,52,-0.1918,94,0.76328,76,0.41119
ENSG00000178988,MRFAP1L1,82,-0.4019,82,-0.4078,90,-0.2600,83,-0.3950,88,-0.2978,134,0.38291,151,0.57658,130,0.33486,108,0.02681,113,0.09589
ENSG00000186222,BLOC1S4,17,0.20094,7,-1.0746,8,-0.9906,15,-0.0109,17,0.23588,13,-0.2321,19,0.43518,25,0.86839,11,-0.4626,16,0.12950
ENSG00000170871,KIAA0232,45,-0.5455,57,-0.1743,46,-0.5322,70,0.14004,43,-0.6048,65,0.03403,87,0.49688,68,0.10294,66,0.05585,92,0.58989
ENSG00000132405,TBC1D14,56,0.21649,30,-0.7471,40,-0.3379,22,-1.2314,54,0.16105,56,0.20281,51,0.07160,99,1.16765,29,-0.8337,54,0.16409
ENSG00000173011,TADA2B,9,-1.1066,22,0.23460,10,-0.9942,9,-1.0808,11,-0.8966,13,-0.6333,23,0.30453,28,0.59166,31,0.76332,36,1.04642
ENSG00000109519,GRPEL1,36,-0.1765,34,-0.2845,53,0.42231,32,-0.3616,47,0.21701,37,-0.1428,54,0.45462,40,-0.0224,41,0.01499,32,-0.3499
ENSG00000196526,AFAP1,17,0.00340,11,-0.6340,6,-1.4847,13,-0.4909,27,0.73427,26,0.67249,11,-0.7482,34,1.11053,14,-0.2897,13,-0.4296
ENSG00000163995,ABLIM2,44,-0.4714,58,-0.0329,36,-0.7792,70,0.27211,57,-0.0715,50,-0.2605,47,-0.3730,55,-0.1243,70,0.25437,107,0.97923
ENSG00000071127,WDR1,67,-0.0887,80,0.18050,39,-0.9306,51,-0.5209,29,-1.3672,89,0.36327,51,-0.5071,77,0.12771,100,0.54877,128,0.97926
ENSG00000178163,ZNF518B,15,-0.1397,16,-0.0182,18,0.14394,15,-0.0891,6,-1.4062,15,-0.0786,16,-0.0049,29,0.96346,11,-0.5472,20,0.31893
ENSG00000157869,RAB28,19,-0.0062,10,-1.0622,21,0.16459,27,0.55289,17,-0.1590,23,0.30321,23,0.26854,22,0.19225,15,-0.4210,15,-0.3425
ENSG00000038219,BOD1L1,65,-0.4759,98,0.16811,89,0.01048,74,-0.2904,75,-0.2636,79,-0.1689,91,0.05323,110,0.35415,88,-0.0133,115,0.42147
ENSG00000137449,CPEB2,31,0.06204,23,-0.4507,43,0.57354,15,-1.1106,31,0.02651,37,0.29849,44,0.59423,31,0.03777,17,-0.9114,32,0.09910
ENSG00000118564,FBXL5,56,-0.2815,58,-0.2371,35,-1.0118,55,-0.3213,45,-0.6338,111,0.82156,78,0.23197,61,-0.1623,88,0.44167,86,0.40669
ENSG00000237765,FAM200B,81,0.32517,58,-0.1979,77,0.25403,64,-0.0499,69,0.06305,61,-0.1138,72,0.14936,48,-0.4876,70,0.09235,59,-0.1784
ENSG00000169762,TAPT1,27,-0.1718,41,0.47519,17,-0.9307,19,-0.7604,26,-0.2427,34,0.16486,36,0.26664,46,0.66448,41,0.46014,19,-0.7258
ENSG00000169744,LDB2,33,-1.8159,74,-0.5806,56,-1.0025,126,0.25030,75,-0.5710,92,-0.2430,178,0.82776,211,1.12863,104,-0.0560,128,0.27916
ENSG00000151552,QDPR,189,-0.1055,235,0.24603,185,-0.1386,239,0.27558,147,-0.5023,269,0.46551,262,0.42357,203,0.00888,124,-0.7577,166,-0.3135
ENSG00000002549,LAP3,37,0.52426,17,-0.7409,11,-1.3675,28,0.06579,21,-0.3601,24,-0.2034,17,-0.7127,32,0.29669,42,0.71420,40,0.65583
ENSG00000118579,MED28,45,-0.1209,44,-0.1584,63,0.40395,27,-0.8881,53,0.11781,38,-0.3965,42,-0.2492,96,1.12972,43,-0.1990,38,-0.4093
ENSG00000163257,DCAF16,19,0.08409,10,-0.8150,11,-0.7724,13,-0.4997,25,0.54162,14,-0.3675,29,0.79525,35,1.13645,15,-0.2636,7,-1.4110
ENSG00000145147,SLIT2,12,-1.2154,24,-0.1564,13,-1.0604,15,-0.8255,12,-1.1174,53,1.19751,16,-0.7222,63,1.49074,18,-0.5773,35,0.45209
ENSG00000163138,PACRGL,10,-1.0655,18,-0.2321,24,0.18576,31,0.62857,21,-0.0229,19,-0.1441,33,0.72457,21,0.01115,15,-0.4844,18,-0.2575
ENSG00000185774,KCNIP4,75,-1.0032,89,-0.7472,126,-0.2105,121,-0.2710,135,-0.1013,136,-0.0859,199,0.53312,222,0.71712,158,0.15571,175,0.31928
ENSG00000152990,ADGRA3,45,1.52138,8,-1.2825,4,-2.2147,13,-0.5635,23,0.41311,18,-0.0524,3,-2.6584,15,-0.3274,33,0.97020,21,0.26971
ENSG00000109606,DHX15,34,-0.6429,43,-0.2879,39,-0.4423,49,-0.0797,17,-1.6705,69,0.48071,59,0.20721,105,1.19757,50,-0.0445,50,-0.0414
ENSG00000109610,SOD3,16,-0.1271,7,-1.3113,7,-1.3306,28,0.79021,16,-0.0431,4,-2.2201,1,-3.6484,4,-1.9611,70,2.60015,17,0.02601
ENSG00000053900,ANAPC4,6,-1.6003,14,-0.2953,21,0.34305,13,-0.3949,14,-0.2696,17,0.02014,26,0.68607,25,0.63601,20,0.27260,13,-0.4076
ENSG00000250317,SMIM20,49,0.49293,23,-0.6778,36,0.00985,43,0.27916,33,-0.1454,57,0.74010,23,-0.7171,28,-0.4142,39,0.14249,30,-0.2945
ENSG00000168214,RBPJ,38,-0.5372,85,0.74176,44,-0.3196,39,-0.4985,45,-0.2941,64,0.28846,54,-0.0101,70,0.42342,64,0.28831,36,-0.6431
ENSG00000109689,STIM2,21,-0.0607,23,0.09175,20,-0.1358,15,-0.5117,18,-0.2424,25,0.23866,24,0.19463,28,0.39968,22,0.04664,19,-0.1972
ENSG00000169851,PCDH7,85,-0.8209,148,0.04558,106,-0.4786,131,-0.1492,81,-0.8858,154,0.11002,173,0.30148,236,0.82274,148,0.04531,175,0.31827
ENSG00000047365,ARAP2,25,0.26531,11,-0.9518,10,-1.1289,11,-1.0587,18,-0.2559,9,-1.2069,30,0.53986,48,1.37572,28,0.41017,23,0.09833
ENSG00000174145,NWD2,1,-3.2472,11,-0.2420,11,-0.1737,20,0.69069,7,-0.9248,8,-0.7953,32,1.55096,17,0.45272,9,-0.5138,12,-0.0727
ENSG00000065882,TBC1D1,13,-0.6167,18,-0.0330,6,-1.5973,14,-0.4380,10,-0.8823,17,-0.1681,25,0.45905,19,0.05284,34,0.99539,30,0.76937
ENSG00000109790,KLHL5,28,0.31493,32,0.56687,11,-1.1386,13,-0.8099,11,-1.1116,20,-0.2238,32,0.56156,29,0.38844,39,0.86608,13,-0.8637
ENSG00000157796,WDR19,15,0.15687,6,-1.1757,17,0.33161,13,-0.1122,12,-0.1679,10,-0.5701,17,0.30970,23,0.84125,11,-0.3610,14,0.01120
ENSG00000035928,RFC1,43,0.32276,27,-0.4020,21,-0.8425,35,-0.0251,35,-0.0434,39,0.13700,29,-0.3105,51,0.59819,38,0.08816,38,0.08748
ENSG00000163682,RPL9,1287,0.29053,1381,0.40657,1170,0.13585,1308,0.31744,1211,0.19155,900,-0.2830,860,-0.3536,810,-0.4468,1045,-0.0456,782,-0.5022
ENSG00000121897,LIAS,14,-0.0439,8,-0.7914,28,1.16412,12,-0.2413,5,-1.4591,12,-0.1702,17,0.28712,14,0.01632,20,0.53913,9,-0.5846
ENSG00000163683,SMIM14,44,-0.5591,35,-0.8903,63,0.02210,51,-0.3063,75,0.29751,83,0.45720,87,0.55046,50,-0.3452,68,0.13058,67,0.12627
ENSG00000078140,UBE2K,57,-0.8876,108,0.09797,100,-0.0216,53,-1.0143,65,-0.6906,139,0.51433,122,0.30559,180,0.95549,94,-0.1213,95,-0.0954
ENSG00000121892,PDS5A,30,-0.2615,33,-0.1085,18,-1.0116,17,-1.1512,46,0.40071,34,-0.0547,61,0.89271,45,0.36018,35,-0.0379,37,0.06027
ENSG00000163697,APBB2,27,0.01394,25,-0.0806,22,-0.3272,29,0.13870,28,0.07755,18,-0.5837,39,0.62664,28,0.07832,23,-0.1933,26,-0.0041
ENSG00000154277,UCHL1,980,-0.9985,1405,-0.4434,1657,-0.1848,2199,0.27038,1435,-0.4104,2208,0.27687,3241,0.92472,2221,0.28664,1277,-0.5923,1983,0.10256
ENSG00000064042,LIMCH1,96,-0.3993,123,-0.0018,116,-0.0900,119,-0.0605,93,-0.4502,120,-0.0414,127,0.04489,138,0.18556,151,0.33055,150,0.31372
ENSG00000109133,TMEM33,41,-0.6086,59,-0.0353,38,-0.7160,60,-0.0279,56,-0.1242,50,-0.3011,86,0.56489,75,0.34528,60,-0.0231,81,0.47764
ENSG00000014824,SLC30A9,79,-0.2888,110,0.23409,82,-0.2245,61,-0.6968,64,-0.6154,104,0.14746,116,0.32180,130,0.51317,79,-0.2872,124,0.43499
ENSG00000124406,ATP8A1,56,-1.4854,94,-0.7151,124,-0.2778,105,-0.5327,77,-1.0147,201,0.49706,259,0.93057,239,0.78947,172,0.24531,153,0.05096
ENSG00000183783,KCTD8,15,-0.9993,17,-0.7916,14,-1.0435,15,-0.9285,19,-0.6066,53,1.03917,36,0.40711,52,1.00665,22,-0.3915,39,0.52466
ENSG00000151806,GUF1,16,-0.5118,22,-0.0728,9,-1.3716,16,-0.5452,27,0.24139,56,1.52010,29,0.40067,36,0.72031,10,-1.1821,7,-1.6967
ENSG00000163281,GNPDA2,11,-0.9555,22,0.02649,8,-1.4076,25,0.27858,11,-0.9835,38,0.96577,30,0.54150,25,0.27201,20,-0.1112,22,0.04570
ENSG00000163285,GABRG1,99,1.20825,37,-0.4088,50,0.05487,28,-0.8422,44,-0.1442,49,0.02067,36,-0.4677,39,-0.3315,66,0.51258,34,-0.5251
ENSG00000260878,AC104072.1,22,-0.8458,16,-1.2534,22,-0.8452,28,-0.4695,16,-1.2773,29,-0.4097,52,0.51841,47,0.37716,92,1.54257,51,0.49966
ENSG00000151834,GABRA2,65,-0.2543,49,-0.6839,41,-0.9675,54,-0.5411,65,-0.2582,69,-0.1686,69,-0.1686,69,-0.1659,177,1.43599,107,0.54156
ENSG00000109158,GABRA4,26,-1.1803,46,-0.3368,29,-1.0566,45,-0.3764,59,0.06589,77,0.49277,81,0.57497,78,0.51660,72,0.36763,56,-0.0175
ENSG00000163288,GABRB1,40,-0.1068,34,-0.3390,27,-0.6828,32,-0.4619,25,-0.8400,34,-0.3508,45,0.08578,35,-0.2870,85,1.16260,68,0.77362
ENSG00000260918,AC107398.3,77,-0.5035,76,-0.5240,61,-0.8530,56,-0.9835,116,0.13387,105,-0.0171,154,0.60534,116,0.14244,178,0.85583,123,0.23414
ENSG00000169019,COMMD8,7,-1.6250,19,-0.0949,13,-0.6130,21,0.09392,17,-0.2305,37,0.99798,25,0.34315,29,0.59766,10,-0.9928,22,0.13568
ENSG00000109171,SLAIN2,17,0.24916,15,-0.0374,5,-1.6614,14,-0.0686,10,-0.5938,13,-0.2397,15,0.04918,20,0.43193,22,0.62494,18,0.31721
ENSG00000075539,FRYL,24,0.51155,8,-1.1923,15,-0.2027,12,-0.6163,11,-0.7249,39,1.36725,24,0.48741,20,0.18727,13,-0.4247,9,-1.0192
ENSG00000109180,OCIAD1,207,-0.7025,255,-0.3814,285,-0.2085,196,-0.7858,197,-0.7833,401,0.34029,458,0.56318,612,1.06173,264,-0.3249,372,0.21876
ENSG00000145247,OCIAD2,26,-0.9612,48,-0.0316,36,-0.4878,81,0.83784,50,0.04219,41,-0.2552,43,-0.1999,42,-0.2355,50,0.04056,70,0.59894
ENSG00000109184,DCUN1D4,30,-0.2168,23,-0.6536,34,-0.0499,25,-0.5318,22,-0.7068,39,0.20575,62,0.96188,48,0.52986,41,0.26637,23,-0.6274
ENSG00000163069,SGCB,53,-0.2260,33,-0.9478,30,-1.0970,48,-0.4021,71,0.21559,66,0.10657,80,0.41664,71,0.21483,95,0.70088,71,0.21674
ENSG00000109189,USP46,67,-0.5094,88,-0.0820,73,-0.3796,125,0.47657,102,0.14395,100,0.12113,116,0.36085,80,-0.2286,85,-0.1469,93,0.00273
ENSG00000226950,DANCR,59,-0.0458,53,-0.2181,44,-0.5196,106,0.90907,71,0.24240,34,-0.8857,45,-0.4610,36,-0.7954,89,0.62535,71,0.25408
ENSG00000145216,FIP1L1,17,-0.8048,24,-0.2928,34,0.27776,41,0.56645,23,-0.3757,28,-0.0583,25,-0.2193,38,0.45695,29,-0.0005,30,0.03690
ENSG00000072201,LNX1,12,-2.4199,42,-0.5653,55,-0.1428,43,-0.5337,51,-0.2479,47,-0.3920,63,0.06342,80,0.45488,121,1.16807,89,0.63881
ENSG00000134853,PDGFRA,48,1.49064,5,-2.0117,14,-0.5084,14,-0.5098,19,-0.0307,20,-0.0147,6,-1.7698,8,-1.2947,36,0.99538,27,0.51475
ENSG00000157404,KIT,22,-0.6368,12,-1.5153,6,-2.4263,14,-1.3029,17,-1.0345,104,2.01558,5,-2.6813,22,-0.6279,18,-0.9583,111,2.16716
ENSG00000128039,SRD5A3,12,-0.7493,8,-1.2748,16,-0.2912,24,0.35062,9,-1.1748,22,0.20991,31,0.80061,26,0.51794,23,0.28060,21,0.11853
ENSG00000134851,TMEM165,25,-0.1544,38,0.52477,17,-0.7315,22,-0.3629,13,-1.0855,25,-0.1713,30,0.10823,43,0.71696,34,0.31801,29,0.10207
ENSG00000134852,CLOCK,22,-0.3363,36,0.47232,7,-1.9157,11,-1.3480,18,-0.5877,48,0.94128,41,0.68317,32,0.25735,21,-0.3478,33,0.31597
ENSG00000090989,EXOC1,29,-0.3675,41,0.15921,31,-0.2827,26,-0.5534,29,-0.3901,73,1.11124,54,0.60722,49,0.44085,28,-0.4649,12,-1.6492
ENSG00000128050,PAICS,49,-0.0539,25,-1.1181,33,-0.6924,29,-0.8701,34,-0.6212,59,0.22736,37,-0.4886,58,0.19642,95,1.02243,93,0.98284
ENSG00000174780,SRP72,70,-0.0071,80,0.21113,56,-0.3465,36,-1.0458,51,-0.4964,57,-0.3365,74,0.08794,91,0.42556,61,-0.2323,126,0.97521
ENSG00000171476,HOPX,518,-0.3589,365,-0.9009,397,-0.7707,743,0.21580,787,0.31038,272,-1.3471,343,-0.9968,687,0.08900,1055,0.80199,1333,1.21470
ENSG00000047315,POLR2B,42,-0.6493,49,-0.4325,35,-0.9160,46,-0.5033,59,-0.1419,72,0.17843,96,0.66069,86,0.48249,65,0.01225,91,0.57179
ENSG00000163453,IGFBP7,229,1.18509,82,-0.4985,94,-0.2855,149,0.44736,117,0.05628,57,-1.0638,37,-1.6994,49,-1.2813,221,1.12304,96,-0.2656
ENSG00000150471,ADGRL3,61,-0.5706,59,-0.6225,61,-0.5819,57,-0.6884,97,0.15427,116,0.44134,99,0.18659,107,0.31280,110,0.34601,116,0.44083
ENSG00000145242,EPHA5,18,-1.2136,49,0.33478,38,-0.0758,40,-0.0009,51,0.37733,29,-0.5201,88,1.32212,39,-0.0353,30,-0.4443,19,-1.1619
ENSG00000145241,CENPC,5,-1.8191,36,1.24414,18,0.10998,27,0.76789,18,0.11796,11,-0.7063,12,-0.4771,7,-1.2331,20,0.30265,14,-0.2768
ENSG00000033178,UBA6,24,0.20697,13,-0.7190,7,-1.7150,18,-0.2617,10,-1.1554,18,-0.2286,41,1.10905,26,0.33647,30,0.57783,24,0.19436
ENSG00000083896,YTHDC1,54,0.05971,49,-0.0993,38,-0.5222,49,-0.1196,49,-0.1112,60,0.22400,51,-0.0438,55,0.06376,54,0.03351,66,0.37644
ENSG00000132467,UTP3,19,-0.3603,9,-1.5070,13,-0.9282,18,-0.4968,17,-0.5639,22,-0.1617,40,0.77950,36,0.61928,34,0.54081,37,0.65811
ENSG00000018189,RUFY3,122,-0.8140,178,-0.2302,199,-0.0581,192,-0.1138,179,-0.2238,192,-0.1150,317,0.70644,308,0.65816,176,-0.2535,199,-0.0546
ENSG00000132463,GRSF1,86,-0.5215,111,-0.1169,71,-0.8110,96,-0.3478,111,-0.1113,124,0.06658,192,0.78746,179,0.65979,112,-0.1020,112,-0.1020
ENSG00000173542,MOB1B,46,-0.2278,26,-1.0990,15,-1.9271,41,-0.3901,33,-0.7086,39,-0.4598,45,-0.2421,78,0.63579,82,0.72830,122,1.43093
ENSG00000156136,DCK,34,-0.1258,26,-0.5677,18,-1.0643,42,0.20161,19,-0.9860,55,0.64410,55,0.64351,53,0.59254,28,-0.4158,39,0.07450
ENSG00000080493,SLC4A4,121,1.26660,26,-1.2101,31,-0.9582,27,-1.1291,39,-0.5868,31,-0.9253,17,-1.8494,27,-1.1500,214,2.41539,38,-0.6317
ENSG00000163626,COX18,11,-0.4998,18,0.27729,10,-0.5953,13,-0.2433,17,0.17888,18,0.27273,16,0.12228,16,0.14143,14,-0.0869,17,0.18736
ENSG00000132466,ANKRD17,53,-0.4564,113,0.76530,81,0.20456,41,-0.8479,32,-1.2226,71,-0.0055,64,-0.1787,50,-0.5660,100,0.55316,107,0.66865
ENSG00000169116,PARM1,57,-0.8961,81,-0.3455,73,-0.5045,71,-0.5517,91,-0.1673,118,0.24475,229,1.39344,169,0.85205,52,-1.0388,70,-0.5733
ENSG00000163743,RCHY1,25,-0.6869,49,0.34514,24,-0.7449,46,0.25294,37,-0.0907,51,0.42397,49,0.34850,53,0.48038,30,-0.4347,29,-0.4683
ENSG00000138769,CDKL2,14,-0.4328,23,0.39486,24,0.47990,12,-0.6508,5,-1.7710,25,0.54576,29,0.77927,16,-0.1691,9,-1.0685,23,0.35895
ENSG00000138757,G3BP2,132,-1.1364,298,0.12920,203,-0.4794,203,-0.4826,190,-0.5865,374,0.49878,384,0.54595,433,0.74710,247,-0.1712,289,0.07689
ENSG00000138768,USO1,20,-1.3636,32,-0.6643,42,-0.2411,59,0.31622,34,-0.5370,62,0.40243,65,0.46586,63,0.42081,63,0.42499,46,-0.0967
ENSG00000138744,NAAA,10,-0.6566,10,-0.6003,6,-1.4019,7,-1.2307,4,-1.8399,26,0.86938,25,0.75996,26,0.82874,14,-0.1856,27,0.87518
ENSG00000198301,SDAD1,23,-0.6014,24,-0.4854,28,-0.2686,41,0.31491,35,0.09633,27,-0.3352,39,0.25199,28,-0.2928,38,0.19399,51,0.69514
ENSG00000156219,ART3,6,-1.4337,4,-1.8837,6,-1.3796,10,-0.7790,14,-0.2599,7,-1.2731,5,-1.5966,24,0.63446,35,1.28895,50,1.97872
ENSG00000138760,SCARB2,94,0.23992,84,0.06677,48,-0.8016,61,-0.4434,56,-0.5740,122,0.67355,99,0.32166,82,0.01872,100,0.35010,62,-0.4105
ENSG00000138758,SEPTIN11,113,-0.2624,89,-0.6334,145,0.13783,106,-0.3591,115,-0.2385,114,-0.2511,147,0.16210,170,0.39553,164,0.33851,169,0.38859
ENSG00000118816,CCNI,234,-0.3026,405,0.58603,430,0.68854,155,-0.9335,272,-0.0625,451,0.76848,265,-0.1068,237,-0.2787,172,-0.7779,209,-0.4764
ENSG00000138764,CCNG2,44,-0.2028,38,-0.4436,25,-1.0808,45,-0.1735,42,-0.2844,58,0.21742,41,-0.3165,56,0.16530,84,0.84935,70,0.54301
ENSG00000138767,CNOT6L,21,0.55484,9,-0.8229,5,-1.5212,8,-0.9620,7,-1.1316,32,1.25176,19,0.39836,18,0.32334,11,-0.4558,19,0.39048
ENSG00000169288,MRPL1,37,-0.4879,45,-0.1777,45,-0.1923,63,0.35829,34,-0.6238,39,-0.3960,65,0.42219,53,0.09406,65,0.40064,58,0.22875
ENSG00000163291,PAQR3,10,-1.1230,35,0.77956,18,-0.2868,16,-0.4662,12,-0.8993,31,0.59703,29,0.46026,29,0.45608,26,0.29372,10,-1.1234
ENSG00000152784,PRDM8,39,-0.6180,89,0.71850,59,0.03073,37,-0.6782,56,-0.0325,54,-0.1050,128,1.36676,75,0.43447,21,-1.5154,16,-1.9082
ENSG00000138670,RASGEF1B,11,-0.9782,17,-0.3202,13,-0.7811,24,0.17107,17,-0.3612,7,-1.5762,17,-0.3315,23,0.12659,31,0.63209,52,1.51657
ENSG00000273156,AC124016.2,23,-0.4745,32,-0.0059,31,-0.0394,19,-0.8143,17,-0.9955,69,1.29897,19,-0.7852,41,0.42216,29,-0.1369,38,0.29429
ENSG00000138668,HNRNPD,115,0.08982,115,0.08691,68,-0.7393,114,0.08095,101,-0.1098,90,-0.3052,129,0.28113,137,0.37495,73,-0.6299,145,0.47017
ENSG00000152795,HNRNPDL,223,-0.4629,346,0.23652,191,-0.6985,243,-0.3266,165,-0.9219,333,0.17556,354,0.27705,352,0.26670,368,0.34085,410,0.51904
ENSG00000145293,ENOPH1,102,-0.0006,61,-0.8075,93,-0.1399,98,-0.0676,90,-0.1974,136,0.46174,132,0.41613,112,0.15190,84,-0.3114,113,0.16317
ENSG00000249242,TMEM150C,33,0.21546,18,-0.7587,19,-0.6179,13,-1.1594,38,0.43816,43,0.65438,51,0.94967,30,0.07169,16,-0.8743,26,-0.1482
ENSG00000145284,SCD5,480,0.26404,220,-0.9582,277,-0.6072,311,-0.4261,362,-0.1892,551,0.49403,496,0.31865,450,0.15910,588,0.60103,340,-0.2880
ENSG00000138674,SEC31A,28,-0.9830,53,0.01440,31,-0.8082,61,0.24383,43,-0.3128,40,-0.4013,73,0.54742,92,0.93652,50,-0.0740,52,-0.0050
ENSG00000138663,COPS4,53,-0.7167,78,-0.1225,83,-0.0313,75,-0.1853,65,-0.4216,57,-0.6097,128,0.67277,174,1.20985,72,-0.2540,61,-0.5106
ENSG00000163319,MRPS18C,67,-0.3836,105,0.31812,96,0.18170,98,0.21794,75,-0.2149,57,-0.6281,89,0.05064,98,0.21493,92,0.11147,81,-0.0913
ENSG00000163624,CDS1,42,0.10762,41,0.05615,13,-1.6280,16,-1.3979,31,-0.3841,41,0.06784,67,0.85631,52,0.42894,40,0.02116,53,0.46134
