Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000162377,COA7,37,0.93810,22,0.41351,3,-2.9405,11,-0.9708
ENSG00000162378,ZYG11B,3,-5.3773,177,2.38962,46,-1.6437,51,-1.4685
ENSG00000116171,SCP2,7,-3.5796,70,-0.3838,148,1.10945,119,0.73489
ENSG00000162384,CZIB,3,-3.7861,44,0.00306,83,1.03613,47,0.09356
ENSG00000162385,MAGOH,3,-2.9155,28,0.83889,27,0.14183,17,-0.5713
ENSG00000157193,LRP8,3,-3.4074,45,2.14555,16,-1.1755,10,-1.7933
ENSG00000058799,YIPF1,3,-2.5884,23,0.91026,26,0.48397,6,-1.7005
ENSG00000081870,HSPB11,3,-3.3400,37,0.78896,38,0.23646,23,-0.5150
ENSG00000116209,TMEM59,306,0.78934,166,-0.5540,157,-0.2967,270,0.57680
ENSG00000116221,MRPL37,3,-3.8918,57,1.15890,47,-0.0340,26,-0.9135
ENSG00000157216,SSBP3,5,-4.7518,175,1.65105,97,-0.5622,64,-1.2049
ENSG00000243725,TTC4,3,-2.5891,20,0.29231,30,0.69339,17,-0.1891
ENSG00000116133,DHCR24,3,-5.9852,250,0.99852,167,-0.3819,205,-0.0603
ENSG00000162402,USP24,3,-2.9686,30,1.02156,28,0.16276,12,-1.0874
ENSG00000162407,PLPP3,3,-4.6851,53,-1.5128,282,2.20129,173,1.23821
ENSG00000162409,PRKAA2,3,-3.4678,44,1.31915,36,0.02592,12,-1.6147
ENSG00000173406,DAB1,3,-2.2286,19,1.72262,7,-1.1755,6,-1.2412
ENSG00000162601,MYSM1,101,2.18254,24,-0.8395,15,-1.0681,14,-1.1263
ENSG00000177606,JUN,135,0.12660,100,-0.8556,303,1.52202,108,-0.2271
ENSG00000134709,HOOK1,3,-2.7280,29,3.07794,5,-2.0474,1,-4.2937
ENSG00000162599,NFIA,359,1.84428,70,-1.8633,146,0.24168,261,1.24074
ENSG00000162604,TM2D1,3,-4.0473,56,0.28969,88,0.82482,47,-0.1951
ENSG00000162607,USP1,3,-2.5847,19,-0.1582,23,0.27942,36,1.04504
ENSG00000116641,DOCK7,3,-2.6286,19,-0.2834,41,1.19572,24,0.32626
ENSG00000125703,ATG4C,3,-2.3259,15,-0.3397,8,-0.9887,45,1.78546
ENSG00000079739,PGM1,43,0.74998,22,-0.8267,52,1.06772,23,-0.2486
ENSG00000158966,CACHD1,3,-2.6489,18,-0.5660,52,1.63191,23,0.22055
ENSG00000162434,JAK1,90,0.39845,71,0.07100,81,0.23718,32,-1.1971
ENSG00000162433,AK4,84,0.90431,48,-0.0711,46,-0.0655,20,-1.3302
ENSG00000116675,DNAJC6,86,-1.8855,372,1.61277,107,-1.5650,171,-0.8644
ENSG00000213625,LEPROT,274,3.54503,17,-2.7806,60,0.35300,28,-0.8622
ENSG00000184588,PDE4B,3,-3.9710,54,0.38469,65,0.40302,57,0.18286
ENSG00000118473,SGIP1,3,-4.4293,88,1.71281,51,-0.4947,26,-1.5158
ENSG00000198160,MIER1,3,-2.4310,20,0.68791,12,-0.6150,21,0.32673
ENSG00000142864,SERBP1,3,-4.8853,103,0.41974,108,0.20552,120,0.36685
ENSG00000116729,WLS,228,1.50074,70,-1.1311,170,0.97218,62,-0.6527
ENSG00000033122,LRRC7,57,0.07141,64,0.90244,30,-0.9201,14,-2.0287
ENSG00000066557,LRRC40,3,-2.5223,23,1.61353,8,-1.2288,11,-0.8354
ENSG00000116754,SRSF11,3,-4.8344,97,0.25821,127,0.52435,113,0.32441
ENSG00000118454,ANKRD13C,3,-3.0773,29,0.35627,38,0.54205,27,-0.0230
ENSG00000132485,ZRANB2,68,-0.3985,93,0.26504,79,-0.1686,84,-0.0788
ENSG00000172260,NEGR1,27,-1.7488,110,1.77209,42,-1.1044,26,-1.8276
ENSG00000178965,ERICH3,3,-2.9529,34,2.78022,6,-2.1587,5,-2.4230
ENSG00000162623,TYW3,3,-2.2925,18,0.60490,13,-0.2386,18,0.17706
ENSG00000117054,ACADM,204,2.77567,31,-1.4414,18,-1.4152,31,-0.6580
ENSG00000137955,RABGGTB,3,-3.6447,45,0.66429,43,0.10565,39,-0.0442
ENSG00000117069,ST6GALNAC5,3,-3.9876,71,3.62277,9,-2.5940,4,-3.6799
ENSG00000142892,PIGK,31,-0.0422,31,-0.0391,31,-0.0160,35,0.14362
ENSG00000154027,AK5,3,-6.3771,343,1.84628,152,-0.8901,130,-1.1211
ENSG00000036549,AC118549.1,15,-0.3351,17,-0.2273,22,0.30373,24,0.45964
ENSG00000077254,USP33,56,-0.6645,96,0.69186,69,-0.3261,53,-0.7306
ENSG00000180488,MIGA1,3,-4.4409,85,1.22373,23,-1.7134,82,0.25669
ENSG00000162613,FUBP1,183,1.96516,44,-1.1284,76,0.37947,33,-0.9366
ENSG00000162616,DNAJB4,3,-3.4056,38,0.58282,24,-0.5585,49,0.57425
ENSG00000117114,ADGRL2,69,1.20160,34,0.02384,29,-0.2550,2,-3.8156
ENSG00000137941,TTLL7,109,0.00262,105,-0.1865,59,-0.9434,189,0.91326
ENSG00000142875,PRKACB,6,-5.7587,389,1.45130,172,-0.9391,248,-0.3799
ENSG00000117133,RPF1,39,0.95374,18,-0.6484,31,0.60678,17,-0.3532
ENSG00000174021,GNG5,3,-3.6424,29,-1.2276,128,2.05203,71,0.94952
ENSG00000117155,SSX2IP,3,-4.6895,113,2.98941,33,-1.4085,5,-4.0328
ENSG00000162642,C1orf52,3,-4.1493,70,1.34119,43,-0.4521,36,-0.7163
ENSG00000153904,DDAH1,3,-5.8984,205,0.33358,305,0.75769,181,-0.1026
ENSG00000117174,ZNHIT6,3,-2.9097,22,-0.4273,36,0.65674,49,1.18781
ENSG00000122417,ODF2L,3,-2.6130,24,1.26915,15,-0.4020,11,-0.9171
ENSG00000097033,SH3GLB1,3,-3.3477,31,-0.2705,52,0.75740,57,0.90139
ENSG00000183291,SELENOF,105,0.52869,69,-0.3762,77,0.03799,89,0.25265
ENSG00000153936,HS2ST1,3,-3.4617,41,0.87115,56,0.74560,8,-2.2515
ENSG00000143013,LMO4,106,-2.3753,682,2.65007,63,-3.1355,155,-1.8222
ENSG00000065243,PKN2,3,-2.2370,14,-0.4177,32,1.23305,20,0.47717
ENSG00000137947,GTF2B,112,2.26164,26,-0.7935,6,-2.3698,18,-0.8628
ENSG00000137944,KYAT3,3,-2.6139,25,1.65774,13,-0.5993,6,-1.6837
ENSG00000197147,LRRC8B,3,-4.6352,102,1.73914,41,-1.0311,46,-0.8581
ENSG00000171492,LRRC8D,3,-3.4532,40,0.65025,14,-1.4089,58,0.82320
ENSG00000162664,ZNF326,3,-3.1033,26,-0.2954,34,0.33539,58,1.24935
ENSG00000233593,LINC02609,49,0.51558,35,0.00632,20,-0.8594,37,0.06771
ENSG00000122482,ZNF644,3,-2.8962,24,0.11588,21,-0.2143,44,0.99497
ENSG00000172031,EPHX4,3,-2.6608,27,2.36646,10,-1.0324,1,-3.7947
ENSG00000189195,BTBD8,3,-4.1903,81,3.57514,8,-2.9649,8,-2.9037
ENSG00000273487,AC104836.1,3,-2.5763,24,1.72325,13,-0.5616,5,-2.0243
ENSG00000122484,RPAP2,3,-1.9034,14,0.71164,11,-0.1196,10,-0.2437
ENSG00000067208,EVI5,3,-2.8397,21,-0.3798,29,0.35130,51,1.33193
ENSG00000122406,RPL5,852,1.03505,359,-0.9482,552,0.29841,675,0.63275
ENSG00000154511,DIPK1A,3,-3.5192,44,1.08554,17,-1.1667,41,0.17213
ENSG00000117500,TMED5,98,1.95124,24,-1.1593,23,-0.5220,38,0.25015
ENSG00000117505,DR1,3,-3.4586,41,0.92253,38,0.09645,24,-0.6016
ENSG00000137942,FNBP1L,3,-2.2680,16,0.11263,23,0.64458,18,0.20197
ENSG00000067334,DNTTIP2,3,-3.3128,36,0.72851,35,0.13642,27,-0.2471
ENSG00000023909,GCLM,80,1.78668,21,-1.0803,34,0.25973,23,-0.3366
ENSG00000117528,ABCD3,3,-3.4801,34,-0.2734,37,0.04026,83,1.41723
ENSG00000117525,F3,3,-3.4348,24,-1.3141,140,2.58023,37,0.10135
ENSG00000117519,CNN3,17,-2.3622,58,-1.2568,236,1.83280,168,1.18111
ENSG00000172339,ALG14,3,-2.1227,17,1.19309,3,-2.3561,16,0.17900
ENSG00000152078,TLCD4,3,-3.3817,40,1.17790,32,-0.0922,18,-0.9519
ENSG00000228971,LINC02607,12,-2.0642,61,2.22394,21,-1.1945,5,-3.2118
ENSG00000117569,PTBP2,3,-3.6832,48,0.94563,36,-0.2187,36,-0.2347
ENSG00000117598,PLPPR5,3,-3.2205,40,2.53729,12,-1.3675,4,-2.8012
ENSG00000117600,PLPPR4,3,-5.3852,182,2.84969,57,-1.3380,15,-3.2729
ENSG00000162688,AGL,3,-2.6158,22,0.56308,19,-0.0944,22,0.19429
ENSG00000156875,MFSD14A,3,-3.1955,32,0.47736,18,-0.7590,48,0.79670
ENSG00000137992,DBT,70,1.42222,28,-0.2872,8,-1.9053,26,-0.2557
ENSG00000137996,RTCA,3,-3.6016,48,1.37589,37,-0.0933,15,-1.4788
ENSG00000181656,GPR88,3,-2.8680,32,2.85415,6,-2.1006,3,-2.7993
ENSG00000162694,EXTL2,61,0.68556,46,0.78259,7,-2.6069,12,-1.8487
ENSG00000170989,S1PR1,3,-3.2861,24,-0.9808,112,2.29702,29,-0.1025
ENSG00000118733,OLFM3,3,-3.4961,50,3.10446,12,-1.6947,1,-4.6096
ENSG00000185946,RNPC3,3,-1.9981,13,0.03863,21,0.76859,14,0.12667
ENSG00000198890,PRMT6,57,1.84341,18,-0.3340,4,-2.2722,8,-1.2993
ENSG00000162631,NTNG1,3,-4.1806,81,3.90440,5,-3.5883,7,-3.1243
ENSG00000162636,FAM102B,3,-3.5951,54,3.38715,7,-2.4771,4,-3.3642
ENSG00000162639,HENMT1,4,-2.1742,24,1.90792,6,-1.6092,8,-1.2945
ENSG00000134186,PRPF38B,266,2.98890,29,-2.0630,42,-0.4657,55,-0.0234
ENSG00000116266,STXBP3,3,-3.2817,29,-0.2743,20,-0.6751,84,1.69838
ENSG00000121957,GPSM2,3,-2.3234,12,-1.1397,26,0.76314,50,1.98376
ENSG00000121940,CLCC1,3,-2.8010,23,0.14462,22,0.00565,37,0.81307
ENSG00000085433,WDR47,3,-5.0045,136,2.24187,47,-1.2280,35,-1.6434
ENSG00000197780,TAF13,32,-1.2563,80,0.42951,40,-0.9380,105,0.57650
ENSG00000215717,TMEM167B,90,0.92684,46,-0.4489,57,0.17639,43,-0.2930
ENSG00000116299,KIAA1324,3,-2.7657,29,2.32292,10,-1.1272,3,-2.9250
ENSG00000031698,SARS,53,-2.0351,230,0.70481,248,0.32166,121,-0.8030
ENSG00000143126,CELSR2,3,-5.1345,142,1.61782,68,-0.8009,67,-0.8144
ENSG00000134222,PSRC1,17,-0.6582,27,0.05125,18,-0.5932,42,0.75842
ENSG00000134243,SORT1,3,-5.8116,198,0.45736,155,-0.2449,273,0.66953
ENSG00000143106,PSMA5,3,-4.0057,58,0.58135,77,0.65747,34,-0.6375
ENSG00000174151,CYB561D1,3,-2.6564,25,1.27719,22,0.14277,4,-2.1960
ENSG00000181754,AMIGO1,3,-3.5241,46,1.38236,38,0.02858,11,-1.8538
ENSG00000065135,GNAI3,70,1.85936,14,-1.7144,40,0.83319,32,0.45121
ENSG00000116337,AMPD2,3,-4.2847,74,1.00234,87,0.52889,20,-1.7303
ENSG00000168765,GSTM4,39,0.45880,27,-0.4070,47,0.77235,21,-0.5538
ENSG00000134201,GSTM5,106,0.34535,41,-2.2122,336,2.53223,129,0.66901
ENSG00000134202,GSTM3,75,-0.6187,101,-0.4370,229,1.21513,105,-0.0880
ENSG00000168710,AHCYL1,357,0.75684,133,-1.7288,540,1.50037,428,1.07448
ENSG00000143093,STRIP1,3,-3.3252,42,2.01857,19,-0.8270,8,-2.0717
ENSG00000197106,SLC6A17,3,-5.6349,211,2.28710,103,-0.6931,22,-2.9486
ENSG00000116396,KCNC4,3,-4.0836,69,1.74283,50,-0.1413,8,-2.8208
ENSG00000134248,LAMTOR5,97,-0.4805,134,0.07560,174,0.45289,110,-0.2893
ENSG00000177301,KCNA2,3,-4.4556,94,2.39629,30,-1.3144,19,-1.9755
ENSG00000121931,LRIF1,94,2.22295,20,-1.1532,11,-1.4230,29,0.10410
ENSG00000134255,CEPT1,3,-2.3280,17,0.32572,21,0.44345,16,0.03033
ENSG00000116455,WDR77,43,1.06154,22,-0.1451,21,-0.1617,9,-1.3081
ENSG00000116459,ATP5PB,126,-0.4659,177,0.22450,200,0.26715,128,-0.4345
ENSG00000116473,RAP1A,3,-3.9698,38,-1.0482,92,0.99163,143,1.82066
ENSG00000197852,INKA2,3,-3.5946,48,1.40550,36,-0.1384,15,-1.4743
ENSG00000171385,KCND3,3,-4.2355,81,2.50109,24,-1.3850,14,-2.1939
ENSG00000116489,CAPZA1,3,-3.7457,47,0.40927,58,0.48823,44,0.01472
ENSG00000155366,RHOC,275,1.82720,51,-1.9910,187,1.10144,151,0.72152
ENSG00000155380,SLC16A1,3,-2.4882,12,-1.2844,33,1.01811,56,1.99959
ENSG00000116793,PHTF1,3,-2.5250,24,2.06356,7,-1.4159,6,-1.6550
ENSG00000081019,RSBN1,3,-2.7808,27,1.23283,14,-0.6590,16,-0.5057
ENSG00000134262,AP4B1,3,-2.3813,19,0.83856,13,-0.4173,16,-0.0713
ENSG00000163349,HIPK1,3,-3.8020,48,0.32231,61,0.49867,50,0.17817
ENSG00000197323,TRIM33,11,-1.8466,43,0.84805,22,-0.8093,39,0.04292
ENSG00000116752,BCAS2,79,-0.0927,97,0.85142,50,-0.8099,31,-1.4929
ENSG00000213281,NRAS,3,-2.9769,31,1.22343,7,-1.8246,28,0.16460
ENSG00000009307,CSDE1,270,0.07347,258,-0.0012,224,-0.2279,281,0.13657
ENSG00000163399,ATP1A1,313,-0.5763,541,1.15119,307,-0.6104,111,-2.1415
ENSG00000198162,MAN1A2,194,0.33855,134,-0.6464,274,0.92235,164,0.06871
ENSG00000092621,PHGDH,51,-0.7315,48,-1.7004,231,1.82179,194,1.48592
ENSG00000134250,NOTCH2,158,2.57080,14,-2.7220,96,1.52977,39,-0.0288
ENSG00000265808,SEC22B,8,-3.0065,66,0.48274,79,0.44623,54,-0.1751
ENSG00000226067,LINC00623,3,-2.5907,17,-0.6186,54,1.77734,20,0.04661
ENSG00000171943,SRGAP2C,3,-2.8955,23,-0.2204,38,0.77443,38,0.76277
ENSG00000232527,LINC02802,3,-2.9501,29,1.04782,17,-0.6134,22,-0.1710
ENSG00000265491,RNF115,3,-3.4800,41,0.75934,51,0.57161,18,-1.0645
ENSG00000186141,POLR3C,3,-2.1274,16,0.82510,15,0.11149,9,-0.7293
ENSG00000131788,PIAS3,3,-2.1947,16,0.32754,24,0.82534,10,-0.6438
ENSG00000198483,ANKRD35,145,2.56451,19,-1.9235,50,0.51525,31,-0.2486
ENSG00000131779,PEX11B,100,1.01685,57,0.25256,23,-1.3120,20,-1.4852
ENSG00000265241,RBM8A,4,-4.2039,66,-0.0276,107,0.78031,92,0.52438
ENSG00000271601,LIX1L,3,-2.3198,11,-1.2364,46,1.81697,32,1.16381
ENSG00000272031,ANKRD34A,3,-4.0332,70,2.39811,32,-0.7855,4,-3.8036
ENSG00000121851,POLR3GL,3,-2.6639,20,-0.0696,25,0.33582,35,0.88248
ENSG00000265972,TXNIP,335,2.58281,8,-4.8989,226,1.73170,217,1.64791
ENSG00000178104,PDE4DIP,3,-5.2093,130,0.47138,152,0.39409,126,0.08947
ENSG00000178096,BOLA1,3,-2.5045,19,0.33224,29,0.76777,14,-0.4406
ENSG00000159164,SV2A,26,-3.6942,406,2.19366,192,-0.7493,47,-2.8525
ENSG00000143368,SF3B4,3,-2.6586,22,0.36972,32,0.76085,15,-0.4895
ENSG00000264522,OTUD7B,3,-2.5451,9,-2.1384,26,0.51817,95,3.15639
ENSG00000136631,VPS45,97,1.27208,42,-0.3950,41,-0.1816,27,-0.8090
ENSG00000023902,PLEKHO1,97,0.90314,54,-0.1876,70,0.35558,17,-1.7728
ENSG00000143401,ANP32E,3,-3.6155,42,0.37203,37,-0.1141,58,0.62961
ENSG00000117362,APH1A,93,1.06670,37,-1.0489,83,0.88105,54,0.17273
ENSG00000266472,MRPS21,248,0.42505,191,-0.0046,195,0.03836,130,-0.5965
ENSG00000163125,RPRD2,3,-3.5860,46,1.04951,24,-0.7077,38,-0.0213
ENSG00000143369,ECM1,49,1.43727,19,-0.3535,14,-0.6029,11,-0.9508
ENSG00000143384,MCL1,212,2.48500,31,-1.8245,85,0.71535,36,-0.6745
ENSG00000143420,ENSA,201,-0.4605,314,0.93604,186,-0.5774,105,-1.4532
ENSG00000143418,CERS2,149,1.72690,20,-2.7798,92,0.84923,172,2.02045
ENSG00000143363,PRUNE1,3,-2.4496,21,1.10396,5,-1.7457,20,0.21503
ENSG00000197622,CDC42SE1,125,2.39924,22,-1.4685,31,-0.1444,27,-0.3211
ENSG00000213190,MLLT11,94,-1.9027,418,1.85252,201,-0.7649,51,-2.7861
ENSG00000143434,SEMA6C,145,2.82007,23,-1.2664,20,-0.7675,2,-4.0419
ENSG00000163156,SCNM1,59,1.37820,22,-0.6366,13,-1.0972,33,0.38088
ENSG00000163155,LYSMD1,3,-2.1228,17,1.35750,5,-1.5049,11,-0.3392
ENSG00000163159,VPS72,59,1.02048,27,-0.6080,41,0.41219,26,-0.3076
ENSG00000143398,PIP5K1A,3,-2.3347,19,0.99066,18,0.19759,7,-1.3116
ENSG00000159352,PSMD4,3,-5.0044,128,0.81270,114,0.03495,100,-0.1594
ENSG00000143393,PI4KB,3,-4.1295,61,0.38045,69,0.31530,68,0.29427
ENSG00000143416,SELENBP1,77,1.18763,24,-1.5169,91,1.49399,42,0.16142
ENSG00000159377,PSMB4,492,1.31252,205,-0.4372,234,0.04297,109,-1.1334
ENSG00000143442,POGZ,3,-3.3343,35,0.45253,32,-0.0260,42,0.41729
ENSG00000143376,SNX27,3,-3.6284,45,0.65404,27,-0.5747,54,0.49917
ENSG00000159409,CELF3,3,-4.5153,99,2.67928,32,-1.3010,10,-2.8938
ENSG00000178796,RIIAD1,3,-2.0621,17,2.09074,0,-7.3996,8,-0.6803
ENSG00000143436,MRPL9,3,-3.0247,31,0.98905,27,0.04909,16,-0.7742
ENSG00000197747,S100A10,105,0.73048,38,-1.8459,129,1.08165,176,1.66357
ENSG00000197956,S100A6,976,2.32269,122,-2.3597,612,1.37870,289,0.09443
ENSG00000188643,S100A16,62,0.01760,36,-1.7658,168,1.73321,138,1.36249
ENSG00000189171,S100A13,15,-3.9374,180,-0.6872,456,1.29435,398,1.04926
ENSG00000160678,S100A1,82,-1.2064,157,-0.5511,353,1.13804,257,0.59029
ENSG00000160679,CHTOP,45,-0.1983,48,-0.2687,62,0.30624,67,0.44559
ENSG00000143553,SNAPIN,3,-3.2904,31,-0.0406,67,1.26134,26,-0.2697
ENSG00000143621,ILF2,3,-4.1874,65,0.52502,81,0.52793,50,-0.2520
ENSG00000143624,INTS3,19,-1.2283,48,0.56727,49,0.20623,28,-0.6658
ENSG00000143614,GATAD2B,3,-3.6449,48,1.05248,31,-0.4220,35,-0.2423
ENSG00000198837,DENND4B,101,1.15575,49,-0.1893,45,-0.1979,21,-1.3588
ENSG00000143543,JTB,115,-0.2914,140,0.05004,155,0.17965,135,-0.0363
ENSG00000143545,RAB13,3,-2.9536,14,-1.7340,69,1.77452,75,1.93488
ENSG00000177954,RPS27,2607,1.17486,749,-1.7850,2196,0.87124,2949,1.40069
ENSG00000143549,TPM3,13,-3.9838,237,1.11171,189,-0.0854,127,-0.7068
ENSG00000143612,C1orf43,119,-0.0716,124,-0.0106,125,0.00722,132,0.08586
ENSG00000143569,UBAP2L,67,-0.0700,75,0.39755,71,0.03236,33,-1.1484
ENSG00000143575,HAX1,3,-4.4780,82,0.71845,88,0.32516,57,-0.3637
ENSG00000160714,UBE2Q1,3,-4.5225,90,1.21530,66,-0.1922,46,-0.7400
ENSG00000160716,CHRNB2,3,-3.6651,54,2.27066,22,-0.9202,7,-2.6468
ENSG00000160710,ADAR,25,-2.5621,164,0.93584,143,0.02640,88,-0.7271
ENSG00000143603,KCNN3,6,-2.8154,36,-0.7292,79,1.00851,94,1.31968
ENSG00000163344,PMVK,63,-0.3717,75,-0.2564,112,0.55596,95,0.28312
ENSG00000163346,PBXIP1,85,-0.0424,66,-1.0637,216,1.55352,113,0.41742
ENSG00000163348,PYGO2,3,-3.1416,32,0.61879,34,0.30631,24,-0.2589
ENSG00000160688,FLAD1,3,-2.8477,26,0.67367,16,-0.5733,30,0.38993
ENSG00000143537,ADAM15,3,-2.9118,23,-0.3093,42,0.90872,39,0.77447
ENSG00000143590,EFNA3,3,-3.5377,49,2.14460,25,-0.6406,4,-3.1509
ENSG00000179085,DPM3,106,0.67575,57,-0.8442,106,0.66770,94,0.47883
ENSG00000163463,KRTCAP2,282,1.45104,91,-1.0474,168,0.53977,118,-0.0379
ENSG00000163462,TRIM46,45,1.15088,23,0.03331,18,-0.3371,3,-2.7333
ENSG00000173171,MTX1,3,-2.9303,26,0.22161,44,0.96218,19,-0.4247
ENSG00000177628,GBA,105,0.27415,96,0.40121,48,-0.9571,64,-0.5088
ENSG00000160767,FAM189B,3,-2.9093,29,1.12510,18,-0.4183,17,-0.4991
ENSG00000116521,SCAMP3,192,1.70082,57,-0.8840,73,0.01680,54,-0.4497
ENSG00000176444,CLK2,74,2.10879,15,-1.4444,31,0.48503,18,-0.3567
ENSG00000160752,FDPS,138,0.37169,116,0.29950,77,-0.5462,68,-0.7522
ENSG00000160753,RUSC1,45,-1.0058,108,1.66562,42,-1.0834,14,-2.7045
ENSG00000116539,ASH1L,3,-4.4838,85,0.99716,54,-0.4488,70,-0.0563
ENSG00000163374,YY1AP1,51,0.02452,55,0.48991,35,-0.5573,31,-0.7475
ENSG00000132676,DAP3,3,-3.1405,31,0.54773,37,0.44075,24,-0.2916
ENSG00000116580,GON4L,80,2.00835,20,-0.9658,22,-0.2628,16,-0.7499
ENSG00000132718,SYT11,11,-4.8102,345,0.87401,315,0.09231,237,-0.3601
ENSG00000116584,ARHGEF2,3,-4.3752,75,0.63850,59,-0.1986,82,0.32628
ENSG00000163479,SSR2,47,-0.8379,84,0.20749,107,0.45769,64,-0.3580
ENSG00000160803,UBQLN4,3,-3.7925,53,1.06851,39,-0.2181,33,-0.4643
ENSG00000116586,LAMTOR2,3,-4.2813,73,0.92235,68,0.13966,44,-0.5687
ENSG00000160789,LMNA,3,-2.9436,16,-1.4693,76,1.98028,56,1.37464
ENSG00000196189,SEMA4A,3,-3.0670,33,1.23674,36,0.45747,2,-3.7108
ENSG00000160785,SLC25A44,3,-4.1594,71,1.44329,43,-0.4473,31,-0.9436
ENSG00000160783,PMF1,3,-2.2101,10,-1.3010,58,2.48337,16,0.10821
ENSG00000160781,PAQR6,57,-2.0545,100,-2.3034,141,-0.6890,1291,3.68611
ENSG00000198952,SMG5,5,-2.3552,26,-0.0969,56,1.24254,22,-0.2607
ENSG00000198715,GLMP,3,-2.3613,16,-0.2100,37,1.36872,14,-0.2160
ENSG00000163468,CCT3,62,-0.6784,100,0.21251,130,0.49829,66,-0.5746
ENSG00000125462,C1orf61,379,-1.3986,813,-0.5945,2101,1.37912,1202,0.40476
ENSG00000116604,MEF2D,3,-4.7372,112,2.05532,56,-0.6592,20,-2.2010
ENSG00000163382,NAXE,399,2.01625,103,-0.8613,87,-0.6090,76,-0.8057
ENSG00000160818,GPATCH4,4,-2.5256,27,0.81728,23,-0.0249,18,-0.3882
ENSG00000132702,HAPLN2,44,-0.5334,53,-0.6476,65,0.06671,142,1.39529
ENSG00000132692,BCAN,3,-5.6282,128,-0.8935,414,1.63224,299,1.02905
ENSG00000143314,MRPL24,3,-4.2298,61,0.03061,82,0.49982,93,0.71102
ENSG00000143321,HDGF,3,-3.8178,45,-0.1095,81,0.94460,61,0.45514
ENSG00000143294,PRCC,3,-3.8094,58,1.87474,16,-1.5446,27,-0.7976
ENSG00000132694,ARHGEF11,115,1.93908,35,-0.3583,13,-1.6209,8,-2.3761
ENSG00000162706,CADM3,178,-0.2594,248,1.03278,161,-0.4200,24,-3.2456
ENSG00000158716,DUSP23,3,-2.7522,24,0.56571,30,0.49977,16,-0.5066
ENSG00000158710,TAGLN2,339,3.54897,15,-3.4271,106,0.95797,47,-0.3751
ENSG00000177807,KCNJ10,3,-4.5983,55,-1.2560,137,0.92739,257,2.12740
ENSG00000143315,PIGM,3,-2.3790,16,-0.0676,6,-1.5848,43,1.61025
ENSG00000162728,KCNJ9,45,-0.7563,88,1.12357,37,-1.0768,39,-1.0005
ENSG00000162729,IGSF8,3,-5.6697,196,1.11858,113,-0.5904,154,-0.0998
ENSG00000018625,ATP1A2,777,1.11356,254,-1.5518,1161,1.87403,295,-0.4836
ENSG00000162734,PEA15,599,-0.4255,773,-0.0710,743,-0.0866,1093,0.54278
ENSG00000132716,DCAF8,99,0.47050,70,-0.2687,89,0.29452,64,-0.2184
ENSG00000162735,PEX19,3,-4.0779,61,0.58418,70,0.41274,47,-0.2229
ENSG00000122218,COPA,11,-2.9705,99,0.99888,76,-0.1543,60,-0.5217
ENSG00000162736,NCSTN,104,1.71129,31,-0.8907,22,-0.8640,46,0.27451
ENSG00000215845,TSTD1,3,-4.0812,66,1.16196,64,0.26752,19,-1.5626
ENSG00000162755,KLHDC9,3,-2.4101,19,0.73863,22,0.40308,9,-0.9114
ENSG00000143256,PFDN2,3,-5.1507,125,0.47375,110,-0.0618,157,0.50872
ENSG00000158793,NIT1,47,0.80259,28,-0.1542,22,-0.4323,24,-0.2676
ENSG00000158796,DEDD,51,1.16001,22,-0.6593,39,0.70379,13,-1.0327
ENSG00000143222,UFC1,20,-2.4005,105,0.24830,156,0.72155,90,-0.1734
ENSG00000143224,PPOX,3,-2.8060,24,0.39108,31,0.54298,20,-0.1444
ENSG00000158850,B4GALT3,49,0.72530,32,0.00224,31,-0.0454,15,-1.1627
ENSG00000158859,ADAMTS4,3,-2.8785,7,-3.0871,12,-1.0688,173,4.52815
ENSG00000158864,NDUFS2,3,-5.5335,184,1.42873,104,-0.5731,98,-0.6659
ENSG00000158882,TOMM40L,72,1.28680,33,-0.1082,26,-0.4055,8,-2.0962
ENSG00000248485,PCP4L1,3,-2.5501,21,0.53411,40,1.25233,0,-7.9166
ENSG00000143252,SDHC,128,0.21160,114,0.09371,101,-0.1665,92,-0.3060
ENSG00000118217,ATF6,3,-2.7115,24,0.71553,25,0.26318,15,-0.5044
ENSG00000198929,NOS1AP,3,-2.8719,31,2.20873,10,-1.2342,5,-2.1277
ENSG00000152332,UHMK1,3,-4.7306,107,1.53792,49,-0.8716,57,-0.6252
ENSG00000117143,UAP1,3,-2.6859,26,1.72208,17,-0.3157,3,-2.7686
ENSG00000117152,RGS4,25,-3.7094,411,3.37510,73,-2.1471,20,-4.0258
ENSG00000143248,RGS5,200,1.50368,67,-0.8491,126,0.67839,37,-1.2333
ENSG00000185630,PBX1,165,1.17321,77,-0.3152,48,-0.8504,74,-0.1788
ENSG00000143198,MGST3,276,-0.4245,404,0.62029,283,-0.3857,228,-0.7201
ENSG00000143149,ALDH9A1,3,-3.8317,37,-0.8125,128,1.78231,67,0.61226
ENSG00000143183,TMCO1,3,-4.1468,59,0.15483,85,0.63984,71,0.35125
ENSG00000143179,UCK2,57,1.68981,21,-0.1420,9,-1.3434,3,-2.8424
ENSG00000143157,POGK,3,-3.5382,33,-0.4904,58,0.72226,80,1.27086
