"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl","rank"
57,"enrichment","Micro.1","ADGRD1",2.59458226010026,0.0105036680758017,0.578079895344539,4407,0.645276890666715,"ENSG00000111452",57
58,"enrichment","Micro.1","MFSD8",2.57549556459287,0.0110723037943988,0.578079895344539,1796,0.413894664016402,"ENSG00000164073",58
59,"enrichment","Micro.1","KLHL8",2.57241536118553,0.0111666176201373,0.578079895344539,1734,0.256956303010951,"ENSG00000145332",59
60,"enrichment","Micro.1","GPR141",2.56883024833345,0.0112772994140839,0.578079895344539,2650,0.68623883999363,"ENSG00000187037",60
61,"enrichment","Micro.1","ALG9",2.56769292556318,0.0113126167425088,0.578079895344539,3992,0.529034761902106,"ENSG00000086848",61
62,"enrichment","Micro.1","GM2A",2.56419275790808,0.0114219313593379,0.578079895344539,2152,0.557762285102337,"ENSG00000196743",62
63,"enrichment","Micro.1","TMEM87B",2.56317339103877,0.0114539452123343,0.578079895344539,872,0.383013228815065,"ENSG00000153214",63
64,"enrichment","Micro.1","SOAT1",2.56252905684092,0.0114742224396879,0.578079895344539,469,0.28176470693863,"ENSG00000057252",64
65,"enrichment","Micro.1","ABHD15-AS1",2.56179813853066,0.0114972634622824,0.578079895344539,5358,0.437274624834526,"ENSG00000264031",65
66,"enrichment","Micro.1","RNF141",2.55504351707924,0.0117121644422397,0.578079895344539,3759,0.434545878902535,"ENSG00000110315",66
67,"enrichment","Micro.1","NR2C2",2.55314129540823,0.0117733310135165,0.578079895344539,1169,0.236152301542651,"ENSG00000177463",67
68,"enrichment","Micro.1","BTF3",2.54815788181106,0.0119349346887412,0.578079895344539,1982,0.561349263202524,"ENSG00000145741",68
69,"enrichment","Micro.1","GAREM1",2.54769109965068,0.0119501730213377,0.578079895344539,5623,0.19445857254699,"ENSG00000141441",69
70,"enrichment","Micro.1","MFN2",2.53909104557218,0.0122340638146188,0.578079895344539,35,0.543018283093555,"ENSG00000116688",70
71,"enrichment","Micro.1","RASGRP3",2.53229984369269,0.0124624966767666,0.578079895344539,694,0.639766417865583,"ENSG00000152689",71
72,"enrichment","Micro.1","TTC27",2.53119412402946,0.0125000486787212,0.578079895344539,692,0.280694783814652,"ENSG00000018699",72
73,"enrichment","Micro.1","NR3C1",2.52932386306162,0.0125637963435729,0.578079895344539,2134,0.179510375998866,"ENSG00000113580",73
74,"enrichment","Micro.1","IKBIP",2.52514759738322,0.0127071954600602,0.578079895344539,4300,0.462150094081991,"ENSG00000166130",74
75,"enrichment","Micro.1","ILK",2.52137741359577,0.0128379070909366,0.578079895344539,3743,0.492541752774958,"ENSG00000166333",75
76,"enrichment","Micro.1","TRIM38",2.52129514866268,0.0128407725624477,0.578079895344539,2266,0.195369144072695,"ENSG00000112343",76
77,"enrichment","Micro.1","NOSIP",2.5207911815554,0.0128583393555076,0.578079895344539,5930,0.504831334370078,"ENSG00000142546",77
78,"enrichment","Micro.1","CDC42SE1",2.51779648583193,0.0129631696442963,0.578079895344539,381,0.241903555863536,"ENSG00000197622",78
79,"enrichment","Micro.1","SERPINB6",2.51721495549448,0.0129836147012723,0.578079895344539,2222,0.211700073904493,"ENSG00000124570",79
80,"enrichment","Micro.1","PDLIM5",2.51641199982044,0.0130118918791034,0.578079895344539,1752,0.445143860494323,"ENSG00000163110",80
81,"enrichment","Micro.1","MAP3K7CL",2.5113151012582,0.0131926738905223,0.578079895344539,6133,0.544200211000393,"ENSG00000156265",81
82,"enrichment","Micro.1","RIPOR1",2.50870155331478,0.0132862419277185,0.578079895344539,5184,0.456674823991503,"ENSG00000039523",82
83,"enrichment","Micro.1","KLHDC4",2.50642894278093,0.0133680856184372,0.578079895344539,5244,0.523248699351461,"ENSG00000104731",83
84,"enrichment","Micro.1","CERT1",2.50460086167015,0.0134342470608718,0.578079895344539,1988,0.2056120521554,"ENSG00000113163",84
85,"enrichment","Micro.1","MAFB",2.49955413550212,0.0136184180484101,0.578079895344539,6059,0.623918400673947,"ENSG00000204103",85
86,"enrichment","Micro.1","TRIM5",2.494639360821,0.0137999375578136,0.578079895344539,3740,0.467991820927897,"ENSG00000132256",86
87,"enrichment","Micro.1","HIF1AN",2.49240262038551,0.0138832609409195,0.578079895344539,3653,0.532064508262583,"ENSG00000166135",87
88,"enrichment","Micro.1","IL6R",2.49160656717659,0.0139130238072192,0.578079895344539,398,0.202962084095961,"ENSG00000160712",88
89,"enrichment","Micro.1","ATXN7",2.49129594415633,0.0139246528296676,0.578079895344539,1307,0.159435010349418,"ENSG00000163635",89
90,"enrichment","Micro.1","MAP3K2",2.49032577308201,0.0139610297190332,0.578079895344539,897,0.152522755325301,"ENSG00000169967",90
91,"enrichment","Micro.1","ALPK1",2.4900639637709,0.0139708608673674,0.578079895344539,1780,0.176089877337566,"ENSG00000073331",91
92,"enrichment","Micro.1","ENO4",2.48961036621202,0.0139879084428785,0.578079895344539,3685,0.622049115140277,"ENSG00000188316",92
93,"enrichment","Micro.1","EIF2A",2.47925062724162,0.0143823458899606,0.578079895344539,1462,0.378922060307058,"ENSG00000144895",93
94,"enrichment","Micro.1","SSPN",2.47455128260425,0.0145645164881227,0.578079895344539,4114,0.446137455114419,"ENSG00000123096",94
95,"enrichment","Micro.1","STXBP4",2.47308566280493,0.0146217506544465,0.578079895344539,5464,0.531186533888509,"ENSG00000166263",95
96,"enrichment","Micro.1","DIAPH2-AS1",2.47232552180559,0.014651513920886,0.578079895344539,6444,0.539555605592127,"ENSG00000236256",96
97,"enrichment","Micro.1","NABP1",2.4686991438984,0.0147942489620057,0.578079895344539,1021,0.317046458655232,"ENSG00000173559",97
98,"enrichment","Micro.1","CD300A",2.46670007755614,0.0148734612252583,0.578079895344539,5526,0.39838837693912,"ENSG00000167851",98
99,"enrichment","Micro.1","ATP6AP1",2.46645734634094,0.0148831050367711,0.578079895344539,6514,0.521023650022026,"ENSG00000071553",99
100,"enrichment","Micro.1","CDYL",2.46619228256154,0.01489364249224,0.578079895344539,2229,0.143670743224894,"ENSG00000153046",100
1,"enrichment","Micro.2","IL1RAPL1",6.38883532517484,2.43648381922311e-09,1.52901041929843e-05,6365,1.2224546777824,"ENSG00000169306",1
2,"enrichment","Micro.2","PCDH9",6.25881836866717,4.67230074651926e-09,1.52901041929843e-05,4513,0.970312170938168,"ENSG00000184226",2
3,"enrichment","Micro.2","LRRC7",5.97669313013385,1.87382913958755e-08,2.78041205081111e-05,230,1.29884758725228,"ENSG00000033122",3
4,"enrichment","Micro.2","FYN",5.95088612571141,2.12407337724302e-08,2.78041205081111e-05,2453,1.74811053625853,"ENSG00000010810",4
5,"enrichment","Micro.2","PLCB1",5.78537759683345,4.71247531798918e-08,5.1405251593732e-05,5985,1.38093132601875,"ENSG00000182621",5
6,"enrichment","Micro.2","CADM2",5.61496619291408,1.05653357652815e-07,9.3856346215739e-05,1328,1.01357727276628,"ENSG00000175161",6
7,"enrichment","Micro.2","MT-ATP6",5.58245019327209,1.23058293902747e-07,9.3856346215739e-05,6538,1.21983545099826,"ENSG00000198899",7
8,"enrichment","Micro.2","PPP2R2B",5.57227185638831,1.29061438646547e-07,9.3856346215739e-05,2139,1.18309203031534,"ENSG00000156475",8
9,"enrichment","Micro.2","NLGN1",5.48609571507258,1.92778782000296e-07,0.000113280751854654,1501,1.0565551213857,"ENSG00000169760",9
10,"enrichment","Micro.2","HECW2",5.45734921892047,2.20210576287028e-07,0.000113280751854654,1025,1.26299301172548,"ENSG00000138411",10
11,"enrichment","Micro.2","TTLL7",5.44617960745942,2.31867899454445e-07,0.000113280751854654,251,1.24405614682461,"ENSG00000137941",11
12,"enrichment","Micro.2","COBL",5.43894962216612,2.39732652697835e-07,0.000113280751854654,2672,1.26150277055818,"ENSG00000106078",12
13,"enrichment","Micro.2","SLC24A2",5.43662903544078,2.42311768673057e-07,0.000113280751854654,3193,1.23310216885478,"ENSG00000155886",13
14,"enrichment","Micro.2","TMEFF2",5.40901832253001,2.75156369884758e-07,0.000120059896059716,1022,1.44512135384882,"ENSG00000144339",14
15,"enrichment","Micro.2","KCND2",5.39008030572243,3.00157091361649e-07,0.000122783010185125,2824,1.37906925489111,"ENSG00000184408",15
16,"enrichment","Micro.2","NCAM2",5.36649682225156,3.34405034494787e-07,0.000128745938280493,6125,1.07451253889199,"ENSG00000154654",16
17,"enrichment","Micro.2","MAGI2",5.26446271315176,5.31955859990493e-07,0.000193349345789709,2727,0.936960735760221,"ENSG00000187391",17
18,"enrichment","Micro.2","DCC",5.25258829430551,5.61289162720317e-07,0.000193349345789709,5651,1.33975527102693,"ENSG00000187323",18
19,"enrichment","Micro.2","SPOCK3",5.20140480802575,7.0680934946257e-07,0.000231303359611626,1851,1.16263641646004,"ENSG00000196104",19
20,"enrichment","Micro.2","PTPRD",5.14643955234984,9.03963353152759e-07,0.000269661624469852,3181,1.04910969894015,"ENSG00000153707",20
21,"enrichment","Micro.2","GRID1",5.14582983888824,9.0642562847009e-07,0.000269661624469852,3601,1.1118156793954,"ENSG00000182771",21
22,"enrichment","Micro.2","KCNH8",5.12583274618666,9.90900535543317e-07,0.000281975826310044,1182,1.24989363129643,"ENSG00000183960",22
23,"enrichment","Micro.2","TMTC2",5.08385586374996,1.19388169556792e-06,0.0003255814873955,4272,1.13497298534536,"ENSG00000179104",23
24,"enrichment","Micro.2","SOX2-OT",5.07273945161469,1.25407915307291e-06,0.000328317922274487,1515,1.06678159846561,"ENSG00000242808",24
25,"enrichment","Micro.2","SPOCK1",5.04349552502749,1.42688189563749e-06,0.000359190077190283,2106,1.14196941169915,"ENSG00000152377",25
26,"enrichment","Micro.2","ENPP2",5.02107249719361,1.57484773731421e-06,0.000381754757063759,3117,1.10522357933057,"ENSG00000136960",26
27,"enrichment","Micro.2","ERBB4",4.9822631798123,1.86690442271265e-06,0.000436388908809081,1071,1.01673742249261,"ENSG00000178568",27
28,"enrichment","Micro.2","ARFGEF3",4.95636243461476,2.09040869085962e-06,0.000471783616609524,2500,1.13303888748529,"ENSG00000112379",28
29,"enrichment","Micro.2","LIMCH1",4.9186140711514,2.46329172357544e-06,0.000537408144360041,1661,1.15646701158895,"ENSG00000064042",29
30,"enrichment","Micro.2","LINC00632",4.90186929163781,2.64866443057376e-06,0.000546777863255259,6502,1.13763697150221,"ENSG00000203930",30
31,"enrichment","Micro.2","FRMD5",4.8997281988657,2.67332186771097e-06,0.000546777863255259,4862,1.2564766101624,"ENSG00000171877",31
32,"enrichment","Micro.2","GPM6B",4.82868374338194,3.63036563870343e-06,0.000720022518342848,6340,0.892442270797094,"ENSG00000046653",32
33,"enrichment","Micro.2","PDE1C",4.81204762916151,3.89845004683086e-06,0.00075045163401494,2638,1.19019462829726,"ENSG00000154678",33
34,"enrichment","Micro.2","NRXN3",4.79505803372531,4.19199301335201e-06,0.000783902693496826,4737,0.965444115212519,"ENSG00000021645",34
35,"enrichment","Micro.2","MT-CYB",4.77940194502799,4.48137420408366e-06,0.000814738726825766,6544,1.03222008341651,"ENSG00000198727",35
36,"enrichment","Micro.2","GALNT13",4.7614042843641,4.83796359739883e-06,0.000855796533647983,941,1.05191608768156,"ENSG00000144278",36
37,"enrichment","Micro.2","ANK3",4.73309327961062,5.45512683047439e-06,0.000939573818564602,3539,0.931422449899102,"ENSG00000151150",37
38,"enrichment","Micro.2","LSAMP",4.71387473921215,5.91679547095924e-06,0.000992959650190467,1366,0.820562455829163,"ENSG00000185565",38
39,"enrichment","Micro.2","DNAJC6",4.66161560941123,7.37146942220768e-06,0.00120615668420873,221,1.03540673228491,"ENSG00000116675",39
40,"enrichment","Micro.2","SH3GL3",4.61249176857836,9.05027305623686e-06,0.00144473261348952,4999,1.05043063805567,"ENSG00000140600",40
41,"enrichment","Micro.2","MLLT3",4.60106828441107,9.49062331846711e-06,0.00145592324036393,3194,1.17073295397181,"ENSG00000171843",41
42,"enrichment","Micro.2","MDGA2",4.59918268196261,9.56527109788375e-06,0.00145592324036393,4628,1.06907577583339,"ENSG00000139915",42
43,"enrichment","Micro.2","PTPRK",4.59143174379958,9.87811677948284e-06,0.00146936987094807,2479,1.02912839678706,"ENSG00000152894",43
44,"enrichment","Micro.2","PPFIA2",4.57919236503592,1.0392339229766e-05,0.00151150800575152,4270,0.884688415196417,"ENSG00000139220",44
45,"enrichment","Micro.2","LRP1B",4.57339957711878,1.06446352459234e-05,0.00151454647140366,920,0.801838177222675,"ENSG00000168702",45
46,"enrichment","Micro.2","CNTN1",4.54488687374137,1.19751287617844e-05,0.00163715628431589,4137,1.04191339152542,"ENSG00000018236",46
47,"enrichment","Micro.2","SIK3",4.54424919490329,1.20066465465489e-05,0.00163715628431589,4002,0.338114539981314,"ENSG00000160584",47
48,"enrichment","Micro.2","NKAIN2",4.53533969769417,1.24554643671833e-05,0.00166369416904519,2472,0.898758004040577,"ENSG00000188580",48
49,"enrichment","Micro.2","CLU",4.53007839172496,1.27280590531212e-05,0.00166610293005357,2965,0.834386289401614,"ENSG00000120885",49
50,"enrichment","Micro.2","ZNF704",4.50772101929321,1.39519739814564e-05,0.00176525915994152,3055,1.00383778696064,"ENSG00000164684",50
51,"enrichment","Micro.2","ENOX1",4.50644796868622,1.40249772829579e-05,0.00176525915994152,4475,1.03427077229278,"ENSG00000120658",51
52,"enrichment","Micro.2","ST18",4.44907236167585,1.77260114683735e-05,0.00218899518982084,3005,1.17174869025951,"ENSG00000147488",52
53,"enrichment","Micro.2","MBP",4.42054029720819,1.99006034586552e-05,0.00241202684512775,5686,0.295913627430139,"ENSG00000197971",53
54,"enrichment","Micro.2","KCNQ5",4.40689926273288,2.10289079209658e-05,0.00250244004259493,2379,1.08011892606348,"ENSG00000185760",54
55,"enrichment","Micro.2","DPP6",4.399037364565,2.17069043523893e-05,0.0025369944461855,2903,1.06555837394551,"ENSG00000130226",55
56,"enrichment","Micro.2","TRIM9",4.37983492790116,2.34524749676193e-05,0.00269292015198366,4637,0.99591444304439,"ENSG00000100505",56
57,"enrichment","Micro.2","LINC03051",4.34139848907485,2.73608110207113e-05,0.00308752600225096,1367,1.06266521737327,"ENSG00000239268",57
58,"enrichment","Micro.2","CTNND2",4.33302907843194,2.82912650037593e-05,0.00313377069445167,1892,0.884685689549763,"ENSG00000169862",58
59,"enrichment","Micro.2","MOBP",4.32625740621082,2.90662765147286e-05,0.00313377069445167,1227,1.0585412305384,"ENSG00000168314",59
60,"enrichment","Micro.2","SLCO3A1",4.3250462153168,2.92070301545533e-05,0.00313377069445167,5013,1.06847538903026,"ENSG00000176463",60
61,"enrichment","Micro.2","PALM2AKAP2",4.31417221701605,3.05003872457148e-05,0.00321975862134199,3324,0.839139077666478,"ENSG00000157654",61
62,"enrichment","Micro.2","ENSG00000227088",4.30086700369616,3.2157859170533e-05,0.00334084425827204,815,1.12499095409106,"ENSG00000227088",62
63,"enrichment","Micro.2","DOCK9",4.295846072833,3.28055404927726e-05,0.0033548791019562,4539,1.09412001016001,"ENSG00000088387",63
64,"enrichment","Micro.2","AK5",4.28605201173173,3.4105171819588e-05,0.00343412845475697,242,0.990324608136158,"ENSG00000154027",64
65,"enrichment","Micro.2","NCAM1",4.27898519136919,3.50734634729349e-05,0.00347811846106604,3998,0.891296289992993,"ENSG00000149294",65
66,"enrichment","Micro.2","CDH20",4.27081861442877,3.62253228526914e-05,0.00349818458121666,5665,0.913693067078684,"ENSG00000101542",66
67,"enrichment","Micro.2","SOX6",4.26998602493174,3.63447748697835e-05,0.00349818458121666,3772,0.983340961202175,"ENSG00000110693",67
68,"enrichment","Micro.2","CDC42BPA",4.24946362015076,3.9411518762165e-05,0.00373838246809232,582,0.858193261366344,"ENSG00000143776",68
69,"enrichment","Micro.2","CALM3",4.23204056925257,4.22085874911569e-05,0.00394650293042317,5912,0.785574952454717,"ENSG00000160014",69
70,"enrichment","Micro.2","GRM3",4.1180870528833,6.57800660947518e-05,0.00606381031817113,2732,0.836002146197222,"ENSG00000198822",70
71,"enrichment","Micro.2","APLP1",4.10841737479935,6.82777949427854e-05,0.00614033794308697,5855,0.846978409571123,"ENSG00000105290",71
72,"enrichment","Micro.2","ADGRL3",4.10762447813368,6.84865805722458e-05,0.00614033794308697,1686,0.743107684230767,"ENSG00000150471",72
73,"enrichment","Micro.2","JUND",4.10207815130095,6.99642089894235e-05,0.00618805064642942,5805,0.664913419474583,"ENSG00000130522",73
74,"enrichment","Micro.2","MT3",4.0975519985951,7.11925928934673e-05,0.00621274027316991,5166,0.850909961802071,"ENSG00000087250",74
75,"enrichment","Micro.2","SORBS2",4.08858443311598,7.36875449924227e-05,0.0063458550259922,1875,1.09660361378863,"ENSG00000154556",75
76,"enrichment","Micro.2","KALRN",4.0748430912892,7.76735109691873e-05,0.00660224843238092,1392,0.951076081568173,"ENSG00000160145",76
77,"enrichment","Micro.2","ROBO1",4.04741867195598,8.62530906786628e-05,0.00723751895502369,1325,0.969909250199721,"ENSG00000169855",77
78,"enrichment","Micro.2","SCD5",4.04227176227228,8.79610881112833e-05,0.00724033776346179,1720,0.953708500137004,"ENSG00000145284",78
79,"enrichment","Micro.2","PTGDS",4.03834917030278,8.92844378349345e-05,0.00724033776346179,3423,0.855203426216579,"ENSG00000107317",79
80,"enrichment","Micro.2","PPP1R9A",4.03740615550072,8.96054024202299e-05,0.00724033776346179,2756,1.00607109705768,"ENSG00000158528",80
81,"enrichment","Micro.2","MT-ND2",4.03132260210573,9.17026364635748e-05,0.00731943604456216,6535,0.836359241281253,"ENSG00000198763",81
82,"enrichment","Micro.2","PEX5L",4.01196590357925,9.86919264544043e-05,0.00778239347763948,1512,0.953704535729743,"ENSG00000114757",82
83,"enrichment","Micro.2","RGS7",3.9996007392476,0.000103419795383471,0.00805812572362879,616,0.996850437271805,"ENSG00000182901",83
84,"enrichment","Micro.2","RALYL",3.99059381224157,0.000106998843229689,0.00811066746538173,3057,1.01727121252284,"ENSG00000184672",84
85,"enrichment","Micro.2","SRRM2",3.98997378691829,0.000107249518732135,0.00811066746538173,5050,0.267251947509115,"ENSG00000167978",85
86,"enrichment","Micro.2","ZNF536",3.98858810380032,0.000107811775322874,0.00811066746538173,5839,0.925111109109334,"ENSG00000198597",86
87,"enrichment","Micro.2","RBFOX1",3.97484792965634,0.000113541287626113,0.00844463326719214,5063,0.878392908029937,"ENSG00000078328",87
88,"enrichment","Micro.2","RNF220",3.9655916916972,0.000117563486973117,0.00864553957571964,168,0.887645348136385,"ENSG00000187147",88
89,"enrichment","Micro.2","MT-ND4",3.96003054716671,0.00012004496310658,0.00872993648369516,6542,0.80003714558356,"ENSG00000198886",89
90,"enrichment","Micro.2","NOVA1",3.94209844355025,0.000128391083991706,0.0092342818101727,4594,0.877019854484072,"ENSG00000139910",90
91,"enrichment","Micro.2","LRRTM4",3.92567031016467,0.000136520055493255,0.00971221481742774,814,0.850335132861078,"ENSG00000176204",91
92,"enrichment","Micro.2","PDZD2",3.904619770648,0.000147654337480022,0.0103913724602876,1906,0.979546866563097,"ENSG00000133401",92
93,"enrichment","Micro.2","PRUNE2",3.90131860620377,0.000149476981199558,0.010407732361182,3255,0.75047193970293,"ENSG00000106772",93
94,"enrichment","Micro.2","KHDRBS2",3.89609335863792,0.00015240579278478,0.0104999569871198,2371,0.964811716197958,"ENSG00000112232",94
95,"enrichment","Micro.2","ARPP21",3.88073311415873,0.000161334909660348,0.0109993435804893,1210,0.951108218761125,"ENSG00000172995",95
96,"enrichment","Micro.2","CAMK2N1",3.87209446430412,0.000166573063657673,0.0112393886766956,64,0.806424793753423,"ENSG00000162545",96
97,"enrichment","Micro.2","CSMD3",3.86925692181234,0.000168328651485872,0.011241949224235,3111,0.845024980823402,"ENSG00000164796",97
98,"enrichment","Micro.2","MT-CO1",3.86360019541482,0.00017188110883527,0.0113632510841095,6536,0.661046612532466,"ENSG00000198804",98
99,"enrichment","Micro.2","STXBP5L",3.83970219177047,0.000187691193603278,0.0122843886213345,1375,0.940999656559728,"ENSG00000145087",99
100,"enrichment","Micro.2","PIP4K2A",3.83104557788418,0.000193751811277838,0.0125555010377569,3476,0.214477436681959,"ENSG00000150867",100
