Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to7,Feature log2 fold change topic 3to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000072135,PTPN18,18,0.28196,18,0.26111,13,-0.4114,17,0.22858
ENSG00000178171,AMER3,3,-1.9150,14,0.22650,16,0.81560,9,-0.6149
ENSG00000136002,ARHGEF4,57,-1.0156,97,-0.1909,119,0.27009,114,0.08514
ENSG00000152102,FAM168B,70,-0.8264,110,-0.1304,139,0.45426,108,-0.2066
ENSG00000115762,PLEKHB2,98,-1.1739,139,-0.6365,246,0.51608,207,-0.0146
ENSG00000173272,MZT2A,168,-0.3865,169,-0.3822,210,-0.0646,254,0.35655
ENSG00000287151,C2orf27A,4,-1.0672,6,-0.5471,12,1.05829,6,-0.7472
ENSG00000150551,LYPD1,16,-0.5608,75,2.08148,11,-1.5929,28,0.39945
ENSG00000152127,MGAT5,25,-0.5382,30,-0.2728,40,0.38090,33,-0.1467
ENSG00000152128,TMEM163,5,-1.9827,31,0.66757,26,0.72443,14,-0.7804
ENSG00000082258,CCNT2,24,0.05693,27,0.27217,24,0.14458,19,-0.3391
ENSG00000115839,RAB3GAP1,36,-1.2614,85,0.03224,101,0.65004,67,-0.4177
ENSG00000048991,R3HDM1,17,-2.3476,45,-0.9248,89,0.26788,103,0.49808
ENSG00000144224,UBXN4,170,1.10449,125,0.57699,60,-0.9457,95,0.15631
ENSG00000076003,MCM6,5,-1.3519,22,0.73679,15,0.31388,11,-0.3789
ENSG00000115866,DARS,71,0.28961,94,0.74678,55,-0.2355,52,-0.2567
ENSG00000150540,HNMT,26,0.68247,20,0.23248,14,-0.4687,18,0.09306
ENSG00000144228,SPOPL,20,0.52367,24,0.78107,16,0.21913,8,-1.1269
ENSG00000144227,NXPH2,0,-7.9578,5,-1.3989,16,0.98817,12,-0.0395
ENSG00000168702,LRP1B,9,-1.5053,92,2.50163,16,-0.9759,19,-0.4479
ENSG00000121964,GTDC1,31,-0.6666,39,-0.2999,50,0.16833,51,0.15251
ENSG00000169554,ZEB2,416,2.15773,208,0.84089,74,-1.2527,86,-0.7156
ENSG00000121989,ACVR2A,5,-2.2540,50,1.42809,22,-0.0121,18,-0.3689
ENSG00000115947,ORC4,34,-0.9365,70,0.18111,71,0.41748,54,-0.2760
ENSG00000204406,MBD5,13,-0.3876,15,-0.2005,18,0.08864,18,0.12294
ENSG00000135999,EPC2,9,-1.0688,22,0.27206,22,0.55236,15,-0.4657
ENSG00000168280,KIF5C,433,0.19246,351,-0.1414,398,0.10378,356,-0.1556
ENSG00000168288,MMADHC,38,-0.5889,38,-0.5986,67,0.58177,49,-0.2613
ENSG00000115963,RND3,2,-2.8120,2,-2.8929,21,0.90027,17,0.12533
ENSG00000080345,RIF1,80,0.92727,45,-0.0111,42,-0.2155,40,-0.2601
ENSG00000162980,ARL5A,54,0.39651,54,0.39295,43,0.07043,33,-0.4974
ENSG00000182389,CACNB4,12,-2.7435,118,0.66910,82,0.13466,81,0.06949
ENSG00000115145,STAM2,25,0.27145,16,-0.3998,24,0.47368,15,-0.5808
ENSG00000157827,FMNL2,301,2.30370,163,1.09974,43,-1.5324,55,-0.8090
ENSG00000196504,PRPF40A,76,0.94906,46,0.11967,38,-0.3260,39,-0.1985
ENSG00000177519,RPRM,4,-2.8124,81,2.04001,18,-0.8692,27,0.11514
ENSG00000162989,KCNJ3,16,-2.4550,66,-0.3344,105,0.83327,71,-0.2967
ENSG00000153234,NR4A2,3,-2.8270,144,4.18832,8,-1.9513,7,-1.7991
ENSG00000115159,GPD2,11,-1.7331,83,1.41875,32,-0.2985,35,-0.0680
ENSG00000136541,ERMN,784,5.22862,177,1.00645,1,-7.3798,1,-6.3809
ENSG00000123612,ACVR1C,12,0.17148,0,-7.7985,18,2.02747,3,-2.2011
ENSG00000115170,ACVR1,14,0.26928,17,0.62538,10,-0.3062,11,-0.0802
ENSG00000144283,PKP4,258,2.21890,123,0.80862,42,-1.3662,54,-0.6316
ENSG00000196151,WDSUB1,3,-1.6116,15,0.56065,12,0.37424,9,-0.2894
ENSG00000123636,BAZ2B,152,2.25174,63,0.59805,21,-1.6001,38,-0.2720
ENSG00000136536,MARCH7,35,0.19199,46,0.63558,32,0.06957,23,-0.5362
ENSG00000241399,CD302,21,1.11303,12,0.24264,6,-1.2657,14,0.61525
ENSG00000153250,RBMS1,8,-0.5057,22,1.11969,9,-0.5433,12,0.17452
ENSG00000136560,TANK,25,-0.0503,31,0.25574,26,0.01561,24,-0.1168
ENSG00000115233,PSMD14,67,-0.3691,112,0.45289,97,0.41648,61,-0.6280
ENSG00000136535,TBR1,12,-3.4194,343,1.89587,124,0.17120,65,-1.0903
ENSG00000144290,SLC4A10,10,-3.8059,128,-0.0293,170,0.92465,103,-0.4487
ENSG00000115271,GCA,69,0.96716,54,0.56733,35,-0.2374,28,-0.5932
ENSG00000182263,FIGN,6,-0.5614,10,0.24747,10,0.40391,7,-0.4098
ENSG00000153253,SCN3A,14,-2.6822,126,0.65215,81,-0.1256,101,0.36773
ENSG00000136531,SCN2A,14,-4.5134,281,-0.0890,334,0.35966,336,0.25628
ENSG00000178662,CSRNP3,13,-2.8930,91,-0.0006,106,0.45512,94,0.04835
ENSG00000123607,TTC21B,7,-0.3405,11,0.39892,10,0.31384,7,-0.4613
ENSG00000144285,SCN1A,2,-4.4460,12,-2.0816,65,1.15489,43,-0.1454
ENSG00000172318,B3GALT1,8,-0.6368,14,0.22366,13,0.34615,10,-0.2958
ENSG00000198648,STK39,103,0.29634,134,0.73970,82,-0.1279,70,-0.3967
ENSG00000172292,CERS6,18,-1.8318,62,0.03314,83,1.09484,38,-0.9022
ENSG00000163093,BBS5,9,-0.3578,23,1.07200,12,-0.0067,9,-0.5044
ENSG00000138399,FASTKD1,2,-2.3135,25,1.55119,10,-0.0995,8,-0.3645
ENSG00000138398,PPIG,169,0.50205,131,0.08832,98,-0.6040,150,0.40206
ENSG00000154479,CCDC173,36,1.04438,35,1.00681,10,-1.4295,23,0.39424
ENSG00000213160,KLHL23,20,-0.4388,30,0.24803,31,0.57058,18,-0.6885
ENSG00000138385,SSB,93,-0.4131,171,0.55988,126,0.12628,105,-0.2838
ENSG00000138382,METTL5,53,-0.3194,51,-0.3814,72,0.35459,60,-0.1508
ENSG00000144357,UBR3,41,-0.9544,71,-0.0992,92,0.63225,61,-0.4094
ENSG00000128683,GAD1,11,-4.0096,84,-1.1143,201,0.48988,207,0.39386
ENSG00000115806,GORASP2,39,-0.2143,59,0.44399,52,0.44771,30,-0.7388
ENSG00000198586,TLK1,17,-1.6040,53,0.13331,51,0.11235,55,0.24386
ENSG00000123600,METTL8,13,0.28437,13,0.23769,10,-0.2329,11,0.03586
ENSG00000071967,CYBRD1,50,1.52311,45,1.32788,9,-1.7665,21,0.08629
ENSG00000077380,DYNC1I2,505,1.88704,230,0.46048,119,-0.9401,135,-0.4925
ENSG00000115840,SLC25A12,13,-2.0266,40,-0.4041,71,1.05796,38,-0.5997
ENSG00000128708,HAT1,28,0.90863,43,1.64955,10,-1.1309,14,-0.3209
ENSG00000144355,DLX1,1,-3.8538,24,0.22113,22,0.17060,24,0.31774
ENSG00000091409,ITGA6,20,0.64017,39,1.86686,5,-1.9290,16,0.36732
ENSG00000091428,RAPGEF4,159,0.51447,180,0.72833,98,-0.4370,109,-0.1207
ENSG00000091436,MAP3K20,36,0.82435,26,0.32678,17,-0.6008,23,0.10787
ENSG00000172845,SP3,28,0.53610,22,0.13870,19,-0.2400,20,-0.0432
ENSG00000138430,OLA1,47,-1.6588,137,-0.0229,167,0.58552,124,-0.2321
ENSG00000138433,CIR1,83,0.36589,83,0.37393,64,-0.0702,57,-0.2787
ENSG00000144306,SCRN3,14,0.12785,11,-0.1859,13,0.14795,12,-0.1607
ENSG00000163328,GPR155,56,-0.7952,163,0.90840,94,-0.0094,84,-0.2205
ENSG00000115935,WIPF1,107,3.61919,31,0.90383,3,-3.1220,9,-1.3070
ENSG00000128656,CHN1,83,-3.8948,1037,-0.1236,1506,1.03497,851,-0.5371
ENSG00000115966,ATF2,29,-1.2236,79,0.31963,71,0.25725,62,-0.0810
ENSG00000154518,ATP5MC3,172,-1.3176,325,-0.3453,494,0.65240,358,-0.2439
ENSG00000144320,LNPK,32,-0.3113,43,0.16161,45,0.39581,31,-0.4476
ENSG00000128654,MTX2,24,-1.5884,67,-0.0072,89,0.93819,47,-0.7088
ENSG00000170144,HNRNPA3,160,-0.1275,228,0.44195,178,0.08309,151,-0.2706
ENSG00000116044,NFE2L2,162,2.12242,103,1.23623,20,-1.9386,43,-0.2896
ENSG00000018510,AGPS,35,0.63476,28,0.28631,21,-0.2770,22,-0.1302
ENSG00000079156,OSBPL6,9,-2.0586,53,0.63285,44,0.63869,26,-0.6192
ENSG00000180228,PRKRA,43,-0.2021,47,-0.0780,58,0.52702,37,-0.5506
ENSG00000116095,PLEKHA3,28,-0.6517,55,0.39548,49,0.39249,34,-0.4498
ENSG00000187231,SESTD1,74,1.33234,35,0.04780,31,-0.2510,25,-0.5889
ENSG00000144331,ZNF385B,0,-5.8110,19,-0.4031,33,1.05188,20,-0.3942
ENSG00000163510,CWC22,19,0.38022,15,-0.0237,12,-0.4797,18,0.37665
ENSG00000170035,UBE2E3,51,-1.0716,64,-0.7119,130,0.83116,83,-0.3928
ENSG00000162992,NEUROD1,0,-3.8095,0,-7.7559,18,2.56072,4,-1.4382
ENSG00000138434,ITPRID2,80,1.73635,41,0.53612,22,-0.7631,21,-0.6010
ENSG00000115252,PDE1A,48,-0.9240,154,0.94002,102,0.47967,54,-0.9016
ENSG00000077232,DNAJC10,27,-0.5404,61,0.75094,40,0.14290,31,-0.3876
ENSG00000162998,FRZB,8,-0.1455,1,-2.9104,11,0.87303,7,-0.3832
ENSG00000061676,NCKAP1,65,-2.1828,252,-0.1307,350,0.83249,222,-0.4122
ENSG00000170396,ZNF804A,0,-5.1205,5,-0.8336,12,0.63853,10,0.19579
ENSG00000065548,ZC3H15,100,-0.6619,141,-0.1292,164,0.22066,155,0.02736
ENSG00000138448,ITGAV,81,0.24158,125,0.97526,53,-0.7059,75,0.16502
ENSG00000144369,FAM171B,66,-1.3029,280,1.01096,154,0.02353,137,-0.2134
ENSG00000144366,GULP1,2,-2.9010,0,-8.3605,26,1.75330,12,-0.6564
ENSG00000204262,COL5A2,1,-3.5250,2,-2.7764,21,1.82969,8,-0.8319
ENSG00000115368,WDR75,14,-0.1144,16,0.04618,17,0.31960,12,-0.3715
ENSG00000138381,ASNSD1,19,-0.4759,23,-0.1297,34,0.95077,15,-1.0167
ENSG00000128699,ORMDL1,52,0.04803,73,0.57879,57,0.33800,33,-0.8109
ENSG00000064933,PMS1,6,-0.8902,14,0.37313,13,0.52376,8,-0.5382
ENSG00000198130,HIBCH,48,1.06835,40,0.77843,18,-0.7842,24,-0.1144
ENSG00000151689,INPP1,50,0.89222,67,1.41601,24,-0.5001,18,-0.9058
ENSG00000151690,MFSD6,72,-0.3771,125,0.49858,109,0.55174,58,-0.8597
ENSG00000138386,NAB1,24,0.15437,43,1.14866,17,-0.6828,22,0.05771
ENSG00000115419,GLS,26,-2.9350,169,-0.1111,245,1.04532,132,-0.6137
ENSG00000115415,STAT1,35,-0.3216,73,0.87691,46,0.19690,31,-0.6475
ENSG00000138378,STAT4,1,-3.7471,6,-1.1620,22,1.77110,8,-1.0541
ENSG00000128641,MYO1B,0,-4.0457,0,-4.1030,14,1.48209,8,-0.3587
ENSG00000144339,TMEFF2,87,-0.0502,202,1.37802,97,0.20772,43,-1.3599
ENSG00000196950,SLC39A10,32,-2.7848,60,-1.8721,303,1.48339,149,-0.6195
ENSG00000138411,HECW2,23,-0.0010,18,-0.3635,25,0.21257,22,-0.1131
ENSG00000119041,GTF3C3,9,-0.7176,22,0.68198,15,0.07361,13,-0.1930
ENSG00000197121,PGAP1,17,-1.5508,55,0.24533,59,0.72217,35,-0.5661
ENSG00000065413,ANKRD44,27,1.52540,15,0.46296,7,-1.0452,11,-0.0106
ENSG00000115524,SF3B1,99,0.25495,110,0.42706,89,0.17241,63,-0.5774
ENSG00000115520,COQ10B,23,-0.7262,25,-0.5780,45,0.66951,31,-0.3334
ENSG00000144381,HSPD1,171,0.15234,192,0.33962,161,0.09199,130,-0.3558
ENSG00000115541,HSPE1,244,0.31729,199,-0.0143,208,0.09832,175,-0.2697
ENSG00000115540,MOB4,41,-0.7838,56,-0.2767,83,0.65858,54,-0.4154
ENSG00000162944,RFTN2,104,2.49684,59,1.32808,9,-2.1523,19,-0.6647
ENSG00000115896,PLCL1,100,2.29741,14,-1.0900,28,-0.0438,9,-1.8730
ENSG00000119042,SATB2,13,-2.0195,74,0.62347,59,0.48012,41,-0.4034
ENSG00000225953,SATB2-AS1,6,-1.5332,22,0.33561,23,0.71913,13,-0.6207
ENSG00000178074,C2orf69,31,-0.4020,30,-0.4620,46,0.37168,38,-0.1135
ENSG00000162971,TYW5,15,0.46527,22,1.09882,10,-0.3845,9,-0.4325
ENSG00000162972,MAIP1,11,-0.6949,13,-0.3855,23,1.07087,10,-0.9662
ENSG00000196141,SPATS2L,57,-0.4645,52,-0.6098,93,0.64802,63,-0.3844
ENSG00000082153,BZW1,101,0.03774,135,0.50269,103,0.12200,79,-0.4368
ENSG00000013441,CLK1,97,1.76611,51,0.61945,25,-0.8210,25,-0.6164
ENSG00000240344,PPIL3,14,-0.0528,19,0.41288,15,0.09344,12,-0.3001
ENSG00000196290,NIF3L1,10,-1.1327,35,0.86010,24,0.43102,14,-0.6908
ENSG00000115942,ORC2,14,0.30091,32,1.75346,10,-0.2796,6,-1.2202
ENSG00000155744,FAM126B,21,-1.5491,31,-0.9827,72,0.61060,61,0.04052
ENSG00000119013,NDUFB3,113,-0.4539,155,0.04880,162,0.22235,142,-0.1157
ENSG00000003402,CFLAR,40,1.60680,24,0.72888,10,-1.0642,14,-0.2262
ENSG00000115993,TRAK2,58,0.58271,67,0.82056,36,-0.3228,33,-0.3701
ENSG00000082146,STRADB,23,0.47493,28,0.79479,15,-0.3619,15,-0.2344
ENSG00000155755,TMEM237,22,-0.4543,29,-0.0306,34,0.40257,25,-0.3048
ENSG00000003393,ALS2,11,-1.1782,22,-0.1606,31,0.80266,18,-0.5439
ENSG00000116030,SUMO1,67,-1.1374,147,0.07815,171,0.64815,110,-0.4686
ENSG00000055044,NOP58,31,-0.6792,58,0.30294,51,0.20796,44,-0.1502
ENSG00000204217,BMPR2,36,-1.7367,180,0.75463,128,0.35900,94,-0.3782
ENSG00000138439,FAM117B,8,-1.2278,39,1.25776,19,0.19704,13,-0.6830
ENSG00000163596,ICA1L,20,-0.6975,34,0.10360,38,0.57666,24,-0.5158
ENSG00000138442,WDR12,5,-2.1169,37,0.89395,24,0.32836,18,-0.3839
ENSG00000138380,CARF,15,0.79360,14,0.67259,8,-0.2681,7,-0.4853
ENSG00000138443,ABI2,85,-1.2455,177,-0.1161,232,0.63712,161,-0.3349
ENSG00000173166,RAPH1,9,-1.9735,15,-1.2147,47,1.33475,23,-0.6829
ENSG00000118257,NRP2,9,-0.6951,30,1.28908,16,0.36407,7,-1.1755
ENSG00000114933,INO80D,15,0.03832,35,1.45970,11,-0.7636,14,-0.0495
ENSG00000023228,NDUFS1,75,-0.8264,154,0.31065,145,0.39694,107,-0.3505
ENSG00000114942,EEF1B2,748,1.21373,408,0.17813,307,-0.4632,320,-0.2641
ENSG00000204186,ZDBF2,5,-2.6013,49,0.77122,33,0.21998,29,-0.1076
ENSG00000114948,ADAM23,2,-4.3386,29,-0.9367,79,1.55991,34,-0.8420
ENSG00000118246,FASTKD2,14,-1.3675,24,-0.6138,39,0.29630,40,0.26457
ENSG00000118263,KLF7,32,-0.1452,68,1.10308,26,-0.7491,40,0.28464
ENSG00000118260,CREB1,23,-0.3120,26,-0.1837,33,0.47204,24,-0.3805
ENSG00000144401,METTL21A,29,0.88977,9,-1.0165,18,0.09769,15,-0.2844
ENSG00000163249,CCNYL1,8,-0.2462,5,-1.0226,12,0.88189,7,-0.6523
ENSG00000178385,PLEKHM3,15,-0.8605,30,0.23885,31,0.54371,20,-0.4940
ENSG00000188674,C2orf80,7,-3.5848,31,-1.4312,124,1.75375,48,-0.9655
ENSG00000138413,IDH1,19,0.25739,29,0.95803,14,-0.3969,15,-0.1864
ENSG00000115020,PIKFYVE,22,-0.1756,34,0.51418,27,0.21279,19,-0.4670
ENSG00000078018,MAP2,157,-2.3277,653,-0.1714,709,-0.0754,974,0.64714
ENSG00000144406,UNC80,14,-2.2220,81,0.39329,73,0.42383,58,-0.1655
ENSG00000197713,RPE,22,-0.0141,39,0.92043,20,-0.2625,20,-0.1943
ENSG00000115365,LANCL1,212,0.60450,197,0.48884,155,0.17117,93,-0.8605
ENSG00000178568,ERBB4,17,-1.2537,57,0.58832,35,-0.3469,50,0.46803
ENSG00000144451,SPAG16,72,1.06190,63,0.83736,29,-0.6523,33,-0.3074
ENSG00000138363,ATIC,33,-0.2330,59,0.70344,41,0.23972,28,-0.6122
ENSG00000115414,FN1,44,1.24968,35,0.85854,11,-1.4758,25,0.38529
ENSG00000118242,MREG,4,-1.0648,13,0.64290,11,0.73301,5,-0.9911
ENSG00000163449,TMEM169,6,-0.6013,10,0.12102,9,-0.0211,10,0.18509
ENSG00000079246,XRCC5,111,0.09109,106,0.01128,112,0.20044,90,-0.2957
ENSG00000260804,LINC01963,20,-0.8665,40,0.19956,40,0.34567,32,-0.2140
ENSG00000144583,MARCH4,4,-1.5713,9,-0.5411,19,1.23643,8,-0.8603
ENSG00000138375,SMARCAL1,16,0.29795,15,0.12655,14,0.15068,11,-0.3969
ENSG00000197756,RPL37A,5098,1.34139,2715,0.25414,1701,-0.7888,2294,-0.0228
ENSG00000115457,IGFBP2,2,-2.7248,5,-1.7616,25,1.61531,10,-0.7973
ENSG00000115461,IGFBP5,324,1.99258,236,1.36737,82,-0.6625,29,-2.2351
ENSG00000079308,TNS1,51,2.25087,43,1.91208,5,-2.2247,9,-0.9362
ENSG00000163466,ARPC2,121,-0.7084,164,-0.2271,226,0.55705,161,-0.3297
ENSG00000127837,AAMP,70,-0.2237,113,0.55111,86,0.17591,65,-0.4195
ENSG00000127838,PNKD,118,-0.1166,115,-0.1654,125,-0.0436,138,0.16442
ENSG00000135926,TMBIM1,90,2.11277,73,1.69264,8,-2.3812,23,-0.3616
ENSG00000144579,CTDSP1,57,2.13613,42,1.53054,5,-2.4190,15,-0.2028
ENSG00000135913,USP37,27,1.21453,17,0.45048,12,-0.2256,8,-0.7577
ENSG00000144580,CNOT9,20,-0.0787,25,0.28045,23,0.25107,17,-0.4208
ENSG00000115568,ZNF142,10,-0.3621,24,1.13026,12,-0.0932,10,-0.4330
ENSG00000074582,BCS1L,25,0.05888,34,0.55429,23,-0.1062,22,-0.1805
ENSG00000163481,RNF25,14,-0.1794,9,-0.8727,19,0.53669,14,-0.2753
ENSG00000135929,CYP27A1,70,3.03049,33,1.38640,3,-2.6854,8,-1.1220
ENSG00000171450,CDK5R2,19,-2.7135,45,-1.4594,131,0.33439,152,0.55775
ENSG00000115649,CNPPD1,42,0.93894,37,0.70129,21,-0.3330,18,-0.5303
ENSG00000144567,RETREG2,128,-0.7081,156,-0.4075,248,0.66633,165,-0.3968
ENSG00000158552,ZFAND2B,35,0.14533,31,-0.0610,34,0.15093,28,-0.2259
ENSG00000115657,ABCB6,19,-0.6537,32,0.16989,35,0.65908,20,-0.6833
ENSG00000198925,ATG9A,53,-0.3544,55,-0.3070,79,0.53629,55,-0.3954
ENSG00000163516,ANKZF1,13,0.22199,4,-1.4672,14,0.58944,9,-0.3943
ENSG00000115661,STK16,20,-0.2501,23,-0.0793,26,0.24288,22,-0.1587
ENSG00000127824,TUBA4A,45,-3.1241,615,0.89362,425,0.53652,269,-0.5668
ENSG00000135924,DNAJB2,208,0.79396,170,0.46020,117,-0.2533,107,-0.3651
ENSG00000054356,PTPRN,28,-3.3832,231,-0.2261,358,1.03678,204,-0.5175
ENSG00000123992,DNPEP,11,0.04692,12,0.22532,10,-0.1341,11,0.03630
ENSG00000072195,SPEG,6,-1.6778,17,-0.0207,20,0.47341,17,-0.0945
ENSG00000144591,GMPPA,10,-0.1177,13,0.36899,12,0.42899,7,-0.7080
ENSG00000123989,CHPF,76,0.28763,34,-0.9533,72,0.39710,55,-0.3022
ENSG00000188760,TMEM198,6,-2.0244,30,0.44860,27,0.46262,20,-0.2697
ENSG00000124006,OBSL1,46,-0.0185,25,-0.9843,51,0.27596,47,0.00205
ENSG00000144589,STK11IP,12,0.41552,16,0.90415,9,0.01537,6,-0.8128
ENSG00000114923,SLC4A3,12,-2.0843,12,-2.1567,63,0.79741,52,0.10422
ENSG00000116106,EPHA4,1,-6.2824,11,-3.1883,152,1.82491,67,-0.7183
ENSG00000267034,AC010980.1,1,-3.2375,26,0.76610,18,0.36828,14,-0.2423
ENSG00000163082,SGPP2,6,-1.5238,20,0.17275,22,0.54844,15,-0.3047
ENSG00000116120,FARSB,16,-2.1127,70,0.07979,90,1.03686,44,-0.7998
ENSG00000123983,ACSL3,94,-0.6895,153,0.06398,174,0.55212,116,-0.4647
ENSG00000171951,SCG2,27,-3.3675,310,0.27584,336,0.83418,201,-0.5198
ENSG00000085449,WDFY1,29,-0.5177,67,0.84231,42,0.09639,33,-0.4000
ENSG00000135900,MRPL44,26,-0.4966,65,0.98197,40,0.37844,21,-0.9474
ENSG00000135919,SERPINE2,97,-0.8278,191,0.24290,161,-0.0690,185,0.24516
ENSG00000036257,CUL3,46,-0.7840,116,0.70330,83,0.27880,60,-0.4562
ENSG00000135905,DOCK10,77,3.24609,15,0.06326,6,-1.9782,9,-0.9616
ENSG00000273301,AC016717.2,0,-7.7290,10,0.08908,12,0.66032,9,-0.1308
ENSG00000169047,IRS1,7,-0.7624,9,-0.3308,15,0.68975,9,-0.4401
ENSG00000168958,MFF,87,-0.2001,136,0.51905,98,-0.0209,92,-0.1539
ENSG00000173744,AGFG1,52,0.15675,52,0.16285,53,0.33972,34,-0.5988
ENSG00000153820,SPHKAP,8,-1.7865,73,1.68619,26,-0.1537,21,-0.5044
ENSG00000153823,PID1,19,-1.6267,53,-0.0717,62,0.38544,56,0.02232
ENSG00000187957,DNER,254,0.74383,229,0.56536,144,-0.3240,139,-0.3028
ENSG00000153827,TRIP12,58,-0.0325,73,0.33290,59,-0.0363,57,-0.1007
ENSG00000163053,SLC16A14,6,-1.8646,24,0.11031,30,0.97665,15,-0.7754
ENSG00000135932,CAB39,59,-0.8078,109,0.15751,115,0.48565,81,-0.3882
ENSG00000135916,ITM2C,522,-0.2506,799,0.43697,559,-0.2467,665,0.17772
ENSG00000204128,C2orf72,49,0.63137,39,0.25855,30,-0.3218,33,-0.0597
ENSG00000173692,PSMD1,102,-0.6684,180,0.23711,162,0.11938,155,-0.0124
ENSG00000115053,NCL,243,0.61484,228,0.50651,117,-0.8845,204,0.43547
ENSG00000187514,PTMA,2614,2.07738,1540,1.05922,467,-1.3264,567,-0.7093
ENSG00000156973,PDE6D,30,0.26258,15,-0.8130,27,0.16929,25,-0.0442
ENSG00000144524,COPS7B,31,0.20479,20,-0.4358,30,0.28222,24,-0.2729
ENSG00000144535,DIS3L2,17,1.02757,8,-0.2116,9,-0.1008,7,-0.3994
ENSG00000135930,EIF4E2,22,-0.8553,40,0.08857,42,0.27715,36,-0.0792
ENSG00000115468,EFHD1,441,3.60433,152,1.14985,16,-3.0189,30,-1.6840
ENSG00000204120,GIGYF2,39,0.43019,45,0.63526,24,-0.6120,33,0.18176
ENSG00000182600,SNORC,210,1.92030,70,-0.0227,36,-1.5324,82,0.31960
ENSG00000066248,NGEF,25,-2.8284,247,0.63975,224,1.01091,94,-1.0787
ENSG00000085978,ATG16L1,8,-1.3102,28,0.65663,22,0.55314,13,-0.6599
ENSG00000077044,DGKD,25,0.92748,19,0.48067,12,-0.3725,12,-0.3204
ENSG00000188042,ARL4C,18,-2.0834,77,0.09683,81,0.33148,75,0.07519
ENSG00000157985,AGAP1,126,0.74629,149,1.03667,61,-0.7103,74,-0.1550
ENSG00000132321,IQCA1,27,0.09950,30,0.28864,19,-0.7385,34,0.63371
ENSG00000198612,COPS8,50,-1.3573,137,0.19665,140,0.44294,109,-0.2175
ENSG00000124831,LRRFIP1,21,-1.0475,23,-0.9318,44,0.11932,52,0.47485
ENSG00000132329,RAMP1,132,0.71903,43,-1.0552,76,-0.3177,99,0.32595
ENSG00000184182,UBE2F,45,0.26367,29,-0.4145,41,0.18073,35,-0.1828
ENSG00000132323,ILKAP,33,0.13663,26,-0.2331,31,0.07129,29,-0.0523
ENSG00000144485,HES6,155,2.36094,45,0.08702,20,-1.6490,41,-0.0742
ENSG00000132326,PER2,10,-0.5954,18,0.29605,17,0.47046,11,-0.5155
ENSG00000204104,TRAF3IP1,21,0.24425,21,0.19218,17,-0.1491,18,-0.0215
ENSG00000065802,ASB1,32,0.27085,42,0.73330,24,-0.2911,25,-0.1678
ENSG00000068024,HDAC4,24,-0.4327,71,1.34565,28,-0.3828,29,-0.2147
ENSG00000130414,NDUFA10,90,-0.5935,144,0.14129,159,0.60206,96,-0.6085
ENSG00000172428,COPS9,475,0.00395,416,-0.2064,469,-0.0290,501,0.11467
ENSG00000063660,GPC1,55,-0.4683,72,-0.0541,82,0.30000,69,-0.1603
ENSG00000188542,DUSP28,13,-0.8813,16,-0.5132,25,0.31318,24,0.11386
ENSG00000142327,RNPEPL1,28,1.13753,23,0.81256,11,-0.7352,12,-0.2493
ENSG00000142330,CAPN10,13,0.25896,8,-0.5614,12,0.07462,11,-0.0020
ENSG00000130294,KIF1A,268,-0.5883,416,0.10800,419,0.21887,371,-0.0947
ENSG00000122085,MTERF4,23,-0.1735,36,0.50942,28,0.24991,20,-0.5163
ENSG00000115685,PPP1R7,58,-1.2878,116,-0.2333,159,0.53322,125,-0.1490
ENSG00000115677,HDLBP,100,-0.3797,173,0.50568,134,0.16257,108,-0.3098
ENSG00000168385,SEPTIN2,272,1.69013,172,0.85405,59,-1.2888,95,-0.1514
ENSG00000006607,FARP2,13,0.54851,20,1.32914,7,-0.4640,6,-0.5894
ENSG00000115694,STK25,66,-0.9593,158,0.42732,137,0.35440,103,-0.3255
ENSG00000176720,BOK,249,3.64057,74,0.92814,12,-2.5911,14,-1.9110
ENSG00000176946,THAP4,21,-0.7308,45,0.45709,39,0.45728,25,-0.5509
ENSG00000168397,ATG4B,37,-0.2859,60,0.50861,50,0.37305,32,-0.6400
ENSG00000168393,DTYMK,22,1.11209,16,0.54965,8,-0.7957,11,0.00655
ENSG00000168395,ING5,21,0.03025,33,0.74647,21,0.01134,17,-0.4484
ENSG00000180902,D2HGDH,13,-0.3793,11,-0.5785,20,0.60486,14,-0.3722
ENSG00000188011,RTP5,0,-6.4735,9,-0.1307,14,1.11836,7,-0.5870
ENSG00000224318,CHL1-AS2,11,0.03698,1,-2.5927,11,0.07746,13,0.43076
ENSG00000134121,CHL1,38,-2.5635,217,0.06798,284,1.10825,134,-0.8313
ENSG00000134115,CNTN6,0,-6.4089,11,0.53579,11,0.90954,5,-0.7120
ENSG00000144619,CNTN4,1,-4.4402,27,-0.0752,39,1.14863,20,-0.6860
ENSG00000072756,TRNT1,13,-0.1808,20,0.56475,15,0.15061,12,-0.4129
ENSG00000113851,CRBN,61,-0.1736,81,0.26935,76,0.30741,54,-0.4472
ENSG00000144455,SUMF1,14,0.40125,10,-0.1412,13,0.48423,7,-0.8013
ENSG00000175928,LRRN1,18,-0.4229,11,-1.1618,29,0.68412,20,-0.2882
ENSG00000170364,SETMAR,5,-0.8220,16,0.86671,10,0.22931,7,-0.4986
