top,model_type,test,gene,stat,pval,fdr,gene_index,logFC,ensembl,in_rows,in_rows_top20,results,anno,SpD
1,pairwise,Sp11D09-Sp11D10,HBA1,29.66466321864945,3.232532431594531e-94,3.76493052307815e-90,8369,7.3549684177990615,ENSG00000206172,,,,Vasc-Inhib,Vasc~Sp11D09-Inhib~Sp11D10
2,pairwise,Sp11D09-Sp11D10,HBA2,28.24746300640139,2.949461586769837e-89,1.7176189550554145e-85,8368,7.500072456322515,ENSG00000188536,,,,Vasc-Inhib,Vasc~Sp11D09-Inhib~Sp11D10
3,pairwise,Sp11D09-Sp11D10,HBB,24.776077318568596,1.1596431830266047e-76,4.5021213842369554e-73,6149,7.350299518166437,ENSG00000244734,,,,Vasc-Inhib,Vasc~Sp11D09-Inhib~Sp11D10
4,pairwise,Sp11D09-Sp11D10,HLA-E,24.44064011153785,2.0555722424602238e-75,5.985312476983557e-72,3685,2.9621199263602183,ENSG00000204592,,,,Vasc-Inhib,Vasc~Sp11D09-Inhib~Sp11D10
5,pairwise,Sp11D09-Sp11D10,B2M,21.355402346891935,1.0502424332739163e-63,2.446434724068261e-60,8117,2.1090600672467836,ENSG00000166710,,,,Vasc-Inhib,Vasc~Sp11D09-Inhib~Sp11D10
6,pairwise,Sp11D09-Sp11D10,IFITM3,20.87698273246759,7.37693325914357e-62,1.4319856944874194e-58,6104,2.614104675724956,ENSG00000142089,,,,Vasc-Inhib,Vasc~Sp11D09-Inhib~Sp11D10
7,pairwise,Sp11D09-Sp11D10,IGFBP7,19.682882698017536,3.187154593640232e-57,5.302969936018254e-54,2778,2.518558543172218,ENSG00000163453,,,,Vasc-Inhib,Vasc~Sp11D09-Inhib~Sp11D10
8,pairwise,Sp11D09-Sp11D10,IFI27,18.94343935924855,2.4455402632582015e-54,3.560400930771034e-51,7936,2.7054755177155654,ENSG00000165949,,,,Vasc-Inhib,Vasc~Sp11D09-Inhib~Sp11D10
9,pairwise,Sp11D09-Sp11D10,HLA-B,18.810048553040982,8.121188256687591e-54,1.022723879647715e-50,3704,2.3266560461806476,ENSG00000234745,,,,Vasc-Inhib,Vasc~Sp11D09-Inhib~Sp11D10
10,pairwise,Sp11D09-Sp11D10,AHNAK,17.589155326779743,4.852905888350452e-49,5.138344989237974e-46,6366,2.4399225545326653,ENSG00000124942,,,,Vasc-Inhib,Vasc~Sp11D09-Inhib~Sp11D10
1,pairwise,Sp11D09-Sp11D11,HBA1,20.524976350803584,1.7011083131916876e-60,1.9812808523743585e-56,8369,5.0886571442840065,ENSG00000206172,,,,Vasc-WMa,Vasc~Sp11D09-WMa~Sp11D11
2,pairwise,Sp11D09-Sp11D11,HBA2,19.1021514926622,5.8676442973021785e-55,3.417022656533924e-51,8368,5.07162846466486,ENSG00000188536,,,,Vasc-WMa,Vasc~Sp11D09-WMa~Sp11D11
3,pairwise,Sp11D09-Sp11D11,HBB,17.70686859740132,1.6801596667090209e-49,6.5229398793866556e-46,6149,5.252830517475248,ENSG00000244734,,,,Vasc-WMa,Vasc~Sp11D09-WMa~Sp11D11
4,pairwise,Sp11D09-Sp11D11,TAGLN,10.16829639753915,2.975567653840159e-21,1.650306498298873e-18,6686,3.2850679157991927,ENSG00000149591,,,,Vasc-WMa,Vasc~Sp11D09-WMa~Sp11D11
5,pairwise,Sp11D09-Sp11D11,TPM1,9.980237838475638,1.275183918240337e-20,5.940826838298082e-18,8178,1.1189605274534618,ENSG00000140416,,,,Vasc-WMa,Vasc~Sp11D09-WMa~Sp11D11
6,pairwise,Sp11D09-Sp11D11,COL1A1,9.795051879284033,5.2725752482364845e-20,2.193202997007512e-17,9330,3.141971689833519,ENSG00000108821,,,,Vasc-WMa,Vasc~Sp11D09-WMa~Sp11D11
7,pairwise,Sp11D09-Sp11D11,DCN,9.455875007393507,6.842794379726699e-19,2.415091701232632e-16,7169,2.0589001526889907,ENSG00000011465,,,,Vasc-WMa,Vasc~Sp11D09-WMa~Sp11D11
8,pairwise,Sp11D09-Sp11D11,FMOD,9.055889168735732,1.3189285004824358e-17,3.657514344075935e-15,988,2.8755949127079745,ENSG00000122176,,,,Vasc-WMa,Vasc~Sp11D09-WMa~Sp11D11
9,pairwise,Sp11D09-Sp11D11,DSP,8.98726684897585,2.175262199873213e-17,5.758017918618934e-15,3608,3.1061697316448873,ENSG00000096696,,,,Vasc-WMa,Vasc~Sp11D09-WMa~Sp11D11
10,pairwise,Sp11D09-Sp11D11,C7,8.960746014229661,2.637751337564178e-17,6.827086628579995e-15,3113,2.9244378168901246,ENSG00000112936,,,,Vasc-WMa,Vasc~Sp11D09-WMa~Sp11D11
1,pairwise,Sp11D10-Sp11D11,SV2A,19.470108522242842,2.1510436440072337e-56,5.01064106435045e-53,687,1.6674496453197598,ENSG00000159164,,,,Inhib-WMa,Inhib~Sp11D10-WMa~Sp11D11
2,pairwise,Sp11D10-Sp11D11,ATP1B1,19.252081737439145,1.5246414175559503e-55,2.9595830983790254e-52,887,1.4188597263981428,ENSG00000143153,,,,Inhib-WMa,Inhib~Sp11D10-WMa~Sp11D11
3,pairwise,Sp11D10-Sp11D11,SLC6A1,18.21359545297291,1.7470926543476312e-51,1.5652606265528354e-48,1990,1.667901064887638,ENSG00000157103,,,,Inhib-WMa,Inhib~Sp11D10-WMa~Sp11D11
4,pairwise,Sp11D10-Sp11D11,GABRA1,17.525230779684044,8.632606571843816e-49,3.8670757208563434e-46,3485,2.2340236038754133,ENSG00000022355,,,,Inhib-WMa,Inhib~Sp11D10-WMa~Sp11D11
5,pairwise,Sp11D10-Sp11D11,SERPINI1,17.037801850009885,6.961011583572149e-47,2.4568152095110554e-44,2503,1.5356662057123458,ENSG00000163536,,,,Inhib-WMa,Inhib~Sp11D10-WMa~Sp11D11
6,pairwise,Sp11D10-Sp11D11,CCK,15.897884485797164,1.9432153998857312e-42,4.352428800474829e-40,2088,2.6401295850877755,ENSG00000187094,,,,Inhib-WMa,Inhib~Sp11D10-WMa~Sp11D11
7,pairwise,Sp11D10-Sp11D11,PREPL,15.185895162745021,1.1179355007518582e-39,2.0344679339463895e-37,1331,1.1771224330741799,ENSG00000138078,,,,Inhib-WMa,Inhib~Sp11D10-WMa~Sp11D11
8,pairwise,Sp11D10-Sp11D11,ATP1A1,15.035477829970858,4.256839584910662e-39,7.0827729493506396e-37,654,1.2322131299914485,ENSG00000163399,,,,Inhib-WMa,Inhib~Sp11D10-WMa~Sp11D11
9,pairwise,Sp11D10-Sp11D11,GAD1,14.966749689678537,7.835829636219376e-39,1.2675542746256538e-36,1693,3.1717915658220317,ENSG00000128683,,,,Inhib-WMa,Inhib~Sp11D10-WMa~Sp11D11
10,pairwise,Sp11D10-Sp11D11,CALY,14.917320113633197,1.214908161064761e-38,1.8618467568317463e-36,6092,1.5429217649024478,ENSG00000130643,,,,Inhib-WMa,Inhib~Sp11D10-WMa~Sp11D11
1,pairwise,Sp11D02-Sp11D01,NDRG2,9.379610865404702,1.209526359258857e-18,1.4087353506287909e-14,7614,-0.7134180727431971,ENSG00000165795,,,,LD-L2,LD~Sp11D02-L2~Sp11D01
2,pairwise,Sp11D02-Sp11D01,METRN,8.775464824600437,1.0048705786429582e-16,5.851863814727267e-13,8393,-0.692022205390872,ENSG00000103260,,,,LD-L2,LD~Sp11D02-L2~Sp11D01
3,pairwise,Sp11D02-Sp11D01,TSC22D4,8.49905432822172,7.16545020121858e-16,2.7818666164530935e-12,4516,-0.7675108086355271,ENSG00000166925,,,,LD-L2,LD~Sp11D02-L2~Sp11D01
4,pairwise,Sp11D02-Sp11D01,EEF2,8.045648136890541,1.652470133471365e-14,4.8115799111352465e-11,9839,-0.4837044109730222,ENSG00000167658,,,,LD-L2,LD~Sp11D02-L2~Sp11D01
5,pairwise,Sp11D02-Sp11D01,SEPTIN4,7.829249379754861,7.109473763116602e-14,1.2467852727597243e-10,9367,-1.308575664530884,ENSG00000108387,,,,LD-L2,LD~Sp11D02-L2~Sp11D01
6,pairwise,Sp11D02-Sp11D01,CSRP1,7.821378532498536,7.493343272360324e-14,1.2467852727597243e-10,967,-0.7740088809108512,ENSG00000159176,,,,LD-L2,LD~Sp11D02-L2~Sp11D01
7,pairwise,Sp11D02-Sp11D01,LINC00844,7.772627888013685,1.03704423133431e-13,1.5098067702938386e-10,5782,-1.07395676458116,ENSG00000237949,,,,LD-L2,LD~Sp11D02-L2~Sp11D01
8,pairwise,Sp11D02-Sp11D01,RAB31,7.720727123244911,1.4635332164435235e-13,1.8416289520596783e-10,9611,-0.748211280865112,ENSG00000168461,,,,LD-L2,LD~Sp11D02-L2~Sp11D01
9,pairwise,Sp11D02-Sp11D01,RPS27,7.694342094099113,1.7426311972317121e-13,1.8416289520596783e-10,755,-0.6015618633370394,ENSG00000177954,,,,LD-L2,LD~Sp11D02-L2~Sp11D01
10,pairwise,Sp11D02-Sp11D01,QKI,7.6814543077729045,1.8974454730588252e-13,1.8416289520596783e-10,4153,-0.6989975800855044,ENSG00000112531,,,,LD-L2,LD~Sp11D02-L2~Sp11D01
1,pairwise,Sp11D03-Sp11D01,SLC24A2,8.758772036461082,1.1326441396749692e-16,1.3191906294794366e-12,5194,-1.441579121917052,ENSG00000155886,,,,L5a-L2,L5a~Sp11D03-L2~Sp11D01
2,pairwise,Sp11D03-Sp11D01,SORL1,7.072848027877797,9.460430812795354e-12,2.6486860985861858e-8,6728,-0.6888109652995524,ENSG00000137642,,,,L5a-L2,L5a~Sp11D03-L2~Sp11D01
3,pairwise,Sp11D03-Sp11D01,DCLK1,7.0433363927910495,1.1370679568069828e-11,2.6486860985861858e-8,7452,-0.719407974159874,ENSG00000133083,,,,L5a-L2,L5a~Sp11D03-L2~Sp11D01
4,pairwise,Sp11D03-Sp11D01,CHGA,6.665956628052044,1.1385874589139643e-10,1.8944468762815631e-7,7923,-1.1612702671302673,ENSG00000100604,,,,L5a-L2,L5a~Sp11D03-L2~Sp11D01
5,pairwise,Sp11D03-Sp11D01,NCALD,6.552940633947522,2.230186238123941e-10,2.8861087906032823e-7,5019,-0.8395334192120156,ENSG00000104490,,,,L5a-L2,L5a~Sp11D03-L2~Sp11D01
6,pairwise,Sp11D03-Sp11D01,STMN2,5.9633935858926845,6.4814143357615375e-9,6.290752730717886e-6,4956,-0.7218792296839673,ENSG00000104435,,,,L5a-L2,L5a~Sp11D03-L2~Sp11D01
7,pairwise,Sp11D03-Sp11D01,TUBB3,5.886155476002448,9.90246002365494e-9,8.871842453500698e-6,8893,-0.6459191989155677,ENSG00000258947,,,,L5a-L2,L5a~Sp11D03-L2~Sp11D01
8,pairwise,Sp11D03-Sp11D01,NTNG1,5.75303283773735,2.0357743770472306e-8,1.4819165105918185e-5,585,-1.8463411274791568,ENSG00000162631,,,,L5a-L2,L5a~Sp11D03-L2~Sp11D01
9,pairwise,Sp11D03-Sp11D01,SEPTIN4,5.576951747824046,5.1797433085549454e-8,3.248933210612373e-5,9367,-0.9403938962226484,ENSG00000108387,,,,L5a-L2,L5a~Sp11D03-L2~Sp11D01
10,pairwise,Sp11D03-Sp11D01,LHFPL6,5.5725688276741145,5.3000541771816854e-8,3.248933210612373e-5,7464,-1.2205161058552827,ENSG00000183722,,,,L5a-L2,L5a~Sp11D03-L2~Sp11D01
1,pairwise,Sp11D04-Sp11D01,HS3ST2,10.159175783583281,3.1941654239326064e-21,1.2400814897514356e-17,8556,-3.362619197276576,ENSG00000122254,,,,L5b-L2,L5b~Sp11D04-L2~Sp11D01
2,pairwise,Sp11D04-Sp11D01,EFHD2,9.363001992763877,1.3688139691077506e-18,2.657096049699662e-15,124,-1.7306480964299542,ENSG00000142634,,,,L5b-L2,L5b~Sp11D04-L2~Sp11D01
3,pairwise,Sp11D04-Sp11D01,CLSTN2,8.890011159977265,4.4038365629021325e-17,6.411435556015142e-14,2433,-1.9116243212330568,ENSG00000158258,,,,L5b-L2,L5b~Sp11D04-L2~Sp11D01
4,pairwise,Sp11D04-Sp11D01,PCP4,8.674976706238523,2.0613608764478763e-16,2.182606375271674e-13,10891,-2.280314643888658,ENSG00000183036,,,,L5b-L2,L5b~Sp11D04-L2~Sp11D01
5,pairwise,Sp11D04-Sp11D01,CDKN1C,8.624661121884026,2.9484386318327283e-16,2.861705395412982e-13,6137,-1.989684686778193,ENSG00000129757,,,,L5b-L2,L5b~Sp11D04-L2~Sp11D01
6,pairwise,Sp11D04-Sp11D01,CHGA,8.347827447116691,2.0652345806695617e-15,1.7181276543613131e-12,7923,-1.4542674593284008,ENSG00000100604,,,,L5b-L2,L5b~Sp11D04-L2~Sp11D01
7,pairwise,Sp11D04-Sp11D01,SLC24A2,8.177756894267736,6.696635246315347e-15,4.8747319196146774e-12,5194,-1.3459516418300104,ENSG00000155886,,,,L5b-L2,L5b~Sp11D04-L2~Sp11D01
8,pairwise,Sp11D04-Sp11D01,DIRAS2,8.09891952043484,1.149315715578965e-14,7.874164787851886e-12,5335,-1.3529055148286933,ENSG00000165023,,,,L5b-L2,L5b~Sp11D04-L2~Sp11D01
9,pairwise,Sp11D04-Sp11D01,BCAS1,8.089163273751852,1.2284833928260981e-14,7.948970042358647e-12,10750,-1.4987368694178662,ENSG00000064787,,,,L5b-L2,L5b~Sp11D04-L2~Sp11D01
10,pairwise,Sp11D04-Sp11D01,IPCEF1,8.06314820219373,1.4669077941554663e-14,8.992144778173007e-12,4123,-1.81885745521644,ENSG00000074706,,,,L5b-L2,L5b~Sp11D04-L2~Sp11D01
1,pairwise,Sp11D05-Sp11D01,CCN2,16.149233215964465,2.044189292708093e-43,2.380867269217116e-39,4058,-3.9679276610364784,ENSG00000118523,,,,L6-L2,L6~Sp11D05-L2~Sp11D01
2,pairwise,Sp11D05-Sp11D01,EFHD2,13.788630717932895,2.5046488225131355e-34,9.72388161193683e-31,124,-2.5262748127413923,ENSG00000142634,,,,L6-L2,L6~Sp11D05-L2~Sp11D01
3,pairwise,Sp11D05-Sp11D01,MOBP,13.514762476875244,2.7139296118071202e-33,7.902284547179382e-30,2079,-2.690738608741838,ENSG00000168314,,,,L6-L2,L6~Sp11D05-L2~Sp11D01
4,pairwise,Sp11D05-Sp11D01,MBP,13.447117897235946,4.879354120441248e-33,1.1365967488155843e-29,9747,-2.623108647185556,ENSG00000197971,,,,L6-L2,L6~Sp11D05-L2~Sp11D01
5,pairwise,Sp11D05-Sp11D01,KRT17,13.423954426705121,5.963776592240578e-33,1.1576684328304336e-29,9218,-5.005019121803169,ENSG00000128422,,,,L6-L2,L6~Sp11D05-L2~Sp11D01
6,pairwise,Sp11D05-Sp11D01,CPLX3,13.231632541442444,3.1446705876851263e-32,4.5782472918460835e-29,8251,-3.142597063086077,ENSG00000213578,,,,L6-L2,L6~Sp11D05-L2~Sp11D01
7,pairwise,Sp11D05-Sp11D01,BCAS1,13.145487738442984,6.607496366774603e-32,8.318146800152431e-29,10750,-2.4141502312608423,ENSG00000064787,,,,L6-L2,L6~Sp11D05-L2~Sp11D01
8,pairwise,Sp11D05-Sp11D01,PLP1,13.136455230971395,7.141879282349473e-32,8.318146800152431e-29,11478,-2.2510874028206453,ENSG00000123560,,,,L6-L2,L6~Sp11D05-L2~Sp11D01
9,pairwise,Sp11D05-Sp11D01,SEMA3E,12.829805374952322,9.916079412525675e-31,1.0499325174335139e-27,4436,-4.350301979586091,ENSG00000170381,,,,L6-L2,L6~Sp11D05-L2~Sp11D01
10,pairwise,Sp11D05-Sp11D01,SCD,12.466013722987944,2.191128209851232e-29,2.0119232966172768e-26,5951,-1.3192847677765558,ENSG00000099194,,,,L6-L2,L6~Sp11D05-L2~Sp11D01
1,pairwise,Sp11D06-Sp11D01,METRN,17.66687169590844,2.409215648504085e-49,2.806013465812708e-45,8393,-1.3931874559040018,ENSG00000103260,,,,L1-L2,L1~Sp11D06-L2~Sp11D01
2,pairwise,Sp11D06-Sp11D01,LINC00844,15.631515775065083,2.103942352335316e-41,1.2252308288824713e-37,5782,-2.1598322149419635,ENSG00000237949,,,,L1-L2,L1~Sp11D06-L2~Sp11D01
3,pairwise,Sp11D06-Sp11D01,CSRP1,15.579602072275286,3.345006437492309e-41,1.2986429992490976e-37,967,-1.541767901258452,ENSG00000159176,,,,L1-L2,L1~Sp11D06-L2~Sp11D01
4,pairwise,Sp11D06-Sp11D01,GFAP,15.227227029815523,7.739220683720102e-40,2.2534675825822007e-36,9280,-2.431800173036983,ENSG00000131095,,,,L1-L2,L1~Sp11D06-L2~Sp11D01
5,pairwise,Sp11D06-Sp11D01,AHNAK,15.147653457206449,1.570846282521575e-39,3.659129330505757e-36,6366,-2.082774331667399,ENSG00000124942,,,,L1-L2,L1~Sp11D06-L2~Sp11D01
6,pairwise,Sp11D06-Sp11D01,B2M,14.503214185156708,4.737843453089125e-37,9.196943783021506e-34,8117,-1.4197479481871378,ENSG00000166710,,,,L1-L2,L1~Sp11D06-L2~Sp11D01
7,pairwise,Sp11D06-Sp11D01,TSC22D4,14.472665601270718,6.2030692304587534e-37,1.0321021046736157e-33,4516,-1.3069603805047114,ENSG00000166925,,,,L1-L2,L1~Sp11D06-L2~Sp11D01
8,pairwise,Sp11D06-Sp11D01,EZR,14.329949833897738,2.1809625347325e-36,3.0086442089159996e-33,4138,-1.6257336149069337,ENSG00000092820,,,,L1-L2,L1~Sp11D06-L2~Sp11D01
9,pairwise,Sp11D06-Sp11D01,AHCYL1,14.32268874427409,2.3248731759460802e-36,3.0086442089159996e-33,610,-1.2912377844680627,ENSG00000168710,,,,L1-L2,L1~Sp11D06-L2~Sp11D01
10,pairwise,Sp11D06-Sp11D01,PHGDH,14.229028659577247,5.2976775740872534e-36,6.170205070539424e-33,660,-1.6063489442655854,ENSG00000092621,,,,L1-L2,L1~Sp11D06-L2~Sp11D01
1,pairwise,Sp11D07-Sp11D01,PLP1,29.185616047532832,1.4930574431015486e-92,1.7389640039803735e-88,11478,-5.045408903893377,ENSG00000123560,,,,WMd-L2,WMd~Sp11D07-L2~Sp11D01
2,pairwise,Sp11D07-Sp11D01,CNP,28.52615643876425,3.0603713206199004e-90,1.782207238562999e-86,9226,-3.725101667757599,ENSG00000173786,,,,WMd-L2,WMd~Sp11D07-L2~Sp11D01
3,pairwise,Sp11D07-Sp11D01,SOX2-OT,28.298651102035393,1.944034740712805e-89,6.0245805943615135e-86,2535,-3.5089341648237804,ENSG00000242808,,,,WMd-L2,WMd~Sp11D07-L2~Sp11D01
4,pairwise,Sp11D07-Sp11D01,SELENOP,28.290994996009637,2.0690583306813818e-89,6.0245805943615135e-86,3118,-3.8272450729185037,ENSG00000250722,,,,WMd-L2,WMd~Sp11D07-L2~Sp11D01
5,pairwise,Sp11D07-Sp11D01,CRYAB,28.13095811277439,7.626252072567096e-89,1.7764591577837792e-85,6665,-3.7209244472818517,ENSG00000109846,,,,WMd-L2,WMd~Sp11D07-L2~Sp11D01
6,pairwise,Sp11D07-Sp11D01,RNASE1,27.768119804272175,1.485339038315113e-87,2.8832906298760206e-84,7612,-4.0808745811139024,ENSG00000129538,,,,WMd-L2,WMd~Sp11D07-L2~Sp11D01
7,pairwise,Sp11D07-Sp11D01,CLDND1,27.69956674747557,2.607622546585263e-87,4.338711400011222e-84,2288,-3.718270543880938,ENSG00000080822,,,,WMd-L2,WMd~Sp11D07-L2~Sp11D01
8,pairwise,Sp11D07-Sp11D01,SCD,27.580215345823465,6.956208150271919e-87,1.012736954077713e-83,5951,-2.944570367536147,ENSG00000099194,,,,WMd-L2,WMd~Sp11D07-L2~Sp11D01
9,pairwise,Sp11D07-Sp11D01,TF,26.946485134944368,1.3108122752423427e-84,1.6963367299719518e-81,2411,-5.229779416480882,ENSG00000091513,,,,WMd-L2,WMd~Sp11D07-L2~Sp11D01
10,pairwise,Sp11D07-Sp11D01,PPP1R14A,26.820080129825573,3.7484453501914893e-84,4.365814299368028e-81,10200,-4.587009408947878,ENSG00000167641,,,,WMd-L2,WMd~Sp11D07-L2~Sp11D01
1,pairwise,Sp11D08-Sp11D01,PLP1,18.770082084652554,1.1636775514816673e-53,1.3553352442106979e-49,11478,-3.2164761792855776,ENSG00000123560,,,,WMuf-L2,WMuf~Sp11D08-L2~Sp11D01
2,pairwise,Sp11D08-Sp11D01,MOBP,18.42049648886621,2.7092445235947224e-52,1.5777285483153867e-48,2079,-3.667451883049723,ENSG00000168314,,,,WMuf-L2,WMuf~Sp11D08-L2~Sp11D01
3,pairwise,Sp11D08-Sp11D01,MBP,18.255364911172638,1.199172940961981e-51,4.292683810642159e-48,9747,-3.561046011641479,ENSG00000197971,,,,WMuf-L2,WMuf~Sp11D08-L2~Sp11D01
4,pairwise,Sp11D08-Sp11D01,LINC00844,18.2324414983756,1.4742624918492862e-51,4.292683810642159e-48,5782,-2.5192063950735077,ENSG00000237949,,,,WMuf-L2,WMuf~Sp11D08-L2~Sp11D01
5,pairwise,Sp11D08-Sp11D01,SCD,17.52261974665348,8.838096101728377e-49,2.0587461059366084e-45,5951,-1.854428034253739,ENSG00000099194,,,,WMuf-L2,WMuf~Sp11D08-L2~Sp11D01
6,pairwise,Sp11D08-Sp11D01,RNASE1,17.20735483838694,1.512477968531558e-47,2.9359718165811763e-44,7612,-2.50672995525371,ENSG00000129538,,,,WMuf-L2,WMuf~Sp11D08-L2~Sp11D01
7,pairwise,Sp11D08-Sp11D01,ERMN,17.136149940179163,2.8717472766075933e-47,4.778177218664091e-44,1655,-3.404615702489117,ENSG00000136541,,,,WMuf-L2,WMuf~Sp11D08-L2~Sp11D01
8,pairwise,Sp11D08-Sp11D01,BCAS1,17.04802851523754,6.348808259136941e-47,9.243071224270994e-44,10750,-3.1308463254842294,ENSG00000064787,,,,WMuf-L2,WMuf~Sp11D08-L2~Sp11D01
9,pairwise,Sp11D08-Sp11D01,PPP1R14A,16.944272634292172,1.6153334469846652e-46,2.090420961892266e-43,10200,-2.8726264411476867,ENSG00000167641,,,,WMuf-L2,WMuf~Sp11D08-L2~Sp11D01
10,pairwise,Sp11D08-Sp11D01,SELENOP,16.386821887229175,2.4247833378751226e-44,2.8241451536231553e-41,3118,-2.1974522516652497,ENSG00000250722,,,,WMuf-L2,WMuf~Sp11D08-L2~Sp11D01
1,pairwise,Sp11D09-Sp11D01,HBA1,28.868293500454335,1.9209105627186183e-91,2.2372845323983747e-87,8369,-7.094606302691162,ENSG00000206172,,,,Vasc-L2,Vasc~Sp11D09-L2~Sp11D01
2,pairwise,Sp11D09-Sp11D01,HBA2,27.781329938539702,1.3327685500898576e-87,7.761377651448286e-84,8368,-7.311472334945258,ENSG00000188536,,,,Vasc-L2,Vasc~Sp11D09-L2~Sp11D01
3,pairwise,Sp11D09-Sp11D01,HBB,23.965058264677435,1.2360969245583564e-73,4.798940293443726e-70,6149,-7.0472029113455745,ENSG00000244734,,,,Vasc-L2,Vasc~Sp11D09-L2~Sp11D01
4,pairwise,Sp11D09-Sp11D01,B2M,23.809891873287835,4.728370362768221e-73,1.3767832403790368e-69,8117,-2.3307967945653507,ENSG00000166710,,,,Vasc-L2,Vasc~Sp11D09-L2~Sp11D01
5,pairwise,Sp11D09-Sp11D01,HLA-E,22.744036862527327,5.067668813092123e-69,1.1804627733216791e-65,3685,-2.7322687215745756,ENSG00000204592,,,,Vasc-L2,Vasc~Sp11D09-L2~Sp11D01
6,pairwise,Sp11D09-Sp11D01,IFITM3,20.665443302457266,4.858324876256007e-61,9.430818305625619e-58,6104,-2.564872411092731,ENSG00000142089,,,,Vasc-L2,Vasc~Sp11D09-L2~Sp11D01
7,pairwise,Sp11D09-Sp11D01,HLA-B,19.45963564388715,2.363120808953953e-56,3.931895437412384e-53,3704,-2.3858479993027046,ENSG00000234745,,,,Vasc-L2,Vasc~Sp11D09-L2~Sp11D01
8,pairwise,Sp11D09-Sp11D01,AHNAK,18.924116698955,2.9098349264877695e-54,4.236355923600381e-51,6366,-2.6020310420628494,ENSG00000124942,,,,Vasc-L2,Vasc~Sp11D09-L2~Sp11D01
9,pairwise,Sp11D09-Sp11D01,IGFBP7,18.874664288324276,4.540447022634242e-54,5.875842941402334e-51,2778,-2.3939130941455495,ENSG00000163453,,,,Vasc-L2,Vasc~Sp11D09-L2~Sp11D01
10,pairwise,Sp11D09-Sp11D01,TXNIP,18.854651528319078,5.436312065003423e-54,6.331672662109487e-51,676,-3.6226797669224613,ENSG00000265972,,,,Vasc-L2,Vasc~Sp11D09-L2~Sp11D01
1,pairwise,Sp11D10-Sp11D01,SLC6A1,21.005803395380987,2.3441602541025826e-62,2.7302434479532778e-58,1990,-1.9070547805212366,ENSG00000157103,,,,Inhib-L2,Inhib~Sp11D10-L2~Sp11D01
2,pairwise,Sp11D10-Sp11D01,SPOCK3,16.044002670691338,5.250151125296698e-43,3.0574255078165326e-39,2986,-1.9668533331918114,ENSG00000196104,,,,Inhib-L2,Inhib~Sp11D10-L2~Sp11D01
3,pairwise,Sp11D10-Sp11D01,DNER,15.975713002804449,9.679787805443232e-43,3.758016285666577e-39,1886,-1.5510365409729774,ENSG00000187957,,,,Inhib-L2,Inhib~Sp11D10-L2~Sp11D01
4,pairwise,Sp11D10-Sp11D01,GAD2,13.812310458725799,2.037147173238221e-34,5.93166328167639e-31,5718,-2.8794448614921286,ENSG00000136750,,,,Inhib-L2,Inhib~Sp11D10-L2~Sp11D01
5,pairwise,Sp11D10-Sp11D01,GAD1,13.162110679136292,5.726120942712164e-32,1.3338426123953715e-28,1693,-2.7653617736067098,ENSG00000128683,,,,Inhib-L2,Inhib~Sp11D10-L2~Sp11D01
6,pairwise,Sp11D10-Sp11D01,SST,12.883961038746554,6.23970129908082e-31,1.2112300171732386e-27,2576,-3.0346957976175153,ENSG00000157005,,,,Inhib-L2,Inhib~Sp11D10-L2~Sp11D01
7,pairwise,Sp11D10-Sp11D01,RGS5,10.377277768918773,5.813285030589269e-22,4.513822050084881e-19,867,-1.5109898537152375,ENSG00000143248,,,,Inhib-L2,Inhib~Sp11D10-L2~Sp11D01
8,pairwise,Sp11D10-Sp11D01,TAC1,10.289165581947836,1.159517750334836e-21,8.440564523843647e-19,4482,-3.0644024088447734,ENSG00000006128,,,,Inhib-L2,Inhib~Sp11D10-L2~Sp11D01
9,pairwise,Sp11D10-Sp11D01,FXYD6,9.662259750119654,1.446596143778868e-19,8.023097755520226e-17,6692,-0.8805865284467149,ENSG00000137726,,,,Inhib-L2,Inhib~Sp11D10-L2~Sp11D01
10,pairwise,Sp11D10-Sp11D01,CNTNAP4,9.508166538086614,4.623618778494639e-19,2.3413603440490026e-16,8821,-1.889521444829561,ENSG00000152910,,,,Inhib-L2,Inhib~Sp11D10-L2~Sp11D01
1,pairwise,Sp11D11-Sp11D01,LINC00844,24.39499007614311,3.0427084471548466e-75,3.54384252840125e-71,5782,-3.400422679309326,ENSG00000237949,,,,WMa-L2,WMa~Sp11D11-L2~Sp11D01
2,pairwise,Sp11D11-Sp11D01,PLP1,23.40529911177194,1.5809228147872563e-71,9.206504011913587e-68,11478,-4.0461474016685814,ENSG00000123560,,,,WMa-L2,WMa~Sp11D11-L2~Sp11D01
3,pairwise,Sp11D11-Sp11D01,MOBP,23.23970326088901,6.6797605518825116e-71,2.593305704925854e-67,2079,-4.667743774182864,ENSG00000168314,,,,WMa-L2,WMa~Sp11D11-L2~Sp11D01
4,pairwise,Sp11D11-Sp11D01,SCD,23.15444103335548,1.404253029198569e-70,4.088833757768933e-67,5951,-2.4720575995794816,ENSG00000099194,,,,WMa-L2,WMa~Sp11D11-L2~Sp11D01
5,pairwise,Sp11D11-Sp11D01,MBP,22.70224080084059,7.307841505822246e-69,1.702288600366234e-65,9747,-4.467546992342249,ENSG00000197971,,,,WMa-L2,WMa~Sp11D11-L2~Sp11D01
