t_stat_Sp02D01,t_stat_Sp02D02,p_value_Sp02D01,p_value_Sp02D02,fdr_Sp02D01,fdr_Sp02D02,logFC_Sp02D01,logFC_Sp02D02,ensembl,gene
8.195251014888454,-8.195251014888457,1.5614526250565506e-11,1.561452625056528e-11,7.545064313556465e-11,7.545064313556357e-11,4.867232417596577,-4.867232417596583,ENSG00000177453,NIM1K
4.466672245283262,-4.466672245283262,3.343067885220866e-5,3.343067885220866e-5,4.3861414649240086e-5,4.3861414649240086e-5,2.681544424551684,-2.681544424551686,ENSG00000112972,HMGCS1
6.309635383867345,-6.30963538386735,3.073938033887298e-8,3.0739380338872415e-8,6.999865192127611e-8,6.999865192127482e-8,3.8527996275696808,-3.852799627569686,ENSG00000151881,TMEM267
5.455709802864804,-5.4557098028648054,8.612695879656706e-7,8.61269587965666e-7,1.4811732537902036e-6,1.4811732537901737e-6,3.9759523871915357,-3.975952387191539,ENSG00000172239,PAIP1
4.414996192804155,-4.414996192804159,4.014227716721754e-5,4.014227716721698e-5,5.197737433068866e-5,5.197737433068794e-5,3.154802814894431,-3.154802814894435,ENSG00000248092,NNT-AS1
5.291763972773258,-5.291763972773259,1.6080681651057603e-6,1.6080681651057603e-6,2.6412228501978465e-6,2.6412228501978465e-6,3.633627712683666,-3.633627712683669,ENSG00000112992,NNT
10.616013886013661,-10.616013886013665,1.0724244337120887e-15,1.0724244337120656e-15,1.703471006893087e-14,1.703471006893087e-14,5.295894422694608,-5.295894422694614,ENSG00000251141,MRPS30-DT
7.296021631224224,-7.296021631224224,5.901385340153454e-10,5.901385340153454e-10,1.947709717971331e-9,1.947709717971331e-9,4.9601105627114865,-4.96011056271149,ENSG00000112996,MRPS30
8.118150150695241,-8.118150150695243,2.131377905741216e-11,2.131377905741201e-11,9.921842902862931e-11,9.921842902862863e-11,4.844612253112334,-4.844612253112339,ENSG00000272335,AC093297.2
8.321180453286583,-8.321180453286587,9.396696224688372e-12,9.39669622468827e-12,4.767586926631363e-11,4.7675869266313115e-11,5.697027087671551,-5.697027087671557,ENSG00000164588,HCN1
7.0811373430876206,-7.0811373430876206,1.4033917357429164e-9,1.4033917357429164e-9,4.258771143513656e-9,4.258771143513656e-9,4.52134206334229,-4.521342063342293,ENSG00000151883,PARP8
8.874907394238956,-8.874907394238969,1.0151369189610665e-12,1.0151369189610192e-12,6.642027080623086e-12,6.642027080622777e-12,4.947497954339682,-4.947497954339693,ENSG00000152684,PELO
4.483796002799812,-4.4837960027998145,3.145760511527365e-5,3.14576051152734e-5,4.147026506820349e-5,4.147026506820316e-5,2.849549091979708,-2.8495490919797115,ENSG00000164172,MOCS2
3.1177626435491943,-3.117762643549197,0.002739738373062076,0.0027397383730620524,0.0029060419493473406,0.002906041949347316,1.8197584767521475,-1.8197584767521502,ENSG00000164258,NDUFS4
7.765899906336097,-7.765899906336099,8.843674799589075e-11,8.843674799589075e-11,3.5820598768083477e-10,3.5820598768083477e-10,4.866379144556392,-4.866379144556396,ENSG00000185305,ARL15
9.83231607290549,-9.832316072905492,2.2675747157862884e-14,2.2675747157862723e-14,2.391185443228422e-13,2.3911854432284046e-13,4.795572803028687,-4.7955728030286915,ENSG00000169271,HSPB3
5.989127525493683,-5.989127525493684,1.0885607661200285e-7,1.0885607661200149e-7,2.2099808603854844e-7,2.2099808603854566e-7,4.044166279966162,-4.044166279966166,ENSG00000178996,SNX18
5.788954309316222,-5.788954309316225,2.3797410880806885e-7,2.3797410880806494e-7,4.5374723762843913e-7,4.5374723762843167e-7,4.093487160237167,-4.093487160237172,ENSG00000067248,DHX29
7.277934350175627,-7.277934350175626,6.348176975500924e-10,6.34817697550097e-10,2.082691754185896e-9,2.082691754185911e-9,4.825201878597633,-4.825201878597636,ENSG00000039123,MTREX
5.635086502819141,-5.635086502819141,4.3212207978925853e-7,4.3212207978925853e-7,7.849650347315134e-7,7.849650347315134e-7,4.126154058594274,-4.1261540585942775,ENSG00000067113,PLPP1
8.759722194977057,-8.759722194977066,1.6107119764598236e-12,1.6107119764597656e-12,1.0006829293065113e-11,1.0006829293064753e-11,4.574253473778504,-4.57425347377851,ENSG00000177058,SLC38A9
2.897821844556498,-2.897821844556501,0.005154483426664321,0.005154483426664265,0.005399534934316116,0.005399534934316058,1.8036649344945004,-1.8036649344945035,ENSG00000134352,IL6ST
5.685892071819128,-5.685892071819133,3.550340234690064e-7,3.5503402346899924e-7,6.55866110426296e-7,6.558661104262828e-7,3.5989407462505083,-3.5989407462505127,ENSG00000155545,MIER3
4.278542797590605,-4.278542797590607,6.477243878893442e-5,6.477243878893398e-5,8.120597939854702e-5,8.120597939854645e-5,2.977193047026953,-2.9771930470269563,ENSG00000062194,GPBP1
6.231726621137511,-6.231726621137512,4.1852036532321106e-8,4.1852036532321106e-8,9.267694460296527e-8,9.267694460296527e-8,3.9374848144302117,-3.9374848144302157,ENSG00000249436,AC008780.1
5.98697178687572,-5.986971786875726,1.0978054781042133e-7,1.0978054781041876e-7,2.2275765252954816e-7,2.2275765252954295e-7,4.36802983036344,-4.368029830363447,ENSG00000145632,PLK2
4.684723393976763,-4.684723393976764,1.5293190159561018e-5,1.5293190159560926e-5,2.1258306148257853e-5,2.1258306148257724e-5,3.541653630681602,-3.5416536306816067,ENSG00000152932,RAB3C
8.18017551519792,-8.180175515197924,1.659379721330129e-11,1.6593797213301112e-11,7.971638129712181e-11,7.971638129712096e-11,5.214568153213047,-5.214568153213052,ENSG00000113448,PDE4D
11.199253035276492,-11.199253035276493,1.1548040972063675e-16,1.154804097206359e-16,2.4421889938726252e-15,2.4421889938726075e-15,5.418321879822745,-5.41832187982275,ENSG00000152931,PART1
5.829268727368661,-5.829268727368664,2.033988386830284e-7,2.0339883868302617e-7,3.9261100715589395e-7,3.9261100715588966e-7,3.8471616475723263,-3.8471616475723307,ENSG00000164181,ELOVL7
5.636611831163249,-5.636611831163255,4.295834067118619e-7,4.2958340671185086e-7,7.81109847350333e-7,7.811098473503129e-7,3.373238442679628,-3.373238442679633,ENSG00000049167,ERCC8
3.5242982242040597,-3.524298224204058,7.942942253549657e-4,7.942942253549698e-4,8.755022009439012e-4,8.755022009439056e-4,2.188594974384365,-2.1885949743843653,ENSG00000164182,NDUFAF2
4.789623889862366,-4.789623889862368,1.0440387108202273e-5,1.044038710820217e-5,1.491226053434793e-5,1.4912260534347782e-5,3.3737723919163494,-3.3737723919163534,ENSG00000188725,SMIM15
6.556932064494727,-6.556932064494731,1.1491023363451646e-8,1.1491023363451352e-8,2.87972613233121e-8,2.879726132331136e-8,4.518904230561698,-4.518904230561705,ENSG00000130449,ZSWIM6
4.384921766379664,-4.384921766379667,4.4632735707413e-5,4.463273570741268e-5,5.734245742596109e-5,5.734245742596067e-5,3.053877124702398,-3.053877124702402,ENSG00000068796,KIF2A
7.576603521467114,-7.576603521467114,1.900454344226545e-10,1.900454344226545e-10,7.041785987832374e-10,7.041785987832374e-10,4.790664265394117,-4.79066426539412,ENSG00000086189,DIMT1
7.3746777717367635,-7.3746777717367635,4.296110018690442e-10,4.296110018690442e-10,1.466865427869275e-9,1.466865427869275e-9,4.556081724399923,-4.556081724399928,ENSG00000086200,IPO11
8.553899314612138,-8.553899314612147,3.6816339479715086e-12,3.6816339479714036e-12,2.0877030152026673e-11,2.0877030152026078e-11,4.906934544366498,-4.906934544366505,ENSG00000248285,AC122707.1
7.34226733448953,-7.342267334489532,4.896628794756166e-10,4.896628794756095e-10,1.6490306229327313e-9,1.6490306229327078e-9,4.454019851217688,-4.454019851217692,ENSG00000164197,RNF180
8.97642327661363,-8.976423276613634,6.762495337194552e-13,6.762495337194453e-13,4.6787407931020685e-12,4.678740793102e-12,4.876030394134171,-4.876030394134177,ENSG00000186479,RGS7BP
5.678719883611334,-5.678719883611334,3.650308736760166e-7,3.650308736760166e-7,6.726150281433833e-7,6.726150281433833e-7,4.159526556955184,-4.1595265569551865,ENSG00000153006,SREK1IP1
4.538702572902454,-4.538702572902458,2.586516503283301e-5,2.5865165032832707e-5,3.457855415460676e-5,3.457855415460635e-5,3.359626473163374,-3.3596264731633783,ENSG00000153015,CWC27
9.532269408582824,-9.532269408582831,7.406353656417305e-14,7.40635365641704e-14,6.740888992717181e-13,6.74088899271694e-13,4.8981453487323465,-4.898145348732353,ENSG00000113593,PPWD1
6.117433406786711,-6.117433406786711,6.572495962358789e-8,6.572495962358789e-8,1.397878898557942e-7,1.397878898557942e-7,4.381144294062788,-4.381144294062792,ENSG00000113595,TRIM23
6.5273326067748405,-6.527332606774844,1.2931483026913865e-8,1.2931483026913721e-8,3.2080505180214365e-8,3.208050518021401e-8,4.508543559508818,-4.508543559508824,ENSG00000113597,TRAPPC13
5.490898653578242,-5.490898653578247,7.526690984301323e-7,7.526690984301155e-7,1.3108816818186948e-6,1.3108816818186656e-6,3.965876180788059,-3.9658761807880656,ENSG00000197860,SGTB
6.62950640046781,-6.629506400467814,8.599180371680839e-9,8.599180371680715e-9,2.221422924064403e-8,2.2214229240643708e-8,4.196318144313987,-4.1963181443139925,ENSG00000123213,NLN
-0.6229468872760047,0.6229468872760054,0.5355548227676985,0.5355548227676981,0.5369007877438892,0.5369007877438887,-0.23174789015761418,0.23174789015761463,ENSG00000112851,ERBIN
4.334651472720994,-4.334651472720999,5.3248912153065464e-5,5.32489121530644e-5,6.760876037610155e-5,6.760876037610021e-5,3.3407496013916353,-3.3407496013916407,ENSG00000153914,SREK1
7.121826446495324,-7.121826446495331,1.1912421768306264e-9,1.191242176830596e-9,3.6767047763011437e-9,3.67670477630105e-9,4.898906161794513,-4.89890616179452,ENSG00000069020,MAST4
3.8264205967769835,-3.8264205967769844,2.999349214265915e-4,2.9993492142659043e-4,3.460304349319648e-4,3.4603043493196354e-4,1.9432808611506154,-1.9432808611506174,ENSG00000145675,PIK3R1
7.325343805930126,-7.325343805930131,5.242793409954911e-10,5.242793409954779e-10,1.752850698449665e-9,1.7528506984496208e-9,4.680764282173893,-4.680764282173899,ENSG00000145740,SLC30A5
7.69890588429087,-7.698905884290873,1.1593528680587561e-10,1.1593528680587392e-10,4.547776865955813e-10,4.547776865955746e-10,4.176017302112644,-4.1760173021126485,ENSG00000134057,CCNB1
5.749070781042445,-5.749070781042446,2.7788313482942523e-7,2.778831348294237e-7,5.237986155624557e-7,5.237986155624529e-7,4.042786587279126,-4.042786587279131,ENSG00000134056,MRPS36
10.586968493392975,-10.586968493392977,1.1994810218018365e-15,1.1994810218018283e-15,1.8776179242494782e-14,1.8776179242494653e-14,5.401303862307999,-5.401303862308003,ENSG00000134058,CDK7
5.11584154898826,-5.1158415489882625,3.1205303765559383e-6,3.1205303765559205e-6,4.865655128184269e-6,4.865655128184241e-6,3.607634352181329,-3.607634352181334,ENSG00000085231,AK6
4.606120724294865,-4.606120724294868,2.0310747237540826e-5,2.031074723754063e-5,2.7658001653192735e-5,2.7658001653192467e-5,3.1027436852408017,-3.1027436852408057,ENSG00000273841,TAF9
5.658360025118634,-5.658360025118639,3.949488437201503e-7,3.9494884372014377e-7,7.234787369999522e-7,7.234787369999404e-7,3.8314894871422465,-3.8314894871422513,ENSG00000152942,RAD17
5.765737646969385,-5.765737646969387,2.6045904944474453e-7,2.604590494447431e-7,4.939328334388204e-7,4.939328334388177e-7,3.5281004953673034,-3.5281004953673074,ENSG00000249437,NAIP
3.685146221756235,-3.685146221756237,4.7548228356489417e-4,4.7548228356489064e-4,5.357338128254305e-4,5.357338128254266e-4,2.6627875588611043,-2.6627875588611074,ENSG00000145734,BDP1
9.829207608808602,-9.829207608808609,2.2954582294723083e-14,2.2954582294722345e-14,2.413987345321424e-13,2.413987345321346e-13,5.451528421227274,-5.451528421227281,ENSG00000131844,MCCC2
8.486489936604233,-8.486489936604237,4.8285288745765635e-12,4.828528874576494e-12,2.6585636373680005e-11,2.658563637367962e-11,5.48674755449517,-5.486747554495177,ENSG00000164326,CARTPT
6.312072670391324,-6.312072670391325,3.0443694676764614e-8,3.0443694676764614e-8,6.944836521806607e-8,6.944836521806607e-8,1.543900512555385,-1.5439005125553864,ENSG00000131711,MAP1B
5.641033846496787,-5.6410338464967875,4.223065669513218e-7,4.223065669513218e-7,7.689662154089235e-7,7.689662154089235e-7,4.074653874265527,-4.074653874265531,ENSG00000113048,MRPS27
9.490180617317545,-9.49018061731755,8.749373313864707e-14,8.749373313864551e-14,7.791589722462427e-13,7.791589722462289e-13,4.909937754840427,-4.909937754840432,ENSG00000049883,PTCD2
4.809196692081328,-4.809196692081331,9.7190036064607785e-06,9.719003606460704e-6,1.3959452907814537e-5,1.395945290781443e-5,3.436178325520852,-3.4361783255208564,ENSG00000083312,TNPO1
5.431540694311797,-5.431540694311798,9.446632056628865e-7,9.446632056628865e-7,1.6122549370180394e-6,1.6122549370180394e-6,3.588931598715446,-3.5889315987154493,ENSG00000157107,FCHO2
2.7863899957244462,-2.786389995724448,0.007023395090042123,0.007023395090042092,0.00731753889954132,0.007317538899541288,1.0198258224137677,-1.019825822413769,ENSG00000145741,BTF3
5.619149515775271,-5.6191495157752716,4.595486390272705e-7,4.595486390272705e-7,8.319340620136879e-7,8.319340620136879e-7,3.7494104841165274,-3.749410484116531,ENSG00000164331,ANKRA2
7.55636449020909,-7.556364490209093,2.0623981005666098e-10,2.0623981005665798e-10,7.573911500747473e-10,7.573911500747363e-10,4.102476494871242,-4.102476494871246,ENSG00000164338,UTP15
11.170636610220047,-11.170636610220052,1.2870778978083738e-16,1.2870778978083554e-16,2.6905190569474116e-15,2.6905190569473544e-15,4.959935710628512,-4.9599357106285185,ENSG00000214944,ARHGEF28
5.695872099640092,-5.695872099640095,3.415719951562049e-7,3.4157199515620303e-7,6.327149463517979e-7,6.327149463517945e-7,3.0348889521136337,-3.0348889521136377,ENSG00000171617,ENC1
6.545413386691224,-6.545413386691224,1.203157158831121e-8,1.203157158831121e-8,3.004127350174489e-8,3.004127350174489e-8,4.441370616587364,-4.441370616587367,ENSG00000049860,HEXB
8.573927859777744,-8.573927859777747,3.3967591886276282e-12,3.396759188627591e-12,1.9442706726395054e-11,1.944270672639484e-11,5.1527531264465996,-5.152753126446607,ENSG00000164347,GFM2
3.875054340775097,-3.8750543407750992,2.5540495853127327e-4,2.5540495853127175e-4,2.966985901074281e-4,2.966985901074264e-4,2.584161481875354,-2.5841614818753573,ENSG00000164346,NSA2
7.100468696071256,-7.10046869607126,1.2982726340001671e-9,1.2982726340001342e-9,3.976282189598605e-9,3.976282189598505e-9,5.119881702818785,-5.119881702818792,ENSG00000198780,FAM169A
10.548466294981068,-10.548466294981075,1.3915947439088615e-15,1.3915947439088416e-15,2.1269363642300137e-14,2.126936364230029e-14,5.0048068749347365,-5.004806874934745,ENSG00000176928,GCNT4
4.698206945929483,-4.698206945929486,1.4563736126775322e-5,1.4563736126775178e-5,2.031757109437252e-5,2.0317571094372315e-05,3.194263972673834,-3.194263972673838,ENSG00000113161,HMGCR
4.921388410309856,-4.921388410309857,6.433316148410314e-6,6.433316148410291e-6,9.502119663535562e-6,9.502119663535528e-6,3.5219685725389858,-3.521968572538989,ENSG00000113163,CERT1
5.447746805380559,-5.447746805380565,8.879108432281383e-7,8.879108432281188e-7,1.5223584755392178e-6,1.5223584755391846e-6,3.7533723984214133,-3.7533723984214196,ENSG00000122008,POLK
9.283606205279542,-9.283606205279543,1.986422557802228e-13,1.9864225578022206e-13,1.5814821850417189e-12,1.581482185041713e-12,4.21176258674096,-4.211762586740963,ENSG00000122012,SV2C
5.601539455395983,-5.601539455395984,4.918552872450677e-7,4.918552872450651e-7,8.868114031874912e-7,8.868114031874864e-7,3.906544076797864,-3.906544076797867,ENSG00000145708,CRHBP
5.512410934541276,-5.512410934541278,6.93048970669211e-7,6.930489706692035e-7,1.2158311332577242e-6,1.215831133257711e-6,4.017425971828511,-4.017425971828515,ENSG00000164252,AGGF1
3.7968395003535322,-3.796839500353534,3.305641392551232e-4,3.3056413925512066e-4,3.792864474214705e-4,3.7928644742146755e-4,2.6682977101650205,-2.6682977101650236,ENSG00000132846,ZBED3
6.958858633575186,-6.95885863357519,2.2954943610814e-9,2.2954943610813748e-09,6.6485425060064184e-9,6.648542506006345e-9,4.84340844478671,-4.843408444786714,ENSG00000113231,PDE8B
6.330380323140611,-6.3303803231406155,2.8311083692044557e-8,2.8311083692044044e-8,6.523956497003415e-8,6.523956497003297e-8,4.359313811244117,-4.3593138112441245,ENSG00000164253,WDR41
3.688462814448379,-3.6884628144483806,4.7041661876022717e-4,4.7041661876022435e-4,5.303836648183487e-4,5.303836648183464e-4,1.3734681937524473,-1.3734681937524489,ENSG00000171530,TBCA
6.453715722642964,-6.453715722642969,1.7340136492384668e-8,1.7340136492384225e-8,4.178972894664705e-8,4.1789728946645986e-8,4.29731662650263,-4.297316626502637,ENSG00000132842,AP3B1
7.891645658457284,-7.891645658457287,5.320514843293097e-11,5.3205148432930216e-11,2.2561479364814717e-10,2.2561479364814396e-10,4.262770806661014,-4.2627708066610195,ENSG00000245556,SCAMP1-AS1
4.8036571983325,-4.803657198332503,9.918073019234902e-6,9.918073019234821e-6,1.4231241464464071e-5,1.4231241464463955e-5,3.2754839451943134,-3.2754839451943174,ENSG00000085365,SCAMP1
6.516303927739893,-6.516303927739897,1.3512931241693827e-8,1.3512931241693482e-8,3.335842693211997e-8,3.3358426932119124e-8,4.029198250815284,-4.0291982508152895,ENSG00000145685,LHFPL2
8.546814524375387,-8.54681452437539,3.788041069745915e-12,3.78804106974586e-12,2.1438385075744005e-11,2.1438385075743692e-11,4.572546861845842,-4.572546861845847,ENSG00000113273,ARSB
5.590757241103753,-5.590757241103752,5.127316324658873e-7,5.127316324658873e-7,9.212922529303177e-7,9.212922529303177e-7,3.673973612097849,-3.673973612097851,ENSG00000152409,JMY
4.774602021830199,-4.774602021830204,1.1029283418578134e-5,1.1029283418577877e-5,1.5687538495771775e-5,1.568753849577141e-5,3.4500009580701945,-3.4500009580702007,ENSG00000152413,HOMER1
8.553589515111637,-8.553589515111645,3.686223567242439e-12,3.68622356724232e-12,2.08928144173741e-11,2.089281441737342e-11,4.989838753976079,-4.989838753976086,ENSG00000164329,TENT2
6.773261785340462,-6.773261785340462,4.8362797213315695e-9,4.8362797213315695e-9,1.3137850370680388e-8,1.313785037068005e-8,4.631074385908725,-4.631074385908729,ENSG00000177034,MTX3
5.6387725132729845,-5.638772513272992,4.2601246775778616e-7,4.2601246775777684e-7,7.749822656112707e-7,7.749822656112537e-7,3.824484421662216,-3.8244844216622225,ENSG00000113296,THBS4
4.598885522852039,-4.5988855228520436,2.0846095551227788e-5,2.08460955512275e-5,2.835363119771935e-5,2.8353631197718958e-5,3.423273891974186,-3.4232738919741914,ENSG00000164300,SERINC5
2.493651827705147,-2.493651827705149,0.015265453929668273,0.015265453929668214,0.015723512693295572,0.015723512693295513,1.806425159406684,-1.8064251594066867,ENSG00000039319,ZFYVE16
6.62272294175545,-6.622722941755451,8.83554715236198e-9,8.83554715236198e-9,2.2768903866902073e-8,2.2768903866902073e-8,4.4271364567641225,-4.427136456764127,ENSG00000249042,AC008771.1
5.477641256703974,-5.477641256703978,7.919002294793416e-7,7.919002294793286e-7,1.372595423227004e-6,1.3725954232269813e-6,3.6887347101195456,-3.688734710119552,ENSG00000228716,DHFR
8.500412312557826,-8.500412312557831,4.565447172835346e-12,4.565447172835297e-12,2.5293626865593526e-11,2.5293626865593255e-11,4.98822026574156,-4.988220265741567,ENSG00000113318,MSH3
5.805986929543385,-5.805986929543386,2.2270922118822996e-7,2.2270922118822874e-7,4.2668106503899375e-7,4.266810650389914e-7,4.323588061906444,-4.323588061906448,ENSG00000113319,RASGRF2
12.330519008798134,-12.330519008798136,1.7173186908828934e-18,1.7173186908828807e-18,6.056689821991862e-17,6.056689821991818e-17,5.238294984516494,-5.2382949845164974,ENSG00000131732,ZCCHC9
5.690315096811287,-5.690315096811292,3.4900435757746883e-7,3.4900435757746317e-7,6.456552708229904e-7,6.4565527082298e-7,4.183390638929714,-4.18339063892972,ENSG00000145687,SSBP2
9.587054274501659,-9.587054274501664,5.963427446228633e-14,5.963427446228485e-14,5.572288263164202e-13,5.572288263164064e-13,4.790764718667097,-4.790764718667101,ENSG00000152348,ATG10
1.4207525301069805,-1.4207525301069819,0.1602904580223257,0.1602904580223252,0.16180104872620102,0.16180104872620052,0.2812730270013582,-0.28127302700135864,ENSG00000186468,RPS23
4.295241338271911,-4.2952413382719135,6.111155382451181e-5,6.11115538245112e-5,7.687456009590612e-5,7.687456009590535e-5,3.0101821543223943,-3.010182154322398,ENSG00000174695,TMEM167A
8.007430919171416,-8.007430919171425,3.332856237412743e-11,3.3328562374126114e-11,1.4782380528305728e-10,1.4782380528305514e-10,4.285629489474115,-4.285629489474123,ENSG00000152422,XRCC4
-0.18749626057128646,0.18749626057128696,0.8518705742665649,0.8518705742665645,0.8523126451406003,0.8523126451406,-0.08931955223685727,0.08931955223685756,ENSG00000038427,VCAN
9.138881319407579,-9.138881319407577,3.534917292401694e-13,3.5349172924017076e-13,2.6280156322945244e-12,2.6280156322945345e-12,4.576280034937445,-4.576280034937447,ENSG00000145681,HAPLN1
0.600911784553728,-0.6009117845537283,0.550042012423136,0.5500420124231358,0.5512810604497347,0.5512810604497345,0.14491680121491465,-0.14491680121491482,ENSG00000164176,EDIL3
4.527786437027499,-4.527786437027501,2.689380207712725e-5,2.689380207712707e-5,3.581711978220217e-5,3.581711978220193e-5,0.929887340829366,-0.9298873408293669,ENSG00000127184,COX7C
5.478669315789647,-5.4786693157896496,7.887872474475498e-7,7.887872474475412e-7,1.3680196219600085e-6,1.3680196219599935e-6,3.878522291534034,-3.878522291534039,ENSG00000145715,RASA1
5.850514271671599,-5.850514271671603,1.8722733513859792e-7,1.872273351385959e-7,3.6339694847035245e-7,3.633969484703486e-7,4.267664645191965,-4.267664645191971,ENSG00000134480,CCNH
6.586590587835817,-6.586590587835816,1.0207789574147842e-8,1.0207789574147842e-8,2.5895550393364524e-8,2.5895550393364524e-8,3.963772604947448,-3.963772604947452,ENSG00000164180,TMEM161B
5.551107682646731,-5.5511076826467365,5.972964255572931e-7,5.972964255572801e-7,1.0589310422753665e-6,1.0589310422753434e-6,3.9943876290211735,-3.9943876290211797,ENSG00000247828,TMEM161B-AS1
3.7581955650222048,-3.758195565022205,3.751129329295066e-4,3.75112932929506e-4,4.279394879811176e-4,4.279394879811169e-4,2.6623964292068436,-2.662396429206846,ENSG00000245526,LINC00461
4.9951640580226595,-4.99516405802266,4.8949801654969505e-6,4.8949801654969285e-6,7.3711443054502375e-6,7.371144305450204e-6,3.2499432518225246,-3.2499432518225277,ENSG00000081189,MEF2C
9.31287595893234,-9.312875958932347,1.7681915911792913e-13,1.7681915911792534e-13,1.4293808753851883e-12,1.4293808753851576e-12,5.26434513539768,-5.264345135397687,ENSG00000153140,CETN3
7.451545982917049,-7.451545982917052,3.149699287852416e-10,3.1496992878523703e-10,1.1074687344035485e-9,1.1074687344035324e-9,4.806305829323667,-4.806305829323671,ENSG00000176055,MBLAC2
6.809709251622334,-6.809709251622336,4.178625097355172e-9,4.178625097355172e-9,1.149006302287729e-8,1.149006302287721e-8,3.913511566330852,-3.9135115663308557,ENSG00000113356,POLR3G
13.487966221077224,-13.487966221077231,2.734029509335106e-20,2.734029509335028e-20,1.4642246927772457e-18,1.464224692777204e-18,5.477259993831614,-5.4772599938316215,ENSG00000176018,LYSMD3
4.488210219517754,-4.488210219517754,3.0967628215300815e-5,3.0967628215300815e-5,4.0871412879091405e-5,4.0871412879090924e-5,3.3060747764586162,-3.306074776458618,ENSG00000164199,ADGRV1
4.470451408876782,-4.470451408876787,3.2985138234124244e-5,3.298513823412358e-5,4.335553676767972e-5,4.335553676767885e-5,3.208671410618968,-3.208671410618973,ENSG00000113369,ARRDC3
3.9458230096924343,-3.9458230096924374,2.0176971991200555e-4,2.0176971991200368e-4,2.3741960328980572e-4,2.3741960328980353e-4,2.7071625215904165,-2.7071625215904205,ENSG00000237187,NR2F1-AS1
4.900902053978458,-4.900902053978462,6.938623062396513e-6,6.938623062396394e-6,1.0182163083318897e-5,1.0182163083318722e-5,3.5282784092056803,-3.528278409205685,ENSG00000175745,NR2F1
5.1751932939033205,-5.175193293903323,2.497248104508035e-6,2.4972481045080114e-6,3.963255051851962e-6,3.963255051851924e-6,3.75180580177823,-3.7518058017782345,ENSG00000113391,FAM172A
6.06952667412787,-6.0695266741278715,7.937159986392435e-8,7.937159986392349e-8,1.6618473614948e-7,1.661847361494782e-7,3.924970150437711,-3.9249701504377144,ENSG00000133302,SLF1
6.233692835765213,-6.2336928357652175,4.152772818418492e-8,4.152772818418439e-8,9.202926429782589e-8,9.202926429782471e-8,4.467748185797056,-4.467748185797063,ENSG00000175471,MCTP1
5.150089902782902,-5.150089902782906,2.744337050993934e-6,2.7443370509938878e-6,4.321602369438854e-6,4.321602369438782e-6,3.7986161206518716,-3.798616120651877,ENSG00000198677,TTC37
1.2588431780128664,-1.2588431780128666,0.21270444969333746,0.2127044496933374,0.21435360868129,0.21435360868128994,0.7139691122116429,-0.7139691122116435,ENSG00000164292,RHOBTB3
7.137659234714826,-7.137659234714829,1.1176215275679553e-9,1.117621527567947e-9,3.4698459020145214e-9,3.4698459020144957e-9,4.604624898029076,-4.604624898029082,ENSG00000173221,GLRX
5.9846261050176714,-5.984626105017676,1.1079530825253472e-7,1.1079530825253292e-7,2.246197206213322e-7,2.2461972062132855e-7,4.166330798162786,-4.166330798162792,ENSG00000118985,ELL2
8.105891627177874,-8.105891627177872,2.239501419363229e-11,2.2395014193632453e-11,1.0362620967677533e-10,1.0362620967677609e-10,5.328420055158673,-5.328420055158675,ENSG00000175426,PCSK1
4.866217173956214,-4.866217173956216,7.884085873554582e-6,7.884085873554506e-6,1.147930841853737e-5,1.147930841853726e-5,3.318836065170691,-3.3188360651706956,ENSG00000153113,CAST
8.471223674081811,-8.471223674081813,5.134510946960609e-12,5.1345109469605715e-12,2.8096510233888514e-11,2.809651023388831e-11,4.752853525601836,-4.75285352560184,ENSG00000164307,ERAP1
4.970370120282764,-4.970370120282764,5.366743628355886e-6,5.366743628355886e-6,8.035528124879742e-6,8.035528124879742e-6,3.559608134929321,-3.5596081349293236,ENSG00000113441,LNPEP
4.3595974428884166,-4.359597442888421,4.878888709000044e-5,4.8788887089999704e-5,6.225345751788277e-5,6.225345751788182e-5,3.168053257622577,-3.1680532576225824,ENSG00000145721,LIX1
8.382939864843676,-8.382939864843683,7.326432632380584e-12,7.326432632380346e-12,3.824556529394341e-11,3.824556529394217e-11,4.724929516192199,-4.724929516192205,ENSG00000058729,RIOK2
6.072175087930606,-6.072175087930607,7.854873307907374e-8,7.854873307907318e-8,1.6470033428651896e-7,1.647003342865178e-7,4.387578840357679,-4.387578840357683,ENSG00000174136,RGMB
4.917850544146168,-4.917850544146171,6.517928645662923e-6,6.5179286456628096e-6,9.6123659578058e-6,9.612365957805633e-6,3.3415786947734607,-3.341578694773465,ENSG00000153922,CHD1
5.977326706062523,-5.977326706062525,1.1401288268620722e-7,1.1401288268620577e-7,2.3061742033817888e-7,2.3061742033817594e-7,4.3168097008523905,-4.316809700852395,ENSG00000174132,FAM174A
9.217360678036059,-9.21736067803607,2.5856195575127626e-13,2.585619557512661e-13,1.997309441040774e-12,1.9973094410407456e-12,4.866468330555888,-4.866468330555897,ENSG00000113532,ST8SIA4
6.109916384344857,-6.1099163843448565,6.770110850424892e-8,6.770110850424929e-8,1.4362120359016166e-7,1.4362120359016246e-7,4.668972198701241,-4.668972198701242,ENSG00000145730,PAM
7.012611363515144,-7.012611363515145,1.8491733303459773e-9,1.849173330345964e-9,5.465313511865679e-9,5.46531351186564e-9,3.8337205986504594,-3.833720598650462,ENSG00000145723,GIN1
