top,model_type,test,gene,stat,pval,fdr,gene_index,logFC,ensembl,in_rows,in_rows_top20,results,anno,SpD
6,pairwise,Sp10D03-Sp10D08,SYNGR1,13.68990058791405,2.2529404366376607e-33,1.6842137851639414e-30,11421,1.167668692733078,ENSG00000100321,,,,NA,NA
7,pairwise,Sp10D03-Sp10D08,RTN1,13.624429271076135,3.9090038732118644e-33,2.7503291369110065e-30,7977,1.104037939367581,ENSG00000139970,,,,NA,NA
8,pairwise,Sp10D03-Sp10D08,ATP1A1,13.526705687380788,8.888037464738943e-33,5.9061008953190276e-30,666,1.0533815627971972,ENSG00000163399,,,,NA,NA
9,pairwise,Sp10D03-Sp10D08,SYT1,13.253318455790204,8.78349381137035e-32,4.2023747791120304e-29,7333,1.1964369740415375,ENSG00000067715,,,,NA,NA
10,pairwise,Sp10D03-Sp10D08,KLC1,13.213844027785123,1.2215597076078117e-31,5.619644485652706e-29,8189,0.8763149482920323,ENSG00000126214,,,,NA,NA
1,pairwise,Sp10D03-Sp10D09,SERPINI1,15.509728809819636,4.198635420059223e-40,1.2876891861366247e-37,2557,1.2554172158349193,ENSG00000163536,,,,NA,NA
2,pairwise,Sp10D03-Sp10D09,RTN3,14.505739766174537,2.2490222060879863e-36,4.2032116573466255e-34,6554,0.8876326082567463,ENSG00000133318,,,,NA,NA
3,pairwise,Sp10D03-Sp10D09,ATP6V1B2,14.439136404268874,3.963913619427125e-36,7.0764732540250505e-34,4887,1.2331600949611774,ENSG00000147416,,,,NA,NA
4,pairwise,Sp10D03-Sp10D09,SYT1,14.33084172241737,9.95233916563423e-36,1.7252163588427684e-33,7333,1.2937098707038484,ENSG00000067715,,,,NA,NA
5,pairwise,Sp10D03-Sp10D09,SNAP25,13.997886714092598,1.6741365488052967e-34,2.6005645792545657e-32,10845,1.1308598908224905,ENSG00000132639,,,,NA,NA
6,pairwise,Sp10D03-Sp10D09,SV2A,13.991856325717865,1.7617488096281078e-34,2.701574039995102e-32,702,0.9553777478345831,ENSG00000159164,,,,NA,NA
7,pairwise,Sp10D03-Sp10D09,PRNP,13.934449903293725,2.8624510668436907e-34,4.2268860753725165e-32,10830,0.7669757668108357,ENSG00000171867,,,,NA,NA
8,pairwise,Sp10D03-Sp10D09,KIFAP3,13.665301030149553,2.7713866798629484e-33,3.8266161746439095e-31,908,1.0397507000980672,ENSG00000075945,,,,NA,NA
9,pairwise,Sp10D03-Sp10D09,RTN1,13.583939643533235,5.494678546441228e-33,7.384477538649835e-31,7977,1.1007569149614351,ENSG00000139970,,,,NA,NA
10,pairwise,Sp10D03-Sp10D09,HSP90AB1,13.523273573789675,9.147963154869106e-33,1.2024042559932898e-30,3947,0.6973218454425716,ENSG00000096384,,,,NA,NA
1,pairwise,Sp10D03-Sp10D10,SV2B,11.018811682693977,6.977024286477388e-24,1.0431523436319505e-20,8559,1.3075140193566632,ENSG00000185518,,,,NA,NA
2,pairwise,Sp10D03-Sp10D10,CHN1,10.994935519923398,8.419182060512604e-24,1.118909295842125e-20,1749,0.986059472681724,ENSG00000128656,,,,NA,NA
3,pairwise,Sp10D03-Sp10D10,SLC17A7,10.639534532579388,1.3527753550890433e-22,1.6180546022220044e-19,10645,1.0512858903372706,ENSG00000104888,,,,NA,NA
4,pairwise,Sp10D03-Sp10D10,NRN1,9.722070804324533,1.4508798995951118e-19,1.239569605646938e-16,3681,1.0129085870337198,ENSG00000124785,,,,NA,NA
5,pairwise,Sp10D03-Sp10D10,DHCR24,9.593912333106596,3.7537961857223526e-19,2.993277078495004e-16,450,0.9253218775321175,ENSG00000116133,,,,NA,NA
6,pairwise,Sp10D03-Sp10D10,ARPP19,9.52623071239761,6.185576950787564e-19,4.624105369273128e-16,8359,0.7079420004674795,ENSG00000128989,,,,NA,NA
7,pairwise,Sp10D03-Sp10D10,NRGN,9.168487220078745,8.406925616924957e-18,5.586402072446634e-15,6908,1.0116952655204017,ENSG00000154146,,,,NA,NA
8,pairwise,Sp10D03-Sp10D10,NUDT4,9.057535939048904,1.8682020167467318e-17,1.1172782161153828e-14,7355,0.855990553102786,ENSG00000173598,,,,NA,NA
9,pairwise,Sp10D03-Sp10D10,PDE1A,8.888412279633478,6.245939847033229e-17,3.557508881445926e-14,1768,1.186827948218883,ENSG00000115252,,,,NA,NA
10,pairwise,Sp10D03-Sp10D10,LINGO1,8.803400139183251,1.1402847787493637e-16,5.877140704105443e-14,8489,0.9114208640818076,ENSG00000169783,,,,NA,NA
1,pairwise,Sp10D04-Sp10D05,RPL36,9.74082823477948,1.2617673922466707e-19,1.5091999778662428e-15,10126,0.5830596269168371,ENSG00000130255,,,,NA,NA
2,pairwise,Sp10D04-Sp10D05,FAM107A,9.072583134186408,1.6769739269597604e-17,1.0029142570182848e-13,2289,0.6366096045872585,ENSG00000168309,,,,NA,NA
3,pairwise,Sp10D04-Sp10D05,CST3,9.013248974726027,2.5657079814248518e-17,1.0229477721940884e-13,10881,0.7763908715402152,ENSG00000101439,,,,NA,NA
4,pairwise,Sp10D04-Sp10D05,NDRG2,8.920170527910098,4.984048916764716e-17,1.490355227335569e-13,7814,0.6814803777857144,ENSG00000165795,,,,NA,NA
5,pairwise,Sp10D04-Sp10D05,RPS21,8.840197723453617,8.790858719021651e-17,2.102949222764359e-13,11071,0.611737477388175,ENSG00000171858,,,,NA,NA
6,pairwise,Sp10D04-Sp10D05,METRN,8.688218256485753,2.5641743756569974e-16,5.111681617872224e-13,8612,0.6596221887203306,ENSG00000103260,,,,NA,NA
7,pairwise,Sp10D04-Sp10D05,ENHO,8.528284827589241,7.820359631758464e-16,1.3362760222208999e-12,5362,0.6733239381798661,ENSG00000168913,,,,NA,NA
8,pairwise,Sp10D04-Sp10D05,C1orf61,8.30777622402498,3.567111711286862e-15,4.740691464300239e-12,824,0.6843214077681257,ENSG00000125462,,,,NA,NA
9,pairwise,Sp10D04-Sp10D05,MT1E,8.183018806513445,8.330372549835382e-15,9.963958606858099e-12,8910,0.7931556746781467,ENSG00000169715,,,,NA,NA
10,pairwise,Sp10D04-Sp10D05,MT3,8.164985253923023,9.41090773401657e-15,1.0233078855142926e-11,8908,0.6509387968457006,ENSG00000087250,,,,NA,NA
1,pairwise,Sp10D04-Sp10D06,BASP1,12.341511998259119,1.6712173095584011e-28,1.9989430239628035e-24,3145,1.094199782761068,ENSG00000176788,,,,NA,NA
2,pairwise,Sp10D04-Sp10D06,LMO4,12.06463605336341,1.6036692984432155e-27,7.008882864608472e-24,529,1.2989934770722122,ENSG00000143013,,,,NA,NA
3,pairwise,Sp10D04-Sp10D06,YWHAB,11.567513452137607,8.904724854563365e-26,2.130188279708648e-22,10986,0.737533028787519,ENSG00000166913,,,,NA,NA
4,pairwise,Sp10D04-Sp10D06,NCALD,11.49820371924162,1.5515915830197091e-25,3.09309782074979e-22,5142,1.3221618633485317,ENSG00000104490,,,,NA,NA
5,pairwise,Sp10D04-Sp10D06,TUBA1B,10.907387577277731,1.6744067866307465e-23,2.5034474468612948e-20,7149,0.7483018002921611,ENSG00000123416,,,,NA,NA
6,pairwise,Sp10D04-Sp10D06,EFHD2,10.821558750173729,3.278211291291892e-23,4.356742806126924e-20,124,1.7716836923774748,ENSG00000142634,,,,NA,NA
7,pairwise,Sp10D04-Sp10D06,PRKCB,9.88395085039591,4.3281993971186215e-20,3.697828070638274e-17,8785,1.490873263448476,ENSG00000166501,,,,NA,NA
8,pairwise,Sp10D04-Sp10D06,SSTR2,9.685862621996703,1.8990946308896716e-19,1.4916363429077761e-16,9683,1.6332346193215512,ENSG00000180616,,,,NA,NA
9,pairwise,Sp10D04-Sp10D06,PCLO,9.558091459928958,4.890668640237632e-19,3.4410169179930776e-16,4530,1.0523510011252908,ENSG00000186472,,,,NA,NA
10,pairwise,Sp10D04-Sp10D06,NRGN,9.524072977321637,6.284671769535404e-19,4.176164390856276e-16,6908,1.0338428500886536,ENSG00000154146,,,,NA,NA
1,pairwise,Sp10D04-Sp10D07,CHN1,16.592092652940263,3.7820611422516064e-44,1.1309308330617865e-40,1749,1.4638324403527854,ENSG00000128656,,,,NA,NA
2,pairwise,Sp10D04-Sp10D07,SNAP25,16.370041830808614,2.563669132960546e-43,5.110674416556849e-40,10845,1.310835782628148,ENSG00000132639,,,,NA,NA
3,pairwise,Sp10D04-Sp10D07,SYT1,16.349926059819108,3.048837179256633e-43,5.209591643012655e-40,7333,1.4629623775844536,ENSG00000067715,,,,NA,NA
4,pairwise,Sp10D04-Sp10D07,SNCB,16.242468779380673,7.694214540098182e-43,1.0225611123790484e-39,3602,1.4832179837465862,ENSG00000074317,,,,NA,NA
5,pairwise,Sp10D04-Sp10D07,BASP1,15.609302024417197,1.7854860010666188e-40,1.941472550796166e-37,3145,1.3839223983721318,ENSG00000176788,,,,NA,NA
6,pairwise,Sp10D04-Sp10D07,STMN2,15.13142435642762,1.0759151636775798e-38,1.0724184393956277e-35,5074,1.4939147166936557,ENSG00000104435,,,,NA,NA
7,pairwise,Sp10D04-Sp10D07,SLC17A7,15.094073465847535,1.4813191406757375e-38,1.3629275570478844e-35,10645,1.4671835432066178,ENSG00000104888,,,,NA,NA
8,pairwise,Sp10D04-Sp10D07,PPP3CA,14.694904645343138,4.487249286749256e-37,3.354499294925491e-34,2928,1.1996161319655139,ENSG00000138814,,,,NA,NA
9,pairwise,Sp10D04-Sp10D07,NEFL,14.178995290886487,3.611082078523858e-35,2.0567691781535174e-32,4916,1.5491767663937432,ENSG00000277586,,,,NA,NA
10,pairwise,Sp10D04-Sp10D07,RAB6B,14.161113798386022,4.2022264845819733e-35,2.2846741355493173e-32,2465,1.0677924807337194,ENSG00000154917,,,,NA,NA
1,pairwise,Sp10D04-Sp10D08,HSP90AB1,10.26284520641711,2.458328742268017e-21,2.9404070086267747e-17,3947,0.5245312750134552,ENSG00000096384,,,,NA,NA
2,pairwise,Sp10D04-Sp10D08,TUBA1B,9.305130107646091,3.122200086977081e-18,1.8672317620166434e-14,7149,0.6383788567309896,ENSG00000123416,,,,NA,NA
3,pairwise,Sp10D04-Sp10D08,NUDT4,8.99421472447604,2.9397639120368236e-17,7.461558274284741e-14,7355,0.8361841627312199,ENSG00000173598,,,,NA,NA
4,pairwise,Sp10D04-Sp10D08,STMN2,8.985925106244736,3.1191197534841325e-17,7.461558274284741e-14,5074,0.8871739661192954,ENSG00000104435,,,,NA,NA
5,pairwise,Sp10D04-Sp10D08,LMO4,8.883497645982875,6.467680106993084e-17,1.2670128265936926e-13,529,0.9564818569476081,ENSG00000143013,,,,NA,NA
6,pairwise,Sp10D04-Sp10D08,YWHAB,8.864226753525504,7.41500692764472e-17,1.2670128265936926e-13,10986,0.5651741865213822,ENSG00000166913,,,,NA,NA
7,pairwise,Sp10D04-Sp10D08,RNF11,8.843655913601738,8.578273082076732e-17,1.2825590541839973e-13,422,0.5315866122134114,ENSG00000123091,,,,NA,NA
8,pairwise,Sp10D04-Sp10D08,VAMP2,8.777451608484245,1.3693863461927819e-16,1.8199144540902072e-13,9255,0.5829714022302106,ENSG00000220205,,,,NA,NA
9,pairwise,Sp10D04-Sp10D08,SYNGR1,8.723415100400416,2.0030080656234028e-16,2.395797947292152e-13,11421,0.7374932553521178,ENSG00000100321,,,,NA,NA
10,pairwise,Sp10D04-Sp10D08,SYT1,8.505796873074381,9.139110426509198e-16,9.43044372952702e-13,7333,0.7610836141494435,ENSG00000067715,,,,NA,NA
1,pairwise,Sp10D04-Sp10D09,BASP1,12.972665217948615,9.115519834473065e-31,1.8171788790022056e-27,3145,1.1501578951844582,ENSG00000176788,,,,NA,NA
2,pairwise,Sp10D04-Sp10D09,GNAO1,11.937777461166254,4.494336296702763e-27,4.135135111143212e-24,8903,0.7555337008487353,ENSG00000087258,,,,NA,NA
3,pairwise,Sp10D04-Sp10D09,VAMP2,11.394231889135511,3.5606962751078478e-25,1.8517168759376074e-22,9255,0.7567699188822523,ENSG00000220205,,,,NA,NA
4,pairwise,Sp10D04-Sp10D09,NCALD,11.327121385643249,6.0777152486164575e-25,2.907822083548058e-22,5142,1.3024893525373082,ENSG00000104490,,,,NA,NA
5,pairwise,Sp10D04-Sp10D09,TUBA1B,10.836838516654591,2.909129238527829e-23,9.665581895008711e-21,7149,0.7434617789122306,ENSG00000123416,,,,NA,NA
6,pairwise,Sp10D04-Sp10D09,GPM6A,10.787337631499595,4.2825750697538676e-23,1.3844292002520542e-20,3072,0.7681531836173487,ENSG00000150625,,,,NA,NA
7,pairwise,Sp10D04-Sp10D09,ANK2,10.632540971346337,1.4281984466965473e-22,4.0673051478422385e-20,2959,0.6798552550968102,ENSG00000145362,,,,NA,NA
8,pairwise,Sp10D04-Sp10D09,MAPT,10.584630596519755,2.070283039065881e-22,5.62787623415159e-20,9535,0.760658407974268,ENSG00000186868,,,,NA,NA
9,pairwise,Sp10D04-Sp10D09,RNF11,10.547691241415244,2.755070599019072e-22,7.163782485840679e-20,422,0.6340151073803426,ENSG00000123091,,,,NA,NA
10,pairwise,Sp10D04-Sp10D09,SNAP25,10.386474619865453,9.539527199393187e-22,2.2820456966388383e-19,10845,0.8316999264751548,ENSG00000132639,,,,NA,NA
1,pairwise,Sp10D04-Sp10D10,SCD,12.104652926859357,1.15775097912546e-27,1.3847859461319625e-24,6102,1.213163044954773,ENSG00000099194,,,,NA,NA
2,pairwise,Sp10D04-Sp10D10,NPTX1,11.15164092005243,2.4458151056324156e-24,2.6594904071335744e-21,9776,1.580222266017703,ENSG00000171246,,,,NA,NA
3,pairwise,Sp10D04-Sp10D10,SEMA3E,10.412752474430944,7.795759386958107e-22,6.216338535160394e-19,4531,3.3355206755117046,ENSG00000170381,,,,NA,NA
4,pairwise,Sp10D04-Sp10D10,NRGN,10.289505927828971,2.00526569981166e-21,1.3738877400018714e-18,6908,1.1268708984841034,ENSG00000154146,,,,NA,NA
5,pairwise,Sp10D04-Sp10D10,PRKCB,10.219709505266605,3.416288125325956e-21,1.8629327962801687e-18,8785,1.5552368144037985,ENSG00000166501,,,,NA,NA
6,pairwise,Sp10D04-Sp10D10,TLE4,10.21931738343074,3.426512960301289e-21,1.8629327962801687e-18,5444,1.6969877582718333,ENSG00000106829,,,,NA,NA
7,pairwise,Sp10D04-Sp10D10,SLC17A7,10.17451124913563,4.819537906848602e-21,2.506369256687658e-18,10645,0.997790515495808,ENSG00000104888,,,,NA,NA
8,pairwise,Sp10D04-Sp10D10,TSC22D4,10.081942753580446,9.730335679050769e-21,4.4763286560433174e-18,4615,0.8829224404043678,ENSG00000166925,,,,NA,NA
9,pairwise,Sp10D04-Sp10D10,NDRG2,9.968272630317598,2.296186397415136e-20,9.808816249815158e-18,7814,0.7683302523084699,ENSG00000165795,,,,NA,NA
10,pairwise,Sp10D04-Sp10D10,PLEKHB1,9.644962569434703,2.572468591608228e-19,9.92557962071807e-17,6709,0.9591401252993608,ENSG00000021300,,,,NA,NA
1,pairwise,Sp10D05-Sp10D06,YWHAB,14.793108375666458,1.9410795462512906e-37,1.4510782782944806e-34,10986,0.9431937183933972,ENSG00000166913,,,,NA,NA
2,pairwise,Sp10D05-Sp10D06,BASP1,14.425410360433885,4.454771734532899e-36,2.6641762358373998e-33,3145,1.278958435956028,ENSG00000176788,,,,NA,NA
3,pairwise,Sp10D05-Sp10D06,EFHD2,14.08418943958417,8.064021433296404e-35,4.38426183471174e-32,124,2.3058349842683947,ENSG00000142634,,,,NA,NA
4,pairwise,Sp10D05-Sp10D06,NPTX1,14.05549306548217,1.028199378156511e-34,4.9193171048520116e-32,9776,1.9741386794585711,ENSG00000171246,,,,NA,NA
5,pairwise,Sp10D05-Sp10D06,SLIT1,13.80742658108819,8.366604880902987e-34,3.574034320731451e-31,6077,1.6179439174200159,ENSG00000187122,,,,NA,NA
6,pairwise,Sp10D05-Sp10D06,DIRAS2,13.626612535231716,3.8378646083705156e-33,1.3501381935505805e-30,5470,2.5335258896317576,ENSG00000165023,,,,NA,NA
7,pairwise,Sp10D05-Sp10D06,NCALD,13.576879133724614,5.830674027547494e-33,1.937241445652655e-30,5142,1.5611857514633707,ENSG00000104490,,,,NA,NA
8,pairwise,Sp10D05-Sp10D06,SV2B,13.517199109163618,9.626736411237189e-33,3.1120376814812977e-30,8559,1.5778949447899553,ENSG00000185518,,,,NA,NA
9,pairwise,Sp10D05-Sp10D06,PDE1A,13.271036734891297,7.574189806187589e-32,2.0589746425411303e-29,1768,1.7432039683491878,ENSG00000115252,,,,NA,NA
10,pairwise,Sp10D05-Sp10D06,PPP3CA,13.13191771739048,2.4203417942580522e-31,6.159512383217141e-29,2928,1.0720219503035455,ENSG00000138814,,,,NA,NA
1,pairwise,Sp10D05-Sp10D07,SYT1,20.07993316097026,3.674500718664353e-57,2.002551675166051e-53,7333,1.7967167956253753,ENSG00000067715,,,,NA,NA
2,pairwise,Sp10D05-Sp10D07,CHN1,20.04322454617913,5.022702972575999e-57,2.002551675166051e-53,1749,1.7683075253785425,ENSG00000128656,,,,NA,NA
3,pairwise,Sp10D05-Sp10D07,SNAP25,19.934904283240435,1.2638773459305744e-56,3.7793092336689e-53,10845,1.5962931633173447,ENSG00000132639,,,,NA,NA
4,pairwise,Sp10D05-Sp10D07,NPTN,19.16512714862372,9.093282064682418e-54,1.35955933469583e-50,8450,1.594229629684068,ENSG00000156642,,,,NA,NA
5,pairwise,Sp10D05-Sp10D07,THY1,18.54098570641913,1.9273611761690552e-51,1.3560686487151806e-48,6889,1.6250543738177594,ENSG00000154096,,,,NA,NA
6,pairwise,Sp10D05-Sp10D07,PPP3CA,18.474542421275014,3.4120839761525116e-51,2.147996654671589e-48,2928,1.508166242253643,ENSG00000138814,,,,NA,NA
7,pairwise,Sp10D05-Sp10D07,SLC17A7,18.439198342998434,4.623812854562586e-51,2.6335916930201473e-48,10645,1.7923384578710877,ENSG00000104888,,,,NA,NA
8,pairwise,Sp10D05-Sp10D07,PPP3CB,17.89605674070493,4.958158188071769e-49,1.976817669584214e-46,5992,1.451962701569994,ENSG00000107758,,,,NA,NA
9,pairwise,Sp10D05-Sp10D07,DNM1,17.883009641644108,5.547966088633293e-49,2.1002813540645632e-46,5641,1.52495260096409,ENSG00000106976,,,,NA,NA
10,pairwise,Sp10D05-Sp10D07,NELL2,17.88153260711605,5.61901206672235e-49,2.1002813540645632e-46,7118,1.981625679748345,ENSG00000184613,,,,NA,NA
1,pairwise,Sp10D05-Sp10D08,HSP90AB1,13.791746072096705,9.54974113209639e-34,1.1422445368100492e-29,3947,0.7048924549047406,ENSG00000096384,,,,NA,NA
2,pairwise,Sp10D05-Sp10D08,NPTN,13.579119562639049,5.721893061593699e-33,3.4219781454861114e-29,8450,1.1295638470802576,ENSG00000156642,,,,NA,NA
3,pairwise,Sp10D05-Sp10D08,SV2B,12.593743699379123,2.101061121903427e-29,8.376930693028964e-26,8559,1.4700977886579505,ENSG00000185518,,,,NA,NA
4,pairwise,Sp10D05-Sp10D08,RTN3,12.429690519295242,8.106085842840209e-29,2.4239223191552937e-25,6554,0.7538863052593214,ENSG00000133318,,,,NA,NA
5,pairwise,Sp10D05-Sp10D08,RTN1,12.354888630813916,1.4976473095211721e-28,3.5826718938365475e-25,7977,0.9923312919962832,ENSG00000139970,,,,NA,NA
6,pairwise,Sp10D05-Sp10D08,NUDT4,12.32541661805225,1.906841291728238e-28,3.8012881150602426e-25,7355,1.1458830471361567,ENSG00000173598,,,,NA,NA
7,pairwise,Sp10D05-Sp10D08,SYT1,12.235803974225556,3.970190027631918e-28,6.783920417215053e-25,7333,1.0948380321903652,ENSG00000067715,,,,NA,NA
8,pairwise,Sp10D05-Sp10D08,THY1,12.118146418772778,1.0372129011460179e-27,1.55076293882594e-24,6889,1.0621143423659962,ENSG00000154096,,,,NA,NA
9,pairwise,Sp10D05-Sp10D08,YWHAB,12.089821677054363,1.3064001587142562e-27,1.6369668862226137e-24,10986,0.7708348761272603,ENSG00000166913,,,,NA,NA
10,pairwise,Sp10D05-Sp10D08,SNAP25,12.065656456541078,1.5904080552703475e-27,1.729351886280784e-24,10845,0.9661608924154557,ENSG00000132639,,,,NA,NA
1,pairwise,Sp10D05-Sp10D09,BASP1,15.056563580123383,2.0420605864844713e-38,1.1102312124973072e-35,3145,1.334916548379418,ENSG00000176788,,,,NA,NA
2,pairwise,Sp10D05-Sp10D09,CNTN1,14.832771257209755,1.3834330441468071e-37,6.128608385570356e-35,7108,1.1690369261913114,ENSG00000018236,,,,NA,NA
3,pairwise,Sp10D05-Sp10D09,MAPT,14.129060008142392,5.51401557433152e-35,1.4656253396573182e-32,9535,1.0153767950579455,ENSG00000186868,,,,NA,NA
4,pairwise,Sp10D05-Sp10D09,SLIT1,13.989496001763449,1.7972741246160005e-34,4.2994391609063963e-32,6077,1.6392786759283977,ENSG00000187122,,,,NA,NA
5,pairwise,Sp10D05-Sp10D09,SNAP25,13.951337072297292,2.4816848956801866e-34,5.708352507159752e-32,10845,1.1171573071643515,ENSG00000132639,,,,NA,NA
6,pairwise,Sp10D05-Sp10D09,PRNP,13.794028701189738,9.367646443540968e-34,1.9657266510735707e-31,10830,0.7525495692297746,ENSG00000171867,,,,NA,NA
7,pairwise,Sp10D05-Sp10D09,PNMA8B,13.589639842349795,5.2375704356611594e-33,9.788528122022363e-31,10593,1.2893578390900053,ENSG00000204851,,,,NA,NA
8,pairwise,Sp10D05-Sp10D09,GNAO1,13.441962373224214,1.810062829169047e-32,3.231367388013578e-30,8903,0.8507325263474446,ENSG00000087258,,,,NA,NA
9,pairwise,Sp10D05-Sp10D09,LY6H,13.40882330613287,2.389811880242837e-32,4.011411953448906e-30,5232,1.1740526064483774,ENSG00000176956,,,,NA,NA
10,pairwise,Sp10D05-Sp10D09,YWHAB,13.407587521622474,2.414694930593773e-32,4.011411953448906e-30,10986,0.8548543016155854,ENSG00000166913,,,,NA,NA
1,pairwise,Sp10D05-Sp10D10,NPTX1,15.653588399942844,1.2204648020403709e-40,2.919595899440975e-37,9776,2.2181622516365813,ENSG00000171246,,,,NA,NA
2,pairwise,Sp10D05-Sp10D10,TLE4,14.62274039312268,8.302144034315962e-37,1.2412743099306651e-33,5444,2.4282063574764643,ENSG00000106829,,,,NA,NA
3,pairwise,Sp10D05-Sp10D10,SEMA3E,13.670007493169326,2.6637336314602583e-33,2.8964470878087407e-30,4531,4.378918325373725,ENSG00000170381,,,,NA,NA
4,pairwise,Sp10D05-Sp10D10,SLC17A7,13.490129393011712,1.2083142876760969e-32,1.2043872662411495e-29,10645,1.3229454301602779,ENSG00000104888,,,,NA,NA
5,pairwise,Sp10D05-Sp10D10,SV2B,13.186801325989315,1.5310464097490032e-31,1.408680469769833e-28,8559,1.5530257779035583,ENSG00000185518,,,,NA,NA
6,pairwise,Sp10D05-Sp10D10,CCN2,13.17773174779133,1.6514641272243338e-31,1.4109401732664468e-28,4149,3.2859271683843128,ENSG00000118523,,,,NA,NA
7,pairwise,Sp10D05-Sp10D10,PDE1A,13.081900301028329,3.6723897656812765e-31,2.9283635991542498e-28,1768,1.7336523679405014,ENSG00000115252,,,,NA,NA
8,pairwise,Sp10D05-Sp10D10,DIRAS2,12.817019403938888,3.3178086586815866e-30,2.4802693354056535e-27,5470,2.4042094994810608,ENSG00000165023,,,,NA,NA
9,pairwise,Sp10D05-Sp10D10,LMO3,12.708792252550403,8.126343866644013e-30,5.7175999405252376e-27,7050,1.5701949379635671,ENSG00000048540,,,,NA,NA
10,pairwise,Sp10D05-Sp10D10,BAIAP2,12.472566285273468,5.698767183233106e-29,3.786830793258399e-26,9780,1.3058365268198768,ENSG00000175866,,,,NA,NA
1,pairwise,Sp10D06-Sp10D07,CXCL14,13.64213241660047,3.368065257303783e-33,2.238079363478364e-30,3431,2.325964612667809,ENSG00000145824,,,,NA,NA
2,pairwise,Sp10D06-Sp10D07,SLC1A2,13.427494599308051,2.043543919925645e-32,1.2864646750647704e-29,6422,1.8354796314646613,ENSG00000110436,,,,NA,NA
3,pairwise,Sp10D06-Sp10D07,TSPAN7,12.853771143106838,2.4464351682490007e-30,1.1704724418970518e-27,11600,0.9751840912661134,ENSG00000156298,,,,NA,NA
4,pairwise,Sp10D06-Sp10D07,DDN,12.614784279544155,1.7663273741938753e-29,7.285186800942393e-27,7144,1.5167301775238524,ENSG00000181418,,,,NA,NA
5,pairwise,Sp10D06-Sp10D07,HOPX,12.577486892352367,2.4024023246371952e-29,8.979729439057966e-27,2836,1.7107062565836317,ENSG00000171476,,,,NA,NA
6,pairwise,Sp10D06-Sp10D07,CPE,12.491523624877756,4.8760609001388834e-29,1.6663589836160338e-26,3054,1.0427209322143476,ENSG00000109472,,,,NA,NA
7,pairwise,Sp10D06-Sp10D07,ALDOC,11.855777969773632,8.731939880300407e-27,2.2704941936581124e-24,9343,0.869198049626906,ENSG00000109107,,,,NA,NA
8,pairwise,Sp10D06-Sp10D07,SPARCL1,11.816034435184497,1.2041216716324683e-26,3.000520690499157e-24,2902,1.1200460248105522,ENSG00000152583,,,,NA,NA
9,pairwise,Sp10D06-Sp10D07,CPLX2,11.74577379510229,2.1232176474597268e-26,5.0791612562531584e-24,3591,1.4436416218948978,ENSG00000145920,,,,NA,NA
10,pairwise,Sp10D06-Sp10D07,CCK,11.41924391047853,2.91648990728862e-25,6.342570142014398e-23,2132,1.7728463242971735,ENSG00000187094,,,,NA,NA
1,pairwise,Sp10D06-Sp10D08,CXCL14,12.394875939819205,1.078830372058103e-28,1.290389008018697e-24,3431,2.113309117227538,ENSG00000145824,,,,NA,NA
2,pairwise,Sp10D06-Sp10D08,MT1H,11.845333102010525,9.501747990066036e-27,5.682520385458993e-23,8915,4.095092378044223,ENSG00000205358,,,,NA,NA
3,pairwise,Sp10D06-Sp10D08,GLUL,11.032800411650507,6.249266118894408e-24,2.4915824016032005e-20,943,1.0288885541645012,ENSG00000135821,,,,NA,NA
4,pairwise,Sp10D06-Sp10D08,TUBB2B,10.8994292955738,1.7821947810155484e-23,5.3292079439317437e-20,3669,1.0315090024038849,ENSG00000137285,,,,NA,NA
5,pairwise,Sp10D06-Sp10D08,MT1F,10.627133112364866,1.4893757529010735e-22,3.2688396652371873e-19,8913,1.2516288403279994,ENSG00000198417,,,,NA,NA
6,pairwise,Sp10D06-Sp10D08,WIF1,10.614727097245408,1.6397490169235952e-22,3.2688396652371873e-19,7290,2.9934936689226976,ENSG00000156076,,,,NA,NA
7,pairwise,Sp10D06-Sp10D08,MT1E,10.259348727489035,2.524843886698017e-21,4.314236818399283e-18,8910,0.9944081584210629,ENSG00000169715,,,,NA,NA
8,pairwise,Sp10D06-Sp10D08,CKB,10.191323992031654,4.240808812990591e-21,5.6675827422840145e-18,8186,0.5842129165941863,ENSG00000166165,,,,NA,NA
9,pairwise,Sp10D06-Sp10D08,SLC10A4,10.190590642229651,4.264546833923261e-21,5.6675827422840145e-18,2812,3.124009657503099,ENSG00000145248,,,,NA,NA
10,pairwise,Sp10D06-Sp10D08,ALDOC,9.96190302099906,2.4090303876036627e-20,2.8814412466127404e-17,9343,0.7303499355757666,ENSG00000109107,,,,NA,NA
1,pairwise,Sp10D06-Sp10D09,HTRA1,10.795499044135932,4.0182577957666735e-23,1.2015595373791295e-19,6204,0.8447528275128242,ENSG00000166033,,,,NA,NA
2,pairwise,Sp10D06-Sp10D09,GLUD1,10.675767681916938,1.0210378985343831e-22,2.442526860873951e-19,6036,0.8751215829354297,ENSG00000148672,,,,NA,NA
3,pairwise,Sp10D06-Sp10D09,TTYH1,10.474961687043724,4.829735076051483e-22,9.628076874108631e-19,10714,0.7685715267352755,ENSG00000167614,,,,NA,NA
4,pairwise,Sp10D06-Sp10D09,CXCL14,10.451836393291389,5.7714374987138885e-22,9.861737703159547e-19,3431,1.7820235756256757,ENSG00000145824,,,,NA,NA
