Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000110844,PRPF40B,19,-0.1195,17,-0.2204,19,-0.1128,25,0.41107,19,-0.0986
ENSG00000139644,TMBIM6,180,-1.0099,812,1.47163,301,-0.3124,341,-0.0143,283,-0.3454
ENSG00000135472,FAIM2,143,-1.3720,100,-1.9059,497,0.99385,339,-0.0472,287,-0.3408
ENSG00000110881,ASIC1,27,-0.3737,27,-0.3976,43,0.54950,33,-0.1017,28,-0.3877
ENSG00000066117,SMARCD1,3,-2.9656,23,-0.0377,33,0.86885,19,-0.3767,21,-0.2090
ENSG00000178449,COX14,78,-0.6600,129,0.12652,130,0.21049,141,0.30924,92,-0.4560
ENSG00000139624,CERS5,13,-0.5630,37,1.08225,17,-0.2858,24,0.36052,14,-0.5820
ENSG00000161813,LARP4,13,-0.6865,36,0.94639,24,0.45569,18,-0.1938,10,-1.1368
ENSG00000066084,DIP2B,9,-2.3674,69,0.78160,44,0.07007,37,-0.2503,50,0.28246
ENSG00000185432,METTL7A,103,-0.6645,422,1.71205,62,-1.8375,283,1.15641,120,-0.4737
ENSG00000110911,SLC11A2,29,-0.3880,53,0.56959,41,0.21208,31,-0.3370,34,-0.1952
ENSG00000050426,LETMD1,11,-2.0066,55,0.37408,51,0.40702,53,0.36751,29,-0.6904
ENSG00000110925,CSRNP2,29,-0.2880,22,-0.6754,51,1.09756,28,-0.3763,17,-1.1358
ENSG00000135457,TFCP2,58,1.03814,20,-0.7096,35,0.29715,25,-0.3479,21,-0.6658
ENSG00000184271,POU6F1,4,-2.1988,5,-2.0658,20,0.00146,38,1.20605,19,-0.1442
ENSG00000183283,DAZAP2,83,-0.8950,295,1.16843,133,-0.2424,145,-0.0265,137,-0.1270
ENSG00000050438,SLC4A8,0,-5.8828,10,-2.0479,67,1.49130,33,-0.3880,32,-0.3980
ENSG00000196876,SCN8A,25,-2.3496,15,-3.1250,212,1.86293,99,-0.3277,55,-1.3037
ENSG00000135503,ACVR1B,4,-3.5822,17,-1.5536,85,1.97690,28,-0.8458,25,-1.0438
ENSG00000161835,GRASP,78,0.25448,58,-0.2166,93,0.91438,41,-0.8346,38,-0.9311
ENSG00000123358,NR4A1,36,-1.7200,373,2.18618,68,-1.0180,175,0.87799,38,-1.7528
ENSG00000123395,ATG101,2,-3.3961,20,-0.3724,38,1.08077,23,-0.1800,19,-0.5639
ENSG00000063046,EIF4B,171,0.19747,255,0.86316,158,0.10146,109,-0.5741,120,-0.4129
ENSG00000111077,TNS2,54,1.35060,64,1.65179,7,-2.3034,15,-0.7576,33,0.58421
ENSG00000167778,SPRYD3,124,-0.5383,75,-1.2915,227,0.70682,176,0.02275,141,-0.3723
ENSG00000167779,IGFBP6,26,-1.4444,455,4.28500,35,-1.2710,11,-2.7978,8,-3.2571
ENSG00000182544,MFSD5,10,-1.1083,13,-0.7052,30,1.07151,20,-0.0317,11,-1.0585
ENSG00000123349,PFDN5,367,-0.5723,834,0.75481,393,-0.6497,482,-0.1632,770,0.72125
ENSG00000139637,C12orf10,19,-1.8249,31,-1.0840,84,0.74446,68,0.12726,57,-0.2103
ENSG00000205352,PRR13,72,0.03605,99,0.54513,77,0.21838,66,-0.1279,48,-0.6770
ENSG00000197111,PCBP2,258,-0.3745,472,0.60472,343,0.12088,334,0.04066,247,-0.4832
ENSG00000139625,MAP3K12,43,0.39014,25,-0.4827,34,-0.0121,42,0.39942,26,-0.4656
ENSG00000135390,ATP5MC2,206,-0.2283,384,0.79627,212,-0.2623,230,-0.0565,238,0.00519
ENSG00000012822,CALCOCO1,4,-3.1523,59,0.84035,48,0.80648,28,-0.3964,22,-0.8232
ENSG00000123415,SMUG1,0,-4.9776,22,0.22777,28,1.01354,13,-0.6099,16,-0.3197
ENSG00000094916,CBX5,152,0.59925,108,0.04483,95,-0.2340,119,0.23346,86,-0.3479
ENSG00000135486,HNRNPA1,223,-0.3737,555,1.13437,223,-0.5316,239,-0.2946,340,0.33710
ENSG00000111481,COPZ1,12,-2.5886,74,0.10389,81,0.39872,79,0.24392,62,-0.1974
ENSG00000161642,ZNF385A,73,0.43734,100,0.98147,40,-0.7119,63,0.22123,48,-0.2433
ENSG00000123360,PDE1B,2,-4.4656,12,-1.7963,71,1.73185,32,-0.4403,24,-0.8809
ENSG00000135447,PPP1R1A,19,-2.5760,50,-1.1226,106,0.03516,164,0.88366,110,0.10269
ENSG00000135426,TESPA1,25,-0.5524,8,-2.1955,59,1.49357,35,-0.0500,10,-1.9970
ENSG00000135424,ITGA7,3,-2.7143,25,0.33578,8,-1.7935,51,1.99267,20,0.00315
ENSG00000135441,BLOC1S1,88,-1.2418,286,0.61584,193,-0.0467,212,0.13458,199,0.01835
ENSG00000135404,CD63,241,-0.3336,734,1.55812,240,-0.4793,296,-0.0072,222,-0.5053
ENSG00000135414,GDF11,19,-0.6543,39,0.46157,21,-0.7368,34,0.30395,41,0.63590
ENSG00000205323,SARNP,73,-0.0011,99,0.51170,79,0.20920,62,-0.2810,57,-0.4200
ENSG00000135392,DNAJC14,7,-1.4130,25,0.49727,26,0.96373,13,-0.5667,10,-0.9483
ENSG00000170473,PYM1,0,-4.7211,17,0.10224,22,0.87268,18,0.26914,8,-1.0455
ENSG00000111540,RAB5B,96,-0.4051,120,-0.0477,141,0.32951,124,0.01051,104,-0.3028
ENSG00000139531,SUOX,0,-5.0189,25,0.39702,25,0.60418,25,0.42973,11,-0.9625
ENSG00000197728,RPS26,1517,0.31869,2575,1.22893,803,-0.9394,950,-0.4747,1628,0.50031
ENSG00000065361,ERBB3,0,-4.9855,35,0.97016,12,-0.9503,2,-3.2696,52,2.20789
ENSG00000170515,PA2G4,167,0.96883,77,-0.2948,99,0.16002,73,-0.4195,72,-0.4583
ENSG00000229117,RPL41,2932,0.03643,6183,1.30764,1796,-0.9943,2815,-0.0327,3366,0.29609
ENSG00000139641,ESYT1,0,-5.1333,34,0.66228,34,1.18249,15,-0.7354,13,-0.9489
ENSG00000196465,MYL6B,136,-0.4051,131,-0.4641,184,0.11196,176,-0.0013,202,0.25214
ENSG00000092841,MYL6,472,0.20963,1046,1.59993,314,-0.6147,314,-0.4846,372,-0.1945
ENSG00000139613,SMARCC2,24,-1.5076,91,0.57306,65,0.04547,56,-0.2385,76,0.32198
ENSG00000181852,RNF41,32,-0.7314,27,-1.0285,71,0.84345,55,0.10591,33,-0.7560
ENSG00000139579,NABP2,43,-0.3169,41,-0.3784,62,0.44256,55,0.09256,40,-0.4626
ENSG00000139645,ANKRD52,0,-4.7660,13,-0.3282,23,0.90389,13,-0.3390,16,-0.0495
ENSG00000062485,CS,33,-1.0523,40,-0.7902,92,0.89102,64,-0.0528,47,-0.5981
ENSG00000257727,CNPY2,95,0.11308,100,0.18637,105,0.42324,68,-0.4552,68,-0.4550
ENSG00000170581,STAT2,34,-0.1677,59,0.70259,44,0.34762,30,-0.4209,27,-0.6124
ENSG00000135423,GLS2,2,-3.5977,16,-0.7333,40,1.25108,19,-0.5067,21,-0.3370
ENSG00000076108,BAZ2A,0,-5.6368,61,1.14371,32,0.11289,31,0.01812,28,-0.1902
ENSG00000110955,ATP5F1B,331,-0.8617,328,-0.8749,831,1.03836,509,-0.2151,374,-0.7408
ENSG00000110958,PTGES3,68,-1.8267,224,-0.0002,268,0.45908,237,0.10457,201,-0.1916
ENSG00000196531,NACA,859,0.70382,1160,1.23286,387,-0.8041,486,-0.2499,531,-0.0950
ENSG00000025423,HSD17B6,9,-1.6502,14,-1.0900,21,-0.6875,80,2.29547,10,-1.6789
ENSG00000166886,NAB2,6,-2.7662,8,-2.3035,61,1.29214,40,0.01234,27,-0.6141
ENSG00000123384,LRP1,115,-1.0593,610,1.71631,199,-0.3084,247,0.14652,131,-0.9407
ENSG00000182199,SHMT2,0,-4.5964,17,0.14973,18,0.28520,23,0.71466,11,-0.5421
ENSG00000185633,NDUFA4L2,43,0.03020,239,3.55792,12,-2.3295,13,-1.9044,32,-0.4848
ENSG00000179912,R3HDM2,59,-0.1118,72,0.19597,80,0.57797,46,-0.5466,47,-0.5146
ENSG00000166986,MARS,8,-2.5634,50,0.08708,67,0.95000,39,-0.3404,35,-0.5232
ENSG00000175197,DDIT3,34,-0.1899,36,-0.0832,45,0.38563,32,-0.3068,35,-0.1615
ENSG00000175203,DCTN2,18,-2.9298,149,0.27743,161,0.65762,120,-0.0826,102,-0.3565
ENSG00000155980,KIF5A,184,-0.5901,39,-2.9139,319,0.44268,251,-0.1223,342,0.45019
ENSG00000166908,PIP4K2C,54,0.62200,33,-0.1901,52,0.96032,22,-0.8718,15,-1.5167
ENSG00000178498,DTX3,42,-0.8779,61,-0.3007,83,0.28959,82,0.19668,69,-0.1055
ENSG00000240771,ARHGEF25,22,-0.7506,24,-0.6072,47,0.75377,31,-0.2148,29,-0.3537
ENSG00000135454,B4GALNT1,29,-1.3785,12,-2.6282,120,1.56414,52,-0.5747,48,-0.6898
ENSG00000135506,OS9,68,-0.5992,215,1.31881,103,0.10140,70,-0.6086,78,-0.4269
ENSG00000135439,AGAP2,122,0.18043,37,-1.6607,98,-0.2537,137,0.41660,134,0.37935
ENSG00000135452,TSPAN31,14,-1.1563,40,0.40343,36,0.35195,35,0.23922,21,-0.6573
ENSG00000135446,CDK4,0,-5.0716,55,1.68107,9,-1.5260,37,1.12557,20,-0.0631
ENSG00000139266,MARCH9,24,-0.0921,8,-1.7447,31,0.54826,25,-0.0295,23,-0.1572
ENSG00000123297,TSFM,9,-1.4382,6,-2.0979,31,0.59371,32,0.46903,22,-0.2199
ENSG00000175215,CTDSP2,31,-0.3043,78,1.22762,26,-0.7625,37,0.00576,43,0.24233
ENSG00000257698,GIHCG,53,0.40897,29,-0.5157,34,-0.4104,62,0.80250,33,-0.3746
ENSG00000198673,TAFA2,0,-6.6094,15,-2.1557,115,1.96459,59,-0.1165,20,-1.8519
ENSG00000135655,USP15,21,-0.6229,30,-0.0723,41,0.73557,31,0.01557,17,-1.0262
ENSG00000061987,MON2,0,-5.4589,24,-0.2853,41,0.95958,27,-0.0965,23,-0.3937
ENSG00000111110,PPM1H,76,1.36555,10,-1.7492,44,0.70858,18,-1.0076,19,-0.9664
ENSG00000184575,XPOT,18,-1.6981,73,0.44355,73,0.75201,42,-0.4524,42,-0.4773
ENSG00000183735,TBK1,16,-0.5850,6,-1.9668,39,1.44187,15,-0.7577,15,-0.7384
ENSG00000135677,GNS,17,-0.7483,38,0.56114,35,0.71323,22,-0.3741,15,-0.9697
ENSG00000111490,TBC1D30,5,-1.6584,3,-2.3144,26,1.36340,17,0.06605,8,-1.0913
ENSG00000156076,WIF1,0,-6.6752,5,-3.6963,49,-0.5580,205,2.88467,9,-3.0121
ENSG00000174106,LEMD3,7,-2.0117,7,-2.1517,42,1.03516,29,0.04576,24,-0.3259
ENSG00000139233,LLPH,14,-0.8574,28,0.22869,28,0.40213,22,-0.1612,21,-0.2275
ENSG00000155957,TMBIM4,33,-0.4055,117,1.72408,36,-0.3839,40,-0.1247,28,-0.7496
ENSG00000111530,CAND1,50,-1.0319,58,-0.7979,135,0.93101,74,-0.4686,85,-0.2300
ENSG00000127314,RAP1B,34,-0.4088,87,1.12067,37,-0.4429,47,0.09519,42,-0.1073
ENSG00000175782,SLC35E3,22,-0.0140,24,0.15047,27,0.54248,24,0.18480,8,-1.5801
ENSG00000135679,MDM2,31,-0.0260,39,0.36841,31,-0.0519,26,-0.3346,34,0.16841
ENSG00000111605,CPSF6,44,-0.1688,60,0.34685,57,0.38347,38,-0.4133,40,-0.3598
ENSG00000166225,FRS2,0,-5.0905,38,0.94913,19,-0.2372,24,0.17688,26,0.32535
ENSG00000166226,CCT2,61,-0.7844,74,-0.4859,141,0.91663,85,-0.3074,71,-0.6115
ENSG00000127328,RAB3IP,45,0.25994,55,0.59299,35,-0.1724,36,-0.0855,34,-0.2203
ENSG00000111596,CNOT2,28,-0.1871,38,0.29769,41,0.66612,23,-0.5482,21,-0.7315
ENSG00000135643,KCNMB4,48,-1.1638,47,-1.1933,120,0.41021,69,-0.6810,155,0.78974
ENSG00000153233,PTPRR,3,-3.6132,11,-1.9915,74,1.73514,32,-0.5211,27,-0.7932
ENSG00000133858,ZFC3H1,44,0.97353,33,0.48613,22,-0.2068,15,-0.8334,24,-0.0267
ENSG00000139291,TMEM19,36,0.74460,19,-0.2672,26,0.29767,18,-0.3877,17,-0.5284
ENSG00000080371,RAB21,37,-1.0827,104,0.51050,82,0.21020,84,0.18437,59,-0.4264
ENSG00000121749,TBC1D15,5,-2.3468,33,0.40526,31,0.46885,22,-0.2950,26,0.01070
ENSG00000072657,TRHDE,16,-0.0766,0,-7.2158,24,0.94999,23,0.56869,6,-1.7203
ENSG00000253719,ATXN7L3B,58,-1.1764,101,-0.3361,189,1.20687,90,-0.5619,75,-0.8569
ENSG00000166006,KCNC2,43,-1.2229,21,-2.2819,159,1.63427,75,-0.4101,47,-1.1754
ENSG00000111615,KRR1,12,-1.5608,41,0.31120,37,0.22253,44,0.48944,24,-0.5572
ENSG00000139289,PHLDA1,61,0.42999,99,1.27009,39,-0.3783,30,-0.7478,44,-0.0932
ENSG00000187109,NAP1L1,473,0.55314,515,0.69555,324,-0.0939,222,-0.7173,322,-0.0838
ENSG00000091039,OSBPL8,5,-3.5930,50,-0.3725,92,1.09317,61,-0.0476,41,-0.7437
ENSG00000186908,ZDHHC17,0,-5.9267,44,-0.1562,77,1.32714,38,-0.4179,30,-0.8201
ENSG00000067798,NAV3,26,-0.7789,28,-0.6610,54,0.55633,31,-0.5522,51,0.27973
ENSG00000067715,SYT1,426,-1.5720,143,-3.1754,2176,2.05560,755,-0.7749,530,-1.3466
ENSG00000058272,PPP1R12A,73,-0.4020,91,-0.0618,101,0.15399,132,0.63520,57,-0.8653
ENSG00000111052,LIN7A,15,-0.5421,3,-2.8602,34,1.21036,19,-0.2564,15,-0.6889
ENSG00000139220,PPFIA2,87,-0.4522,25,-2.3237,185,1.40729,91,-0.4219,62,-1.0586
ENSG00000133773,CCDC59,56,1.25137,55,1.20587,21,-0.5274,18,-0.6937,18,-0.6591
ENSG00000072041,SLC6A15,12,-2.0863,11,-2.1682,92,2.18443,28,-0.9454,20,-1.4544
ENSG00000182050,MGAT4C,6,-1.6408,13,-0.4492,19,0.23642,29,1.00445,10,-0.9239
ENSG00000133641,C12orf29,34,-0.3267,22,-0.9750,51,0.53185,47,0.20560,31,-0.4964
ENSG00000198707,CEP290,77,1.28883,18,-1.0036,24,-0.8085,35,-0.0439,47,0.51426
ENSG00000139324,TMTC3,0,-4.9953,27,0.52651,28,1.00597,17,-0.1963,10,-1.0609
ENSG00000049130,KITLG,27,-0.0905,7,-1.9828,45,1.33305,24,-0.2623,11,-1.5456
ENSG00000139318,DUSP6,2,-4.5105,2,-4.0383,77,2.00434,33,-0.4401,22,-1.0920
ENSG00000070961,ATP2B1,220,-0.7793,33,-3.5788,547,1.19380,343,-0.0977,247,-0.6595
ENSG00000271614,ATP2B1-AS1,0,-5.6161,19,-0.7109,40,0.75619,30,0.01103,31,0.02964
ENSG00000011465,DCN,117,-0.4824,866,3.42593,80,-1.3977,116,-0.5452,26,-2.8332
ENSG00000133639,BTG1,85,1.13653,109,1.59488,30,-0.7510,41,-0.1050,17,-1.5224
ENSG00000102189,EEA1,27,-0.9005,50,0.07133,64,0.77426,40,-0.3425,34,-0.5969
ENSG00000173598,NUDT4,187,0.10849,123,-0.5440,238,0.85049,133,-0.4758,108,-0.8211
ENSG00000177889,UBE2N,70,-1.2186,71,-1.2006,238,1.27195,126,-0.3545,99,-0.7692
ENSG00000198015,MRPL42,29,-0.4649,44,0.21167,46,0.44575,30,-0.4593,35,-0.1706
ENSG00000136040,PLXNC1,95,1.23730,69,0.69268,52,0.35990,14,-1.9013,26,-0.9247
ENSG00000184752,NDUFA12,70,-1.0230,144,0.09060,159,0.39759,143,0.09632,111,-0.3509
ENSG00000028203,VEZT,33,-0.6298,21,-1.2958,76,1.21398,39,-0.4225,31,-0.8047
ENSG00000111142,METAP2,51,-0.2420,78,0.43737,54,-0.2185,57,-0.0882,68,0.24605
ENSG00000074527,NTN4,4,-2.9976,42,0.57286,52,1.81606,9,-1.8618,11,-1.5467
ENSG00000139343,SNRPF,104,0.74124,76,0.22619,66,-0.0048,58,-0.2398,51,-0.4529
ENSG00000111144,LTA4H,70,1.24893,26,-0.3761,38,0.34357,28,-0.2767,13,-1.4674
ENSG00000059758,CDK17,90,0.06552,27,-1.7889,129,1.12579,71,-0.3472,47,-1.0489
ENSG00000075415,SLC25A3,131,-1.1742,283,0.01544,356,0.62614,268,-0.0840,216,-0.4562
ENSG00000185046,ANKS1B,172,-0.1494,64,-1.6596,252,0.77766,153,-0.3697,170,-0.1923
ENSG00000111647,UHRF1BP1L,8,-1.8634,18,-0.6720,42,1.15762,21,-0.4588,21,-0.4651
ENSG00000075089,ACTR6,1,-4.4264,28,-0.3361,57,1.52126,21,-0.8197,23,-0.7031
ENSG00000136021,SCYL2,5,-2.7548,35,0.15476,45,1.02199,34,0.13827,13,-1.4696
ENSG00000120805,ARL1,45,-0.6682,47,-0.5936,98,0.97399,53,-0.4362,49,-0.5819
ENSG00000196091,MYBPC1,43,-0.5493,162,1.68230,41,-0.8550,74,0.35107,47,-0.4414
ENSG00000111666,CHPT1,19,-1.8171,66,0.08785,56,-0.2414,101,0.91789,57,-0.1640
ENSG00000111670,GNPTAB,33,-1.5312,46,-1.0409,122,0.81506,84,-0.1236,84,-0.1362
ENSG00000120860,WASHC3,12,-2.1505,65,0.34218,60,0.36744,60,0.26222,41,-0.4022
ENSG00000139352,ASCL1,22,-0.5347,42,0.43875,24,-0.6018,32,0.03781,46,0.69727
ENSG00000111696,NT5DC3,54,-0.5907,23,-1.8928,119,1.18419,84,0.10870,34,-1.3817
ENSG00000166598,HSP90B1,196,-0.3004,316,0.47137,286,0.49052,179,-0.4874,176,-0.5162
ENSG00000204954,C12orf73,8,-1.2545,11,-0.8731,26,0.80152,20,0.08400,14,-0.4870
ENSG00000120837,NFYB,0,-5.7841,38,0.08439,36,-0.0299,40,0.18655,50,0.60925
ENSG00000198431,TXNRD1,0,-6.2481,72,0.67007,67,0.95090,40,-0.2946,27,-0.9310
ENSG00000171310,CHST11,18,-0.0213,22,0.29788,9,-1.3738,24,0.58209,27,0.80635
ENSG00000151131,C12orf45,34,0.29626,10,-1.5718,29,0.04272,28,0.00326,33,0.30858
ENSG00000136051,WASHC4,0,-4.7800,57,1.72674,20,-0.0881,20,-0.0819,16,-0.4956
ENSG00000136044,APPL2,27,0.20897,36,0.66406,12,-1.3779,49,1.45825,15,-0.8057
ENSG00000074590,NUAK1,45,-1.1533,14,-2.8994,155,1.48337,65,-0.6689,72,-0.4908
ENSG00000136026,CKAP4,40,-0.0980,51,0.30134,54,0.62814,32,-0.4811,26,-0.7922
ENSG00000111783,RFX4,0,-4.6838,57,1.81040,8,-1.7380,39,1.28921,17,-0.2932
ENSG00000151135,TMEM263,33,-0.0206,37,0.13107,35,0.07584,37,0.15782,27,-0.3705
ENSG00000136045,PWP1,14,-1.1106,16,-0.8363,38,0.73339,32,0.21114,20,-0.5911
ENSG00000075035,WSCD2,30,0.08795,7,-2.0636,38,0.80267,21,-0.4723,25,-0.2057
ENSG00000075856,SART3,28,-0.1263,41,0.52179,37,0.57151,28,-0.1048,12,-1.4517
ENSG00000136003,ISCU,38,-2.1960,125,-0.4001,215,0.77446,197,0.37000,98,-0.8516
ENSG00000110880,CORO1C,11,-1.6663,29,-0.1841,50,1.15565,17,-1.0885,29,-0.2443
ENSG00000084112,SSH1,7,-1.6149,8,-1.2863,26,0.79843,22,0.22119,15,-0.4048
ENSG00000166111,SVOP,75,-0.3675,18,-2.4683,160,1.65246,58,-0.8290,47,-1.1591
ENSG00000135093,USP30,0,-4.7835,11,-0.5974,22,0.73392,18,0.10935,16,-0.0977
ENSG00000110906,KCTD10,26,-0.4155,34,0.01031,50,1.13124,14,-1.4573,24,-0.5544
ENSG00000151148,UBE3B,0,-5.0155,22,0.21490,29,1.08162,17,-0.2548,12,-0.8218
ENSG00000139428,MMAB,2,-4.0035,34,-0.2058,49,0.62348,39,0.04389,37,-0.0578
ENSG00000110921,MVK,9,-0.9441,18,0.10765,24,0.98079,17,-0.0077,6,-1.7059
ENSG00000139433,GLTP,8,-1.8979,104,2.20506,18,-1.0901,20,-0.6784,39,0.48128
ENSG00000139436,GIT2,29,0.03017,26,-0.1202,36,0.63653,27,-0.1217,15,-1.0224
ENSG00000174456,C12orf76,47,-1.0956,56,-0.8356,127,0.77231,76,-0.3877,95,-0.0079
ENSG00000174437,ATP2A2,93,-1.4798,85,-1.6221,388,1.37683,199,-0.3645,159,-0.7377
ENSG00000196510,ANAPC7,0,-5.1099,30,0.03796,38,0.66041,31,0.10124,25,-0.2889
ENSG00000111229,ARPC3,159,-0.0933,175,0.06343,218,0.68474,121,-0.5692,118,-0.6169
ENSG00000204856,FAM216A,0,-5.5384,8,-1.8478,47,1.50556,23,-0.3622,21,-0.4966
ENSG00000111237,VPS29,66,-0.6368,85,-0.2369,123,0.56380,102,0.05714,71,-0.5668
ENSG00000196850,PPTC7,21,0.13382,12,-0.7466,28,1.07993,17,-0.2279,6,-1.7681
ENSG00000186298,PPP1CC,89,0.07596,98,0.22579,90,0.12399,93,0.15654,60,-0.6016
ENSG00000111249,CUX2,2,-3.6996,5,-2.1950,33,0.73372,48,1.30381,7,-1.9587
ENSG00000204842,ATXN2,64,-0.0237,63,-0.0499,86,0.73063,49,-0.5097,42,-0.7429
ENSG00000089234,BRAP,0,-4.8736,17,-0.0290,21,0.38643,26,0.71413,12,-0.6007
ENSG00000111275,ALDH2,256,-0.1093,515,1.05639,181,-0.8901,369,0.56213,253,-0.1415
ENSG00000234608,MAPKAPK5-AS1,24,-0.3729,17,-0.8777,36,0.45499,33,0.17586,25,-0.3263
ENSG00000089022,MAPKAPK5,12,-0.7664,13,-0.6748,22,0.13878,20,0.00777,25,0.41087
ENSG00000089248,ERP29,50,-0.6540,100,0.42686,91,0.42433,62,-0.3799,65,-0.2800
ENSG00000173064,HECTD4,53,-0.3755,55,-0.3061,89,0.74266,67,-0.0165,38,-0.9699
ENSG00000089009,RPL6,1017,0.56243,1278,0.95384,541,-0.6353,608,-0.3021,768,0.11492
ENSG00000179295,PTPN11,94,-0.4124,103,-0.2673,121,-0.0211,125,0.05662,143,0.30193
ENSG00000089169,RPH3A,94,-0.5591,30,-2.2466,158,0.41670,130,-0.0557,163,0.35462
ENSG00000135144,DTX1,26,-0.0402,17,-0.6601,27,0.01105,32,0.34308,26,-0.0530
ENSG00000111344,RASAL1,9,-1.2750,0,-6.5960,30,0.90653,12,-0.9341,30,0.66421
ENSG00000123064,DDX54,12,-1.6456,15,-1.3009,46,0.63639,46,0.44536,29,-0.3957
ENSG00000139405,RITA1,12,-1.2760,20,-0.5374,41,1.11864,22,-0.4194,19,-0.6662
ENSG00000186815,TPCN1,12,-1.2275,24,-0.1764,23,-0.2816,52,1.32114,17,-0.7875
ENSG00000151176,PLBD2,31,-0.9442,31,-0.9666,80,0.92125,49,-0.2704,46,-0.3717
ENSG00000123066,MED13L,13,-1.2334,43,0.54236,35,0.32781,35,0.27931,19,-0.7777
ENSG00000111412,C12orf49,10,-2.0089,5,-2.7771,50,0.81102,57,0.83046,20,-1.0112
ENSG00000135119,RNFT2,51,0.73744,10,-1.8292,41,0.56374,33,-0.0015,19,-0.9126
ENSG00000135116,HRK,0,-4.8859,4,-2.3572,24,0.40137,39,1.27362,13,-0.7414
ENSG00000088992,TESC,77,0.41735,13,-2.2156,89,1.15131,51,-0.2595,23,-1.5680
ENSG00000135108,FBXO21,51,-0.7949,45,-0.9882,122,0.99441,87,0.04122,47,-0.9916
ENSG00000171435,KSR2,3,-2.6221,0,-6.0573,26,0.49316,30,0.64896,23,0.13074
ENSG00000176871,WSB2,139,-0.6081,108,-0.9929,256,0.58049,230,0.20385,160,-0.4314
ENSG00000089220,PEBP1,816,-0.6621,977,-0.3822,1576,0.62489,1088,-0.2373,1081,-0.2475
ENSG00000135090,TAOK3,50,-0.3268,62,0.00407,61,-0.0288,70,0.22792,61,-0.0300
ENSG00000111707,SUDS3,53,0.57969,18,-1.0655,40,0.20468,37,0.01200,31,-0.2736
ENSG00000139767,SRRM4,34,-0.3738,13,-1.8096,65,1.17913,45,0.08622,17,-1.5425
ENSG00000152137,HSPB8,3,-3.8782,142,2.18318,27,-0.9189,53,0.41545,31,-0.5438
ENSG00000122966,CIT,52,-0.3030,20,-1.7557,84,0.76499,78,0.38671,34,-1.0454
ENSG00000135127,BICDL1,7,-1.3244,11,-0.6195,23,0.82127,11,-0.7168,18,0.15029
ENSG00000111737,RAB35,14,-1.1006,12,-1.2945,42,1.06600,23,-0.3812,23,-0.3521
ENSG00000089154,GCN1,5,-1.9018,41,1.19718,22,0.25946,21,0.13922,10,-1.0405
ENSG00000089157,RPLP0,295,-0.3960,1146,1.95908,242,-0.9630,311,-0.3521,383,0.01653
ENSG00000111775,COX6A1,1152,-0.2565,1018,-0.4495,1247,-0.1916,1868,0.60827,1321,-0.0442
ENSG00000257218,GATC,54,0.85555,30,-0.1161,38,0.44733,24,-0.5069,18,-0.9604
ENSG00000111786,SRSF9,61,-0.3743,105,0.50107,81,0.13255,78,0.02476,61,-0.3905
ENSG00000088986,DYNLL1,558,-0.4956,419,-0.9356,904,0.43073,968,0.44098,555,-0.5556
ENSG00000022840,RNF10,101,0.54616,73,0.01094,76,0.11596,59,-0.3735,65,-0.2020
ENSG00000167272,POP5,0,-4.9184,38,1.21792,19,0.07326,23,0.39980,12,-0.7337
ENSG00000157782,CABP1,133,-0.1451,36,-2.1110,207,0.98055,123,-0.2997,107,-0.5403
ENSG00000110917,MLEC,40,-0.5627,65,0.17819,70,0.49553,58,-0.0135,39,-0.6754
ENSG00000175970,UNC119B,3,-2.3452,15,-0.0136,15,0.04781,22,0.73821,13,-0.2154
ENSG00000157837,SPPL3,5,-4.1270,88,0.03240,122,0.98767,84,-0.0399,54,-0.7850
ENSG00000157895,C12orf43,49,0.92391,11,-1.4032,33,0.42994,31,0.16465,13,-1.2767
ENSG00000110931,CAMKK2,5,-3.9070,45,-0.8794,122,1.22656,98,0.36490,33,-1.4701
ENSG00000089053,ANAPC5,20,-1.6702,88,0.58020,75,0.49442,46,-0.4969,58,-0.1012
ENSG00000170633,RNF34,0,-5.7438,17,-0.9785,45,0.86326,26,-0.3995,39,0.31438
ENSG00000089094,KDM2B,11,-0.7565,9,-0.9235,25,0.99075,14,-0.4438,14,-0.4156
ENSG00000188735,TMEM120B,0,-4.7028,16,-0.0037,23,1.06685,17,0.14790,7,-1.2296
ENSG00000139725,RHOF,2,-2.8926,13,-0.1885,21,0.99115,14,-0.0942,10,-0.6583
ENSG00000110801,PSMD9,31,0.19563,31,0.21566,26,-0.1040,29,0.13767,24,-0.2439
ENSG00000110987,BCL7A,5,-2.3118,12,-1.2588,41,1.25293,17,-0.7312,25,-0.1000
ENSG00000175727,MLXIP,21,0.03881,29,0.56673,23,0.34030,13,-0.7373,17,-0.3068
ENSG00000139719,VPS33A,32,0.48925,9,-1.3542,32,0.85214,17,-0.5320,15,-0.7443
ENSG00000130779,CLIP1,48,-0.5804,66,-0.0781,80,0.38060,64,-0.1437,64,-0.1256
ENSG00000111011,RSRC2,59,-0.3878,94,0.35662,82,0.20108,81,0.11326,57,-0.4974
ENSG00000139726,DENR,21,-1.4814,35,-0.7395,76,0.82429,47,-0.3165,53,-0.0846
