Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to11,Feature log2 fold change topic 6to11
ENSG00000168066,SF1,120,0.45491,41,-1.1892,83,-0.1306,96,0.10439,93,0.09024
ENSG00000168067,MAP4K2,23,0.05948,0,-4.8238,14,-0.7512,20,-0.1489,28,0.81826
ENSG00000133895,MEN1,20,-0.3766,14,-0.9133,17,-0.5726,27,0.10972,29,0.45340
ENSG00000110047,EHD1,64,1.81492,0,-4.7964,28,0.36227,20,-0.1548,18,-0.5184
ENSG00000110046,ATG2A,37,0.68126,15,-0.7313,25,0.07043,19,-0.3804,25,0.10922
ENSG00000068971,PPP2R5B,36,-0.8453,47,-0.4441,44,-0.5450,56,-0.1919,75,0.64156
ENSG00000213465,ARL2,163,-0.0092,184,0.18546,151,-0.1356,197,0.32627,152,-0.2273
ENSG00000110025,SNX15,29,-0.1225,25,-0.3392,36,0.20391,26,-0.3256,34,0.25443
ENSG00000168061,SAC3D1,18,-0.0155,3,-2.4787,16,-0.2308,19,0.07017,21,0.47187
ENSG00000162300,ZFPL1,43,0.35295,92,1.69139,25,-0.4751,26,-0.4849,27,-0.6198
ENSG00000149823,VPS51,93,-0.1749,79,-0.4270,110,0.09015,117,0.22057,104,0.01201
ENSG00000149809,TM7SF2,97,0.16322,53,-0.7833,97,0.15860,103,0.29701,85,-0.0925
ENSG00000149806,FAU,1671,0.91306,736,-0.4138,1248,0.42486,775,-0.3657,889,-0.2268
ENSG00000162298,SYVN1,46,0.25840,50,0.39456,17,-1.2353,40,0.05872,39,0.01648
ENSG00000149792,MRPL49,19,-0.6207,23,-0.3564,21,-0.5296,35,0.30570,31,0.23954
ENSG00000014216,CAPN1,53,0.47763,9,-2.2455,39,-0.0053,46,0.28067,40,0.04953
ENSG00000133884,DPF2,22,-0.1066,5,-2.1468,20,-0.2525,24,0.06001,27,0.48876
ENSG00000126391,FRMD8,9,-0.3885,0,-3.8796,7,-0.6891,15,0.51689,13,0.45933
ENSG00000245532,NEAT1,364,4.05738,21,-1.3695,15,-1.8373,7,-3.1777,27,-1.5773
ENSG00000251562,MALAT1,4234,1.80163,4919,2.10192,818,-0.9266,443,-1.9557,919,-1.2393
ENSG00000142186,SCYL1,53,-0.2868,17,-2.0307,72,0.17459,89,0.58369,65,0.02121
ENSG00000168056,LTBP3,144,1.14189,11,-2.7413,89,0.34116,52,-0.5360,74,0.08000
ENSG00000173465,ZNRD2,31,0.27953,0,-5.0260,30,0.24544,27,0.05186,28,0.29486
ENSG00000176973,FAM89B,62,-0.0661,48,-0.4557,83,0.41281,68,0.09983,63,-0.0605
ENSG00000173442,EHBP1L1,42,-0.2268,17,-1.6184,39,-0.3745,62,0.43059,53,0.24802
ENSG00000173327,MAP3K11,63,1.86138,33,0.69540,13,-0.7448,11,-1.0708,17,-0.5984
ENSG00000197136,PCNX3,13,-0.8095,18,-0.3476,18,-0.3698,20,-0.1903,26,0.55658
ENSG00000173039,RELA,35,1.10784,5,-1.8344,16,-0.1233,12,-0.6201,19,0.23237
ENSG00000172977,KAT5,39,0.41167,23,-0.4208,23,-0.3880,30,0.02274,31,0.07272
ENSG00000172922,RNASEH2C,80,0.44310,32,-0.9710,61,0.02030,75,0.37328,57,-0.1695
ENSG00000172757,CFL1,647,-0.6057,726,-0.4288,735,-0.4100,1177,0.37817,1006,0.17366
ENSG00000172803,SNX32,8,-1.4701,11,-0.9809,13,-0.8462,43,1.29280,21,-0.1953
ENSG00000172732,MUS81,31,0.68950,11,-0.8498,29,0.59530,21,0.06801,18,-0.3301
ENSG00000172638,EFEMP2,66,1.70526,0,-4.9360,39,0.76763,7,-1.8589,24,0.01270
ENSG00000172500,FIBP,67,-0.2381,34,-1.2631,103,0.44724,88,0.20430,80,0.07330
ENSG00000175602,CCDC85B,303,-1.0057,504,-0.2227,556,-0.0673,531,-0.1551,660,0.44412
ENSG00000175573,C11orf68,37,-1.1547,110,0.54927,50,-0.6956,89,0.23935,80,0.10481
ENSG00000175550,DRAP1,134,0.10375,91,-0.4902,126,0.01813,107,-0.2772,135,0.25965
ENSG00000175467,SART1,24,-0.3745,73,1.44310,23,-0.4709,33,0.10522,26,-0.5269
ENSG00000175376,EIF1AD,3,-2.1350,0,-4.2245,15,0.04452,20,0.58246,17,0.50016
ENSG00000175334,BANF1,172,0.67921,130,0.22404,113,-0.0037,108,-0.0835,102,-0.3014
ENSG00000175229,GAL3ST3,6,-1.8847,31,0.49615,12,-0.9586,18,-0.3682,27,0.65682
ENSG00000087365,SF3B2,125,0.31463,34,-1.6578,84,-0.3177,125,0.36098,106,0.09875
ENSG00000175115,PACS1,24,-0.9320,33,-0.4346,31,-0.5278,49,0.20805,49,0.39557
ENSG00000174996,KLC2,37,-1.4654,51,-1.0034,78,-0.3513,122,0.41751,110,0.41867
ENSG00000174903,RAB1B,101,-0.1820,99,-0.2127,86,-0.4255,127,0.20775,118,0.12028
ENSG00000174871,CNIH2,71,-1.8441,248,0.05783,332,0.52866,317,0.51423,224,-0.1959
ENSG00000174851,YIF1A,83,1.21488,57,0.56081,36,-0.1479,21,-1.0889,37,-0.2301
ENSG00000179292,TMEM151A,46,-0.6488,9,-2.9953,43,-0.7583,117,0.96009,74,0.14364
ENSG00000174791,RIN1,5,-2.1935,41,0.99645,9,-1.3833,37,0.98456,19,-0.4366
ENSG00000174744,BRMS1,28,0.66590,23,0.37500,13,-0.5223,25,0.52114,15,-0.6028
ENSG00000174684,B4GAT1,165,-1.6169,419,-0.1954,292,-0.7566,609,0.45356,521,0.31542
ENSG00000174547,MRPL11,34,0.41628,1,-4.7484,40,0.68604,24,-0.1255,27,0.14793
ENSG00000174516,PELI3,23,-0.6088,32,-0.1043,17,-1.0887,43,0.40897,37,0.20630
ENSG00000174483,BBS1,36,0.31798,39,0.40930,34,0.22258,29,-0.0768,27,-0.3010
ENSG00000174165,ZDHHC24,28,-0.3373,1,-5.2064,22,-0.6747,40,0.24808,42,0.66948
ENSG00000174080,CTSF,181,0.10790,188,0.16180,123,-0.5037,181,0.11932,168,-0.0213
ENSG00000173992,CCS,88,1.27711,10,-2.0271,41,0.00512,33,-0.3456,40,-0.0263
ENSG00000239306,RBM14,27,-0.4583,34,-0.0768,39,0.11842,30,-0.3125,39,0.29707
ENSG00000173933,RBM4,49,-0.4909,17,-2.0819,70,0.06794,80,0.30194,74,0.32538
ENSG00000173914,RBM4B,23,0.89338,0,-4.0739,17,0.42386,10,-0.4734,14,0.20966
ENSG00000173898,SPTBN2,51,-1.8022,87,-1.0077,236,0.56009,189,0.22621,180,0.26170
ENSG00000173599,PC,95,0.90819,73,0.45816,57,0.07625,42,-0.4379,48,-0.3501
ENSG00000173621,LRFN4,33,-0.5323,22,-1.1446,30,-0.6760,61,0.51234,50,0.27681
ENSG00000173227,SYT12,12,-1.5246,31,-0.1527,16,-1.1214,39,0.22793,40,0.52603
ENSG00000173120,KDM2A,22,-0.6387,11,-1.6530,14,-1.3215,40,0.31375,41,0.65504
ENSG00000173020,GRK2,77,-0.9683,62,-1.2989,116,-0.3382,132,-0.1491,177,0.77222
ENSG00000172932,ANKRD13D,35,-0.6382,46,-0.2268,45,-0.2725,49,-0.1646,61,0.43712
ENSG00000172613,RAD9A,10,-0.4914,0,-4.1371,13,-0.0982,15,0.20603,16,0.55748
ENSG00000175482,POLD4,46,0.21202,57,0.56110,47,0.24464,31,-0.4178,38,-0.1529
ENSG00000172531,PPP1CA,88,-0.0916,77,-0.3134,78,-0.2959,115,0.37026,93,-0.0243
ENSG00000172508,CARNS1,98,2.62989,1,-4.5251,6,-2.0378,8,-1.7083,22,-0.1134
ENSG00000175634,RPS6KB2,28,0.66652,3,-2.6086,18,-0.0270,16,-0.1961,20,0.29229
ENSG00000172725,CORO1B,53,1.28531,73,1.88930,15,-0.7717,12,-1.0889,17,-0.9460
ENSG00000172663,TMEM134,53,0.50971,77,1.14559,30,-0.3902,21,-1.0102,37,-0.1246
ENSG00000110711,AIP,69,0.50906,44,-0.2052,46,-0.1487,49,-0.0297,49,-0.0660
ENSG00000110697,PITPNM1,37,-0.5491,99,1.00333,61,0.20124,30,-0.9318,55,0.09423
ENSG00000167797,CDK2AP2,91,1.26031,36,-0.2825,39,-0.1539,34,-0.3868,39,-0.2454
ENSG00000084207,GSTP1,620,1.57080,137,-0.9079,277,0.18934,165,-0.6731,223,-0.2878
ENSG00000167792,NDUFV1,147,-0.5533,229,0.13455,189,-0.1651,243,0.26209,210,-0.0027
ENSG00000110057,UNC93B1,30,1.04158,29,1.00921,15,-0.0652,11,-0.5843,13,-0.5792
ENSG00000110717,NDUFS8,216,0.02994,187,-0.1937,267,0.37507,201,-0.0928,209,-0.0333
ENSG00000110721,CHKA,40,0.15018,70,1.06376,31,-0.2688,26,-0.5600,35,-0.1499
ENSG00000110066,KMT5B,38,0.51131,39,0.53259,18,-0.6317,30,0.10500,25,-0.2898
ENSG00000110075,PPP6R3,45,0.64547,0,-5.2391,20,-0.6603,31,0.02356,34,0.43299
ENSG00000110090,CPT1A,32,1.09594,4,-1.9178,19,0.26432,4,-2.1045,19,0.57799
ENSG00000197345,MRPL21,68,-0.4665,81,-0.1843,110,0.29451,109,0.32509,88,-0.1208
ENSG00000110092,CCND1,130,2.83283,24,-0.2471,20,-0.5230,10,-1.6233,19,-1.0067
ENSG00000131626,PPFIA1,52,1.31869,9,-1.3450,16,-0.6069,20,-0.3014,23,0.01537
ENSG00000085733,CTTN,74,-0.1212,107,0.46197,72,-0.1720,92,0.24254,74,-0.2339
ENSG00000162105,SHANK2,9,-2.9812,29,-1.3097,80,0.22578,93,0.53730,77,0.32292
ENSG00000172893,DHCR7,58,0.70155,22,-0.8230,35,-0.1005,39,0.07069,37,-0.0775
ENSG00000137522,RNF121,20,-0.4716,60,1.27424,20,-0.5191,39,0.59921,21,-0.7234
ENSG00000137497,NUMA1,93,0.42610,129,0.96884,56,-0.3632,62,-0.2455,64,-0.3330
ENSG00000184154,LRTOMT,33,1.29030,8,-0.8617,15,-0.0305,14,-0.0756,13,-0.3322
ENSG00000149357,LAMTOR1,194,0.26807,68,-1.3475,178,0.13692,145,-0.2116,178,0.28982
ENSG00000110200,ANAPC15,53,-0.3652,82,0.31631,89,0.46521,71,0.10822,62,-0.2475
ENSG00000165458,INPPL1,34,0.84806,0,-4.5120,20,0.00830,14,-0.5642,23,0.44963
ENSG00000162129,CLPB,25,-0.2223,4,-2.7967,22,-0.4595,29,-0.0293,35,0.69556
ENSG00000186642,PDE2A,24,-3.4327,82,-1.6451,193,-0.3582,357,0.71501,276,0.44445
ENSG00000186635,ARAP1,37,0.82568,4,-2.3202,23,0.08184,17,-0.4248,24,0.27449
ENSG00000214530,STARD10,41,0.63835,28,0.04349,29,0.09327,27,-0.0260,25,-0.2841
ENSG00000285693,AP002381.2,12,-0.6687,51,1.73225,18,0.01047,10,-0.9642,17,-0.2765
ENSG00000137478,FCHSD2,41,1.40899,11,-0.7082,9,-1.0339,9,-1.0450,19,0.25434
ENSG00000110237,ARHGEF17,37,-0.2617,41,-0.1085,33,-0.4646,33,-0.5015,52,0.53513
ENSG00000054965,FAM168A,78,-0.5040,40,-1.5040,109,0.00772,97,-0.1898,128,0.60262
ENSG00000021300,PLEKHB1,1002,2.03498,209,-0.6323,395,0.37169,136,-1.3717,261,-0.5230
ENSG00000175582,RAB6A,93,-1.3518,166,-0.4654,143,-0.7005,289,0.45863,248,0.33911
ENSG00000175581,MRPL48,40,0.58354,20,-0.5110,20,-0.5109,38,0.53959,25,-0.2954
ENSG00000181924,COA4,55,0.88993,12,-1.4722,28,-0.1929,22,-0.6467,35,0.34681
ENSG00000175575,PAAF1,24,-0.7307,23,-0.7965,53,0.52087,41,0.12240,40,0.13456
ENSG00000214517,PPME1,27,-1.4933,5,-3.7952,39,-0.9820,107,0.69900,87,0.60000
ENSG00000165434,PGM2L1,32,-3.2263,298,0.11068,128,-1.1893,337,0.34497,322,0.50385
ENSG00000118363,SPCS2,185,0.58603,104,-0.3351,151,0.25457,124,-0.0669,121,-0.1797
ENSG00000137491,SLCO2B1,103,2.01960,25,-0.3709,27,-0.2497,14,-1.3040,28,-0.3809
ENSG00000137486,ARRB1,81,-0.1417,79,-0.1775,94,0.09515,42,-1.2161,106,0.64176
ENSG00000149273,RPS3,968,1.35406,340,-0.3763,490,0.20041,311,-0.5612,389,-0.3153
ENSG00000149243,KLHL35,3,-2.0639,0,-4.2450,15,0.07136,27,1.10194,15,0.04613
ENSG00000171533,MAP6,45,-1.2107,124,0.36601,66,-0.6146,111,0.21284,104,0.19263
ENSG00000198382,UVRAG,9,-0.7273,27,0.91050,6,-1.2668,15,-0.0944,16,0.15907
ENSG00000137492,THAP12,23,-0.7423,34,-0.1306,30,-0.3066,42,0.22152,39,0.19853
ENSG00000255135,AP002360.1,26,0.37183,20,-0.0261,20,-0.0682,13,-0.7060,22,0.25631
ENSG00000078124,ACER3,36,0.40056,26,-0.1290,24,-0.2262,24,-0.2660,29,0.11349
ENSG00000149260,CAPN5,28,0.19821,20,-0.3670,14,-0.8482,40,0.89094,22,-0.3746
ENSG00000149269,PAK1,31,-2.9804,120,-0.9728,171,-0.4361,476,1.47690,202,-0.3321
ENSG00000074201,CLNS1A,73,-0.2061,133,0.76485,100,0.30210,67,-0.3694,79,-0.1565
ENSG00000048649,RSF1,107,0.48377,86,0.12040,67,-0.2577,73,-0.1384,78,-0.0658
ENSG00000087884,AAMDC,51,2.19829,14,-0.0738,23,0.73783,8,-1.0309,9,-1.1078
ENSG00000151366,NDUFC2,249,-0.3444,205,-0.6408,297,-0.0663,405,0.48788,308,-0.0204
ENSG00000159063,ALG8,21,0.43798,1,-4.1206,10,-0.6407,27,1.01138,14,-0.2322
ENSG00000188997,KCTD21,24,0.41842,0,-4.5361,12,-0.5969,17,-0.1290,22,0.61054
ENSG00000149256,TENM4,13,-1.1260,43,0.71733,22,-0.3878,30,0.12388,28,0.02091
ENSG00000182103,FAM181B,180,2.50724,13,-1.8086,70,0.72645,9,-2.5375,35,-0.6640
ENSG00000137509,PRCP,117,1.46567,33,-0.6060,40,-0.3169,35,-0.5716,46,-0.1617
ENSG00000137502,RAB30,66,0.82619,40,0.00976,48,0.30617,21,-1.0811,40,0.04306
ENSG00000165494,PCF11,41,0.42695,58,1.01323,26,-0.2970,19,-0.8431,30,-0.1009
ENSG00000137494,ANKRD42,7,-1.6042,4,-2.3500,20,-0.1518,44,1.38745,20,-0.2704
ENSG00000137500,CCDC90B,49,0.03337,74,0.70193,36,-0.4384,43,-0.1719,47,-0.0678
ENSG00000150672,DLG2,52,-1.4487,128,-0.0686,130,-0.0504,119,-0.2115,155,0.49572
ENSG00000171204,TMEM126B,54,-0.1680,27,-1.2118,83,0.50187,86,0.65403,55,-0.2990
ENSG00000171202,TMEM126A,29,-0.9845,47,-0.2634,62,0.17443,76,0.56559,54,-0.1123
ENSG00000137504,CREBZF,20,-0.2961,3,-3.0550,23,-0.0772,30,0.39827,26,0.32006
ENSG00000137501,SYTL2,8,-3.2830,101,0.41800,56,-0.4946,84,0.14313,87,0.37416
ENSG00000073921,PICALM,83,0.05701,157,1.10547,63,-0.3882,54,-0.6761,79,-0.0570
ENSG00000074266,EED,28,0.36365,76,2.13661,9,-1.2751,18,-0.3480,16,-0.8946
ENSG00000149196,HIKESHI,49,-0.2519,63,0.15150,65,0.18825,67,0.25733,54,-0.2029
ENSG00000151376,ME3,17,-1.3847,24,-0.9042,31,-0.5381,73,0.96983,44,-0.0043
ENSG00000166575,TMEM135,18,0.45937,0,-4.1095,6,-1.1381,18,0.43892,15,0.31232
ENSG00000168959,GRM5,8,-3.5062,38,-1.2924,47,-0.9715,147,0.94693,99,0.34371
ENSG00000110172,CHORDC1,30,-0.2389,44,0.35007,19,-0.9152,33,-0.1010,38,0.24323
ENSG00000165323,FAT3,22,-0.9344,52,0.36498,35,-0.2727,46,0.17697,42,0.07877
ENSG00000180773,SLC36A4,18,-0.5903,39,0.62990,18,-0.6194,34,0.45837,25,-0.2129
ENSG00000166012,TAF1D,62,-0.1838,35,-1.0693,76,0.12860,53,-0.4718,82,0.54798
ENSG00000042429,MED17,9,-0.8378,20,0.45235,16,0.10922,20,0.49965,13,-0.3194
ENSG00000123901,GPR83,4,-3.3899,32,-0.3130,5,-2.8696,46,0.26506,50,0.90341
ENSG00000257057,C11orf97,5,-1.4951,0,-4.0548,23,0.94899,17,0.53919,13,0.04890
ENSG00000166025,AMOTL1,19,-0.6288,50,0.94941,21,-0.4681,15,-1.0641,32,0.40610
ENSG00000150316,CWC15,141,0.63667,134,0.55866,81,-0.2394,98,0.06113,82,-0.4319
ENSG00000263465,SRSF8,30,-1.3662,116,0.71129,55,-0.4731,86,0.24102,75,0.00763
ENSG00000149218,ENDOD1,87,0.96957,22,-1.1626,30,-0.7228,30,-0.7729,55,0.45105
ENSG00000149212,SESN3,87,-0.9109,172,0.14469,133,-0.2581,159,0.01566,170,0.25822
ENSG00000166037,CEP57,24,-0.0863,51,1.17541,7,-1.9195,18,-0.5188,26,0.14152
ENSG00000087053,MTMR2,15,-1.2615,113,2.11519,21,-0.7215,29,-0.2727,27,-0.5809
ENSG00000149231,CCDC82,32,0.00572,0,-5.2259,27,-0.2567,39,0.36554,35,0.35981
ENSG00000149972,CNTN5,4,-3.5162,11,-2.0170,27,-0.7584,125,2.20292,33,-0.8138
ENSG00000110318,CEP126,12,-1.5743,41,0.21831,23,-0.6661,57,0.87227,33,-0.1772
ENSG00000137693,YAP1,56,1.95142,46,1.57356,13,-0.4691,3,-2.6037,13,-0.9138
ENSG00000110330,BIRC2,90,0.82034,85,0.71407,41,-0.4594,46,-0.2826,49,-0.3396
ENSG00000152558,TMEM123,174,2.85095,36,-0.0581,32,-0.2560,9,-2.2448,25,-1.0233
ENSG00000137692,DCUN1D5,27,-0.5285,78,1.16123,30,-0.3809,38,-0.0066,35,-0.2633
ENSG00000152578,GRIA4,23,-2.5398,86,-0.6056,71,-0.8952,209,0.93885,133,0.15342
ENSG00000170903,MSANTD4,32,0.32916,14,-0.9264,23,-0.1518,26,-0.0132,27,0.17526
ENSG00000149313,AASDHPPT,52,-1.3235,98,-0.3592,73,-0.8001,183,0.73535,127,0.11361
ENSG00000152402,GUCY1A2,12,-1.9745,97,1.21370,19,-1.3608,47,-0.0033,49,0.13165
ENSG00000152404,CWF19L2,44,0.91903,92,2.30456,16,-0.6966,17,-0.6528,15,-1.2953
ENSG00000110675,ELMOD1,6,-4.4388,60,-1.1538,59,-1.1608,216,1.01822,139,0.31711
ENSG00000166266,CUL5,40,-0.1798,33,-0.4699,39,-0.2243,43,-0.0698,49,0.30974
ENSG00000075239,ACAT1,81,0.28133,41,-0.7673,60,-0.1790,60,-0.1955,74,0.27679
ENSG00000149311,ATM,24,0.45246,15,-0.2260,11,-0.6639,17,-0.0933,19,0.13837
ENSG00000178105,DDX10,21,-0.1002,1,-4.3466,8,-1.5957,45,1.29223,22,-0.1167
ENSG00000185742,C11orf87,5,-4.2415,40,-1.3924,33,-1.7051,149,0.72215,122,0.69414
ENSG00000137710,RDX,197,1.71610,152,1.23273,60,-0.2845,31,-1.3836,54,-0.7997
ENSG00000137714,FDX1,33,0.22715,5,-2.4541,28,-0.0280,22,-0.4761,34,0.63151
ENSG00000137727,ARHGAP20,8,-1.5906,21,-0.1290,9,-1.4258,33,0.65990,25,0.25213
ENSG00000170145,SIK2,20,-0.9307,8,-2.1672,27,-0.4443,42,0.26367,43,0.62572
ENSG00000086848,ALG9,22,0.18026,5,-1.9608,16,-0.3002,15,-0.4803,24,0.69816
ENSG00000137720,C11orf1,35,-0.1541,80,1.22934,39,0.05075,41,0.12726,31,-0.6200
ENSG00000109846,CRYAB,2068,3.01727,485,0.23138,192,-1.2019,118,-2.0344,273,-1.1281
ENSG00000170276,HSPB2,41,1.55131,0,-4.3764,19,0.21202,8,-1.1011,17,0.14877
ENSG00000150764,DIXDC1,57,0.35759,55,0.31290,25,-0.8818,29,-0.7361,50,0.36259
ENSG00000150768,DLAT,22,-1.0077,12,-1.9049,28,-0.6357,55,0.44149,50,0.53163
ENSG00000150776,NKAPD1,27,0.20538,11,-1.1177,20,-0.2380,22,-0.1249,26,0.35276
ENSG00000150779,TIMM8B,149,0.15870,177,0.43657,171,0.38422,113,-0.3036,127,-0.1917
ENSG00000204370,SDHD,62,-0.2026,192,1.71357,67,-0.0871,68,-0.0744,53,-0.7715
ENSG00000150787,PTS,31,-1.4570,73,-0.1574,69,-0.2400,79,-0.0441,93,0.48749
ENSG00000250303,LINC02762,42,0.21955,5,-2.7953,31,-0.2436,33,-0.1828,43,0.56646
ENSG00000149294,NCAM1,258,-0.4052,227,-0.6084,184,-0.9250,340,0.02532,389,0.52811
ENSG00000109906,ZBTB16,24,-0.6885,2,-4.3925,41,0.10453,18,-1.2653,53,1.36177
ENSG00000180425,C11orf71,17,0.16225,0,-4.2724,17,0.14462,17,0.17433,16,0.28703
ENSG00000076043,REXO2,51,1.03071,1,-4.8052,17,-0.7006,35,0.45978,26,-0.0622
ENSG00000182985,CADM1,77,-1.0981,268,0.87248,134,-0.2559,145,-0.1390,160,0.05820
ENSG00000109917,ZPR1,20,-0.7152,18,-0.8822,38,0.26469,26,-0.3185,37,0.52106
ENSG00000160584,SIK3,51,-0.8629,66,-0.4554,49,-0.9011,95,0.12659,103,0.52867
ENSG00000168092,PAFAH1B2,66,-1.3192,161,0.03599,75,-1.1335,137,-0.2455,193,0.73932
ENSG00000149577,SIDT2,19,-0.7500,13,-1.3014,30,-0.0543,45,0.64021,32,0.08370
ENSG00000149591,TAGLN,380,6.59546,6,-2.6461,0,-7.3590,9,-2.1662,2,-5.2674
ENSG00000160613,PCSK7,19,-0.4796,44,0.83890,10,-1.3751,23,-0.2282,28,0.23095
ENSG00000186318,BACE1,60,-0.1044,48,-0.4580,30,-1.1379,63,-0.0133,73,0.46248
ENSG00000137726,FXYD6,323,-0.9358,398,-0.6165,404,-0.5942,529,-0.1942,720,0.72184
ENSG00000177098,SCN4B,8,-1.7347,13,-1.0510,34,0.41775,47,1.15395,22,-0.4012
ENSG00000149575,SCN2B,16,-2.5806,24,-1.9574,53,-0.7983,88,-0.0207,119,1.13113
ENSG00000110344,UBE4A,45,-0.3839,50,-0.2245,32,-0.8969,66,0.24313,63,0.26668
ENSG00000167283,ATP5MG,474,-0.2527,508,-0.1440,556,-0.0001,532,-0.0790,586,0.17229
ENSG00000118058,KMT2A,71,0.39542,34,-0.7415,26,-1.1450,53,-0.0826,62,0.38602
ENSG00000149582,TMEM25,33,-1.2369,65,-0.1894,49,-0.6126,130,1.08918,67,-0.2845
ENSG00000118096,IFT46,23,-0.1977,8,-1.7661,26,0.04171,23,-0.1636,30,0.51944
ENSG00000095139,ARCN1,45,-0.2737,87,0.78049,36,-0.6151,52,-0.0592,53,-0.0320
ENSG00000019144,PHLDB1,119,1.99205,13,-1.6059,26,-0.5850,13,-1.7381,38,0.07700
ENSG00000110367,DDX6,108,-0.2695,131,0.03662,109,-0.2555,108,-0.2994,141,0.32266
ENSG00000278376,AP004609.3,44,1.60610,1,-3.2969,34,1.14173,13,-0.4110,13,-0.6544
ENSG00000118181,RPS25,2099,1.16842,1369,0.44256,1409,0.49028,624,-0.8591,885,-0.4680
ENSG00000196655,TRAPPC4,45,-0.0705,40,-0.2574,38,-0.3148,51,0.15563,48,0.10262
ENSG00000149428,HYOU1,28,-1.2435,37,-0.8632,33,-1.0322,76,0.31124,76,0.59606
ENSG00000160695,VPS11,11,-1.3166,24,-0.2293,21,-0.3927,49,1.08500,25,-0.3112
ENSG00000188486,H2AFX,35,0.05399,4,-3.0754,28,-0.3140,34,-0.0073,40,0.55900
ENSG00000172269,DPAGT1,10,-0.6934,22,0.46163,8,-1.0999,24,0.68252,16,-0.1865
ENSG00000172375,C2CD2L,20,-2.2937,122,0.45744,58,-0.6966,157,1.01219,83,-0.3111
ENSG00000172273,HINFP,9,-0.2859,0,-3.8474,23,1.14597,20,1.11132,8,-0.7778
ENSG00000110395,CBL,32,0.15296,27,-0.1085,24,-0.3399,29,-0.0419,30,0.11011
ENSG00000173456,RNF26,8,-1.8535,52,1.09709,14,-0.9883,32,0.31234,26,-0.0746
ENSG00000036672,USP2,25,-0.0962,31,0.26303,17,-0.7060,29,0.13811,27,0.04433
ENSG00000154096,THY1,136,-3.0240,671,-0.6565,561,-0.9305,1613,0.85371,1111,0.27296
ENSG00000110400,NECTIN1,37,-0.9136,72,0.09738,39,-0.8474,71,0.08654,75,0.37857
ENSG00000184232,OAF,76,1.08242,22,-0.8632,73,1.01960,14,-1.6586,39,-0.0385
ENSG00000181264,TLCD5,26,0.33916,19,-0.1485,24,0.24893,10,-1.1512,23,0.36889
ENSG00000196914,ARHGEF12,91,-0.4914,174,0.53584,110,-0.1877,126,0.01583,124,-0.0154
ENSG00000149403,GRIK4,25,0.54199,50,1.71949,14,-0.3828,23,0.43111,10,-1.3280
ENSG00000109929,SC5D,86,-0.4926,244,1.20672,82,-0.5727,122,0.05820,107,-0.2906
ENSG00000137642,SORL1,190,0.02703,149,-0.3548,121,-0.6734,162,-0.2495,212,0.43418
ENSG00000255248,MIR100HG,66,-0.0655,79,0.23028,46,-0.6277,73,0.11170,70,0.04617
ENSG00000154127,UBASH3B,7,-1.1151,9,-0.6735,12,-0.3104,15,0.08353,17,0.51509
ENSG00000109971,HSPA8,629,-0.1672,431,-0.7523,554,-0.3645,942,0.54519,699,-0.0011
ENSG00000023171,GRAMD1B,34,-1.3099,124,0.72983,44,-0.9019,97,0.37124,79,-0.0031
ENSG00000166257,SCN3B,49,-3.3671,230,-1.0861,238,-1.0381,744,0.88116,520,0.37355
ENSG00000110002,VWA5A,14,-0.3266,0,-4.4523,21,0.30408,26,0.74274,17,-0.0279
ENSG00000154144,TBRG1,30,-1.0049,30,-0.9770,34,-0.8263,47,-0.3372,74,0.96774
ENSG00000110013,SIAE,16,-0.7826,3,-2.9993,10,-1.4907,30,0.24900,33,0.88749
ENSG00000064199,SPA17,22,0.50768,5,-1.6114,18,0.21358,25,0.89291,13,-0.5652
ENSG00000154146,NRGN,187,-3.2545,1446,-0.1981,977,-0.8039,1608,-0.0339,2035,0.80416
ENSG00000154134,ROBO3,26,1.32126,0,-3.8960,24,1.20404,8,-0.5605,10,-0.4062
ENSG00000165478,HEPACAM,265,1.45716,92,-0.3074,154,0.52087,49,-1.3333,103,-0.2439
ENSG00000165495,PKNOX2,4,-2.2216,31,0.72212,20,-0.0025,21,0.12000,20,0.03885
ENSG00000149557,FEZ1,491,1.16914,210,-0.2260,210,-0.2281,230,-0.0960,217,-0.3388
ENSG00000149547,EI24,47,-0.9806,41,-1.1942,58,-0.6703,84,-0.1017,111,0.81920
ENSG00000134910,STT3A,37,0.81013,3,-2.9204,11,-1.0802,18,-0.4194,27,0.63094
ENSG00000109832,DDX25,24,-0.7973,15,-1.4465,26,-0.6780,51,0.44511,45,0.43775
ENSG00000165526,RPUSD4,8,-0.7037,0,-4.0016,9,-0.4302,18,0.65237,14,0.37016
ENSG00000197798,FAM118B,31,0.56466,9,-1.3081,21,-0.0542,27,0.38014,20,-0.1466
ENSG00000182934,SRPRA,35,0.08260,49,0.63250,13,-1.3666,49,0.73241,28,-0.4766
ENSG00000110074,FOXRED1,30,-0.3786,23,-0.7349,25,-0.6177,52,0.56346,39,0.10540
ENSG00000110080,ST3GAL4,37,1.28252,1,-3.3968,12,-0.5755,20,0.29075,16,-0.1573
ENSG00000149571,KIRREL3,12,-2.0342,64,0.47316,28,-0.8309,81,1.00846,43,-0.3085
