Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000127399,LRRC61,19,0.30391,22,0.60769,26,0.91143,14,-0.1759,13,-0.2861,8,-0.9377,8,-1.0830
ENSG00000106538,RARRES2,74,1.27656,12,-1.7170,10,-1.8693,14,-1.3964,31,-0.2589,25,-0.5538,88,1.62312
ENSG00000214022,REPIN1,49,0.26323,43,0.04723,33,-0.3763,20,-1.1194,41,-0.0317,33,-0.3732,74,0.97253
ENSG00000106565,TMEM176B,11,-1.1272,16,-0.6118,8,-1.6578,9,-1.4793,27,0.26347,38,0.84176,51,1.38306
ENSG00000002933,TMEM176A,19,-0.4567,4,-2.5449,5,-2.4064,15,-0.8099,25,-0.0563,31,0.33558,79,2.13015
ENSG00000055118,KCNH2,7,-1.6514,37,0.98023,28,0.47834,21,-0.0113,23,0.20111,19,-0.0990,8,-1.3870
ENSG00000197150,ABCB8,48,0.40480,23,-0.7868,30,-0.3513,51,0.49610,39,0.04769,35,-0.1480,38,0.00825
ENSG00000164885,CDK5,104,0.31859,116,0.50586,145,0.90146,85,-0.0142,66,-0.4794,67,-0.4038,38,-1.2908
ENSG00000164896,FASTK,58,0.07534,38,-0.6108,59,0.09972,73,0.46749,51,-0.1465,57,0.06041,55,-0.0022
ENSG00000164897,TMUB1,57,1.18667,28,-0.0455,30,0.02879,15,-0.9918,20,-0.7044,33,0.20893,30,0.02969
ENSG00000133612,AGAP3,190,-0.3770,311,0.44045,260,0.13916,309,0.42716,231,-0.0673,187,-0.3999,196,-0.3243
ENSG00000033050,ABCF2,46,0.18180,53,0.39992,47,0.21761,37,-0.1981,31,-0.5543,47,0.19455,41,-0.0229
ENSG00000033100,CHPF2,10,-1.2417,23,0.02461,47,1.28934,33,0.66196,10,-1.2975,23,0.00769,23,0.03908
ENSG00000082014,SMARCD3,161,-0.2100,169,-0.1278,238,0.44564,220,0.30709,180,-0.0347,179,-0.0332,136,-0.4722
ENSG00000013374,NUB1,32,-0.1888,38,0.07409,45,0.37204,32,-0.1812,21,-0.9410,47,0.41495,53,0.63967
ENSG00000106615,RHEB,191,-0.2393,297,0.49584,311,0.57972,233,0.08788,177,-0.4167,185,-0.2867,198,-0.1800
ENSG00000106617,PRKAG2,52,-0.4096,41,-0.7996,139,1.27838,100,0.65945,52,-0.4893,39,-0.8524,65,-0.0615
ENSG00000239911,PRKAG2-AS1,79,0.37708,59,-0.0970,114,1.03296,66,0.06493,54,-0.2811,44,-0.5795,33,-0.9932
ENSG00000178234,GALNT11,64,-0.0962,110,0.82905,109,0.80922,59,-0.2391,47,-0.6630,56,-0.3101,51,-0.4562
ENSG00000055609,KMT2C,79,1.01938,21,-1.1869,34,-0.4322,60,0.50409,28,-0.8090,49,0.17696,54,0.34200
ENSG00000133627,ACTR3B,44,-0.6793,35,-1.0332,156,1.48025,68,0.00741,69,0.01270,61,-0.1771,43,-0.7463
ENSG00000130226,DPP6,111,-0.7608,257,0.61322,270,0.70103,292,0.83829,146,-0.3755,125,-0.5756,84,-1.1855
ENSG00000157219,HTR5A,13,-0.3061,28,1.01073,39,1.66767,10,-0.6563,7,-1.2282,10,-0.6980,9,-0.8776
ENSG00000186480,INSIG1,67,-0.4836,133,0.65199,117,0.41992,105,0.24533,59,-0.7866,111,0.32750,76,-0.2879
ENSG00000184863,RBM33,28,0.61812,4,-2.1583,19,-0.0199,24,0.35469,18,-0.0842,22,0.22441,20,0.05152
ENSG00000105983,LMBR1,32,-0.2134,57,0.74925,49,0.49593,41,0.17204,24,-0.7683,21,-0.9026,46,0.36829
ENSG00000009335,UBE3C,20,-0.8683,37,0.10656,64,1.05092,47,0.50982,25,-0.6067,29,-0.2690,31,-0.1922
ENSG00000105993,DNAJB6,182,-0.5320,298,0.27091,305,0.31106,463,1.05227,180,-0.6203,213,-0.2833,204,-0.3511
ENSG00000155093,PTPRN2,76,-1.2652,333,1.18634,224,0.47089,191,0.20204,139,-0.3604,123,-0.5096,128,-0.4473
ENSG00000117868,ESYT2,49,0.00074,67,0.52895,64,0.45472,38,-0.3769,50,0.04029,28,-0.8676,44,-0.1605
ENSG00000126870,WDR60,11,-1.5503,41,0.45306,22,-0.5566,28,-0.2033,35,0.18329,36,0.20256,44,0.57293
ENSG00000147364,FBXO25,39,0.42887,30,-0.0172,37,0.35377,13,-1.2754,28,-0.1019,31,0.05783,33,0.17007
ENSG00000198010,DLGAP2,5,-2.1351,43,1.33681,23,0.26152,39,1.14688,16,-0.4123,7,-1.4769,11,-0.9760
ENSG00000182372,CLN8,8,-1.5551,29,0.51300,24,0.19126,21,-0.0075,16,-0.4816,35,0.80391,22,0.03020
ENSG00000253982,AC100810.1,28,-0.9717,41,-0.3889,41,-0.3951,32,-0.7918,70,0.57879,83,0.79024,54,0.05254
ENSG00000176595,KBTBD11,101,0.40839,78,-0.0171,77,-0.0425,88,0.18726,71,-0.1912,68,-0.2481,77,-0.0418
ENSG00000036448,MYOM2,2,-2.8960,33,1.23085,18,0.11974,20,0.33187,14,-0.2564,18,0.11221,12,-0.5065
ENSG00000183117,CSMD1,16,-0.1741,21,0.26178,31,0.90728,27,0.68135,10,-0.9476,14,-0.4306,14,-0.3547
ENSG00000155189,AGPAT5,48,-0.1270,64,0.34499,54,0.04212,39,-0.4841,47,-0.1865,61,0.24852,58,0.16684
ENSG00000147324,MFHAS1,9,-0.9614,30,1.00388,22,0.41910,16,-0.1142,17,0.00369,9,-0.8723,15,-0.2219
ENSG00000173273,TNKS,54,0.26233,49,0.11631,57,0.35004,71,0.74831,33,-0.5986,43,-0.0895,27,-0.8533
ENSG00000253230,LINC00599,17,-0.6227,15,-0.8592,41,0.80840,57,1.40044,20,-0.4615,26,0.04850,9,-1.6160
ENSG00000175806,MSRA,44,0.28522,22,-0.8027,48,0.43383,35,-0.1239,42,0.21340,57,0.72364,8,-2.2709
ENSG00000104643,MTMR9,23,-1.4263,96,0.88524,101,0.97945,66,0.23375,34,-0.9249,63,0.16792,41,-0.5390
ENSG00000154319,FAM167A,4,-2.6411,21,-0.3636,6,-2.2182,25,-0.1134,24,-0.1439,30,0.23759,76,1.94792
ENSG00000154328,NEIL2,66,0.49129,60,0.31533,49,-0.0231,56,0.20646,48,-0.0748,51,0.03651,19,-1.4750
ENSG00000079459,FDFT1,229,0.53615,151,-0.1641,243,0.63656,147,-0.2060,106,-0.8112,203,0.32897,149,-0.1855
ENSG00000164733,CTSB,201,-0.3942,253,-0.0222,372,0.62998,298,0.24702,216,-0.3269,194,-0.4537,305,0.28466
ENSG00000154359,LONRF1,29,0.25776,7,-1.8561,29,0.27591,37,0.68383,21,-0.3338,26,0.07666,28,0.21179
ENSG00000164741,DLC1,10,-1.3980,14,-0.9770,30,0.27275,30,0.29116,19,-0.5254,17,-0.6088,64,1.66147
ENSG00000104723,TUSC3,101,-0.1487,176,0.79298,223,1.23461,112,0.01946,63,-0.9974,55,-1.0986,92,-0.3034
ENSG00000155970,MICU3,85,0.29271,139,1.16488,87,0.32811,87,0.33320,43,-0.9046,53,-0.4709,34,-1.1803
ENSG00000104219,ZDHHC2,50,0.59983,24,-0.5905,14,-1.3462,27,-0.4106,38,0.15928,47,0.49099,41,0.26678
ENSG00000198791,CNOT7,76,-0.1030,84,0.05173,99,0.32687,101,0.36089,73,-0.1979,62,-0.4334,82,0.01095
ENSG00000155975,VPS37A,3,-2.2422,10,-0.6622,24,0.66571,18,0.17710,14,-0.2640,26,0.78665,19,0.29465
ENSG00000003987,MTMR7,35,0.30911,32,0.18395,41,0.56360,21,-0.5166,31,0.10363,23,-0.3537,18,-0.7040
ENSG00000129422,MTUS1,20,-1.6665,41,-0.5452,20,-1.6109,33,-0.8671,40,-0.6437,148,1.71407,118,1.26441
ENSG00000078674,PCM1,73,-0.2532,65,-0.4167,94,0.16429,82,-0.0590,70,-0.3570,108,0.41141,117,0.53543
ENSG00000104763,ASAH1,188,0.42968,152,0.07615,161,0.16693,127,-0.2256,124,-0.3058,153,0.08572,136,-0.1137
ENSG00000156011,PSD3,217,-0.2768,215,-0.2960,485,1.10389,274,0.09952,216,-0.3268,188,-0.5046,250,-0.0508
ENSG00000147408,CSGALNACT1,35,-0.5199,42,-0.2177,68,0.57965,69,0.59293,41,-0.2992,59,0.32376,32,-0.6783
ENSG00000104613,INTS10,58,0.34335,43,-0.1354,63,0.48591,62,0.46541,25,-1.1301,53,0.20831,47,0.01560
ENSG00000175445,LPL,26,0.28531,9,-1.4373,25,0.20065,32,0.63093,20,-0.1768,27,0.33429,17,-0.3770
ENSG00000147416,ATP6V1B2,233,-0.6047,373,0.15324,683,1.23150,531,0.76589,195,-0.9941,288,-0.2689,220,-0.6955
ENSG00000061337,LZTS1,12,-0.8213,10,-1.0494,37,1.08536,33,0.86756,20,0.00953,9,-1.2372,18,-0.1669
ENSG00000130227,XPO7,36,-0.2528,32,-0.4557,47,0.16109,58,0.51900,40,-0.0972,44,0.04040,43,0.00379
ENSG00000158806,NPM2,45,-0.0144,59,0.45440,41,-0.1394,48,0.10944,61,0.59970,31,-0.6010,15,-1.6910
ENSG00000158856,DMTN,380,0.46018,262,-0.1570,341,0.27507,381,0.46629,313,0.15468,166,-0.8808,155,-0.9848
ENSG00000158863,FAM160B2,29,0.87996,12,-0.5078,11,-0.7052,20,0.22046,12,-0.5843,20,0.27574,20,0.28155
ENSG00000168481,LGI3,36,-0.5814,85,0.84633,45,-0.2295,35,-0.6164,29,-1.0102,101,1.15494,55,0.08157
ENSG00000168490,PHYHIP,253,-0.1688,165,-0.8457,413,0.65670,501,1.00672,265,-0.1087,225,-0.3556,157,-0.9198
ENSG00000120896,SORBS3,28,0.43178,14,-0.6618,4,-2.2836,9,-1.3292,22,0.03533,29,0.49910,43,1.22783
ENSG00000120913,PDLIM2,34,0.60269,25,0.07861,7,-1.9111,11,-1.1971,27,0.19219,21,-0.1889,40,0.88058
ENSG00000158941,CCAR2,3,-2.9070,6,-2.1955,54,1.29898,40,0.75527,20,-0.4639,25,-0.0368,37,0.61806
ENSG00000179388,EGR3,45,0.65533,29,-0.1014,55,1.00086,36,0.26123,31,0.01779,11,-1.5810,8,-2.0923
ENSG00000008853,RHOBTB2,18,-0.5470,22,-0.2595,32,0.37517,41,0.81835,22,-0.2638,18,-0.5521,29,0.19695
ENSG00000147457,CHMP7,33,0.03088,30,-0.1403,54,0.84917,33,0.01678,23,-0.6456,40,0.31829,26,-0.3608
ENSG00000104679,R3HCC1,27,-0.4767,29,-0.3525,58,0.80664,37,0.04714,36,-0.0158,36,-0.0316,31,-0.2513
ENSG00000197217,ENTPD4,19,-0.4556,22,-0.2518,36,0.56575,52,1.25316,21,-0.3622,18,-0.5157,15,-0.8547
ENSG00000147454,SLC25A37,92,2.28981,31,0.21947,5,-2.5993,20,-0.5136,13,-1.3380,10,-1.5807,38,0.52044
ENSG00000104722,NEFM,22,-2.7379,147,0.14709,171,0.40321,314,1.52464,168,0.44240,48,-1.5945,38,-1.9633
ENSG00000277586,NEFL,180,-1.3362,464,0.16298,809,1.14469,585,0.55762,492,0.30722,171,-1.4127,174,-1.3851
ENSG00000147459,DOCK5,2,-2.9993,2,-2.6262,5,-1.5893,13,-0.2310,12,-0.3590,26,0.90822,47,2.15168
ENSG00000221914,PPP2R2A,51,-0.3590,82,0.41611,94,0.63662,59,-0.1477,56,-0.2439,53,-0.2973,62,-0.0680
ENSG00000104765,BNIP3L,126,-0.2499,118,-0.3554,152,0.06168,133,-0.1635,155,0.10636,177,0.31070,158,0.12568
ENSG00000240694,PNMA2,505,0.51423,575,0.74525,661,0.99660,333,-0.1810,239,-0.8008,232,-0.7533,193,-1.0417
ENSG00000092964,DPYSL2,783,-0.3394,886,-0.1386,1146,0.28807,851,-0.2038,856,-0.2237,1245,0.43012,1090,0.20443
ENSG00000015592,STMN4,265,0.18458,222,-0.1091,350,0.66147,204,-0.2475,152,-0.8064,288,0.32505,265,0.18567
ENSG00000120899,PTK2B,96,0.25067,42,-1.0703,182,1.40988,107,0.43991,62,-0.5242,70,-0.2662,39,-1.1825
ENSG00000120885,CLU,2193,-0.6477,3015,-0.1381,2372,-0.5234,2431,-0.4847,3192,-0.0520,4420,0.50359,5427,0.86780
ENSG00000168077,SCARA3,1,-4.4921,13,-1.5393,13,-1.5543,27,-0.3800,52,0.85257,70,1.23431,49,0.56281
ENSG00000147419,CCDC25,55,-0.3397,69,0.03406,65,-0.0668,105,0.75515,73,0.14759,58,-0.2281,42,-0.7498
ENSG00000134014,ELP3,19,-0.3220,35,0.64240,43,1.02789,29,0.32653,15,-0.8447,13,-0.9565,21,-0.1725
ENSG00000104290,FZD3,5,-3.2751,33,-0.6118,118,1.61708,76,0.77841,36,-0.5432,23,-1.1795,59,0.33828
ENSG00000012232,EXTL3,17,-1.2735,52,0.45037,65,0.84372,48,0.33200,19,-1.2498,54,0.52704,41,0.07457
ENSG00000147421,HMBOX1,1,-4.1957,21,0.41748,6,-1.4894,22,0.54517,15,-0.1426,10,-0.6527,39,1.55668
ENSG00000197892,KIF13B,18,-0.1147,10,-0.9550,5,-2.0128,6,-1.7464,15,-0.4701,39,1.25567,45,1.52589
ENSG00000133872,SARAF,1069,0.16538,1644,0.91583,1683,0.95853,808,-0.2932,584,-0.9082,717,-0.4841,653,-0.6316
ENSG00000104660,LEPROTL1,21,-0.7821,45,0.47587,27,-0.3541,38,0.19007,35,0.05263,34,-0.0192,37,0.14523
ENSG00000271869,AC026979.2,32,1.00388,13,-0.5036,13,-0.4978,13,-0.4974,22,0.40154,14,-0.3260,13,-0.4614
ENSG00000104671,DCTN6,78,-0.1861,78,-0.2033,87,-0.0217,65,-0.4790,87,-0.0166,114,0.43302,107,0.32980
ENSG00000197265,GTF2E2,20,0.40308,17,0.17127,22,0.59164,11,-0.5546,7,-1.3414,30,1.15279,10,-0.7271
ENSG00000104687,GSR,27,-0.8676,49,0.05014,93,1.16886,62,0.46031,38,-0.4115,25,-1.0141,47,-0.0036
ENSG00000104695,PPP2CB,263,-0.1707,267,-0.1477,311,0.09989,348,0.29097,246,-0.3214,334,0.21944,324,0.16942
ENSG00000133878,DUSP26,64,-0.2054,97,0.47172,91,0.35974,79,0.13195,64,-0.2360,54,-0.4802,71,-0.0582
ENSG00000156687,UNC5D,16,-0.7687,86,2.30687,15,-0.7920,21,-0.2955,25,-0.0428,13,-1.0921,4,-2.7526
ENSG00000183779,ZNF703,0,-5.3455,16,0.04223,13,-0.3045,18,0.27833,22,0.71064,11,-0.5220,21,0.55490
ENSG00000147475,ERLIN2,8,-1.8162,26,-0.0262,19,-0.4902,13,-1.0524,21,-0.4040,43,0.81173,60,1.44143
ENSG00000147471,PLPBP,36,-0.4742,53,0.16293,54,0.20072,38,-0.3858,55,0.28015,52,0.13633,40,-0.2774
ENSG00000104221,BRF2,32,0.77175,26,0.39827,27,0.47265,36,0.96923,11,-0.9969,3,-2.7188,16,-0.4092
ENSG00000129691,ASH2L,43,-0.0086,30,-0.5953,76,0.94521,61,0.54609,28,-0.8002,54,0.34880,30,-0.5958
ENSG00000175324,LSM1,34,-0.2103,65,0.86203,43,0.14558,31,-0.3891,32,-0.3752,42,0.10618,35,-0.1881
ENSG00000156735,BAG4,18,-2.1470,79,0.12778,100,0.52867,160,1.39345,76,0.08207,39,-0.9741,36,-1.1273
ENSG00000085788,DDHD2,38,-0.5644,54,-0.0111,87,0.79593,55,0.02200,48,-0.2432,62,0.20447,44,-0.3425
ENSG00000147548,NSD3,70,-0.2810,46,-0.9421,123,0.67684,138,0.87477,53,-0.7846,105,0.40276,73,-0.1927
ENSG00000077782,FGFR1,26,-1.1243,57,0.08803,98,1.03734,80,0.67838,36,-0.7256,32,-0.8260,65,0.32218
ENSG00000147526,TACC1,174,0.28059,75,-1.0581,153,0.06892,233,0.79455,115,-0.4527,160,0.14709,149,0.02087
ENSG00000169499,PLEKHA2,58,1.14775,17,-0.9142,38,0.38159,20,-0.6121,29,-0.0396,21,-0.5506,27,-0.1654
ENSG00000169490,TM2D2,44,0.22390,35,-0.1585,74,1.12662,29,-0.4493,27,-0.6545,48,0.35236,25,-0.6761
ENSG00000168615,ADAM9,17,-0.3805,15,-0.5325,18,-0.2788,17,-0.3769,15,-0.6292,20,-0.0903,54,1.66095
ENSG00000104332,SFRP1,32,0.17667,39,0.50920,13,-1.2336,14,-1.0980,24,-0.2900,46,0.81555,36,0.38311
ENSG00000147533,GOLGA7,44,-1.4908,90,-0.3826,88,-0.4194,69,-0.7989,105,-0.1531,212,1.08247,199,0.96116
ENSG00000158669,GPAT4,13,-1.3344,61,1.12770,32,0.00261,28,-0.2133,28,-0.2745,38,0.27415,28,-0.2052
ENSG00000083168,KAT6A,2,-2.9529,22,0.14117,22,0.14662,23,0.23448,16,-0.3376,29,0.64737,28,0.55816
ENSG00000070718,AP3M2,69,-0.4297,91,0.01589,140,0.74862,159,0.97734,60,-0.7436,76,-0.2797,67,-0.4697
ENSG00000070501,POLB,24,0.06674,50,1.35631,22,-0.0728,24,0.04417,17,-0.5867,18,-0.3999,14,-0.8222
ENSG00000078668,VDAC3,141,-0.2676,249,0.68688,279,0.88711,156,-0.1071,119,-0.6118,151,-0.1601,118,-0.5580
ENSG00000168575,SLC20A2,38,-0.1074,63,0.73359,31,-0.4241,34,-0.2623,27,-0.7342,51,0.37281,54,0.47105
ENSG00000176209,SMIM19,63,0.37148,35,-0.6075,66,0.45065,46,-0.1492,48,-0.0824,57,0.19558,41,-0.3497
ENSG00000120925,RNF170,8,-2.2489,39,0.07139,43,0.23849,66,1.01204,27,-0.5538,28,-0.4588,57,0.74528
ENSG00000168172,HOOK3,63,0.07086,54,-0.1874,51,-0.2773,100,0.86089,55,-0.1950,36,-0.8134,71,0.25821
ENSG00000168522,FNTA,102,0.47603,86,0.19087,64,-0.2777,40,-1.0131,55,-0.6064,135,0.98149,75,-0.0280
ENSG00000165102,HGSNAT,16,-0.5300,24,0.11683,24,0.15743,44,1.19313,15,-0.6532,21,-0.0777,17,-0.3934
ENSG00000164808,SPIDR,13,-0.6369,6,-1.8998,42,1.28744,30,0.65176,13,-0.8044,22,0.11393,23,0.22384
ENSG00000221869,CEBPD,54,1.91488,10,-0.9976,15,-0.3707,5,-1.8945,9,-1.2490,15,-0.3834,35,1.02260
ENSG00000253729,PRKDC,32,-0.7154,75,0.66488,56,0.18096,73,0.63506,35,-0.6797,50,-0.0197,48,-0.0865
ENSG00000104738,MCM4,11,-1.1397,45,1.10244,33,0.57805,23,-0.0694,15,-0.8004,23,-0.0584,24,0.03256
ENSG00000169139,UBE2V2,269,0.65271,124,-0.6279,232,0.39919,249,0.52105,175,-0.0847,123,-0.6396,117,-0.7126
ENSG00000147481,SNTG1,10,-0.4182,7,-0.8709,25,1.16610,18,0.52410,11,-0.3209,9,-0.5603,12,-0.0831
ENSG00000168300,PCMTD1,30,0.08359,23,-0.3363,30,0.05019,31,0.13133,25,-0.2429,37,0.43277,28,-0.0495
ENSG00000147488,ST18,4,-2.2421,16,-0.1610,5,-2.0055,10,-0.8368,7,-1.5303,32,0.97420,62,2.37938
ENSG00000023287,RB1CC1,42,-1.6693,143,0.25846,118,-0.0510,177,0.63283,123,0.01668,139,0.21154,112,-0.1448
ENSG00000082556,OPRK1,127,1.98077,41,-0.1059,50,0.22479,39,-0.1880,17,-1.6350,48,0.17111,11,-2.0980
ENSG00000047249,ATP6V1H,214,-0.0420,257,0.26250,405,1.06437,235,0.11356,170,-0.4766,195,-0.1920,111,-1.0737
ENSG00000147509,RGS20,35,0.46270,25,-0.0809,10,-1.5356,35,0.50368,33,0.46919,27,0.04759,12,-1.2482
ENSG00000187735,TCEA1,117,0.98853,55,-0.3113,43,-0.6935,45,-0.6248,50,-0.5237,54,-0.3395,117,0.98387
ENSG00000120992,LYPLA1,55,0.92904,81,1.68431,22,-0.5725,19,-0.8403,19,-0.8882,22,-0.6116,18,-0.8837
ENSG00000137547,MRPL15,40,0.00169,84,1.29193,45,0.18153,37,-0.1205,28,-0.6415,32,-0.3658,27,-0.6339
ENSG00000206579,XKR4,30,-0.7794,38,-0.4431,101,1.23213,60,0.30010,31,-0.8364,46,-0.1419,62,0.36399
ENSG00000167904,TMEM68,14,-0.6859,21,-0.0419,45,1.24180,25,0.20881,13,-0.8539,25,0.24338,18,-0.3308
ENSG00000008988,RPS20,1032,0.95494,400,-0.6384,303,-1.0709,401,-0.6323,624,0.09269,694,0.25759,680,0.22295
ENSG00000170791,CHCHD7,39,0.39401,11,-1.6341,41,0.46046,25,-0.3600,41,0.56974,33,0.10751,17,-0.9435
ENSG00000104331,IMPAD1,69,-0.4232,105,0.25445,137,0.72292,118,0.46072,66,-0.5678,80,-0.1893,78,-0.2372
ENSG00000169122,FAM110B,25,-1.1292,74,0.60891,104,1.23007,47,-0.1444,38,-0.5581,41,-0.3562,45,-0.2185
ENSG00000215114,UBXN2B,29,-0.6116,40,-0.1070,46,0.10636,45,0.06818,42,-0.0565,53,0.33822,48,0.16604
ENSG00000137575,SDCBP,70,-0.8438,100,-0.2886,169,0.59836,155,0.43988,111,-0.1307,121,0.02570,115,-0.0528
ENSG00000198846,TOX,2,-2.8041,22,0.35092,25,0.52598,27,0.64445,22,0.42604,11,-0.7706,12,-0.6005
ENSG00000178538,CA8,6,-1.7963,33,0.87709,10,-1.1005,20,0.06110,27,0.62218,25,0.38218,10,-1.0527
ENSG00000104388,RAB2A,201,-0.3208,296,0.31729,372,0.71694,316,0.43259,166,-0.7024,205,-0.2846,234,-0.0742
ENSG00000177182,CLVS1,22,0.31775,22,0.25326,27,0.65303,28,0.71227,11,-0.8401,12,-0.7009,14,-0.4867
ENSG00000198363,ASPH,128,0.04884,142,0.21613,120,-0.0627,129,0.05263,88,-0.6357,179,0.61092,123,-0.0157
ENSG00000274956,NKAIN3-IT1,40,-0.8488,45,-0.6613,36,-0.9847,29,-1.3049,97,0.72242,126,1.07165,74,0.13905
ENSG00000137563,GGH,19,0.15612,12,-0.6125,30,0.91345,18,0.03641,15,-0.2627,17,-0.0643,14,-0.3660
ENSG00000185728,YTHDF3,28,-0.7982,69,0.67327,66,0.59174,48,0.06473,38,-0.3566,44,-0.0993,40,-0.2509
ENSG00000254377,MIR124-2HG,20,0.10958,29,0.71272,27,0.59549,27,0.56822,14,-0.4921,6,-1.6127,13,-0.5623
ENSG00000180828,BHLHE22,27,-0.4473,9,-2.0353,47,0.45784,49,0.55065,62,1.22012,17,-1.1228,10,-1.9460
ENSG00000172817,CYP7B1,3,-2.8557,23,0.18996,19,-0.1568,12,-0.8796,8,-1.5717,55,1.76030,38,1.04723
ENSG00000104442,ARMC1,40,-0.1069,45,0.09765,52,0.32689,53,0.37021,31,-0.5931,65,0.71441,24,-0.8894
ENSG00000147576,ADHFE1,5,-1.6277,16,0.11952,5,-1.6564,11,-0.5327,15,0.05024,26,0.97636,26,0.91540
ENSG00000169085,VXN,95,-0.6086,156,0.18689,227,0.84056,144,0.05687,100,-0.5969,143,0.04845,147,0.09112
ENSG00000175073,VCPIP1,18,-0.9740,27,-0.3500,45,0.46738,28,-0.2865,25,-0.5839,67,1.19603,36,0.10438
ENSG00000104205,SGK3,4,-2.7473,14,-0.9509,25,-0.0399,18,-0.5674,22,-0.2739,47,1.04301,53,1.27507
ENSG00000245910,SNHG6,681,0.73371,286,-0.7022,210,-1.1827,279,-0.7398,586,0.56480,456,0.04483,464,0.07305
ENSG00000121022,COPS5,140,0.90443,97,0.26003,105,0.39537,61,-0.4830,60,-0.5711,74,-0.1897,64,-0.4035
ENSG00000104218,CSPP1,14,-0.6066,11,-0.9765,20,-0.0280,22,0.12819,16,-0.3867,14,-0.5388,49,1.55686
ENSG00000066777,ARFGEF1,22,-0.3335,33,0.33566,31,0.23511,35,0.45792,16,-0.8595,32,0.26302,29,0.13897
ENSG00000046889,PREX2,17,-0.7579,5,-2.4333,12,-1.2832,20,-0.4542,45,1.08068,44,0.80511,29,0.10559
ENSG00000165084,C8orf34,4,-2.1748,10,-0.7526,29,0.98852,27,0.89290,11,-0.6437,18,0.15203,19,0.28026
ENSG00000137573,SULF1,22,0.57243,3,-2.5809,45,1.88578,7,-1.1895,3,-2.5393,9,-0.8566,35,1.36986
ENSG00000140396,NCOA2,41,0.03829,84,1.31368,43,0.11593,29,-0.5277,20,-1.1964,52,0.43475,31,-0.4117
ENSG00000067167,TRAM1,39,0.21995,32,-0.1004,30,-0.2248,15,-1.2337,23,-0.7282,50,0.62305,62,1.02907
ENSG00000147592,LACTB2,26,0.66788,16,-0.1697,11,-0.7520,11,-0.7043,11,-0.7972,36,1.23119,19,0.08324
ENSG00000147601,TERF1,33,-0.3837,13,-1.8411,84,1.18287,47,0.16569,44,0.08184,35,-0.3322,40,-0.1048
ENSG00000147604,RPL7,1326,0.97134,523,-0.5947,441,-0.8645,545,-0.5324,808,0.12577,709,-0.1090,900,0.28746
ENSG00000040341,STAU2,44,-0.8419,93,0.35107,105,0.57316,125,0.87915,70,-0.1165,39,-1.0098,52,-0.5789
ENSG00000104343,UBE2W,9,-2.3462,53,0.35539,79,1.05139,48,0.19654,33,-0.4978,39,-0.1453,49,0.23199
ENSG00000154582,ELOC,186,0.15920,217,0.41384,168,-0.0131,150,-0.1999,197,0.29731,135,-0.3645,105,-0.7668
ENSG00000175606,TMEM70,65,-0.0209,77,0.25814,124,1.10371,74,0.20749,42,-0.8102,71,0.13059,31,-1.1829
ENSG00000104381,GDAP1,96,0.07909,97,0.10133,154,0.89276,93,0.02348,70,-0.4955,90,-0.0174,62,-0.6272
ENSG00000270866,AC067773.1,0,-5.9038,24,1.02765,23,0.90900,15,0.18585,16,0.43001,7,-0.8764,4,-1.8285
ENSG00000164751,PEX2,7,-2.3524,49,0.66153,22,-0.6204,33,-0.0113,31,-0.0994,38,0.24738,52,0.78023
ENSG00000171033,PKIA,118,-0.7822,185,-0.0581,287,0.68466,286,0.67497,167,-0.2628,158,-0.3142,168,-0.2131
ENSG00000104427,ZC2HC1A,14,-0.9643,22,-0.2054,56,1.39190,25,-0.0640,21,-0.3594,23,-0.1673,22,-0.2154
ENSG00000104435,STMN2,523,-0.6842,796,-0.0105,1206,0.69741,1329,0.87102,819,0.04194,539,-0.6385,380,-1.1785
ENSG00000164683,HEY1,74,1.20827,49,0.46202,37,0.00245,26,-0.5910,21,-1.0173,31,-0.2995,39,0.06746
ENSG00000147586,MRPS28,56,0.05670,73,0.49579,47,-0.2340,44,-0.3365,53,-0.0562,76,0.55751,33,-0.7852
ENSG00000076554,TPD52,54,-0.8551,82,-0.1812,148,0.81548,104,0.20484,91,-0.0242,89,-0.0569,77,-0.2837
ENSG00000164684,ZNF704,26,-0.1250,10,-1.6249,37,0.43555,24,-0.2495,27,-0.1084,32,0.20666,44,0.74356
ENSG00000076641,PAG1,25,0.59664,23,0.48121,12,-0.5395,19,0.09521,9,-1.1380,19,0.13686,24,0.48797
ENSG00000164687,FABP5,235,0.28010,193,-0.0416,199,0.00180,169,-0.2591,163,-0.3674,134,-0.6279,331,0.88348
ENSG00000147588,PMP2,187,-0.2814,132,-0.8389,63,-1.9509,91,-1.4020,212,-0.0959,170,-0.4354,715,2.22636
ENSG00000133731,IMPA1,47,0.16830,51,0.28556,84,1.18128,31,-0.4895,25,-0.9376,33,-0.4131,45,0.08014
ENSG00000104231,ZFAND1,12,-1.4314,57,1.14917,38,0.43367,17,-0.8248,29,-0.0333,28,-0.0667,25,-0.2535
