Feature ID,Feature Name,Feature count topic 1to6,Feature log2 fold change topic 1to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000060749,QSER1,11,-0.6838,12,-0.0716,23,1.05650
ENSG00000280798,LINC00294,44,0.62055,31,-0.4275,26,-0.6744
ENSG00000176102,CSTF3,46,0.12408,47,0.07610,37,-0.3098
ENSG00000110422,HIPK3,42,0.03263,20,-1.1588,63,0.67428
ENSG00000110427,KIAA1549L,206,0.57891,147,-0.4085,129,-0.6157
ENSG00000085063,CD59,266,-0.2138,366,0.47593,250,-0.1644
ENSG00000110429,FBXO3,79,0.19388,68,-0.2086,71,-0.1277
ENSG00000135363,LMO2,10,-1.9102,32,1.11582,43,1.71800
ENSG00000135387,CAPRIN1,120,0.09593,101,-0.2590,124,0.07880
ENSG00000135372,NAT10,21,0.53973,13,-0.6668,16,-0.2999
ENSG00000121691,CAT,10,-1.2676,14,0.00873,36,1.71701
ENSG00000110435,PDHX,57,0.34440,50,-0.1156,39,-0.5050
ENSG00000110436,SLC1A2,1280,-1.4982,4774,1.72018,2460,0.46728
ENSG00000149090,PAMR1,16,-1.6638,72,1.93403,32,0.42094
ENSG00000179431,FJX1,35,-0.0709,56,0.78264,17,-1.1104
ENSG00000166326,TRIM44,119,0.72138,73,-0.6040,70,-0.6724
ENSG00000110442,COMMD9,72,0.49669,52,-0.3935,50,-0.4782
ENSG00000166352,C11orf74,31,0.49915,17,-0.7603,26,-0.1644
ENSG00000148948,LRRC4C,32,0.28503,38,0.36129,14,-1.1686
ENSG00000166181,API5,84,0.78566,44,-0.8698,54,-0.5388
ENSG00000052841,TTC17,21,-0.2776,33,0.72301,17,-0.4117
ENSG00000149084,HSD17B12,77,-0.2864,102,0.37087,87,0.10414
ENSG00000166199,ALKBH3,19,0.83457,5,-1.7782,16,-0.1016
ENSG00000187479,C11orf96,20,-1.9811,80,1.50979,77,1.43797
ENSG00000151348,EXT2,36,-0.7608,101,1.58806,20,-1.1495
ENSG00000175274,TP53I11,91,-0.9400,286,1.71262,63,-0.8989
ENSG00000019485,PRDM11,16,0.65611,13,-0.2280,8,-1.0181
ENSG00000019505,SYT13,235,0.74639,175,-0.3055,105,-1.1082
ENSG00000175264,CHST1,180,0.02597,233,0.43925,121,-0.6326
ENSG00000121671,CRY2,106,0.18703,121,0.27105,65,-0.7270
ENSG00000121653,MAPK8IP1,211,-0.1057,172,-0.3607,282,0.45623
ENSG00000121680,PEX16,43,0.10099,43,0.00385,38,-0.1824
ENSG00000135365,PHF21A,15,-0.2623,19,0.26624,18,0.17633
ENSG00000149091,DGKZ,358,0.32769,329,-0.0512,241,-0.5536
ENSG00000110497,AMBRA1,27,0.53643,21,-0.2760,16,-0.6899
ENSG00000175224,ATG13,82,0.42820,58,-0.4320,63,-0.3182
ENSG00000175220,ARHGAP1,53,0.06290,38,-0.4867,62,0.29803
ENSG00000175216,CKAP5,97,0.33254,94,0.03264,60,-0.6811
ENSG00000134569,LRP4,19,-1.8792,79,1.59581,65,1.21657
ENSG00000149179,C11orf49,103,-0.0975,123,0.27436,96,-0.1287
ENSG00000149182,ARFGAP2,111,0.28726,99,-0.1066,82,-0.4045
ENSG00000134575,ACP2,46,0.44630,47,0.15290,20,-1.1752
ENSG00000110514,MADD,184,0.42407,151,-0.2138,123,-0.5423
ENSG00000165915,SLC39A13,27,-0.0464,33,0.29601,23,-0.2557
ENSG00000165916,PSMC3,180,0.23045,168,-0.0433,138,-0.3704
ENSG00000149187,CELF1,121,0.64140,64,-0.8590,91,-0.3141
ENSG00000213619,NDUFS3,113,0.04062,116,0.05488,104,-0.1290
ENSG00000110536,PTPMT1,61,-0.5854,110,0.78717,75,0.13547
ENSG00000123444,KBTBD4,23,-0.0297,28,0.26609,20,-0.2494
ENSG00000172247,C1QTNF4,299,0.33778,242,-0.2563,231,-0.3326
ENSG00000109919,MTCH2,70,0.13067,57,-0.2977,71,0.05573
ENSG00000109920,FNBP4,18,-0.2210,32,0.84258,11,-0.7990
ENSG00000149177,PTPRJ,38,0.30526,24,-0.6402,37,0.04553
ENSG00000149115,TNKS1BP1,19,0.05761,27,0.58653,10,-1.0165
ENSG00000149136,SSRP1,54,0.27489,45,-0.2287,44,-0.2486
ENSG00000186907,RTN4RL2,106,0.65302,82,-0.2583,53,-0.9645
ENSG00000134809,TIMM10,93,0.13143,93,0.02866,77,-0.2670
ENSG00000156587,UBE2L6,40,-0.4639,62,0.58597,48,0.16901
ENSG00000149131,SERPING1,16,-2.8113,194,3.25420,41,-0.0164
ENSG00000166793,YPEL4,49,0.49798,30,-0.6508,39,-0.2452
ENSG00000156599,ZDHHC5,28,0.04298,41,0.66789,13,-1.1757
ENSG00000156603,MED19,40,0.57902,34,-0.1045,19,-1.0357
ENSG00000213593,TMX2,103,-0.0216,123,0.28933,86,-0.2966
ENSG00000211450,SELENOH,376,0.56947,249,-0.5254,257,-0.4761
ENSG00000198561,CTNND1,38,-0.3208,50,0.33661,46,0.20207
ENSG00000186660,ZFP91,41,-0.3811,58,0.46747,48,0.16155
ENSG00000110042,DTX4,30,0.80870,9,-1.6262,25,-0.1275
ENSG00000110048,OSBP,46,0.34675,42,-0.0525,30,-0.5912
ENSG00000166900,STX3,22,0.87258,17,-0.2116,6,-1.6272
ENSG00000166902,MRPL16,41,-0.3014,72,0.86140,30,-0.6186
ENSG00000110104,CCDC86,14,0.41661,7,-0.9064,14,0.05215
ENSG00000110107,PRPF19,156,0.52087,114,-0.3890,104,-0.5276
ENSG00000110108,TMEM109,28,-0.6756,62,1.13631,28,-0.2316
ENSG00000006118,TMEM132A,203,-0.1359,249,0.29870,197,-0.0859
ENSG00000167987,VPS37C,17,0.11837,16,-0.0509,15,-0.1546
ENSG00000167986,DDB1,155,-0.0683,137,-0.2132,187,0.29671
ENSG00000149476,TKFC,48,1.36942,6,-2.8035,31,-0.4576
ENSG00000162144,CYB561A3,14,0.10697,12,-0.1384,13,-0.0469
ENSG00000149532,CPSF7,52,0.13240,51,0.01070,43,-0.2480
ENSG00000167985,SDHAF2,41,-0.0022,56,0.52045,26,-0.7117
ENSG00000204950,LRRC10B,16,0.87780,11,-0.3223,5,-1.4101
ENSG00000011347,SYT7,210,1.02399,115,-0.7427,91,-1.1074
ENSG00000134780,DAGLA,55,0.26870,47,-0.1669,43,-0.3020
ENSG00000124920,MYRF,8,-1.8589,0,-5.2461,58,3.05950
ENSG00000134825,TMEM258,198,-0.4253,266,0.35559,266,0.35710
ENSG00000168496,FEN1,24,0.84471,14,-0.5926,12,-0.9240
ENSG00000134824,FADS2,58,-1.3997,141,0.93146,168,1.25171
ENSG00000149485,FADS1,42,-1.0311,74,0.55074,99,1.08153
ENSG00000221968,FADS3,66,-0.1799,95,0.55801,55,-0.3571
ENSG00000167996,FTH1,5205,0.00042,3706,-0.5480,6701,0.42506
ENSG00000162174,ASRGL1,64,-0.9146,130,0.88272,111,0.59414
ENSG00000124942,AHNAK,13,-3.2902,130,2.16443,125,2.06987
ENSG00000254772,EEF1G,227,-0.8105,335,0.36536,461,0.92625
ENSG00000149541,B3GAT3,85,0.22658,73,-0.1900,72,-0.2026
ENSG00000089597,GANAB,59,-0.3700,102,0.81353,51,-0.3561
ENSG00000185085,INTS5,20,0.20493,22,0.19834,13,-0.6490
ENSG00000214756,CSKMT,28,-0.8600,48,0.57509,56,0.82069
ENSG00000204922,UQCC3,53,0.50320,34,-0.5595,40,-0.3302
ENSG00000162191,UBXN1,89,-0.1871,105,0.20903,99,0.10745
ENSG00000168000,BSCL2,585,0.43350,539,-0.0244,327,-0.8213
ENSG00000162188,GNG3,669,0.64005,465,-0.4377,394,-0.7006
ENSG00000214753,HNRNPUL2,100,0.29168,78,-0.3221,85,-0.1872
ENSG00000162222,TTC9C,35,0.94026,17,-0.9113,19,-0.7678
ENSG00000168002,POLR2G,73,-0.7676,132,0.73115,118,0.52340
ENSG00000162227,TAF6L,14,-0.0450,23,0.82632,6,-1.3295
ENSG00000168569,TMEM223,22,-0.0390,27,0.26793,19,-0.2335
ENSG00000185475,TMEM179B,17,-1.5064,70,1.91456,27,0.14432
ENSG00000162231,NXF1,28,0.00537,42,0.69831,13,-1.1338
ENSG00000162236,STX5,36,-0.1979,50,0.48668,33,-0.2117
ENSG00000133316,WDR74,34,0.15469,27,-0.3047,33,0.02326
ENSG00000168003,SLC3A2,77,-1.7025,360,2.04414,145,0.30059
ENSG00000168539,CHRM1,109,0.93313,62,-0.6954,52,-0.9793
ENSG00000133321,PLAAT4,5,-3.2180,50,1.90487,59,2.26845
ENSG00000176485,PLAAT3,52,-0.9977,87,0.48675,121,1.08716
ENSG00000184743,ATL3,15,-1.1348,38,1.20452,27,0.56967
ENSG00000133318,RTN3,1575,0.59143,1145,-0.3748,945,-0.6790
ENSG00000188070,C11orf95,27,-0.5085,47,0.79604,29,-0.0275
ENSG00000168005,SPINDOC,14,0.59431,12,-0.0972,6,-1.0862
ENSG00000072518,MARK2,46,-0.1486,46,-0.0237,55,0.26605
ENSG00000176340,COX8A,702,-0.0073,711,0.01913,700,-0.0067
ENSG00000167770,OTUB1,237,0.47597,210,-0.0791,131,-0.8337
ENSG00000133315,MACROD1,15,-0.9501,44,1.46917,16,-0.2339
ENSG00000126500,FLRT1,19,1.64480,4,-2.0933,8,-1.0645
ENSG00000168439,STIP1,74,-0.1724,107,0.57326,60,-0.3985
ENSG00000149743,TRPT1,30,-0.3190,43,0.49192,32,0.01856
ENSG00000149761,NUDT22,33,-0.3282,43,0.35532,39,0.19457
ENSG00000110011,DNAJC4,44,-0.3698,66,0.56467,48,0.02124
ENSG00000173511,VEGFB,107,-0.8088,173,0.52279,201,0.79257
ENSG00000173486,FKBP2,51,-0.0305,50,-0.0469,55,0.09656
ENSG00000173457,PPP1R14B,52,-0.6915,92,0.73822,75,0.38804
ENSG00000002330,BAD,189,0.22465,152,-0.2951,172,-0.0992
ENSG00000173264,GPR137,52,-0.4472,104,1.04450,38,-0.6232
ENSG00000182450,KCNK4,26,0.35223,28,0.20267,13,-1.0187
ENSG00000173153,ESRRA,28,-0.6486,70,1.38615,18,-0.8949
ENSG00000173113,TRMT112,192,0.27731,173,-0.1019,144,-0.3910
ENSG00000126432,PRDX5,559,0.20681,480,-0.1947,489,-0.1634
ENSG00000162302,RPS6KA4,60,0.39487,43,-0.4221,48,-0.2703
ENSG00000110076,NRXN2,214,0.39775,150,-0.4714,174,-0.2309
ENSG00000068831,RASGRP2,18,0.01850,19,0.08538,17,-0.1227
ENSG00000068976,PYGM,10,-2.4020,65,2.09524,44,1.28993
ENSG00000168066,SF1,98,-0.0292,87,-0.1847,112,0.21430
ENSG00000168067,MAP4K2,24,0.37099,11,-1.1170,26,0.22569
ENSG00000133895,MEN1,30,0.45899,14,-1.0637,29,0.08012
ENSG00000110047,EHD1,18,-1.2610,55,1.42298,33,0.49029
ENSG00000110046,ATG2A,23,-0.5727,36,0.53125,33,0.41849
ENSG00000068971,PPP2R5B,86,0.36253,64,-0.3866,70,-0.2479
ENSG00000213465,ARL2,189,-0.2168,269,0.52830,171,-0.2328
ENSG00000110025,SNX15,34,0.79341,17,-0.8926,21,-0.5330
ENSG00000168061,SAC3D1,27,0.76049,12,-1.0720,19,-0.3499
ENSG00000162300,ZFPL1,32,-0.0738,35,0.11521,33,0.00946
ENSG00000149823,VPS51,93,-0.0798,102,0.13497,94,-0.0009
ENSG00000149809,TM7SF2,97,-0.3945,167,0.81137,87,-0.2959
ENSG00000149806,FAU,1034,-0.4165,1180,0.08511,1581,0.58343
ENSG00000162298,SYVN1,32,-0.1411,39,0.26398,32,-0.0350
ENSG00000149792,MRPL49,35,0.87057,17,-0.9171,20,-0.6420
ENSG00000014216,CAPN1,50,-0.4113,88,0.80685,47,-0.2505
ENSG00000133884,DPF2,25,-0.2951,24,-0.1626,37,0.59121
ENSG00000126391,FRMD8,14,0.51091,5,-1.3126,14,0.13001
ENSG00000245532,NEAT1,23,-2.6607,178,2.24662,121,1.40302
ENSG00000251562,MALAT1,574,-0.8088,760,0.17984,1252,1.05906
ENSG00000142186,SCYL1,86,0.27768,73,-0.1858,68,-0.2980
ENSG00000168056,LTBP3,72,-0.6397,120,0.65242,104,0.39833
ENSG00000173465,ZNRD2,29,0.68384,12,-1.2465,24,-0.1359
ENSG00000176973,FAM89B,75,-0.2981,113,0.60174,71,-0.1719
ENSG00000173442,EHBP1L1,46,-0.1752,54,0.21502,50,0.08046
ENSG00000173327,MAP3K11,14,-0.7027,18,0.14381,29,0.94240
ENSG00000173039,RELA,18,-0.8188,43,1.25490,20,-0.1221
ENSG00000172977,KAT5,30,-0.1974,42,0.50163,27,-0.2343
ENSG00000172922,RNASEH2C,66,-0.7291,140,1.02956,80,0.06627
ENSG00000172757,CFL1,1240,0.34080,1116,-0.0847,842,-0.5368
ENSG00000172803,SNX32,31,0.11001,45,0.66518,12,-1.4021
ENSG00000172732,MUS81,27,-0.1648,33,0.28908,28,-0.0210
ENSG00000172638,EFEMP2,14,-1.3622,40,1.19264,35,0.94178
ENSG00000172500,FIBP,112,0.49846,74,-0.5408,84,-0.3387
ENSG00000175602,CCDC85B,581,0.14398,464,-0.3273,588,0.05891
ENSG00000175573,C11orf68,90,0.33065,55,-0.6805,87,0.03510
ENSG00000175550,DRAP1,174,0.09744,184,0.11818,141,-0.3102
ENSG00000175467,SART1,30,0.02451,24,-0.3865,36,0.28569
ENSG00000175376,EIF1AD,21,1.09369,3,-2.3788,16,-0.2333
ENSG00000175334,BANF1,142,0.22270,110,-0.3522,133,-0.0462
ENSG00000175229,GAL3ST3,30,1.34674,16,-0.7015,7,-1.9725
ENSG00000087365,SF3B2,107,-0.2156,140,0.38203,108,-0.0385
ENSG00000175115,PACS1,61,0.48698,50,-0.2032,37,-0.6821
ENSG00000174996,KLC2,132,0.70142,92,-0.4192,70,-0.8465
ENSG00000174903,RAB1B,107,0.19117,90,-0.2307,98,-0.1021
ENSG00000174871,CNIH2,307,0.45000,176,-0.7737,273,-0.0802
ENSG00000174851,YIF1A,32,-0.6150,55,0.68739,44,0.31560
ENSG00000179292,TMEM151A,92,0.58788,64,-0.4555,59,-0.5811
ENSG00000174791,RIN1,22,0.57502,13,-0.6959,16,-0.3338
ENSG00000174744,BRMS1,14,-0.6621,25,0.71040,21,0.37014
ENSG00000174684,B4GAT1,520,0.41013,485,-0.0075,297,-0.7941
ENSG00000174576,NPAS4,39,1.47846,14,-1.3327,14,-1.3470
ENSG00000174547,MRPL11,28,-0.2448,44,0.64248,24,-0.3497
ENSG00000174516,PELI3,49,0.24908,42,-0.1801,40,-0.2525
ENSG00000174483,BBS1,28,0.14460,24,-0.1565,25,-0.0936
ENSG00000174165,ZDHHC24,37,0.07052,30,-0.3031,40,0.15434
ENSG00000174080,CTSF,152,-0.3919,230,0.57333,169,0.05197
ENSG00000173992,CCS,43,-0.2073,51,0.20589,49,0.14539
ENSG00000239306,RBM14,34,-0.3757,55,0.70024,33,-0.1576
ENSG00000173933,RBM4,92,0.21333,72,-0.3460,87,-0.0362
ENSG00000173914,RBM4B,17,0.51370,5,-1.7250,19,0.28049
ENSG00000173898,SPTBN2,161,0.17274,152,-0.0475,134,-0.2569
ENSG00000173715,C11orf80,14,0.28182,11,-0.2843,11,-0.2060
ENSG00000173653,RCE1,14,0.32487,10,-0.5039,13,-0.0854
ENSG00000173599,PC,44,-0.4416,59,0.32224,62,0.41607
ENSG00000173621,LRFN4,53,0.11348,69,0.46824,29,-0.9128
ENSG00000173227,SYT12,44,1.31688,16,-1.2579,18,-1.1207
ENSG00000173120,KDM2A,40,-0.0911,74,1.02767,12,-1.9157
ENSG00000173020,GRK2,163,0.06169,140,-0.2302,173,0.10908
ENSG00000172932,ANKRD13D,55,0.01739,70,0.40162,39,-0.5483
ENSG00000172613,RAD9A,13,-0.4180,26,0.97697,10,-0.5543
ENSG00000175482,POLD4,32,-0.5475,52,0.64509,42,0.24730
ENSG00000172531,PPP1CA,81,-0.0283,108,0.48310,56,-0.5795
ENSG00000172508,CARNS1,10,-1.3281,12,-0.2131,40,1.88813
ENSG00000175634,RPS6KB2,19,-0.4909,30,0.54844,25,0.26130
ENSG00000172725,CORO1B,17,-0.0681,11,-0.6697,25,0.58579
ENSG00000172663,TMEM134,34,-0.9975,89,1.30455,47,0.17360
ENSG00000110711,AIP,50,-0.5155,82,0.67268,60,0.15524
ENSG00000110697,PITPNM1,46,-0.1168,52,0.17096,48,0.02552
ENSG00000167797,CDK2AP2,41,-0.9099,91,1.04908,63,0.38217
ENSG00000084207,GSTP1,191,-0.8977,411,0.98975,302,0.43767
ENSG00000167792,NDUFV1,203,0.00313,247,0.32798,158,-0.4024
ENSG00000110717,NDUFS8,228,0.12015,212,-0.0843,207,-0.1230
ENSG00000110721,CHKA,36,-1.0360,105,1.50806,42,-0.1073
ENSG00000110066,KMT5B,29,0.18740,28,0.00662,23,-0.3475
ENSG00000171067,C11orf24,16,0.90046,6,-1.2942,11,-0.4200
ENSG00000110075,PPP6R3,40,0.31519,27,-0.5342,37,-0.0465
ENSG00000197345,MRPL21,102,0.53130,75,-0.3655,66,-0.5732
ENSG00000132740,IGHMBP2,15,-0.2831,28,0.98382,8,-0.9630
ENSG00000149716,LTO1,16,0.85192,11,-0.3764,6,-1.2474
ENSG00000131626,PPFIA1,19,-0.8942,38,0.80749,34,0.64427
ENSG00000085733,CTTN,90,-0.0789,114,0.38228,75,-0.3083
ENSG00000162105,SHANK2,70,0.26321,57,-0.2654,60,-0.1921
ENSG00000172893,DHCR7,46,-0.0637,37,-0.3493,58,0.38856
ENSG00000137522,RNF121,29,0.49032,16,-0.8715,26,-0.0759
ENSG00000137497,NUMA1,75,-0.3951,128,0.78590,69,-0.2516
ENSG00000184154,LRTOMT,14,-0.3907,24,0.75398,14,-0.2093
ENSG00000149357,LAMTOR1,174,-0.3320,218,0.27335,219,0.28594
ENSG00000110200,ANAPC15,76,0.42316,39,-0.9368,73,0.06046
ENSG00000165458,INPPL1,13,-1.3215,57,2.10150,11,-0.8293
ENSG00000162129,CLPB,29,0.26846,27,-0.0484,21,-0.4382
ENSG00000186642,PDE2A,344,0.40216,328,0.02309,193,-0.8240
ENSG00000186635,ARAP1,18,-1.4385,58,1.37864,44,0.84140
ENSG00000214530,STARD10,37,0.36174,37,0.07501,21,-0.8134
ENSG00000285693,AP002381.2,18,0.10549,20,0.20716,13,-0.4450
ENSG00000168010,ATG16L2,22,0.30757,27,0.47345,7,-1.5451
ENSG00000137478,FCHSD2,16,-0.5825,12,-0.6877,37,1.23388
ENSG00000110237,ARHGEF17,62,0.46566,38,-0.6535,51,-0.1915
ENSG00000054965,FAM168A,106,-0.0671,101,-0.0954,121,0.19910
ENSG00000021300,PLEKHB1,157,-1.0982,203,0.00804,471,1.52146
ENSG00000175582,RAB6A,271,1.01217,137,-0.8742,131,-0.9349
ENSG00000175581,MRPL48,33,0.28263,19,-0.7531,34,0.15156
ENSG00000181924,COA4,29,-0.7036,45,0.47647,51,0.67808
ENSG00000175575,PAAF1,31,-0.1953,30,-0.1333,41,0.42568
ENSG00000214517,PPME1,114,0.58341,92,-0.2117,60,-0.8771
ENSG00000165434,PGM2L1,303,1.11503,141,-0.9870,138,-1.0121
ENSG00000166439,RNF169,13,-0.1015,16,0.26593,13,-0.1108
ENSG00000118363,SPCS2,126,-0.4372,204,0.66772,139,0.01342
ENSG00000137491,SLCO2B1,9,-1.9595,38,1.58927,33,1.32756
ENSG00000255136,AP001972.3,13,0.30298,12,0.02044,8,-0.5995
ENSG00000137486,ARRB1,102,0.06278,82,-0.3293,113,0.18651
ENSG00000149273,RPS3,372,-0.6493,616,0.62853,553,0.44083
ENSG00000149243,KLHL35,21,0.31927,16,-0.3803,18,-0.1806
ENSG00000158555,GDPD5,14,0.53838,12,-0.1410,7,-0.8811
ENSG00000171533,MAP6,110,0.26137,85,-0.3419,98,-0.1184
ENSG00000062282,DGAT2,21,0.24564,25,0.37513,10,-1.0840
ENSG00000198382,UVRAG,20,0.46904,15,-0.2924,13,-0.5373
ENSG00000137492,THAP12,31,-0.0135,30,-0.0362,32,0.05824
ENSG00000179240,GVQW3,14,0.82912,8,-0.6478,7,-0.8291
ENSG00000255135,AP002360.1,21,-0.2284,29,0.43220,21,-0.0774
ENSG00000078124,ACER3,20,-0.0065,23,0.22300,17,-0.2394
ENSG00000149260,CAPN5,32,0.09266,34,0.10841,27,-0.2887
ENSG00000149269,PAK1,441,0.54617,364,-0.1805,240,-0.8400
ENSG00000074201,CLNS1A,84,-0.0740,70,-0.3042,106,0.37222
ENSG00000178301,AQP11,13,-0.3468,25,0.98969,8,-0.7817
ENSG00000048649,RSF1,46,-0.4319,59,0.28389,65,0.43675
ENSG00000087884,AAMDC,12,-1.0736,18,0.34176,31,1.29104
ENSG00000151366,NDUFC2,434,0.30250,393,-0.0838,311,-0.4615
ENSG00000159063,ALG8,19,0.20264,15,-0.2530,17,-0.1007
ENSG00000118369,USP35,17,0.74101,11,-0.4947,9,-0.8332
ENSG00000149256,TENM4,32,0.61453,28,-0.0208,12,-1.2855
ENSG00000182103,FAM181B,20,-2.1449,100,1.78426,81,1.34341
ENSG00000137509,PRCP,30,-1.3745,113,1.79176,45,0.09862
ENSG00000137502,RAB30,32,-0.0858,21,-0.6475,46,0.59761
ENSG00000246067,RAB30-DT,14,0.49057,6,-1.3041,15,0.15298
ENSG00000165494,PCF11,26,0.32009,23,-0.1613,19,-0.4036
ENSG00000137494,ANKRD42,23,-0.0110,33,0.57592,14,-0.7991
ENSG00000137500,CCDC90B,47,-0.0193,50,0.09847,45,-0.0688
ENSG00000150672,DLG2,137,0.21677,119,-0.1822,118,-0.1932
ENSG00000171204,TMEM126B,88,0.43670,74,-0.1753,56,-0.6151
ENSG00000171202,TMEM126A,60,0.03863,63,0.09045,54,-0.1653
ENSG00000137504,CREBZF,30,-0.0031,33,0.17208,26,-0.1830
ENSG00000137501,SYTL2,99,0.53512,59,-0.6936,77,-0.2710
ENSG00000073921,PICALM,73,-0.2020,69,-0.1528,99,0.45016
ENSG00000074266,EED,20,0.10700,21,0.09120,16,-0.2953
ENSG00000149196,HIKESHI,71,-0.0141,89,0.37271,55,-0.4320
ENSG00000151376,ME3,52,0.48308,37,-0.4241,37,-0.4222
ENSG00000150687,PRSS23,13,-0.0443,14,0.11192,13,-0.0390
ENSG00000166575,TMEM135,17,-0.5057,25,0.43731,25,0.40594
ENSG00000168959,GRM5,111,1.03568,69,-0.5493,39,-1.4128
ENSG00000110172,CHORDC1,45,0.89693,27,-0.6039,20,-1.0175
ENSG00000165323,FAT3,39,0.63805,21,-0.8192,28,-0.3385
ENSG00000180773,SLC36A4,27,0.69683,16,-0.6573,17,-0.5748
ENSG00000166012,TAF1D,80,-0.3216,98,0.24222,102,0.29960
ENSG00000182919,C11orf54,16,-0.0666,20,0.31345,14,-0.2385
ENSG00000042429,MED17,17,0.00501,11,-0.7027,23,0.50604
ENSG00000250519,AP002784.1,17,0.27004,19,0.23445,9,-0.8660
ENSG00000123901,GPR83,15,0.36908,19,0.48849,4,-1.8474
ENSG00000166025,AMOTL1,18,0.95883,4,-1.9987,14,-0.1815
ENSG00000150316,CWC15,109,0.25295,101,-0.0461,81,-0.4106
ENSG00000263465,SRSF8,69,0.23157,72,0.14975,44,-0.6335
ENSG00000149218,ENDOD1,43,-0.3516,37,-0.3299,73,0.77426
ENSG00000149212,SESN3,144,-0.1257,212,0.62226,102,-0.5943
ENSG00000166037,CEP57,24,0.35131,19,-0.2971,19,-0.3150
ENSG00000087053,MTMR2,31,0.33267,25,-0.2735,24,-0.3057
ENSG00000149231,CCDC82,33,0.01887,27,-0.3260,39,0.25040
ENSG00000149972,CNTN5,25,0.28681,18,-0.4117,23,-0.0998
ENSG00000110318,CEP126,30,0.51652,12,-1.2590,30,0.09843
ENSG00000110330,BIRC2,52,-0.0124,42,-0.3404,63,0.30752
ENSG00000152558,TMEM123,9,-2.4351,53,1.73139,53,1.72958
ENSG00000137692,DCUN1D5,30,0.43883,19,-0.5956,25,-0.1942
ENSG00000187240,DYNC2H1,12,-0.7996,20,0.58238,21,0.72444
ENSG00000152578,GRIA4,129,0.42327,118,-0.0363,74,-0.7797
ENSG00000170903,MSANTD4,28,-0.0294,24,-0.2200,32,0.24275
ENSG00000149313,AASDHPPT,124,0.67450,76,-0.6371,80,-0.5546
ENSG00000152402,GUCY1A2,44,0.63638,24,-0.8424,33,-0.3184
ENSG00000110675,ELMOD1,151,0.57639,131,-0.0867,71,-1.0598
ENSG00000166266,CUL5,46,0.20959,44,-0.0056,35,-0.3757
ENSG00000075239,ACAT1,70,-0.0254,76,0.13146,67,-0.0944
ENSG00000149311,ATM,16,-0.8582,36,1.10991,22,0.20037
ENSG00000178105,DDX10,33,0.73750,27,-0.1509,12,-1.3630
ENSG00000185742,C11orf87,145,1.01857,84,-0.6606,59,-1.2035
ENSG00000137710,RDX,33,-0.8780,59,0.64225,64,0.78543
ENSG00000137714,FDX1,28,0.13255,20,-0.4864,31,0.19610
ENSG00000137727,ARHGAP20,21,0.47995,12,-0.7830,18,-0.1191
ENSG00000170145,SIK2,50,0.93375,23,-0.9916,29,-0.6862
ENSG00000137713,PPP2R1B,13,-0.2607,21,0.72013,10,-0.4463
ENSG00000086848,ALG9,23,0.66375,17,-0.3626,12,-0.8414
ENSG00000137720,C11orf1,33,-0.3592,57,0.82206,28,-0.3967
ENSG00000109846,CRYAB,148,-1.6894,293,0.39669,667,1.97607
ENSG00000170276,HSPB2,10,-1.9029,55,2.18735,22,0.42256
ENSG00000150764,DIXDC1,45,0.23286,34,-0.3962,43,-0.0258
ENSG00000150768,DLAT,48,0.64381,32,-0.5208,30,-0.6157
ENSG00000150776,NKAPD1,21,0.27627,16,-0.3843,19,-0.1059
ENSG00000150779,TIMM8B,136,-0.1512,145,0.06167,157,0.19335
ENSG00000204370,SDHD,65,-0.5150,124,0.92961,63,-0.2274
ENSG00000150787,PTS,102,0.48214,69,-0.5016,76,-0.3464
ENSG00000250303,LINC02762,55,0.85919,20,-1.3735,40,-0.3154
ENSG00000149294,NCAM1,379,0.38626,262,-0.4977,318,-0.1893
ENSG00000109906,ZBTB16,47,0.36240,33,-0.4383,39,-0.2011
ENSG00000180425,C11orf71,17,0.33016,6,-1.4423,20,0.41114
ENSG00000076043,REXO2,30,-0.0873,39,0.43352,24,-0.3658
ENSG00000182985,CADM1,116,-0.1551,152,0.40393,106,-0.1835
ENSG00000109917,ZPR1,35,0.46241,16,-1.0610,34,0.07393
ENSG00000160584,SIK3,76,0.21553,58,-0.3893,73,-0.0038
ENSG00000168092,PAFAH1B2,161,0.41756,98,-0.6838,143,-0.0938
ENSG00000149577,SIDT2,31,-0.2655,45,0.55175,29,-0.1664
ENSG00000149591,TAGLN,3,-5.1695,146,3.49942,72,1.62174
ENSG00000160613,PCSK7,25,-0.7062,63,1.38829,18,-0.7142
ENSG00000186318,BACE1,82,0.68699,44,-0.8053,57,-0.4284
ENSG00000137726,FXYD6,895,0.72826,495,-0.7825,586,-0.5160
ENSG00000177098,SCN4B,38,0.32035,27,-0.4796,34,-0.0977
ENSG00000149575,SCN2B,102,0.76044,65,-0.5596,56,-0.7952
ENSG00000110344,UBE4A,64,0.53516,45,-0.4401,43,-0.5000
ENSG00000167283,ATP5MG,676,0.22863,548,-0.2806,606,-0.1190
ENSG00000118058,KMT2A,56,0.24910,46,-0.2534,48,-0.1793
ENSG00000149582,TMEM25,88,-0.0309,127,0.59955,54,-0.7945
ENSG00000118096,IFT46,34,0.21814,36,0.15076,22,-0.6052
ENSG00000095139,ARCN1,59,0.46985,48,-0.2082,37,-0.6406
