Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000006118,TMEM132A,231,0.76507,82,-0.8818,218,0.67014,149,0.04185,160,0.20969,107,-0.4758,34,-2.1750
ENSG00000167986,DDB1,185,0.44601,89,-0.7112,189,0.48215,132,-0.1070,159,0.25757,152,0.13224,49,-1.6189
ENSG00000149476,TKFC,13,-0.4198,35,1.14829,32,0.96097,16,-0.2097,7,-1.6522,20,0.22242,24,0.49478
ENSG00000149532,CPSF7,52,0.46704,26,-0.6531,49,0.36411,45,0.26291,34,-0.2945,44,0.19447,29,-0.4911
ENSG00000167985,SDHAF2,35,0.49698,25,-0.0167,21,-0.3316,27,0.11567,24,-0.1463,33,0.41850,16,-0.7299
ENSG00000011347,SYT7,51,-1.4650,81,-0.7750,184,0.52253,281,1.52713,124,-0.1466,44,-1.7076,42,-1.7527
ENSG00000134780,DAGLA,24,-0.7028,14,-1.5200,84,1.36792,56,0.77330,40,0.12397,6,-2.7774,16,-1.3320
ENSG00000124920,MYRF,33,0.89995,71,2.41071,6,-1.5663,0,-6.1915,0,-6.3685,34,0.98198,44,1.44439
ENSG00000134825,TMEM258,157,0.39001,131,0.09381,107,-0.2205,66,-1.0621,119,-0.0758,230,1.03894,121,-0.0327
ENSG00000134824,FADS2,165,1.02047,126,0.56128,49,-0.9175,96,0.12508,62,-0.7004,80,-0.1655,95,0.10251
ENSG00000149485,FADS1,124,0.92646,112,0.75386,44,-0.7391,66,-0.1338,38,-1.1312,114,0.78542,67,-0.0737
ENSG00000221968,FADS3,30,-0.5562,27,-0.7276,67,0.74236,46,0.14950,35,-0.3713,38,-0.1586,66,0.70806
ENSG00000167996,FTH1,4152,0.18735,6138,0.84130,2037,-0.9301,2827,-0.4693,3802,0.05837,3799,0.04370,3781,0.03635
ENSG00000162174,ASRGL1,114,0.71165,80,0.12308,46,-0.7232,74,0.00145,75,0.02643,38,-1.0107,88,0.27841
ENSG00000124942,AHNAK,178,0.57572,109,-0.2160,15,-3.1326,33,-2.1723,25,-2.7420,544,2.77976,267,1.28060
ENSG00000254772,EEF1G,408,0.28952,377,0.15941,190,-0.9113,225,-0.7159,246,-0.6355,820,1.50559,431,0.37719
ENSG00000149489,ROM1,39,1.73509,35,1.51941,5,-1.5480,9,-0.7696,10,-0.6377,11,-0.3579,4,-1.9388
ENSG00000149541,B3GAT3,78,0.39627,51,-0.2799,90,0.61723,62,0.00380,78,0.51131,38,-0.7495,0,-6.3778
ENSG00000089597,GANAB,51,-0.3296,43,-0.5924,60,-0.0857,85,0.56911,48,-0.5249,124,1.12699,38,-0.7990
ENSG00000204922,UQCC3,57,0.80551,28,-0.3561,29,-0.3061,29,-0.3519,45,0.55337,14,-1.3555,29,-0.2855
ENSG00000162191,UBXN1,72,0.08247,62,-0.1491,52,-0.4378,58,-0.2836,56,-0.3809,122,0.95741,91,0.45758
ENSG00000168000,BSCL2,270,-0.4644,204,-0.8967,703,1.11015,365,0.00901,450,0.46519,184,-1.0588,190,-1.0082
ENSG00000162188,GNG3,219,-0.7694,189,-0.9952,509,0.57593,380,0.10903,564,1.06573,115,-1.7420,95,-2.0279
ENSG00000214753,HNRNPUL2,89,0.06440,60,-0.5730,99,0.23257,137,0.90292,77,-0.2134,55,-0.6839,49,-0.8562
ENSG00000162222,TTC9C,17,-0.3673,14,-0.6414,39,0.95789,21,-0.0469,25,0.31600,2,-3.2918,26,0.33230
ENSG00000168002,POLR2G,93,0.67110,60,-0.0519,61,-0.0307,64,0.06647,59,-0.1001,85,0.51472,15,-2.1349
ENSG00000168569,TMEM223,21,0.31557,15,-0.2125,23,0.45723,9,-1.0855,17,-0.0500,18,0.10339,27,0.71080
ENSG00000185475,TMEM179B,31,0.64509,17,-0.3643,12,-0.8506,7,-1.6695,18,-0.3118,46,1.32276,35,0.85634
ENSG00000162231,NXF1,14,-0.3441,17,-0.0111,28,0.74240,16,-0.1788,12,-0.6600,19,0.12200,28,0.79181
ENSG00000162236,STX5,30,0.18011,19,-0.5672,27,-0.0015,26,-0.0517,30,0.19681,47,0.91734,5,-2.3484
ENSG00000133316,WDR74,14,-0.9336,16,-0.8089,31,0.24435,35,0.51767,23,-0.2782,22,-0.2997,44,0.79465
ENSG00000168003,SLC3A2,211,0.86547,90,-0.5185,66,-0.9858,85,-0.6640,118,-0.1140,246,1.13342,113,-0.1572
ENSG00000168539,CHRM1,39,-0.9993,47,-0.7101,169,1.40376,114,0.82232,67,-0.2106,26,-1.6107,33,-1.2498
ENSG00000133321,PLAAT4,71,1.84876,25,0.04523,10,-1.2965,1,-4.4584,5,-2.4962,51,1.23830,69,1.79667
ENSG00000176485,PLAAT3,123,0.99814,115,0.88047,36,-0.9747,27,-1.4830,28,-1.6029,211,2.02373,53,-0.3912
ENSG00000184743,ATL3,19,-0.3843,9,-1.4509,22,-0.1347,8,-1.6647,15,-0.8092,82,2.21792,43,0.98453
ENSG00000133318,RTN3,768,-0.5177,533,-1.0776,2404,1.38938,1324,0.40287,1138,0.13681,407,-1.4844,486,-1.2170
ENSG00000188070,C11orf95,33,0.85861,14,-0.5597,30,0.66881,28,0.63132,17,-0.2486,4,-2.3111,9,-1.2061
ENSG00000072518,MARK2,27,-0.4878,24,-0.6766,46,0.35719,56,0.77799,38,0.07587,36,-0.0475,10,-1.9103
ENSG00000176340,COX8A,690,0.56062,329,-0.6260,388,-0.3682,333,-0.6687,686,0.75524,474,-0.0530,296,-0.7894
ENSG00000167770,OTUB1,76,-1.0898,111,-0.5138,269,0.93730,177,0.26671,169,0.20693,91,-0.8168,124,-0.3296
ENSG00000168439,STIP1,56,-0.2311,26,-1.4010,92,0.55301,69,0.10104,86,0.60589,14,-2.2778,68,0.06878
ENSG00000149743,TRPT1,41,0.09741,20,-1.0125,28,-0.5012,26,-0.6715,41,0.11737,42,0.12214,81,1.23982
ENSG00000149761,NUDT22,47,0.44287,30,-0.2677,32,-0.1599,32,-0.2038,45,0.52683,39,0.14323,8,-2.1485
ENSG00000110011,DNAJC4,27,-0.6138,43,0.10506,33,-0.3350,25,-0.7871,58,0.81030,44,0.12489,33,-0.3355
ENSG00000173511,VEGFB,186,0.53234,139,0.05830,47,-1.6185,121,-0.1876,142,0.12217,193,0.59410,109,-0.3298
ENSG00000173486,FKBP2,30,0.38428,27,0.16642,26,0.12285,15,-0.7970,31,0.59409,22,-0.1569,11,-1.2268
ENSG00000173457,PPP1R14B,80,0.21001,70,-0.0038,41,-0.8313,46,-0.7133,65,-0.1343,150,1.29878,70,-0.0033
ENSG00000002330,BAD,145,0.27183,104,-0.2657,148,0.30255,100,-0.3496,142,0.31836,73,-0.8098,128,0.07384
ENSG00000173264,GPR137,48,0.47385,33,-0.1362,41,0.21963,37,0.02727,34,-0.0975,30,-0.2760,31,-0.2244
ENSG00000182450,KCNK4,16,-0.3546,8,-1.3562,36,0.93837,20,-0.0081,23,0.29849,16,-0.3183,15,-0.4168
ENSG00000173153,ESRRA,31,0.06915,26,-0.2308,41,0.49110,27,-0.1599,33,0.19286,28,-0.1269,21,-0.5610
ENSG00000173113,TRMT112,76,-0.8050,123,-0.0527,115,-0.1518,88,-0.6229,132,0.08804,217,0.89020,164,0.41630
ENSG00000126432,PRDX5,378,0.30897,205,-0.6622,319,0.03579,302,-0.0604,385,0.44967,327,0.07237,137,-1.2733
ENSG00000162302,RPS6KA4,35,0.21611,18,-0.7873,33,0.12837,47,0.78464,29,-0.0908,12,-1.3703,27,-0.2083
ENSG00000110076,NRXN2,122,-0.8474,100,-1.1369,228,0.13593,403,1.32346,205,-0.0431,105,-1.0712,117,-0.9029
ENSG00000068831,RASGRP2,23,-0.0630,24,0.00354,42,0.90216,18,-0.5035,26,0.12925,17,-0.5606,22,-0.1229
ENSG00000068976,PYGM,72,1.22312,34,-0.0488,4,-3.0095,24,-0.6546,27,-0.4951,32,-0.1241,77,1.34982
ENSG00000168066,SF1,71,-0.2545,80,-0.0650,83,-0.0135,75,-0.1847,72,-0.3066,132,0.75348,104,0.35221
ENSG00000168067,MAP4K2,16,-0.6474,20,-0.3125,18,-0.4791,40,0.98229,23,-0.0567,35,0.61092,2,-3.4134
ENSG00000133895,MEN1,9,-1.6377,19,-0.4667,38,0.63460,40,0.85035,26,0.05756,19,-0.4952,13,-1.0248
ENSG00000110047,EHD1,55,0.49305,18,-1.2595,22,-0.9667,17,-1.4372,20,-1.2451,160,2.53805,56,0.51192
ENSG00000110046,ATG2A,35,0.37336,15,-0.9552,37,0.49881,26,-0.1128,19,-0.6632,35,0.41134,43,0.72072
ENSG00000068971,PPP2R5B,46,-0.5340,51,-0.3772,101,0.74186,70,0.14354,70,0.18719,17,-2.0323,79,0.32874
ENSG00000213465,ARL2,93,-0.5852,110,-0.3206,141,0.07083,145,0.13054,122,-0.1964,197,0.62636,150,0.17350
ENSG00000110025,SNX15,32,0.30407,22,-0.3033,32,0.30506,31,0.29638,30,0.22301,28,0.08586,0,-5.6240
ENSG00000168061,SAC3D1,10,-0.5431,19,0.45158,22,0.68677,14,-0.0197,15,0.02465,8,-0.9806,13,-0.1538
ENSG00000162300,ZFPL1,29,0.41838,19,-0.2843,29,0.43297,14,-0.7939,21,-0.0995,33,0.62897,22,-0.0273
ENSG00000149823,VPS51,88,0.01838,86,-0.0327,106,0.30828,59,-0.6708,94,0.15124,99,0.19810,95,0.13413
ENSG00000149809,TM7SF2,84,-0.2107,75,-0.3834,130,0.48766,126,0.49678,108,0.24642,94,-0.0296,3,-5.1452
ENSG00000149806,FAU,1290,0.62388,1180,0.47504,480,-0.9483,492,-0.9929,843,-0.0914,1367,0.72210,990,0.18615
ENSG00000162298,SYVN1,35,0.08654,20,-0.8249,56,0.84851,24,-0.5601,36,0.13603,38,0.19622,30,-0.1562
ENSG00000149792,MRPL49,33,0.59439,15,-0.6765,41,0.94480,14,-0.8683,26,0.28493,23,0.03596,11,-1.0965
ENSG00000014216,CAPN1,37,-0.2115,29,-0.5947,57,0.46699,51,0.31460,37,-0.2694,79,1.00876,12,-1.9170
ENSG00000133884,DPF2,41,0.91608,24,0.02754,24,0.03225,20,-0.2858,17,-0.5958,55,1.41190,0,-4.9283
ENSG00000245532,NEAT1,74,-1.2500,129,-0.3990,17,-3.3883,34,-2.5309,28,-2.9864,922,3.48505,365,1.34397
ENSG00000251562,MALAT1,824,-1.3266,2954,0.69039,279,-2.9262,2196,0.22461,789,-1.6258,3939,1.19456,4670,1.50989
ENSG00000142186,SCYL1,73,0.08594,39,-0.8963,103,0.64866,66,-0.1007,66,-0.0972,67,-0.0597,82,0.27331
ENSG00000168056,LTBP3,140,0.86186,74,-0.1899,56,-0.6158,44,-1.0498,63,-0.5308,165,1.15915,117,0.55469
ENSG00000173465,ZNRD2,22,0.13143,20,-0.0092,29,0.55832,20,-0.0338,22,0.21900,23,0.23572,1,-4.0472
ENSG00000176973,FAM89B,65,0.23730,41,-0.4941,66,0.25395,61,0.15340,64,0.27986,48,-0.2446,27,-1.1230
ENSG00000173442,EHBP1L1,28,-0.2121,20,-0.7409,35,0.14015,34,0.10382,29,-0.2181,63,1.10273,22,-0.6204
ENSG00000173327,MAP3K11,39,1.01092,34,0.79315,10,-1.1748,20,-0.0860,9,-1.5229,17,-0.3305,44,1.23305
ENSG00000197136,PCNX3,25,0.12344,11,-1.1049,32,0.51168,39,0.99545,21,-0.2584,11,-1.1763,15,-0.7272
ENSG00000173039,RELA,28,0.11152,22,-0.2399,18,-0.6135,17,-0.7320,18,-0.7405,51,1.10165,56,1.27254
ENSG00000172977,KAT5,24,-0.1458,19,-0.5360,33,0.33608,25,-0.1216,25,-0.1359,52,1.08865,15,-0.9060
ENSG00000172922,RNASEH2C,42,-0.3051,44,-0.2358,45,-0.2004,32,-0.7916,50,-0.0518,96,1.05102,70,0.51801
ENSG00000172757,CFL1,621,-0.3621,571,-0.4941,1271,0.80732,740,-0.0966,862,0.20709,663,-0.2588,617,-0.3715
ENSG00000172803,SNX32,10,-0.7481,10,-0.8108,35,1.19799,25,0.72495,17,-0.0249,14,-0.2870,0,-5.1959
ENSG00000172732,MUS81,35,0.83931,16,-0.4131,25,0.25069,14,-0.6857,18,-0.3330,26,0.36032,27,0.39116
ENSG00000172638,EFEMP2,39,0.39910,21,-0.5486,4,-2.9276,24,-0.4199,17,-1.0970,133,2.79005,8,-1.9314
ENSG00000172500,FIBP,79,0.13900,53,-0.4909,106,0.61458,77,0.11129,86,0.35838,57,-0.3789,19,-2.0356
ENSG00000175602,CCDC85B,411,-0.2583,595,0.33614,387,-0.3525,512,0.10516,598,0.46271,197,-1.3846,425,-0.2055
ENSG00000175573,C11orf68,36,-0.8105,33,-0.9444,98,0.79386,70,0.27878,64,0.11879,40,-0.6396,65,0.11584
ENSG00000175550,DRAP1,137,0.40263,94,-0.1992,101,-0.0830,94,-0.2217,125,0.33744,115,0.11280,57,-0.9700
ENSG00000175467,SART1,21,-0.2639,26,0.09173,39,0.76162,31,0.41504,22,-0.2359,33,0.45159,0,-5.6586
ENSG00000175334,BANF1,87,-0.0392,72,-0.3256,84,-0.0974,71,-0.3798,101,0.26343,152,0.88863,49,-0.9209
ENSG00000175229,GAL3ST3,12,-0.7558,15,-0.4577,26,0.40392,36,1.10881,16,-0.4687,9,-1.2215,21,0.04765
ENSG00000087365,SF3B2,89,-0.1770,77,-0.3922,108,0.14024,119,0.33165,100,0.01256,147,0.64210,34,-1.6394
ENSG00000175115,PACS1,33,-0.7607,37,-0.5697,79,0.61252,68,0.43660,54,-0.0099,36,-0.6339,57,0.08483
ENSG00000174996,KLC2,60,-0.6104,40,-1.2294,149,0.84735,116,0.48735,99,0.21367,46,-1.0418,69,-0.4013
ENSG00000174903,RAB1B,83,-0.2836,71,-0.5349,120,0.29152,131,0.50952,86,-0.2942,165,0.82618,39,-1.4386
ENSG00000174871,CNIH2,182,-0.1050,222,0.21355,252,0.42598,199,0.04357,239,0.45264,67,-1.6232,103,-0.9903
ENSG00000174851,YIF1A,50,0.64606,40,0.30164,25,-0.4568,29,-0.2663,25,-0.5291,62,1.02180,24,-0.5314
ENSG00000179292,TMEM151A,79,0.17170,51,-0.5064,155,1.31895,102,0.68937,54,-0.5430,20,-1.9316,40,-0.8977
ENSG00000174791,RIN1,10,-0.6930,6,-1.2858,20,0.45772,26,0.98515,20,0.60133,4,-1.7847,0,-5.0198
ENSG00000174684,B4GAT1,268,-0.4070,185,-0.9789,604,0.92408,502,0.70614,402,0.31531,133,-1.4690,66,-2.5114
ENSG00000174547,MRPL11,14,-0.6362,8,-1.4153,16,-0.3440,18,-0.1978,24,0.32869,47,1.38811,12,-0.8348
ENSG00000174516,PELI3,19,-0.7686,26,-0.2859,51,0.75987,41,0.46953,33,0.10381,38,0.28098,1,-4.3334
ENSG00000174483,BBS1,48,0.68029,24,-0.4491,28,-0.1967,21,-0.6703,22,-0.7228,49,0.68409,62,1.09516
ENSG00000174165,ZDHHC24,30,0.21351,17,-0.6992,40,0.69427,37,0.65742,24,-0.1848,21,-0.3163,8,-1.8009
ENSG00000174080,CTSF,189,0.52715,101,-0.4822,150,0.14062,93,-0.6682,147,0.14733,136,-0.0097,167,0.32225
ENSG00000173992,CCS,27,-0.5469,26,-0.5823,34,-0.1510,38,0.02461,26,-0.6924,110,1.87875,25,-0.6334
ENSG00000239306,RBM14,34,0.67486,19,-0.2780,30,0.45036,26,0.23338,30,0.57537,3,-3.0214,0,-5.1010
ENSG00000173933,RBM4,53,-0.2466,27,-1.3011,77,0.34969,55,-0.2254,72,0.32381,104,0.84356,34,-0.9147
ENSG00000173898,SPTBN2,135,-0.1037,119,-0.3016,129,-0.1820,176,0.36118,188,0.58008,71,-1.0949,74,-1.0366
ENSG00000173599,PC,54,-0.0602,42,-0.4624,39,-0.5521,53,-0.0971,52,-0.1408,96,0.87918,67,0.28980
ENSG00000173621,LRFN4,22,-1.0279,18,-1.3066,63,0.59726,73,1.00233,34,-0.4967,37,-0.2801,48,0.16742
ENSG00000173227,SYT12,27,-0.4986,14,-1.4472,50,0.45763,74,1.38939,34,-0.1975,11,-1.8106,21,-0.8766
ENSG00000173120,KDM2A,16,-0.9716,22,-0.5312,48,0.69005,41,0.48560,29,-0.1697,41,0.44813,17,-0.9007
ENSG00000173020,GRK2,80,-0.6696,92,-0.4476,121,-0.0117,173,0.65385,132,0.16533,75,-0.7661,112,-0.1351
ENSG00000172932,ANKRD13D,34,-0.3837,55,0.37868,51,0.25973,61,0.66335,43,0.00651,34,-0.3663,6,-2.9742
ENSG00000175482,POLD4,41,0.80401,18,-0.5012,24,-0.0740,9,-1.5831,24,-0.0669,64,1.58825,13,-1.0337
ENSG00000172531,PPP1CA,75,-0.1419,51,-0.7370,119,0.61045,85,0.07623,80,-0.0441,83,0.01924,80,-0.0393
ENSG00000172508,CARNS1,22,0.39443,90,3.29490,7,-1.3709,0,-5.7612,0,-8.2808,10,-0.7492,42,1.52087
ENSG00000175634,RPS6KB2,24,0.43839,17,-0.1262,17,-0.1181,16,-0.2746,17,-0.1889,34,1.03764,10,-0.9709
ENSG00000172725,CORO1B,43,1.13459,19,-0.2188,27,0.36939,8,-1.5390,14,-0.8608,43,1.13805,27,0.35717
ENSG00000172663,TMEM134,27,-0.1093,36,0.38412,22,-0.4359,27,-0.0884,34,0.35339,31,0.12944,14,-1.0324
ENSG00000110711,AIP,41,-0.0718,54,0.36006,39,-0.1610,32,-0.4989,43,-0.0080,55,0.40244,48,0.18277
ENSG00000110697,PITPNM1,104,1.14469,69,0.43690,26,-1.0711,48,-0.1554,58,0.20776,28,-0.9915,28,-0.9472
ENSG00000167797,CDK2AP2,51,0.29467,30,-0.5327,35,-0.3037,35,-0.3476,31,-0.5998,104,1.52992,42,-0.0228
ENSG00000084207,GSTP1,310,0.52008,164,-0.5022,94,-1.3449,148,-0.7266,183,-0.4089,580,1.63601,262,0.23930
ENSG00000167792,NDUFV1,143,-0.1370,105,-0.6218,193,0.34063,163,0.07255,168,0.15684,237,0.68686,53,-1.6440
ENSG00000110717,NDUFS8,196,0.19525,114,-0.6680,173,-0.0114,128,-0.5330,193,0.21568,228,0.43642,195,0.18534
ENSG00000110721,CHKA,55,0.98894,25,-0.2624,28,-0.1106,25,-0.2939,25,-0.3773,46,0.69378,21,-0.5305
ENSG00000110066,KMT5B,25,0.14852,22,-0.0493,28,0.33469,28,0.34715,21,-0.1935,9,-1.4773,27,0.27101
ENSG00000110075,PPP6R3,30,-0.2007,26,-0.4016,32,-0.0940,34,-0.0036,36,0.12060,56,0.83420,19,-0.8731
ENSG00000110090,CPT1A,41,0.64556,15,-0.9350,12,-1.2320,14,-1.1308,22,-0.4580,44,0.76364,71,1.60692
ENSG00000197345,MRPL21,34,-0.8541,46,-0.4050,92,0.69597,40,-0.6747,95,1.08613,56,-0.1112,4,-3.9669
ENSG00000110092,CCND1,12,-1.1968,44,0.82752,0,-5.4038,9,-1.7164,8,-2.0292,144,3.34769,24,-0.1684
ENSG00000131626,PPFIA1,44,0.71521,28,-0.0197,13,-1.1309,20,-0.5779,26,-0.1518,65,1.41951,13,-1.1488
ENSG00000085733,CTTN,50,-0.2527,37,-0.7316,95,0.77833,65,0.17292,64,0.17510,63,0.10564,23,-1.4465
ENSG00000162105,SHANK2,45,-0.6126,48,-0.4840,87,0.44996,73,0.18675,94,0.78212,21,-1.7386,32,-1.1133
ENSG00000172893,DHCR7,61,0.27375,50,-0.0439,92,0.96903,47,-0.1514,48,-0.1236,50,-0.0272,21,-1.3673
ENSG00000137522,RNF121,23,-0.1544,21,-0.2771,31,0.30109,31,0.35761,26,0.07004,24,-0.0876,14,-0.8714
ENSG00000137497,NUMA1,90,0.36483,65,-0.1591,68,-0.0955,68,-0.0959,48,-0.7637,148,1.21523,68,-0.0997
ENSG00000149357,LAMTOR1,144,0.04511,136,-0.0431,127,-0.1518,132,-0.1086,173,0.45805,135,-0.0527,74,-0.9794
ENSG00000110200,ANAPC15,58,0.36643,59,0.37144,50,0.11684,34,-0.5165,55,0.37299,33,-0.5481,30,-0.6719
ENSG00000165458,INPPL1,38,0.70303,20,-0.3216,2,-3.2829,17,-0.5949,24,-0.0533,57,1.43910,21,-0.2023
ENSG00000162129,CLPB,26,-0.2932,23,-0.4967,18,-0.8123,43,0.57996,41,0.57360,25,-0.3701,13,-1.2809
ENSG00000186642,PDE2A,96,-1.0351,76,-1.3844,286,0.70158,276,0.74906,243,0.58122,46,-2.1226,80,-1.2966
ENSG00000186635,ARAP1,36,0.63047,39,0.75088,14,-0.8830,13,-1.0215,13,-1.0891,41,0.82475,49,1.14389
ENSG00000214530,STARD10,13,-1.2114,26,-0.1310,29,0.02473,39,0.62699,25,-0.2319,41,0.60299,20,-0.5564
ENSG00000137478,FCHSD2,29,0.36462,31,0.48033,13,-0.8840,21,-0.2000,18,-0.5255,35,0.67160,29,0.36690
ENSG00000110237,ARHGEF17,63,0.62703,40,-0.1227,67,0.74587,41,-0.0789,29,-0.7649,77,0.98002,13,-1.7814
ENSG00000054965,FAM168A,137,0.53322,91,-0.1211,102,0.05660,137,0.62518,94,-0.1038,50,-1.0367,50,-1.0652
ENSG00000021300,PLEKHB1,446,0.82523,785,1.87568,79,-1.8714,187,-0.6369,139,-1.2341,251,-0.1234,356,0.44303
ENSG00000175582,RAB6A,160,-0.4735,114,-0.9935,410,1.07910,210,-0.0503,255,0.36237,129,-0.8019,158,-0.4900
ENSG00000175581,MRPL48,33,0.69259,21,-0.0588,35,0.75536,13,-0.8354,21,-0.0816,15,-0.5416,24,0.17376
ENSG00000181924,COA4,70,1.42786,18,-0.7867,31,0.05194,17,-0.9321,27,-0.1871,37,0.32578,28,-0.0903
ENSG00000175575,PAAF1,22,-0.9658,53,0.39562,40,-0.0397,39,-0.1161,40,-0.0360,30,-0.4765,68,0.83003
ENSG00000214517,PPME1,38,-1.1305,50,-0.7149,182,1.42238,132,0.98629,74,-0.1515,12,-2.7652,26,-1.6981
ENSG00000165434,PGM2L1,68,-1.8650,103,-1.2512,415,0.97103,462,1.40191,246,0.11871,53,-2.2367,19,-3.6878
ENSG00000118363,SPCS2,124,-0.0014,116,-0.1120,115,-0.1272,139,0.20179,112,-0.2030,196,0.74633,78,-0.7295
ENSG00000137491,SLCO2B1,48,1.10444,26,0.07360,9,-1.4679,12,-1.1069,14,-0.9965,73,1.90721,22,-0.1878
ENSG00000137486,ARRB1,106,0.37099,125,0.65854,78,-0.1130,105,0.42228,70,-0.3555,69,-0.3076,40,-1.1479
ENSG00000149273,RPS3,419,-0.3152,635,0.35426,214,-1.3456,243,-1.2483,318,-0.8995,1516,1.92403,885,0.91419
ENSG00000171533,MAP6,89,0.13444,45,-0.9241,129,0.75639,112,0.59589,84,0.06168,22,-1.9714,55,-0.6273
ENSG00000137492,THAP12,22,-0.5733,14,-1.2052,36,0.20370,39,0.37092,38,0.37593,28,-0.1989,25,-0.3314
ENSG00000078124,ACER3,19,-0.2890,41,0.97397,22,-0.0430,28,0.37641,21,-0.1518,11,-1.0494,15,-0.6574
ENSG00000149260,CAPN5,32,0.65093,13,-0.7815,52,1.51605,21,-0.0200,18,-0.3610,10,-1.1661,11,-0.9489
ENSG00000149269,PAK1,100,-0.9503,71,-1.4604,516,1.80554,212,0.25583,215,0.33104,45,-2.1394,41,-2.2835
ENSG00000074201,CLNS1A,119,0.63766,59,-0.4775,72,-0.1699,67,-0.3215,97,0.39697,78,-0.0587,52,-0.6770
ENSG00000048649,RSF1,80,-0.1222,105,0.31116,69,-0.3609,116,0.55629,67,-0.4802,92,0.11203,82,-0.0726
ENSG00000151366,NDUFC2,248,0.07450,141,-0.8016,358,0.68284,149,-0.7892,309,0.59192,246,0.06136,145,-0.7683
ENSG00000149256,TENM4,19,-0.4072,12,-1.0190,36,0.65924,40,0.98435,23,-0.0569,20,-0.3131,4,-2.7144
ENSG00000182103,FAM181B,186,2.00347,45,-0.4600,24,-1.3736,20,-1.7484,35,-1.0249,84,0.55467,116,1.10053
ENSG00000137509,PRCP,64,0.53293,36,-0.3708,30,-0.6392,28,-0.8579,45,-0.0257,95,1.21529,43,-0.1121
ENSG00000137502,RAB30,42,0.31728,40,0.24180,33,-0.0943,34,-0.0513,32,-0.1508,49,0.55010,19,-0.9277
ENSG00000165494,PCF11,23,-0.2745,18,-0.6516,37,0.49499,20,-0.4931,18,-0.7410,52,1.08128,47,0.87375
ENSG00000137494,ANKRD42,12,-0.8232,12,-0.8376,31,0.69529,24,0.29407,23,0.26669,26,0.42520,5,-2.0994
ENSG00000137500,CCDC90B,49,0.35884,28,-0.4902,38,-0.0275,32,-0.3448,43,0.20354,52,0.46466,29,-0.4374
ENSG00000150672,DLG2,88,-0.3535,105,-0.0837,115,0.06264,138,0.42237,140,0.51578,68,-0.7626,31,-1.9077
ENSG00000171204,TMEM126B,70,0.28187,48,-0.3180,83,0.57042,41,-0.6204,78,0.63666,52,-0.1918,17,-1.8885
ENSG00000171202,TMEM126A,35,-0.2995,23,-0.9295,52,0.32931,28,-0.7406,70,1.16322,34,-0.3440,16,-1.4457
ENSG00000137504,CREBZF,35,0.85964,13,-0.6785,34,0.77639,22,0.12843,17,-0.4215,29,0.54663,2,-3.3555
ENSG00000137501,SYTL2,5,-3.0126,43,0.14817,48,0.33418,56,0.68848,51,0.58699,7,-2.4842,21,-0.9156
ENSG00000073921,PICALM,78,0.13494,83,0.25096,92,0.40731,54,-0.4857,46,-0.8276,126,0.94300,89,0.34977
ENSG00000149196,HIKESHI,53,0.07566,20,-1.4302,69,0.49289,42,-0.3392,62,0.42178,68,0.48551,28,-0.9048
ENSG00000151376,ME3,27,-0.4119,15,-1.2497,84,1.47429,30,-0.2930,43,0.42296,10,-1.9513,28,-0.3519
ENSG00000166575,TMEM135,9,-0.9776,22,0.37029,28,0.74842,30,0.98590,17,-0.1243,8,-1.1593,0,-5.2424
ENSG00000168959,GRM5,42,-0.8852,33,-1.2451,142,1.08850,115,0.84592,91,0.43933,19,-2.0220,2,-5.1350
ENSG00000110172,CHORDC1,19,-0.5395,15,-0.8224,56,1.24555,22,-0.2990,25,-0.1248,28,0.06757,28,0.09421
ENSG00000165323,FAT3,34,-0.3698,15,-1.5648,58,0.46459,67,0.82939,35,-0.4256,37,-0.2480,50,0.24897
ENSG00000180773,SLC36A4,11,-1.1203,16,-0.5620,29,0.37387,31,0.55037,34,0.83719,7,-1.8599,5,-2.1647
ENSG00000166012,TAF1D,121,0.54841,97,0.18400,65,-0.4470,93,0.14166,72,-0.3606,102,0.26349,76,-0.1915
ENSG00000182919,C11orf54,22,0.19964,19,-0.0262,12,-0.7160,12,-0.8446,14,-0.5966,53,1.67738,24,0.29379
ENSG00000166025,AMOTL1,12,-0.9717,35,0.72825,18,-0.3357,30,0.54734,14,-0.9288,56,1.52396,3,-2.7259
ENSG00000150316,CWC15,88,0.12550,63,-0.4049,96,0.28055,43,-1.0726,111,0.70890,104,0.40084,40,-1.0947
ENSG00000263465,SRSF8,24,-1.1126,39,-0.3605,77,0.74283,51,0.08513,59,0.39726,22,-1.2276,49,-0.0162
ENSG00000149218,ENDOD1,68,0.53197,49,0.00504,35,-0.5296,43,-0.2163,47,-0.0720,79,0.78358,30,-0.7359
ENSG00000149212,SESN3,98,-0.3034,58,-1.0964,127,0.09970,141,0.31703,120,0.02043,159,0.47104,104,-0.2090
ENSG00000166037,CEP57,17,-0.3661,17,-0.3829,28,0.37137,28,0.47702,19,-0.2975,36,0.79615,8,-1.4907
