Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000145675,PIK3R1,16,-3.9216,407,1.00182,486,1.33099,243,0.11976,178,-0.3784,260,0.23086,189,-0.2830,126,-1.0133
ENSG00000131711,MAP1B,560,-1.8393,407,-2.3153,5668,2.05011,2039,0.16232,3197,0.93056,1155,-0.7419,524,-1.9385,1532,-0.3376
ENSG00000145741,BTF3,16,-3.9445,407,0.97352,1,-7.6972,144,-0.7359,91,-1.4395,352,0.71859,691,2.00990,180,-0.4303
ENSG00000171617,ENC1,16,-5.3204,407,-0.5973,3983,4.56044,685,0.23714,205,-1.6398,16,-5.3561,18,-5.1386,0,-10.401
ENSG00000164346,NSA2,16,-3.6475,407,1.34779,1,-7.4043,97,-1.0264,125,-0.6376,431,1.46058,123,-0.6622,241,0.49217
ENSG00000171530,TBCA,16,-3.6858,407,1.29924,1,-7.4413,340,0.97205,184,-0.0689,43,-2.2859,334,0.93978,201,0.08536
ENSG00000186468,RPS23,611,-2.4017,407,-3.0006,688,-2.2259,1059,-1.5834,1155,-1.4537,6579,1.40385,5663,1.12252,5153,1.15791
ENSG00000164176,EDIL3,1265,1.27347,407,-0.6322,590,-0.0420,162,-2.0238,163,-2.0151,16,-5.3876,246,-1.4003,1301,1.67477
ENSG00000127184,COX7C,275,-1.8287,407,-1.2413,545,-0.7924,960,0.10477,511,-0.8915,2771,2.05543,546,-0.7907,1043,0.27992
ENSG00000081189,MEF2C,16,-3.8570,407,1.08217,917,2.83654,392,1.01648,192,-0.1897,16,-3.8929,1,-7.0150,0,-8.9998
ENSG00000164292,RHOBTB3,16,-3.0772,407,2.15147,1,-6.8394,292,1.46477,119,-0.1005,16,-3.1133,13,-3.4013,137,0.14749
ENSG00000198961,PJA2,16,-4.2193,407,0.64010,1142,2.75480,282,0.02745,166,-0.8042,39,-2.9716,37,-3.0198,202,-0.5634
ENSG00000134982,APC,16,-3.3197,407,1.79411,1,-6.6035,183,0.34075,150,0.01463,16,-3.3563,281,1.07844,144,-0.0673
ENSG00000129625,REEP5,16,-3.7180,407,1.25856,478,1.56940,336,0.91191,85,-1.3025,16,-3.7528,113,-0.8602,156,-0.4045
ENSG00000164241,C5orf63,16,-5.5748,407,-0.8707,355,-1.0773,1362,1.12440,2776,2.63115,294,-1.3654,400,-0.8956,374,-1.0993
ENSG00000169567,HINT1,16,-4.4451,407,0.37562,610,1.08162,417,0.41836,174,-0.9744,16,-4.4812,519,0.79373,377,0.29027
ENSG00000131437,KIF3A,16,-4.0206,407,0.87957,1058,2.91923,167,-0.5806,172,-0.5394,16,-4.0560,162,-0.6356,88,-1.6944
ENSG00000164402,SEPTIN8,16,-4.4403,407,0.38236,156,-1.1350,309,-0.0657,214,-0.6486,16,-4.4754,539,0.86758,622,1.39178
ENSG00000164405,UQCRQ,16,-4.2334,407,0.62414,1,-7.9842,529,1.09098,196,-0.5620,247,-0.2012,350,0.36927,385,0.62556
ENSG00000113558,SKP1,16,-4.9126,407,-0.1522,789,0.96418,648,0.61826,265,-0.8244,487,0.14026,445,-0.0063,483,0.14458
ENSG00000113575,PPP2CA,16,-4.2868,407,0.56110,1328,3.04696,298,0.04569,113,-1.4660,16,-4.3218,159,-0.9471,137,-1.2821
ENSG00000152377,SPOCK1,16,-4.5595,407,0.24487,791,1.42193,558,0.78381,334,-0.0749,16,-4.5953,20,-4.2831,505,0.72066
ENSG00000132563,REEP2,16,-3.3809,407,1.70572,526,2.25966,178,0.21983,196,0.37464,16,-3.4191,1,-6.5453,31,-2.6129
ENSG00000113013,HSPA9,16,-3.5085,407,1.53463,254,0.67002,329,1.13583,161,-0.0832,16,-3.5420,149,-0.2080,98,-0.9597
ENSG00000044115,CTNNA1,336,0.48877,407,0.81976,1,-7.8220,262,0.08064,130,-1.0251,338,0.50321,127,-1.0586,324,0.49961
ENSG00000171604,CXXC5,16,-4.3745,407,0.45833,947,2.04939,300,-0.0411,193,-0.7429,16,-4.4099,259,-0.2765,318,0.05794
ENSG00000131495,NDUFA2,16,-3.6021,407,1.40919,359,1.17656,210,0.24427,109,-0.8003,16,-3.6383,109,-0.7963,201,0.20118
ENSG00000131507,NDFIP1,50,-3.0881,407,0.08111,1769,3.04334,492,0.39565,155,-1.4236,16,-4.7385,330,-0.2549,132,-1.7965
ENSG00000113578,FGF1,684,-1.3073,10363,4.41660,87,-4.3395,120,-3.8742,143,-3.6142,345,-2.3285,402,-2.1052,1048,-0.7267
ENSG00000113712,CSNK1A1,16,-3.7430,407,1.22609,407,1.22789,157,-0.3816,108,-0.9606,16,-3.7790,358,0.99514,163,-0.3642
ENSG00000070808,CAMK2A,16,-4.4152,407,0.41128,1776,3.71907,303,-0.0715,323,0.03028,16,-4.4507,1,-7.5698,5,-6.2652
ENSG00000019582,CD74,870,0.92910,407,-0.3394,1,-8.8233,100,-2.4585,67,-3.0522,800,0.78014,1988,2.64687,146,-2.0475
ENSG00000164587,RPS14,16,-7.0047,407,-2.3588,366,-2.5131,1456,-0.4257,1031,-0.9619,4178,1.36997,3175,0.86606,3239,1.09265
ENSG00000171992,SYNPO,16,-4.3188,407,0.52314,1548,3.46123,265,-0.1829,246,-0.2974,16,-4.3539,138,-1.1917,17,-4.4645
ENSG00000113140,SPARC,929,0.60439,407,-0.7329,1,-9.1923,352,-0.9535,240,-1.5384,658,0.02990,2317,2.40426,456,-0.6187
ENSG00000177556,ATOX1,832,2.10131,407,0.71918,1,-7.9049,251,-0.0832,123,-1.1966,16,-4.1895,245,-0.1239,253,-0.0803
ENSG00000155506,LARP1,16,-4.0737,407,0.81504,933,2.49569,404,0.80496,180,-0.5285,16,-4.1096,7,-5.1741,145,-0.9448
ENSG00000055163,CYFIP2,16,-4.1624,407,0.70812,1177,2.94432,496,1.06031,214,-0.3525,16,-4.1985,9,-4.9794,31,-3.3925
ENSG00000164609,SLU7,16,-3.5491,407,1.47904,240,0.52464,268,0.71444,154,-0.2037,16,-3.5853,319,1.02463,76,-1.4039
ENSG00000145864,GABRB2,16,-3.5950,407,1.41822,739,2.73790,243,0.49510,163,-0.1580,16,-3.6319,38,-2.3794,0,-8.7407
ENSG00000022355,GABRA1,16,-5.3125,4012,4.63223,974,0.84754,160,-1.9996,123,-2.3946,16,-5.3485,1,-8.4641,0,-10.448
ENSG00000181163,NPM1,16,-3.9093,407,1.01691,35,-2.8005,121,-0.9589,107,-1.1487,501,1.40354,191,-0.2532,317,0.68678
ENSG00000120129,DUSP1,16,-4.5349,407,0.27318,1,-8.2841,189,-0.9380,111,-1.7463,16,-4.5452,2323,4.57629,18,-4.6005
ENSG00000170091,NSG2,16,-5.3414,4042,4.55854,1053,0.95086,141,-2.2230,122,-2.4369,16,-5.3772,1,-8.4924,10,-6.2327
ENSG00000145920,CPLX2,16,-5.1565,407,-0.4201,2573,3.23135,1153,1.35372,510,-0.0604,16,-5.1921,51,-3.5197,18,-5.1982
ENSG00000175416,CLTB,16,-4.0278,407,0.87108,458,1.08327,257,0.09493,205,-0.2682,112,-1.2092,528,1.35090,100,-1.4946
ENSG00000074317,SNCB,16,-4.7224,407,0.05984,2320,3.93892,421,0.11619,335,-0.2533,16,-4.7584,2,-7.6462,5,-6.4039
ENSG00000169045,HNRNPH1,16,-3.5350,407,1.49877,15,-3.6649,86,-1.0879,117,-0.6114,16,-3.5705,532,2.05183,183,0.10930
ENSG00000127022,CANX,16,-4.9414,407,-0.1840,1082,1.51777,547,0.30061,238,-1.0192,866,1.09656,166,-1.5631,390,-0.2825
ENSG00000161011,SQSTM1,16,-3.9405,407,0.97687,599,1.71365,339,0.65882,122,-0.9889,16,-3.9773,272,0.28634,143,-0.8177
ENSG00000113269,RNF130,16,-4.0291,407,0.86679,333,0.51966,126,-1.0345,64,-2.0466,452,1.05629,190,-0.3918,301,0.40604
ENSG00000204628,RACK1,147,-2.1770,407,-0.6378,463,-0.4353,423,-0.5762,302,-1.0979,460,-0.4433,1806,1.97779,732,0.35399
ENSG00000137267,TUBB2A,16,-4.9602,407,-0.2052,2601,3.73770,552,0.29217,205,-1.2691,16,-4.9960,299,-0.6864,31,-4.2258
ENSG00000137285,TUBB2B,16,-4.4764,407,0.34059,1,-8.2259,1963,3.95139,264,-0.3578,16,-4.5116,58,-2.6417,125,-1.6349
ENSG00000204681,GABBR1,16,-3.7253,407,1.24941,554,1.86050,475,1.54833,162,-0.3131,16,-3.7604,37,-2.5424,53,-2.1608
ENSG00000206503,HLA-A,16,-4.7138,407,0.07024,22,-4.3082,530,0.51197,163,-1.3552,16,-4.7491,2138,3.64110,107,-2.1322
ENSG00000204592,HLA-E,16,-5.3020,407,-0.5783,1,-9.0491,181,-1.8087,193,-1.7167,1614,1.82152,2828,3.21176,13,-5.7697
ENSG00000196230,TUBB,16,-5.2060,407,-0.4740,1114,1.22440,334,-0.7811,142,-2.0666,1120,1.23473,1620,1.96911,87,-2.9633
ENSG00000137312,FLOT1,1072,1.98493,407,0.20068,502,0.55502,144,-1.4173,99,-1.9800,210,-0.8496,328,-0.1488,237,-0.7338
ENSG00000204580,DDR1,16,-3.6723,407,1.31735,4,-5.4511,317,0.86100,130,-0.5970,16,-3.7082,144,-0.4370,338,1.18962
ENSG00000204525,HLA-C,16,-5.7961,407,-1.1055,116,-2.9741,367,-1.2622,238,-1.9103,2471,1.99981,3574,2.89648,111,-3.2022
ENSG00000234745,HLA-B,253,-1.7433,407,-1.0272,71,-3.5982,253,-1.7416,244,-1.7960,1214,0.73715,4425,3.75636,86,-3.4985
ENSG00000204469,PRRC2A,16,-3.7609,407,1.20270,417,1.24917,276,0.51762,148,-0.4906,81,-1.4131,288,0.59177,92,-1.3382
ENSG00000204387,SNHG32,16,-3.5334,407,1.50004,1,-7.2903,89,-1.0295,82,-1.1590,42,-2.1684,40,-2.2275,439,2.17611
ENSG00000204310,AGPAT1,16,-3.3654,407,1.72897,1,-7.1242,156,0.01757,174,0.19576,192,0.36035,217,0.56702,112,-0.5628
ENSG00000231500,RPS18,191,-3.6067,407,-2.5005,365,-2.6587,1284,-0.7719,965,-1.2106,4169,1.18516,3926,1.07483,3763,1.22006
ENSG00000231925,TAPBP,16,-4.1400,407,0.73557,1,-7.8914,356,0.50831,139,-0.9914,1029,2.62780,324,0.34800,43,-2.8974
ENSG00000112514,CUTA,334,0.63492,407,0.98212,80,-1.6116,402,0.95950,84,-1.5435,220,-0.0573,178,-0.3965,174,-0.4853
ENSG00000186577,SMIM29,16,-3.7647,407,1.19890,295,0.62743,348,0.91491,138,-0.6103,464,1.45020,1,-6.9235,76,-1.6390
ENSG00000272325,NUDT3,16,-3.7947,407,1.16047,83,-1.4113,428,1.25433,310,0.67455,16,-3.8307,187,-0.1592,207,0.00143
ENSG00000124614,RPS10,17,-5.7724,407,-1.1870,125,-2.9438,562,-0.6893,496,-0.8839,1852,1.31188,1321,0.70211,1519,1.15281
ENSG00000198755,RPL10A,16,-5.7970,407,-1.1067,259,-1.7836,300,-1.5641,397,-1.1435,2130,1.68785,1262,0.71435,1322,0.95511
ENSG00000112081,SRSF3,16,-4.0400,407,0.85600,262,0.10843,289,0.27085,78,-1.7619,470,1.11680,411,0.87634,135,-1.0306
ENSG00000137409,MTCH1,16,-4.7968,407,-0.0230,1704,2.76016,520,0.38263,320,-0.4066,16,-4.8322,228,-0.9309,251,-0.8693
ENSG00000146122,DAAM2,16,-4.1892,407,0.67610,1,-7.9409,109,-1.4168,159,-0.8446,52,-2.5034,522,1.12114,588,1.69804
ENSG00000124702,KLHDC3,336,0.61354,407,0.94482,662,1.88272,352,0.69223,177,-0.4351,16,-4.0028,47,-2.4223,49,-2.5410
ENSG00000112715,VEGFA,318,0.63310,407,1.06699,260,0.29012,478,1.36845,216,-0.0075,16,-3.9036,23,-3.3498,120,-1.0330
ENSG00000137216,TMEM63B,16,-3.8305,407,1.11582,846,2.67234,214,0.01909,291,0.52774,16,-3.8653,1,-6.9887,57,-2.1605
ENSG00000096384,HSP90AB1,410,-1.9552,407,-1.9682,7093,3.22768,1806,0.34966,1290,-0.2005,514,-1.6192,657,-1.2477,485,-1.8415
ENSG00000170915,PAQR8,16,-4.6741,407,0.11412,131,-1.6453,502,0.46381,136,-1.5811,544,0.60150,153,-1.4125,762,1.49516
ENSG00000151914,DST,16,-4.4286,407,0.39450,307,-0.0676,232,-0.5140,180,-0.9041,17,-4.3529,533,0.85971,594,1.29700
ENSG00000156508,EEF1A1,1576,-1.7694,2875,-0.8582,2751,-0.9259,2424,-1.1202,2008,-1.4055,11386,1.45635,10043,1.21804,5756,0.28536
ENSG00000112695,COX7A2,16,-4.3790,407,0.45268,123,-1.4356,485,0.75601,228,-0.4856,16,-4.4147,794,1.67345,357,0.27297
ENSG00000112697,TMEM30A,16,-4.1968,407,0.66755,749,1.81217,198,-0.5046,108,-1.4317,263,-0.0588,340,0.36423,186,-0.6779
ENSG00000196586,MYO6,16,-3.4149,407,1.66182,1,-7.1726,97,-0.7833,108,-0.6130,20,-3.1015,216,0.50372,284,1.19807
ENSG00000203875,SNHG5,475,1.42718,407,1.13338,1,-7.5703,19,-3.6137,73,-1.6327,16,-3.8520,180,-0.2471,359,1.10008
ENSG00000132424,PNISR,16,-3.8084,407,1.14343,257,0.34530,255,0.33294,129,-0.7557,16,-3.8442,288,0.53433,254,0.37874
ENSG00000112320,SOBP,16,-3.0885,407,2.13490,113,-0.1884,295,1.47104,189,0.66333,16,-3.1232,1,-6.2539,53,-1.4637
ENSG00000112335,SNX3,16,-4.2437,407,0.61015,48,-2.6939,433,0.71804,169,-0.8054,968,2.30174,267,-0.0859,114,-1.5253
ENSG00000155111,CDK19,16,-3.4508,407,1.61280,1,-7.2073,34,-2.3829,97,-0.8192,16,-3.4866,123,-0.4509,387,1.96278
ENSG00000010810,FYN,16,-3.5363,407,1.49611,334,1.12252,350,1.20960,111,-0.7014,16,-3.5726,129,-0.4715,98,-0.9869
ENSG00000277443,MARCKS,16,-4.2195,407,0.63989,612,1.37969,573,1.25296,223,-0.3471,16,-4.2551,281,0.02203,183,-0.7324
ENSG00000189241,TSPYL1,250,-1.7897,407,-1.0575,5321,4.51313,680,-0.2566,488,-0.7760,16,-5.7869,8,-6.7602,6,-7.3486
ENSG00000152661,GJA1,16,-4.2198,407,0.63873,1,-7.9724,1721,4.14667,150,-0.9592,16,-4.2567,184,-0.6512,0,-9.3614
ENSG00000111897,SERINC1,16,-6.4426,7370,3.80249,1121,-0.2230,452,-1.6227,233,-2.6076,308,-2.1919,606,-1.1801,743,-0.9578
ENSG00000111906,HDDC2,419,1.16977,407,1.11656,48,-2.2507,159,-0.4572,106,-1.0882,16,-3.8650,171,-0.3417,290,0.61512
ENSG00000111911,HINT3,626,0.87757,407,0.14516,1,-8.3955,217,-0.8506,96,-2.0710,1478,2.65898,55,-2.8815,234,-0.8134
ENSG00000079819,EPB41L2,16,-3.4835,407,1.56801,111,-0.6412,144,-0.2304,88,-1.0074,17,-3.4416,109,-0.6713,305,1.25458
ENSG00000112306,RPS12,50,-6.1153,407,-3.0994,693,-2.3157,1233,-1.4566,1415,-1.2488,7406,1.50228,4178,0.46949,6468,1.55716
ENSG00000092820,EZR,16,-3.2196,407,1.93868,47,-1.6819,364,1.71095,209,0.67886,16,-3.2559,142,0.03133,26,-2.7048
ENSG00000112096,SOD2,16,-3.9915,407,0.91548,969,2.73468,205,-0.2294,140,-0.8286,16,-4.0269,145,-0.7732,116,-1.2178
ENSG00000112531,QKI,16,-6.3004,3135,1.76676,27,-5.5803,1256,0.11975,499,-1.3236,1968,0.88271,369,-1.7781,1617,0.63797
ENSG00000176381,PRR18,16,-3.8391,407,1.10456,1,-7.5933,21,-3.4497,30,-2.9356,470,1.37645,58,-2.0010,457,1.66967
ENSG00000188191,PRKAR1B,16,-5.0603,407,-0.3146,3044,4.10756,304,-0.7716,346,-0.5697,16,-5.0944,298,-0.8008,12,-5.7106
ENSG00000105963,ADAP1,244,0.31074,407,1.20524,176,-0.2227,234,0.24452,227,0.19425,16,-3.7956,19,-3.5240,247,0.38340
ENSG00000146540,C7orf50,16,-3.4562,407,1.60533,1,-7.2129,368,1.40817,239,0.63367,16,-3.4915,149,-0.1539,139,-0.2956
ENSG00000164880,INTS1,16,-3.4085,407,1.67033,210,0.46693,297,1.07290,141,-0.1906,16,-3.4441,127,-0.3548,106,-0.7052
ENSG00000075624,ACTB,1314,-1.2661,407,-3.0085,4726,0.78845,2939,-0.0098,1367,-1.2069,5737,1.13655,5254,0.97652,2434,-0.3516
ENSG00000075618,FSCN1,16,-4.2219,407,0.63757,860,2.07018,169,-0.7838,114,-1.3876,16,-4.2576,221,-0.3607,347,0.42921
ENSG00000136238,RAC1,16,-5.5627,407,-0.8574,1486,1.30203,401,-0.8800,393,-0.9101,366,-1.0185,1480,1.29532,877,0.43312
ENSG00000189043,NDUFA4,252,-1.4254,407,-0.6970,206,-1.7301,1660,1.72232,478,-0.4450,16,-5.4187,625,-0.0177,1019,0.96918
ENSG00000136237,RAPGEF5,16,-3.9621,407,0.95160,346,0.67000,13,-4.3058,64,-1.9727,144,-0.7466,191,-0.3061,452,1.41938
ENSG00000196683,TOMM7,16,-5.3326,407,-0.6110,416,-0.5754,830,0.54603,390,-0.6742,39,-4.0647,856,0.59932,1211,1.51927
ENSG00000172115,CYCS,16,-3.6838,407,1.30237,219,0.21601,184,-0.0639,140,-0.4939,395,1.24882,164,-0.2440,99,-1.1350
ENSG00000122566,HNRNPA2B1,16,-4.7255,407,0.05648,401,0.03322,472,0.30123,257,-0.6688,516,0.45040,501,0.40236,482,0.39299
ENSG00000106052,TAX1BP1,16,-3.5019,407,1.54216,365,1.33363,202,0.29557,104,-0.7682,52,-1.8149,180,0.10593,97,-0.9561
ENSG00000136193,SCRN1,16,-3.5147,407,1.52568,313,1.03209,297,0.94248,126,-0.4838,16,-3.5507,28,-2.7453,166,-0.0495
ENSG00000180354,MTURN,16,-7.4958,3634,0.51028,2214,-0.3013,408,-2.8535,856,-1.7596,2993,0.18595,1920,-0.5263,6001,1.80230
ENSG00000122545,SEPTIN7,799,-0.1436,407,-1.1945,1349,0.72901,564,-0.6926,460,-1.0062,904,0.05641,762,-0.2182,1306,0.80193
ENSG00000011426,ANLN,16,-3.7175,407,1.25920,1,-7.4726,12,-4.0768,40,-2.4060,16,-3.7528,80,-1.3849,596,2.85737
ENSG00000058404,CAMK2B,17,-5.6323,407,-0.9760,4643,4.09781,821,0.13410,885,0.25686,16,-5.7099,1,-8.8241,10,-6.5986
ENSG00000015676,NUDCD3,16,-4.1642,407,0.70615,1005,2.52513,268,0.00882,146,-0.9448,410,0.71926,50,-2.5444,49,-2.7441
ENSG00000196262,PPIA,395,-1.5567,407,-1.5118,1668,0.73355,867,-0.3478,481,-1.2568,2820,1.71499,692,-0.7009,1181,0.17319
ENSG00000105968,H2AFV,242,-0.3732,407,0.47455,304,-0.0040,247,-0.3368,155,-1.0630,709,1.47654,311,0.03091,186,-0.8682
ENSG00000164742,ADCY1,16,-4.2714,407,0.57909,1585,3.66268,263,-0.1416,278,-0.0492,16,-4.3074,1,-7.4265,8,-5.3838
ENSG00000106078,COBL,16,-3.4834,407,1.56809,1,-7.2404,101,-0.7964,126,-0.4454,105,-0.7274,40,-2.1601,353,1.62872
ENSG00000106153,CHCHD2,16,-4.4380,407,0.38423,1,-8.1883,763,1.51440,154,-1.1526,638,1.17340,530,0.83951,195,-0.8787
ENSG00000126524,SBDS,16,-3.5540,407,1.47272,174,-0.0148,192,0.14563,77,-1.2838,16,-3.5902,234,0.47755,231,0.53635
ENSG00000106089,STX1A,16,-4.1550,407,0.71719,1658,4.18419,140,-1.0009,120,-1.2329,16,-4.1911,27,-3.4102,0,-9.2945
ENSG00000106682,EIF4H,16,-3.7020,407,1.27958,250,0.41651,318,0.83290,118,-0.7775,16,-3.7365,143,-0.4846,238,0.39661
ENSG00000106665,CLIP2,16,-3.9844,407,0.92380,477,1.21322,256,0.13299,176,-0.4600,149,-0.7206,105,-1.2608,267,0.23660
ENSG00000263001,GTF2I,16,-5.3742,407,-0.6555,1113,1.00952,482,-0.3903,416,-0.6182,997,0.81372,554,-0.1667,774,0.44270
ENSG00000005486,RHBDD2,16,-5.1650,407,-0.4293,2536,3.16850,674,0.38997,416,-0.3923,337,-0.7218,136,-2.0901,133,-2.2747
ENSG00000106211,HSPB1,16,-4.4402,407,0.38075,1,-8.1909,639,1.17196,160,-1.1009,793,1.58591,645,1.19083,122,-1.6359
ENSG00000170027,YWHAG,16,-4.6795,407,0.10867,2132,3.72035,334,-0.2096,209,-0.9414,16,-4.7150,66,-2.6610,122,-1.8959
ENSG00000186472,PCLO,16,-3.4422,407,1.62444,706,2.90080,108,-0.6467,201,0.34933,16,-3.4784,1,-6.6041,2,-6.1725
ENSG00000198822,GRM3,16,-3.6837,407,1.30262,259,0.49727,297,0.73560,70,-1.5570,17,-3.6255,109,-0.8810,274,0.70725
ENSG00000075142,SRI,16,-3.3621,407,1.73517,1,-7.1204,631,2.74647,187,0.32164,16,-3.3983,1,-6.5245,61,-1.5505
ENSG00000105854,PON2,16,-5.5238,4017,3.91934,1,-9.2700,616,-0.1646,146,-2.3531,503,-0.4850,697,0.03611,71,-3.5912
ENSG00000166448,TMEM130,16,-4.0367,407,0.86059,1494,4.08092,99,-1.3995,163,-0.6352,16,-4.0720,1,-7.1933,0,-9.1776
ENSG00000241468,ATP5MF,16,-4.1747,407,0.69380,142,-1.0007,565,1.28777,109,-1.4008,641,1.52779,334,0.35871,101,-1.6388
ENSG00000106261,ZKSCAN1,16,-5.2195,3862,4.79246,93,-2.7115,127,-2.2445,91,-2.7423,118,-2.3624,210,-1.4981,228,-1.4990
ENSG00000188186,LAMTOR4,16,-3.7733,407,1.18773,1,-7.5275,261,0.41244,162,-0.3624,16,-3.8089,560,1.81260,205,0.00997
ENSG00000166925,TSC22D4,16,-5.1027,407,-0.3614,198,-1.4678,1076,1.29375,440,-0.2346,94,-2.5742,300,-0.8351,1028,1.50519
ENSG00000172354,GNB2,19,-4.2730,407,0.30775,1025,2.02657,349,0.05467,178,-0.9996,241,-0.5369,630,1.06549,93,-2.1189
ENSG00000106400,ZNHIT1,16,-3.7157,407,1.26181,325,0.85614,157,-0.3531,96,-1.1056,16,-3.7504,350,0.98874,197,0.01017
ENSG00000214253,FIS1,16,-4.4259,407,0.39822,346,0.13249,134,-1.3521,139,-1.2933,19,-4.2324,691,1.33930,561,1.16308
ENSG00000267368,UPK3BL1,16,-3.6807,407,1.30631,413,1.33401,250,0.44122,127,-0.6443,16,-3.7162,231,0.30849,131,-0.6729
ENSG00000135250,SRPK2,16,-4.0573,407,0.83528,936,2.53236,229,-0.1226,187,-0.4430,16,-4.0925,22,-3.6274,207,-0.3219
ENSG00000091129,NRCAM,16,-3.6652,407,1.32654,632,2.23794,337,0.98224,173,-0.1446,16,-3.7014,22,-3.2443,49,-2.2018
ENSG00000106278,PTPRZ1,16,-3.9078,407,1.01789,1,-7.6618,844,2.52944,339,0.69584,16,-3.9443,125,-0.9129,132,-0.9190
ENSG00000128609,NDUFA5,588,1.72581,407,1.02169,406,1.02105,307,0.52902,155,-0.5785,16,-3.9388,1,-7.0632,64,-2.0712
ENSG00000170775,GPR37,16,-4.2161,407,0.64464,18,-4.0804,37,-3.0327,12,-4.6062,873,2.11145,114,-1.3793,505,1.25716
ENSG00000128524,ATP6V1F,571,0.93774,407,0.35155,565,0.91664,264,-0.3499,90,-1.9812,366,0.17901,469,0.59355,111,-1.8030
ENSG00000286214,AUXG01000058.1,695,1.51790,407,0.54489,1102,2.52037,151,-1.0375,117,-1.4175,16,-4.3356,104,-1.5937,21,-4.0908
ENSG00000105887,MTPN,16,-4.8417,407,-0.0737,1732,2.72071,498,0.25906,186,-1.2864,433,0.02620,472,0.16963,43,-3.6212
ENSG00000105894,PTN,16,-4.5153,407,0.29482,95,-1.9495,1192,2.35186,292,-0.2456,153,-1.2479,568,0.86648,168,-1.2126
ENSG00000064393,HIPK2,547,-0.7502,407,-1.2060,221,-2.1164,244,-1.9750,479,-0.9554,553,-0.7344,481,-0.9482,2492,2.57100
ENSG00000090266,NDUFB2,16,-3.9801,407,0.92930,63,-2.0180,448,1.10583,196,-0.2900,19,-3.7714,335,0.59289,314,0.56760
ENSG00000270672,MTRNR2L6,16,-3.9509,407,0.96516,104,-1.2342,317,0.53048,651,1.87218,16,-3.9865,103,-1.2520,229,-0.0119
ENSG00000159784,FAM131B,16,-3.3039,407,1.81712,311,1.28897,118,-0.3510,96,-0.6721,16,-3.3403,33,-2.2594,165,0.20784
ENSG00000171130,ATP6V0E2,16,-3.9763,407,0.93428,682,1.93409,373,0.78131,198,-0.2667,16,-4.0119,8,-4.9676,204,-0.2527
ENSG00000133612,AGAP3,16,-4.3958,407,0.43270,1415,3.01066,381,0.32398,259,-0.3038,16,-4.4323,65,-2.3973,129,-1.5008
ENSG00000106615,RHEB,16,-3.8570,407,1.08235,712,2.21006,250,0.23862,101,-1.1840,16,-3.8927,378,0.95030,31,-3.1041
ENSG00000130226,DPP6,16,-4.1094,407,0.77239,1368,3.53342,261,0.02766,178,-0.5843,16,-4.1449,2,-6.7547,31,-3.3464
ENSG00000105993,DNAJB6,16,-4.1010,407,0.78149,966,2.53303,245,-0.0641,144,-0.9050,246,-0.0605,110,-1.3053,82,-1.8898
ENSG00000117868,ESYT2,16,-4.6203,407,0.17589,457,0.37009,142,-1.4647,158,-1.3024,1220,2.23823,840,1.45589,23,-4.3066
ENSG00000164733,CTSB,16,-4.6909,407,0.09599,1066,1.83812,323,-0.2765,233,-0.7842,16,-4.7253,1189,2.07033,100,-2.2069
ENSG00000129422,MTUS1,16,-3.9752,407,0.93553,1,-7.7282,84,-1.5865,46,-2.4688,584,1.61699,379,0.80917,295,0.44274
ENSG00000078674,PCM1,16,-3.1512,407,2.03976,1,-6.9121,229,0.92219,117,-0.1977,16,-3.1870,108,-0.3338,151,0.23809
ENSG00000147416,ATP6V1B2,16,-4.0062,407,0.89751,1174,3.25899,206,-0.2352,82,-1.6476,99,-1.3673,13,-4.2855,77,-1.8871
ENSG00000158856,DMTN,16,-4.1913,407,0.67259,1192,2.92229,490,1.00150,249,-0.1418,16,-4.2278,27,-3.4813,25,-3.7428
ENSG00000168481,LGI3,16,-4.0419,407,0.85367,123,-1.0751,61,-2.1224,87,-1.6062,514,1.27988,33,-3.0107,482,1.44030
ENSG00000168490,PHYHIP,16,-5.4535,407,-0.7409,4225,4.37907,576,-0.1937,546,-0.2798,16,-5.4892,61,-3.5673,0,-10.588
ENSG00000104722,NEFM,16,-3.7833,407,1.17455,625,2.03048,222,0.12957,559,1.79283,16,-3.8196,1,-6.9425,0,-8.9272
ENSG00000277586,NEFL,16,-4.6629,407,0.12693,1545,2.74510,532,0.57595,661,0.95675,179,-1.1594,36,-3.5385,5,-6.5269
ENSG00000104765,BNIP3L,16,-3.9028,407,1.02309,469,1.28675,281,0.38317,84,-1.5095,16,-3.9394,208,-0.1102,262,0.30836
ENSG00000092964,DPYSL2,68,-3.6924,407,-1.0466,1405,0.97288,1188,0.67781,448,-0.8994,689,-0.2235,589,-0.4729,1168,0.76990
ENSG00000015592,STMN4,16,-3.9469,407,0.96976,577,1.63117,139,-0.7961,82,-1.5988,270,0.26616,227,-0.0165,174,-0.4933
