Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000068831,RASGRP2,7,-1.9846,21,-0.3139,23,-0.1653,5,-2.3035,29,0.16207,13,-1.0269,73,1.72115,49,1.03133,47,0.92912,21,-0.3553,13,-1.0239,11,-1.2307
ENSG00000068976,PYGM,40,1.35981,9,-1.0277,5,-1.7152,7,-1.4000,4,-2.2180,11,-0.6262,2,-2.8239,19,0.17047,14,-0.3167,10,-0.8249,38,1.27254,49,1.72195
ENSG00000168066,SF1,156,0.43477,131,0.15737,113,-0.0767,107,-0.1532,131,0.15606,80,-0.6061,142,0.28947,87,-0.4717,213,0.95291,72,-0.7655,92,-0.3896,97,-0.3074
ENSG00000168067,MAP4K2,15,-0.9662,28,0.00640,32,0.18966,22,-0.4193,28,-0.0210,32,0.18239,10,-1.4812,12,-1.3068,60,1.22039,38,0.47132,23,-0.3444,40,0.55757
ENSG00000133895,MEN1,21,-0.5544,23,-0.3857,40,0.45252,56,1.00882,21,-0.5097,22,-0.4627,44,0.61829,44,0.61594,7,-2.0202,32,0.13993,21,-0.5218,26,-0.2240
ENSG00000110047,EHD1,67,0.62856,32,-0.5468,30,-0.6062,38,-0.2767,29,-0.6916,53,0.24231,14,-1.7579,39,-0.2188,119,1.61695,61,0.47190,33,-0.4912,28,-0.7210
ENSG00000110046,ATG2A,25,-0.2571,48,0.80101,42,0.56705,40,0.49901,22,-0.4555,19,-0.6669,17,-0.8356,44,0.65603,20,-0.5508,22,-0.4476,24,-0.2961,28,-0.0626
ENSG00000068971,PPP2R5B,33,-1.2055,62,-0.2723,71,-0.0684,96,0.42018,69,-0.1028,119,0.76555,121,0.79201,60,-0.3332,62,-0.2702,82,0.16216,50,-0.5884,61,-0.2902
ENSG00000213465,ARL2,229,0.05561,277,0.35499,310,0.53911,221,0.00094,228,0.04825,236,0.09866,70,-1.7499,140,-0.7081,260,0.25554,206,-0.1080,169,-0.4181,309,0.53500
ENSG00000110025,SNX15,43,0.29782,33,-0.1258,41,0.21347,51,0.56697,28,-0.3757,39,0.13551,42,0.24040,22,-0.7542,34,-0.0557,40,0.15893,26,-0.4889,30,-0.2562
ENSG00000168061,SAC3D1,15,-0.4754,38,0.97489,20,-0.0823,25,0.27316,16,-0.3444,4,-2.3422,20,-0.0408,23,0.18287,23,0.18115,25,0.28803,18,-0.1863,20,-0.0163
ENSG00000162300,ZFPL1,61,1.06205,21,-0.6499,32,0.01460,16,-1.0716,25,-0.3817,35,0.16630,20,-0.7077,58,0.95559,22,-0.5468,43,0.48382,20,-0.7102,29,-0.1500
ENSG00000149823,VPS51,99,-0.1100,114,0.11668,82,-0.4046,107,0.01876,118,0.16218,121,0.21283,120,0.20078,153,0.58187,87,-0.3076,90,-0.2597,107,0.01620,75,-0.5416
ENSG00000149809,TM7SF2,127,0.09763,65,-0.9382,157,0.43304,90,-0.4374,182,0.67303,212,0.93110,134,0.18354,136,0.20120,76,-0.6950,95,-0.3579,78,-0.6549,82,-0.5805
ENSG00000149806,FAU,1246,0.62075,1102,0.41976,482,-0.8671,385,-1.2053,671,-0.3613,750,-0.1908,667,-0.3720,680,-0.3409,1074,0.37873,1180,0.53149,1311,0.70408,612,-0.5044
ENSG00000162298,SYVN1,51,0.53929,26,-0.4899,26,-0.5218,46,0.37266,37,0.02670,66,0.94469,38,0.06229,32,-0.2105,68,1.00515,0,-5.5471,23,-0.6754,24,-0.6621
ENSG00000149792,MRPL49,21,-0.4395,16,-0.7883,23,-0.2771,29,0.05389,57,1.16266,42,0.63584,53,1.03531,26,-0.1314,19,-0.6044,11,-1.3341,18,-0.6932,20,-0.5068
ENSG00000014216,CAPN1,47,-0.1608,47,-0.1603,45,-0.2134,58,0.17071,70,0.46683,57,0.14018,79,0.67031,56,0.13146,36,-0.5596,51,-0.0189,31,-0.7711,46,-0.1986
ENSG00000149798,CDC42EP2,60,2.47804,9,-0.6802,16,0.11933,30,1.18196,6,-1.3352,1,-3.6391,3,-2.2076,3,-2.1498,16,0.18661,11,-0.4653,11,-0.4243,8,-0.8234
ENSG00000133884,DPF2,44,0.77855,31,0.20535,25,-0.1643,16,-0.8471,15,-0.8616,9,-1.6264,19,-0.5799,42,0.69561,40,0.59075,26,-0.0918,26,-0.0782,35,0.39629
ENSG00000126391,FRMD8,19,0.56362,4,-1.7333,29,1.30172,12,-0.1525,14,0.12247,21,0.76049,4,-1.5963,8,-0.6929,0,-6.6415,18,0.45828,13,-0.0338,15,0.23774
ENSG00000245532,NEAT1,399,2.49347,17,-2.6074,9,-3.4932,21,-2.2861,7,-3.8674,11,-3.2383,12,-3.0467,20,-2.3303,551,3.27126,24,-2.0983,70,-0.5157,33,-1.6570
ENSG00000251562,MALAT1,1371,1.19987,375,-0.8740,360,-0.9358,206,-1.7690,149,-2.2478,268,-1.3748,179,-1.9736,210,-1.7403,1162,0.91595,986,0.64243,1619,1.49550,1049,0.74435
ENSG00000142186,SCYL1,33,-1.0245,94,0.62425,55,-0.2311,43,-0.6210,100,0.72606,99,0.70440,75,0.25634,83,0.41659,44,-0.5823,58,-0.1505,50,-0.3717,32,-1.0472
ENSG00000168056,LTBP3,205,1.37243,38,-1.2862,68,-0.4160,32,-1.5555,56,-0.7186,82,-0.1404,64,-0.5120,73,-0.3100,171,1.06070,58,-0.6605,129,0.58877,95,0.10204
ENSG00000173465,ZNRD2,33,0.28411,46,0.82527,38,0.51398,26,-0.0603,17,-0.6751,17,-0.6823,27,-0.0427,22,-0.3079,10,-1.5219,52,1.05224,25,-0.1287,14,-1.0008
ENSG00000176973,FAM89B,54,-0.0442,97,0.91118,72,0.41478,57,0.04791,56,0.02285,63,0.21269,29,-0.9723,58,0.06794,43,-0.3820,52,-0.0985,28,-1.0422,54,-0.0236
ENSG00000173442,EHBP1L1,15,-2.1333,58,-0.1614,76,0.28105,64,0.00988,75,0.24905,80,0.35796,64,-0.0056,129,1.15268,67,0.06740,54,-0.2540,38,-0.8087,47,-0.4840
ENSG00000173327,MAP3K11,98,2.41694,4,-2.6451,24,-0.0480,16,-0.6507,16,-0.6724,26,0.08085,1,-3.8617,11,-1.2275,53,1.23558,8,-1.6566,21,-0.2184,18,-0.4795
ENSG00000197136,PCNX3,9,-0.7484,13,-0.2316,13,-0.2258,25,0.73994,11,-0.5865,9,-0.7987,14,-0.1307,31,1.08349,6,-1.3570,15,-0.1036,9,-0.8520,32,1.14801
ENSG00000173039,RELA,44,1.04001,24,0.04119,18,-0.3568,16,-0.5464,17,-0.4919,9,-1.4356,7,-1.7204,11,-1.0897,46,1.09927,21,-0.1482,30,0.41791,35,0.63773
ENSG00000172977,KAT5,39,0.19321,28,-0.3418,22,-0.7093,25,-0.4631,47,0.47228,27,-0.3649,51,0.61790,41,0.25225,77,1.31439,21,-0.7841,15,-1.2555,23,-0.6406
ENSG00000172922,RNASEH2C,54,0.17079,57,0.23901,34,-0.5666,53,0.14701,21,-1.2778,61,0.34677,36,-0.4712,76,0.70520,75,0.69220,48,-0.0124,36,-0.4708,34,-0.5545
ENSG00000172757,CFL1,671,-0.7346,1437,0.45605,1189,0.15270,1291,0.28369,1031,-0.0730,1119,0.05582,1207,0.17678,1302,0.29743,1153,0.10422,981,-0.1509,819,-0.4298,757,-0.5512
ENSG00000172803,SNX32,2,-3.6048,43,1.04830,14,-0.6946,26,0.22749,32,0.57661,18,-0.3230,33,0.62091,37,0.81504,24,0.13384,10,-1.1754,5,-2.1346,23,0.07861
ENSG00000172732,MUS81,39,0.75167,24,-0.0420,25,0.01528,17,-0.5522,20,-0.2669,51,1.18129,14,-0.8034,19,-0.3918,35,0.58012,0,-5.0820,19,-0.3487,29,0.27600
ENSG00000172638,EFEMP2,24,-0.1138,28,0.12972,15,-0.8499,7,-1.8826,11,-1.3491,4,-2.6237,25,-0.0652,16,-0.7491,64,1.48555,39,0.63268,49,0.99566,31,0.28639
ENSG00000172500,FIBP,65,-0.6346,110,0.17124,138,0.54083,81,-0.2943,96,-0.0353,115,0.24369,145,0.61948,144,0.61330,92,-0.0982,61,-0.7427,64,-0.6607,69,-0.5484
ENSG00000175602,CCDC85B,240,-0.9820,712,0.72030,621,0.49573,459,0.01312,346,-0.4257,444,-0.0383,482,0.09061,469,0.04751,262,-0.8518,604,0.44944,430,-0.0896,394,-0.2257
ENSG00000175573,C11orf68,72,-0.2233,97,0.23878,83,-0.0062,100,0.27390,96,0.22471,104,0.33730,113,0.47171,90,0.12014,54,-0.6854,73,-0.2039,38,-1.2032,84,-0.0011
ENSG00000175550,DRAP1,119,0.03260,146,0.35449,90,-0.3984,72,-0.7484,126,0.12297,86,-0.4748,122,0.07383,114,-0.0391,149,0.38219,192,0.80155,105,-0.1597,80,-0.5918
ENSG00000175467,SART1,33,0.21152,31,0.13837,41,0.55680,16,-0.8663,33,0.23749,13,-1.1618,24,-0.2674,40,0.51344,42,0.61701,16,-0.8992,37,0.39013,18,-0.7253
ENSG00000175376,EIF1AD,13,-0.4865,33,1.01837,16,-0.1247,9,-0.9541,15,-0.2285,7,-1.2822,26,0.60710,27,0.69196,20,0.19782,28,0.73551,10,-0.8513,6,-1.5455
ENSG00000175334,BANF1,176,0.65783,125,0.10381,119,0.03114,76,-0.6607,62,-0.9596,111,-0.0843,171,0.61271,104,-0.1777,179,0.68512,95,-0.3229,114,-0.0392,69,-0.8018
ENSG00000175229,GAL3ST3,9,-1.7634,35,0.32986,29,0.02758,35,0.30976,48,0.80616,61,1.21638,12,-1.2743,30,0.08924,17,-0.8197,28,-0.0354,12,-1.2625,28,-0.0183
ENSG00000087365,SF3B2,96,-0.4726,181,0.53059,119,-0.1409,125,-0.0600,123,-0.0918,160,0.33374,140,0.11920,113,-0.2160,130,-0.0012,159,0.31977,101,-0.3853,112,-0.2289
ENSG00000175115,PACS1,20,-1.2381,55,0.28141,72,0.73036,102,1.31037,45,-0.0392,29,-0.6741,64,0.54402,32,-0.5694,12,-1.9432,25,-0.9285,44,-0.0759,50,0.12745
ENSG00000174996,KLC2,24,-2.2124,104,-0.0136,144,0.51259,88,-0.2699,165,0.73507,156,0.63384,142,0.48739,155,0.63010,105,0.00459,55,-0.9850,48,-1.1889,70,-0.6168
ENSG00000174903,RAB1B,116,0.14965,86,-0.3083,133,0.37897,119,0.19844,111,0.08594,81,-0.4059,132,0.36640,135,0.39316,113,0.11011,55,-0.9985,85,-0.3377,96,-0.1428
ENSG00000174871,CNIH2,58,-2.0529,253,0.15654,327,0.57031,271,0.26531,292,0.39051,323,0.55018,154,-0.6075,341,0.63898,164,-0.5120,191,-0.2819,157,-0.5843,215,-0.0999
ENSG00000174851,YIF1A,86,1.30617,25,-0.6875,28,-0.5014,27,-0.5258,43,0.15922,20,-1.0201,32,-0.3066,27,-0.5229,72,1.00891,25,-0.6588,34,-0.1892,45,0.24603
ENSG00000179292,TMEM151A,177,0.97695,33,-1.6072,108,0.16750,130,0.45777,106,0.14105,89,-0.1351,154,0.73741,146,0.65639,36,-1.4932,73,-0.4322,51,-0.9727,61,-0.7164
ENSG00000174791,RIN1,3,-2.4863,14,-0.3254,29,0.80818,14,-0.2984,20,0.21727,2,-3.0563,7,-1.3834,36,1.15362,0,-5.7794,28,0.72306,13,-0.4485,45,1.52487
ENSG00000174744,BRMS1,25,0.44742,8,-1.1763,28,0.67738,23,0.32012,11,-0.7869,4,-2.1891,19,0.01929,37,1.10917,33,0.91467,4,-2.2161,10,-0.8755,20,0.14895
ENSG00000174684,B4GAT1,176,-1.8826,610,-0.0068,1287,1.22269,1044,0.86433,620,0.02049,989,0.77364,537,-0.2060,516,-0.2659,447,-0.4871,428,-0.5550,252,-1.3516,441,-0.5079
ENSG00000174547,MRPL11,14,-0.5988,9,-1.2746,15,-0.5674,16,-0.4021,29,0.49982,49,1.33865,20,-0.1244,16,-0.4183,45,1.22107,12,-0.8776,17,-0.3668,14,-0.6265
ENSG00000174516,PELI3,17,-1.2371,69,0.92904,44,0.22628,55,0.57168,71,0.98034,57,0.62015,23,-0.7513,44,0.20169,21,-0.9479,12,-1.6766,25,-0.6373,24,-0.7372
ENSG00000174483,BBS1,15,-1.0047,6,-2.2868,33,0.16323,22,-0.4553,47,0.74861,46,0.70454,35,0.26713,21,-0.5454,24,-0.3180,31,0.08706,35,0.28557,39,0.43169
ENSG00000174165,ZDHHC24,25,-0.5738,16,-1.2847,63,0.86127,42,0.19226,42,0.19641,24,-0.6817,43,0.24305,24,-0.6615,51,0.49609,44,0.25262,28,-0.4304,43,0.23425
ENSG00000174080,CTSF,163,-0.0131,143,-0.2200,135,-0.3055,172,0.06863,178,0.12971,255,0.70761,176,0.10705,157,-0.0700,183,0.17400,105,-0.6914,175,0.10222,129,-0.3734
ENSG00000173992,CCS,52,0.35125,62,0.65234,56,0.47757,52,0.34769,20,-1.0639,50,0.29043,37,-0.1939,24,-0.8502,67,0.77082,12,-1.8834,27,-0.6639,39,-0.0826
ENSG00000239306,RBM14,34,-0.0586,17,-1.1394,28,-0.3704,39,0.11448,44,0.32717,15,-1.3333,49,0.50375,53,0.61809,48,0.47073,25,-0.5576,29,-0.3054,48,0.47793
ENSG00000173933,RBM4,61,-0.6653,120,0.37618,96,0.02252,106,0.18296,89,-0.0961,150,0.73936,128,0.47861,106,0.18842,76,-0.3397,71,-0.4321,65,-0.5697,65,-0.5658
ENSG00000173914,RBM4B,25,0.74823,42,1.59874,16,0.00736,15,-0.0864,11,-0.5116,14,-0.2196,7,-1.2485,13,-0.3193,0,-4.5673,9,-0.8830,21,0.44787,17,0.13552
ENSG00000173898,SPTBN2,16,-3.2617,221,0.71443,189,0.45163,168,0.26681,147,0.05494,115,-0.3258,156,0.14499,195,0.50355,76,-0.9546,147,0.05895,87,-0.7599,187,0.44245
ENSG00000173599,PC,74,0.62293,46,-0.1143,34,-0.5692,34,-0.5698,27,-0.9264,26,-0.9954,59,0.27591,36,-0.4956,65,0.42884,84,0.84730,51,0.02979,60,0.30175
ENSG00000173621,LRFN4,28,-0.8741,26,-0.9744,78,0.72548,48,-0.0523,70,0.54061,102,1.18117,34,-0.5754,56,0.17790,59,0.28282,33,-0.5994,12,-2.1247,49,-0.0216
ENSG00000173227,SYT12,0,-6.1324,35,-0.1073,104,1.68950,55,0.59853,23,-0.7850,21,-0.8649,58,0.66869,48,0.38904,21,-0.8769,22,-0.8026,13,-1.6053,53,0.54534
ENSG00000173120,KDM2A,34,-0.0654,15,-1.2527,77,1.26046,58,0.77274,41,0.23493,26,-0.4875,17,-1.1209,40,0.16033,43,0.29373,23,-0.6443,16,-1.2486,38,0.08725
ENSG00000173020,GRK2,57,-1.3541,138,-0.0209,206,0.62773,207,0.62966,146,0.06836,141,0.01202,91,-0.6613,206,0.62293,79,-0.8784,133,-0.0706,100,-0.5211,171,0.32796
ENSG00000172932,ANKRD13D,25,-0.9846,56,0.21402,80,0.78998,63,0.41062,46,-0.0761,28,-0.8597,58,0.26312,87,0.94319,38,-0.3955,18,-1.4829,35,-0.5261,51,0.07279
ENSG00000172613,RAD9A,12,-0.2393,17,0.23505,14,-0.0041,15,0.08803,8,-0.8682,20,0.47741,8,-0.8391,14,-0.0155,17,0.26199,16,0.14620,6,-1.2428,25,0.87920
ENSG00000175482,POLD4,32,0.27350,28,0.09553,18,-0.5927,19,-0.5433,16,-0.7712,18,-0.5756,15,-0.8688,15,-0.9109,81,1.86497,34,0.39473,18,-0.5690,26,-0.0249
ENSG00000172531,PPP1CA,86,-0.1530,61,-0.6661,127,0.46879,128,0.48684,70,-0.4749,77,-0.3155,96,0.02930,141,0.63618,110,0.23728,96,0.02687,62,-0.6472,80,-0.2526
ENSG00000172508,CARNS1,659,6.20470,1,-5.1894,8,-2.9687,16,-2.0669,3,-4.3981,4,-3.7911,5,-3.5479,1,-5.8853,0,-8.8619,14,-2.2462,35,-0.8834,6,-3.3971
ENSG00000175634,RPS6KB2,32,0.32519,16,-0.7481,18,-0.5231,18,-0.5408,38,0.61810,44,0.86657,8,-1.6561,27,0.07429,48,0.98315,30,0.25661,13,-1.0401,17,-0.6312
ENSG00000172725,CORO1B,42,0.75873,15,-0.7873,16,-0.7365,11,-1.2761,5,-2.4607,4,-2.5848,37,0.56130,27,0.08136,78,1.85620,37,0.55401,17,-0.6795,22,-0.2191
ENSG00000172663,TMEM134,65,1.07055,20,-0.8213,21,-0.7464,24,-0.5226,32,-0.0826,37,0.14544,46,0.48498,25,-0.4598,38,0.20169,10,-1.7707,45,0.45764,42,0.33609
ENSG00000110711,AIP,37,-0.3031,55,0.32856,50,0.16929,41,-0.1389,49,0.13877,34,-0.4117,44,-0.0259,41,-0.1291,50,0.17437,47,0.06534,44,-0.0291,46,0.02261
ENSG00000110697,PITPNM1,17,-1.9544,124,1.11014,76,0.30313,73,0.23399,26,-1.3140,35,-0.8942,44,-0.5485,46,-0.4933,39,-0.7473,124,1.10545,79,0.35503,72,0.21363
ENSG00000167797,CDK2AP2,73,0.72275,24,-1.0192,35,-0.4442,39,-0.2673,36,-0.3733,35,-0.4226,19,-1.3729,25,-0.9162,108,1.38812,67,0.58807,40,-0.2277,56,0.29460
ENSG00000084207,GSTP1,399,0.95405,207,-0.1075,102,-1.1881,127,-0.8547,125,-0.8778,146,-0.6426,175,-0.3726,105,-1.1397,514,1.39149,218,-0.0278,289,0.41985,256,0.22330
ENSG00000167792,NDUFV1,194,-0.2086,275,0.34199,256,0.22244,214,-0.0575,214,-0.0586,227,0.03164,327,0.61921,294,0.44501,193,-0.2174,123,-0.9110,167,-0.4424,182,-0.3124
ENSG00000110717,NDUFS8,130,-0.5178,255,0.54819,138,-0.4224,135,-0.4518,215,0.26686,216,0.27990,251,0.51862,188,0.06074,181,-0.0031,143,-0.3681,154,-0.2546,169,-0.1134
ENSG00000110721,CHKA,71,0.87549,20,-1.0451,40,-0.0516,10,-2.0233,57,0.52292,38,-0.1034,51,0.35210,18,-1.2435,38,-0.1131,72,0.90372,33,-0.3543,44,0.09620
ENSG00000110066,KMT5B,41,0.24854,24,-0.5913,22,-0.6772,33,-0.0911,37,0.07864,97,1.71329,28,-0.3512,39,0.15481,33,-0.0965,10,-1.8930,25,-0.4860,31,-0.1790
ENSG00000171067,C11orf24,39,1.40617,10,-0.6669,16,-0.0441,18,0.16984,12,-0.5030,34,1.17450,18,0.11797,10,-0.8039,17,0.07506,0,-4.2248,18,0.16250,4,-1.9197
ENSG00000110075,PPP6R3,69,0.94427,37,-0.0513,29,-0.4410,39,0.02136,39,0.02145,38,-0.0132,31,-0.3194,36,-0.1002,41,0.08192,33,-0.2174,30,-0.3876,39,0.02682
ENSG00000110090,CPT1A,7,-1.4578,5,-2.1021,17,-0.2331,8,-1.2841,1,-3.4968,31,0.71479,0,-5.4556,2,-3.0418,81,2.46485,23,0.21334,31,0.69210,32,0.73044
ENSG00000197345,MRPL21,49,-0.9950,141,0.64430,83,-0.2014,57,-0.7709,90,-0.0819,111,0.25699,134,0.56051,141,0.63817,97,0.04681,103,0.13695,67,-0.5257,60,-0.7072
ENSG00000132740,IGHMBP2,6,-1.3707,9,-0.7473,22,0.65219,17,0.25999,20,0.50586,10,-0.5680,30,1.14943,20,0.46754,0,-6.7853,30,1.15803,3,-2.2921,9,-0.7232
ENSG00000110092,CCND1,64,1.96484,4,-2.3913,0,-5.1381,6,-1.6757,4,-2.4150,2,-3.3107,6,-1.7780,11,-0.9338,82,2.49486,17,-0.2733,35,0.90519,9,-1.1462
ENSG00000149716,LTO1,25,0.84932,11,-0.3882,22,0.67281,14,-0.0830,22,0.66989,15,0.03833,14,-0.0550,15,0.11189,1,-3.1489,9,-0.7632,10,-0.5848,15,0.10207
ENSG00000131626,PPFIA1,56,1.05473,18,-0.6995,11,-1.4293,25,-0.2209,32,0.14173,10,-1.5193,10,-1.5480,21,-0.4798,57,1.10588,38,0.44539,37,0.38666,31,0.11922
ENSG00000085733,CTTN,83,0.02871,81,-0.0260,109,0.45793,65,-0.3632,107,0.41782,85,0.06705,137,0.83137,90,0.14243,71,-0.2207,34,-1.3508,63,-0.4107,59,-0.5182
ENSG00000162105,SHANK2,7,-3.3624,98,0.59908,79,0.25217,100,0.62199,96,0.56786,87,0.40988,59,-0.2051,87,0.40440,50,-0.4507,56,-0.2958,39,-0.8380,51,-0.4340
ENSG00000172893,DHCR7,109,0.86555,66,0.05465,87,0.48543,36,-0.8945,72,0.19540,63,-0.0163,71,0.15984,59,-0.1268,44,-0.5596,64,-0.0049,59,-0.1291,37,-0.8385
ENSG00000137522,RNF121,27,-0.1328,43,0.59413,27,-0.1062,40,0.49200,27,-0.1220,36,0.30359,28,-0.0866,14,-1.0747,36,0.30963,21,-0.4952,21,-0.5087,32,0.14619
ENSG00000137497,NUMA1,135,0.94594,41,-0.9123,53,-0.5491,83,0.14888,101,0.46523,101,0.47260,56,-0.4440,63,-0.2706,131,0.89593,17,-2.2002,55,-0.4842,66,-0.1968
ENSG00000184154,LRTOMT,21,0.71365,25,1.01552,17,0.35680,4,-1.5426,13,0.01661,7,-0.9495,7,-1.0046,10,-0.4732,6,-1.2271,8,-0.6602,26,1.10785,14,0.13701
ENSG00000149357,LAMTOR1,185,0.17476,160,-0.0612,166,0.00427,142,-0.2436,114,-0.5846,153,-0.1307,208,0.35484,129,-0.3885,259,0.71356,150,-0.1617,186,0.18288,141,-0.2597
ENSG00000110200,ANAPC15,67,0.17037,107,0.92380,76,0.35971,44,-0.4897,32,-0.9572,62,0.03800,74,0.32674,39,-0.6786,71,0.25047,70,0.23396,50,-0.2911,33,-0.9380
ENSG00000165458,INPPL1,32,0.47546,12,-1.0377,21,-0.2270,13,-0.9135,10,-1.3107,24,0.02478,6,-2.1223,2,-3.3455,65,1.64683,44,0.97573,33,0.49305,26,0.14350
ENSG00000162129,CLPB,27,-0.5572,33,-0.2181,56,0.58275,40,0.06806,43,0.15841,41,0.10772,32,-0.2753,47,0.32100,44,0.19643,23,-0.7580,44,0.22598,31,-0.3209
ENSG00000186642,PDE2A,26,-3.1760,206,-0.1342,277,0.33433,451,1.14332,283,0.36783,178,-0.3634,292,0.41682,394,0.91009,114,-1.0427,156,-0.5627,114,-1.0405,204,-0.1485
ENSG00000186635,ARAP1,65,1.27869,10,-1.5462,18,-0.7936,65,1.29238,8,-1.9774,13,-1.2642,14,-1.1333,9,-1.7150,31,0.04743,48,0.76733,42,0.55029,34,0.19113
ENSG00000214530,STARD10,53,0.34279,51,0.28679,49,0.23727,86,1.14875,30,-0.5309,37,-0.2273,29,-0.5609,27,-0.7173,38,-0.1568,21,-1.0926,40,-0.1083,49,0.23248
ENSG00000285693,AP002381.2,12,-0.0468,22,0.84851,8,-0.7678,9,-0.4462,12,-0.1464,7,-0.9246,11,-0.2033,40,1.91041,8,-0.7303,3,-1.8960,15,0.19724,7,-0.9299
ENSG00000168010,ATG16L2,8,-0.7379,26,0.98069,14,-0.0143,16,0.19708,7,-1.0052,5,-1.4259,29,1.21416,43,1.89584,0,-5.2829,0,-4.2508,10,-0.5372,8,-0.7828
ENSG00000137478,FCHSD2,73,1.83289,15,-0.7370,22,-0.1403,58,1.42093,17,-0.5782,23,-0.0882,11,-1.1415,11,-1.1756,0,-5.7034,14,-0.8585,27,0.13437,22,-0.1233
ENSG00000110237,ARHGEF17,43,0.00596,11,-1.9783,6,-2.7618,124,1.78462,2,-3.9822,33,-0.4292,52,0.30340,18,-1.3368,97,1.32941,34,-0.3535,46,0.10710,50,0.22284
ENSG00000054965,FAM168A,149,0.43669,109,-0.0611,132,0.23858,139,0.32108,124,0.14080,160,0.55230,82,-0.4969,105,-0.1248,93,-0.3174,51,-1.2048,83,-0.4816,134,0.25985
ENSG00000021300,PLEKHB1,1415,2.89899,171,-0.8189,86,-1.8382,112,-1.4579,69,-2.1635,111,-1.4676,90,-1.7792,146,-1.0616,177,-0.7694,167,-0.8554,564,1.08117,388,0.45843
ENSG00000175582,RAB6A,102,-1.2564,272,0.25411,303,0.42518,242,0.06726,306,0.44468,194,-0.2743,410,0.92749,303,0.42824,162,-0.5518,196,-0.2617,126,-0.9322,164,-0.5359
ENSG00000175581,MRPL48,43,0.44140,33,-0.0006,18,-0.8709,13,-1.3879,31,-0.0830,65,1.12840,48,0.60280,55,0.84779,21,-0.6646,28,-0.2406,22,-0.5803,14,-1.2777
ENSG00000181924,COA4,54,0.94154,19,-0.6939,38,0.37749,16,-0.9346,16,-0.9782,48,0.75067,25,-0.2926,27,-0.1696,14,-1.1950,28,-0.0899,42,0.54467,33,0.16517
ENSG00000175575,PAAF1,63,0.79508,23,-0.7813,31,-0.3269,46,0.27686,51,0.43265,43,0.17738,40,0.07628,22,-0.8561,14,-1.4619,30,-0.4032,45,0.26452,53,0.50424
ENSG00000214517,PPME1,37,-1.3923,106,0.19451,136,0.59405,155,0.81188,128,0.49416,104,0.15959,95,0.02047,131,0.52613,72,-0.4189,49,-0.9854,44,-1.1370,68,-0.4882
ENSG00000165434,PGM2L1,14,-4.7470,571,0.75809,654,0.98638,836,1.41513,449,0.36455,302,-0.2604,283,-0.3607,429,0.29240,104,-1.8614,273,-0.4155,130,-1.5289,236,-0.6368
ENSG00000166439,RNF169,12,-0.2903,17,0.26818,23,0.70298,13,-0.1387,15,-0.0061,35,1.39716,2,-2.6355,7,-1.1688,13,-0.1915,17,0.27033,11,-0.4060,11,-0.4919
ENSG00000118363,SPCS2,170,0.44180,86,-0.6115,146,0.20676,102,-0.3541,157,0.31838,116,-0.1651,162,0.36450,108,-0.2762,132,0.04328,66,-1.0145,161,0.36053,136,0.08473
ENSG00000137491,SLCO2B1,55,0.25354,18,-1.4334,14,-1.7981,15,-1.7465,7,-2.7375,4,-3.4716,12,-1.9873,11,-2.1775,259,3.19616,73,0.70105,58,0.33089,38,-0.3118
ENSG00000137486,ARRB1,85,-0.4033,152,0.50434,88,-0.3509,182,0.80531,96,-0.2146,82,-0.4580,115,0.05987,118,0.10194,101,-0.1400,84,-0.4179,87,-0.3760,136,0.32568
ENSG00000149273,RPS3,854,1.03642,452,-0.0027,268,-0.8091,211,-1.1651,310,-0.5878,276,-0.7638,282,-0.7316,286,-0.7087,727,0.76537,746,0.80639,701,0.70336,320,-0.5370
ENSG00000149243,KLHL35,6,-1.2782,17,0.16778,18,0.25858,24,0.69333,31,1.08998,26,0.84971,9,-0.7400,19,0.29038,7,-1.2001,7,-1.1476,9,-0.7763,11,-0.4474
ENSG00000158555,GDPD5,4,-1.9267,14,-0.1637,26,0.80559,49,1.95857,7,-1.1486,5,-1.6191,15,-0.0687,17,0.10809,9,-0.8530,13,-0.2064,7,-1.1391,20,0.37802
ENSG00000171533,MAP6,30,-2.0289,156,0.47930,152,0.43998,166,0.58248,136,0.26119,131,0.19789,108,-0.0964,128,0.16453,113,-0.0261,96,-0.2867,69,-0.7828,98,-0.2478
ENSG00000062282,DGAT2,1,-3.4094,29,0.70193,28,0.63266,63,2.08372,33,0.89771,15,-0.2777,8,-1.3090,18,-0.0568,7,-1.4701,0,-4.4761,8,-1.3160,13,-0.5216
ENSG00000198382,UVRAG,30,1.06149,7,-1.1710,22,0.53734,16,-3.6199,23,0.62152,14,-0.1753,13,-0.2447,9,-0.7533,14,-0.2055,21,0.49990,5,-1.7261,13,-0.3068
