Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000138688,KIAA1109,146,1.21639,36,-1.0853,117,0.81087,80,0.17407,52,-0.5190,55,-0.4351,26,-1.5599,45,-0.7210,91,0.37897
ENSG00000164070,HSPA4L,146,1.87951,9,-2.5759,66,0.41446,67,0.44057,20,-1.4192,25,-1.1409,79,0.72571,4,-3.6476,45,-0.2168
ENSG00000138709,LARP1B,146,2.57638,28,-0.4465,24,-0.6759,38,0.02174,17,-1.2122,33,-0.1883,17,-1.1849,9,-2.0740,24,-0.6729
ENSG00000164040,PGRMC2,146,1.31216,121,0.96930,71,0.06202,46,-0.6319,27,-1.4328,42,-0.7491,64,-0.1145,59,-0.2378,39,-0.8795
ENSG00000077684,JADE1,146,2.29868,81,1.09795,11,-2.0054,46,0.15047,11,-2.0286,25,-0.8472,26,-0.7873,32,-0.4499,3,-3.6269
ENSG00000138650,PCDH10,146,1.05356,9,-3.1906,105,0.47870,119,0.68758,66,-0.2925,55,-0.5643,71,-0.1571,44,-0.9091,93,0.26768
ENSG00000151012,SLC7A11,146,1.16103,55,-0.4770,8,-3.2748,5,-3.9128,101,0.50748,36,-1.1393,16,-2.2889,61,-0.3194,240,2.15477
ENSG00000109390,NDUFC1,146,-0.4732,229,0.24262,233,0.27342,157,-0.3607,175,-0.1909,229,0.24739,351,0.97709,79,-1.4189,175,-0.1932
ENSG00000164134,NAA15,146,2.75364,24,-0.5915,17,-1.1542,37,0.07112,21,-0.8363,20,-0.8681,6,-2.5085,38,0.12971,8,-2.2608
ENSG00000145391,SETD7,146,1.92550,32,-0.7171,22,-1.2460,24,-1.1240,18,-1.5457,33,-0.6469,48,-0.0559,54,0.11486,73,0.62409
ENSG00000153130,SCOC,146,-0.7065,56,-2.1403,483,1.28989,353,0.72594,282,0.34373,253,0.16259,277,0.31173,119,-1.0222,90,-1.4439
ENSG00000109436,TBC1D9,146,1.78987,6,-3.1698,69,0.41352,55,0.04166,25,-1.1893,40,-0.4742,77,0.60567,10,-2.4371,53,-0.0031
ENSG00000170153,RNF150,146,2.37556,0,-6.2112,84,1.22908,34,-0.2888,41,0.01708,30,-0.5080,23,-0.8727,6,-2.8937,4,-3.3761
ENSG00000153147,SMARCA5,146,0.77924,118,0.41036,62,-0.6297,67,-0.4929,63,-0.5915,62,-0.6284,69,-0.4626,90,-0.0308,150,0.82204
ENSG00000164163,ABCE1,146,2.42461,0,-6.1187,57,0.56499,20,-1.0647,26,-0.6490,23,-0.8322,37,-0.1275,10,-2.0442,41,0.02222
ENSG00000170390,DCLK2,146,1.31491,59,-0.2291,95,0.54833,56,-0.3124,36,-0.9758,42,-0.7493,33,-1.1281,62,-0.1458,84,0.33066
ENSG00000145425,RPS3A,146,-2.8803,1985,1.22156,433,-1.2687,522,-0.9843,783,-0.3554,838,-0.2469,1073,0.15270,1553,0.77882,1459,0.67066
ENSG00000059691,GATB,146,2.85714,30,-0.1960,32,-0.0866,40,0.25616,14,-1.2975,26,-0.4268,6,-2.4421,9,-1.9782,1,-4.8068
ENSG00000109670,FBXW7,146,0.16265,0,-7.8934,283,1.31293,370,1.84350,172,0.43390,102,-0.4114,54,-1.3925,45,-1.6652,19,-2.9111
ENSG00000109654,TRIM2,146,-0.4916,30,-2.8645,271,0.51002,276,0.53857,239,0.29749,167,-0.2804,209,0.08031,262,0.45430,192,-0.0569
ENSG00000145428,RNF175,146,2.71101,0,-5.8072,55,0.70859,32,-0.1643,7,-2.3820,24,-0.6063,51,0.59251,0,-5.9094,5,-2.7902
ENSG00000171566,PLRG1,146,2.24423,52,0.28726,59,0.49184,16,-1.5228,18,-1.3304,8,-2.5559,19,-1.2892,34,-0.3983,39,-0.1529
ENSG00000164114,MAP9,146,0.43903,28,-2.1128,145,0.42710,270,1.54056,75,-0.6310,152,0.50823,94,-0.2811,60,-0.9888,38,-1.6504
ENSG00000061918,GUCY1B1,146,0.24112,42,-1.6880,266,1.28519,254,1.20173,46,-1.5413,101,-0.3602,178,0.56736,15,-3.1983,88,-0.5737
ENSG00000109738,GLRB,146,1.04095,23,-1.8770,242,2.03025,116,0.62633,25,-1.7355,34,-1.2934,108,0.51066,11,-2.9346,7,-3.5168
ENSG00000120251,GRIA2,146,-0.2338,22,-3.0901,427,1.63590,367,1.34314,177,0.07444,127,-0.4617,146,-0.2332,50,-1.8724,61,-1.5757
ENSG00000164125,GASK1B,146,1.77783,27,-1.0644,17,-1.7264,20,-1.5244,61,0.20913,13,-2.0916,3,-4.0568,46,-0.2486,150,1.83304
ENSG00000164124,TMEM144,146,0.76750,0,-6.8829,30,-1.7397,31,-1.6801,85,-0.1375,5,-4.1378,10,-3.3423,336,2.42753,189,1.22833
ENSG00000171497,PPID,146,1.91503,25,-1.1020,74,0.64212,45,-0.1716,28,-0.9403,33,-0.6828,47,-0.1079,44,-0.2163,12,-2.1715
ENSG00000052795,FNIP2,146,2.04111,41,-0.2437,72,0.67995,55,0.22241,24,-1.0568,17,-1.5577,11,-2.2168,47,-0.0143,15,-1.7035
ENSG00000109756,RAPGEF2,146,2.04700,27,-0.8992,35,-0.4803,43,-0.1419,55,0.24092,43,-0.1497,61,0.42528,11,-2.1444,4,-3.4400
ENSG00000109466,KLHL2,146,1.37977,3,-4.4603,134,1.21149,79,0.28856,64,-0.0555,37,-0.9141,23,-1.6063,64,-0.0463,44,-0.6248
ENSG00000052802,MSMO1,146,1.02422,60,-0.4627,139,0.92766,84,0.07129,53,-0.6366,31,-1.4389,49,-0.7566,34,-1.3209,123,0.72191
ENSG00000109472,CPE,146,-3.5608,620,-1.4311,1751,0.19261,1325,-0.2580,2496,0.79470,1134,-0.5040,1137,-0.5005,770,-1.1021,4625,1.97947
ENSG00000196104,SPOCK3,146,0.78318,8,-3.5441,53,-0.8679,41,-1.2490,53,-0.8626,30,-1.7026,64,-0.5576,182,1.17457,247,1.76834
ENSG00000129116,PALLD,146,1.89483,154,2.00356,8,-2.7603,10,-2.4663,25,-1.1203,18,-1.5975,18,-1.5606,20,-1.4057,59,0.24222
ENSG00000154447,SH3RF1,146,2.53250,13,-1.6745,48,0.36220,28,-0.4805,19,-1.0487,31,-0.3312,25,-0.6447,9,-2.2350,26,-0.6301
ENSG00000137601,NEK1,146,2.95449,14,-1.3002,27,-0.2983,13,-1.3989,19,-0.8400,26,-0.3718,24,-0.4643,16,-1.0619,8,-2.0587
ENSG00000109572,CLCN3,146,1.02740,20,-2.1163,145,1.00844,77,-0.0667,49,-0.7650,37,-1.1776,66,-0.2992,49,-0.7550,129,0.80558
ENSG00000056050,HPF1,146,2.00818,39,-0.3342,64,0.46622,19,-1.4374,23,-1.1704,31,-0.6775,55,0.22408,31,-0.6724,25,-1.0059
ENSG00000198948,MFAP3L,146,2.53166,0,-6.1185,10,-2.0111,38,-0.0251,15,-1.4615,18,-1.1431,7,-2.6006,45,0.25621,67,0.92768
ENSG00000164106,SCRG1,146,-0.6641,51,-2.2471,42,-2.5188,92,-1.3685,232,0.06428,137,-0.7654,141,-0.7226,259,0.24591,904,2.71117
ENSG00000150625,GPM6A,146,-3.2679,85,-4.0564,2406,1.08831,2953,1.47325,1937,0.70279,1417,0.17468,1137,-0.1827,627,-1.1097,750,-0.8356
ENSG00000150627,WDR17,146,2.64680,1,-4.5634,33,-0.1752,59,0.78717,29,-0.3869,19,-0.9806,30,-0.3077,5,-3.0397,8,-2.2844
ENSG00000129128,SPCS3,146,1.32672,110,0.80388,69,0.03088,75,0.17127,44,-0.6723,29,-1.2872,55,-0.3292,39,-0.8612,42,-0.7492
ENSG00000218336,TENM3,146,2.32651,6,-2.8163,104,1.59198,75,0.99027,17,-1.3392,11,-2.0292,6,-2.9163,10,-2.1186,1,-5.1443
ENSG00000129187,DCTD,146,1.95241,42,-0.2798,45,-0.1428,20,-1.3821,38,-0.4374,30,-0.7604,56,0.20692,12,-2.1137,56,0.20266
ENSG00000173320,STOX2,146,1.19794,3,-4.3709,57,-0.3922,169,1.46504,53,-0.4980,42,-0.8702,40,-0.9271,33,-1.2267,111,0.71158
ENSG00000151726,ACSL1,146,1.74808,124,1.42086,36,-0.6499,30,-0.9233,13,-2.1873,11,-2.3830,15,-1.9521,50,-0.1522,67,0.32503
ENSG00000151729,SLC25A4,146,-0.8004,139,-0.8823,442,1.01419,205,-0.2747,202,-0.2975,199,-0.3217,496,1.22574,83,-1.6616,278,0.21686
ENSG00000164323,CFAP97,146,2.40151,32,-0.3737,0,-6.0100,17,-1.3120,19,-1.1384,15,-1.5487,49,0.29286,29,-0.5301,58,0.57770
ENSG00000109775,UFSP2,146,2.50030,31,-0.3755,24,-0.7213,19,-1.0996,13,-1.6501,19,-1.0707,36,-0.1443,10,-2.0320,51,0.45790
ENSG00000154556,SORBS2,146,0.91099,222,1.69643,54,-0.7127,115,0.49756,105,0.33876,48,-0.9007,57,-0.6297,11,-3.1080,9,-3.3388
ENSG00000109794,FAM149A,146,2.71934,21,-0.8424,17,-1.1165,42,0.25777,14,-1.4110,12,-1.6301,42,0.27443,22,-0.7243,4,-3.2018
ENSG00000109536,FRG1,146,1.50019,50,-0.3282,41,-0.6485,62,0.01372,94,0.68746,34,-0.9371,26,-1.3290,50,-0.3456,54,-0.2267
ENSG00000073578,SDHA,146,0.53499,168,0.77769,108,0.03600,94,-0.1942,86,-0.3380,78,-0.4942,145,0.52294,70,-0.6491,57,-0.9569
ENSG00000249915,PDCD6,146,0.17905,49,-1.5064,215,0.83154,168,0.40815,140,0.10449,69,-1.0136,147,0.18526,78,-0.8200,168,0.40852
ENSG00000180104,EXOC3,146,1.77811,46,-0.2469,87,0.79315,31,-0.8604,35,-0.6643,29,-0.9471,55,0.02910,22,-1.4008,34,-0.7348
ENSG00000171368,TPPP,146,-0.7609,4,-5.7711,266,0.19100,720,2.02415,211,-0.1861,203,-0.2504,118,-1.0872,267,0.19206,197,-0.2947
ENSG00000028310,BRD9,146,2.03061,27,-0.8752,57,0.27473,62,0.42195,10,-2.3779,26,-0.9238,11,-2.1618,47,-0.0163,43,-0.1561
ENSG00000049656,CLPTM1L,146,1.40738,8,-3.1472,99,0.69098,92,0.56613,21,-1.6958,30,-1.2151,94,0.60408,46,-0.5571,51,-0.3953
ENSG00000153395,LPCAT1,146,1.87626,15,-1.8364,90,0.94115,59,0.22071,31,-0.8052,21,-1.3952,36,-0.5659,8,-2.7151,57,0.15613
ENSG00000171421,MRPL36,146,1.83072,16,-1.8061,50,-0.0698,29,-0.9327,36,-0.5751,30,-0.8488,59,0.17949,15,-1.9154,91,0.92151
ENSG00000145494,NDUFS6,146,-0.6968,288,0.39105,208,-0.1417,184,-0.3371,233,0.03958,266,0.25632,258,0.20462,237,0.06909,225,-0.0139
ENSG00000164151,ICE1,146,2.35281,27,-0.6817,62,0.66582,38,-0.1318,45,0.15234,12,-1.8752,19,-1.1576,14,-1.6743,9,-2.3179
ENSG00000133398,MED10,146,1.47819,25,-1.4245,86,0.52095,75,0.29985,47,-0.4517,51,-0.3217,64,0.02753,25,-1.4273,45,-0.5298
ENSG00000215218,UBE2QL1,146,0.63993,4,-4.7936,139,0.55338,164,0.83343,190,1.10544,62,-0.7515,107,0.11487,25,-2.1147,60,-0.8001
ENSG00000145545,SRD5A1,146,2.75765,0,-5.9908,24,-0.5655,44,0.35223,35,-0.0175,24,-0.6167,28,-0.3636,4,-3.1961,11,-1.6959
ENSG00000078295,ADCY2,146,0.71224,26,-1.9636,31,-1.7172,68,-0.5457,51,-0.9663,79,-0.2994,140,0.63070,67,-0.5520,250,1.71116
ENSG00000247516,MIR4458HG,146,1.51892,62,0.01605,37,-0.7939,44,-0.5284,32,-1.0344,49,-0.3614,68,0.15902,67,0.14557,48,-0.3932
ENSG00000112902,SEMA5A,146,2.12534,61,0.46234,10,-2.2243,25,-0.9559,40,-0.1969,27,-0.8012,30,-0.6678,15,-1.6460,56,0.34456
ENSG00000150753,CCT5,146,0.60733,97,-0.0763,192,1.08351,84,-0.2989,77,-0.4295,35,-1.6535,128,0.37819,29,-1.9346,126,0.35483
ENSG00000164237,CMBL,146,2.30294,35,-0.3118,34,-0.3429,18,-1.3480,19,-1.2651,27,-0.6744,30,-0.5261,5,-3.1432,67,0.75894
ENSG00000145495,MARCH6,146,-0.0795,43,-1.9521,301,1.14972,238,0.73004,93,-0.7907,98,-0.7127,181,0.26883,69,-1.2503,215,0.55341
ENSG00000112977,DAP,146,1.44418,145,1.42846,9,-2.9733,14,-2.2328,61,-0.0733,30,-1.1452,29,-1.2112,51,-0.3612,88,0.53439
ENSG00000169862,CTNND2,146,-0.7200,30,-3.0943,224,-0.0508,295,0.40680,457,1.17061,221,-0.0700,208,-0.1670,334,0.61666,162,-0.5594
ENSG00000038382,TRIO,146,1.40826,77,0.28365,71,0.14735,66,0.01548,32,-1.0920,21,-1.7501,67,0.05935,17,-2.0624,88,0.49205
ENSG00000154122,ANKH,146,0.67807,106,0.13220,113,0.24542,103,0.09541,75,-0.4127,52,-0.9704,55,-0.8968,80,-0.3155,146,0.67091
ENSG00000173545,ZNF622,146,2.52050,37,-0.0599,28,-0.5264,16,-1.3078,19,-1.1292,8,-2.4000,33,-0.2615,35,-0.1326,25,-0.6586
ENSG00000154153,RETREG1,146,1.86280,5,-3.3686,44,-0.2521,127,1.56975,39,-0.4534,14,-1.9440,23,-1.2529,63,0.31569,4,-3.5874
ENSG00000145555,MYO10,146,0.69461,41,-1.3108,28,-1.8776,37,-1.4872,109,0.20247,52,-0.9706,30,-1.7785,202,1.27608,222,1.45282
ENSG00000176788,BASP1,146,-2.6498,29,-4.9645,1565,1.07252,2283,1.80240,1710,1.23655,789,-0.0921,604,-0.5167,320,-1.4882,69,-3.7488
ENSG00000248455,LINC02217,146,1.96050,0,-6.4772,37,-0.4520,78,0.76517,97,1.14547,33,-0.6257,28,-0.8683,24,-1.0912,0,-6.5721
ENSG00000133401,PDZD2,146,2.35758,37,-0.1711,7,-2.5435,21,-1.0528,34,-0.3207,31,-0.4756,29,-0.5410,54,0.44608,12,-1.8417
ENSG00000113384,GOLPH3,146,1.40171,142,1.34396,67,0.04179,36,-0.9128,51,-0.3910,22,-1.6400,48,-0.4836,19,-1.9118,56,-0.2554
ENSG00000150712,MTMR12,146,2.66257,53,0.61423,16,-1.2398,22,-0.7497,20,-0.9316,29,-0.3403,12,-1.6436,12,-1.7213,17,-1.1948
ENSG00000056097,ZFR,146,0.60189,120,0.26996,95,-0.1151,75,-0.4879,121,0.28005,79,-0.4006,85,-0.2858,89,-0.2147,106,0.06632
ENSG00000113387,SUB1,146,-1.0298,182,-0.6938,454,0.79938,454,0.79812,373,0.46129,294,0.06675,354,0.37441,137,-1.1315,145,-1.0389
ENSG00000113407,TARS,146,2.53052,29,-0.4210,34,-0.1888,12,-1.7098,23,-0.8173,13,-1.6327,22,-0.8327,18,-1.1331,47,0.32200
ENSG00000242110,AMACR,146,2.86317,0,-5.9352,48,0.57391,28,-0.2985,6,-2.4767,11,-1.6963,35,0.05882,13,-1.4224,16,-1.1404
ENSG00000164187,LMBRD2,146,0.90115,24,-1.9448,167,1.14454,200,1.47750,60,-0.5707,54,-0.7201,32,-1.5200,8,-3.4990,80,-0.1112
ENSG00000152620,NADK2,146,1.63437,44,-0.4418,55,-0.0720,29,-1.0458,68,0.25150,38,-0.6551,14,-2.1011,16,-1.9620,110,1.09139
ENSG00000079215,SLC1A3,146,-1.5111,150,-1.4719,45,-3.2323,133,-1.6572,845,1.35207,223,-0.8737,172,-1.2679,220,-0.8914,1556,2.68354
ENSG00000164190,NIPBL,146,2.10291,32,-0.5821,22,-1.1305,14,-1.7875,23,-1.0912,4,-3.4362,21,-1.1986,63,0.49848,90,1.14056
ENSG00000197603,CPLANE1,146,2.81903,9,-1.9777,20,-0.8028,43,0.36326,28,-0.2938,7,-2.2818,21,-0.7949,29,-0.2453,4,-3.0374
ENSG00000113594,LIFR,146,1.83944,3,-3.9486,3,-3.9978,31,-0.7940,58,0.17967,27,-1.0176,32,-0.7633,37,-0.5647,132,1.63172
ENSG00000113638,TTC33,146,2.19596,14,-1.7643,48,0.11576,61,0.51263,50,0.19945,24,-0.9214,23,-0.9858,1,-5.1822,32,-0.5336
ENSG00000145592,RPL37,146,-3.6856,2703,0.78412,775,-1.2244,739,-1.2954,1544,-0.1514,1507,-0.1903,1614,-0.0793,3497,1.24991,2734,0.80419
ENSG00000182836,PLCXD3,146,1.57711,2,-4.8282,37,-0.7507,56,-0.0943,84,0.55793,41,-0.5876,123,1.24908,29,-1.1113,18,-1.8264
ENSG00000083720,OXCT1,146,0.38293,14,-3.1443,264,1.43597,98,-0.2721,118,0.03475,97,-0.2920,187,0.79840,44,-1.4871,75,-0.6888
ENSG00000250722,SELENOP,146,-0.0836,284,1.03860,48,-1.7806,59,-1.4767,75,-1.1254,15,-3.4887,11,-3.9511,447,1.92231,302,1.15195
ENSG00000112972,HMGCS1,146,-0.0650,72,-1.1582,318,1.26927,163,0.10950,185,0.31940,105,-0.5936,130,-0.2589,57,-1.5168,195,0.40491
ENSG00000172239,PAIP1,146,1.39312,37,-0.8909,55,-0.2786,68,0.06921,55,-0.2747,29,-1.2645,70,0.10890,52,-0.3733,77,0.26296
ENSG00000248092,NNT-AS1,146,2.60640,1,-5.0141,23,-0.7181,38,0.02355,21,-0.8869,22,-0.8179,12,-1.6556,41,0.16657,30,-0.3404
ENSG00000112992,NNT,146,1.66980,17,-1.8470,56,-0.0258,82,0.60675,79,0.53759,48,-0.2545,28,-1.0914,21,-1.5283,34,-0.7940
ENSG00000112996,MRPS30,146,2.63841,0,-6.0573,26,-0.5278,47,0.40257,19,-1.0507,18,-1.1084,26,-0.5214,17,-1.1676,31,-0.2628
ENSG00000164588,HCN1,146,2.10961,0,-6.3784,75,0.81690,37,-0.3346,1,-5.3600,19,-1.3248,96,1.25692,7,-2.7837,33,-0.5429
ENSG00000164172,MOCS2,146,0.84899,8,-3.4902,119,0.48787,86,-0.0457,121,0.51686,75,-0.2608,109,0.35102,49,-0.9178,81,-0.1333
ENSG00000164258,NDUFS4,146,0.82929,126,0.57317,70,-0.3828,59,-0.6658,40,-1.2549,87,-0.0461,155,0.93174,76,-0.2615,45,-1.0694
ENSG00000067248,DHX29,146,2.39754,29,-0.5119,29,-0.5033,36,-0.2081,11,-1.9629,27,-0.6308,18,-1.2588,25,-0.7726,44,0.12621
ENSG00000039123,MTREX,146,2.34924,59,0.58623,58,0.56607,35,-0.2887,11,-2.0317,13,-1.7333,18,-1.2732,32,-0.4088,1,-5.4908
ENSG00000067113,PLPP1,146,1.08420,248,2.13294,38,-1.1135,21,-1.9873,39,-1.0491,30,-1.4768,34,-1.2923,52,-0.6157,89,0.22251
ENSG00000134352,IL6ST,146,0.27466,224,1.00624,44,-1.5835,46,-1.5368,73,-0.8221,47,-1.5065,91,-0.4840,122,-0.0245,320,1.68690
ENSG00000062194,GPBP1,146,1.11777,36,-1.1452,55,-0.5076,77,0.02502,92,0.30921,40,-1.0005,43,-0.8985,57,-0.4508,137,0.99938
ENSG00000145632,PLK2,146,1.78705,49,-0.1434,108,1.19881,54,0.01040,15,-1.9118,39,-0.4968,71,0.46502,0,-7.5125,0,-7.2651
ENSG00000152932,RAB3C,146,0.11589,0,-7.9331,418,2.04282,211,0.73056,115,-0.2706,69,-1.0546,162,0.28071,6,-4.6554,99,-0.5034
ENSG00000164182,NDUFAF2,146,1.57579,35,-0.8135,50,-0.2707,44,-0.4776,79,0.45646,39,-0.6652,83,0.55013,37,-0.7580,23,-1.4809
ENSG00000068796,KIF2A,146,2.55547,39,0.04846,31,-0.3417,21,-0.9327,46,0.31509,18,-1.1211,22,-0.8326,17,-1.2437,2,-4.3540
ENSG00000153006,SREK1IP1,146,1.48625,86,0.53825,50,-0.3557,48,-0.4082,63,0.00295,25,-1.4048,9,-2.8744,79,0.38164,55,-0.1906
ENSG00000113595,TRIM23,146,1.84282,13,-2.1301,70,0.48656,87,0.85988,30,-0.8770,27,-1.0453,43,-0.3078,33,-0.7031,21,-1.4123
ENSG00000113597,TRAPPC13,146,2.58821,0,-6.0697,57,0.69927,26,-0.5965,26,-0.5855,18,-1.0913,18,-1.1277,9,-2.2090,38,0.00139
ENSG00000197860,SGTB,146,1.01937,7,-3.5363,97,0.30361,90,0.18800,60,-0.4502,73,-0.1515,137,0.90484,27,-1.6553,84,0.07125
ENSG00000112851,ERBIN,146,1.03287,27,-1.6789,41,-1.0400,10,-3.0300,84,0.07848,33,-1.3495,38,-1.1392,248,2.07311,89,0.18782
ENSG00000153914,SREK1,146,1.65054,63,0.16326,23,-1.4089,41,-0.5377,57,0.00124,23,-1.3958,17,-1.8263,85,0.65536,60,0.07085
ENSG00000069020,MAST4,146,2.00392,67,0.53424,28,-0.8499,37,-0.4234,37,-0.4295,29,-0.7969,23,-1.1577,9,-2.4413,59,0.32131
ENSG00000145675,PIK3R1,146,0.20570,102,-0.3793,154,0.28490,232,0.99470,72,-0.9189,114,-0.1974,96,-0.4735,129,-0.0008,117,-0.1569
ENSG00000134056,MRPS36,146,1.38852,77,0.25674,37,-0.9016,52,-0.3565,50,-0.4454,58,-0.1960,66,0.00883,27,-1.3537,78,0.27055
ENSG00000085231,AK6,146,2.05087,45,-0.0975,32,-0.6242,38,-0.3322,35,-0.4547,32,-0.6228,69,0.61151,16,-1.6127,13,-1.9874
ENSG00000273841,TAF9,146,1.21990,52,-0.4987,113,0.75717,51,-0.5513,78,0.12343,80,0.17692,74,0.05789,36,-1.0634,16,-2.2871
ENSG00000145734,BDP1,146,1.48143,65,0.07311,26,-1.3331,69,0.16715,89,0.58303,36,-0.8692,25,-1.4064,83,0.46612,23,-1.5601
ENSG00000164326,CARTPT,146,2.11761,0,-6.3729,44,-0.0510,31,-0.6222,0,-7.9560,59,0.42063,130,1.87058,0,-6.3149,2,-4.6591
ENSG00000131711,MAP1B,146,-3.6033,287,-2.6204,2779,0.93337,4913,2.04709,1241,-0.4087,1875,0.25767,999,-0.7477,1697,0.09381,483,-1.8503
ENSG00000113048,MRPS27,146,2.01553,45,-0.0918,53,0.14649,24,-1.0877,8,-2.7055,31,-0.6783,32,-0.6593,51,0.07900,44,-0.1543
ENSG00000083312,TNPO1,146,1.72814,58,0.07374,52,-0.0974,43,-0.3780,16,-1.8388,23,-1.3558,26,-1.1784,15,-2.0151,118,1.30411
ENSG00000145741,BTF3,146,-0.4726,388,1.16472,131,-0.6504,127,-0.6945,134,-0.6072,140,-0.5430,235,0.28790,199,0.01595,272,0.53729
ENSG00000171617,ENC1,146,-2.6462,40,-4.5357,3113,2.50526,2039,1.57917,271,-1.7349,840,0.01372,873,0.07556,67,-3.7824,107,-3.0976
ENSG00000049860,HEXB,146,2.25264,75,0.93740,26,-0.7897,26,-0.8037,12,-1.9670,19,-1.2921,23,-1.0032,4,-3.5650,59,0.50416
ENSG00000164346,NSA2,146,0.14068,149,0.17524,96,-0.5272,79,-0.8235,99,-0.4888,137,0.03437,141,0.07663,144,0.10990,216,0.80074
ENSG00000198780,FAM169A,146,1.93585,7,-2.9715,62,0.35213,41,-0.3277,38,-0.4346,29,-0.8353,34,-0.6134,20,-1.4282,73,0.63502
ENSG00000113161,HMGCR,146,1.05042,38,-1.1147,184,1.47598,71,-0.1724,49,-0.7348,27,-1.6457,97,0.34360,17,-2.3188,80,0.01753
ENSG00000113163,CERT1,146,1.88604,12,-2.2141,101,1.15373,59,0.24187,47,-0.1356,41,-0.3334,44,-0.2432,6,-3.1199,4,-3.7404
ENSG00000145708,CRHBP,146,2.35676,0,-6.2227,115,1.82371,7,-2.6603,7,-2.6831,24,-0.8341,57,0.52535,14,-1.5962,1,-4.6220
ENSG00000164252,AGGF1,146,1.87177,32,-0.7486,63,0.33575,52,0.01346,46,-0.1725,29,-0.8922,57,0.16962,31,-0.8057,7,-2.9758
ENSG00000113231,PDE8B,146,2.46727,8,-2.3303,17,-1.2820,29,-0.4823,25,-0.7014,32,-0.3061,69,0.94725,7,-2.6400,21,-0.9969
ENSG00000164253,WDR41,146,2.07535,33,-0.5366,66,0.55892,47,0.01496,34,-0.5251,28,-0.8263,36,-0.4036,12,-2.0608,19,-1.3487
ENSG00000171530,TBCA,146,-0.7115,202,-0.2051,201,-0.2130,266,0.24192,287,0.36577,222,-0.0572,254,0.16395,162,-0.5573,327,0.58633
ENSG00000085365,SCAMP1,146,0.54584,50,-1.1716,214,1.22213,202,1.11035,86,-0.3261,78,-0.4655,106,0.01524,46,-1.2982,19,-2.5711
ENSG00000152413,HOMER1,146,1.68777,2,-4.6761,96,0.90196,86,0.70791,35,-0.7377,54,-0.0641,61,0.12365,20,-1.6139,6,-3.1897
ENSG00000177034,MTX3,146,3.14541,0,-5.7919,26,-0.2736,27,-0.1995,16,-1.0017,23,-0.4177,29,-0.1081,7,-2.1028,1,-4.8960
ENSG00000039319,ZFYVE16,146,2.01625,14,-1.9009,13,-1.9832,39,-0.3304,39,-0.3126,8,-2.7248,10,-2.4076,73,0.69661,91,1.08183
ENSG00000249042,AC008771.1,146,2.90159,0,-5.8902,47,0.56915,23,-0.5817,36,0.11628,32,-0.0491,10,-1.8395,4,-2.9604,1,-4.7111
ENSG00000113319,RASGRF2,146,2.25182,23,-0.9541,24,-0.9439,32,-0.4920,14,-1.7231,33,-0.4452,78,0.99950,30,-0.5830,10,-2.2244
ENSG00000145687,SSBP2,146,1.68666,52,-0.1347,59,0.06567,43,-0.4419,59,0.08684,42,-0.4510,58,0.04515,22,-1.4588,26,-1.1828
ENSG00000186468,RPS23,146,-3.1357,2561,1.37333,471,-1.4054,479,-1.3815,937,-0.3463,958,-0.3103,974,-0.2843,1931,0.85509,2009,0.92603
ENSG00000174695,TMEM167A,146,0.92685,56,-0.6602,89,0.09011,112,0.47003,81,-0.0581,51,-0.7796,84,-0.0015,74,-0.2209,66,-0.3962
ENSG00000038427,VCAN,146,1.87568,39,-0.4501,0,-8.6384,4,-3.6712,10,-2.5108,21,-1.3897,1,-5.0451,131,1.65460,111,1.32519
ENSG00000164176,EDIL3,146,0.17339,129,-0.0279,88,-0.6409,105,-0.3583,34,-2.0727,38,-1.8999,47,-1.5889,300,1.43792,297,1.41529
ENSG00000127184,COX7C,146,-2.7043,692,-0.3605,979,0.19929,684,-0.3786,1085,0.37058,1109,0.40690,1317,0.70007,837,-0.0558,950,0.15005
ENSG00000145715,RASA1,146,2.45494,0,-5.8264,78,1.14582,55,0.53793,22,-0.9326,26,-0.6336,8,-2.4032,19,-1.0977,2,-4.2374
ENSG00000134480,CCNH,146,1.88055,32,-0.7167,61,0.28842,43,-0.2915,24,-1.1607,29,-0.9076,43,-0.2857,23,-1.2112,60,0.24941
ENSG00000247828,TMEM161B-AS1,146,1.78028,14,-1.9839,42,-0.3763,32,-0.8103,69,0.41608,48,-0.1765,24,-1.2273,20,-1.5502,88,0.81681
ENSG00000245526,LINC00461,146,2.04172,4,-3.5220,36,-0.4457,10,-2.2653,79,0.85603,52,0.15310,50,0.07085,36,-0.4385,14,-1.8728
ENSG00000081189,MEF2C,146,-0.9966,93,-1.6784,645,1.48425,502,1.01539,55,-2.4492,370,0.48273,506,1.02976,87,-1.7810,82,-1.8660
ENSG00000164199,ADGRV1,146,1.91374,0,-6.5089,0,-8.6121,5,-3.4934,68,0.49403,24,-1.1571,36,-0.5328,17,-1.6635,159,2.08718
