"","gene_id","Factor","weight","weight_rank","gene_name"
"386","ENSG00000179915","nmf39",0.00143289755333318,6,"NRXN1"
"387","ENSG00000174473","nmf39",0.00142925936252953,7,"GALNTL6"
"388","ENSG00000169933","nmf39",0.00133241625942805,8,"FRMPD4"
"389","ENSG00000174482","nmf39",0.00132380215831774,9,"LINGO2"
"390","ENSG00000153707","nmf39",0.00130721071709473,10,"PTPRD"
"391","ENSG00000156508","nmf40",0.00711830144935476,1,"EEF1A1"
"392","ENSG00000177954","nmf40",0.00656628192307668,2,"RPS27"
"393","ENSG00000167996","nmf40",0.00638925202888318,3,"FTH1"
"394","ENSG00000197756","nmf40",0.00595689748235183,4,"RPL37A"
"395","ENSG00000144713","nmf40",0.00589957916073925,5,"RPL32"
"396","ENSG00000137818","nmf40",0.00589206213734807,6,"RPLP1"
"397","ENSG00000138326","nmf40",0.00583257900166227,7,"RPS24"
"398","ENSG00000229117","nmf40",0.00577973074819217,8,"RPL41"
"399","ENSG00000186468","nmf40",0.00539612501967359,9,"RPS23"
"400","ENSG00000167526","nmf40",0.00534905760227768,10,"RPL13"
"401","ENSG00000012660","nmf41",0.00368407419690802,1,"ELOVL5"
"402","ENSG00000120694","nmf41",0.00302458949623099,2,"HSPH1"
"403","ENSG00000144381","nmf41",0.00251513118467856,3,"HSPD1"
"404","ENSG00000020577","nmf41",0.00248408886400513,4,"SAMD4A"
"405","ENSG00000080824","nmf41",0.00239704710096818,5,"HSP90AA1"
"406","ENSG00000251562","nmf41",0.00203719570617896,6,"MALAT1"
"407","ENSG00000245532","nmf41",0.00200945533739798,7,"NEAT1"
"408","ENSG00000170345","nmf41",0.00196544319976095,8,"FOS"
"409","ENSG00000170145","nmf41",0.00173329151297272,9,"SIK2"
"410","ENSG00000289740","nmf41",0.0017231257899601,10,"TALAM1"
"411","ENSG00000251562","nmf42",0.00261028619458501,1,"MALAT1"
"412","ENSG00000079215","nmf42",0.00215673245470094,2,"SLC1A3"
"413","ENSG00000118785","nmf42",0.00210636698787524,3,"SPP1"
"414","ENSG00000120594","nmf42",0.0019502386938465,4,"PLXDC2"
"415","ENSG00000245532","nmf42",0.00193133708145407,5,"NEAT1"
"416","ENSG00000128512","nmf42",0.00181254741061676,6,"DOCK4"
"417","ENSG00000171310","nmf42",0.00169355552374583,7,"CHST11"
"418","ENSG00000071051","nmf42",0.00164206201854406,8,"NCK2"
"419","ENSG00000184005","nmf42",0.00150434772932433,9,"ST6GALNAC3"
"420","ENSG00000148655","nmf42",0.00149194335345104,10,"LRMDA"
"421","ENSG00000251562","nmf43",0.00214643187793997,1,"MALAT1"
"422","ENSG00000148655","nmf43",0.00205517551983788,2,"LRMDA"
"423","ENSG00000245532","nmf43",0.00194312494563103,3,"NEAT1"
"424","ENSG00000138639","nmf43",0.00185836573496757,4,"ARHGAP24"
"425","ENSG00000128512","nmf43",0.00179953034881713,5,"DOCK4"
"426","ENSG00000181804","nmf43",0.00178769355070563,6,"SLC9A9"
"427","ENSG00000120594","nmf43",0.00170314146520369,7,"PLXDC2"
"428","ENSG00000155849","nmf43",0.00168085879137691,8,"ELMO1"
"429","ENSG00000048740","nmf43",0.00161125986534233,9,"CELF2"
"430","ENSG00000122862","nmf43",0.00158450653829829,10,"SRGN"
"431","ENSG00000175497","nmf44",0.0021698077316237,1,"DPP10"
"432","ENSG00000178568","nmf44",0.00188791556322718,2,"ERBB4"
"433","ENSG00000174469","nmf44",0.00172711082507336,3,"CNTNAP2"
"434","ENSG00000151789","nmf44",0.00162255961171304,4,"ZNF385D"
"435","ENSG00000149972","nmf44",0.00161296696715666,5,"CNTN5"
"436","ENSG00000113448","nmf44",0.00151275806102788,6,"PDE4D"
"437","ENSG00000078328","nmf44",0.00150862607387701,7,"RBFOX1"
"438","ENSG00000170579","nmf44",0.0014786174352399,8,"DLGAP1"
"439","ENSG00000069667","nmf44",0.00146733938513331,9,"RORA"
"440","ENSG00000155974","nmf44",0.00145210877554562,10,"GRIP1"
"441","ENSG00000198938","nmf45",0.0279659450369122,1,"MT-CO3"
"442","ENSG00000198886","nmf45",0.0270694304747876,2,"MT-ND4"
"443","ENSG00000198840","nmf45",0.0256216151299929,3,"MT-ND3"
"444","ENSG00000198712","nmf45",0.0255324181562075,4,"MT-CO2"
"445","ENSG00000198899","nmf45",0.0238461233074175,5,"MT-ATP6"
"446","ENSG00000198727","nmf45",0.0201560552336267,6,"MT-CYB"
"447","ENSG00000198763","nmf45",0.0197918720909787,7,"MT-ND2"
"448","ENSG00000198804","nmf45",0.0189174056613843,8,"MT-CO1"
"449","ENSG00000289474","nmf45",0.0170221544903201,9,"ENSG00000289474"
"450","ENSG00000198888","nmf45",0.0158677489785263,10,"MT-ND1"
"451","ENSG00000185774","nmf46",0.0128529036301973,1,"KCNIP4"
"452","ENSG00000251562","nmf46",0.0122539105286527,2,"MALAT1"
"453","ENSG00000183117","nmf46",0.0112030384715242,3,"CSMD1"
"454","ENSG00000174469","nmf46",0.0106540853444317,4,"CNTNAP2"
"455","ENSG00000078328","nmf46",0.0100869808074641,5,"RBFOX1"
"456","ENSG00000168702","nmf46",0.00904887096193831,6,"LRP1B"
"457","ENSG00000021645","nmf46",0.00842593118020409,7,"NRXN3"
"458","ENSG00000179915","nmf46",0.00839227618446123,8,"NRXN1"
"459","ENSG00000175161","nmf46",0.00829983872130091,9,"CADM2"
"460","ENSG00000184226","nmf46",0.00829142116085873,10,"PCDH9"
"461","ENSG00000196569","nmf47",0.00246537131891795,1,"LAMA2"
"462","ENSG00000069667","nmf47",0.00238952123192346,2,"RORA"
"463","ENSG00000103888","nmf47",0.00230774197272417,3,"CEMIP"
"464","ENSG00000251562","nmf47",0.00226920630582343,4,"MALAT1"
"465","ENSG00000144642","nmf47",0.00197329313431416,5,"RBMS3"
"466","ENSG00000189337","nmf47",0.00182787503072509,6,"KAZN"
"467","ENSG00000148498","nmf47",0.00177026589941613,7,"PARD3"
"468","ENSG00000215386","nmf47",0.0017613020494646,8,"MIR99AHG"
"469","ENSG00000158270","nmf47",0.00174345589416797,9,"COLEC12"
"470","ENSG00000245532","nmf47",0.00172648755236906,10,"NEAT1"
"471","ENSG00000251562","nmf48",0.00199723167412096,1,"MALAT1"
"472","ENSG00000144724","nmf48",0.00193511474783724,2,"PTPRG"
"473","ENSG00000102755","nmf48",0.00187594301450648,3,"FLT1"
"474","ENSG00000184005","nmf48",0.00165770268741935,4,"ST6GALNAC3"
"475","ENSG00000206190","nmf48",0.00164563145849837,5,"ATP10A"
"476","ENSG00000085563","nmf48",0.00162764878982155,6,"ABCB1"
"477","ENSG00000116016","nmf48",0.00155560919015314,7,"EPAS1"
"478","ENSG00000082438","nmf48",0.00150584969233035,8,"COBLL1"
"479","ENSG00000245532","nmf48",0.00145991779543574,9,"NEAT1"
"480","ENSG00000085276","nmf48",0.00143993991971644,10,"MECOM"
"481","ENSG00000152208","nmf49",0.133079758795202,1,"GRID2"
"482","ENSG00000067798","nmf49",0.00498957440733664,2,"NAV3"
"483","ENSG00000184226","nmf49",0.00463711671723738,3,"PCDH9"
"484","ENSG00000109756","nmf49",0.00439332432858617,4,"RAPGEF2"
"485","ENSG00000171723","nmf49",0.0041877284350692,5,"GPHN"
"486","ENSG00000184588","nmf49",0.00417216681142549,6,"PDE4B"
"487","ENSG00000251562","nmf49",0.00405964842560308,7,"MALAT1"
"488","ENSG00000158321","nmf49",0.00405304035558117,8,"AUTS2"
"489","ENSG00000135298","nmf49",0.00397885709655006,9,"ADGRB3"
"490","ENSG00000117020","nmf49",0.00393602427897574,10,"AKT3"
"491","ENSG00000251562","nmf50",0.00334801444272941,1,"MALAT1"
"492","ENSG00000081237","nmf50",0.00229248749476166,2,"PTPRC"
"493","ENSG00000152601","nmf50",0.00225677486561542,3,"MBNL1"
"494","ENSG00000151883","nmf50",0.00205635668050859,4,"PARP8"
"495","ENSG00000075884","nmf50",0.00188893937235633,5,"ARHGAP15"
"496","ENSG00000010810","nmf50",0.00188492425817247,6,"FYN"
"497","ENSG00000114423","nmf50",0.00179767008413738,7,"CBLB"
"498","ENSG00000152818","nmf50",0.00173833795491376,8,"UTRN"
"499","ENSG00000027075","nmf50",0.00172256780712438,9,"PRKCH"
"500","ENSG00000065413","nmf50",0.00172059698326801,10,"ANKRD44"
