Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000040731,CDH10,22,-1.2128,4,-3.5416,32,-0.7352,93,1.16466,45,-0.1616,55,0.17252,12,-2.1203,78,0.79868
ENSG00000113360,DROSHA,0,-5.9297,22,0.06257,18,-0.2769,31,0.63553,25,0.24697,29,0.53334,6,-1.9150,24,0.20815
ENSG00000082213,C5orf22,0,-6.4182,9,-1.8484,22,-0.5271,44,0.65749,23,-0.4399,33,0.12897,36,0.26205,50,0.90207
ENSG00000133401,PDZD2,55,-0.2326,71,0.18017,44,-0.5968,58,-0.1583,98,0.69468,43,-0.6413,131,1.18516,58,-0.1490
ENSG00000113384,GOLPH3,69,0.01136,116,0.84521,34,-1.1284,61,-0.2039,65,-0.0752,60,-0.2104,82,0.29578,89,0.46818
ENSG00000150712,MTMR12,51,0.45213,17,-1.1903,20,-1.0807,23,-0.8083,23,-0.7848,9,-2.2319,167,2.62245,49,0.43069
ENSG00000056097,ZFR,13,-3.2526,118,0.03384,81,-0.5809,90,-0.4122,164,0.56063,117,0.02571,261,1.35236,125,0.14443
ENSG00000113387,SUB1,22,-4.1513,193,-0.9648,279,-0.4377,273,-0.4705,436,0.29849,369,0.03729,648,0.95048,597,0.92581
ENSG00000113407,TARS,92,1.73187,22,-0.5872,15,-1.2539,18,-0.9617,51,0.71825,43,0.50173,28,-0.2351,23,-0.5796
ENSG00000242110,AMACR,0,-5.9508,12,-0.8931,17,-0.4576,21,-0.0968,31,0.52957,26,0.30799,19,-0.2137,37,0.95965
ENSG00000113456,RAD1,20,0.24454,10,-0.8453,16,-0.0914,14,-0.3357,35,1.10149,14,-0.3967,0,-7.4710,28,0.84381
ENSG00000113460,BRIX1,13,-0.5252,32,0.84000,12,-0.7410,19,-0.0533,20,0.09234,28,0.69463,8,-1.1958,18,-0.0585
ENSG00000168724,DNAJC21,8,-2.0883,50,0.69988,23,-0.5570,28,-0.2459,34,0.08702,44,0.55611,32,-0.0071,36,0.21267
ENSG00000164187,LMBRD2,0,-8.5693,33,-2.1338,102,-0.5085,243,1.05896,65,-1.1482,131,-0.0880,144,0.07582,229,0.93699
ENSG00000152620,NADK2,5,-3.2210,34,-0.4784,62,0.52788,41,-0.1856,75,0.78313,42,-0.1512,44,-0.0694,52,0.21215
ENSG00000079215,SLC1A3,46,-3.2418,135,-1.6622,399,-0.0210,149,-1.6071,2201,3.18981,273,-0.6552,466,0.22460,180,-1.3196
ENSG00000285967,NIPBL-DT,0,-6.5377,75,1.34260,26,-0.4119,34,0.03018,50,0.65876,24,-0.5388,46,0.51564,30,-0.1820
ENSG00000164190,NIPBL,19,-0.6508,43,0.64117,34,0.30677,25,-0.2125,23,-0.3102,27,-0.1288,47,0.77519,20,-0.5800
ENSG00000197603,CPLANE1,105,2.11312,11,-1.5014,24,-0.4210,19,-0.7479,12,-1.3728,36,0.29392,27,-0.2056,27,-0.2225
ENSG00000113569,NUP155,0,-5.7211,13,-0.4869,12,-0.6693,22,0.29693,33,0.91744,33,1.06775,1,-3.9668,20,0.14108
ENSG00000113594,LIFR,78,0.50068,138,1.47499,43,-0.4746,41,-0.5392,123,1.27137,34,-0.8603,42,-0.4717,33,-0.8999
ENSG00000164327,RICTOR,29,0.03520,62,1.26880,24,-0.3144,31,0.14668,23,-0.3246,19,-0.6432,3,-3.0271,38,0.52143
ENSG00000113638,TTC33,0,-7.2335,31,-0.8495,44,-0.3384,52,-0.0465,31,-0.8205,85,0.82981,56,0.06535,82,0.77126
ENSG00000132356,PRKAA1,0,-5.5208,22,0.45834,19,0.32189,22,0.51502,14,-0.1781,20,0.32967,0,-7.3708,18,0.21996
ENSG00000145592,RPL37,4660,2.16559,3539,1.63394,1265,-0.0994,645,-1.1966,927,-0.5714,695,-1.0793,841,-0.7201,452,-1.7461
ENSG00000182836,PLCXD3,0,-7.0219,9,-2.3326,38,-0.3462,44,-0.0992,8,-2.5622,178,3.11658,0,-8.8706,10,-2.3154
ENSG00000083720,OXCT1,0,-7.8370,19,-2.1818,55,-0.6775,66,-0.3550,121,0.62031,123,0.73078,153,1.01041,102,0.38412
ENSG00000205765,C5orf51,0,-5.5607,27,0.77482,24,0.67284,16,-0.0119,19,0.19554,19,0.22582,0,-5.2825,17,0.03452
ENSG00000250722,SELENOP,883,2.86945,980,3.12869,38,-2.4580,40,-2.3980,93,-1.0463,28,-2.9288,22,-3.1218,8,-4.6089
ENSG00000172262,ZNF131,32,0.68794,11,-1.0141,18,-0.2433,22,0.04763,14,-0.6147,27,0.45396,10,-1.0721,25,0.32928
ENSG00000177453,NIM1K,0,-5.5687,7,-1.2761,13,-0.3638,17,0.02462,13,-0.3540,19,0.25112,17,0.02976,32,1.19957
ENSG00000112972,HMGCS1,0,-8.4781,64,-1.4471,124,-0.4827,157,-0.0923,151,-0.1438,176,0.11014,289,0.90370,284,0.99770
ENSG00000172239,PAIP1,43,-0.7281,71,0.03494,47,-0.6289,58,-0.2865,73,0.08268,82,0.29617,122,0.91587,73,0.09482
ENSG00000248092,NNT-AS1,3,-3.0414,44,0.73462,24,-0.2461,19,-0.5812,46,0.80028,47,0.95666,15,-0.8804,22,-0.3936
ENSG00000112992,NNT,11,-2.6814,37,-0.9556,76,0.17922,82,0.31397,103,0.65850,70,0.03098,75,0.14322,70,0.04550
ENSG00000251141,MRPS30-DT,0,-5.5427,6,-1.4280,11,-0.6542,26,0.85870,8,-1.0027,14,-0.2105,41,1.50121,19,0.23955
ENSG00000112996,MRPS30,49,0.46443,13,-1.5750,21,-0.8634,30,-0.3133,45,0.35011,52,0.62118,21,-0.8627,51,0.61546
ENSG00000272335,AC093297.2,0,-5.8100,19,-0.0841,15,-0.4758,12,-0.7947,33,0.83106,35,1.02629,9,-1.2393,27,0.53404
ENSG00000164588,HCN1,0,-7.2638,0,-7.5747,45,-0.3455,44,-0.3578,36,-0.6566,73,0.48996,57,0.05860,122,1.53947
ENSG00000151883,PARP8,0,-5.7716,7,-1.4362,16,-0.3337,28,0.63227,26,0.45185,29,0.72953,8,-1.2291,23,0.27894
ENSG00000164172,MOCS2,0,-7.9762,68,-0.4468,69,-0.4649,85,-0.0977,128,0.55856,114,0.41092,142,0.72609,105,0.26941
ENSG00000164258,NDUFS4,72,0.65281,66,0.51791,32,-0.6560,27,-0.9580,78,0.77964,44,-0.1572,89,1.00395,32,-0.6575
ENSG00000185305,ARL15,24,-0.0595,8,-1.6214,28,0.23117,27,0.16748,2,-3.2524,23,-0.0841,4,-2.5595,50,1.32732
ENSG00000067248,DHX29,17,-0.6111,32,0.39567,20,-0.3916,19,-0.4647,22,-0.2035,40,0.84451,12,-1.0829,30,0.31827
ENSG00000039123,MTREX,0,-6.7850,36,-0.1522,26,-0.6549,38,-0.0410,42,0.09245,46,0.26447,76,1.06014,49,0.38146
ENSG00000067113,PLPP1,100,1.41877,71,0.83243,16,-1.5919,26,-0.8036,67,0.72079,42,-0.0021,32,-0.4213,36,-0.2994
ENSG00000134352,IL6ST,182,0.50477,217,0.79566,102,-0.4395,96,-0.5487,257,1.07757,177,0.51375,52,-1.4250,67,-1.1099
ENSG00000062194,GPBP1,60,-0.2467,75,0.10739,54,-0.4332,59,-0.2959,86,0.31453,77,0.16103,111,0.73536,65,-0.1273
ENSG00000145632,PLK2,0,-8.4207,6,-4.3819,72,-0.8945,147,0.31460,60,-1.0996,136,0.17421,199,0.77537,252,1.36247
ENSG00000152932,RAB3C,0,-8.9567,6,-4.9787,101,-0.9462,155,-0.2382,82,-1.1957,516,2.20714,38,-2.3017,238,0.50884
ENSG00000113448,PDE4D,32,0.14920,2,-3.6364,22,-0.5126,24,-0.3587,20,-0.5658,37,0.39946,40,0.48484,47,0.84144
ENSG00000164182,NDUFAF2,22,-0.8930,61,0.68778,42,0.07198,37,-0.1064,58,0.58738,18,-1.2880,57,0.56475,43,0.14220
ENSG00000188725,SMIM15,0,-5.9427,35,0.74680,22,0.03486,25,0.27069,22,0.03255,22,0.05513,5,-2.2062,30,0.54014
ENSG00000130449,ZSWIM6,11,-1.6788,79,1.34473,29,-0.3098,49,0.60931,34,-0.0515,30,-0.2720,0,-7.8103,40,0.22023
ENSG00000068796,KIF2A,0,-6.6984,38,0.04232,34,-0.1227,42,0.20713,33,-0.1982,39,0.08392,46,0.33094,49,0.49455
ENSG00000086189,DIMT1,29,0.46828,22,0.05318,12,-0.9141,16,-0.5029,26,0.25413,17,-0.3815,54,1.50048,19,-0.2151
ENSG00000086200,IPO11,0,-5.4877,16,0.01756,12,-0.4416,25,0.86437,8,-0.9605,13,-0.3385,17,0.10498,24,0.72282
ENSG00000248285,AC122707.1,0,-5.6759,1,-3.6585,6,-1.7528,17,-0.0734,20,0.13040,15,-0.2486,68,2.28294,25,0.61134
ENSG00000153006,SREK1IP1,88,1.13471,50,0.19116,40,-0.1690,42,-0.0768,35,-0.3720,36,-0.3191,26,-0.7875,46,0.08817
ENSG00000153015,CWC27,85,1.71374,28,-0.1286,27,-0.1987,28,-0.1270,28,-0.1235,34,0.18533,26,-0.2603,10,-1.7130
ENSG00000113595,TRIM23,26,-1.4575,48,-0.5559,40,-0.8769,75,0.16137,64,-0.1029,78,0.23704,95,0.53025,100,0.68951
ENSG00000113597,TRAPPC13,0,-6.2931,33,0.27940,20,-0.5069,37,0.49295,42,0.67086,25,-0.1709,19,-0.6001,37,0.51761
ENSG00000197860,SGTB,0,-7.4715,12,-2.4475,74,0.25921,53,-0.2976,61,-0.0596,115,1.10218,38,-0.7848,84,0.48989
ENSG00000123213,NLN,0,-5.3667,20,0.49632,10,-0.6513,28,1.25317,5,-1.6224,17,0.28343,0,-7.2165,19,0.52356
ENSG00000112851,ERBIN,118,0.80053,242,2.09204,60,-0.3125,44,-0.8055,73,0.01458,71,-0.0292,33,-1.1987,24,-1.7391
ENSG00000153914,SREK1,162,1.80968,86,0.69435,33,-0.8747,49,-0.2019,35,-0.7181,57,0.04706,15,-1.9084,45,-0.3410
ENSG00000069020,MAST4,121,1.81230,13,-1.7048,29,-0.5881,24,-0.9007,73,0.90895,53,0.43988,14,-1.6465,32,-0.4300
ENSG00000145675,PIK3R1,21,-3.1999,96,-1.0208,145,-0.4259,257,0.57848,157,-0.2648,154,-0.3218,159,-0.2492,345,1.15701
ENSG00000145740,SLC30A5,4,-2.3760,23,0.09138,18,-0.3080,29,0.46796,17,-0.4063,31,0.58771,14,-0.7037,25,0.23521
ENSG00000134056,MRPS36,97,1.23021,43,-0.0981,32,-0.5968,32,-0.6216,85,0.99441,35,-0.4510,41,-0.1657,44,-0.0901
ENSG00000134058,CDK7,0,-5.2107,4,-1.5740,12,-0.1222,22,0.98313,10,-0.3901,12,-0.1259,11,-0.2241,19,0.63828
ENSG00000085231,AK6,0,-6.6589,28,-0.3980,32,-0.2036,29,-0.3849,73,1.15620,51,0.62166,39,0.14109,34,-0.0825
ENSG00000273841,TAF9,21,-1.6975,18,-1.8808,55,-0.2691,49,-0.4521,64,0.00308,84,0.48254,85,0.44372,103,0.86363
ENSG00000152942,RAD17,25,0.46912,20,0.07595,11,-0.8637,8,-1.4089,23,0.33174,28,0.74981,32,0.88292,15,-0.3726
ENSG00000145734,BDP1,8,-1.9190,14,-1.0677,51,1.02883,38,0.44743,10,-1.5964,20,-0.6068,16,-0.9216,42,0.65741
ENSG00000131844,MCCC2,0,-5.3854,14,-0.0446,15,0.06412,12,-0.3449,37,1.50894,14,-0.0483,9,-0.6970,16,0.20308
ENSG00000164326,CARTPT,0,-6.4889,2,-3.9912,20,-0.7782,4,-3.2254,22,-0.5361,111,2.75513,7,-2.3088,42,0.46558
ENSG00000131711,MAP1B,589,-1.0452,660,-0.8727,1350,0.26162,2020,1.02550,644,-0.9097,1194,0.04596,619,-0.9699,1159,-0.0055
ENSG00000113048,MRPS27,34,0.20659,25,-0.2888,20,-0.6898,24,-0.3952,35,0.24989,16,-0.9767,63,1.19829,42,0.58743
ENSG00000083312,TNPO1,66,-0.1113,79,0.16399,45,-0.7678,88,0.38029,68,-0.0768,87,0.34288,65,-0.1525,69,-0.0598
ENSG00000145741,BTF3,501,1.99593,289,0.99507,96,-0.8105,71,-1.2813,164,0.07086,118,-0.4823,135,-0.2299,111,-0.5833
ENSG00000171617,ENC1,50,-4.5711,45,-4.7174,561,-1.0978,698,-0.7507,860,-0.3770,625,-0.9277,3775,2.14774,2323,1.44995
ENSG00000049860,HEXB,99,1.58692,7,-2.4696,34,-0.1901,23,-0.8396,56,0.61646,32,-0.3131,23,-0.7538,48,0.38887
ENSG00000164347,GFM2,0,-6.0443,10,-1.3050,15,-0.7684,26,0.18626,30,0.37487,52,1.55128,8,-1.5496,23,0.00933
ENSG00000164346,NSA2,218,2.11380,77,0.28563,50,-0.4101,22,-1.7020,85,0.45058,47,-0.5088,61,-0.0894,45,-0.5985
ENSG00000198780,FAM169A,0,-7.7630,22,-1.9236,52,-0.6623,92,0.29334,53,-0.5907,162,1.39706,41,-0.9940,104,0.50899
ENSG00000113161,HMGCR,33,-2.1041,29,-2.2790,83,-0.8076,182,0.53773,95,-0.5421,129,-0.0759,117,-0.2126,277,1.38012
ENSG00000113163,CERT1,0,-7.2699,34,-0.7452,59,0.11471,51,-0.1433,50,-0.1533,55,0.00384,94,0.85482,77,0.60176
ENSG00000122008,POLK,49,1.81236,32,1.06037,9,-0.9715,16,-0.0847,18,0.15053,7,-1.3518,4,-1.9439,16,-0.0704
ENSG00000164252,AGGF1,0,-6.8219,24,-0.7791,31,-0.4338,44,0.15689,44,0.14643,61,0.73442,48,0.26767,48,0.30260
ENSG00000113231,PDE8B,24,-2.0239,11,-3.1056,50,-1.0229,51,-0.9827,136,0.60604,90,-0.0662,386,2.52681,90,-0.0655
ENSG00000164253,WDR41,0,-6.1938,25,-0.0482,23,-0.1803,20,-0.4156,16,-0.6994,43,0.90978,13,-1.0031,42,0.87239
ENSG00000171530,TBCA,279,0.52239,158,-0.3719,164,-0.3452,203,0.01920,174,-0.2252,196,-0.0424,180,-0.1722,247,0.36558
ENSG00000132842,AP3B1,0,-5.5133,34,1.23099,15,-0.0661,8,-1.0521,22,0.48273,9,-0.9244,36,1.30848,18,0.15338
ENSG00000085365,SCAMP1,0,-8.6265,52,-1.7118,124,-0.4403,175,0.15511,129,-0.3341,244,0.76070,121,-0.4423,269,0.95287
ENSG00000152409,JMY,0,-5.9716,25,0.15845,31,0.61572,23,0.06694,24,0.11679,26,0.27469,10,-1.1568,23,0.08421
ENSG00000152413,HOMER1,1,-6.4432,1,-5.9046,88,-0.3392,101,-0.1054,114,0.08034,95,-0.2152,251,1.40101,179,0.93001
ENSG00000164329,TENT2,17,-0.1114,25,0.49929,11,-0.8224,7,-1.5061,14,-0.3865,28,0.77130,14,-0.3541,28,0.77685
ENSG00000177034,MTX3,0,-5.7182,8,-1.1957,16,-0.2816,12,-0.6452,41,1.26977,4,-2.4040,49,1.59892,31,0.91122
ENSG00000113296,THBS4,0,-5.5513,16,-0.0438,30,1.07231,17,0.07226,22,0.43920,20,0.37126,1,-3.2977,12,-0.5145
ENSG00000164300,SERINC5,4,-2.7294,156,3.25029,18,-0.7326,20,-0.5608,29,0.05339,22,-0.3914,0,-8.1346,13,-1.2613
ENSG00000039319,ZFYVE16,81,1.71545,116,2.43417,20,-0.6205,21,-0.5593,21,-0.5090,7,-2.2463,0,-6.0024,18,-0.7831
ENSG00000249042,AC008771.1,0,-6.2531,9,-1.6017,20,-0.5339,18,-0.6778,29,0.13398,48,1.03967,52,1.06052,32,0.28353
ENSG00000228716,DHFR,0,-5.5515,48,1.78935,17,0.07835,19,0.21864,5,-1.8303,6,-1.5819,30,0.94135,16,-0.0741
ENSG00000113318,MSH3,0,-5.2766,15,0.18148,25,1.16100,7,-1.0721,10,-0.3955,14,0.02317,18,0.43379,13,-0.0132
ENSG00000113319,RASGRF2,0,-6.8660,43,0.04109,23,-0.9587,11,-2.1265,50,0.28626,53,0.42323,153,2.26082,40,-0.0506
ENSG00000145687,SSBP2,22,-1.6918,39,-0.8846,37,-1.0313,57,-0.3344,90,0.41553,87,0.39934,75,0.12456,122,1.04860
ENSG00000186468,RPS23,4121,2.55517,2440,1.51477,731,-0.5041,337,-1.7259,727,-0.4739,559,-0.9389,601,-0.7626,344,-1.6946
ENSG00000174695,TMEM167A,66,-0.3910,91,0.11786,65,-0.4373,85,0.00876,103,0.30317,108,0.43366,53,-0.7310,94,0.17032
ENSG00000038427,VCAN,39,-0.3207,238,2.94450,40,-0.2797,34,-0.5782,35,-0.4634,40,-0.2922,0,-8.9086,16,-1.6882
ENSG00000164176,EDIL3,81,-1.5500,1083,2.87134,98,-1.3473,97,-1.3672,170,-0.4385,176,-0.4213,306,0.48461,162,-0.5534
ENSG00000127184,COX7C,580,0.06809,566,0.02916,521,-0.1123,330,-0.8664,729,0.43309,663,0.31041,934,0.83995,417,-0.4838
ENSG00000145715,RASA1,0,-6.7078,31,-0.2915,21,-0.9298,55,0.70271,56,0.65461,34,-0.1557,45,0.28639,48,0.42955
ENSG00000134480,CCNH,69,0.15072,50,-0.3315,28,-1.2775,75,0.33608,77,0.33625,80,0.43324,72,0.22339,57,-0.1621
ENSG00000247828,TMEM161B-AS1,24,-1.1863,39,-0.4489,43,-0.3226,49,-0.0984,64,0.31260,72,0.56910,63,0.30672,54,0.06003
ENSG00000245526,LINC00461,0,-6.7511,15,-1.4457,34,-0.2275,26,-0.6325,48,0.34920,47,0.37183,87,1.35075,48,0.40261
ENSG00000081189,MEF2C,125,-1.7054,15,-4.7343,352,-0.1601,212,-0.9877,373,-0.0574,560,0.67144,606,0.72365,635,0.91321
ENSG00000153140,CETN3,71,1.70775,39,0.68214,26,0.02630,19,-0.5080,32,0.33361,23,-0.1750,13,-0.9963,8,-1.7984
ENSG00000176055,MBLAC2,0,-6.4427,15,-1.0991,16,-1.0592,34,0.17286,22,-0.4957,44,0.62223,11,-1.5587,68,1.49690
ENSG00000164199,ADGRV1,0,-6.3119,3,-3.1721,34,0.30669,26,-0.1354,115,2.47019,26,-0.1120,13,-1.1187,18,-0.7665
ENSG00000113369,ARRDC3,0,-5.6678,39,1.24947,23,0.46477,17,-0.1169,6,-1.6374,23,0.40820,4,-2.2085,21,0.23979
ENSG00000237187,NR2F1-AS1,0,-6.6352,12,-1.6309,32,-0.2352,41,0.20079,60,0.80466,38,0.08902,49,0.47460,47,0.44357
ENSG00000175745,NR2F1,137,0.31562,35,-1.7560,102,-0.1676,146,0.46325,141,0.35619,105,-0.1211,104,-0.1251,113,0.01750
ENSG00000113391,FAM172A,0,-6.7738,33,-0.2699,28,-0.5249,50,0.42474,53,0.48786,46,0.29582,68,0.88278,33,-0.2776
ENSG00000133302,SLF1,4,-2.2000,1,-3.6054,12,-0.5842,23,0.43378,19,0.12243,17,-0.0430,38,1.23799,23,0.44166
ENSG00000175471,MCTP1,0,-6.6389,6,-2.5693,27,-0.4332,84,1.68773,13,-1.4585,26,-0.5221,26,-0.4877,53,0.72160
ENSG00000198677,TTC37,78,0.73198,40,-0.3373,41,-0.2999,47,-0.0805,47,-0.0889,60,0.33799,54,0.12309,39,-0.3919
ENSG00000164292,RHOBTB3,0,-7.0767,136,1.74945,59,0.36249,31,-0.7357,135,1.72476,34,-0.5873,27,-0.8727,16,-1.7092
ENSG00000173221,GLRX,46,1.33917,14,-0.5871,17,-0.2576,10,-1.0706,13,-0.6978,21,0.08294,15,-0.4076,28,0.60847
ENSG00000118985,ELL2,56,0.36248,98,1.31330,29,-0.7047,29,-0.6678,20,-1.2208,48,0.12964,67,0.67451,39,-0.2241
ENSG00000175426,PCSK1,0,-6.1371,0,-8.1871,21,-0.3105,41,0.89695,4,-2.5072,46,1.12761,3,-3.1160,39,0.79746
ENSG00000153113,CAST,113,2.38653,42,0.60464,26,-0.2000,29,-0.0219,12,-1.2894,16,-0.9704,0,-8.1589,20,-0.6262
ENSG00000113441,LNPEP,63,-0.1832,45,-0.7035,42,-0.8445,124,1.03394,38,-0.9365,74,0.07519,29,-1.3227,97,0.56073
ENSG00000174136,RGMB,0,-8.2078,19,-2.5456,65,-0.8044,65,-0.8235,97,-0.1396,189,1.06664,215,1.15496,153,0.66098
ENSG00000174132,FAM174A,0,-6.8895,33,-0.4004,39,-0.1550,42,0.00260,42,0.00342,55,0.47198,24,-0.8606,68,0.86684
ENSG00000145730,PAM,176,0.09084,21,-3.0323,104,-0.7720,64,-1.5384,169,0.02788,311,1.18144,270,0.78483,198,0.31458
ENSG00000145725,PPIP5K2,0,-6.0689,14,-0.7688,17,-0.5832,23,-0.0663,34,0.55865,42,1.04953,6,-1.8862,34,0.61907
ENSG00000181751,C5orf30,0,-6.9954,51,0.18594,34,-0.5005,39,-0.2648,33,-0.5080,46,0.02921,48,0.07368,89,1.24836
ENSG00000184349,EFNA5,0,-5.1808,8,-0.6173,16,0.44455,24,1.14380,8,-0.7078,15,0.29446,0,-7.0313,13,0.04185
ENSG00000145743,FBXL17,0,-7.8971,30,-1.5775,86,0.01080,84,-0.0300,110,0.40269,103,0.32258,71,-0.2946,135,0.82933
ENSG00000198961,PJA2,55,-2.8028,190,-0.9884,275,-0.4575,379,0.08322,250,-0.5683,392,0.14622,304,-0.2652,720,1.31364
ENSG00000112893,MAN2A1,37,0.39627,137,2.81819,12,-1.3887,25,-0.2371,14,-1.0897,17,-0.8330,1,-4.0856,24,-0.3064
ENSG00000164209,SLC25A46,35,-1.7974,57,-1.0743,65,-0.9540,176,0.76440,94,-0.3279,101,-0.2386,118,0.03259,201,1.01907
ENSG00000134987,WDR36,80,2.52316,8,-1.2206,14,-0.5542,13,-0.5699,19,0.03525,10,-1.0735,1,-3.4116,23,0.32330
ENSG00000152495,CAMK4,0,-7.6831,19,-2.0279,61,-0.3098,67,-0.1654,71,-0.0496,56,-0.4655,115,0.70726,156,1.43503
ENSG00000164211,STARD4,0,-5.7344,13,-0.5825,16,-0.2623,27,0.66692,8,-1.2928,24,0.43247,9,-1.1010,30,0.87350
ENSG00000134986,NREP,32,-0.8059,20,-1.4740,55,-0.0033,67,0.34902,24,-1.2697,106,1.23781,7,-3.0617,60,0.15286
ENSG00000224032,EPB41L4A-AS1,23,-1.1637,101,1.15745,33,-0.6990,23,-1.2400,34,-0.5620,88,1.04318,94,1.02629,29,-0.8711
ENSG00000134982,APC,2,-5.7746,89,-0.3776,161,0.62970,162,0.63993,199,0.91097,108,-0.0865,78,-0.5729,66,-0.8975
ENSG00000153037,SRP19,0,-7.1205,45,-0.1587,39,-0.3949,51,0.03416,72,0.59778,59,0.29610,75,0.65144,53,0.12439
ENSG00000129625,REEP5,164,-0.8874,185,-0.7036,219,-0.4817,222,-0.4615,368,0.36961,441,0.75149,273,-0.1038,373,0.43807
ENSG00000172795,DCP2,0,-6.6106,18,-1.0222,40,0.24553,35,-0.0040,24,-0.5932,46,0.48714,15,-1.2931,60,1.00717
ENSG00000047188,YTHDC2,0,-5.8959,10,-1.1039,22,0.06170,26,0.34098,24,0.22690,20,-0.0824,5,-1.9449,39,1.13352
ENSG00000080709,KCNN2,0,-5.5851,9,-0.9043,13,-0.4377,13,-0.3800,14,-0.2703,18,0.07073,53,1.91755,19,0.23562
ENSG00000152503,TRIM36,91,-0.1345,9,-3.5754,63,-0.7444,133,0.52194,93,-0.1017,124,0.39775,20,-2.3781,169,0.97624
ENSG00000164221,CCDC112,11,-1.1820,33,0.51905,12,-1.1276,27,0.25141,23,-0.0140,32,0.52758,11,-1.1096,32,0.52325
ENSG00000145780,FEM1C,0,-6.1465,39,0.71476,14,-0.9843,18,-0.5046,55,1.26957,33,0.46847,41,0.77742,18,-0.5228
ENSG00000134970,TMED7,128,0.69339,125,0.65627,51,-0.7891,54,-0.7140,131,0.73540,76,-0.1366,64,-0.3875,91,0.17068
ENSG00000129596,CDO1,0,-7.1484,9,-2.4934,33,-0.7149,40,-0.3962,78,0.68751,66,0.45270,108,1.24430,68,0.52209
ENSG00000145782,ATG12,111,1.32595,40,-0.3501,31,-0.7685,37,-0.5008,47,-0.0997,54,0.13657,65,0.42391,45,-0.1604
ENSG00000177879,AP3S1,220,0.78861,56,-1.3458,82,-0.8292,177,0.48828,116,-0.2282,131,-0.0540,71,-0.9874,188,0.59572
ENSG00000145781,COMMD10,67,2.08646,1,-3.5504,12,-0.7530,18,-0.1240,14,-0.5209,19,-0.0839,16,-0.3321,20,0.00284
ENSG00000092421,SEMA6A,13,-1.2071,110,2.35607,35,0.36103,12,-1.3414,9,-1.7736,36,0.43355,0,-8.1744,22,-0.4448
ENSG00000172869,DMXL1,41,0.38075,39,0.30591,23,-0.5421,30,-0.0958,53,0.79723,27,-0.2997,17,-0.9319,37,0.25841
ENSG00000133835,HSD17B4,50,-0.4411,141,1.22424,35,-1.0531,47,-0.5937,116,0.89422,91,0.55276,49,-0.4668,49,-0.4981
ENSG00000205302,SNX2,80,0.86082,32,-0.5901,23,-1.1224,52,0.17517,47,0.01422,55,0.27317,37,-0.3482,53,0.20744
ENSG00000064652,SNX24,54,1.72568,12,-0.7460,13,-0.6093,17,-0.2277,9,-1.1105,24,0.37362,0,-7.6211,24,0.40155
ENSG00000151292,CSNK1G3,0,-6.5660,27,-0.3538,35,0.05288,40,0.31686,17,-1.0650,49,0.65410,25,-0.4652,44,0.48385
ENSG00000155324,GRAMD2B,2,-3.8571,53,1.12718,20,-0.4809,39,0.70628,98,2.27295,11,-1.4218,5,-2.4059,10,-1.5213
ENSG00000164904,ALDH7A1,86,0.75144,79,0.62866,66,0.35509,28,-1.0769,94,0.91089,49,-0.1405,38,-0.5174,30,-0.9388
ENSG00000164902,PHAX,0,-6.9562,46,0.07377,33,-0.5144,40,-0.1603,53,0.27938,48,0.13432,88,1.11960,51,0.25806
ENSG00000164241,C5orf63,2,-6.8050,105,-1.6118,629,1.39901,729,1.73916,163,-0.9537,226,-0.4961,40,-3.0285,81,-2.0994
ENSG00000145794,MEGF10,49,1.17859,67,1.73118,11,-1.2567,9,-1.4831,83,2.13370,11,-1.2717,4,-2.4832,11,-1.2853
ENSG00000245937,LINC01184,0,-5.7805,44,1.34774,18,-0.0781,30,0.80970,23,0.27060,14,-0.5415,2,-3.2731,19,-0.0421
ENSG00000064651,SLC12A2,60,0.26824,264,3.04660,36,-0.5873,37,-0.5487,19,-1.4512,34,-0.6712,10,-2.4100,22,-1.3226
ENSG00000066583,ISOC1,0,-5.5938,14,-0.3096,8,-1.1809,17,0.02055,22,0.42485,39,1.59618,0,-7.2134,20,0.26595
ENSG00000169567,HINT1,404,-0.1536,411,-0.1268,311,-0.6017,291,-0.7143,549,0.33147,509,0.23094,841,1.03530,462,0.06166
ENSG00000186687,LYRM7,5,-3.2611,35,-0.5236,45,-0.1296,55,0.20326,29,-0.7964,84,1.01866,57,0.25359,45,-0.1410
ENSG00000158985,CDC42SE2,0,-8.7371,122,-0.3584,131,-0.2634,211,0.56656,128,-0.2842,182,0.29877,120,-0.3805,212,0.57909
ENSG00000158987,RAPGEF6,30,0.35934,44,0.96049,8,-1.7198,29,0.35062,8,-1.6196,20,-0.2957,44,0.95872,24,-0.0089
ENSG00000217128,FNIP1,0,-6.1984,53,1.13723,15,-0.9290,22,-0.2818,24,-0.1230,25,-0.0621,54,1.17465,29,0.20846
ENSG00000164398,ACSL6,0,-7.3680,8,-4.2226,108,-0.5212,124,-0.2913,360,1.48183,277,1.17911,112,-0.4277,137,-0.1323
