Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000099860,GADD45B,69,-1.1478,204,0.70778,692,2.91291,17,-3.4944,123,-0.2729,31,-2.4628
ENSG00000176533,GNG7,1,-6.5172,204,0.87318,105,-0.4055,94,-0.6871,170,0.35190,165,0.33921
ENSG00000176490,DIRAS1,21,-2.9776,204,0.52741,10,-4.0141,207,0.55919,118,-0.4605,180,0.23054
ENSG00000104969,SGTA,1,-6.2067,204,1.44305,89,-0.3220,86,-0.4531,85,-0.4013,81,-0.5181
ENSG00000172009,THOP1,61,-0.8221,204,1.60002,29,-1.9281,78,-0.5329,43,-1.3552,83,-0.3852
ENSG00000104964,TLE5,523,-0.1721,204,-1.8307,869,0.64683,664,0.26354,684,0.25341,869,0.74093
ENSG00000088256,GNA11,1,-6.1315,204,1.34907,215,1.04994,83,-0.5867,48,-1.3213,62,-0.9968
ENSG00000161082,CELF5,1,-7.5267,204,-0.5783,101,-1.5435,465,1.16984,272,-0.0275,333,0.33214
ENSG00000141905,NFIC,19,-2.9963,204,0.73736,142,-0.0234,99,-0.6938,140,-0.0468,188,0.48237
ENSG00000105325,FZR1,1,-5.9701,204,1.96814,81,-0.2126,62,-0.7599,38,-1.3817,54,-0.9058
ENSG00000161091,MFSD12,6,-4.2691,204,1.42012,70,-0.7059,98,-0.2345,57,-1.0155,90,-0.3625
ENSG00000186111,PIP5K1C,1,-6.5492,204,0.81977,275,1.12725,119,-0.2974,110,-0.3762,89,-0.7594
ENSG00000007264,MATK,227,0.93355,204,1.01940,6,-4.5465,122,-0.1009,42,-1.6906,81,-0.7828
ENSG00000167654,ATCAY,1,-6.9431,204,0.21453,25,-2.9616,295,1.05814,174,-0.0811,160,-0.2387
ENSG00000167658,EEF2,496,0.05239,204,-1.5160,825,0.88893,520,0.16250,600,0.35908,593,0.38209
ENSG00000178951,ZBTB7A,76,-1.8875,204,-0.4884,175,-0.6405,367,0.70387,241,-0.1389,348,0.50717
ENSG00000126934,MAP2K2,75,-1.4172,204,0.12990,61,-1.7214,267,0.71352,185,-0.0462,183,-0.0725
ENSG00000105255,FSD1,1,-6.1545,204,1.55045,0,-7.2395,124,0.32643,52,-1.0815,64,-0.8531
ENSG00000008382,MPND,22,-2.0790,204,2.20283,57,-0.6621,46,-1.1406,24,-1.9163,54,-0.8018
ENSG00000141985,SH3GL1,1,-6.2299,204,1.39660,106,-0.0794,102,-0.1801,35,-1.7655,85,-0.4711
ENSG00000167671,UBXN6,106,-0.6128,204,0.53918,56,-1.5737,181,0.28413,156,-0.0173,130,-0.3325
ENSG00000167680,SEMA6B,186,-0.2633,204,-0.1488,138,-0.7191,321,0.82068,161,-0.4815,179,-0.3575
ENSG00000141965,FEM1A,1,-5.8856,204,2.18593,71,-0.3369,56,-0.8120,62,-0.5479,26,-1.9486
ENSG00000130254,SAFB2,254,1.28838,204,1.25586,52,-1.2453,71,-0.9312,28,-2.1749,67,-0.9249
ENSG00000160633,SAFB,1,-6.2542,204,1.34887,17,-2.8440,131,0.28617,73,-0.6823,77,-0.6510
ENSG00000130255,RPL36,1093,0.14466,204,-2.6666,2425,1.50306,1006,0.01668,1024,0.04114,1403,0.62714
ENSG00000174917,MICOS13,1,-6.7939,204,0.43367,162,-0.0304,177,0.13656,139,-0.2744,187,0.21854
ENSG00000167733,HSD11B1L,3,-5.5651,204,0.53341,77,-1.0985,183,0.30488,128,-0.3324,183,0.26979
ENSG00000196365,LONP1,82,-0.0881,204,2.22349,26,-1.8483,36,-1.5274,41,-1.1454,44,-1.1314
ENSG00000174886,NDUFA11,104,-1.1574,204,-0.1537,372,0.85680,242,0.19278,181,-0.3099,214,-0.0473
ENSG00000031823,RANBP3,113,0.07330,204,1.49359,47,-1.2632,72,-0.7403,31,-1.8595,84,-0.4363
ENSG00000130382,MLLT1,1,-6.2625,204,1.33268,79,-0.5715,65,-1.0319,116,0.03025,127,0.19046
ENSG00000125656,CLPP,70,-0.4742,204,1.89510,79,-0.2849,59,-0.8883,54,-0.8663,28,-1.9576
ENSG00000125652,ALKBH7,1,-5.9872,204,1.92632,111,0.26646,33,-1.8114,120,0.38138,47,-1.1400
ENSG00000125651,GTF2F1,1,-5.9606,204,1.99151,82,-0.1865,74,-0.4291,31,-1.6700,36,-1.5458
ENSG00000088247,KHSRP,1,-6.1951,204,1.46657,156,0.58419,85,-0.4774,56,-1.0194,60,-0.9979
ENSG00000125648,SLC25A23,478,0.57238,204,-0.9158,203,-0.7757,420,0.46955,380,0.20046,378,0.21208
ENSG00000104833,TUBB4A,379,-0.3422,204,-1.4888,264,-0.9005,944,1.67788,377,-0.3543,364,-0.4464
ENSG00000171105,INSR,2,-5.6697,204,1.81861,116,0.27585,55,-1.0420,43,-1.2634,68,-0.6176
ENSG00000198816,ZNF358,132,0.03447,204,0.99905,115,-0.1884,73,-1.0311,112,-0.2299,117,-0.1756
ENSG00000032444,PNPLA6,1,-6.2250,204,1.40632,45,-1.3730,89,-0.4215,87,-0.3907,106,-0.0832
ENSG00000229833,PET100,1,-6.6025,204,0.73227,224,0.71038,148,0.04681,138,-0.0786,86,-0.8642
ENSG00000181029,TRAPPC5,157,-0.2804,204,0.16007,142,-0.4345,196,0.08234,245,0.42668,162,-0.2540
ENSG00000142459,EVI5L,38,-1.5082,204,1.63036,12,-3.1530,81,-0.4686,49,-1.1260,91,-0.2153
ENSG00000183248,PRR36,9,-3.5937,204,1.63575,0,-7.1696,104,0.01900,69,-0.6159,66,-0.7555
ENSG00000260001,TGFBR3L,36,-1.3368,204,2.24410,1,-5.9914,58,-0.7342,49,-0.8894,40,-1.2521
ENSG00000178531,CTXN1,323,-0.2068,204,-1.0745,189,-1.0248,615,1.15677,410,0.17240,335,-0.1627
ENSG00000066044,ELAVL1,68,-0.6899,204,1.55750,82,-0.4023,85,-0.4226,49,-1.1605,49,-1.2547
ENSG00000167775,CD320,1,-6.3101,204,1.24164,496,2.61955,28,-2.4207,33,-1.9417,37,-1.8704
ENSG00000267855,NDUFA7,241,0.77434,204,0.65067,77,-1.0318,119,-0.4387,164,0.14152,99,-0.6950
ENSG00000233927,RPS28,965,-0.0418,204,-2.6550,2409,1.50502,849,-0.2974,1168,0.26445,1597,0.90022
ENSG00000185236,RAB11B,59,-1.4185,204,0.64167,222,0.62946,135,-0.2132,104,-0.5765,127,-0.2922
ENSG00000099785,MARCH2,92,-0.2636,204,1.45507,111,0.02507,54,-1.2673,48,-1.2663,90,-0.3425
ENSG00000099783,HNRNPM,240,0.90521,204,0.83690,142,0.04149,74,-1.1264,105,-0.4358,101,-0.5424
ENSG00000198258,UBL5,292,-0.0935,204,-0.7766,374,0.30072,406,0.57216,450,0.60622,230,-0.5100
ENSG00000127445,PIN1,109,-1.3812,204,-0.5221,130,-1.1204,425,1.01686,300,0.17963,264,-0.0291
ENSG00000105088,OLFM2,1,-6.3759,204,1.12004,19,-2.7563,105,-0.3186,186,0.65958,114,-0.1427
ENSG00000080573,COL5A3,1,-5.8775,204,2.20772,40,-1.2100,31,-1.7667,161,1.00695,27,-1.8982
ENSG00000130813,SHFL,30,-1.8088,204,1.79671,123,0.37083,55,-1.0500,25,-2.0573,62,-0.7713
ENSG00000130811,EIF3G,195,0.57496,204,0.86747,181,0.45004,101,-0.5664,85,-0.7410,64,-1.2506
ENSG00000105364,MRPL4,1,-6.1738,204,1.50875,26,-2.1400,115,0.13415,61,-0.8633,69,-0.7524
ENSG00000105376,ICAM5,309,1.16005,204,0.59728,64,-1.3453,180,0.33173,91,-0.8113,36,-2.3071
ENSG00000267673,FDX2,1,-5.7781,204,2.49724,11,-2.8990,45,-1.0703,44,-0.9348,47,-0.9289
ENSG00000105401,CDC37,13,-3.1674,204,1.35749,200,0.93613,84,-0.5527,39,-1.6127,64,-0.9510
ENSG00000065989,PDE4A,8,-3.4551,204,2.10546,21,-2.1976,62,-0.6864,32,-1.5483,64,-0.5703
ENSG00000079999,KEAP1,235,1.42556,204,1.70410,4,-4.7129,37,-1.7214,51,-1.0351,47,-1.2416
ENSG00000129355,CDKN2D,29,-2.7562,204,0.22397,10,-4.1882,301,1.12099,98,-0.9636,178,-0.0434
ENSG00000129353,SLC44A2,44,-1.5703,204,1.09469,214,0.88016,47,-1.7157,201,0.78010,81,-0.7288
ENSG00000267100,ILF3-DT,1,-5.8712,204,2.22542,2,-5.5139,54,-0.8770,40,-1.1708,70,-0.3647
ENSG00000129351,ILF3,88,-0.7200,204,0.79632,91,-0.6798,160,0.25945,88,-0.7184,95,-0.6706
ENSG00000142453,CARM1,8,-3.9547,204,1.28494,98,-0.2676,106,-0.1747,79,-0.5944,82,-0.5992
ENSG00000127616,SMARCA4,1,-6.2142,204,1.42783,59,-0.9540,84,-0.5119,71,-0.6800,109,-0.0140
ENSG00000105518,TMEM205,1,-6.3761,204,1.11973,154,0.34930,98,-0.4450,129,0.06577,85,-0.6233
ENSG00000105520,PLPPR2,376,0.14790,204,-0.9518,249,-0.5006,582,1.20178,324,-0.0860,231,-0.6687
ENSG00000130175,PRKCSH,5,-4.6504,204,1.09464,251,1.16225,85,-0.7080,94,-0.4418,77,-0.8000
ENSG00000196361,ELAVL3,101,-1.6174,204,-0.6773,14,-4.4751,439,0.88319,294,0.00801,441,0.76252
ENSG00000130165,ELOF1,53,-0.7911,204,2.13906,21,-2.1761,52,-0.9789,54,-0.7722,42,-1.2458
ENSG00000105583,WDR83OS,1,-6.4357,204,1.01335,161,0.36004,118,-0.1666,125,-0.0414,81,-0.7703
ENSG00000105576,TNPO2,155,-0.3891,204,0.05172,197,-0.0145,210,0.11782,168,-0.2572,210,0.10273
ENSG00000123144,TRIR,162,0.03617,204,0.53084,131,-0.2956,134,-0.3189,134,-0.2587,149,-0.0974
ENSG00000198356,GET3,1,-6.0447,204,1.69816,55,-0.9402,99,-0.0329,61,-0.7795,42,-1.4179
ENSG00000171223,JUNB,163,-1.0440,204,-0.8446,1876,3.49029,84,-2.2799,409,0.38661,114,-1.6869
ENSG00000167815,PRDX2,119,-1.6555,204,-1.0002,283,-0.3436,600,1.21041,433,0.33172,314,-0.2017
ENSG00000105613,MAST1,59,-0.8025,204,1.73443,1,-6.4286,75,-0.5346,36,-1.5287,82,-0.3284
ENSG00000179115,FARSA,1,-5.8383,204,2.31766,0,-6.9331,62,-0.5874,66,-0.4040,35,-1.4349
ENSG00000179218,CALR,13,-4.0644,204,0.00624,655,2.04967,161,-0.4401,252,0.34860,109,-1.0293
ENSG00000179262,RAD23A,7,-4.3584,204,0.88678,186,0.51349,126,-0.1359,112,-0.2982,98,-0.5583
ENSG00000179271,GADD45GIP1,102,-0.5207,204,0.76491,120,-0.2660,131,-0.1637,122,-0.2384,110,-0.4500
ENSG00000008441,NFIX,152,0.07838,204,0.72466,53,-1.5338,76,-1.1667,175,0.30135,188,0.47256
ENSG00000160877,NACC1,88,-0.5895,204,1.02438,42,-1.6850,141,0.18600,102,-0.3600,73,-0.9448
ENSG00000141837,CACNA1A,2,-5.9010,204,0.63264,115,-0.4221,219,0.80603,89,-0.8122,92,-0.8266
ENSG00000104979,C19orf53,40,-2.2682,204,0.25133,200,0.16498,239,0.59547,173,-0.0634,120,-0.6879
ENSG00000141858,SAMD1,1,-5.9473,204,2.02511,107,0.25251,29,-1.9791,43,-1.1476,79,-0.2469
ENSG00000072062,PRKACA,1,-6.5687,204,0.78756,119,-0.2649,163,0.29366,107,-0.4325,113,-0.3867
ENSG00000072071,ADGRL1,1,-7.3514,204,-0.3402,122,-1.0615,412,1.19480,189,-0.3975,258,0.10294
ENSG00000123143,PKN1,46,-1.0849,204,1.97593,89,-0.0615,35,-1.6886,51,-0.9272,60,-0.7406
ENSG00000123159,GIPC1,6,-3.9845,204,1.70975,123,0.32624,74,-0.5839,47,-1.1529,49,-1.1987
ENSG00000132002,DNAJB1,119,-0.6738,204,0.20513,136,-0.4665,148,-0.4202,375,1.18213,170,-0.1395
ENSG00000099797,TECR,325,0.77682,204,0.02126,213,0.08849,117,-0.9923,397,1.12134,160,-0.3936
ENSG00000099795,NDUFB7,61,-1.9123,204,-0.0993,220,0.04522,253,0.33943,326,0.67996,190,-0.2072
ENSG00000105135,ILVBL,1,-5.9350,204,2.05612,143,0.73062,29,-1.9517,85,-0.1052,36,-1.4899
ENSG00000074181,NOTCH3,84,-1.4548,204,-0.1293,1640,4.43540,6,-5.4678,11,-4.3330,14,-4.1643
ENSG00000141867,BRD4,13,-3.7391,204,0.37318,133,-0.3778,221,0.55249,100,-0.8181,173,0.03720
ENSG00000011243,AKAP8L,3,-5.2068,204,1.58641,102,-0.0409,94,-0.2162,59,-0.8701,48,-1.2931
ENSG00000011451,WIZ,1,-5.9428,204,2.03655,83,-0.1458,37,-1.5740,70,-0.4132,64,-0.6020
ENSG00000167460,TPM4,186,0.46778,204,0.82006,440,2.00400,38,-2.1872,33,-2.1755,73,-1.0627
ENSG00000105058,FAM32A,74,-0.6116,204,1.43233,125,0.19979,76,-0.6850,67,-0.7771,53,-1.1983
ENSG00000072958,AP1M1,1,-6.4032,204,1.07090,101,-0.3450,137,0.17233,71,-0.8887,95,-0.4865
ENSG00000085872,CHERP,9,-3.3947,204,2.11381,64,-0.5324,67,-0.5387,28,-1.7772,36,-1.4836
ENSG00000127526,SLC35E1,51,-1.0261,204,1.76123,97,-0.0345,71,-0.6100,57,-0.8559,30,-1.9340
ENSG00000214046,SMIM7,1,-5.8411,204,2.30949,14,-2.7075,63,-0.5617,27,-1.7115,47,-0.9880
ENSG00000072954,TMEM38A,12,-3.1035,204,1.81738,0,-6.7655,106,0.17256,66,-0.6002,31,-1.8167
ENSG00000127511,SIN3B,1,-6.2898,204,1.28022,32,-1.9385,148,0.49735,42,-1.5504,75,-0.7390
ENSG00000105393,BABAM1,19,-2.8507,204,0.98600,159,0.31979,127,-0.0466,76,-0.8249,92,-0.5807
ENSG00000127220,ABHD8,130,0.24596,204,1.40147,21,-2.4755,75,-0.7434,59,-0.9652,90,-0.3674
ENSG00000130312,MRPL34,1,-5.9889,204,1.92232,56,-0.8127,71,-0.5344,62,-0.6483,47,-1.1344
ENSG00000130311,DDA1,1,-6.4036,204,1.07017,63,-1.0587,172,0.66083,88,-0.5648,53,-1.4141
ENSG00000130304,SLC27A1,1,-5.8759,204,2.21218,58,-0.6340,33,-1.6896,115,0.44550,38,-1.3726
ENSG00000130477,UNC13A,198,0.03545,204,0.10399,45,-2.1995,288,0.86874,175,-0.1548,116,-0.8521
ENSG00000130479,MAP1S,1,-6.2188,204,1.41892,80,-0.5040,97,-0.2636,62,-0.8841,87,-0.4169
ENSG00000105640,RPL18A,1011,1.40044,204,-1.3725,934,1.25735,251,-1.0212,484,0.15354,522,0.30725
ENSG00000007080,CCDC124,103,0.01551,204,1.65936,42,-1.3467,61,-0.9508,54,-0.9768,66,-0.7418
ENSG00000105642,KCNN1,1,-6.4823,204,0.93256,83,-0.7257,139,0.09544,93,-0.5555,128,-0.0676
ENSG00000105643,ARRDC2,1,-6.0621,204,1.75141,294,1.87149,27,-2.2272,27,-1.9840,40,-1.4799
ENSG00000099308,MAST3,284,-0.7203,204,-1.4157,295,-0.6622,869,1.55961,384,-0.2522,391,-0.2480
ENSG00000105647,PIK3R2,1,-6.4080,204,1.06233,63,-1.0751,122,-0.0704,88,-0.5579,130,0.05516
ENSG00000105649,RAB3A,244,-0.4974,204,-0.9149,140,-1.3345,652,1.59034,241,-0.5131,247,-0.5222
ENSG00000130522,JUND,124,-2.2291,204,-1.7094,1224,1.37277,718,0.59879,595,0.15164,620,0.24412
ENSG00000130520,LSM4,137,-0.2577,204,0.47897,132,-0.3196,200,0.44082,102,-0.7185,98,-0.8349
ENSG00000130511,SSBP4,6,-4.8847,204,0.20523,125,-0.5968,278,0.89841,189,0.04439,129,-0.5999
ENSG00000105701,FKBP8,1,-7.4144,204,-0.4218,351,0.52359,315,0.44765,240,-0.0931,323,0.43433
ENSG00000105700,KXD1,25,-2.0438,204,1.84812,81,-0.2686,68,-0.6574,60,-0.7355,40,-1.4247
ENSG00000221983,UBA52,825,0.54307,204,-1.8476,1188,1.16419,575,-0.0504,585,-0.0115,776,0.50134
ENSG00000006016,CRLF1,109,0.04570,204,1.56294,0,-7.2432,55,-1.1835,202,1.07268,37,-1.6840
ENSG00000006015,REX1BD,1,-6.3100,204,1.24178,82,-0.5568,125,0.11260,91,-0.3986,69,-0.9049
ENSG00000105696,TMEM59L,232,-0.9470,204,-1.3275,189,-1.2542,907,1.86782,435,0.02566,259,-0.8426
ENSG00000105662,CRTC1,1,-6.4640,204,0.96408,45,-1.6101,157,0.36593,113,-0.2298,101,-0.4456
ENSG00000005007,UPF1,1,-6.1329,204,1.59605,152,0.61016,100,-0.0829,43,-1.3596,20,-2.5798
ENSG00000223802,CERS1,1,-5.8656,204,2.23990,0,-6.9608,44,-1.2181,62,-0.5274,74,-0.2809
ENSG00000105669,COPE,27,-2.5042,204,0.73005,59,-1.3778,159,0.18588,206,0.56883,106,-0.5227
ENSG00000064607,SUGP2,77,-0.9487,204,0.75842,16,-3.2083,193,0.62849,131,-0.1365,80,-0.9755
ENSG00000130287,NCAN,110,-0.4793,204,0.64775,49,-1.6923,116,-0.4795,322,1.27627,104,-0.6238
ENSG00000186010,NDUFA13,202,-0.9744,204,-1.1314,505,0.45636,471,0.44381,513,0.48290,470,0.38041
ENSG00000250067,YJEFN3,168,-0.1648,204,0.18068,44,-2.1726,288,0.96056,121,-0.6656,120,-0.7467
ENSG00000167232,ZNF91,924,2.90369,204,0.07703,20,-3.4096,117,-0.9476,80,-1.3669,85,-1.3713
ENSG00000169021,UQCRFS1,59,-1.5074,204,0.52565,214,0.48176,137,-0.2838,159,0.00780,145,-0.1583
ENSG00000131943,C19orf12,30,-2.1390,204,1.13787,86,-0.5475,140,0.26572,68,-0.9157,68,-0.9910
ENSG00000105176,URI1,145,0.63636,204,1.80090,0,-7.1351,36,-1.7186,80,-0.3208,65,-0.6790
ENSG00000178904,DPY19L3,1,-5.8776,204,2.20741,37,-1.3120,58,-0.7681,85,-0.0404,27,-1.8904
ENSG00000105185,PDCD5,36,-1.7980,204,1.27179,55,-1.1528,115,-0.0332,93,-0.3528,72,-0.8024
ENSG00000130881,LRP3,1,-5.7126,204,2.71155,0,-6.8076,39,-1.2172,39,-1.0707,44,-0.9650
ENSG00000124299,PEPD,9,-3.5235,204,1.67257,151,0.63523,50,-1.2591,95,-0.1129,51,-1.1272
ENSG00000257103,LSM14A,68,-0.5761,204,1.75224,77,-0.3996,51,-1.1967,52,-1.0043,66,-0.6987
ENSG00000105220,GPI,364,0.01507,204,-1.0397,309,-0.2401,523,0.80308,348,-0.0544,382,0.10175
ENSG00000126261,UBA2,15,-2.9811,204,1.30059,116,0.00394,107,-0.1528,73,-0.7019,67,-0.9055
ENSG00000089335,ZNF302,1,-5.8678,204,2.23453,24,-1.9509,56,-0.8118,67,-0.4062,42,-1.1930
ENSG00000105711,SCN1B,179,0.80611,204,1.45795,3,-4.9567,78,-0.6334,55,-1.0436,60,-1.0067
ENSG00000153902,LGI4,120,-0.0729,204,1.07908,27,-2.2829,95,-0.5304,207,0.82039,65,-1.0851
ENSG00000266964,FXYD1,92,-1.3315,204,-0.1523,196,-0.1863,185,-0.3307,451,1.19314,258,0.28375
ENSG00000221946,FXYD7,28,-3.1470,204,-0.2328,80,-1.5984,371,1.07159,118,-1.0304,288,0.40647
ENSG00000105698,USF2,4,-4.9449,204,0.86097,87,-0.6987,132,-0.0657,146,0.10510,130,-0.0903
ENSG00000105695,MAG,1,-5.8314,204,2.33737,41,-1.1007,15,-2.8666,28,-1.6632,102,0.34051
ENSG00000105677,TMEM147,43,-1.3642,204,1.55217,134,0.37688,70,-0.7719,100,-0.0814,33,-1.8644
ENSG00000283907,AD000090.1,501,2.32615,204,0.87796,7,-4.3206,47,-1.8259,34,-2.0679,100,-0.5210
ENSG00000126254,RBM42,117,0.20049,204,1.64058,67,-0.6531,56,-1.0947,70,-0.5898,49,-1.2311
ENSG00000126267,COX6B1,1,-7.1477,204,-0.0889,202,-0.0813,276,0.53967,295,0.52402,204,-0.0795
ENSG00000205155,PSENEN,1,-5.8719,204,2.22292,85,-0.0416,42,-1.2881,56,-0.6894,39,-1.3188
ENSG00000105290,APLP1,216,-1.1109,204,-1.3895,468,0.08296,836,1.48919,406,-0.1412,339,-0.4636
ENSG00000105270,CLIP3,348,-0.2435,204,-1.2438,190,-1.1713,715,1.29544,458,0.19037,361,-0.2096
ENSG00000105258,POLR2I,149,-0.2583,204,0.29503,205,0.23922,133,-0.5306,193,0.14133,191,0.14024
ENSG00000105254,TBCB,100,-1.2471,204,-0.1954,141,-0.7244,319,0.74565,257,0.21267,205,-0.1598
ENSG00000126247,CAPNS1,94,-1.3872,204,-0.2574,456,1.11461,271,0.31015,205,-0.1985,190,-0.3456
ENSG00000161281,COX7A1,7,-4.2652,204,0.87998,266,1.10860,119,-0.2512,82,-0.7793,85,-0.7816
ENSG00000011332,DPF1,1,-6.4687,204,0.95590,23,-2.5886,166,0.48283,57,-1.2820,129,-0.0367
ENSG00000167642,SPINT2,1,-6.6796,204,0.60941,120,-0.3714,189,0.44190,95,-0.7277,142,-0.1286
ENSG00000167641,PPP1R14A,16,-3.1387,204,0.97736,529,2.53735,18,-3.2202,20,-2.7900,103,-0.4038
ENSG00000099341,PSMD8,1,-6.3412,204,1.18361,90,-0.4605,107,-0.2240,161,0.46090,71,-0.8907
ENSG00000178982,EIF3K,1,-6.6970,204,0.58158,259,0.84411,129,-0.3464,194,0.36346,124,-0.3825
ENSG00000130402,ACTN4,54,-2.3528,204,-0.4626,1178,2.80645,227,-0.2619,99,-1.4681,117,-1.3117
ENSG00000104823,ECH1,142,0.37127,204,1.36959,66,-0.8307,66,-0.9632,89,-0.3720,66,-0.8901
ENSG00000104824,HNRNPL,1,-6.4170,204,1.04638,190,0.64727,127,-0.0001,73,-0.8649,71,-0.9649
ENSG00000068903,SIRT2,230,0.35597,204,0.20211,114,-0.7424,135,-0.5785,252,0.50715,206,0.20226
ENSG00000179134,SAMD4B,142,0.08172,204,0.89544,139,0.04853,100,-0.5590,88,-0.6580,102,-0.4831
ENSG00000063322,MED29,1,-6.2823,204,1.29460,88,-0.4301,89,-0.4966,112,-0.0576,97,-0.3006
ENSG00000128016,ZFP36,177,0.11517,204,0.43541,711,2.68288,21,-3.3413,194,0.26106,29,-2.7459
ENSG00000105193,RPS16,235,-0.8374,204,-1.2282,1369,2.15783,292,-0.6077,462,0.21625,441,0.16011
ENSG00000196235,SUPT5H,1,-6.1758,204,1.50604,106,-0.0187,86,-0.4233,67,-0.7240,69,-0.7403
ENSG00000105197,TIMM50,1,-5.9378,204,2.04910,58,-0.6886,67,-0.5631,53,-0.8323,38,-1.4296
ENSG00000176396,EID2,54,-0.8360,204,1.97476,0,-7.0622,86,-0.1615,44,-1.1510,28,-1.8988
ENSG00000105204,DYRK1B,141,0.56641,204,1.76355,8,-3.6694,71,-0.6317,26,-2.0259,46,-1.2714
ENSG00000105202,FBL,1,-5.8175,204,2.37793,71,-0.2614,42,-1.2278,45,-0.9696,34,-1.4816
ENSG00000013275,PSMC4,1,-5.9888,204,1.92238,195,1.20922,47,-1.2486,37,-1.4239,26,-2.0366
ENSG00000130758,MAP3K10,1,-6.5581,204,0.80511,1,-6.5172,166,0.35038,101,-0.5142,164,0.28536
ENSG00000174521,TTC9B,1,-7.0774,204,-0.0852,18,-3.6330,332,0.98148,229,0.11906,242,0.22962
ENSG00000105221,AKT2,61,-0.6471,204,2.01401,77,-0.2840,36,-1.6185,51,-0.9005,51,-0.9669
ENSG00000105223,PLD3,286,-0.6100,204,-1.3087,166,-1.4346,830,1.61452,442,0.07021,330,-0.4271
ENSG00000160460,SPTBN4,1,-6.3991,204,1.05745,68,-0.9561,165,0.55198,66,-1.0111,76,-0.8547
ENSG00000105245,NUMBL,88,-0.5021,204,1.15401,16,-3.0052,171,0.71697,51,-1.3346,31,-2.1595
ENSG00000167578,RAB4B,69,-0.5591,204,1.74089,122,0.31940,58,-0.9697,36,-1.5647,41,-1.4364
ENSG00000269858,EGLN2,147,0.24949,204,1.07034,37,-1.8384,110,-0.2565,81,-0.6764,89,-0.5956
ENSG00000167601,AXL,1,-5.9582,204,1.99750,168,0.98278,9,-3.6506,116,0.35916,46,-1.1484
ENSG00000105323,HNRNPUL1,1,-6.3664,204,1.13739,154,0.36371,87,-0.6466,114,-0.1201,105,-0.2739
ENSG00000105372,RPS19,564,0.02102,204,-1.7564,1716,1.95967,419,-0.5391,604,0.12939,687,0.37908
ENSG00000105404,RABAC1,33,-2.6784,204,0.06252,351,0.94757,226,0.27767,259,0.43698,119,-0.8497
ENSG00000105409,ATP1A3,155,-0.9235,204,-0.6142,75,-2.0132,552,1.60076,178,-0.7150,216,-0.4559
ENSG00000105737,GRIK5,39,-1.9419,204,0.81651,73,-0.9909,158,0.24672,83,-0.8067,128,-0.1487
ENSG00000105723,GSK3A,1,-6.4046,204,1.06844,49,-1.4411,157,0.45370,76,-0.7884,89,-0.5849
ENSG00000079432,CIC,143,0.50564,204,1.59951,19,-2.5589,63,-0.9269,41,-1.4304,72,-0.6171
ENSG00000105429,MEGF8,1,-6.0131,204,1.86455,0,-6.9217,83,-0.2709,87,-0.1570,53,-0.9847
ENSG00000167378,IRGQ,1,-5.9620,204,1.98406,72,-0.3992,63,-0.7174,66,-0.5170,40,-1.3626
ENSG00000131116,ZNF428,1,-6.0902,204,1.68857,0,-7.1842,83,-0.3850,90,-0.1927,82,-0.3663
ENSG00000105767,CADM4,71,-0.8565,204,1.10524,8,-3.9398,74,-0.9417,154,0.34352,150,0.33326
ENSG00000130204,TOMM40,48,-1.0407,204,1.89434,64,-0.6154,56,-0.9797,74,-0.3867,41,-1.3684
ENSG00000130203,APOE,795,-0.8162,204,-3.1184,1481,0.15410,1101,-0.3826,5719,2.65541,1441,0.12290
ENSG00000130208,APOC1,1,-6.4105,204,1.02617,34,-2.0071,117,-0.1801,237,1.01143,88,-0.6362
ENSG00000234906,APOC2,1,-5.7951,204,2.44499,25,-1.7863,34,-1.5743,119,0.59849,25,-1.9211
ENSG00000104853,CLPTM1,26,-2.6890,204,0.57299,80,-1.0118,166,0.13935,289,1.02967,100,-0.7383
ENSG00000007047,MARK4,1,-5.8931,204,2.16579,3,-4.6540,62,-0.6657,70,-0.3542,50,-0.9465
ENSG00000104866,PPP1R37,1,-5.9031,204,2.13941,0,-6.9817,77,-0.2762,49,-0.9180,43,-1.2054
ENSG00000012061,ERCC1,1,-5.8426,204,2.30542,2,-5.2123,55,-0.8163,12,-2.9112,74,-0.2515
ENSG00000125744,RTN2,7,-3.6985,204,2.20668,0,-6.8372,58,-0.7654,33,-1.4656,68,-0.4255
ENSG00000125743,SNRPD2,92,-1.0529,204,0.22533,469,1.60621,155,-0.3142,138,-0.4328,115,-0.7719
ENSG00000185800,DMWD,1,-6.5878,204,0.75624,151,0.08173,165,0.29329,87,-0.7780,114,-0.3838
ENSG00000125755,SYMPK,7,-3.7629,204,2.20754,25,-1.8548,56,-0.8214,28,-1.7235,61,-0.6065
ENSG00000176182,MYPOP,1,-5.8158,204,2.38318,34,-1.3826,46,-1.0910,48,-0.8438,44,-1.0472
ENSG00000104967,NOVA2,14,-3.0476,204,1.48866,16,-2.7932,119,0.19432,66,-0.7638,62,-0.9183
ENSG00000011485,PPP5C,140,0.13661,204,1.01271,147,0.20820,115,-0.2129,69,-0.9657,52,-1.4858
