cell_type_anno,cluster_sn,cluster_xenium,n_genes,cor,p_value,n_genes_FDR05,cor_FDR05,p_value_FDR05,cluster_match,FDR,FDR_fdr05
Macro,Inhib.Chandelier,Macro,75,-0.20258890469416782,0.0813669580905254,NA,NA,NA,FALSE,0.30512609283947023,NA
Macro,Inhib.SST,Macro,105,-0.1954074227659133,0.04589463864986746,NA,NA,NA,FALSE,0.21203323056238768,NA
Micro.2,Astro.1,Micro.2,271,0.1928225164604587,0.0014502443998338811,NA,NA,NA,FALSE,0.019706262138919208,NA
Micro.2,Astro.2,Micro.2,184,0.2970931016547552,4.5613887653794e-5,13,-0.038461538461538464,0.9062021238782842,FALSE,0.001816691042763175,0.9598687833355961
Micro.2,Astro.3,Micro.2,217,0.289664923876229,1.5824049989491367e-5,NA,NA,NA,FALSE,8.703227494220252e-4,NA
Micro.2,Astro.4,Micro.2,166,-0.04301539309114521,0.581764945227569,NA,NA,NA,FALSE,0.8287365621886966,NA
Micro.2,Astro.5,Micro.2,80,0.1908345053914674,0.08996600067211019,NA,NA,NA,FALSE,0.3247210336758977,NA
Micro.2,Macro,Micro.2,80,0.31629160806375994,0.00441913765924109,NA,NA,NA,FALSE,0.045572357110923736,NA
Micro.2,Micro.1,Micro.2,183,0.21814518339821262,0.0030678293409767046,NA,NA,NA,FALSE,0.03473865577282445,NA
Micro.2,Micro.2,Micro.2,206,0.04509123605377041,0.519542880178481,NA,NA,NA,TRUE,0.7854345897986199,NA
Micro.2,Micro.3,Micro.2,146,0.2698446974444006,0.0010268699410982247,NA,NA,NA,FALSE,0.01540304911647337,NA
Micro.2,Micro.4,Micro.2,135,0.2379670276070628,0.005550202040606988,NA,NA,NA,FALSE,0.05297920129670306,NA
Micro.2,Micro.5,Micro.2,69,0.16086956521739132,0.18625111935343577,NA,NA,NA,FALSE,0.481252892289079,NA
Micro.2,OPC.1,Micro.2,229,0.06833711390684798,0.302920212875362,NA,NA,NA,FALSE,0.6091546168709573,NA
Micro.2,OPC.2,Micro.2,192,0.0683374928790386,0.34596499441831174,NA,NA,NA,FALSE,0.6550648664805738,NA
Micro.2,OPC.3,Micro.2,240,0.03966995954790881,0.5405410414041575,NA,NA,NA,FALSE,0.8067116244553515,NA
Micro.2,OPC.4,Micro.2,202,0.1052594414650641,0.13590798462145132,NA,NA,NA,FALSE,0.41006087873105734,NA
Micro.2,OPC.5,Micro.2,67,0.2933993135924655,0.016263828949528762,NA,NA,NA,FALSE,0.10795817492359609,NA
Micro.2,Oligo.1,Micro.2,235,0.034572387583566816,0.5977219282709945,NA,NA,NA,FALSE,0.8358562978570914,NA
Micro.2,Oligo.2,Micro.2,216,0.05556627252051108,0.4161796201876369,NA,NA,NA,FALSE,0.7106012819291799,NA
Micro.2,Oligo.3,Micro.2,258,0.09933691075669178,0.11139858425676606,60,0.23867741039177556,0.06645264942083555,FALSE,0.37565121540446955,0.23062978328407632
Micro.2,Oligo.4,Micro.2,234,0.061553914991957184,0.34827193991450694,NA,NA,NA,FALSE,0.6562056942924234,NA
Micro.2,Oligo.5,Micro.2,231,0.14770050039915109,0.024847097583274892,NA,NA,NA,FALSE,0.14277809805314676,NA
Micro.2,Vasc.Endo,Micro.2,115,0.08887398406060129,0.34438586953102135,NA,NA,NA,FALSE,0.654219867283437,NA
Micro.2,Vasc.VLMC,Micro.2,145,0.10092111478507321,0.2268299386272683,NA,NA,NA,FALSE,0.5240895440392664,NA
Micro.2,Excit.L2,Micro.2,285,0.08728143613243686,0.14154484099189446,NA,NA,NA,FALSE,0.4191904906298413,NA
Micro.2,Excit.L2_5.mix,Micro.2,318,0.16291667218644065,0.0036117606683650654,NA,NA,NA,FALSE,0.03972936735201572,NA
Micro.2,Excit.L2_5.RELN,Micro.2,208,0.04804958580702288,0.4903826352175363,NA,NA,NA,FALSE,0.761279494188514,NA
Micro.2,Excit.L5.RELN,Micro.2,230,-0.019668161722462083,0.7665379830697632,NA,NA,NA,FALSE,0.9146191843446038,NA
Micro.2,Excit.L5.RORB,Micro.2,266,0.08965396318865852,0.14469127935595374,NA,NA,NA,FALSE,0.4236766822752967,NA
Micro.2,Excit.L6.CT,Micro.2,232,-0.015524064510301009,0.8139244309144243,NA,NA,NA,FALSE,0.9312919664398238,NA
Micro.2,Excit.L6b,Micro.2,234,0.0633212281280951,0.33458635687117805,NA,NA,NA,FALSE,0.6417752829396065,NA
Micro.2,Inhib.LAMP5_LHX6,Micro.2,223,-0.036486919334452965,0.5875602428492961,NA,NA,NA,FALSE,0.8310562213435434,NA
Micro.2,Inhib.PVALB,Micro.2,238,0.08305846569335851,0.20151140692437725,NA,NA,NA,FALSE,0.4952035638247994,NA
Micro.2,Inhib.VIP,Micro.2,297,0.10903520970635064,0.06058109633560204,NA,NA,NA,FALSE,0.2588528049529528,NA
Micro.2,Inhib.Chandelier,Micro.2,151,-0.047866852561868255,0.559052725760031,NA,NA,NA,FALSE,0.8181117967261643,NA
Micro.2,Inhib.SST,Micro.2,201,0.07108024235259347,0.31571131329187746,NA,NA,NA,FALSE,0.6249967300100289,NA
Micro.3,Astro.1,Micro.3,140,0.13432901095536948,0.11350846249018172,NA,NA,NA,FALSE,0.37565121540446955,NA
Micro.3,Astro.2,Micro.3,104,0.3346207190867385,5.534005355582162e-4,NA,NA,NA,FALSE,0.010652960309495661,NA
Micro.3,Astro.3,Micro.3,120,0.3333842627960274,2.1511556062259418e-4,NA,NA,NA,FALSE,0.005176218177481173,NA
Micro.3,Astro.4,Micro.3,89,0.14058563159686757,0.188475872947686,NA,NA,NA,FALSE,0.4835424405769366,NA
Micro.3,Astro.5,Micro.3,46,0.37403638606228795,0.010861278688785624,NA,NA,NA,FALSE,0.0836318459036493,NA
Micro.3,Macro,Micro.3,63,0.15164170506912442,0.23483326728213758,NA,NA,NA,FALSE,0.5328731310626108,NA
Micro.3,Micro.1,Micro.3,130,0.39094620983490147,5.090817755198058e-6,NA,NA,NA,FALSE,5.173085180939166e-4,NA
Micro.3,Micro.2,Micro.3,128,0.3419417231276323,8.5963930635946e-5,NA,NA,NA,FALSE,0.002836809710986218,NA
Micro.3,Micro.3,Micro.3,109,0.29393012695764986,0.001997848069702815,NA,NA,NA,TRUE,0.025639050227852796,NA
Micro.3,Micro.4,Micro.3,102,0.34778994746990405,3.6975690983811566e-4,NA,NA,NA,FALSE,0.008212869824288914,NA
Micro.3,Micro.5,Micro.3,53,0.28632478632478625,0.0380283584334964,NA,NA,NA,FALSE,0.18973146817487652,NA
Micro.3,OPC.1,Micro.3,121,0.19437068147947434,0.03280193579190737,NA,NA,NA,FALSE,0.17143093140114485,NA
Micro.3,OPC.2,Micro.3,105,0.13532034003732116,0.16846266739152851,NA,NA,NA,FALSE,0.45144867943669476,NA
Micro.3,OPC.3,Micro.3,124,0.2305712037765539,0.010122848765611597,NA,NA,NA,FALSE,0.07981046682210287,NA
Micro.3,OPC.4,Micro.3,108,0.11686530052302152,0.22801581421898964,NA,NA,NA,FALSE,0.5256652004449761,NA
Micro.3,OPC.5,Micro.3,32,-0.05498533724340176,0.7644346627386194,NA,NA,NA,FALSE,0.9146191843446038,NA
Micro.3,Oligo.1,Micro.3,123,0.1380415575705202,0.1277420605885576,NA,NA,NA,FALSE,0.3959683762169456,NA
Micro.3,Oligo.2,Micro.3,114,0.09581417954273913,0.3100604503247995,NA,NA,NA,FALSE,0.621735798828374,NA
Micro.3,Oligo.3,Micro.3,126,0.22339107611548556,0.012064141449860386,37,0.4241346609767662,0.009404407210369626,FALSE,0.08932104727300479,0.06935750317647599
Micro.3,Oligo.4,Micro.3,119,0.15872382851445666,0.08469399449599281,NA,NA,NA,FALSE,0.31094105352289264,NA
Micro.3,Oligo.5,Micro.3,116,0.2381347787644639,0.010196379836888099,NA,NA,NA,FALSE,0.07981046682210287,NA
Micro.3,Vasc.Endo,Micro.3,59,0.36873173582700186,0.004273787214032456,NA,NA,NA,FALSE,0.04487476574734079,NA
Micro.3,Vasc.VLMC,Micro.3,71,0.03497652582159624,0.7716820382704503,NA,NA,NA,FALSE,0.9157667621759109,NA
Micro.3,Excit.L2,Micro.3,134,0.2022893053529346,0.01921901508427283,NA,NA,NA,FALSE,0.12130034110565638,NA
Micro.3,Excit.L2_5.mix,Micro.3,158,0.11574649468555234,0.14742240349805294,NA,NA,NA,FALSE,0.4256821901006279,NA
Micro.3,Excit.L2_5.RELN,Micro.3,98,-0.14494832609707423,0.1542168016289872,NA,NA,NA,FALSE,0.43233108223660255,NA
Micro.3,Excit.L5.RELN,Micro.3,105,0.23993365125440594,0.013867410971219934,NA,NA,NA,FALSE,0.0938909153557608,NA
Micro.3,Excit.L5.RORB,Micro.3,124,0.26794649881982696,0.002702651928453767,NA,NA,NA,FALSE,0.032516281014209385,NA
Micro.3,Excit.L6.CT,Micro.3,104,0.09200896191187453,0.35234569587579223,NA,NA,NA,FALSE,0.6587221798069129,NA
Micro.3,Excit.L6b,Micro.3,108,0.013404212752579383,0.8903427488892884,NA,NA,NA,FALSE,0.9627666876797015,NA
Micro.3,Inhib.LAMP5_LHX6,Micro.3,105,0.17832262077545094,0.06882844442906128,NA,NA,NA,FALSE,0.2757350240858394,NA
Micro.3,Inhib.PVALB,Micro.3,114,7.411757558575163e-4,0.9937796037996411,NA,NA,NA,FALSE,0.9969390922111566,NA
Micro.3,Inhib.VIP,Micro.3,144,0.21372076199662407,0.010226795748633095,NA,NA,NA,FALSE,0.07981046682210287,NA
Micro.3,Inhib.Chandelier,Micro.3,68,0.12802992709088826,0.2973631970585932,NA,NA,NA,FALSE,0.6091546168709573,NA
Micro.3,Inhib.SST,Micro.3,95,0.03601623740201568,0.7285254160215278,NA,NA,NA,FALSE,0.8904199529152007,NA
Micro.5,Astro.1,Micro.5,273,0.16586730144050882,0.006064577519222847,NA,NA,NA,FALSE,0.056036696277619105,NA
Micro.5,Astro.2,Micro.5,184,0.23027489356783723,0.0017038508264252117,13,0.13736263736263737,0.6560003501857622,FALSE,0.022620088557714017,0.8063337637699994
Micro.5,Astro.3,Micro.5,217,0.26115432855592663,1.0466728311239729e-4,NA,NA,NA,FALSE,0.00326731654040051,NA
Micro.5,Astro.4,Micro.5,166,-0.012906060824681416,0.8687891862002076,NA,NA,NA,FALSE,0.9466523679823017,NA
Micro.5,Astro.5,Micro.5,80,0.16078293483356773,0.15397504032063683,NA,NA,NA,FALSE,0.43233108223660255,NA
Micro.5,Macro,Micro.5,80,0.23872480075011718,0.033195109848742764,NA,NA,NA,FALSE,0.17270428772656707,NA
Micro.5,Micro.1,Micro.5,183,0.27826361094358243,1.449124214809494e-4,NA,NA,NA,FALSE,0.00429163709770504,NA
Micro.5,Micro.2,Micro.5,206,0.03919529697618631,0.5756275030646488,NA,NA,NA,FALSE,0.8287365621886966,NA
Micro.5,Micro.3,Micro.5,146,0.3333770352732497,4.342363057140418e-5,NA,NA,NA,FALSE,0.0017912247610704225,NA
Micro.5,Micro.4,Micro.5,135,0.21597405131206715,0.012007027894046321,NA,NA,NA,FALSE,0.08932104727300479,NA
Micro.5,Micro.5,Micro.5,69,0.14651077822433323,0.22907576172782396,NA,NA,NA,TRUE,0.5270567824614276,NA
Micro.5,OPC.1,Micro.5,231,-0.004355614400591912,0.9474691838686398,NA,NA,NA,FALSE,0.9921368153837524,NA
Micro.5,OPC.2,Micro.5,192,0.0668607411225348,0.35650584294284854,NA,NA,NA,FALSE,0.6600114641869075,NA
Micro.5,OPC.3,Micro.5,241,0.06232725215184665,0.33505670615808025,NA,NA,NA,FALSE,0.6417752829396065,NA
Micro.5,OPC.4,Micro.5,202,0.09408233669481204,0.18276479521814645,NA,NA,NA,FALSE,0.47476387480289767,NA
Micro.5,OPC.5,Micro.5,67,0.15939021470189163,0.19714554352096356,NA,NA,NA,FALSE,0.49113071040258544,NA
Micro.5,Oligo.1,Micro.5,236,0.02371785800691113,0.7168012101076001,NA,NA,NA,FALSE,0.8824661293736283,NA
Micro.5,Oligo.2,Micro.5,218,0.033460379493695666,0.6229297084423598,NA,NA,NA,FALSE,0.8457426268158034,NA
Micro.5,Oligo.3,Micro.5,261,0.06146016833039734,0.32239650366730493,60,0.28841344818005005,0.025776482515179784,FALSE,0.6343576860915455,0.1382556789450552
Micro.5,Oligo.4,Micro.5,235,0.05728129305482353,0.3817716933242691,NA,NA,NA,FALSE,0.6791897082970262,NA
Micro.5,Oligo.5,Micro.5,232,0.09683944884477666,0.14134219958411226,NA,NA,NA,FALSE,0.4191904906298413,NA
Micro.5,Vasc.Endo,Micro.5,115,0.07553854651621558,0.42179093922032646,NA,NA,NA,FALSE,0.7113491026798057,NA
Micro.5,Vasc.VLMC,Micro.5,145,0.06319477247677531,0.449720959706534,NA,NA,NA,FALSE,0.7277125671092811,NA
Micro.5,Excit.L2,Micro.5,292,0.04354391625332031,0.45832341098356894,NA,NA,NA,FALSE,0.7332585466657981,NA
Micro.5,Excit.L2_5.mix,Micro.5,326,0.18660507163236945,7.227874912686546e-4,NA,NA,NA,FALSE,0.012648781097201455,NA
Micro.5,Excit.L2_5.RELN,Micro.5,213,-0.03467232596779762,0.6145536238657034,NA,NA,NA,FALSE,0.8450233429930453,NA
Micro.5,Excit.L5.RELN,Micro.5,236,0.016468021198993914,0.8011621821034033,NA,NA,NA,FALSE,0.9271967137569447,NA
Micro.5,Excit.L5.RORB,Micro.5,273,0.1260008776110107,0.03752636954835232,NA,NA,NA,FALSE,0.18844763838411707,NA
Micro.5,Excit.L6.CT,Micro.5,237,-0.04370883732166971,0.5028062309252199,NA,NA,NA,FALSE,0.7722751748939641,NA
Micro.5,Excit.L6b,Micro.5,241,0.07908165014917186,0.22107980291125331,NA,NA,NA,FALSE,0.5211166782908114,NA
Micro.5,Inhib.LAMP5_LHX6,Micro.5,227,-0.029342243761913463,0.6598925165701038,NA,NA,NA,FALSE,0.8562872931692366,NA
Micro.5,Inhib.PVALB,Micro.5,244,0.09678946259742513,0.13157119853678217,NA,NA,NA,FALSE,0.4028503148235227,NA
Micro.5,Inhib.VIP,Micro.5,304,0.06836637934716681,0.23449570951762727,NA,NA,NA,FALSE,0.5328731310626108,NA
Micro.5,Inhib.Chandelier,Micro.5,154,-0.05983883289386136,0.4605841358887066,NA,NA,NA,FALSE,0.734841250127906,NA
Micro.5,Inhib.SST,Micro.5,206,-0.0014050043413055492,0.9840028136075276,NA,NA,NA,FALSE,0.9950308319466985,NA
OPC.2,Astro.1,OPC.2,271,0.1338150881508815,0.027688205926781534,NA,NA,NA,FALSE,0.15177053709129618,NA
OPC.2,Astro.2,OPC.2,186,0.30266633720144154,2.9254204490968224e-5,14,0.39780219780219783,0.16015338146137414,FALSE,0.001351544247482732,0.41935973383658814
OPC.2,Astro.3,OPC.2,219,0.28172335393649967,2.5077697451756e-5,NA,NA,NA,FALSE,0.0012593365459468776,NA
OPC.2,Astro.4,OPC.2,167,-0.01037340121821761,0.8940519333593969,NA,NA,NA,FALSE,0.962946702180319,NA
OPC.2,Astro.5,OPC.2,82,0.27549765457493935,0.012466761850054629,NA,NA,NA,FALSE,0.08959242921139207,NA
OPC.2,Macro,OPC.2,78,0.13825415091237872,0.22687859049318895,NA,NA,NA,FALSE,0.5240895440392664,NA
OPC.2,Micro.1,OPC.2,182,0.335376334561191,4.217989704423387e-6,NA,NA,NA,FALSE,5.173085180939166e-4,NA
OPC.2,Micro.2,OPC.2,200,0.2880402010050252,3.812857357899089e-5,NA,NA,NA,FALSE,0.0016310556475457214,NA
OPC.2,Micro.3,OPC.2,145,0.2801330499133995,6.731444906377963e-4,NA,NA,NA,FALSE,0.012340982328359599,NA
OPC.2,Micro.4,OPC.2,134,0.31658000723201046,2.085577802340614e-4,NA,NA,NA,FALSE,0.005125196514262572,NA
OPC.2,Micro.5,OPC.2,68,0.17421842195671258,0.15505136660539418,NA,NA,NA,FALSE,0.43355762996825564,NA
OPC.2,OPC.1,OPC.2,235,0.20160429785384712,0.0019307924378432271,NA,NA,NA,FALSE,0.025056913097853115,NA
OPC.2,OPC.2,OPC.2,195,0.18584537700885267,0.00937380266600079,NA,NA,NA,TRUE,0.07571148307154484,NA
OPC.2,OPC.3,OPC.2,246,0.20858646213496757,0.0010204637796825166,NA,NA,NA,FALSE,0.01540304911647337,NA
OPC.2,OPC.4,OPC.2,205,0.17173043974871502,0.01390073292280095,NA,NA,NA,FALSE,0.0938909153557608,NA
OPC.2,OPC.5,OPC.2,69,-0.2160029229082938,0.07475376008370137,NA,NA,NA,FALSE,0.2868458235769936,NA
OPC.2,Oligo.1,OPC.2,238,0.18723771485184293,0.0037912486360319195,NA,NA,NA,FALSE,0.04054529791311914,NA
OPC.2,Oligo.2,OPC.2,221,0.11948703125173712,0.07631296225793391,NA,NA,NA,FALSE,0.2900856031498363,NA
OPC.2,Oligo.3,OPC.2,262,0.15421208502938033,0.012515169944485552,61,0.39169751454257007,0.0019352563973330963,FALSE,0.08959242921139207,0.02283602548853054
OPC.2,Oligo.4,OPC.2,239,0.18909760556942443,0.0033854838756815944,NA,NA,NA,FALSE,0.037963435693322736,NA
OPC.2,Oligo.5,OPC.2,232,0.185289329584135,0.004686568998463106,NA,NA,NA,FALSE,0.047306450918908595,NA
OPC.2,Vasc.Endo,OPC.2,117,0.11175800626414302,0.22992586619362473,NA,NA,NA,FALSE,0.5273585994474221,NA
OPC.2,Vasc.VLMC,OPC.2,147,-0.02437872594428368,0.7691946115520868,NA,NA,NA,FALSE,0.9157667621759109,NA
OPC.2,Excit.L2,OPC.2,289,0.12724018613530605,0.03063904831327636,NA,NA,NA,FALSE,0.16307880553840642,NA
OPC.2,Excit.L2_5.mix,OPC.2,323,0.1966467746518898,3.8690365671368465e-4,NA,NA,NA,FALSE,0.008426065971778144,NA
OPC.2,Excit.L2_5.RELN,OPC.2,211,-0.05845862980799939,0.3978968420863701,NA,NA,NA,FALSE,0.6952660402568192,NA
OPC.2,Excit.L5.RELN,OPC.2,236,0.08756225264416823,0.17992331246693688,NA,NA,NA,FALSE,0.47201292655145655,NA
OPC.2,Excit.L5.RORB,OPC.2,275,0.10705576873142728,0.07635153537450236,NA,NA,NA,FALSE,0.2900856031498363,NA
OPC.2,Excit.L6.CT,OPC.2,239,-0.0337321120916986,0.6035851197379052,NA,NA,NA,FALSE,0.8399286907196151,NA
OPC.2,Excit.L6b,OPC.2,241,0.10670073042762596,0.09840345308030532,NA,NA,NA,FALSE,0.34549100411826084,NA
OPC.2,Inhib.LAMP5_LHX6,OPC.2,230,0.011620010898537574,0.8607639222059179,NA,NA,NA,FALSE,0.9441640776927565,NA
OPC.2,Inhib.PVALB,OPC.2,245,0.033405413344866144,0.6025804090735593,NA,NA,NA,FALSE,0.8395420657176851,NA
OPC.2,Inhib.VIP,OPC.2,306,0.1411720730370431,0.013501805370482005,NA,NA,NA,FALSE,0.09338074971800428,NA
OPC.2,Inhib.Chandelier,OPC.2,158,-0.08861063741425919,0.2679122602243332,NA,NA,NA,FALSE,0.5768326878736416,NA
OPC.2,Inhib.SST,OPC.2,208,0.011580334234796475,0.8680407913318123,NA,NA,NA,FALSE,0.9466523679823017,NA
OPC.4,Astro.1,OPC.4,209,0.1605618066144382,0.020301366973125453,NA,NA,NA,FALSE,0.12539079601048075,NA
OPC.4,Astro.2,OPC.4,155,0.18459282652831038,0.02160630049050772,11,0.4,0.22501408866723596,FALSE,0.12863544879657948,0.4878063156035079
OPC.4,Astro.3,OPC.4,178,0.15279771131649306,0.041816467729373245,NA,NA,NA,FALSE,0.2012298603338588,NA
OPC.4,Astro.4,OPC.4,135,0.08751829089844894,0.3123896640299549,NA,NA,NA,FALSE,0.6234885719857635,NA
OPC.4,Astro.5,OPC.4,76,0.10665755297334245,0.3583559732797851,NA,NA,NA,FALSE,0.6600114641869075,NA
OPC.4,Macro,OPC.4,46,0.11452358926919518,0.4472867423956841,NA,NA,NA,FALSE,0.7255845329592909,NA
OPC.4,Micro.1,OPC.4,126,0.25896062992125984,0.0035005656931193915,NA,NA,NA,FALSE,0.0388764747649317,NA
OPC.4,Micro.2,OPC.4,137,0.19680026882222262,0.02130676967768684,NA,NA,NA,FALSE,0.1281735363423349,NA
OPC.4,Micro.3,OPC.4,95,0.04987402015677492,0.6306809459393402,NA,NA,NA,FALSE,0.8480052299882863,NA
OPC.4,Micro.4,OPC.4,88,0.15018843999859108,0.1622420367134379,NA,NA,NA,FALSE,0.44616560096195423,NA
OPC.4,Micro.5,OPC.4,46,0.06382978723404255,0.6725443254470194,NA,NA,NA,FALSE,0.8658693255351922,NA
OPC.4,OPC.1,OPC.4,194,0.21832249263476225,0.00227242365084689,NA,NA,NA,FALSE,0.028222035663743632,NA
OPC.4,OPC.2,OPC.4,175,0.1675279892521272,0.026796750734461996,NA,NA,NA,FALSE,0.15024391795293013,NA
OPC.4,OPC.3,OPC.4,200,0.22581714542863573,0.0013366645677885427,NA,NA,NA,FALSE,0.018379137807092463,NA
OPC.4,OPC.4,OPC.4,179,0.28287824576820875,1.3252929707601848e-4,NA,NA,NA,TRUE,0.004028193108494772,NA
OPC.4,OPC.5,OPC.4,67,-0.0620959374251736,0.616859104915028,NA,NA,NA,FALSE,0.8450233429930453,NA
OPC.4,Oligo.1,OPC.4,195,0.13986793765880656,0.051216050432380686,NA,NA,NA,FALSE,0.22925223613273762,NA
OPC.4,Oligo.2,OPC.4,178,0.12598504780680245,0.09378411268434964,NA,NA,NA,FALSE,0.3343229942914316,NA
OPC.4,Oligo.3,OPC.4,202,0.08703131176289455,0.21789652683386113,54,0.288126548503907,0.03498797057834993,FALSE,0.5175488358615216,0.15679021660294595
OPC.4,Oligo.4,OPC.4,185,0.21307569841931695,0.0036521724956743626,NA,NA,NA,FALSE,0.039794898419848006,NA
OPC.4,Oligo.5,OPC.4,180,0.17168019589081968,0.021302918196590002,NA,NA,NA,FALSE,0.1281735363423349,NA
OPC.4,Vasc.Endo,OPC.4,85,0.1570842290404534,0.15084476862762886,NA,NA,NA,FALSE,0.43023836702602725,NA
OPC.4,Vasc.VLMC,OPC.4,110,-0.11155692807068952,0.24552792728888612,NA,NA,NA,FALSE,0.5449551209748303,NA
OPC.4,Excit.L2,OPC.4,209,0.05817866344182134,0.40242885608758266,NA,NA,NA,FALSE,0.6999706813340664,NA
OPC.4,Excit.L2_5.mix,OPC.4,225,0.1098999157184998,0.10009116534620707,NA,NA,NA,FALSE,0.3492607129150126,NA
OPC.4,Excit.L2_5.RELN,OPC.4,165,-0.11088878796783588,0.15606691748978999,NA,NA,NA,FALSE,0.43435491494146367,NA
OPC.4,Excit.L5.RELN,OPC.4,177,0.11520100067519606,0.12671191391664066,NA,NA,NA,FALSE,0.3959683762169456,NA
OPC.4,Excit.L5.RORB,OPC.4,205,0.0971556323216002,0.16566915448341948,NA,NA,NA,FALSE,0.44826595881532383,NA
OPC.4,Excit.L6.CT,OPC.4,177,0.06924222226069493,0.35943481469572713,NA,NA,NA,FALSE,0.6600114641869075,NA
OPC.4,Excit.L6b,OPC.4,182,0.009412469606292629,0.8995565464354005,NA,NA,NA,FALSE,0.9654269994425633,NA
OPC.4,Inhib.LAMP5_LHX6,OPC.4,175,-0.05894312583967756,0.4380681084635915,NA,NA,NA,FALSE,0.7207530844379604,NA
OPC.4,Inhib.PVALB,OPC.4,185,0.018410977597513364,0.8033857920593875,NA,NA,NA,FALSE,0.9288394292578505,NA
OPC.4,Inhib.VIP,OPC.4,222,0.10249079914075958,0.12782519680576063,NA,NA,NA,FALSE,0.3959683762169456,NA
OPC.4,Inhib.Chandelier,OPC.4,121,-0.06761956374475005,0.4606277619849385,NA,NA,NA,FALSE,0.734841250127906,NA
OPC.4,Inhib.SST,OPC.4,159,-0.03936887986625268,0.6218724232270179,NA,NA,NA,FALSE,0.8457426268158034,NA
OPC.5,Astro.1,OPC.5,273,0.20045508377410481,8.849238440340192e-4,NA,NA,NA,FALSE,0.014395592110694256,NA
OPC.5,Astro.2,OPC.5,186,0.3109166437439682,1.7261858573928163e-5,14,0.43736263736263736,0.11978386978572585,FALSE,9.062475751312286e-4,0.371960437755675
OPC.5,Astro.3,OPC.5,220,0.24319210201563143,2.8214737883408894e-4,NA,NA,NA,FALSE,0.006517604451067455,NA
OPC.5,Astro.4,OPC.5,168,-0.020578454249573556,0.7909872299879503,NA,NA,NA,FALSE,0.9265621203205707,NA
OPC.5,Astro.5,OPC.5,82,0.2740392464165606,0.012954511132036089,NA,NA,NA,FALSE,0.09123451437501026,NA
OPC.5,Macro,OPC.5,77,0.2702823492297176,0.017694222816414192,NA,NA,NA,FALSE,0.11478413037732278,NA
OPC.5,Micro.1,OPC.5,181,0.2895614514399044,8.24513863225749e-5,NA,NA,NA,FALSE,0.002836809710986218,NA
OPC.5,Micro.2,OPC.5,200,0.24357158928973227,5.282899420483069e-4,NA,NA,NA,FALSE,0.010341947170606686,NA
OPC.5,Micro.3,OPC.5,144,0.3080098062856684,1.8534690994546522e-4,NA,NA,NA,FALSE,0.004865356386068462,NA
OPC.5,Micro.4,OPC.5,133,0.37559298517664585,9.800592413850063e-6,NA,NA,NA,FALSE,5.957728546314117e-4,NA
OPC.5,Micro.5,OPC.5,68,0.05706760316066724,0.6431737548490344,NA,NA,NA,FALSE,0.8562872931692366,NA
OPC.5,OPC.1,OPC.5,235,0.29446031790063526,4.850461179521944e-6,NA,NA,NA,FALSE,5.173085180939166e-4,NA
OPC.5,OPC.2,OPC.5,196,0.2757389093864801,9.737925111052344e-5,NA,NA,NA,FALSE,0.003124250973129294,NA
OPC.5,OPC.3,OPC.5,245,0.2396469983435198,1.5893118631503194e-4,NA,NA,NA,FALSE,0.004589138004846547,NA
OPC.5,OPC.4,OPC.5,206,0.20119703349840592,0.003789015485850946,NA,NA,NA,FALSE,0.04054529791311914,NA
OPC.5,OPC.5,OPC.5,69,-0.11983924004384364,0.32588757563520215,NA,NA,NA,TRUE,0.6368868863936692,NA
OPC.5,Oligo.1,OPC.5,238,0.15337057973446247,0.017978777312704895,NA,NA,NA,FALSE,0.11518476994686062,NA
OPC.5,Oligo.2,OPC.5,221,0.059109253226900284,0.38155749138973905,NA,NA,NA,FALSE,0.6791897082970262,NA
OPC.5,Oligo.3,OPC.5,262,0.14555061017658236,0.01848144535980033,61,0.3936012691697514,0.0018326564439905637,FALSE,0.11728609555257902,0.02283602548853054
OPC.5,Oligo.4,OPC.5,238,0.16374782527809065,0.011479293528832334,NA,NA,NA,FALSE,0.08722752648553517,NA
OPC.5,Oligo.5,OPC.5,232,0.14437456874929128,0.027976195523607392,NA,NA,NA,FALSE,0.15194637657945168,NA
OPC.5,Vasc.Endo,OPC.5,117,0.16875721200677368,0.06899343892710613,NA,NA,NA,FALSE,0.2757350240858394,NA
OPC.5,Vasc.VLMC,OPC.5,148,-9.73580072333668e-4,0.9906363426160099,NA,NA,NA,FALSE,0.9950308319466985,NA
OPC.5,Excit.L2,OPC.5,290,0.11566884841387676,0.04912576816157855,NA,NA,NA,FALSE,0.2242698111724238,NA
OPC.5,Excit.L2_5.mix,OPC.5,323,0.2694452812907518,9.788173916868073e-7,NA,NA,NA,FALSE,2.5816398611776525e-4,NA
OPC.5,Excit.L2_5.RELN,OPC.5,214,-0.13440005387683632,0.04964622005474327,NA,NA,NA,FALSE,0.22486817318913127,NA
OPC.5,Excit.L5.RELN,OPC.5,238,0.13269620119643638,0.04087734970670205,NA,NA,NA,FALSE,0.19921240046937078,NA
OPC.5,Excit.L5.RORB,OPC.5,275,0.1043986036178991,0.08397297803604913,NA,NA,NA,FALSE,0.31086150522960493,NA
OPC.5,Excit.L6.CT,OPC.5,239,-0.0030405049048908266,0.9626825521950818,NA,NA,NA,FALSE,0.9935324780489085,NA
OPC.5,Excit.L6b,OPC.5,242,0.08687359787573544,0.1778599974538308,NA,NA,NA,FALSE,0.46966350894539044,NA
