Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000131016,AKAP12,3,-3.9731,96,0.95050,120,1.34079,61,0.21540,214,2.48892,0,-7.2067,29,-0.9430,4,-3.9629
ENSG00000131018,SYNE1,596,3.54312,258,1.60483,47,-1.1450,38,-1.5649,1,-5.8133,33,-1.7950,15,-2.7774,21,-2.4505
ENSG00000049618,ARID1B,3,-4.0335,142,1.57436,60,0.10730,22,-1.5010,92,0.80809,74,0.51287,17,-1.7803,54,-0.0533
ENSG00000078269,SYNJ2,3,-4.5209,45,-0.8763,6,-3.7523,9,-3.2636,13,-2.6287,260,2.73456,34,-1.2588,113,0.67126
ENSG00000272047,GTF2H5,293,2.40056,44,-0.8429,81,0.09264,21,-2.0403,42,-0.9336,139,1.14126,7,-3.4619,28,-1.6447
ENSG00000130338,TULP4,3,-4.0668,62,0.13060,18,-1.7401,12,-2.3956,1,-5.0838,133,1.69893,91,0.73667,83,0.66792
ENSG00000146433,TMEM181,3,-3.9497,130,1.50579,38,-0.5325,28,-1.0300,111,1.21887,93,1.07452,32,-0.7740,13,-2.1806
ENSG00000092820,EZR,1588,3.53955,38,-2.9308,455,0.86656,130,-1.2014,30,-3.2608,190,-0.5877,114,-1.3068,42,-2.8907
ENSG00000112096,SOD2,590,2.36639,454,1.82798,68,-1.2801,75,-1.2221,28,-2.5820,31,-2.5547,83,-0.9899,147,-0.1130
ENSG00000120438,TCP1,447,2.39058,124,0.08638,88,-0.4467,37,-1.8506,9,-3.8085,143,0.34993,70,-0.8059,98,-0.3130
ENSG00000026652,AGPAT4,3,-3.9292,53,0.01696,8,-2.7127,15,-1.9481,46,-0.1853,146,2.20420,32,-0.7654,55,0.07597
ENSG00000112531,QKI,1179,0.58174,198,-2.1598,844,0.03990,315,-1.5671,72,-3.6251,2063,1.91339,397,-1.1239,803,-0.0435
ENSG00000176381,PRR18,3,-4.5694,7,-3.4846,44,-0.9432,6,-4.0015,1,-5.5852,317,3.42984,67,-0.3007,63,-0.4342
ENSG00000198818,SFT2D1,3,-4.2993,36,-0.9698,61,-0.1502,17,-2.2036,31,-1.1777,253,3.24259,15,-2.2699,28,-1.4077
ENSG00000060762,MPC1,478,2.25569,85,-0.7127,162,0.29646,27,-2.5067,28,-2.3439,226,0.98936,11,-3.7139,103,-0.4577
ENSG00000071242,RPS6KA2,3,-4.5697,104,0.39631,60,-0.4836,28,-1.6993,140,0.88774,149,1.15512,25,-1.7951,105,0.45513
ENSG00000130024,PHF10,3,-3.7248,31,-0.5777,47,0.06047,31,-0.6146,1,-4.7429,85,1.21806,16,-1.5694,83,1.15750
ENSG00000008018,PSMB1,264,1.86620,98,0.14368,182,1.18031,32,-1.6474,24,-1.9823,117,0.48482,31,-1.6204,43,-1.1863
ENSG00000188191,PRKAR1B,3,-5.4733,1123,4.32796,117,-0.4193,120,-0.4045,18,-3.1655,44,-1.9929,42,-1.9602,23,-2.9535
ENSG00000164828,SUN1,7,-3.2185,149,1.49788,57,-0.1173,27,-1.3055,41,-0.6112,157,1.97716,5,-3.6518,22,-1.6467
ENSG00000105963,ADAP1,3,-5.7295,312,0.87948,72,-1.4140,82,-1.3075,87,-1.1385,445,1.84110,118,-0.6796,179,-0.0303
ENSG00000146540,C7orf50,218,0.67348,251,0.91039,126,-0.2044,90,-0.7915,161,0.17473,168,0.27942,107,-0.4612,102,-0.5849
ENSG00000164880,INTS1,3,-4.6251,275,2.05587,75,-0.1825,60,-0.5777,116,0.50934,121,0.64910,55,-0.6710,23,-2.0908
ENSG00000106263,EIF3B,253,1.93733,145,0.91008,88,0.10331,30,-1.6302,58,-0.5468,108,0.48560,20,-2.1038,35,-1.4178
ENSG00000136295,TTYH3,3,-3.8020,238,3.03113,72,0.66887,31,-0.7149,1,-4.7341,36,-0.4908,35,-0.4615,20,-1.3793
ENSG00000146535,GNA12,3,-4.0292,35,-0.7264,118,1.23157,40,-0.5614,206,2.31928,33,-0.8900,25,-1.2505,42,-0.5030
ENSG00000157954,WIPI2,177,1.55930,185,1.64628,78,0.16876,38,-1.0194,1,-5.3499,55,-0.4043,58,-0.3048,43,-0.8023
ENSG00000075624,ACTB,440,-2.0352,2607,0.71344,1504,-0.1763,501,-1.9568,2732,0.79236,3158,1.22126,513,-1.8089,1695,0.01350
ENSG00000075618,FSCN1,4,-5.5187,268,0.49401,67,-1.6363,43,-2.4108,74,-1.4912,616,2.55529,42,-2.3136,198,0.00801
ENSG00000136238,RAC1,51,-3.3309,1143,1.47709,240,-1.0583,184,-1.5590,194,-1.3767,581,0.35769,577,0.30573,755,0.86217
ENSG00000189043,NDUFA4,976,0.32497,728,-0.1429,1016,0.39103,463,-0.9090,459,-0.8545,827,0.06695,1065,0.46782,969,0.35367
ENSG00000106443,PHF14,3,-4.3686,148,1.22527,46,-0.6763,61,-0.2657,31,-1.2472,88,0.38157,33,-1.1483,110,0.82667
ENSG00000106460,TMEM106B,3,-4.5899,226,1.72016,108,0.42216,37,-1.3125,49,-0.7967,156,1.22781,18,-2.2553,59,-0.5661
ENSG00000105855,ITGB8,801,3.67813,56,-1.2724,127,-0.0280,27,-2.4702,1,-6.2491,120,-0.1298,40,-1.7717,51,-1.5097
ENSG00000136237,RAPGEF5,3,-5.7821,185,-0.0308,13,-3.9014,14,-3.9373,127,-0.6230,682,3.09654,52,-1.9561,152,-0.3700
ENSG00000196683,TOMM7,569,-0.2212,299,-1.2085,630,-0.0603,249,-1.5812,475,-0.5034,661,0.01707,1082,0.82135,1165,1.10381
ENSG00000164548,TRA2A,3,-4.1751,75,0.31295,72,0.23766,8,-3.2006,136,1.31626,120,1.28917,26,-1.3418,56,-0.1625
ENSG00000122585,NPY,318,1.02198,0,-10.155,2,-6.0316,16,-3.6507,1,-6.6164,46,-2.0935,54,-1.7375,690,3.62383
ENSG00000172115,CYCS,639,2.47757,257,0.75167,171,0.08797,88,-1.0132,9,-4.1708,118,-0.5357,55,-1.6329,119,-0.5316
ENSG00000122566,HNRNPA2B1,856,1.35217,422,0.15739,414,0.12659,106,-2.0610,333,-0.2162,529,0.59763,206,-0.9590,352,-0.1436
ENSG00000122565,CBX3,157,0.56946,167,0.67300,67,-0.7747,38,-1.7156,8,-3.7972,202,1.16034,84,-0.4258,125,0.22690
ENSG00000086300,SNX10,3,-3.6686,299,4.02306,25,-0.8296,46,0.08534,11,-2.0206,15,-1.6706,17,-1.4218,0,-5.9011
ENSG00000106052,TAX1BP1,602,2.61638,179,0.35475,131,-0.1406,54,-1.6010,45,-1.7561,165,0.24209,106,-0.4783,40,-2.0410
ENSG00000146592,CREB5,3,-4.1683,19,-1.7302,21,-1.5962,12,-2.5861,107,0.90086,142,1.69311,45,-0.4989,87,0.63049
ENSG00000255690,TRIL,859,3.35691,42,-1.9658,403,1.64000,77,-1.1415,1,-6.5010,73,-1.2372,32,-2.3724,28,-2.6731
ENSG00000136193,SCRN1,3,-5.1821,264,1.25194,172,0.51577,52,-1.4388,88,-0.5499,167,0.52983,74,-0.8112,167,0.53293
ENSG00000180354,MTURN,481,-1.3058,498,-1.2550,323,-1.9012,257,-2.3566,527,-1.1682,1145,0.02954,2446,1.29841,2654,1.75367
ENSG00000078549,ADCYAP1R1,3,-4.2421,14,-2.2872,252,2.43456,83,0.45043,1,-5.2589,80,0.36638,53,-0.3270,32,-1.1378
ENSG00000227544,AC018647.1,3,-4.3021,6,-3.4910,8,-3.0487,5,-3.9396,1,-5.3185,268,3.49961,64,-0.0967,58,-0.2599
ENSG00000122545,SEPTIN7,7,-6.3505,774,0.49652,415,-0.4936,238,-1.4300,330,-0.8462,1065,1.21344,610,0.11195,759,0.52546
ENSG00000011426,ANLN,3,-5.7595,6,-4.8906,16,-3.6659,8,-4.7156,168,-0.1590,653,2.98149,75,-1.3965,228,0.36709
ENSG00000155849,ELMO1,3,-4.6101,192,1.39389,23,-1.9434,25,-1.9049,22,-2.0314,225,2.09135,24,-1.8880,78,-0.1187
ENSG00000086289,EPDR1,3,-3.5839,247,3.55717,30,-0.4767,24,-0.9021,1,-4.6029,47,0.23086,28,-0.5742,0,-5.8424
ENSG00000006715,VPS41,131,1.46039,99,0.96850,85,0.70951,36,-0.6848,18,-1.6407,75,0.57572,8,-2.7551,19,-1.6984
ENSG00000006451,RALA,3,-4.1658,177,1.81056,39,-0.7080,29,-1.2162,98,0.75522,73,0.29691,14,-2.1751,71,0.25201
ENSG00000106588,PSMA2,3,-4.2150,57,-0.1841,69,0.11730,33,-1.0633,19,-1.8307,154,1.80339,57,-0.1684,61,-0.0781
ENSG00000062582,MRPS24,3,-3.6089,38,-0.1592,94,1.34191,43,0.05081,17,-1.3707,62,0.74047,37,-0.1770,30,-0.5586
ENSG00000136279,DBNL,3,-3.8355,102,1.21548,47,-0.0642,36,-0.5263,113,1.40498,54,0.16916,9,-2.4621,42,-0.2601
ENSG00000058404,CAMK2B,3,-6.2232,1943,4.45674,154,-0.7886,296,0.25667,2,-6.6408,0,-9.4515,57,-2.2603,35,-3.0986
ENSG00000015676,NUDCD3,3,-4.4867,328,2.64874,45,-0.8385,44,-0.9158,1,-5.5026,86,0.20015,40,-1.0179,84,0.16253
ENSG00000158604,TMED4,457,2.74648,96,-0.1154,58,-0.8904,26,-2.1685,13,-3.0265,142,0.59011,47,-1.1868,63,-0.8354
ENSG00000105953,OGDH,245,2.07234,140,1.03072,69,-0.1321,41,-0.9900,52,-0.5650,42,-0.9770,32,-1.3052,60,-0.3735
ENSG00000122515,ZMIZ2,3,-4.2984,148,1.31144,72,0.10923,62,-0.1484,76,0.19680,131,1.29597,29,-1.2615,13,-2.5797
ENSG00000196262,PPIA,935,0.39412,1078,0.62731,610,-0.2876,189,-2.1679,573,-0.3851,1089,0.73855,602,-0.3082,849,0.26600
ENSG00000105968,H2AFV,83,-0.7430,178,0.44445,169,0.36583,73,-1.0226,122,-0.1558,143,0.09930,154,0.20926,173,0.44953
ENSG00000146676,PURB,441,3.07818,127,0.61282,31,-1.5724,17,-2.5966,85,-0.0441,70,-0.3837,22,-2.0438,40,-1.2786
ENSG00000136280,CCM2,3,-3.5926,78,1.04924,37,-0.1735,31,-0.4647,1,-4.6064,0,-6.8282,128,1.95143,72,1.05082
ENSG00000136274,NACAD,3,-4.3844,77,0.11521,26,-1.5197,19,-2.1324,41,-0.8536,241,2.81522,10,-2.8443,55,-0.4561
ENSG00000164742,ADCY1,3,-4.8926,660,3.82525,55,-0.9376,118,0.25550,3,-5.0198,24,-2.2853,79,-0.3899,18,-2.6830
ENSG00000136205,TNS3,3,-3.5147,0,-8.0429,149,2.38411,76,1.29579,7,-2.4561,29,-0.5292,25,-0.6783,18,-1.2615
ENSG00000106078,COBL,76,-0.5552,138,0.37360,65,-0.7916,41,-1.5730,5,-4.4276,138,0.43461,138,0.38140,208,1.25540
ENSG00000132432,SEC61G,389,2.24198,134,0.32053,157,0.57131,29,-2.1072,58,-0.9838,79,-0.5642,41,-1.4886,106,-0.0546
ENSG00000154978,VOPP1,230,2.56877,83,0.63985,89,0.75826,23,-1.4031,41,-0.4902,23,-1.4419,2,-4.4086,38,-0.6523
ENSG00000146729,NIPSNAP2,597,3.38111,164,0.70622,148,0.53408,52,-1.1632,1,-5.9636,45,-1.4088,28,-2.0194,17,-2.8539
ENSG00000146731,CCT6A,3,-3.9774,144,1.66186,59,0.13574,34,-0.7898,120,1.33247,44,-0.3428,38,-0.5277,37,-0.6333
ENSG00000106153,CHCHD2,1038,1.91038,286,-0.2939,707,1.19333,152,-1.3463,312,-0.1602,336,-0.0450,104,-1.8224,186,-1.0317
ENSG00000126524,SBDS,101,-0.6152,121,-0.3394,99,-0.6464,65,-1.3867,36,-2.1493,381,1.93431,62,-1.3480,172,0.24091
ENSG00000158321,AUTS2,64,0.39861,126,1.54869,105,1.22209,16,-1.7803,66,0.43811,10,-2.5498,29,-0.8315,55,0.15357
ENSG00000185274,GALNT17,3,-3.7919,407,5.08371,17,-1.5494,44,-0.1440,1,-4.8101,0,-7.0271,0,-8.1112,3,-3.9191
ENSG00000009954,BAZ1B,145,0.84315,105,0.30867,52,-0.7917,29,-1.7577,217,1.56206,57,-0.6877,34,-1.4308,112,0.47869
ENSG00000106089,STX1A,3,-4.7370,773,5.01678,30,-1.6761,62,-0.6604,1,-5.7523,11,-3.2800,40,-1.2511,7,-3.9564
ENSG00000106683,LIMK1,3,-3.7423,175,2.38870,55,0.27721,78,1.00471,85,1.00888,2,-4.3652,22,-1.1453,2,-4.3249
ENSG00000106682,EIF4H,229,0.51885,236,0.56799,227,0.50260,52,-1.8750,154,-0.1135,271,0.92225,60,-1.5610,137,-0.3254
ENSG00000106665,CLIP2,3,-5.2430,223,0.88150,54,-1.3378,80,-0.8182,70,-0.9537,267,1.42074,87,-0.6261,149,0.24850
ENSG00000263001,GTF2I,981,1.23731,530,0.20072,430,-0.1319,210,-1.3195,180,-1.4637,719,0.80315,318,-0.6009,423,-0.1745
ENSG00000274070,CASTOR2,3,-3.5777,70,0.86248,74,0.97654,44,0.12284,39,-0.0886,37,-0.1497,42,0.05601,29,-0.5523
ENSG00000005486,RHBDD2,583,1.24323,1248,2.79613,282,0.03332,224,-0.3624,68,-2.1161,112,-1.4807,51,-2.5327,68,-2.2305
ENSG00000127948,POR,117,1.71792,124,1.83722,80,1.04189,26,-0.7968,25,-0.8075,21,-1.1323,2,-4.4087,12,-1.9525
ENSG00000146701,MDH2,426,2.69793,201,1.19572,118,0.30281,55,-0.9671,1,-5.8502,72,-0.5156,29,-1.8503,24,-2.2381
ENSG00000106211,HSPB1,973,2.02951,145,-1.1482,401,0.43965,83,-2.0923,701,1.40021,150,-1.1789,56,-2.5528,307,0.01148
ENSG00000170027,YWHAG,3,-6.0247,1264,3.39608,153,-0.5889,98,-1.3585,130,-0.8396,164,-0.5262,134,-0.7902,126,-0.9639
ENSG00000187391,MAGI2,3,-3.3810,46,0.39683,39,0.15372,28,-0.4193,2,-3.8264,82,1.67919,18,-1.0145,32,-0.2051
ENSG00000127955,GNAI1,3,-5.1216,139,0.24677,55,-1.1848,22,-2.6720,18,-2.8256,413,2.91782,32,-1.9951,99,-0.3316
ENSG00000153956,CACNA2D1,3,-3.4327,242,3.84004,10,-1.9211,21,-0.9428,1,-4.4521,24,-0.7375,2,-4.3202,29,-0.3840
ENSG00000186472,PCLO,3,-4.3447,391,3.36114,19,-1.9822,110,0.85336,74,0.08780,4,-4.2407,35,-1.0610,9,-3.1925
ENSG00000198822,GRM3,3,-5.5548,138,-0.2432,389,1.48670,72,-1.3253,33,-2.3765,408,1.93165,21,-3.0312,115,-0.5747
ENSG00000075142,SRI,1037,2.55212,156,-0.7564,474,1.02428,134,-1.0638,299,0.25799,170,-0.6808,69,-1.9822,78,-1.9028
ENSG00000058091,CDK14,3,-3.8345,324,3.89098,32,-0.6720,54,0.16069,35,-0.4992,7,-2.9765,0,-7.7074,11,-2.2835
ENSG00000127914,AKAP9,497,2.78446,178,0.77605,69,-0.7244,45,-1.4763,166,0.65782,44,-1.4876,18,-2.6967,54,-1.1687
ENSG00000001630,CYP51A1,3,-4.7176,147,0.79602,124,0.51508,45,-1.1435,29,-1.7377,260,2.29989,7,-3.6991,36,-1.5056
ENSG00000001629,ANKIB1,3,-4.0089,10,-2.5258,45,-0.3220,25,-1.2657,90,0.79235,107,1.28169,40,-0.4817,77,0.60702
ENSG00000234545,FAM133B,3,-4.3557,88,0.36062,24,-1.6092,41,-0.9003,175,1.53858,94,0.52366,8,-3.1414,102,0.69661
ENSG00000127920,GNG11,3,-5.1648,17,-2.9600,188,0.68302,38,-1.8953,324,1.64885,23,-2.6398,4,-4.7823,348,2.24525
ENSG00000127995,CASD1,251,1.99059,251,1.99068,31,-1.4487,23,-1.9730,127,0.74946,59,-0.5145,3,-4.8594,26,-1.7910
ENSG00000242265,PEG10,3,-4.2118,305,2.94083,54,-0.2673,17,-2.0490,29,-1.1740,95,0.73414,14,-2.2548,35,-1.0036
ENSG00000158528,PPP1R9A,125,1.20551,167,1.74659,13,-2.2530,19,-1.8414,56,-0.1053,70,0.27968,12,-2.4286,55,-0.1519
ENSG00000105854,PON2,3,-5.4303,52,-1.5850,603,2.55051,177,0.32574,163,0.14888,145,-0.0325,44,-1.8363,59,-1.5044
ENSG00000004799,PDK4,193,0.86389,0,-7.0989,81,-0.5336,15,-3.1503,110,-0.0555,318,2.21484,13,-3.2184,94,-0.3317
ENSG00000158560,DYNC1I1,3,-3.7897,265,3.34066,9,-2.5127,39,-0.3176,1,-4.8078,26,-0.9634,26,-0.9081,43,-0.1738
ENSG00000127922,SEM1,245,1.17139,76,-0.7192,88,-0.4881,55,-1.2983,110,-0.1395,203,0.98364,50,-1.3346,121,0.00993
ENSG00000164713,BRI3,381,1.79045,167,0.34868,192,0.57888,53,-1.5073,94,-0.5571,126,-0.1115,63,-1.1622,111,-0.3262
ENSG00000166448,TMEM130,3,-4.4774,606,4.66132,44,-0.8590,63,-0.3212,31,-1.3792,4,-4.4833,18,-2.1731,2,-4.9833
ENSG00000241685,ARPC1A,3,-4.3746,125,0.92368,93,0.43206,27,-1.5840,102,0.58479,95,0.51638,25,-1.5863,96,0.53863
ENSG00000106244,PDAP1,3,-3.9508,95,0.95149,107,1.15711,30,-0.9670,44,-0.2834,57,0.12832,30,-0.8513,65,0.37106
ENSG00000106245,BUD31,579,3.39068,107,0.07620,47,-1.2037,34,-1.7765,24,-2.2054,90,-0.2142,9,-3.6169,56,-0.9978
ENSG00000241468,ATP5MF,758,2.05667,358,0.68755,351,0.65496,128,-1.0060,148,-0.7166,195,-0.3144,75,-1.7363,120,-1.1036
ENSG00000106261,ZKSCAN1,313,2.12198,81,-0.2228,37,-1.4052,41,-1.3604,29,-1.7869,111,0.30726,34,-1.5266,115,0.38061
ENSG00000168090,COPS6,300,1.76370,118,0.15468,68,-0.7097,38,-1.6874,209,1.10283,84,-0.4194,37,-1.6046,102,-0.0866
ENSG00000166508,MCM7,3,-3.7907,0,-5.9524,15,-1.7103,19,-1.5019,57,0.29510,95,1.36270,55,0.24767,81,1.01380
ENSG00000188186,LAMTOR4,393,1.13701,226,0.21281,178,-0.1676,86,-1.3616,114,-0.8512,324,0.92945,105,-0.9752,170,-0.2633
ENSG00000239521,CASTOR3,3,-4.1029,74,0.35731,31,-0.9685,40,-0.6522,60,0.02344,129,1.57003,13,-2.2306,64,0.14743
ENSG00000166925,TSC22D4,29,-3.9284,164,-1.3974,810,1.14028,261,-0.7499,128,-1.7604,909,1.61807,313,-0.4115,348,-0.2717
ENSG00000172354,GNB2,393,1.56525,492,2.00178,149,-0.0766,70,-1.3106,113,-0.4963,149,-0.0748,19,-3.1026,55,-1.6784
ENSG00000106367,AP1S1,3,-3.4193,200,3.26772,43,0.25748,33,-0.1808,2,-3.9577,24,-0.6976,2,-3.7940,19,-1.0753
ENSG00000128564,VGF,3,-3.7325,386,5.00752,22,-1.0740,40,-0.2051,2,-4.1657,0,-6.9675,7,-2.7826,0,-7.6684
ENSG00000106400,ZNHIT1,3,-5.1581,162,0.44478,139,0.20014,54,-1.3424,103,-0.2735,241,1.32363,100,-0.3161,125,0.03649
ENSG00000214253,FIS1,3,-6.5097,149,-1.1417,194,-0.7408,88,-2.0299,148,-1.1558,786,1.91730,345,0.15647,427,0.56888
ENSG00000257923,CUX1,5,-3.6427,46,-0.5153,33,-0.9841,33,-1.0602,217,2.16224,67,0.09176,27,-1.2878,85,0.52450
ENSG00000160991,ORAI2,3,-3.7536,180,2.43650,45,-0.0513,41,-0.2085,126,1.70399,7,-2.8251,29,-0.7281,15,-1.8241
ENSG00000005075,POLR2J,29,-2.0994,95,-0.3119,117,0.01529,65,-0.9690,225,1.09795,253,1.56343,54,-1.1583,59,-1.1108
ENSG00000267368,UPK3BL1,3,-4.4901,170,1.31878,95,0.33007,46,-0.8727,155,1.15439,81,0.09149,18,-2.1543,77,-0.0123
ENSG00000161057,PSMC2,3,-3.8366,57,0.24895,96,1.10878,27,-1.0042,70,0.56431,105,1.50942,11,-2.1707,19,-1.5257
ENSG00000005483,KMT2E,28,-1.4482,78,0.10491,60,-0.2911,28,-1.5443,141,1.08905,112,0.80019,55,-0.4181,79,0.14417
ENSG00000135250,SRPK2,3,-5.3792,586,2.56493,78,-0.9314,118,-0.3264,171,0.29120,108,-0.4714,43,-1.8336,119,-0.3208
ENSG00000008282,SYPL1,3,-4.6665,19,-2.2408,99,0.19977,12,-3.0245,144,0.82008,263,2.43579,24,-1.9548,60,-0.6425
ENSG00000075790,BCAP29,3,-3.9519,197,2.33088,37,-0.5589,27,-1.0919,80,0.66773,54,0.04621,21,-1.3878,41,-0.4445
ENSG00000233705,SLC26A4-AS1,3,-3.7890,129,1.70752,40,-0.2601,21,-1.3433,41,-0.2385,21,-1.3045,21,-1.2170,101,1.50707
ENSG00000091129,NRCAM,69,-0.9852,531,2.54963,199,0.68852,110,-0.2928,99,-0.4313,46,-1.6985,25,-2.4517,100,-0.4582
ENSG00000135241,PNPLA8,3,-3.9416,90,0.86507,106,1.16118,22,-1.4454,120,1.37335,41,-0.4257,72,0.49616,32,-0.8474
ENSG00000128512,DOCK4,3,-3.6591,88,1.16976,63,0.61216,25,-0.9377,115,1.65208,59,0.57692,4,-3.4155,17,-1.4633
ENSG00000198898,CAPZA2,107,0.40218,283,2.15403,139,0.83467,50,-0.8616,10,-3.1308,58,-0.6157,33,-1.4137,64,-0.4389
ENSG00000196937,FAM3C,3,-3.2675,106,2.02776,83,1.55645,41,0.38101,31,-0.0901,4,-3.0521,14,-1.2794,17,-1.0518
ENSG00000106278,PTPRZ1,80,-1.5587,115,-1.0187,772,2.20444,203,-0.1595,13,-4.2022,141,-0.7696,63,-1.9184,357,0.89364
ENSG00000128609,NDUFA5,840,2.89660,348,1.10513,209,0.24846,73,-1.4525,72,-1.3898,83,-1.2537,59,-1.6793,61,-1.7350
ENSG00000106299,WASL,3,-3.9375,165,1.98823,66,0.36269,20,-1.5294,1,-4.9555,81,0.80994,26,-1.0781,56,0.12676
ENSG00000170775,GPR37,3,-5.2396,2,-5.6533,32,-2.1322,5,-4.7677,12,-3.4722,560,3.95834,27,-2.3795,116,-0.2042
ENSG00000128595,CALU,3,-4.0471,77,0.48646,69,0.31415,32,-0.9477,39,-0.5837,120,1.48041,37,-0.6726,48,-0.3000
ENSG00000128524,ATP6V1F,395,1.60550,369,1.47854,130,-0.2631,58,-1.5912,101,-0.6538,202,0.49889,74,-1.1116,50,-1.7949
ENSG00000186591,UBE2H,376,2.28916,126,0.31651,71,-0.5954,47,-1.2978,1,-5.8792,152,0.71127,28,-1.9902,70,-0.6644
ENSG00000286214,AUXG01000058.1,3,-4.1573,482,4.61763,27,-1.2563,48,-0.4203,19,-1.7294,0,-7.3904,36,-0.8331,5,-3.6379
ENSG00000085662,AKR1B1,434,2.44808,210,1.04411,64,-0.8601,46,-1.4373,107,-0.0586,109,-0.0463,33,-1.8323,34,-1.9068
ENSG00000122786,CALD1,3,-5.5109,8,-4.2847,75,-1.1244,18,-3.3348,1082,4.06748,41,-2.1340,32,-2.3992,202,0.46002
ENSG00000243317,STMP1,71,0.50668,8,-2.8049,119,1.40532,33,-0.7227,33,-0.6807,65,0.42360,8,-2.7239,65,0.42797
ENSG00000105887,MTPN,3,-5.5705,1016,3.69829,132,-0.3301,110,-0.6715,131,-0.3450,67,-1.4536,17,-3.3790,71,-1.3658
ENSG00000105894,PTN,57,-2.5715,204,-0.6816,1110,2.22308,222,-0.6019,827,1.63477,256,-0.3691,42,-3.0047,144,-1.3013
ENSG00000146963,LUC7L2,3,-4.0384,74,0.44422,63,0.16560,22,-1.5156,21,-1.5216,93,0.93418,40,-0.5161,95,0.97593
ENSG00000064393,HIPK2,171,-1.6272,32,-4.0730,202,-1.3836,164,-1.7973,461,-0.1209,638,0.45337,1135,1.38688,933,1.21895
ENSG00000090266,NDUFB2,93,-1.6329,259,-0.0812,416,0.68693,126,-1.2708,148,-0.9413,435,0.87857,213,-0.3880,373,0.57622
ENSG00000090263,MRPS33,187,1.78648,98,0.63802,44,-0.6087,19,-2.0007,41,-0.7231,91,0.59533,59,-0.1702,38,-0.9274
ENSG00000106028,SSBP1,3,-3.9802,86,0.74238,108,1.14044,17,-1.8420,1,-4.9976,99,1.14894,70,0.40756,48,-0.2111
ENSG00000270672,MTRNR2L6,3,-4.2607,0,-6.6203,60,-0.1492,117,1.09707,1,-5.2770,34,-1.0874,171,1.62265,93,0.63215
ENSG00000159784,FAM131B,3,-4.5363,230,1.82425,9,-3.2449,37,-1.2649,1,-5.5522,207,2.00677,23,-1.8802,61,-0.4636
ENSG00000198420,TCAF1,3,-3.9786,355,3.86458,14,-2.0197,38,-0.5807,42,-0.3898,7,-3.0912,2,-4.7830,44,-0.3623
ENSG00000171130,ATP6V0E2,3,-5.6160,406,1.48642,281,0.83368,141,-0.3037,28,-2.6801,292,1.04507,30,-2.6030,120,-0.5812
ENSG00000106538,RARRES2,782,3.78184,8,-4.0029,98,-0.3474,47,-1.5444,83,-0.6068,85,-0.6255,20,-2.7220,46,-1.5918
ENSG00000214022,REPIN1,401,2.76813,40,-1.2398,84,-0.1080,28,-1.8589,56,-0.7139,98,0.15913,19,-2.3530,67,-0.4964
ENSG00000197150,ABCB8,3,-3.2536,54,0.82796,34,0.06766,33,0.04371,7,-2.2666,66,1.35691,44,0.48383,9,-2.0224
ENSG00000164885,CDK5,3,-3.3054,219,3.79373,8,-2.1055,30,-0.2296,4,-3.1764,19,-0.9194,17,-1.0268,12,-1.6989
ENSG00000164896,FASTK,250,2.16614,135,1.00683,37,-1.0435,38,-1.0907,33,-1.1891,85,0.26439,21,-1.8408,41,-0.9636
ENSG00000164897,TMUB1,40,-0.0038,65,0.76702,43,0.10415,32,-0.3968,31,-0.4103,55,0.56975,12,-1.7793,39,-0.0560
ENSG00000133612,AGAP3,3,-5.2761,583,2.67174,132,-0.0426,129,-0.0875,1,-6.2549,128,-0.1046,85,-0.7221,87,-0.7455
ENSG00000082014,SMARCD3,3,-4.0404,38,-0.6285,138,1.51210,66,0.28860,97,0.88844,44,-0.4153,61,0.12258,31,-0.9906
ENSG00000106615,RHEB,3,-4.9784,364,2.13507,262,1.49026,100,-0.1383,32,-1.8521,53,-1.1886,22,-2.4145,101,-0.1162
ENSG00000055609,KMT2C,3,-3.5176,66,0.85370,54,0.51520,23,-0.9020,1,-4.5366,75,1.24325,27,-0.5807,42,0.12698
ENSG00000130226,DPP6,303,1.59328,502,2.63978,33,-1.9203,70,-0.8706,19,-2.7065,117,-0.0260,14,-3.2041,29,-2.2315
ENSG00000186480,INSIG1,3,-4.0450,127,1.35095,58,0.05220,58,0.04485,3,-3.9905,113,1.34141,6,-3.1577,41,-0.5381
ENSG00000105993,DNAJB6,132,0.08790,384,1.95531,125,0.00242,51,-1.4601,59,-1.1560,202,0.90456,36,-1.8888,65,-1.0704
ENSG00000155093,PTPRN2,233,2.04887,232,2.04136,123,0.87598,32,-1.3312,1,-5.4102,11,-2.9255,37,-1.0232,40,-0.9706
ENSG00000117868,ESYT2,3,-4.1543,172,1.77526,46,-0.4368,50,-0.3577,64,0.08518,58,-0.0795,4,-4.0488,83,0.56299
ENSG00000253982,AC100810.1,3,-3.6258,23,-0.9168,65,0.70109,37,-0.2161,19,-1.1899,72,1.00208,35,-0.3085,50,0.31467
