Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000111897,SERINC1,16,-6.4426,7370,3.80249,1121,-0.2230,342,-2.1853,308,-2.1919,697,-1.1826
ENSG00000111906,HDDC2,419,1.16977,407,1.11656,48,-2.2507,132,-0.8238,16,-3.8650,250,0.38003
ENSG00000111911,HINT3,626,0.87757,407,0.14516,1,-8.3955,157,-1.4663,1478,2.65898,174,-1.4299
ENSG00000079819,EPB41L2,16,-3.4835,407,1.56801,111,-0.6412,116,-0.6412,17,-3.4416,239,0.87379
ENSG00000112306,RPS12,50,-6.1153,407,-3.0994,693,-2.3157,1324,-1.4694,7406,1.50228,5704,1.61083
ENSG00000092820,EZR,16,-3.2196,407,1.93868,47,-1.6819,287,1.55935,16,-3.2559,65,-1.4438
ENSG00000112096,SOD2,16,-3.9915,407,0.91548,969,2.73468,172,-0.5625,16,-4.0269,126,-1.2117
ENSG00000112531,QKI,16,-6.3004,3135,1.76676,27,-5.5803,878,-0.5096,1968,0.88271,1201,0.06190
ENSG00000176381,PRR18,16,-3.8391,407,1.10456,1,-7.5933,26,-3.3430,470,1.37645,324,1.03717
ENSG00000188191,PRKAR1B,16,-5.0603,407,-0.3146,3044,4.10756,325,-0.7420,16,-5.0944,107,-2.6800
ENSG00000105963,ADAP1,244,0.31074,407,1.20524,176,-0.2227,231,0.25383,16,-3.7956,171,-0.3464
ENSG00000146540,C7orf50,16,-3.4562,407,1.60533,1,-7.2129,304,1.29147,16,-3.4915,142,-0.2930
ENSG00000164880,INTS1,16,-3.4085,407,1.67033,210,0.46693,219,0.63222,16,-3.4441,113,-0.6776
ENSG00000075624,ACTB,1314,-1.2661,407,-3.0085,4726,0.78845,2153,-0.5657,5737,1.13655,3374,0.29593
ENSG00000075618,FSCN1,16,-4.2219,407,0.63757,860,2.07018,141,-1.1612,16,-4.2576,305,0.21069
ENSG00000136238,RAC1,16,-5.5627,407,-0.8574,1486,1.30203,397,-0.9872,366,-1.0185,1078,1.07583
ENSG00000189043,NDUFA4,252,-1.4254,407,-0.6970,206,-1.7301,1069,1.07722,16,-5.4187,888,0.81861
ENSG00000136237,RAPGEF5,16,-3.9621,407,0.95160,346,0.67000,38,-2.8888,144,-0.7466,365,1.14432
ENSG00000196683,TOMM7,16,-5.3326,407,-0.6110,416,-0.5754,610,0.03943,39,-4.0647,1093,1.64210
ENSG00000172115,CYCS,16,-3.6838,407,1.30237,219,0.21601,162,-0.3002,395,1.24882,121,-0.9063
ENSG00000122566,HNRNPA2B1,16,-4.7255,407,0.05648,401,0.03322,365,-0.1359,516,0.45040,489,0.50232
ENSG00000106052,TAX1BP1,16,-3.5019,407,1.54216,365,1.33363,153,-0.1801,52,-1.8149,125,-0.6086
ENSG00000136193,SCRN1,16,-3.5147,407,1.52568,313,1.03209,212,0.41421,16,-3.5507,120,-0.7056
ENSG00000180354,MTURN,16,-7.4958,3634,0.51028,2214,-0.3013,632,-2.3634,2993,0.18595,4640,1.45964
ENSG00000122545,SEPTIN7,799,-0.1436,407,-1.1945,1349,0.72901,512,-0.9303,904,0.05641,1125,0.59057
ENSG00000011426,ANLN,16,-3.7175,407,1.25920,1,-7.4726,26,-3.1882,16,-3.7528,424,2.36260
ENSG00000058404,CAMK2B,17,-5.6323,407,-0.9760,4643,4.09781,853,0.22684,16,-5.7099,7,-7.2762
ENSG00000015676,NUDCD3,16,-4.1642,407,0.70615,1005,2.52513,207,-0.4528,410,0.71926,49,-2.9222
ENSG00000196262,PPIA,395,-1.5567,407,-1.5118,1668,0.73355,674,-0.8218,2820,1.71499,1018,-0.1203
ENSG00000105968,H2AFV,242,-0.3732,407,0.47455,304,-0.0040,201,-0.7350,709,1.47654,227,-0.5958
ENSG00000164742,ADCY1,16,-4.2714,407,0.57909,1585,3.66268,271,-0.1079,16,-4.3074,6,-6.0436
ENSG00000106078,COBL,16,-3.4834,407,1.56809,1,-7.2404,113,-0.6814,105,-0.7274,249,0.97860
ENSG00000106153,CHCHD2,16,-4.4380,407,0.38423,1,-8.1883,459,0.69573,638,1.17340,306,-0.1055
ENSG00000126524,SBDS,16,-3.5540,407,1.47272,174,-0.0148,134,-0.4770,16,-3.5902,232,0.65920
ENSG00000106089,STX1A,16,-4.1550,407,0.71719,1658,4.18419,130,-1.2195,16,-4.1911,9,-5.3542
ENSG00000106682,EIF4H,16,-3.7020,407,1.27958,250,0.41651,218,0.22296,16,-3.7365,207,0.14057
ENSG00000106665,CLIP2,16,-3.9844,407,0.92380,477,1.21322,216,-0.1581,149,-0.7206,213,-0.2125
ENSG00000263001,GTF2I,16,-5.3742,407,-0.6555,1113,1.00952,449,-0.5596,997,0.81372,701,0.29317
ENSG00000005486,RHBDD2,16,-5.1650,407,-0.4293,2536,3.16850,545,0.04532,337,-0.7218,134,-2.4418
ENSG00000106211,HSPB1,16,-4.4402,407,0.38075,1,-8.1909,399,0.40750,793,1.58591,296,-0.1800
ENSG00000170027,YWHAG,16,-4.6795,407,0.10867,2132,3.72035,271,-0.5993,16,-4.7150,103,-2.3259
ENSG00000186472,PCLO,16,-3.4422,407,1.62444,706,2.90080,154,-0.0927,16,-3.4784,2,-6.5718
ENSG00000198822,GRM3,16,-3.6837,407,1.30262,259,0.49727,183,-0.0779,17,-3.6255,219,0.30386
ENSG00000075142,SRI,16,-3.3621,407,1.73517,1,-7.1204,409,2.34015,16,-3.3983,41,-2.3339
ENSG00000105854,PON2,16,-5.5238,4017,3.91934,1,-9.2700,381,-1.0104,503,-0.4850,280,-1.6580
ENSG00000166448,TMEM130,16,-4.0367,407,0.86059,1494,4.08092,131,-1.0709,16,-4.0720,0,-8.5346
ENSG00000241468,ATP5MF,16,-4.1747,407,0.69380,142,-1.0007,337,0.43781,641,1.52779,179,-0.8077
ENSG00000106261,ZKSCAN1,16,-5.2195,3862,4.79246,93,-2.7115,109,-2.6328,118,-2.3624,222,-1.6899
ENSG00000188186,LAMTOR4,16,-3.7733,407,1.18773,1,-7.5275,212,0.07431,16,-3.8089,323,1.16486
ENSG00000166925,TSC22D4,16,-5.1027,407,-0.3614,198,-1.4678,758,0.78961,94,-2.5742,785,1.07681
ENSG00000172354,GNB2,19,-4.2730,407,0.30775,1025,2.02657,263,-0.4422,241,-0.5369,272,-0.4416
ENSG00000106400,ZNHIT1,16,-3.7157,407,1.26181,325,0.85614,127,-0.7637,16,-3.7504,248,0.54734
ENSG00000214253,FIS1,16,-4.4259,407,0.39822,346,0.13249,137,-1.4411,19,-4.2324,604,1.77069
ENSG00000267368,UPK3BL1,16,-3.6807,407,1.30631,413,1.33401,188,-0.0258,16,-3.7162,164,-0.3197
ENSG00000135250,SRPK2,16,-4.0573,407,0.83528,936,2.53236,208,-0.3110,16,-4.0925,145,-1.0358
ENSG00000091129,NRCAM,16,-3.6652,407,1.32654,632,2.23794,255,0.58241,16,-3.7014,40,-2.6991
ENSG00000106278,PTPRZ1,16,-3.9078,407,1.01789,1,-7.6618,592,2.31789,16,-3.9443,130,-1.0591
ENSG00000128609,NDUFA5,588,1.72581,407,1.02169,406,1.02105,231,0.06450,16,-3.9388,43,-2.8561
ENSG00000170775,GPR37,16,-4.2161,407,0.64464,18,-4.0804,25,-3.7963,873,2.11145,374,0.72007
ENSG00000128524,ATP6V1F,571,0.93774,407,0.35155,565,0.91664,177,-1.0670,366,0.17901,231,-0.7078
ENSG00000286214,AUXG01000058.1,695,1.51790,407,0.54489,1102,2.52037,134,-1.3291,16,-4.3356,49,-3.0682
ENSG00000105887,MTPN,16,-4.8417,407,-0.0737,1732,2.72071,342,-0.3913,433,0.02620,186,-1.5487
ENSG00000105894,PTN,16,-4.5153,407,0.29482,95,-1.9495,742,1.72026,153,-1.2479,301,-0.2544
ENSG00000064393,HIPK2,547,-0.7502,407,-1.2060,221,-2.1164,361,-1.5065,553,-0.7344,1822,2.15544
ENSG00000090266,NDUFB2,16,-3.9801,407,0.92930,63,-2.0180,322,0.61745,19,-3.7714,321,0.74604
ENSG00000270672,MTRNR2L6,16,-3.9509,407,0.96516,104,-1.2342,484,1.61596,16,-3.9865,187,-0.4301
ENSG00000159784,FAM131B,16,-3.3039,407,1.81712,311,1.28897,107,-0.5636,16,-3.3403,121,-0.4090
ENSG00000171130,ATP6V0E2,16,-3.9763,407,0.93428,682,1.93409,286,0.37947,16,-4.0119,138,-1.0235
ENSG00000133612,AGAP3,16,-4.3958,407,0.43270,1415,3.01066,320,0.04164,16,-4.4323,107,-1.9457
ENSG00000106615,RHEB,16,-3.8570,407,1.08235,712,2.21006,175,-0.3736,16,-3.8927,146,-0.7702
ENSG00000130226,DPP6,16,-4.1094,407,0.77239,1368,3.53342,219,-0.2848,16,-4.1449,21,-4.0923
ENSG00000105993,DNAJB6,16,-4.1010,407,0.78149,966,2.53303,194,-0.4866,246,-0.0605,91,-1.8782
ENSG00000117868,ESYT2,16,-4.6203,407,0.17589,457,0.37009,150,-1.5032,1220,2.23823,295,-0.4380
ENSG00000164733,CTSB,16,-4.6909,407,0.09599,1066,1.83812,278,-0.5719,16,-4.7253,463,0.43024
ENSG00000129422,MTUS1,16,-3.9752,407,0.93553,1,-7.7282,65,-2.1109,584,1.61699,323,0.76512
ENSG00000078674,PCM1,16,-3.1512,407,2.03976,1,-6.9121,173,0.51411,16,-3.1870,136,0.05766
ENSG00000147416,ATP6V1B2,16,-4.0062,407,0.89751,1174,3.25899,144,-0.8802,99,-1.3673,56,-2.5618
ENSG00000158856,DMTN,16,-4.1913,407,0.67259,1192,2.92229,369,0.59823,16,-4.2278,26,-3.9205
ENSG00000168481,LGI3,16,-4.0419,407,0.85367,123,-1.0751,74,-1.9843,514,1.27988,332,0.72219
ENSG00000168490,PHYHIP,16,-5.4535,407,-0.7409,4225,4.37907,561,-0.2670,16,-5.4892,20,-5.5416
ENSG00000104722,NEFM,16,-3.7833,407,1.17455,625,2.03048,390,1.35658,16,-3.8196,0,-8.2838
ENSG00000277586,NEFL,16,-4.6629,407,0.12693,1545,2.74510,597,0.92891,179,-1.1594,15,-5.1663
ENSG00000104765,BNIP3L,16,-3.9028,407,1.02309,469,1.28675,183,-0.3585,16,-3.9394,244,0.20192
ENSG00000092964,DPYSL2,68,-3.6924,407,-1.0466,1405,0.97288,818,0.05961,689,-0.2235,975,0.47615
ENSG00000015592,STMN4,16,-3.9469,407,0.96976,577,1.63117,110,-1.2569,270,0.26616,192,-0.3718
ENSG00000120899,PTK2B,16,-3.6080,407,1.40218,863,3.15586,164,-0.1873,16,-3.6436,2,-6.9449
ENSG00000120885,CLU,1213,-0.9672,408,-2.5990,2177,-0.0480,6998,2.98332,888,-1.4404,502,-2.6328
ENSG00000133872,SARAF,521,-0.3694,407,-0.7579,2074,2.11181,639,-0.0500,642,-0.0358,329,-1.3162
ENSG00000104695,PPP2CB,16,-4.5631,407,0.24047,993,1.87342,328,-0.1258,16,-4.5894,357,0.03833
ENSG00000147526,TACC1,762,1.03257,407,-0.0358,789,1.09418,160,-1.6128,346,-0.2962,373,-0.2278
ENSG00000147533,GOLGA7,16,-3.5453,407,1.48486,1,-7.3017,78,-1.3706,137,-0.3823,283,1.24542
ENSG00000221869,CEBPD,16,-4.7596,407,0.01795,1,-8.5066,142,-1.7429,1211,2.00629,567,0.82530
ENSG00000023287,RB1CC1,16,-3.3476,407,1.75528,1,-7.1060,114,-0.5114,260,0.90922,152,-0.0014
ENSG00000008988,RPS20,87,-3.4453,407,-1.1693,101,-3.2260,462,-1.0705,1220,0.58480,1662,1.86267
ENSG00000137575,SDCBP,16,-3.9338,407,0.98658,264,0.24184,197,-0.2601,480,1.29220,162,-0.6820
ENSG00000104388,RAB2A,16,-4.0538,407,0.83713,912,2.47029,208,-0.3155,16,-4.0916,153,-0.9397
ENSG00000169085,VXN,16,-3.4344,407,1.63525,314,1.13808,153,-0.0975,33,-2.3995,125,-0.5148
ENSG00000245910,SNHG6,16,-5.8696,407,-1.1828,28,-5.0675,370,-1.4444,1808,1.27134,1599,1.67673
ENSG00000147604,RPL7,16,-5.6906,407,-0.9936,119,-2.8265,485,-0.8003,1385,1.00924,1330,1.46111
ENSG00000104435,STMN2,16,-4.5184,407,0.29001,1896,3.69153,318,-0.1261,16,-4.5538,32,-3.9353
ENSG00000147588,PMP2,344,0.12284,407,0.40063,1,-8.1740,545,1.09907,16,-4.4597,338,0.12467
ENSG00000123119,NECAB1,16,-4.6643,407,0.12593,1458,2.59263,377,0.00338,16,-4.7000,246,-0.8447
ENSG00000156467,UQCRB,16,-5.9392,407,-1.2558,376,-1.3730,791,-0.2526,887,-0.0387,1637,1.58664
ENSG00000147649,MTDH,16,-3.7419,407,1.22749,530,1.74371,114,-0.9710,16,-3.7778,199,-0.0022
ENSG00000156482,RPL30,901,-1.5400,407,-2.7201,272,-3.3100,1153,-1.2762,6930,1.89234,3682,1.03028
ENSG00000164919,COX6C,188,-1.0920,407,0.12320,380,0.01497,394,0.08410,16,-4.7019,538,0.85793
ENSG00000070756,PABPC1,16,-4.7708,407,0.00519,212,-1.0144,269,-0.7249,863,1.30896,537,0.66289
ENSG00000164924,YWHAZ,16,-5.1240,407,-0.3848,2663,3.41660,411,-0.4124,260,-1.0801,162,-2.0944
ENSG00000104490,NCALD,16,-3.8909,407,1.03949,1133,3.40290,145,-0.7366,16,-3.9271,42,-2.8863
ENSG00000155096,AZIN1,16,-3.5897,407,1.42591,589,2.19365,99,-1.0309,16,-3.6256,130,-0.6486
ENSG00000164929,BAALC,16,-4.0181,407,0.88244,135,-0.9162,443,1.26940,254,0.08639,157,-0.8434
ENSG00000164754,RAD21,16,-3.7915,407,1.16429,413,1.19224,160,-0.4541,79,-1.4794,207,0.00800
ENSG00000136960,ENPP2,193,-0.2430,407,1.00714,88,-1.4604,31,-3.1625,16,-3.9529,419,1.71423
ENSG00000147684,NDUFB9,16,-4.3650,407,0.46832,158,-1.0410,358,0.29437,450,0.64090,337,0.21153
ENSG00000104419,NDRG1,16,-5.9900,2987,2.12202,94,-3.4683,288,-1.9680,1544,0.83309,1085,0.31998
ENSG00000169398,PTK2,16,-3.4413,407,1.62572,59,-1.5717,106,-0.7431,16,-3.4772,250,1.07502
ENSG00000181790,ADGRB1,16,-3.3446,407,1.75979,373,1.58542,252,1.03180,16,-3.3803,16,-3.7008
ENSG00000180155,LYNX1,16,-3.4531,407,1.60995,556,2.27708,153,-0.1188,16,-3.4886,56,-1.9308
ENSG00000160932,LY6E,16,-4.8845,407,-0.1215,943,1.32807,199,-1.3478,436,-0.0106,582,0.66701
ENSG00000176956,LY6H,403,-1.5114,3907,2.45574,4273,2.68060,409,-1.6167,16,-6.2055,62,-4.6587
ENSG00000104529,EEF1D,16,-4.7881,407,-0.0132,117,-1.9307,201,-1.2207,16,-4.8057,911,2.50822
ENSG00000178209,PLEC,16,-4.0757,407,0.81201,519,1.25354,337,0.57262,323,0.41678,106,-1.5967
ENSG00000178719,GRINA,16,-4.0223,407,0.87749,579,1.53372,322,0.55421,17,-3.9225,171,-0.6935
ENSG00000160948,VPS28,211,-0.3649,407,0.71705,190,-0.5281,195,-0.5455,615,1.47474,190,-0.6648
ENSG00000167702,KIFC2,16,-3.9265,407,0.99508,649,1.90077,181,-0.4025,353,0.74591,83,-1.8322
ENSG00000161016,RPL8,1036,-0.6991,407,-2.1132,449,-1.9667,696,-1.4255,4504,1.85019,2235,0.78396
ENSG00000153707,PTPRD,16,-4.2771,407,0.57132,565,1.15276,141,-1.2248,664,1.45747,220,-0.5468
ENSG00000147862,NFIB,16,-3.7426,407,1.22611,98,-1.1126,260,0.51221,16,-3.7787,246,0.48265
ENSG00000164985,PSIP1,16,-3.8081,407,1.14385,452,1.33996,233,0.20556,16,-3.8439,174,-0.3776
ENSG00000137154,RPS6,1283,-0.9698,407,-2.6876,455,-2.5237,949,-1.5522,6768,1.88891,3525,0.96815
ENSG00000155886,SLC24A2,16,-3.4553,407,1.60596,273,0.86052,60,-1.6789,16,-3.4914,214,0.62402
ENSG00000086061,DNAJA1,16,-3.4880,407,1.56237,194,0.24349,141,-0.3109,377,1.41371,77,-1.4642
ENSG00000107262,BAG1,16,-3.4448,407,1.62065,32,-2.4849,102,-0.8195,16,-3.4808,263,1.22401
ENSG00000168913,ENHO,16,-4.6181,407,0.17812,105,-1.9080,1268,3.56696,16,-4.6535,67,-2.9229
ENSG00000198853,RUSC2,16,-3.4529,407,1.60854,570,2.33619,160,-0.0370,31,-2.5262,42,-2.3966
ENSG00000122705,CLTA,16,-3.8390,407,1.10491,337,0.77142,153,-0.5861,346,0.81356,168,-0.4821
ENSG00000107372,ZFAND5,16,-3.7115,407,1.26654,548,1.85395,202,0.06224,16,-3.7476,122,-0.9190
ENSG00000156052,GNAQ,16,-3.4458,407,1.61890,174,0.10795,221,0.59999,16,-3.4821,136,-0.3678
ENSG00000135069,PSAT1,16,-3.2870,407,1.84170,1,-7.0463,252,1.12771,16,-3.3228,122,-0.3604
ENSG00000165119,HNRNPK,16,-4.7588,407,0.01937,154,-1.4912,516,0.48198,829,1.25030,393,-0.0481
ENSG00000148053,NTRK2,16,-4.3482,407,0.48912,325,0.11499,864,2.60050,16,-4.3835,77,-2.4213
ENSG00000187764,SEMA4D,16,-3.4383,407,1.62940,1,-7.1956,55,-1.8029,16,-3.4738,302,1.71887
ENSG00000136938,ANP32B,16,-4.8456,407,-0.0774,55,-3.1010,89,-2.5434,756,0.97015,809,1.78000
ENSG00000136928,GABBR2,16,-3.9715,407,0.93947,1298,3.68581,180,-0.4606,16,-4.0077,1,-7.6754
ENSG00000241697,TMEFF1,16,-3.6040,407,1.40680,751,2.76563,107,-0.9224,16,-3.6404,76,-1.6129
ENSG00000070214,SLC44A1,16,-4.3084,407,0.53553,1,-8.0590,123,-1.4773,399,0.50508,527,1.56176
ENSG00000136810,TXN,16,-3.4314,407,1.63910,1,-7.1887,189,0.30375,51,-1.7535,199,0.48079
ENSG00000198121,LPAR1,16,-4.5635,407,0.23993,2,-7.4142,136,-1.5931,255,-0.5103,736,2.21002
ENSG00000173258,ZNF483,392,0.54232,407,0.60675,829,1.94992,167,-0.9124,323,0.22159,86,-2.1474
ENSG00000148180,GSN,352,-1.2981,4011,3.28824,81,-3.4704,325,-1.5421,223,-1.9815,658,-0.4300
ENSG00000148175,STOM,16,-4.9704,407,-0.2163,3,-7.2197,166,-1.7245,840,1.00576,863,1.69302
ENSG00000136942,RPL35,16,-6.9216,407,-2.2738,374,-2.3957,1093,-0.8673,3951,1.37302,3073,1.41008
ENSG00000197958,RPL12,16,-6.3154,407,-1.6487,29,-5.4785,584,-1.2063,3334,1.87267,1887,1.19134
ENSG00000136854,STXBP1,16,-4.3951,407,0.43463,1748,3.71158,239,-0.4803,16,-4.4308,49,-3.1606
ENSG00000160408,ST6GALNAC6,16,-4.1560,407,0.71645,1010,2.55219,288,0.15621,16,-4.1913,120,-1.4875
ENSG00000171159,C9orf16,16,-4.5801,407,0.22155,704,1.17616,417,0.30745,16,-4.6133,406,0.30010
ENSG00000106976,DNM1,16,-5.0585,407,-0.3132,3015,4.06806,493,-0.0065,16,-5.0944,4,-7.5252
ENSG00000207955,AL359091.1,16,-4.1224,407,0.75591,40,-2.8278,42,-2.9319,757,1.94187,343,0.65646
ENSG00000167123,CERCAM,16,-3.7373,407,1.23362,1,-7.4920,54,-2.1295,363,1.02309,298,0.99413
ENSG00000197694,SPTAN1,16,-4.2900,407,0.55712,550,1.08824,389,0.56660,16,-4.3251,283,-0.0557
ENSG00000119335,SET,16,-4.4343,407,0.38819,439,0.51574,123,-1.6172,468,0.62767,439,0.73944
ENSG00000160445,ZER1,16,-3.8480,407,1.09386,1036,3.20966,158,-0.5458,16,-3.8835,46,-2.6786
ENSG00000148341,SH3GLB2,16,-4.1118,407,0.76948,821,2.13559,221,-0.2740,16,-4.1474,204,-0.4754
ENSG00000119383,PTPA,16,-4.2241,407,0.63494,1096,2.63917,279,0.00910,16,-4.2599,136,-1.3581
ENSG00000107130,NCS1,16,-3.5895,407,1.42538,4,-5.5288,531,2.73811,16,-3.6263,37,-2.7376
ENSG00000126878,AIF1L,16,-4.6361,407,0.15786,1,-8.3849,88,-2.3437,227,-0.7654,832,2.58847
ENSG00000130723,PRRC2B,16,-4.0582,407,0.83395,522,1.28931,129,-1.1239,380,0.71485,216,-0.2905
ENSG00000160271,RALGDS,16,-3.7245,407,1.25037,151,-0.4186,197,0.00473,16,-3.7605,262,0.67530
ENSG00000148303,RPL7A,639,-1.0935,407,-1.7762,189,-2.9108,646,-1.1820,3942,2.04904,1697,0.65404
ENSG00000130558,OLFM1,16,-5.3039,407,-0.5800,1946,2.22623,954,0.98892,16,-5.3394,326,-1.1326
ENSG00000148411,NACC2,16,-3.5355,407,1.49629,1,-7.2933,192,0.19150,16,-3.5728,245,0.83493
ENSG00000172889,EGFL7,1284,1.22493,407,-0.6947,271,-1.3182,173,-2.1368,411,-0.6764,986,1.12081
ENSG00000196642,RABL6,16,-3.7752,407,1.18473,1,-7.5298,256,0.43826,16,-3.8113,295,0.89079
ENSG00000054148,PHPT1,16,-4.0644,407,0.82542,133,-0.9817,257,0.05814,714,1.90024,152,-0.9615
ENSG00000107223,EDF1,16,-5.8322,3934,3.10169,1077,0.40246,366,-1.4213,479,-0.8932,453,-1.1978
ENSG00000107317,PTGDS,218,-3.3812,407,-2.4686,100,-4.5093,3589,1.15884,1053,-1.0437,3158,1.08057
ENSG00000107331,ABCA2,642,0.04650,407,-0.6786,567,-0.1547,201,-1.8888,372,-0.8146,1075,1.43199
ENSG00000107281,NPDC1,16,-4.5804,407,0.22047,1069,2.00496,335,-0.1099,16,-4.6164,340,-0.0929
ENSG00000176978,DPP7,16,-3.5722,407,1.44842,1,-7.3286,245,0.62739,16,-3.6084,223,0.52308
ENSG00000176884,GRIN1,16,-5.7771,407,-1.0846,5335,4.43048,566,-0.6400,371,-1.2249,17,-6.1522
ENSG00000176101,SSNA1,16,-3.5267,407,1.50933,1,-7.2830,142,-0.3477,415,1.55117,141,-0.4017
ENSG00000212864,RNF208,16,-3.4499,407,1.61416,413,1.64750,247,0.82411,16,-3.4858,40,-2.4550
ENSG00000188229,TUBB4B,16,-4.5396,407,0.26648,911,1.72763,202,-0.9353,214,-0.7565,386,0.24635
ENSG00000165802,NSMF,16,-4.4804,407,0.33518,1132,2.28737,609,1.27110,16,-4.5159,65,-2.8301
ENSG00000182154,MRPL41,16,-3.8836,407,1.04884,218,-0.0158,303,0.62635,261,0.28097,157,-0.6773
ENSG00000067057,PFKP,16,-3.3362,407,1.77201,458,2.02483,194,0.49050,16,-3.3716,24,-3.1577
ENSG00000057608,GDI2,16,-3.5252,407,1.51051,1,-7.2828,153,-0.2059,277,0.80315,179,0.09582
ENSG00000048740,CELF2,16,-3.8506,407,1.09023,1035,3.20148,224,0.08202,16,-3.8847,3,-6.4313
ENSG00000123240,OPTN,16,-3.6804,407,1.30730,560,1.94698,80,-1.4636,16,-3.7155,186,-0.0507
ENSG00000065809,FAM107B,16,-4.0434,407,0.85141,30,-3.1514,52,-2.5211,379,0.72994,424,1.43870
ENSG00000148468,FAM171A1,16,-3.1211,407,2.08495,1,-6.8819,167,0.48626,20,-2.7853,131,0.00815
ENSG00000026025,VIM,16,-6.1634,407,-1.4903,54,-4.4444,811,-0.4827,4646,2.92002,936,-0.2634
ENSG00000150867,PIP4K2A,16,-4.6285,407,0.16651,1,-8.3771,123,-1.8202,199,-0.9627,812,2.48247
ENSG00000107863,ARHGAP21,54,-2.6615,407,0.43420,245,-0.3894,195,-0.8304,16,-4.4308,568,1.61407
ENSG00000170759,KIF5B,16,-4.7994,407,-0.0260,1,-8.5475,209,-1.1749,528,0.40301,784,1.77829
ENSG00000237949,LINC00844,16,-5.2313,407,-0.5010,51,-3.5896,244,-1.4056,1014,1.01942,1012,1.61957
ENSG00000151150,ANK3,16,-3.4994,407,1.54463,279,0.84584,123,-0.5687,16,-3.5368,185,0.20881
ENSG00000096746,HNRNPH3,16,-3.3531,407,1.74753,1,-7.1115,182,0.33246,16,-3.3891,190,0.50469
ENSG00000156515,HK1,16,-3.6164,407,1.39021,633,2.31869,230,0.44398,16,-3.6528,38,-2.7471
ENSG00000180817,PPA1,16,-4.0680,407,0.82213,130,-1.0227,185,-0.5355,643,1.68109,227,-0.2028
ENSG00000107738,VSIR,16,-4.1591,407,0.71234,16,-4.1483,222,-0.3243,1121,2.81680,129,-1.3712
ENSG00000197746,PSAP,562,-0.9490,407,-1.4402,2928,1.89109,1250,0.37678,219,-2.3603,875,-0.3339
ENSG00000107742,SPOCK2,396,-0.3879,407,-0.3480,818,0.81107,377,-0.5253,482,-0.0755,564,0.24353
ENSG00000168209,DDIT4,16,-4.4328,407,0.39056,17,-4.3861,230,-0.5893,909,1.87705,359,0.25223
ENSG00000107758,PPP3CB,16,-4.4106,407,0.41592,1950,4.11921,227,-0.5884,16,-4.4470,1,-8.8564
ENSG00000156113,KCNMA1,16,-3.7580,407,1.20688,968,3.18784,192,-0.0907,16,-3.7935,8,-5.1450
ENSG00000138326,RPS24,725,-1.7619,407,-2.6190,254,-3.3063,985,-1.4181,7324,2.16227,3243,0.86526
ENSG00000165424,ZCCHC24,16,-5.7920,3946,3.19567,1,-9.5374,264,-1.8918,603,-0.4928,765,-0.1498
ENSG00000122378,PRXL2A,16,-3.6808,407,1.30660,389,1.22358,294,0.86426,16,-3.7160,101,-1.2206
ENSG00000165678,GHITM,16,-4.5250,407,0.28358,702,1.24061,273,-0.4026,977,1.89286,143,-1.6217
ENSG00000173267,SNCG,16,-3.7212,407,1.25446,684,2.33240,221,0.22230,16,-3.7572,68,-1.9382
ENSG00000148671,ADIRF,585,0.14989,407,-0.4339,1,-8.9163,438,-0.3574,1394,1.70908,513,-0.0822
ENSG00000148672,GLUD1,16,-3.9821,407,0.92688,3,-6.2682,596,2.16884,56,-2.1811,147,-0.9168
ENSG00000171862,PTEN,16,-3.5806,407,1.43678,1,-7.3373,179,0.00287,245,0.52829,193,0.17457
ENSG00000197430,OPALIN,406,0.35738,407,0.35782,168,-1.0404,94,-2.0528,18,-4.2785,585,1.55966
ENSG00000187122,SLIT1,16,-4.2917,407,0.55278,1957,4.54770,112,-1.6084,16,-4.3298,1,-8.1703
ENSG00000171314,PGAM1,389,0.14119,407,0.21438,1017,1.88984,443,0.41699,59,-2.7328,151,-1.6067
ENSG00000099194,SCD,16,-6.0826,407,-1.4061,607,-0.7938,434,-1.4270,1769,0.96197,1789,1.54901
ENSG00000166136,NDUFB8,16,-4.4785,407,0.33675,208,-0.7323,338,0.03624,234,-0.5522,480,0.90162
ENSG00000107829,FBXW4,16,-3.7519,407,1.21550,369,1.03679,64,-1.8880,16,-3.7866,290,0.89080
ENSG00000198408,OGA,16,-3.6569,407,1.33696,505,1.76314,213,0.23981,16,-3.6932,107,-1.0876
ENSG00000059915,PSD,16,-4.6881,407,0.09854,1335,2.33711,717,1.32002,16,-4.7242,79,-2.7547
ENSG00000138107,ACTR1A,16,-3.8157,407,1.13426,963,3.05566,128,-0.8621,16,-3.8513,76,-1.8496
ENSG00000173915,ATP5MD,16,-5.0533,407,-0.3073,635,0.41817,412,-0.3215,1238,1.63077,438,-0.2484
ENSG00000107957,SH3PXD2A,16,-3.4316,407,1.63853,260,0.80205,90,-0.9997,16,-3.4661,190,0.37431
ENSG00000148700,ADD3,16,-4.0735,407,0.81521,1,-7.8257,422,1.06666,261,0.06486,242,-0.0757
