Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to13,Feature log2 fold change topic 10to13
ENSG00000170619,COMMD5,112,2.22908,21,-0.5594,23,-0.5663,10,-1.5990,32,0.11299,24,-0.4647
ENSG00000182307,C8orf33,112,1.47698,36,-0.3527,33,-0.6229,60,0.44599,52,0.22346,37,-0.4194
ENSG00000181404,WASHC1,112,1.08643,59,0.05531,50,-0.2426,62,0.12398,47,-0.3215,53,-0.1455
ENSG00000107104,KANK1,112,3.45866,37,1.20251,12,-0.7320,0,-5.7064,1,-4.0523,8,-1.4800
ENSG00000080503,SMARCA2,112,-0.1495,54,-1.2353,107,-0.2757,114,-0.1194,146,0.29256,150,0.42689
ENSG00000147852,VLDLR,112,1.78608,13,-1.6272,15,-1.7010,8,-2.2392,60,0.78789,46,0.42666
ENSG00000080298,RFX3,112,2.50582,7,-1.9245,10,-1.6590,18,-0.5348,17,-0.6902,33,0.45282
ENSG00000106688,SLC1A1,112,1.12469,23,-1.3320,32,-1.0093,103,0.99099,63,0.21512,57,0.06231
ENSG00000106993,CDC37L1,112,1.50469,27,-0.7377,26,-1.0258,60,0.46833,46,0.06437,46,0.07495
ENSG00000147853,AK3,112,1.62638,44,0.09619,42,0.00631,47,0.19111,21,-1.0719,32,-0.5051
ENSG00000107020,PLGRKT,112,3.35973,18,-0.0295,14,-0.5363,21,0.21196,7,-1.4222,4,-2.4063
ENSG00000099219,ERMP1,112,3.11115,15,-0.4430,8,-1.6502,28,0.51723,9,-1.2900,14,-0.6241
ENSG00000183354,KIAA2026,112,1.71324,43,0.11484,34,-0.2878,46,0.23075,27,-0.6275,31,-0.4822
ENSG00000137040,RANBP6,112,1.62749,28,-0.5835,16,-1.7369,47,0.19179,55,0.49364,45,0.17542
ENSG00000137038,DMAC1,112,-0.0497,131,0.19508,111,-0.0754,120,0.06011,156,0.53439,95,-0.3892
ENSG00000153707,PTPRD,112,0.50557,79,-0.0466,49,-0.9381,58,-0.5004,105,0.44287,100,0.44812
ENSG00000107186,MPDZ,112,1.99327,24,-0.5341,29,-0.3161,24,-0.5369,35,0.04759,24,-0.6486
ENSG00000147862,NFIB,112,0.65700,118,0.74373,85,0.31514,31,-1.3136,56,-0.4492,61,-0.3739
ENSG00000175893,ZDHHC21,112,1.76622,32,-0.2948,25,-0.8006,13,-1.6542,42,0.13690,40,0.08140
ENSG00000155158,TTC39B,112,2.87891,7,-1.6124,14,-0.8774,18,-0.3482,16,-0.5579,16,-0.5956
ENSG00000164975,SNAPC3,112,1.84439,28,-0.4372,23,-0.9274,29,-0.3493,37,0.01124,37,-0.0113
ENSG00000164985,PSIP1,112,-0.4927,137,-0.1775,96,-0.9068,155,0.00995,188,0.34930,209,0.69459
ENSG00000107295,SH3GL2,112,-0.9241,101,-1.0766,163,-0.4554,127,-0.7358,327,0.83790,254,0.47714
ENSG00000155876,RRAGA,112,-0.4083,95,-0.6524,97,-0.7779,246,0.83920,225,0.77408,150,0.06783
ENSG00000137154,RPS6,112,-2.1751,1318,1.69892,548,0.30482,459,-0.0560,348,-0.5194,352,-0.5917
ENSG00000155886,SLC24A2,112,-0.4244,113,-0.4001,86,-1.0084,258,0.90361,223,0.74434,159,0.16680
ENSG00000171843,MLLT3,112,2.14272,11,-1.5015,14,-1.4337,39,0.34534,30,-0.0993,33,0.08444
ENSG00000188352,FOCAD,112,1.77983,18,-1.1252,24,-0.8623,27,-0.5249,44,0.24752,39,0.02905
ENSG00000198642,KLHL9,112,2.15137,24,-0.4272,21,-0.8073,41,0.41471,19,-0.8069,28,-0.2300
ENSG00000107105,ELAVL2,112,0.03963,33,-1.7827,63,-1.0417,220,1.13647,163,0.71927,118,0.17872
ENSG00000198680,TUSC1,112,1.87135,25,-0.5903,20,-1.0757,21,-0.8003,28,-0.4410,45,0.43905
ENSG00000137055,PLAA,112,2.36356,18,-0.6719,13,-1.3925,14,-1.0944,38,0.50281,24,-0.3169
ENSG00000147894,C9orf72,112,2.55334,5,-2.3407,13,-1.2634,27,0.06627,26,0.01883,22,-0.3142
ENSG00000122729,ACO1,112,2.72168,25,0.05329,17,-0.6827,29,0.30789,14,-0.8449,12,-1.1859
ENSG00000197579,TOPORS,112,3.19953,10,-1.0484,11,-0.9882,0,-6.2978,12,-0.7562,15,-0.4429
ENSG00000235453,SMIM27,112,1.38252,45,-0.1026,51,0.13188,45,-0.0973,35,-0.5328,37,-0.5082
ENSG00000165264,NDUFB6,112,-1.0331,191,-0.2222,179,-0.4144,310,0.54406,276,0.39298,245,0.23256
ENSG00000137074,APTX,112,2.54692,16,-0.7191,13,-1.2024,19,-0.5035,29,0.18913,20,-0.5309
ENSG00000086061,DNAJA1,112,-1.5402,248,-0.3420,229,-0.5878,334,0.12163,501,0.86697,352,0.27740
ENSG00000122692,SMU1,112,1.67878,30,-0.4474,29,-0.6725,62,0.67051,25,-0.7536,39,-0.0571
ENSG00000107262,BAG1,112,0.16379,107,0.09887,94,-0.1404,117,0.23502,116,0.25160,91,-0.2064
ENSG00000086065,CHMP5,112,-0.1216,84,-0.5604,106,-0.2660,175,0.59220,174,0.64815,107,-0.2493
ENSG00000086102,NFX1,112,2.32314,23,-0.3742,12,-1.5545,42,0.58552,26,-0.1786,25,-0.3068
ENSG00000165271,NOL6,112,2.54683,6,-2.0621,15,-0.9678,8,-1.6849,28,0.12511,23,-0.2138
ENSG00000010438,PRSS3,112,0.93262,18,-1.8607,58,-0.1449,26,-1.2883,99,0.82708,56,-0.2161
ENSG00000107341,UBE2R2,112,0.64333,51,-0.5688,52,-0.6932,83,0.17308,89,0.31351,84,0.25041
ENSG00000137073,UBAP2,112,2.53751,29,0.18499,26,-0.0107,5,-2.2969,14,-1.0361,15,-0.9869
ENSG00000165006,UBAP1,112,1.38291,30,-0.7032,42,-0.2833,38,-0.3468,63,0.46833,38,-0.4710
ENSG00000164978,NUDT2,112,1.62266,51,0.31012,30,-0.6446,41,-0.0182,48,0.23218,31,-0.5833
ENSG00000164976,MYORG,112,2.28328,34,0.22588,37,0.52164,16,-0.9558,10,-1.6180,13,-1.4977
ENSG00000164972,C9orf24,112,1.81286,18,-1.1147,25,-0.7517,73,1.06422,30,-0.3562,31,-0.3777
ENSG00000164970,FAM219A,112,0.78616,44,-0.6834,58,-0.3070,66,-0.0565,67,-0.0181,74,0.17628
ENSG00000168913,ENHO,112,-1.5849,446,0.53331,555,1.37618,234,-0.4769,180,-0.9341,193,-0.9570
ENSG00000122756,CNTFR,112,1.64625,43,0.07009,54,0.57652,43,0.05748,18,-1.3146,22,-1.1573
ENSG00000164967,RPP25L,112,2.41903,16,-0.8117,17,-0.9065,22,-0.3160,30,0.12520,20,-0.6018
ENSG00000137100,DCTN3,112,-0.7574,156,-0.2506,166,-0.2031,216,0.25952,284,0.78080,167,-0.1905
ENSG00000147955,SIGMAR1,112,1.51189,30,-0.5747,28,-0.8891,36,-0.3274,57,0.43919,44,-0.0426
ENSG00000213930,GALT,112,2.82460,17,-0.4824,12,-1.1494,21,-0.1240,13,-0.9427,18,-0.4293
ENSG00000187186,AL162231.1,112,0.07335,81,-0.4244,97,-0.1917,115,0.12009,140,0.47512,102,-0.0800
ENSG00000122733,PHF24,112,0.08692,51,-1.0982,91,-0.3017,73,-0.5644,107,0.02196,140,0.62711
ENSG00000137094,DNAJB5,112,1.34161,19,-1.4372,21,-1.5430,21,-1.2591,72,0.68806,64,0.60441
ENSG00000165280,VCP,112,-0.4030,131,-0.1578,104,-0.6480,157,0.12171,211,0.66022,162,0.23811
ENSG00000165283,STOML2,112,0.52264,59,-0.4734,74,-0.1599,83,0.04649,89,0.17400,79,-0.0358
ENSG00000005238,FAM214B,112,2.20207,17,-0.8582,23,-0.5216,4,-2.7448,29,-0.0688,28,-0.1750
ENSG00000198722,UNC13B,112,2.08269,15,-1.1785,17,-1.1558,8,-2.0873,38,0.28421,36,0.19231
ENSG00000198853,RUSC2,112,0.46595,45,-0.9185,63,-0.5354,107,0.39229,116,0.58259,83,-0.0028
ENSG00000107140,TESK1,112,1.51418,13,-1.8398,38,-0.2968,30,-0.5955,49,0.15319,43,-0.0602
ENSG00000159884,CCDC107,112,1.64535,26,-0.7105,30,-0.6358,38,-0.1441,60,0.66573,30,-0.5866
ENSG00000198467,TPM2,112,3.18881,33,0.83323,13,-0.7448,12,-0.7027,6,-1.7492,8,-1.5814
ENSG00000137076,TLN1,112,2.55431,59,1.33358,22,-0.2935,1,-4.7153,17,-0.7094,10,-1.5924
ENSG00000107175,CREB3,112,0.95618,42,-0.5766,55,-0.2192,72,0.25446,77,0.37914,50,-0.4155
ENSG00000070610,GBA2,112,0.68142,24,-1.6434,69,-0.1196,88,0.29356,68,-0.1046,78,0.13844
ENSG00000137133,HINT2,112,1.43422,58,0.35468,37,-0.4553,64,0.49623,61,0.45874,25,-1.1176
ENSG00000137103,TMEM8B,112,0.96250,42,-0.5722,55,-0.2333,72,0.24223,57,-0.1258,60,-0.0502
ENSG00000122705,CLTA,112,-0.9415,207,-0.0026,158,-0.5341,231,0.17274,292,0.61003,231,0.23663
ENSG00000159921,GNE,112,3.03486,12,-0.8360,9,-1.4343,17,-0.3248,12,-0.9101,17,-0.3559
ENSG00000137075,RNF38,112,1.75971,31,-0.3594,22,-1.0339,29,-0.4458,38,-0.0364,42,0.16342
ENSG00000281649,EBLN3P,112,1.32084,27,-0.8917,37,-0.5921,38,-0.3965,46,-0.1373,57,0.31239
ENSG00000137106,GRHPR,112,0.46238,139,0.81743,73,-0.2650,88,0.08216,83,-0.0107,72,-0.3016
ENSG00000147912,FBXO10,112,3.02537,2,-3.0040,4,-2.5824,12,-0.7865,18,-0.2473,23,0.19690
ENSG00000175768,TOMM5,112,-0.3231,106,-0.4086,120,-0.2773,265,1.05724,195,0.61785,109,-0.4598
ENSG00000107371,EXOSC3,112,3.07141,11,-0.8868,8,-1.7122,2,-3.0886,17,-0.3074,19,-0.1380
ENSG00000122741,DCAF10,112,2.64299,18,-0.4864,9,-1.7301,14,-0.9000,18,-0.5286,26,0.13982
ENSG00000154529,CNTNAP3B,112,2.49300,6,-2.1108,14,-1.1098,8,-1.6653,55,1.32676,13,-1.3082
ENSG00000231527,FAM27C,112,1.81267,14,-1.4514,37,-0.0217,22,-0.7781,44,0.27581,26,-0.7178
ENSG00000107242,PIP5K1B,112,1.78921,14,-1.5287,14,-1.8127,206,3.06483,8,-2.3778,24,-0.9090
ENSG00000187866,FAM122A,112,2.48266,19,-0.5163,8,-2.0602,29,0.14572,34,0.43385,21,-0.4204
ENSG00000119139,TJP2,112,3.32836,98,3.00654,5,-2.2275,2,-3.1004,0,-5.9812,2,-3.2682
ENSG00000107282,APBA1,112,1.10276,41,-0.4813,52,-0.1514,20,-1.5700,45,-0.3732,65,0.31273
ENSG00000188647,PTAR1,112,2.64812,33,0.45231,24,-0.0809,8,-1.5958,9,-1.5659,14,-1.0775
ENSG00000119138,KLF9,112,1.45399,24,-0.9624,32,-0.7117,16,-1.5519,50,0.14216,55,0.37055
ENSG00000083067,TRPM3,112,3.12807,28,0.52309,15,-0.6005,11,-0.9330,0,-8.9236,13,-0.8058
ENSG00000135048,CEMIP2,112,3.00093,12,-0.8082,6,-2.2135,33,0.68607,1,-3.7968,23,0.18613
ENSG00000107362,ABHD17B,112,2.28720,42,0.56704,16,-1.1655,32,0.14768,23,-0.3964,22,-0.5756
ENSG00000119125,GDA,112,-0.4022,56,-1.4328,97,-0.7749,58,-1.3864,174,0.31386,231,1.10828
ENSG00000107372,ZFAND5,112,-0.9550,134,-0.6830,181,-0.2940,147,-0.5422,271,0.45679,265,0.52189
ENSG00000165092,ALDH1A1,112,2.16941,80,1.53957,38,0.43697,12,-1.3537,3,-3.2563,10,-1.8997
ENSG00000198963,RORB,112,2.37038,16,-0.8430,36,0.51420,8,-1.8623,30,0.11923,7,-2.3761
ENSG00000135045,C9orf40,112,2.95642,13,-0.7262,10,-1.3970,17,-0.3263,22,0.02809,14,-0.8649
ENSG00000156017,CARNMT1,112,3.02421,6,-1.8990,9,-1.5612,17,-0.3393,17,-0.3459,17,-0.3671
ENSG00000106733,NMRK1,112,2.70855,11,-1.1931,17,-0.6046,6,-2.0573,17,-0.5970,20,-0.3459
ENSG00000134996,OSTF1,112,2.32020,33,0.18909,20,-0.7401,14,-1.0302,27,-0.0828,21,-0.6268
ENSG00000135002,RFK,112,-0.0604,39,-1.6376,84,-0.6318,119,0.03385,151,0.46304,150,0.57300
ENSG00000106772,PRUNE2,112,0.88958,41,-0.6812,44,-0.7371,31,-1.0740,103,0.85537,67,0.08743
ENSG00000197969,VPS13A,112,2.01915,20,-0.7899,19,-1.0361,25,-0.4719,27,-0.3396,37,0.21998
ENSG00000156052,GNAQ,112,-0.6145,100,-0.7811,164,-0.0393,130,-0.3798,135,-0.3558,225,0.67837
ENSG00000135069,PSAT1,112,0.90655,167,1.59644,88,0.74691,63,-0.0087,25,-1.4706,20,-2.0268
ENSG00000106829,TLE4,112,1.03954,86,0.60095,26,-1.5024,75,0.38789,4,-3.8591,94,1.14252
ENSG00000196781,TLE1,112,1.21695,35,-0.6404,31,-0.9900,15,-1.8912,74,0.58565,63,0.38841
ENSG00000148057,IDNK,112,3.38675,20,0.19157,15,-0.3892,0,-4.7103,6,-1.7241,8,-1.4646
ENSG00000135018,UBQLN1,112,-0.1601,83,-0.6168,98,-0.4702,118,-0.0752,187,0.73144,133,0.15463
ENSG00000165113,GKAP1,112,3.20751,23,0.27334,11,-1.0860,4,-2.1329,14,-0.4924,10,-1.1451
ENSG00000165119,HNRNPK,112,-1.4561,243,-0.2825,241,-0.3856,330,0.18921,373,0.42488,351,0.39967
ENSG00000148053,NTRK2,112,-1.8284,597,0.73817,514,0.70965,360,-0.0677,345,-0.1425,267,-0.6640
ENSG00000135049,AGTPBP1,112,1.61847,36,-0.2225,24,-1.0061,36,-0.2409,49,0.27664,41,-0.0384
ENSG00000135040,NAA35,112,2.87936,9,-1.3397,10,-1.4248,7,-1.6683,9,-1.4246,26,0.32110
ENSG00000135052,GOLM1,112,0.65210,97,0.42125,58,-0.4805,71,-0.0562,76,0.03372,75,0.02312
ENSG00000135070,ISCA1,112,0.06975,58,-0.9390,78,-0.6161,142,0.44690,136,0.42535,123,0.30774
ENSG00000196730,DAPK1,112,1.89324,14,-1.3771,25,-0.6753,57,0.71367,14,-1.4432,39,0.16069
ENSG00000135047,CTSL,112,1.25269,38,-0.4575,40,-0.5040,55,0.10566,52,0.01218,50,-0.0438
ENSG00000156345,CDK20,112,2.15003,13,-1.3127,12,-1.6732,35,0.16015,36,0.21299,32,0.05573
ENSG00000106723,SPIN1,112,-0.2616,67,-1.0262,99,-0.5732,132,0.00138,162,0.35182,172,0.58720
ENSG00000148082,SHC3,112,0.37920,90,0.04217,103,0.33903,113,0.40303,55,-0.7591,76,-0.2865
ENSG00000123975,CKS2,112,3.46230,7,-1.4141,9,-1.1864,4,-2.2092,15,-0.2157,10,-1.0723
ENSG00000187742,SECISBP2,112,2.42123,9,-1.5596,13,-1.4090,3,-3.0503,23,-0.2838,34,0.46754
ENSG00000187764,SEMA4D,112,1.83944,87,1.39520,19,-1.2547,19,-0.9990,32,-0.2416,31,-0.3377
ENSG00000165023,DIRAS2,112,-0.9863,197,-0.1246,178,-0.3657,234,0.14625,168,-0.3998,296,0.74336
ENSG00000148090,AUH,112,1.77899,16,-1.3147,21,-1.1321,74,1.05668,32,-0.2857,37,-0.0587
ENSG00000090054,SPTLC1,112,1.24904,39,-0.4474,33,-0.8702,28,-0.9300,68,0.48701,57,0.19061
ENSG00000196305,IARS,112,0.80962,34,-1.0241,37,-1.0926,73,0.13778,111,0.89692,71,0.10767
ENSG00000188312,CENPP,112,2.99408,8,-1.4146,8,-1.6236,25,0.28364,22,0.04077,13,-0.8758
ENSG00000127080,IPPK,112,3.28530,13,-0.5542,7,-1.7763,9,-1.0540,12,-0.7164,15,-0.4539
ENSG00000185963,BICD2,112,2.38671,17,-0.7069,19,-0.7502,18,-0.6430,22,-0.3609,24,-0.3075
ENSG00000288062,AL136981.3,112,2.76485,9,-1.3880,13,-1.0237,7,-1.6569,15,-0.6838,23,-0.0473
ENSG00000165233,CARD19,112,2.53951,24,-0.1420,16,-0.9471,30,0.20963,20,-0.3901,17,-0.7734
ENSG00000131669,NINJ1,112,1.65236,70,0.84316,44,0.14333,45,0.12471,20,-1.1377,23,-1.0821
ENSG00000165238,WNK2,112,0.58732,49,-0.6795,64,-0.3777,55,-0.5291,73,-0.1021,97,0.49386
ENSG00000188938,FAM120AOS,112,1.72654,43,0.15117,32,-0.4358,16,-1.3378,32,-0.3636,38,-0.0793
ENSG00000048828,FAM120A,112,1.34158,50,0.03371,39,-0.4636,37,-0.4407,31,-0.7326,55,0.25670
ENSG00000197724,PHF2,112,3.32205,29,0.68550,6,-1.8534,14,-0.3898,5,-2.0311,13,-0.6955
ENSG00000158079,PTPDC1,112,3.18215,21,0.12673,8,-1.5753,16,-0.2935,9,-1.1387,14,-0.6879
ENSG00000148110,MFSD14B,112,2.50265,45,0.85888,13,-1.2509,13,-1.0789,34,0.44653,13,-1.2873
ENSG00000148120,AOPEP,112,3.27936,29,0.66300,7,-1.7110,10,-0.9031,20,0.10884,6,-1.8451
ENSG00000185920,PTCH1,112,3.04851,15,-0.5121,16,-0.4420,18,-0.2099,1,-3.6420,14,-0.7534
ENSG00000182150,ERCC6L2,112,2.31014,7,-2.0230,18,-0.8924,28,-0.0695,15,-1.0553,32,0.21489
ENSG00000130956,HABP4,112,-0.3396,129,-0.1126,145,0.07971,91,-0.6506,133,-0.0715,158,0.27153
ENSG00000081377,CDC14B,112,3.06231,24,0.21160,10,-1.3405,16,-0.3350,9,-1.2142,14,-0.6758
ENSG00000196312,MFSD14C,112,2.63721,12,-1.0411,15,-0.9824,30,0.31921,21,-0.2681,17,-0.7357
ENSG00000196116,TDRD7,112,3.19545,19,-0.0139,8,-1.6181,19,-0.0730,15,-0.4127,11,-1.1094
ENSG00000136842,TMOD1,112,2.10187,15,-1.0972,21,-0.7837,4,-2.8171,28,-0.2622,37,0.28012
ENSG00000136937,NCBP1,112,2.58332,14,-0.8381,15,-1.0292,10,-1.3102,26,0.01268,21,-0.3688
ENSG00000136936,XPA,112,2.47284,40,0.63988,21,-0.4528,7,-1.9065,20,-0.4555,16,-0.9706
ENSG00000136938,ANP32B,112,1.53955,109,1.49190,38,-0.3032,33,-0.4438,31,-0.5517,26,-0.9960
ENSG00000095380,NANS,112,1.85219,29,-0.3400,23,-0.8541,56,0.66387,40,0.14948,27,-0.6130
ENSG00000136928,GABBR2,112,-1.1753,69,-1.8851,156,-0.8396,164,-0.5940,387,0.84238,350,0.85267
ENSG00000119523,ALG2,112,2.91802,9,-1.3806,14,-0.7750,13,-0.8271,17,-0.4215,15,-0.7243
ENSG00000106803,SEC61B,112,-0.0954,118,-0.0071,118,-0.0132,107,-0.1574,136,0.23223,116,-0.0537
ENSG00000119508,NR4A3,112,2.90909,7,-1.6915,6,-2.0949,1,-3.9424,22,0.02017,24,0.17797
ENSG00000136874,STX17,112,3.19360,6,-1.6724,7,-1.7116,3,-2.5714,26,0.47815,13,-0.7718
ENSG00000023318,ERP44,112,2.36105,22,-0.3583,18,-0.8306,32,0.21257,27,-0.0727,19,-0.7961
ENSG00000136891,TEX10,112,3.14090,9,-1.2335,6,-1.9772,11,-0.8293,12,-0.7769,19,-0.0526
ENSG00000066697,MSANTD3,112,2.68897,22,-0.1667,12,-1.3085,9,-1.4651,31,0.42865,16,-0.8004
ENSG00000241697,TMEFF1,112,0.00228,29,-2.0310,63,-1.0662,132,0.26239,180,0.86026,141,0.51772
ENSG00000148123,PLPPR1,112,2.11111,50,0.68818,23,-0.6212,46,0.55690,2,-4.0979,28,-0.2429
ENSG00000136897,MRPL50,112,2.06996,26,-0.3493,26,-0.4423,38,0.24037,18,-1.0023,28,-0.3383
ENSG00000136870,ZNF189,112,3.25561,14,-0.4587,10,-1.1395,4,-2.0741,18,-0.1004,10,-1.1445
ENSG00000165152,TMEM246,112,0.05009,36,-1.6636,51,-1.3843,146,0.47148,165,0.75214,145,0.65347
ENSG00000155827,RNF20,112,2.10406,32,-0.0020,12,-1.7528,31,-0.0829,23,-0.5476,38,0.33574
ENSG00000198785,GRIN3A,112,1.69559,8,-2.3550,24,-0.9555,148,2.23242,22,-0.9798,28,-0.6630
ENSG00000136783,NIPSNAP3A,112,1.84715,37,0.02163,23,-0.8704,19,-0.9813,53,0.62551,28,-0.5230
ENSG00000070214,SLC44A1,112,1.30759,225,2.65032,32,-0.8736,43,-0.2259,18,-1.6387,27,-1.1317
ENSG00000106701,FSD1L,112,2.22284,13,-1.2581,17,-1.0386,24,-0.3818,35,0.23241,27,-0.2482
ENSG00000148143,ZNF462,112,3.13679,19,-0.0577,11,-1.0256,15,-0.4429,5,-2.1858,15,-0.5933
ENSG00000119318,RAD23B,112,0.07223,73,-0.5804,90,-0.3371,113,0.09188,141,0.48935,111,0.09233
ENSG00000070061,ELP1,112,1.86919,18,-1.0478,29,-0.4567,5,-2.8383,36,-0.0357,38,0.08964
ENSG00000119328,ABITRAM,112,3.01747,17,-0.3575,13,-0.9244,17,-0.3406,11,-0.9575,13,-0.8397
ENSG00000106771,TMEM245,112,1.40985,36,-0.4276,34,-0.6241,22,-1.1300,37,-0.4066,58,0.45910
ENSG00000260230,FRRS1L,112,-0.2391,58,-1.2390,85,-0.8190,111,-0.2552,153,0.28098,192,0.89512
ENSG00000095203,EPB41L4B,112,1.55640,7,-2.7020,36,-0.3774,22,-1.0118,25,-0.8800,57,0.62091
ENSG00000070159,PTPN3,112,2.36089,2,-3.9406,15,-1.2062,10,-1.5349,36,0.42075,28,0.01317
ENSG00000157654,PALM2-AKAP2,112,0.90419,51,-0.3353,41,-0.8369,70,0.15949,65,0.03166,75,0.35245
ENSG00000136810,TXN,112,-1.5662,284,-0.1603,325,0.06797,300,-0.0728,410,0.46328,319,0.02621
ENSG00000198121,LPAR1,112,2.46453,116,2.54189,18,-0.7448,1,-3.9845,10,-1.5758,7,-2.2420
ENSG00000136813,ECPAS,112,0.57380,44,-0.8486,68,-0.2652,35,-1.2015,94,0.33825,89,0.29958
ENSG00000173258,ZNF483,112,-0.6396,107,-0.7046,143,-0.3375,227,0.46459,178,0.08309,207,0.43752
ENSG00000106853,PTGR1,112,1.80853,17,-1.2317,24,-0.8492,13,-1.5866,49,0.43784,39,0.06445
ENSG00000242616,GNG10,112,0.29047,81,-0.2084,93,-0.0002,86,-0.1116,118,0.42361,80,-0.3024
ENSG00000148154,UGCG,112,1.35552,25,-1.0204,30,-0.8887,28,-0.8204,75,0.76555,49,0.01583
ENSG00000106868,SUSD1,112,3.14443,7,-1.4924,5,-2.3315,20,0.01759,18,-0.1957,16,-0.4069
ENSG00000119314,PTBP3,112,2.84784,4,-2.3856,11,-1.3169,19,-0.2865,19,-0.3190,19,-0.2886
ENSG00000119471,HSDL2,112,2.22300,50,0.80392,28,-0.1404,49,0.76170,6,-2.4952,15,-1.3267
ENSG00000148153,INIP,112,2.53849,22,-0.2435,14,-1.1053,17,-0.6449,21,-0.3751,22,-0.3146
ENSG00000148158,SNX30,112,2.16354,16,-1.0110,17,-1.1279,27,-0.1968,19,-0.8291,37,0.33252
ENSG00000285447,ZNF883,112,3.36984,19,0.10712,8,-1.4442,1,-3.3802,12,-0.7032,12,-0.7760
ENSG00000119321,FKBP15,112,3.20684,18,-0.1333,4,-2.5032,25,0.36827,12,-0.7248,14,-0.6092
ENSG00000136868,SLC31A1,112,3.23208,18,-0.0541,14,-0.5346,8,-1.3647,9,-1.2147,9,-1.3578
ENSG00000176386,CDC26,112,2.29242,26,-0.2077,19,-0.7706,27,-0.1428,18,-0.7905,26,-0.2588
ENSG00000136875,PRPF4,112,2.85446,3,-2.6984,12,-1.1401,28,0.33600,21,-0.0904,15,-0.8082
ENSG00000119431,HDHD3,112,3.06359,13,-0.7349,11,-1.0638,11,-0.8613,15,-0.4701,14,-0.7723
ENSG00000148218,ALAD,112,2.15252,46,0.58859,21,-0.7762,34,0.13968,17,-0.9754,25,-0.4652
ENSG00000148229,POLE3,112,1.93948,32,-0.1334,20,-1.0397,17,-1.0453,41,0.28397,33,-0.1263
ENSG00000138835,RGS3,112,2.84197,16,-0.5461,9,-1.6610,27,0.25782,20,-0.2166,16,-0.6320
ENSG00000095397,WHRN,112,3.37607,13,-0.4612,4,-2.4321,2,-2.7333,29,0.85247,8,-1.4081
ENSG00000136888,ATP6V1G1,112,-0.3822,125,-0.2126,115,-0.4369,164,0.21239,208,0.66238,146,0.04349
ENSG00000157693,TMEM268,112,1.46293,24,-0.9944,30,-0.7780,29,-0.7134,59,0.43472,48,0.09285
ENSG00000148219,ASTN2,112,1.56751,27,-0.7126,23,-1.1420,161,2.25470,21,-1.1430,31,-0.6117
ENSG00000119401,TRIM32,112,2.88628,4,-2.4851,9,-1.6350,25,0.19857,25,0.23445,15,-0.6948
ENSG00000078725,BRINP1,112,0.13184,25,-2.0943,72,-0.6950,18,-2.5775,179,1.00986,134,0.58509
ENSG00000136861,CDK5RAP2,112,2.40851,13,-1.1669,15,-1.0734,0,-6.4006,28,0.04851,29,0.10799
ENSG00000106780,MEGF9,112,1.20652,42,-0.3661,38,-0.6623,46,-0.2252,65,0.36217,52,-0.0335
ENSG00000119402,FBXW2,112,1.57591,17,-1.4075,28,-0.8137,52,0.29629,35,-0.3330,49,0.27533
ENSG00000095261,PSMD5,112,3.04666,11,-0.9205,7,-1.9255,14,-0.5552,22,0.11559,15,-0.5973
ENSG00000119396,RAB14,112,-0.1868,110,-0.2161,91,-0.6391,146,0.22980,182,0.65310,136,0.15773
ENSG00000148180,GSN,112,0.20272,421,2.55777,89,-0.2010,137,0.52883,45,-1.2508,40,-1.6217
ENSG00000148175,STOM,112,1.82275,89,1.41267,51,0.68677,20,-0.9494,13,-1.7001,9,-2.3665
ENSG00000136848,DAB2IP,112,1.55145,27,-0.7028,31,-0.6806,27,-0.7436,40,-0.1463,49,0.27297
ENSG00000119421,NDUFA8,112,-0.7489,162,-0.1790,157,-0.3038,270,0.62447,275,0.73094,162,-0.2371
ENSG00000106852,LHX6,112,1.87179,7,-2.3667,16,-1.4965,215,3.28474,5,-2.9485,17,-1.4117
ENSG00000119446,RBM18,112,1.37694,23,-1.0903,30,-0.8929,62,0.41277,45,-0.1077,54,0.25816
ENSG00000056586,RC3H2,112,1.39617,34,-0.5238,36,-0.5536,55,0.23813,29,-0.8166,54,0.27591
ENSG00000011454,RABGAP1,112,0.88855,37,-0.8221,50,-0.4918,70,0.13952,61,-0.0878,73,0.28327
ENSG00000165209,STRBP,112,0.98300,38,-0.7256,34,-1.0996,16,-1.9790,113,1.14427,65,0.15775
ENSG00000119522,DENND1A,112,2.06739,24,-0.4717,25,-0.5532,28,-0.2693,15,-1.2322,34,0.05238
ENSG00000106689,LHX2,112,0.77206,38,-0.8918,73,0.12912,10,-2.7625,63,-0.1530,79,0.29387
ENSG00000236668,AC006450.3,112,3.31483,8,-1.1674,13,-0.7052,0,-4.8774,8,-1.3399,14,-0.5990
ENSG00000119408,NEK6,112,2.91519,10,-1.1507,19,-0.2330,1,-4.1352,14,-0.7239,14,-0.8339
ENSG00000136930,PSMB7,112,-0.6799,129,-0.4650,160,-0.1760,183,0.07731,252,0.65752,174,-0.0005
ENSG00000136942,RPL35,112,-2.7720,1507,1.21364,775,0.17037,746,0.06648,665,-0.1232,626,-0.2703
