Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000260230,FRRS1L,3,-5.1520,164,0.58697,190,0.98068,81,-0.5509,134,0.24908,137,0.32147,89,-0.4062,24,-2.3761
ENSG00000095203,EPB41L4B,3,-3.8933,68,0.56688,112,1.80726,36,-0.4548,35,-0.5101,41,-0.2829,30,-0.7112,1,-5.0955
ENSG00000070159,PTPN3,28,0.46137,42,1.12241,39,1.20320,16,-0.4579,12,-0.9150,12,-0.9222,11,-1.0211,1,-3.7368
ENSG00000157654,PALM2-AKAP2,20,-1.7143,73,0.25063,50,-0.3678,57,-0.1258,75,0.30721,107,1.07065,26,-1.3234,55,-0.2016
ENSG00000136810,TXN,3,-6.0041,195,-0.1076,346,0.99102,210,0.01236,181,-0.2239,214,0.05198,210,0.01409,163,-0.3836
ENSG00000198121,LPAR1,17,-1.7998,16,-1.9505,11,-2.5867,40,-0.5344,45,-0.3736,23,-1.4668,12,-2.3425,371,4.04130
ENSG00000136813,ECPAS,11,-2.9254,96,0.27583,92,0.23866,72,-0.1851,96,0.26691,117,0.69516,56,-0.5814,61,-0.4542
ENSG00000173258,ZNF483,57,-1.8404,302,0.74660,189,-0.0329,209,0.13574,299,0.72597,251,0.50195,114,-0.8087,60,-1.7841
ENSG00000106853,PTGR1,3,-2.5779,18,-0.0804,45,1.81430,13,-0.5402,7,-1.5131,11,-0.8869,28,0.62850,8,-1.2495
ENSG00000242616,GNG10,3,-4.2883,88,0.54850,88,0.63315,64,0.02197,47,-0.4494,64,0.02599,72,0.21632,51,-0.3283
ENSG00000148154,UGCG,3,-3.3807,63,1.04285,46,0.58426,32,-0.0794,32,-0.0505,46,0.57194,14,-1.3679,8,-2.0414
ENSG00000119314,PTBP3,92,2.22344,23,-0.2526,20,-0.5256,15,-0.8896,15,-0.8703,27,-3.5771,21,-0.3318,8,-1.8397
ENSG00000119471,HSDL2,4,-2.8293,14,-1.0275,19,-0.6699,22,-0.3603,20,-0.5203,38,0.53075,58,1.20087,50,0.95056
ENSG00000148153,INIP,3,-2.9450,33,0.44733,31,0.39504,22,-0.1718,23,-0.1117,25,-0.0040,16,-0.7130,40,0.78565
ENSG00000148158,SNX30,59,1.10681,35,0.23526,30,0.02319,19,-0.6686,25,-0.2692,25,-0.3019,14,-1.1089,37,0.31349
ENSG00000176386,CDC26,3,-2.6930,19,-0.1427,16,-0.4486,20,-0.0565,10,-1.0524,26,0.39107,33,0.74434,39,1.03685
ENSG00000119431,HDHD3,3,-2.2792,27,0.87943,9,-0.8175,15,-0.0999,25,0.74725,14,-0.2052,34,1.27677,6,-1.3330
ENSG00000148218,ALAD,3,-3.7563,40,-0.1319,29,-0.6952,31,-0.5325,47,0.13763,33,-0.4610,64,0.63498,125,1.84231
ENSG00000148229,POLE3,43,0.70667,27,-0.0101,26,-0.0967,23,-0.3025,28,0.00666,29,0.10349,19,-0.5741,26,-0.1087
ENSG00000136888,ATP6V1G1,4,-4.6949,168,0.62957,127,0.18926,101,-0.1876,94,-0.3140,164,0.69175,117,0.04226,75,-0.6535
ENSG00000157693,TMEM268,52,0.05131,81,0.75566,39,-0.4525,37,-0.5074,85,0.85635,68,0.53335,31,-0.7886,9,-2.5815
ENSG00000148219,ASTN2,3,-2.8800,39,0.81306,4,-2.6339,30,0.40153,59,1.56857,24,-0.0083,19,-0.3497,30,0.40104
ENSG00000136869,TLR4,43,1.35392,3,-2.4408,8,-1.4556,11,-0.8783,3,-2.6605,5,-1.9809,48,1.54975,58,1.91956
ENSG00000078725,BRINP1,3,-4.5948,165,1.25778,89,0.23847,81,0.06253,45,-0.8415,107,0.58777,69,-0.1904,26,-1.6787
ENSG00000136861,CDK5RAP2,74,1.15535,46,0.36306,11,-1.9979,34,-0.1149,16,-1.2750,65,1.10080,24,-0.6717,24,-0.6416
ENSG00000106780,MEGF9,3,-4.0644,77,0.56893,55,0.02969,36,-0.6398,42,-0.3843,64,0.30878,57,0.08625,87,0.79490
ENSG00000119402,FBXW2,3,-3.2700,52,0.85527,36,0.26754,28,-0.1378,38,0.33895,28,-0.1892,40,0.41511,20,-0.6504
ENSG00000119396,RAB14,43,-1.2894,122,0.33250,137,0.60681,71,-0.5225,93,-0.0945,107,0.14856,111,0.18408,62,-0.7266
ENSG00000148180,GSN,188,0.43292,34,-2.1978,54,-1.6232,46,-1.7350,42,-1.8775,45,-1.9031,548,2.46429,384,1.70894
ENSG00000148175,STOM,136,0.85213,15,-2.5057,40,-1.1923,45,-0.9015,34,-1.3206,30,-1.6161,334,2.64184,107,0.44646
ENSG00000136848,DAB2IP,3,-3.6585,60,0.62296,52,0.45793,64,0.74977,43,0.09393,36,-0.2191,42,0.04303,19,-1.1849
ENSG00000119421,NDUFA8,3,-5.3065,163,0.39891,205,0.91532,139,0.14100,94,-0.4877,155,0.35078,89,-0.5656,70,-0.9367
ENSG00000106852,LHX6,3,-2.5202,5,-1.7692,11,-0.8231,22,0.30473,15,-0.3346,50,2.17586,15,-0.3606,2,-2.9791
ENSG00000119446,RBM18,39,0.04474,59,0.73338,30,-0.4161,25,-0.6264,49,0.39987,48,0.44939,31,-0.2889,19,-1.0597
ENSG00000056586,RC3H2,3,-3.8374,77,0.83749,53,0.24391,38,-0.2910,69,0.65028,51,0.19022,39,-0.2784,28,-0.7842
ENSG00000011454,RABGAP1,3,-4.2198,62,0.05266,79,0.51025,47,-0.3817,81,0.48397,75,0.41155,38,-0.7221,62,0.03858
ENSG00000165209,STRBP,112,0.85584,106,0.74887,22,-1.7794,71,0.10098,95,0.57335,115,1.05562,10,-2.8802,1,-5.6699
ENSG00000148204,CRB2,127,2.56800,8,-2.0621,11,-1.6488,12,-1.4319,11,-1.5302,19,-0.8627,45,0.55477,53,0.83368
ENSG00000119522,DENND1A,134,2.01108,35,-0.3172,51,0.32161,29,-0.5968,17,-1.3703,42,-0.0416,21,-1.0999,7,-2.7376
ENSG00000106689,LHX2,75,-0.0680,59,-0.4469,90,0.25862,126,0.78255,37,-1.1536,109,0.63196,71,-0.1461,15,-2.4404
ENSG00000119408,NEK6,3,-2.4226,27,0.71255,21,0.34143,24,0.53984,7,-1.2362,15,-0.1849,32,1.01653,6,-1.5240
ENSG00000136930,PSMB7,93,-0.9311,240,0.57141,204,0.34513,159,-0.0996,219,0.41479,157,-0.1328,138,-0.3274,122,-0.5134
ENSG00000136942,RPL35,1284,0.71780,425,-1.0430,662,-0.3988,619,-0.4643,649,-0.3924,654,-0.4210,1149,0.52936,1553,1.04803
ENSG00000136950,ARPC5L,58,-1.0315,155,0.51518,177,0.87312,91,-0.3323,113,0.00602,114,0.02685,83,-0.4735,43,-1.4619
ENSG00000173611,SCAI,50,0.36891,70,0.93782,35,-0.2420,33,-0.2975,39,-0.0404,57,0.69685,13,-1.6396,8,-2.3523
ENSG00000119414,PPP6C,3,-4.2458,84,0.50714,71,0.26365,40,-0.6546,59,-0.0506,76,0.40559,56,-0.1462,76,0.35102
ENSG00000136933,RABEPK,3,-2.9683,33,0.41163,16,-0.8019,16,-0.6767,58,1.42520,39,0.81667,17,-0.5822,15,-0.7439
ENSG00000044574,HSPA5,197,0.46536,138,-0.1133,204,0.59711,82,-0.9238,104,-0.5498,100,-0.6787,261,0.94071,93,-0.7318
ENSG00000165219,GAPVD1,3,-2.9899,48,1.05815,31,0.33224,27,0.11458,25,-0.0442,23,-0.1884,20,-0.3969,25,-0.0564
ENSG00000119487,MAPKAP1,9,-1.9812,35,-0.0175,53,0.79290,43,0.31584,25,-0.5237,26,-0.4745,43,0.33701,36,0.04252
ENSG00000196814,MVB12B,223,2.52041,37,-0.6600,13,-2.3761,16,-1.9308,22,-1.4739,37,-0.7180,26,-1.2106,146,1.61963
ENSG00000169155,ZBTB43,3,-2.6219,25,0.36540,20,0.01351,12,-0.7322,32,0.79621,15,-0.4334,35,0.91594,20,0.02545
ENSG00000136828,RALGPS1,3,-2.4492,22,0.36981,18,0.07995,18,0.01691,20,0.22807,21,0.34387,15,-0.1945,17,-0.0013
ENSG00000136895,GARNL3,3,-2.6272,16,-0.3655,19,-0.0862,13,-0.6126,70,2.25979,16,-0.3460,16,-0.3440,10,-1.0060
ENSG00000136856,SLC2A8,71,1.06956,48,0.41270,35,-0.1054,22,-0.8479,31,-0.3115,32,-0.2911,40,0.08859,29,-0.3960
ENSG00000197958,RPL12,823,0.79630,269,-0.9887,352,-0.6376,352,-0.5775,203,-1.4200,353,-0.6326,858,0.86870,1171,1.42748
ENSG00000148356,LRSAM1,3,-3.1237,49,0.90498,39,0.61291,21,-0.4245,25,-0.2048,31,0.16292,28,-0.0029,15,-0.9131
ENSG00000136854,STXBP1,210,-1.5524,903,0.74178,777,0.56240,462,-0.3496,886,0.70920,677,0.29840,285,-1.0900,106,-2.5603
ENSG00000187024,PTRH1,114,2.59925,17,-0.7442,20,-0.5485,12,-1.3299,26,-0.0989,21,-0.4999,20,-0.4795,8,-1.8912
ENSG00000095370,SH2D3C,3,-2.2829,17,0.09174,13,-0.3160,22,0.57921,23,0.58887,22,0.60653,15,-0.0706,7,-1.1516
ENSG00000136807,CDK9,3,-3.4449,39,0.14919,57,0.92386,25,-0.5394,30,-0.2556,43,0.36049,22,-0.7000,33,-0.0764
ENSG00000106991,ENG,3,-2.7652,3,-2.7774,13,-0.8046,17,-0.4116,7,-1.6518,19,-0.2730,109,3.10258,16,-0.5232
ENSG00000106992,AK1,217,0.67509,99,-0.5863,72,-1.1564,131,-0.1493,142,-0.0207,147,0.03509,250,0.91695,162,0.18962
ENSG00000160408,ST6GALNAC6,38,-2.0064,120,-0.2618,132,-0.1210,183,0.42023,242,0.89073,178,0.42357,157,0.16425,55,-1.4423
ENSG00000136908,DPM2,41,-0.0372,45,0.11907,64,0.82988,37,-0.1825,31,-0.4692,38,-0.1490,40,-0.0797,18,-1.2587
ENSG00000167106,FAM102A,87,0.35238,50,-0.5343,92,0.51019,44,-0.7298,42,-0.8026,52,-0.5064,77,0.15246,112,0.77432
ENSG00000148339,SLC25A25,55,0.65688,58,0.74537,46,0.44154,24,-0.6272,31,-0.2507,32,-0.2378,22,-0.7567,19,-1.0385
ENSG00000148334,PTGES2,69,-0.6668,111,0.07870,129,0.36666,92,-0.2330,123,0.24486,142,0.55292,80,-0.4448,41,-1.4425
ENSG00000171159,C9orf16,426,-0.1494,400,-0.2506,750,0.91608,465,-0.0107,469,0.00412,353,-0.4907,427,-0.1467,286,-0.7704
ENSG00000148337,CIZ1,47,0.00482,32,-0.5839,50,0.12516,37,-0.3616,55,0.24980,53,0.22366,56,0.30004,34,-0.4784
ENSG00000106976,DNM1,426,-1.0901,1386,0.79306,1067,0.40409,600,-0.5635,1041,0.31270,1214,0.65799,462,-0.9656,107,-3.1377
ENSG00000167110,GOLGA2,3,-4.1282,60,0.11117,55,-0.0300,44,-0.3815,66,0.25658,83,0.73219,73,0.41109,40,-0.5200
ENSG00000175854,SWI5,16,-0.7870,14,-0.9419,36,0.58544,23,-0.1854,15,-0.8190,22,-0.2680,44,0.86610,32,0.34187
ENSG00000167112,TRUB2,3,-4.1524,110,1.08926,65,0.22168,61,0.10597,51,-0.1871,71,0.39162,33,-0.8341,43,-0.4441
ENSG00000167113,COQ4,219,1.84382,54,-0.5520,71,-0.1205,48,-0.7127,49,-0.6805,61,-0.3962,97,0.38001,33,-1.2998
ENSG00000167114,SLC27A4,3,-4.0499,90,0.86744,78,0.72216,40,-0.4616,59,0.17245,61,0.22863,45,-0.2659,19,-1.5855
ENSG00000167118,URM1,61,0.77324,41,0.12297,35,-0.1441,27,-0.5393,43,0.20190,28,-0.5111,47,0.32338,35,-0.1272
ENSG00000207955,AL359091.1,3,-2.5683,5,-1.8627,1,-3.9469,11,-0.8868,13,-0.5935,16,-0.3222,11,-0.7979,114,3.65959
ENSG00000167123,CERCAM,28,-0.9470,10,-2.4304,19,-1.6162,13,-2.0410,28,-0.9296,46,-0.1802,17,-1.6341,286,3.47806
ENSG00000197694,SPTAN1,389,-0.0426,564,0.56181,452,0.22511,360,-0.1690,366,-0.1395,389,-0.0508,465,0.24389,173,-1.2948
ENSG00000119333,WDR34,3,-2.5379,12,-0.7108,23,0.39057,8,-1.2021,23,0.36133,22,0.32106,34,0.99559,15,-0.3438
ENSG00000119335,SET,180,0.09130,155,-0.1472,195,0.25690,135,-0.3583,143,-0.2737,139,-0.3543,177,0.06253,241,0.56881
ENSG00000160445,ZER1,121,-0.0307,158,0.40611,149,0.35093,103,-0.2885,165,0.47372,124,0.00937,77,-0.7396,63,-1.0387
ENSG00000107021,TBC1D13,3,-3.9101,62,0.39243,59,0.35705,42,-0.2190,50,0.03886,59,0.37333,50,0.04769,41,-0.2469
ENSG00000167136,ENDOG,3,-3.3779,25,-0.4503,38,0.23267,33,-0.0137,32,-0.0568,54,0.92389,34,0.02203,23,-0.5974
ENSG00000198917,SPOUT1,3,-2.2695,15,-0.0446,14,-0.1903,22,0.56919,11,-0.4900,14,-0.1961,32,1.18493,16,0.07650
ENSG00000136802,LRRC8A,46,-0.7493,76,0.03243,69,-0.1223,68,-0.1465,54,-0.4937,67,-0.1796,169,1.40323,57,-0.4160
ENSG00000175287,PHYHD1,3,-2.4426,6,-1.5786,2,-3.4008,17,-0.0164,5,-1.6890,10,-0.9902,74,2.68587,46,1.66100
ENSG00000148341,SH3GLB2,3,-5.6156,184,0.24149,256,0.92894,152,-0.0641,171,0.12774,144,-0.1628,171,0.11939,102,-0.6863
ENSG00000148343,MIGA2,17,-0.7081,19,-0.4797,30,0.20382,23,-0.2114,33,0.32824,39,0.73437,20,-0.4246,15,-0.8312
ENSG00000095321,CRAT,3,-3.4620,35,-0.0277,48,0.57393,37,0.05665,58,0.81631,26,-0.5285,60,0.86481,13,-1.5202
ENSG00000119383,PTPA,177,-0.0931,226,0.30752,167,-0.2040,161,-0.2347,219,0.25024,201,0.12765,245,0.43787,109,-0.8492
ENSG00000188483,IER5L,3,-2.7749,24,0.13697,27,0.38381,8,-1.4385,12,-0.9237,25,0.26610,46,1.22475,21,-0.0457
ENSG00000148335,NTMT1,44,1.15167,17,-0.4113,26,0.26725,19,-0.2770,16,-0.5280,24,0.11425,15,-0.5519,12,-0.9422
ENSG00000148331,ASB6,3,-2.9484,58,1.44645,34,0.60364,16,-0.6671,19,-0.4098,24,-0.0450,24,-0.0654,11,-1.2558
ENSG00000136827,TOR1A,3,-3.4537,77,1.30402,48,0.57746,20,-0.8560,30,-0.2649,31,-0.2322,52,0.63704,13,-1.5045
ENSG00000136819,C9orf78,3,-4.4887,73,0.02348,90,0.39165,70,-0.0431,65,-0.1612,83,0.24862,66,-0.1573,101,0.54264
ENSG00000136878,USP20,127,1.82332,34,-0.4133,44,-0.0386,18,-1.4162,47,0.09027,41,-0.1512,34,-0.4522,18,-1.4001
ENSG00000187239,FNBP1,3,-3.6940,27,-0.6551,26,-0.8037,31,-0.4505,29,-0.5683,31,-0.5333,61,0.62585,152,2.35076
ENSG00000148358,GPR107,3,-3.6233,53,0.46787,36,-0.1665,34,-0.2556,42,0.09596,47,0.29136,53,0.45416,47,0.26822
ENSG00000107130,NCS1,405,0.03673,321,-0.3304,618,0.86359,495,0.36501,301,-0.4317,359,-0.1725,428,0.12635,50,-3.0957
ENSG00000130707,ASS1,66,-0.1694,102,0.54265,77,0.09679,84,0.22411,18,-2.0856,129,1.11325,48,-0.6557,1,-5.4334
ENSG00000107164,FUBP3,3,-3.1137,21,-0.4048,27,-0.0412,20,-0.5140,33,0.26243,28,0.01480,45,0.78293,46,0.80429
ENSG00000130713,EXOSC2,45,1.14761,20,-0.1942,21,-0.1521,16,-0.5676,15,-0.6288,23,0.04397,27,0.30426,15,-0.6080
ENSG00000097007,ABL1,96,1.62865,18,-1.1089,22,-0.8755,21,-0.8885,33,-0.1687,21,-0.9175,50,0.46984,67,0.96814
ENSG00000126878,AIF1L,123,0.67504,23,-1.8995,15,-2.6646,38,-1.1673,39,-1.1107,52,-0.7776,88,0.13522,368,2.88259
ENSG00000126883,NUP214,3,-2.3020,18,0.20704,16,0.06150,8,-1.0543,16,0.01436,19,0.34190,22,0.49918,21,0.41909
ENSG00000160539,PLPP7,3,-2.2938,20,0.34439,26,0.96804,12,-0.4504,15,-0.0291,21,0.52201,7,-1.1890,6,-1.3501
ENSG00000130723,PRRC2B,120,-0.3548,183,0.32081,165,0.16410,136,-0.1622,182,0.30854,181,0.33963,122,-0.3275,70,-1.1907
ENSG00000130714,POMT1,3,-3.1378,44,0.71127,35,0.37140,19,-0.6123,33,0.22541,21,-0.4965,56,1.13618,17,-0.8069
ENSG00000130717,UCK1,80,1.00771,32,-0.4650,34,-0.4110,36,-0.2987,50,0.20890,46,0.09625,41,-0.0783,36,-0.3175
ENSG00000107263,RAPGEF1,190,1.58563,51,-0.6255,53,-0.6059,50,-0.6364,83,0.14673,69,-0.1736,120,0.76041,19,-2.0824
ENSG00000160563,MED27,3,-2.9054,44,0.97436,45,1.24077,17,-0.5675,13,-0.9110,12,-1.1190,26,0.09472,24,-0.0002
ENSG00000196358,NTNG2,3,-3.4331,22,-0.6949,40,0.24790,42,0.29686,43,0.35003,23,-0.6679,65,1.03600,46,0.44014
ENSG00000107290,SETX,3,-3.3864,43,0.37942,36,0.13977,23,-0.5595,27,-0.3305,37,0.17129,43,0.39248,50,0.65605
ENSG00000125484,GTF3C4,3,-2.4639,22,0.34440,18,0.06593,16,-0.1272,32,0.94976,17,-0.0334,19,0.14414,13,-0.4647
ENSG00000165698,SPACA9,3,-2.9551,27,0.10193,29,0.27556,18,-0.5138,27,0.11720,30,0.32235,34,0.49179,23,-0.0990
ENSG00000165699,TSC1,54,0.76822,44,0.43822,32,-0.1022,25,-0.4750,15,-1.1979,45,0.54812,20,-0.8234,25,-0.4727
ENSG00000148308,GTF3C5,3,-2.9133,21,-0.2068,28,0.25737,22,-0.1286,30,0.31769,22,-0.1447,44,0.98211,22,-0.1808
ENSG00000160271,RALGDS,71,0.47938,50,-0.0903,64,0.34129,27,-1.0542,40,-0.4599,33,-0.7990,49,-0.1192,100,1.04844
ENSG00000148296,SURF6,4,-3.1406,42,0.26075,29,-0.3485,31,-0.2097,39,0.14747,47,0.49959,49,0.51872,39,0.15721
ENSG00000148297,MED22,3,-2.6931,13,-0.7243,20,-0.0975,19,-0.1600,39,1.03740,26,0.41521,31,0.62383,12,-0.8431
ENSG00000148303,RPL7A,923,0.51115,485,-0.5205,693,0.04959,537,-0.3609,532,-0.3748,510,-0.4881,900,0.46931,963,0.58324
ENSG00000148290,SURF1,3,-4.3642,63,-0.0820,73,0.17703,67,0.00940,59,-0.1972,47,-0.5804,127,1.07786,105,0.74646
ENSG00000148291,SURF2,56,0.70575,51,0.55083,33,-0.1656,37,0.01302,19,-1.0277,32,-0.2296,35,-0.0464,36,-0.0166
ENSG00000148248,SURF4,3,-4.2359,100,0.77917,78,0.40613,40,-0.7014,75,0.29652,46,-0.5149,100,0.77400,58,-0.1237
ENSG00000148300,REXO4,19,0.09746,19,0.09507,26,0.71404,14,-0.3881,7,-1.4261,14,-0.4170,24,0.48967,15,-0.2361
ENSG00000160326,SLC2A6,3,-3.3877,52,0.70041,46,0.59450,33,-0.0561,25,-0.4721,56,0.98371,15,-1.2372,5,-2.7753
ENSG00000235106,BRD3OS,62,0.20206,56,0.04326,60,0.14495,60,0.14365,57,0.05173,69,0.41326,19,-1.6282,39,-0.5549
ENSG00000169925,BRD3,3,-3.2619,39,0.38980,20,-0.7684,35,0.18392,38,0.34632,23,-0.5014,34,0.13642,74,1.49677
ENSG00000196363,WDR5,3,-3.1021,44,0.74796,24,-0.2207,21,-0.4131,27,-0.0137,43,0.83611,39,0.55799,7,-1.9472
ENSG00000186350,RXRA,95,1.07197,45,-0.1527,19,-1.6160,39,-0.4036,57,0.19569,42,-0.3122,99,1.13162,45,-0.1572
ENSG00000130558,OLFM1,432,-1.5185,2005,0.91535,1933,1.00480,1046,-0.1605,971,-0.2782,1275,0.17705,471,-1.3883,230,-2.4514
ENSG00000196422,PPP1R26,51,0.83201,35,0.17941,35,0.20269,27,-0.2070,22,-0.5312,28,-0.1440,31,0.01283,17,-0.9282
ENSG00000122140,MRPS2,3,-3.4167,50,0.59471,38,0.18510,22,-0.6778,50,0.62368,41,0.32235,45,0.44984,15,-1.2831
ENSG00000107147,KCNT1,3,-3.5662,75,1.11996,41,0.14151,31,-0.3409,62,0.78905,50,0.48258,26,-0.5694,3,-3.4928
ENSG00000130559,CAMSAP1,4,-3.7827,81,0.79570,77,0.81541,38,-0.4136,29,-0.8539,68,0.58038,39,-0.3903,20,-1.4295
ENSG00000130560,UBAC1,3,-4.3678,52,-0.3982,89,0.55047,49,-0.4870,69,0.04796,80,0.33476,75,0.18805,80,0.29990
ENSG00000148411,NACC2,3,-4.2300,21,-1.5798,65,0.13321,81,0.46816,30,-1.0588,46,-0.4819,108,0.95611,140,1.42725
ENSG00000238227,TMEM250,3,-3.7315,55,0.40189,73,1.05018,42,-0.0442,51,0.28433,50,0.28116,16,-1.4489,14,-1.6581
ENSG00000160360,GPSM1,3,-3.6750,68,0.82793,57,0.60750,31,-0.4226,46,0.18533,44,0.12857,35,-0.2371,25,-0.7671
ENSG00000165684,SNAPC4,3,-2.6394,20,-0.0005,28,0.63874,15,-0.4196,20,0.03620,23,0.21471,34,0.85251,6,-1.7785
ENSG00000165688,PMPCA,3,-3.5492,56,0.64091,41,0.14324,30,-0.3458,51,0.50401,46,0.37151,34,-0.1454,28,-0.4676
ENSG00000148384,INPP5E,3,-2.1788,27,0.92338,8,-1.1580,17,0.13942,37,1.47321,15,-0.0976,20,0.41941,6,-1.5045
ENSG00000148396,SEC16A,45,0.10804,52,0.33939,44,0.10375,23,-0.8944,60,0.59512,43,0.06008,48,0.22512,15,-1.5634
ENSG00000148400,NOTCH1,3,-2.5748,4,-2.2170,3,-2.8168,14,-0.5176,12,-0.7573,8,-1.3515,89,2.92082,47,1.54013
ENSG00000172889,EGFL7,75,-0.6340,144,0.40597,107,-0.0735,88,-0.3783,158,0.56578,125,0.20471,154,0.52207,35,-1.7662
ENSG00000165716,DIPK1B,3,-4.3346,131,1.18135,56,-0.2723,75,0.22828,71,0.14023,90,0.60231,60,-0.1399,20,-1.8071
ENSG00000233016,SNHG7,166,1.77170,64,0.11377,56,-0.1280,38,-0.7064,32,-0.9822,40,-0.6976,45,-0.4452,63,0.08525
ENSG00000244187,TMEM141,216,1.34829,101,0.04378,97,-0.0210,57,-0.8340,71,-0.5064,85,-0.2438,91,-0.1112,78,-0.3489
ENSG00000196642,RABL6,140,0.03969,109,-0.3606,168,0.37590,143,0.07522,87,-0.7009,161,0.30196,144,0.08491,86,-0.7218
ENSG00000232434,AJM1,60,0.19690,44,-0.2769,79,0.77175,54,0.03249,67,0.37793,43,-0.3451,47,-0.1980,12,-2.2443
ENSG00000054148,PHPT1,149,-0.3742,102,-0.9593,220,0.28969,165,-0.2113,120,-0.7049,137,-0.5578,372,1.14579,262,0.53939
ENSG00000107223,EDF1,144,-1.2191,342,0.12833,393,0.40399,292,-0.1273,328,0.06208,291,-0.1445,374,0.27458,311,-0.0261
ENSG00000159069,FBXW5,3,-4.6497,97,0.28696,89,0.16994,84,0.05193,109,0.47671,81,-0.0047,114,0.55216,65,-0.3550
ENSG00000107317,PTGDS,41152,4.35362,524,-3.6371,1040,-2.7809,1625,-1.9781,931,-2.7993,1042,-2.7776,6396,0.12284,4473,-0.4447
ENSG00000148362,PAXX,20,-1.7739,62,-0.0204,70,0.18253,44,-0.5808,48,-0.4195,50,-0.4253,129,1.20182,90,0.57985
ENSG00000107331,ABCA2,10,-3.9996,121,-0.2977,146,-0.0023,91,-0.7428,127,-0.2267,122,-0.3150,144,-0.0213,433,1.91633
ENSG00000107281,NPDC1,96,-1.6121,375,0.51123,358,0.49626,205,-0.4624,368,0.48004,269,-0.0347,305,0.16782,141,-1.0311
ENSG00000054179,ENTPD2,3,-2.1527,1,-3.2668,3,-2.1728,19,0.41806,5,-1.5784,3,-2.1339,62,2.71758,39,1.73793
ENSG00000186193,SAPCD2,23,0.24872,7,-1.5478,27,0.55808,12,-0.7371,7,-1.6056,20,0.06856,25,0.35541,29,0.64273
ENSG00000177239,MAN1B1,8,-2.8588,82,0.69641,51,-0.0752,33,-0.7217,73,0.50233,63,0.31039,72,0.48604,37,-0.5589
ENSG00000176978,DPP7,112,0.35307,84,-0.1099,79,-0.2272,60,-0.6493,80,-0.1843,88,-0.0545,124,0.51647,108,0.29539
ENSG00000176884,GRIN1,76,-2.6019,614,0.59818,486,0.24004,348,-0.3218,660,0.71873,605,0.66345,331,-0.4025,54,-3.1140
ENSG00000176101,SSNA1,116,0.35179,90,-0.0533,88,-0.0976,66,-0.5362,88,-0.0968,96,0.05407,90,-0.0571,114,0.32082
ENSG00000176058,TPRN,95,1.59460,45,0.28677,22,-0.8902,20,-0.9723,30,-0.3297,22,-0.9002,12,-1.7138,85,1.38418
ENSG00000187713,TMEM203,115,1.46528,77,0.75021,51,0.06164,49,0.00085,40,-0.3160,38,-0.4189,26,-0.9846,4,-3.7578
ENSG00000212864,RNF208,12,-3.1934,157,0.64255,129,0.35638,118,0.17522,142,0.47677,131,0.38189,93,-0.2125,20,-2.5109
ENSG00000188229,TUBB4B,220,-0.5012,543,0.97550,402,0.53529,224,-0.4769,296,-0.0370,303,0.00475,227,-0.4534,105,-1.6264
ENSG00000188986,NELFB,119,0.99613,72,0.14414,64,-0.0445,54,-0.3068,70,0.10390,52,-0.4119,63,-0.0652,46,-0.5432
ENSG00000198435,NRARP,3,-2.3853,7,-1.2270,6,-1.5449,11,-0.5859,6,-1.5960,16,-0.0373,79,2.93904,16,-0.0885
ENSG00000188747,NOXA1,29,0.33402,40,0.85752,34,0.66664,15,-0.7362,23,-0.0352,13,-1.0518,28,0.26480,9,-1.4251
ENSG00000165802,NSMF,151,-1.1755,243,-0.4469,371,0.25455,443,0.51466,418,0.41908,331,0.04333,447,0.53022,124,-1.4703
ENSG00000182154,MRPL41,218,0.33090,140,-0.3716,227,0.45779,178,0.00879,143,-0.3417,139,-0.4219,226,0.39067,137,-0.4107
ENSG00000165724,ZMYND19,3,-2.8510,45,1.08307,31,0.51488,19,-0.3426,27,0.24020,27,0.29955,12,-1.0438,11,-1.1372
ENSG00000197070,ARRDC1,3,-2.4323,17,0.00790,20,0.22836,18,0.09996,14,-0.3092,23,0.49100,25,0.60247,10,-0.8061
ENSG00000181090,EHMT1,47,1.65924,29,0.82313,8,-1.3289,10,-0.9176,9,-0.9484,16,-0.2038,12,-0.5707,23,0.39507
ENSG00000148408,CACNA1B,3,-3.7996,63,0.53995,79,1.11662,34,-0.4470,61,0.50582,51,0.24130,19,-1.2788,8,-2.6040
ENSG00000015171,ZMYND11,46,-0.7887,87,0.21811,92,0.34091,63,-0.2879,91,0.28237,80,0.08302,38,-1.0766,94,0.33270
ENSG00000151240,DIP2C,3,-3.5491,52,0.51568,50,0.51683,40,0.09574,39,0.04245,42,0.18839,18,-1.1564,42,0.18358
ENSG00000107929,LARP4B,3,-3.5835,74,1.07401,37,-0.0934,35,-0.1749,41,0.11498,53,0.59070,27,-0.5480,27,-0.5562
ENSG00000107937,GTPBP4,3,-2.9738,39,0.69383,39,0.80652,21,-0.2828,14,-0.8887,33,0.50472,11,-1.2263,21,-0.3146
