"Cluster","test","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"Oligo.1","Oligo","GO:0097517","contractile actin filament bundle","6/182","54/9211",0.111111111111111,5.62332112332112,4.83748927083606,0.000644112075763909,0.0168640252563642,0.0141766294187272,"PTK2/ACTN1/ABLIM3/SYNPO2/NEBL/ABLIM1",6,"CC"
"Oligo.1","Oligo","GO:0098636","protein complex involved in cell adhesion","4/182","22/9211",0.181818181818182,9.2017982017982,5.46804370156579,0.000816390057524904,0.0188873017089776,0.0158774831617867,"NLGN1/NRXN1/LAMC1/NID1",4,"CC"
"Oligo.1","Oligo","GO:0043292","contractile muscle fiber","9/182","126/9211",0.0714285714285714,3.61499215070644,4.19603284392567,0.000852551813252462,0.0188873017089776,0.0158774831617867,"ANK3/ACTN1/SYNE2/SYNE1/SYNPO2/CACNA1C/AHNAK/NEBL/SVIL",9,"CC"
"Oligo.1","Oligo","GO:0032432","actin filament bundle","6/182","60/9211",0.1,5.06098901098901,4.48042120901508,0.00113233231034721,0.0232936932414284,0.0195816865699142,"PTK2/ACTN1/ABLIM3/SYNPO2/NEBL/ABLIM1",6,"CC"
"Oligo.1","Oligo","GO:0043197","dendritic spine","9/182","135/9211",0.0666666666666667,3.37399267399267,3.9449790175064,0.00139073021496214,0.0234435022593091,0.0197076225133081,"SYT11/PTK2/NLGN1/PPFIA2/CAMK2A/ATP1A2/BCR/EPHA4/SYNE1",9,"CC"
"Oligo.1","Oligo","GO:0043034","costamere","3/182","12/9211",0.25,12.6524725274725,5.73434850771264,0.00146375998859015,0.0234435022593091,0.0197076225133081,"ANK3/AHNAK/SVIL",3,"CC"
"Oligo.1","Oligo","GO:0044309","neuron spine","9/182","136/9211",0.0661764705882353,3.34918390433096,3.91840061983025,0.00146444481526448,0.0234435022593091,0.0197076225133081,"SYT11/PTK2/NLGN1/PPFIA2/CAMK2A/ATP1A2/BCR/EPHA4/SYNE1",9,"CC"
"Oligo.1","Oligo","GO:0009986","cell surface","15/182","316/9211",0.0474683544303797,2.40236820141883,3.60145757591784,0.00146521889120682,0.0234435022593091,0.0197076225133081,"ANK3/SEMA6D/ENOX1/GPRC5B/NLGN1/PPFIA2/IL1RAPL1/NRXN1/HLA-E/ANXA2/ATP1A2/EPHA4/CD44/IQGAP2/TGFBR3",15,"CC"
"Oligo.1","Oligo","GO:0042383","sarcolemma","7/182","89/9211",0.0786516853932584,3.98055315471046,4.01136816303827,0.00184600806166428,0.0279815958820691,0.0235225403979382,"ANK3/PRKG1/ANXA2/ATP1A2/CACNA1C/AHNAK/UTRN",7,"CC"
"Oligo.1","Oligo","GO:0030315","T-tubule","4/182","29/9211",0.137931034482759,6.98067449791588,4.57958583727029,0.00237996342785036,0.0342714733610451,0.0288100836002938,"ANK3/ATP1A2/CACNA1C/AHNAK",4,"CC"
"Oligo.1","Oligo","GO:0030018","Z disc","6/182","71/9211",0.0845070422535211,4.27689212196254,3.93517366662148,0.00270939792029869,0.0354684818657284,0.0298163407496985,"ANK3/ACTN1/SYNE2/SYNPO2/CACNA1C/NEBL",6,"CC"
"Oligo.1","Oligo","GO:0030175","filopodium","6/182","71/9211",0.0845070422535211,4.27689212196254,3.93517366662148,0.00270939792029869,0.0354684818657284,0.0298163407496985,"NLGN1/EZR/EPHA4/SYNE2/IQGAP2/UTRN",6,"CC"
"Oligo.1","Oligo","GO:0005923","bicellular tight junction","6/182","72/9211",0.0833333333333333,4.21749084249084,3.89116737187616,0.00290819407480727,0.0364156475454128,0.0306125692084976,"ANK3/YAP1/AMOTL1/MAGI3/CGNL1/USP53",6,"CC"
"Oligo.1","Oligo","GO:0097060","synaptic membrane","13/182","277/9211",0.0469314079422383,2.3751933986591,3.29933467973675,0.00332345004463708,0.039881400535645,0.0335260311520407,"ERBB4/ANK3/SYT11/NLGN1/PPFIA2/NCAM2/IL1RAPL1/NRP1/NRXN1/EPHA4/SYNE1/CACNA1C/UTRN",13,"CC"
"Oligo.1","Oligo","GO:0031674","I band","6/182","76/9211",0.0789473684210526,3.99551764025448,3.72280324948364,0.00381412465165777,0.0439387159870975,0.0369367861002647,"ANK3/ACTN1/SYNE2/SYNPO2/CACNA1C/NEBL",6,"CC"
"Oligo.1","Oligo","GO:0016323","basolateral plasma membrane","8/182","129/9211",0.062015503875969,3.13859783627225,3.47279311673754,0.0039804740016111,0.043944388209311,0.036941554415722,"ERBB4/ANK3/NEDD9/EZR/ANXA2/ABCC1/CD44/TGFBR3",8,"CC"
"Oligo.1","Oligo","GO:0044291","cell-cell contact zone","5/182","54/9211",0.0925925925925926,4.68610093610094,3.85685381871072,0.0041197863946229,0.043944388209311,0.036941554415722,"OPALIN/ANK3/ACTN1/ATP1A2/AHNAK",5,"CC"
"Oligo.1","Oligo","GO:0070160","tight junction","6/182","78/9211",0.0769230769230769,3.89306846999155,3.64288085459542,0.00433851239116726,0.0446246988805775,0.0375134530063334,"ANK3/YAP1/AMOTL1/MAGI3/CGNL1/USP53",6,"CC"
"Oligo.1","Oligo","GO:0005938","cell cortex","11/182","223/9211",0.0493273542600897,2.49645197851476,3.21165855235619,0.00467073567499238,0.0463852370482001,0.0389934375770688,"PTK2/EXOC6B/GNAI1/ACTN1/DENND2B/NEDD9/EZR/TRAK1/PCLO/AKAP13/IQGAP2",11,"CC"
"Oligo.1","Oligo","GO:0030017","sarcomere","7/182","106/9211",0.0660377358490566,3.34216255442671,3.44330642953285,0.00493659381320188,0.047391300606738,0.0398391781416292,"ANK3/ACTN1/SYNE2/SYNE1/SYNPO2/CACNA1C/NEBL",7,"CC"
"Oligo.2","Oligo","GO:0097060","synaptic membrane","103/1428","277/9211",0.371841155234657,2.39847960844988,10.1226320827473,2.84031339415542e-19,1.58205456054457e-16,1.22581946484602e-16,"ACTN2/KCTD8/GPHN/SLC4A8/CNTNAP4/EPHB2/CDH8/MTMR2/ADAM10/DNM3/IGSF11/ADGRB3/STRN/DNAJC6/DLG2/SEMA4D/PCDH9/GRID1/CRYAB/SLC16A7/NAPEPLD/SLC6A9/PTPRD/NEO1/RGS7BP/CLSTN3/BAIAP2/PTPRO/NETO2/SORCS3/SHISA6/GABRG3/GABRA2/GNB5/SHANK2/ITSN1/FXYD6/NOTCH1/NRP1/CASK/CSMD2/KCNC2/SCN8A/ADAM23/EPHA4/KCNJ3/HIP1/HCN1/DGKB/CDH9/GABRB2/GRIN2A/ATP2B2/KCND2/SYP/GRM5/SHISA9/CHRM3/SCN2A/GABRB3/CNKSR2/CACNA1C/KCNB1/ADCY1/GRIN2B/GRIA1/GABRA1/PRRT2/ADCY8/DCC/GRIN1/NTNG1/TIAM1/KCNK2/TMEM108/LRFN5/SLC1A2/ATP2B1/GRIK1/GABBR1/LIN7A/CNTN5/NRCAM/DNM1/TENM2/NSG2/KCNMA1/ASIC2/PTPRT/PLPPR4/SYT1/LINGO2/EGFR/GABRB1/FARP1/CNTN1/SNAP25/FLRT2/UTRN/CACNA2D3/LRP4/RIMS2/GPM6A",103,"CC"
"Oligo.2","Oligo","GO:0009986","cell surface","105/1428","316/9211",0.332278481012658,2.14328927773641,8.85823299514902,1.24552970534282e-15,3.46880022937975e-13,2.68772199573977e-13,"ITGAV/CLCN3/ITGA2/BACE1/EPHB2/LRP2/CD47/PCSK6/CFTR/SORL1/TF/ADAM10/FGFR2/USP14/CD46/PTPRK/HSPA2/TNS1/CRYAB/INTU/PACC1/CLDND1/SEMA7A/SORT1/NEO1/AIMP1/IL6ST/UNC5C/ANXA2/BMPR2/PECAM1/ITGA1/CLSTN3/HLA-C/SDC2/SEMA6D/GPC6/FGFR3/THY1/PTPRC/ABCG2/TRPC4/NOTCH1/IQGAP2/SLC4A4/JAM2/EPHA4/F3/KCNJ3/HCN1/MYH10/GRIN2A/KIT/PLA2R1/ADA/ADGRA3/VEGFA/ABCB1/SLC7A5/SLC1A1/UNC5D/CLU/KCNQ3/ROBO2/KCNB1/SULF2/MPZL1/ADGRV1/NECTIN2/GRIN2B/PDGFC/HLA-E/ANTXR2/B4GALT1/EPHA5/GRIA1/MMP16/ADGRF5/HLA-B/DCC/EFNA5/GRIN1/ANO6/KCNK2/ABCA1/LRFN5/ANTXR1/ADAMTS9/SLC1A2/GHR/AQP4/GPC5/MAP3K5/NRCAM/TGFBR3/PTPRT/EGFR/TNR/PDGFRA/ATP1B2/ATP1A2/TGFBR2/SLC38A1/LRP4/NOTCH2",105,"CC"
"Oligo.2","Oligo","GO:0045211","postsynaptic membrane","74/1428","191/9211",0.387434554973822,2.49906140466658,8.96712536092473,2.9086214553923e-15,5.40034050217837e-13,4.18433262003805e-13,"ACTN2/KCTD8/GPHN/EPHB2/DNM3/IGSF11/ADGRB3/STRN/DLG2/SEMA4D/GRID1/SLC16A7/NAPEPLD/SLC6A9/NEO1/RGS7BP/CLSTN3/PTPRO/NETO2/SORCS3/SHISA6/GABRG3/GABRA2/GNB5/SHANK2/FXYD6/NOTCH1/NRP1/CSMD2/KCNC2/SCN8A/EPHA4/HIP1/HCN1/DGKB/CDH9/GABRB2/GRIN2A/ATP2B2/KCND2/GRM5/SHISA9/CHRM3/GABRB3/CNKSR2/CACNA1C/KCNB1/ADCY1/GRIN2B/GRIA1/GABRA1/PRRT2/DCC/GRIN1/TIAM1/KCNK2/TMEM108/LRFN5/GRIK1/GABBR1/LIN7A/NRCAM/TENM2/NSG2/KCNMA1/ASIC2/PTPRT/PLPPR4/SYT1/GABRB1/FARP1/CNTN1/FLRT2/UTRN",74,"CC"
"Oligo.2","Oligo","GO:0098984","neuron to neuron synapse","103/1428","313/9211",0.329073482428115,2.1226161391074,8.65521086882985,4.90743886795903e-15,6.83360862363294e-13,5.29486825227158e-13,"ACTN2/GPHN/SLC4A8/TANC1/BACE1/EPHB2/MPDZ/NEGR1/PKP4/RTN4/DTNB/MTMR2/MAP1B/ADAM10/DNM3/CHMP2B/IGSF11/ADGRB3/PSD3/CPEB4/STRN/AKAP7/DNAJC6/DLG2/GRID1/MAGI2/SLC16A7/SH3KBP1/NAPEPLD/SLC6A9/KPNA1/PTPRD/SORT1/NEO1/BMPR2/RGS7BP/CLSTN3/BAIAP2/PTPRO/NETO2/SYN3/SORCS3/SHISA6/SHANK2/NOTCH1/PRKAR1B/CSMD2/CAMK2G/SCN8A/EPHA4/GRIN2A/ATP2B2/ARHGAP32/PLEKHA5/DLGAP2/GRM5/CTNND2/NSMF/SHISA9/SLC1A1/CNKSR2/CACNA1C/SYN2/ADD2/PLXNA4/ADCY1/GRIN2B/GRIA1/PRRT2/ADCY8/SEPTIN11/DCC/GRIN1/DAPK1/PRICKLE1/ATP1A3/TIAM1/KCNK2/CAMK2B/DCLK1/TMEM108/CAP2/LRFN5/BRSK1/PAK3/GRIK1/RAPGEF4/LIN7A/NRCAM/GAP43/NSG2/ASIC2/PTPRT/PLPPR4/EEF2K/SYT1/DLGAP1/PDLIM5/ATP1B2/SLC8A1/NTRK2/ITPR1/LRP4",103,"CC"
"Oligo.2","Oligo","GO:0098797","plasma membrane protein complex","94/1428","281/9211",0.334519572953737,2.15774494851321,8.44229898836665,2.61679057954838e-14,2.62430243784056e-12,2.03338183788081e-12,"ITGAV/ATP1B1/ITGA2/C2CD6/CDH8/SGIP1/TF/GJB1/PDE4D/GNAQ/HSPA2/DLG2/GRID1/ABHD12/GNAI1/SGCD/SGCE/PLP1/TMED10/NEO1/IL6ST/ANXA2/ITGA1/KCNB2/HLA-C/SCN3B/CACNA1A/SHISA6/KCNIP3/SDCBP/GNB5/CACNA1E/FLNA/KCNC2/SCN8A/CACNA1B/LYN/KCNJ3/TNK2/HCN1/CDH9/GRIN2A/SNTB1/KCND2/BMPR1B/KCNQ5/KCNJ6/SLC7A5/SHISA9/KCNQ3/KCNIP1/SCN2A/AHNAK/CDH23/CACNA1C/KCNB1/GNG2/GRIN2B/HLA-E/GRIA1/KCNMB2/GNAL/HLA-B/GRIN1/SCN1A/ATP1A3/KCNK2/CDH18/SCN3A/MPP7/GNG12/OLFM2/CDH10/GRIK1/GABBR1/LIN7A/CACNB2/TGFBR3/KCNMA1/CACHD1/SNTG1/EGFR/DPP10/GJA1/ATP1B2/SORBS1/SNAP25/ATP1A2/UTRN/CTNNA2/TGFBR2/CACNA2D3/KCNIP4/LRP1",94,"CC"
"Oligo.2","Oligo","GO:0099572","postsynaptic specialization","98/1428","299/9211",0.327759197324415,2.11413863204145,8.38895070121654,3.10650194129229e-14,2.62430243784056e-12,2.03338183788081e-12,"ACTN2/GPHN/TANC1/MPDZ/NEGR1/PKP4/RTN4/DTNB/MTMR2/MAP1B/ADAM10/DNM3/CHMP2B/IGSF11/ADGRB3/PSD3/CPEB4/STRN/DNAJC6/DLG2/GRID1/MAGI2/SLC16A7/SH3KBP1/SLC6A9/KPNA1/NEO1/BMPR2/RGS7BP/CLSTN3/BAIAP2/PTPRO/NETO2/SYN3/SORCS3/SHISA6/GABRA2/SHANK2/NOTCH1/CSMD2/CAMK2G/SCN8A/EPHA4/LYN/GABRB2/GRIN2A/ATP2B2/KCND2/ARHGAP32/PLEKHA5/DLGAP2/GRM5/CTNND2/NSMF/SHISA9/GABRB3/CNKSR2/CACNA1C/KCNB1/SYN2/ADD2/ADCY1/GRIN2B/GRIA1/GABRA1/PRRT2/ADCY8/SEPTIN11/DCC/GRIN1/DAPK1/PRICKLE1/TIAM1/KCNK2/CAMK2B/DCLK1/TMEM108/CAP2/LRFN5/BRSK1/PAK3/GRIK1/LIN7A/NRCAM/GAP43/NSG2/ASIC2/PTPRT/PLPPR4/EEF2K/SYT1/GABRB1/DLGAP1/PDLIM5/SLC8A1/NTRK2/ITPR1/LRP4",98,"CC"
"Oligo.2","Oligo","GO:0030425","dendrite","126/1428","426/9211",0.295774647887324,1.90782932891466,8.21785604786148,3.76919560192541e-14,2.62430243784056e-12,2.03338183788081e-12,"KIF5C/ACTN2/TANC2/GPHN/SLC4A8/FEZ1/TANC1/BACE1/EPHB2/MPDZ/DPYSL5/NEGR1/LRP2/DTNB/MTMR2/MAP1B/ADAM10/DNM3/MAP2K4/KIF21A/CPEB4/URI1/STRN/STRN3/GRID1/CRYAB/MAGI2/GSK3B/ABHD12/EPM2A/SGCE/KPNA1/IL6ST/UNC5C/SACS/DOCK10/BMPR2/RGS7BP/TRIM9/DAB2IP/CLSTN3/BAIAP2/HTR1F/KCNB2/SYT4/PTPRO/SHISA6/GABRG3/GABRA2/TUBB3/THY1/PCSK2/ZNF804A/GNB5/SHANK2/OPHN1/FLNA/KCNC2/EPHA4/PLEC/MAPT/HCN1/GABRB2/GRIN2A/ATP2B2/KCND2/ARHGAP32/BMPR1B/GRM5/CTNND2/NSMF/SHISA9/SLC1A1/CLU/CHRM3/FAT3/KCNIP1/GABRB3/MAP2/CACNA1C/ELAVL4/KCNB1/DSCAM/BRINP1/GRIN2B/EPHA5/GRIA1/GABRA1/PRRT2/ADCY8/SEPTIN11/FRMPD4/GRIN1/ABR/APOE/EPHA6/TIAM1/KCNK2/TMEM108/LRRK2/ATCAY/RAP1GAP/MT-ND1/GABBR1/CHL1/SLC4A10/GAP43/TENM2/FGF13/NSG2/ADCY9/ASIC2/EEF2K/SORBS2/ADCY2/GABRB1/BRINP3/FARP1/PPP3CA/SLC8A1/NTRK2/ATP1A2/LRP4/GPM6A/KCNIP4/LAMA2",126,"CC"
"Oligo.2","Oligo","GO:0097447","dendritic tree","126/1428","426/9211",0.295774647887324,1.90782932891466,8.21785604786148,3.76919560192541e-14,2.62430243784056e-12,2.03338183788081e-12,"KIF5C/ACTN2/TANC2/GPHN/SLC4A8/FEZ1/TANC1/BACE1/EPHB2/MPDZ/DPYSL5/NEGR1/LRP2/DTNB/MTMR2/MAP1B/ADAM10/DNM3/MAP2K4/KIF21A/CPEB4/URI1/STRN/STRN3/GRID1/CRYAB/MAGI2/GSK3B/ABHD12/EPM2A/SGCE/KPNA1/IL6ST/UNC5C/SACS/DOCK10/BMPR2/RGS7BP/TRIM9/DAB2IP/CLSTN3/BAIAP2/HTR1F/KCNB2/SYT4/PTPRO/SHISA6/GABRG3/GABRA2/TUBB3/THY1/PCSK2/ZNF804A/GNB5/SHANK2/OPHN1/FLNA/KCNC2/EPHA4/PLEC/MAPT/HCN1/GABRB2/GRIN2A/ATP2B2/KCND2/ARHGAP32/BMPR1B/GRM5/CTNND2/NSMF/SHISA9/SLC1A1/CLU/CHRM3/FAT3/KCNIP1/GABRB3/MAP2/CACNA1C/ELAVL4/KCNB1/DSCAM/BRINP1/GRIN2B/EPHA5/GRIA1/GABRA1/PRRT2/ADCY8/SEPTIN11/FRMPD4/GRIN1/ABR/APOE/EPHA6/TIAM1/KCNK2/TMEM108/LRRK2/ATCAY/RAP1GAP/MT-ND1/GABBR1/CHL1/SLC4A10/GAP43/TENM2/FGF13/NSG2/ADCY9/ASIC2/EEF2K/SORBS2/ADCY2/GABRB1/BRINP3/FARP1/PPP3CA/SLC8A1/NTRK2/ATP1A2/LRP4/GPM6A/KCNIP4/LAMA2",126,"CC"
"Oligo.2","Oligo","GO:0099634","postsynaptic specialization membrane","48/1428","107/9211",0.448598130841121,2.89358360166496,8.43879917760105,4.03957104878179e-13,2.50004563796828e-11,1.93710424561466e-11,"ACTN2/GPHN/IGSF11/ADGRB3/DLG2/GRID1/SLC16A7/NEO1/RGS7BP/CLSTN3/PTPRO/NETO2/SORCS3/SHISA6/GABRA2/NOTCH1/CSMD2/SCN8A/EPHA4/GABRB2/GRIN2A/ATP2B2/KCND2/GRM5/SHISA9/GABRB3/CNKSR2/CACNA1C/KCNB1/ADCY1/GRIN2B/GRIA1/GABRA1/PRRT2/DCC/GRIN1/TIAM1/KCNK2/TMEM108/LRFN5/GRIK1/LIN7A/NRCAM/NSG2/ASIC2/PTPRT/PLPPR4/GABRB1",48,"CC"
"Oligo.2","Oligo","GO:0032279","asymmetric synapse","93/1428","289/9211",0.321799307958477,2.07569567619435,7.95843435728466,4.92594744135698e-13,2.74375272483584e-11,2.12593521153301e-11,"ACTN2/GPHN/SLC4A8/TANC1/MPDZ/NEGR1/PKP4/RTN4/DTNB/MTMR2/MAP1B/ADAM10/DNM3/CHMP2B/IGSF11/ADGRB3/PSD3/CPEB4/STRN/DNAJC6/DLG2/GRID1/MAGI2/SLC16A7/SH3KBP1/SLC6A9/KPNA1/SORT1/NEO1/BMPR2/RGS7BP/CLSTN3/BAIAP2/PTPRO/NETO2/SYN3/SORCS3/SHISA6/SHANK2/NOTCH1/CSMD2/CAMK2G/SCN8A/EPHA4/GRIN2A/ATP2B2/ARHGAP32/PLEKHA5/DLGAP2/GRM5/CTNND2/NSMF/SHISA9/SLC1A1/CNKSR2/CACNA1C/SYN2/ADD2/PLXNA4/ADCY1/GRIN2B/GRIA1/PRRT2/ADCY8/DCC/GRIN1/DAPK1/PRICKLE1/TIAM1/KCNK2/CAMK2B/DCLK1/TMEM108/CAP2/LRFN5/BRSK1/PAK3/GRIK1/LIN7A/NRCAM/GAP43/NSG2/ASIC2/PTPRT/PLPPR4/EEF2K/SYT1/DLGAP1/PDLIM5/SLC8A1/NTRK2/ITPR1/LRP4",93,"CC"
"Oligo.2","Oligo","GO:0044297","cell body","106/1428","348/9211",0.304597701149425,1.96474049389871,7.8583281249382,5.89602055064528e-13,2.98553040609947e-11,2.31327122082733e-11,"KIF5C/S100B/SLC4A8/CXADR/FEZ1/TANC1/BACE1/EPHB2/DPYSL5/NEGR1/STK39/WDFY3/PALS1/RTN4/SORL1/SERPINI1/MAP1B/MAP2K4/SMURF1/SLC12A2/KCNJ10/STRN/ERMN/GLUL/STRN3/DLG2/CRYAB/PTPRF/EPM2A/SNCA/IL6ST/ARHGEF7/UNC5C/BMPR2/RGS7BP/ITGA1/DAB2IP/BAIAP2/KCNB2/SYT4/ENO2/MYO10/GFAP/CACNA1A/GABRA2/TUBB3/THY1/PCSK2/ZNF804A/SHANK2/CACNA1E/SNCB/FLNA/KCNC2/EPHA4/CACNA1B/MAPT/HCN1/ATP2B2/KCND2/BMPR1B/GRM5/CTNND2/NSMF/DPYSL3/SLC1A1/MAP2/CNKSR2/CACNA1C/ELAVL4/KCNB1/CSNK1E/DSCAM/BRINP1/AKAP12/EPHA5/GRIA1/ADCY8/SEZ6L/SCN1A/APOE/ATP1A3/TIAM1/KCNK2/ENC1/LRRK2/SLC1A2/RAP1GAP/GHR/MT-ND1/STMN2/SLC4A10/GAP43/ASIC2/SORBS2/SLC2A3/SLC2A13/BRINP3/ATP1B2/SLC8A1/SNAP25/ATP1A2/SLC38A1/LRP4/GPM6A/KCNIP4",106,"CC"
"Oligo.2","Oligo","GO:0030424","axon","124/1428","433/9211",0.286374133949192,1.84719338081653,7.7348005146774,7.82013770017719e-13,3.62984724916558e-11,2.81250566409881e-11,"KIF5C/TANC2/RASGRF1/CLCN3/SLC4A8/CXADR/FEZ1/EPB41L3/TANC1/ITGA2/BACE1/EPHB2/LRP2/WDFY3/CDH8/PALS1/MTMR2/MAP1B/ADAM10/SEPTIN8/DNM3/MAP2K4/KIF21A/SMURF1/AGTPBP1/COPA/CPEB4/ERMN/MAP7/DTNA/DLG2/PCDH9/CRYAB/GSK3B/IQGAP1/SNCA/KIF13B/MYO5A/UNC5C/SACS/RAB21/BMPR2/RGS7BP/DAB2IP/SYT4/PTPRO/NDRG2/SYBU/ULK1/GABRA2/TUBB3/THY1/ZNF804A/SHANK2/SNCB/OPHN1/NRP1/FLNA/KCNC2/CALY/SCN8A/GAD1/EPHA4/NEFL/PLEC/MAPT/HCN1/HSPB1/CCK/SYP/SEPTIN6/DPYSL3/SLC1A1/KCNQ3/ROBO2/SCN2A/MAP2/ELAVL4/KCNB1/CSNK1E/DSCAM/EPHA5/GRIA1/PRRT2/ADCY8/SEPTIN11/GRIN1/ABR/SCN1A/ATP1A3/VIM/TIAM1/KCNK2/TMEM108/BRSK1/LRRK2/ATCAY/SLC1A2/RAP1GAP/BASP1/STMN2/CNTN5/CNTN4/SLC4A10/NRCAM/GAP43/TENM3/TENM2/FGF13/ADCY9/UNC80/AGBL4/SYT1/ACAP3/SLC2A13/CNTN1/SLC8A1/NTRK2/SNAP25/CTNNA2/SLC38A1/PARD3/NTRK3/GPM6A",124,"CC"
"Oligo.2","Oligo","GO:0098978","glutamatergic synapse","124/1428","434/9211",0.285714285714286,1.84293717486995,7.70526228390404,9.34502314491497e-13,4.00398299362895e-11,3.10239634770456e-11,"RASGRF2/ACTN2/CLCN3/SLC4A8/ATP8A1/EPB41L3/TANC1/ARHGAP22/EPHB2/DPYSL5/CDH8/RTN4/MAP1B/ADAM10/DNM3/CHMP2B/IGSF11/ADGRB3/USP14/PIK3C3/NOS1AP/PCDH9/GRID1/GSK3B/SLC16A7/SH3KBP1/KPNA1/TAFA4/PTPRD/SORT1/NEO1/DOCK10/RGS7BP/CLSTN3/BAIAP2/SYT4/PTPRO/FGFR1/NETO2/SYN3/GPC6/SORCS3/SHISA6/THY1/SHANK2/FXYD6/NOTCH1/OPHN1/NRP1/PRKAR1B/FLNA/CSMD2/CALY/SYT17/SCN8A/ADAM23/SH3GL2/EPHA4/LYN/HIP1/HCN1/NUDT3/GRIN2A/ATP2B2/KCND2/NXPH1/PLEKHA5/TRIO/DLGAP2/GRM5/SHISA9/SCN2A/CNKSR2/ELAVL4/SYN2/SIPA1L2/PLXNA4/BRINP1/NPTXR/CADPS/ADCY1/CADPS2/GRIA1/PRRT2/ADCY8/SEPTIN11/ABR/DAPK1/APOE/PRICKLE1/NTNG1/TIAM1/DCLK1/TMEM108/CAP2/LRFN5/LRRK2/NRG1/SLC1A2/NPTX1/PAK3/ATP2B1/CDH10/NRCAM/DNM1/NSG2/PTPRT/BCAN/PLPPR4/EEF2K/SYT1/LINGO2/EGFR/NRG3/TNR/DLGAP1/FARP1/PPP3CA/CNTN1/SNAP25/FLRT2/GPM6A/PLCB1/SPARCL1",124,"CC"
