Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000123739,PLA2G12A,33,-0.4083,52,0.34947,46,0.13042,48,0.19934,42,-0.0107,38,-0.2018
ENSG00000109534,GAR1,16,0.06805,15,-0.0376,16,0.02773,10,-0.5790,18,0.30614,14,-0.1628
ENSG00000170522,ELOVL6,13,-1.1334,20,-0.4653,13,-1.1613,40,0.64757,25,-0.1432,41,0.81653
ENSG00000138660,AP1AR,30,-0.7442,23,-1.1425,40,-0.2899,49,0.02349,66,0.73431,47,-0.0405
ENSG00000174720,LARP7,86,1.22132,55,0.42419,26,-0.7246,46,0.13466,38,-0.1951,26,-0.8636
ENSG00000145362,ANK2,246,-1.0575,353,-0.4999,645,0.47990,720,0.66808,435,-0.2173,537,0.20106
ENSG00000145349,CAMK2D,111,-1.2459,136,-0.9430,187,-0.4441,182,-0.4858,344,0.78717,289,0.29542
ENSG00000174607,UGT8,68,2.77550,40,1.56971,9,-0.9415,8,-1.1372,6,-1.7620,1,-3.4880
ENSG00000164100,NDST3,1,-3.4085,5,-1.6571,12,-0.2775,21,0.57347,25,1.26785,10,-0.6543
ENSG00000269893,SNHG8,102,0.10467,109,0.21681,144,0.68342,65,-0.6052,84,-0.2578,93,-0.0465
ENSG00000145388,METTL14,22,0.92572,17,0.44945,13,0.02281,11,-0.2458,13,0.01873,6,-1.0941
ENSG00000172403,SYNPO2,52,1.57917,6,-1.7338,8,-1.3608,76,2.39744,11,-1.1625,6,-2.0207
ENSG00000164096,C4orf3,222,0.03536,213,-0.0314,221,0.02641,244,0.19145,179,-0.3967,258,0.33093
ENSG00000164109,MAD2L1,0,-6.0541,5,-0.9992,10,-0.0508,13,0.31855,14,0.61219,13,0.32466
ENSG00000164111,ANXA5,142,2.01853,101,1.33659,49,0.07200,30,-0.6802,18,-1.7139,21,-1.3135
ENSG00000164112,TMEM155,7,-2.1320,10,-1.7305,21,-0.6159,82,1.75257,40,0.64322,17,-0.9907
ENSG00000123737,EXOSC9,4,-1.8176,14,-0.1549,15,-0.0232,9,-0.7219,19,0.50413,18,0.37191
ENSG00000138686,BBS7,9,-2.3726,22,-1.0321,34,-0.3340,69,0.80547,59,0.78005,36,-0.3094
ENSG00000138688,KIAA1109,75,-0.0877,83,0.09128,55,-0.5560,85,0.12975,82,0.07126,83,0.09791
ENSG00000138685,FGF2,39,0.82297,67,1.82835,21,-0.1724,17,-0.5526,9,-1.7473,22,-0.1614
ENSG00000164056,SPRY1,8,-1.0003,16,0.09291,12,-0.3830,5,-1.5942,24,1.03856,13,-0.2878
ENSG00000151458,ANKRD50,15,-1.2632,28,-0.3414,26,-0.4763,30,-0.2580,43,0.44435,44,0.43576
ENSG00000164066,INTU,20,-0.3949,28,0.09290,21,-0.3662,28,0.08214,30,0.28455,25,-0.0886
ENSG00000164070,HSPA4L,39,-0.9801,59,-0.3503,45,-0.7708,69,-0.0962,101,0.75668,73,-0.0166
ENSG00000164073,MFSD8,27,0.87674,23,0.64441,8,-1.0259,11,-0.5381,14,-0.2213,15,-0.0813
ENSG00000138709,LARP1B,21,-0.1292,20,-0.1671,36,0.76488,17,-0.3952,20,-0.2827,25,0.17572
ENSG00000164040,PGRMC2,62,-0.4591,78,-0.0905,88,0.10334,67,-0.3228,80,-0.0610,103,0.43301
ENSG00000077684,JADE1,18,-0.5395,24,-0.0886,20,-0.3794,37,0.58609,24,-0.1487,30,0.29176
ENSG00000151466,SCLT1,25,1.25767,18,0.67297,14,0.23963,8,-0.5334,7,-0.8984,10,-0.3404
ENSG00000138650,PCDH10,68,-0.5717,144,0.65416,60,-0.7534,212,1.34778,87,-0.2432,66,-0.6874
ENSG00000151012,SLC7A11,125,1.75322,116,1.60118,34,-0.5125,37,-0.3864,12,-2.4002,36,-0.4375
ENSG00000251372,LINC00499,18,0.31191,43,1.87028,22,0.63973,4,-2.0195,9,-0.9574,10,-0.6466
ENSG00000109381,ELF2,26,1.00446,20,0.50467,10,-0.5310,5,-1.6414,17,0.29653,10,-0.6921
ENSG00000109390,NDUFC1,198,-0.1668,239,0.13998,280,0.40125,127,-0.8657,208,-0.1197,255,0.28113
ENSG00000164134,NAA15,9,-1.3353,29,0.37027,31,0.48275,23,-0.0211,30,0.58118,13,-0.9685
ENSG00000172007,RAB33B,20,0.31659,15,-0.1126,14,-0.1601,28,0.93339,16,0.00308,10,-0.8781
ENSG00000145391,SETD7,48,0.63244,45,0.53666,31,-0.0931,19,-0.8223,36,0.23894,21,-0.7856
ENSG00000153130,SCOC,156,-1.2228,264,-0.4164,279,-0.3274,385,0.19282,427,0.50467,359,0.08784
ENSG00000179387,ELMOD2,9,-0.9681,11,-0.6787,9,-1.0019,24,0.58098,18,0.21765,21,0.47026
ENSG00000109436,TBC1D9,42,-1.1562,53,-0.7905,59,-0.6258,106,0.30242,122,0.77376,83,-0.1030
ENSG00000170153,RNF150,39,-0.8315,37,-0.9330,53,-0.3559,63,-0.0799,86,0.59473,74,0.20662
ENSG00000109445,ZNF330,15,-0.3033,15,-0.2823,24,0.41064,21,0.19047,13,-0.6757,26,0.64705
ENSG00000109452,INPP4B,30,0.83354,28,0.71613,8,-1.3026,2,-2.8579,20,0.18107,18,-0.0144
ENSG00000170185,USP38,14,-0.1417,21,0.47586,21,0.44135,7,-1.1455,17,0.19318,13,-0.3050
ENSG00000109458,GAB1,31,1.20324,35,1.42197,11,-0.4400,18,0.27979,4,-2.1202,14,-0.1361
ENSG00000153147,SMARCA5,116,0.57158,97,0.27131,72,-0.2185,67,-0.3322,74,-0.2139,83,0.01223
ENSG00000164161,HHIP,27,1.32744,44,2.31078,11,-0.2279,7,-0.7979,5,-1.4534,3,-2.1489
ENSG00000164162,ANAPC10,10,-0.0173,17,0.88686,22,1.32956,10,0.09609,4,-1.5014,9,-0.2352
ENSG00000164163,ABCE1,30,-0.7841,43,-0.2125,42,-0.2579,44,-0.1821,57,0.35820,55,0.22616
ENSG00000164164,OTUD4,9,-2.0834,22,-0.7092,23,-0.6619,28,-0.3567,43,0.46453,53,0.78508
ENSG00000170365,SMAD1,14,-0.8509,21,-0.2618,12,-1.1376,22,-0.1566,32,0.59581,28,0.26650
ENSG00000151612,ZNF827,20,-0.2437,8,-1.6110,24,0.04527,38,0.82344,26,0.29610,20,-0.2899
ENSG00000164167,LSM6,38,0.60536,15,-0.8738,23,-0.2283,31,0.26073,24,-0.1828,29,0.17504
ENSG00000164168,TMEM184C,33,0.58949,13,-0.9447,27,0.21326,19,-0.3458,22,-0.0946,26,0.18888
ENSG00000151623,NR3C2,13,-0.7632,29,0.45161,11,-1.0169,19,-0.2349,20,-0.1480,32,0.72180
ENSG00000170390,DCLK2,105,-0.2448,142,0.23696,80,-0.6796,94,-0.4241,149,0.43374,119,-0.0571
ENSG00000198589,LRBA,18,0.36328,12,-0.2600,9,-0.6568,20,0.49282,15,0.01695,14,-0.1218
ENSG00000145425,RPS3A,1136,0.93686,849,0.43093,875,0.48261,409,-0.7409,432,-0.8238,659,0.01618
ENSG00000109686,SH3D19,22,1.04975,16,0.49562,9,-0.4184,9,-0.4594,11,-0.0596,8,-0.6780
ENSG00000059691,GATB,32,-0.8009,48,-0.1566,39,-0.4891,61,0.25052,71,0.68511,41,-0.4262
ENSG00000109670,FBXW7,136,-1.3009,147,-1.1774,275,-0.2094,392,0.37333,385,0.47311,356,0.24332
ENSG00000164144,ARFIP1,29,0.93103,17,0.02163,9,-0.8529,19,0.19273,12,-0.6701,20,0.34383
ENSG00000109654,TRIM2,184,-0.6680,255,-0.1492,262,-0.1094,341,0.32203,326,0.33822,252,-0.1971
ENSG00000145428,RNF175,13,-1.6366,23,-0.8506,33,-0.2768,56,0.57068,57,0.86022,30,-0.4738
ENSG00000171566,PLRG1,40,0.03420,47,0.27405,29,-0.4793,43,0.12592,35,-0.2731,46,0.30020
ENSG00000164114,MAP9,39,-1.4756,67,-0.6768,86,-0.2745,93,-0.1543,115,0.26141,145,0.68724
ENSG00000164116,GUCY1A1,31,0.39449,19,-0.3705,14,-0.8595,17,-0.5699,32,0.65562,20,-0.3034
ENSG00000260244,AC104083.1,32,0.07151,16,-1.0387,26,-0.2543,25,-0.2873,28,-0.1515,45,0.77500
ENSG00000061918,GUCY1B1,115,-1.4685,166,-0.9075,233,-0.3819,323,0.14468,388,0.63336,331,0.21131
ENSG00000256043,CTSO,26,0.61445,36,1.15252,12,-0.6059,15,-0.2998,11,-1.0072,21,0.25788
ENSG00000145431,PDGFC,3,-1.9609,23,1.20204,6,-0.9990,24,1.27562,10,-0.1627,7,-0.7455
ENSG00000109738,GLRB,55,-1.2701,73,-0.8298,78,-0.7348,144,0.24803,176,0.85110,118,-0.0895
ENSG00000120251,GRIA2,130,-1.8186,248,-0.8350,292,-0.5817,389,-0.1305,640,1.03220,408,-0.0597
ENSG00000164125,GASK1B,58,1.28496,89,2.15063,17,-0.7449,35,0.38917,7,-2.2894,13,-1.2578
ENSG00000164124,TMEM144,120,2.18510,102,1.84722,20,-0.8883,26,-0.5443,15,-1.6000,7,-2.6493
ENSG00000171503,ETFDH,13,-0.0637,18,0.40499,20,0.57633,12,-0.2489,15,0.12798,9,-0.7459
ENSG00000171497,PPID,28,-0.9760,41,-0.3628,48,-0.1176,49,-0.0874,72,0.77580,42,-0.3621
ENSG00000052795,FNIP2,32,-0.8177,35,-0.7028,39,-0.5303,52,-0.0839,65,0.38252,69,0.46409
ENSG00000109756,RAPGEF2,47,-0.7838,50,-0.6761,70,-0.1567,52,-0.6246,99,0.56225,91,0.29248
ENSG00000168843,FSTL5,45,0.27418,58,0.72289,19,-1.0387,15,-1.4349,38,0.02693,44,0.28800
ENSG00000164128,NPY1R,10,-0.2314,9,-0.2822,8,-0.5508,35,2.01183,7,-0.7932,9,-0.4510
ENSG00000198498,TMA16,6,-1.0339,13,-0.0519,10,-0.3602,18,0.56146,11,-0.3067,18,0.60220
ENSG00000145416,MARCH1,11,-1.0904,17,-0.4375,20,-0.1527,31,0.53161,28,0.55777,18,-0.3610
ENSG00000170088,TMEM192,5,-1.7514,31,0.94116,20,0.19778,24,0.46311,16,-0.1849,15,-0.2585
ENSG00000109466,KLHL2,49,-1.2527,79,-0.5149,82,-0.4494,142,0.43076,145,0.66423,98,-0.1964
ENSG00000052802,MSMO1,112,-0.2378,167,0.40558,67,-1.0403,216,0.85549,143,0.20241,91,-0.6376
ENSG00000109472,CPE,1362,-0.6157,3663,1.02455,1824,-0.1548,2611,0.43469,1376,-0.7547,2238,0.20517
ENSG00000196104,SPOCK3,99,0.36641,127,0.78370,48,-0.7987,66,-0.2844,87,0.20075,57,-0.5949
ENSG00000129116,PALLD,54,1.55533,49,1.36230,26,0.24710,23,0.09636,6,-2.2556,14,-0.7377
ENSG00000145439,CBR4,25,0.17904,28,0.33851,18,-0.3739,19,-0.2464,23,0.05920,22,-0.0718
ENSG00000154447,SH3RF1,16,-0.9866,29,-0.0591,43,0.58060,26,-0.2483,33,0.17818,30,-0.0227
ENSG00000137601,NEK1,13,-0.3933,21,0.26858,25,0.60134,19,0.15916,16,-0.1406,15,-0.3005
ENSG00000109572,CLCN3,96,-0.4170,135,0.11487,113,-0.1655,126,0.01027,124,-0.0277,143,0.25307
ENSG00000056050,HPF1,24,-1.0781,50,0.08709,48,0.00501,44,-0.1134,48,0.01846,59,0.41363
ENSG00000198948,MFAP3L,48,0.43439,68,1.02271,30,-0.3313,25,-0.6296,24,-0.8526,45,0.37970
ENSG00000109576,AADAT,6,-1.7136,24,0.46301,17,-0.0916,18,-0.0197,12,-0.7375,30,1.04482
ENSG00000164104,HMGB2,28,0.49407,26,0.38020,15,-0.4895,13,-0.7462,20,-0.0485,22,0.09154
ENSG00000164106,SCRG1,112,-0.4179,300,1.23459,135,-0.1337,144,-0.0203,80,-1.1662,193,0.53622
ENSG00000164117,FBXO8,17,0.36247,16,0.35164,8,-0.7382,15,0.17186,14,0.19909,10,-0.5197
ENSG00000145451,GLRA3,24,-0.7028,11,-1.7887,26,-0.5693,36,-0.0446,50,0.68549,44,0.31531
ENSG00000150625,GPM6A,981,-1.3947,2173,-0.1624,2261,-0.0988,3202,0.47502,2608,0.18035,2595,0.14388
ENSG00000150627,WDR17,12,-2.0659,59,0.32437,31,-0.6795,41,-0.2521,64,0.65563,49,0.04526
ENSG00000129128,SPCS3,96,0.19934,70,-0.3207,55,-0.6787,83,-0.0385,106,0.50667,72,-0.3105
ENSG00000038002,AGA,24,1.04556,15,0.18698,15,0.24953,11,-0.2440,6,-1.3837,17,0.47808
ENSG00000218336,TENM3,19,-1.9394,32,-1.1520,45,-0.6658,125,1.02620,86,0.53467,67,-0.0255
ENSG00000129187,DCTD,37,-0.0607,57,0.64831,39,0.05419,53,0.53642,31,-0.4277,33,-0.2861
ENSG00000151718,WWC2,20,0.76243,14,0.11785,8,-0.6613,8,-0.6661,15,0.39938,9,-0.5641
ENSG00000168564,CDKN2AIP,13,0.16968,18,0.70650,7,-0.7194,8,-0.5907,14,0.31140,9,-0.4076
ENSG00000182552,RWDD4,12,-0.1624,15,0.11558,14,-0.0097,15,0.13032,17,0.52132,8,-0.9141
ENSG00000168538,TRAPPC11,17,-0.9654,29,-0.1865,24,-0.4512,29,-0.1645,41,0.53760,34,0.11431
ENSG00000173320,STOX2,32,-1.4027,50,-0.7303,97,0.33369,73,-0.1146,85,0.17495,101,0.47612
ENSG00000168310,IRF2,25,1.37616,24,1.25538,5,-1.0870,4,-1.3577,8,-0.5783,9,-0.4572
ENSG00000164305,CASP3,25,0.63908,27,0.82070,13,-0.3900,15,-0.1781,17,0.01431,10,-0.8836
ENSG00000151726,ACSL1,53,0.90268,32,0.06608,26,-0.2840,37,0.30415,29,-0.1475,21,-0.6168
ENSG00000151729,SLC25A4,252,-0.4897,226,-0.6584,313,-0.1451,223,-0.6804,446,0.61717,365,0.11985
ENSG00000164323,CFAP97,22,-0.3197,29,0.08031,24,-0.2210,13,-1.1150,36,0.66438,24,-0.2042
ENSG00000109762,SNX25,7,-1.8561,12,-1.0548,20,-0.2289,33,0.60869,29,0.51012,25,0.12443
ENSG00000109775,UFSP2,37,0.59602,37,0.58642,21,-0.3300,27,0.10325,26,0.02798,16,-0.8530
ENSG00000154553,PDLIM3,41,2.03607,31,1.46149,10,-0.3743,7,-0.8712,4,-1.9862,8,-0.7992
ENSG00000154556,SORBS2,162,0.65517,58,-1.0028,90,-0.3119,55,-1.0769,142,0.59629,98,-0.2026
ENSG00000109794,FAM149A,14,-0.8663,21,-0.2203,20,-0.2701,13,-0.9434,35,0.88533,22,-0.1582
ENSG00000145476,CYP4V2,33,0.97185,42,1.39095,13,-0.6125,11,-0.7526,9,-1.2472,20,0.12530
ENSG00000083857,FAT1,46,1.03294,62,1.61911,26,0.06096,14,-0.9147,9,-1.8733,25,-0.0080
ENSG00000109536,FRG1,22,-0.3935,30,0.04463,21,-0.5196,25,-0.1993,30,0.11285,35,0.36939
ENSG00000164366,CCDC127,16,-1.1880,33,-0.0764,25,-0.5410,35,-0.0045,44,0.54378,36,0.06814
ENSG00000073578,SDHA,62,-0.6776,111,0.25050,83,-0.2279,74,-0.4106,105,0.21234,107,0.21367
ENSG00000249915,PDCD6,90,-0.7153,116,-0.3196,137,-0.0586,141,-0.0131,164,0.33110,150,0.10224
ENSG00000180104,EXOC3,30,-0.9648,57,0.02870,50,-0.2042,71,0.38930,68,0.43073,47,-0.3267
ENSG00000225138,SLC9A3-AS1,16,-0.2811,18,-0.1506,10,-1.0250,23,0.27077,23,0.40657,19,-0.0353
ENSG00000171368,TPPP,216,-0.5690,273,-0.2030,303,-0.0351,606,1.15255,293,-0.1171,254,-0.3548
ENSG00000028310,BRD9,73,0.94165,27,-0.6968,42,0.00161,43,0.05291,40,-0.0789,35,-0.3080
ENSG00000049656,CLPTM1L,76,-0.3078,74,-0.3643,78,-0.2760,88,-0.0764,108,0.33514,97,0.09197
ENSG00000286388,AC026748.3,14,-0.0750,18,0.34994,18,0.31404,17,0.27066,15,0.03553,10,-0.6710
ENSG00000153395,LPCAT1,43,-0.4547,57,-0.0077,35,-0.7906,54,-0.1120,72,0.49984,57,-0.0137
ENSG00000171421,MRPL36,53,0.09123,50,-0.0013,60,0.28310,54,0.11501,46,-0.1659,48,-0.0873
ENSG00000145494,NDUFS6,161,-0.2384,215,0.23350,204,0.15172,148,-0.3713,164,-0.2666,228,0.39004
ENSG00000164151,ICE1,42,0.00489,32,-0.4247,55,0.42014,53,0.36301,43,0.04200,34,-0.3632
ENSG00000133398,MED10,25,-1.1545,53,0.01396,49,-0.1151,57,0.11613,71,0.69721,39,-0.5397
ENSG00000215218,UBE2QL1,61,-1.2426,75,-0.9198,111,-0.3161,202,0.67097,180,0.67546,114,-0.3164
ENSG00000037474,NSUN2,18,0.06445,28,0.80235,10,-0.7551,20,0.25737,13,-0.5349,19,0.22176
ENSG00000145545,SRD5A1,24,-0.7945,25,-0.7315,31,-0.3940,50,0.38029,45,0.30595,45,0.25281
ENSG00000112941,TENT4A,14,-1.0121,24,-0.1190,25,-0.0925,41,0.73292,25,-0.0877,29,0.15636
ENSG00000078295,ADCY2,73,-0.4146,151,0.77471,122,0.40869,118,0.36182,64,-0.7778,99,0.07701
ENSG00000215217,C5orf49,13,0.20972,11,-0.0451,15,0.43312,23,1.13350,10,-0.2622,6,-1.1827
ENSG00000124275,MTRR,10,-0.6533,13,-0.3593,16,-0.0043,11,-0.6325,20,0.43764,18,0.21002
ENSG00000247516,MIR4458HG,55,0.27439,46,-0.0122,70,0.67223,45,-0.0704,34,-0.6168,50,0.14469
ENSG00000112902,SEMA5A,55,0.69688,35,-0.0606,29,-0.3261,55,0.69218,37,0.06864,19,-1.0426
ENSG00000150756,ATPSCKMT,7,-0.7452,14,0.23054,7,-0.7368,22,1.05451,12,0.06572,10,-0.3484
ENSG00000150753,CCT5,76,-1.0364,118,-0.3534,108,-0.4927,141,-0.0740,195,0.65480,149,0.02516
ENSG00000164237,CMBL,38,-0.2120,49,0.19899,38,-0.2322,34,-0.3737,39,-0.2441,58,0.55809
ENSG00000145495,MARCH6,202,-0.5119,254,-0.1502,216,-0.4075,321,0.22927,315,0.26854,287,0.05065
ENSG00000164236,ANKRD33B,13,-1.4218,14,-1.2621,22,-0.5824,54,0.89144,41,0.59700,30,-0.1041
ENSG00000112977,DAP,92,1.47149,41,0.04696,41,0.07212,35,-0.1809,29,-0.6169,29,-0.5121
ENSG00000169862,CTNND2,138,-1.2045,308,0.05451,392,0.45260,311,0.07018,290,-0.0567,331,0.19855
ENSG00000038382,TRIO,69,-0.7152,73,-0.6285,99,-0.1628,95,-0.2180,139,0.55598,115,0.09086
ENSG00000154122,ANKH,116,-0.1592,124,-0.0438,138,0.12247,148,0.23874,127,-0.0137,122,-0.0896
ENSG00000183580,FBXL7,20,1.18546,24,1.55942,11,0.17040,12,0.41785,2,-2.2512,6,-0.7185
ENSG00000173545,ZNF622,21,-0.2047,15,-0.6823,23,-0.0647,17,-0.4675,24,0.02807,32,0.60247
ENSG00000154153,RETREG1,32,-0.9669,33,-0.9290,49,-0.3160,127,1.28253,63,0.09835,55,-0.1460
ENSG00000145555,MYO10,99,0.68495,181,1.80876,58,-0.2103,68,0.05786,21,-2.0385,61,-0.1305
ENSG00000176788,BASP1,312,-1.8267,466,-1.2202,1010,-0.0128,1959,1.12070,1073,0.11345,1100,0.14481
ENSG00000215196,BASP1-AS1,15,0.37911,3,-1.8160,9,-0.3731,43,2.35537,8,-0.6645,6,-1.2393
ENSG00000248455,LINC02217,10,-1.3389,19,-0.3554,17,-0.5232,69,1.93844,17,-0.6477,23,-0.0351
ENSG00000145526,CDH18,7,-2.3676,24,-0.5689,25,-0.5177,34,-0.0310,52,0.95306,34,-0.0400
ENSG00000286961,AC091938.1,6,-1.9362,18,-0.2556,31,0.64264,1,-4.2038,25,0.46704,28,0.54967
ENSG00000040731,CDH10,16,-2.1233,43,-0.6135,50,-0.3739,80,0.36715,81,0.55004,71,0.20013
ENSG00000113100,CDH9,12,-0.5699,11,-0.6651,10,-0.8834,1,-4.1197,30,1.34858,17,-0.0307
ENSG00000113360,DROSHA,20,-0.4675,18,-0.5668,24,-0.1547,35,0.47365,30,0.30527,25,-0.1169
ENSG00000082213,C5orf22,20,-0.5680,10,-1.5221,11,-1.4483,42,0.60894,41,0.82021,27,-0.1239
ENSG00000133401,PDZD2,26,-0.9187,48,0.00073,65,0.50314,37,-0.4046,53,0.22514,48,-0.0087
ENSG00000113384,GOLPH3,47,-0.0889,49,-0.0253,38,-0.4468,45,-0.1550,48,-0.0882,63,0.44932
ENSG00000150712,MTMR12,30,-0.3284,28,-0.4355,31,-0.2778,18,-1.0959,49,0.69024,38,0.06094
ENSG00000056097,ZFR,90,-0.4662,134,0.16377,90,-0.4646,103,-0.2559,142,0.35674,123,0.03166
ENSG00000113387,SUB1,221,-1.1961,341,-0.5265,580,0.33037,495,0.06927,547,0.32255,495,0.07987
ENSG00000113407,TARS,28,0.00025,33,0.25013,29,0.04942,29,0.07095,32,0.27749,19,-0.6783
ENSG00000242110,AMACR,35,-0.0849,24,-0.6803,45,0.34594,42,0.24526,39,0.17511,32,-0.2359
ENSG00000082196,C1QTNF3,19,0.51893,16,0.24414,14,-0.0110,18,0.38481,4,-2.1218,23,1.01117
ENSG00000113456,RAD1,23,0.19028,16,-0.4124,17,-0.2682,17,-0.3035,21,0.02589,25,0.34289
ENSG00000113460,BRIX1,12,-0.5599,18,0.01309,18,0.02358,12,-0.6365,25,0.84685,12,-0.7044
ENSG00000168724,DNAJC21,24,-0.0763,20,-0.3509,25,0.00160,8,-1.6386,33,0.61416,25,-0.0069
ENSG00000152582,SPEF2,3,-1.8928,9,-0.5545,13,-0.0543,14,0.12272,18,0.77626,12,-0.1885
ENSG00000164187,LMBRD2,76,-1.3618,97,-0.9993,115,-0.7402,263,0.59941,236,0.58489,196,0.12341
ENSG00000152620,NADK2,44,-0.6790,85,0.37943,65,-0.0614,68,0.00186,60,-0.2308,82,0.37783
ENSG00000164188,RANBP3L,10,-0.2056,39,2.19658,13,0.24751,9,-0.4184,4,-1.8490,10,-0.1808
ENSG00000079215,SLC1A3,522,-0.1768,1587,1.79385,489,-0.2809,427,-0.4945,217,-1.8151,784,0.57721
ENSG00000285967,NIPBL-DT,44,0.55516,32,0.01219,30,-0.0543,18,-0.8572,26,-0.4058,41,0.49377
ENSG00000164190,NIPBL,42,0.74719,26,-0.0667,17,-0.7154,36,0.49624,16,-0.9523,35,0.54339
ENSG00000197603,CPLANE1,27,0.20944,26,0.12915,8,-1.5960,25,0.08185,21,-0.2529,33,0.59418
ENSG00000113569,NUP155,11,-0.8099,16,-0.1321,22,0.35940,18,0.03203,17,-0.1529,22,0.36751
ENSG00000082068,WDR70,6,-1.1959,9,-0.6331,15,0.22783,12,-0.1242,15,0.35726,15,0.24284
ENSG00000113594,LIFR,72,0.52530,100,1.10607,34,-0.6814,26,-1.0954,43,-0.3937,54,0.08247
ENSG00000164327,RICTOR,29,0.17350,22,-0.2745,14,-0.9455,35,0.48377,32,0.45811,20,-0.5229
ENSG00000113638,TTC33,43,-0.6512,44,-0.5832,45,-0.5600,70,0.14690,76,0.38234,74,0.26033
ENSG00000132356,PRKAA1,25,0.00983,18,-0.5142,16,-0.6797,24,-0.0537,27,0.13338,31,0.39924
ENSG00000145592,RPL37,2280,1.13213,1724,0.63581,2090,0.97367,822,-0.5713,712,-0.9867,774,-0.7393
ENSG00000182836,PLCXD3,24,-0.7172,23,-0.8191,27,-0.5509,45,0.25746,49,0.54326,40,0.08897
ENSG00000083720,OXCT1,64,-0.9236,73,-0.7337,105,-0.1545,130,0.18871,142,0.45967,123,0.10577
ENSG00000205765,C5orf51,16,-0.5372,24,0.04906,7,-1.7518,18,-0.3983,29,0.53584,27,0.32459
ENSG00000250722,SELENOP,394,2.54324,274,1.72768,54,-1.0146,53,-1.0307,32,-2.1189,31,-2.0023
ENSG00000172262,ZNF131,15,-0.4730,28,0.47063,11,-0.9626,20,-0.0778,26,0.51420,17,-0.3131
ENSG00000177453,NIM1K,7,-1.5468,14,-0.5908,18,-0.1352,12,-0.8132,25,0.50518,27,0.57573
ENSG00000112972,HMGCS1,110,-1.1495,156,-0.6124,207,-0.1617,245,0.11161,300,0.63302,221,-0.0624
ENSG00000172239,PAIP1,75,0.15626,75,0.15232,65,-0.0628,44,-0.6800,76,0.25668,62,-0.1698
ENSG00000248092,NNT-AS1,22,0.00158,42,1.06744,24,0.12609,33,0.64284,15,-0.7629,17,-0.4775
ENSG00000112992,NNT,52,-0.7130,76,-0.1199,83,0.02445,111,0.50334,78,-0.1081,91,0.18979
ENSG00000251141,MRPS30-DT,6,-1.2168,6,-1.3791,16,0.18865,9,-0.7499,20,0.83817,15,0.12250
ENSG00000112996,MRPS30,49,0.33020,22,-0.8922,38,-0.0943,28,-0.5851,47,0.36827,41,0.04056
ENSG00000272335,AC093297.2,11,-0.4799,10,-0.6369,17,0.21712,8,-0.9812,15,0.04434,21,0.69814
ENSG00000164588,HCN1,23,-1.8721,46,-0.8159,49,-0.7371,56,-0.5388,104,0.66397,109,0.65079
ENSG00000151883,PARP8,7,-1.5565,13,-0.8030,21,-0.0231,18,-0.2884,27,0.56731,25,0.33135
ENSG00000152684,PELO,26,0.42592,16,-0.3730,17,-0.3019,15,-0.4873,21,0.03399,23,0.26575
ENSG00000164172,MOCS2,92,-0.3889,78,-0.6602,107,-0.1488,111,-0.0891,141,0.41388,124,0.09066
ENSG00000164258,NDUFS4,94,0.46588,80,0.20373,71,0.01942,43,-0.7787,54,-0.5352,92,0.51597
ENSG00000185305,ARL15,13,-1.3534,17,-0.9655,18,-0.8954,35,0.10347,33,-0.0072,56,1.09876
ENSG00000178996,SNX18,24,0.95914,25,1.00574,15,0.21914,23,0.88117,4,-2.1484,11,-0.3002
ENSG00000067248,DHX29,8,-1.5839,23,-0.0484,28,0.24627,20,-0.2640,24,-0.0144,32,0.56858
ENSG00000039123,MTREX,29,-0.3537,35,-0.0454,32,-0.1804,29,-0.3461,49,0.67923,28,-0.4869
ENSG00000067113,PLPP1,68,0.75264,78,0.98780,29,-0.6204,37,-0.2775,43,-0.0309,25,-0.9335
ENSG00000134352,IL6ST,190,0.59245,219,0.84431,113,-0.2542,98,-0.4801,87,-0.8295,156,0.30913
ENSG00000062194,GPBP1,68,-0.1142,77,0.07651,67,-0.1342,83,0.21488,65,-0.2409,83,0.25123
ENSG00000145632,PLK2,32,-2.1353,61,-1.1849,86,-0.6731,103,-0.3851,207,1.14266,139,0.10836
ENSG00000152932,RAB3C,69,-1.5921,175,-0.1627,118,-0.7774,347,0.98815,231,0.39859,171,-0.2306
ENSG00000113448,PDE4D,20,-0.5218,18,-0.6741,19,-0.6005,23,-0.3055,37,0.61436,31,0.18899
ENSG00000164181,ELOVL7,34,1.71306,18,0.54222,12,-0.0253,9,-0.6040,7,-0.9847,9,-0.4983
ENSG00000164182,NDUFAF2,46,0.15462,42,0.02553,51,0.33225,41,-0.0321,40,-0.0772,37,-0.2058
ENSG00000188725,SMIM15,32,0.31605,33,0.38132,25,-0.0802,25,-0.0449,20,-0.5514,30,0.27679
ENSG00000130449,ZSWIM6,28,-0.0803,41,0.57126,14,-1.0709,36,0.34492,37,0.58664,15,-1.1281
ENSG00000068796,KIF2A,25,-0.6391,23,-0.7629,22,-0.8457,39,0.03637,55,0.86412,35,-0.1749
