Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000119953,SMNDC1,18,-0.3057,24,0.12209,18,-0.4489,40,1.02383,21,-0.0316
ENSG00000108055,SMC3,19,-0.3588,29,0.33470,22,-0.1258,30,0.38847,24,0.04825
ENSG00000150593,PDCD4,41,-0.1476,45,0.01957,48,0.15680,46,0.04074,41,-0.1612
ENSG00000214413,BBIP1,29,-0.5543,58,0.67067,41,0.12386,32,-0.3178,41,0.08489
ENSG00000108061,SHOC2,77,0.29530,70,0.09621,71,0.14956,38,-0.8700,56,-0.2821
ENSG00000119927,GPAM,18,-0.8889,44,0.68949,11,-1.8962,79,1.79832,45,0.71025
ENSG00000023041,ZDHHC6,22,-0.0476,19,-0.2972,28,0.44300,21,-0.1548,16,-0.5476
ENSG00000260917,AL158212.3,19,0.49305,14,-0.1149,13,-0.3071,12,-0.3529,16,0.15160
ENSG00000043591,ADRB1,29,0.25065,17,-0.6060,26,0.00769,38,0.69120,13,-1.0026
ENSG00000165813,CCDC186,17,-0.4352,19,-0.2220,25,0.28490,18,-0.3540,30,0.52272
ENSG00000169129,AFAP1L2,20,0.08325,25,0.43780,18,-0.0652,12,-0.6412,19,0.04582
ENSG00000099204,ABLIM1,64,-0.4661,120,0.64279,56,-0.7956,108,0.45829,133,0.82801
ENSG00000151553,FAM160B1,27,-0.1162,16,-0.9401,39,0.72621,24,-0.2831,21,-0.4903
ENSG00000165832,TRUB1,52,0.15426,48,-0.0158,57,0.38893,28,-0.8670,36,-0.4784
ENSG00000107518,ATRNL1,148,0.02348,142,-0.0491,178,0.49086,110,-0.4519,86,-0.8465
ENSG00000165868,HSPA12A,158,-0.1015,194,0.24801,207,0.53956,108,-0.6909,94,-0.9073
ENSG00000187164,SHTN1,92,-0.0680,94,-0.0367,103,0.16359,66,-0.5916,113,0.28185
ENSG00000165650,PDZD8,34,-0.1682,38,0.05762,40,0.18088,29,-0.4057,41,0.18412
ENSG00000229847,EMX2OS,24,-0.1278,23,-0.1968,11,-1.5824,47,1.01345,55,1.33314
ENSG00000170370,EMX2,17,-0.6249,21,-0.2371,18,-0.6445,35,0.59157,52,1.29590
ENSG00000107560,RAB11FIP2,56,-0.0342,60,0.06692,66,0.33801,41,-0.5369,47,-0.3100
ENSG00000165669,FAM204A,76,0.38010,58,-0.1238,63,0.01749,48,-0.4260,54,-0.2450
ENSG00000151893,CACUL1,40,-0.0419,44,0.12058,43,0.11618,34,-0.2971,40,-0.0296
ENSG00000107581,EIF3A,75,0.02263,93,0.37959,78,0.13575,58,-0.3851,56,-0.4543
ENSG00000119979,DENND10,53,-0.0532,73,0.48206,54,-0.0338,32,-0.8273,64,0.26459
ENSG00000183605,SFXN4,20,0.36026,9,-1.0064,14,-0.3951,25,0.65013,18,0.15842
ENSG00000165672,PRDX3,127,-0.0332,169,0.44909,139,0.17022,100,-0.4132,94,-0.5099
ENSG00000198873,GRK5,23,0.52442,6,-1.4998,18,0.12391,18,0.08758,14,-0.3512
ENSG00000151923,TIAL1,36,-0.3346,47,0.14599,47,0.19932,50,0.23596,35,-0.3225
ENSG00000151929,BAG3,17,-0.9144,39,0.56528,7,-2.4746,92,2.25672,39,0.54089
ENSG00000198825,INPP5F,238,-0.0061,373,0.76810,240,0.01984,189,-0.3781,148,-0.7588
ENSG00000197771,MCMBP,6,-1.0679,14,0.30718,14,0.42457,4,-1.5009,21,0.96860
ENSG00000107651,SEC23IP,16,-0.1956,16,-0.1830,22,0.47009,20,0.16787,10,-0.9109
ENSG00000120008,WDR11,25,-0.1865,27,-0.0543,30,0.18454,39,0.55108,16,-0.8378
ENSG00000066468,FGFR2,24,-0.6650,48,0.51362,17,-1.4022,74,1.29881,60,0.91170
ENSG00000107669,ATE1,27,-0.4716,61,0.96872,32,-0.1741,41,0.27770,25,-0.4797
ENSG00000107672,NSMCE4A,18,0.07657,14,-0.2860,11,-0.8016,32,1.08990,20,0.25663
ENSG00000138162,TACC2,21,-0.7812,52,0.81531,34,0.12452,33,0.02764,29,-0.1492
ENSG00000107679,PLEKHA1,75,-0.1077,72,-0.1682,101,0.58711,57,-0.5343,55,-0.5820
ENSG00000166033,HTRA1,198,-0.7062,469,0.80895,96,-2.0976,775,1.79165,413,0.58336
ENSG00000119965,C10orf88,12,-0.5365,23,0.50649,24,0.90166,11,-0.6342,4,-2.1282
ENSG00000179988,PSTK,21,-0.1673,15,-0.6550,28,0.43828,31,0.46044,14,-0.8121
ENSG00000095574,IKZF5,21,-0.0532,19,-0.2157,29,0.66574,7,-1.6720,20,-0.1120
ENSG00000196177,ACADSB,32,-0.3265,31,-0.3235,46,0.46242,28,-0.4805,44,0.21347
ENSG00000154473,BUB3,50,0.10755,26,-0.9527,59,0.56243,28,-0.8408,47,-0.0216
ENSG00000182022,CHST15,29,-0.4102,47,0.42473,45,0.52270,28,-0.4254,23,-0.7265
ENSG00000065154,OAT,191,-0.2960,325,0.63664,239,0.16214,222,-0.0064,140,-0.7451
ENSG00000107902,LHPP,35,-0.7965,39,-0.5085,52,-0.0888,55,0.02869,113,1.29735
ENSG00000189319,FAM53B,13,-0.3512,24,0.66609,14,-0.2232,17,0.11389,17,0.12344
ENSG00000203791,EEF1AKMT2,29,0.01491,37,0.42450,29,0.04839,22,-0.4511,25,-0.2138
ENSG00000165660,ABRAXAS2,7,-1.0508,15,0.25297,17,0.75781,10,-0.3195,11,-0.2147
ENSG00000019995,ZRANB1,62,0.00198,72,0.24730,67,0.18259,54,-0.2271,45,-0.5150
ENSG00000175029,CTBP2,42,0.15566,32,-0.3266,44,0.30520,31,-0.3774,32,-0.3283
ENSG00000107938,EDRF1,12,-0.5633,10,-0.8142,18,0.26179,29,1.00368,13,-0.3667
ENSG00000188690,UROS,229,0.31201,170,-0.2251,191,-0.0592,196,0.00206,169,-0.2412
ENSG00000107949,BCCIP,28,-0.3915,22,-0.7121,43,0.56084,27,-0.3590,41,0.27561
ENSG00000150760,DOCK1,12,-0.6407,12,-0.5630,12,-0.7896,21,0.31967,46,1.76425
ENSG00000132334,PTPRE,26,-0.1766,30,0.08479,33,0.34737,25,-0.2209,22,-0.3852
ENSG00000170430,MGMT,24,-0.2254,26,-0.0940,22,-0.4985,54,1.16456,26,-0.0747
ENSG00000108010,GLRX3,42,-0.2672,58,0.29154,60,0.48367,34,-0.5979,36,-0.4988
ENSG00000176769,TCERG1L,13,-0.1234,3,-2.0422,19,0.71911,21,0.59859,6,-1.2296
ENSG00000175470,PPP2R2D,51,-0.0857,65,0.33034,62,0.37284,33,-0.7439,39,-0.4803
ENSG00000176171,BNIP3,245,0.14554,208,-0.1467,255,0.27235,202,-0.1899,154,-0.6237
ENSG00000188385,JAKMIP3,5,-1.3628,17,0.47423,18,1.00693,8,-0.7450,9,-0.4532
ENSG00000151640,DPYSL4,33,-0.7878,57,0.18219,65,0.59950,35,-0.5943,55,0.14066
ENSG00000165752,STK32C,96,-0.0155,56,-0.8576,119,0.49732,110,0.20196,61,-0.7312
ENSG00000148814,LRRC27,20,0.18198,22,0.29817,18,-0.0229,17,-0.0768,12,-0.6092
ENSG00000171813,PWWP2B,31,-0.0326,20,-0.7247,36,0.32964,33,0.08652,29,-0.1643
ENSG00000068383,INPP5A,45,-0.2127,80,0.80387,57,0.31054,22,-1.2643,38,-0.4574
ENSG00000197177,ADGRA1,39,-0.4871,87,0.93534,63,0.52781,26,-1.0137,25,-1.0773
ENSG00000171798,KNDC1,157,0.06203,186,0.33368,143,-0.1412,159,0.07344,129,-0.2648
ENSG00000130640,TUBGCP2,54,-0.3697,55,-0.2886,80,0.49231,67,0.02768,55,-0.2779
ENSG00000198546,ZNF511,27,-0.1570,13,-1.2578,37,0.57863,35,0.31274,21,-0.5271
ENSG00000130643,CALY,484,-0.0340,438,-0.1914,623,0.58744,345,-0.5753,322,-0.6850
ENSG00000127884,ECHS1,175,0.07271,175,0.06439,166,-0.0320,172,0.03295,153,-0.1631
ENSG00000148824,MTG1,15,-0.7632,24,0.07269,25,0.19913,35,0.71027,20,-0.2398
ENSG00000203772,SPRN,57,-0.2548,68,0.07527,79,0.48309,61,-0.0979,40,-0.7772
ENSG00000177951,BET1L,13,-0.7699,20,0.05632,20,0.05128,31,0.77493,20,0.03079
ENSG00000177963,RIC8A,60,-0.2780,63,-0.1731,80,0.31299,80,0.21821,57,-0.3251
ENSG00000142082,SIRT3,36,-0.2470,31,-0.4246,46,0.29689,57,0.57656,27,-0.6288
ENSG00000185627,PSMD13,107,-0.0973,109,-0.0518,135,0.43494,90,-0.3668,84,-0.4661
ENSG00000185201,IFITM2,7,-1.6197,12,-0.7795,5,-2.2605,66,2.38511,44,1.49232
ENSG00000142089,IFITM3,85,-1.0543,95,-0.7744,43,-2.3647,542,2.43543,303,1.17880
ENSG00000182272,B4GALNT4,100,-0.1425,115,0.11039,107,-0.0171,111,0.05199,114,0.10562
ENSG00000185187,SIGIRR,41,-0.4836,74,0.52254,42,-0.5303,67,0.36836,81,0.69688
ENSG00000174915,PTDSS2,37,-0.0834,43,0.20206,43,0.25430,39,0.01643,23,-0.7930
ENSG00000023191,RNH1,49,-0.3025,52,-0.1790,50,-0.3099,93,0.80892,69,0.29198
ENSG00000174775,HRAS,161,0.19929,161,0.17525,151,0.09411,115,-0.3700,109,-0.4551
ENSG00000099849,RASSF7,11,-0.8246,29,0.93380,17,0.01499,25,0.63973,9,-0.9759
ENSG00000070047,PHRF1,12,-0.3750,24,0.87388,13,-0.2201,15,0.04612,14,-0.0734
ENSG00000177030,DEAF1,162,0.30470,171,0.34151,120,-0.3280,88,-0.7315,170,0.33264
ENSG00000177042,TMEM80,16,-1.2696,33,0.03083,34,0.06289,64,1.15280,33,-0.0020
ENSG00000177156,TALDO1,105,-0.1072,132,0.28969,116,0.10690,99,-0.1839,98,-0.1975
ENSG00000177225,GATD1,18,-0.5977,38,0.71004,23,-0.1822,29,0.21185,29,0.21478
ENSG00000184524,CEND1,317,0.04423,487,0.77564,324,0.10875,192,-0.7640,191,-0.7703
ENSG00000177542,SLC25A22,204,-0.1154,317,0.64850,261,0.46089,111,-1.0580,113,-1.0338
ENSG00000177600,RPLP2,826,-0.1282,744,-0.2785,809,-0.1983,954,0.12745,1290,0.64470
ENSG00000177666,PNPLA2,15,-1.0793,29,-0.0031,32,0.23216,44,0.70356,31,0.15030
ENSG00000177697,CD151,22,-1.0807,36,-0.1565,36,-0.2562,95,1.55227,39,-0.0587
ENSG00000177700,POLR2L,553,0.34350,307,-0.6656,431,-0.1731,530,0.21762,485,0.06968
ENSG00000177830,CHID1,92,0.16280,76,-0.1644,92,0.21064,78,-0.1348,61,-0.5258
ENSG00000183020,AP2A2,139,-0.5206,224,0.32520,227,0.50797,142,-0.4231,152,-0.3156
ENSG00000078902,TOLLIP,367,-0.3427,529,0.30428,552,0.56376,349,-0.3779,257,-0.8624
ENSG00000174672,BRSK2,91,-0.1536,134,0.50825,116,0.38537,66,-0.6435,61,-0.7679
ENSG00000182208,MOB2,30,-0.5016,36,-0.1334,46,0.34989,41,0.08208,41,0.05876
ENSG00000184545,DUSP8,87,0.07811,97,0.24289,80,-0.1035,69,-0.2999,89,0.10023
ENSG00000244242,IFITM10,29,-0.4886,89,1.53326,42,0.24266,11,-1.8313,18,-1.1181
ENSG00000117984,CTSD,218,-1.0045,471,0.35189,421,0.23153,571,0.68593,315,-0.3127
ENSG00000214026,MRPL23,101,0.50778,75,-0.0721,67,-0.3631,80,0.02452,72,-0.1529
ENSG00000110651,CD81,365,-0.6406,565,0.14274,362,-0.7574,1113,1.35822,654,0.38907
ENSG00000184281,TSSC4,24,-0.1791,22,-0.2567,27,0.05011,36,0.55490,23,-0.2220
ENSG00000129757,CDKN1C,11,-0.9609,29,0.69783,20,0.07974,23,0.32360,19,0.01266
ENSG00000205531,NAP1L4,101,-0.3036,163,0.53824,120,0.03767,113,-0.0798,109,-0.1319
ENSG00000110619,CARS,30,-0.1791,36,0.14544,41,0.54224,19,-0.8783,25,-0.4001
ENSG00000005801,ZNF195,15,-0.1707,24,0.59483,16,-0.0823,19,0.22513,12,-0.5437
ENSG00000110713,NUP98,13,-0.6038,17,-0.1628,18,-0.0572,36,1.15551,15,-0.3658
ENSG00000148985,PGAP2,7,-0.9089,8,-0.6193,17,0.78286,20,0.75765,6,-1.1203
ENSG00000167323,STIM1,114,-0.0076,94,-0.3173,127,0.24699,114,-0.0143,99,-0.2338
ENSG00000167325,RRM1,19,-0.2992,15,-0.6240,27,0.48713,22,-0.0115,21,-0.0524
ENSG00000051009,FAM160A2,15,-0.8757,36,0.59545,28,0.19758,25,-0.0201,28,0.16015
ENSG00000110148,CCKBR,27,-0.6486,34,-0.2044,55,0.91869,26,-0.6020,30,-0.4132
ENSG00000166311,SMPD1,45,-0.3418,70,0.41359,58,0.14937,48,-0.2086,53,-0.0357
ENSG00000166313,APBB1,520,0.06710,646,0.42399,533,0.14117,349,-0.5875,383,-0.4391
ENSG00000110171,TRIM3,31,-0.1534,42,0.37479,40,0.43637,18,-0.9596,25,-0.4180
ENSG00000132254,ARFIP2,55,-0.0539,58,0.04571,69,0.47941,35,-0.7631,43,-0.4393
ENSG00000132286,TIMM10B,26,-0.0221,27,0.08203,29,0.21819,15,-0.8368,28,0.14473
ENSG00000166333,ILK,36,-0.5761,51,0.03258,36,-0.6744,97,1.17083,69,0.55219
ENSG00000166337,TAF10,211,0.40834,170,-0.0120,148,-0.3233,151,-0.2082,185,0.12820
ENSG00000166340,TPP1,39,-1.2775,97,0.28168,57,-0.7654,214,1.75679,95,0.24373
ENSG00000166341,DCHS1,10,-1.2968,34,0.76286,10,-1.5221,72,2.31603,16,-0.4121
ENSG00000158042,MRPL17,61,0.42760,35,-0.5528,48,-0.0657,47,-0.0761,46,-0.0948
ENSG00000175390,EIF3F,111,0.29675,84,-0.2067,89,-0.1576,101,0.09065,90,-0.1010
ENSG00000166402,TUB,66,-0.2306,63,-0.2826,78,0.10473,110,0.65750,58,-0.4012
ENSG00000166405,RIC3,21,-0.7254,55,0.94920,37,0.37960,21,-0.6473,24,-0.4605
ENSG00000166441,RPL27A,361,0.03365,407,0.22940,254,-0.7049,393,0.17093,552,0.75775
ENSG00000166444,ST5,15,-0.5696,26,0.46558,21,0.06716,15,-0.4328,27,0.52139
ENSG00000166452,AKIP1,21,-0.4597,22,-0.3782,33,0.47611,35,0.43040,19,-0.5388
ENSG00000175348,TMEM9B,63,-0.1731,74,0.12518,69,0.02184,73,0.10034,69,0.00861
ENSG00000175352,NRIP3,63,0.20780,112,1.19043,42,-0.6501,28,-1.0901,62,0.14856
ENSG00000184014,DENND5A,75,0.12017,93,0.46817,57,-0.4633,52,-0.4880,98,0.55412
ENSG00000166471,TMEM41B,28,-0.8206,49,0.15041,51,0.32502,65,0.62154,34,-0.4429
ENSG00000205339,IPO7,69,-0.3744,151,1.01344,88,0.09979,43,-1.0524,78,-0.1248
ENSG00000133789,SWAP70,13,-0.2192,13,-0.2114,16,0.27746,7,-1.1021,21,0.65974
ENSG00000133812,SBF2,19,-0.0442,19,-0.0036,21,0.25777,10,-0.9830,22,0.25754
ENSG00000255823,MTRNR2L8,1013,0.76068,417,-0.8310,380,-1.2318,373,-1.0016,1654,1.54808
ENSG00000110315,RNF141,70,-0.0712,75,0.05577,76,0.12264,38,-1.0271,98,0.51190
ENSG00000072952,MRVI1,12,-0.4248,22,0.60841,7,-1.5629,31,1.20682,25,0.85610
ENSG00000198730,CTR9,24,-0.4963,36,0.20856,35,0.25191,27,-0.2268,36,0.20815
ENSG00000110321,EIF4G2,293,-0.0916,378,0.34542,330,0.16536,265,-0.2406,241,-0.3948
ENSG00000236287,ZBED5,22,-0.4822,39,0.49035,33,0.32538,30,0.04562,19,-0.6668
ENSG00000110328,GALNT18,40,-0.4630,37,-0.5614,64,0.48584,83,0.79101,26,-1.1064
ENSG00000170242,USP47,43,-0.0854,63,0.57463,44,-0.0493,28,-0.7778,51,0.20725
ENSG00000050165,DKK3,775,-0.4665,1093,0.15211,1111,0.25800,997,-0.0008,1005,0.01262
ENSG00000133816,MICAL2,77,-0.4487,135,0.53551,129,0.70006,65,-0.6485,43,-1.2942
ENSG00000197702,PARVA,58,-0.0624,68,0.22803,66,0.24874,45,-0.4457,49,-0.3064
ENSG00000187079,TEAD1,11,-0.8717,26,0.62638,17,-0.1153,20,0.18263,24,0.51222
ENSG00000133794,ARNTL,19,-0.6144,27,-0.0296,39,0.90506,23,-0.2546,13,-1.1018
ENSG00000148925,BTBD10,83,-0.0869,82,-0.1086,117,0.76096,44,-1.0601,53,-0.7993
ENSG00000197601,FAR1,32,-0.8379,72,0.59092,62,0.50729,36,-0.5538,47,-0.1114
ENSG00000262655,SPON1,10,-1.7457,47,0.89809,8,-2.2554,94,2.33650,38,0.50524
ENSG00000129083,COPB1,24,-0.7735,57,0.75469,42,0.35182,32,-0.2243,29,-0.3626
ENSG00000129084,PSMA1,135,-0.0516,157,0.21631,152,0.21984,113,-0.3229,111,-0.3548
ENSG00000110696,C11orf58,190,0.30025,185,0.20973,166,0.03501,95,-0.8545,148,-0.1612
ENSG00000110700,RPS13,744,0.22375,589,-0.1965,442,-0.8506,849,0.41379,1060,0.80223
ENSG00000011405,PIK3C2A,40,-0.1254,39,-0.1568,20,-1.4439,107,1.64933,56,0.43877
ENSG00000070081,NUCB2,29,-0.2116,22,-0.6605,32,-0.0517,47,0.60117,39,0.29199
ENSG00000260196,AC124798.1,24,0.38778,19,-0.0349,17,-0.2611,33,0.86554,5,-2.0304
ENSG00000006071,ABCC8,24,-0.5089,33,0.02230,39,0.47666,41,0.39607,18,-0.9188
ENSG00000129159,KCNC1,47,-0.4803,92,0.68865,80,0.66103,42,-0.6009,23,-1.5323
ENSG00000129158,SERGEF,75,0.44447,74,0.34317,55,-0.2162,32,-0.9927,61,0.02576
ENSG00000110768,GTF2H1,35,-0.1028,45,0.34942,43,0.38445,31,-0.2633,18,-1.0735
ENSG00000134333,LDHA,257,-0.3636,331,0.09474,410,0.69061,206,-0.6668,218,-0.5777
ENSG00000074319,TSG101,58,-0.0237,47,-0.3477,67,0.33668,64,0.14322,39,-0.6246
ENSG00000179119,SPTY2D1,10,-0.5026,17,0.52644,17,0.69113,9,-0.5459,6,-1.2221
ENSG00000110786,PTPN5,109,-0.2279,143,0.25747,159,0.65604,94,-0.4280,49,-1.4222
ENSG00000166833,NAV2,7,-1.1742,16,0.20639,13,-0.1889,23,0.82360,21,0.65032
ENSG00000270607,AC009549.1,12,-0.3402,23,0.72169,14,-0.1535,15,-0.0228,15,0.02913
ENSG00000109854,HTATIP2,16,-0.1198,19,0.18919,21,0.49173,6,-1.4428,16,-0.0993
ENSG00000165973,NELL1,84,-0.3929,58,-0.9201,164,1.28908,69,-0.6427,40,-1.4716
ENSG00000171714,ANO5,23,-0.3388,36,0.41359,30,0.18928,36,0.42151,14,-1.0456
ENSG00000091664,SLC17A6,23,-0.3551,13,-1.1962,38,0.79876,37,0.48170,13,-1.2253
ENSG00000198168,SVIP,96,0.14508,62,-0.5720,96,0.18766,86,-0.0512,82,-0.1240
ENSG00000187398,LUZP2,26,-0.0555,31,0.21361,25,-0.1809,25,-0.1264,34,0.34090
ENSG00000134343,ANO3,86,0.21252,33,-1.3155,110,0.92752,49,-0.7238,33,-1.3091
ENSG00000129151,BBOX1,5,-1.8678,23,0.57745,7,-1.6640,41,1.68586,35,1.34681
ENSG00000109881,CCDC34,35,0.20834,25,-0.3855,39,0.53186,20,-0.7271,20,-0.7275
ENSG00000205213,LGR4,8,-1.3496,24,0.39164,11,-1.0648,64,2.36721,12,-0.7301
ENSG00000148943,LIN7C,54,-0.2166,71,0.24958,64,0.12002,54,-0.1956,62,0.01730
ENSG00000176697,BDNF,20,-0.4049,26,0.02915,41,1.34708,4,-2.6065,9,-1.6152
ENSG00000169519,METTL15,11,-0.5546,11,-0.3855,21,0.91093,8,-0.8626,13,-0.1579
ENSG00000152219,ARL14EP,26,0.13592,15,-0.7397,32,0.64989,17,-0.5764,16,-0.7011
ENSG00000066382,MPPED2,32,0.51084,10,-1.3919,28,0.29468,26,0.10603,13,-0.9435
ENSG00000170946,DNAJC24,25,-0.3011,38,0.43347,24,-0.4194,45,0.72889,29,-0.0104
ENSG00000148950,IMMP1L,84,0.40411,62,-0.1800,61,-0.2504,77,0.19032,58,-0.2611
ENSG00000109911,ELP4,10,-0.8041,18,0.12255,15,-0.1901,24,0.59321,25,0.65042
ENSG00000049449,RCN1,67,0.39042,6,-3.3806,53,-0.0840,82,0.67190,60,0.13448
ENSG00000149100,EIF3M,99,-0.1262,90,-0.2747,120,0.28282,110,0.05826,93,-0.2236
ENSG00000060749,QSER1,9,-0.5630,9,-0.4855,12,-0.0025,12,-0.0716,23,1.05650
ENSG00000280798,LINC00294,47,0.29101,54,0.48658,39,-0.0596,31,-0.4275,26,-0.6744
ENSG00000176102,CSTF3,40,-0.2111,43,-0.0433,50,0.27400,47,0.07610,37,-0.3098
ENSG00000110422,HIPK3,43,0.02018,44,0.08135,42,-0.0290,20,-1.1588,63,0.67428
ENSG00000110427,KIAA1549L,193,0.04228,153,-0.3381,232,0.50848,147,-0.4085,129,-0.6157
ENSG00000085063,CD59,257,-0.1379,280,0.02034,267,-0.0797,366,0.47593,250,-0.1644
ENSG00000110429,FBXO3,70,-0.1855,86,0.19501,83,0.19468,68,-0.2086,71,-0.1277
ENSG00000135363,LMO2,10,-0.8533,19,0.19422,6,-1.7924,32,1.11582,43,1.71800
ENSG00000135387,CAPRIN1,99,-0.3329,147,0.36372,125,0.13832,101,-0.2590,124,0.07880
ENSG00000135372,NAT10,17,-0.2440,16,-0.2784,25,0.67034,13,-0.6668,16,-0.2999
ENSG00000121691,CAT,6,-1.4118,25,1.01979,8,-1.0987,14,0.00873,36,1.71701
ENSG00000110435,PDHX,40,-0.5306,58,0.10749,68,0.57050,50,-0.1156,39,-0.5050
ENSG00000110436,SLC1A2,1462,-0.4510,3107,0.88097,550,-2.2690,4774,1.72018,2460,0.46728
ENSG00000149090,PAMR1,23,-0.1653,23,-0.1206,9,-1.8692,72,1.93403,32,0.42094
ENSG00000179431,FJX1,25,-0.6342,48,0.51534,37,0.11771,56,0.78264,17,-1.1104
ENSG00000166326,TRIM44,93,-0.2558,125,0.26067,133,0.54886,73,-0.6040,70,-0.6724
ENSG00000110442,COMMD9,72,0.14284,58,-0.2326,77,0.33905,52,-0.3935,50,-0.4782
ENSG00000166352,C11orf74,32,0.24046,21,-0.5093,33,0.36222,17,-0.7603,26,-0.1644
ENSG00000148948,LRRC4C,25,-0.3871,36,0.24807,36,0.37164,38,0.36129,14,-1.1686
ENSG00000166181,API5,81,0.13790,98,0.43192,82,0.20019,44,-0.8698,54,-0.5388
ENSG00000052841,TTC17,16,-0.5210,22,0.02597,23,0.13231,33,0.72301,17,-0.4117
ENSG00000149084,HSD17B12,58,-0.6210,149,1.04924,66,-0.4536,102,0.37087,87,0.10414
ENSG00000166199,ALKBH3,15,-0.1369,29,0.91146,18,0.14057,5,-1.7782,16,-0.1016
ENSG00000187479,C11orf96,9,-2.1218,25,-0.5193,25,-0.6979,80,1.50979,77,1.43797
ENSG00000151348,EXT2,30,-0.5960,30,-0.5083,41,-0.0488,101,1.58806,20,-1.1495
ENSG00000175274,TP53I11,87,-0.4653,56,-1.0872,105,-0.1405,286,1.71262,63,-0.8989
ENSG00000019485,PRDM11,14,-0.0538,18,0.32412,17,0.33401,13,-0.2280,8,-1.0181
ENSG00000019505,SYT13,207,-0.0386,239,0.20002,253,0.43731,175,-0.3055,105,-1.1082
ENSG00000175264,CHST1,124,-0.6719,197,0.15465,212,0.40737,233,0.43925,121,-0.6326
ENSG00000121671,CRY2,94,-0.1629,128,0.37041,106,0.08074,121,0.27105,65,-0.7270
ENSG00000121653,MAPK8IP1,240,0.21313,241,0.18669,182,-0.3674,172,-0.3607,282,0.45623
ENSG00000121680,PEX16,39,-0.1544,47,0.14983,45,0.12565,43,0.00385,38,-0.1824
ENSG00000135365,PHF21A,13,-0.3836,23,0.58828,14,-0.2581,19,0.26624,18,0.17633
ENSG00000149091,DGKZ,386,0.25151,346,0.03159,343,0.02232,329,-0.0512,241,-0.5536
ENSG00000110497,AMBRA1,18,-0.6073,35,0.56495,31,0.50062,21,-0.2760,16,-0.6899
ENSG00000175224,ATG13,77,0.00741,91,0.28503,82,0.16542,58,-0.4320,63,-0.3182
ENSG00000175220,ARHGAP1,38,-0.5961,49,-0.0964,64,0.50304,38,-0.4867,62,0.29803
ENSG00000175216,CKAP5,60,-0.7584,106,0.23343,119,0.63471,94,0.03264,60,-0.6811
ENSG00000134569,LRP4,13,-1.5625,57,0.94792,11,-1.9836,79,1.59581,65,1.21657
ENSG00000149179,C11orf49,75,-0.6078,121,0.24270,115,0.23006,123,0.27436,96,-0.1287
ENSG00000149182,ARFGAP2,94,-0.2283,137,0.43575,113,0.16404,99,-0.1066,82,-0.4045
ENSG00000134575,ACP2,35,-0.3663,62,0.59239,49,0.27587,47,0.15290,20,-1.1752
ENSG00000110514,MADD,149,-0.2749,222,0.42300,195,0.29653,151,-0.2138,123,-0.5423
ENSG00000165915,SLC39A13,26,-0.0845,40,0.63739,23,-0.3311,33,0.29601,23,-0.2557
ENSG00000165916,PSMC3,190,0.18369,192,0.17461,168,-0.0602,168,-0.0433,138,-0.3704
ENSG00000149187,CELF1,120,0.16252,111,0.00275,126,0.31272,64,-0.8590,91,-0.3141
ENSG00000213619,NDUFS3,87,-0.4715,110,-0.0338,131,0.38305,116,0.05488,104,-0.1290
ENSG00000110536,PTPMT1,70,0.01109,61,-0.2143,56,-0.4477,110,0.78717,75,0.13547
ENSG00000123444,KBTBD4,14,-0.9254,24,0.01827,30,0.56603,28,0.26609,20,-0.2494
ENSG00000172247,C1QTNF4,280,-0.0228,228,-0.3526,335,0.41026,242,-0.2563,231,-0.3326
ENSG00000109919,MTCH2,66,-0.0591,69,0.00656,73,0.14424,57,-0.2977,71,0.05573
ENSG00000109920,FNBP4,15,-0.4820,27,0.56689,18,-0.1380,32,0.84258,11,-0.7990
ENSG00000149177,PTPRJ,26,-0.5751,46,0.41270,43,0.41785,24,-0.6402,37,0.04553
ENSG00000149115,TNKS1BP1,11,-0.8999,16,-0.2360,25,0.72358,27,0.58653,10,-1.0165
ENSG00000149136,SSRP1,41,-0.4379,61,0.26549,61,0.38894,45,-0.2287,44,-0.2486
ENSG00000186907,RTN4RL2,86,-0.2104,70,-0.5102,132,0.79628,82,-0.2583,53,-0.9645
ENSG00000134809,TIMM10,97,0.12711,64,-0.5719,100,0.22457,93,0.02866,77,-0.2670
ENSG00000156587,UBE2L6,42,-0.0809,52,0.29418,34,-0.5105,62,0.58597,48,0.16901
ENSG00000149131,SERPING1,16,-1.6556,16,-1.5052,17,-1.7005,194,3.25420,41,-0.0164
ENSG00000166793,YPEL4,45,-0.0520,54,0.26096,51,0.26886,30,-0.6508,39,-0.2452
ENSG00000156599,ZDHHC5,28,0.01194,30,0.13758,27,-0.0421,41,0.66789,13,-1.1757
ENSG00000156603,MED19,43,0.32184,39,0.10912,38,0.09135,34,-0.1045,19,-1.0357
ENSG00000213593,TMX2,95,-0.1681,112,0.13015,106,0.05012,123,0.28933,86,-0.2966
ENSG00000211450,SELENOH,435,0.46156,203,-0.8452,394,0.32042,249,-0.5254,257,-0.4761
ENSG00000198561,CTNND1,35,-0.3063,50,0.32550,37,-0.2079,50,0.33661,46,0.20207
ENSG00000186660,ZFP91,33,-0.5171,49,0.20383,43,-0.0489,58,0.46747,48,0.16155
