Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000214753,HNRNPUL2,74,-0.2511,99,0.23257,101,0.51569,55,-0.6839,49,-0.8562
ENSG00000162222,TTC9C,16,-0.5506,39,0.95789,23,0.24727,2,-3.2918,26,0.33230
ENSG00000168002,POLR2G,76,0.39287,61,-0.0307,61,-0.0398,85,0.51472,15,-2.1349
ENSG00000168569,TMEM223,18,0.07964,23,0.45723,14,-0.5960,18,0.10339,27,0.71080
ENSG00000185475,TMEM179B,24,0.23626,12,-0.8506,14,-1.0249,46,1.32276,35,0.85634
ENSG00000162231,NXF1,16,-0.1896,28,0.74240,14,-0.6195,19,0.12200,28,0.79181
ENSG00000162236,STX5,25,-0.1723,27,-0.0015,28,0.13703,47,0.91734,5,-2.3484
ENSG00000133316,WDR74,15,-0.9495,31,0.24435,28,0.14261,22,-0.2997,44,0.79465
ENSG00000168003,SLC3A2,150,0.33968,66,-0.9858,105,-0.4659,246,1.13342,113,-0.1572
ENSG00000168539,CHRM1,43,-0.9263,169,1.40376,86,0.44679,26,-1.6107,33,-1.2498
ENSG00000133321,PLAAT4,48,1.34665,10,-1.2965,4,-3.4878,51,1.23830,69,1.79667
ENSG00000176485,PLAAT3,119,1.11606,36,-0.9747,28,-1.9488,211,2.02373,53,-0.3912
ENSG00000184743,ATL3,14,-0.9088,22,-0.1347,13,-1.4378,82,2.21792,43,0.98453
ENSG00000133318,RTN3,650,-0.8469,2404,1.38938,1213,0.39901,407,-1.4844,486,-1.2170
ENSG00000188070,C11orf95,23,0.31948,30,0.66881,21,0.25599,4,-2.3111,9,-1.2061
ENSG00000072518,MARK2,25,-0.6380,46,0.35719,45,0.65271,36,-0.0475,10,-1.9103
ENSG00000176340,COX8A,510,0.07076,388,-0.3682,545,0.32240,474,-0.0530,296,-0.7894
ENSG00000167770,OTUB1,93,-0.8498,269,0.93730,172,0.36068,91,-0.8168,124,-0.3296
ENSG00000168439,STIP1,41,-0.7830,92,0.55301,79,0.62237,14,-2.2778,68,0.06878
ENSG00000149743,TRPT1,30,-0.4091,28,-0.5012,35,-0.2718,42,0.12214,81,1.23982
ENSG00000149761,NUDT22,38,0.13769,32,-0.1599,40,0.34846,39,0.14323,8,-2.1485
ENSG00000110011,DNAJC4,35,-0.2426,33,-0.3350,45,0.32226,44,0.12489,33,-0.3355
ENSG00000173511,VEGFB,163,0.35395,47,-1.6185,134,-0.0110,193,0.59410,109,-0.3298
ENSG00000173486,FKBP2,29,0.31741,26,0.12285,25,0.10735,22,-0.1569,11,-1.2268
ENSG00000173457,PPP1R14B,75,0.12002,41,-0.8313,58,-0.5065,150,1.29878,70,-0.0033
ENSG00000002330,BAD,124,0.02585,148,0.30255,126,0.07093,73,-0.8098,128,0.07384
ENSG00000173264,GPR137,41,0.21986,41,0.21963,35,-0.0632,30,-0.2760,31,-0.2244
ENSG00000182450,KCNK4,12,-0.8534,36,0.93837,22,0.25604,16,-0.3183,15,-0.4168
ENSG00000173153,ESRRA,29,-0.0836,41,0.49110,31,0.06721,28,-0.1269,21,-0.5610
ENSG00000173113,TRMT112,99,-0.4297,115,-0.1518,115,-0.2741,217,0.89020,164,0.41630
ENSG00000126432,PRDX5,291,-0.1240,319,0.03579,352,0.36313,327,0.07237,137,-1.2733
ENSG00000162302,RPS6KA4,27,-0.2390,33,0.12837,36,0.51296,12,-1.3703,27,-0.2083
ENSG00000110076,NRXN2,111,-1.0723,228,0.13593,284,1.07840,105,-1.0712,117,-0.9029
ENSG00000068831,RASGRP2,24,-0.0330,42,0.90216,23,-0.1788,17,-0.5606,22,-0.1229
ENSG00000068976,PYGM,53,0.79789,4,-3.0095,26,-0.7665,32,-0.1241,77,1.34982
ENSG00000168066,SF1,76,-0.1757,83,-0.0135,73,-0.3617,132,0.75348,104,0.35221
ENSG00000168067,MAP4K2,18,-0.5211,18,-0.4791,30,0.72110,35,0.61092,2,-3.4134
ENSG00000133895,MEN1,14,-1.0326,38,0.63460,32,0.70100,19,-0.4952,13,-1.0248
ENSG00000110047,EHD1,36,-0.1917,22,-0.9667,19,-1.6817,160,2.53805,56,0.51192
ENSG00000110046,ATG2A,25,-0.1874,37,0.49881,22,-0.5803,35,0.41134,43,0.72072
ENSG00000068971,PPP2R5B,48,-0.5016,101,0.74186,70,0.25648,17,-2.0323,79,0.32874
ENSG00000213465,ARL2,101,-0.4951,141,0.07083,131,-0.0745,197,0.62636,150,0.17350
ENSG00000110025,SNX15,27,0.02899,32,0.30506,30,0.39678,28,0.08586,0,-5.6240
ENSG00000168061,SAC3D1,15,0.02472,22,0.68677,15,0.00818,8,-0.9806,13,-0.1538
ENSG00000162300,ZFPL1,24,0.11363,29,0.43297,18,-0.5148,33,0.62897,22,-0.0273
ENSG00000149823,VPS51,87,-0.0078,106,0.30828,80,-0.2418,99,0.19810,95,0.13413
ENSG00000149809,TM7SF2,80,-0.3279,130,0.48766,115,0.57186,94,-0.0296,3,-5.1452
ENSG00000149806,FAU,1235,0.63722,480,-0.9483,703,-0.5942,1367,0.72210,990,0.18615
ENSG00000162298,SYVN1,28,-0.3440,56,0.84851,31,-0.2014,38,0.19622,30,-0.1562
ENSG00000149792,MRPL49,24,0.07685,41,0.94480,21,-0.2110,23,0.03596,11,-1.0965
ENSG00000014216,CAPN1,33,-0.4347,57,0.46699,43,-0.0030,79,1.00876,12,-1.9170
ENSG00000133884,DPF2,33,0.60186,24,0.03225,18,-0.6387,55,1.41190,0,-4.9283
ENSG00000245532,NEAT1,101,-0.8427,17,-3.3883,30,-3.2898,922,3.48505,365,1.34397
ENSG00000251562,MALAT1,1889,-0.0504,279,-2.9262,1352,-0.9057,3939,1.19456,4670,1.50989
ENSG00000142186,SCYL1,56,-0.3728,103,0.64866,66,-0.1437,67,-0.0597,82,0.27331
ENSG00000168056,LTBP3,107,0.46663,56,-0.6158,56,-0.9793,165,1.15915,117,0.55469
ENSG00000173465,ZNRD2,21,0.07044,29,0.55832,21,0.16805,23,0.23572,1,-4.0472
ENSG00000176973,FAM89B,53,-0.1020,66,0.25395,63,0.34675,48,-0.2446,27,-1.1230
ENSG00000173442,EHBP1L1,24,-0.5041,35,0.14015,31,-0.1097,63,1.10273,22,-0.6204
ENSG00000173327,MAP3K11,37,1.07127,10,-1.1748,13,-1.0847,17,-0.3305,44,1.23305
ENSG00000197136,PCNX3,18,-0.4238,32,0.51168,28,0.56338,11,-1.1763,15,-0.7272
ENSG00000173039,RELA,25,-0.0623,18,-0.6135,17,-0.9894,51,1.10165,56,1.27254
ENSG00000172977,KAT5,22,-0.3663,33,0.33608,25,-0.1881,52,1.08865,15,-0.9060
ENSG00000172922,RNASEH2C,43,-0.3006,45,-0.2004,43,-0.4733,96,1.05102,70,0.51801
ENSG00000172757,CFL1,596,-0.4723,1271,0.80732,813,0.11820,663,-0.2588,617,-0.3715
ENSG00000172803,SNX32,10,-0.8525,35,1.19799,20,0.51777,14,-0.2870,0,-5.1959
ENSG00000172732,MUS81,26,0.35948,25,0.25069,16,-0.6551,26,0.36032,27,0.39116
ENSG00000172638,EFEMP2,30,-0.0145,4,-2.9276,19,-1.0586,133,2.79005,8,-1.9314
ENSG00000172500,FIBP,66,-0.1654,106,0.61458,83,0.39031,57,-0.3789,19,-2.0356
ENSG00000175602,CCDC85B,503,0.07114,387,-0.3525,564,0.48484,197,-1.3846,425,-0.2055
ENSG00000175573,C11orf68,34,-0.9559,98,0.79386,66,0.29116,40,-0.6396,65,0.11584
ENSG00000175550,DRAP1,116,0.14278,101,-0.0830,113,0.16070,115,0.11280,57,-0.9700
ENSG00000175467,SART1,23,-0.0866,39,0.76162,25,0.09708,33,0.45159,0,-5.6586
ENSG00000175334,BANF1,79,-0.1972,84,-0.0974,89,0.00488,152,0.88863,49,-0.9209
ENSG00000175229,GAL3ST3,14,-0.6602,26,0.40392,24,0.50576,9,-1.2215,21,0.04765
ENSG00000087365,SF3B2,83,-0.3128,108,0.14024,107,0.23802,147,0.64210,34,-1.6394
ENSG00000175115,PACS1,35,-0.7274,79,0.61252,60,0.29745,36,-0.6339,57,0.08483
ENSG00000174996,KLC2,50,-0.9713,149,0.84735,106,0.53409,46,-1.0418,69,-0.4013
ENSG00000174903,RAB1B,77,-0.4481,120,0.29152,104,0.12395,165,0.82618,39,-1.4386
ENSG00000174871,CNIH2,202,0.06905,252,0.42598,223,0.43353,67,-1.6232,103,-0.9903
ENSG00000174851,YIF1A,45,0.55461,25,-0.4568,27,-0.5785,62,1.02180,24,-0.5314
ENSG00000179292,TMEM151A,65,-0.1510,155,1.31895,73,0.08428,20,-1.9316,40,-0.8977
ENSG00000174791,RIN1,8,-1.0476,20,0.45772,22,1.39898,4,-1.7847,0,-5.0198
ENSG00000174684,B4GAT1,226,-0.7338,604,0.92408,442,0.81443,133,-1.4690,66,-2.5114
ENSG00000174547,MRPL11,11,-1.0654,16,-0.3440,22,0.16674,47,1.38811,12,-0.8348
ENSG00000174516,PELI3,23,-0.5628,51,0.75987,36,0.42120,38,0.28098,1,-4.3334
ENSG00000174483,BBS1,36,0.22730,28,-0.1967,22,-0.9447,49,0.68409,62,1.09516
ENSG00000174165,ZDHHC24,23,-0.2054,40,0.69427,29,0.32808,21,-0.3163,8,-1.8009
ENSG00000174080,CTSF,145,0.10328,150,0.14062,126,-0.2440,136,-0.0097,167,0.32225
ENSG00000173992,CCS,26,-0.6218,34,-0.1510,31,-0.5110,110,1.87875,25,-0.6334
ENSG00000239306,RBM14,27,0.29399,30,0.45036,28,0.68709,3,-3.0214,0,-5.1010
ENSG00000173933,RBM4,40,-0.7581,77,0.34969,65,0.14612,104,0.84356,34,-0.9147
ENSG00000173898,SPTBN2,127,-0.2230,129,-0.1820,183,0.78994,71,-1.0949,74,-1.0366
ENSG00000173599,PC,48,-0.2781,39,-0.5521,53,-0.1770,96,0.87918,67,0.28980
ENSG00000173621,LRFN4,20,-1.2576,63,0.59726,50,0.38701,37,-0.2801,48,0.16742
ENSG00000173227,SYT12,21,-0.9861,50,0.45763,50,1.00730,11,-1.8106,21,-0.8766
ENSG00000173120,KDM2A,19,-0.8071,48,0.69005,33,0.20331,41,0.44813,17,-0.9007
ENSG00000173020,GRK2,86,-0.6114,121,-0.0117,149,0.62658,75,-0.7661,112,-0.1351
ENSG00000172932,ANKRD13D,44,0.04205,51,0.25973,51,0.49287,34,-0.3663,6,-2.9742
ENSG00000175482,POLD4,30,0.29931,24,-0.0740,18,-0.7842,64,1.58825,13,-1.0337
ENSG00000172531,PPP1CA,63,-0.4578,119,0.61045,82,0.01271,83,0.01924,80,-0.0393
ENSG00000172508,CARNS1,56,2.88724,7,-1.3709,0,-7.3807,10,-0.7492,42,1.52087
ENSG00000175634,RPS6KB2,20,0.20126,17,-0.1181,16,-0.3215,34,1.03764,10,-0.9709
ENSG00000172725,CORO1B,31,0.66070,27,0.36939,11,-1.4339,43,1.13805,27,0.35717
ENSG00000172663,TMEM134,31,0.17425,22,-0.4359,31,0.25562,31,0.12944,14,-1.0324
ENSG00000110711,AIP,48,0.17751,39,-0.1610,39,-0.2944,55,0.40244,48,0.18277
ENSG00000110697,PITPNM1,86,0.96498,26,-1.0711,54,0.08314,28,-0.9915,28,-0.9472
ENSG00000167797,CDK2AP2,41,-0.0800,35,-0.3037,33,-0.6778,104,1.52992,42,-0.0228
ENSG00000084207,GSTP1,237,0.09007,94,-1.3449,169,-0.7352,580,1.63601,262,0.23930
ENSG00000167792,NDUFV1,124,-0.4018,193,0.34063,166,0.18192,237,0.68686,53,-1.6440
ENSG00000110717,NDUFS8,155,-0.2051,173,-0.0114,167,-0.1176,228,0.43642,195,0.18534
ENSG00000110721,CHKA,40,0.53164,28,-0.1106,25,-0.4807,46,0.69378,21,-0.5305
ENSG00000110066,KMT5B,24,0.05896,28,0.33469,24,0.08012,9,-1.4773,27,0.27101
ENSG00000110075,PPP6R3,28,-0.3315,32,-0.0940,35,0.10067,56,0.83420,19,-0.8731
ENSG00000110090,CPT1A,28,0.02689,12,-1.2320,19,-0.9552,44,0.76364,71,1.60692
ENSG00000197345,MRPL21,40,-0.6757,92,0.69597,73,0.65632,56,-0.1112,4,-3.9669
ENSG00000110092,CCND1,28,0.09663,0,-5.4038,8,-2.3318,144,3.34769,24,-0.1684
ENSG00000131626,PPFIA1,36,0.43837,13,-1.1309,24,-0.4548,65,1.41951,13,-1.1488
ENSG00000085733,CTTN,43,-0.5250,95,0.77833,64,0.26596,63,0.10564,23,-1.4465
ENSG00000162105,SHANK2,47,-0.6029,87,0.44996,85,0.86659,21,-1.7386,32,-1.1133
ENSG00000172893,DHCR7,55,0.13770,92,0.96903,48,-0.1962,50,-0.0272,21,-1.3673
ENSG00000137522,RNF121,22,-0.2394,31,0.30109,28,0.30644,24,-0.0876,14,-0.8714
ENSG00000137497,NUMA1,78,0.13737,68,-0.0955,56,-0.6385,148,1.21523,68,-0.0997
ENSG00000149357,LAMTOR1,140,0.00172,127,-0.1518,156,0.34083,135,-0.0527,74,-0.9794
ENSG00000110200,ANAPC15,58,0.42247,50,0.11684,47,0.03280,33,-0.5481,30,-0.6719
ENSG00000165458,INPPL1,29,0.29575,2,-3.2829,21,-0.3813,57,1.43910,21,-0.2023
ENSG00000162129,CLPB,24,-0.4342,18,-0.8123,42,0.96639,25,-0.3701,13,-1.2809
ENSG00000186642,PDE2A,86,-1.2986,286,0.70158,256,1.13112,46,-2.1226,80,-1.2966
ENSG00000186635,ARAP1,38,0.80696,14,-0.8830,13,-1.3818,41,0.82475,49,1.14389
ENSG00000214530,STARD10,19,-0.6441,29,0.02473,31,0.26564,41,0.60299,20,-0.5564
ENSG00000137478,FCHSD2,30,0.48618,13,-0.8840,19,-0.5361,35,0.67160,29,0.36690
ENSG00000110237,ARHGEF17,51,0.32963,67,0.74587,34,-0.6284,77,0.98002,13,-1.7814
ENSG00000054965,FAM168A,114,0.26666,102,0.05660,111,0.36785,50,-1.0367,50,-1.0652
ENSG00000021300,PLEKHB1,616,1.73457,79,-1.8714,158,-1.2735,251,-0.1234,356,0.44303
ENSG00000175582,RAB6A,137,-0.7818,410,1.07910,237,0.28780,129,-0.8019,158,-0.4900
ENSG00000175581,MRPL48,27,0.40442,35,0.75536,18,-0.5182,15,-0.5416,24,0.17376
ENSG00000181924,COA4,44,0.71280,31,0.05194,23,-0.6494,37,0.32578,28,-0.0903
ENSG00000175575,PAAF1,37,-0.1744,40,-0.0397,40,-0.1027,30,-0.4765,68,0.83003
ENSG00000214517,PPME1,44,-0.9914,182,1.42238,97,0.64317,12,-2.7652,26,-1.6981
ENSG00000165434,PGM2L1,86,-1.6413,415,0.97103,332,1.32966,53,-2.2367,19,-3.6878
ENSG00000118363,SPCS2,120,-0.0627,115,-0.1272,123,-0.0310,196,0.74633,78,-0.7295
ENSG00000137491,SLCO2B1,37,0.76055,9,-1.4679,13,-1.3567,73,1.90721,22,-0.1878
ENSG00000137486,ARRB1,116,0.60041,78,-0.1130,84,0.01068,69,-0.3076,40,-1.1479
ENSG00000149273,RPS3,527,0.05660,214,-1.3456,288,-1.3480,1516,1.92403,885,0.91419
ENSG00000171533,MAP6,67,-0.3495,129,0.75639,95,0.48515,22,-1.9714,55,-0.6273
ENSG00000137492,THAP12,18,-0.9375,36,0.20370,38,0.59518,28,-0.1989,25,-0.3314
ENSG00000078124,ACER3,30,0.50974,22,-0.0430,23,0.13504,11,-1.0494,15,-0.6574
ENSG00000149260,CAPN5,22,0.08212,52,1.51605,19,-0.3012,10,-1.1661,11,-0.9489
ENSG00000149269,PAK1,86,-1.2826,516,1.80554,214,0.46660,45,-2.1394,41,-2.2835
ENSG00000074201,CLNS1A,89,0.18488,72,-0.1699,85,0.15852,78,-0.0587,52,-0.6770
ENSG00000048649,RSF1,92,0.12120,69,-0.3609,87,0.02208,92,0.11203,82,-0.0726
ENSG00000151366,NDUFC2,195,-0.3427,358,0.68284,245,0.10872,246,0.06136,145,-0.7683
ENSG00000149256,TENM4,15,-0.7516,36,0.65924,30,0.72280,20,-0.3131,4,-2.7144
ENSG00000182103,FAM181B,115,1.31171,24,-1.3736,29,-1.6375,84,0.55467,116,1.10053
ENSG00000137509,PRCP,50,0.15399,30,-0.6392,38,-0.4805,95,1.21529,43,-0.1121
ENSG00000137502,RAB30,41,0.31906,33,-0.0943,33,-0.1566,49,0.55010,19,-0.9277
ENSG00000165494,PCF11,20,-0.5004,37,0.49499,19,-0.8620,52,1.08128,47,0.87375
ENSG00000137494,ANKRD42,12,-0.9072,31,0.69529,23,0.43493,26,0.42520,5,-2.0994
ENSG00000137500,CCDC90B,38,-0.0179,38,-0.0275,38,-0.0293,52,0.46466,29,-0.4374
ENSG00000150672,DLG2,96,-0.2380,115,0.06264,139,0.77340,68,-0.7626,31,-1.9077
ENSG00000171204,TMEM126B,59,0.00759,83,0.57042,63,0.22984,52,-0.1918,17,-1.8885
ENSG00000171202,TMEM126A,29,-0.6439,52,0.32931,53,0.70562,34,-0.3440,16,-1.4457
ENSG00000137504,CREBZF,24,0.27874,34,0.77639,19,-0.2485,29,0.54663,2,-3.3555
ENSG00000137501,SYTL2,24,-0.8310,48,0.33418,53,1.07970,7,-2.4842,21,-0.9156
ENSG00000073921,PICALM,81,0.22003,92,0.40731,49,-0.9185,126,0.94300,89,0.34977
ENSG00000149196,HIKESHI,36,-0.5666,69,0.49289,54,0.17171,68,0.48551,28,-0.9048
ENSG00000151376,ME3,21,-0.8511,84,1.47429,38,0.19869,10,-1.9513,28,-0.3519
ENSG00000166575,TMEM135,16,-0.1974,28,0.74842,22,0.66591,8,-1.1593,0,-5.2424
ENSG00000168959,GRM5,37,-1.1457,142,1.08850,101,1.07144,19,-2.0220,2,-5.1350
ENSG00000110172,CHORDC1,17,-0.7407,56,1.24555,24,-0.2835,28,0.06757,28,0.09421
ENSG00000165323,FAT3,25,-0.9387,58,0.46459,48,0.28651,37,-0.2480,50,0.24897
ENSG00000180773,SLC36A4,14,-0.8934,29,0.37387,33,1.23368,7,-1.8599,5,-2.1647
ENSG00000166012,TAF1D,109,0.42933,65,-0.4470,80,-0.1940,102,0.26349,76,-0.1915
ENSG00000182919,C11orf54,21,0.10185,12,-0.7160,13,-0.9375,53,1.67738,24,0.29379
ENSG00000166025,AMOTL1,24,0.08045,18,-0.3357,20,-0.2817,56,1.52396,3,-2.7259
ENSG00000150316,CWC15,75,-0.1342,96,0.28055,84,0.10494,104,0.40084,40,-1.0947
ENSG00000263465,SRSF8,31,-0.7614,77,0.74283,56,0.40897,22,-1.2276,49,-0.0162
ENSG00000149218,ENDOD1,59,0.32699,35,-0.5296,46,-0.1924,79,0.78358,30,-0.7359
ENSG00000149212,SESN3,78,-0.7172,127,0.09970,129,0.23401,159,0.47104,104,-0.2090
ENSG00000166037,CEP57,17,-0.4152,28,0.37137,23,0.09630,36,0.79615,8,-1.4907
ENSG00000087053,MTMR2,14,-0.8202,38,0.86969,21,-0.1714,33,0.62301,20,-0.1543
ENSG00000149231,CCDC82,31,-0.1377,49,0.59291,30,-0.3421,32,-0.1203,47,0.52180
ENSG00000149972,CNTN5,10,-2.3634,66,0.69884,66,1.67207,8,-2.4330,8,-2.4773
ENSG00000110318,CEP126,32,-0.6599,51,0.13992,67,1.31527,9,-2.4300,9,-2.3888
ENSG00000137693,YAP1,25,-0.0566,0,-5.5703,18,-0.9515,109,2.64392,14,-0.9839
ENSG00000110330,BIRC2,50,0.12178,50,0.11806,41,-0.3235,60,0.41322,49,0.08594
ENSG00000152558,TMEM123,78,1.25296,2,-4.4071,9,-2.9453,146,2.26649,66,0.75757
ENSG00000137692,DCUN1D5,25,-0.6691,46,0.32230,36,-0.1074,24,-0.6686,74,1.12847
ENSG00000152578,GRIA4,45,-1.4193,169,0.76963,149,1.22923,31,-1.8689,26,-2.1307
ENSG00000170903,MSANTD4,21,-0.3476,23,-0.1399,35,1.13783,10,-1.4568,4,-2.6203
ENSG00000149313,AASDHPPT,66,-0.7828,206,1.14622,121,0.47622,54,-1.0080,43,-1.3557
ENSG00000152402,GUCY1A2,27,-0.4933,59,0.82880,45,0.81571,4,-2.9923,11,-1.7082
ENSG00000152404,CWF19L2,40,0.40009,19,-0.7825,20,-1.1289,29,-0.1701,93,1.86140
ENSG00000110675,ELMOD1,30,-1.9135,226,1.45970,130,1.06882,15,-2.7365,9,-3.4430
ENSG00000166266,CUL5,29,-0.4121,60,0.81007,37,0.04306,62,0.86823,1,-5.3536
ENSG00000075239,ACAT1,48,-0.3060,62,0.15635,64,0.38557,64,0.18846,24,-1.3129
ENSG00000149311,ATM,16,-0.8103,21,-0.3699,16,-1.2035,30,0.18707,102,2.46985
ENSG00000178105,DDX10,14,-1.0148,33,0.46123,30,0.52695,26,0.03238,16,-0.6793
ENSG00000185742,C11orf87,21,-2.1249,138,0.97189,112,1.41628,20,-2.0221,9,-3.1010
ENSG00000137710,RDX,110,1.03757,46,-0.5222,36,-1.3843,170,1.66689,33,-1.0394
ENSG00000137714,FDX1,23,-0.3465,23,-0.2575,31,0.33389,40,0.61254,13,-1.1452
ENSG00000137727,ARHGAP20,5,-1.9933,39,1.13160,25,0.84448,3,-2.7544,17,-0.2281
ENSG00000170145,SIK2,39,-0.5135,61,0.24127,51,-0.0794,109,1.23245,21,-1.3551
ENSG00000086848,ALG9,15,-0.6851,12,-0.9130,19,-0.4608,67,1.93839,20,-0.1637
ENSG00000137720,C11orf1,29,-0.0475,25,-0.2812,32,0.22793,46,0.70388,8,-1.9064
ENSG00000109846,CRYAB,718,1.66133,92,-1.9178,95,-2.5442,617,1.07652,630,1.11208
ENSG00000150764,DIXDC1,43,0.30758,48,0.45875,27,-0.7483,31,-0.2626,63,0.91586
ENSG00000150768,DLAT,36,-0.2219,65,0.75982,47,0.44675,27,-0.6365,8,-2.3298
ENSG00000150776,NKAPD1,18,-0.2323,23,0.12621,23,0.28540,18,-0.2602,17,-0.3112
ENSG00000150779,TIMM8B,122,0.38393,78,-0.3853,103,0.11019,98,-0.0107,56,-0.8726
ENSG00000204370,SDHD,53,-0.3546,54,-0.2762,68,0.14997,73,0.19261,74,0.20858
ENSG00000150787,PTS,48,-0.4916,65,0.04152,81,0.81306,37,-0.8274,32,-1.0713
ENSG00000250303,LINC02762,16,-0.7227,22,-0.1698,25,0.02851,33,0.45322,35,0.56987
ENSG00000149294,NCAM1,274,-0.2777,386,0.29971,362,0.37488,156,-1.1119,305,-0.0780
ENSG00000109906,ZBTB16,47,0.01832,25,-0.9311,53,0.45485,58,0.37286,18,-1.4554
ENSG00000076043,REXO2,26,-0.0308,30,0.20778,19,-0.8117,56,1.25942,31,0.24880
ENSG00000182985,CADM1,95,-0.2182,104,-0.0483,136,0.76727,46,-1.3033,57,-0.9865
ENSG00000109917,ZPR1,17,-0.7424,45,0.85033,30,0.28406,31,0.23953,10,-1.4893
ENSG00000160584,SIK3,54,-0.2524,112,0.97251,63,0.02629,35,-0.8884,54,-0.2333
ENSG00000168092,PAFAH1B2,90,-0.8209,168,0.23576,164,0.38857,123,-0.2620,157,0.13287
ENSG00000149577,SIDT2,17,-0.9660,47,0.69615,30,-0.0682,75,1.52936,0,-5.2200
ENSG00000149591,TAGLN,23,-2.7520,15,-3.1910,7,-5.0762,749,3.58034,463,2.29433
ENSG00000160613,PCSK7,17,-0.6527,39,0.71437,25,-0.0462,47,1.01940,8,-1.7127
ENSG00000186318,BACE1,56,-0.0731,77,0.44130,57,-0.0774,41,-0.5461,70,0.29011
ENSG00000137726,FXYD6,427,-0.3525,611,0.25579,576,0.30345,388,-0.4647,481,-0.1290
ENSG00000177098,SCN4B,8,-1.5668,41,0.98317,26,0.48258,29,0.44453,6,-1.9533
ENSG00000149575,SCN2B,47,-0.9808,133,0.77311,102,0.66033,21,-2.0545,74,-0.1773
ENSG00000110344,UBE4A,39,-0.5485,95,0.94336,46,-0.4194,51,-0.0873,84,0.72841
ENSG00000167283,ATP5MG,362,-0.1876,365,-0.1571,432,0.21349,475,0.26643,300,-0.4635
ENSG00000118058,KMT2A,70,-0.1760,68,-0.2007,69,-0.2866,112,0.61844,103,0.48332
ENSG00000149582,TMEM25,28,-1.0850,102,1.09582,62,0.47325,38,-0.5418,27,-1.0633
ENSG00000118096,IFT46,18,-0.6358,31,0.27524,28,0.23042,14,-0.9407,39,0.64827
ENSG00000095139,ARCN1,36,-0.4324,87,1.04322,49,0.15494,37,-0.3490,23,-1.0679
ENSG00000019144,PHLDB1,80,1.30359,12,-1.8117,24,-1.2613,66,0.75161,56,0.49955
ENSG00000110367,DDX6,97,-0.2570,103,-0.1436,125,0.32190,80,-0.5352,123,0.13654
ENSG00000278376,AP004609.3,35,1.27442,10,-0.9638,14,-0.6121,14,-0.3628,17,-0.0948
ENSG00000118181,RPS25,1127,0.38641,450,-1.1023,619,-0.9671,2004,1.33535,1346,0.63439
ENSG00000196655,TRAPPC4,33,-0.1326,48,0.48048,42,0.46494,19,-0.9542,16,-1.2052
ENSG00000149428,HYOU1,23,-1.4576,82,0.64378,72,0.89760,63,0.20859,2,-4.7373
ENSG00000160695,VPS11,33,-0.1808,69,1.02987,34,-0.2403,40,0.12336,25,-0.6073
ENSG00000188486,H2AFX,36,0.32669,34,0.16848,35,0.46236,13,-1.2711,8,-2.0103
ENSG00000172375,C2CD2L,24,-1.4494,145,1.58612,70,0.60272,26,-1.2417,10,-2.5871
ENSG00000110395,CBL,15,-0.8792,20,-0.4050,34,0.88155,40,0.69758,0,-5.7463
ENSG00000173456,RNF26,16,-0.7176,32,0.41467,25,0.08913,23,-0.1126,32,0.43260
ENSG00000036672,USP2,23,-0.3155,35,0.35998,28,-1.6987,29,0.09123,28,0.03308
ENSG00000154096,THY1,426,-0.9670,1780,1.48174,887,0.52621,182,-2.1567,265,-1.6030
ENSG00000110400,NECTIN1,32,-0.4206,64,0.74254,49,0.56603,8,-2.4342,28,-0.5871
ENSG00000184232,OAF,89,0.43508,13,-2.4739,49,-0.8792,167,1.48530,97,0.53076
ENSG00000181264,TLCD5,22,0.33852,8,-1.2791,17,-0.2197,33,0.96183,14,-0.4314
ENSG00000196914,ARHGEF12,82,-0.6678,109,-0.1681,121,0.00279,139,0.21736,193,0.76860
ENSG00000109929,SC5D,89,-0.2994,174,0.82383,109,0.07464,91,-0.2374,72,-0.6127
ENSG00000137642,SORL1,161,-0.3577,326,0.82980,223,0.38166,104,-0.9875,104,-0.9890
ENSG00000255248,MIR100HG,56,-0.4498,57,-0.3841,73,0.02324,107,0.64024,83,0.22860
ENSG00000109971,HSPA8,317,-0.6318,740,0.79939,537,0.51210,391,-0.2474,117,-2.0787
ENSG00000023171,GRAMD1B,51,-0.2958,105,0.92173,70,0.48343,26,-1.2963,18,-1.8134
ENSG00000166257,SCN3B,166,-1.3230,710,1.11551,469,0.83909,88,-2.1713,181,-1.0899
ENSG00000110002,VWA5A,26,0.11100,71,1.85139,18,-0.7698,14,-0.8575,18,-0.4806
ENSG00000154144,TBRG1,37,-0.4158,60,0.38453,59,0.68450,32,-0.5893,14,-1.8304
ENSG00000110013,SIAE,19,-0.4060,44,1.00260,24,-0.0185,21,-0.1991,18,-0.4720
ENSG00000154146,NRGN,672,-0.6677,1547,0.73995,1234,0.73334,309,-1.7830,512,-1.0236
ENSG00000154134,ROBO3,38,1.48082,23,0.37742,10,-1.4505,17,-0.1554,19,0.06748
ENSG00000165478,HEPACAM,228,1.40517,26,-2.2349,90,-0.6260,163,0.57845,49,-1.3029
ENSG00000165495,PKNOX2,15,-0.2963,25,0.50962,25,1.00775,2,-2.8402,2,-3.3022
