Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000101246,ARFRP1,48,-0.0978,37,-0.5136,56,0.13297,65,0.38698,38,-0.4505,44,-0.2622,73,0.57930,55,0.12958
ENSG00000197114,ZGPAT,10,-0.6896,6,-1.4513,17,0.14198,12,-0.3865,19,0.29823,15,0.00935,20,0.39140,25,0.79707
ENSG00000203896,LIME1,23,0.22730,13,-0.6720,35,0.96154,12,-0.7203,7,-1.5406,5,-2.0234,37,1.05195,40,1.17933
ENSG00000125520,SLC2A4RG,40,1.52709,24,0.57805,22,0.45482,10,-0.7915,7,-1.1853,3,-2.4588,14,-0.2809,25,0.70719
ENSG00000101150,TPD52L2,40,-0.7286,41,-0.6694,71,0.18047,68,0.10651,95,0.67025,67,0.11113,55,-0.2212,66,0.06607
ENSG00000101152,DNAJC5,65,-1.3438,135,-0.2008,172,0.19070,175,0.21632,192,0.37099,171,0.20267,117,-0.4330,182,0.28248
ENSG00000198276,UCKL1,28,0.42186,11,-1.0324,14,-0.6237,15,-0.5103,19,-0.2200,21,-0.0112,34,0.77010,29,0.49461
ENSG00000196700,ZNF512B,12,-1.1260,16,-0.6700,28,0.23045,36,0.60515,27,0.14454,25,0.02790,23,-0.0969,30,0.30417
ENSG00000101161,PRPF6,57,0.22417,31,-0.7352,53,0.10800,37,-0.4634,37,-0.4517,51,0.03900,66,0.45971,64,0.42301
ENSG00000171703,TCEA2,107,-0.5803,141,-0.1571,235,0.69312,186,0.30018,144,-0.1232,155,0.00236,121,-0.3920,151,-0.0443
ENSG00000125510,OPRL1,2,-3.2472,7,-1.8437,33,0.46878,10,-1.3479,33,0.50192,27,0.20234,35,0.57900,45,1.03514
ENSG00000171695,LKAAEAR1,6,-1.6654,28,0.81378,12,-0.5258,22,0.41959,16,-0.0846,16,-0.0652,16,-0.0563,20,0.27727
ENSG00000203880,PCMTD2,33,-0.0025,20,-0.7500,44,0.49299,21,-0.7165,20,-0.7974,32,-0.0211,19,-0.8214,73,1.38976
ENSG00000280071,GATD3B,18,-0.3613,17,-0.4492,18,-0.3848,31,0.52792,26,0.23511,23,0.02940,26,0.26725,21,-0.1288
ENSG00000155304,HSPA13,41,-1.0480,36,-1.2245,56,-0.5691,59,-0.4804,111,0.53593,94,0.30535,89,0.17642,141,0.94661
ENSG00000180530,NRIP1,20,-0.3632,11,-1.2058,29,0.19184,18,-0.5021,34,0.48442,25,-0.0591,17,-0.6184,49,1.12853
ENSG00000155313,USP25,15,-0.9516,15,-1.0311,25,-0.2150,33,0.25287,27,-0.1197,23,-0.3989,60,1.26555,37,0.41011
ENSG00000215386,MIR99AHG,37,1.66422,15,0.10385,12,-0.2938,11,-0.4050,19,0.42068,12,-0.3730,6,-1.3868,6,-1.2683
ENSG00000154639,CXADR,45,0.14511,30,-0.4786,19,-1.1404,29,-0.5190,84,1.22642,46,0.22370,26,-0.7216,42,0.06194
ENSG00000154640,BTG3,26,1.21360,7,-0.8959,6,-1.0629,5,-1.2789,31,1.51739,13,0.10576,4,-1.6856,8,-0.7147
ENSG00000224924,LINC00320,86,3.11678,16,-0.1396,6,-1.6665,7,-1.3489,6,-1.5441,10,-1.0317,10,-0.9412,11,-0.7682
ENSG00000154654,NCAM2,60,-0.3088,45,-0.7433,56,-0.4223,52,-0.5185,133,1.02100,59,-0.3806,73,0.00619,118,0.80696
ENSG00000154719,MRPL39,5,-1.4547,7,-1.0261,14,0.01354,16,0.23726,12,-0.2331,20,0.65142,12,-0.2897,20,0.60160
ENSG00000154721,JAM2,35,1.32724,17,0.11315,23,0.60851,9,-0.8272,8,-1.0769,15,-0.1096,9,-0.8789,13,-0.3860
ENSG00000154723,ATP5PF,330,-0.5217,380,-0.2992,497,0.13197,594,0.42854,389,-0.2642,465,0.02759,531,0.24217,472,0.05018
ENSG00000142192,APP,590,-0.5694,395,-1.1871,607,-0.5252,597,-0.5498,1236,0.63694,1013,0.34881,811,-0.0634,1331,0.76605
ENSG00000198862,LTN1,23,0.13619,7,-1.6080,15,-0.5393,20,-0.0676,30,0.58267,28,0.59876,14,-0.6078,22,0.10583
ENSG00000156253,RWDD2B,11,-0.7325,10,-0.9427,19,0.06404,29,0.78370,21,0.24457,22,0.38262,11,-0.8080,18,-0.0267
ENSG00000156256,USP16,52,1.06311,24,-0.2561,31,0.19211,15,-0.9534,24,-0.2047,26,-0.1385,26,-0.1388,27,-0.0654
ENSG00000156261,CCT8,39,-1.6706,52,-1.2342,119,0.04618,105,-0.1636,170,0.63143,132,0.23829,121,0.07212,174,0.67759
ENSG00000171189,GRIK1,11,-1.2662,15,-0.7670,22,-0.2123,34,0.47374,17,-0.6096,53,1.56685,10,-1.3781,13,-1.0519
ENSG00000156299,TIAM1,42,-0.5818,50,-0.2959,48,-0.3704,66,0.14912,54,-0.1865,42,-0.6170,95,0.76001,103,0.90721
ENSG00000142168,SOD1,506,-0.7228,622,-0.4001,891,0.17901,1022,0.40732,917,0.22572,772,-0.0619,805,0.01402,880,0.15805
ENSG00000142207,URB1,15,-0.3251,15,-0.3134,8,-1.2400,9,-1.0045,25,0.52878,14,-0.4516,24,0.46972,39,1.30373
ENSG00000256073,URB1-AS1,14,0.25678,7,-0.8202,10,-0.3277,10,-0.2960,13,0.10888,17,0.56462,3,-1.8789,19,0.73540
ENSG00000159079,CFAP298,27,-0.7697,23,-1.0160,49,0.14052,35,-0.3980,72,0.79048,57,0.46616,37,-0.2985,45,0.02326
ENSG00000159082,SYNJ1,39,-2.4705,112,-0.9187,150,-0.4577,182,-0.1532,308,0.71461,227,0.23269,256,0.40125,304,0.69402
ENSG00000159086,PAXBP1,31,1.35669,9,-0.6540,9,-0.6471,5,-1.5158,15,0.14693,11,-0.4490,19,0.48033,16,0.19236
ENSG00000205927,OLIG2,140,3.07344,27,-0.1702,18,-0.8063,17,-0.8797,11,-1.4766,16,-1.0711,12,-1.4310,13,-1.2483
ENSG00000184221,OLIG1,506,2.74750,123,0.00714,103,-0.2830,82,-0.6400,27,-2.2794,69,-0.9863,74,-0.7887,51,-1.3739
ENSG00000142166,IFNAR1,44,0.32627,23,-0.7257,27,-0.4571,36,-0.0290,30,-0.2793,38,0.07423,44,0.29640,47,0.42783
ENSG00000159128,IFNGR2,26,-1.1980,33,-0.8343,53,-0.0999,45,-0.3678,80,0.55687,65,0.25975,54,-0.0771,89,0.75204
ENSG00000142188,TMEM50B,33,-1.0711,29,-1.2709,72,0.16106,85,0.42821,68,0.07709,81,0.40005,65,-0.0159,75,0.22764
ENSG00000159131,GART,16,0.01535,4,-1.8555,21,0.42082,13,-0.3273,16,-0.0268,20,0.41599,20,0.35018,14,-0.2059
ENSG00000159140,SON,227,0.56456,111,-0.5946,100,-0.7511,164,0.02973,227,0.56798,126,-0.4455,183,0.20295,188,0.25359
ENSG00000205758,CRYZL1,42,-0.1296,40,-0.2200,71,0.74252,54,0.27113,33,-0.5263,37,-0.3498,52,0.22025,44,-0.0700
ENSG00000205726,ITSN1,38,-0.7125,69,0.24460,45,-0.4460,77,0.42477,66,0.16061,70,0.29420,42,-0.5414,60,0.00237
ENSG00000241837,ATP5PO,291,-0.6959,390,-0.2381,461,0.03008,448,-0.0173,477,0.08778,575,0.46049,447,-0.0209,408,-0.1655
ENSG00000243927,MRPS6,48,-0.7887,51,-0.6931,92,0.25234,81,0.03557,74,-0.0937,75,-0.0871,125,0.76958,89,0.19421
ENSG00000198743,SLC5A3,16,-0.9917,13,-1.2333,19,-0.6789,37,0.33749,26,-0.2305,35,0.27334,38,0.40991,50,0.87188
ENSG00000159200,RCAN1,82,0.28345,45,-0.6667,37,-0.9750,78,0.19315,88,0.40647,73,0.10770,61,-0.1940,83,0.30912
ENSG00000185917,SETD4,12,-0.3094,12,-0.3160,11,-0.4121,20,0.56141,18,0.38189,12,-0.2436,13,-0.0992,18,0.33941
ENSG00000159228,CBR1,387,2.34986,76,-0.5916,94,-0.2500,74,-0.6314,82,-0.4684,48,-1.3910,90,-0.3161,91,-0.3015
ENSG00000142197,DOP1B,4,-2.6131,16,-0.5636,17,-0.3933,12,-0.9264,21,-0.1191,27,0.34577,35,0.75424,43,1.08566
ENSG00000159256,MORC3,23,0.52746,11,-0.6979,11,-0.6286,10,-0.7331,20,0.30123,20,0.30041,10,-0.7090,25,0.67394
ENSG00000185808,PIGP,38,0.74336,19,-0.3785,8,-1.5824,17,-0.5196,22,-0.1680,25,0.05632,16,-0.6562,48,1.14287
ENSG00000182670,TTC3,215,-0.7192,277,-0.3227,297,-0.2120,361,0.10300,361,0.10225,380,0.21538,446,0.45442,333,-0.0284
ENSG00000157538,VPS26C,12,-0.6157,11,-0.7395,28,0.75527,12,-0.6029,14,-0.3378,18,0.07210,22,0.39686,23,0.40902
ENSG00000157540,DYRK1A,28,-0.9197,39,-0.3848,45,-0.1634,46,-0.1595,83,0.84133,39,-0.4431,64,0.39789,69,0.51497
ENSG00000157542,KCNJ6,7,-1.9878,14,-1.0892,58,1.19605,20,-0.5497,9,-1.6984,8,-1.9736,77,1.74717,55,1.10730
ENSG00000157557,ETS2,12,-3.1337,41,-1.3935,131,0.43248,95,-0.1052,128,0.39424,159,0.91423,49,-1.1188,133,0.45828
ENSG00000183527,PSMG1,12,-1.2475,22,-0.3551,43,0.71660,15,-0.9840,44,0.76861,24,-0.2311,29,0.09379,35,0.40593
ENSG00000185658,BRWD1,62,-1.4090,87,-0.8891,218,0.58048,148,-0.0600,182,0.27815,145,-0.1068,176,0.22141,220,0.59432
ENSG00000205581,HMGN1,100,0.97584,48,-0.2460,33,-0.8208,63,0.19791,44,-0.3696,50,-0.2197,70,0.37127,46,-0.3130
ENSG00000182093,GET1,91,-0.2671,71,-0.6495,132,0.34304,54,-1.0779,131,0.32959,88,-0.3487,155,0.61366,154,0.60532
ENSG00000185437,SH3BGR,31,0.86570,17,-0.0668,8,-1.1484,19,0.06266,25,0.48638,12,-0.7097,23,0.36542,17,-0.1291
ENSG00000183036,PCP4,29,-3.1243,113,-1.1174,187,-0.3432,204,-0.2015,455,1.16132,445,1.38245,67,-1.9089,137,-0.8218
ENSG00000171587,DSCAM,4,-1.5479,15,0.43886,4,-1.5271,5,-1.1472,20,0.94942,9,-0.4045,12,0.17678,23,1.20195
ENSG00000157601,MX1,23,-0.1915,15,-0.8262,48,1.00626,31,0.25014,24,-0.1183,25,-0.1076,21,-0.3214,24,-0.1448
ENSG00000160188,RSPH1,19,-0.0110,35,1.03696,12,-0.6797,13,-0.6098,22,0.23331,19,-0.0252,22,0.22626,10,-0.9064
ENSG00000160194,NDUFV3,122,-0.5052,191,0.21963,195,0.25060,234,0.55680,139,-0.2910,195,0.29310,114,-0.6026,119,-0.5398
ENSG00000160209,PDXK,101,-0.8152,231,0.51283,208,0.33464,200,0.27100,123,-0.5086,160,-0.1135,166,-0.0357,178,0.08000
ENSG00000160213,CSTB,167,0.35078,104,-0.4104,149,0.16257,144,0.10307,132,-0.0375,116,-0.2835,162,0.29640,126,-0.1118
ENSG00000160214,RRP1,26,0.11073,24,0.01892,18,-0.4337,14,-0.8197,51,1.25960,26,0.11513,11,-1.2153,22,-0.1687
ENSG00000160216,AGPAT3,93,0.05620,67,-0.4739,90,0.00151,124,0.53017,99,0.14440,86,-0.0936,87,-0.0532,80,-0.1993
ENSG00000160221,GATD3A,30,0.11626,21,-0.4420,17,-0.7726,42,0.66444,22,-0.3716,30,0.14768,34,0.32550,25,-0.1870
ENSG00000141959,PFKL,153,0.27176,112,-0.2367,92,-0.5397,131,0.01940,155,0.28416,108,-0.3252,129,-0.0166,180,0.53737
ENSG00000160226,CFAP410,18,-1.5016,51,0.14019,43,-0.1532,49,0.08066,54,0.21263,65,0.63477,31,-0.6477,47,0.00028
ENSG00000142185,TRPM2,13,-1.4272,26,-0.4374,26,-0.4366,22,-0.6839,63,1.03099,41,0.34883,31,-0.1353,44,0.40382
ENSG00000184787,UBE2G2,44,0.26151,34,-0.1216,22,-0.8139,40,0.10846,39,0.07332,41,0.19184,33,-0.1847,40,0.12738
ENSG00000184900,SUMO3,76,-1.2877,122,-0.5472,198,0.22168,265,0.71128,246,0.58717,148,-0.2834,180,0.06288,174,0.00834
ENSG00000183255,PTTG1IP,123,1.90287,39,-0.1295,57,0.46467,14,-1.6528,30,-0.5519,20,-1.2496,56,0.44419,24,-0.9100
ENSG00000160255,ITGB2,43,2.62405,20,1.07342,7,-0.5537,3,-1.6397,5,-1.1870,5,-1.2757,3,-1.8780,4,-1.2787
ENSG00000160256,FAM207A,9,-1.4003,29,0.42916,31,0.56334,32,0.61680,30,0.48679,19,-0.2843,14,-0.6902,17,-0.4661
ENSG00000197381,ADARB1,5,-2.9439,25,-0.6711,32,-0.2625,46,0.28785,52,0.52316,67,1.13958,33,-0.2321,17,-1.2575
ENSG00000223768,LINC00205,13,-1.1670,20,-0.4696,21,-0.3896,33,0.27736,37,0.48224,33,0.35252,38,0.53366,19,-0.5908
ENSG00000182871,COL18A1,24,1.31212,11,0.01966,11,-0.0498,4,-1.4934,12,0.13833,10,-0.1103,6,-0.8838,11,-0.0647
ENSG00000142156,COL6A1,28,0.50108,18,-0.2068,11,-1.0322,11,-1.0316,49,1.46460,22,0.09775,21,0.01611,6,-1.8339
ENSG00000160284,SPATC1L,20,-0.4386,27,0.03963,20,-0.4107,19,-0.5217,17,-0.6597,18,-0.6362,55,1.26068,42,0.77874
ENSG00000160285,LSS,79,1.40941,17,-1.0991,21,-0.7968,20,-0.8620,16,-1.1525,28,-0.3700,66,1.09216,37,0.11766
ENSG00000160294,MCM3AP,41,0.27400,32,-0.1426,34,-0.0173,41,0.27671,30,-0.1990,32,-0.1166,33,-0.0922,35,0.03920
ENSG00000182362,YBEY,41,0.83836,24,-0.0426,23,-0.1214,11,-1.2071,24,-0.0565,28,0.21553,24,-0.0392,20,-0.3411
ENSG00000160299,PCNT,30,-0.1923,25,-0.5054,45,0.45241,34,-0.0118,15,-1.2319,22,-0.7402,50,0.62470,64,1.05285
ENSG00000160305,DIP2A,44,0.62868,9,-1.7701,52,0.93550,13,-1.2098,7,-2.0672,14,-1.2261,40,0.48626,74,1.57715
ENSG00000160307,S100B,2183,3.30360,466,0.09714,317,-0.5147,216,-1.1102,75,-2.6772,128,-2.0358,293,-0.6391,141,-1.7486
ENSG00000160310,PRMT2,173,0.22065,145,-0.0647,153,0.02013,163,0.12217,117,-0.4099,106,-0.6340,187,0.35327,210,0.54987
ENSG00000183307,TMEM121B,2,-3.3735,13,-0.4917,10,-0.9662,7,-1.4387,21,0.22008,14,-0.4970,35,1.09967,49,1.74652
ENSG00000069998,HDHD5,8,-1.2720,11,-0.8525,12,-0.7724,19,0.00169,27,0.53896,25,0.53212,18,-0.0763,27,0.54858
ENSG00000182902,SLC25A18,58,0.40259,70,0.72623,82,0.98765,34,-0.4410,21,-1.1864,26,-0.9699,74,0.80665,18,-1.4036
ENSG00000131100,ATP6V1E1,189,-1.3219,307,-0.5748,444,0.00842,429,-0.0445,722,0.82884,421,-0.0869,434,-0.0273,605,0.52285
ENSG00000099968,BCL2L13,20,-0.1672,19,-0.2574,23,0.02232,23,-0.0116,24,0.07720,28,0.37780,20,-0.1987,20,-0.2230
ENSG00000015475,BID,37,-0.9647,47,-0.6001,93,0.47682,87,0.37193,71,0.04718,76,0.15931,55,-0.3564,82,0.27001
ENSG00000243156,MICAL3,52,0.14903,43,-0.1605,31,-0.6510,34,-0.5038,62,0.45094,60,0.45940,40,-0.2775,43,-0.1464
ENSG00000215193,PEX26,22,-0.2418,28,0.12812,29,0.20957,23,-0.1367,18,-0.5523,29,0.26379,24,-0.0871,27,0.07830
ENSG00000278558,TMEM191B,13,-1.8520,43,-0.0396,30,-0.6136,43,-0.0318,60,0.51003,69,0.87736,24,-0.9285,46,0.07987
ENSG00000183628,DGCR6,24,-0.0513,28,0.19725,18,-0.5039,23,-0.1547,29,0.21345,31,0.39064,25,0.01096,17,-0.6432
ENSG00000273032,DGCR9,6,-2.9083,50,0.30397,29,-0.5370,30,-0.5145,50,0.32138,43,0.06089,74,0.97740,48,0.23131
ENSG00000070413,DGCR2,47,-1.0227,56,-0.7680,62,-0.6094,85,-0.1152,135,0.65449,104,0.26372,120,0.46206,104,0.22866
ENSG00000100056,ESS2,19,-0.0298,15,-0.4533,15,-0.4152,28,0.56817,28,0.56652,23,0.28281,9,-1.2306,18,-0.1620
ENSG00000100075,SLC25A1,55,1.17378,29,0.11212,19,-0.5927,21,-0.4035,22,-0.3505,22,-0.3754,31,0.20892,25,-0.1364
ENSG00000100084,HIRA,19,-0.2482,15,-0.6275,26,0.25448,21,-0.1271,25,0.17884,25,0.18672,23,0.02117,23,0.06367
ENSG00000242259,C22orf39,64,-0.0393,56,-0.2346,55,-0.2810,60,-0.1376,69,0.09299,62,-0.1014,69,0.10007,91,0.54355
ENSG00000185608,MRPL40,64,0.39696,47,-0.1232,62,0.31857,37,-0.5058,45,-0.1749,52,0.04863,46,-0.1609,51,0.00706
ENSG00000070010,UFD1,46,0.42605,25,-0.5749,29,-0.3556,55,0.71310,33,-0.1274,26,-0.5491,33,-0.1277,49,0.50897
ENSG00000184113,CLDN5,137,2.23553,46,0.20194,60,0.63203,24,-0.7952,19,-1.1917,23,-0.9794,9,-2.2003,25,-0.7462
ENSG00000184702,SEPTIN5,31,-2.3523,148,0.02491,182,0.36177,120,-0.3113,124,-0.2685,154,0.09619,148,0.01703,254,0.93704
ENSG00000203618,GP1BB,47,-0.8748,121,0.62648,124,0.67180,79,-0.0813,59,-0.5286,68,-0.3466,98,0.27324,81,-0.0421
ENSG00000215012,RTL10,8,-1.2727,13,-0.6165,16,-0.3071,13,-0.6296,25,0.41461,29,0.81833,19,-0.0575,21,0.17723
ENSG00000184470,TXNRD2,10,-1.2024,22,-0.0306,21,-0.0553,21,-0.0826,26,0.25429,21,-0.0742,20,-0.1733,37,0.84637
ENSG00000093010,COMT,140,1.28059,60,-0.1800,80,0.30096,38,-0.8894,45,-0.6203,35,-1.0930,93,0.55720,73,0.15762
ENSG00000099889,ARVCF,26,0.18232,22,-0.1001,13,-0.8807,18,-0.4384,39,0.82217,26,0.16879,20,-0.2592,22,-0.0968
ENSG00000183597,TANGO2,19,-0.0879,19,-0.0921,18,-0.2402,24,0.27511,22,0.14268,16,-0.4246,23,0.15531,27,0.42569
ENSG00000099899,TRMT2A,22,0.11567,16,-0.3999,15,-0.4502,21,0.01779,22,0.14909,23,0.20028,15,-0.5220,27,0.48704
ENSG00000099901,RANBP1,85,-0.2692,67,-0.6475,111,0.14987,124,0.33553,87,-0.2294,114,0.22357,115,0.21320,92,-0.1535
ENSG00000099904,ZDHHC8,18,-1.5239,41,-0.2356,52,0.12912,34,-0.5443,71,0.64153,58,0.36230,50,0.07773,50,0.05332
ENSG00000040608,RTN4R,8,-3.4027,44,-0.9984,77,-0.1271,64,-0.4164,197,1.49510,128,0.84178,52,-0.7600,55,-0.6632
ENSG00000128185,DGCR6L,71,-0.1453,70,-0.1707,75,-0.0594,108,0.53251,83,0.10742,76,-0.0416,68,-0.2099,73,-0.0944
ENSG00000099910,KLHL22,14,-1.6996,29,-0.5649,28,-0.6424,44,0.06821,60,0.60261,56,0.55055,36,-0.2491,55,0.44377
ENSG00000099917,MED15,43,-0.2263,42,-0.2539,51,0.05560,47,-0.0694,44,-0.1880,50,0.01981,58,0.25748,59,0.30407
ENSG00000241973,PI4KA,84,-2.3180,239,-0.7478,437,0.21529,374,-0.0394,444,0.24174,378,-0.0247,479,0.36744,636,0.85294
ENSG00000099940,SNAP29,22,-0.3244,21,-0.4039,26,-0.0911,44,0.77541,20,-0.4876,22,-0.3602,28,0.05746,40,0.63571
ENSG00000099942,CRKL,47,0.11018,37,-0.2883,37,-0.2925,53,0.28433,38,-0.2372,51,0.26340,55,0.36149,29,-0.6469
ENSG00000183773,AIFM3,33,-0.2716,46,0.26021,90,1.43701,61,0.74153,16,-1.3264,35,-0.2267,17,-1.2689,20,-1.0432
ENSG00000099949,LZTR1,29,0.06429,29,0.03356,20,-0.5238,24,-0.2809,43,0.68539,27,-0.0632,23,-0.3093,31,0.17899
ENSG00000184436,THAP7,22,-0.3467,27,-0.0709,30,0.12526,28,0.00144,27,-0.0269,35,0.43239,14,-1.0203,32,0.22364
ENSG00000099957,P2RX6,10,-1.1708,18,-0.2394,29,0.48679,28,0.45691,25,0.22436,27,0.39718,16,-0.4228,13,-0.7310
ENSG00000099960,SLC7A4,6,-1.2638,8,-0.8997,15,0.10712,14,-0.0255,13,-0.1914,11,-0.5175,15,0.11371,36,1.60522
ENSG00000206140,TMEM191C,6,-1.9154,14,-0.6880,12,-0.8710,40,1.01406,25,0.24910,20,-0.1068,30,0.53386,27,0.35842
ENSG00000185651,UBE2L3,93,-0.4727,112,-0.1794,117,-0.1047,164,0.44807,155,0.34744,105,-0.3145,147,0.26130,128,0.03896
ENSG00000161179,YDJC,8,-1.9685,24,-0.3358,19,-0.6539,30,0.01686,48,0.80333,27,-0.1346,42,0.56935,40,0.50902
ENSG00000128228,SDF2L1,27,0.76022,18,0.07041,18,0.11395,12,-0.5096,23,0.47212,13,-0.4674,12,-0.5631,17,0.01813
ENSG00000100023,PPIL2,22,-0.2594,11,-1.2642,17,-0.6438,27,0.04132,35,0.44706,28,0.11453,36,0.49030,33,0.34144
ENSG00000100027,YPEL1,15,-1.3372,25,-0.5574,37,0.08038,42,0.26051,45,0.39502,57,0.96760,14,-1.4256,26,-0.4560
ENSG00000100030,MAPK1,90,-2.1991,198,-1.0116,356,-0.0972,400,0.09525,606,0.79419,417,0.18852,419,0.17109,495,0.44645
ENSG00000100034,PPM1F,15,-0.7207,18,-0.4705,23,-0.1351,16,-0.6337,25,0.04886,32,0.51543,25,0.04248,34,0.51409
ENSG00000128266,GNAZ,75,-0.5860,84,-0.4100,114,0.07900,102,-0.1059,129,0.27571,122,0.20724,130,0.28930,102,-0.0997
ENSG00000186716,BCR,43,-1.2625,119,0.34468,88,-0.1513,59,-0.7773,106,0.13959,98,0.03003,160,0.84469,99,0.04385
ENSG00000250479,CHCHD10,257,-1.1100,445,-0.2550,657,0.38034,631,0.31327,527,0.01763,603,0.27465,542,0.06362,429,-0.3141
ENSG00000099956,SMARCB1,42,0.18222,23,-0.7712,34,-0.1529,35,-0.1060,53,0.56223,46,0.39764,22,-0.8393,36,-0.0481
ENSG00000133460,SLC2A11,16,-0.4259,15,-0.5463,23,0.16932,27,0.43576,14,-0.5716,24,0.26635,22,0.07003,22,0.10941
ENSG00000240972,MIF,896,-0.2918,1051,-0.0353,1179,0.15122,1178,0.14962,1137,0.09175,1031,-0.0752,1098,0.03456,1069,-0.0077
ENSG00000133433,GSTT2B,21,-0.1775,16,-0.5909,25,0.08707,16,-0.5800,17,-0.4724,26,0.17003,31,0.46178,33,0.57193
ENSG00000099977,DDT,159,-0.1594,163,-0.1155,182,0.06041,150,-0.2522,124,-0.5512,201,0.25605,231,0.45294,168,-0.0686
ENSG00000099991,CABIN1,31,-0.8509,26,-1.0861,56,0.10671,59,0.18592,59,0.18831,53,0.02006,48,-0.1518,89,0.87054
ENSG00000100014,SPECC1L,24,0.56975,23,0.48211,7,-1.3391,10,-0.8664,24,0.57738,15,-0.2126,16,-0.0881,19,0.17149
ENSG00000100028,SNRPD3,37,0.00463,32,-0.2418,26,-0.5568,34,-0.1142,28,-0.4258,44,0.32523,37,0.01421,50,0.50094
ENSG00000178026,LRRC75B,14,0.12208,14,0.06141,18,0.51637,12,-0.1207,16,0.26840,15,0.21410,12,-0.1104,3,-2.1976
ENSG00000167037,SGSM1,10,-2.0050,23,-0.7552,29,-0.3468,31,-0.2444,54,0.64350,42,0.27274,49,0.48150,49,0.46737
ENSG00000197077,KIAA1671,22,-0.6329,19,-0.8720,61,1.04801,18,-0.8958,43,0.41983,32,-0.0591,33,0.00835,36,0.16585
ENSG00000244752,CRYBB2,48,-0.6535,67,-0.1250,120,0.85065,54,-0.4514,62,-0.2432,73,0.01368,89,0.34122,65,-0.1738
ENSG00000100077,GRK3,24,-2.0041,64,-0.5459,151,0.87086,104,0.23378,65,-0.5215,108,0.33331,57,-0.7229,131,0.62376
ENSG00000100095,SEZ6L,24,-2.4511,55,-1.2434,213,0.92659,96,-0.4019,90,-0.5015,103,-0.3295,183,0.65928,242,1.15590
ENSG00000128203,ASPHD2,6,-2.6135,21,-0.8753,52,0.52547,36,-0.0504,34,-0.1597,41,0.15235,35,-0.1083,72,1.09237
ENSG00000100099,HPS4,25,0.07127,21,-0.1997,28,0.24074,20,-0.2768,25,0.06080,24,0.02997,8,-1.5755,39,0.83294
ENSG00000100104,SRRD,17,-0.6137,26,0.06383,44,0.99653,27,0.16067,18,-0.5058,20,-0.3745,15,-0.7399,35,0.55972
ENSG00000100109,TFIP11,6,-1.4484,16,-0.1050,23,0.46245,14,-0.3396,18,0.04458,24,0.69334,8,-1.0942,20,0.25415
ENSG00000128294,TPST2,7,-2.5140,22,-0.8645,47,0.31621,23,-0.8251,43,0.18673,75,1.40459,12,-1.7612,43,0.16603
ENSG00000225783,MIAT,25,-2.1729,52,-1.1027,82,-0.4001,125,0.27415,129,0.33081,143,0.58890,88,-0.2903,163,0.72287
ENSG00000180957,PITPNB,39,-1.2338,63,-0.4930,82,-0.0731,114,0.45958,112,0.43107,82,-0.0779,95,0.16213,105,0.32197
ENSG00000100209,HSCB,18,0.10524,20,0.26764,22,0.45935,18,0.15423,14,-0.2965,11,-0.6275,23,0.52078,12,-0.4966
ENSG00000159873,CCDC117,12,-0.2126,9,-0.6650,20,0.60875,10,-0.4919,10,-0.5262,13,-0.0662,23,0.81182,14,0.03664
ENSG00000100219,XBP1,15,-0.8216,7,-1.8944,18,-0.5049,22,-0.1927,30,0.26878,44,1.13563,13,-0.9730,33,0.44555
ENSG00000183762,KREMEN1,15,0.32451,14,0.22713,13,0.11965,6,-1.1643,16,0.35087,19,0.82342,4,-1.7442,6,-1.0933
ENSG00000186998,EMID1,45,0.94210,39,0.67544,26,0.01162,10,-1.4995,14,-0.8999,28,0.13866,30,0.25684,12,-1.1400
ENSG00000100263,RHBDD3,14,-0.4028,17,-0.1400,18,0.02489,22,0.30966,13,-0.5103,15,-0.3291,30,0.83595,19,0.07533
ENSG00000182944,EWSR1,87,-0.2814,57,-0.9355,111,0.12182,117,0.20116,107,0.05742,117,0.23729,79,-0.4346,138,0.47841
ENSG00000185340,GAS2L1,28,-1.1075,67,0.26232,57,0.00625,57,-0.0042,63,0.16772,59,0.06457,50,-0.2193,73,0.40839
ENSG00000100276,RASL10A,18,-2.1304,69,-0.0970,107,0.62460,55,-0.4551,40,-0.9408,25,-1.8090,144,1.14445,179,1.56094
ENSG00000100280,AP1B1,54,-0.6947,63,-0.4436,69,-0.3141,96,0.22937,101,0.30136,79,-0.0977,91,0.13898,121,0.60529
ENSG00000225465,RFPL1S,10,-3.6194,91,-0.3184,115,0.05421,140,0.37097,136,0.32635,102,-0.1658,155,0.54906,152,0.51658
ENSG00000100285,NEFH,15,-2.9724,74,-0.6384,48,-1.2885,89,-0.3438,186,0.88612,211,1.37233,99,-0.1634,58,-1.0111
ENSG00000100296,THOC5,11,-0.2514,8,-0.7384,7,-0.9076,12,-0.0693,18,0.55050,19,0.76308,7,-0.9728,15,0.19497
ENSG00000184117,NIPSNAP1,21,-1.5776,39,-0.6429,30,-1.0705,46,-0.3935,64,0.12139,99,1.06133,57,-0.0593,76,0.40824
