Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to8,Feature log2 fold change topic 5to8
ENSG00000151468,CCDC3,45,0.58801,42,0.30427,26,-0.7317
ENSG00000123240,OPTN,258,0.49959,184,-0.2258,182,-0.3937
ENSG00000107537,PHYH,22,-0.5412,14,-1.1453,38,0.87657
ENSG00000086475,SEPHS1,41,-0.1901,26,-0.8350,52,0.47279
ENSG00000151474,FRMD4A,50,0.02150,36,-0.5288,53,0.18147
ENSG00000176244,ACBD7,94,-1.0874,127,-0.3659,217,1.08760
ENSG00000152465,NMT2,46,0.39570,45,0.23337,33,-0.4949
ENSG00000148468,FAM171A1,268,0.96980,122,-0.6651,140,-0.7240
ENSG00000148481,MINDY3,31,-0.0813,15,-1.2461,38,0.47345
ENSG00000026025,VIM,282,-1.3122,1097,1.24120,601,0.30672
ENSG00000136738,STAM,48,0.90060,7,-2.3075,30,-0.3267
ENSG00000148482,SLC39A12,53,-0.7744,41,-0.9634,103,1.03519
ENSG00000165995,CACNB2,79,0.84883,17,-1.8543,50,-0.3326
ENSG00000078114,NEBL,178,-0.3290,168,-0.3336,238,0.43574
ENSG00000168283,BMI1,55,0.64265,40,-0.1232,34,-0.5826
ENSG00000150867,PIP4K2A,33,-0.9767,128,1.56610,50,-0.1785
ENSG00000148450,MSRB2,86,-0.5103,149,0.53123,116,0.18778
ENSG00000107863,ARHGAP21,153,0.10766,172,0.27349,135,-0.2307
ENSG00000099256,PRTFDC1,24,-0.7425,38,0.12549,42,0.59229
ENSG00000136750,GAD2,74,-0.3190,121,0.58087,86,-0.0047
ENSG00000136754,ABI1,108,0.15238,63,-0.7499,106,0.12496
ENSG00000107890,ANKRD26,57,0.66926,66,0.69053,28,-1.0585
ENSG00000136758,YME1L1,68,0.28182,55,-0.1586,56,-0.2036
ENSG00000107897,ACBD5,53,-0.3684,46,-0.5096,75,0.53407
ENSG00000099246,RAB18,148,0.37035,107,-0.2898,117,-0.2396
ENSG00000095787,WAC,128,0.12530,113,-0.1273,119,-0.0648
ENSG00000165757,JCAD,41,-0.0357,83,1.21826,31,-0.6981
ENSG00000148516,ZEB1,76,-0.2224,125,0.67251,80,-0.1448
ENSG00000165322,ARHGAP12,24,-0.9973,43,0.13344,50,0.78907
ENSG00000170759,KIF5B,136,-0.2930,258,0.87691,143,-0.2113
ENSG00000216937,CCDC7,29,-1.1437,107,1.29270,54,0.15705
ENSG00000150093,ITGB1,21,-1.3847,147,2.33563,34,-0.6200
ENSG00000108094,CUL2,35,0.29170,35,0.17969,27,-0.3638
ENSG00000095794,CREM,56,-0.2377,74,0.29011,64,0.08111
ENSG00000108100,CCNY,89,-0.2776,86,-0.2565,114,0.36023
ENSG00000175395,ZNF25,59,0.84394,25,-0.8113,34,-0.5478
ENSG00000198915,RASGEF1A,70,0.73347,16,-1.7791,48,-0.2275
ENSG00000169813,HNRNPF,29,-0.7243,61,0.67334,45,0.27809
ENSG00000169740,ZNF32,55,0.11840,47,-0.1727,52,-0.0398
ENSG00000107551,RASSF4,28,-0.3486,41,0.33508,35,0.15609
ENSG00000265354,TIMM23,56,0.50715,43,-0.0949,38,-0.4552
ENSG00000266412,NCOA4,80,0.14485,71,-0.0929,72,-0.0977
ENSG00000107643,MAPK8,74,1.00618,39,-0.4249,36,-0.8469
ENSG00000197444,OGDHL,87,0.20560,55,-0.5834,80,0.02316
ENSG00000122873,CISD1,150,0.33538,94,-0.5348,125,-0.1190
ENSG00000072401,UBE2D1,35,-0.0480,25,-0.5498,39,0.25377
ENSG00000237949,LINC00844,59,-1.3735,309,1.75810,115,-0.0797
ENSG00000165443,PHYHIPL,115,0.04605,108,-0.0610,112,-0.0170
ENSG00000108091,CCDC6,97,0.88586,37,-0.9862,56,-0.5432
ENSG00000151150,ANK3,188,0.13632,139,-0.3957,179,0.02685
ENSG00000138311,ZNF365,53,0.61682,30,-0.5331,35,-0.4009
ENSG00000181915,ADO,39,0.45299,30,-0.1473,28,-0.3784
ENSG00000171988,JMJD1C,70,0.47426,70,0.31368,46,-0.6174
ENSG00000198739,LRRTM3,46,0.60971,16,-1.2177,33,-0.2071
ENSG00000108176,DNAJC12,59,0.73883,29,-0.6609,37,-0.4845
ENSG00000148634,HERC4,37,0.52614,26,-0.2162,26,-0.4245
ENSG00000096746,HNRNPH3,105,-0.1917,132,0.23829,117,0.06569
ENSG00000204130,RUFY2,39,0.04829,38,0.01738,37,-0.0531
ENSG00000060339,CCAR1,72,-0.1532,125,0.82697,69,-0.3048
ENSG00000165730,STOX1,42,-0.5304,41,-0.4389,67,0.65244
ENSG00000165732,DDX21,45,0.54498,53,0.64996,25,-0.8924
ENSG00000198954,KIF1BP,54,-0.2028,52,-0.1951,64,0.26846
ENSG00000122862,SRGN,23,-1.6545,243,3.16068,30,-1.3697
ENSG00000122958,VPS26A,67,0.28379,80,0.50931,48,-0.5315
ENSG00000156502,SUPV3L1,51,1.35343,17,-0.9343,20,-1.0530
ENSG00000156515,HK1,303,0.96424,107,-1.0708,167,-0.6028
ENSG00000171224,FAM241B,50,1.17970,10,-1.8526,25,-0.6707
ENSG00000079332,SAR1A,129,0.51300,86,-0.3244,91,-0.3694
ENSG00000180817,PPA1,136,0.08673,144,0.15202,124,-0.1512
ENSG00000172731,LRRC20,25,-0.6210,37,0.17605,39,0.46795
ENSG00000148730,EIF4EBP2,75,-0.6243,119,0.28626,114,0.41521
ENSG00000166228,PCBD1,55,-0.5584,93,0.43262,79,0.28298
ENSG00000107738,VSIR,27,-1.4779,85,0.62105,76,0.84660
ENSG00000197746,PSAP,1230,0.39961,863,-0.3102,950,-0.2610
ENSG00000107742,SPOCK2,303,0.28938,248,-0.1306,248,-0.2225
ENSG00000166295,ANAPC16,85,-0.1147,98,0.15660,91,0.03515
ENSG00000168209,DDIT4,89,-0.5060,93,-0.3006,135,0.57932
ENSG00000148719,DNAJB12,34,-0.0152,18,-1.0020,38,0.35312
ENSG00000107745,MICU1,84,0.46552,65,-0.1242,60,-0.4006
ENSG00000122884,P4HA1,23,-0.5470,53,1.01896,28,-0.0901
ENSG00000182180,MRPS16,47,-0.0609,53,0.17710,47,-0.0242
ENSG00000138279,ANXA7,142,0.20734,114,-0.2199,125,-0.1067
ENSG00000107758,PPP3CB,545,1.17956,126,-1.6107,269,-0.7110
ENSG00000176986,SEC24C,34,0.03474,26,-0.4325,36,0.13642
ENSG00000172586,CHCHD1,60,-0.2648,61,-0.1670,74,0.31331
ENSG00000214655,ZSWIM8,38,0.51725,39,0.41195,23,-0.7167
ENSG00000166507,NDST2,31,-0.0220,41,0.44874,29,-0.1999
ENSG00000148660,CAMK2G,158,-0.0417,167,0.07029,161,0.00768
ENSG00000156650,KAT6B,68,0.49828,89,0.79052,38,-0.9368
ENSG00000156671,SAMD8,89,0.58100,41,-0.8538,64,-0.2676
ENSG00000165637,VDAC2,115,-0.2959,104,-0.3776,150,0.42225
ENSG00000156113,KCNMA1,247,0.64255,141,-0.4941,162,-0.4404
ENSG00000148606,POLR3A,53,0.75921,40,0.03212,29,-0.7759
ENSG00000138326,RPS24,997,-1.0207,2685,0.85014,1858,0.38887
ENSG00000108175,ZMIZ1,81,0.20824,74,-0.0042,69,-0.1969
ENSG00000108179,PPIF,18,-1.2380,39,0.29288,43,0.88215
ENSG00000165424,ZCCHC24,67,-1.2295,252,1.25437,134,0.24344
ENSG00000189129,PLAC9,66,-0.4796,131,0.78010,83,0.01250
ENSG00000122359,ANXA11,162,0.50655,108,-0.3354,116,-0.3588
ENSG00000122378,PRXL2A,298,-0.1033,263,-0.2765,335,0.20889
ENSG00000108219,TSPAN14,71,0.44989,38,-0.6750,55,-0.1880
ENSG00000185737,NRG3,40,0.52213,11,-1.6934,32,-0.0296
ENSG00000165678,GHITM,430,0.41371,201,-0.9390,353,-0.0782
ENSG00000107771,CCSER2,93,-0.2552,131,0.38334,106,0.04849
ENSG00000182771,GRID1,31,-0.3609,25,-0.5637,43,0.54569
ENSG00000062650,WAPL,39,0.43002,26,-0.3269,29,-0.2851
ENSG00000173267,SNCG,368,0.29231,139,-1.3370,341,0.13241
ENSG00000148671,ADIRF,271,-1.2903,915,0.99268,601,0.47552
ENSG00000148672,GLUD1,414,-0.7301,409,-0.5742,756,0.87298
ENSG00000138138,ATAD1,95,0.37063,38,-1.1895,82,0.02423
ENSG00000171862,PTEN,152,0.41034,93,-0.5233,119,-0.1968
ENSG00000119917,IFIT3,15,-1.2696,33,0.19871,39,0.95611
ENSG00000185745,IFIT1,35,-0.0730,42,0.22895,36,-0.0382
ENSG00000180628,PCGF5,76,-0.1530,74,-0.1686,88,0.21246
ENSG00000119938,PPP1R3C,57,-0.6609,29,-1.5405,105,1.07489
ENSG00000107854,TNKS2,114,1.04474,68,-0.2133,52,-0.9751
ENSG00000107864,CPEB3,75,1.05191,36,-0.5199,36,-0.8612
ENSG00000198060,MARCH5,38,0.23152,24,-0.5575,34,-0.0102
ENSG00000138190,EXOC6,51,0.50318,20,-1.1346,40,-0.1193
ENSG00000138207,RBP4,54,0.69083,42,0.04476,31,-0.7089
ENSG00000148690,FRA10AC1,106,-0.7301,201,0.48741,171,0.39202
ENSG00000108231,LGI1,69,-0.0474,35,-1.1049,80,0.40890
ENSG00000095637,SORBS1,138,0.15464,137,0.09358,121,-0.1890
ENSG00000077147,TM9SF3,116,0.01310,144,0.37269,108,-0.1920
ENSG00000187122,SLIT1,316,1.08298,112,-1.0091,158,-0.7428
ENSG00000171314,PGAM1,440,0.04028,253,-0.8529,471,0.26118
ENSG00000171307,ZDHHC16,41,0.70171,28,-0.2033,25,-0.6106
ENSG00000155229,MMS19,59,0.70542,20,-1.2438,40,-0.2978
ENSG00000171160,MORN4,60,0.27229,29,-0.9577,55,0.06534
ENSG00000155252,PI4K2A,56,0.85706,21,-0.9791,33,-0.5153
ENSG00000155256,ZFYVE27,61,0.96482,25,-0.8388,33,-0.6657
ENSG00000155265,GOLGA7B,89,0.15975,62,-0.4799,84,0.03345
ENSG00000119946,CNNM1,79,0.83470,26,-1.2339,49,-0.4313
ENSG00000120053,GOT1,170,0.83796,39,-1.7785,109,-0.3331
ENSG00000155287,SLC25A28,47,0.24136,42,-0.0321,39,-0.2170
ENSG00000196072,BLOC1S2,60,0.38040,59,0.23272,43,-0.4790
ENSG00000099194,SCD,385,-0.8090,884,0.76376,622,0.28774
ENSG00000235823,OLMALINC,31,-0.6086,87,1.31656,38,-0.2592
ENSG00000166136,NDUFB8,348,-0.4191,439,0.06844,472,0.34783
ENSG00000119906,SLF2,46,0.55236,60,0.83489,24,-1.0290
ENSG00000055950,MRPL43,63,-0.2331,72,0.04709,74,0.19326
ENSG00000107816,LZTS2,28,-0.2897,56,0.92741,30,-0.2480
ENSG00000107819,SFXN3,74,0.53146,43,-0.5068,53,-0.3233
ENSG00000166167,BTRC,108,1.19628,35,-1.0611,50,-0.8489
ENSG00000166171,DPCD,35,-0.2283,29,-0.4441,44,0.38478
ENSG00000107829,FBXW4,70,0.15669,81,0.36247,58,-0.3242
ENSG00000198408,OGA,254,0.59645,220,0.15826,155,-0.6645
ENSG00000120049,KCNIP2,133,1.06853,26,-1.8869,72,-0.5513
ENSG00000166197,NOLC1,65,0.56560,45,-0.2005,43,-0.4710
ENSG00000107862,GBF1,63,0.61162,38,-0.4186,42,-0.4352
ENSG00000059915,PSD,635,0.06257,447,-0.5248,649,0.14126
ENSG00000107872,FBXL15,78,-0.0469,45,-0.8793,89,0.35105
ENSG00000107874,CUEDC2,70,-0.5257,82,-0.1473,106,0.53458
ENSG00000138107,ACTR1A,202,0.74655,84,-0.9248,129,-0.4163
ENSG00000171206,TRIM8,63,-0.6003,92,0.15071,97,0.46315
ENSG00000138175,ARL3,93,-0.5147,119,0.00704,137,0.45807
ENSG00000166272,WBP1L,28,-0.5057,35,-0.0668,42,0.48308
ENSG00000166275,BORCS7,96,0.30654,74,-0.2290,79,-0.2000
ENSG00000148842,CNNM2,38,0.35890,24,-0.4889,31,-0.1574
ENSG00000076685,NT5C2,33,-0.4648,44,0.15003,45,0.34892
ENSG00000148798,INA,244,1.01736,67,-1.4249,134,-0.5786
ENSG00000173915,ATP5MD,565,-0.5721,554,-0.4615,911,0.69695
ENSG00000107954,NEURL1,156,0.37162,85,-0.7294,130,-0.0944
ENSG00000107957,SH3PXD2A,90,0.28103,68,-0.2552,75,-0.1648
ENSG00000065613,SLK,57,-0.2087,76,0.32333,63,0.03820
ENSG00000148834,GSTO1,86,-0.0362,95,0.13682,87,-0.0281
ENSG00000156395,SORCS3,68,1.92985,14,-1.5084,19,-1.5353
ENSG00000148700,ADD3,188,-0.9964,392,0.42021,371,0.63507
ENSG00000119950,MXI1,87,-0.1482,102,0.14825,95,0.06967
ENSG00000108055,SMC3,41,0.14259,44,0.21526,35,-0.2353
ENSG00000150593,PDCD4,46,-0.0752,78,0.83671,41,-0.3838
ENSG00000214413,BBIP1,35,0.01729,29,-0.2461,35,0.08475
ENSG00000108061,SHOC2,196,0.74543,100,-0.6144,121,-0.5061
ENSG00000119927,GPAM,41,-0.8305,35,-0.8910,84,1.06235
ENSG00000043591,ADRB1,36,0.48372,12,-1.4060,29,-0.0425
ENSG00000165813,CCDC186,51,0.91599,41,0.21989,23,-1.0454
ENSG00000099204,ABLIM1,91,-0.7149,132,0.06115,154,0.60060
ENSG00000151553,FAM160B1,41,0.69913,17,-0.9172,27,-0.3700
ENSG00000165832,TRUB1,62,1.05863,19,-1.1942,32,-0.6712
ENSG00000107518,ATRNL1,126,0.89653,34,-1.5139,76,-0.4376
ENSG00000165868,HSPA12A,242,1.05695,93,-0.9026,122,-0.7444
ENSG00000187164,SHTN1,112,-0.0110,169,0.69023,99,-0.3510
ENSG00000165650,PDZD8,57,0.01417,54,-0.0771,57,0.01978
ENSG00000229847,EMX2OS,29,-1.1455,50,-0.0660,70,0.99941
ENSG00000170370,EMX2,33,-1.2919,84,0.44641,82,0.83158
ENSG00000107560,RAB11FIP2,67,0.09536,35,-0.9540,70,0.23542
ENSG00000165669,FAM204A,58,-0.1103,40,-0.6693,68,0.34985
ENSG00000151893,CACUL1,65,0.48455,30,-0.9077,51,-0.1567
ENSG00000107581,EIF3A,127,-0.0428,149,0.23811,126,-0.0707
ENSG00000119979,DENND10,58,0.04888,26,-1.2146,64,0.34230
ENSG00000165672,PRDX3,109,-0.3593,118,-0.1411,146,0.38693
ENSG00000151923,TIAL1,53,0.61948,51,0.34705,30,-0.7890
ENSG00000151929,BAG3,25,-1.2215,58,0.35284,60,0.83680
ENSG00000198825,INPP5F,322,0.72975,136,-0.9128,209,-0.4023
ENSG00000066468,FGFR2,56,-0.6117,80,0.10290,88,0.49564
ENSG00000107669,ATE1,56,0.59006,52,0.28249,33,-0.7222
ENSG00000138162,TACC2,39,0.75272,33,0.21081,21,-0.8590
ENSG00000107679,PLEKHA1,99,0.51829,63,-0.3839,71,-0.3529
ENSG00000166033,HTRA1,485,-0.7498,582,-0.2801,874,0.77877
ENSG00000196177,ACADSB,31,0.29402,18,-0.6719,27,-0.0353
ENSG00000154473,BUB3,41,0.67082,35,0.16761,24,-0.7481
ENSG00000065154,OAT,223,0.40873,163,-0.2418,169,-0.2962
ENSG00000107902,LHPP,88,-0.9891,246,0.94237,158,0.30409
ENSG00000019995,ZRANB1,71,0.52725,49,-0.2428,49,-0.4151
ENSG00000175029,CTBP2,55,0.19858,51,0.01464,47,-0.1958
ENSG00000188690,UROS,220,0.02487,147,-0.6310,233,0.21099
ENSG00000107949,BCCIP,53,0.06058,69,0.46820,47,-0.2889
ENSG00000150760,DOCK1,35,-0.2588,47,0.29581,41,0.09707
ENSG00000132334,PTPRE,65,1.13779,35,-0.3178,28,-1.0336
ENSG00000108010,GLRX3,28,-0.2423,36,0.25353,32,0.10360
ENSG00000176769,TCERG1L,43,1.28598,6,-2.1672,20,-0.7359
ENSG00000175470,PPP2R2D,49,0.46812,24,-0.8258,38,-0.1625
ENSG00000176171,BNIP3,222,-0.0212,131,-0.8574,249,0.32076
ENSG00000151640,DPYSL4,60,0.27355,53,0.00945,48,-0.2667
ENSG00000165752,STK32C,84,0.52628,38,-0.9131,63,-0.1969
ENSG00000171813,PWWP2B,51,0.82552,21,-0.8613,30,-0.5146
ENSG00000068383,INPP5A,54,-0.1871,45,-0.4409,66,0.34591
ENSG00000197177,ADGRA1,104,1.35669,34,-0.9946,42,-1.0391
ENSG00000171798,KNDC1,248,0.68368,84,-1.2762,172,-0.2689
ENSG00000130640,TUBGCP2,51,0.04437,44,-0.2137,51,0.04669
ENSG00000130643,CALY,457,1.05529,176,-0.8955,231,-0.7447
ENSG00000127884,ECHS1,141,-0.3597,128,-0.4124,194,0.49216
ENSG00000203772,SPRN,106,0.82861,34,-1.2780,66,-0.4154
ENSG00000177963,RIC8A,99,0.58919,60,-0.4373,67,-0.4057
ENSG00000142082,SIRT3,44,0.32778,33,-0.2498,35,-0.2128
ENSG00000185627,PSMD13,85,0.46534,50,-0.5534,65,-0.2416
ENSG00000185201,IFITM2,21,-1.9659,273,3.24690,34,-1.2828
ENSG00000142089,IFITM3,145,-1.5932,929,1.93986,315,-0.1150
ENSG00000182272,B4GALNT4,134,0.19980,84,-0.6114,125,0.03758
ENSG00000185187,SIGIRR,52,-1.0288,114,0.44861,106,0.64297
ENSG00000174915,PTDSS2,58,0.38101,51,0.03039,43,-0.3828
ENSG00000023191,RNH1,40,-0.4501,85,0.94480,47,-0.1203
ENSG00000174775,HRAS,139,-0.0238,173,0.34498,134,-0.1427
ENSG00000177030,DEAF1,159,-0.1611,148,-0.2269,185,0.24303
ENSG00000177156,TALDO1,68,-0.3442,99,0.36437,83,0.13697
ENSG00000177225,GATD1,53,0.06138,68,0.45513,47,-0.2824
ENSG00000184524,CEND1,360,0.46079,179,-0.8167,282,-0.1577
ENSG00000177542,SLC25A22,140,0.77939,40,-1.4991,92,-0.3213
ENSG00000177600,RPLP2,725,-0.9105,1883,0.88990,1234,0.28209
ENSG00000177666,PNPLA2,35,0.38211,46,0.73536,22,-0.7737
ENSG00000177697,CD151,55,-0.2748,130,1.29910,51,-0.5347
ENSG00000177700,POLR2L,287,-0.6943,399,0.00126,482,0.61148
ENSG00000177830,CHID1,84,0.19168,68,-0.2239,75,-0.0900
ENSG00000183020,AP2A2,263,0.81976,120,-0.7441,156,-0.5425
ENSG00000078902,TOLLIP,423,0.71929,149,-1.2046,284,-0.3204
ENSG00000174672,BRSK2,160,0.91408,75,-0.6501,87,-0.6701
ENSG00000182208,MOB2,51,0.46445,44,0.04128,36,-0.4720
ENSG00000184545,DUSP8,167,-0.1556,211,0.27197,180,0.01621
ENSG00000117984,CTSD,444,0.34294,381,-0.0152,342,-0.3244
ENSG00000214026,MRPL23,48,-0.3801,73,0.39511,60,0.15191
ENSG00000110651,CD81,476,-0.5659,727,0.26741,700,0.37649
ENSG00000269821,KCNQ1OT1,44,0.89178,34,0.15512,21,-0.9830
ENSG00000205531,NAP1L4,143,0.40814,55,-1.2336,121,-0.0030
ENSG00000167323,STIM1,165,1.21973,50,-1.1746,76,-0.8451
ENSG00000244734,HBB,9,-7.2032,7084,10.7206,0,-13.684
ENSG00000110148,CCKBR,60,1.01678,12,-1.8439,34,-0.5048
ENSG00000166311,SMPD1,69,0.59530,34,-0.7382,49,-0.3149
ENSG00000166313,APBB1,555,0.53046,267,-0.8263,413,-0.2245
ENSG00000132254,ARFIP2,73,0.68312,23,-1.3484,51,-0.2533
ENSG00000166333,ILK,53,-0.6271,104,0.62508,77,0.22941
ENSG00000166337,TAF10,164,-0.1655,215,0.33366,176,-0.0061
ENSG00000166340,TPP1,128,-0.6097,164,-0.0541,203,0.56589
ENSG00000166341,DCHS1,18,-0.8790,17,-0.8322,39,1.08571
ENSG00000175390,EIF3F,90,-0.4313,154,0.57611,113,0.09520
ENSG00000166402,TUB,53,0.42288,36,-0.3573,40,-0.2668
ENSG00000166441,RPL27A,387,-0.7724,881,0.78158,606,0.24817
ENSG00000166444,ST5,30,-0.6173,72,1.02772,39,-0.0387
ENSG00000175348,TMEM9B,94,0.21136,53,-0.7732,88,0.07472
ENSG00000175352,NRIP3,67,0.46507,35,-0.7404,52,-0.1837
ENSG00000184014,DENND5A,85,-0.3706,136,0.50778,103,0.08197
ENSG00000166471,TMEM41B,54,0.52207,53,0.31091,34,-0.6657
ENSG00000205339,IPO7,115,0.30495,81,-0.3482,96,-0.1535
ENSG00000133812,SBF2,39,0.10885,27,-0.5373,39,0.10127
ENSG00000255823,MTRNR2L8,1804,-1.0300,5074,0.92111,3336,0.34787
ENSG00000110315,RNF141,63,-0.6227,113,0.50663,92,0.29467
ENSG00000072952,MRVI1,24,-1.3294,86,1.00392,56,0.49274
ENSG00000198730,CTR9,36,-0.3108,54,0.42234,43,0.07686
ENSG00000110321,EIF4G2,274,-0.0704,322,0.21761,279,-0.0350
ENSG00000170242,USP47,65,0.32704,53,-0.1165,52,-0.2654
ENSG00000050165,DKK3,1327,0.82881,469,-1.1397,816,-0.4467
ENSG00000133816,MICAL2,60,0.91379,10,-2.2062,37,-0.3516
ENSG00000197702,PARVA,47,-0.5079,59,-0.0329,70,0.47006
ENSG00000187079,TEAD1,28,-0.7990,37,-0.1703,52,0.77361
ENSG00000133794,ARNTL,58,1.09105,14,-1.6106,30,-0.6195
ENSG00000148925,BTBD10,98,0.93426,30,-1.3036,56,-0.5181
ENSG00000197601,FAR1,59,0.50465,59,0.31887,38,-0.6518
ENSG00000262655,SPON1,27,-1.3447,46,-0.2497,76,1.23370
ENSG00000129083,COPB1,42,0.20607,38,-0.0342,36,-0.1817
ENSG00000129084,PSMA1,85,0.04658,81,-0.0503,83,-0.0221
ENSG00000110696,C11orf58,137,-0.1181,167,0.23891,144,-0.0015
ENSG00000110700,RPS13,525,-0.9386,1464,0.99248,893,0.23291
ENSG00000011405,PIK3C2A,86,-0.5625,80,-0.5358,139,0.71490
ENSG00000070081,NUCB2,60,0.50481,61,0.37627,37,-0.6835
ENSG00000129159,KCNC1,75,0.98557,12,-2.2382,44,-0.4205
ENSG00000129158,SERGEF,63,0.22747,52,-0.1599,55,-0.1500
ENSG00000134333,LDHA,256,0.36963,170,-0.4125,205,-0.1942
ENSG00000074319,TSG101,64,0.50999,63,0.33306,40,-0.6651
ENSG00000110786,PTPN5,123,1.14761,38,-1.1937,60,-0.7645
ENSG00000165973,NELL1,77,1.15667,33,-0.6727,35,-0.9214
ENSG00000091664,SLC17A6,88,1.13425,17,-1.9008,45,-0.6166
ENSG00000198168,SVIP,172,0.53682,87,-0.7344,126,-0.2571
ENSG00000187398,LUZP2,40,-0.2305,53,0.30434,45,0.06745
ENSG00000134343,ANO3,166,1.89495,18,-2.4013,51,-1.3402
ENSG00000176971,FIBIN,23,-0.9341,49,0.51454,42,0.53430
ENSG00000129151,BBOX1,15,-1.6527,19,-1.0148,55,1.77379
ENSG00000109881,CCDC34,105,1.46180,19,-1.8694,42,-0.9611
ENSG00000205213,LGR4,31,-0.2881,19,-1.0017,43,0.60858
ENSG00000148943,LIN7C,94,0.25083,41,-1.1451,88,0.13155
ENSG00000148950,IMMP1L,46,-0.1671,32,-0.6851,56,0.40743
ENSG00000109911,ELP4,27,-0.3723,27,-0.2355,37,0.43656
ENSG00000007372,PAX6,24,-0.8903,37,-0.0210,47,0.78056
ENSG00000049449,RCN1,92,0.10496,51,-0.8600,94,0.20134
ENSG00000149100,EIF3M,105,0.08950,124,0.34473,92,-0.2499
ENSG00000176102,CSTF3,37,0.55037,21,-0.5759,27,-0.3196
ENSG00000110422,HIPK3,37,-0.0986,69,0.97372,33,-0.4550
ENSG00000110427,KIAA1549L,298,0.97864,97,-1.1930,164,-0.5885
ENSG00000085063,CD59,306,-0.1169,286,-0.1955,344,0.19004
ENSG00000110429,FBXO3,112,0.76644,44,-1.0131,71,-0.4137
ENSG00000135363,LMO2,20,-1.3701,133,2.26741,33,-0.5603
ENSG00000135387,CAPRIN1,131,0.22844,95,-0.3592,116,-0.0749
ENSG00000121691,CAT,38,-0.6604,47,-0.1644,64,0.65615
ENSG00000110435,PDHX,74,0.61946,32,-0.9473,52,-0.2814
ENSG00000110436,SLC1A2,2876,-0.8328,2330,-0.9679,5821,1.08724
ENSG00000149090,PAMR1,31,-1.0796,41,-0.4043,72,1.09714
ENSG00000179431,FJX1,25,-0.2966,15,-0.9905,35,0.61355
ENSG00000166326,TRIM44,123,-0.0617,150,0.28238,123,-0.0752
ENSG00000110442,COMMD9,70,0.31264,67,0.13943,54,-0.3652
ENSG00000148948,LRRC4C,91,0.73639,34,-1.0983,60,-0.3622
ENSG00000166181,API5,125,1.17187,60,-0.4744,54,-1.0088
ENSG00000149084,HSD17B12,83,-0.5491,101,-0.1072,128,0.53764
ENSG00000187479,C11orf96,34,-1.2734,303,3.34283,26,-1.9165
ENSG00000151348,EXT2,37,0.28553,27,-0.2824,31,-0.1589
ENSG00000175274,TP53I11,162,1.04523,56,-1.0698,84,-0.6875
ENSG00000019505,SYT13,291,1.33697,60,-1.7194,129,-0.8556
ENSG00000175264,CHST1,277,0.46188,115,-1.0874,222,-0.0893
ENSG00000205106,LINC02716,26,-0.3597,16,-0.9691,37,0.66585
ENSG00000121671,CRY2,153,0.98721,75,-0.5402,77,-0.7846
ENSG00000121653,MAPK8IP1,407,-0.0540,328,-0.3864,446,0.20355
ENSG00000121680,PEX16,36,-0.3205,60,0.63726,41,-0.0365
ENSG00000149091,DGKZ,518,0.29442,301,-0.6733,452,-0.0353
ENSG00000175224,ATG13,100,0.44405,92,0.16367,68,-0.5093
ENSG00000175220,ARHGAP1,74,0.37509,48,-0.4231,59,-0.1959
ENSG00000175216,CKAP5,132,0.74826,68,-0.6065,81,-0.5115
ENSG00000134569,LRP4,42,-1.1222,70,-0.0790,98,0.98786
ENSG00000149179,C11orf49,142,0.60687,86,-0.4187,95,-0.4303
ENSG00000149182,ARFGAP2,154,0.64493,76,-0.7194,104,-0.3707
ENSG00000134575,ACP2,55,0.72439,27,-0.6680,34,-0.4675
ENSG00000110514,MADD,224,0.65399,102,-0.8361,152,-0.3462
ENSG00000165916,PSMC3,220,0.37261,172,-0.1500,169,-0.2968
ENSG00000149187,CELF1,262,1.17846,98,-0.8779,120,-0.8806
ENSG00000213619,NDUFS3,137,0.15628,96,-0.4694,130,0.03324
ENSG00000110536,PTPMT1,53,-0.4914,61,-0.1414,78,0.50252
ENSG00000172247,C1QTNF4,359,0.54856,272,-0.0924,239,-0.4986
ENSG00000109919,MTCH2,71,0.24610,50,-0.3847,62,-0.0829
ENSG00000149177,PTPRJ,49,1.09887,13,-1.3683,25,-0.6746
ENSG00000149136,SSRP1,80,0.61830,54,-0.2196,51,-0.5174
ENSG00000186907,RTN4RL2,118,1.36165,24,-1.7376,51,-0.8783
ENSG00000134809,TIMM10,28,-0.5597,32,-0.2031,44,0.58678
ENSG00000156587,UBE2L6,44,-0.6436,68,0.22250,69,0.46358
ENSG00000149131,SERPING1,21,-1.1987,109,1.91794,34,-0.3350
ENSG00000166793,YPEL4,53,0.82068,39,0.02542,28,-0.8391
ENSG00000156599,ZDHHC5,40,0.75931,40,0.52178,19,-1.0483
ENSG00000156603,MED19,64,0.77582,45,-0.0704,35,-0.7461
ENSG00000213593,TMX2,94,-0.1909,91,-0.1833,111,0.25300
ENSG00000211450,SELENOH,240,0.42409,139,-0.6017,189,-0.1851
ENSG00000198561,CTNND1,46,-0.1881,95,1.11106,42,-0.4702
ENSG00000186660,ZFP91,59,-0.0308,82,0.53357,55,-0.2392
ENSG00000110048,OSBP,49,0.45087,33,-0.3556,37,-0.2954
ENSG00000166902,MRPL16,34,-0.3217,48,0.30162,42,0.14977
