Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000143819,EPHX1,52,0.00823,42,-0.3296,35,-0.6109,104,1.18855,56,0.12384,29,-0.8821,37,-0.5149,55,0.11770
ENSG00000143811,PYCR2,37,0.28854,27,-0.2341,64,1.22789,40,0.40449,26,-0.3001,33,0.08799,9,-1.7954,22,-0.5974
ENSG00000163041,H3F3A,128,-0.0558,107,-0.3337,101,-0.4254,215,0.81587,163,0.34183,156,0.27008,112,-0.2716,104,-0.4263
ENSG00000182827,ACBD3,23,-0.2669,43,0.76632,36,0.49898,54,1.17902,16,-0.7538,14,-0.9783,23,-0.2069,16,-0.8917
ENSG00000143799,PARP1,91,0.34938,67,-0.1381,90,0.32622,116,0.75618,72,-0.0371,60,-0.3284,38,-1.0390,64,-0.2441
ENSG00000203685,STUM,70,-0.8154,185,0.74768,104,-0.2106,130,0.15266,94,-0.3619,54,-1.2192,166,0.56309,130,0.18547
ENSG00000143772,ITPKB,17,-1.5292,20,-1.3195,16,-1.5941,178,2.56212,70,0.67981,25,-0.9291,21,-1.1879,34,-0.5225
ENSG00000143801,PSEN2,49,1.92546,30,0.99763,16,-0.0063,12,-0.5435,4,-1.9141,11,-0.5531,10,-0.8103,8,-1.1869
ENSG00000163050,COQ8A,90,1.12965,48,0.04393,83,0.96708,26,-0.8775,17,-1.5291,49,0.08977,40,-0.2380,33,-0.6256
ENSG00000143776,CDC42BPA,49,-0.3504,98,0.78233,84,0.50733,85,0.54092,46,-0.4581,54,-0.2122,51,-0.2839,43,-0.6381
ENSG00000143740,SNAP47,116,0.46047,80,-0.1495,128,0.61843,73,-0.3061,49,-0.9279,61,-0.5776,119,0.49547,83,-0.1007
ENSG00000081692,JMJD4,23,-0.5200,42,0.39443,62,1.09169,37,0.20052,14,-1.2948,25,-0.4082,42,0.39515,24,-0.5110
ENSG00000143761,ARF1,577,0.62258,530,0.47755,697,0.95235,238,-0.8116,188,-1.1684,399,0.00704,312,-0.3846,317,-0.4053
ENSG00000143793,C1orf35,19,0.20449,27,0.75128,17,0.00285,17,-0.0595,11,-0.6404,23,0.44675,13,-0.3751,13,-0.4382
ENSG00000162910,MRPL55,169,0.26870,146,0.03654,110,-0.4226,168,0.25845,109,-0.4276,91,-0.7127,93,-0.6818,201,0.66593
ENSG00000143774,GUK1,732,-0.1454,671,-0.2847,592,-0.4810,814,0.02509,1011,0.38330,604,-0.4519,558,-0.5737,1114,0.64610
ENSG00000154370,TRIM11,20,0.13314,26,0.59481,29,0.81201,11,-0.7968,12,-0.5923,20,0.20546,14,-0.3633,15,-0.3564
ENSG00000168159,RNF187,393,-0.2517,636,0.53957,381,-0.3021,605,0.45359,352,-0.4245,275,-0.8132,576,0.37267,459,-0.0009
ENSG00000116574,RHOU,6,-2.8414,20,-1.0281,21,-0.9897,144,2.43575,75,1.09221,10,-2.0407,47,0.27249,16,-1.5068
ENSG00000168118,RAB4A,56,-0.5053,118,0.71589,84,0.14213,72,-0.1106,56,-0.5102,77,0.00233,95,0.35645,67,-0.2488
ENSG00000154429,CCSAP,100,0.53137,94,0.42825,94,0.42537,70,-0.0549,31,-1.3032,63,-0.2269,45,-0.7381,78,0.12403
ENSG00000069248,NUP133,42,0.93852,28,0.23356,41,0.89445,17,-0.5437,15,-0.7209,34,0.55921,8,-1.5767,15,-0.7546
ENSG00000143641,GALNT2,45,0.54356,31,-0.0652,45,0.56471,37,0.24121,20,-0.7070,31,-0.0499,35,0.11939,22,-0.6285
ENSG00000177614,PGBD5,235,1.05039,163,0.41667,231,1.01895,44,-1.6207,42,-1.6940,153,0.30682,106,-0.2866,83,-0.7394
ENSG00000135744,AGT,49,-1.3798,58,-1.1181,29,-2.1509,400,2.24175,180,0.68510,93,-0.3987,71,-0.8041,96,-0.3798
ENSG00000119280,C1orf198,17,-1.1976,30,-0.3584,20,-0.9977,83,1.33563,82,1.31484,21,-0.8853,36,-0.0807,26,-0.6453
ENSG00000173409,ARV1,35,0.54521,24,-0.0464,41,0.85890,12,-1.0612,19,-0.4002,37,0.64171,12,-1.1421,21,-0.2555
ENSG00000116906,GNPAT,73,0.31513,66,0.15988,57,-0.0911,86,0.59732,22,-1.5018,69,0.23046,62,0.05462,52,-0.2497
ENSG00000135766,EGLN1,73,0.28944,56,-0.1543,69,0.18958,86,0.55398,40,-0.6818,75,0.33852,56,-0.1453,48,-0.4161
ENSG00000116918,TSNAX,49,-0.6956,94,0.34232,90,0.25529,81,0.08720,45,-0.8430,57,-0.4729,103,0.49423,85,0.19945
ENSG00000116991,SIPA1L2,23,-0.1047,26,0.07651,18,-0.4791,27,0.16210,12,-1.0503,26,0.11044,42,0.88431,23,-0.0945
ENSG00000135778,NTPCR,40,-0.5024,81,0.63520,38,-0.5725,53,-0.0778,63,0.20043,52,-0.0945,74,0.46982,48,-0.2386
ENSG00000135749,PCNX2,63,0.10636,114,1.12223,75,0.39508,54,-0.1485,17,-1.8997,54,-0.1568,66,0.17934,44,-0.5032
ENSG00000135750,KCNK1,156,0.71607,73,-0.5206,280,1.81496,63,-0.7499,44,-1.2931,86,-0.2635,75,-0.4787,68,-0.6987
ENSG00000183780,SLC35F3,5,-2.0805,51,1.55817,25,0.30050,15,-0.4584,12,-0.8773,8,-1.4668,53,1.66301,8,-1.4466
ENSG00000168275,COA6,44,-0.0220,60,0.48737,50,0.19055,23,-1.0175,34,-0.4078,46,0.04827,26,-0.8480,59,0.53509
ENSG00000059588,TARBP1,70,1.66555,36,0.46108,26,-0.0590,29,0.12442,10,-1.5102,27,0.00163,20,-0.5152,13,-1.2310
ENSG00000168264,IRF2BP2,56,-0.2483,61,-0.0919,80,0.33112,116,0.97315,64,-0.0233,52,-0.3511,52,-0.3566,52,-0.3882
ENSG00000173726,TOMM20,307,0.05163,506,0.90162,448,0.68625,298,0.00492,165,-0.9271,259,-0.2230,189,-0.7171,251,-0.3033
ENSG00000054267,ARID4B,38,0.22811,36,0.11524,34,0.05473,60,0.98378,33,-0.0240,28,-0.2471,31,-0.1179,19,-0.9114
ENSG00000152904,GGPS1,20,-0.3805,20,-0.3794,32,0.41910,26,0.07582,21,-0.2957,19,-0.4057,39,0.73036,24,-0.0634
ENSG00000168243,GNG4,97,1.77188,17,-1.1083,17,-1.1455,27,-0.4608,28,-0.4083,89,1.59638,20,-0.9252,14,-1.5813
ENSG00000077585,GPR137B,33,0.64454,17,-0.4030,11,-1.0945,24,0.13560,19,-0.2745,15,-0.5731,30,0.48544,25,0.25321
ENSG00000086619,ERO1B,62,2.24350,21,0.22312,17,-0.0901,20,0.15772,11,-0.8072,16,-0.1955,5,-1.9660,6,-1.7701
ENSG00000116977,LGALS8,62,0.64314,64,0.68408,83,1.15873,40,-0.1017,22,-1.0168,26,-0.7583,13,-1.7426,35,-0.3424
ENSG00000077522,ACTN2,7,-3.0243,95,0.97185,77,0.61356,89,0.86124,41,-0.4086,6,-3.2706,102,1.10556,31,-0.9154
ENSG00000198626,RYR2,36,-0.5973,60,0.23722,82,0.75597,52,-0.0115,17,-1.6828,28,-0.9822,100,1.11223,47,-0.1843
ENSG00000133019,CHRM3,68,0.97870,44,0.23824,58,0.69692,24,-0.7184,19,-1.0978,49,0.40016,20,-0.9615,30,-0.4032
ENSG00000155816,FMN2,30,-0.3438,55,0.62017,45,0.27619,28,-0.4492,22,-0.8008,46,0.31249,25,-0.6505,44,0.28892
ENSG00000182901,RGS7,69,1.02833,22,-0.8111,51,0.50160,24,-0.6874,12,-1.6701,43,0.21819,41,0.14132,37,-0.0014
ENSG00000091483,FH,75,1.06824,37,-0.1434,53,0.46007,29,-0.4972,22,-0.9453,42,0.09332,24,-0.7704,39,-0.0551
ENSG00000054277,OPN3,18,-0.3656,59,1.69317,45,1.17685,16,-0.4886,12,-0.9086,9,-1.3187,17,-0.4499,13,-0.9662
ENSG00000203668,CHML,5,-2.0482,39,1.23755,21,0.21586,30,0.77462,8,-1.2661,5,-1.7974,30,0.79559,15,-0.4031
ENSG00000143702,CEP170,77,0.92922,58,0.43801,53,0.30756,49,0.16608,24,-0.9276,39,-0.1767,43,-0.0256,27,-0.8682
ENSG00000054282,SDCCAG8,39,0.74628,17,-0.5679,14,-0.8789,30,0.32953,25,0.04390,32,0.39537,18,-0.5370,24,-0.0623
ENSG00000117020,AKT3,209,0.76137,118,-0.1836,179,0.49540,72,-0.9627,62,-1.1758,90,-0.6138,160,0.30441,152,0.25501
ENSG00000179456,ZBTB18,399,1.02390,226,0.05289,405,1.05123,76,-1.6379,96,-1.2801,290,0.47081,119,-0.9475,177,-0.3732
ENSG00000035687,ADSS,48,-0.3753,81,0.47433,96,0.77116,83,0.51820,46,-0.4295,38,-0.7199,58,-0.0510,47,-0.4462
ENSG00000203667,COX20,88,-0.0232,59,-0.6591,44,-1.1048,113,0.39399,89,-0.0035,129,0.61363,90,0.01003,96,0.12759
ENSG00000153187,HNRNPU,222,0.21313,219,0.18841,287,0.64352,204,0.07196,141,-0.5198,169,-0.2335,185,-0.0814,164,-0.3098
ENSG00000185420,SMYD3,37,0.51859,40,0.61893,31,0.19916,20,-0.5062,19,-0.5775,29,0.12020,14,-0.9862,27,0.01844
ENSG00000162852,CNST,48,0.07789,76,0.84057,50,0.11921,31,-0.6310,24,-0.9983,28,-0.7932,56,0.30405,51,0.19501
ENSG00000143653,SCCPDH,99,0.74626,68,0.11510,105,0.85495,72,0.21434,38,-0.7946,36,-0.8915,48,-0.4276,51,-0.3705
ENSG00000259823,LYPD8,23,0.70350,6,-1.4467,21,0.55673,1,-3.9418,12,-0.3581,29,1.11038,11,-0.4201,16,0.11923
ENSG00000175137,SH3BP5L,22,-0.1141,27,0.18099,44,1.00672,31,0.39692,11,-1.2278,19,-0.3816,37,0.69404,13,-1.0151
ENSG00000171163,ZNF692,13,-0.3086,17,0.12687,24,0.67132,35,1.33570,9,-0.9401,12,-0.4365,10,-0.7216,12,-0.5193
ENSG00000035115,SH3YL1,35,0.65038,23,0.00558,25,0.08679,14,-0.7294,18,-0.3768,12,-0.9739,6,-1.8889,38,0.95782
ENSG00000143727,ACP1,80,-0.0723,103,0.33061,122,0.61883,79,-0.1066,45,-0.9692,68,-0.3305,86,0.03642,87,0.05419
ENSG00000189292,ALKAL2,30,0.97002,27,0.77588,45,1.73730,0,-5.7273,4,-2.2425,13,-0.4135,3,-2.5529,15,-0.2098
ENSG00000151353,TMEM18,48,0.82227,47,0.77127,55,1.06473,29,-0.0181,29,0.01178,22,-0.4466,10,-1.6666,12,-1.4924
ENSG00000186487,MYT1L,180,0.24867,185,0.29943,177,0.22313,102,-0.6562,74,-1.1422,156,0.01268,167,0.12321,175,0.23115
ENSG00000032389,EIPR1,74,0.30668,50,-0.3035,107,0.93912,40,-0.6663,42,-0.5735,47,-0.4225,79,0.42588,55,-0.1817
ENSG00000171853,TRAPPC12,48,0.19313,38,-0.1671,77,1.00271,40,-0.0869,33,-0.3899,51,0.28718,28,-0.6477,33,-0.4210
ENSG00000182551,ADI1,55,0.33289,48,0.10243,28,-0.7554,70,0.73318,40,-0.2035,33,-0.4945,47,0.06882,42,-0.1097
ENSG00000171865,RNASEH1,21,-0.4972,39,0.51136,32,0.17786,26,-0.1858,19,-0.6558,33,0.20346,17,-0.8033,36,0.43302
ENSG00000171863,RPS7,355,-0.0969,222,-0.8312,259,-0.5965,477,0.38986,534,0.58055,366,-0.0435,255,-0.6201,460,0.38526
ENSG00000232044,SILC1,42,0.81252,33,0.41708,20,-0.3702,16,-0.7628,36,0.52335,13,-0.9929,29,0.19363,21,-0.3444
ENSG00000151692,RNF144A,34,1.34149,5,-1.5759,20,0.39993,31,1.17978,8,-1.0811,21,0.51900,2,-3.1221,9,-0.8713
ENSG00000115738,ID2,27,-1.1150,85,0.70714,66,0.28387,59,0.10241,54,-0.0403,27,-1.0883,83,0.67185,49,-0.2328
ENSG00000134313,KIDINS220,127,0.04328,217,0.94887,152,0.33136,133,0.12181,63,-1.0434,113,-0.1521,115,-0.1135,97,-0.4396
ENSG00000143797,MBOAT2,47,-0.1093,72,0.56824,46,-0.1502,59,0.24034,30,-0.8328,40,-0.3809,65,0.40520,49,-0.0634
ENSG00000151693,ASAP2,11,-1.6983,44,0.41505,8,-2.0720,71,1.27451,18,-0.9490,6,-2.4742,66,1.13164,40,0.30724
ENSG00000119185,ITGB1BP1,59,-0.6708,127,0.55759,79,-0.2157,90,-0.0169,63,-0.5753,67,-0.4655,90,-0.0111,120,0.54295
ENSG00000119203,CPSF3,8,-1.3024,37,1.18786,25,0.50875,19,0.09838,11,-0.7887,29,0.73108,6,-1.5580,15,-0.3699
ENSG00000134330,IAH1,34,-0.2365,27,-0.5890,77,1.15195,37,-0.0789,25,-0.6875,54,0.52236,26,-0.6535,36,-0.1364
ENSG00000151694,ADAM17,21,0.45813,19,0.27143,16,-0.0230,34,1.30468,11,-0.5309,13,-0.3118,10,-0.7211,10,-0.8688
ENSG00000134308,YWHAQ,315,0.02540,313,0.01478,501,0.80716,344,0.17250,227,-0.4943,253,-0.3231,234,-0.4488,301,-0.0539
ENSG00000115756,HPCAL1,259,0.20633,206,-0.1674,415,1.01648,244,0.11115,140,-0.7701,124,-0.9610,232,0.02569,217,-0.0909
ENSG00000115758,ODC1,48,1.15345,18,-0.4524,35,0.58094,22,-0.1429,16,-0.6209,19,-0.3535,17,-0.5666,22,-0.2162
ENSG00000143870,PDIA6,79,0.58148,54,-0.0557,64,0.23743,73,0.44995,44,-0.3564,55,-0.0131,62,0.17293,34,-0.8343
ENSG00000162975,KCNF1,87,-1.0137,268,0.80324,135,-0.3241,206,0.35556,96,-0.8525,49,-1.8604,375,1.42305,138,-0.3328
ENSG00000134318,ROCK2,159,0.78638,101,0.02786,156,0.75834,72,-0.4993,29,-1.8834,79,-0.3650,60,-0.7955,119,0.33865
ENSG00000169006,NTSR2,36,-0.8803,39,-0.7482,14,-2.2684,128,1.19686,89,0.55484,50,-0.3683,44,-0.5886,86,0.57788
ENSG00000134324,LPIN1,58,0.54826,51,0.32095,57,0.52320,38,-0.1645,28,-0.6364,41,-0.0359,19,-1.1773,42,0.00068
ENSG00000071575,TRIB2,25,-0.7607,75,1.06405,29,-0.5214,63,0.76811,18,-1.1951,18,-1.2166,65,0.79742,34,-0.3110
ENSG00000162981,LRATD1,96,1.53343,13,-1.7085,67,0.85319,13,-1.6743,17,-1.2941,54,0.48985,15,-1.5443,43,0.11769
ENSG00000151779,NBAS,50,0.65296,48,0.58844,39,0.26028,40,0.28916,15,-1.1803,41,0.33641,30,-0.1738,19,-0.9808
ENSG00000079785,DDX1,126,0.46763,139,0.63684,149,0.76055,68,-0.5188,56,-0.8191,89,-0.0925,74,-0.3980,75,-0.4082
ENSG00000197872,FAM49A,135,-0.0687,185,0.45374,252,0.99426,97,-0.5919,53,-1.4911,165,0.26165,104,-0.4771,137,-0.0517
ENSG00000163032,VSNL1,1015,-0.1430,1217,0.15208,1723,0.73921,787,-0.5447,480,-1.3045,788,-0.5445,1308,0.27122,1330,0.34751
ENSG00000240857,RDH14,17,-0.6907,27,0.03687,52,1.17968,21,-0.3484,11,-1.2743,19,-0.5081,51,1.13943,18,-0.6006
ENSG00000068697,LAPTM4A,51,-0.4733,83,0.28550,70,0.00350,112,0.79589,57,-0.3052,45,-0.6813,61,-0.1982,73,0.08916
ENSG00000055917,PUM2,82,-0.0434,82,-0.0533,79,-0.0993,91,0.12465,58,-0.5961,95,0.19782,110,0.43931,81,-0.0765
ENSG00000143878,RHOB,356,0.99550,165,-0.2978,162,-0.3269,284,0.59812,192,-0.0470,175,-0.1962,132,-0.6426,159,-0.3995
ENSG00000119782,FKBP1B,82,-0.0427,102,0.31822,117,0.54997,56,-0.6397,43,-1.0304,66,-0.3716,76,-0.1526,106,0.45287
ENSG00000115128,SF3B6,102,0.27640,72,-0.2805,114,0.47192,79,-0.1283,70,-0.3173,99,0.22722,84,-0.0277,76,-0.2218
ENSG00000219626,FAM228B,18,-0.0748,11,-0.7746,7,-1.3612,40,1.28925,22,0.29922,10,-0.9183,22,0.28403,18,-0.0357
ENSG00000198399,ITSN2,21,-0.4010,53,1.17561,32,0.27327,23,-0.2438,19,-0.5241,15,-0.9276,21,-0.3544,28,0.11192
ENSG00000084676,NCOA1,112,0.53779,88,0.13757,94,0.24341,60,-0.4848,51,-0.7186,67,-0.3012,93,0.21778,82,0.02313
ENSG00000184924,PTRHD1,70,0.66658,30,-0.7167,42,-0.1872,49,0.06200,42,-0.1593,37,-0.3809,63,0.48435,45,-0.0840
ENSG00000138031,ADCY3,40,0.19932,68,1.10039,71,1.18644,39,0.13613,20,-0.8681,20,-0.8472,24,-0.6365,18,-1.1031
ENSG00000115137,DNAJC27,27,0.59002,21,0.20864,23,0.30210,11,-0.7909,7,-1.4858,12,-0.6303,12,-0.6433,28,0.73951
ENSG00000084710,EFR3B,120,-0.0414,200,0.81116,175,0.57538,116,-0.0989,63,-1.0538,112,-0.1564,90,-0.4997,117,-0.0917
ENSG00000138101,DTNB,82,0.22690,108,0.68607,100,0.55294,56,-0.3880,28,-1.4459,67,-0.0951,36,-1.0491,83,0.27716
ENSG00000084731,KIF3C,391,0.20308,347,0.00608,404,0.25706,355,0.04609,189,-0.9464,233,-0.6251,436,0.38440,377,0.16209
ENSG00000084733,RAB10,99,0.49806,126,0.91462,75,0.03986,59,-0.3366,60,-0.3139,65,-0.1888,54,-0.4872,60,-0.3487
ENSG00000157833,GAREM2,9,-1.4480,18,-0.4523,2,-3.4863,27,0.17614,22,-0.1709,24,-0.0463,29,0.28363,44,1.20866
ENSG00000084754,HADHA,38,-0.4579,53,0.05940,38,-0.4851,100,1.13598,57,0.17956,48,-0.1191,39,-0.4308,44,-0.2680
ENSG00000138029,HADHB,22,-1.3795,35,-0.6623,33,-0.7569,94,0.94239,55,0.04964,42,-0.3865,66,0.33551,68,0.44714
ENSG00000138018,SELENOI,34,-0.4588,81,0.94611,77,0.86245,25,-0.9357,24,-0.9939,37,-0.3287,68,0.64259,34,-0.5511
ENSG00000213699,SLC35F6,29,0.06051,33,0.27695,17,-0.7997,27,-0.0271,10,-1.5458,13,-1.1964,33,0.29539,44,0.92129
ENSG00000157851,DPYSL5,7,-2.1166,33,0.23168,10,-1.5862,102,2.35165,35,0.30196,6,-2.2800,36,0.35768,15,-1.0967
ENSG00000084764,MAPRE3,231,-0.2585,480,0.96454,376,0.53870,223,-0.3139,147,-0.9688,243,-0.1798,262,-0.0582,242,-0.2138
ENSG00000119777,TMEM214,11,-1.1081,46,1.26498,15,-0.5877,21,-0.0511,23,0.09016,12,-0.9564,37,0.86811,16,-0.5213
ENSG00000228474,OST4,186,0.20184,97,-0.8268,112,-0.6081,196,0.29571,186,0.20987,191,0.25221,126,-0.4183,191,0.28498
ENSG00000138028,CGREF1,103,0.75763,78,0.29586,117,0.97936,26,-1.4213,35,-0.9845,59,-0.1553,74,0.19576,48,-0.5359
ENSG00000138073,PREB,31,-0.0103,41,0.46099,38,0.36579,29,-0.0815,16,-1.0088,34,0.14783,32,0.08568,28,-0.1820
ENSG00000138074,SLC5A6,29,0.88808,31,0.96719,13,-0.4656,25,0.60174,18,0.04508,8,-1.1502,7,-1.2882,12,-0.6169
ENSG00000138085,ATRAID,48,0.75467,24,-0.3421,35,0.25933,33,0.13228,25,-0.2812,38,0.36102,14,-1.1480,27,-0.1886
ENSG00000115194,SLC30A3,114,0.16872,219,1.29520,196,1.08977,26,-2.0976,16,-2.8098,76,-0.4944,89,-0.2424,97,-0.1132
ENSG00000115204,MPV17,43,-0.1884,59,0.31684,48,-0.0218,55,0.21886,52,0.13389,40,-0.3047,41,-0.2422,48,-0.0042
ENSG00000115211,EIF2B4,21,-0.7866,35,0.00505,27,-0.4039,73,1.28031,19,-0.8851,11,-1.7482,51,0.64199,37,0.13863
ENSG00000115234,SNX17,99,-0.0656,123,0.29279,120,0.25661,90,-0.2104,79,-0.4181,74,-0.5217,165,0.79560,87,-0.2924
ENSG00000163795,ZNF513,25,0.53689,40,1.37317,12,-0.5923,21,0.27849,14,-0.4009,22,0.28534,11,-0.6956,8,-1.3098
ENSG00000115241,PPM1G,74,0.73977,53,0.17621,52,0.15385,55,0.23569,24,-1.0380,32,-0.5977,59,0.35305,39,-0.3626
ENSG00000115216,NRBP1,66,0.41139,66,0.42034,80,0.74991,44,-0.2381,29,-0.9041,35,-0.6011,38,-0.4803,52,0.01184
ENSG00000138002,IFT172,29,0.61332,29,0.57586,26,0.42506,13,-0.6562,17,-0.2878,18,-0.1467,11,-0.8831,19,-0.1267
ENSG00000115226,FNDC4,63,-0.4308,98,0.28765,49,-0.8043,95,0.23481,70,-0.2504,75,-0.1463,59,-0.5194,115,0.65941
ENSG00000243943,ZNF512,48,0.97379,27,-0.0269,28,0.04537,53,1.12830,28,0.05344,11,-1.3162,12,-1.2691,18,-0.6635
ENSG00000198522,GPN1,14,-0.9219,19,-0.5001,26,0.04763,44,0.92407,6,-2.0382,26,0.04443,55,1.30210,20,-0.4654
ENSG00000119760,SUPT7L,62,0.56980,62,0.56411,60,0.49737,48,0.13518,24,-0.9295,38,-0.2520,47,0.11535,28,-0.7997
ENSG00000163798,SLC4A1AP,40,-0.1688,50,0.21723,68,0.72711,38,-0.2453,25,-0.8607,52,0.26164,39,-0.1952,42,-0.0776
ENSG00000243147,MRPL33,85,0.88979,20,-1.4453,53,0.09974,42,-0.2863,38,-0.4352,69,0.53125,31,-0.7445,57,0.22165
ENSG00000158019,BABAM2,44,0.18305,48,0.32332,91,1.46009,24,-0.7461,24,-0.7682,36,-0.1148,38,-0.0634,24,-0.8538
ENSG00000075426,FOSL2,31,0.41187,25,0.07298,26,0.10087,20,-0.3105,8,-1.5800,22,-0.1285,30,0.33014,28,0.24453
ENSG00000213639,PPP1CB,301,0.30041,326,0.42950,305,0.31879,210,-0.2856,199,-0.3673,263,0.07401,259,0.05132,198,-0.4264
ENSG00000163811,WDR43,14,-0.2138,22,0.50237,22,0.45427,22,0.51038,12,-0.4496,14,-0.2345,17,0.08437,11,-0.6065
ENSG00000115295,CLIP4,71,0.76935,30,-0.6408,45,-0.0054,52,0.25166,40,-0.1774,43,-0.0626,43,-0.0639,40,-0.2232
ENSG00000119801,YPEL5,151,0.19447,169,0.38123,155,0.22994,127,-0.0957,79,-0.8437,112,-0.2981,162,0.30197,128,-0.0924
ENSG00000213626,LBH,46,1.35996,10,-1.1514,10,-1.1317,14,-0.6199,9,-1.2461,36,0.91693,7,-1.6559,28,0.55371
ENSG00000013016,EHD3,120,-0.0086,148,0.33166,195,0.80150,94,-0.3954,71,-0.8478,65,-0.9633,140,0.23600,128,0.09945
ENSG00000162961,DPY30,36,-0.1870,44,0.11571,44,0.12537,52,0.39829,39,-0.0753,46,0.22319,32,-0.3481,36,-0.2149
ENSG00000021574,SPAST,22,-0.4647,32,0.13385,37,0.34604,39,0.42149,15,-1.0670,30,0.00063,43,0.61591,25,-0.3071
ENSG00000119820,YIPF4,62,0.16862,74,0.44516,75,0.48542,58,0.04406,40,-0.5445,42,-0.4692,46,-0.3253,54,-0.0540
ENSG00000115760,BIRC6,40,0.50570,40,0.51929,23,-0.3785,34,0.22000,24,-0.3062,25,-0.2549,40,0.50318,19,-0.7479
ENSG00000119812,FAM98A,11,-2.5332,101,0.86503,83,0.52837,60,0.00227,45,-0.4611,26,-1.3239,119,1.15876,49,-0.3762
ENSG00000260025,CRIM1-DT,29,-0.3361,36,0.00598,53,0.63726,36,0.01865,23,-0.6714,45,0.38012,29,-0.3367,35,-0.0147
ENSG00000150938,CRIM1,40,-0.4272,86,0.84575,42,-0.3324,77,0.66031,39,-0.4471,40,-0.4013,52,0.00269,45,-0.2428
ENSG00000171055,FEZ2,79,0.20559,73,0.07594,114,0.83125,55,-0.3822,34,-1.1007,56,-0.3359,77,0.16248,69,-0.0166
ENSG00000115808,STRN,22,0.01487,31,0.58546,16,-0.5096,46,1.26412,27,0.36045,17,-0.3535,9,-1.3810,14,-0.7512
ENSG00000008869,HEATR5B,20,0.24348,41,1.50617,16,-0.0677,16,-0.1063,3,-2.5711,13,-0.4568,11,-0.6895,17,0.00208
ENSG00000152133,GPATCH11,14,-0.3887,16,-0.1516,38,1.29736,16,-0.1985,15,-0.3186,17,-0.1029,12,-0.5854,17,-0.1374
ENSG00000055332,EIF2AK2,28,-0.5368,52,0.47426,36,-0.1223,29,-0.4819,26,-0.6332,34,-0.2332,53,0.50574,47,0.34397
ENSG00000218739,CEBPZOS,22,-0.7234,18,-1.0795,58,0.80998,28,-0.3622,22,-0.7532,33,-0.1459,61,0.90259,40,0.18708
ENSG00000115816,CEBPZ,18,0.17437,39,1.49360,12,-0.5013,17,0.01262,17,0.03233,17,0.05243,4,-2.0772,12,-0.5210
ENSG00000115828,QPCT,27,0.35070,27,0.34713,38,0.91788,9,-1.3925,10,-1.1455,14,-0.6514,23,0.07117,24,0.18801
ENSG00000119787,ATL2,36,0.24210,52,0.86809,46,0.63341,23,-0.4529,15,-1.0967,31,0.01141,23,-0.4543,26,-0.2974
ENSG00000143889,HNRNPLL,55,0.50500,38,-0.0906,57,0.58926,50,0.37481,21,-1.0016,20,-1.0823,28,-0.5695,46,0.25551
ENSG00000115875,SRSF7,74,0.44463,64,0.20250,68,0.31907,57,0.00903,32,-0.8614,46,-0.3181,84,0.66958,41,-0.5755
ENSG00000188010,MORN2,36,-0.2936,43,-0.0399,33,-0.4624,31,-0.5438,40,-0.1321,43,-0.0263,43,-0.0173,62,0.68845
ENSG00000115904,SOS1,24,0.35854,52,1.78936,15,-0.3104,21,0.18150,9,-1.1707,15,-0.3735,10,-0.9040,12,-0.7970
ENSG00000011566,MAP4K3,52,0.59155,54,0.64566,59,0.80409,31,-0.2299,17,-1.1811,20,-0.9418,30,-0.3220,32,-0.2088
ENSG00000231312,MAP4K3-DT,12,-0.7208,26,0.56453,23,0.32702,12,-0.6585,15,-0.3255,15,-0.3060,17,-0.1129,23,0.43347
ENSG00000152154,TMEM178A,109,-0.6640,212,0.40062,199,0.29462,198,0.28487,104,-0.7369,67,-1.4147,216,0.43292,196,0.30738
ENSG00000183023,SLC8A1,130,0.55782,125,0.48883,125,0.49431,106,0.21441,43,-1.1983,62,-0.6295,88,-0.0926,78,-0.3068
ENSG00000162878,PKDCC,24,0.22786,15,-0.4741,34,0.83991,23,0.15087,9,-1.3088,10,-1.0868,28,0.49649,22,0.07652
ENSG00000115944,COX7A2L,70,-1.5434,232,0.33941,201,0.09969,213,0.20118,155,-0.3150,119,-0.7313,221,0.25615,244,0.49684
ENSG00000057935,MTA3,117,1.46927,18,-1.5902,58,0.23901,20,-1.4202,24,-1.1630,61,0.30965,57,0.21753,49,-0.0530
ENSG00000138036,DYNC2LI1,20,0.09862,21,0.21898,37,1.15500,11,-0.7993,14,-0.4817,28,0.66124,14,-0.3792,11,-0.8686
ENSG00000138095,LRPPRC,114,0.21575,111,0.17618,134,0.48211,92,-0.1302,49,-1.1170,73,-0.5007,120,0.30640,103,0.05422
ENSG00000138032,PPM1B,42,-0.4756,43,-0.4257,84,0.65242,99,0.94553,57,0.00974,52,-0.1327,50,-0.2068,41,-0.5604
ENSG00000138078,PREPL,553,0.04163,957,0.97578,1035,1.11870,344,-0.7083,193,-1.5858,452,-0.2807,493,-0.1425,410,-0.4891
