Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000177030,DEAF1,115,-0.4649,160,0.22538,219,0.66354,97,-0.6778
ENSG00000177106,EPS8L2,14,-0.3468,12,-0.7025,43,1.70359,12,-0.4585
ENSG00000177042,TMEM80,16,0.10703,13,-0.4791,0,-4.9026,39,1.67562
ENSG00000177156,TALDO1,70,-0.4989,80,-0.3760,90,-0.0368,186,1.23558
ENSG00000177225,GATD1,28,-0.5238,34,-0.2277,54,0.61854,51,0.53308
ENSG00000184524,CEND1,231,-0.0599,303,0.80466,135,-0.9071,97,-1.4107
ENSG00000177542,SLC25A22,91,-0.6960,211,1.87867,14,-3.3856,31,-2.2240
ENSG00000177600,RPLP2,1019,-0.1308,854,-0.6369,1801,0.86255,1476,0.50994
ENSG00000177666,PNPLA2,25,-0.9269,36,-0.4408,81,1.14302,63,0.68534
ENSG00000177697,CD151,23,-1.7685,29,-1.8236,275,2.89181,94,0.58000
ENSG00000177700,POLR2L,339,-0.1242,368,0.05255,414,0.22637,328,-0.1580
ENSG00000214063,TSPAN4,15,-0.3957,11,-1.2630,7,-1.5293,71,2.55615
ENSG00000177830,CHID1,49,-0.4322,72,0.50728,37,-0.8018,68,0.17832
ENSG00000183020,AP2A2,82,-0.4857,146,1.06540,43,-1.4148,69,-0.7121
ENSG00000078902,TOLLIP,200,-0.5251,363,1.11442,162,-0.7911,109,-1.3920
ENSG00000174672,BRSK2,63,-0.1293,87,0.80830,45,-0.6629,25,-1.5294
ENSG00000182208,MOB2,30,-0.1059,31,-0.0099,42,0.45612,25,-0.3406
ENSG00000184545,DUSP8,78,0.14682,85,0.51775,49,-0.6181,32,-1.2538
ENSG00000244242,IFITM10,55,0.63007,48,0.60511,10,-2.0618,7,-2.5852
ENSG00000117984,CTSD,290,-0.4141,368,0.04266,380,0.07756,469,0.43121
ENSG00000214026,MRPL23,57,-0.2796,74,0.36785,24,-1.5511,92,0.56712
ENSG00000110651,CD81,511,-0.4012,437,-0.9269,722,0.21640,1580,1.66266
ENSG00000184281,TSSC4,26,0.15918,25,0.13723,5,-2.2709,33,0.58261
ENSG00000129757,CDKN1C,3,-4.0638,48,0.12297,3,-4.0844,169,2.52257
ENSG00000205531,NAP1L4,76,-0.4616,104,0.19834,108,0.16543,103,0.09920
ENSG00000110619,CARS,20,-0.6649,34,0.44025,37,0.38633,22,-0.4743
ENSG00000177105,RHOG,9,-1.8616,18,-1.0928,9,-1.7443,126,3.13129
ENSG00000167323,STIM1,22,-1.5785,88,1.92204,25,-1.2656,23,-1.3721
ENSG00000244734,HBB,193,-5.1334,22,-8.8211,40014,8.08476,555,-3.3815
ENSG00000051009,FAM160A2,12,-0.6430,25,1.16709,11,-0.8048,8,-1.2514
ENSG00000110148,CCKBR,10,-0.9159,29,2.03986,5,-1.9230,1,-3.9476
ENSG00000166311,SMPD1,32,-0.7858,52,0.15735,40,-0.3276,83,0.88322
ENSG00000166313,APBB1,303,-0.4543,508,0.92457,168,-1.3113,294,-0.4454
ENSG00000110171,TRIM3,13,-0.9614,30,0.95144,25,0.16200,10,-1.2438
ENSG00000132254,ARFIP2,36,-0.0203,42,0.38948,36,-0.0462,19,-1.0626
ENSG00000132286,TIMM10B,26,-0.0388,28,0.23774,0,-5.6505,45,0.90523
ENSG00000166333,ILK,51,-0.2611,37,-1.1242,151,1.69861,72,0.31736
ENSG00000166337,TAF10,116,-0.0168,118,0.01470,87,-0.4826,147,0.38129
ENSG00000166340,TPP1,114,0.48521,69,-0.6807,58,-0.6937,155,0.95194
ENSG00000166341,DCHS1,18,0.13335,15,-0.3837,12,-0.5670,29,0.89968
ENSG00000158042,MRPL17,28,-0.2885,40,0.67329,12,-1.5004,32,-0.0273
ENSG00000175390,EIF3F,100,-0.3179,93,-0.6218,238,1.23182,136,0.23470
ENSG00000166402,TUB,42,0.03075,51,0.65998,21,-1.0290,22,-0.9661
ENSG00000166405,RIC3,15,-0.7105,30,1.07680,14,-0.6783,12,-0.9149
ENSG00000166441,RPL27A,429,-0.1654,384,-0.5225,732,0.76640,617,0.46755
ENSG00000166444,ST5,13,-0.6577,22,0.47494,17,-0.1416,19,0.05651
ENSG00000166452,AKIP1,20,-0.4541,31,0.60193,23,-0.1717,18,-0.5494
ENSG00000175348,TMEM9B,55,-0.3151,69,0.15269,67,0.02865,71,0.12849
ENSG00000175352,NRIP3,59,-0.1330,82,0.89210,25,-1.4557,34,-0.9797
ENSG00000184014,DENND5A,63,-0.1057,64,-0.1068,44,-0.6671,106,0.80234
ENSG00000166471,TMEM41B,18,-0.9643,37,0.47983,2,-3.9773,67,1.31860
ENSG00000205339,IPO7,69,-0.0138,85,0.64960,47,-0.6235,31,-1.2614
ENSG00000133812,SBF2,8,-1.2946,22,0.79047,17,-0.0972,18,0.05092
ENSG00000255823,MTRNR2L8,1775,1.20296,746,-0.7978,700,-0.6097,941,-0.1359
ENSG00000110315,RNF141,58,-0.5053,66,-0.4026,64,-0.2973,169,1.40890
ENSG00000072952,MRVI1,26,-0.4324,16,-1.6036,80,1.56660,69,1.27585
ENSG00000198730,CTR9,16,-0.8803,28,0.21401,37,0.61349,27,0.06869
ENSG00000110321,EIF4G2,236,-0.2551,274,0.03220,380,0.57588,217,-0.3540
ENSG00000236287,ZBED5,18,-0.3610,27,0.65037,15,-0.5394,16,-0.4679
ENSG00000110328,GALNT18,15,-0.9422,29,0.40170,38,0.66227,20,-0.3849
ENSG00000170242,USP47,30,-0.3461,38,0.10253,43,0.26207,37,0.04213
ENSG00000050165,DKK3,489,-0.7498,990,1.01619,597,-0.3476,381,-1.0515
ENSG00000133816,MICAL2,62,-0.2430,107,1.62391,3,-4.5980,10,-2.8560
ENSG00000197702,PARVA,37,-0.2677,48,0.32761,58,0.49812,20,-1.1948
ENSG00000133794,ARNTL,23,0.13976,28,0.83179,6,-1.9048,9,-1.3128
ENSG00000148925,BTBD10,36,-0.7705,78,1.30408,51,-0.1299,4,-3.9264
ENSG00000197601,FAR1,28,-0.7071,43,0.06317,14,-1.6476,93,1.41521
ENSG00000262655,SPON1,33,0.34719,24,-0.3948,9,-1.6643,51,1.04041
ENSG00000129083,COPB1,20,-0.6163,34,0.62166,16,-0.8027,31,0.18375
ENSG00000129084,PSMA1,79,-0.3714,131,1.06829,43,-1.2754,48,-1.1044
ENSG00000110696,C11orf58,107,-0.3522,143,0.32031,146,0.19789,100,-0.4134
ENSG00000110700,RPS13,676,-0.4681,548,-1.1207,1990,1.48652,1427,0.85165
ENSG00000011405,PIK3C2A,48,0.69961,28,-0.5437,31,-0.1458,35,0.03340
ENSG00000070081,NUCB2,27,-0.6395,35,-0.3196,86,1.40585,33,-0.2945
ENSG00000187486,KCNJ11,12,0.06848,14,0.36268,0,-4.5818,17,0.54564
ENSG00000006071,ABCC8,9,-1.0141,23,1.19472,14,-0.2587,7,-1.2758
ENSG00000129159,KCNC1,37,0.01460,54,1.48819,0,-5.8046,2,-4.0872
ENSG00000129158,SERGEF,58,0.35050,59,0.63752,22,-1.2032,13,-1.9939
ENSG00000110768,GTF2H1,17,-0.7367,35,0.98071,22,-0.3234,14,-0.9887
ENSG00000134333,LDHA,204,-0.4108,322,0.78401,235,-0.1293,104,-1.3983
ENSG00000074319,TSG101,32,-0.5520,50,0.41007,50,0.23015,35,-0.3519
ENSG00000110786,PTPN5,31,-1.1843,96,1.85442,33,-0.9833,10,-2.7121
ENSG00000165973,NELL1,18,-0.5816,39,1.71977,5,-2.2778,4,-2.6593
ENSG00000171714,ANO5,16,0.09136,16,0.18916,6,-1.3195,18,0.31690
ENSG00000091664,SLC17A6,28,0.40525,25,0.30490,20,-0.2384,6,-2.0613
ENSG00000198168,SVIP,81,-0.4598,107,0.07398,114,0.14792,130,0.36571
ENSG00000187398,LUZP2,42,0.24856,44,0.53393,24,-0.6635,12,-1.6999
ENSG00000134343,ANO3,21,-1.0668,65,2.50191,0,-6.2137,3,-3.7026
ENSG00000176971,FIBIN,33,0.58429,9,-2.2159,37,0.67947,61,1.60860
ENSG00000129151,BBOX1,26,0.21312,12,-1.4300,13,-0.9095,71,2.10077
ENSG00000109881,CCDC34,18,-1.0048,40,0.72769,53,0.84423,7,-2.2105
ENSG00000148943,LIN7C,50,-0.2340,65,0.44445,46,-0.3474,46,-0.3337
ENSG00000176697,BDNF,11,-0.3022,17,1.14349,7,-0.7888,2,-2.6377
ENSG00000152219,ARL14EP,10,-0.7255,23,1.37621,3,-2.3431,10,-0.6594
ENSG00000066382,MPPED2,8,-0.9873,19,0.97594,15,0.10965,6,-1.1736
ENSG00000170946,DNAJC24,12,-0.7929,25,1.12264,11,-0.8343,11,-0.7320
ENSG00000148950,IMMP1L,42,0.08664,53,0.91173,5,-3.0804,22,-0.9461
ENSG00000109911,ELP4,11,-0.7353,18,0.15155,0,-5.0730,42,1.60357
ENSG00000007372,PAX6,32,0.90146,9,-1.7120,28,0.48204,36,0.94819
ENSG00000049449,RCN1,33,-0.9199,51,-0.2337,131,1.55270,42,-0.4394
ENSG00000149100,EIF3M,78,-0.2057,99,0.36866,63,-0.5246,85,-0.0413
ENSG00000060749,QSER1,16,-0.0591,13,-0.6133,13,-0.4453,36,1.35314
ENSG00000280798,LINC00294,27,-0.1633,38,0.91581,8,-1.8674,18,-0.7285
ENSG00000176102,CSTF3,28,0.01501,36,0.86228,2,-3.8471,21,-0.4769
ENSG00000110422,HIPK3,25,-0.5840,38,0.34590,48,0.58122,22,-0.6710
ENSG00000110427,KIAA1549L,83,-0.5461,161,1.37823,59,-1.0048,22,-2.4482
ENSG00000085063,CD59,196,-0.1878,170,-0.6279,437,1.23562,224,0.05225
ENSG00000110429,FBXO3,44,-0.6583,84,0.95775,53,-0.3057,31,-1.1144
ENSG00000135363,LMO2,26,-1.0841,22,-1.7564,209,3.05252,36,-0.4719
ENSG00000135387,CAPRIN1,75,-0.4665,110,0.41301,61,-0.7179,119,0.35690
ENSG00000121691,CAT,30,-0.0854,22,-0.8100,10,-1.6931,89,1.94856
ENSG00000110435,PDHX,41,0.14716,50,0.88728,0,-6.1940,24,-0.7288
ENSG00000110436,SLC1A2,3174,1.27235,1552,-0.3686,549,-1.8306,1122,-0.7380
ENSG00000149090,PAMR1,44,0.87863,22,-0.6121,21,-0.4612,30,0.07126
ENSG00000179431,FJX1,22,0.14933,25,0.67221,9,-1.2676,9,-1.1709
ENSG00000166326,TRIM44,72,-0.2104,108,1.03541,18,-2.3122,49,-0.7906
ENSG00000110442,COMMD9,49,-0.1135,66,0.78066,16,-1.8218,39,-0.4690
ENSG00000166352,C11orf74,20,-0.6158,24,-0.3512,57,1.27126,28,0.00656
ENSG00000148948,LRRC4C,19,-0.6658,41,1.56192,1,-4.4973,16,-0.8573
ENSG00000166181,API5,42,-0.7283,82,0.87991,36,-0.8988,57,-0.1592
ENSG00000052841,TTC17,14,-0.0222,16,0.28070,0,-4.8485,23,0.80241
ENSG00000149084,HSD17B12,88,-0.2283,87,-0.3642,144,0.61494,129,0.43384
ENSG00000187479,C11orf96,31,-2.2561,15,-3.8452,743,4.55872,95,-0.3831
ENSG00000151348,EXT2,15,-0.8243,31,0.75909,4,-2.6608,38,0.72382
ENSG00000085117,CD82,11,-0.9223,10,-1.3291,1,-4.2301,86,3.14460
ENSG00000175274,TP53I11,20,-2.0356,57,-0.4014,47,-0.5519,217,2.25328
ENSG00000019505,SYT13,99,-0.4807,172,1.02541,108,-0.2743,31,-2.1594
ENSG00000175264,CHST1,78,-1.0642,226,1.95587,57,-1.4304,19,-3.0361
ENSG00000121671,CRY2,63,-0.1987,94,0.97886,23,-1.7484,40,-0.9081
ENSG00000121653,MAPK8IP1,190,-0.0268,208,0.21669,62,-1.7608,271,0.57583
ENSG00000121680,PEX16,35,0.11743,38,0.50059,23,-0.5772,16,-1.1328
ENSG00000149091,DGKZ,265,-0.3125,420,1.02070,183,-0.8595,114,-1.5816
ENSG00000110497,AMBRA1,12,-0.2884,18,0.84323,4,-1.7368,12,-0.3246
ENSG00000175224,ATG13,45,-0.3039,56,0.15526,27,-1.0414,84,0.76750
ENSG00000175220,ARHGAP1,28,-1.0723,54,0.19035,53,0.05509,82,0.81636
ENSG00000175216,CKAP5,44,-0.4002,71,0.88635,28,-1.0524,37,-0.6212
ENSG00000134569,LRP4,54,0.50134,36,-0.4566,8,-2.5048,79,1.09119
ENSG00000149179,C11orf49,66,0.04171,72,0.35190,28,-1.3064,67,0.05532
ENSG00000149182,ARFGAP2,64,-0.6911,104,0.28732,129,0.52988,82,-0.2348
ENSG00000134575,ACP2,21,-0.7030,43,1.16782,7,-2.2513,27,-0.2249
ENSG00000110514,MADD,76,-0.7828,155,0.94770,120,0.03226,48,-1.3905
ENSG00000165915,SLC39A13,18,-0.5772,20,-0.4950,52,1.32702,27,0.17032
ENSG00000165916,PSMC3,115,-0.3504,151,0.24042,175,0.38382,104,-0.4603
ENSG00000149187,CELF1,67,-0.5063,127,1.37544,36,-1.4158,26,-1.8816
ENSG00000213619,NDUFS3,130,-0.2131,154,0.17053,210,0.62232,78,-0.9948
ENSG00000110536,PTPMT1,50,0.08286,46,-0.1492,26,-0.9724,76,0.78059
ENSG00000123444,KBTBD4,7,-1.5156,21,0.55325,16,-0.1687,27,0.69778
ENSG00000172247,C1QTNF4,222,-0.4369,391,1.19656,172,-0.7804,66,-2.2372
ENSG00000109919,MTCH2,42,-0.3306,56,0.29557,53,0.06795,44,-0.2209
ENSG00000149177,PTPRJ,19,-0.6509,39,1.38712,0,-5.4816,21,-0.3903
ENSG00000134817,APLNR,3,-4.7323,2,-5.8593,111,0.89139,405,4.47981
ENSG00000149136,SSRP1,33,0.03020,37,0.40146,2,-4.1900,44,0.51122
ENSG00000186907,RTN4RL2,28,-0.1722,40,0.90753,8,-2.0899,21,-0.5846
ENSG00000134809,TIMM10,37,-0.4619,55,0.45126,25,-1.0071,61,0.42818
ENSG00000156587,UBE2L6,44,-0.0419,27,-1.1950,91,1.21941,74,0.82353
ENSG00000149131,SERPING1,27,-1.4791,13,-3.1690,191,2.02330,221,2.37578
ENSG00000166793,YPEL4,17,-0.7568,41,1.81047,0,-5.6891,11,-1.3143
ENSG00000156599,ZDHHC5,15,-0.4465,24,0.83094,12,-0.6478,12,-0.7205
ENSG00000156603,MED19,21,-0.4373,30,0.36351,22,-0.3058,29,0.14250
ENSG00000213593,TMX2,62,-0.6560,99,0.33874,87,-0.0216,102,0.23108
ENSG00000211450,SELENOH,206,-0.0382,255,0.62605,186,-0.1973,62,-1.8809
ENSG00000198561,CTNND1,42,0.46588,28,-0.4835,45,0.48939,27,-0.3510
ENSG00000186660,ZFP91,36,-0.2644,40,-0.1192,42,0.01296,59,0.59460
ENSG00000110042,DTX4,15,-0.6320,27,0.78632,17,-0.3734,15,-0.5184
ENSG00000110048,OSBP,19,-0.8250,37,0.64431,38,0.38660,18,-0.8288
ENSG00000166902,MRPL16,31,0.01465,34,0.31046,11,-1.5723,36,0.28965
ENSG00000110107,PRPF19,72,-0.4804,126,1.00668,42,-1.2589,62,-0.6559
ENSG00000110108,TMEM109,9,-2.1925,22,-1.0593,115,2.29822,54,0.76278
ENSG00000006118,TMEM132A,116,-0.1129,146,0.54725,47,-1.4831,120,-0.0392
ENSG00000167987,VPS37C,10,-0.8441,21,0.80449,12,-0.4662,15,-0.1540
ENSG00000167986,DDB1,84,-0.5245,115,0.08876,101,-0.1534,163,0.64561
ENSG00000149476,TKFC,10,-1.7253,44,2.04763,3,-3.3158,19,-0.5473
ENSG00000149532,CPSF7,22,-0.8179,38,0.23037,42,0.26002,44,0.36141
ENSG00000167985,SDHAF2,24,-0.7648,33,-0.3203,72,1.16693,44,0.28700
ENSG00000011347,SYT7,93,-0.5586,192,1.62584,43,-1.6729,17,-3.0212
ENSG00000134780,DAGLA,23,-0.3409,40,1.35760,6,-2.2475,9,-1.6634
ENSG00000124920,MYRF,3,-4.2139,43,-0.5918,1,-5.4049,254,3.27387
ENSG00000134825,TMEM258,148,-0.2098,142,-0.3973,134,-0.3356,321,1.16810
ENSG00000134824,FADS2,102,-0.0732,67,-1.1030,116,0.14793,260,1.61979
ENSG00000149485,FADS1,41,-0.8269,46,-0.8401,59,-0.1597,193,2.03980
ENSG00000221968,FADS3,31,-0.2893,38,0.13381,27,-0.5075,51,0.53215
ENSG00000167996,FTH1,3716,-0.1228,3482,-0.3525,4049,0.03499,6302,0.79593
ENSG00000162174,ASRGL1,100,0.50426,73,-0.1685,45,-0.8816,85,0.14237
ENSG00000124942,AHNAK,60,-1.1590,26,-2.9295,277,1.58354,420,2.54285
ENSG00000254772,EEF1G,297,-0.3539,273,-0.7038,710,1.20139,475,0.47284
ENSG00000149489,ROM1,22,-0.3014,10,-2.0732,57,1.37887,68,1.74779
ENSG00000149541,B3GAT3,64,-0.2998,78,0.08672,57,-0.4563,107,0.59605
ENSG00000089597,GANAB,37,-0.6904,61,0.36889,40,-0.4645,74,0.53415
ENSG00000204922,UQCC3,40,-0.2221,38,-0.4373,67,0.68197,60,0.48376
ENSG00000162191,UBXN1,49,-0.6613,68,-0.0699,106,0.70046,84,0.30069
ENSG00000168000,BSCL2,250,-0.4911,427,0.91628,241,-0.4895,163,-1.1044
ENSG00000162188,GNG3,427,-0.0600,597,1.07180,200,-1.2439,81,-2.5885
ENSG00000214753,HNRNPUL2,68,-0.4123,101,0.56944,76,-0.1697,61,-0.5377
ENSG00000162222,TTC9C,15,-0.2467,25,1.52292,0,-5.0702,4,-1.9948
ENSG00000168002,POLR2G,79,-0.0386,69,-0.4100,81,0.01142,129,0.80467
ENSG00000168569,TMEM223,9,-0.8648,20,1.09888,0,-4.3578,19,0.37869
ENSG00000185475,TMEM179B,19,-0.3914,15,-1.0170,47,1.24726,40,0.92532
ENSG00000162231,NXF1,13,-0.7043,23,0.53199,20,0.08214,16,-0.2439
ENSG00000162236,STX5,21,-0.7657,39,0.55148,31,-0.1022,32,-0.0103
ENSG00000133316,WDR74,20,-0.0301,27,0.91632,3,-2.6030,12,-0.7705
ENSG00000168003,SLC3A2,111,-0.3205,97,-0.7795,159,0.30932,286,1.37835
ENSG00000168539,CHRM1,44,-0.8426,111,1.90672,29,-1.3692,0,-6.6617
ENSG00000133321,PLAAT4,14,-1.5325,6,-3.3691,90,1.69664,140,2.76082
ENSG00000176485,PLAAT3,45,-1.2862,54,-1.2860,84,-0.1667,356,2.66903
ENSG00000184743,ATL3,11,-1.4250,16,-1.1830,61,1.49210,63,1.56539
ENSG00000133318,RTN3,758,-0.4598,1355,1.20210,323,-1.7189,515,-1.0085
ENSG00000188070,C11orf95,16,-0.7904,35,1.22285,7,-1.9805,21,-0.3085
ENSG00000072518,MARK2,30,-0.3473,47,0.94891,32,-0.1869,6,-2.6581
ENSG00000176340,COX8A,682,0.17256,636,0.05715,592,-0.0854,491,-0.3893
ENSG00000167770,OTUB1,139,-0.4387,219,0.72165,159,-0.1623,94,-0.9945
ENSG00000168439,STIP1,53,-0.3341,83,0.95331,14,-2.3372,52,-0.3003
ENSG00000149743,TRPT1,33,0.65929,20,-0.5055,28,0.27211,18,-0.4494
ENSG00000149761,NUDT22,37,0.43766,27,-0.2973,22,-0.4549,35,0.25809
ENSG00000110011,DNAJC4,50,0.33028,35,-0.4957,39,-0.1407,59,0.57067
ENSG00000173511,VEGFB,160,0.14886,104,-0.8821,189,0.40335,261,0.97736
ENSG00000173486,FKBP2,50,0.00014,36,-0.8605,60,0.28735,100,1.19436
ENSG00000173457,PPP1R14B,76,0.20989,52,-0.6870,127,1.06736,59,-0.2355
ENSG00000002330,BAD,134,0.01013,142,0.18863,126,-0.0803,103,-0.4111
ENSG00000173264,GPR137,33,-0.5199,47,0.25583,41,-0.0931,52,0.29416
ENSG00000182450,KCNK4,14,-0.1889,23,1.70284,0,-4.7750,0,-5.3254
ENSG00000173153,ESRRA,33,0.23953,27,-0.1987,39,0.46846,20,-0.5852
ENSG00000173113,TRMT112,104,-0.3444,128,0.06900,148,0.27292,133,0.10148
ENSG00000126432,PRDX5,395,-0.0314,390,-0.0831,429,0.11077,433,0.12554
ENSG00000162302,RPS6KA4,35,-0.1830,41,0.18452,47,0.34077,27,-0.5680
ENSG00000110076,NRXN2,173,-0.6050,336,1.21131,185,-0.4223,49,-2.4472
ENSG00000068831,RASGRP2,25,-0.4415,20,-1.0748,104,2.25757,19,-0.8138
ENSG00000068976,PYGM,42,0.80181,12,-1.9040,24,-0.2768,72,1.69424
ENSG00000168066,SF1,65,-0.6255,106,0.47579,68,-0.4731,107,0.27420
ENSG00000168067,MAP4K2,17,-0.8281,33,0.63690,37,0.53607,13,-1.1189
ENSG00000133895,MEN1,14,-0.5631,26,1.08678,8,-1.3470,13,-0.6611
ENSG00000110047,EHD1,16,-1.2622,23,-0.9165,14,-1.3322,130,2.68025
ENSG00000110046,ATG2A,20,0.12352,24,0.73046,2,-3.3783,15,-0.4260
ENSG00000068971,PPP2R5B,47,-0.5342,78,0.71441,55,-0.2223,41,-0.6683
ENSG00000213465,ARL2,112,-0.8552,201,0.33745,159,-0.1974,252,0.57450
ENSG00000110025,SNX15,24,-0.6272,31,-0.2119,60,1.01041,36,0.13603
ENSG00000168061,SAC3D1,15,-0.2181,23,1.05313,3,-2.5550,11,-0.7412
ENSG00000162300,ZFPL1,25,-0.0087,23,-0.2185,26,0.10048,31,0.37284
ENSG00000149823,VPS51,79,-0.2804,111,0.59197,38,-1.4009,98,0.09233
ENSG00000149809,TM7SF2,68,-0.2766,80,0.04076,20,-2.0776,155,1.17908
ENSG00000149806,FAU,920,-0.2032,822,-0.5777,1560,0.71831,1508,0.65824
ENSG00000162298,SYVN1,16,-1.1115,40,0.81572,6,-2.3936,51,0.82693
ENSG00000149792,MRPL49,18,-0.5777,22,-0.3698,53,1.28084,25,-0.0198
ENSG00000014216,CAPN1,24,-0.7112,41,0.48003,24,-0.6121,46,0.44646
ENSG00000133884,DPF2,18,-0.2764,21,0.06242,25,0.30877,21,-0.0263
ENSG00000245532,NEAT1,17,-2.2133,16,-2.7651,226,2.42110,194,2.04723
ENSG00000251562,MALAT1,652,-0.5005,472,-1.3931,2692,2.18122,961,0.19323
ENSG00000142186,SCYL1,60,0.26789,51,-0.1038,69,0.44960,28,-0.9616
ENSG00000168056,LTBP3,68,-0.5951,68,-0.8138,136,0.62118,209,1.41958
ENSG00000173465,ZNRD2,19,-0.1866,22,0.17703,14,-0.6459,27,0.40605
ENSG00000176973,FAM89B,48,-0.3823,65,0.27689,46,-0.4016,71,0.31528
ENSG00000173442,EHBP1L1,52,0.19830,45,-0.1195,68,0.62127,24,-1.0655
ENSG00000173327,MAP3K11,5,-2.4674,17,-0.8496,44,1.05688,69,1.95953
ENSG00000197136,PCNX3,23,0.56676,19,0.40174,6,-1.5536,7,-1.3266
ENSG00000173039,RELA,19,-0.0464,17,-0.3596,22,0.14853,29,0.63229
ENSG00000172977,KAT5,24,-0.4537,28,-0.2029,50,0.85055,33,0.12173
ENSG00000172922,RNASEH2C,39,-0.7956,61,0.01702,73,0.30405,91,0.67787
ENSG00000172757,CFL1,708,-0.5026,1126,0.61952,815,-0.2145,700,-0.4583
ENSG00000172803,SNX32,14,-0.1879,23,1.35585,3,-2.3159,3,-2.3823
ENSG00000172732,MUS81,15,-0.2012,17,0.05322,7,-1.4186,29,0.94146
ENSG00000172638,EFEMP2,22,-0.3844,15,-1.3126,32,0.27952,79,1.98837
ENSG00000172500,FIBP,70,-0.0801,89,0.59544,32,-1.3213,61,-0.2925
ENSG00000175602,CCDC85B,566,0.17826,594,0.43862,324,-0.7461,298,-0.8761
ENSG00000175573,C11orf68,58,-0.3058,83,0.62071,55,-0.3428,44,-0.7074
ENSG00000175550,DRAP1,121,0.05651,119,0.04662,80,-0.6265,141,0.30267
ENSG00000175467,SART1,17,-0.4217,24,0.39966,24,0.20081,15,-0.5149
ENSG00000175376,EIF1AD,9,-1.1662,26,1.18713,11,-0.8698,15,-0.3098
ENSG00000175334,BANF1,96,-0.4207,119,-0.0190,152,0.39385,140,0.25784
ENSG00000175229,GAL3ST3,13,-0.5434,26,1.52012,0,-4.5596,9,-1.0071
ENSG00000087365,SF3B2,70,-0.5368,98,0.13215,121,0.42135,98,0.06096
ENSG00000175115,PACS1,36,-0.6017,68,1.00273,38,-0.4752,24,-1.1717
ENSG00000174996,KLC2,77,-0.1149,112,1.10782,32,-1.4585,21,-2.1037
ENSG00000174903,RAB1B,90,-0.3950,124,0.31974,116,0.07565,99,-0.1834
ENSG00000174871,CNIH2,206,0.03984,257,0.82320,118,-0.8557,52,-2.0784
ENSG00000174851,YIF1A,30,-0.4394,30,-0.6291,26,-0.5751,99,1.73653
ENSG00000179292,TMEM151A,58,-0.4831,80,0.19546,38,-1.0772,127,0.89778
ENSG00000174791,RIN1,6,-1.3446,22,2.17999,0,-4.7097,6,-1.1794
ENSG00000174744,BRMS1,10,-0.7714,16,-0.0775,14,-0.2545,32,1.16899
ENSG00000174684,B4GAT1,243,-0.7356,502,1.14200,234,-0.7133,189,-1.0417
ENSG00000174547,MRPL11,20,-0.4425,22,-0.4316,63,1.61061,15,-0.8477
ENSG00000174516,PELI3,26,-0.4994,41,0.59342,39,0.24158,17,-1.0801
ENSG00000174483,BBS1,20,-0.1425,21,-0.0160,27,0.40841,19,-0.1875
ENSG00000174165,ZDHHC24,25,-0.3419,37,0.63528,14,-1.2005,30,-0.0012
ENSG00000174080,CTSF,146,-0.0040,149,0.06282,52,-1.5998,228,0.75848
ENSG00000173992,CCS,31,-0.5170,39,-0.1026,20,-1.0912,87,1.34306
ENSG00000239306,RBM14,30,-0.1615,39,0.55222,4,-2.8973,41,0.38315
ENSG00000173933,RBM4,66,-0.1941,86,0.51931,54,-0.4845,54,-0.4835
ENSG00000173914,RBM4B,12,-0.5841,15,-0.2413,34,1.24109,14,-0.2477
ENSG00000173898,SPTBN2,155,0.36123,146,0.38266,92,-0.5407,46,-1.6051
ENSG00000173599,PC,57,0.24841,39,-0.6225,40,-0.3658,89,1.00478
ENSG00000173621,LRFN4,35,-0.4939,48,0.11220,91,1.18781,16,-1.6466
ENSG00000173227,SYT12,38,-0.1733,52,0.67697,32,-0.4283,20,-1.1450
ENSG00000173120,KDM2A,20,-0.5441,37,1.03782,18,-0.6361,12,-1.2329
ENSG00000173020,GRK2,123,-0.1739,172,0.82362,82,-0.7898,61,-1.2508
ENSG00000172932,ANKRD13D,45,-0.2121,57,0.39795,54,0.13355,29,-0.8690
ENSG00000175482,POLD4,26,-0.3183,34,0.29247,16,-0.9702,42,0.52584
ENSG00000172531,PPP1CA,58,-0.7249,104,0.56084,119,0.52809,45,-1.0300
ENSG00000172508,CARNS1,4,-4.0278,28,-1.4476,1,-5.2676,304,4.08525
ENSG00000175634,RPS6KB2,16,-0.3614,16,-0.4817,5,-1.9527,55,1.85752
ENSG00000172725,CORO1B,20,0.00881,15,-0.6970,24,0.31626,35,0.95038
ENSG00000172663,TMEM134,23,-0.6337,29,-0.3052,61,1.07542,38,0.24134
ENSG00000110711,AIP,42,-0.2718,51,0.10796,13,-2.0058,90,1.06900
ENSG00000110697,PITPNM1,64,0.61661,51,0.22750,31,-0.6724,15,-1.7712
ENSG00000167797,CDK2AP2,52,-0.0820,35,-1.0742,45,-0.3024,147,1.81625
ENSG00000084207,GSTP1,220,-0.4111,192,-0.8968,393,0.61040,596,1.38054
ENSG00000167792,NDUFV1,154,-0.3524,212,0.40538,167,-0.1711,164,-0.2002
ENSG00000110717,NDUFS8,191,-0.1131,212,0.12715,182,-0.1760,212,0.06667
