"Cluster","DE_classes","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY","op"
"Astro_up_ALL","Astro_up_ALL","GO:0035249","synaptic transmission, glutamatergic","4/51","107/14992",0.0373831775700935,10.9891881986439,6.05840388096921,0.000473535334934523,0.0213880126278759,0.0166983512845332,"CNR1/MAPK8IP2/CACNG8/PLPPR4",4,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0008038","neuron recognition","3/51","48/14992",0.0625,18.3725490196078,7.04305844502778,0.000575848454908014,0.0216299684540929,0.016887254454351,"CNR1/CNTN4/OPCML",3,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0050890","cognition","6/51","308/14992",0.0194805194805195,5.72650878533231,4.89670788808004,0.000592586396984873,0.0216299684540929,0.016887254454351,"CNR1/CUX2/MAPK8IP2/SLC12A5/SCN2A/NETO1",6,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0034776","response to histamine","2/51","11/14992",0.181818181818182,53.4474153297683,10.1662453892653,0.000611917926745555,0.0216299684540929,0.016887254454351,"GABRB2/GABRG2",2,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0043652","engulfment of apoptotic cell","2/51","11/14992",0.181818181818182,53.4474153297683,10.1662453892653,0.000611917926745555,0.0216299684540929,0.016887254454351,"XKR4/ADGRB1",2,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:1905383","protein localization to presynapse","2/51","11/14992",0.181818181818182,53.4474153297683,10.1662453892653,0.000611917926745555,0.0216299684540929,0.016887254454351,"RAB27B/NETO1",2,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0006821","chloride transport","4/51","119/14992",0.0336134453781513,9.88103476684791,5.68261612290983,0.000707129143722609,0.0220625472722149,0.0172249834986024,"GABRB2/GABRG2/SLC4A10/SLC12A5",4,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0098953","receptor diffusion trapping","2/51","12/14992",0.166666666666667,48.9934640522876,9.71689189414746,0.000732704521955475,0.0220625472722149,0.0172249834986024,"SLC12A5/CACNG8",2,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0098970","postsynaptic neurotransmitter receptor diffusion trapping","2/51","12/14992",0.166666666666667,48.9934640522876,9.71689189414746,0.000732704521955475,0.0220625472722149,0.0172249834986024,"SLC12A5/CACNG8",2,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0099628","neurotransmitter receptor diffusion trapping","2/51","12/14992",0.166666666666667,48.9934640522876,9.71689189414746,0.000732704521955475,0.0220625472722149,0.0172249834986024,"SLC12A5/CACNG8",2,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0007613","memory","4/51","125/14992",0.032,9.40674509803922,5.51419058463754,0.000850195716359717,0.0238347971517397,0.0186086394542617,"CNR1/CUX2/SCN2A/NETO1",4,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0008037","cell recognition","4/51","125/14992",0.032,9.40674509803922,5.51419058463754,0.000850195716359717,0.0238347971517397,0.0186086394542617,"CNR1/CNTN4/OPCML/ADGRB1",4,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0098900","regulation of action potential","3/51","56/14992",0.0535714285714286,15.7478991596639,6.4597777713825,0.00090541110012009,0.0240517950865931,0.0187780571466506,"CNR1/FGF12/KCNC2",3,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0086002","cardiac muscle cell action potential involved in contraction","3/51","58/14992",0.0517241379310345,15.2048681541582,6.33247797014026,0.00100303460047763,0.0240517950865931,0.0187780571466506,"FGF12/SCN2A/SCN3A",3,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0098840","protein transport along microtubule","2/51","14/14992",0.142857142857143,41.9943977591036,8.96545164687415,0.00100585612908261,0.0240517950865931,0.0187780571466506,"RAB27B/NETO1",2,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0099118","microtubule-based protein transport","2/51","14/14992",0.142857142857143,41.9943977591036,8.96545164687415,0.00100585612908261,0.0240517950865931,0.0187780571466506,"RAB27B/NETO1",2,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:2000311","regulation of AMPA receptor activity","2/51","14/14992",0.142857142857143,41.9943977591036,8.96545164687415,0.00100585612908261,0.0240517950865931,0.0187780571466506,"MAPK8IP2/CACNG8",2,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0048168","regulation of neuronal synaptic plasticity","3/51","60/14992",0.05,14.6980392156863,6.21134421140542,0.00110708373519719,0.0257159736204375,0.0200773381150046,"SLC4A10/NETO1/NEURL1",3,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0098656","monoatomic anion transmembrane transport","4/51","143/14992",0.027972027972028,8.22267928150281,5.07023750063611,0.0014008670460852,0.0316362474574242,0.0246994979178181,"GABRB2/GABRG2/SLC4A10/SLC12A5",4,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0099175","regulation of postsynapse organization","4/51","146/14992",0.0273972602739726,8.05372011818426,5.003806195549,0.00151215869826034,0.0332266222077205,0.0259411577539399,"CUX2/SLC12A5/NEURL1/PLPPR4",4,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0015698","inorganic anion transport","4/51","155/14992",0.0258064516129032,7.58608475648324,4.81538120534007,0.00188289810763492,0.040284109513347,0.0314511789170043,"GABRB2/GABRG2/SLC4A10/SLC12A5",4,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0006820","monoatomic anion transport","4/51","163/14992",0.0245398773006135,7.21376157825093,4.66018343972707,0.00226170476260911,0.0427283832253147,0.0333595068102088,"GABRB2/GABRG2/SLC4A10/SLC12A5",4,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0019226","transmission of nerve impulse","3/51","77/14992",0.038961038961039,11.4530175706646,5.37261810674171,0.00227242558810253,0.0427283832253147,0.0333595068102088,"FGF12/CACNG8/SCN2A",3,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0097120","receptor localization to synapse","3/51","77/14992",0.038961038961039,11.4530175706646,5.37261810674171,0.00227242558810253,0.0427283832253147,0.0333595068102088,"SLC12A5/CACNG8/NETO1",3,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0007413","axonal fasciculation","2/51","21/14992",0.0952380952380952,27.9962651727358,7.23266724418055,0.00228614558161442,0.0427283832253147,0.0333595068102088,"CNR1/CNTN4",2,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0106030","neuron projection fasciculation","2/51","21/14992",0.0952380952380952,27.9962651727358,7.23266724418055,0.00228614558161442,0.0427283832253147,0.0333595068102088,"CNR1/CNTN4",2,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0051963","regulation of synapse assembly","4/51","164/14992",0.024390243902439,7.16977522716404,4.64152330112286,0.00231248322498628,0.0427283832253147,0.0333595068102088,"CUX2/SLC12A5/ADGRB1/NEURL1",4,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0086001","cardiac muscle cell action potential","3/51","80/14992",0.0375,11.0235294117647,5.25180113003897,0.00253413112517936,0.0457833023282405,0.0357445863972668,"FGF12/SCN2A/SCN3A",3,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0086003","cardiac muscle cell contraction","3/51","81/14992",0.037037037037037,10.8874364560639,5.2129479306098,0.00262533168687167,0.0463998839440579,0.0362259727044305,"FGF12/SCN2A/SCN3A",3,"BP",FALSE
"Astro_up_ALL","Astro_up_ALL","GO:0035725","sodium ion transmembrane transport","4/51","172/14992",0.0232558139534884,6.83629730962152,4.4976751653839,0.00274738426212023,0.0475239022362499,0.0371035321401679,"FGF12/SLC4A10/SCN2A/SCN3A",4,"BP",FALSE
"Inhib_down_ALL","Inhib_down_ALL","GO:0048709","oligodendrocyte differentiation","3/15","105/14992",0.0285714285714286,28.5561904761905,8.96723910617463,0.000142874820859953,0.026355346424462,0.0195458310803426,"ASPA/PLP1/OPALIN",3,"BP",FALSE
"Inhib_down_ALL","Inhib_down_ALL","GO:0022010","central nervous system myelination","2/15","26/14992",0.0769230769230769,76.8820512820513,12.2552276413173,0.000299492573005249,0.026355346424462,0.0195458310803426,"ASPA/PLP1",2,"BP",FALSE
"Inhib_down_ALL","Inhib_down_ALL","GO:0032291","axon ensheathment in central nervous system","2/15","26/14992",0.0769230769230769,76.8820512820513,12.2552276413173,0.000299492573005249,0.026355346424462,0.0195458310803426,"ASPA/PLP1",2,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0015014","heparan sulfate proteoglycan biosynthetic process, chain elongation","1/3","8/14992",0.125,624.666666666667,24.9616473733676,0.00160010637481267,0.0283273011805813,0.00662626928200732,"NDST3",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0030210","heparin proteoglycan biosynthetic process","1/3","11/14992",0.0909090909090909,454.30303030303,21.2766947289815,0.00219970592300234,0.0283273011805813,0.00662626928200732,"NDST3",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0030202","heparin proteoglycan metabolic process","1/3","17/14992",0.0588235294117647,293.960784313725,17.0977961337923,0.00339818473163855,0.0283273011805813,0.00662626928200732,"NDST3",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0003091","renal water homeostasis","1/3","21/14992",0.0476190476190476,237.968253968254,15.3731905547936,0.00419663721193797,0.0283273011805813,0.00662626928200732,"MYO5B",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0050891","multicellular organismal-level water homeostasis","1/3","29/14992",0.0344827586206897,172.32183908046,13.0644757886467,0.00579226254435972,0.0287558204344339,0.00672650770396115,"MYO5B",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0015012","heparan sulfate proteoglycan biosynthetic process","1/3","32/14992",0.03125,156.166666666667,12.430746862044,0.00639018231876309,0.0287558204344339,0.00672650770396115,"NDST3",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0030201","heparan sulfate proteoglycan metabolic process","1/3","43/14992",0.0232558139534884,116.217054263566,10.7037146806364,0.00858050377938058,0.0309734044209481,0.00724524080022177,"NDST3",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0120163","negative regulation of cold-induced thermogenesis","1/3","46/14992",0.0217391304347826,108.63768115942,10.3435676616619,0.00917730501361425,0.0309734044209481,0.00724524080022177,"LAMA4",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0000271","polysaccharide biosynthetic process","1/3","63/14992",0.0158730158730159,79.3227513227513,8.81317614613561,0.0125546552362076,0.0376639657086227,0.00881028437628602,"NDST3",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0140962","multicellular organismal-level chemical homeostasis","1/3","72/14992",0.0138888888888889,69.4074074074074,8.23141632058532,0.0143395530021434,0.0387167931057872,0.00905655979082741,"MYO5B",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0030166","proteoglycan biosynthetic process","1/3","81/14992",0.0123456790123457,61.6954732510288,7.74881024677043,0.0161222985604205,0.0389466012813818,0.00911031608921212,"NDST3",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0045995","regulation of embryonic development","1/3","87/14992",0.0114942528735632,57.4406130268199,7.46921495242403,0.017309600569503,0.0389466012813818,0.00911031608921212,"LAMA4",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0005976","polysaccharide metabolic process","1/3","106/14992",0.00943396226415094,47.1446540880503,6.74489075147941,0.021063087957184,0.0396886620648224,0.00928389755902278,"NDST3",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0006029","proteoglycan metabolic process","1/3","107/14992",0.00934579439252336,46.7040498442368,6.71215155078869,0.0212603747189821,0.0396886620648224,0.00928389755902278,"NDST3",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0003014","renal system process","1/3","111/14992",0.00900900900900901,45.021021021021,6.58559686530852,0.0220492567026791,0.0396886620648224,0.00928389755902278,"MYO5B",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0120161","regulation of cold-induced thermogenesis","1/3","141/14992",0.00709219858156028,35.4420803782506,5.81313866807768,0.0279523639389551,0.0444603161594527,0.0104000739554275,"LAMA4",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0106106","cold-induced thermogenesis","1/3","142/14992",0.00704225352112676,35.1924882629108,5.79163590075402,0.0281487239758673,0.0444603161594527,0.0104000739554275,"LAMA4",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0044272","sulfur compound biosynthetic process","1/3","158/14992",0.00632911392405063,31.6286919831224,5.47542022942429,0.0312868891492445,0.0444603161594527,0.0104000739554275,"NDST3",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:1990845","adaptive thermogenesis","1/3","158/14992",0.00632911392405063,31.6286919831224,5.47542022942429,0.0312868891492445,0.0444603161594527,0.0104000739554275,"LAMA4",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0001659","temperature homeostasis","1/3","170/14992",0.00588235294117647,29.3960784313725,5.26767561230971,0.0336360745238518,0.0454087006071999,0.01062191827069,"LAMA4",1,"BP",FALSE
"Inhib_up_ALL","Inhib_up_ALL","GO:0016051","carbohydrate biosynthetic process","1/3","190/14992",0.00526315789473684,26.3017543859649,4.96542967890463,0.0375429383041074,0.0482694921052809,0.0112911092643932,"NDST3",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0006930","substrate-dependent cell migration, cell extension","2/4","9/14992",0.222222222222222,832.888888888889,40.781260407101,1.92098121313629e-06,0.00102004102417537,0.000244672343988937,"P2RY12/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0006929","substrate-dependent cell migration","2/4","27/14992",0.0740740740740741,277.62962962963,23.5025871791659,1.86995841212834e-05,0.00496473958420075,0.00119086825193437,"P2RY12/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","2/4","38/14992",0.0526315789473684,197.263157894737,19.7890683303118,3.74157723249124e-05,0.00662259170150949,0.00158852928116295,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:1900024","regulation of substrate adhesion-dependent cell spreading","2/4","57/14992",0.0350877192982456,131.508771929825,16.1267915689014,8.48002225266826e-05,0.0106485130581188,0.00255420771143299,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0045785","positive regulation of cell adhesion","3/4","443/14992",0.00677200902934537,25.3814898419865,8.50979281433681,0.000100268484539725,0.0106485130581188,0.00255420771143299,"DAB2/P2RY12/NRP1",3,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0034446","substrate adhesion-dependent cell spreading","2/4","95/14992",0.0210526315789474,78.9052631578947,12.4437892785889,0.000236435870237042,0.0192923468396736,0.00462756262781347,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","2/4","107/14992",0.0186915887850467,70.0560747663551,11.7109685253487,0.000299975778745619,0.0192923468396736,0.00462756262781347,"P2RY12/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0010811","positive regulation of cell-substrate adhesion","2/4","113/14992",0.0176991150442478,66.3362831858407,11.3888593707063,0.000334549396754028,0.0192923468396736,0.00462756262781347,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0010977","negative regulation of neuron projection development","2/4","127/14992",0.015748031496063,59.0236220472441,10.7274795378215,0.000422468885281418,0.0192923468396736,0.00462756262781347,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0050921","positive regulation of chemotaxis","2/4","130/14992",0.0153846153846154,57.6615384615385,10.5997315256439,0.000442626142233025,0.0192923468396736,0.00462756262781347,"P2RY12/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0030308","negative regulation of cell growth","2/4","162/14992",0.0123456790123457,46.2716049382716,9.46425162633129,0.000686438680388078,0.0192923468396736,0.00462756262781347,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0031345","negative regulation of cell projection organization","2/4","179/14992",0.0111731843575419,41.877094972067,8.98790521268203,0.000837284091497861,0.0192923468396736,0.00462756262781347,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0050920","regulation of chemotaxis","2/4","192/14992",0.0104166666666667,39.0416666666667,8.66667973289636,0.000962561742450116,0.0192923468396736,0.00462756262781347,"P2RY12/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0120032","regulation of plasma membrane bounded cell projection assembly","2/4","194/14992",0.0103092783505155,38.639175257732,8.62011198206885,0.000982596471580374,0.0192923468396736,0.00462756262781347,"P2RY12/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0060491","regulation of cell projection assembly","2/4","196/14992",0.0102040816326531,38.2448979591837,8.57424953685652,0.00100283388235771,0.0192923468396736,0.00462756262781347,"P2RY12/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0010810","regulation of cell-substrate adhesion","2/4","200/14992",0.01,37.48,8.48456993908434,0.00104391630177388,0.0192923468396736,0.00462756262781347,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0045926","negative regulation of growth","2/4","215/14992",0.00930232558139535,34.8651162790698,8.17056557652192,0.00120517667105404,0.0192923468396736,0.00462756262781347,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0035290","trunk segmentation","1/4","5/14992",0.2,749.6,27.349596716453,0.00133351095685019,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0036484","trunk neural crest cell migration","1/4","5/14992",0.2,749.6,27.349596716453,0.00133351095685019,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0060978","angiogenesis involved in coronary vascular morphogenesis","1/4","5/14992",0.2,749.6,27.349596716453,0.00133351095685019,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:1901166","neural crest cell migration involved in autonomic nervous system development","1/4","5/14992",0.2,749.6,27.349596716453,0.00133351095685019,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","2/4","233/14992",0.00858369098712446,32.1716738197425,7.83399108176462,0.00141364703639,0.0192923468396736,0.00462756262781347,"GNG2/P2RY12",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0048762","mesenchymal cell differentiation","2/4","234/14992",0.00854700854700855,32.034188034188,7.8164223595628,0.00142570567501083,0.0192923468396736,0.00462756262781347,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021636","trigeminal nerve morphogenesis","1/4","6/14992",0.166666666666667,624.666666666667,24.9608143049773,0.00160005302372002,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021637","trigeminal nerve structural organization","1/4","6/14992",0.166666666666667,624.666666666667,24.9608143049773,0.00160005302372002,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021828","gonadotrophin-releasing hormone neuronal migration to the hypothalamus","1/4","6/14992",0.166666666666667,624.666666666667,24.9608143049773,0.00160005302372002,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021855","hypothalamus cell migration","1/4","6/14992",0.166666666666667,624.666666666667,24.9608143049773,0.00160005302372002,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021856","hypothalamic tangential migration using cell-axon interactions","1/4","6/14992",0.166666666666667,624.666666666667,24.9608143049773,0.00160005302372002,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0097490","sympathetic neuron projection extension","1/4","6/14992",0.166666666666667,624.666666666667,24.9608143049773,0.00160005302372002,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:1990791","dorsal root ganglion development","1/4","6/14992",0.166666666666667,624.666666666667,24.9608143049773,0.00160005302372002,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0070372","regulation of ERK1 and ERK2 cascade","2/4","250/14992",0.008,29.984,7.5495936623672,0.0016254497495983,0.0192923468396736,0.00462756262781347,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021562","vestibulocochlear nerve development","1/4","7/14992",0.142857142857143,535.428571428571,23.1038188155383,0.00186654173237488,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021612","facial nerve structural organization","1/4","7/14992",0.142857142857143,535.428571428571,23.1038188155383,0.00186654173237488,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021785","branchiomotor neuron axon guidance","1/4","7/14992",0.142857142857143,535.428571428571,23.1038188155383,0.00186654173237488,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0032489","regulation of Cdc42 protein signal transduction","1/4","7/14992",0.142857142857143,535.428571428571,23.1038188155383,0.00186654173237488,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0048842","positive regulation of axon extension involved in axon guidance","1/4","7/14992",0.142857142857143,535.428571428571,23.1038188155383,0.00186654173237488,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0060839","endothelial cell fate commitment","1/4","7/14992",0.142857142857143,535.428571428571,23.1038188155383,0.00186654173237488,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0061438","renal system vasculature morphogenesis","1/4","7/14992",0.142857142857143,535.428571428571,23.1038188155383,0.00186654173237488,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0061439","kidney vasculature morphogenesis","1/4","7/14992",0.142857142857143,535.428571428571,23.1038188155383,0.00186654173237488,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:1904141","positive regulation of microglial cell migration","1/4","7/14992",0.142857142857143,535.428571428571,23.1038188155383,0.00186654173237488,0.0192923468396736,0.00462756262781347,"P2RY12",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:2000855","regulation of mineralocorticoid secretion","1/4","7/14992",0.142857142857143,535.428571428571,23.1038188155383,0.00186654173237488,0.0192923468396736,0.00462756262781347,"DAB2",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:2000858","regulation of aldosterone secretion","1/4","7/14992",0.142857142857143,535.428571428571,23.1038188155383,0.00186654173237488,0.0192923468396736,0.00462756262781347,"DAB2",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0070371","ERK1 and ERK2 cascade","2/4","272/14992",0.00735294117647059,27.5588235294118,7.22125757006464,0.00192094033398417,0.0192923468396736,0.00462756262781347,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021561","facial nerve development","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021610","facial nerve morphogenesis","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021886","hypothalamus gonadotrophin-releasing hormone neuron differentiation","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021888","hypothalamus gonadotrophin-releasing hormone neuron development","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0032344","regulation of aldosterone metabolic process","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"DAB2",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0032347","regulation of aldosterone biosynthetic process","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"DAB2",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0035931","mineralocorticoid secretion","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"DAB2",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0035932","aldosterone secretion","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"DAB2",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0060600","dichotomous subdivision of an epithelial terminal unit","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0060982","coronary artery morphogenesis","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0061549","sympathetic ganglion development","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:1904124","microglial cell migration","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"P2RY12",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:1904139","regulation of microglial cell migration","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"P2RY12",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:2000848","positive regulation of corticosteroid hormone secretion","1/4","8/14992",0.125,468.5,21.6065875663328,0.00213297708993709,0.0192923468396736,0.00462756262781347,"DAB2",1,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0060485","mesenchyme development","2/4","291/14992",0.00687285223367698,25.7594501718213,6.96766893780356,0.00219545545617921,0.0192923468396736,0.00462756262781347,"DAB2/NRP1",2,"BP",FALSE
"Macro_down_ALL","Macro_down_ALL","GO:0021559","trigeminal nerve development","1/4","9/14992",0.111111111111111,416.444444444444,20.3661189611528,0.00239935910352762,0.0192923468396736,0.00462756262781347,"NRP1",1,"BP",FALSE
