"Cluster","DE_classes","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","ONTOLOGY"
"Oligo-3_up_M","Oligo-3_up_M","GO:0014069","postsynaptic density","63/1011","342/14564",0.184210526315789,2.65365193398928,8.45201194955593,6.30548814169537e-13,3.98646972513852e-11,2.91306177306394e-11,"CACNG3/BAIAP2/CAP2/ADCY1/PTPRT/LZTS1/PRRT2/CHRM1/ADCY8/ELFN2/GRIN3A/ADD2/PRICKLE1/LRFN5/GSG1L/DAPK1/DMTN/EPHA4/EPS8/SORCS3/IGSF9B/WWC1/GRIP1/CACNG4/PCLO/GRIA1/GRIK1/GRIK3/GRIN2B/GRM5/INPP4A/KCNK2/SHISA6/RGS7BP/NRCAM/NSF/ATP2B2/PALM/PLEKHA5/ADGRB1/DLGAP3/BCR/LRRC4/BMPR2/SYN2/CACNA1C/LRP8/GRIP2/CAMK2A/CAMK2B/CAMK2G/NETO1/ITGA8/LIN7A/BSN/KALRN/DCLK1/DLGAP2/DLGAP1/HOMER1/CABP1/CLSTN3/ARHGAP44",63,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0045211","postsynaptic membrane","53/1011","291/14564",0.18213058419244,2.62368924646755,7.6414373954407,6.96492047444328e-11,3.96303974995823e-09,2.89594061832115e-09,"CDH9/FARP1/CACNG3/ADCY1/PTPRT/PRRT2/CHRM1/ELFN2/GRIN3A/LRFN5/GSG1L/DGKB/EPHA4/SORCS3/IGSF9B/SYNE1/GRIP1/FLRT2/GABRA6/GABRB3/NSG1/CACNG4/GRIA1/GRIK1/GRIK3/GRIN2B/GRM5/GRM7/HTR2A/HCN1/KCNA3/KCNB1/KCNC2/KCNC4/KCNK2/SHISA6/RGS7BP/NRCAM/ATP2B2/TENM2/KCTD16/LRRC4/SNTA1/UTRN/CACNA1C/LRP8/CLMP/GRIP2/NETO1/ITGA8/LIN7A/NRP1/CLSTN3",53,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0005604","basement membrane","25/1011","88/14564",0.284090909090909,4.09248269040554,7.9470804532099,7.14708035249768e-10,3.6241669855245e-08,2.64831367918264e-08,"COL4A1/COL4A2/COL4A3/COL4A4/COL5A1/COL6A1/COL15A1/EGFLAM/FREM1/EFNA5/FBLN1/FN1/LAMA1/ITGB4/LAMA4/LAMA5/LAMB1/LAMC1/NID1/NTN4/SMOC2/TIMP3/PXDN/COL18A1/NTN1",25,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0031252","cell leading edge","63/1011","402/14564",0.156716417910448,2.25758448115506,6.98346859353701,7.6432344158689e-10,3.6241669855245e-08,2.64831367918264e-08,"BAIAP2/IQGAP2/FAM107A/CSPG4/DIAPH1/DPYSL3/EGFR/EPS8/FAT1/ABLIM3/PALLD/SYNE2/WWC1/GABRA6/ARHGEF26/AMPH/GRIA1/HCN1/ITGB4/KCNB1/KCNC2/KCNC4/SHISA6/ABLIM1/MCC/KITLG/NEDD9/ATP2B2/ARHGEF4/PLEKHO1/PLCE1/PDE4A/SNTG1/APBB1IP/TESC/CARMIL1/PARVA/FGD6/ARHGAP31/JCAD/SAMSN1/ITSN1/SLC1A2/SNAP25/TPM1/EZR/VIM/DOCK8/TLN2/ADGRV1/CASP8/ANTXR1/ITGA8/ACTN1/PHLDB2/UNC5A/LDB2/MTSS2/ARHGAP18/CD44/RIPOR2/PIEZO1/ARHGAP44",63,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0098636","protein complex involved in cell adhesion","18/1011","49/14564",0.36734693877551,5.29183067885908,8.21893192220424,1.77617668848959e-09,7.77418873654291e-08,5.68088900367117e-08,"ITGA11/LAMA1/ITGA6/ITGA1/ITGA4/ITGA7/ITGA9/ITGAL/ITGAX/ITGB4/LAMB1/LAMC1/LYN/NID1/TNR/TNXB/ITGA8/NRXN1",18,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0098839","postsynaptic density membrane","29/1011","120/14564",0.241666666666667,3.48133860863831,7.45446018677935,2.09053567500031e-09,8.4965342791084e-08,6.20873377161746e-08,"CACNG3/ADCY1/PTPRT/PRRT2/CHRM1/ELFN2/GRIN3A/LRFN5/GSG1L/EPHA4/SORCS3/CACNG4/GRIA1/GRIK1/GRIK3/GRIN2B/GRM5/KCNK2/SHISA6/RGS7BP/NRCAM/ATP2B2/LRRC4/CACNA1C/LRP8/NETO1/ITGA8/LIN7A/CLSTN3",29,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0043025","neuronal cell body","67/1011","452/14564",0.148230088495575,2.13533433120629,6.69702603869334,2.37495015956835e-09,9.00897760529594e-08,6.58319517915437e-08,"BAIAP2/ADCY8/GRIN3A/LRRK2/TMEM266/RTN4RL1/EPHA4/VPS13A/GRIP1/GAD2/GPM6A/GRIA1/GRIK3/GRM5/HTR2A/HCN1/ITGA1/ITGA4/KCNB1/KCNC2/KCNC4/KCNK2/KCNN2/RGS7BP/MAP2/ASTN1/ATP1A2/ATP2B2/ROR2/OPRM1/PDE1B/PRKAA2/PLXDC1/SLC4A10/CPNE5/SCN1A/CX3CL1/RTN4R/SLC1A4/SLC2A3/SLC22A3/BMPR2/SNAP25/SORL1/SYT4/TAC1/TGFB2/TNFRSF1B/TRPM2/VGF/CACNA1A/CACNA1B/CACNA1C/CACNA1E/LRP8/RIN3/KCNIP4/GRIP2/CAPN2/KREMEN1/ENC1/ITGA8/KNDC1/UNC5A/NRXN1/HOMER1/AKAP12",67,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0099634","postsynaptic specialization membrane","32/1011","147/14564",0.217687074829932,3.13589966154612,7.10862080782533,5.07386321593835e-09,1.80439260616808e-07,1.31853682256293e-07,"CACNG3/ADCY1/PTPRT/PRRT2/CHRM1/ELFN2/GRIN3A/LRFN5/GSG1L/EPHA4/SORCS3/GABRA6/GABRB3/CACNG4/GRIA1/GRIK1/GRIK3/GRIN2B/GRM5/KCNB1/KCNK2/SHISA6/RGS7BP/NRCAM/ATP2B2/LRRC4/CACNA1C/LRP8/NETO1/ITGA8/LIN7A/CLSTN3",32,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0031256","leading edge membrane","35/1011","173/14564",0.202312138728324,2.91441541883215,6.91826242619701,7.50813378218926e-09,2.51301654239158e-07,1.83635470214536e-07,"FAM107A/CSPG4/DIAPH1/EGFR/EPS8/SYNE2/WWC1/GABRA6/AMPH/GRIA1/HCN1/KCNB1/KCNC2/KCNC4/SHISA6/ATP2B2/ARHGEF4/PLEKHO1/PDE4A/SNTG1/TESC/JCAD/SLC1A2/TPM1/EZR/DOCK8/ADGRV1/ANTXR1/ITGA8/UNC5A/MTSS2/CD44/RIPOR2/PIEZO1/ARHGAP44",35,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0042734","presynaptic membrane","34/1011","168/14564",0.202380952380952,2.91540671659366,6.81990007216004,1.21717601765742e-08,3.84762863359485e-07,2.81160542090457e-07,"CDH9/PRRT2/CHRM1/ADCY8/CNR1/DNM1/EPHA4/FLRT2/GAD2/ERC2/GPM6A/GRIA1/GRIK1/GRIK3/HTR2A/HCN1/KCNA3/KCNC2/KCNC4/KCNJ3/RGS7BP/UNC13C/ATP2B2/PDE2A/CNTN5/CACNA2D3/KCTD16/CADM3/ITSN1/SLC1A2/SNAP25/STXBP1/CACNA2D2/NRXN1",34,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0045121","membrane raft","45/1011","263/14564",0.171102661596958,2.46482607665489,6.54732677449919,1.44134760357309e-08,4.31645677070045e-07,3.15419558676659e-07,"SORBS1/ADCY1/ADCY2/ADCY8/ADCYAP1R1/ADD2/LRRK2/CNR1/RTN4RL1/ADRA1B/EFNA5/EGFR/RFTN1/MYOF/ANGPT1/HK1/HTR2A/INPP5D/KCNA3/LYN/ATP1A2/OLR1/PECAM1/FXYD1/PTPRC/SDCBP/SLC1A2/RTN4R/BMPR2/STIM1/TFPI/TGFBR2/TNFRSF1B/TNR/TRPC4/VCL/EZR/LRP8/AHNAK/CAPN2/CARD11/SKAP1/UNC5A/SLC22A6/ENTPD1",45,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0098857","membrane microdomain","45/1011","264/14564",0.170454545454545,2.45548961424332,6.51817984342416,1.62396237894805e-08,4.50982260114531e-07,3.29549519462103e-07,"SORBS1/ADCY1/ADCY2/ADCY8/ADCYAP1R1/ADD2/LRRK2/CNR1/RTN4RL1/ADRA1B/EFNA5/EGFR/RFTN1/MYOF/ANGPT1/HK1/HTR2A/INPP5D/KCNA3/LYN/ATP1A2/OLR1/PECAM1/FXYD1/PTPRC/SDCBP/SLC1A2/RTN4R/BMPR2/STIM1/TFPI/TGFBR2/TNFRSF1B/TNR/TRPC4/VCL/EZR/LRP8/AHNAK/CAPN2/CARD11/SKAP1/UNC5A/SLC22A6/ENTPD1",45,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0005911","cell-cell junction","65/1011","454/14564",0.143171806167401,2.06246704749953,6.28149722417954,1.66443364892885e-08,4.50982260114531e-07,3.29549519462103e-07,"CDH6/CDH9/CDH10/YAP1/BAIAP2/SORBS1/CCDC85A/ADCYAP1R1/MPP7/AMOTL1/JAG1/DSP/EFNA5/EPHA4/FAT1/DNMBP/SYNM/OBSL1/FLRT2/MAGI3/B4GALT1/LAMA1/GRIA1/TMOD3/FMN1/ITGA6/ITK/LYN/CCDC88C/ATP1A2/PALS2/PECAM1/PKP2/FXYD1/USP53/LIMS2/FRMD4A/PRKCH/BAIAP2L1/PARD3/PLXDC1/TENM2/ADGRB1/JCAD/SHROOM3/CADM3/SCN1A/SDCBP/NIBAN2/BMPR2/TRPC4/VAV1/VCL/VEGFA/EZR/LUZP1/AHNAK/CLMP/CGNL1/SKAP1/ACTN1/LIN7A/LIMD1/PDLIM1/CD53",65,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0098802","plasma membrane signaling receptor complex","32/1011","159/14564",0.20125786163522,2.8992279889766,6.5766134467726,3.7429902133387e-08,9.68073377904418e-07,7.07407241276931e-07,"RAMP1/CACNG3/GRIN3A/OLFM3/EPS8/ITGA11/CACNG4/GRIA1/GRIK1/GRIK3/GRIN2B/IL6R/ITGA6/ITGA1/ITGA4/ITGA7/ITGA9/ITGAL/ITGAX/ITGB4/SHISA6/LYN/APBB1IP/SDCBP/TFRC/TGFBR2/TRAF3/ITGA8/SKAP1/OSMR/CD247/OLFM2",32,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0005581","collagen trimer","20/1011","73/14564",0.273972602739726,3.94672303293904,6.89342179567943,7.02134630351888e-08,1.73702002030532e-06,1.26930516699769e-06,"C1QL1/COL1A2/COL4A1/COL4A2/COL4A3/COL4A4/COL5A1/EMID1/COL6A1/COL6A3/COL11A1/COL12A1/COL15A1/COL26A1/COL5A3/COL18A1/COLEC12/COL21A1/COL27A1/COL23A1",20,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0034703","cation channel complex","36/1011","204/14564",0.176470588235294,2.54215395356956,6.05827354368385,1.81779990430923e-07,4.30970060646648e-06,3.14925860614977e-06,"ABCC9/CACNG3/CACNG4/UNC80/GRIK1/GRIK3/HCN1/KCNA3/KCNB1/KCNC2/KCNC4/KCNJ3/KCNK2/KCNQ3/CACNA2D3/KCNQ5/DPP10/CACHD1/RYR1/RYR2/RYR3/SCN1A/SCN9A/SNAP25/STX1A/TRPC3/TRPC4/CACNA1A/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNB2/CACNB4/KCNIP4/CACNA2D2",36,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0034702","monoatomic ion channel complex","47/1011","311/14564",0.15112540192926,2.1770428819958,5.73063332087065,3.38457067520271e-07,7.70328285676137e-06,5.62907543875819e-06,"ABCC9/CACNG3/GRIN3A/OLFM3/ANO6/EPS8/GABRA6/GABRB3/CACNG4/UNC80/GRIA1/GRIK1/GRIK3/GRIN2B/HCN1/KCNA3/KCNB1/KCNC2/KCNC4/KCNJ3/KCNK2/KCNQ3/SHISA6/CACNA2D3/KCNQ5/DPP10/CACHD1/RYR1/RYR2/RYR3/SCN1A/SCN9A/SNAP25/STX1A/TRPC3/TRPC4/CACNA1A/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNB2/CACNB4/KCNIP4/KCNH7/CACNA2D2/OLFM2",47,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0015629","actin cytoskeleton","62/1011","463/14564",0.133909287257019,1.92903546944731,5.54857061763527,4.09385979589967e-07,8.95925470718043e-06,6.54686080720797e-06,"BAIAP2/NEBL/SORBS1/IQGAP2/SEPTIN9/FAM107A/AKAP13/ADCY8/ADD2/CNR1/DAPK1/SYNPO2/DIAPH1/DPYSL3/DMTN/ABLIM3/DAAM1/PALLD/MYO16/SYNE1/FYB1/MYRIP/AMPH/TMOD3/FMN1/LASP1/ABLIM1/MYO1B/MYO1F/DDR2/PAWR/ASAP1/PLEC/CARMIL1/PARVA/SEPTIN11/AXL/BAIAP2L1/FMN2/SHROOM3/PKNOX2/SNAP25/SPTAN1/SVIL/TPM1/TPM2/VCL/EZR/LUZP1/AHNAK/CAPN2/TLN2/CGNL1/ACTN1/KALRN/PHLDB2/PDLIM1/MTSS2/STK17B/NTN1/MICAL2/PIEZO1",62,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0098982","GABA-ergic synapse","22/1011","96/14564",0.229166666666667,3.30126937026047,6.17848656910992,4.90523250791474e-07,1.01743614497175e-05,7.43478452065195e-06,"CNR1/LRFN5/EFNA5/PLCB1/GAD1/GAD2/ERC2/PCLO/GUCY1A1/NXPH1/KCNC2/SLC6A17/NPY/ATP2B2/CNTN5/SEPTIN11/CACNA2D3/SLC4A10/BSN/CACNA2D2/NRXN1/CLSTN3",22,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0008305","integrin complex","11/1011","26/14564",0.423076923076923,6.09465114509625,7.10120542647045,5.00671565188207e-07,1.01743614497175e-05,7.43478452065195e-06,"ITGA11/ITGA6/ITGA1/ITGA4/ITGA7/ITGA9/ITGAL/ITGAX/ITGB4/LYN/ITGA8",11,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0060076","excitatory synapse","17/1011","63/14564",0.26984126984127,3.88720895545821,6.27238630587217,8.48278572939523e-07,1.66438106207789e-05,1.21622517717282e-05,"PLXNC1/CACNG3/BAIAP2/C1QL1/ADCY8/PALLD/GPM6A/GRIA1/KCNJ3/SHISA6/UNC13C/ATP2B2/LRRC4/STXBP1/NETO1/BSN/HOMER1",17,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0005912","adherens junction","31/1011","173/14564",0.179190751445087,2.58133937096562,5.714601254043,9.09634940979421e-07,1.72527427139097e-05,1.26072211118201e-05,"CDH6/CDH9/CDH10/BAIAP2/SORBS1/CCDC85A/MPP7/JAG1/DSP/EFNA5/EPHA4/SYNM/TMOD3/FMN1/ITGA6/LYN/PKP2/FRMD4A/BAIAP2L1/PARD3/JCAD/SHROOM3/SDCBP/NIBAN2/BMPR2/VCL/VEGFA/EZR/LIN7A/LIMD1/PDLIM1",31,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0005891","voltage-gated calcium channel complex","13/1011","39/14564",0.333333333333333,4.8018463567425,6.49309980145252,1.19507242155346e-06,2.19353615439973e-05,1.60289849410396e-05,"CACNG3/CACNG4/CACNA2D3/CACHD1/RYR1/CACNA1A/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNB2/CACNB4/CACNA2D2",13,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0030175","filopodium","21/1011","94/14564",0.223404255319149,3.21825872845508,5.89284670605218,1.38674997079965e-06,2.46581479182813e-05,1.80186262653245e-05,"ARL4C/FARP1/BAIAP2/IQGAP2/EPHA4/FAT1/SYNE2/OSBPL3/B4GALT1/GPM6A/ITGA6/MAP2/KITLG/MYO1B/PALM/TENM2/SNAP25/UTRN/EZR/ANTXR1/RIPOR2",21,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0098858","actin-based cell projection","33/1011","196/14564",0.168367346938776,2.42542239447708,5.48727514145996,1.7464897568887e-06,2.95821003077867e-05,2.16167415069387e-05,"ARL4C/FARP1/BAIAP2/IQGAP2/LRRK2/EPHA4/EPS8/FAT1/SYNE2/SLC7A11/OSBPL3/B4GALT1/GPM6A/ANGPT1/ITGA6/MAP2/KITLG/MYO1B/MYO1F/PALM/FMN2/TENM2/PCDH15/SNAP25/UTRN/EZR/SLC7A5/ADGRV1/ANTXR1/SLC4A7/CD44/RIPOR2/PIEZO1",33,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0098644","complex of collagen trimers","9/1011","19/14564",0.473684210526316,6.82367640168671,6.93745942436728,1.76764747006107e-06,2.95821003077867e-05,2.16167415069387e-05,"COL1A2/COL4A1/COL4A2/COL4A3/COL4A4/COL5A1/COL11A1/COL5A3/COL27A1",9,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0048786","presynaptic active zone","19/1011","82/14564",0.231707317073171,3.33786880895515,5.79823849327834,2.44848391317638e-06,3.98053527599246e-05,2.90872525023961e-05,"ADCY8/EGFLAM/GAD1/ERC2/PCLO/GPM6A/GRIA1/GRM7/HCN1/UNC13C/ATP2B2/CACNA2D3/STXBP1/TRIO/PPFIA4/PPFIA3/BSN/CACNA2D2/ARHGAP44",19,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0005925","focal adhesion","53/1011","395/14564",0.134177215189873,1.93289511575204,5.13387216437799,2.68647006685807e-06,4.24611518900623e-05,3.10279437546473e-05,"SORBS1/FAM107A/CSPG4/DAB2/SYNPO2/EGFR/FAT1/FHL2/RRAS2/ITGA11/PALLD/ARHGAP26/SYNE2/FLRT2/IGF2R/ITGA6/ITGA1/ITGA4/ITGB4/RND3/LASP1/NEDD9/DDR2/PDGFRB/PLEC/APBB1IP/PPP1CB/LIMS2/PARVA/ADGRB1/ARHGAP31/PTPRC/SDCBP/SVIL/TLE2/VCL/EZR/VIM/AHNAK/CAPN2/TLN2/BCAR3/ITGA8/DOCK7/ACTN1/NRP1/LIMD1/PHLDB2/MPZL1/PDLIM1/AKAP12/CD44/MRC2",53,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0030055","cell-substrate junction","53/1011","403/14564",0.13151364764268,1.89452498938476,4.97371988468216,4.88468811678406e-06,7.51185821202738e-05,5.48919432753828e-05,"SORBS1/FAM107A/CSPG4/DAB2/SYNPO2/EGFR/FAT1/FHL2/RRAS2/ITGA11/PALLD/ARHGAP26/SYNE2/FLRT2/IGF2R/ITGA6/ITGA1/ITGA4/ITGB4/RND3/LASP1/NEDD9/DDR2/PDGFRB/PLEC/APBB1IP/PPP1CB/LIMS2/PARVA/ADGRB1/ARHGAP31/PTPRC/SDCBP/SVIL/TLE2/VCL/EZR/VIM/AHNAK/CAPN2/TLN2/BCAR3/ITGA8/DOCK7/ACTN1/NRP1/LIMD1/PHLDB2/MPZL1/PDLIM1/AKAP12/CD44/MRC2",53,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0034704","calcium channel complex","16/1011","65/14564",0.246153846153846,3.545978848056,5.61856912065952,6.57871010964918e-06,9.85075276944838e-05,7.19831161582113e-05,"CACNG3/CACNG4/CACNA2D3/CACHD1/RYR1/RYR2/RYR3/TRPC4/CACNA1A/CACNA1B/CACNA1C/CACNA1D/CACNA1E/CACNB2/CACNB4/CACNA2D2",16,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0043198","dendritic shaft","12/1011","39/14564",0.307692307692308,4.43247356007,5.86225515185675,7.93555945307243e-06,0.000115777777661493,8.46031304713525e-05,"BAIAP2/EPHA4/GRIA1/GRM5/GRM7/HTR2A/HCN1/RGS7BP/MAP2/NSF/RTN4R/HOMER1",12,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0044853","plasma membrane raft","21/1011","107/14564",0.196261682242991,2.82725533153998,5.18125920495152,1.21527804316572e-05,0.000172873301640323,0.000126324954486963,"SORBS1/ADCY8/ADCYAP1R1/ADD2/LRRK2/ADRA1B/EFNA5/MYOF/HTR2A/ATP1A2/FXYD1/BMPR2/STIM1/TFPI/TGFBR2/TRPC4/EZR/LRP8/SKAP1/SLC22A6/ENTPD1",21,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0030672","synaptic vesicle membrane","24/1011","133/14564",0.180451127819549,2.59949577207113,5.06108914537467,1.33958082629556e-05,0.000181481307181469,0.000132615144457831,"PRRT2/RAB3C/SLC18B1/LRRK2/DMXL2/GAD2/RAB26/MYOF/AMPH/GRIA1/ICA1/SLC6A17/UNC13C/SYT13/PTPRN2/RAB27B/STX1A/SYN2/SYT4/SLC30A3/MCTP1/SLC35G2/BSN/SYT12",24,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0099501","exocytic vesicle membrane","24/1011","133/14564",0.180451127819549,2.59949577207113,5.06108914537467,1.33958082629556e-05,0.000181481307181469,0.000132615144457831,"PRRT2/RAB3C/SLC18B1/LRRK2/DMXL2/GAD2/RAB26/MYOF/AMPH/GRIA1/ICA1/SLC6A17/UNC13C/SYT13/PTPRN2/RAB27B/STX1A/SYN2/SYT4/SLC30A3/MCTP1/SLC35G2/BSN/SYT12",24,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0044309","neuron spine","28/1011","170/14564",0.164705882352941,2.37267702333159,4.9168318839444,1.59444031812714e-05,0.000210818513947143,0.000154052933140545,"FARP1/BAIAP2/LZTS1/PRRT2/EPHA4/SYNE1/GABRB3/GPM6A/GRIA1/ABR/GRM5/KCNN2/SHISA6/RGS7BP/ATP1A2/ATP2B2/PALM/ASAP1/SEPTIN11/TENM2/ADGRB1/BCR/LRRC4/GRIP2/CAMK2A/ITGA8/HOMER1/ARHGAP44",28,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0005901","caveola","17/1011","77/14564",0.220779220779221,3.18044369082945,5.23943300536296,1.63023103931007e-05,0.000210818513947143,0.000154052933140545,"SORBS1/ADCY8/ADCYAP1R1/LRRK2/ADRA1B/EFNA5/MYOF/HTR2A/ATP1A2/FXYD1/BMPR2/TFPI/TGFBR2/TRPC4/LRP8/SLC22A6/ENTPD1",17,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0030016","myofibril","31/1011","199/14564",0.155778894472362,2.24407895063845,4.82619592337524,1.80625083738719e-05,0.000228390383660736,0.000166893352226419,"ABCC9/NEBL/ARHGEF25/COL6A1/SYNPO2/CMYA5/FHL2/PALLD/SYNE2/SYNM/SYNE1/OBSL1/TMOD3/KCNN2/PLEC/PARVA/RYR1/RYR2/RYR3/SCN1A/SVIL/TPM1/TPM2/VCL/CACNA1C/CACNA1D/AHNAK/ACTN1/PDLIM1/HOMER1/BAG3",31,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0031253","cell projection membrane","42/1011","312/14564",0.134615384615385,1.93920718253062,4.58019616431973,2.66678386210604e-05,0.000329869569030074,0.000241047969229265,"FAM107A/CSPG4/DIAPH1/SLC26A3/EGFR/DMTN/EPS8/SYNE2/WWC1/SLC7A11/GABRA6/B4GALT1/GRIA1/HCN1/KCNB1/KCNC2/KCNC4/SHISA6/ATP2B2/PALM/ARHGEF4/PLEKHO1/PDE4A/SNTG1/TESC/JCAD/SLC1A2/SLC19A1/TPM1/UTRN/EZR/SLC7A5/DOCK8/ADGRV1/ANTXR1/ITGA8/UNC5A/MTSS2/DHRS3/CD44/RIPOR2/PIEZO1",42,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0008328","ionotropic glutamate receptor complex","11/1011","37/14564",0.297297297297297,4.28272783168926,5.46048293726475,2.72674945748383e-05,0.000330110732193255,0.000241224196126789,"CACNG3/GRIN3A/OLFM3/EPS8/CACNG4/GRIA1/GRIK1/GRIK3/GRIN2B/SHISA6/OLFM2",11,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0009897","external side of plasma membrane","38/1011","273/14564",0.139194139194139,2.00516661050786,4.5790074605286,3.03658734011155e-05,0.000359962124275723,0.000263037719154399,"ABCC4/CTSB/EFNA5/F3/ITGA11/B4GALT1/GRIA1/HLA-B/HLA-E/HLA-F/IL4R/IL6R/IL12RB2/ITGA6/ITGA1/ITGA4/ITGA7/ITGA9/ITGAL/ITGAX/KCNJ3/MAP3K5/ASTN1/NRCAM/NT5E/PECAM1/PRLR/PTPRC/RTN4R/TFRC/TGFBR2/TGFBR3/THBS1/SLC7A5/CAPN2/ANTXR1/ITGA8/OSMR",38,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0043197","dendritic spine","27/1011","168/14564",0.160714285714286,2.31517592200085,4.68274872780428,3.51795450412512e-05,0.000408513492417794,0.000298516010554118,"FARP1/BAIAP2/LZTS1/PRRT2/EPHA4/SYNE1/GABRB3/GPM6A/GRIA1/ABR/GRM5/KCNN2/SHISA6/RGS7BP/ATP1A2/ATP2B2/PALM/ASAP1/SEPTIN11/TENM2/ADGRB1/BCR/LRRC4/CAMK2A/ITGA8/HOMER1/ARHGAP44",27,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0005938","cell cortex","40/1011","298/14564",0.134228187919463,1.93362940539966,4.44748843340109,4.3979277214387e-05,0.000500484174699724,0.000365722410519639,"IQGAP2/SEPTIN9/AKAP13/MPP7/EPB41/DMTN/EPS8/TRAK1/GAD1/MYRIP/ERC2/PCLO/GRM7/LASP1/UNC13C/NEDD9/FNBP1L/SEPTIN11/SEPTIN3/PARD3/FMN2/SHROOM3/RYR1/SNAP25/SPTAN1/STIM1/STXBP1/TRPC4/VCL/EZR/CAPN2/PPFIA3/ACTN1/BSN/PHLDB2/MTSS2/CABP1/AKAP12/CYTIP/PIEZO1",40,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0043292","contractile muscle fiber","31/1011","209/14564",0.148325358851675,2.13670675204331,4.52067481105079,4.78087569016557e-05,0.000533395738765531,0.000389772115090898,"ABCC9/NEBL/ARHGEF25/COL6A1/SYNPO2/CMYA5/FHL2/PALLD/SYNE2/SYNM/SYNE1/OBSL1/TMOD3/KCNN2/PLEC/PARVA/RYR1/RYR2/RYR3/SCN1A/SVIL/TPM1/TPM2/VCL/CACNA1C/CACNA1D/AHNAK/ACTN1/PDLIM1/HOMER1/BAG3",31,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0042383","sarcolemma","23/1011","135/14564",0.17037037037037,2.4542770267795,4.63638182350982,5.18466146954322e-05,0.000567321610801941,0.000414563012240804,"ABCC9/COL6A1/COL6A3/SYNM/CACNG4/KCNB1/KCNJ3/KCNK2/ATP1A2/PLEC/FXYD1/PRKG1/RYR1/RYR2/RYR3/SCN1A/SNTA1/UTRN/VCL/CACNA1C/CACNA1D/CACNB2/AHNAK",23,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0098685","Schaffer collateral - CA1 synapse","18/1011","93/14564",0.193548387096774,2.7881688523021,4.72480633192929,6.06809245253182e-05,0.000640755691434918,0.000468224027595584,"CACNG3/BAIAP2/ADCY1/CHRM1/ADCY8/GSG1L/EPHA4/ABR/GRM5/KCNK2/BCR/LRRC4/SYN2/TNR/LRP8/NETO1/BSN/AKAP12",18,"CC"
"Oligo-3_up_M","Oligo-3_up_M","GO:0098878","neurotransmitter receptor complex","11/1011","40/14564",0.275,3.96152324431256,5.12253936624302,6.08098547231733e-05,0.000640755691434918,0.000468224027595584,"CACNG3/GRIN3A/OLFM3/EPS8/CACNG4/GRIA1/GRIK1/GRIK3/GRIN2B/SHISA6/OLFM2",11,"CC"
