Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000184840,TMED9,58,-0.7559,47,-1.0973,118,0.58051,96,0.02912,97,0.07051
ENSG00000027847,B4GALT7,29,-0.3643,33,-0.1286,47,0.67269,21,-0.8508,32,-0.2218
ENSG00000204677,FAM153CP,22,-0.2415,21,-0.3266,17,-0.8559,13,-1.0652,50,1.45249
ENSG00000145916,RMND5B,31,-0.1130,38,0.26518,36,0.19281,23,-0.5606,32,-0.0647
ENSG00000145912,NHP2,190,-0.3010,224,-0.0394,255,0.24971,174,-0.4475,241,0.09738
ENSG00000197451,HNRNPAB,63,0.08770,32,-1.0074,67,0.27085,95,0.77719,44,-0.5518
ENSG00000169045,HNRNPH1,119,0.10034,102,-0.1568,109,-0.0551,118,0.08700,114,0.04411
ENSG00000127022,CANX,301,0.04914,266,-0.1572,283,-0.0756,289,-0.0211,317,0.16083
ENSG00000161013,MGAT4B,38,-0.8816,61,-0.1336,56,-0.3671,45,-0.6055,108,1.05692
ENSG00000161011,SQSTM1,241,0.09779,174,-0.4269,242,0.14965,220,-0.0507,228,0.00408
ENSG00000161010,MRNIP,17,-0.3146,9,-1.3451,23,0.24511,22,0.10914,25,0.32554
ENSG00000197226,TBC1D9B,64,-0.2021,54,-0.4561,64,-0.2527,87,0.31917,89,0.42410
ENSG00000113269,RNF130,89,0.04028,68,-0.3899,79,-0.2034,138,0.79661,80,-0.1401
ENSG00000050748,MAPK9,99,-0.7533,130,-0.3228,232,1.02139,159,0.00165,92,-0.9735
ENSG00000131446,MGAT1,55,1.16312,31,0.12109,25,-0.2664,26,-0.1415,20,-0.6452
ENSG00000278970,HEIH,21,-0.0973,15,-0.6507,28,0.46020,20,-0.2160,22,-0.1011
ENSG00000250222,AC008443.5,41,0.23125,51,0.60769,26,-0.6609,27,-0.4516,44,0.41676
ENSG00000146063,TRIM41,18,-0.4302,33,0.54744,18,-0.5677,31,0.46674,26,0.21089
ENSG00000204628,RACK1,405,0.65663,221,-0.3596,245,-0.2603,307,0.18034,268,-0.0548
ENSG00000248275,TRIM52-AS1,33,0.87270,18,-0.1377,17,-0.2896,21,0.07817,17,-0.2625
ENSG00000112679,DUSP22,21,-0.5998,27,-0.1961,33,0.12008,35,0.20007,33,0.13030
ENSG00000112685,EXOC2,12,-0.8950,15,-0.5367,27,0.60731,26,0.34295,17,-0.3433
ENSG00000112699,GMDS,18,0.02958,18,-0.0221,22,0.51334,10,-0.9026,16,-0.2655
ENSG00000124535,WRNIP1,36,-0.7633,48,-0.3111,66,0.26649,56,-0.0660,66,0.22136
ENSG00000124570,SERPINB6,76,1.99320,7,-1.9882,17,-0.8269,35,0.51726,18,-0.6007
ENSG00000124588,NQO2,67,0.04132,60,-0.1294,83,0.61539,52,-0.3497,46,-0.6364
ENSG00000137274,BPHL,24,0.02359,9,-1.3724,32,0.83840,19,-0.3182,19,-0.4101
ENSG00000137267,TUBB2A,921,-1.1831,1181,-0.7984,2965,1.15200,1793,-0.1336,1387,-0.6196
ENSG00000137285,TUBB2B,460,0.99806,255,-0.0253,126,-1.4154,389,0.69624,293,0.24609
ENSG00000180822,PSMG4,21,-0.2911,26,0.01468,32,0.60235,13,-0.9956,23,-0.1927
ENSG00000137266,SLC22A23,21,-0.5403,18,-0.7536,33,0.31361,27,-0.1418,34,0.29772
ENSG00000145945,FAM50B,34,0.13770,28,-0.2007,37,0.40196,22,-0.5478,28,-0.2209
ENSG00000112739,PRPF4B,35,-0.4116,32,-0.5582,53,0.34826,39,-0.2582,50,0.18522
ENSG00000198721,ECI2,42,0.79823,31,0.29884,20,-0.5731,29,0.17114,24,-0.1943
ENSG00000214113,LYRM4,52,0.13340,39,-0.3028,56,0.37937,43,-0.1501,40,-0.3409
ENSG00000124785,NRN1,103,-1.1374,190,-0.1734,311,1.03021,154,-0.5146,156,-0.5539
ENSG00000216863,LY86-AS1,9,-1.3805,18,-0.2612,25,0.36296,18,-0.2657,26,0.36070
ENSG00000124783,SSR1,81,0.30244,59,-0.2058,72,0.17366,46,-0.6037,67,0.00358
ENSG00000239264,TXNDC5,18,-0.6516,27,-0.0026,27,-0.0536,27,0.00031,33,0.36597
ENSG00000124802,EEF1E1,46,-0.3027,49,-0.2187,78,0.87334,51,-0.1427,33,-0.9325
ENSG00000111845,PAK1IP1,20,-0.1912,11,-1.1179,27,0.51793,24,0.16609,20,-0.1847
ENSG00000111843,TMEM14C,108,0.56911,50,-0.6851,70,-0.2227,85,0.16669,82,0.11883
ENSG00000137210,TMEM14B,80,-0.1817,64,-0.5271,99,0.24342,74,-0.3059,99,0.21562
ENSG00000224531,SMIM13,44,-1.0938,92,0.06449,103,0.38277,106,0.30701,77,-0.2563
ENSG00000205269,TMEM170B,46,-0.3781,63,0.13567,48,-0.4232,36,-0.7551,88,0.86738
ENSG00000112137,PHACTR1,148,-0.0247,173,0.23143,116,-0.5630,158,0.08372,188,0.45031
ENSG00000145979,TBC1D7,11,-1.3572,26,-0.0232,30,0.36576,30,0.21411,25,-0.0328
ENSG00000145990,GFOD1,69,-0.6021,101,0.00051,114,0.29967,74,-0.4824,109,0.16008
ENSG00000124523,SIRT5,26,-0.1173,21,-0.4956,38,0.74104,20,-0.5153,23,-0.4144
ENSG00000225921,NOL7,65,-0.1492,48,-0.6255,77,0.18424,86,0.30500,70,-0.0329
ENSG00000010017,RANBP9,59,-0.4128,51,-0.6528,100,0.69933,79,0.05616,60,-0.4422
ENSG00000050393,MCUR1,53,0.07929,50,-0.0217,53,0.11903,43,-0.2646,49,-0.0411
ENSG00000112149,CD83,21,-1.0140,39,-0.0173,47,0.39120,21,-1.0139,48,0.38863
ENSG00000047579,DTNBP1,54,-1.0104,102,-0.0120,63,-1.0090,26,-2.0913,225,1.86047
ENSG00000124788,ATXN1,58,0.31503,36,-0.4492,44,-0.2047,87,1.02109,36,-0.5329
ENSG00000112186,CAP2,96,-1.6493,205,-0.4793,360,0.67453,201,-0.5111,312,0.24527
ENSG00000137414,FAM8A1,33,-0.2225,33,-0.2398,41,0.15875,40,0.06512,38,0.01422
ENSG00000124789,NUP153,19,-0.1584,12,-0.8943,29,0.90371,11,-0.9635,18,-0.2575
ENSG00000137364,TPMT,30,-0.2358,36,0.07237,31,-0.2487,20,-0.8386,49,0.70269
ENSG00000124795,DEK,79,0.92222,44,-0.0767,32,-0.7859,74,0.81261,38,-0.3357
ENSG00000172201,ID4,125,1.95251,42,-0.0597,14,-2.0664,95,1.38342,22,-1.2013
ENSG00000112242,E2F3,10,-0.8931,21,0.29438,15,-0.3358,8,-1.2537,29,1.00461
ENSG00000272168,CASC15,15,-0.5116,23,0.17554,28,0.69673,15,-0.5707,16,-0.5142
ENSG00000152954,NRSN1,69,-0.8994,99,-0.3236,148,0.48282,131,0.12244,114,-0.1117
ENSG00000124532,MRS2,15,-0.6010,9,-1.3969,25,0.26649,25,0.18359,28,0.38779
ENSG00000112294,ALDH5A1,65,-0.1200,60,-0.2563,72,0.05037,67,-0.0858,78,0.18742
ENSG00000137261,KIAA0319,31,-0.2581,17,-1.1968,53,0.98371,39,0.10333,23,-0.8188
ENSG00000111802,TDP2,30,-0.2426,22,-0.7758,39,0.21492,29,-0.3165,43,0.37519
ENSG00000112304,ACOT13,42,-0.4767,57,0.00133,65,0.32790,54,-0.0625,52,-0.1430
ENSG00000112308,C6orf62,149,0.33421,136,0.17783,129,0.11695,111,-0.1552,98,-0.4115
ENSG00000111913,RIPOR2,31,-1.0413,25,-1.3616,89,0.99469,53,-0.2183,56,-0.1702
ENSG00000182952,HMGN4,16,-0.8208,14,-0.9644,33,0.52039,19,-0.5583,32,0.40345
ENSG00000146109,ABT1,13,-0.4608,18,0.04943,20,0.27115,13,-0.4619,19,0.10006
ENSG00000096654,ZNF184,9,-1.3036,28,0.46859,23,0.19846,7,-1.5531,27,0.53751
ENSG00000269293,ZSCAN16-AS1,131,0.99095,89,0.31394,39,-1.2645,92,0.37123,80,0.16650
ENSG00000204713,TRIM27,24,-1.0644,42,-0.1873,59,0.56439,34,-0.5010,49,0.09664
ENSG00000204681,GABBR1,309,-0.1530,359,0.09121,323,-0.1112,315,-0.1210,382,0.22847
ENSG00000206503,HLA-A,472,2.47758,50,-1.5291,68,-1.3172,123,-0.1222,106,-0.4181
ENSG00000204619,PPP1R11,52,-0.5052,51,-0.5222,82,0.33656,93,0.45573,63,-0.2142
ENSG00000241370,RPP21,69,0.03799,64,-0.1044,67,-0.0374,50,-0.4903,80,0.31801
ENSG00000204592,HLA-E,208,3.50505,24,-0.8397,10,-2.5151,26,-0.7715,22,-1.0914
ENSG00000204590,GNL1,47,-0.7382,41,-0.9478,90,0.46043,77,0.05853,81,0.15319
ENSG00000204574,ABCF1,18,-1.0584,16,-1.2996,46,0.61479,41,0.23290,37,0.06365
ENSG00000204569,PPP1R10,24,0.05340,13,-0.9262,33,0.87116,12,-1.0714,20,-0.2912
ENSG00000204568,MRPS18B,34,-0.5845,47,-0.1085,52,0.08238,60,0.31387,51,0.05144
ENSG00000137343,ATAT1,48,0.01344,25,-1.0037,53,0.24216,60,0.36618,45,-0.1027
ENSG00000204564,C6orf136,42,-0.6647,54,-0.2463,86,0.78065,51,-0.3473,51,-0.4031
ENSG00000196230,TUBB,463,-0.7307,502,-0.6027,1023,0.88149,723,-0.0172,544,-0.5444
ENSG00000137312,FLOT1,132,-0.8582,180,-0.3641,290,0.62828,193,-0.2512,215,-0.0881
ENSG00000204580,DDR1,117,1.47885,18,-1.6484,29,-1.1101,114,1.41928,36,-0.6254
ENSG00000204525,HLA-C,227,1.43222,51,-1.0936,109,0.17268,154,0.71060,27,-2.2359
ENSG00000234745,HLA-B,381,2.94024,36,-1.4371,66,-0.6866,54,-0.8124,29,-1.9366
ENSG00000198563,DDX39B,72,-0.3445,59,-0.6461,100,0.28781,97,0.15725,90,0.03834
ENSG00000213760,ATP6V1G2,225,-0.6676,279,-0.3289,411,0.45881,262,-0.4302,365,0.13216
ENSG00000204472,AIF1,86,2.51105,13,-0.8639,8,-1.9286,16,-0.6088,24,0.05023
ENSG00000204469,PRRC2A,94,-0.0362,87,-0.1531,94,-0.0370,124,0.43455,89,-0.1334
ENSG00000204463,BAG6,73,-0.5257,89,-0.2096,105,0.09059,124,0.34905,103,0.04582
ENSG00000204435,CSNK2B,133,-0.2827,113,-0.5454,174,0.22675,172,0.14482,162,0.05225
ENSG00000204427,ABHD16A,39,-0.6286,30,-1.0253,69,0.40818,57,-0.0297,66,0.24947
ENSG00000213722,DDAH2,67,2.40692,16,-0.3157,15,-0.4578,16,-0.3185,4,-2.4058
ENSG00000204394,VARS,29,-0.4739,34,-0.2404,45,0.30673,40,0.01665,39,-0.0263
ENSG00000204392,LSM2,42,0.33505,20,-0.8578,37,0.12895,32,-0.1507,37,0.10626
ENSG00000204389,HSPA1A,89,-0.0351,52,-0.8883,86,-0.1330,90,-0.0180,120,0.55488
ENSG00000204388,HSPA1B,33,-0.2811,13,-1.6218,62,1.28772,63,0.82431,8,-2.5384
ENSG00000204387,SNHG32,77,0.31771,60,-0.0969,51,-0.4668,65,0.02995,77,0.36961
ENSG00000204386,NEU1,32,-0.6405,28,-0.8124,63,0.73428,42,-0.1943,44,-0.1558
ENSG00000204371,EHMT2,38,-0.4772,30,-0.8520,59,0.31836,57,0.15555,56,0.13788
ENSG00000204356,NELFE,71,-0.0190,63,-0.2269,78,0.18656,91,0.39158,59,-0.3786
ENSG00000204351,SKIV2L,12,-1.1556,29,0.22621,24,-0.0550,30,0.29463,28,0.23210
ENSG00000204314,PRRT1,112,-0.8514,166,-0.2311,243,0.59264,106,-0.9360,210,0.17653
ENSG00000204310,AGPAT1,102,-0.2337,78,-0.6586,142,0.46275,118,0.00680,109,-0.1538
ENSG00000204308,RNF5,75,0.23805,68,0.06576,73,0.25911,68,0.07657,46,-0.6334
ENSG00000204287,HLA-DRA,130,3.26695,13,-1.1819,14,-1.2755,4,-2.8128,16,-0.9953
ENSG00000196126,HLA-DRB1,112,2.21700,24,-0.6136,31,-0.2348,21,-0.8032,14,-1.5509
ENSG00000204256,BRD2,55,-0.1569,56,-0.1309,55,-0.2202,64,0.09865,72,0.35144
ENSG00000231389,HLA-DPA1,96,3.27548,10,-1.1504,7,-1.8382,7,-1.5945,14,-0.6998
ENSG00000204231,RXRB,58,-0.0484,44,-0.4857,75,0.55066,57,-0.0814,48,-0.4210
ENSG00000112473,SLC39A7,18,-0.5740,34,0.43681,31,0.38293,26,0.00947,19,-0.5473
ENSG00000204227,RING1,42,-0.0948,40,-0.1561,46,0.07691,52,0.27364,41,-0.1295
ENSG00000223501,VPS52,26,-0.0334,26,-0.0525,32,0.40700,22,-0.2783,22,-0.3440
ENSG00000231500,RPS18,1488,1.19245,871,0.23622,517,-0.7971,766,0.02278,684,-0.1874
ENSG00000227057,WDR46,17,-0.6288,18,-0.5843,30,0.31463,25,-0.0346,29,0.21313
ENSG00000204220,PFDN6,78,0.18722,37,-0.9727,88,0.58284,54,-0.4071,61,-0.2269
ENSG00000231925,TAPBP,117,0.46827,89,-0.0009,84,-0.1223,85,-0.0675,83,-0.1199
ENSG00000236104,ZBTB22,16,-0.3609,9,-1.2395,21,0.10810,28,0.53443,23,0.21299
ENSG00000204209,DAXX,18,-0.2458,11,-1.0844,27,0.52188,20,-0.0919,21,-0.0125
ENSG00000112511,PHF1,36,-0.1254,22,-0.9198,42,0.18580,42,0.11333,43,0.18289
ENSG00000112514,CUTA,278,-0.0192,249,-0.1932,312,0.24749,230,-0.3251,277,-0.0228
ENSG00000197283,SYNGAP1,78,-0.4034,117,0.26339,89,-0.2634,62,-0.7709,139,0.66410
ENSG00000137288,UQCC2,96,-0.0852,102,0.01231,103,0.05260,92,-0.1540,104,0.06105
ENSG00000137309,HMGA1,37,-0.6219,40,-0.5258,56,0.02182,75,0.50958,61,0.20256
ENSG00000186577,SMIM29,101,-0.7253,156,-0.0326,185,0.37686,165,0.06551,146,-0.1586
ENSG00000272325,NUDT3,175,0.15505,168,0.08327,128,-0.4753,164,0.04885,192,0.37008
ENSG00000124614,RPS10,721,0.71954,500,0.09326,374,-0.5065,498,0.08552,471,-0.0095
ENSG00000124507,PACSIN1,172,-0.7091,327,0.33596,255,-0.1086,255,-0.0823,311,0.29633
ENSG00000196821,ILRUN,38,-0.1236,35,-0.2726,40,-0.0791,55,0.49031,41,-0.0081
ENSG00000124562,SNRPC,92,0.15681,91,0.14968,85,0.04502,88,0.09167,70,-0.3146
ENSG00000064995,TAF11,35,0.41060,12,-1.2565,28,0.07246,23,-0.2934,32,0.31241
ENSG00000064999,ANKS1A,19,-0.2684,13,-0.8050,20,-0.2192,26,0.23810,30,0.58981
ENSG00000198755,RPL10A,666,0.77685,423,0.00107,356,-0.3802,460,0.13962,384,-0.1846
ENSG00000096063,SRPK1,11,-0.8613,20,0.00067,23,0.37831,10,-0.9887,24,0.34000
ENSG00000112062,MAPK14,22,-0.9176,47,0.27548,44,0.24686,34,-0.2654,41,0.07720
ENSG00000096070,BRPF3,24,-0.6577,24,-0.6847,47,0.59912,37,-0.0126,35,-0.1164
ENSG00000112078,KCTD20,30,0.48719,28,0.37427,27,0.49996,14,-0.7511,12,-1.0379
ENSG00000112081,SRSF3,128,0.09790,78,-0.6926,114,-0.1363,166,0.53543,127,0.08729
ENSG00000124772,CPNE5,72,-0.7890,92,-0.3987,150,0.59336,123,0.06692,104,-0.2362
ENSG00000137168,PPIL1,29,-0.1704,23,-0.5379,33,0.07065,38,0.28771,34,0.09644
ENSG00000198663,C6orf89,53,-0.2420,42,-0.6363,71,0.31860,61,-0.0271,64,0.05409
ENSG00000137409,MTCH1,525,-0.7305,702,-0.2682,947,0.32299,752,-0.1576,902,0.16757
ENSG00000112130,RNF8,28,-0.4017,24,-0.6031,35,-0.0439,52,0.66235,37,0.10702
ENSG00000137200,CMTR1,21,-0.6825,16,-1.1165,37,0.29671,33,-0.0036,41,0.41324
ENSG00000198937,CCDC167,40,0.72847,29,0.15232,23,-0.2367,31,0.27258,19,-0.5349
ENSG00000156639,ZFAND3,66,0.50782,37,-0.4498,41,-0.3933,48,-0.0259,59,0.36163
ENSG00000183826,BTBD9,26,-0.6794,45,0.15240,30,-0.6652,40,-0.0348,63,0.90441
ENSG00000124767,GLO1,139,0.11545,90,-0.5852,159,0.49646,135,0.06354,99,-0.5002
ENSG00000146122,DAAM2,55,1.70305,8,-1.5408,6,-2.2722,81,2.61710,5,-2.4320
ENSG00000156564,LRFN2,8,-2.0294,27,-0.1548,32,0.17924,20,-0.5837,43,0.76049
ENSG00000124596,OARD1,29,0.26118,22,-0.2026,27,0.20867,15,-0.7453,25,0.04125
ENSG00000137166,FOXP4,13,-0.5668,10,-0.9764,23,0.55864,38,1.22144,9,-1.2179
ENSG00000214736,TOMM6,143,-0.3395,179,0.02431,182,0.06482,137,-0.4118,204,0.28719
ENSG00000112576,CCND3,72,0.06164,55,-0.3699,72,0.09665,60,-0.2415,76,0.16517
ENSG00000048544,MRPS10,28,-0.6332,25,-0.8196,50,0.38814,40,-0.0868,48,0.23934
ENSG00000024048,UBR2,28,0.39748,18,-0.3058,20,-0.2348,26,0.29376,22,0.01017
ENSG00000124659,TBCC,21,-0.7993,15,-1.2920,44,0.62976,26,-0.4274,40,0.30410
ENSG00000146223,RPL7L1,57,-0.6761,69,-0.3943,105,0.44342,77,-0.2174,92,0.08465
ENSG00000137161,CNPY3,34,0.18576,22,-0.4776,28,-0.1572,37,0.34433,32,0.10456
ENSG00000124587,PEX6,19,0.13879,16,-0.1245,13,-0.6500,26,0.64312,20,0.28776
ENSG00000112640,PPP2R5D,26,-0.9222,35,-0.4815,68,0.98362,28,-0.8326,41,-0.2394
ENSG00000124733,MEA1,115,0.00080,93,-0.3377,115,0.01226,130,0.20586,117,0.03762
ENSG00000124702,KLHDC3,169,-0.6423,176,-0.5750,338,0.75373,210,-0.2963,223,-0.2281
ENSG00000124541,RRP36,33,-0.0662,28,-0.3061,43,0.56426,24,-0.5993,30,-0.2402
ENSG00000137171,KLC4,21,-0.1098,20,-0.1720,28,0.55806,22,-0.0433,16,-0.6048
ENSG00000112651,MRPL2,55,0.01505,43,-0.3750,70,0.62416,58,0.09064,35,-0.7845
ENSG00000112658,SRF,14,-0.9512,25,-0.0857,27,0.05834,31,0.23384,30,0.25228
ENSG00000112659,CUL9,21,-0.3337,29,0.15419,26,0.00995,16,-0.7763,32,0.41317
ENSG00000112667,DNPH1,82,0.50665,61,-0.0005,54,-0.2724,56,-0.1325,63,0.06956
ENSG00000146216,TTBK1,13,-0.7023,27,0.40751,25,0.42668,11,-0.9765,21,-0.0319
ENSG00000204052,LRRC73,28,-0.8753,41,-0.2882,57,0.35714,43,-0.2118,55,0.21276
ENSG00000137207,YIPF3,69,-0.4436,81,-0.1994,122,0.73880,59,-0.7104,78,-0.2946
ENSG00000124571,XPO5,18,0.02134,12,-0.5531,23,0.63394,15,-0.2611,14,-0.4514
ENSG00000096080,MRPS18A,45,-0.4787,75,0.32914,71,0.35798,67,0.14518,45,-0.5665
ENSG00000112715,VEGFA,22,0.17968,29,0.63198,14,-0.6540,29,0.65586,17,-0.2434
ENSG00000180992,MRPL14,61,-0.3635,70,-0.1472,82,0.16971,54,-0.5640,90,0.32622
ENSG00000137216,TMEM63B,41,-0.6310,36,-0.8373,89,0.99831,49,-0.3539,48,-0.4530
ENSG00000112759,SLC29A1,19,-0.4880,11,-1.2807,41,1.30365,11,-1.2388,20,-0.4331
ENSG00000096384,HSP90AB1,853,-1.1314,1340,-0.4256,2291,0.69718,1470,-0.2772,1701,-0.0458
ENSG00000157593,SLC35B2,21,0.11358,11,-0.8585,24,0.44991,31,0.72537,12,-0.8993
ENSG00000178233,TMEM151B,64,-0.7680,98,-0.0956,115,0.24082,118,0.20767,103,-0.0138
ENSG00000096401,CDC5L,39,-0.0653,42,0.06374,44,0.16652,41,-0.0090,36,-0.2140
ENSG00000001561,ENPP4,9,-2.0398,28,-0.3956,45,0.59734,40,0.19258,36,0.01764
ENSG00000112796,ENPP5,20,-0.9321,18,-1.0725,46,0.59511,35,-0.0661,40,0.15906
ENSG00000172348,RCAN2,104,-0.5454,139,-0.0722,116,-0.4873,147,0.01577,213,0.78801
ENSG00000153291,SLC25A27,16,-1.0662,24,-0.4081,29,-0.1754,32,0.02899,46,0.78466
ENSG00000069122,ADGRF5,30,0.39170,12,-1.0159,15,-0.9605,3,-2.9174,51,1.71177
ENSG00000146072,TNFRSF21,18,-1.4666,29,-0.7729,68,0.98087,52,0.19681,35,-0.4991
ENSG00000146085,MMUT,34,-0.0587,27,-0.4293,33,-0.1172,55,0.78230,32,-0.1575
ENSG00000170915,PAQR8,135,0.97829,66,-0.2546,54,-0.7289,116,0.69469,67,-0.2423
ENSG00000096092,TMEM14A,84,-0.9136,120,-0.3462,199,0.74030,116,-0.4079,137,-0.1525
ENSG00000170899,GSTA4,51,-0.6277,68,-0.1767,96,0.58891,60,-0.3679,70,-0.1653
ENSG00000112146,FBXO9,52,-0.9590,61,-0.7082,132,0.87121,118,0.36760,65,-0.6796
ENSG00000012660,ELOVL5,86,1.40585,23,-0.8605,24,-1.0093,82,1.29715,25,-0.7753
ENSG00000001084,GCLC,24,-0.6288,25,-0.5337,35,-0.0081,54,0.71484,37,0.09087
ENSG00000146147,MLIP,12,-0.5675,27,0.71331,17,-0.1530,5,-1.7857,24,0.57653
ENSG00000146151,HMGCLL1,9,-1.0674,16,-0.1928,28,1.21239,18,-0.0115,8,-1.2989
ENSG00000151914,DST,87,-0.4340,88,-0.4108,116,0.05320,161,0.58829,112,-0.0242
ENSG00000151917,BEND6,32,-0.1349,35,-0.0116,42,0.44270,29,-0.3124,29,-0.3404
ENSG00000112200,ZNF451,19,-0.6067,24,-0.2596,29,0.08170,34,0.35278,29,0.11305
ENSG00000112210,RAB23,12,-0.7411,9,-1.1157,25,0.71012,13,-0.5102,20,0.17130
ENSG00000118482,PHF3,39,0.35109,22,-0.5576,26,-0.4684,30,-0.1159,43,0.61801
ENSG00000230910,AL391807.1,20,-0.9069,27,-0.4280,39,0.24693,11,-1.7588,53,0.85922
ENSG00000135298,ADGRB3,65,-0.6805,66,-0.6619,123,0.52647,61,-0.7833,118,0.32889
ENSG00000168216,LMBRD1,96,-0.0097,67,-0.5804,97,-0.0031,107,0.16970,107,0.19076
ENSG00000154079,SDHAF4,17,-0.4014,20,-0.2134,24,0.14695,30,0.49131,20,-0.1885
ENSG00000112305,SMAP1,55,-0.5981,66,-0.3035,104,0.67838,100,0.38033,52,-0.7713
ENSG00000112309,B3GAT2,40,1.08225,3,-2.6722,19,-0.2163,58,1.84977,5,-2.2525
ENSG00000119900,OGFRL1,123,0.88357,64,-0.2253,67,-0.2175,111,0.69204,45,-0.8657
ENSG00000079841,RIMS1,70,0.21417,55,-0.1863,57,-0.1543,97,0.78652,49,-0.4303
ENSG00000185760,KCNQ5,27,-1.0496,29,-0.9547,54,0.05756,38,-0.5524,84,0.96168
ENSG00000156508,EEF1A1,3023,1.03174,1613,-0.0579,1178,-0.7395,1877,0.19312,1661,-0.0113
ENSG00000119899,SLC17A5,12,-0.9998,16,-0.5401,32,0.93945,12,-0.9367,21,-0.0827
ENSG00000112695,COX7A2,628,-0.0665,796,0.32732,647,-0.0253,639,-0.0385,615,-0.1180
ENSG00000112697,TMEM30A,113,-1.0246,141,-0.6839,278,0.63017,170,-0.3899,236,0.17132
ENSG00000112701,SENP6,35,-0.2824,45,0.12117,41,-0.0248,37,-0.1876,46,0.20794
ENSG00000196586,MYO6,55,0.92339,16,-1.0759,24,-0.6171,43,0.49527,35,0.18315
ENSG00000146247,PHIP,29,0.15666,23,-0.2195,28,0.11060,21,-0.3987,28,0.09425
ENSG00000118418,HMGN3,119,0.68122,69,-0.2418,59,-0.6475,116,0.63702,79,-0.0223
ENSG00000198478,SH3BGRL2,30,-0.8433,35,-0.6140,74,0.95136,55,0.11130,35,-0.7014
ENSG00000118402,ELOVL4,17,-1.8505,34,-0.7875,77,0.80176,69,0.35547,49,-0.2435
ENSG00000005700,IBTK,21,-0.0957,29,0.45319,20,-0.1724,15,-0.5815,25,0.25033
ENSG00000083097,DOP1A,15,-0.9271,22,-0.3378,30,0.24310,19,-0.6076,36,0.54761
ENSG00000013392,RWDD2A,19,-0.2061,16,-0.4371,26,0.47305,18,-0.2405,20,-0.1412
ENSG00000065833,ME1,46,0.06713,39,-0.1830,35,-0.4754,55,0.37062,53,0.36732
ENSG00000065609,SNAP91,123,-1.1536,175,-0.6006,359,0.89675,242,-0.0866,211,-0.3498
ENSG00000203877,RIPPLY2,15,-0.7111,15,-0.7248,31,0.63253,20,-0.3029,25,0.03438
ENSG00000135324,MRAP2,14,-0.8221,5,-2.2609,37,1.14116,52,1.32398,6,-2.3028
ENSG00000135317,SNX14,39,-0.4045,26,-1.0393,61,0.45489,42,-0.2992,57,0.23884
ENSG00000135316,SYNCRIP,65,0.55319,27,-0.8291,47,0.04512,59,0.38667,39,-0.3044
ENSG00000203875,SNHG5,144,1.66895,44,-0.4111,43,-0.6355,61,0.08590,41,-0.5992
ENSG00000188994,ZNF292,21,-0.2197,13,-0.9309,24,-0.0097,28,0.28121,29,0.36037
ENSG00000111850,SMIM8,15,-0.5031,23,0.18846,23,0.32175,27,0.46682,14,-0.6519
ENSG00000164414,SLC35A1,22,-0.2852,22,-0.2985,32,0.52229,16,-0.7920,26,0.01474
ENSG00000135336,ORC3,18,-1.0099,32,-0.1087,42,0.50930,42,0.31634,28,-0.3692
ENSG00000135334,AKIRIN2,56,-0.9151,110,0.15319,110,0.22457,92,-0.1520,107,0.12391
ENSG00000118432,CNR1,84,-0.7458,31,-2.2194,46,-2.0026,33,-2.1256,390,3.01852
ENSG00000146278,PNRC1,98,1.06920,38,-0.5089,43,-0.4258,37,-0.5645,59,0.23177
ENSG00000198833,UBE2J1,25,-0.3013,26,-0.2221,33,0.28005,25,-0.2613,31,0.06874
ENSG00000025039,RRAGD,34,-0.2591,37,-0.1318,34,-0.3606,38,-0.0884,54,0.63504
ENSG00000135299,ANKRD6,32,-0.1881,34,-0.0846,46,0.61627,35,-0.0400,24,-0.7151
ENSG00000083099,LYRM2,44,-0.0589,33,-0.4844,50,0.23901,38,-0.2738,48,0.12447
ENSG00000112159,MDN1,19,-0.0898,15,-0.4316,18,-0.2054,15,-0.4796,28,0.69624
ENSG00000135341,MAP3K7,18,-1.0086,22,-0.6789,38,0.26040,26,-0.3974,45,0.60080
ENSG00000172461,FUT9,49,-0.2523,51,-0.2155,60,0.07270,75,0.43299,54,-0.1194
ENSG00000014123,UFL1,16,-0.2619,22,0.25395,15,-0.5039,35,1.05280,17,-0.2237
ENSG00000123545,NDUFAF4,37,-0.8865,57,-0.2200,93,0.93860,56,-0.2427,46,-0.6380
ENSG00000146267,FAXC,20,-1.4875,55,0.12009,60,0.35491,53,0.05852,52,0.02641
ENSG00000132423,COQ3,19,0.07783,14,-0.3787,18,0.00801,18,0.06034,19,0.10601
ENSG00000132424,PNISR,61,0.28859,31,-0.8262,48,-0.1363,42,-0.3357,67,0.51116
ENSG00000112237,CCNC,28,-0.5826,31,-0.3921,44,0.22465,52,0.43193,38,-0.0699
ENSG00000164418,GRIK2,21,-0.5587,20,-0.6484,28,-0.0907,19,-0.6964,46,0.91943
ENSG00000085382,HACE1,20,-0.2941,16,-0.6681,25,0.03437,21,-0.2294,31,0.52359
ENSG00000085377,PREP,19,-0.7958,24,-0.4395,46,0.94183,14,-1.2247,30,-0.1128
