"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"15",5,"enrichment","Endo.2","FLT1",31.8387378404163,2.46491949762534e-34,2.59626789379402e-31,4419,8.68738081237717,"ENSG00000102755"
"16",6,"enrichment","Endo.2","FENDRR",31.8383357760071,2.46637228669476e-34,2.59626789379402e-31,5169,3.83265033225589,"ENSG00000268388"
"17",7,"enrichment","Endo.2","CCDC85A",31.465007606455,4.27502643491278e-34,3.85729528041559e-31,723,5.4186739369701,"ENSG00000055813"
"18",8,"enrichment","Endo.2","SLC19A3",30.5174150506959,1.77423911628204e-33,1.40076178230467e-30,1080,4.07242953506384,"ENSG00000135917"
"19",9,"enrichment","Endo.2","ENSG00000250863",29.9935608856278,3.96441315405589e-33,2.78213705344634e-30,1644,4.57292288347314,"ENSG00000250863"
"20",10,"enrichment","Endo.2","MFSD2A",29.4877853493982,8.720423824668e-33,5.50781968766031e-30,112,5.1544621412047,"ENSG00000168389"
"21",1,"enrichment","Endo.3","CMKLR1",8.08754685121941,1.71674805421186e-10,7.48676008260014e-07,4326,2.46832388034154,"ENSG00000174600"
"22",2,"enrichment","Endo.3","KCNK17",7.98496914069859,2.4482775762845e-10,7.48676008260014e-07,2354,2.43545408101489,"ENSG00000124780"
"23",3,"enrichment","Endo.3","LUM",7.85752686568612,3.8094016639026e-10,7.48676008260014e-07,4280,2.48487192866194,"ENSG00000139329"
"24",4,"enrichment","Endo.3","HSD11B1",7.794553969478,4.74145667042441e-10,7.48676008260014e-07,493,2.44105581187715,"ENSG00000117594"
"25",5,"enrichment","Endo.3","VIT",7.4949282644899,1.34798650056073e-09,1.70277654750832e-06,667,3.02696733425403,"ENSG00000205221"
"26",6,"enrichment","Endo.3","OLFML3",7.38970264911987,1.94790255220013e-09,2.01560968599913e-06,308,2.29424094366941,"ENSG00000116774"
"27",7,"enrichment","Endo.3","ABCA6",7.33812066318244,2.33360488665738e-09,2.01560968599913e-06,5412,3.77205576984949,"ENSG00000154262"
"28",8,"enrichment","Endo.3","APOD",7.31247602904437,2.55302050158218e-09,2.01560968599913e-06,1552,4.06902038774626,"ENSG00000189058"
"29",9,"enrichment","Endo.3","PIWIL4-AS1",7.16205811638047,4.32716412674467e-09,3.03670762494659e-06,3972,2.87412653688356,"ENSG00000255929"
"30",10,"enrichment","Endo.3","MATN2",6.99307369274448,7.83507140049867e-09,4.67229335562905e-06,3122,2.78565462939901,"ENSG00000132561"
"31",1,"enrichment","Endo.4","NIBAN1",7.02335376418709,7.16241567659731e-09,4.52378174133886e-05,441,4.11821589856345,"ENSG00000135842"
"32",2,"enrichment","Endo.4","ENSG00000232053",5.20019197850052,4.16653421673086e-06,0.00877194337095736,2888,2.22610551820742,"ENSG00000232053"
"33",3,"enrichment","Endo.4","ENSG00000224746",4.57666089857593,3.41006479656387e-05,0.0184202666965826,2886,2.53346178880694,"ENSG00000224746"
"34",4,"enrichment","Endo.4","ENSG00000257228",4.54822586217925,3.74631528406266e-05,0.0184202666965826,4157,4.67370191732317,"ENSG00000257228"
"35",5,"enrichment","Endo.4","NDST4",4.53409530971116,3.92527754439458e-05,0.0184202666965826,1763,3.05966920496412,"ENSG00000138653"
"36",6,"enrichment","Endo.4","TRDN",4.52385696820224,4.06014611968922e-05,0.0184202666965826,2497,2.50840717107415,"ENSG00000186439"
"37",7,"enrichment","Endo.4","ENSG00000253108",4.52215338521004,4.08302301697524e-05,0.0184202666965826,3014,2.57258797757875,"ENSG00000253108"
"38",8,"enrichment","Endo.4","NSG1",4.35455369932918,7.07223869622979e-05,0.0279176622533671,1581,2.70819475936648,"ENSG00000168824"
"39",9,"enrichment","Endo.4","SLC5A5",4.32548702521005,7.77356190574355e-05,0.0288810688215743,5659,3.79590941164179,"ENSG00000105641"
"40",10,"enrichment","Endo.4","LINC01182",4.24835032991937,9.97974551762375e-05,0.0350178181607287,1596,3.40973637684407,"ENSG00000250634"
"41",1,"enrichment","Endo.5","RASL12",7.39180340489938,1.99325874357303e-09,4.19647407480242e-06,4901,3.75643007946089,"ENSG00000103710"
"42",2,"enrichment","Endo.5","STAC",6.15178772774379,1.54043820406066e-07,0.000162156794947453,1203,3.63181369074731,"ENSG00000144681"
"43",3,"enrichment","Endo.5","AGAP2",5.56512644530455,1.19099949172758e-06,0.000626862732479282,4220,3.35518123079049,"ENSG00000135439"
"44",4,"enrichment","Endo.5","LINC02172",5.43840833513351,1.84585700561656e-06,0.000812694904350132,1793,4.11802171228879,"ENSG00000251632"
"45",5,"enrichment","Endo.5","ITGA7",5.40683312049644,2.05824300333297e-06,0.000812694904350132,4205,3.71454074369485,"ENSG00000135424"
"46",6,"enrichment","Endo.5","CSPG4",5.3955704351331,2.13971459728959e-06,0.000812694904350132,4937,3.22740173038833,"ENSG00000173546"
"47",7,"enrichment","Endo.5","NEURL1B",5.07632843434624,6.3869624431616e-06,0.00176835389741875,2218,3.57973317998099,"ENSG00000214357"
"48",8,"enrichment","Endo.5","UBA2",4.87439793984468,1.26552336076981e-05,0.00266434851554071,5690,2.17725173570442,"ENSG00000126261"
"49",9,"enrichment","Endo.5","CYSLTR2",4.73949582669583,1.99021682736885e-05,0.00352537240274427,4481,4.64688142609878,"ENSG00000152207"
"50",10,"enrichment","Endo.5","PIK3CD",4.73797403848304,2.00036726627841e-05,0.00352537240274427,16,3.91412040262456,"ENSG00000171608"
"51",1,"enrichment","Endo.6","GADL1",32.3806165659436,5.51053308313099e-34,3.48045269530553e-30,1190,7.38588614897167,"ENSG00000144644"
"52",2,"enrichment","Endo.6","C8orf34-AS1",27.2928099293402,1.2140068779147e-30,3.83383372045461e-27,3068,6.49614253120119,"ENSG00000248801"
"53",3,"enrichment","Endo.6","SFRP2",19.7574801441613,1.59360288421555e-24,3.35506527223514e-21,1832,5.86621615718265,"ENSG00000145423"
"54",4,"enrichment","Endo.6","ENSG00000264015",19.2495818209812,4.78989415246379e-24,7.56324286674032e-21,5575,5.41710568893694,"ENSG00000264015"
"55",5,"enrichment","Endo.6","ENSG00000262769",14.6647378483244,3.06322707250424e-19,3.86946843798736e-16,5248,4.30652779897422,"ENSG00000262769"
"56",6,"enrichment","Endo.6","SLPI",14.2985598140899,8.17936008028603e-19,8.6101397111811e-16,5864,4.49857337690951,"ENSG00000124107"
"57",7,"enrichment","Endo.6","GALR1",14.1518201497564,1.2178577395679e-18,1.09885564044441e-15,5574,4.15198344824552,"ENSG00000166573"
"58",8,"enrichment","Endo.6","EYS",12.9977868884545,3.05528983745194e-17,2.4121513266683e-14,2391,7.34121952963804,"ENSG00000188107"
"59",9,"enrichment","Endo.6","SLC26A7",12.1884179590245,3.23508032324359e-16,2.2703074801785e-13,3107,5.51193056228024,"ENSG00000147606"
"60",10,"enrichment","Endo.6","SLC16A9",12.0054533363475,5.57969494776613e-16,3.52413532900909e-13,3572,5.03643452900186,"ENSG00000165449"
