Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000151834,GABRA2,138,0.79499,53,-0.7941,73,-0.2855,100,0.23139,76,-0.2106,69,-0.3755,114,0.45440,72,-0.3004
ENSG00000109158,GABRA4,113,0.58932,57,-0.5397,63,-0.3699,131,0.85221,71,-0.1925,96,0.30111,65,-0.3249,42,-1.0179
ENSG00000163288,GABRB1,15,-0.0303,16,0.06938,16,0.06851,12,-0.4063,26,0.94598,17,0.21434,13,-0.1836,6,-1.4522
ENSG00000260918,AC107398.3,94,-0.0876,93,-0.1124,137,0.54008,130,0.45916,100,0.01109,72,-0.5114,89,-0.1679,78,-0.3805
ENSG00000169019,COMMD8,28,0.42640,11,-1.0741,23,0.09882,26,0.31108,26,0.27649,22,0.04290,19,-0.2359,19,-0.2359
ENSG00000109171,SLAIN2,13,-0.1648,11,-0.4206,13,-0.1646,15,0.12442,17,0.34454,19,0.47754,6,-1.3777,19,0.53197
ENSG00000075539,FRYL,13,-0.7684,23,0.15108,27,0.44670,14,-0.6342,20,-0.0850,17,-0.3544,27,0.45769,26,0.36328
ENSG00000109180,OCIAD1,246,-0.5005,243,-0.5251,378,0.19712,498,0.67201,438,0.44795,345,0.04196,309,-0.1348,229,-0.6133
ENSG00000145247,OCIAD2,88,0.39281,47,-0.6321,43,-0.7697,88,0.40619,73,0.09497,83,0.29816,53,-0.4313,80,0.23105
ENSG00000109184,DCUN1D4,33,-0.5833,52,0.17273,57,0.30442,35,-0.4820,62,0.46561,55,0.24702,26,-0.9142,57,0.31971
ENSG00000163069,SGCB,54,-0.2451,45,-0.5247,71,0.21591,68,0.14775,53,-0.2674,58,-0.1136,80,0.41809,70,0.19018
ENSG00000109189,USP46,113,0.37696,93,0.04111,78,-0.2519,104,0.22346,94,0.05306,114,0.38152,61,-0.6223,68,-0.4547
ENSG00000226950,DANCR,63,0.09164,49,-0.3233,62,0.05733,74,0.34631,48,-0.3442,44,-0.4822,56,-0.1071,82,0.53281
ENSG00000184178,SCFD2,19,0.57773,13,-0.0997,10,-0.4816,12,-0.1878,15,0.15103,18,0.41241,10,-0.4830,12,-0.1656
ENSG00000145216,FIP1L1,27,0.14469,20,-0.3278,19,-0.4109,36,0.61113,32,0.41262,23,-0.1355,20,-0.3856,22,-0.1818
ENSG00000072201,LNX1,86,0.60417,43,-0.5394,30,-1.1025,81,0.50988,77,0.42329,76,0.39769,50,-0.2864,37,-0.7827
ENSG00000134853,PDGFRA,29,-0.1227,21,-0.6535,52,0.84528,15,-1.0991,12,-1.4180,28,-0.1705,32,0.00678,62,1.18449
ENSG00000157404,KIT,24,0.21074,12,-0.9519,20,-0.1172,50,1.49331,7,-1.7428,8,-1.5580,19,-0.1986,32,0.69888
ENSG00000128039,SRD5A3,24,-0.0393,28,0.20690,20,-0.3193,28,0.17668,33,0.45113,24,-0.0776,25,-0.0242,18,-0.5508
ENSG00000134851,TMEM165,26,-0.5285,20,-0.9448,47,0.41188,38,0.05935,47,0.40742,34,-0.1439,44,0.30839,38,0.03181
ENSG00000134852,CLOCK,41,0.34949,34,0.05198,48,0.63171,34,0.05929,37,0.21935,25,-0.4496,12,-1.5375,32,-0.0396
ENSG00000090989,EXOC1,28,-0.3719,33,-0.0944,31,-0.1836,39,0.14823,62,0.96499,26,-0.4864,30,-0.2392,33,-0.1280
ENSG00000128059,PPAT,17,0.14029,6,-1.5643,17,0.11011,28,0.95400,22,0.56162,13,-0.3397,16,0.04028,8,-1.0655
ENSG00000128050,PAICS,67,0.54170,34,-0.5574,38,-0.3667,65,0.50806,38,-0.3864,33,-0.5968,48,0.00512,62,0.42095
ENSG00000174780,SRP72,85,0.48326,58,-0.1481,59,-0.1329,54,-0.2603,74,0.23758,58,-0.1710,70,0.14056,54,-0.2883
ENSG00000171476,HOPX,1712,1.60046,249,-1.6329,113,-2.8009,1475,1.30163,286,-1.4238,566,-0.3614,882,0.36851,378,-0.9959
ENSG00000084092,NOA1,17,0.59329,9,-0.4860,9,-0.4582,16,0.48344,16,0.44651,7,-0.7911,8,-0.6234,14,0.25208
ENSG00000047315,POLR2B,98,0.36561,45,-0.8811,82,0.06397,73,-0.1238,127,0.81926,97,0.35391,59,-0.4558,48,-0.7823
ENSG00000163453,IGFBP7,89,-0.4987,63,-1.0411,110,-0.1621,46,-1.5169,32,-2.0402,69,-0.9003,276,1.47483,286,1.54090
ENSG00000150471,ADGRL3,169,0.70499,62,-0.9439,105,-0.1063,169,0.69686,102,-0.1448,76,-0.6273,123,0.15508,90,-0.3548
ENSG00000145242,EPHA5,22,-1.0035,49,0.27356,49,0.26835,39,-0.1249,75,1.00518,44,0.08853,26,-0.7287,30,-0.5389
ENSG00000145241,CENPC,7,-0.9163,15,0.18851,16,0.24978,13,-0.0280,10,-0.4477,19,0.53536,16,0.26006,12,-0.2219
ENSG00000033178,UBA6,13,-1.0693,20,-0.4031,28,0.17434,22,-0.2021,38,0.68959,20,-0.4008,34,0.49880,28,0.14762
ENSG00000083896,YTHDC1,41,-0.2674,34,-0.5898,48,-0.0169,64,0.45491,47,-0.0554,40,-0.3135,40,-0.3018,75,0.73357
ENSG00000132467,UTP3,26,0.34274,22,0.07302,17,-0.3848,36,0.88162,23,0.10542,21,0.00689,12,-0.9278,13,-0.7081
ENSG00000018189,RUFY3,226,-0.1119,218,-0.1718,261,0.12029,278,0.23123,287,0.28177,302,0.36613,191,-0.3882,176,-0.5164
ENSG00000132463,GRSF1,99,-0.2739,141,0.30506,81,-0.6029,164,0.55667,128,0.14286,131,0.18446,117,-0.0097,79,-0.6295
ENSG00000173542,MOB1B,114,0.90737,61,-0.1631,37,-0.9344,120,1.00134,48,-0.5365,48,-0.5357,62,-0.1165,47,-0.5695
ENSG00000156136,DCK,31,-0.1128,31,-0.1506,28,-0.2945,40,0.26921,41,0.33524,34,0.01365,47,0.56982,17,-1.0535
ENSG00000080493,SLC4A4,86,-0.0398,43,-1.1274,91,0.06033,37,-1.3653,20,-2.2875,46,-1.0138,249,1.92576,133,0.69772
ENSG00000163626,COX18,17,0.18106,16,0.10260,16,0.17232,16,0.16418,17,0.21320,21,0.60425,4,-1.7996,11,-0.5119
ENSG00000132466,ANKRD17,48,-0.3506,67,0.19514,55,-0.1375,88,0.64242,60,0.01142,68,0.20254,36,-0.8239,57,-0.0713
ENSG00000163738,MTHFD2L,22,0.47806,14,-0.2104,10,-0.7181,15,-0.1594,11,-0.5977,10,-0.7629,27,0.83255,21,0.45890
ENSG00000169116,PARM1,43,-0.2645,55,0.15345,86,0.91876,50,-0.0123,45,-0.1953,69,0.52615,30,-0.8061,25,-1.0913
ENSG00000163743,RCHY1,53,0.23450,58,0.37712,56,0.32967,36,-0.4070,52,0.20000,48,0.05458,33,-0.5272,33,-0.5341
ENSG00000138769,CDKL2,20,-0.5987,28,-0.0452,38,0.42435,23,-0.3606,46,0.77974,30,0.07509,29,-0.0181,18,-0.7199
ENSG00000138757,G3BP2,269,-0.0549,299,0.11430,346,0.36065,299,0.11499,349,0.37519,268,-0.0650,198,-0.5484,202,-0.5176
ENSG00000138768,USO1,47,-0.0463,43,-0.1910,50,0.07419,59,0.35648,64,0.49239,37,-0.4266,41,-0.2331,42,-0.2072
ENSG00000198301,SDAD1,18,-0.7962,33,0.17582,25,-0.2865,43,0.60825,47,0.76229,26,-0.2383,35,0.26021,12,-1.3752
ENSG00000138760,SCARB2,112,0.07993,89,-0.3090,125,0.25261,114,0.10122,104,-0.0439,89,-0.3071,93,-0.2338,132,0.34483
ENSG00000189157,FAM47E,17,-0.1681,19,-0.0268,17,-0.1974,35,1.00074,15,-0.3982,29,0.66718,8,-1.2823,14,-0.4791
ENSG00000138758,SEPTIN11,136,0.01764,109,-0.3419,93,-0.6028,212,0.77555,164,0.32012,134,-0.0067,115,-0.2624,116,-0.2443
ENSG00000118816,CCNI,159,-0.3385,282,0.61272,247,0.38428,81,-1.3890,200,0.02887,229,0.25582,172,-0.2098,200,0.03227
ENSG00000138764,CCNG2,50,0.23976,25,-0.8450,47,0.12385,57,0.44133,33,-0.4214,40,-0.1247,49,0.21076,45,0.07411
ENSG00000138767,CNOT6L,12,-0.6006,18,0.05660,26,0.67263,20,0.24423,18,0.04641,17,-0.0087,10,-0.8310,17,0.02773
ENSG00000169288,MRPL1,42,-0.3475,59,0.22393,32,-0.7841,62,0.31372,65,0.37374,56,0.14329,55,0.08742,43,-0.2928
ENSG00000138756,BMP2K,10,-0.8196,11,-0.7264,16,-0.1268,14,-0.3342,12,-0.5118,13,-0.4711,37,1.36289,24,0.57007
ENSG00000163291,PAQR3,22,-0.4281,16,-0.8588,32,0.18493,39,0.52645,35,0.35169,23,-0.3460,35,0.36675,25,-0.2109
ENSG00000152784,PRDM8,26,-1.0354,66,0.46347,48,-0.0759,31,-0.7518,81,0.82703,101,1.22038,22,-1.3052,26,-1.0121
ENSG00000138670,RASGEF1B,40,0.93572,5,-2.3458,12,-1.0750,55,1.51921,11,-1.2033,20,-0.2477,29,0.38191,15,-0.6911
ENSG00000273156,AC124016.2,40,0.50015,36,0.32950,46,0.75736,27,-0.1012,18,-0.8050,27,-0.1176,16,-0.9227,25,-0.2737
ENSG00000138668,HNRNPD,99,-0.2551,102,-0.2100,187,0.81450,110,-0.0911,92,-0.3681,94,-0.3411,126,0.13651,118,0.03151
ENSG00000152795,HNRNPDL,326,-0.0030,265,-0.3394,329,0.01357,384,0.27090,396,0.32589,276,-0.2714,354,0.13487,280,-0.2470
ENSG00000145293,ENOPH1,85,-0.4388,134,0.29867,104,-0.1140,141,0.39114,123,0.15932,127,0.21362,65,-0.8530,114,0.03678
ENSG00000249242,TMEM150C,25,-0.8031,25,-0.7610,51,0.34719,55,0.48172,61,0.65316,54,0.47077,29,-0.5739,30,-0.5265
ENSG00000145284,SCD5,277,-0.7783,444,-0.0240,624,0.55097,366,-0.3364,398,-0.2033,478,0.09829,464,0.04744,554,0.34463
ENSG00000138674,SEC31A,37,-0.3746,49,0.06072,54,0.23902,46,-0.0360,60,0.41277,56,0.28774,39,-0.2998,35,-0.4914
ENSG00000251022,THAP9-AS1,25,0.02970,23,-0.1077,24,-0.0261,42,0.94533,31,0.38546,20,-0.3223,11,-1.2200,19,-0.3735
ENSG00000189308,LIN54,10,-0.4393,14,0.05313,22,0.78085,12,-0.2870,15,0.09634,15,0.14239,13,-0.0985,10,-0.5786
ENSG00000138663,COPS4,99,0.29404,87,0.07852,71,-0.2442,89,0.11971,106,0.41792,79,-0.0848,85,0.04811,46,-0.9196
ENSG00000163319,MRPS18C,148,0.57369,127,0.30261,62,-0.8351,109,0.04970,100,-0.0930,114,0.12938,96,-0.1526,88,-0.2877
ENSG00000163624,CDS1,38,0.03702,21,-0.8697,44,0.30165,42,0.23729,60,0.83837,47,0.42334,29,-0.3938,12,-1.6509
ENSG00000163625,WDFY3,50,-0.3303,66,0.11455,72,0.26056,79,0.43342,45,-0.4961,61,0.00296,54,-0.1979,63,0.04217
ENSG00000109339,MAPK10,188,-0.2836,226,0.01554,233,0.06873,250,0.18686,289,0.43086,261,0.25860,181,-0.3401,160,-0.5347
ENSG00000163629,PTPN13,20,-0.0926,11,-1.0168,14,-0.6263,32,0.70915,9,-1.3112,22,0.09015,48,1.49137,11,-0.9491
ENSG00000172493,AFF1,22,0.11646,18,-0.2201,18,-0.1684,22,0.09040,10,-1.0847,16,-0.3405,28,0.51635,29,0.59729
ENSG00000145332,KLHL8,20,0.16624,25,0.58368,29,0.81152,17,-0.1024,11,-0.6974,17,-0.0518,8,-1.1171,15,-0.3037
ENSG00000198189,HSD17B11,45,0.55345,30,-0.1089,34,0.07824,18,-0.9231,45,0.53153,25,-0.4467,30,-0.1210,33,0.01926
ENSG00000170502,NUDT9,51,0.34469,29,-0.5565,42,0.01485,71,0.90793,41,-0.0405,42,0.01599,31,-0.4918,26,-0.7162
ENSG00000152583,SPARCL1,1232,-0.3848,680,-1.3115,1796,0.23258,1448,-0.1246,667,-1.3403,1236,-0.3800,3339,1.35136,2099,0.49851
ENSG00000118785,SPP1,14,-1.0885,14,-1.1419,36,0.33110,9,-1.8124,19,-0.6313,16,-0.9318,21,-0.5417,104,2.46741
ENSG00000163644,PPM1K,98,-0.2166,120,0.10235,162,0.62077,95,-0.2695,117,0.06804,105,-0.1168,92,-0.3232,110,-0.0351
ENSG00000138642,HERC6,17,0.22134,13,-0.2831,27,0.95967,7,-1.0981,24,0.76551,16,0.05813,2,-3.0354,16,0.06716
ENSG00000145337,PYURF,140,0.54281,63,-0.7436,76,-0.4660,114,0.20033,117,0.23727,97,-0.0733,99,-0.0355,104,0.04430
ENSG00000138641,HERC3,38,0.41171,22,-0.4386,34,0.23282,42,0.58527,30,0.04936,26,-0.2068,18,-0.7389,25,-0.2548
ENSG00000177432,NAP1L5,161,-0.3275,265,0.49210,251,0.40285,160,-0.3409,210,0.10076,311,0.77498,135,-0.6096,87,-1.2850
ENSG00000138640,FAM13A,41,-0.1864,27,-0.8782,40,-0.2561,76,0.83913,80,0.93422,51,0.16770,38,-0.3308,19,-1.4031
ENSG00000145335,SNCA,437,-0.4814,711,0.31382,634,0.12020,544,-0.1299,984,0.88530,794,0.50276,289,-1.1285,321,-0.9682
ENSG00000163104,SMARCAD1,15,-0.3933,15,-0.3473,16,-0.2065,27,0.63421,16,-0.2796,22,0.26840,24,0.40354,15,-0.3906
ENSG00000163110,PDLIM5,24,-0.0762,14,-0.9461,22,-0.2014,18,-0.5578,11,-1.2269,7,-1.8939,47,1.05386,60,1.51131
ENSG00000138696,BMPR1B,13,-0.5984,6,-1.7624,19,-0.0309,6,-1.8910,5,-2.1279,12,-0.7877,70,2.42673,27,0.53122
ENSG00000138698,RAP1GDS1,116,-0.0003,121,0.06202,158,0.51723,156,0.50251,122,0.07573,110,-0.0940,60,-1.0422,87,-0.4714
ENSG00000168785,TSPAN5,168,0.37615,112,-0.2878,97,-0.5156,203,0.70167,145,0.12319,133,-0.0175,118,-0.2136,98,-0.5052
ENSG00000151247,EIF4E,96,0.00564,101,0.08818,85,-0.1914,114,0.29851,89,-0.1163,112,0.26068,84,-0.2169,84,-0.2080
ENSG00000164024,METAP1,33,0.11116,23,-0.4851,33,0.10545,34,0.15158,31,-0.0047,38,0.35564,31,0.00057,24,-0.3735
ENSG00000197894,ADH5,64,-0.3553,81,0.00994,85,0.09650,58,-0.5112,68,-0.2641,77,-0.0683,131,0.83866,77,-0.0605
ENSG00000109270,LAMTOR3,54,-0.2054,66,0.12469,68,0.18484,61,0.01082,61,0.00823,82,0.49438,55,-0.1565,40,-0.6637
ENSG00000164031,DNAJB14,75,-0.3440,96,0.06989,115,0.36477,71,-0.4256,113,0.33701,125,0.50632,78,-0.2795,66,-0.5290
ENSG00000164032,H2AFZ,259,0.27840,204,-0.1160,198,-0.1658,270,0.34719,261,0.28905,251,0.22776,166,-0.4462,144,-0.6718
ENSG00000138814,PPP3CA,524,0.11014,440,-0.1769,446,-0.1556,665,0.51385,704,0.61342,424,-0.2364,389,-0.3777,332,-0.6290
ENSG00000254531,AP001816.1,38,0.47077,23,-0.3311,19,-0.6664,18,-0.7388,50,0.96865,30,0.07995,33,0.24007,17,-0.7701
ENSG00000109332,UBE2D3,208,0.26831,176,-0.0062,222,0.38449,181,0.03721,202,0.22123,164,-0.1226,129,-0.5054,132,-0.4706
ENSG00000145354,CISD2,87,0.23920,89,0.27427,92,0.34004,75,-0.0153,79,0.07402,80,0.11080,52,-0.5790,48,-0.7207
ENSG00000164038,SLC9B2,15,-0.4359,16,-0.3626,27,0.50119,21,0.08158,25,0.40231,33,0.86087,6,-1.7673,16,-0.3643
ENSG00000164039,BDH2,28,-0.3172,31,-0.1538,45,0.47486,10,-1.8290,20,-0.7882,23,-0.5783,46,0.51163,67,1.19228
ENSG00000168772,CXXC4,16,-0.8194,54,1.24306,42,0.78130,4,-2.6891,33,0.36548,36,0.52207,12,-1.1534,14,-0.9783
ENSG00000138777,PPA2,68,0.23469,53,-0.1683,61,0.06722,50,-0.2671,59,-0.0009,73,0.34591,63,0.09864,45,-0.4319
ENSG00000145348,TBCK,14,-0.1133,13,-0.1598,20,0.52570,25,0.86546,12,-0.2637,9,-0.7105,11,-0.4795,13,-0.1609
ENSG00000164022,AIMP1,16,-0.4044,11,-1.0426,20,-0.1026,23,0.15501,23,0.18684,19,-0.1647,25,0.29382,31,0.63084
ENSG00000138801,PAPSS1,52,-0.6620,82,0.07796,108,0.54209,68,-0.2213,129,0.85700,81,0.05266,50,-0.7200,56,-0.5236
ENSG00000155016,CYP2U1,11,-0.3529,4,-1.7390,26,1.08758,14,-0.0188,16,0.21757,6,-1.1468,26,1.09028,7,-1.0247
ENSG00000138796,HADH,44,0.27627,21,-0.9235,42,0.21315,33,-0.1650,31,-0.2684,45,0.30605,45,0.30551,36,-0.0509
ENSG00000109475,RPL34,1976,0.29871,2231,0.50675,1362,-0.3149,1033,-0.7530,1153,-0.5800,1392,-0.2804,1741,0.08581,2335,0.58568
ENSG00000198856,OSTC,14,-1.1861,26,-0.2779,26,-0.2696,37,0.29241,36,0.24800,28,-0.1489,54,0.96439,26,-0.3072
ENSG00000164089,ETNPPL,156,-0.2373,76,-1.3456,254,0.58068,47,-2.0822,31,-2.6799,59,-1.7383,594,2.28721,226,0.37522
ENSG00000138802,SEC24B,30,0.09353,16,-0.9060,36,0.43808,33,0.25245,27,-0.0726,31,0.14300,29,0.04566,23,-0.2847
ENSG00000123739,PLA2G12A,40,-0.1092,32,-0.4811,40,-0.1357,55,0.40907,46,0.12672,50,0.23255,28,-0.6819,54,0.36379
ENSG00000109534,GAR1,17,0.19191,14,-0.1138,18,0.20832,17,0.17963,14,-0.2036,14,-0.1336,12,-0.4537,18,0.21383
ENSG00000170522,ELOVL6,21,-0.1567,20,-0.2839,45,1.10497,19,-0.3425,29,0.37067,26,0.18228,12,-1.0764,16,-0.5980
ENSG00000138660,AP1AR,37,0.05415,47,0.44898,36,0.00447,39,0.14868,62,0.93176,35,-0.0496,11,-1.7697,20,-0.9256
ENSG00000174720,LARP7,13,-1.2650,20,-0.5865,44,0.64709,21,-0.5103,22,-0.4881,35,0.28882,43,0.61513,39,0.44173
ENSG00000145362,ANK2,498,-0.0297,671,0.47173,690,0.52194,410,-0.3456,501,-0.0190,553,0.14406,317,-0.7518,416,-0.3228
ENSG00000145349,CAMK2D,277,0.05078,224,-0.2964,226,-0.2779,348,0.43892,408,0.71425,349,0.44004,193,-0.5326,122,-1.2365
ENSG00000164100,NDST3,19,-0.1012,20,-0.0501,21,0.04976,36,0.97083,32,0.78397,17,-0.3047,5,-2.0222,13,-0.7438
ENSG00000269893,SNHG8,159,0.21875,204,0.64120,144,0.05220,93,-0.6505,131,-0.1005,130,-0.1199,106,-0.4489,150,0.11922
ENSG00000172403,SYNPO2,2,-2.8857,21,0.38325,24,0.63221,4,-2.0396,25,0.68546,26,0.78878,8,-1.0515,21,0.41359
ENSG00000164096,C4orf3,248,0.37076,181,-0.1464,204,0.04410,179,-0.1724,196,-0.0243,185,-0.1180,155,-0.4019,241,0.32542
ENSG00000164111,ANXA5,19,-0.4315,22,-0.2082,22,-0.1813,11,-1.2135,11,-1.2716,11,-1.2874,48,1.16773,54,1.37352
ENSG00000164112,TMEM155,25,-1.2300,79,0.63237,94,0.93207,29,-0.9992,87,0.79234,83,0.71104,19,-1.6279,21,-1.4912
ENSG00000123737,EXOSC9,23,0.66076,11,-0.5611,13,-0.2194,20,0.44444,20,0.42981,16,0.02280,6,-1.3976,14,-0.1241
ENSG00000138686,BBS7,36,-0.2970,49,0.18190,42,-0.0422,42,-0.0533,74,0.89962,34,-0.3786,42,-0.0522,29,-0.6580
ENSG00000138688,KIAA1109,92,0.18397,80,-0.0505,98,0.27616,75,-0.1648,110,0.47811,40,-1.1588,73,-0.2094,94,0.21910
ENSG00000138685,FGF2,25,0.22602,7,-1.6223,23,0.06752,11,-1.1129,7,-1.6167,7,-1.6151,57,1.74415,37,0.87485
ENSG00000151458,ANKRD50,16,-0.5373,43,1.10771,36,0.78412,18,-0.3422,18,-0.3133,19,-0.3036,8,-1.5192,22,-0.0405
ENSG00000164066,INTU,20,-0.0484,10,-1.1356,9,-1.2760,28,0.52579,18,-0.1574,19,-0.1338,22,0.13454,37,1.03940
ENSG00000164070,HSPA4L,55,0.24129,37,-0.4295,52,0.13861,51,0.10812,63,0.45339,63,0.46493,24,-1.0600,37,-0.3969
ENSG00000164073,MFSD8,13,0.02318,7,-0.9885,19,0.65767,21,0.82845,14,0.17739,13,-0.0104,9,-0.5333,7,-0.9998
ENSG00000138709,LARP1B,14,-0.7686,21,-0.1237,32,0.59434,33,0.62667,20,-0.1776,22,-0.0494,27,0.28331,12,-0.9911
ENSG00000164040,PGRMC2,45,-0.7632,60,-0.2977,65,-0.1862,74,0.03132,97,0.49209,80,0.15541,87,0.29639,73,0.00624
ENSG00000077684,JADE1,22,-0.2974,32,0.32428,45,0.92476,30,0.19606,23,-0.2372,25,-0.0640,21,-0.3578,13,-1.1230
ENSG00000138650,PCDH10,42,-1.0647,78,-0.1094,145,0.95130,44,-0.9955,124,0.66350,68,-0.3276,89,0.09969,78,-0.1175
ENSG00000151012,SLC7A11,42,-0.2832,19,-1.4889,59,0.27963,16,-1.7867,8,-2.7402,24,-1.1331,158,2.17391,74,0.66731
ENSG00000109390,NDUFC1,485,0.37308,368,-0.0890,338,-0.2242,397,0.03452,305,-0.3898,484,0.37046,396,0.03025,333,-0.2485
ENSG00000164134,NAA15,17,-0.3182,19,-0.0830,18,-0.1804,22,0.17058,27,0.48419,19,-0.0704,13,-0.7056,26,0.42638
ENSG00000145391,SETD7,28,-0.0232,30,0.08974,26,-0.1922,30,0.06206,14,-1.0730,42,0.61687,24,-0.2834,36,0.36649
ENSG00000085871,MGST2,11,-0.5226,12,-0.3468,9,-0.8002,11,-0.4725,12,-0.3665,22,0.59767,30,1.15343,15,-0.0567
ENSG00000153130,SCOC,370,0.24388,368,0.23281,225,-0.5643,331,0.05585,431,0.50341,403,0.38779,194,-0.8003,236,-0.4873
ENSG00000109436,TBC1D9,68,-0.0983,63,-0.2302,101,0.56497,70,-0.0486,103,0.60302,88,0.32686,51,-0.5662,34,-1.1717
ENSG00000170153,RNF150,57,0.43909,55,0.36444,49,0.17510,33,-0.4841,52,0.25920,79,1.00166,12,-1.9557,16,-1.5377
ENSG00000109445,ZNF330,18,0.01347,13,-0.4946,16,-0.2233,13,-0.4950,26,0.60236,19,0.05365,17,-0.1582,24,0.41516
ENSG00000109452,INPP4B,16,0.36420,11,-0.2526,10,-0.4322,11,-0.2918,12,-0.1474,13,-0.0204,14,0.11922,17,0.47166
ENSG00000170185,USP38,17,0.32403,14,0.04818,13,-0.1272,6,-1.1795,19,0.51603,18,0.44608,9,-0.7164,15,0.09106
ENSG00000153147,SMARCA5,55,-0.3954,53,-0.4794,68,-0.0651,80,0.20715,53,-0.4568,89,0.37778,77,0.13777,91,0.42281
ENSG00000164162,ANAPC10,18,0.12315,10,-0.7860,20,0.23791,13,-0.4569,19,0.18384,18,0.06434,19,0.18462,19,0.20211
ENSG00000164163,ABCE1,36,0.02250,40,0.21501,44,0.38636,43,0.31702,42,0.30839,24,-0.5834,15,-1.2991,37,0.07001
ENSG00000164164,OTUD4,20,-0.2353,10,-1.3247,19,-0.3405,35,0.68954,43,1.04824,27,0.27429,9,-1.4713,23,-0.0024
ENSG00000170365,SMAD1,32,0.42308,19,-0.4045,26,0.05295,22,-0.1786,27,0.16685,29,0.28243,28,0.17474,15,-0.8047
ENSG00000151612,ZNF827,24,0.05632,21,-0.1649,22,-0.0564,28,0.30895,25,0.12941,26,0.22675,15,-0.6778,23,0.01509
ENSG00000164167,LSM6,32,0.01734,38,0.30018,36,0.21887,27,-0.2596,40,0.37565,34,0.09091,21,-0.6352,26,-0.3264
ENSG00000164168,TMEM184C,17,-0.0879,6,-1.6711,13,-0.4835,21,0.27304,19,0.05875,13,-0.4803,39,1.33754,16,-0.1943
ENSG00000151623,NR3C2,31,0.70742,11,-0.8811,15,-0.5238,30,0.67243,11,-0.9869,16,-0.3458,29,0.58137,19,-0.0856
ENSG00000170390,DCLK2,103,0.04152,44,-1.2854,99,-0.0331,162,0.81071,78,-0.4079,91,-0.1704,134,0.47947,95,-0.0997
ENSG00000198589,LRBA,15,0.24941,8,-0.6929,8,-0.6852,7,-0.9569,17,0.45598,8,-0.8020,18,0.54626,22,0.90728
ENSG00000145425,RPS3A,967,0.40426,863,0.20960,525,-0.5961,565,-0.4803,504,-0.6593,746,-0.0305,779,0.03973,1134,0.68047
ENSG00000109686,SH3D19,14,0.00480,13,-0.0573,2,-2.5997,15,0.18139,13,-0.0783,14,0.02152,25,1.03015,13,-0.0697
ENSG00000059691,GATB,94,0.64655,47,-0.5161,33,-1.0733,128,1.19712,70,0.13283,53,-0.3062,47,-0.5008,44,-0.6130
ENSG00000109670,FBXW7,204,-0.5425,335,0.26103,250,-0.2213,328,0.22854,466,0.83732,365,0.40862,170,-0.8305,171,-0.8200
ENSG00000109654,TRIM2,185,-0.4557,282,0.22791,317,0.42720,209,-0.2642,320,0.44308,281,0.22177,164,-0.6467,208,-0.2711
ENSG00000145428,RNF175,43,-0.0065,36,-0.2768,50,0.25791,45,0.07786,57,0.46423,56,0.45585,29,-0.6116,27,-0.7335
ENSG00000171566,PLRG1,40,0.03698,28,-0.5166,38,-0.0183,46,0.26571,38,-0.0426,34,-0.2334,38,-0.0195,49,0.38814
ENSG00000164114,MAP9,59,0.03311,48,-0.3006,61,0.08680,94,0.82464,57,-0.0155,48,-0.2943,43,-0.4883,53,-0.1465
ENSG00000164116,GUCY1A1,32,-0.0989,37,0.16083,34,0.02945,52,0.73404,34,-0.0007,29,-0.2463,25,-0.4766,27,-0.3653
ENSG00000260244,AC104083.1,40,0.25618,20,-0.8920,12,-1.6683,46,0.48644,49,0.58222,45,0.42050,35,0.03366,30,-0.2279
ENSG00000061918,GUCY1B1,215,-0.0378,207,-0.0985,193,-0.2124,304,0.55071,261,0.28537,288,0.45913,161,-0.4968,128,-0.8603
ENSG00000145431,PDGFC,13,-0.1438,10,-0.5519,18,0.44660,11,-0.3339,9,-0.5928,12,-0.2203,29,1.23960,9,-0.6403
ENSG00000109738,GLRB,91,-0.4213,82,-0.5879,155,0.46284,157,0.48936,214,1.03410,116,-0.0309,61,-1.0352,67,-0.9003
ENSG00000120251,GRIA2,356,0.02425,201,-0.8822,277,-0.3786,584,0.87903,509,0.63390,396,0.20409,246,-0.5681,234,-0.6489
ENSG00000164125,GASK1B,14,-1.1871,18,-0.8330,46,0.65984,10,-1.6704,15,-1.0908,18,-0.8787,44,0.58584,83,1.77341
ENSG00000164124,TMEM144,2,-3.5379,25,0.33867,22,0.12065,6,-1.9159,17,-0.2535,12,-0.8715,9,-1.1795,70,2.37219
ENSG00000171509,RXFP1,1,-3.5373,28,0.66404,53,1.84013,0,-4.5858,47,1.62831,22,0.21754,0,-5.3800,1,-4.3965
ENSG00000171497,PPID,55,-0.1531,47,-0.4210,90,0.65913,63,0.05653,80,0.46917,83,0.51877,31,-1.0403,37,-0.7887
ENSG00000052795,FNIP2,28,-0.6792,53,0.38014,34,-0.3491,48,0.21327,43,0.01510,56,0.46086,41,-0.0753,37,-0.2307
ENSG00000109756,RAPGEF2,98,0.09713,73,-0.3701,99,0.11410,144,0.75899,90,-0.0330,103,0.17658,70,-0.4399,61,-0.6676
