Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to8,Feature log2 fold change topic 6to8
ENSG00000110427,KIAA1549L,112,-0.5972,187,0.46761,151,-0.0557
ENSG00000085063,CD59,236,0.01804,258,0.22875,209,-0.2534
ENSG00000110429,FBXO3,54,-0.7711,104,0.57555,80,-0.0647
ENSG00000135363,LMO2,47,2.03626,9,-1.4870,13,-0.8780
ENSG00000135387,CAPRIN1,85,-0.6663,133,0.18176,138,0.27998
ENSG00000121691,CAT,29,0.34762,15,-0.9695,31,0.54992
ENSG00000110435,PDHX,44,-0.3946,67,0.50541,49,-0.2343
ENSG00000110436,SLC1A2,2017,0.87897,506,-1.8450,1687,0.60324
ENSG00000149090,PAMR1,24,0.47662,10,-1.1915,24,0.59312
ENSG00000179431,FJX1,25,-0.2171,40,0.85391,19,-0.7954
ENSG00000166326,TRIM44,70,-0.5743,109,0.31576,99,0.08897
ENSG00000110442,COMMD9,56,-0.2310,68,0.16015,64,0.01507
ENSG00000166352,C11orf74,16,-0.7686,32,0.63605,23,-0.1318
ENSG00000148948,LRRC4C,24,-0.5964,40,0.43589,33,-0.0225
ENSG00000166181,API5,55,-0.5229,78,0.14758,81,0.22641
ENSG00000149084,HSD17B12,73,-0.1940,81,0.00334,86,0.14493
ENSG00000187479,C11orf96,41,0.85614,30,0.17827,16,-1.0949
ENSG00000151348,EXT2,27,-0.1511,32,0.21520,28,-0.1021
ENSG00000175274,TP53I11,67,-0.4928,90,0.06517,99,0.28813
ENSG00000019505,SYT13,133,-0.6168,230,0.51822,179,-0.0976
ENSG00000175264,CHST1,146,-0.6628,189,-0.2419,275,0.67635
ENSG00000121671,CRY2,71,-0.4159,96,0.17016,94,0.13441
ENSG00000121653,MAPK8IP1,232,0.17935,200,-0.1348,211,-0.0147
ENSG00000121680,PEX16,40,-0.2237,45,-0.0282,49,0.19711
ENSG00000149091,DGKZ,260,-0.2462,299,0.01906,318,0.16715
ENSG00000110497,AMBRA1,14,-0.9707,30,0.53672,25,0.08727
ENSG00000175224,ATG13,44,-0.6576,68,0.16878,71,0.28765
ENSG00000175220,ARHGAP1,43,-0.4610,69,0.57848,48,-0.2684
ENSG00000175216,CKAP5,63,-0.6427,103,0.35815,93,0.08758
ENSG00000134569,LRP4,33,0.63015,13,-1.2659,30,0.50562
ENSG00000149179,C11orf49,69,-0.4623,103,0.37340,87,-0.0441
ENSG00000149182,ARFGAP2,72,-0.6118,103,0.05720,117,0.36911
ENSG00000134575,ACP2,34,-0.4770,59,0.73745,36,-0.4396
ENSG00000110514,MADD,80,-0.7118,134,0.30025,128,0.18800
ENSG00000165915,SLC39A13,27,0.60306,19,-0.1223,16,-0.4272
ENSG00000165916,PSMC3,144,-0.1300,181,0.40115,133,-0.3211
ENSG00000149187,CELF1,77,-0.5671,106,0.00432,124,0.39279
ENSG00000213619,NDUFS3,114,-0.6547,164,0.00571,196,0.44362
ENSG00000110536,PTPMT1,48,0.07529,55,0.41464,36,-0.5150
ENSG00000123444,KBTBD4,17,-0.4196,22,0.05419,24,0.25155
ENSG00000172247,C1QTNF4,349,-0.2263,382,-0.0666,435,0.23584
ENSG00000109919,MTCH2,50,-0.4977,80,0.49053,61,-0.1459
ENSG00000149177,PTPRJ,38,-0.1460,49,0.43100,35,-0.3417
ENSG00000149136,SSRP1,36,-0.5741,62,0.52228,47,-0.1296
ENSG00000186907,RTN4RL2,66,-0.7947,134,0.68509,94,-0.1700
ENSG00000134809,TIMM10,92,-0.0614,97,0.04878,95,-0.0003
ENSG00000156587,UBE2L6,46,0.50294,31,-0.2852,33,-0.1608
ENSG00000149131,SERPING1,34,1.13436,20,-0.0148,11,-1.2195
ENSG00000166793,YPEL4,21,-0.8779,45,0.64681,33,-0.0800
ENSG00000156599,ZDHHC5,14,-0.4972,19,0.06584,21,0.29027
ENSG00000156603,MED19,32,-0.3219,41,0.21986,38,0.01925
ENSG00000213593,TMX2,69,-0.5184,96,0.12262,101,0.24815
ENSG00000211450,SELENOH,255,-0.2107,338,0.41427,253,-0.2712
ENSG00000198561,CTNND1,29,0.20433,25,-0.1348,26,-0.0360
ENSG00000186660,ZFP91,28,-0.5123,36,-0.0822,45,0.44073
ENSG00000110042,DTX4,17,-0.2012,18,-0.2113,23,0.35325
ENSG00000110048,OSBP,27,-0.6057,48,0.56789,35,-0.1587
ENSG00000166902,MRPL16,35,-0.1227,41,0.20329,36,-0.1115
ENSG00000110107,PRPF19,81,-0.7916,169,0.74654,113,-0.2401
ENSG00000110108,TMEM109,28,-0.0553,31,0.14030,28,-0.0989
ENSG00000006118,TMEM132A,157,-0.3874,220,0.30934,191,-0.0278
ENSG00000167987,VPS37C,15,-0.3818,22,0.40089,17,-0.1291
ENSG00000167986,DDB1,112,-0.5155,181,0.49676,139,-0.1406
ENSG00000149476,TKFC,21,-1.2283,67,1.21992,33,-0.5370
ENSG00000149532,CPSF7,25,-0.7232,36,-0.1067,48,0.58788
ENSG00000167985,SDHAF2,34,-0.1513,37,-0.0323,40,0.14831
ENSG00000011347,SYT7,127,-0.6451,244,0.75675,155,-0.3447
ENSG00000134780,DAGLA,34,-0.5605,57,0.51381,44,-0.1293
ENSG00000124920,MYRF,8,-1.8372,13,-1.2403,48,2.04380
ENSG00000134825,TMEM258,174,-0.0165,164,-0.1477,188,0.15696
ENSG00000168496,FEN1,9,-1.2482,31,1.24687,15,-0.5583
ENSG00000134824,FADS2,84,0.52510,55,-0.3375,61,-0.1317
ENSG00000149485,FADS1,56,0.78447,26,-0.7947,39,0.02010
ENSG00000221968,FADS3,38,-0.6352,75,0.85869,43,-0.4701
ENSG00000167996,FTH1,3871,0.39377,2436,-0.5718,3456,0.19917
ENSG00000162174,ASRGL1,65,0.37883,41,-0.5411,58,0.18606
ENSG00000124942,AHNAK,85,1.99383,14,-1.8598,28,-0.5704
ENSG00000254772,EEF1G,294,0.48682,182,-0.5179,238,0.06929
ENSG00000149541,B3GAT3,54,-0.6035,84,0.27522,80,0.14858
ENSG00000089597,GANAB,43,-0.3964,67,0.55907,47,-0.2931
ENSG00000185085,INTS5,18,-0.5955,29,0.32977,27,0.08776
ENSG00000204922,UQCC3,51,0.17836,42,-0.2308,48,0.07824
ENSG00000162191,UBXN1,57,-0.1232,61,-0.0095,64,0.10511
ENSG00000168000,BSCL2,409,-0.6441,703,0.46854,574,-0.0272
ENSG00000162188,GNG3,530,-0.4741,826,0.46111,647,-0.1299
ENSG00000214753,HNRNPUL2,67,-0.4145,83,-0.0270,96,0.32633
ENSG00000162222,TTC9C,19,-0.9497,38,0.42867,35,0.18825
ENSG00000168002,POLR2G,69,0.01129,58,-0.3887,80,0.35545
ENSG00000168569,TMEM223,17,-0.0364,24,0.78544,11,-0.8765
ENSG00000185475,TMEM179B,20,0.30628,10,-0.9872,21,0.59710
ENSG00000162231,NXF1,12,-1.0190,25,0.34242,24,0.31086
ENSG00000162236,STX5,36,0.12745,37,0.28259,27,-0.4095
ENSG00000133316,WDR74,25,-0.4040,34,0.22004,32,0.07590
ENSG00000168003,SLC3A2,89,-0.0324,77,-0.3525,105,0.35679
ENSG00000168539,CHRM1,77,-0.9367,168,0.64977,127,-0.0507
ENSG00000176485,PLAAT3,57,-0.0556,43,-0.6588,75,0.63176
ENSG00000133318,RTN3,980,-1.0202,2316,0.73908,1659,-0.1026
ENSG00000188070,C11orf95,31,0.32900,25,-0.1588,25,-0.1226
ENSG00000072518,MARK2,37,-0.1393,29,-0.6675,53,0.69944
ENSG00000176340,COX8A,639,0.04759,580,-0.1633,657,0.12130
ENSG00000167770,OTUB1,175,-0.7548,366,0.83549,225,-0.3638
ENSG00000126500,FLRT1,10,-0.9432,27,1.05575,14,-0.5044
ENSG00000168439,STIP1,65,-0.6098,104,0.34542,94,0.08051
ENSG00000149743,TRPT1,25,-0.0864,24,-0.1766,29,0.23748
ENSG00000149761,NUDT22,32,0.08637,37,0.43855,24,-0.5538
ENSG00000110011,DNAJC4,45,0.40938,35,-0.0887,32,-0.2687
ENSG00000173511,VEGFB,141,0.69385,59,-1.0903,115,0.32944
ENSG00000173486,FKBP2,42,-0.4916,68,0.52855,51,-0.1916
ENSG00000173457,PPP1R14B,61,0.88342,26,-0.8626,39,-0.0238
ENSG00000002330,BAD,178,0.15311,156,-0.1266,165,-0.0004
ENSG00000173264,GPR137,45,-0.1250,49,0.06522,48,0.03220
ENSG00000182450,KCNK4,16,-0.8996,37,0.78767,25,-0.2223
ENSG00000173153,ESRRA,21,-0.2127,19,-0.4194,29,0.54583
ENSG00000173113,TRMT112,118,-0.4289,168,0.29998,149,0.01038
ENSG00000126432,PRDX5,473,-0.1741,574,0.24102,494,-0.1115
ENSG00000162302,RPS6KA4,57,0.24212,50,-0.0067,46,-0.1986
ENSG00000110076,NRXN2,142,-0.4733,189,0.06065,207,0.28009
ENSG00000068831,RASGRP2,17,-0.2681,33,1.45089,8,-1.6344
ENSG00000168066,SF1,90,-0.1879,95,-0.1175,111,0.25662
ENSG00000168067,MAP4K2,24,0.09903,24,0.18210,20,-0.2724
ENSG00000133895,MEN1,19,-0.6254,30,0.29120,28,0.14573
ENSG00000110047,EHD1,29,0.35415,20,-0.4196,25,0.10111
ENSG00000110046,ATG2A,15,-0.6881,25,0.29227,24,0.18219
ENSG00000068971,PPP2R5B,41,-0.5238,77,0.87550,42,-0.5702
ENSG00000213465,ARL2,153,-0.4130,190,-0.0145,218,0.31351
ENSG00000110025,SNX15,20,-0.6432,27,-0.1343,36,0.56754
ENSG00000168061,SAC3D1,23,0.26109,22,0.14429,17,-0.3781
ENSG00000162300,ZFPL1,26,-0.1123,30,0.19478,26,-0.1107
ENSG00000149823,VPS51,117,-0.1575,111,-0.3021,150,0.40411
ENSG00000149809,TM7SF2,84,-0.5259,138,0.52999,103,-0.1699
ENSG00000149806,FAU,1019,0.57525,630,-0.4329,738,-0.0901
ENSG00000162298,SYVN1,22,-0.9423,43,0.34467,42,0.26976
ENSG00000149792,MRPL49,30,-0.1617,40,0.43471,29,-0.3332
ENSG00000014216,CAPN1,36,-0.4733,60,0.64672,40,-0.3371
ENSG00000133884,DPF2,20,-0.4411,25,0.01349,29,0.30491
ENSG00000245532,NEAT1,47,2.20944,7,-1.7268,12,-0.9260
ENSG00000251562,MALAT1,887,1.17546,456,-0.2789,330,-0.9291
ENSG00000142186,SCYL1,74,-0.3389,103,0.38439,83,-0.1420
ENSG00000168056,LTBP3,81,0.27756,66,-0.1569,68,-0.0783
ENSG00000173465,ZNRD2,24,-0.4545,39,0.58982,27,-0.2858
ENSG00000176973,FAM89B,70,0.06445,74,0.18583,61,-0.2464
ENSG00000173442,EHBP1L1,47,-0.3022,70,0.58257,47,-0.3909
ENSG00000197136,PCNX3,17,-0.4182,21,-0.0260,24,0.32789
ENSG00000172977,KAT5,29,-0.1944,38,0.45813,27,-0.3334
ENSG00000172922,RNASEH2C,64,-0.1186,66,-0.0731,73,0.16348
ENSG00000172757,CFL1,881,-0.4362,1348,0.46759,1037,-0.1631
ENSG00000172803,SNX32,22,-0.6248,39,0.60778,28,-0.1903
ENSG00000172732,MUS81,22,0.35163,17,-0.1799,18,-0.1224
ENSG00000172500,FIBP,77,-0.4861,139,0.87495,75,-0.5980
ENSG00000175602,CCDC85B,524,-0.0866,536,-0.0497,576,0.11665
ENSG00000175573,C11orf68,64,-0.4604,89,0.17209,88,0.16186
ENSG00000175550,DRAP1,123,-0.0218,136,0.20415,114,-0.1935
ENSG00000175467,SART1,32,0.02432,30,-0.0604,32,0.04041
ENSG00000175376,EIF1AD,15,-0.4241,22,0.37586,18,-0.0727
ENSG00000175334,BANF1,107,-0.1200,108,-0.1319,126,0.22049
ENSG00000175229,GAL3ST3,16,-0.1393,23,0.77002,12,-0.7575
ENSG00000087365,SF3B2,82,-0.6755,138,0.34402,126,0.12197
ENSG00000175115,PACS1,37,-0.5378,54,0.19782,54,0.18573
ENSG00000174996,KLC2,99,-0.4611,162,0.60728,111,-0.3009
ENSG00000174903,RAB1B,101,-0.3230,134,0.25605,119,-0.0174
ENSG00000174871,CNIH2,238,0.12577,235,0.12568,201,-0.2349
ENSG00000174851,YIF1A,48,0.42979,35,-0.2122,36,-0.1629
ENSG00000179292,TMEM151A,60,-0.8865,137,0.85022,86,-0.3002
ENSG00000174791,RIN1,16,-0.3348,14,-0.6198,26,0.79554
ENSG00000174744,BRMS1,16,-0.4153,24,0.48720,18,-0.1993
ENSG00000174684,B4GAT1,285,-1.0283,666,0.69138,497,-0.0468
ENSG00000174547,MRPL11,18,-0.7568,30,0.24778,30,0.26656
ENSG00000174516,PELI3,31,-0.5314,52,0.54393,38,-0.1815
ENSG00000174483,BBS1,23,0.14812,19,-0.2063,22,0.08031
ENSG00000174165,ZDHHC24,26,-0.6789,39,0.09271,44,0.37438
ENSG00000174080,CTSF,134,-0.3049,168,0.14008,164,0.08856
ENSG00000173992,CCS,29,-0.4009,37,0.02377,41,0.26871
ENSG00000239306,RBM14,29,-0.1292,33,0.17245,30,-0.0743
ENSG00000173933,RBM4,74,-0.1334,95,0.42597,68,-0.3464
ENSG00000173898,SPTBN2,149,-0.1540,164,0.03881,167,0.08046
ENSG00000173599,PC,52,0.46322,35,-0.3778,41,-0.0354
ENSG00000173621,LRFN4,41,-0.3495,58,0.42350,45,-0.1768
ENSG00000173227,SYT12,18,-0.7456,48,1.74473,12,-1.5886
ENSG00000173120,KDM2A,26,0.05956,26,0.04196,24,-0.0910
ENSG00000173020,GRK2,138,0.04707,130,-0.0752,137,0.03662
ENSG00000172932,ANKRD13D,52,0.25120,47,0.05579,40,-0.2726
ENSG00000175482,POLD4,36,0.50471,26,-0.1494,25,-0.2987
ENSG00000172531,PPP1CA,77,-0.2702,119,0.73387,67,-0.5971
ENSG00000172508,CARNS1,13,-1.1147,11,-1.4722,46,1.88325
ENSG00000172663,TMEM134,32,0.32834,24,-0.2686,27,-0.0154
ENSG00000110711,AIP,45,-0.1198,56,0.39562,41,-0.3231
ENSG00000110697,PITPNM1,38,-0.0475,39,0.04920,38,-0.0117
ENSG00000167797,CDK2AP2,40,0.08206,36,-0.1597,40,0.09015
ENSG00000084207,GSTP1,249,0.16766,179,-0.5226,264,0.34783
ENSG00000167792,NDUFV1,222,-0.4757,324,0.28534,295,0.05684
ENSG00000110717,NDUFS8,209,-0.2308,227,-0.0960,264,0.26691
ENSG00000110721,CHKA,20,-0.1906,19,-0.3757,28,0.49254
ENSG00000110066,KMT5B,20,0.00628,12,-0.9385,27,0.79910
ENSG00000110075,PPP6R3,26,-0.1840,29,0.00087,30,0.14000
ENSG00000197345,MRPL21,102,-0.0756,107,0.01165,109,0.04788
ENSG00000131626,PPFIA1,27,0.83773,15,-0.3544,15,-0.4358
ENSG00000085733,CTTN,64,-0.2539,75,0.04116,79,0.15093
ENSG00000162105,SHANK2,63,0.12411,55,-0.1639,61,0.05981
ENSG00000172893,DHCR7,37,-0.4717,60,0.53236,44,-0.2095
ENSG00000137522,RNF121,16,-0.6925,28,0.43903,24,0.03348
ENSG00000137497,NUMA1,55,-0.0734,51,-0.2552,65,0.30015
ENSG00000149357,LAMTOR1,146,-0.0615,159,0.12366,146,-0.0767
ENSG00000110200,ANAPC15,60,0.08805,74,0.65754,38,-0.8315
ENSG00000162129,CLPB,20,-0.6558,29,-0.0443,36,0.49139
ENSG00000186642,PDE2A,218,-0.3893,258,-0.0911,313,0.37047
ENSG00000186635,ARAP1,23,0.40646,16,-0.3250,18,-0.0325
ENSG00000214530,STARD10,30,-0.5532,44,0.21677,44,0.17641
ENSG00000110237,ARHGEF17,35,-0.3231,49,0.39754,38,-0.1678
ENSG00000054965,FAM168A,80,-0.0943,82,-0.0723,90,0.14447
ENSG00000021300,PLEKHB1,280,0.81881,98,-1.3127,220,0.36079
ENSG00000175582,RAB6A,219,-0.5063,352,0.49470,270,-0.1446
ENSG00000175581,MRPL48,36,-0.1108,47,0.47990,31,-0.4271
ENSG00000181924,COA4,21,-0.2216,23,-0.1037,27,0.26765
ENSG00000175575,PAAF1,27,-0.4717,38,0.22011,36,0.12084
ENSG00000214517,PPME1,63,-0.8552,134,0.70146,95,-0.1525
ENSG00000165434,PGM2L1,191,-0.5475,327,0.60825,230,-0.2419
ENSG00000118363,SPCS2,112,-0.1462,124,0.05110,125,0.06236
ENSG00000137491,SLCO2B1,39,1.72279,8,-1.4497,14,-0.5127
ENSG00000137486,ARRB1,82,0.11081,79,0.05274,73,-0.1452
ENSG00000149273,RPS3,451,0.65303,297,-0.2224,276,-0.3738
ENSG00000171533,MAP6,76,-0.5683,117,0.29398,108,0.10758
ENSG00000062282,DGAT2,11,-0.9883,24,0.46094,22,0.17505
ENSG00000137492,THAP12,28,-0.3575,34,0.03236,37,0.23140
ENSG00000078124,ACER3,18,-0.3318,18,-0.3633,28,0.57841
ENSG00000149260,CAPN5,20,-0.5718,31,0.25192,30,0.15259
ENSG00000149269,PAK1,214,-0.8487,428,0.54737,345,0.00999
ENSG00000074201,CLNS1A,66,-0.1583,69,-0.0808,78,0.20025
ENSG00000048649,RSF1,57,-0.0296,42,-0.6620,74,0.61513
ENSG00000151366,NDUFC2,334,-0.5909,522,0.30373,483,0.11168
ENSG00000159063,ALG8,11,-0.8611,19,0.09984,23,0.46838
ENSG00000149256,TENM4,18,-0.5176,30,0.62004,21,-0.2757
ENSG00000182103,FAM181B,46,1.06485,15,-1.2280,29,0.06278
ENSG00000137509,PRCP,44,0.22935,35,-0.2583,40,0.06105
ENSG00000137502,RAB30,28,-0.0374,21,-0.6484,36,0.61005
ENSG00000165494,PCF11,17,-0.4921,21,-0.0412,26,0.38963
ENSG00000137494,ANKRD42,22,-0.3522,24,-0.2276,33,0.47157
ENSG00000137500,CCDC90B,41,-0.1356,46,0.12045,43,-0.0157
ENSG00000150672,DLG2,103,0.00846,92,-0.2230,112,0.20811
ENSG00000171204,TMEM126B,66,-0.1504,94,0.67950,53,-0.6327
ENSG00000171202,TMEM126A,52,-0.1739,71,0.53712,47,-0.4410
ENSG00000137504,CREBZF,15,-0.8220,22,-0.1646,32,0.69489
ENSG00000137501,SYTL2,55,-0.5225,83,0.31633,75,0.05538
ENSG00000073921,PICALM,56,-0.2459,71,0.25531,62,-0.0725
ENSG00000149196,HIKESHI,55,-0.4359,77,0.24972,71,0.06698
ENSG00000151376,ME3,40,-0.9548,83,0.44961,74,0.16942
ENSG00000168959,GRM5,64,-0.6562,100,0.17895,104,0.27680
ENSG00000110172,CHORDC1,20,-0.7637,36,0.34933,33,0.16801
ENSG00000165323,FAT3,21,-1.0205,54,0.90666,33,-0.2879
ENSG00000180773,SLC36A4,17,-0.4157,34,1.22129,12,-1.1149
ENSG00000166012,TAF1D,77,0.28750,61,-0.1856,65,-0.0590
ENSG00000123901,GPR83,9,-1.4883,25,0.36717,26,0.49135
ENSG00000150316,CWC15,81,-0.1763,93,0.10360,90,0.03212
ENSG00000263465,SRSF8,61,-0.0608,60,-0.0982,67,0.14388
ENSG00000149218,ENDOD1,42,-0.2567,54,0.23746,48,-0.0459
ENSG00000149212,SESN3,114,0.09123,91,-0.3953,123,0.29900
ENSG00000166037,CEP57,25,0.38300,17,-0.3108,20,-0.0245
ENSG00000087053,MTMR2,22,-0.4528,34,0.38455,28,-0.0623
ENSG00000149231,CCDC82,26,-0.3566,38,0.44832,29,-0.1987
ENSG00000149972,CNTN5,24,-0.4710,27,-0.2787,40,0.59381
ENSG00000110318,CEP126,25,-0.5423,43,0.62456,29,-0.2638
ENSG00000110330,BIRC2,44,-0.0405,40,-0.2326,50,0.25472
ENSG00000152558,TMEM123,41,1.27068,12,-1.2400,21,-0.1454
ENSG00000137692,DCUN1D5,34,-0.3959,39,-0.1919,51,0.46784
ENSG00000152578,GRIA4,82,-0.9214,113,-0.4307,199,0.98182
ENSG00000170903,MSANTD4,25,0.37593,18,-0.2969,20,-0.0313
ENSG00000149313,AASDHPPT,87,-0.7637,168,0.57936,129,-0.0732
ENSG00000152402,GUCY1A2,28,-0.3970,38,0.19135,36,0.10028
ENSG00000110675,ELMOD1,83,-1.0047,201,0.81632,134,-0.1956
ENSG00000166266,CUL5,29,-0.5317,48,0.50450,37,-0.1382
ENSG00000075239,ACAT1,56,-0.3996,75,0.18373,73,0.10979
ENSG00000178105,DDX10,20,-0.7826,35,0.31489,33,0.21369
ENSG00000185742,C11orf87,72,-0.8656,130,0.25615,133,0.31803
ENSG00000137710,RDX,51,0.11178,40,-0.4284,55,0.31167
ENSG00000137714,FDX1,20,-0.2841,29,0.46794,21,-0.2744
ENSG00000137727,ARHGAP20,16,-0.7690,31,0.48943,25,0.02571
ENSG00000170145,SIK2,32,-0.2566,46,0.60484,29,-0.4530
ENSG00000086848,ALG9,18,-0.0355,20,0.23262,16,-0.2128
ENSG00000137720,C11orf1,37,0.46603,30,-0.0049,24,-0.4137
ENSG00000109846,CRYAB,266,-0.3613,164,-1.3470,519,1.34076
ENSG00000150764,DIXDC1,25,-1.0022,54,0.47594,47,0.16665
ENSG00000150768,DLAT,33,-0.6970,57,0.38333,51,0.09424
ENSG00000150776,NKAPD1,17,-0.4938,26,0.30606,23,0.04730
ENSG00000150779,TIMM8B,147,0.42284,123,0.08187,96,-0.4665
ENSG00000204370,SDHD,51,-0.0339,48,-0.1868,57,0.20721
ENSG00000150787,PTS,68,-0.1164,81,0.25425,67,-0.1706
ENSG00000250303,LINC02762,27,-0.3916,45,0.76362,26,-0.5353
ENSG00000149294,NCAM1,196,-0.8086,385,0.56351,303,-0.0300
ENSG00000109906,ZBTB16,40,0.28518,33,-0.1364,33,-0.1054
ENSG00000076043,REXO2,22,-0.3077,31,0.50522,22,-0.2984
ENSG00000182985,CADM1,94,-0.5474,131,0.06759,145,0.31997
ENSG00000109917,ZPR1,24,-0.4893,36,0.35401,31,-0.0055
ENSG00000160584,SIK3,61,-0.4075,76,-0.0039,86,0.29982
ENSG00000168092,PAFAH1B2,120,-0.1910,140,0.13487,133,0.01135
ENSG00000149577,SIDT2,19,-1.0921,37,0.02942,47,0.65034
ENSG00000186318,BACE1,44,-0.7853,73,0.16220,79,0.36702
ENSG00000137726,FXYD6,507,-0.6328,872,0.48663,699,-0.0535
ENSG00000177098,SCN4B,32,-0.0015,32,-0.0539,33,0.05467
ENSG00000149575,SCN2B,70,-0.6062,117,0.44336,97,-0.0242
ENSG00000110344,UBE4A,42,-0.3831,60,0.34396,50,-0.0673
ENSG00000167283,ATP5MG,509,0.04216,527,0.13028,462,-0.1682
ENSG00000118058,KMT2A,29,-0.9060,66,0.80921,43,-0.2427
ENSG00000149582,TMEM25,50,-0.8859,104,0.60570,81,-0.0313
ENSG00000118096,IFT46,17,-0.7918,32,0.45011,28,0.08008
ENSG00000095139,ARCN1,41,-0.2752,53,0.21955,48,-0.0138
ENSG00000019144,PHLDB1,32,0.03045,17,-1.2581,46,1.00016
ENSG00000110367,DDX6,94,-0.1553,102,0.01268,106,0.10724
ENSG00000278376,AP004609.3,41,1.46578,8,-1.8423,21,0.01415
ENSG00000118181,RPS25,823,0.61309,456,-0.6208,620,0.04081
ENSG00000196655,TRAPPC4,70,-0.1852,89,0.36075,69,-0.2320
ENSG00000149428,HYOU1,74,-0.0890,72,-0.1556,85,0.21970
ENSG00000160695,VPS11,31,-0.5090,49,0.45254,39,-0.0972
ENSG00000188486,H2AFX,38,0.10336,43,0.43731,28,-0.5683
ENSG00000172269,DPAGT1,13,-0.6968,21,0.22558,21,0.25430
ENSG00000172375,C2CD2L,77,-0.4435,108,0.24093,101,0.08108
ENSG00000110395,CBL,20,-0.0340,23,0.34172,17,-0.3341
ENSG00000173456,RNF26,17,-0.9689,37,0.63399,29,-0.0165
ENSG00000036672,USP2,27,-0.1084,32,0.23896,27,-0.1606
ENSG00000154096,THY1,728,-0.9822,1637,0.66009,1241,-0.0373
ENSG00000110400,NECTIN1,42,-0.6264,76,0.58056,56,-0.1593
ENSG00000184232,OAF,58,1.33257,9,-2.3456,37,0.37757
ENSG00000196914,ARHGEF12,91,-0.2249,98,-0.1012,115,0.26767
ENSG00000109929,SC5D,91,-0.3890,134,0.43896,104,-0.1652
ENSG00000137642,SORL1,117,-0.4187,185,0.56509,130,-0.2837
ENSG00000255248,MIR100HG,60,0.02366,47,-0.4733,70,0.41919
ENSG00000109971,HSPA8,894,-0.8685,1957,0.77647,1308,-0.2278
ENSG00000023171,GRAMD1B,52,-0.3793,78,0.50098,57,-0.2404
ENSG00000166257,SCN3B,327,-0.8747,611,0.33789,588,0.24100
ENSG00000154144,TBRG1,33,-0.9606,70,0.51636,59,0.10325
ENSG00000110013,SIAE,17,-0.9115,38,0.67892,28,-0.0960
ENSG00000064199,SPA17,19,-0.3138,28,0.61271,18,-0.4169
ENSG00000154146,NRGN,1534,-0.5948,2702,0.60707,1933,-0.2091
ENSG00000165478,HEPACAM,116,0.84096,26,-2.0240,103,0.72301
ENSG00000165495,PKNOX2,16,-0.4079,23,0.27288,21,0.02420
ENSG00000149557,FEZ1,194,-0.2335,218,-0.0189,238,0.19509
ENSG00000149547,EI24,60,-0.6139,92,0.22456,92,0.20606
ENSG00000134910,STT3A,19,-0.3754,19,-0.3941,29,0.63372
ENSG00000109832,DDX25,24,-0.9223,45,0.26639,46,0.33773
ENSG00000197798,FAM118B,19,-0.1463,21,0.12960,20,-0.0168
ENSG00000182934,SRPRA,18,-0.9784,38,0.43286,34,0.19877
ENSG00000110074,FOXRED1,30,-0.3175,49,0.82086,26,-0.6656
ENSG00000110080,ST3GAL4,13,-0.5939,15,-0.2623,23,0.65430
ENSG00000149571,KIRREL3,32,-0.6154,43,-0.1383,57,0.55498
ENSG00000134909,ARHGAP32,48,-0.7090,79,0.23513,79,0.25188
ENSG00000084234,APLP2,291,-0.5928,466,0.36076,411,0.05401
ENSG00000196323,ZBTB44,45,0.18922,33,-0.4591,46,0.27588
ENSG00000134917,ADAMTS8,22,-0.9022,30,-0.4116,53,0.95548
ENSG00000255455,AP003486.1,13,-0.4808,25,0.93014,13,-0.6705
ENSG00000120451,SNX19,25,-0.4157,33,0.09010,35,0.21387
ENSG00000182667,NTM,114,-0.2645,158,0.46435,115,-0.2855
ENSG00000183715,OPCML,87,-0.6091,148,0.48774,117,-0.0697
ENSG00000080854,IGSF9B,17,-0.3523,24,0.41680,19,-0.1675
ENSG00000166086,JAM3,24,-0.6515,33,-0.0543,42,0.49822
ENSG00000151502,VPS26B,94,-0.4710,141,0.36303,120,-0.0272
ENSG00000151500,THYN1,64,-0.2114,76,0.13629,73,0.02501
ENSG00000151498,ACAD8,23,-0.4811,35,0.44943,28,-0.1125
ENSG00000109956,B3GAT1,193,0.23455,146,-0.3502,182,0.14154
ENSG00000120645,IQSEC3,33,-0.3155,38,-0.0419,44,0.27446
ENSG00000060237,WNK1,75,-0.4554,76,-0.5085,130,0.78198
ENSG00000082805,ERC1,23,-0.3673,30,0.15299,30,0.11884
ENSG00000006831,ADIPOR2,24,-0.2568,31,0.21499,28,-0.0224
ENSG00000166159,LRTM2,15,-1.2199,39,0.54878,34,0.19624
ENSG00000151067,CACNA1C,36,0.18601,32,-0.0074,30,-0.1480
ENSG00000004478,FKBP4,67,-0.7441,136,0.74101,90,-0.2630
ENSG00000171792,RHNO1,16,-0.0279,17,0.07941,16,-0.0579
ENSG00000111218,PRMT8,29,-0.8018,45,-0.0356,58,0.56513
ENSG00000118971,CCND2,176,0.01146,143,-0.4431,207,0.40264
ENSG00000047621,C12orf4,9,-1.2274,23,0.42727,22,0.32351
ENSG00000010219,DYRK4,12,-0.9355,19,-0.1205,27,0.71368
ENSG00000139180,NDUFA9,66,-0.2645,85,0.26775,73,-0.0719
