Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to8,Feature log2 fold change topic 2to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000173273,TNKS,50,-0.3174,78,1.00593,24,-1.4451,47,-0.4369,37,-0.8619
ENSG00000253230,LINC00599,10,-2.8359,90,1.22269,70,0.03866,25,-1.5271,43,-0.7575
ENSG00000175806,MSRA,40,-0.5344,61,0.20325,78,0.49404,76,0.44474,34,-0.8447
ENSG00000104643,MTMR9,25,-1.2060,75,1.25676,40,-0.5077,22,-1.4467,34,-0.8504
ENSG00000154319,FAM167A,62,1.55972,14,-1.4530,45,1.00294,5,-2.2538,40,0.94136
ENSG00000154328,NEIL2,25,-0.8576,51,0.58770,28,-0.6755,35,-0.3549,40,-0.1338
ENSG00000079459,FDFT1,147,-0.2941,206,0.59857,213,0.29383,125,-0.5351,98,-0.9776
ENSG00000164733,CTSB,272,-0.2742,340,0.16439,449,0.51792,216,-0.6285,290,-0.1961
ENSG00000283674,AC068587.4,5,-1.5077,20,1.04349,0,-4.5479,19,0.34477,11,-0.5662
ENSG00000154359,LONRF1,41,0.25541,43,0.82194,7,-2.2777,21,-0.7668,25,-0.5421
ENSG00000250305,TRMT9B,4,-2.4911,30,1.07332,39,0.82948,12,-1.0118,7,-1.7728
ENSG00000164741,DLC1,43,0.34793,27,-0.7414,49,0.53431,43,0.34331,46,0.50265
ENSG00000104723,TUSC3,27,-2.3331,159,0.91064,129,0.02139,111,-0.2221,77,-0.8344
ENSG00000155970,MICU3,23,-1.8307,97,0.96609,63,-0.3148,55,-0.5151,53,-0.6233
ENSG00000104219,ZDHHC2,45,1.22673,11,-1.7022,11,-0.9625,37,0.91641,42,1.31800
ENSG00000198791,CNOT7,59,-0.7330,106,0.35607,50,-0.9876,180,1.02610,61,-0.7501
ENSG00000155975,VPS37A,15,-0.5002,18,-0.4413,24,0.24822,38,1.01943,22,0.12366
ENSG00000003987,MTMR7,13,-1.5421,51,1.52884,4,-3.2622,7,-2.3295,31,-0.2850
ENSG00000129422,MTUS1,226,2.99269,14,-2.6043,86,1.07029,34,-0.3941,45,0.01430
ENSG00000078674,PCM1,96,0.31983,84,0.24528,42,-0.9573,54,-0.5760,81,0.05376
ENSG00000104763,ASAH1,163,-0.2507,210,0.33966,269,0.53837,129,-0.6123,135,-0.5932
ENSG00000156011,PSD3,139,-1.0855,345,0.83394,128,-1.2088,182,-0.6756,259,-0.1434
ENSG00000147408,CSGALNACT1,23,-0.4118,24,-0.6444,60,1.10458,25,-0.2673,42,0.57717
ENSG00000104613,INTS10,27,-0.9645,60,0.58908,39,-0.4487,23,-1.2044,55,0.10525
ENSG00000175445,LPL,2,-2.5320,5,-2.5704,58,2.28157,1,-3.1262,45,2.18888
ENSG00000147416,ATP6V1B2,70,-2.4314,487,1.54344,185,-0.9913,206,-0.8324,186,-1.0525
ENSG00000061337,LZTS1,1,-4.7685,40,0.92085,0,-6.9139,38,0.27342,33,0.04306
ENSG00000168546,GFRA2,3,-2.8950,37,2.03467,13,-0.9611,2,-3.5847,13,-1.1203
ENSG00000130227,XPO7,47,-0.1716,62,0.64557,38,-0.5082,20,-1.4068,46,-0.2314
ENSG00000158806,NPM2,7,-2.8509,57,0.60472,70,0.57859,58,0.26903,26,-1.0356
ENSG00000158856,DMTN,35,-3.2561,407,1.24113,163,-0.9856,187,-0.7756,238,-0.4422
ENSG00000158863,FAM160B2,33,0.50222,25,0.12553,37,0.68285,4,-2.6031,20,-0.3027
ENSG00000275074,NUDT18,10,-0.4475,19,1.47662,0,-6.7429,14,-0.0078,5,-1.7002
ENSG00000168481,LGI3,227,2.53647,53,-0.0706,8,-2.7641,6,-3.2541,20,-1.6307
ENSG00000168490,PHYHIP,41,-3.5372,558,1.03198,239,-0.9328,224,-1.0345,430,-0.0366
ENSG00000120910,PPP3CC,10,-0.3782,17,1.07844,3,-2.2372,11,-0.2579,8,-0.8834
ENSG00000120896,SORBS3,46,0.72440,7,-2.9539,135,2.75424,27,-0.1094,46,0.80154
ENSG00000120913,PDLIM2,34,0.22120,14,-1.7804,109,2.27054,31,0.07390,39,0.51614
ENSG00000158941,CCAR2,47,-0.0316,58,0.77470,29,-0.7778,41,-0.2202,26,-1.0138
ENSG00000147439,BIN3,25,0.41230,20,0.15858,24,0.39586,11,-0.8265,14,-0.4631
ENSG00000179388,EGR3,0,-8.6511,46,1.38743,15,-1.2148,13,-1.4520,29,-0.2449
ENSG00000008853,RHOBTB2,19,-1.0145,43,0.69275,45,0.32791,21,-0.8019,24,-0.6733
ENSG00000147457,CHMP7,19,-1.2009,51,0.73242,54,0.37964,26,-0.7552,27,-0.7580
ENSG00000104679,R3HCC1,52,0.29959,46,0.23027,19,-1.1918,51,0.27169,36,-0.2890
ENSG00000197217,ENTPD4,20,-0.9407,50,1.23008,38,0.01219,16,-1.3344,16,-1.4226
ENSG00000147454,SLC25A37,15,-0.5582,20,-0.2335,9,-1.3117,54,1.52657,20,-0.1200
ENSG00000272163,AF106564.1,1,-3.3096,21,1.14558,15,-0.1295,7,-1.2061,11,-0.5478
ENSG00000104722,NEFM,12,-4.4229,326,1.49895,82,-1.6123,175,-0.4757,153,-0.7348
ENSG00000277586,NEFL,45,-4.1211,1004,1.52729,337,-1.1831,538,-0.4764,410,-0.9541
ENSG00000147459,DOCK5,131,4.98824,1,-4.1516,0,-6.7631,6,-1.2223,12,-0.2262
ENSG00000221914,PPP2R2A,93,0.75856,66,0.50728,11,-2.3862,33,-0.8459,47,-0.3464
ENSG00000104765,BNIP3L,173,0.12182,168,0.16678,129,-0.3373,176,0.14534,135,-0.2925
ENSG00000240694,PNMA2,45,-3.5071,659,1.50042,237,-1.0862,289,-0.7876,296,-0.8074
ENSG00000092964,DPYSL2,1281,0.52001,1060,0.52409,690,-0.4568,414,-1.2305,650,-0.5922
ENSG00000015592,STMN4,339,0.80341,249,0.76967,59,-1.8868,122,-0.8045,105,-1.1088
ENSG00000120899,PTK2B,27,-2.7626,204,0.69061,68,-1.3950,130,-0.4317,202,0.29487
ENSG00000120915,EPHX2,25,1.13429,9,-0.8586,10,-0.2725,4,-1.5871,22,1.08987
ENSG00000120885,CLU,6284,1.00201,1920,-1.5104,8940,1.62619,1210,-1.5723,5460,0.86993
ENSG00000168077,SCARA3,85,0.69337,29,-1.6395,172,1.95271,26,-1.1421,87,0.82737
ENSG00000147419,CCDC25,63,-0.1695,69,-0.0182,71,0.01861,122,0.89716,48,-0.6101
ENSG00000134014,ELP3,14,-1.3620,44,0.96708,10,-1.7756,36,0.05801,25,-0.5372
ENSG00000186918,ZNF395,32,1.69500,7,-1.1815,15,0.42047,4,-1.6182,18,0.76536
ENSG00000104290,FZD3,36,-0.8216,79,1.12673,31,-1.0042,22,-1.5513,45,-0.4969
ENSG00000012232,EXTL3,27,-1.3814,83,0.94011,99,0.64009,31,-1.1339,29,-1.3298
ENSG00000147421,HMBOX1,19,0.10158,16,-0.3985,40,1.32186,8,-1.0745,18,0.02948
ENSG00000197892,KIF13B,86,3.25728,5,-2.4997,0,-5.6021,30,1.10459,15,0.04618
ENSG00000133872,SARAF,478,-1.0122,1172,1.02408,688,-0.4573,444,-1.1232,635,-0.6271
ENSG00000104660,LEPROTL1,52,0.44756,39,0.02472,23,-0.8014,45,0.24611,36,-0.1214
ENSG00000271869,AC026979.2,20,0.77950,12,-0.2261,9,-0.4982,4,-1.4512,17,0.55883
ENSG00000104671,DCTN6,103,0.18183,88,-0.1376,65,-0.5378,139,0.66749,89,-0.0548
ENSG00000197265,GTF2E2,22,0.32262,24,1.38096,0,-4.9547,2,-2.8524,10,-0.8837
ENSG00000104687,GSR,29,-1.2658,71,0.24441,80,0.31240,82,0.33565,54,-0.3531
ENSG00000104691,UBXN8,5,-1.3985,16,0.42512,18,0.36418,17,0.32363,9,-0.7389
ENSG00000104695,PPP2CB,336,-0.0513,374,0.26742,336,-0.0542,279,-0.3450,301,-0.2440
ENSG00000172733,PURG,1,-2.9584,12,0.07137,20,0.77334,1,-2.7801,18,0.70278
ENSG00000157168,NRG1,0,-7.3114,18,1.37933,9,-0.6126,7,-0.9084,9,-0.6573
ENSG00000198042,MAK16,20,0.65154,15,0.37911,8,-0.8317,12,-0.1480,8,-0.7674
ENSG00000133878,DUSP26,54,-0.7827,116,1.06580,54,-0.8042,80,-0.2003,44,-1.1740
ENSG00000156687,UNC5D,2,-4.6993,71,1.89169,52,0.09431,1,-5.4940,20,-1.4672
ENSG00000183779,ZNF703,27,0.08944,18,-1.0245,54,1.24685,14,-0.8426,43,0.94820
ENSG00000147475,ERLIN2,78,1.56015,20,-1.1050,66,1.27460,16,-0.9941,31,0.03862
ENSG00000147471,PLPBP,52,0.13299,46,-0.0724,49,0.06313,68,0.57638,37,-0.3931
ENSG00000104221,BRF2,13,-0.6530,27,1.54025,10,-0.9937,10,-1.0336,6,-1.7442
ENSG00000129691,ASH2L,27,-0.8231,55,0.72322,40,-0.1997,44,-0.0809,28,-0.8378
ENSG00000175324,LSM1,26,-0.4807,31,-0.4761,70,1.06321,43,0.25764,39,0.12995
ENSG00000156735,BAG4,23,-2.2670,135,1.09903,55,-0.9849,85,-0.3288,76,-0.5509
ENSG00000085788,DDHD2,53,-0.6037,94,0.76165,60,-0.3982,55,-0.5380,54,-0.6006
ENSG00000147535,PLPP5,17,0.04960,20,0.79220,8,-1.1077,11,-0.6034,10,-0.7078
ENSG00000147548,NSD3,66,-0.5547,107,0.48531,68,-0.5045,69,-0.4832,89,-0.0888
ENSG00000077782,FGFR1,50,-0.3178,69,0.46049,78,0.39575,18,-1.7794,51,-0.2836
ENSG00000147526,TACC1,121,-0.3664,141,-0.2713,314,1.17284,123,-0.3470,148,-0.0671
ENSG00000169499,PLEKHA2,21,-0.8706,28,-0.8137,46,0.35508,53,0.59735,63,0.98940
ENSG00000169490,TM2D2,21,-1.2048,61,1.14268,29,-0.7692,32,-0.5941,28,-0.8631
ENSG00000168615,ADAM9,62,1.76145,17,-0.7562,25,0.24916,0,-5.3870,28,0.42359
ENSG00000147533,GOLGA7,389,2.69464,47,-1.6062,40,-1.1984,137,0.72586,76,-0.2296
ENSG00000158669,GPAT4,29,-0.6485,49,0.44904,44,0.02478,35,-0.3527,36,-0.3262
ENSG00000083168,KAT6A,70,1.49921,22,-0.6880,41,0.58362,5,-2.6272,33,0.28745
ENSG00000070718,AP3M2,31,-1.7023,129,1.25526,27,-1.9213,102,0.06507,54,-0.9663
ENSG00000104365,IKBKB,14,0.02994,11,-0.7214,31,1.31569,20,0.57315,13,-0.1557
ENSG00000070501,POLB,10,-1.3428,26,0.14280,26,0.05201,36,0.57625,23,-0.1499
ENSG00000078668,VDAC3,72,-1.4138,247,1.38596,111,-0.7753,110,-0.7864,89,-1.1792
ENSG00000168575,SLC20A2,109,1.24883,50,-0.0825,81,0.75113,22,-1.2865,26,-1.1184
ENSG00000176209,SMIM19,27,-0.7978,53,0.58259,44,-0.0457,43,-0.0940,31,-0.6389
ENSG00000120925,RNF170,36,0.05489,36,0.09806,39,0.17457,31,-0.2022,31,-0.2070
ENSG00000168172,HOOK3,60,0.24027,36,-0.9757,54,0.08632,125,1.47547,61,0.29828
ENSG00000168522,FNTA,194,1.94031,44,-0.9634,45,-0.5000,71,0.20443,63,0.01596
ENSG00000165102,HGSNAT,12,-1.5509,36,0.12485,64,0.99518,45,0.41890,21,-0.7861
ENSG00000255366,AC120036.4,6,-1.2859,21,1.76450,1,-4.0262,5,-1.6291,9,-0.7900
ENSG00000164808,SPIDR,12,-1.6408,44,0.62859,58,0.69100,33,-0.1785,19,-1.0998
ENSG00000221869,CEBPD,54,0.01979,37,-1.0238,264,2.92970,20,-1.4745,21,-1.4788
ENSG00000253729,PRKDC,51,-0.3236,73,0.59375,45,-0.4978,40,-0.6741,52,-0.3072
ENSG00000104738,MCM4,26,0.40700,25,0.84763,0,-7.2329,10,-0.9687,16,-0.4005
ENSG00000169139,UBE2V2,66,-1.5282,214,0.65328,119,-0.6451,232,0.39474,130,-0.5515
ENSG00000147481,SNTG1,1,-3.3789,23,1.72459,11,-0.5654,7,-1.3006,7,-1.2903
ENSG00000168300,PCMTD1,44,0.04082,45,0.18046,50,0.21830,49,0.19137,29,-0.6737
ENSG00000023287,RB1CC1,106,0.10079,95,-0.1491,86,-0.2377,119,0.28260,109,0.15392
ENSG00000082556,OPRK1,4,-3.0146,51,2.28592,1,-4.2609,10,-1.8395,17,-1.0670
ENSG00000047249,ATP6V1H,55,-2.5546,415,1.45486,194,-0.6993,94,-1.7743,206,-0.6570
ENSG00000147509,RGS20,15,-0.7905,14,-1.5411,62,1.44646,16,-0.7529,59,1.58816
ENSG00000187735,TCEA1,94,0.93001,44,-0.5240,23,-1.2460,49,-0.1002,77,0.69011
ENSG00000120992,LYPLA1,20,-0.5175,28,-0.0866,28,-0.0133,55,1.04622,22,-0.4087
ENSG00000137547,MRPL15,44,-0.2585,60,0.58929,21,-1.3636,49,-0.0750,43,-0.3243
ENSG00000206579,XKR4,4,-3.4479,58,1.23603,11,-2.0010,53,0.27953,27,-0.8031
ENSG00000167904,TMEM68,31,0.21004,32,0.64471,29,0.09029,3,-2.9472,19,-0.5723
ENSG00000008988,RPS20,830,0.73958,350,-1.1342,833,0.74507,897,0.86922,643,0.35914
ENSG00000170791,CHCHD7,31,-0.7318,55,0.39824,55,0.15992,31,-0.7282,46,-0.1207
ENSG00000170786,SDR16C5,1,-3.1118,17,0.83254,0,-6.6838,15,0.17355,15,0.15365
ENSG00000104331,IMPAD1,102,-0.1142,122,0.39523,39,-1.5632,126,0.22533,98,-0.1968
ENSG00000169122,FAM110B,17,-2.3335,92,0.39738,11,-3.0307,209,1.54037,57,-0.6395
ENSG00000215114,UBXN2B,31,-0.6152,54,0.54339,13,-1.8640,39,-0.2613,50,0.11488
ENSG00000137575,SDCBP,124,-0.6383,206,0.36988,209,0.17946,161,-0.2370,152,-0.3474
ENSG00000035681,NSMAF,24,0.29007,25,1.02130,17,-0.2438,3,-2.6884,9,-1.3012
ENSG00000198846,TOX,6,-1.7061,19,-0.0934,10,-1.1028,41,1.14231,24,0.30059
ENSG00000178538,CA8,20,0.79461,8,-1.1067,0,-6.5146,8,-0.6287,30,1.81650
ENSG00000104388,RAB2A,165,-0.8381,363,1.05321,146,-1.0201,149,-0.9929,207,-0.5376
ENSG00000177182,CLVS1,13,-1.0365,33,1.22790,1,-3.9779,25,-0.0260,15,-0.7919
ENSG00000198363,ASPH,105,-0.5553,172,0.52182,128,-0.2507,96,-0.6946,135,-0.1828
ENSG00000274956,NKAIN3-IT1,70,0.12126,33,-1.6962,38,-0.8056,118,0.97247,160,1.78198
ENSG00000137563,GGH,10,-1.1757,25,0.42895,30,0.47517,6,-1.8732,23,0.05022
ENSG00000185728,YTHDF3,56,-0.0633,68,0.54910,31,-0.9603,47,-0.3501,48,-0.3358
ENSG00000254377,MIR124-2HG,0,-7.8501,30,2.16916,15,-0.4548,1,-4.0394,8,-1.4331
ENSG00000180828,BHLHE22,6,-2.6029,47,0.88719,9,-2.1959,15,-1.4330,49,0.42629
ENSG00000172817,CYP7B1,96,2.81735,8,-2.1962,14,-0.5614,7,-1.5816,35,1.01582
ENSG00000272010,AC100814.1,14,0.33779,13,0.87894,0,-6.3804,2,-2.4939,10,-0.0733
ENSG00000104442,ARMC1,63,0.61645,45,0.22379,27,-0.6808,25,-0.8227,40,-0.1286
ENSG00000147576,ADHFE1,24,0.57323,11,-1.0796,34,1.20181,21,0.36374,20,0.36405
ENSG00000169085,VXN,144,-0.6015,268,0.99004,111,-0.9925,240,0.19171,89,-1.4050
ENSG00000175073,VCPIP1,34,-0.2407,41,0.18454,38,-0.0423,29,-0.4613,41,0.04914
ENSG00000104205,SGK3,70,2.16987,14,-1.0090,14,-0.4773,2,-2.9821,27,0.55231
ENSG00000245910,SNHG6,863,1.32051,254,-1.1834,215,-0.9055,798,1.18240,504,0.46461
ENSG00000121022,COPS5,55,-0.3328,71,0.11115,139,1.15022,41,-0.7839,46,-0.6549
ENSG00000104218,CSPP1,16,0.12231,14,-0.1339,12,-0.3247,12,-0.3409,19,0.45109
ENSG00000066777,ARFGEF1,27,0.07149,29,0.43080,16,-0.7325,12,-1.1780,26,0.02061
ENSG00000046889,PREX2,62,0.88762,13,-2.3473,56,0.71410,14,-1.3557,104,2.18438
ENSG00000165084,C8orf34,0,-4.3014,25,1.74650,18,0.03774,2,-2.7955,7,-1.3522
ENSG00000140396,NCOA2,36,-0.4399,58,0.83818,22,-1.1434,24,-1.0543,40,-0.2825
ENSG00000067167,TRAM1,86,1.12106,25,-1.4669,120,1.71079,55,0.36489,43,-0.0216
ENSG00000147592,LACTB2,30,1.15930,13,-0.2608,18,0.36381,8,-0.8884,12,-0.2868
ENSG00000147601,TERF1,44,0.14920,45,0.40756,33,-0.2960,23,-0.8138,34,-0.2931
ENSG00000147604,RPL7,679,0.18402,463,-0.7906,811,0.46949,1297,1.26014,611,0.01870
ENSG00000040341,STAU2,16,-2.3984,99,0.76410,11,-2.8939,162,1.11217,50,-0.8038
ENSG00000104343,UBE2W,23,-1.2328,63,0.71666,53,0.00024,13,-2.0365,51,-0.0628
ENSG00000154582,ELOC,92,-0.7188,156,0.22908,111,-0.4269,259,0.92518,102,-0.6113
ENSG00000175606,TMEM70,42,-0.6527,86,1.29632,47,-0.4979,18,-1.9089,33,-1.0782
ENSG00000104369,JPH1,0,-5.1751,17,2.21795,0,-5.0392,3,-1.7894,7,-0.8129
ENSG00000104381,GDAP1,20,-2.3763,135,1.37355,37,-1.5141,79,-0.3709,61,-0.8104
ENSG00000270866,AC067773.1,2,-2.4867,15,0.38942,0,-6.2486,10,-0.4792,22,0.91978
ENSG00000091656,ZFHX4,45,2.66716,2,-2.8189,7,-0.4328,0,-5.1908,25,1.75385
ENSG00000164751,PEX2,38,0.55132,22,-0.5786,24,-0.1662,21,-0.3621,42,0.79484
ENSG00000171033,PKIA,75,-1.7793,290,0.71947,158,-0.6647,239,-0.0208,204,-0.2936
ENSG00000104427,ZC2HC1A,17,-1.0885,39,0.46683,31,-0.1561,37,0.11035,28,-0.3586
ENSG00000104435,STMN2,62,-3.9116,1170,1.36972,524,-0.7823,764,-0.2035,455,-1.0664
ENSG00000164683,HEY1,16,-1.4964,46,0.26247,81,1.02494,8,-2.3961,44,0.02330
ENSG00000147586,MRPS28,73,0.38623,54,-0.2106,106,0.99444,18,-1.7548,58,0.00093
ENSG00000076554,TPD52,92,-0.3313,135,0.66971,60,-0.9740,152,0.46805,59,-1.0776
ENSG00000164684,ZNF704,64,1.52880,17,-1.1603,20,-0.3403,45,0.92168,30,0.25949
ENSG00000164687,FABP5,380,0.72175,214,-0.4068,321,0.44255,287,0.26521,215,-0.2085
ENSG00000147588,PMP2,639,1.91393,71,-2.4821,201,-0.0579,262,0.35980,451,1.48984
ENSG00000133731,IMPA1,25,-0.6849,47,0.69706,26,-0.6437,50,0.37518,22,-0.9835
ENSG00000104231,ZFAND1,27,-0.2469,35,0.41261,21,-0.6557,39,0.34453,23,-0.5522
ENSG00000184672,RALYL,2,-4.4394,64,0.66948,5,-3.2967,117,1.26968,38,-0.5968
ENSG00000176731,RBIS,65,-0.5961,90,-0.2266,227,1.41971,83,-0.2381,76,-0.4033
ENSG00000104267,CA2,372,3.11261,21,-2.7091,104,0.63193,15,-2.2408,102,0.66779
ENSG00000123124,WWP1,28,-0.4289,37,0.00495,40,0.11753,49,0.44387,34,-0.1496
ENSG00000176623,RMDN1,55,1.29010,22,-0.3520,29,0.22581,4,-2.5100,28,0.16562
ENSG00000085719,CPNE3,105,1.41846,30,-1.1053,57,0.40224,25,-0.8598,68,0.77782
ENSG00000156103,MMP16,14,-0.6330,25,0.67845,6,-1.7917,27,0.39572,15,-0.5415
ENSG00000164823,OSGIN2,87,1.59081,26,-0.7537,67,1.13951,10,-1.8407,28,-0.2996
ENSG00000104320,NBN,29,-0.1461,36,0.46563,35,0.13246,14,-1.2873,27,-0.3154
ENSG00000104325,DECR1,65,0.71252,29,-1.0498,75,0.95649,36,-0.2335,61,0.69972
ENSG00000104327,CALB1,7,-2.7985,69,1.45789,36,-0.5192,29,-0.8246,25,-1.1064
ENSG00000180694,TMEM64,41,1.68836,13,-0.4889,32,1.27764,5,-1.6792,6,-1.5052
ENSG00000123119,NECAB1,180,-0.5902,337,1.06256,37,-2.9171,132,-1.0585,228,-0.2475
ENSG00000155099,PIP4P2,46,-0.3784,61,0.15824,82,0.53984,47,-0.3392,50,-0.2834
ENSG00000253738,OTUD6B-AS1,57,-0.5722,84,0.06840,102,0.33494,108,0.42211,67,-0.3440
ENSG00000155100,OTUD6B,31,0.65364,21,0.08800,8,-1.3316,28,0.46122,16,-0.4115
ENSG00000079102,RUNX1T1,16,-1.3737,54,1.29062,11,-1.9379,43,0.09949,19,-1.1982
ENSG00000205133,TRIQK,17,-1.1053,43,0.81948,28,-0.3510,24,-0.6292,27,-0.4782
ENSG00000188343,FAM92A,13,-1.8735,55,0.71282,22,-1.1258,62,0.48983,34,-0.4707
ENSG00000164951,PDP1,19,-2.3085,123,1.42493,49,-0.9462,50,-0.9122,55,-0.8324
ENSG00000164944,VIRMA,18,-0.0200,16,-0.4187,31,0.83435,25,0.51540,17,-0.1615
ENSG00000156162,DPY19L4,61,2.14669,12,-1.0668,7,-1.3969,12,-0.5890,23,0.51299
ENSG00000164941,INTS8,26,-0.0376,29,0.35646,37,0.52277,13,-1.1191,19,-0.5380
ENSG00000156170,NDUFAF6,15,-0.7490,25,0.08190,47,1.05546,27,0.14433,15,-0.8256
ENSG00000156467,UQCRB,1004,0.05791,871,-0.3428,684,-0.5392,1710,0.92466,1062,0.16162
ENSG00000156471,PTDSS1,26,-1.4196,88,1.17466,59,-0.2066,27,-1.3983,41,-0.8298
ENSG00000169439,SDC2,52,0.03241,19,-2.2940,137,1.66725,45,-0.1665,120,1.70011
ENSG00000104324,CPQ,55,2.14316,4,-3.0345,62,2.41981,0,-6.0508,22,0.65050
ENSG00000180543,TSPYL5,13,-2.0839,72,1.18447,39,-0.5252,20,-1.5141,42,-0.4478
ENSG00000147649,MTDH,150,0.64904,93,-0.2195,77,-0.4015,107,0.10284,105,0.09447
ENSG00000104341,LAPTM4B,110,0.75724,73,0.22601,62,-0.1717,11,-2.7294,65,-0.0945
ENSG00000132561,MATN2,86,0.90320,42,-0.5124,153,1.93973,17,-1.5815,21,-1.3809
ENSG00000156482,RPL30,1948,1.18517,561,-1.4069,1529,0.77272,1457,0.69281,1254,0.50104
ENSG00000132541,RIDA,55,-0.4756,60,-0.6978,93,0.32520,51,-0.5969,143,1.21081
ENSG00000104361,NIPAL2,3,-2.7799,23,0.27505,45,1.21450,22,0.09208,12,-0.9204
ENSG00000253948,VPS13B-DT,31,-0.3704,36,-0.2811,26,-0.6385,49,0.34160,57,0.66285
ENSG00000132549,VPS13B,8,-0.5335,11,-0.1437,27,1.43823,0,-4.4263,12,0.13526
ENSG00000164919,COX6C,567,-1.1455,1403,0.62606,984,-0.3065,1471,0.32708,762,-0.7531
ENSG00000147669,POLR2K,79,-0.8651,153,0.35655,160,0.22914,191,0.50614,83,-0.8493
ENSG00000034677,RNF19A,62,0.85359,33,-0.3053,44,0.27770,34,-0.1124,33,-0.1703
ENSG00000186106,ANKRD46,39,-1.2598,116,1.18904,66,-0.4698,46,-0.9938,51,-0.9013
ENSG00000070756,PABPC1,233,0.54036,112,-1.1034,302,0.97263,296,0.94323,188,0.21607
ENSG00000164924,YWHAZ,391,-1.9160,1822,1.22752,682,-1.0881,1283,-0.1217,766,-0.9793
ENSG00000261087,AP003469.4,42,0.73210,24,-0.3444,14,-0.9727,32,0.28993,32,0.32284
ENSG00000120963,ZNF706,143,0.02186,159,0.45887,104,-0.4671,125,-0.1867,103,-0.5280
ENSG00000104490,NCALD,38,-2.4933,287,1.74877,60,-1.8324,246,0.30621,40,-2.5304
ENSG00000048392,RRM2B,50,0.42386,43,0.42068,44,0.23711,17,-1.2220,24,-0.7701
ENSG00000104517,UBR5,44,0.01285,48,0.31454,59,0.47422,21,-1.1409,34,-0.4322
ENSG00000155090,KLF10,0,-7.4421,32,1.08729,32,0.43194,17,-0.5283,12,-1.1526
ENSG00000155096,AZIN1,109,-0.9248,234,0.62291,160,-0.3425,198,-0.0137,146,-0.5301
ENSG00000155097,ATP6V1C1,69,-1.5567,265,1.49029,65,-1.6506,155,-0.3518,91,-1.2394
ENSG00000164929,BAALC,277,0.35883,165,-0.8517,284,0.39508,312,0.55183,311,0.61398
ENSG00000164933,SLC25A32,25,-0.0263,33,1.25511,3,-2.8326,13,-1.0037,14,-0.9740
ENSG00000164934,DCAF13,32,0.92672,16,-0.2961,4,-2.2275,21,0.25294,22,0.34991
ENSG00000176406,RIMS2,42,-0.5436,61,0.03460,16,-1.9298,101,0.82332,69,0.23252
ENSG00000147650,LRP12,8,-2.3746,50,1.05199,21,-0.8925,35,-0.1410,27,-0.6057
ENSG00000169946,ZFPM2,6,-2.3993,46,1.77156,5,-2.7782,11,-1.5295,21,-0.6583
ENSG00000254615,AC027031.2,11,-0.4950,18,0.68882,12,-0.3953,22,0.57924,5,-1.5916
ENSG00000164830,OXR1,35,-2.2987,226,1.69630,49,-1.7900,147,-0.1417,58,-1.6293
ENSG00000147655,RSPO2,10,-0.6133,23,2.24825,3,-2.4815,3,-2.3514,3,-2.2228
ENSG00000104408,EIF3E,135,0.29343,87,-0.7638,188,0.83347,174,0.70994,120,0.12436
ENSG00000104412,EMC2,124,1.20040,42,-0.9681,107,0.94861,49,-0.2959,68,0.24743
ENSG00000164841,TMEM74,0,-4.5230,16,1.01239,15,0.28712,6,-0.9744,8,-0.6437
ENSG00000120526,NUDCD1,12,-0.2832,18,0.86830,13,-0.2066,5,-1.4356,9,-0.7514
ENSG00000120533,ENY2,60,-0.7751,107,0.27359,82,-0.2892,162,0.79066,69,-0.6100
ENSG00000147654,EBAG9,24,-0.6896,40,0.17072,44,0.24310,51,0.48099,28,-0.4837
ENSG00000147642,SYBU,21,-2.5749,161,1.35339,74,-0.7412,48,-1.3911,85,-0.5749
ENSG00000164794,KCNV1,0,-8.7428,52,1.91476,1,-4.5152,21,-0.8230,23,-0.7509
ENSG00000164796,CSMD3,9,-1.0144,18,0.13981,6,-1.4779,22,0.37906,23,0.43573
ENSG00000104447,TRPS1,30,0.74442,16,-0.4875,17,-0.1075,15,-0.2917,25,0.50645
ENSG00000147677,EIF3H,112,-0.9448,245,0.64575,258,0.34255,186,-0.1784,113,-1.0049
ENSG00000147679,UTP23,21,0.88870,9,-0.9747,5,-1.2523,24,1.04586,18,0.69924
ENSG00000164754,RAD21,164,0.14938,145,-0.0928,136,-0.1454,164,0.15779,154,0.06250
ENSG00000205002,AARD,4,-1.9124,23,2.46789,9,-0.7812,1,-3.0789,2,-2.6987
ENSG00000182197,EXT1,1,-3.2249,18,0.75054,30,1.10110,7,-1.2142,8,-1.0605
ENSG00000177570,SAMD12,10,-2.1174,52,0.66009,7,-2.6997,47,0.10687,49,0.20945
ENSG00000147676,MAL2,13,-2.8711,132,2.01316,13,-2.8736,66,-0.4990,35,-1.5154
ENSG00000136999,CCN3,12,-2.4611,80,1.14773,34,-0.9326,76,0.31915,30,-1.1973
ENSG00000136960,ENPP2,643,4.68731,24,-2.6074,18,-2.1135,31,-1.3578,26,-1.7113
ENSG00000064313,TAF2,20,0.29713,21,1.00586,2,-2.6381,11,-0.5917,9,-1.0052
ENSG00000172172,MRPL13,43,0.25398,37,0.07332,40,0.16657,24,-0.6129,34,-0.0934
