Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000114054,PCCB,16,-0.8876,37,0.58568,16,-0.9077,21,-0.4383,32,0.23783,30,0.09502,24,-0.2315
ENSG00000168917,SLC35G2,68,1.75939,23,-0.1736,17,-0.5512,8,-1.5849,19,-0.4393,27,0.14086,20,-0.3477
ENSG00000158092,NCK1,20,0.21585,25,0.73863,17,-0.0934,10,-0.8015,18,0.00650,7,-1.4466,13,-0.4624
ENSG00000114098,ARMC8,27,-0.7449,63,0.82156,77,0.92667,24,-0.9021,34,-0.4312,27,-0.7491,25,-0.8535
ENSG00000158186,MRAS,90,-0.1213,107,0.20356,148,0.69470,145,0.66123,68,-0.6028,87,-0.1651,42,-1.2889
ENSG00000114107,CEP70,22,0.24590,20,0.13723,18,-0.0480,13,-0.4875,14,-0.4546,37,1.15050,7,-1.3917
ENSG00000051382,PIK3CB,68,0.16929,65,0.12163,111,0.98595,66,0.11561,54,-0.2279,44,-0.5240,22,-1.5951
ENSG00000175110,MRPS22,32,-0.4062,54,0.55940,25,-0.7984,27,-0.6510,56,0.54960,37,-0.1888,22,-0.9977
ENSG00000184432,COPB2,51,0.31860,56,0.65708,35,-0.2792,15,-1.5008,36,-0.2421,36,-0.2347,39,-0.1228
ENSG00000114115,RBP1,9,-1.4284,10,-1.6178,22,-0.1343,18,-0.4634,29,0.36264,30,0.37039,74,1.96457
ENSG00000158258,CLSTN2,62,-0.6135,87,-0.0952,326,2.30291,43,-1.1490,67,-0.5355,48,-0.9857,40,-1.2745
ENSG00000114120,SLC25A36,54,-0.4044,83,0.37204,75,0.12616,73,0.07848,84,0.35101,36,-1.0005,40,-0.8451
ENSG00000177311,ZBTB38,73,0.43098,78,0.75654,46,-0.2917,36,-0.6906,41,-0.5442,30,-0.9544,57,0.02479
ENSG00000155903,RASA2,14,-0.3302,22,0.60443,20,0.30303,23,0.52348,11,-0.7754,10,-0.7898,13,-0.3898
ENSG00000114125,RNF7,149,0.26322,131,0.06422,117,-0.1299,118,-0.1090,130,0.04980,111,-0.2061,119,-0.1006
ENSG00000069849,ATP1B3,62,-0.8377,164,0.97928,78,-0.4973,89,-0.2978,110,0.05137,65,-0.7826,65,-0.7691
ENSG00000114126,TFDP2,33,0.50577,24,0.02423,15,-0.6824,37,0.70831,17,-0.6123,20,-0.2578,28,0.24304
ENSG00000175054,ATR,19,-0.0915,28,0.78771,10,-1.0880,29,0.62527,19,-0.0797,18,-0.1467,0,-5.9192
ENSG00000144935,TRPC1,36,0.00360,46,0.52348,45,0.36102,42,0.24513,31,-0.2512,19,-1.0047,18,-1.0397
ENSG00000163714,U2SURP,37,-0.4247,47,-0.0420,78,0.79147,59,0.31692,35,-0.5643,32,-0.6621,66,0.50907
ENSG00000175040,CHST2,42,-0.7272,94,0.73561,30,-1.2382,67,-0.0034,93,0.61714,38,-0.8707,28,-1.3618
ENSG00000163754,GYG1,22,-1.2271,82,1.19210,35,-0.5343,34,-0.5908,41,-0.3427,45,-0.1516,32,-0.6911
ENSG00000071794,HLTF,24,-0.4202,42,0.62203,40,0.41150,24,-0.4324,24,-0.4571,27,-0.2553,26,-0.3176
ENSG00000114744,COMMD2,16,-0.1644,18,0.02733,28,0.75472,12,-0.5662,13,-0.5447,20,0.18702,21,0.28904
ENSG00000082996,RNF13,53,-0.2416,55,-0.2495,62,-0.0102,33,-0.9589,30,-1.2249,63,0.01963,187,1.93271
ENSG00000070087,PFN2,532,0.22512,583,0.50581,609,0.44730,500,0.12361,396,-0.2770,313,-0.6125,131,-1.9258
ENSG00000196428,TSC22D2,35,-0.2421,45,0.19607,36,-0.2345,47,0.20118,62,0.75813,16,-1.4705,20,-1.0917
ENSG00000120742,SERP1,92,-0.0374,88,-0.1335,91,-0.0417,94,-0.0010,100,0.12280,91,-0.0528,106,0.20185
ENSG00000144895,EIF2A,37,0.05205,42,0.36404,21,-0.7971,48,0.47445,32,-0.1931,31,-0.2232,29,-0.3335
ENSG00000198843,SELENOT,155,-0.1478,201,0.35116,195,0.22089,226,0.45827,114,-0.6952,126,-0.4748,171,0.00843
ENSG00000181788,SIAH2,55,0.77316,38,0.20641,36,0.06971,38,0.16993,35,0.02033,11,-1.7524,20,-0.8048
ENSG00000152601,MBNL1,126,0.82876,79,0.06453,67,-0.2058,64,-0.2704,64,-0.3152,58,-0.4399,84,0.16053
ENSG00000181467,RAP2B,35,0.23583,34,0.21775,43,0.56535,39,0.39421,28,-0.1674,18,-0.8399,13,-1.3223
ENSG00000174953,DHX36,44,-0.4508,80,0.68443,54,-0.1406,81,0.52288,44,-0.5084,46,-0.3874,35,-0.8001
ENSG00000114805,PLCH1,11,-1.4509,65,2.41432,14,-1.0500,1,-4.6804,24,-0.2436,6,-2.2366,3,-3.1009
ENSG00000169359,SLC33A1,12,-0.7592,23,0.37918,28,0.55174,19,-0.0340,20,0.07670,13,-0.5672,12,-0.6971
ENSG00000163655,GMPS,15,-1.0715,39,0.49195,30,-0.0209,29,-0.0851,33,0.15361,38,0.36001,11,-1.4990
ENSG00000169282,KCNAB1,79,0.02221,96,0.44592,89,0.20418,98,0.35533,84,0.13048,39,-1.0700,21,-2.0046
ENSG00000114850,SSR3,54,-0.5409,76,0.01811,73,-0.0463,81,0.11518,71,-0.1072,98,0.41492,79,0.06986
ENSG00000163660,CCNL1,11,-0.7023,15,-0.2848,31,0.90941,8,-1.2110,10,-0.9540,18,0.00315,43,1.52977
ENSG00000174891,RSRC1,29,-0.3021,37,0.13680,51,0.60965,14,-1.3542,40,0.25556,22,-0.7371,41,0.26918
ENSG00000178053,MLF1,11,-1.0764,29,0.53733,13,-0.8676,28,0.31924,27,0.33641,23,0.04792,10,-1.2586
ENSG00000168827,GFM1,53,0.38627,46,0.21251,37,-0.1956,46,0.17554,43,0.08108,35,-0.2480,19,-1.1802
ENSG00000118855,MFSD1,27,0.23418,30,0.55491,8,-1.5366,14,-0.7674,14,-0.8610,24,0.07069,41,0.92703
ENSG00000180044,C3orf80,73,0.73649,60,0.56028,76,0.82346,45,-0.0316,29,-0.8178,9,-2.4583,23,-1.0727
ENSG00000068885,IFT80,27,-0.2711,39,0.43454,67,1.25243,33,0.04274,13,-1.4769,20,-0.7045,29,-0.1561
ENSG00000186432,KPNA4,124,0.55205,89,0.00402,88,-0.0132,99,0.17944,84,-0.1045,79,-0.1745,62,-0.5597
ENSG00000163590,PPM1L,85,-0.2786,134,0.60660,141,0.53289,75,-0.4647,114,0.22041,54,-0.9819,29,-1.8762
ENSG00000169255,B3GALNT1,138,0.88427,90,0.23349,93,0.23003,99,0.31788,69,-0.2747,44,-0.9332,25,-1.7687
ENSG00000169251,NMD3,11,-1.0792,18,-0.3844,30,0.48100,42,1.06075,16,-0.4868,22,-0.0132,29,0.42592
ENSG00000196542,SPTSSB,9,-1.2783,38,1.25804,22,0.00650,5,-2.0396,29,0.49857,13,-0.7557,0,-7.6663
ENSG00000114209,PDCD10,28,-0.4868,44,0.27659,53,0.49470,26,-0.5994,37,-0.0709,37,-0.0667,36,-0.1166
ENSG00000163536,SERPINI1,860,0.44917,999,0.98457,469,-0.5217,428,-0.6642,646,-0.0207,265,-1.3940,220,-1.6682
ENSG00000173905,GOLIM4,11,-1.5859,8,-2.3217,23,-0.4926,51,0.80898,30,-0.0823,87,1.77804,57,1.00442
ENSG00000008952,SEC62,241,-0.3032,286,-0.0387,366,0.36755,240,-0.3126,218,-0.5084,263,-0.1631,513,0.94045
ENSG00000163558,PRKCI,81,0.59385,63,0.22164,73,0.40918,93,0.83085,51,-0.1874,14,-2.0735,13,-2.1864
ENSG00000136603,SKIL,51,0.76543,32,0.03041,45,0.53929,27,-0.2476,18,-0.9579,26,-0.3126,37,0.23915
ENSG00000013297,CLDN11,19,-1.9241,18,-2.2191,43,-0.6798,19,-1.9405,14,-2.5002,59,-0.1908,448,4.14784
ENSG00000013293,SLC7A14,60,0.41533,28,-0.9303,75,0.77287,88,1.06282,49,0.06743,22,-1.1648,39,-0.2657
ENSG00000163584,RPL22L1,34,-0.1858,31,-0.3935,32,-0.2536,47,0.35350,34,-0.1715,62,0.81362,42,0.15979
ENSG00000163577,EIF5A2,7,-1.3966,16,-0.1246,44,1.59867,10,-0.7849,24,0.62901,9,-1.0448,6,-1.6133
ENSG00000154310,TNIK,20,-1.0915,15,-1.7904,75,1.03365,66,0.80804,51,0.42500,66,0.79732,32,-0.3754
ENSG00000144959,NCEH1,118,0.78726,106,0.84543,65,-0.1831,53,-0.4936,61,-0.3195,34,-1.1963,21,-1.9146
ENSG00000169760,NLGN1,45,0.59186,41,0.58178,19,-0.7693,18,-0.8621,33,0.12089,15,-1.0826,26,-0.2885
ENSG00000177565,TBL1XR1,111,0.07316,120,0.25692,136,0.40204,123,0.22904,88,-0.3350,75,-0.5385,82,-0.4143
ENSG00000172667,ZMAT3,37,-1.2297,84,0.01293,127,0.69624,98,0.26059,96,0.26815,65,-0.3966,61,-0.4836
ENSG00000121879,PIK3CA,39,0.60541,27,0.02469,30,0.16710,28,0.08305,31,0.27401,7,-1.9521,20,-0.4434
ENSG00000121864,ZNF639,19,-0.0046,23,0.41194,22,0.20055,5,-1.8210,20,0.07413,21,0.13471,14,-0.4264
ENSG00000171109,MFN1,37,0.61221,31,0.40707,34,0.48641,8,-1.6206,22,-0.2089,14,-0.8540,22,-0.2189
ENSG00000114450,GNB4,6,-2.4917,8,-2.3506,145,2.98440,7,-2.2030,24,-0.4285,26,-0.2722,53,0.88997
ENSG00000136522,MRPL47,96,0.95185,51,-0.1401,36,-0.6523,55,0.02217,67,0.38444,40,-0.4815,30,-0.9076
ENSG00000136521,NDUFB5,225,0.40237,180,0.05124,137,-0.3945,191,0.13843,206,0.29258,141,-0.3473,110,-0.7301
ENSG00000114757,PEX5L,210,0.97604,117,0.00147,174,0.65084,111,-0.0744,65,-0.9891,69,-0.8210,123,0.08456
ENSG00000163728,TTC14,36,0.32474,26,-0.2604,44,0.66437,28,-0.0585,16,-1.0034,22,-0.4203,54,0.98871
ENSG00000114416,FXR1,42,-1.0750,85,0.02267,100,0.26221,100,0.26649,82,-0.0525,61,-0.5000,122,0.59869
ENSG00000205981,DNAJC19,112,-0.0308,140,0.43453,72,-0.7262,140,0.31835,125,0.15519,88,-0.4147,64,-0.9103
ENSG00000242808,SOX2-OT,18,-2.8718,44,-1.7695,83,-0.5697,58,-1.1331,41,-1.7520,202,0.85957,624,3.27757
ENSG00000181449,SOX2,16,-1.6276,11,-2.3857,37,-0.3324,80,0.90232,53,0.23763,118,1.60396,73,0.73766
ENSG00000043093,DCUN1D1,27,-0.4785,50,0.68287,41,0.19784,27,-0.4880,27,-0.5422,47,0.39529,21,-0.8492
ENSG00000078070,MCCC1,31,0.74910,17,-0.3250,26,0.41748,22,0.14309,18,-0.1968,21,0.13459,12,-0.7632
ENSG00000114796,KLHL24,72,1.01242,26,-0.7823,39,-0.0143,24,-0.7385,26,-0.7142,34,-0.2093,93,1.47496
ENSG00000163872,YEATS2,41,0.18156,44,0.37515,27,-0.5046,39,0.10139,27,-0.5208,24,-0.6558,51,0.51995
ENSG00000180834,MAP6D1,78,0.75162,24,-1.3376,25,-1.0322,62,0.36188,21,-1.4279,41,-0.2958,175,2.29543
ENSG00000175193,PARL,50,0.55874,39,0.17719,33,-0.1248,38,0.10829,32,-0.1976,29,-0.3107,26,-0.5113
ENSG00000114770,ABCC5,91,0.57974,78,0.43970,68,0.09103,86,0.47567,41,-0.7596,42,-0.6724,36,-0.8917
ENSG00000145191,EIF2B5,37,-0.4197,55,0.30134,52,0.13266,50,0.07071,57,0.32879,35,-0.4861,25,-1.0136
ENSG00000161202,DVL3,51,0.31083,36,-0.2927,53,0.39674,48,0.22232,40,-0.0866,35,-0.2612,43,0.03061
ENSG00000161203,AP2M1,1126,0.39117,1219,0.71638,671,-0.4374,673,-0.4327,926,0.08207,515,-0.8454,356,-1.4064
ENSG00000161204,ABCF3,22,-0.8805,56,0.81030,22,-0.8858,25,-0.6736,42,0.12361,33,-0.2775,37,-0.0964
ENSG00000145198,VWA5B2,30,-0.5265,50,0.37169,62,0.64695,30,-0.5130,42,0.02732,32,-0.3984,29,-0.5519
ENSG00000163888,CAMK2N2,97,-1.1366,262,0.57264,73,-1.5499,112,-0.9161,359,1.14281,157,-0.3933,74,-1.5409
ENSG00000175166,PSMD2,190,0.31329,172,0.20292,111,-0.5375,184,0.26059,177,0.22674,136,-0.2213,72,-1.1905
ENSG00000114867,EIF4G1,109,0.26889,111,0.39926,57,-0.7597,66,-0.5197,117,0.44173,83,-0.1755,41,-1.2625
ENSG00000175182,FAM131A,263,0.20278,320,0.71912,299,0.41461,221,-0.0777,205,-0.2142,108,-1.1769,57,-2.1412
ENSG00000163882,POLR2H,46,-0.1420,57,0.26829,46,-0.1238,60,0.29622,69,0.58671,29,-0.8306,12,-2.1933
ENSG00000090539,CHRD,42,0.24434,49,0.69816,18,-1.0767,30,-0.2858,39,0.14456,24,-0.6108,20,-0.9152
ENSG00000177383,MAGEF1,107,0.51845,78,-0.0127,98,0.37298,88,0.19601,85,0.15181,47,-0.7876,37,-1.1397
ENSG00000156931,VPS8,23,-0.7717,48,0.45027,34,-0.1874,39,0.00322,48,0.40608,34,-0.1771,16,-1.3353
ENSG00000187068,C3orf70,1,-3.8007,28,0.47844,14,-0.7156,12,-0.8891,36,0.87563,33,0.60918,8,-1.4580
ENSG00000073803,MAP3K13,26,-1.0720,57,0.23338,42,-0.3221,36,-0.5463,61,0.30823,64,0.36154,52,0.01837
ENSG00000163900,TMEM41A,24,0.21442,27,0.57687,14,-0.5820,24,0.22929,14,-0.6747,17,-0.3123,19,-0.0994
ENSG00000163904,SENP2,36,-0.3183,50,0.28165,48,0.15521,49,0.18030,33,-0.4736,41,-0.1249,48,0.13428
ENSG00000136527,TRA2B,75,0.02356,74,-0.0055,80,0.13033,47,-0.7206,81,0.17331,65,-0.2114,89,0.29896
ENSG00000244405,ETV5,41,-0.4485,41,-0.5515,151,1.76718,69,0.36748,45,-0.3292,44,-0.3304,28,-1.0328
ENSG00000058866,DGKG,74,1.96601,14,-1.0339,57,1.46952,32,0.48669,3,-2.9381,10,-1.2463,19,-0.3956
ENSG00000090520,DNAJB11,57,0.83172,36,0.10111,31,-0.1481,15,-1.2456,33,-0.1066,25,-0.5241,43,0.34829
ENSG00000156976,EIF4A2,1070,0.23744,1189,0.55351,852,-0.1280,941,0.03052,965,0.07949,488,-0.9925,388,-1.3419
ENSG00000073849,ST6GAL1,34,-0.1301,25,-0.6963,67,0.99780,15,-1.3984,37,0.03928,36,-0.0198,64,0.91759
ENSG00000163923,RPL39L,17,-0.2528,16,-0.4170,30,0.69326,39,1.12377,17,-0.2871,10,-1.0703,20,0.06591
ENSG00000157005,SST,3236,5.79300,13,-5.2856,10,-5.2785,29,-3.8203,113,-1.9604,144,-1.4709,72,-2.5027
ENSG00000113916,BCL6,34,0.35090,33,0.39432,10,-1.4932,16,-0.8528,30,0.17781,19,-0.5881,36,0.43198
ENSG00000152492,CCDC50,9,-1.2009,11,-1.1327,11,-0.9470,32,0.68908,23,0.19144,38,0.95932,39,1.02339
ENSG00000114279,FGF12,84,-1.0738,213,0.50793,252,0.65847,201,0.28153,158,-0.1104,136,-0.3351,57,-1.6573
ENSG00000198836,OPA1,161,0.43075,139,0.24637,156,0.37635,200,0.79062,95,-0.4689,61,-1.0993,53,-1.3012
ENSG00000133657,ATP13A3,23,-0.3104,34,0.43177,37,0.48438,11,-1.4284,22,-0.3965,30,0.10982,31,0.16238
ENSG00000114331,ACAP2,5,-1.9846,21,0.24876,13,-0.5912,28,0.64395,15,-0.3736,28,0.63684,20,0.14765
ENSG00000184203,PPP1R2,111,0.54390,88,0.21383,50,-0.7148,124,0.73101,72,-0.1569,37,-1.1658,63,-0.3709
ENSG00000189058,APOD,225,-0.5266,94,-2.1163,198,-0.7246,131,-1.3435,138,-1.3750,290,-0.1242,1738,3.47733
ENSG00000061938,TNK2,114,0.23307,76,-0.5208,107,0.12513,124,0.36440,105,0.11749,119,0.30386,86,-0.2161
ENSG00000072274,TFRC,34,0.06262,30,-0.1695,22,-0.6107,43,0.42322,35,0.11518,42,0.39776,27,-0.3178
ENSG00000161217,PCYT1A,43,0.73966,25,-0.1184,47,0.89934,9,-1.6794,24,-0.2243,25,-0.1176,23,-0.2383
ENSG00000213123,TCTEX1D2,110,0.69950,82,0.27566,59,-0.3199,70,-0.0442,79,0.17892,50,-0.5814,26,-1.5386
ENSG00000163961,RNF168,7,-1.4080,18,-0.1226,27,0.54921,19,0.04813,16,-0.3086,19,0.00667,32,0.84202
ENSG00000174013,FBXO45,68,0.93668,43,0.24424,30,-0.4118,38,-0.0273,24,-0.7821,34,-0.1968,38,-0.0449
ENSG00000163964,PIGX,48,-0.6076,84,0.36214,78,0.15554,84,0.28577,71,0.00349,54,-0.4138,49,-0.5606
ENSG00000180370,PAK2,19,-0.9009,33,-0.1361,36,0.02582,37,0.06995,29,-0.3016,38,0.10742,64,0.99846
ENSG00000119231,SENP5,20,-1.1588,48,0.19433,41,-0.1090,52,0.26736,51,0.27600,45,0.04038,34,-0.4074
ENSG00000114503,NCBP2,82,0.55214,62,0.13891,51,-0.2025,51,-0.2223,60,0.03773,63,0.13725,30,-1.0425
ENSG00000270170,NCBP2AS2,93,0.65113,72,0.30992,51,-0.3251,67,0.09870,66,0.08243,35,-0.8916,32,-1.0513
ENSG00000119227,PIGZ,35,0.65369,28,0.34274,16,-0.6072,11,-1.1875,25,0.11647,19,-0.3061,21,-0.1873
ENSG00000075711,DLG1,71,-0.2269,93,0.26905,99,0.30758,68,-0.2989,67,-0.3507,45,-0.9104,122,0.65930
ENSG00000161267,BDH1,59,0.28091,61,0.43301,30,-0.8097,86,0.90501,47,-0.1134,33,-0.6424,14,-1.9196
ENSG00000145016,RUBCN,33,-0.5582,58,0.47127,44,-0.0949,40,-0.2236,48,0.06161,32,-0.5698,46,-0.0087
ENSG00000122068,FYTTD1,44,-0.1078,54,0.28186,58,0.33520,35,-0.4872,45,-0.0887,34,-0.5041,50,0.07235
ENSG00000182899,RPL35A,841,-0.2727,819,-0.3930,889,-0.1850,710,-0.5378,951,-0.0871,1336,0.47546,1850,1.03318
ENSG00000182903,ZNF721,37,0.48227,29,0.10020,25,-0.1462,25,-0.1295,28,0.02648,28,0.01489,17,-0.7118
ENSG00000174227,PIGG,45,1.11685,22,-0.0483,19,-0.3261,19,-0.2843,19,-0.3534,8,-1.6374,35,0.66345
ENSG00000273238,TMEM271,117,0.56542,91,0.19176,95,0.22742,117,0.56886,63,-0.4667,79,-0.0786,20,-2.1056
ENSG00000169020,ATP5ME,894,-0.3226,1077,-0.0358,901,-0.3102,1066,-0.0437,1237,0.22168,1257,0.22218,1135,0.05665
ENSG00000185619,PCGF3,12,-1.2494,30,0.24368,32,0.25634,22,-0.3274,36,0.54701,23,-0.2232,17,-0.6583
ENSG00000168993,CPLX1,236,-0.6484,461,0.56299,253,-0.5409,268,-0.4480,525,0.74042,281,-0.3746,93,-2.0398
ENSG00000178950,GAK,83,0.43679,57,-0.2098,65,0.05167,83,0.44776,65,0.04400,55,-0.2049,45,-0.5359
ENSG00000127419,TMEM175,82,0.92341,45,-0.0962,41,-0.1944,67,0.57867,37,-0.3999,37,-0.3782,33,-0.5421
ENSG00000145214,DGKQ,23,-0.4500,44,0.78914,25,-0.3473,18,-0.8134,29,-0.1165,33,0.09332,20,-0.6493
ENSG00000159692,CTBP1,207,0.00864,191,-0.1457,287,0.54424,229,0.17359,253,0.38839,117,-0.8715,135,-0.6614
ENSG00000090316,MAEA,76,-0.2443,142,1.10751,75,-0.2707,96,0.12614,73,-0.3332,52,-0.8399,15,-2.6297
ENSG00000163950,SLBP,128,0.70022,110,0.61165,88,0.08542,104,0.36455,54,-0.7472,35,-1.3391,41,-1.1069
ENSG00000168936,TMEM129,50,0.52743,35,-0.0800,43,0.26161,27,-0.4526,25,-0.6389,35,-0.0622,53,0.62534
ENSG00000068078,FGFR3,38,-1.7457,47,-1.6826,96,-0.3448,118,-0.0264,204,1.03852,298,1.56626,101,-0.2680
ENSG00000168924,LETM1,56,0.21212,51,0.04440,68,0.51396,76,0.70524,38,-0.4499,58,0.24456,9,-2.5892
ENSG00000109685,NSD2,96,0.90516,42,-0.5231,67,0.30952,92,0.83448,51,-0.1616,26,-1.1408,45,-0.3341
ENSG00000185049,NELFA,16,-0.2050,21,0.30268,7,-1.3753,20,0.16348,19,0.09971,13,-0.4970,23,0.43073
ENSG00000243449,C4orf48,693,0.10943,589,-0.1912,475,-0.4878,608,-0.1006,668,0.05553,755,0.24809,841,0.42658
ENSG00000185818,NAT8L,254,-0.1216,281,0.04441,264,-0.0608,360,0.44140,300,0.16183,309,0.18742,117,-1.3204
ENSG00000123933,MXD4,51,0.25102,23,-1.1862,31,-0.5241,66,0.68658,44,0.02308,70,0.77938,61,0.53376
ENSG00000159733,ZFYVE28,16,-0.6400,35,0.82451,22,-0.1291,16,-0.5792,29,0.36559,17,-0.5710,6,-1.9854
ENSG00000063978,RNF4,53,0.27510,53,0.37730,43,-0.0417,42,-0.0899,30,-0.6838,46,0.06043,41,-0.1086
ENSG00000087274,ADD1,185,-0.3216,240,0.12104,258,0.20650,260,0.21743,207,-0.1658,222,-0.0347,209,-0.1277
ENSG00000109736,MFSD10,42,-0.4081,78,0.81970,42,-0.3938,37,-0.5798,45,-0.3352,48,-0.1864,49,-0.1581
ENSG00000197386,HTT,130,0.72964,82,-0.0452,64,-0.4128,71,-0.2592,97,0.26246,80,-0.0772,53,-0.7245
ENSG00000159788,RGS12,30,-0.7143,14,-2.0984,66,0.51647,167,2.25382,35,-0.5262,65,0.48527,38,-0.3621
ENSG00000163956,LRPAP1,386,0.57885,325,0.39354,160,-0.8225,321,0.27582,268,-0.0185,187,-0.5844,143,-0.9939
ENSG00000132406,TMEM128,32,0.48317,22,-0.1332,21,-0.1341,19,-0.3066,25,0.09565,21,-0.1283,25,0.11102
ENSG00000168824,NSG1,162,0.08510,223,0.83941,63,-1.3684,157,0.03939,185,0.34442,77,-1.0694,39,-2.0816
ENSG00000168818,STX18,4,-2.4079,27,0.62410,24,0.23905,12,-0.8288,13,-0.7701,29,0.57194,28,0.51843
ENSG00000072832,CRMP1,249,-0.1516,359,0.59548,322,0.26026,280,0.03597,270,-0.0270,182,-0.6388,89,-1.7172
ENSG00000181215,C4orf50,21,-0.3520,30,0.27582,45,0.91545,38,0.60677,21,-0.3665,15,-0.8783,10,-1.3810
ENSG00000152969,JAKMIP1,44,-1.1161,122,0.65175,101,0.18014,91,-0.0013,105,0.26299,66,-0.5037,30,-1.6718
ENSG00000109501,WFS1,104,-0.3633,181,0.71488,93,-0.5337,93,-0.5375,152,0.27117,104,-0.3600,70,-0.9689
ENSG00000074211,PPP2R2C,325,0.39551,319,0.48955,223,-0.2085,242,-0.0851,270,0.10765,171,-0.6240,88,-1.6227
ENSG00000013288,MAN2B2,49,-0.0013,69,0.79270,35,-0.5150,34,-0.5392,45,-0.1280,39,-0.3402,31,-0.7013
ENSG00000179010,MRFAP1,502,0.34874,421,0.08349,352,-0.2217,450,0.17100,396,-0.0395,350,-0.2306,337,-0.2878
ENSG00000170846,AC093323.1,70,0.24305,62,0.04698,118,1.12795,33,-0.9372,43,-0.5797,74,0.32462,37,-0.7688
ENSG00000178988,MRFAP1L1,121,0.29417,97,-0.0865,142,0.55449,81,-0.3412,98,-0.0504,66,-0.6694,113,0.18078
ENSG00000186222,BLOC1S4,26,0.59434,18,0.05637,15,-0.2541,15,-0.2238,13,-0.5966,19,0.08678,23,0.40904
ENSG00000170871,KIAA0232,57,-0.6472,113,0.59489,93,0.11976,107,0.34840,69,-0.4017,53,-0.7469,76,-0.2047
ENSG00000132405,TBC1D14,38,-0.6153,64,0.26434,58,0.03771,46,-0.3311,54,-0.0789,75,0.46423,48,-0.2636
ENSG00000173011,TADA2B,10,-1.3097,31,0.60522,21,-0.1789,11,-1.1247,29,0.38475,26,0.17635,15,-0.6309
ENSG00000109519,GRPEL1,76,0.60666,66,0.47627,31,-0.8179,36,-0.6064,51,-0.0586,47,-0.1829,38,-0.5237
ENSG00000184985,SORCS2,31,1.00979,14,-0.3288,11,-0.6173,14,-0.3510,15,-0.2442,26,0.67039,15,-0.1582
ENSG00000163995,ABLIM2,60,0.30163,44,-0.2103,67,0.50017,79,0.77239,44,-0.1996,33,-0.6105,33,-0.6224
ENSG00000071127,WDR1,136,0.81729,78,-0.1247,69,-0.2993,85,0.04142,68,-0.3417,57,-0.5986,113,0.49699
ENSG00000178163,ZNF518B,35,0.98855,22,0.28034,27,0.51702,8,-1.2677,18,-0.0923,10,-0.9524,10,-1.0334
ENSG00000002587,HS3ST1,2,-3.2831,33,1.44591,3,-2.5038,8,-1.1169,25,0.64000,15,-0.2901,3,-2.5631
ENSG00000038219,BOD1L1,57,-0.2860,74,0.17705,79,0.22768,79,0.22605,56,-0.3373,33,-1.1309,100,0.62725
ENSG00000137449,CPEB2,42,-0.0558,54,0.47763,65,0.64840,55,0.37376,26,-0.8750,28,-0.6753,31,-0.5507
ENSG00000118564,FBXL5,85,0.29509,73,0.05739,69,-0.0334,74,0.07055,49,-0.6288,50,-0.5287,112,0.76141
ENSG00000237765,FAM200B,120,0.62790,65,-0.4541,65,-0.3494,87,0.10696,66,-0.3660,106,0.41918,112,0.50588
ENSG00000137441,FGFBP2,0,-4.8616,5,-1.9642,16,-0.1150,7,-1.3409,12,-0.6638,46,1.63773,66,2.39557
ENSG00000169762,TAPT1,39,0.19343,42,0.43002,29,-0.2814,34,-0.0359,21,-0.8027,29,-0.2842,45,0.43663
ENSG00000169744,LDB2,450,3.08245,27,-2.1549,203,1.33745,97,0.08573,30,-1.8547,19,-2.3352,15,-2.7302
ENSG00000151552,QDPR,164,-1.1507,339,-0.0285,376,0.14398,200,-0.8489,195,-0.9674,396,0.22754,896,1.66502
ENSG00000002549,LAP3,29,-0.0952,23,-0.5160,25,-0.2972,15,-1.0783,30,-0.0411,47,0.69992,60,1.11445
ENSG00000118579,MED28,19,-1.2269,46,0.12560,43,0.01153,56,0.40819,37,-0.2692,35,-0.3493,67,0.72162
ENSG00000163257,DCAF16,11,-0.8091,22,0.28868,8,-1.2947,20,0.03011,19,-0.0696,17,-0.2570,34,0.92363
ENSG00000145147,SLIT2,10,-2.1502,82,1.53448,6,-2.8574,31,-0.5535,68,0.81150,6,-2.8261,7,-2.7863
ENSG00000163138,PACRGL,45,0.82378,32,0.34491,41,0.68104,28,0.05088,17,-0.7571,16,-0.7980,10,-1.4212
ENSG00000185774,KCNIP4,213,1.71488,83,0.08543,86,0.13439,81,0.02806,62,-0.4254,25,-1.7591,16,-2.3746
ENSG00000109606,DHX15,49,0.00676,58,0.36318,37,-0.4560,35,-0.5428,56,0.25166,38,-0.3959,45,-0.1472
ENSG00000153012,LGI2,6,-1.6239,20,0.04315,8,-1.2681,23,0.29777,38,1.32720,10,-1.0428,11,-0.8525
ENSG00000053900,ANAPC4,12,-1.0244,35,0.78987,17,-0.5562,17,-0.5324,28,0.24074,14,-0.8051,23,-0.1127
ENSG00000091490,SEL1L3,2,-3.5430,37,1.25642,44,1.14209,7,-1.7588,16,-0.5123,16,-0.4524,7,-1.7626
ENSG00000250317,SMIM20,26,-0.7083,35,-0.3329,38,-0.1200,50,0.28925,52,0.42859,60,0.58939,31,-0.4513
