Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000116171,SCP2,104,-0.3485,149,0.22681,100,-0.4563,89,-0.5856,118,-0.1432,190,0.63935,109,-0.2702,204,0.76491
ENSG00000157193,LRP8,46,-0.2776,26,-1.1294,53,-0.0455,56,0.03482,80,0.61659,89,0.80413,15,-1.9285,74,0.50149
ENSG00000116209,TMEM59,4,-5.2696,208,0.50681,106,-0.6411,105,-0.5909,287,1.07458,246,0.79947,145,-0.0887,168,0.15552
ENSG00000116221,MRPL37,56,0.04417,97,0.96584,31,-0.9961,51,-0.1014,76,0.54489,29,-0.9983,44,-0.3474,78,0.57915
ENSG00000157216,SSBP3,134,-0.6216,274,0.53724,264,0.55736,201,0.02455,55,-1.9697,304,0.71538,119,-0.8043,168,-0.2603
ENSG00000116133,DHCR24,133,-0.4407,461,1.72562,236,0.58369,81,-1.1909,54,-1.8018,216,0.34966,67,-1.4756,89,-1.0634
ENSG00000162407,PLPP3,32,-3.4115,4,-6.3572,75,-2.3097,112,-1.5559,473,0.72544,581,1.09059,541,0.96346,868,1.87326
ENSG00000162409,PRKAA2,119,0.97407,98,0.62494,96,0.69660,22,-1.7034,37,-0.9239,27,-1.4030,47,-0.5541,62,-0.1320
ENSG00000177606,JUN,117,-1.1079,202,-0.2652,154,-0.7627,119,-1.0816,217,-0.1473,450,1.08845,333,0.55899,395,0.85276
ENSG00000162599,NFIA,598,1.59998,41,-2.6848,87,-1.7079,252,0.06726,238,-0.0205,268,0.16890,258,0.10454,345,0.59166
ENSG00000162604,TM2D1,6,-3.5311,52,-0.2937,36,-0.9280,26,-1.3346,90,0.60320,120,1.11956,66,0.09739,128,1.23929
ENSG00000116641,DOCK7,87,0.71605,2,-4.9812,48,-0.2896,42,-0.4708,115,1.22777,12,-2.3328,71,0.36878,83,0.64878
ENSG00000079739,PGM1,1,-5.2791,24,-1.1112,22,-1.3386,31,-0.7011,79,0.81061,68,0.55494,105,1.32247,86,0.96425
ENSG00000158966,CACHD1,17,-1.5398,54,0.25266,25,-1.0926,29,-0.7544,42,-0.1595,53,0.19684,57,0.31880,119,1.64588
ENSG00000162434,JAK1,182,1.22468,105,0.27640,73,-0.3458,25,-1.9134,130,0.62549,61,-0.5887,95,0.09967,56,-0.7264
ENSG00000162433,AK4,34,-1.8537,112,-0.0291,117,0.05293,71,-0.7441,111,-0.0390,114,0.00651,240,1.29176,107,-0.0911
ENSG00000116675,DNAJC6,272,-0.5128,698,1.05431,487,0.50047,213,-0.8975,103,-1.9821,407,0.12762,305,-0.3370,412,0.14947
ENSG00000213625,LEPROT,228,1.78255,20,-2.1960,40,-1.2544,31,-1.5220,211,1.62748,70,-0.3002,41,-1.1156,75,-0.1901
ENSG00000184588,PDE4B,134,0.51014,54,-0.9444,110,0.19877,91,-0.1230,124,0.38036,55,-0.9128,103,0.06321,107,0.12926
ENSG00000118473,SGIP1,166,0.48632,192,0.72892,125,0.01672,57,-1.1951,78,-0.7188,120,-0.0574,83,-0.6347,169,0.50917
ENSG00000142864,SERBP1,418,1.62625,120,-0.5166,105,-0.8072,111,-0.6409,105,-0.7322,301,1.00593,125,-0.4573,108,-0.6762
ENSG00000116729,WLS,114,-0.2674,40,-1.8442,77,-0.9602,55,-1.3837,138,0.03243,353,1.71014,177,0.44765,181,0.48903
ENSG00000033122,LRRC7,115,0.22127,174,0.92862,151,0.80596,36,-1.5944,65,-0.6965,36,-1.5953,56,-0.9103,122,0.30855
ENSG00000116754,SRSF11,368,1.33514,162,-0.0781,162,-0.0867,133,-0.3933,123,-0.5116,145,-0.2588,146,-0.2448,130,-0.4310
ENSG00000132485,ZRANB2,120,0.15202,159,0.62830,140,0.47654,64,-0.8463,89,-0.3285,38,-1.6318,120,0.15922,113,0.05402
ENSG00000172260,NEGR1,134,-0.0578,156,0.19352,224,0.96247,124,-0.1747,50,-1.5854,171,0.33943,57,-1.3910,110,-0.3672
ENSG00000178965,ERICH3,47,-0.2104,51,-0.0953,114,1.61547,25,-1.1890,16,-1.8785,36,-0.6395,32,-0.8311,51,-0.0735
ENSG00000117069,ST6GALNAC5,44,-0.4275,113,1.13597,86,0.76359,5,-3.6137,4,-3.8798,63,0.12718,26,-1.2271,96,0.84621
ENSG00000154027,AK5,214,-0.0081,488,1.42882,319,0.78259,126,-0.8403,60,-1.9525,112,-1.0226,99,-1.2028,197,-0.1364
ENSG00000077254,USP33,104,0.06210,142,0.58041,63,-0.8171,72,-0.5189,108,0.12219,137,0.51726,109,0.12938,104,0.06337
ENSG00000180488,MIGA1,83,0.12304,142,1.04923,80,0.08141,68,-0.1973,33,-1.2942,81,0.09439,17,-2.2566,105,0.52569
ENSG00000162613,FUBP1,68,0.07927,90,0.55024,76,0.31685,41,-0.7223,67,0.05698,71,0.15213,46,-0.5397,46,-0.5333
ENSG00000162616,DNAJB4,149,1.22907,95,0.44402,44,-0.8528,43,-0.8196,77,0.09820,46,-0.7224,47,-0.6935,108,0.66206
ENSG00000137941,TTLL7,278,1.13690,191,0.47231,146,0.03405,143,-0.0025,128,-0.1835,129,-0.1650,77,-0.9647,51,-1.5970
ENSG00000142875,PRKACB,245,-0.4436,619,1.11108,369,0.24773,266,-0.3139,247,-0.4281,212,-0.6699,309,-0.0724,275,-0.2612
ENSG00000174021,GNG5,1,-5.8260,28,-1.4450,17,-2.3029,17,-2.1936,273,2.55161,53,-0.4837,140,1.14872,97,0.50422
ENSG00000117155,SSX2IP,249,1.20528,222,0.99985,137,0.19960,50,-1.3943,32,-2.0699,36,-1.8803,108,-0.2060,138,0.18361
ENSG00000162642,C1orf52,53,-0.7730,166,1.11776,104,0.34985,58,-0.6176,27,-1.7642,141,0.82431,32,-1.5467,92,0.10425
ENSG00000153904,DDAH1,212,-1.0074,175,-1.2968,294,-0.5622,322,-0.3565,273,-0.6190,663,0.84048,826,1.23842,566,0.56498
ENSG00000097033,SH3GLB1,99,0.75805,33,-1.0050,34,-1.0400,33,-1.0040,86,0.51474,56,-0.1823,67,0.09816,124,1.15230
ENSG00000183291,SELENOF,100,-0.0695,108,0.04900,80,-0.4781,66,-0.7175,147,0.56090,149,0.59460,90,-0.2318,120,0.22569
ENSG00000153936,HS2ST1,98,0.50936,92,0.39690,75,0.08142,40,-0.9008,22,-1.8234,61,-0.2708,94,0.43907,91,0.37924
ENSG00000143013,LMO4,70,-3.3487,1435,1.39381,803,0.42130,503,-0.3963,331,-1.0441,837,0.43118,449,-0.5740,570,-0.1971
ENSG00000197147,LRRC8B,3,-5.1019,218,1.10256,172,0.81808,44,-1.4806,64,-0.8941,113,-0.0090,76,-0.6368,163,0.59664
ENSG00000162664,ZNF326,72,0.27296,45,-0.4747,89,0.74173,48,-0.3682,37,-0.7691,53,-0.2358,66,0.12369,50,-0.3290
ENSG00000122482,ZNF644,271,2.57843,14,-2.4625,59,-0.3124,30,-1.2961,68,-0.0414,47,-0.6265,62,-0.2038,21,-1.8386
ENSG00000189195,BTBD8,67,-1.0477,110,-0.2761,248,1.35333,56,-1.3207,157,0.30433,110,-0.2732,59,-1.2323,120,-0.1409
ENSG00000122406,RPL5,459,0.71939,305,0.03540,249,-0.3270,322,0.12048,492,0.83786,129,-1.3105,268,-0.1777,216,-0.5136
ENSG00000117505,DR1,66,0.10740,32,-1.0339,65,0.11115,50,-0.3243,49,-0.3569,82,0.48271,34,-0.9152,109,0.97654
ENSG00000117528,ABCD3,1,-5.3747,41,-0.5003,53,-0.1058,77,0.52315,86,0.71486,36,-0.6933,64,0.21400,93,0.86168
ENSG00000117525,F3,351,1.96664,7,-4.1074,18,-3.0305,17,-2.8983,146,0.33952,181,0.70142,101,-0.2491,228,1.12013
ENSG00000117519,CNN3,217,-0.0643,55,-2.1609,152,-0.6999,104,-1.1995,327,0.61727,320,0.58348,262,0.24837,440,1.14777
ENSG00000152078,TLCD4,9,-2.6343,51,0.02172,64,0.44560,22,-1.2603,50,-0.0303,66,0.41914,92,1.00093,39,-0.4172
ENSG00000117569,PTBP2,13,-2.5914,125,0.92118,86,0.31882,51,-0.5607,85,0.25796,85,0.25698,38,-1.0200,84,0.24927
ENSG00000117600,PLPPR4,182,-0.3107,633,1.90015,239,0.14689,69,-1.7814,112,-1.0547,104,-1.1759,167,-0.4400,241,0.14407
ENSG00000162688,AGL,39,-0.2653,7,-2.7447,52,0.23487,44,-0.0608,43,-0.0774,61,0.48160,29,-0.6824,83,1.01864
ENSG00000156875,MFSD14A,65,0.22295,122,1.33715,55,-0.0333,27,-1.1556,48,-0.2650,47,-0.3018,38,-0.6140,50,-0.1780
ENSG00000170989,S1PR1,109,-0.0086,25,-2.2497,55,-1.1641,53,-1.1154,251,1.44532,113,0.04630,62,-0.8992,262,1.52941
ENSG00000134186,PRPF38B,93,1.12267,23,-1.1319,50,0.07216,45,-0.1185,61,0.40229,37,-0.3938,63,0.45171,10,-2.3959
ENSG00000116266,STXBP3,166,1.73166,39,-0.7568,59,-0.1067,33,-0.9874,46,-0.4833,31,-1.0689,25,-1.3864,105,0.85899
ENSG00000085433,WDR47,86,-0.3411,168,0.76217,168,0.91518,47,-1.2769,84,-0.3758,98,-0.1244,54,-1.0605,85,-0.3594
ENSG00000197780,TAF13,5,-3.9117,52,-0.5253,57,-0.4375,89,0.32748,137,1.07613,177,1.55052,26,-1.5841,56,-0.4201
ENSG00000215717,TMEM167B,100,0.62371,59,-0.2508,90,0.52888,47,-0.5799,71,0.06367,102,0.65857,16,-2.2283,42,-0.7758
ENSG00000031698,SARS,114,-0.5039,201,0.41163,177,0.23569,122,-0.3895,152,-0.0487,179,0.22598,121,-0.4061,163,0.07029
ENSG00000143126,CELSR2,58,-1.2228,203,0.78921,198,0.89715,65,-1.0412,112,-0.1995,58,-1.2253,73,-0.8724,176,0.54371
ENSG00000134243,SORT1,755,1.18266,686,1.00833,313,-0.3491,199,-1.0146,381,0.00677,327,-0.2394,216,-0.8876,225,-0.8235
ENSG00000181754,AMIGO1,1,-5.4868,117,0.85281,83,0.32096,32,-1.1995,60,-0.2538,141,1.19436,45,-0.7097,70,-0.0150
ENSG00000116337,AMPD2,193,0.84251,45,-1.4904,140,0.33807,87,-0.4717,70,-0.8174,80,-0.5934,138,0.26562,161,0.53019
ENSG00000134201,GSTM5,15,-1.9414,0,-7.5657,22,-1.4338,38,-0.5243,89,0.88801,132,1.62435,127,1.55207,27,-1.0230
ENSG00000134202,GSTM3,116,-1.2385,333,0.43686,125,-1.2320,166,-0.6851,290,0.20636,252,-0.0264,460,0.99711,436,0.90199
ENSG00000168710,AHCYL1,193,-0.7386,172,-0.9162,93,-1.9741,287,-0.1096,360,0.25634,575,1.06638,586,1.10282,408,0.46962
ENSG00000143093,STRIP1,81,0.72473,57,0.12760,86,0.98486,38,-0.5175,38,-0.5231,18,-1.6668,19,-1.5744,51,-0.0320
ENSG00000197106,SLC6A17,200,-0.1787,425,1.09380,331,0.77235,127,-0.8859,125,-0.9162,271,0.31464,138,-0.7671,67,-1.8490
ENSG00000116396,KCNC4,31,-1.2319,144,1.27625,89,0.49270,73,0.10443,28,-1.3856,60,-0.2188,74,0.12858,30,-1.2787
ENSG00000134248,LAMTOR5,30,-1.8183,60,-0.7733,81,-0.3339,71,-0.4985,137,0.55875,77,-0.3679,102,0.08107,238,1.57211
ENSG00000177301,KCNA2,12,-3.2124,157,0.66377,116,0.17869,81,-0.4255,39,-1.5224,118,0.19001,112,0.10117,197,1.06373
ENSG00000116459,ATP5PB,132,-0.0568,142,0.05218,89,-0.7503,89,-0.6798,157,0.22584,189,0.53435,127,-0.1227,218,0.77908
ENSG00000116473,RAP1A,121,0.98910,33,-1.0984,66,-0.0447,69,0.02456,86,0.38851,24,-1.5721,20,-1.8618,123,1.01908
ENSG00000197852,INKA2,69,-0.1192,77,0.05997,132,1.17893,55,-0.4672,23,-1.7788,90,0.30826,45,-0.7719,46,-0.7675
ENSG00000171385,KCND3,37,-2.1534,176,0.22937,262,1.10030,90,-0.8371,168,0.14529,85,-0.9213,179,0.25501,119,-0.4020
ENSG00000116489,CAPZA1,21,-1.6394,86,0.54533,55,-0.2109,22,-1.6187,157,1.63091,25,-1.4034,37,-0.8035,100,0.80280
ENSG00000155366,RHOC,429,1.93421,5,-4.8033,82,-1.0095,137,-0.1143,286,1.13382,86,-0.8428,117,-0.3717,100,-0.6046
ENSG00000155380,SLC16A1,1,-5.1608,0,-7.3435,17,-1.6275,60,0.47544,285,4.21404,18,-1.4200,5,-3.1531,2,-4.4263
ENSG00000163349,HIPK1,84,-0.1140,41,-1.2201,111,0.41443,78,-0.2142,166,1.04924,40,-1.2515,105,0.25407,70,-0.3850
ENSG00000197323,TRIM33,92,0.47283,72,0.07630,72,0.07467,62,-0.1597,71,0.04234,33,-1.1483,75,0.12660,72,0.07408
ENSG00000116752,BCAS2,115,0.39690,120,0.47283,154,1.08211,40,-1.2673,32,-1.5771,58,-0.7015,86,-0.0790,54,-0.7957
ENSG00000009307,CSDE1,466,0.61252,273,-0.2695,324,0.00693,296,-0.1392,244,-0.4445,336,0.06418,265,-0.3178,377,0.25438
ENSG00000163399,ATP1A1,245,-0.0785,696,1.78292,273,0.11666,98,-1.4988,163,-0.7156,269,0.07285,139,-0.9653,156,-0.7900
ENSG00000198162,MAN1A2,223,0.23055,81,-1.3484,276,0.70234,147,-0.4350,154,-0.3616,135,-0.5707,330,0.90292,117,-0.7864
ENSG00000092621,PHGDH,84,-0.7584,4,-5.0124,39,-2.0530,145,0.11370,257,1.08871,198,0.62549,183,0.49284,272,1.19503
ENSG00000134250,NOTCH2,1,-5.7883,30,-1.3663,31,-1.4268,51,-0.5720,186,1.63742,96,0.44252,121,0.83749,113,0.71330
ENSG00000265808,SEC22B,99,0.74218,48,-0.4574,97,0.83338,34,-0.9580,67,0.08088,39,-0.7728,39,-0.7658,53,-0.2960
ENSG00000265491,RNF115,101,0.69101,78,0.24270,67,-0.0091,63,-0.0933,74,0.16390,55,-0.3044,33,-1.0867,64,-0.0626
ENSG00000265241,RBM8A,106,0.44574,8,-3.4171,98,0.36271,59,-0.5072,46,-0.8833,63,-0.3933,104,0.40680,147,1.00822
ENSG00000265972,TXNIP,676,2.80643,0,-9.1736,18,-3.4306,85,-0.9986,443,1.81899,56,-1.6142,103,-0.7075,46,-1.9096
ENSG00000178104,PDE4DIP,428,1.10549,234,0.06989,230,0.04910,104,-1.2009,100,-1.2516,229,0.03320,230,0.04507,232,0.05324
ENSG00000159164,SV2A,253,-0.5859,593,0.81208,691,1.33888,151,-1.3713,169,-1.2016,284,-0.4046,133,-1.5631,326,-0.1840
ENSG00000023902,PLEKHO1,88,0.29905,28,-1.4667,80,0.16904,56,-0.4394,85,0.24368,106,0.61045,29,-1.4127,107,0.62782
ENSG00000143401,ANP32E,81,0.00456,88,0.14856,93,0.26916,96,0.29687,84,0.06997,62,-0.4050,102,0.38353,25,-1.7774
ENSG00000117362,APH1A,54,-0.1092,86,0.67600,49,-0.2885,33,-0.8815,98,0.89020,51,-0.1832,38,-0.6704,60,0.07687
ENSG00000266472,MRPS21,113,-0.4286,123,-0.3047,214,0.72359,90,-0.7892,128,-0.2361,106,-0.5267,145,-0.0357,201,0.50483
ENSG00000163125,RPRD2,1,-4.9235,88,1.03829,59,0.40180,49,0.03809,32,-0.6504,19,-1.3933,52,0.15220,70,0.63630
ENSG00000143384,MCL1,647,2.28215,61,-1.7492,41,-2.4927,119,-0.7413,551,1.92723,109,-0.8745,63,-1.6899,76,-1.4137
ENSG00000143420,ENSA,484,0.44946,607,0.83928,494,0.56720,221,-0.8088,199,-0.9712,195,-1.0026,312,-0.2690,314,-0.2559
ENSG00000213190,MLLT11,37,-3.0438,637,1.45061,398,0.70752,137,-1.1103,145,-1.0184,179,-0.6945,177,-0.7088,392,0.57184
ENSG00000159352,PSMD4,158,0.79254,103,0.06768,75,-0.4798,103,0.06920,92,-0.1140,110,0.18728,41,-1.3605,129,0.44778
ENSG00000143393,PI4KB,131,0.17687,164,0.55046,142,0.35994,83,-0.5581,103,-0.2196,154,0.44452,66,-0.9165,75,-0.7214
ENSG00000143416,SELENBP1,1,-5.8065,0,-8.0172,19,-2.1923,37,-1.0427,139,1.12587,92,0.39929,202,1.85844,138,1.11880
ENSG00000159377,PSMB4,125,-0.6809,361,1.07843,178,-0.1346,127,-0.6507,165,-0.2421,223,0.24235,182,-0.0874,188,-0.0325
ENSG00000143442,POGZ,75,0.74455,52,0.12014,43,-0.1987,44,-0.1323,33,-0.5733,38,-0.3638,27,-0.9170,77,0.78696
ENSG00000143376,SNX27,5,-4.0724,101,0.41043,114,0.73001,87,0.17981,33,-1.3159,77,-0.0290,64,-0.3325,111,0.57904
ENSG00000159409,CELF3,3,-4.9259,191,1.18109,113,0.32209,68,-0.5509,45,-1.1581,87,-0.1609,115,0.29269,127,0.46192
ENSG00000197956,S100A6,1345,3.09196,179,-0.7567,119,-1.5047,67,-2.2420,552,1.10478,49,-2.6998,71,-2.1552,104,-1.5877
ENSG00000188643,S100A16,53,-0.9008,38,-1.3723,48,-1.1433,89,-0.0775,254,1.78255,80,-0.2511,123,0.45615,108,0.23961
ENSG00000189171,S100A13,57,-2.7579,42,-3.1773,217,-0.8378,293,-0.2814,712,1.22540,502,0.60030,526,0.68174,581,0.85736
ENSG00000160678,S100A1,19,-3.2656,35,-2.3732,155,-0.1173,142,-0.2424,166,0.01334,171,0.06489,343,1.26558,298,1.00743
ENSG00000160679,CHTOP,64,-0.3703,106,0.45110,81,0.01257,42,-1.0054,108,0.48177,88,0.14093,38,-1.1497,116,0.61254
ENSG00000143621,ILF2,24,-1.8357,114,0.61047,106,0.55836,60,-0.4506,83,0.07438,87,0.16177,21,-2.0249,112,0.57718
ENSG00000143624,INTS3,46,-0.1938,37,-0.5512,56,0.10553,33,-0.7342,70,0.48450,89,0.89580,33,-0.7154,52,-0.0224
ENSG00000143614,GATAD2B,114,0.63483,129,0.84929,91,0.31150,47,-0.7828,76,-0.0263,72,-0.1260,16,-2.3327,61,-0.3761
ENSG00000198837,DENND4B,1,-5.2781,72,0.41606,48,-0.2818,79,0.56864,79,0.56369,77,0.52798,27,-1.1255,73,0.43208
ENSG00000143543,JTB,213,0.47212,159,-0.0137,169,0.10074,142,-0.1978,172,0.11918,112,-0.5691,136,-0.2676,170,0.09733
ENSG00000177954,RPS27,1875,0.44951,647,-1.2382,904,-0.8048,2040,0.59297,3066,1.32398,977,-0.6050,1247,-0.2187,1201,-0.2791
ENSG00000143549,TPM3,334,0.37289,340,0.40191,278,0.07656,187,-0.5606,258,-0.0506,257,-0.0608,155,-0.8526,312,0.25543
ENSG00000143612,C1orf43,146,0.30919,112,-0.1302,133,0.17974,80,-0.6523,195,0.79548,104,-0.2465,129,0.10727,57,-1.1607
ENSG00000143569,UBAP2L,59,-0.3431,142,1.14352,85,0.28441,43,-0.8416,77,0.08516,17,-2.1890,58,-0.3541,90,0.35362
ENSG00000143575,HAX1,113,0.59924,127,0.80449,94,0.34685,42,-0.9744,19,-2.1480,43,-0.9352,71,-0.1542,103,0.44580
ENSG00000160714,UBE2Q1,10,-3.6045,300,1.71822,126,0.17916,86,-0.4566,55,-1.1431,157,0.52211,78,-0.5963,91,-0.3666
ENSG00000160716,CHRNB2,3,-4.4320,92,0.67058,110,1.18231,26,-1.3466,3,-4.2547,120,1.12974,58,-0.0923,34,-0.9225
ENSG00000160710,ADAR,231,0.14568,329,0.74350,231,0.17013,164,-0.4006,213,0.01698,108,-1.0438,179,-0.2656,213,0.01382
ENSG00000143603,KCNN3,57,-0.4571,18,-2.1499,73,-0.0697,59,-0.4098,85,0.17168,136,0.97736,132,0.93481,51,-0.6164
ENSG00000163344,PMVK,7,-3.6842,108,0.33632,46,-1.1300,112,0.38678,120,0.50566,126,0.58697,140,0.77039,90,0.03561
ENSG00000163346,PBXIP1,49,-1.6311,28,-2.4587,62,-1.4104,109,-0.4148,196,0.53822,316,1.39745,280,1.16545,173,0.33086
ENSG00000179085,DPM3,2,-4.4663,53,-0.0220,57,0.11863,43,-0.3368,105,1.14677,54,0.02041,47,-0.2214,64,0.28068
ENSG00000163463,KRTCAP2,98,0.05475,4,-4.4803,72,-0.4956,69,-0.4980,255,1.76583,117,0.34474,53,-0.9156,113,0.28637
ENSG00000177628,GBA,75,-0.3565,187,1.17494,88,-0.1364,82,-0.2221,96,0.03344,71,-0.4418,67,-0.5332,94,-0.0068
ENSG00000160767,FAM189B,45,-0.3217,51,-0.1432,83,0.78594,31,-0.8836,47,-0.2768,85,0.70290,52,-0.0936,23,-1.3594
ENSG00000116521,SCAMP3,68,0.13517,62,-0.0284,97,0.86926,43,-0.5826,44,-0.5774,64,0.02745,70,0.17195,20,-1.7263
ENSG00000160752,FDPS,1,-5.7954,78,0.11439,96,0.52792,49,-0.6336,99,0.49615,112,0.71205,57,-0.3999,69,-0.0783
ENSG00000160753,RUSC1,80,-0.1477,78,-0.1900,112,0.46903,49,-0.9236,116,0.46528,122,0.55118,57,-0.6745,63,-0.5231
ENSG00000116539,ASH1L,296,0.97569,103,-0.7491,195,0.29897,112,-0.6299,126,-0.4464,70,-1.3340,278,0.86964,122,-0.4955
ENSG00000163374,YY1AP1,33,-0.5648,74,0.77203,64,0.63062,48,0.04740,35,-0.4507,12,-2.0146,47,0.02582,41,-0.1959
ENSG00000132718,SYT11,274,-0.5782,417,0.09314,377,-0.0777,242,-0.7709,393,-0.0006,520,0.46126,413,0.07776,529,0.49018
ENSG00000116584,ARHGEF2,198,2.02279,72,0.18029,73,0.21760,41,-0.7080,20,-1.7925,18,-1.9835,25,-1.4650,64,-0.0186
ENSG00000163479,SSR2,2,-4.7891,19,-1.6273,53,-0.1053,59,0.06851,87,0.73017,165,1.94580,40,-0.5426,28,-1.1011
ENSG00000160803,UBQLN4,64,-0.4061,43,-1.0349,105,0.45663,83,-0.0104,54,-0.6766,143,0.91626,38,-1.2024,112,0.48980
ENSG00000116586,LAMTOR2,1,-5.2764,73,0.36515,59,0.03558,43,-0.4683,45,-0.3992,107,1.04007,57,-0.0204,77,0.47422
ENSG00000196189,SEMA4A,43,-0.2702,44,-0.2486,32,-0.7995,44,-0.2439,18,-1.5704,94,1.02768,54,0.09753,99,1.11422
ENSG00000160785,SLC25A44,1,-5.3710,60,0.23019,88,1.06166,40,-0.4117,12,-2.2026,70,0.48845,80,0.71544,30,-0.8774
ENSG00000160781,PAQR6,14,-3.4112,76,-0.8934,71,-1.1059,473,2.34689,164,0.31999,239,0.96988,75,-0.9239,31,-2.2294
ENSG00000163468,CCT3,8,-3.3033,141,1.16836,65,-0.1657,25,-1.6169,75,0.09052,51,-0.5253,143,1.19469,68,-0.0735
ENSG00000125462,C1orf61,306,-2.5687,520,-1.7860,1450,-0.2380,965,-0.8490,1939,0.26212,1505,-0.1504,2909,0.95980,3828,1.47084
ENSG00000116604,MEF2D,411,1.69468,189,0.29026,177,0.21442,75,-1.1676,67,-1.3230,70,-1.2654,33,-2.3680,224,0.57537
ENSG00000163382,NAXE,1,-5.6747,45,-0.6511,99,0.73025,54,-0.3579,94,0.52716,78,0.21834,44,-0.6679,99,0.61692
ENSG00000132692,BCAN,107,-1.7787,79,-2.2343,184,-1.0563,472,0.54916,505,0.66551,677,1.18936,378,0.17793,465,0.52425
ENSG00000143314,MRPL24,1,-5.2395,42,-0.1832,49,0.04825,39,-0.3278,81,0.89227,70,0.64521,60,0.38861,37,-0.4019
ENSG00000143321,HDGF,103,0.98812,111,1.13126,23,-1.4933,52,-0.1447,43,-0.4517,93,0.80562,57,-0.0129,10,-2.6622
ENSG00000162706,CADM3,144,-1.1831,578,1.08221,474,0.86872,128,-1.3575,107,-1.6297,305,-0.0115,216,-0.5548,336,0.14747
ENSG00000158710,TAGLN2,358,2.85612,5,-3.9682,33,-1.5601,45,-0.9575,258,2.05663,16,-2.4684,0,-7.6427,2,-5.2121
ENSG00000177807,KCNJ10,9,-4.1546,1,-7.2341,72,-1.2043,153,0.07914,156,0.11703,301,1.25545,254,0.94335,291,1.19271
ENSG00000162728,KCNJ9,1,-5.8845,218,1.94005,109,0.75535,48,-0.6978,36,-1.1197,26,-1.5936,44,-0.8181,78,0.07629
ENSG00000162729,IGSF8,25,-2.5544,329,1.59304,146,0.17744,74,-0.9276,128,-0.0660,178,0.47909,68,-1.0480,105,-0.3843
ENSG00000018625,ATP1A2,294,-2.0095,144,-3.0637,335,-1.9545,854,-0.3846,1920,0.96675,2433,1.40569,1418,0.44069,2043,1.07941
ENSG00000162734,PEA15,331,-1.8973,1551,0.51763,1469,0.49828,890,-0.3898,918,-0.3413,1008,-0.1918,1022,-0.1690,1560,0.52697
ENSG00000132716,DCAF8,153,0.80033,225,1.51068,80,-0.3134,65,-0.5906,64,-0.6290,17,-2.5535,52,-0.9438,118,0.36138
ENSG00000162735,PEX19,26,-1.5062,86,0.35060,62,-0.2140,55,-0.3613,68,-0.0277,112,0.78734,94,0.50175,61,-0.2185
ENSG00000122218,COPA,133,-0.0019,95,-0.5427,151,0.22676,80,-0.8048,166,0.35850,131,-0.0346,145,0.13025,151,0.19821
ENSG00000162736,NCSTN,14,-1.9897,46,-0.1701,27,-1.0698,38,-0.4785,47,-0.1290,164,2.14434,78,0.72245,17,-1.6664
ENSG00000143256,PFDN2,4,-4.4893,57,-0.6728,153,1.15638,95,0.14174,52,-0.8035,134,0.72562,46,-0.9962,90,0.04742
ENSG00000143222,UFC1,63,-0.6498,28,-1.8890,99,0.08320,75,-0.3791,130,0.51972,93,-0.0435,100,0.08611,168,0.96591
ENSG00000158864,NDUFS2,80,-0.9216,257,0.97623,124,-0.2780,128,-0.1924,128,-0.1961,193,0.48016,99,-0.6046,167,0.23974
ENSG00000143252,SDHC,15,-2.8393,79,-0.3706,122,0.37851,115,0.23646,117,0.25520,115,0.23289,149,0.66272,65,-0.6797
ENSG00000198929,NOS1AP,1,-5.3422,140,1.68996,96,1.19721,45,-0.2962,1,-5.4368,55,0.02902,13,-2.1153,37,-0.5776
ENSG00000152332,UHMK1,183,0.68981,135,0.16901,153,0.44647,88,-0.5004,80,-0.6537,110,-0.1586,85,-0.5604,104,-0.2500
ENSG00000117152,RGS4,46,-2.7167,930,2.24574,337,0.37075,153,-0.9346,76,-1.9911,211,-0.4325,172,-0.7567,234,-0.2712
ENSG00000143248,RGS5,188,0.60903,51,-1.4616,44,-1.8198,138,0.08761,683,3.46929,7,-4.3389,11,-3.6036,8,-4.0657
ENSG00000185630,PBX1,14,-3.1531,98,-0.2641,140,0.37169,108,-0.1037,102,-0.1958,159,0.53624,68,-0.8358,208,1.00415
ENSG00000143198,MGST3,42,-2.8226,372,0.51185,286,0.08848,184,-0.6276,371,0.50816,173,-0.7241,400,0.63778,343,0.37381
ENSG00000143149,ALDH9A1,16,-2.4105,42,-0.9872,61,-0.4449,38,-1.1208,113,0.60886,167,1.30472,123,0.75395,84,0.12184
ENSG00000143183,TMCO1,1,-5.7536,33,-1.1404,68,0.00348,37,-0.9613,96,0.58040,139,1.22663,64,-0.1045,106,0.74408
ENSG00000143157,POGK,1,-5.0931,15,-1.5603,42,-0.0236,66,0.71168,76,0.95775,40,-0.0993,61,0.58704,42,-0.0395
ENSG00000143195,ILDR2,29,-0.8528,57,0.24136,62,0.44070,47,-0.0861,43,-0.2168,36,-0.4923,33,-0.6250,75,0.69244
