Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to9,Feature log2 fold change topic 2to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000157734,SNX22,62,3.27924,5,-2.3196,11,-0.0170,8,-0.4261
ENSG00000166794,PPIB,203,0.85340,113,-0.3127,148,0.33451,70,-0.8439
ENSG00000180357,ZNF609,32,1.22802,13,-0.7503,18,0.25287,15,-0.0061
ENSG00000180304,OAZ2,129,-0.0443,140,0.29946,108,-0.3252,104,-0.3828
ENSG00000241839,PLEKHO2,9,-0.3992,6,-2.0317,55,2.80874,16,0.48532
ENSG00000166839,ANKDD1A,4,-1.6757,15,0.80464,8,-0.6894,13,-0.0514
ENSG00000090487,SPG21,52,0.76087,31,-0.1715,34,0.07953,20,-0.7404
ENSG00000103707,MTFMT,4,-1.6197,15,1.08452,8,-0.6170,8,-0.7119
ENSG00000090470,PDCD7,55,0.80182,34,0.14236,19,-0.8668,19,-0.8326
ENSG00000166855,CLPX,45,0.35328,37,0.11896,32,-0.2038,25,-0.5601
ENSG00000074603,DPP8,39,-0.6653,66,0.60588,51,-0.2353,39,-0.6457
ENSG00000074696,HACD3,83,-0.8657,156,0.38189,188,0.40728,87,-0.7986
ENSG00000138614,INTS14,21,0.75791,13,-0.1002,14,0.15842,6,-1.2013
ENSG00000174485,DENND4A,30,0.23070,27,0.32679,12,-1.0876,23,-0.1974
ENSG00000103769,RAB11A,81,-0.9605,172,0.80619,96,-0.7067,116,-0.4102
ENSG00000166938,DIS3L,38,0.40141,28,-0.1763,37,0.36216,21,-0.4761
ENSG00000169032,MAP2K1,37,-2.6928,279,1.89482,86,-1.4524,101,-1.2215
ENSG00000174446,SNAPC5,18,-1.4073,53,1.00568,27,-0.7975,33,-0.4860
ENSG00000174444,RPL4,1354,1.08485,612,-0.6313,823,0.25179,666,-0.0869
ENSG00000166949,SMAD3,8,-1.4162,25,0.92910,15,-0.5202,15,-0.5668
ENSG00000103591,AAGAB,16,-1.2238,41,1.08536,18,-1.0401,24,-0.5786
ENSG00000189227,C15orf61,21,-1.6578,72,0.81482,49,-0.4075,52,-0.3046
ENSG00000137764,MAP2K5,9,-1.3006,26,1.06218,12,-0.8956,15,-0.5916
ENSG00000033800,PIAS1,33,-0.4212,48,0.50882,32,-0.4876,35,-0.3550
ENSG00000128973,CLN6,12,0.50629,9,0.02651,9,0.04885,5,-0.8966
ENSG00000169018,FEM1B,47,-1.4618,145,1.18493,55,-1.2183,88,-0.5162
ENSG00000103647,CORO2B,46,-0.9989,102,0.97062,48,-0.9227,61,-0.5760
ENSG00000140350,ANP32A,164,0.84156,92,-0.3037,115,0.25543,62,-0.7046
ENSG00000138604,GLCE,20,-0.2665,27,0.94077,12,-0.9836,10,-1.3187
ENSG00000137818,RPLP1,3496,1.61586,1021,-1.1354,1720,0.38399,1515,0.17859
ENSG00000140332,TLE3,11,-0.4688,16,0.09959,20,0.40874,13,-0.3094
ENSG00000166173,LARP6,256,1.78604,80,-0.5791,55,-0.7635,47,-1.0193
ENSG00000137821,LRRC49,9,-1.2918,24,0.73020,21,-0.0831,14,-0.6765
ENSG00000129028,THAP10,10,-0.0383,10,0.12846,11,0.17097,7,-0.5126
ENSG00000066933,MYO9A,36,-0.5350,57,0.81351,31,-0.7277,30,-0.7991
ENSG00000067225,PKM,306,-1.4059,897,1.10109,441,-0.8558,506,-0.6458
ENSG00000137817,PARP6,17,-1.4074,49,0.69971,31,-0.5263,41,-0.0819
ENSG00000140488,CELF6,11,-1.4056,31,0.72372,23,-0.2729,22,-0.3608
ENSG00000213614,HEXA,41,0.16261,38,0.14642,31,-0.2512,30,-0.3047
ENSG00000166233,ARIH1,37,-0.3440,51,0.49329,32,-0.5690,38,-0.3196
ENSG00000140463,BBS4,13,-0.6426,22,0.71653,18,-0.0680,8,-1.3196
ENSG00000159322,ADPGK,23,0.51102,18,0.37308,5,-1.5915,12,-0.4619
ENSG00000067141,NEO1,82,1.63466,24,-1.0308,51,0.79922,16,-0.9675
ENSG00000156642,NPTN,41,-3.4188,511,2.06263,147,-1.5437,178,-1.2650
ENSG00000205363,INSYN1,7,-0.9934,13,-0.0250,18,0.49085,15,0.23261
ENSG00000067221,STOML1,26,-1.5872,89,1.24841,30,-1.3606,55,-0.4861
ENSG00000140464,PML,17,0.26343,15,0.24524,8,-0.9126,13,-0.1489
ENSG00000167178,ISLR2,7,-1.1135,18,1.12158,7,-1.1391,10,-0.6630
ENSG00000129009,ISLR,5,-1.9719,25,1.80624,7,-1.5606,8,-1.2935
ENSG00000138623,SEMA7A,24,0.03797,27,0.94469,7,-1.8567,11,-1.1513
ENSG00000138629,UBL7,32,-1.3548,89,0.78146,53,-0.6111,69,-0.2012
ENSG00000179335,CLK3,22,0.64965,14,-0.3216,16,0.19160,13,-0.1821
ENSG00000179151,EDC3,12,-0.1001,14,0.45119,9,-0.6402,10,-0.4181
ENSG00000103653,CSK,28,-0.1003,29,-0.0720,42,0.57444,22,-0.4591
ENSG00000213578,CPLX3,9,-1.4739,25,0.34974,41,0.91535,8,-1.5091
ENSG00000140474,ULK3,16,-1.1384,39,0.99055,23,-0.5842,19,-0.8435
ENSG00000140497,SCAMP2,54,1.55392,14,-1.5747,58,1.68000,14,-0.6997
ENSG00000178802,MPI,32,-0.4602,48,0.55954,39,-0.1587,25,-0.8414
ENSG00000178761,FAM219B,23,-0.8560,45,0.46800,39,-0.0873,34,-0.3045
ENSG00000178741,COX5A,205,-0.8753,395,0.55361,321,-0.1812,281,-0.3931
ENSG00000178718,RPP25,11,-0.5455,16,0.14141,19,0.31399,13,-0.2206
ENSG00000198794,SCAMP5,53,-2.3022,289,1.28119,136,-0.8931,167,-0.5798
ENSG00000140365,COMMD4,46,0.25482,39,0.03063,40,0.04621,29,-0.4469
ENSG00000140398,NEIL1,6,-0.7028,11,1.04612,4,-1.2394,5,-0.7759
ENSG00000140400,MAN2C1,28,0.14736,27,0.21614,25,-0.0741,16,-0.7107
ENSG00000169375,SIN3A,24,0.10408,22,0.00635,28,0.38122,14,-0.6587
ENSG00000169410,PTPN9,14,-0.7097,25,0.43711,16,-0.5255,24,0.05866
ENSG00000169371,SNUPN,17,-0.8763,34,0.84352,18,-0.7317,21,-0.5388
ENSG00000177971,IMP3,37,-0.8343,70,0.52550,60,-0.0871,47,-0.4655
ENSG00000173546,CSPG4,10,0.07815,8,-0.5799,19,1.09839,9,-0.0631
ENSG00000140367,UBE2Q2,37,0.55958,25,-0.2554,28,0.12127,24,-0.1500
ENSG00000167196,FBXO22,29,0.75046,18,-0.0802,14,-0.3721,14,-0.4510
ENSG00000140374,ETFA,40,-0.1092,41,-0.1375,68,0.75779,29,-0.5831
ENSG00000140386,SCAPER,45,0.03740,43,-0.0769,49,0.17149,43,-0.0311
ENSG00000117906,RCN2,68,-1.6945,244,1.08813,149,-0.5206,125,-0.7861
ENSG00000140391,TSPAN3,321,0.03285,315,0.01070,384,0.32233,232,-0.4705
ENSG00000173517,PEAK1,32,0.23280,27,-0.0449,31,0.21639,21,-0.4164
ENSG00000140382,HMG20A,21,-0.8260,41,0.82515,23,-0.6976,25,-0.5675
ENSG00000169783,LINGO1,17,-3.8628,278,1.59677,99,-1.2721,159,-0.5552
ENSG00000136425,CIB2,12,-0.1183,13,-0.1327,16,0.37351,13,0.02424
ENSG00000166411,IDH3A,47,-0.9441,98,0.78267,53,-0.7421,69,-0.3414
ENSG00000103740,ACSBG1,23,-0.6433,28,-0.9760,106,1.87482,38,0.08660
ENSG00000140403,DNAJA4,38,-1.4501,112,0.74016,67,-0.6095,95,-0.0782
ENSG00000140395,WDR61,35,-0.3036,46,0.39887,36,-0.2673,33,-0.4148
ENSG00000166426,CRABP1,1,-3.2892,11,0.20646,12,0.21345,15,0.59537
ENSG00000136381,IREB2,18,-0.2950,24,0.63230,13,-0.7530,15,-0.5622
ENSG00000041357,PSMA4,104,-0.4360,155,0.74366,96,-0.5617,77,-0.9047
ENSG00000185787,MORF4L1,414,-0.5330,627,0.43921,554,-0.0786,419,-0.5125
ENSG00000103811,CTSH,161,1.56708,27,-2.5478,278,2.70682,44,-0.5672
ENSG00000058335,RASGRF1,18,-2.2691,99,1.32617,39,-1.1481,60,-0.4868
ENSG00000166557,TMED3,24,-0.7233,44,0.97867,16,-1.2668,26,-0.5761
ENSG00000136371,MTHFS,19,0.44965,13,-0.2088,18,0.36226,10,-0.4478
ENSG00000180953,AC015871.1,7,-0.5246,10,0.12083,8,-0.1761,11,0.30757
ENSG00000086666,ZFAND6,29,-0.4673,40,0.11249,53,0.48024,29,-0.4624
ENSG00000103876,FAH,17,0.98861,8,-0.4389,11,0.20302,7,-0.4495
ENSG00000259417,CTXND1,3,-1.5169,6,-1.2781,29,2.19282,12,0.56370
ENSG00000172379,ARNT2,55,-1.6025,175,0.59811,127,-0.3485,164,0.05059
ENSG00000136379,ABHD17C,17,-0.5972,24,-0.2893,44,0.91771,26,0.04249
ENSG00000117899,MESD,64,0.83874,36,-0.2084,43,0.20320,19,-1.0083
ENSG00000140406,TLNRD1,10,-1.0069,22,0.86438,4,-2.3032,22,0.20789
ENSG00000182774,RPS17,640,0.89246,320,-0.6670,494,0.45889,391,0.08350
ENSG00000214575,CPEB1,28,-0.5402,45,0.84295,23,-0.8060,23,-0.7955
ENSG00000103723,AP3B2,7,-3.1604,78,1.51103,27,-1.3249,47,-0.4816
ENSG00000250988,SNHG21,2,-2.0485,11,0.43719,12,0.32983,9,-0.1698
ENSG00000156232,WHAMM,21,0.55851,14,-0.1217,16,0.16024,10,-0.6249
ENSG00000103942,HOMER2,7,-1.1608,15,0.11145,18,0.26884,18,0.26595
ENSG00000169612,RAMAC,14,-0.5070,21,0.57743,13,-0.5803,15,-0.3573
ENSG00000169609,C15orf40,27,0.37081,21,-0.1675,30,0.51452,13,-0.7301
ENSG00000064726,BTBD1,21,-0.9051,43,0.82600,30,-0.3774,22,-0.8537
ENSG00000136404,TM6SF1,7,-1.8076,30,1.33281,14,-0.8443,13,-0.9550
ENSG00000166503,HDGFL3,113,-0.7983,206,0.48101,168,-0.1905,160,-0.2648
ENSG00000140600,SH3GL3,228,1.64111,81,-0.3615,40,-1.1732,43,-1.0877
ENSG00000177082,WDR73,14,0.28983,12,0.10288,11,-0.0179,7,-0.6478
ENSG00000197696,NMB,52,2.29285,9,-1.4608,21,0.61985,7,-1.0565
ENSG00000140612,SEC11A,86,1.52843,28,-0.9279,51,0.59931,23,-0.6242
ENSG00000166716,ZNF592,22,0.62400,15,0.24431,5,-1.6880,12,-0.2650
ENSG00000073417,PDE8A,130,4.13576,7,-2.7450,8,-1.1411,7,-1.4783
ENSG00000170776,AKAP13,14,-0.8182,27,0.72110,21,-0.2281,14,-0.8374
ENSG00000140538,NTRK3,23,-1.9430,96,0.85422,69,-0.3037,66,-0.3768
ENSG00000259494,MRPL46,22,-0.4708,32,0.35151,32,0.11416,20,-0.5926
ENSG00000181991,MRPS11,49,-0.3166,63,0.25939,52,-0.2163,56,-0.1067
ENSG00000140545,MFGE8,24,-0.3917,21,-1.3717,102,2.08909,42,0.49063
ENSG00000140526,ABHD2,23,-1.8845,84,0.27561,117,0.61321,68,-0.2518
ENSG00000140521,POLG,17,-0.6783,31,0.93692,16,-0.8167,15,-0.8882
ENSG00000255571,MIR9-3HG,4,-1.0735,10,1.24985,1,-2.5062,6,-0.3330
ENSG00000166823,MESP1,18,-1.9526,75,0.81005,50,-0.4464,60,-0.1505
ENSG00000157823,AP3S2,41,-0.1032,44,0.07864,44,0.01176,41,-0.1007
ENSG00000242498,ARPIN,20,0.73688,12,-0.4536,17,0.43272,11,-0.2507
ENSG00000259291,ZNF710-AS1,22,-0.3640,23,-0.7618,51,0.97383,47,0.84698
ENSG00000182054,IDH2,88,0.35028,65,-0.4263,114,0.76652,60,-0.2689
ENSG00000185033,SEMA4B,13,-0.0762,12,-0.5340,31,1.34442,9,-0.5782
ENSG00000185043,CIB1,78,0.92727,39,-0.5500,56,0.38647,38,-0.2204
ENSG00000182768,NGRN,139,-1.8088,526,0.96290,307,-0.6170,363,-0.3577
ENSG00000140575,IQGAP1,39,2.24056,7,-1.3089,11,0.05503,8,-0.4871
ENSG00000140577,CRTC3,40,1.83414,11,-0.7446,13,-0.0807,5,-1.3941
ENSG00000140564,FURIN,15,-0.9510,30,0.61092,23,-0.2853,22,-0.3634
ENSG00000196547,MAN2A2,90,0.74211,57,0.05333,44,-0.3860,32,-0.8935
ENSG00000184508,HDDC3,19,-0.3587,25,0.22851,17,-0.5392,28,0.24175
ENSG00000140553,UNC45A,15,-0.4693,22,0.39658,21,0.06426,13,-0.6555
ENSG00000184056,VPS33B,8,-1.2552,22,1.25577,11,-0.7042,7,-1.3522
ENSG00000185518,SV2B,29,-3.4493,368,2.10985,97,-1.6696,129,-1.2485
ENSG00000176463,SLCO3A1,94,2.12928,23,-0.8565,17,-0.7133,13,-1.1690
ENSG00000185442,FAM174B,9,-0.9637,21,0.81818,12,-0.6416,13,-0.4922
ENSG00000272888,LINC01578,251,1.62935,76,-0.9706,128,0.45329,71,-0.4803
ENSG00000173575,CHD2,130,0.98773,63,-0.5847,92,0.40757,61,-0.2540
ENSG00000182175,RGMA,48,0.36326,34,-0.5782,77,1.16093,26,-0.5919
ENSG00000185551,NR2F2,1,-3.1029,7,-2.2207,74,3.10301,26,0.95577
ENSG00000140443,IGF1R,27,-0.1179,32,0.51640,23,-0.3511,16,-0.9066
ENSG00000182253,SYNM,37,-0.8175,64,0.06566,76,0.31232,69,0.14629
ENSG00000168904,LRRC28,7,-0.8676,14,0.94131,7,-0.7668,7,-0.7557
ENSG00000068305,MEF2A,46,-0.8245,90,0.93903,43,-0.9060,51,-0.6608
ENSG00000154237,LRRK1,3,-1.6667,12,1.88424,0,-3.4528,5,-0.8480
ENSG00000131871,SELENOS,81,1.31683,30,-0.8480,61,0.83731,21,-0.8671
ENSG00000131876,SNRPA1,30,-0.2381,39,0.79575,15,-1.2636,23,-0.6604
ENSG00000140479,PCSK6,100,4.36312,5,-2.7792,3,-1.9736,3,-2.1244
ENSG00000184277,TM2D3,60,-1.2073,159,1.33374,65,-1.0872,63,-1.1523
ENSG00000185418,TARSL2,87,1.82461,25,-0.7351,24,-0.3639,16,-0.9061
ENSG00000161980,POLR3K,14,-1.4412,43,0.98021,23,-0.7581,28,-0.4460
ENSG00000161981,SNRNP25,40,-1.2799,101,0.45008,74,-0.3554,106,0.20459
ENSG00000103152,MPG,31,-0.7717,58,0.78356,33,-0.6912,37,-0.5190
ENSG00000103148,NPRL3,22,-0.3977,31,0.49012,20,-0.5899,25,-0.2436
ENSG00000188536,HBA2,157,0.58511,42,-2.7726,697,3.76361,15,-2.9346
ENSG00000206172,HBA1,65,0.28294,33,-1.7564,260,2.91795,12,-2.2957
ENSG00000086506,HBQ1,3,-2.5251,19,0.55581,21,0.29078,15,-0.2578
ENSG00000007392,LUC7L,19,-0.8044,35,0.40962,33,-0.0001,27,-0.3005
ENSG00000167930,FAM234A,60,1.83892,17,-0.7858,16,-0.3591,13,-0.7302
ENSG00000076344,RGS11,7,-0.9433,13,-0.3225,26,0.96547,17,0.25244
ENSG00000242173,ARHGDIG,82,-2.2446,419,1.00521,218,-0.7830,326,-0.1661
ENSG00000185615,PDIA2,19,0.85959,11,-0.1560,10,-0.1103,7,-0.7441
ENSG00000103126,AXIN1,16,0.41371,11,-0.5259,23,1.01792,9,-0.5323
ENSG00000086504,MRPL28,54,-1.1290,125,0.68883,89,-0.3555,89,-0.3550
ENSG00000129925,TMEM8A,14,0.41585,9,-0.4788,12,0.26128,14,0.42687
ENSG00000103202,NME4,64,0.53317,40,-0.6618,72,0.71702,53,0.22715
ENSG00000242612,DECR2,7,-0.9184,15,0.75976,8,-0.7921,11,-0.2722
ENSG00000090565,RAB11FIP3,31,-0.6821,47,-0.0706,59,0.33154,59,0.33651
ENSG00000103326,CAPN15,14,0.54052,9,-0.4307,10,0.05244,13,0.37537
ENSG00000007541,PIGQ,12,-1.4339,34,0.52495,38,0.33666,20,-0.6754
ENSG00000197562,RAB40C,11,-2.1605,58,1.40807,23,-1.1154,30,-0.7046
ENSG00000130731,METTL26,115,-0.5533,175,0.35445,156,-0.0859,139,-0.2636
ENSG00000172366,MCRIP2,37,0.14612,30,-0.5030,51,0.67669,40,0.29933
ENSG00000140983,RHOT2,20,-0.7178,34,0.35955,37,0.24588,22,-0.5764
ENSG00000103269,RHBDL1,2,-3.7188,31,1.32536,14,-0.8988,20,-0.3720
ENSG00000103266,STUB1,117,-0.7774,203,0.29849,166,-0.2318,212,0.15313
ENSG00000161999,JMJD8,13,-0.7695,23,0.42306,27,0.33312,12,-0.8878
ENSG00000127580,WDR24,18,0.33326,15,0.18094,9,-0.7660,13,-0.1793
ENSG00000127585,FBXL16,53,-3.3267,530,0.41969,457,-0.1198,678,0.51215
ENSG00000103260,METRN,483,1.12674,151,-1.7040,582,1.46039,417,0.87399
ENSG00000103254,ANTKMT,48,-0.9559,97,0.44727,67,-0.4637,98,0.13711
ENSG00000103253,HAGHL,43,0.16487,41,0.21955,21,-0.9620,40,0.05270
ENSG00000103245,CIAO3,16,-0.3848,24,0.79897,13,-0.7350,11,-0.9411
ENSG00000007376,RPUSD1,6,-1.2096,15,0.83104,4,-1.5732,15,0.15423
ENSG00000127588,GNG13,0,-7.9573,13,1.56104,1,-2.7336,11,0.11222
ENSG00000103227,LMF1,25,0.71997,14,-0.4900,22,0.49722,14,-0.2041
ENSG00000260807,AC009041.2,85,1.20948,40,-0.1066,20,-1.0844,25,-0.7870
ENSG00000005513,SOX8,282,3.50369,22,-2.3871,53,0.15424,16,-1.6557
ENSG00000196557,CACNA1H,0,-7.9290,12,1.21248,8,-0.3949,8,-0.4503
ENSG00000103275,UBE2I,78,-0.1884,93,0.30406,83,-0.0844,64,-0.4983
ENSG00000007516,BAIAP3,42,-1.7844,161,1.23913,65,-1.1415,98,-0.5124
ENSG00000007520,TSR3,84,0.38522,66,0.00182,55,-0.2824,59,-0.1824
ENSG00000090581,GNPTG,131,0.69974,82,-0.1571,82,-0.0519,63,-0.4740
ENSG00000059145,UNKL,16,-0.1548,18,0.20914,18,0.04096,13,-0.4269
ENSG00000174109,C16orf91,8,-1.3695,23,0.89175,15,-0.4535,14,-0.5771
ENSG00000103249,CLCN7,49,0.00839,52,0.35731,40,-0.3225,33,-0.6221
ENSG00000100726,TELO2,18,-0.2675,22,0.18511,23,0.12262,17,-0.3415
ENSG00000187535,IFT140,5,-1.0520,13,0.76466,12,0.15313,4,-1.4746
ENSG00000007545,CRAMP1,8,-0.3739,11,0.52020,10,-0.0510,5,-1.0003
ENSG00000138834,MAPK8IP3,84,-1.0721,198,1.09112,75,-1.2554,119,-0.5466
ENSG00000103024,NME3,119,0.58213,82,-0.0467,74,-0.1883,62,-0.4477
ENSG00000074071,MRPS34,78,-0.1238,88,0.22466,77,-0.1451,71,-0.2826
ENSG00000162032,SPSB3,39,0.06631,38,0.06282,48,0.37557,22,-0.7931
ENSG00000095906,NUBP2,43,0.40828,31,-0.3063,34,0.02405,39,0.26608
ENSG00000063854,HAGH,67,-1.0139,147,0.84145,88,-0.5973,91,-0.5513
ENSG00000180185,FAHD1,13,-1.5560,42,0.94490,25,-0.5851,27,-0.4625
ENSG00000198736,MSRB1,11,-0.2451,11,-0.4721,24,1.07694,12,-0.0128
ENSG00000140990,NDUFB10,200,-0.2269,233,0.05921,217,-0.0968,255,0.15896
ENSG00000140988,RPS2,951,1.07468,425,-0.6967,588,0.26931,527,0.09484
ENSG00000255198,SNHG9,116,0.97628,53,-0.8497,102,0.75053,67,0.06778
ENSG00000183751,TBL3,25,0.63982,17,-0.0537,10,-0.8240,17,0.01727
ENSG00000127554,GFER,17,0.40234,14,0.10764,13,0.02128,7,-0.9471
ENSG00000127561,SYNGR3,25,-3.2310,267,1.69398,94,-1.2781,128,-0.8166
ENSG00000167962,ZNF598,13,-0.0501,14,0.00708,14,0.08018,13,-0.0502
ENSG00000065054,SLC9A3R2,101,1.58999,32,-0.9169,52,0.42009,28,-0.5212
ENSG00000065057,NTHL1,37,0.10909,36,0.16082,27,-0.3867,31,-0.1480
ENSG00000103197,TSC2,38,-0.5627,57,0.18796,52,-0.0713,59,0.10907
ENSG00000008710,PKD1,51,-0.3641,69,0.47076,51,-0.3629,48,-0.4383
ENSG00000167964,RAB26,10,-2.3931,63,1.76743,22,-1.2676,22,-1.2383
ENSG00000260260,SNHG19,54,0.90511,23,-1.1001,57,0.99055,42,0.47668
ENSG00000131653,TRAF7,15,-0.4642,21,0.34581,20,-0.0046,15,-0.4183
ENSG00000167971,CASKIN1,29,-1.6246,88,0.11136,109,0.38072,105,0.32141
ENSG00000167965,MLST8,36,-0.6316,56,0.27749,58,0.11202,46,-0.2389
ENSG00000184207,PGP,32,-1.8826,128,1.00091,72,-0.6735,88,-0.3573
ENSG00000167967,E4F1,9,-0.7632,16,0.20600,20,0.39536,13,-0.3348
ENSG00000167969,ECI1,71,0.71005,41,-0.5268,58,0.36815,48,0.08447
ENSG00000205937,RNPS1,80,-1.0706,179,0.68619,117,-0.4908,136,-0.2588
ENSG00000167972,ABCA3,52,-0.6118,86,0.62098,59,-0.4171,55,-0.5257
ENSG00000162065,TBC1D24,18,-1.8243,69,0.72334,61,-0.0251,46,-0.4512
ENSG00000185883,ATP6V0C,336,-1.9010,1370,1.08411,850,-0.5032,752,-0.6913
ENSG00000162066,AMDHD2,9,-0.6095,16,1.00675,8,-0.8438,6,-1.1545
ENSG00000140992,PDPK1,34,-1.6710,116,0.74696,74,-0.5164,99,-0.0723
ENSG00000167977,KCTD5,16,0.60690,10,-0.4497,18,0.83671,6,-0.7808
ENSG00000167978,SRRM2,143,0.52913,98,-0.2341,126,0.31746,78,-0.4285
ENSG00000103363,ELOB,621,0.02376,607,-0.0362,579,-0.0879,669,0.14346
ENSG00000162076,FLYWCH2,22,-0.7316,36,0.06712,40,0.15201,42,0.25780
ENSG00000059122,FLYWCH1,39,-0.2236,49,0.54171,29,-0.6869,33,-0.4668
ENSG00000162073,PAQR4,95,1.93293,26,-0.6834,21,-0.6063,13,-1.3432
ENSG00000103145,HCFC1R1,110,-0.9206,219,0.55983,156,-0.3899,179,-0.1683
ENSG00000085644,ZNF213,13,0.13519,12,0.14833,8,-0.6266,12,0.03666
ENSG00000006194,ZNF263,19,0.16329,18,0.29830,11,-0.6657,14,-0.3301
ENSG00000162086,ZNF75A,9,-0.1815,10,0.08127,13,0.37185,7,-0.4987
ENSG00000103343,ZNF174,4,-1.0059,9,0.95351,5,-0.7349,5,-0.6965
ENSG00000122390,NAA60,30,0.11876,28,0.04163,23,-0.2995,29,0.05226
ENSG00000103351,CLUAP1,23,-0.0949,27,0.50980,15,-0.7228,17,-0.5075
ENSG00000126602,TRAP1,42,-0.9849,91,0.86295,43,-0.9565,64,-0.3268
ENSG00000005339,CREBBP,60,0.29694,48,-0.1910,65,0.41441,40,-0.3498
ENSG00000162104,ADCY9,2,-2.1445,12,0.77177,8,-0.4810,11,0.00349
ENSG00000217930,PAM16,45,-0.5061,67,0.35859,52,-0.2973,59,-0.1014
ENSG00000262246,CORO7,23,0.60914,16,0.01508,12,-0.4033,11,-0.4544
ENSG00000103423,DNAJA3,27,-0.6705,46,0.59654,39,-0.1245,25,-0.7647
ENSG00000153406,NMRAL1,48,0.08102,47,0.15338,30,-0.6703,49,0.10943
ENSG00000103415,HMOX2,73,-0.4154,107,0.71968,57,-0.7944,64,-0.6169
ENSG00000089486,CDIP1,84,-1.1477,193,0.55894,150,-0.2492,159,-0.1607
ENSG00000153443,UBALD1,18,-1.1169,42,0.73274,25,-0.5999,32,-0.2384
ENSG00000102858,MGRN1,26,-0.7498,47,0.46477,42,-0.0410,33,-0.4332
ENSG00000168101,NUDT16L1,59,-0.0321,61,0.05299,68,0.18720,49,-0.3192
ENSG00000168096,ANKS3,14,0.54170,10,0.09705,10,-0.0260,4,-1.1511
ENSG00000067836,ROGDI,178,0.76442,112,0.04386,66,-0.7923,82,-0.4789
ENSG00000140632,GLYR1,48,-0.7950,90,0.73204,61,-0.4368,54,-0.6247
ENSG00000118900,UBN1,25,0.24483,23,0.36029,15,-0.5611,13,-0.7353
ENSG00000118898,PPL,1,-3.7295,15,1.22327,5,-1.3723,13,0.04834
ENSG00000103184,SEC14L5,59,1.89374,17,-0.6376,13,-0.6302,8,-1.3863
ENSG00000103174,NAGPA,3,-3.3417,33,1.35398,21,-0.3842,14,-1.0197
ENSG00000033011,ALG1,8,-0.8532,16,0.58220,15,0.07361,8,-0.8477
ENSG00000153446,C16orf89,18,0.11350,10,-1.6956,70,2.58342,14,-0.2798
ENSG00000118894,EEF2KMT,11,0.39527,7,-0.5363,16,0.98518,6,-0.3923
ENSG00000078328,RBFOX1,20,-3.6291,283,1.73984,89,-1.4398,144,-0.7162
ENSG00000183044,ABAT,51,-1.6360,155,0.25124,182,0.32609,158,0.10347
ENSG00000184857,TMEM186,13,0.44130,9,-0.2306,8,-0.1934,11,0.23940
ENSG00000153048,CARHSP1,92,1.82211,22,-1.4118,49,0.70698,34,0.11789
ENSG00000187555,USP7,44,-0.9773,97,1.04512,45,-0.9294,51,-0.7654
ENSG00000182831,C16orf72,18,-0.6220,29,0.42026,26,-0.0732,21,-0.3860
ENSG00000183454,GRIN2A,9,-4.3227,212,1.86305,65,-1.4741,100,-0.8163
ENSG00000166669,ATF7IP2,8,-0.8531,16,1.04238,3,-2.0704,12,-0.2349
ENSG00000103274,NUBP1,13,0.70255,8,-0.4360,11,0.46341,7,-0.2934
ENSG00000166676,TVP23A,4,-1.6957,16,1.14572,9,-0.6880,8,-0.7387
ENSG00000182108,DEXI,29,-1.0897,65,0.47415,59,-0.0381,52,-0.2223
ENSG00000038532,CLEC16A,13,-0.2672,16,0.40752,13,-0.2697,11,-0.4755
ENSG00000189067,LITAF,183,3.97637,8,-3.2143,40,0.65776,8,-1.7412
ENSG00000184602,SNN,57,-1.4092,161,0.72627,109,-0.4338,126,-0.2099
ENSG00000153066,TXNDC11,13,0.09207,14,0.84142,5,-1.3379,5,-1.3131
ENSG00000122299,ZC3H7A,20,0.22158,17,-0.2084,25,0.56959,13,-0.4402
ENSG00000171490,RSL1D1,70,-0.0842,74,0.01184,96,0.41931,54,-0.4789
ENSG00000103342,GSPT1,77,0.21305,67,0.00695,62,-0.1204,62,-0.1313
ENSG00000048471,SNX29,21,0.95119,11,-0.2959,15,0.38601,4,-1.3538
ENSG00000103381,CPPED1,37,1.79146,11,-0.6686,12,-0.1241,4,-1.5842
ENSG00000237515,SHISA9,6,-3.0482,61,1.21902,41,-0.3395,30,-0.8214
ENSG00000175595,ERCC4,18,1.13823,8,-0.3685,7,-0.2950,7,-0.3998
ENSG00000186260,MRTFB,15,-3.7060,231,1.68954,78,-1.3322,120,-0.6904
ENSG00000262454,MIR193BHG,11,-0.2189,13,-0.0042,17,0.42868,10,-0.2909
ENSG00000140694,PARN,15,-0.4825,22,0.17884,30,0.55396,12,-0.8079
ENSG00000103429,BFAR,18,-0.3949,25,0.41725,27,0.26128,10,-1.2059
ENSG00000103512,NOMO1,36,-0.8555,70,0.66762,49,-0.4008,47,-0.4500
ENSG00000179889,PDXDC1,47,-0.0612,53,0.47421,36,-0.4860,31,-0.6873
ENSG00000157045,NTAN1,18,-0.6455,29,0.23061,34,0.31389,22,-0.3758
ENSG00000085721,RRN3,16,-0.5201,23,0.32903,25,0.20383,15,-0.6114
ENSG00000156968,MPV17L,18,1.08640,7,-0.8082,15,0.84240,7,-0.4281
ENSG00000166780,BMERB1,65,-2.1197,302,0.94560,195,-0.4657,211,-0.3454
