Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000175573,C11orf68,127,0.59408,106,0.39506,91,0.04820,75,-0.3208,79,-0.1636,41,-1.1664
ENSG00000175550,DRAP1,137,-0.0924,139,-0.0854,102,-0.5613,167,0.29223,152,0.06786,145,-0.0097
ENSG00000175467,SART1,14,-0.9556,32,0.45478,20,-0.4165,27,0.06890,19,-0.5141,30,0.24871
ENSG00000175376,EIF1AD,3,-2.4460,21,0.33540,32,0.93284,18,-0.0732,20,0.12620,10,-0.8928
ENSG00000175334,BANF1,118,-0.1770,133,0.02458,108,-0.3189,113,-0.3073,139,0.08544,215,0.80359
ENSG00000175229,GAL3ST3,47,0.96887,24,-0.1438,33,0.37861,27,0.10431,16,-0.6930,9,-1.5747
ENSG00000087365,SF3B2,121,-0.0221,131,0.13984,136,0.16013,124,0.02060,92,-0.4576,113,-0.1273
ENSG00000175115,PACS1,30,-0.9231,63,0.27525,116,1.24687,46,-0.3767,39,-0.5335,42,-0.4544
ENSG00000174996,KLC2,152,0.10597,184,0.55392,143,0.00848,144,0.01746,101,-0.5342,46,-1.7184
ENSG00000174903,RAB1B,131,0.17001,127,0.15737,144,0.33241,109,-0.1516,100,-0.2630,94,-0.3611
ENSG00000174871,CNIH2,275,0.14195,242,-0.0807,331,0.44539,296,0.33907,210,-0.2904,91,-1.5660
ENSG00000174851,YIF1A,38,0.25332,17,-1.1380,21,-0.6350,31,-0.0816,53,0.80887,66,1.18887
ENSG00000179292,TMEM151A,86,-0.3290,150,0.77512,72,-0.6123,72,-0.7528,87,-0.3222,152,0.59257
ENSG00000174744,BRMS1,31,0.61654,25,0.30452,23,0.13385,9,-1.4620,14,-0.5833,42,1.13377
ENSG00000174684,B4GAT1,624,0.53708,498,0.21814,683,0.69061,427,-0.1017,236,-1.0025,173,-1.4733
ENSG00000174547,MRPL11,24,-0.1960,36,0.67485,30,0.16266,25,-0.1216,26,-0.0343,3,-2.9412
ENSG00000174516,PELI3,46,-0.2527,71,0.59683,43,-0.3633,64,0.35537,32,-0.7930,15,-1.9718
ENSG00000174483,BBS1,8,-1.7990,25,-0.1649,35,0.40274,36,0.61222,20,-0.4747,25,-0.0890
ENSG00000174165,ZDHHC24,40,0.36190,30,-0.0883,36,0.23114,30,-0.1276,31,-0.0137,29,-0.1421
ENSG00000174080,CTSF,215,0.24011,195,0.11365,144,-0.3933,182,-0.0293,189,0.03635,168,-0.1477
ENSG00000173992,CCS,59,0.78076,26,-0.6573,43,0.25720,25,-0.7008,48,0.43020,62,0.88168
ENSG00000239306,RBM14,76,1.04023,29,-0.6116,62,0.69938,33,-0.3942,44,0.12344,36,-0.1992
ENSG00000173933,RBM4,103,0.30613,91,0.13852,66,-0.4034,77,-0.1934,68,-0.3472,109,0.40474
ENSG00000173914,RBM4B,4,-2.2128,23,0.43281,6,-1.5852,19,0.04720,18,-0.0502,32,0.88814
ENSG00000173898,SPTBN2,206,0.32231,155,-0.1733,123,-0.5004,229,0.68382,143,-0.2586,62,-1.5282
ENSG00000173599,PC,48,-0.2568,44,-0.4875,49,-0.2392,69,0.41731,82,0.58736,50,-0.2086
ENSG00000173621,LRFN4,91,0.82809,56,0.01498,58,0.07781,62,0.24316,36,-0.6479,14,-2.0954
ENSG00000173227,SYT12,53,0.24369,54,0.37075,65,0.58083,49,0.16211,21,-1.1804,6,-2.9869
ENSG00000173120,KDM2A,33,-0.1389,45,0.49724,37,0.02676,34,-0.1101,23,-0.6576,29,-0.3590
ENSG00000173020,GRK2,130,-0.1950,147,-0.0095,168,0.21304,153,0.07725,150,0.03037,126,-0.2482
ENSG00000172932,ANKRD13D,38,-0.5614,53,-0.0818,64,0.24403,64,0.34940,60,0.15345,34,-0.7417
ENSG00000175482,POLD4,49,0.21142,32,-0.5727,55,0.37980,42,-0.0484,45,0.05441,61,0.54585
ENSG00000172531,PPP1CA,126,0.10093,135,0.27810,134,0.19974,110,-0.1446,84,-0.5467,105,-0.1977
ENSG00000172508,CARNS1,18,-2.0179,13,-2.7939,32,-1.1825,22,-1.9871,59,-0.2361,474,4.28850
ENSG00000175634,RPS6KB2,15,-0.5140,13,-0.7716,20,-0.0503,25,0.43121,22,0.13485,32,0.72633
ENSG00000172725,CORO1B,1,-3.8172,32,0.81288,8,-1.4835,20,-0.2282,26,0.26803,31,0.53394
ENSG00000172663,TMEM134,38,0.12896,32,-0.1661,22,-0.7098,31,-0.2219,44,0.37603,55,0.74428
ENSG00000110711,AIP,32,-1.0089,56,-0.1663,66,0.12521,72,0.35860,51,-0.2822,77,0.36092
ENSG00000110697,PITPNM1,54,-0.1906,53,-0.2631,65,0.12183,68,0.23480,86,0.56249,39,-0.6987
ENSG00000167797,CDK2AP2,48,-0.1620,43,-0.4407,43,-0.3653,50,-0.1437,86,0.78169,81,0.67180
ENSG00000084207,GSTP1,194,-0.0116,153,-0.4812,166,-0.2558,142,-0.6144,287,0.62705,422,1.30601
ENSG00000167792,NDUFV1,262,0.14242,260,0.17371,177,-0.4726,276,0.29894,167,-0.5695,181,-0.4367
ENSG00000110717,NDUFS8,240,0.05966,212,-0.1778,150,-0.6782,293,0.50968,228,-0.0254,183,-0.3703
ENSG00000110721,CHKA,67,1.01392,25,-0.6745,30,-0.3212,35,-0.0469,43,0.26291,41,0.19095
ENSG00000110066,KMT5B,18,-0.4139,25,0.11536,28,0.27899,21,-0.1892,17,-0.4819,33,0.55435
ENSG00000171067,C11orf24,16,-0.5416,25,0.17993,21,-0.1406,22,-0.1208,26,0.20106,26,0.22202
ENSG00000110075,PPP6R3,32,-0.1654,38,0.14033,34,-0.0586,35,-0.0203,25,-0.5098,44,0.33885
ENSG00000197345,MRPL21,55,-0.3264,87,0.52266,62,-0.1480,75,0.19285,38,-0.9132,42,-0.7521
ENSG00000110092,CCND1,17,-0.3879,4,-2.7118,13,-0.8292,20,-0.2423,36,0.78279,86,2.43330
ENSG00000131626,PPFIA1,10,-1.0117,21,0.12484,9,-1.0718,16,-0.4170,28,0.57217,38,1.11818
ENSG00000085733,CTTN,42,-1.1629,108,0.37637,80,-0.1871,91,0.01533,77,-0.2626,108,0.28649
ENSG00000162105,SHANK2,78,0.16576,82,0.32817,72,0.02943,83,0.36292,36,-1.0410,21,-1.7987
ENSG00000172893,DHCR7,20,-1.1821,52,0.34487,29,-0.6600,37,-0.3163,49,0.16396,74,0.86593
ENSG00000137522,RNF121,39,0.37875,29,-0.1131,30,-0.0520,33,0.16021,24,-0.4021,28,-0.1366
ENSG00000137497,NUMA1,55,-0.5272,71,-0.1713,93,0.30030,64,-0.3555,89,0.23820,128,0.83714
ENSG00000149357,LAMTOR1,151,-0.3445,186,-0.0167,188,0.00125,176,-0.1289,203,0.12860,248,0.45287
ENSG00000110200,ANAPC15,93,0.37180,66,-0.2383,92,0.35539,70,-0.1101,73,-0.0133,74,-0.0005
ENSG00000162129,CLPB,71,1.23847,35,0.05347,27,-0.3377,26,-0.5139,32,-0.0751,26,-0.4058
ENSG00000186642,PDE2A,410,0.91976,246,0.08561,315,0.46900,238,0.01738,135,-0.8661,48,-2.4144
ENSG00000186635,ARAP1,24,-0.0387,9,-1.7088,65,1.65900,9,-1.8071,50,1.16653,55,1.32718
ENSG00000214530,STARD10,27,-0.3896,28,-0.4615,74,1.25643,32,-0.1840,31,-0.1922,40,0.18509
ENSG00000168010,ATG16L2,8,-1.4224,25,0.53901,15,-0.4279,25,0.47632,10,-1.0380,15,-0.4481
ENSG00000137478,FCHSD2,14,-0.7283,19,-0.3421,27,0.24679,18,-0.4828,30,0.41083,47,1.21109
ENSG00000110237,ARHGEF17,34,-0.4661,41,-0.2183,114,1.57820,40,-0.2519,28,-0.7372,36,-0.3518
ENSG00000054965,FAM168A,70,-0.6349,110,0.10309,146,0.55171,106,0.02738,111,0.09082,71,-0.6036
ENSG00000021300,PLEKHB1,98,-1.3898,72,-2.1307,227,-0.1050,132,-1.1276,522,1.30044,967,2.57113
ENSG00000175582,RAB6A,232,-0.2054,402,0.96886,184,-0.5647,248,-0.1248,155,-0.8314,119,-1.2328
ENSG00000175581,MRPL48,30,-0.1879,38,0.22517,33,-0.0623,36,0.12774,27,-0.3348,28,-0.3280
ENSG00000181924,COA4,9,-1.9645,26,-0.4454,39,0.25534,34,0.05427,52,0.72240,51,0.70067
ENSG00000175575,PAAF1,20,-0.9758,37,-0.1167,26,-0.6222,46,0.35999,33,-0.2472,61,0.72834
ENSG00000214517,PPME1,95,-0.2002,147,0.69446,133,0.34002,94,-0.2651,76,-0.5356,48,-1.2401
ENSG00000165434,PGM2L1,353,0.34628,390,0.69814,397,0.54090,240,-0.3440,123,-1.3003,89,-1.7792
ENSG00000118363,SPCS2,204,0.53006,141,-0.0903,109,-0.4709,128,-0.2759,140,-0.0809,212,0.59851
ENSG00000137491,SLCO2B1,65,0.72902,9,-2.5331,25,-0.7682,25,-0.9434,65,0.72621,158,2.44396
ENSG00000137486,ARRB1,44,-1.2484,77,-0.5136,137,0.51051,127,0.52568,148,0.64865,58,-0.8548
ENSG00000149273,RPS3,421,-0.0008,268,-0.8585,370,-0.2060,325,-0.5077,583,0.53031,1059,1.59356
ENSG00000149243,KLHL35,40,1.29384,20,0.18575,15,-0.2838,15,-0.4040,19,0.04736,5,-2.0059
ENSG00000158555,GDPD5,4,-2.6650,37,0.97613,34,0.54817,21,-0.2315,20,-0.3004,8,-1.5969
ENSG00000171533,MAP6,72,-0.5219,117,0.31300,129,0.40462,108,0.15673,77,-0.4183,53,-1.0049
ENSG00000137492,THAP12,44,0.59059,30,-0.0435,36,0.24822,30,-0.0618,21,-0.5826,26,-0.2353
ENSG00000255135,AP002360.1,12,-0.7086,15,-0.5327,33,0.81885,26,0.54074,25,0.36927,6,-1.6417
ENSG00000078124,ACER3,30,0.31088,22,-0.2023,25,0.00462,12,-1.2142,28,0.21559,59,1.48311
ENSG00000149260,CAPN5,17,-0.9685,50,1.01215,9,-1.8438,33,0.05709,23,-0.4830,22,-0.5486
ENSG00000149269,PAK1,692,1.47932,397,0.68306,186,-0.7059,230,-0.4738,111,-1.4883,53,-2.5848
ENSG00000074201,CLNS1A,46,-0.7070,68,-0.1433,74,0.02519,89,0.43315,83,0.21252,54,-0.4644
ENSG00000048649,RSF1,63,0.28683,40,-0.5455,79,0.64806,49,-0.1688,54,0.04773,67,0.37995
ENSG00000151366,NDUFC2,669,0.86086,430,0.15685,299,-0.4556,418,0.09920,243,-0.7737,232,-0.8472
ENSG00000118369,USP35,18,0.14018,25,0.89800,12,-0.4936,14,-0.3769,16,-0.0422,4,-1.9364
ENSG00000149256,TENM4,11,-1.6275,62,1.51857,9,-1.9161,38,0.25194,10,-1.8570,6,-2.6090
ENSG00000182103,FAM181B,8,-1.7348,9,-1.7719,23,-0.2331,16,-0.9132,78,1.88895,78,1.89846
ENSG00000137509,PRCP,50,0.07791,31,-0.8044,56,0.24752,54,0.23020,80,0.84354,39,-0.3403
ENSG00000137502,RAB30,5,-2.2810,20,-0.4610,42,0.80919,27,0.09483,33,0.37804,36,0.51601
ENSG00000165494,PCF11,29,0.23771,16,-0.8406,37,0.62696,23,-0.1879,29,0.21899,40,0.74206
ENSG00000137494,ANKRD42,49,1.17816,26,0.17554,10,-1.3016,30,0.48568,7,-1.8865,6,-2.0813
ENSG00000137500,CCDC90B,33,-0.3726,43,0.05429,40,-0.0710,48,0.31075,28,-0.6452,43,0.06203
ENSG00000150672,DLG2,85,-0.5281,118,-0.0271,156,0.43673,125,0.09667,123,0.04679,101,-0.2684
ENSG00000171204,TMEM126B,115,0.50287,107,0.51471,55,-0.6629,86,0.05155,44,-1.0108,49,-0.8303
ENSG00000171202,TMEM126A,77,0.52772,60,0.13095,21,-1.4618,67,0.37572,49,-0.2007,32,-0.8450
ENSG00000137504,CREBZF,23,-0.2530,21,-0.4340,43,0.75074,28,0.08762,18,-0.6267,37,0.50679
ENSG00000137501,SYTL2,150,2.34177,25,-0.9382,30,-0.4754,30,-0.6350,28,-0.6227,41,-0.0106
ENSG00000073921,PICALM,82,-0.1568,80,-0.2419,80,-0.1906,61,-0.7643,91,0.00672,230,1.60610
ENSG00000149196,HIKESHI,68,0.05196,84,0.53853,60,-0.1400,60,-0.1860,59,-0.1767,38,-0.8433
ENSG00000151376,ME3,67,0.09232,90,0.81101,42,-0.6281,68,0.14667,35,-0.9244,13,-2.3903
ENSG00000150687,PRSS23,35,0.80140,18,-0.2947,4,-2.4736,16,-0.5267,2,-3.1607,69,2.06716
ENSG00000166575,TMEM135,18,-0.1411,25,0.41682,30,0.66408,18,-0.2399,12,-0.7734,13,-0.6173
ENSG00000109861,CTSC,14,-0.4491,20,0.12992,4,-2.2679,13,-0.6938,16,-0.1669,53,1.83190
ENSG00000168959,GRM5,104,0.15963,106,0.24710,165,0.92911,102,0.15318,33,-1.6115,18,-2.4467
ENSG00000110172,CHORDC1,39,-0.2204,60,0.64711,49,0.13538,41,-0.1868,22,-1.0818,35,-0.3700
ENSG00000165323,FAT3,59,0.85500,53,0.93684,21,-0.8186,28,-0.4332,23,-0.6672,5,-2.7370
ENSG00000180773,SLC36A4,6,-1.6351,26,0.69551,25,0.43400,16,-0.3271,25,0.45691,7,-1.4809
ENSG00000166012,TAF1D,85,0.29513,79,0.21591,81,0.21788,59,-0.3778,88,0.35265,43,-0.7749
ENSG00000042429,MED17,31,0.79164,20,0.11146,20,0.04985,16,-0.3208,12,-0.7093,19,-0.0005
ENSG00000166025,AMOTL1,20,-0.4601,19,-0.6764,91,2.19312,22,-0.3938,20,-0.4760,15,-0.8794
ENSG00000150316,CWC15,78,-0.1868,102,0.33044,101,0.22290,73,-0.3623,85,-0.0380,86,-0.0257
ENSG00000263465,SRSF8,89,0.49802,62,-0.1149,106,0.79956,61,-0.1450,47,-0.5040,44,-0.6344
ENSG00000149218,ENDOD1,82,0.29878,62,-0.2057,66,-0.0491,58,-0.3167,60,-0.2100,115,0.86400
ENSG00000149212,SESN3,201,1.05141,76,-0.6535,171,0.77085,109,0.02487,81,-0.4397,64,-0.8000
ENSG00000166037,CEP57,17,-0.1702,22,0.33403,15,-0.3696,23,0.41664,12,-0.7182,10,-0.9881
ENSG00000087053,MTMR2,34,0.16495,27,-0.2701,22,-0.5106,38,0.50240,15,-1.0790,39,0.38810
ENSG00000149231,CCDC82,28,-0.3274,26,-0.5797,51,0.60340,42,0.36224,31,-0.1879,38,0.11331
ENSG00000149972,CNTN5,65,0.26773,75,0.68996,2,-4.4136,82,0.91993,10,-2.4626,0,-7.7391
ENSG00000110318,CEP126,16,-1.3049,42,0.22969,65,0.88903,41,0.17378,26,-0.6006,22,-0.8597
ENSG00000110330,BIRC2,52,0.15808,55,0.33274,45,-0.0874,35,-0.5949,54,0.21896,52,0.13791
ENSG00000152558,TMEM123,34,-0.0343,11,-2.0385,17,-1.1371,14,-1.5878,60,0.87082,165,2.97291
ENSG00000137692,DCUN1D5,22,-0.6137,41,0.56144,21,-0.6557,40,0.45476,27,-0.2581,7,-2.1786
ENSG00000152578,GRIA4,191,0.78757,152,0.54368,52,-1.2572,134,0.25870,45,-1.4708,38,-1.7189
ENSG00000170903,MSANTD4,8,-1.5224,23,0.16157,27,0.42310,23,0.17236,25,0.27316,13,-0.6760
ENSG00000149313,AASDHPPT,145,0.19244,165,0.54666,152,0.27885,130,0.03141,41,-1.7366,60,-1.1818
ENSG00000152402,GUCY1A2,37,-0.5475,74,0.80048,73,0.53931,53,0.01717,24,-1.1622,6,-3.0637
ENSG00000110675,ELMOD1,315,1.15519,200,0.50477,140,-0.1983,148,-0.1441,59,-1.5222,29,-2.5593
ENSG00000166266,CUL5,61,0.43686,48,0.07120,56,0.31905,41,-0.2435,28,-0.7837,51,0.16294
ENSG00000075239,ACAT1,109,0.60021,58,-0.5126,58,-0.4246,104,0.69971,48,-0.7077,56,-0.4695
ENSG00000149311,ATM,8,-1.2543,20,0.23198,25,0.53014,14,-0.5112,13,-0.4603,32,0.94799
ENSG00000178105,DDX10,66,1.83315,19,-0.3171,27,0.24388,17,-0.5613,12,-1.0401,15,-0.6105
ENSG00000185742,C11orf87,211,1.50348,110,0.49742,89,0.02242,69,-0.4755,23,-2.0445,17,-2.4268
ENSG00000137710,RDX,25,-1.4549,38,-0.9944,50,-0.4072,41,-0.8538,85,0.45521,247,2.48097
ENSG00000137714,FDX1,41,0.31256,37,0.19049,31,-0.1237,31,-0.1838,35,0.03011,28,-0.3161
ENSG00000137727,ARHGAP20,31,0.10518,38,0.57336,51,0.93960,30,0.04621,4,-2.7353,1,-4.4671
ENSG00000170145,SIK2,22,-1.2081,68,0.77986,48,-0.0039,50,0.07481,35,-0.5128,23,-1.1653
ENSG00000086848,ALG9,19,-0.3407,27,0.32081,14,-0.7470,27,0.30924,12,-0.9374,25,0.10755
ENSG00000137720,C11orf1,23,-0.3747,31,0.07618,28,-0.0937,30,0.04329,29,-0.0101,33,0.15152
ENSG00000109846,CRYAB,124,-1.8269,127,-2.0567,275,-0.6216,129,-2.0325,612,0.66334,2310,3.54385
ENSG00000150764,DIXDC1,28,-0.9502,44,-0.3177,80,0.73063,53,0.07916,35,-0.5913,79,0.70936
ENSG00000150768,DLAT,102,1.10069,66,0.48817,48,-0.1431,43,-0.3708,35,-0.6314,13,-2.1243
ENSG00000150776,NKAPD1,25,0.14602,24,0.03719,21,-0.1316,28,0.41914,14,-0.7321,15,-0.6529
ENSG00000150779,TIMM8B,102,-0.3475,134,0.10877,113,-0.1940,145,0.26956,128,0.01103,94,-0.4804
ENSG00000204370,SDHD,58,-0.2777,71,0.07711,85,0.35330,65,-0.1017,48,-0.5700,86,0.36735
ENSG00000150787,PTS,77,-0.1775,95,0.20444,75,-0.2237,104,0.39053,71,-0.3155,44,-1.0358
ENSG00000250303,LINC02762,62,1.46698,32,0.41719,24,-0.1682,15,-0.9753,20,-0.3886,14,-0.9652
ENSG00000149294,NCAM1,405,0.17848,386,0.12739,537,0.64434,268,-0.5886,326,-0.1711,399,0.15154
ENSG00000109906,ZBTB16,51,0.07144,43,-0.2539,30,-0.7310,60,0.43637,43,-0.1807,54,0.18266
ENSG00000076043,REXO2,40,0.35439,37,0.31355,13,-1.3606,24,-0.5395,16,-1.0725,68,1.24739
ENSG00000182985,CADM1,140,0.89169,70,-0.3094,105,0.41225,85,0.08093,62,-0.4358,45,-0.9195
ENSG00000109917,ZPR1,30,-0.2318,36,0.05298,27,-0.3952,41,0.29699,32,-0.1719,33,-0.1125
ENSG00000160584,SIK3,119,0.32011,80,-0.3936,178,1.00781,76,-0.4754,69,-0.5449,139,0.58887
ENSG00000168092,PAFAH1B2,189,0.27109,173,0.16630,171,0.11314,148,-0.1476,115,-0.5099,157,-0.0256
ENSG00000149577,SIDT2,46,0.55280,45,0.71714,27,-0.2587,16,-1.2434,31,-0.0678,37,0.18898
ENSG00000149591,TAGLN,10,-2.3242,6,-3.5017,1,-5.1282,1,-5.3716,16,-1.6993,443,6.26672
ENSG00000160613,PCSK7,30,0.28553,24,-0.0617,31,0.38078,16,-0.7797,22,-0.1764,44,0.92242
ENSG00000186318,BACE1,104,0.20709,83,-0.2047,106,0.22638,69,-0.5452,48,-1.0185,204,1.35402
ENSG00000177103,DSCAML1,24,0.30800,22,0.15469,34,0.85163,16,-0.4523,16,-0.3594,14,-0.5431
ENSG00000137726,FXYD6,857,0.38010,744,0.19593,551,-0.3292,746,0.20201,561,-0.3005,340,-1.0722
ENSG00000177098,SCN4B,22,-0.7226,37,0.13586,30,-0.2377,43,0.43397,25,-0.5043,32,-0.1444
ENSG00000149575,SCN2B,113,0.00593,122,0.16976,154,0.50763,126,0.23354,56,-1.0698,59,-1.0005
ENSG00000110344,UBE4A,53,-0.3826,85,0.47058,80,0.25845,63,-0.1436,36,-0.9675,67,-0.0276
ENSG00000167283,ATP5MG,576,-0.0085,612,0.11588,549,-0.0831,602,0.08349,558,-0.0565,461,-0.3605
ENSG00000118058,KMT2A,39,-0.4043,58,0.27348,70,0.53422,43,-0.3225,39,-0.3993,56,0.15011
ENSG00000149582,TMEM25,90,0.34814,94,0.55687,54,-0.4829,72,-0.0139,41,-0.8810,44,-0.7770
ENSG00000118096,IFT46,59,0.82985,34,-0.1065,44,0.34670,35,-0.0252,21,-0.8236,25,-0.5370
ENSG00000095139,ARCN1,71,0.33869,72,0.49935,37,-0.6642,54,-0.1402,34,-0.8030,54,-0.0961
ENSG00000019144,PHLDB1,14,-2.0258,20,-1.7640,46,-0.2635,31,-1.0758,69,0.36259,266,3.07015
ENSG00000110367,DDX6,76,-0.5048,94,-0.2020,189,0.99537,102,-0.0408,92,-0.1906,96,-0.1364
ENSG00000278376,AP004609.3,10,-0.9286,11,-1.0799,37,1.04816,17,-0.2505,24,0.33777,39,1.18322
ENSG00000186166,CCDC84,29,0.80023,19,0.15480,14,-0.3511,10,-1.0361,16,-0.1505,30,0.89146
ENSG00000118181,RPS25,568,-0.6334,601,-0.6701,755,-0.1894,769,-0.2021,1231,0.60652,1838,1.31069
ENSG00000196655,TRAPPC4,43,-0.3127,62,0.33149,41,-0.3791,55,0.07184,46,-0.2233,48,-0.1439
ENSG00000149428,HYOU1,67,0.04079,82,0.46584,57,-0.2208,66,0.00841,45,-0.5776,45,-0.6058
ENSG00000160695,VPS11,50,0.13486,55,0.37320,30,-0.6572,45,-0.0468,37,-0.3338,43,-0.0946
ENSG00000188486,H2AFX,21,-0.6758,36,0.24526,28,-0.2035,22,-0.7057,52,0.76735,46,0.58633
ENSG00000172375,C2CD2L,82,-0.1000,122,0.74190,87,-0.0154,85,-0.0502,52,-0.7966,32,-1.5448
ENSG00000172350,ABCG4,8,-1.4132,30,0.95486,19,-0.0209,19,-0.0940,17,-0.2491,7,-1.5941
ENSG00000110395,CBL,19,-0.2780,21,-0.2136,33,0.56039,26,0.28146,15,-0.6226,22,-0.0714
ENSG00000173456,RNF26,45,0.57440,36,0.25544,36,0.21632,27,-0.2809,24,-0.4058,21,-0.6265
ENSG00000036672,USP2,34,0.07641,40,0.46671,34,0.10235,31,-0.0979,20,-0.7549,22,-0.5867
ENSG00000154096,THY1,1807,0.52548,1495,0.28009,2290,0.92953,1111,-0.3292,770,-0.8308,419,-1.7476
ENSG00000110400,NECTIN1,45,-0.4615,69,0.28146,45,-0.4687,61,0.02700,30,-1.0771,94,0.71826
ENSG00000184232,OAF,2,-3.6157,9,-2.1562,21,-0.6260,45,0.80517,86,1.75846,42,0.48676
ENSG00000196914,ARHGEF12,150,0.65181,84,-0.3480,130,0.41352,111,0.21208,67,-0.6330,72,-0.5187
ENSG00000109929,SC5D,102,-0.0734,137,0.53046,83,-0.4051,113,0.10609,84,-0.3831,54,-1.0611
ENSG00000137642,SORL1,100,-1.4374,398,1.02765,183,-0.5283,213,-0.3638,184,-0.5168,258,0.01368
ENSG00000255248,MIR100HG,55,-0.4278,55,-0.5298,65,-0.1811,103,0.76611,56,-0.4123,78,0.10758
ENSG00000109971,HSPA8,1083,0.12868,1216,0.42204,828,-0.2997,1079,0.15865,628,-0.7288,577,-0.8593
ENSG00000023171,GRAMD1B,83,-0.0239,104,0.44334,86,0.02376,76,-0.2039,79,-0.1102,57,-0.6230
ENSG00000166257,SCN3B,544,0.31869,461,0.06582,893,1.16854,410,-0.1719,289,-0.6825,127,-1.9245
ENSG00000110002,VWA5A,18,-0.6959,45,1.00095,49,0.86452,14,-1.3057,25,-0.2569,21,-0.4961
ENSG00000154144,TBRG1,64,0.31839,63,0.39438,96,1.01310,39,-0.5894,26,-1.0774,33,-0.7222
ENSG00000110013,SIAE,26,-0.3494,38,0.36620,17,-0.9803,26,-0.3923,28,-0.2440,58,0.96967
ENSG00000064199,SPA17,34,0.62982,23,0.00657,24,0.07917,26,0.27956,15,-0.6761,9,-1.4123
ENSG00000154146,NRGN,1833,0.34042,1456,-0.0412,3450,1.44381,1254,-0.3375,834,-0.9009,610,-1.3740
ENSG00000154134,ROBO3,7,-1.8356,33,0.69381,9,-1.5256,15,-0.8756,31,0.41639,49,1.21241
ENSG00000165478,HEPACAM,34,-1.4231,29,-1.9449,54,-0.7538,84,-0.0849,219,1.58875,228,1.66062
ENSG00000165495,PKNOX2,8,-1.5363,25,0.25086,9,-1.3103,34,0.98469,17,-0.3927,10,-1.2188
ENSG00000149557,FEZ1,210,-0.4178,226,-0.3831,248,-0.1561,211,-0.5056,337,0.33774,631,1.42846
ENSG00000149547,EI24,139,0.44854,105,-0.0022,128,0.31813,100,-0.1104,64,-0.7754,107,0.02942
ENSG00000134910,STT3A,6,-1.6570,27,0.70588,10,-1.0489,13,-0.7634,25,0.43839,33,0.89387
ENSG00000109832,DDX25,56,0.74143,37,0.09281,41,0.24994,37,0.08347,23,-0.6899,13,-1.5637
ENSG00000182934,SRPRA,32,-0.0645,37,0.23360,25,-0.4397,39,0.37360,26,-0.3479,18,-0.9089
ENSG00000110074,FOXRED1,43,-0.1603,57,0.40529,51,0.10889,49,0.06461,30,-0.6861,31,-0.6434
ENSG00000149571,KIRREL3,59,0.66577,51,0.54318,6,-2.6434,47,0.37074,19,-1.0943,16,-1.3338
ENSG00000134909,ARHGAP32,94,0.77950,64,0.20553,45,-0.4021,67,0.29817,37,-0.6871,12,-2.3137
ENSG00000084234,APLP2,247,-0.6702,524,0.72286,202,-0.9777,422,0.22661,257,-0.6074,247,-0.6745
ENSG00000196323,ZBTB44,52,0.17030,36,-0.4813,98,1.25033,41,-0.2299,35,-0.4267,47,0.01487
ENSG00000134917,ADAMTS8,27,0.17661,28,0.31422,8,-1.5803,32,0.60268,15,-0.7394,11,-1.1289
ENSG00000255455,AP003486.1,26,0.37918,16,-0.3945,21,0.08081,28,0.72620,15,-0.4070,6,-1.8185
ENSG00000120451,SNX19,23,-0.5905,34,0.03144,41,0.34641,33,-0.0169,36,0.11248,33,-0.0303
ENSG00000182667,NTM,132,0.01512,81,-0.9208,258,1.13289,139,0.11760,107,-0.3252,157,0.29125
ENSG00000183715,OPCML,165,0.42749,145,0.29057,252,1.15629,99,-0.4767,79,-0.7350,37,-1.8676
ENSG00000080854,IGSF9B,8,-1.2862,15,-0.3307,19,0.07511,25,0.71169,9,-0.9813,24,0.45007
ENSG00000166086,JAM3,55,0.14085,31,-0.8963,47,-0.0951,16,-1.9851,40,-0.3646,218,2.77724
ENSG00000151502,VPS26B,85,-0.4639,149,0.58187,105,-0.1369,117,0.05727,91,-0.3514,62,-0.9506
ENSG00000151500,THYN1,72,-0.1446,84,0.12883,54,-0.5987,94,0.35684,66,-0.2797,66,-0.2952
ENSG00000151498,ACAD8,38,0.61267,36,0.65565,17,-0.7158,17,-0.7736,20,-0.4387,30,0.18536
ENSG00000109956,B3GAT1,157,-0.2637,155,-0.3625,272,0.62838,179,-0.0770,245,0.45561,181,-0.0393
ENSG00000120645,IQSEC3,43,-0.5246,41,-0.7074,87,0.60982,78,0.60111,80,0.46588,29,-1.1270
ENSG00000060237,WNK1,98,-0.2704,87,-0.5641,123,0.08520,86,-0.5936,124,0.09947,301,1.64525
ENSG00000082805,ERC1,42,0.16785,44,0.29523,34,-0.1671,36,-0.1359,44,0.23217,22,-0.8435
ENSG00000006831,ADIPOR2,26,-0.4605,34,-0.0313,30,-0.2273,17,-1.2632,35,0.01023,102,1.88518
ENSG00000166159,LRTM2,52,0.96178,41,0.73995,48,0.81033,17,-1.0061,14,-1.0595,4,-2.8300
ENSG00000151067,CACNA1C,26,-0.2418,41,0.62220,26,-0.2937,32,0.09265,15,-1.0652,21,-0.5741
