"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"39",9,"enrichment","Inhib.Pvalb","SRRM4",16.2666925524551,1.84761112334542e-32,1.61093213844487e-29,11152,1.35720706123286,"ENSG00000139767"
"40",10,"enrichment","Inhib.Pvalb","ETV6",16.0476747817339,5.76799269325496e-32,4.57192075386273e-29,10493,1.91853738618465,"ENSG00000139083"
"41",1,"enrichment","Inhib.Sst","KCNJ5",19.0699531455287,1.44795866481723e-38,2.29540938155299e-35,10340,4.26559362224573,"ENSG00000120457"
"42",2,"enrichment","Inhib.Sst","IQSEC1",18.1401931388825,1.37349330625077e-36,1.71078401960007e-33,2968,1.22358222305821,"ENSG00000144711"
"43",3,"enrichment","Inhib.Sst","ITFG1",16.9492750434265,5.4844215454735e-34,4.5541591861889e-31,13238,1.04099617832831,"ENSG00000129636"
"44",4,"enrichment","Inhib.Sst","BCL11A",15.7376521133398,2.90271471429331e-31,1.9468284303018e-28,1953,1.71525143912525,"ENSG00000119866"
"45",5,"enrichment","Inhib.Sst","FAM89A",15.6183217584609,5.43374049624527e-31,3.50939136198241e-28,1518,3.10718269176237,"ENSG00000182118"
"46",6,"enrichment","Inhib.Sst","PALM2AKAP2",15.3731947200054,1.97987146352448e-30,1.1905171924462e-27,8462,1.04710847762053,"ENSG00000157654"
"47",7,"enrichment","Inhib.Sst","EPB41L2",15.1649725211541,5.96915689322943e-30,3.25281743450421e-27,6264,2.04815200561332,"ENSG00000079819"
"48",8,"enrichment","Inhib.Sst","PAN3",15.1008554815076,8.39284840165261e-30,4.43498455842479e-27,11344,0.749727922077939,"ENSG00000152520"
"49",9,"enrichment","Inhib.Sst","SDR16C5",14.8220177617133,3.71327392634136e-29,1.75005596560921e-26,7613,2.45304390156067,"ENSG00000170786"
"50",10,"enrichment","Inhib.Sst","LINC02133",14.7826845930499,4.58298439539548e-29,2.10310741807648e-26,13241,5.12196392572851,"ENSG00000261231"
"51",1,"enrichment","Inhib.Vip","CHRNA2",44.5463250084701,8.15272058656352e-78,1.42167141588495e-73,7482,5.24599830247299,"ENSG00000120903"
"52",2,"enrichment","Inhib.Vip","SLC6A2",39.909104991099,2.59114548331231e-72,2.2592197469e-68,13272,3.44432236643283,"ENSG00000103546"
"53",3,"enrichment","Inhib.Vip","ENSG00000226939",36.1210478722335,2.14602205008334e-67,1.24741108364511e-63,2370,5.31284752388769,"ENSG00000226939"
"54",4,"enrichment","Inhib.Vip","ENSG00000286778",31.1258093114495,3.25228646255318e-60,1.41783428335006e-56,2369,7.72148331127309,"ENSG00000286778"
"55",5,"enrichment","Inhib.Vip","VIP",30.6285146358409,1.8880814935335e-59,6.58487301684744e-56,6379,7.82888145474099,"ENSG00000146469"
"56",6,"enrichment","Inhib.Vip","TDO2",29.4536651662569,1.31545855028316e-57,3.82316103330629e-54,4551,4.2726159894145,"ENSG00000151790"
"57",7,"enrichment","Inhib.Vip","ENSG00000237844",28.435900124299,5.76862216925304e-56,1.43704619124906e-52,2445,5.74208999665906,"ENSG00000237844"
"58",8,"enrichment","Inhib.Vip","NPR3",26.1466523833305,4.14671737029043e-52,9.03880718789055e-49,4767,5.31200657521034,"ENSG00000113389"
"59",9,"enrichment","Inhib.Vip","CBLN1",26.0993667669343,5.01017977190368e-52,9.70750165138403e-49,13249,3.69892098723541,"ENSG00000102924"
"60",10,"enrichment","Inhib.Vip","ENSG00000234083",26.0385774221868,6.39167259350129e-52,1.11457986685476e-48,16308,3.54523193998092,"ENSG00000234083"
