Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to7,Feature log2 fold change topic 3to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000167468,GPX4,146,-2.0970,848,0.65031,645,0.40740,416,-0.5150,534,-0.1160
ENSG00000118046,STK11,146,1.27717,81,0.24944,63,-0.2929,54,-0.3919,29,-1.3702
ENSG00000099625,CBARP,146,1.77515,4,-3.7579,50,-0.2336,10,-2.5237,75,0.54923
ENSG00000099624,ATP5F1D,146,-1.4413,334,-0.1661,443,0.66554,271,-0.4976,366,-0.0207
ENSG00000167470,MIDN,146,0.80903,253,1.84569,52,-1.4176,36,-1.3997,119,0.45582
ENSG00000099622,CIRBP,146,-1.7268,606,0.49962,400,-0.3457,580,0.42770,700,0.74909
ENSG00000228300,FAM174C,146,1.60950,59,0.00677,38,-1.1143,50,-0.2683,80,0.52278
ENSG00000160953,PWWP3A,146,1.06848,73,-0.1033,71,-0.2705,62,-0.3639,64,-0.3266
ENSG00000115286,NDUFS7,146,-0.7854,217,-0.1681,235,-0.0760,326,0.50157,302,0.37407
ENSG00000130005,GAMT,146,0.25753,46,-1.5506,121,-0.0925,188,0.68373,138,0.15536
ENSG00000071626,DAZAP1,146,1.43016,104,0.80500,45,-0.9482,53,-0.2995,48,-0.4572
ENSG00000115268,RPS15,146,-3.3618,2634,1.13576,990,-0.8750,2525,1.05863,1963,0.61418
ENSG00000115266,APC2,146,0.41473,16,-2.9147,123,0.26790,100,-0.2078,146,0.40958
ENSG00000119559,C19orf25,146,1.40203,57,-0.2068,59,-0.2921,34,-1.0248,53,-0.3216
ENSG00000071655,MBD3,146,0.76424,111,0.30006,83,-0.3337,124,0.47604,38,-1.3929
ENSG00000127540,UQCR11,146,-2.5225,681,-0.1884,890,0.54399,726,-0.0860,888,0.24206
ENSG00000079313,REXO1,146,2.06770,20,-1.2796,45,-0.1201,18,-1.4520,12,-2.0867
ENSG00000129911,KLF16,146,1.37418,54,-0.3219,64,-0.0846,17,-2.0775,56,-0.2591
ENSG00000129968,ABHD17A,146,-0.3515,222,0.32071,166,-0.2882,164,-0.1750,280,0.71463
ENSG00000227500,SCAMP4,146,1.94525,69,0.52939,24,-1.7736,35,-0.5631,79,0.77772
ENSG00000133275,CSNK1G2,146,1.40842,30,-1.2158,58,-0.3583,44,-0.5997,76,0.25620
ENSG00000133243,BTBD2,146,-0.1682,160,-0.0248,187,0.51077,49,-1.8350,170,0.07291
ENSG00000099875,MKNK2,146,1.98393,123,1.62255,23,-1.8367,23,-1.1737,35,-0.5337
ENSG00000065000,AP3D1,146,0.16209,68,-1.0309,157,0.61050,87,-0.6687,108,-0.3278
ENSG00000104886,PLEKHJ1,146,1.10075,93,0.31175,75,-0.0683,39,-1.0499,37,-1.1443
ENSG00000104904,OAZ1,146,-2.2381,682,0.12459,819,1.03965,403,-0.7125,361,-0.8818
ENSG00000130332,LSM7,146,0.16961,238,0.99837,116,-0.3868,77,-0.8475,146,0.16889
ENSG00000005206,SPPL2B,146,2.11003,9,-2.4561,31,-1.0533,10,-2.2770,94,1.22551
ENSG00000099800,TIMM13,146,-0.1866,247,0.67770,168,0.07426,113,-0.5889,132,-0.3474
ENSG00000099860,GADD45B,146,0.40429,551,3.19143,17,-3.7692,13,-3.2176,235,1.23789
ENSG00000176533,GNG7,146,0.76156,13,-2.9419,80,-0.4431,154,0.84933,122,0.45541
ENSG00000176490,DIRAS1,146,0.47670,19,-2.6414,153,1.45290,25,-2.2656,32,-1.8732
ENSG00000141873,SLC39A3,146,2.15441,22,-1.0768,44,-0.0957,18,-1.3830,0,-6.2146
ENSG00000104969,SGTA,146,0.37660,41,-1.6138,115,-0.0446,110,-0.0885,176,0.69229
ENSG00000172009,THOP1,146,1.43731,39,-0.7687,63,-0.0323,48,-0.4718,26,-1.3727
ENSG00000104964,TLE5,146,-2.0243,439,-0.3523,695,0.94157,473,-0.2333,388,-0.5443
ENSG00000088256,GNA11,146,0.76623,134,0.60776,82,-0.3766,57,-0.7680,88,-0.0798
ENSG00000125912,NCLN,146,1.84492,68,0.44593,45,-0.4456,11,-2.3261,19,-1.5219
ENSG00000161082,CELF5,146,-0.0041,47,-1.7607,212,1.69061,40,-2.0029,29,-2.4763
ENSG00000141905,NFIC,146,0.20864,196,0.70416,93,-0.9002,198,0.71482,155,0.29843
ENSG00000129932,DOHH,146,2.63490,23,-0.7050,20,-1.5008,53,0.60826,8,-2.2680
ENSG00000105325,FZR1,146,1.45933,25,-1.4150,58,-0.2649,30,-1.1317,77,0.32739
ENSG00000161091,MFSD12,146,1.14176,58,-0.4109,76,0.04907,24,-1.7233,66,-0.2110
ENSG00000186111,PIP5K1C,146,0.43216,115,0.03334,135,0.68398,32,-1.9433,43,-1.4686
ENSG00000183617,MRPL54,146,0.76219,140,0.68351,58,-1.2144,118,0.39256,140,0.67983
ENSG00000007264,MATK,146,1.22962,43,-0.7980,75,0.15196,29,-1.4105,51,-0.5245
ENSG00000105278,ZFR2,146,2.72241,0,-6.0101,31,-0.4425,12,-1.5859,8,-2.1753
ENSG00000167654,ATCAY,146,0.32370,0,-7.7529,177,1.82465,44,-1.5461,7,-4.0804
ENSG00000167657,DAPK3,146,1.41360,109,0.86914,44,-1.0323,34,-0.9838,73,0.19961
ENSG00000167658,EEF2,146,-2.1078,812,0.56331,548,-0.1673,691,0.29262,814,0.56840
ENSG00000178951,ZBTB7A,146,-0.1679,109,-0.6274,208,0.96701,140,-0.2384,28,-2.6429
ENSG00000126934,MAP2K2,146,-0.3963,169,-0.1649,188,0.00282,121,-0.6968,313,0.86384
ENSG00000089847,ANKRD24,146,3.02043,0,-5.8548,24,-0.7810,12,-1.5012,9,-1.9706
ENSG00000105255,FSD1,146,1.16986,15,-2.4058,89,0.71437,11,-2.7836,45,-0.7907
ENSG00000008382,MPND,146,1.95229,37,-0.4816,45,-0.2910,32,-0.6672,6,-3.1916
ENSG00000141985,SH3GL1,146,1.48131,114,1.01915,42,-1.0768,17,-1.9936,77,0.34038
ENSG00000167671,UBXN6,146,-0.2109,135,-0.3422,195,0.55616,85,-1.0478,162,-0.0439
ENSG00000167674,HDGFL2,146,1.72915,45,-0.3409,51,-0.2703,6,-3.2117,47,-0.2531
ENSG00000167680,SEMA6B,146,0.35529,44,-1.5085,159,1.26329,25,-2.3338,48,-1.3800
ENSG00000185361,TNFAIP8L1,146,1.93927,15,-1.7944,44,-0.3620,34,-0.6215,33,-0.6669
ENSG00000074842,MYDGF,146,1.03280,91,0.21134,64,-0.6135,74,-0.1196,84,0.08548
ENSG00000142002,DPP9,146,2.37314,41,-0.0173,26,-1.1946,8,-2.4924,45,0.15358
ENSG00000176840,MIR7-3HG,146,2.53604,0,-6.1154,35,-0.2770,16,-1.3647,8,-2.3557
ENSG00000141965,FEM1A,146,2.35091,19,-1.1611,32,-0.7396,42,0.01116,6,-2.7952
ENSG00000130254,SAFB2,146,1.58530,53,-0.1908,46,-0.7384,64,0.11765,43,-0.5084
ENSG00000160633,SAFB,146,1.41577,64,-0.0150,59,-0.3077,43,-0.6279,36,-0.9061
ENSG00000130255,RPL36,146,-3.3955,2762,1.18103,1163,-0.5246,2050,0.64892,1734,0.36454
ENSG00000174917,MICOS13,146,-0.8519,328,0.43889,266,0.18438,195,-0.4044,265,0.08687
ENSG00000167733,HSD11B1L,146,0.33665,19,-2.7610,152,0.94863,75,-0.7339,73,-0.7609
ENSG00000196365,LONP1,146,1.34718,93,0.54643,48,-0.8948,32,-1.1256,90,0.47640
ENSG00000174886,NDUFA11,146,-1.3824,496,0.54984,414,0.54576,238,-0.6413,254,-0.5356
ENSG00000031823,RANBP3,146,1.87287,25,-1.1329,39,-0.7765,33,-0.7021,64,0.36671
ENSG00000130382,MLLT1,146,0.80737,152,0.86986,78,-0.4512,46,-1.0403,81,-0.1754
ENSG00000125656,CLPP,146,1.29422,63,-0.1584,44,-1.1772,41,-0.8201,151,1.35720
ENSG00000125652,ALKBH7,146,0.31120,133,0.15388,102,-0.5063,119,-0.0218,181,0.67043
ENSG00000125651,GTF2F1,146,1.35873,96,0.60518,56,-0.4956,58,-0.2178,18,-1.9901
ENSG00000088247,KHSRP,146,1.37561,49,-0.4712,55,-0.5270,61,-0.1251,62,-0.0909
ENSG00000125648,SLC25A23,146,-0.4979,101,-1.0675,240,0.67124,123,-0.7642,231,0.23484
ENSG00000104833,TUBB4A,146,-1.7502,30,-4.0692,628,1.39857,472,0.06129,304,-0.6410
ENSG00000125730,C3,146,-0.5658,239,0.21758,108,-1.6309,622,1.98004,334,0.78693
ENSG00000125734,GPR108,146,2.32474,91,1.32909,20,-1.7448,37,-0.2154,2,-4.1312
ENSG00000171105,INSR,146,2.13686,16,-1.5540,38,-0.5403,36,-0.3592,22,-1.1472
ENSG00000198816,ZNF358,146,0.33652,127,0.09867,106,-0.3480,127,0.09713,142,0.28553
ENSG00000090674,MCOLN1,146,2.01538,18,-1.4978,43,-0.3473,27,-0.8785,27,-0.9030
ENSG00000032444,PNPLA6,146,0.75249,101,0.12688,101,0.28665,60,-0.7062,26,-1.9729
ENSG00000076826,CAMSAP3,146,2.58168,5,-2.9347,36,-0.1390,6,-2.8050,2,-4.2160
ENSG00000076924,XAB2,146,1.99102,81,0.86353,27,-1.5088,28,-0.8456,49,0.02065
ENSG00000229833,PET100,146,-0.5161,301,0.66137,204,0.02242,128,-0.7190,227,0.18714
ENSG00000181029,TRAPPC5,146,-0.6565,233,0.08007,259,0.56057,108,-1.1215,214,-0.0587
ENSG00000142459,EVI5L,146,1.37138,39,-0.8428,65,-0.0623,64,-0.0539,22,-1.6561
ENSG00000183248,PRR36,146,0.99673,0,-7.1844,108,1.16540,35,-1.2829,9,-3.1864
ENSG00000076984,MAP2K7,146,2.39214,50,0.32490,27,-1.0912,29,-0.5119,6,-2.7640
ENSG00000260001,TGFBR3L,146,0.90509,70,-0.3258,100,0.57152,17,-2.4007,35,-1.3595
ENSG00000178531,CTXN1,146,-1.5364,138,-1.6274,591,1.98523,230,-0.8530,82,-2.3977
ENSG00000104980,TIMM44,146,2.37287,38,-0.1304,26,-1.1610,7,-2.6749,47,0.21562
ENSG00000066044,ELAVL1,146,1.50308,63,0.01671,48,-0.7040,42,-0.6021,65,0.06826
ENSG00000090661,CERS4,146,1.72721,62,0.19188,33,-1.3309,77,0.54998,48,-0.2402
ENSG00000167775,CD320,146,1.45509,188,1.96099,28,-1.8979,10,-2.7037,84,0.46802
ENSG00000267855,NDUFA7,146,0.10008,167,0.32213,135,-0.0543,99,-0.5283,150,0.13527
ENSG00000233927,RPS28,146,-3.2665,3330,1.71408,880,-1.0015,1492,0.26216,2079,0.82812
ENSG00000167772,ANGPTL4,146,0.92199,225,1.73233,32,-2.2424,30,-1.6011,204,1.53957
ENSG00000185236,RAB11B,146,0.13772,153,0.20706,140,0.12299,76,-0.8981,138,0.03681
ENSG00000099785,MARCH2,146,1.50527,53,-0.2528,61,-0.0286,30,-1.1173,21,-1.6612
ENSG00000099783,HNRNPM,146,0.51842,118,0.16314,92,-0.4431,136,0.39758,101,-0.0918
ENSG00000133250,ZNF414,146,2.27981,28,-0.6395,38,-0.3768,20,-1.1762,1,-4.6100
ENSG00000198258,UBL5,146,-1.7668,635,0.53609,503,0.31033,234,-1.0601,608,0.46015
ENSG00000127445,PIN1,146,-1.3000,245,-0.5114,460,1.32096,180,-0.9855,164,-1.1242
ENSG00000105088,OLFM2,146,1.09547,0,-7.0074,94,0.77104,32,-1.3459,42,-0.9561
ENSG00000080573,COL5A3,146,2.42754,39,-0.0264,34,-0.5121,1,-4.5414,5,-2.9264
ENSG00000130813,SHFL,146,1.53196,29,-1.1343,46,-0.8021,27,-1.2335,117,1.11109
ENSG00000130811,EIF3G,146,0.25376,220,0.95624,102,-0.6021,136,0.13324,116,-0.1232
ENSG00000130816,DNMT1,146,2.31518,55,0.42730,28,-1.1089,18,-1.3372,22,-1.0071
ENSG00000105364,MRPL4,146,0.79386,147,0.80173,82,-0.3360,56,-0.7562,63,-0.5933
ENSG00000105376,ICAM5,146,1.36400,11,-2.7491,81,0.71751,6,-3.6033,33,-1.0910
ENSG00000267673,FDX2,146,0.70441,62,-0.6888,121,0.89870,22,-2.2137,28,-1.8803
ENSG00000105401,CDC37,146,0.36260,137,0.25002,134,0.47741,48,-1.3693,53,-1.2210
ENSG00000065989,PDE4A,146,1.69882,41,-0.4827,62,0.37922,4,-3.9309,0,-6.0054
ENSG00000079999,KEAP1,146,1.68221,30,-0.9589,46,-0.5835,45,-0.3757,56,-0.0071
ENSG00000130734,ATG4D,146,2.99507,8,-2.0385,23,-0.9201,11,-1.6253,10,-1.8023
ENSG00000129355,CDKN2D,146,-0.2614,73,-1.3290,244,1.54484,60,-1.6354,53,-1.7990
ENSG00000129353,SLC44A2,146,0.44408,252,1.41445,60,-1.5484,60,-0.9658,247,1.37783
ENSG00000267100,ILF3-DT,146,2.12594,0,-6.3679,37,-0.6268,41,-0.1886,41,-0.1813
ENSG00000129351,ILF3,146,0.64746,98,-0.0176,89,-0.3359,77,-0.4068,127,0.41233
ENSG00000213339,QTRT1,146,1.73394,65,0.25927,43,-0.7085,47,-0.2646,24,-1.2932
ENSG00000079805,DNM2,146,1.50143,103,0.85200,30,-1.7507,74,0.29024,84,0.50983
ENSG00000142453,CARM1,146,1.32746,74,0.13785,63,-0.2242,40,-0.8354,35,-1.0237
ENSG00000130733,YIPF2,146,2.16533,55,0.33149,35,-0.6888,12,-1.9381,14,-1.7230
ENSG00000127616,SMARCA4,146,0.93449,80,-0.0716,80,-0.1472,100,0.27930,29,-1.6262
ENSG00000105518,TMEM205,146,0.11264,193,0.57512,127,-0.2321,83,-0.7821,173,0.38865
ENSG00000105520,PLPPR2,146,0.13103,95,-0.5602,162,0.66550,61,-1.2384,105,-0.4022
ENSG00000130175,PRKCSH,146,0.33869,202,0.89282,77,-1.1612,193,0.81045,147,0.34230
ENSG00000196361,ELAVL3,146,-0.8156,47,-2.5060,312,0.93487,323,0.45233,135,-0.9411
ENSG00000130159,ECSIT,146,1.80536,0,-6.5703,57,0.23925,13,-2.1712,34,-0.6969
ENSG00000130165,ELOF1,146,1.79710,20,-1.5357,50,-0.2276,50,-0.0978,16,-1.7886
ENSG00000105583,WDR83OS,146,-0.0227,231,0.74115,123,-0.5570,141,-0.0799,204,0.52573
ENSG00000095059,DHPS,146,1.32881,59,-0.2286,61,-0.2966,28,-1.3616,69,0.03998
ENSG00000105576,TNPO2,146,0.24369,25,-2.4305,158,0.87228,114,-0.1619,59,-1.1872
ENSG00000123144,TRIR,146,-0.6627,421,1.08704,184,-0.5578,222,-0.0039,294,0.46255
ENSG00000198356,GET3,146,0.85209,127,0.60026,93,0.17388,36,-1.3665,20,-2.2694
ENSG00000171223,JUNB,146,0.20040,511,2.63957,34,-2.8303,40,-1.8009,295,1.43376
ENSG00000167815,PRDX2,146,-1.7374,327,-0.5112,587,1.06427,200,-1.2662,449,-0.0082
ENSG00000132026,RTBDN,146,2.97379,9,-1.9960,27,-0.4827,0,-7.2252,0,-6.7361
ENSG00000105613,MAST1,146,0.78582,27,-1.8673,122,1.18599,32,-1.6280,8,-3.5101
ENSG00000105612,DNASE2,146,1.94998,89,0.98068,19,-2.1337,44,-0.1831,70,0.55980
ENSG00000179115,FARSA,146,0.91312,10,-3.2285,100,0.58282,52,-0.7820,59,-0.5895
ENSG00000179218,CALR,146,-0.7908,680,1.86214,161,-1.0847,189,-0.3930,353,0.63367
ENSG00000179262,RAD23A,146,0.24313,168,0.47051,131,0.11730,63,-1.0912,105,-0.2936
ENSG00000179271,GADD45GIP1,146,-0.3352,183,0.02613,191,0.19427,121,-0.6365,218,0.30798
ENSG00000008441,NFIX,146,-0.2628,132,-0.4238,152,-0.3755,254,0.64778,258,0.67037
ENSG00000104907,TRMT1,146,1.77842,143,1.73108,32,-1.3456,37,-0.6049,0,-6.9970
ENSG00000160877,NACC1,146,1.38998,30,-1.2102,63,-0.1427,47,-0.5189,54,-0.3246
ENSG00000104915,STX10,146,2.34208,80,1.12047,22,-1.5607,28,-0.6091,9,-2.2839
ENSG00000160888,IER2,146,1.55683,194,2.14859,18,-2.5810,24,-1.4113,85,0.57340
ENSG00000141837,CACNA1A,146,1.18520,24,-1.7150,89,0.71621,33,-1.2386,12,-2.6772
ENSG00000104979,C19orf53,146,-0.4132,332,0.95039,190,0.00563,100,-0.9993,178,-0.1027
ENSG00000187556,NANOS3,146,2.16929,13,-1.9182,39,-0.3910,34,-0.4319,14,-1.7739
ENSG00000132024,CC2D1A,146,2.27729,30,-0.5311,38,-0.3732,13,-1.7889,6,-2.8500
ENSG00000141854,MISP3,146,2.73478,8,-2.2955,27,-0.7213,12,-1.6057,16,-1.2378
ENSG00000141858,SAMD1,146,1.53735,37,-0.7690,46,-0.7724,53,-0.2218,80,0.45253
ENSG00000072062,PRKACA,146,0.58522,76,-0.4736,117,0.45328,45,-1.2954,74,-0.5266
ENSG00000072071,ADGRL1,146,0.00756,16,-3.2769,217,1.94241,39,-1.9971,23,-2.8059
ENSG00000123143,PKN1,146,1.12323,113,0.66688,38,-1.6774,70,-0.1366,162,1.31566
ENSG00000123159,GIPC1,146,1.01344,83,0.04607,65,-0.6328,48,-0.8024,124,0.72254
ENSG00000132002,DNAJB1,146,1.08140,67,-0.2394,64,-0.5465,43,-0.9322,121,0.73716
ENSG00000099797,TECR,146,-0.7565,287,0.32090,216,-0.2825,260,0.15671,355,0.68080
ENSG00000099795,NDUFB7,146,-1.1566,449,0.63298,321,0.14960,285,-0.1198,277,-0.1638
ENSG00000105143,SLC1A6,146,3.05552,0,-5.8373,27,-0.4108,0,-5.7074,0,-6.6770
ENSG00000105135,ILVBL,146,1.65839,84,0.64042,32,-1.4407,30,-1.0105,93,0.81513
ENSG00000074181,NOTCH3,146,0.24315,958,5.40787,5,-5.5954,0,-9.1230,4,-4.8720
ENSG00000141867,BRD4,146,0.42822,123,0.14092,119,0.16963,102,-0.1608,50,-1.2493
ENSG00000011243,AKAP8L,146,1.30569,126,1.02537,50,-0.8509,50,-0.5078,44,-0.7106
ENSG00000011451,WIZ,146,2.05354,33,-0.5548,34,-0.8871,25,-0.9675,50,0.07823
ENSG00000167460,TPM4,146,0.13661,567,2.80744,56,-2.0523,73,-0.9525,146,0.12912
ENSG00000105058,FAM32A,146,1.06951,0,-7.1326,99,0.92570,31,-1.4449,30,-1.4506
ENSG00000072958,AP1M1,146,0.90711,76,-0.1800,84,-0.0455,34,-1.4417,92,0.11175
ENSG00000085872,CHERP,146,2.45903,0,-6.1606,34,-0.4498,11,-1.8721,28,-0.5227
ENSG00000127526,SLC35E1,146,2.06953,46,-0.0176,36,-0.7262,9,-2.4330,39,-0.2867
ENSG00000214046,SMIM7,146,1.29714,52,-0.4585,58,-0.5091,43,-0.7334,90,0.42966
ENSG00000072954,TMEM38A,146,1.85608,25,-1.1345,53,0.07747,24,-1.2133,6,-3.0705
ENSG00000127511,SIN3B,146,1.19809,27,-1.4969,88,0.70391,28,-1.4596,13,-2.5705
ENSG00000099331,MYO9B,146,2.13961,96,1.28975,14,-2.6142,95,1.25879,4,-3.4946
ENSG00000053501,USE1,146,1.40718,87,0.48322,56,-0.4512,45,-0.5794,28,-1.3261
ENSG00000099330,OCEL1,146,2.91354,0,-5.9085,20,-1.2854,10,-1.8005,42,0.37246
ENSG00000160113,NR2F6,146,1.89597,50,-0.0261,37,-0.8466,11,-2.3252,64,0.36611
ENSG00000105393,BABAM1,146,0.51656,43,-1.4088,125,0.55671,76,-0.5460,74,-0.5881
ENSG00000127220,ABHD8,146,0.84293,27,-1.8396,110,0.81075,32,-1.5706,44,-1.0768
ENSG00000130312,MRPL34,146,1.27917,55,-0.3779,64,-0.2694,39,-0.9075,68,-0.0472
ENSG00000130311,DDA1,146,0.85640,73,-0.2905,97,0.34606,31,-1.5967,55,-0.7471
ENSG00000130303,BST2,146,1.10701,254,2.21850,22,-2.7057,99,0.41719,80,0.07347
ENSG00000130304,SLC27A1,146,1.54302,22,-1.5669,37,-1.2754,104,0.90546,89,0.63193
ENSG00000130313,PGLS,146,1.46717,67,0.09644,39,-1.2340,38,-0.7723,120,1.08928
ENSG00000130309,COLGALT1,146,1.95646,146,1.95589,19,-2.1764,12,-2.1635,46,-0.1225
ENSG00000130477,UNC13A,146,0.41225,0,-7.6768,170,1.95979,27,-2.2041,0,-7.0677
ENSG00000130479,MAP1S,146,0.97889,109,0.46945,81,-0.0283,45,-0.9290,31,-1.4942
ENSG00000105640,RPL18A,146,-2.8058,2775,1.99071,574,-1.2559,1247,0.48905,1318,0.58284
ENSG00000007080,CCDC124,146,0.31093,119,-0.0214,123,0.04808,109,-0.1681,100,-0.2990
ENSG00000105642,KCNN1,146,1.16321,0,-7.0017,91,0.79578,37,-1.0641,26,-1.6093
ENSG00000105643,ARRDC2,146,2.21346,80,1.00825,22,-1.6525,44,0.00253,14,-1.7294
ENSG00000099308,MAST3,146,-0.6902,77,-1.6549,318,1.50818,132,-0.8458,90,-1.4275
ENSG00000105647,PIK3R2,146,0.99656,37,-1.2296,99,0.72899,39,-1.1331,15,-2.5153
ENSG00000105649,RAB3A,146,-1.5540,92,-2.2368,630,2.50452,104,-2.0695,100,-2.1186
ENSG00000130522,JUND,146,-1.4229,431,0.26842,401,0.31706,390,0.10413,320,-0.2153
ENSG00000130520,LSM4,146,-0.3090,117,-0.6634,222,0.85867,145,-0.3277,81,-1.2254
ENSG00000130511,SSBP4,146,-0.0464,182,0.30742,166,0.33239,72,-1.1522,126,-0.2800
ENSG00000105701,FKBP8,146,-1.1933,293,-0.1137,401,0.96386,210,-0.6401,173,-0.9388
ENSG00000105700,KXD1,146,1.15751,85,0.21257,62,-0.5146,57,-0.4244,69,-0.1135
ENSG00000221983,UBA52,146,-2.6082,1394,0.91463,669,-0.5641,1402,0.92483,1018,0.37257
ENSG00000006016,CRLF1,146,1.47370,58,-0.1286,22,-2.3511,2,-5.0238,250,2.64672
ENSG00000006015,REX1BD,146,-0.2034,229,0.52952,172,0.10963,91,-0.9498,171,0.04473
ENSG00000105696,TMEM59L,146,-2.4256,152,-2.3672,1150,2.70583,170,-2.2042,235,-1.7252
ENSG00000105662,CRTC1,146,1.06723,47,-0.7880,82,0.16280,38,-1.1091,61,-0.3924
ENSG00000005007,UPF1,146,1.64254,59,0.02863,44,-0.7588,41,-0.5283,53,-0.1447
ENSG00000223802,CERS1,146,1.10881,25,-1.7117,60,-0.6910,49,-0.6932,167,1.35882
ENSG00000105669,COPE,146,-0.2426,291,0.90449,153,-0.3259,99,-0.8524,231,0.50637
ENSG00000105671,DDX49,146,1.90201,133,1.70868,31,-1.2949,18,-1.5551,6,-3.2219
ENSG00000051128,HOMER3,146,1.99385,79,0.80849,12,-2.9892,52,0.12016,102,1.27619
ENSG00000064607,SUGP2,146,0.78525,8,-3.5351,110,0.67003,68,-0.4650,52,-0.8794
ENSG00000105676,ARMC6,146,2.32883,60,0.59796,31,-0.8294,10,-2.1062,5,-3.1385
ENSG00000254901,BORCS8,146,1.62587,52,-0.1837,56,-0.1062,4,-3.8123,40,-0.5965
ENSG00000064490,RFXANK,146,1.73995,81,0.63894,23,-2.0369,59,0.11825,94,0.90401
ENSG00000130287,NCAN,146,0.91186,14,-2.7166,92,0.27571,32,-1.4862,112,0.45306
ENSG00000187664,HAPLN4,146,2.74556,18,-0.9989,28,-0.6841,8,-2.2207,6,-2.5130
ENSG00000105705,SUGP1,146,2.51635,17,-1.2747,31,-0.6295,30,-0.4183,0,-6.4056
ENSG00000186010,NDUFA13,146,-2.1220,896,0.71597,587,0.01526,617,0.08953,663,0.20816
ENSG00000250067,YJEFN3,146,0.14768,67,-1.0683,173,1.03252,34,-2.0788,89,-0.6346
ENSG00000105726,ATP13A1,146,2.13906,89,1.14402,22,-1.7654,19,-1.3365,46,0.01980
ENSG00000167232,ZNF91,146,1.89538,22,-1.2783,46,-0.2911,46,-0.1663,12,-2.1168
ENSG00000261824,LINC00662,146,2.62209,0,-6.0661,34,-0.2675,12,-1.6641,5,-2.9535
ENSG00000169021,UQCRFS1,146,-0.4868,55,-1.9812,275,1.39712,126,-0.7164,89,-1.2568
ENSG00000187135,VSTM2B,146,2.06396,0,-6.4081,45,-0.1603,31,-0.6380,22,-1.1604
ENSG00000105171,POP4,146,1.98407,18,-1.5089,44,-0.2900,24,-1.0921,29,-0.8197
ENSG00000131943,C19orf12,146,1.49093,22,-1.6071,72,0.49345,27,-1.2954,8,-3.0884
ENSG00000105176,URI1,146,1.77680,10,-2.4858,44,-0.6078,49,-0.1528,61,0.21358
ENSG00000105185,PDCD5,146,0.14414,86,-0.6904,160,0.66628,50,-1.5154,120,-0.1699
ENSG00000130881,LRP3,146,1.89976,46,-0.1553,46,-0.3137,20,-1.4017,15,-1.8100
ENSG00000153879,CEBPG,146,2.47664,68,0.92440,23,-1.3180,20,-1.0045,1,-4.5303
ENSG00000124299,PEPD,146,1.16571,101,0.51783,53,-0.9213,58,-0.3753,96,0.42491
ENSG00000257103,LSM14A,146,1.64302,69,0.30501,32,-1.4822,69,0.30031,74,0.41610
ENSG00000105220,GPI,146,-1.5061,194,-1.0784,563,1.75303,164,-1.3309,161,-1.3598
ENSG00000126261,UBA2,146,0.75920,167,0.99396,71,-0.7397,66,-0.5347,99,0.10516
ENSG00000089335,ZNF302,146,2.47268,0,-5.7165,25,-1.2228,21,-0.9353,63,0.79163
ENSG00000089351,GRAMD1A,146,1.56955,118,1.16435,40,-1.0728,23,-1.4624,51,-0.2618
ENSG00000105711,SCN1B,146,1.32189,56,-0.3156,74,0.29158,21,-1.8124,19,-1.9407
ENSG00000153902,LGI4,146,0.69767,119,0.34151,68,-0.9650,70,-0.5150,195,1.20662
ENSG00000266964,FXYD1,146,-0.6877,306,0.50026,178,-0.6891,187,-0.3012,507,1.40685
ENSG00000221946,FXYD7,146,-0.6203,102,-1.1751,312,1.68368,104,-1.1468,35,-2.7462
ENSG00000105698,USF2,146,0.08817,180,0.42629,119,-0.4474,169,0.32640,156,0.19434
ENSG00000105697,HAMP,146,1.89130,150,1.94749,14,-2.7122,20,-1.4307,71,0.53561
ENSG00000105695,MAG,146,-0.2673,29,-2.7140,47,-2.7898,709,2.73636,436,1.63527
ENSG00000105677,TMEM147,146,0.85374,105,0.28909,77,-0.4144,59,-0.6333,99,0.18841
ENSG00000126254,RBM42,146,1.52277,104,0.88861,41,-1.0576,40,-0.6657,55,-0.1768
ENSG00000126267,COX6B1,146,-1.6134,397,-0.0734,505,0.73198,333,-0.3539,338,-0.3280
ENSG00000161265,U2AF1L4,146,2.56022,40,0.08613,19,-1.6697,11,-1.8581,49,0.41762
ENSG00000205155,PSENEN,146,1.53132,117,1.11373,47,-0.7517,30,-1.0802,22,-1.5931
ENSG00000004777,ARHGAP33,146,1.92844,11,-2.2503,51,0.07856,26,-1.0231,11,-2.2796
ENSG00000105290,APLP1,146,-1.4719,46,-3.1783,434,0.49337,425,0.19166,615,0.81919
ENSG00000126264,HCST,146,1.67201,159,1.83771,23,-2.0707,50,-0.1942,40,-0.5530
ENSG00000011600,TYROBP,146,0.07314,389,1.83479,61,-1.9577,239,0.90491,179,0.40829
ENSG00000126243,LRFN3,146,2.54520,0,-6.1091,32,-0.5526,9,-2.0796,30,-0.3819
ENSG00000205138,SDHAF1,146,2.03587,57,0.27827,35,-0.8515,24,-1.0479,27,-0.8889
ENSG00000239382,ALKBH6,146,2.31166,0,-6.2368,42,-0.0410,12,-1.8742,13,-1.8315
ENSG00000105270,CLIP3,146,-1.0958,41,-2.9847,428,1.73723,96,-1.7282,229,-0.4030
