Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000173264,GPR137,39,-0.4608,60,0.23484,55,0.08412,61,0.24394,54,0.09265,62,0.26909,30,-0.8728
ENSG00000182450,KCNK4,18,-0.6978,23,-0.3388,21,-0.4562,43,0.66735,34,0.39301,33,0.22941,17,-0.8414
ENSG00000173153,ESRRA,22,-0.5275,27,-0.1989,32,0.02919,18,-0.8819,36,0.33209,34,0.14994,38,0.34806
ENSG00000173113,TRMT112,139,0.07970,127,-0.0655,140,0.09436,157,0.27957,122,-0.1789,135,0.03725,127,-0.0596
ENSG00000126432,PRDX5,307,0.12828,276,-0.0486,367,0.42239,197,-0.5786,272,-0.0907,248,-0.2183,344,0.31704
ENSG00000162302,RPS6KA4,23,-0.7086,34,-0.1369,35,-0.0904,53,0.59593,43,0.33070,27,-0.4708,31,-0.2668
ENSG00000110076,NRXN2,183,-0.9686,263,-0.4030,270,-0.3636,403,0.28261,365,0.16173,529,0.74436,309,-0.1504
ENSG00000068831,RASGRP2,60,1.07936,15,-1.1405,22,-0.5964,9,-1.8373,38,0.42005,34,0.10264,31,-0.0449
ENSG00000068976,PYGM,69,1.65870,78,1.92796,12,-1.2499,26,-0.0688,5,-2.7633,5,-2.5310,36,0.48053
ENSG00000168066,SF1,120,0.13149,123,0.17775,106,-0.0695,115,0.06872,117,0.12688,80,-0.5057,99,-0.1815
ENSG00000168067,MAP4K2,27,-0.0023,22,-0.3174,23,-0.2338,44,0.80053,28,0.04571,26,-0.0818,19,-0.5841
ENSG00000133895,MEN1,25,-0.2081,32,0.16483,14,-1.1158,36,0.39203,32,0.24369,27,-0.0877,27,-0.0626
ENSG00000110047,EHD1,28,0.37198,46,1.20838,15,-0.5842,33,0.61811,19,-0.3861,16,-0.5147,8,-1.5281
ENSG00000110046,ATG2A,13,-0.7571,23,0.11992,17,-0.3746,38,0.96292,19,-0.2338,18,-0.2306,25,0.29640
ENSG00000068971,PPP2R5B,56,-0.4784,51,-0.6400,64,-0.2858,128,0.86532,77,0.02544,83,0.13751,73,-0.0642
ENSG00000213465,ARL2,167,-0.1255,156,-0.2390,179,-0.0125,270,0.66943,181,-0.0019,179,-0.0120,133,-0.4846
ENSG00000110025,SNX15,22,-0.3831,24,-0.2364,32,0.20120,51,0.97017,27,-0.1379,22,-0.4037,24,-0.2437
ENSG00000168061,SAC3D1,11,-0.8690,24,0.25939,25,0.32634,19,-0.0983,22,0.16701,12,-0.7792,25,0.36088
ENSG00000162300,ZFPL1,21,0.02820,29,0.55710,21,-0.0180,14,-0.6351,20,-0.0845,19,-0.1425,23,0.19358
ENSG00000149823,VPS51,102,0.29472,73,-0.2582,90,0.09274,102,0.28550,72,-0.3468,100,0.25074,85,-0.0026
ENSG00000149809,TM7SF2,111,-0.2476,147,0.21009,86,-0.6404,100,-0.4041,156,0.43398,120,-0.1125,129,-0.0004
ENSG00000149806,FAU,1105,0.63945,1007,0.47961,1117,0.65669,456,-0.7940,580,-0.5336,673,-0.1828,684,-0.1570
ENSG00000162298,SYVN1,41,0.42219,39,0.34043,15,-1.1873,38,0.26393,38,0.38167,19,-0.8082,22,-0.5983
ENSG00000149792,MRPL49,3,-2.8489,26,0.11704,23,-0.0633,18,-0.4320,33,0.75138,13,-0.9384,33,0.53865
ENSG00000014216,CAPN1,46,-0.2151,46,-0.1990,35,-0.6190,62,0.27163,64,0.44604,43,-0.3345,49,-0.1247
ENSG00000149798,CDC42EP2,24,1.14582,13,0.08739,14,0.20316,18,0.63022,12,-0.0457,3,-2.2020,2,-2.2613
ENSG00000133884,DPF2,30,-0.0573,37,0.27789,19,-0.7918,32,0.05657,35,0.25804,32,0.04991,25,-0.3378
ENSG00000245532,NEAT1,272,3.31295,80,0.65427,29,-0.9866,27,-1.0619,13,-2.4962,24,-1.2783,17,-1.7701
ENSG00000251562,MALAT1,2123,2.84540,615,0.34584,355,-0.5397,278,-0.9166,210,-1.6096,240,-1.1421,242,-1.1302
ENSG00000142186,SCYL1,79,-0.0543,69,-0.2782,56,-0.6061,62,-0.4313,90,0.22992,107,0.44877,90,0.16612
ENSG00000168056,LTBP3,166,1.21376,148,1.00288,38,-1.1954,58,-0.5452,67,-0.4044,43,-0.9976,82,0.00072
ENSG00000173465,ZNRD2,22,-0.4101,32,0.15555,43,0.65104,21,-0.4864,25,-0.2608,33,0.21055,33,0.19288
ENSG00000176973,FAM89B,75,0.42601,50,-0.2276,56,-0.0599,60,0.04441,63,0.16430,39,-0.6459,55,-0.0851
ENSG00000173442,EHBP1L1,67,0.36761,30,-0.9127,47,-0.2013,54,0.00134,54,0.02390,66,0.34027,56,0.06925
ENSG00000173327,MAP3K11,75,1.97951,26,0.04906,25,0.00971,24,-0.0739,16,-0.8873,14,-0.8752,13,-0.9495
ENSG00000197136,PCNX3,7,-1.6917,22,0.11769,15,-0.5070,23,0.15206,26,0.54289,20,-0.0771,21,0.02935
ENSG00000173039,RELA,64,1.63709,38,0.69259,13,-1.0194,19,-0.4204,21,-0.3430,11,-1.2160,17,-0.6311
ENSG00000172977,KAT5,24,0.21184,28,0.47011,19,-0.1150,25,0.26545,16,-0.5126,10,-1.0978,34,0.78431
ENSG00000172922,RNASEH2C,106,1.28242,51,0.03601,45,-0.1622,41,-0.3220,33,-0.8175,33,-0.6346,75,0.67467
ENSG00000172757,CFL1,857,-0.5385,966,-0.3503,1186,-0.0216,1401,0.25209,1282,0.14217,1369,0.21321,1191,-0.0147
ENSG00000172803,SNX32,33,-0.4700,31,-0.5815,23,-1.0540,46,0.05407,63,0.80796,30,-0.6036,51,0.20190
ENSG00000172732,MUS81,32,0.65468,27,0.39573,24,0.21101,9,-1.2498,24,0.22921,15,-0.5253,13,-0.7635
ENSG00000172638,EFEMP2,54,1.38652,48,1.18848,15,-0.7036,30,0.36284,9,-1.7519,31,0.44235,10,-1.3178
ENSG00000172500,FIBP,110,0.03614,97,-0.1673,108,0.01345,122,0.21034,114,0.14417,112,0.07115,73,-0.6065
ENSG00000175602,CCDC85B,334,-0.4367,378,-0.2412,640,0.62803,449,0.03649,411,-0.1421,507,0.23540,412,-0.1039
ENSG00000175573,C11orf68,91,0.04731,61,-0.5765,77,-0.2253,102,0.23839,105,0.38778,66,-0.4613,83,-0.0998
ENSG00000175550,DRAP1,114,-0.0910,149,0.34434,120,-0.0117,83,-0.6005,115,-0.1037,128,0.08545,149,0.34356
ENSG00000175467,SART1,50,0.91919,34,0.22870,15,-0.9807,17,-0.8395,36,0.48147,12,-1.3710,26,-0.1862
ENSG00000175376,EIF1AD,20,0.35118,24,0.66061,10,-0.7526,11,-0.4929,18,0.30619,10,-0.7004,13,-0.2793
ENSG00000175334,BANF1,117,0.27321,115,0.24445,110,0.16814,72,-0.4976,100,0.00844,71,-0.5234,108,0.13441
ENSG00000175229,GAL3ST3,14,-0.6321,16,-0.3964,19,-0.1551,34,0.79999,22,0.09921,23,0.14807,17,-0.3638
ENSG00000087365,SF3B2,86,-0.5025,121,0.03559,96,-0.3313,128,0.12536,127,0.15493,124,0.07802,129,0.13667
ENSG00000175115,PACS1,51,-0.1497,42,-0.4637,47,-0.2951,72,0.40300,60,0.13132,53,-0.0798,62,0.14893
ENSG00000174996,KLC2,71,-0.7303,74,-0.6757,92,-0.3232,149,0.45221,140,0.49267,126,0.17287,85,-0.4469
ENSG00000174903,RAB1B,139,0.19199,115,-0.1070,78,-0.7168,133,0.11835,146,0.38198,93,-0.4405,113,-0.1373
ENSG00000174871,CNIH2,163,-0.7483,220,-0.2772,285,0.14226,284,0.13334,284,0.18346,271,0.06020,277,0.09767
ENSG00000174851,YIF1A,38,0.25716,69,1.29872,23,-0.5136,26,-0.3509,24,-0.6042,15,-1.1831,48,0.66470
ENSG00000179292,TMEM151A,89,-0.7477,119,-0.3012,75,-1.0212,185,0.42107,181,0.52980,156,0.13828,125,-0.2176
ENSG00000174791,RIN1,27,0.14572,12,-1.0719,17,-0.5500,13,-0.9402,33,0.72411,24,-0.0237,27,0.13560
ENSG00000174744,BRMS1,22,0.28996,16,-0.1826,19,0.10121,14,-0.3619,17,-0.1160,19,0.12185,20,0.20461
ENSG00000174684,B4GAT1,265,-1.0045,379,-0.4498,368,-0.4942,630,0.37317,624,0.49948,406,-0.3423,600,0.29272
ENSG00000174547,MRPL11,25,0.31101,25,0.34077,25,0.34563,20,-0.0424,15,-0.6558,16,-0.3496,28,0.53721
ENSG00000174516,PELI3,17,-1.4545,20,-1.1871,51,0.25186,65,0.65010,54,0.47110,50,0.21487,29,-0.6300
ENSG00000254986,DPP3,23,0.87440,4,-1.6382,9,-0.5442,14,0.10165,14,0.15210,10,-0.4384,16,0.33422
ENSG00000174483,BBS1,49,0.56778,44,0.37088,25,-0.5313,39,0.18887,24,-0.7454,29,-0.2800,56,0.78438
ENSG00000174165,ZDHHC24,22,-1.1734,48,0.03513,33,-0.5622,57,0.33444,56,0.43058,33,-0.5330,58,0.35264
ENSG00000174080,CTSF,134,-0.3303,234,0.58298,129,-0.3852,191,0.24020,155,-0.1229,167,0.01771,161,-0.0331
ENSG00000173992,CCS,42,0.46861,38,0.29752,29,-0.1343,33,0.06744,32,0.03148,20,-0.7347,27,-0.2816
ENSG00000239306,RBM14,32,-0.3150,47,0.29677,25,-0.7176,35,-0.1837,42,0.12376,41,0.06592,49,0.35011
ENSG00000173933,RBM4,48,-0.6348,58,-0.3572,87,0.30785,63,-0.2222,77,0.13806,87,0.30421,76,0.08653
ENSG00000173914,RBM4B,15,0.07833,22,0.75340,16,0.24104,10,-0.5371,11,-0.4018,16,0.18163,13,-0.1281
ENSG00000173898,SPTBN2,129,-0.7995,179,-0.2858,207,-0.0584,181,-0.2754,239,0.24450,289,0.49170,227,0.09441
ENSG00000173599,PC,61,0.40360,78,0.82133,46,-0.0448,50,0.06295,32,-0.8136,45,-0.1017,55,0.22938
ENSG00000173621,LRFN4,48,-0.6130,48,-0.6036,51,-0.5295,74,0.07293,75,0.12821,125,0.95059,67,-0.0975
ENSG00000173227,SYT12,15,-1.9465,30,-0.9061,26,-1.1015,81,0.68697,66,0.49328,78,0.62643,52,-0.0363
ENSG00000173120,KDM2A,20,-0.8517,33,-0.0907,29,-0.3072,56,0.79271,36,0.05549,38,0.14577,30,-0.2187
ENSG00000173020,GRK2,135,-0.2879,141,-0.2100,157,-0.0437,199,0.34589,181,0.26037,157,-0.0404,118,-0.4958
ENSG00000172932,ANKRD13D,34,-0.6111,57,0.21220,60,0.29508,67,0.47223,44,-0.2737,54,0.10935,48,-0.0805
ENSG00000172613,RAD9A,11,0.02674,18,0.86809,8,-0.4404,7,-0.6906,13,0.46987,4,-1.5605,9,-0.2479
ENSG00000175482,POLD4,75,1.35359,40,0.24926,19,-0.8949,21,-0.7451,30,-0.2912,12,-1.6112,51,0.67925
ENSG00000172531,PPP1CA,94,-0.1540,78,-0.4528,100,-0.0685,106,0.03613,120,0.31915,73,-0.5474,124,0.28606
ENSG00000172508,CARNS1,87,1.44995,95,1.61428,43,0.21545,56,0.64382,12,-2.0316,19,-1.0329,4,-3.3646
ENSG00000175634,RPS6KB2,31,0.98426,20,0.27803,15,-0.1805,19,0.19999,17,0.03800,6,-1.4656,9,-0.9017
ENSG00000172725,CORO1B,47,1.20769,32,0.55162,11,-1.0912,15,-0.6606,16,-0.6849,23,0.01084,30,0.42070
ENSG00000172663,TMEM134,41,0.58384,49,0.88946,18,-0.7290,26,-0.1675,30,0.09388,18,-0.7453,17,-0.8094
ENSG00000110711,AIP,44,0.05672,57,0.47421,51,0.29604,51,0.29898,34,-0.4770,41,-0.0661,38,-0.1746
ENSG00000110697,PITPNM1,42,-0.2309,57,0.28638,75,0.74404,73,0.68700,36,-0.5872,47,-0.0485,31,-0.6606
ENSG00000167797,CDK2AP2,63,0.46905,65,0.50768,39,-0.3267,41,-0.2493,40,-0.3550,47,-0.0331,54,0.20436
ENSG00000084207,GSTP1,467,1.35060,301,0.55986,234,0.14491,148,-0.5918,139,-0.8529,191,-0.1869,172,-0.3569
ENSG00000167792,NDUFV1,162,-0.1752,167,-0.1208,173,-0.0663,150,-0.2919,186,0.06350,169,-0.1015,245,0.50210
ENSG00000110057,UNC93B1,23,0.90988,23,0.84993,11,-0.3870,5,-1.3747,10,-0.6405,18,0.44788,13,-0.1039
ENSG00000110717,NDUFS8,189,-0.0858,181,-0.1576,257,0.41723,130,-0.6834,197,-0.0277,216,0.12903,232,0.24830
ENSG00000110721,CHKA,25,-0.4396,51,0.73899,27,-0.3199,43,0.44248,26,-0.4368,31,-0.0752,38,0.26986
ENSG00000110066,KMT5B,37,0.26959,41,0.44077,31,-0.0086,38,0.30304,25,-0.4730,32,0.03141,29,-0.1420
ENSG00000171067,C11orf24,22,0.22388,24,0.34739,10,-0.9740,23,0.25658,14,-0.6940,35,0.97270,20,0.02103
ENSG00000110075,PPP6R3,63,0.90405,33,-0.1862,29,-0.3826,58,0.75197,33,-0.2573,24,-0.6758,27,-0.4745
ENSG00000110090,CPT1A,32,0.78420,39,1.13512,15,-0.4611,13,-0.5899,9,-1.5003,20,0.00397,33,0.86994
ENSG00000197345,MRPL21,37,-0.1237,32,-0.3332,56,0.54521,24,-0.8129,38,-0.1287,38,-0.0642,60,0.66621
ENSG00000132740,IGHMBP2,2,-3.0151,17,0.25376,6,-1.2245,10,-0.5878,18,0.43245,34,1.44538,9,-0.7175
ENSG00000110092,CCND1,76,2.22930,15,-0.6120,19,-0.2742,7,-1.6460,12,-1.1969,35,0.72209,14,-0.6712
ENSG00000149716,LTO1,15,0.56866,10,-0.0948,15,0.53960,13,0.38219,8,-0.5463,11,0.00333,7,-0.5516
ENSG00000168040,FADD,8,-0.9299,14,-0.0210,16,0.24607,13,-0.1134,16,0.31220,11,-0.4119,16,0.22091
ENSG00000131626,PPFIA1,34,0.62739,32,0.52966,21,-0.1186,31,0.46027,17,-0.6021,8,-1.5178,31,0.44838
ENSG00000085733,CTTN,71,-0.3197,93,0.12330,66,-0.4392,98,0.19912,93,0.15691,104,0.30795,68,-0.3861
ENSG00000162105,SHANK2,39,-1.1697,61,-0.4847,70,-0.2693,63,-0.4282,90,0.18972,93,0.19524,148,0.98220
ENSG00000172893,DHCR7,34,-0.5673,51,0.05020,20,-1.4139,69,0.54639,63,0.58136,44,-0.1735,36,-0.5100
ENSG00000254682,AP002387.2,16,0.45332,14,0.23083,20,0.86889,3,-1.7798,13,0.10830,7,-0.9003,10,-0.3034
ENSG00000137522,RNF121,43,-0.0220,29,-0.6453,32,-0.4979,39,-0.1886,40,-0.1916,76,0.92792,55,0.37659
ENSG00000137497,NUMA1,96,0.48749,95,0.47640,40,-0.9048,79,0.16571,68,-0.1016,71,-0.0144,57,-0.3521
ENSG00000184154,LRTOMT,11,-0.4071,21,0.61202,22,0.72133,15,0.04251,10,-0.7373,11,-0.3616,20,0.48775
ENSG00000149357,LAMTOR1,150,-0.0252,170,0.18595,168,0.16304,154,0.01885,126,-0.3822,189,0.36123,158,0.06041
ENSG00000110200,ANAPC15,46,0.00928,36,-0.3871,67,0.64744,47,0.03448,38,-0.3536,56,0.33822,43,-0.0751
ENSG00000165458,INPPL1,47,1.51107,34,0.94163,10,-1.0484,18,-0.1039,12,-0.9675,10,-1.0849,22,0.16955
ENSG00000162129,CLPB,26,-0.7820,41,-0.0431,35,-0.2926,60,0.57476,36,-0.3338,49,0.23896,62,0.62799
ENSG00000186642,PDE2A,169,-0.8892,180,-0.7986,249,-0.2901,248,-0.2936,389,0.62463,367,0.34390,301,0.01591
ENSG00000186635,ARAP1,14,-0.4144,39,1.29734,11,-0.8042,43,1.48575,11,-0.8939,9,-1.1075,14,-0.4045
ENSG00000214530,STARD10,20,-0.9248,33,-0.1483,39,0.12893,83,1.43982,28,-0.4973,50,0.52555,16,-1.2681
ENSG00000168010,ATG16L2,12,-0.5210,12,-0.5184,16,-0.1019,25,0.65453,14,-0.3451,11,-0.7102,34,1.15260
ENSG00000137478,FCHSD2,26,0.34482,28,0.43861,32,0.69769,33,0.72250,12,-1.0441,22,0.07357,13,-0.7953
ENSG00000110237,ARHGEF17,76,0.51019,58,0.06909,43,-0.4123,84,0.67741,56,0.02237,45,-0.3445,27,-1.1288
ENSG00000054965,FAM168A,78,-1.0373,168,0.18049,160,0.10153,171,0.20759,154,0.05074,156,0.05829,160,0.09466
ENSG00000021300,PLEKHB1,318,0.44361,497,1.23100,416,0.90674,205,-0.2726,123,-1.2992,206,-0.2661,178,-0.5002
ENSG00000175582,RAB6A,141,-1.1642,176,-0.8225,286,-0.0556,253,-0.2499,390,0.64692,224,-0.4416,414,0.55645
ENSG00000175581,MRPL48,31,0.05211,29,-0.0276,27,-0.1836,30,-0.0130,34,0.31202,25,-0.2957,25,-0.3159
ENSG00000181924,COA4,29,0.16961,46,0.94521,28,0.09520,20,-0.4248,22,-0.3824,20,-0.3802,27,0.05466
ENSG00000175575,PAAF1,26,-0.6236,41,0.05516,60,0.69565,40,0.01361,44,0.26924,22,-0.8799,32,-0.3380
ENSG00000168014,C2CD3,13,0.02663,8,-0.7482,5,-1.3458,20,0.76740,10,-0.4555,21,0.85627,17,0.42542
ENSG00000214517,PPME1,74,-0.8774,96,-0.4643,86,-0.6293,201,0.74813,166,0.59735,122,-0.0833,79,-0.7602
ENSG00000165434,PGM2L1,153,-1.0627,159,-1.0092,227,-0.4531,473,0.75054,368,0.45237,329,0.13697,273,-0.1607
ENSG00000166439,RNF169,14,-0.0026,15,0.17462,22,0.75566,9,-0.5839,9,-0.8522,22,0.77538,15,0.13989
ENSG00000118363,SPCS2,101,-0.4288,172,0.43376,150,0.20502,94,-0.5301,130,-0.0383,109,-0.3105,173,0.45126
ENSG00000162139,NEU3,25,0.81979,12,-0.3486,8,-1.0457,22,0.57181,16,0.07027,15,-0.0642,9,-0.8455
ENSG00000137491,SLCO2B1,121,2.47796,36,0.16979,26,-0.3379,14,-1.2985,10,-1.9970,32,-0.0336,31,-0.0502
ENSG00000261594,TPBGL,6,-0.9897,3,-1.9757,14,0.15210,18,0.60295,15,0.37135,11,-0.1606,15,0.32183
ENSG00000137486,ARRB1,91,-0.1034,107,0.16625,129,0.48179,232,1.53701,68,-0.7138,58,-0.8073,50,-1.0305
ENSG00000149273,RPS3,730,1.39167,427,0.43746,400,0.32500,241,-0.4889,242,-0.6180,226,-0.5922,203,-0.7586
ENSG00000149243,KLHL35,15,-0.6740,14,-0.7236,14,-0.7554,33,0.60890,34,1.00261,17,-0.4110,8,-1.5280
ENSG00000158555,GDPD5,10,-0.9548,14,-0.4385,12,-0.7008,51,1.78062,11,-1.0026,39,1.28064,8,-1.2337
ENSG00000171533,MAP6,73,-0.7766,96,-0.3641,100,-0.2982,148,0.34563,138,0.30798,130,0.12427,121,0.01152
ENSG00000062282,DGAT2,7,-1.5354,13,-0.7319,18,-0.2407,33,0.77460,26,0.48419,25,0.31599,13,-0.7182
ENSG00000198382,UVRAG,19,-0.1296,18,-0.1728,13,-0.7342,16,-0.4350,25,0.38356,19,-0.1688,28,0.47788
ENSG00000137492,THAP12,21,-1.1661,39,-0.2680,43,-0.0954,31,-0.5834,46,0.02663,92,1.19978,46,-0.0026
ENSG00000179240,GVQW3,1,-2.9209,11,-0.0735,10,-0.1841,21,0.98114,13,0.18190,8,-0.5921,15,0.40574
ENSG00000255135,AP002360.1,7,-0.7602,20,0.96811,27,1.49963,9,-0.3860,7,-0.8651,7,-0.7397,10,-0.1491
ENSG00000078124,ACER3,35,0.47047,49,1.02865,28,0.08819,30,0.22512,21,-0.4711,21,-0.3873,12,-1.1856
ENSG00000149260,CAPN5,48,0.29213,28,-0.5544,36,-0.1545,30,-0.4240,46,0.30416,51,0.41153,28,-0.5558
ENSG00000149269,PAK1,124,-1.6207,164,-1.1991,294,-0.2936,184,-1.0205,503,0.85034,383,0.13105,522,0.65264
ENSG00000074201,CLNS1A,67,-0.2303,106,0.51270,87,0.19084,74,-0.0780,73,-0.1435,81,0.06408,66,-0.2611
ENSG00000048649,RSF1,90,0.42569,65,-0.1046,78,0.17871,70,0.01277,64,-0.1585,73,0.07916,56,-0.3356
ENSG00000087884,AAMDC,23,0.72996,20,0.54553,9,-0.7422,11,-0.4797,11,-0.5397,19,0.38825,17,0.20135
ENSG00000151366,NDUFC2,262,-0.3095,272,-0.2470,305,-0.0629,263,-0.3038,338,0.13699,332,0.07235,410,0.42077
ENSG00000159063,ALG8,8,-1.1401,17,-0.0950,16,-0.1122,17,-0.0739,19,0.17238,18,0.01182,26,0.60164
ENSG00000188997,KCTD21,17,0.04661,12,-0.4403,14,-0.2730,17,0.10775,15,-0.0907,13,-0.3717,27,0.82461
ENSG00000118369,USP35,5,-1.6259,7,-0.9592,6,-1.2380,30,1.31546,22,1.16019,8,-0.7655,2,-2.8675
ENSG00000149256,TENM4,18,-1.3030,30,-0.4841,26,-0.7212,47,0.21727,57,0.75418,54,0.44700,25,-0.7474
ENSG00000182103,FAM181B,54,0.63899,94,1.65044,20,-0.9655,32,-0.2471,16,-1.5246,25,-0.6335,59,0.78461
ENSG00000137509,PRCP,81,1.05353,85,1.14821,39,-0.1841,49,0.18339,25,-1.0576,21,-1.0998,41,-0.0938
ENSG00000137502,RAB30,30,-0.1781,47,0.55888,23,-0.5776,56,0.87029,36,0.13986,13,-1.4027,24,-0.4970
ENSG00000246067,RAB30-DT,17,0.65197,14,0.33853,15,0.43899,5,-1.0940,6,-1.1048,31,1.69293,2,-2.4294
ENSG00000165494,PCF11,61,1.49613,40,0.73554,23,-0.1627,20,-0.4322,22,-0.2961,10,-1.4120,11,-1.3235
ENSG00000137494,ANKRD42,18,-0.5951,12,-1.1840,20,-0.4118,37,0.52895,38,0.86866,27,0.02896,10,-1.4981
ENSG00000137500,CCDC90B,67,0.56685,42,-0.2135,39,-0.3283,40,-0.2562,48,0.02661,52,0.15933,43,-0.1503
ENSG00000150672,DLG2,89,-0.8472,113,-0.4821,184,0.29994,191,0.36438,153,-0.0017,186,0.31974,155,0.02593
ENSG00000171204,TMEM126B,53,-0.1280,70,0.30364,50,-0.2300,53,-0.1570,62,0.16132,53,-0.1381,55,-0.0770
ENSG00000171202,TMEM126A,51,-0.0274,47,-0.1680,52,0.01094,38,-0.4987,58,0.23673,26,-1.0857,80,0.72409
ENSG00000137504,CREBZF,40,0.54507,44,0.70529,13,-1.2244,34,0.26167,29,0.05257,15,-0.9500,24,-0.2843
ENSG00000137501,SYTL2,37,-0.9127,47,-0.5457,65,-0.0270,75,0.20474,94,0.85098,44,-0.6534,45,-0.6069
ENSG00000073921,PICALM,139,0.65495,91,-0.0535,56,-0.8256,124,0.45961,100,0.12690,82,-0.2107,55,-0.8502
ENSG00000074266,EED,33,0.84077,18,-0.1575,9,-1.1803,29,0.61619,20,-0.0172,14,-0.5120,16,-0.3036
ENSG00000149196,HIKESHI,63,-0.0820,55,-0.2968,60,-0.1642,72,0.13840,61,-0.1966,58,-0.2211,108,0.81358
ENSG00000151376,ME3,35,-0.2809,17,-1.3698,36,-0.2621,44,0.06056,48,0.30427,52,0.36013,50,0.26867
ENSG00000150687,PRSS23,62,1.99949,10,-1.0398,7,-1.5643,12,-0.7473,17,-0.3345,5,-2.1542,35,0.89234
ENSG00000166575,TMEM135,2,-3.2173,28,0.62070,12,-0.7114,21,0.15152,25,0.58985,10,-1.0671,26,0.46306
ENSG00000168959,GRM5,48,-1.5213,67,-1.0267,68,-0.9960,116,-0.1720,189,0.93058,125,-0.0535,170,0.45349
ENSG00000110172,CHORDC1,21,-0.4939,31,0.11334,31,0.12411,32,0.18105,37,0.56659,19,-0.6609,14,-1.0583
ENSG00000165323,FAT3,22,-0.7126,43,0.39310,31,-0.1684,33,-0.0453,34,0.00325,42,0.33613,34,-0.0183
ENSG00000180773,SLC36A4,29,-0.2751,14,-1.3101,28,-0.2937,22,-0.6618,43,0.55107,65,1.10034,18,-1.0101
ENSG00000166012,TAF1D,73,-0.4164,106,0.19497,132,0.55981,79,-0.2824,98,0.07177,84,-0.1833,82,-0.2227
ENSG00000182919,C11orf54,16,0.37834,18,0.57869,11,-0.1530,20,0.82739,11,-0.2671,8,-0.5654,5,-1.2817
ENSG00000042429,MED17,27,0.79120,20,0.25805,11,-0.6076,12,-0.5116,17,0.07900,11,-0.5780,17,0.02469
ENSG00000250519,AP002784.1,7,-1.2967,8,-1.0854,22,0.36953,12,-0.5355,21,0.42972,16,-0.1098,27,0.72533
ENSG00000123901,GPR83,8,-1.8768,11,-1.3809,6,-2.3091,40,0.63583,39,0.89651,37,0.50063,25,-0.1429
ENSG00000020922,MRE11,12,0.17479,13,0.33140,7,-0.4890,18,0.88078,12,0.33546,2,-2.0752,5,-1.0776
ENSG00000166025,AMOTL1,25,0.21621,22,0.00322,26,0.27342,59,1.71369,14,-0.8865,10,-1.1735,15,-0.6358
ENSG00000150316,CWC15,83,0.23568,74,0.04796,88,0.34196,56,-0.4014,76,0.13405,42,-0.8240,73,0.03883
ENSG00000263465,SRSF8,37,-0.9357,60,-0.1791,62,-0.1392,94,0.55764,73,0.17388,77,0.23026,56,-0.2789
ENSG00000149218,ENDOD1,102,1.38039,54,0.25231,28,-0.7758,52,0.19620,37,-0.4541,33,-0.5490,35,-0.4194
ENSG00000149212,SESN3,89,-0.9045,122,-0.4119,141,-0.1832,165,0.06836,194,0.45796,134,-0.2670,193,0.32281
ENSG00000166037,CEP57,23,0.14617,19,-0.1490,21,0.04288,17,-0.3238,23,0.24112,20,-0.0707,18,-0.2606
ENSG00000087053,MTMR2,14,-1.3395,16,-1.1959,34,-0.0078,41,0.31835,42,0.46730,32,-0.1009,44,0.41275
ENSG00000149231,CCDC82,34,0.04129,34,0.07124,41,0.36120,32,-0.0359,35,0.14170,21,-0.7086,28,-0.2291
ENSG00000149972,CNTN5,33,-1.2039,34,-1.1471,65,-0.1584,0,-6.6499,107,1.00062,61,-0.2515,128,0.98198
ENSG00000110318,CEP126,34,-0.3140,25,-0.7810,28,-0.6111,27,-0.6803,45,0.18452,39,-0.1271,86,1.23873
ENSG00000137693,YAP1,46,1.61670,49,1.75713,7,-1.3168,13,-0.4478,7,-1.6760,3,-2.7478,23,0.38782
ENSG00000110330,BIRC2,45,0.06547,46,0.13201,46,0.10673,33,-0.4249,40,-0.1251,39,-0.1429,56,0.42857
ENSG00000152558,TMEM123,107,1.86948,107,1.87184,22,-0.8161,18,-1.1041,14,-1.7873,8,-2.2867,34,-0.1726
ENSG00000137692,DCUN1D5,19,-0.7579,39,0.38132,18,-0.8069,23,-0.4787,42,0.71202,14,-1.1629,39,0.36928
ENSG00000187240,DYNC2H1,25,1.10141,13,-0.0257,5,-1.3819,13,0.06527,12,-0.0993,13,0.02028,10,-0.3914
ENSG00000152578,GRIA4,62,-1.3036,72,-1.0694,95,-0.6386,38,-2.0409,214,0.98886,248,0.93529,129,-0.1572
ENSG00000170903,MSANTD4,29,0.18536,22,-0.2484,20,-0.3696,22,-0.2746,22,-0.2970,46,0.95954,26,0.03711
ENSG00000182359,KBTBD3,7,-0.6056,14,0.40573,15,0.46970,10,-0.1267,12,0.25136,9,-0.2645,6,-0.8613
ENSG00000149313,AASDHPPT,58,-1.4690,72,-1.1434,129,-0.2474,166,0.15974,209,0.78664,149,-0.0183,152,0.02005
ENSG00000152402,GUCY1A2,10,-2.4677,36,-0.6468,51,-0.1061,49,-0.1631,75,0.76651,62,0.21766,55,0.02681
