Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000130714,POMT1,10,-1.7759,26,-0.4370,55,0.81525,32,-0.1084,31,-0.1285,39,0.34772
ENSG00000130717,UCK1,64,1.13141,31,-0.0948,36,0.13982,13,-1.3939,28,-0.3051,32,-0.0480
ENSG00000107263,RAPGEF1,71,0.50231,67,0.39337,70,0.47323,52,-0.0029,27,-1.1542,53,0.01731
ENSG00000196358,NTNG2,28,-0.3537,24,-0.5564,88,1.64064,60,0.92943,15,-1.3677,27,-0.5079
ENSG00000107290,SETX,70,0.60662,64,0.45104,34,-0.5469,80,0.81995,38,-0.4603,38,-0.4894
ENSG00000165699,TSC1,44,-0.0456,20,-1.2704,54,0.28143,67,0.66409,37,-0.3292,49,0.17129
ENSG00000160271,RALGDS,80,1.08150,21,-1.0583,43,0.00685,45,0.07954,18,-1.4314,52,0.47575
ENSG00000148296,SURF6,27,-0.1479,37,0.40515,17,-0.8437,17,-0.8064,27,-0.1579,37,0.53967
ENSG00000148303,RPL7A,787,0.40329,553,-0.1743,780,0.38661,731,0.27926,620,0.00932,486,-0.4873
ENSG00000148290,SURF1,97,0.63995,62,-0.1021,59,-0.1874,44,-0.6247,89,0.58259,51,-0.5157
ENSG00000148248,SURF4,53,-0.2262,20,-1.7162,77,0.37248,117,1.10657,41,-0.7049,67,0.20929
ENSG00000160326,SLC2A6,6,-2.4217,8,-1.9803,18,-0.7696,16,-0.9285,43,0.76668,43,0.93918
ENSG00000235106,BRD3OS,42,-0.3108,19,-1.4911,41,-0.3696,84,0.82798,60,0.30890,51,0.00858
ENSG00000169925,BRD3,82,1.53676,37,0.15754,35,0.04097,36,0.08790,22,-0.7228,23,-0.7213
ENSG00000186350,RXRA,53,0.38393,22,-1.0027,50,0.29894,28,-0.6128,33,-0.4326,53,0.51950
ENSG00000130558,OLFM1,177,-2.3230,373,-1.2119,448,-0.9315,1480,1.02783,735,-0.1761,1112,0.75696
ENSG00000122140,MRPS2,26,-0.4403,23,-0.6036,30,-0.2446,40,0.24292,35,0.02044,41,0.35869
ENSG00000107147,KCNT1,3,-3.1293,10,-1.6132,22,-0.4167,39,0.49772,26,-0.1555,44,1.03966
ENSG00000130559,CAMSAP1,6,-3.1043,39,-0.4365,65,0.37370,42,-0.3155,36,-0.6465,80,1.09305
ENSG00000130560,UBAC1,23,-0.9740,24,-0.9022,87,1.18708,62,0.60288,31,-0.5980,44,0.02755
ENSG00000148411,NACC2,119,1.52031,61,0.33059,108,1.34102,18,-1.5882,38,-0.4672,22,-1.5190
ENSG00000238227,TMEM250,27,-0.4199,16,-1.2056,55,0.70846,45,0.37343,41,0.25986,32,-0.2274
ENSG00000160360,GPSM1,25,-0.3451,23,-0.5242,62,1.15240,28,-0.2129,13,-1.4321,40,0.53387
ENSG00000165688,PMPCA,39,0.05775,21,-0.9492,47,0.35423,18,-1.1353,46,0.36374,42,0.19269
ENSG00000148396,SEC16A,42,-0.0635,28,-0.7331,50,0.19884,41,-0.1188,27,-0.8365,61,0.74888
ENSG00000172889,EGFL7,47,-0.6667,52,-0.4954,9,-3.1058,63,-0.2030,70,-0.0230,110,1.07978
ENSG00000165716,DIPK1B,11,-2.6612,20,-1.7886,47,-0.4827,65,0.01834,91,0.68633,84,0.63018
ENSG00000233016,SNHG7,54,0.83235,13,-1.4253,14,-1.2575,26,-0.3389,37,0.22235,38,0.31731
ENSG00000244187,TMEM141,9,-2.8417,52,-0.2932,34,-0.9296,48,-0.4154,115,1.27669,62,0.00406
ENSG00000196642,RABL6,83,-0.1371,94,0.06472,152,0.87169,66,-0.5072,94,0.06449,77,-0.3249
ENSG00000232434,AJM1,32,-0.2984,25,-0.6838,33,-0.2201,52,0.49095,47,0.40595,36,-0.1234
ENSG00000054148,PHPT1,297,0.64317,181,-0.1787,246,0.32275,265,0.44666,204,0.02284,140,-0.7311
ENSG00000107223,EDF1,349,0.09412,297,-0.1640,316,-0.0664,321,-0.0413,342,0.07247,332,0.01686
ENSG00000159069,FBXW5,77,-0.2017,64,-0.5031,53,-0.7792,92,0.08105,111,0.45142,93,0.14054
ENSG00000107317,PTGDS,3926,2.70775,1128,0.24778,1838,1.09275,387,-1.4297,375,-1.6047,234,-2.5132
ENSG00000148362,PAXX,86,0.57423,70,0.21841,70,0.23338,56,-0.1275,42,-0.6380,60,-0.0203
ENSG00000107331,ABCA2,438,2.02079,120,-0.2921,100,-0.5778,176,0.32552,46,-1.8986,124,-0.3131
ENSG00000107281,NPDC1,144,-1.0919,163,-0.9023,250,-0.2370,383,0.46199,237,-0.3623,397,0.75298
ENSG00000177239,MAN1B1,73,0.41464,28,-1.1068,64,0.17826,50,-0.2012,52,-0.1573,64,0.27165
ENSG00000176978,DPP7,157,0.55536,62,-0.9448,127,0.19708,115,0.03706,99,-0.2317,118,0.10137
ENSG00000176884,GRIN1,68,-2.3961,167,-1.0541,378,0.23371,332,0.02117,260,-0.4174,495,1.01774
ENSG00000176101,SSNA1,129,1.07637,39,-0.8933,56,-0.3174,71,0.07275,62,-0.1693,65,-0.0981
ENSG00000187713,TMEM203,17,-1.5580,21,-1.2569,22,-1.1993,43,-0.1418,54,0.22543,72,1.03339
ENSG00000212864,RNF208,40,-1.2080,36,-1.3573,66,-0.4299,113,0.45045,126,0.74494,90,0.09142
ENSG00000188229,TUBB4B,464,0.38014,118,-1.7501,160,-1.3002,248,-0.6310,363,-0.0275,533,0.89793
ENSG00000188986,NELFB,27,-1.1241,57,0.05459,77,0.54480,63,0.20825,49,-0.2130,58,0.12402
ENSG00000165802,NSMF,275,0.10251,355,0.52792,226,-0.2087,327,0.39093,230,-0.2053,226,-0.2782
ENSG00000182154,MRPL41,106,-0.7378,141,-0.2941,165,-0.0452,164,-0.0602,224,0.53507,168,-0.0225
ENSG00000148408,CACNA1B,5,-3.6495,20,-1.6716,55,-0.1063,135,1.44854,56,-0.0839,67,0.30372
ENSG00000015171,ZMYND11,94,-0.0273,101,0.08934,120,0.37656,136,0.59227,60,-0.8169,96,0.01483
ENSG00000151240,DIP2C,79,0.66211,24,-1.2477,38,-0.5196,74,0.54767,30,-0.9570,67,0.54545
ENSG00000107929,LARP4B,32,-0.5179,36,-0.3320,45,0.03685,23,-1.0300,54,0.38664,51,0.33092
ENSG00000107937,GTPBP4,29,-0.2758,24,-0.5901,26,-0.4509,38,0.13714,44,0.46651,36,0.05633
ENSG00000067064,IDI1,188,0.07715,112,-0.7320,94,-1.0089,121,-0.6155,218,0.38109,219,0.46540
ENSG00000047056,WDR37,16,-1.2157,25,-0.5683,21,-0.7956,52,0.64756,35,-0.0265,45,0.54146
ENSG00000067057,PFKP,92,-1.9314,116,-1.5777,207,-0.6966,236,-0.4954,356,0.18758,512,1.17057
ENSG00000107959,PITRM1,52,-0.1895,39,-0.6400,46,-0.4052,36,-0.7649,60,0.02471,79,0.69297
ENSG00000057608,GDI2,172,0.52600,99,-0.3711,64,-1.0406,56,-1.2486,143,0.24842,150,0.40706
ENSG00000134452,FBH1,37,0.21324,19,-0.8273,47,0.59781,43,0.45487,14,-1.4188,40,0.44935
ENSG00000134453,RBM17,106,1.41212,51,0.14114,42,-0.1828,11,-2.1423,47,-0.0020,40,-0.3588
ENSG00000170525,PFKFB3,77,0.81941,54,0.23064,87,1.05530,38,-0.3402,39,-0.3160,29,-0.9234
ENSG00000165629,ATP5F1C,90,-1.3492,152,-0.5490,130,-0.7880,172,-0.3511,259,0.36108,289,0.70652
ENSG00000048740,CELF2,92,-1.4254,111,-1.1413,243,0.08299,282,0.32736,256,0.19279,280,0.43444
ENSG00000065665,SEC61A2,35,-1.0676,32,-1.2159,51,-0.4886,44,-0.7177,66,-0.0782,110,1.15725
ENSG00000151465,CDC123,27,-1.3844,38,-0.9012,72,0.11359,104,0.73927,55,-0.3402,83,0.50871
ENSG00000183049,CAMK1D,72,-0.5258,50,-1.0818,203,1.19886,211,1.27070,59,-0.9430,85,-0.3604
ENSG00000123240,OPTN,115,-0.0657,83,-0.5875,158,0.44676,209,0.93774,88,-0.5505,113,-0.1239
ENSG00000086475,SEPHS1,54,0.94575,25,-0.3316,40,0.45086,28,-0.1198,28,-0.1473,24,-0.4982
ENSG00000065809,FAM107B,346,4.60198,74,0.63338,10,-2.4520,0,-7.6308,6,-3.3486,5,-3.7791
ENSG00000176244,ACBD7,56,0.33944,75,0.83701,131,1.88460,35,-0.4142,29,-0.8057,19,-1.6326
ENSG00000148468,FAM171A1,110,-0.7633,79,-1.2560,290,0.81623,152,-0.2583,203,0.24715,189,0.12861
ENSG00000148481,MINDY3,22,-0.5268,36,0.20785,42,0.48984,19,-0.8067,20,-0.8146,41,0.64185
ENSG00000026025,VIM,891,2.99304,72,-1.5600,633,2.13560,39,-2.4529,30,-3.0134,29,-3.2629
ENSG00000136738,STAM,51,0.04224,34,-0.5852,28,-0.8692,64,0.41182,51,0.03577,56,0.26847
ENSG00000165995,CACNB2,6,-2.8650,8,-2.5268,48,0.17774,86,1.19246,28,-0.7416,61,0.82603
ENSG00000120594,PLXDC2,116,1.42956,45,-0.1993,23,-1.2001,39,-0.4064,40,-0.4389,52,0.03067
ENSG00000078114,NEBL,260,1.21736,112,-0.2124,211,0.84005,87,-0.6115,90,-0.6228,101,-0.4907
ENSG00000148444,COMMD3,20,-0.7835,17,-1.0201,51,0.69499,11,-1.6569,47,0.69041,35,0.12112
ENSG00000168283,BMI1,82,0.93650,20,-1.3154,35,-0.4769,57,0.30469,36,-0.4617,53,0.23932
ENSG00000150867,PIP4K2A,457,3.37830,127,0.57531,57,-0.6981,14,-2.7901,33,-1.6575,28,-2.0841
ENSG00000148450,MSRB2,106,0.61132,59,-0.3493,57,-0.4101,65,-0.1872,100,0.58917,58,-0.4733
ENSG00000120549,KIAA1217,17,-1.4475,18,-1.3539,0,-8.1787,2,-4.0621,59,0.60569,78,1.57697
ENSG00000107863,ARHGAP21,423,1.51271,215,0.30260,124,-0.5771,124,-0.5753,114,-0.7860,164,-0.1769
ENSG00000151025,GPR158,10,-3.0131,40,-0.9585,28,-1.5072,21,-1.9129,128,1.09997,106,0.82812
ENSG00000136750,GAD2,46,-1.2390,138,0.48902,19,-2.5446,25,-2.1294,197,1.38524,100,-0.0588
ENSG00000136754,ABI1,102,0.21758,70,-0.3789,134,0.67243,63,-0.5620,71,-0.4175,98,0.20114
ENSG00000136758,YME1L1,108,0.38227,52,-0.7828,61,-0.5484,148,0.91999,92,0.13252,73,-0.3365
ENSG00000107897,ACBD5,76,0.80098,58,0.34502,61,0.41876,31,-0.6418,46,-0.0245,35,-0.6042
ENSG00000099246,RAB18,166,0.31779,75,-0.9409,174,0.39786,150,0.15181,120,-0.2326,142,0.07587
ENSG00000095787,WAC,104,0.07683,105,0.08137,132,0.46363,116,0.24572,75,-0.5061,96,-0.0668
ENSG00000148516,ZEB1,53,0.79362,46,0.54389,48,0.63181,3,-3.3421,33,0.02747,26,-0.4511
ENSG00000165322,ARHGAP12,61,0.79101,36,-0.0831,37,-0.0427,28,-0.4949,35,-0.1456,37,-0.0764
ENSG00000170759,KIF5B,509,2.42567,166,0.26973,169,0.30247,85,-0.7926,67,-1.2716,67,-1.3861
ENSG00000150093,ITGB1,173,3.13586,32,-0.1810,22,-0.7900,8,-2.2731,35,-0.0902,8,-2.6678
ENSG00000099250,NRP1,4,-3.0038,15,-1.2721,56,0.75989,45,0.39029,47,0.56700,34,-0.0703
ENSG00000108094,CUL2,29,-0.6395,28,-0.7109,20,-1.2479,38,-0.2543,37,-0.3045,69,1.12727
ENSG00000095794,CREM,85,0.86136,24,-1.1374,29,-0.8772,35,-0.5909,47,-0.1474,63,0.50919
ENSG00000108100,CCNY,81,-0.3178,60,-0.7932,66,-0.6251,75,-0.4315,122,0.40005,121,0.46293
ENSG00000175395,ZNF25,28,-1.7590,65,-0.5012,44,-1.0975,75,-0.2831,115,0.47989,121,0.71028
ENSG00000198915,RASGEF1A,4,-3.5942,20,-1.4695,55,0.10667,106,1.21823,57,0.18453,56,0.15441
ENSG00000169740,ZNF32,71,0.57800,16,-1.7316,50,-0.0056,70,0.54021,40,-0.4312,56,0.21411
ENSG00000265354,TIMM23,54,-0.0115,18,-1.7092,48,-0.2126,57,0.08643,59,0.15018,65,0.40052
ENSG00000266412,NCOA4,128,0.82641,64,-0.3291,55,-0.5453,37,-1.1813,53,-0.6913,105,0.69063
ENSG00000107643,MAPK8,18,-1.6418,32,-0.7936,42,-0.3654,38,-0.4995,50,-0.0762,81,1.06539
ENSG00000197444,OGDHL,67,-0.4017,37,-1.2947,39,-1.2382,33,-1.4479,103,0.34605,130,1.02620
ENSG00000099290,WASHC2A,42,0.10471,14,-1.5566,33,-0.2633,23,-0.8081,42,0.12929,52,0.66204
ENSG00000122873,CISD1,53,-2.1015,93,-1.2593,128,-0.7821,137,-0.6735,304,0.73276,289,0.76688
ENSG00000072401,UBE2D1,27,-0.3782,17,-1.0774,22,-0.6764,34,-0.0150,48,0.66067,37,0.18608
ENSG00000237949,LINC00844,867,4.30758,220,0.82156,57,-1.3376,16,-3.1743,14,-3.5991,9,-4.4094
ENSG00000165443,PHYHIPL,242,0.81289,100,-0.6347,80,-0.9690,121,-0.3304,169,0.23129,154,0.06767
ENSG00000108091,CCDC6,29,-1.8693,65,-0.6338,165,0.89398,115,0.28159,79,-0.3786,114,0.36555
ENSG00000151150,ANK3,253,0.58708,257,0.61422,147,-0.3011,89,-1.0808,157,-0.2289,180,0.02628
ENSG00000150347,ARID5B,54,0.61456,37,-0.0328,23,-0.7359,7,-2.4855,34,-0.1722,49,0.63193
ENSG00000138311,ZNF365,37,-1.0522,23,-1.7618,21,-1.8984,68,-0.1080,97,0.55528,104,0.85871
ENSG00000181915,ADO,48,0.45437,28,-0.4087,28,-0.3878,34,-0.0969,39,0.16969,36,-0.0044
ENSG00000171988,JMJD1C,95,1.28909,62,0.53911,46,0.06306,46,0.04832,30,-0.6891,31,-0.7285
ENSG00000198739,LRRTM3,20,-1.1282,33,-0.4099,34,-0.3258,10,-2.2206,57,0.58683,56,0.66870
ENSG00000108176,DNAJC12,34,-1.1247,26,-1.5230,86,0.33609,92,0.45692,50,-0.5866,97,0.77753
ENSG00000148634,HERC4,58,0.54418,29,-0.5536,53,0.38708,33,-0.3428,24,-0.9361,51,0.45824
ENSG00000096746,HNRNPH3,197,1.10072,80,-0.4136,132,0.40952,146,0.57906,79,-0.4832,72,-0.7159
ENSG00000204130,RUFY2,56,0.10755,62,0.29179,19,-1.5164,86,0.84063,49,-0.1229,49,-0.1141
ENSG00000122912,SLC25A16,15,-0.9366,18,-0.7357,5,-2.4824,37,0.44675,43,0.80329,31,0.22425
ENSG00000060339,CCAR1,105,1.25350,53,0.08206,36,-0.5567,88,0.92042,34,-0.6954,35,-0.7114
ENSG00000107625,DDX50,36,0.01299,44,0.33697,42,0.25221,31,-0.2041,28,-0.4567,38,0.11866
ENSG00000198954,KIF1BP,65,-0.0622,46,-0.6199,40,-0.8380,31,-1.2335,91,0.57199,82,0.43854
ENSG00000122958,VPS26A,73,0.24773,35,-0.9121,96,0.69417,82,0.44172,57,-0.1742,55,-0.2703
ENSG00000156515,HK1,75,-1.8857,91,-1.6044,223,-0.2282,460,0.98585,264,0.05012,313,0.44298
ENSG00000171224,FAM241B,25,-1.1320,17,-1.7035,38,-0.4913,138,1.73608,53,0.05572,47,-0.1918
ENSG00000079332,SAR1A,83,-0.1792,102,0.15009,66,-0.5415,104,0.17921,78,-0.3056,108,0.34208
ENSG00000180817,PPA1,203,-0.4272,122,-1.2097,252,-0.0823,246,-0.1208,245,-0.1474,359,0.71004
ENSG00000148730,EIF4EBP2,132,1.54324,38,-0.5735,93,0.90742,52,-0.0706,33,-0.8578,36,-0.8008
ENSG00000166228,PCBD1,66,0.57550,28,-0.7970,80,0.91636,24,-0.9922,33,-0.6232,51,0.22842
ENSG00000197746,PSAP,1556,0.09337,600,-1.3930,1769,0.30508,1520,0.05561,1148,-0.4433,1827,0.50174
ENSG00000107742,SPOCK2,106,-1.3857,138,-0.9939,384,0.65329,393,0.69040,232,-0.2106,285,0.20190
ENSG00000166295,ANAPC16,117,1.14451,43,-0.5089,58,-0.0458,50,-0.2906,62,0.05539,49,-0.4124
ENSG00000148719,DNAJB12,19,-0.9137,29,-0.3044,37,0.08410,41,0.24254,34,-0.0275,40,0.30043
ENSG00000107745,MICU1,40,-1.3232,52,-0.9152,91,-0.0414,177,1.08597,51,-1.0312,126,0.70814
ENSG00000182180,MRPS16,33,-0.6558,38,-0.4410,58,0.23902,29,-0.8813,52,0.04652,64,0.54752
ENSG00000138279,ANXA7,127,-0.0955,50,-1.5332,157,0.24979,99,-0.4977,151,0.21212,160,0.38169
ENSG00000107758,PPP3CB,112,-1.8584,120,-1.7469,278,-0.4724,422,0.19906,368,-0.0273,565,1.02125
ENSG00000176986,SEC24C,21,-0.7344,41,0.29405,31,-0.1489,59,0.90403,30,-0.2602,32,-0.1292
ENSG00000172586,CHCHD1,65,-0.3187,48,-0.8038,50,-0.7210,82,0.05466,116,0.74818,79,-0.0059
ENSG00000148660,CAMK2G,131,-0.3575,67,-1.3939,149,-0.1495,121,-0.4859,243,0.78487,173,0.12342
ENSG00000156110,ADK,46,0.70290,17,-0.9185,34,0.16826,11,-1.4719,25,-0.3731,39,0.54553
ENSG00000156671,SAMD8,88,0.76093,44,-0.3700,74,0.47409,73,0.43280,40,-0.5855,48,-0.3287
ENSG00000165637,VDAC2,117,-0.8299,87,-1.2761,135,-0.6051,125,-0.7292,225,0.23820,290,0.92557
ENSG00000156113,KCNMA1,57,-1.1857,92,-0.4389,173,0.59035,220,1.00719,75,-0.8334,133,0.20805
ENSG00000138326,RPS24,2010,1.20767,1693,0.89534,1332,0.47987,867,-0.2246,696,-0.6373,559,-1.1196
ENSG00000108175,ZMIZ1,130,0.72704,33,-1.4599,92,0.14361,68,-0.3322,79,-0.1067,92,0.19338
ENSG00000108179,PPIF,52,0.16629,31,-0.6384,35,-0.4822,44,-0.1143,52,0.17290,53,0.25303
ENSG00000165424,ZCCHC24,285,2.89167,118,1.00261,90,0.52849,31,-1.1777,17,-2.2005,10,-3.1075
ENSG00000122359,ANXA11,148,0.59163,45,-1.2785,105,0.03222,183,0.96607,33,-1.9034,128,0.48642
ENSG00000122378,PRXL2A,197,-0.0580,192,-0.0956,287,0.56495,179,-0.2091,183,-0.1944,205,0.00841
ENSG00000185737,NRG3,28,-0.4827,22,-0.8956,47,0.34569,63,0.82735,34,-0.2306,39,0.04630
ENSG00000165678,GHITM,169,-1.6700,230,-1.2083,313,-0.7336,443,-0.1883,584,0.30395,719,0.89239
ENSG00000148600,CDHR1,1,-5.0694,29,-0.6462,0,-7.1254,1,-4.9669,44,0.01635,92,2.17642
ENSG00000107771,CCSER2,104,0.21979,78,-0.2367,48,-1.0051,61,-0.6283,89,-0.0324,116,0.56523
ENSG00000173267,SNCG,65,-2.6953,128,-1.6944,482,0.37297,382,-0.0122,569,0.77715,422,0.20479
ENSG00000148671,ADIRF,579,2.25447,297,0.92236,430,1.62079,109,-0.7253,24,-3.1426,28,-3.0875
ENSG00000148672,GLUD1,151,-0.0599,173,0.15322,452,1.90840,128,-0.3250,89,-0.9828,110,-0.7070
ENSG00000138138,ATAD1,88,-0.2305,55,-0.9667,93,-0.1318,118,0.25328,89,-0.2418,127,0.51618
ENSG00000171862,PTEN,146,0.16776,81,-0.7625,180,0.51462,96,-0.5120,111,-0.3165,154,0.35177
ENSG00000107798,LIPA,160,2.27517,45,-0.0700,24,-1.0282,32,-0.6095,22,-1.2752,39,-0.3800
ENSG00000119917,IFIT3,122,1.68198,22,-1.1871,38,-0.3574,17,-1.5754,17,-1.7037,64,0.72162
ENSG00000185745,IFIT1,177,0.57812,57,-1.2222,78,-0.7425,99,-0.3655,42,-1.8092,210,1.33941
ENSG00000148688,RPP30,22,-0.5628,30,-0.0696,23,-0.4630,25,-0.3387,19,-0.8433,47,1.02940
ENSG00000180628,PCGF5,163,1.28665,63,-0.3287,78,0.01939,65,-0.2723,80,0.06540,55,-0.6677
ENSG00000165338,HECTD2,17,-1.0108,23,-0.5253,19,-0.8137,56,0.90340,27,-0.3110,41,0.52605
ENSG00000107854,TNKS2,51,-0.1896,35,-0.7773,90,0.76139,97,0.88749,44,-0.4499,51,-0.2388
ENSG00000107864,CPEB3,10,-2.4684,35,-0.6395,50,-0.0863,78,0.63482,53,0.01449,65,0.48555
ENSG00000198060,MARCH5,40,0.01647,31,-0.3622,44,0.19103,82,1.24770,27,-0.6797,35,-0.2638
ENSG00000138190,EXOC6,13,-1.7101,25,-0.8012,38,-0.1482,39,-0.1091,26,-0.8321,69,1.30563
ENSG00000138207,RBP4,11,-2.9324,27,-1.6829,98,0.28222,122,0.66278,57,-0.6321,122,0.96316
ENSG00000148690,FRA10AC1,100,0.92435,66,0.21902,41,-0.5391,35,-0.7788,63,0.14313,51,-0.2618
ENSG00000108231,LGI1,53,-0.6687,45,-0.8922,99,0.34492,85,0.09472,69,-0.2856,101,0.53049
ENSG00000095637,SORBS1,196,1.44662,95,0.16878,158,1.04796,93,0.13538,33,-1.5781,53,-0.9180
ENSG00000197430,OPALIN,679,4.44374,138,0.48098,25,-2.1634,27,-2.0092,11,-3.4317,11,-3.6939
ENSG00000077147,TM9SF3,116,-0.0165,116,-0.0084,131,0.17910,87,-0.4642,101,-0.2646,134,0.29551
ENSG00000187122,SLIT1,27,-3.1135,47,-2.2876,203,-0.0653,301,0.58279,198,-0.1269,311,0.93655
ENSG00000171314,PGAM1,237,-1.4337,202,-1.6725,335,-0.9101,564,-0.0917,717,0.35077,866,0.90552
ENSG00000155229,MMS19,28,-0.3141,15,-1.2245,46,0.47324,33,-0.0824,16,-1.3285,52,1.01309
ENSG00000171160,MORN4,31,-0.7959,26,-1.0630,51,-0.0018,82,0.78525,47,-0.1770,60,0.33300
ENSG00000155252,PI4K2A,14,-1.3240,14,-1.3186,39,0.20268,37,0.13044,30,-0.2540,48,0.79955
ENSG00000155256,ZFYVE27,25,-0.8228,11,-2.0338,34,-0.3089,57,0.51371,50,0.33979,50,0.38925
ENSG00000155265,GOLGA7B,18,-1.3928,23,-1.0844,43,-0.1070,50,0.14576,47,0.03953,62,0.68962
ENSG00000107521,HPS1,45,0.45754,16,-1.1509,35,0.02766,38,0.17126,30,-0.2355,38,0.22296
ENSG00000120053,GOT1,99,-1.7967,101,-1.7636,75,-2.2015,277,-0.2232,358,0.22237,532,1.32796
ENSG00000196072,BLOC1S2,63,-0.2390,32,-1.2784,27,-1.5109,66,-0.1754,106,0.73953,86,0.35817
ENSG00000099194,SCD,2772,3.41856,691,0.41372,386,-0.5285,133,-2.1471,140,-2.2177,194,-1.8721
ENSG00000166136,NDUFB8,275,-0.5474,305,-0.3846,288,-0.4725,391,0.01144,546,0.66990,380,-0.0427
ENSG00000055950,MRPL43,109,0.81379,43,-0.7076,95,0.57005,92,0.52157,53,-0.4160,53,-0.4812
ENSG00000107819,SFXN3,48,-0.3922,32,-1.0175,55,-0.1961,118,1.09575,50,-0.3812,68,0.20598
ENSG00000166167,BTRC,22,-1.8463,56,-0.4579,116,0.71543,73,-0.0606,60,-0.3978,97,0.57839
ENSG00000166171,DPCD,66,0.63080,27,-0.8067,27,-0.8173,25,-0.8880,49,0.16666,54,0.40787
ENSG00000107829,FBXW4,122,1.98311,39,-0.0577,49,0.30772,18,-1.2786,33,-0.3504,24,-1.0364
ENSG00000198408,OGA,145,-0.6564,180,-0.3183,275,0.36764,267,0.32065,165,-0.5118,260,0.38229
ENSG00000120049,KCNIP2,12,-2.2666,21,-1.5153,154,1.79798,143,1.63845,24,-1.4554,43,-0.5443
ENSG00000166197,NOLC1,10,-2.7688,35,-0.9298,75,0.25490,76,0.27860,60,-0.1012,86,0.70251
ENSG00000107862,GBF1,32,-0.7664,36,-0.6037,33,-0.7399,93,0.95928,57,0.12252,56,0.12678
ENSG00000059915,PSD,53,-2.7076,262,-0.2956,393,0.36485,343,0.13918,316,0.00715,384,0.45142
ENSG00000107872,FBXL15,27,-1.7144,76,-0.1300,59,-0.5246,93,0.21213,122,0.78011,80,-0.0530
ENSG00000107874,CUEDC2,67,-0.4287,64,-0.5022,62,-0.5383,104,0.28294,117,0.57138,85,-0.0567
ENSG00000138107,ACTR1A,47,-1.7003,81,-0.8832,77,-0.9697,173,0.30997,141,-0.0206,209,0.91672
ENSG00000171206,TRIM8,64,0.35431,43,-0.2807,92,0.97590,45,-0.2081,36,-0.6094,49,-0.1126
ENSG00000138175,ARL3,80,-0.5056,98,-0.1812,103,-0.0991,109,-0.0117,145,0.53795,102,-0.1424
ENSG00000166275,BORCS7,88,0.05881,38,-1.2438,77,-0.1587,136,0.79373,57,-0.6935,103,0.44933
ENSG00000076685,NT5C2,49,0.67699,22,-0.6117,36,0.16511,39,0.27391,19,-0.9271,37,0.25054
ENSG00000148798,INA,48,-2.4230,100,-1.3546,189,-0.3715,276,0.24535,311,0.51601,302,0.55447
ENSG00000173915,ATP5MD,491,-1.0107,763,-0.3251,551,-0.8335,765,-0.3202,1342,0.71428,1052,0.26399
ENSG00000107954,NEURL1,0,-7.0843,26,-1.3499,42,-0.6221,93,0.67235,70,0.23049,86,0.76896
ENSG00000107957,SH3PXD2A,74,0.67736,54,0.17127,44,-0.1795,92,1.06890,20,-1.4953,46,-0.1486
ENSG00000065613,SLK,82,0.93413,64,0.48528,28,-0.7942,46,-0.0414,30,-0.7872,48,0.04754
ENSG00000148834,GSTO1,110,-0.5094,120,-0.3665,45,-1.8561,203,0.48561,176,0.28753,177,0.35469
ENSG00000108039,XPNPEP1,25,-0.5312,17,-1.1037,30,-0.2118,40,0.21882,25,-0.5926,50,0.89448
ENSG00000148700,ADD3,528,2.47880,204,0.59909,314,1.36936,61,-1.3198,23,-2.9090,43,-2.1428
ENSG00000119950,MXI1,147,1.73756,69,0.37012,87,0.76210,43,-0.3977,33,-0.9094,29,-1.2560
ENSG00000108055,SMC3,86,1.73640,46,0.56720,30,-0.1383,7,-2.1895,27,-0.3485,23,-0.6806
ENSG00000150593,PDCD4,126,1.34924,27,-1.1585,79,0.50559,92,0.77023,37,-0.7874,41,-0.6871
ENSG00000214413,BBIP1,93,1.63838,26,-0.5426,33,-0.1581,36,-0.0301,24,-0.7461,31,-0.3235
ENSG00000108061,SHOC2,49,-0.2231,55,-0.0594,51,-0.1690,72,0.40188,44,-0.4638,65,0.31063
ENSG00000165813,CCDC186,75,1.33213,35,0.02804,26,-0.4172,25,-0.4789,22,-0.7714,35,0.01917
ENSG00000099204,ABLIM1,131,0.74389,47,-0.9202,228,1.78109,85,0.01230,64,-0.4884,46,-1.1558
ENSG00000151553,FAM160B1,13,-1.3098,15,-1.1613,32,0.03385,55,0.92924,24,-0.4997,41,0.56541
ENSG00000165832,TRUB1,35,-0.5845,16,-1.7735,24,-1.1869,58,0.17967,62,0.36193,69,0.67049
ENSG00000107518,ATRNL1,8,-3.5782,103,0.27210,63,-0.5246,112,0.40412,63,-0.5905,125,0.86798
ENSG00000151892,GFRA1,13,-2.5995,16,-2.3336,4,-4.2960,0,-7.3645,204,2.35345,81,0.13850
ENSG00000165868,HSPA12A,37,-2.7869,111,-1.1526,53,-2.2362,268,0.24265,276,0.33816,353,1.05165
ENSG00000187164,SHTN1,552,1.85182,281,0.59237,140,-0.5384,102,-1.0369,141,-0.5956,139,-0.7040
ENSG00000165650,PDZD8,52,0.26768,56,0.38332,33,-0.4476,41,-0.1187,47,0.11252,40,-0.1826
