"","top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
"427",27,"enrichment","Micro","ENSG00000287950",25.4111650650508,1.00723533792643e-68,7.81017742030658e-66,15243,7.99467546936384,"ENSG00000287950"
"428",28,"enrichment","Micro","FCGR3A",25.0987690468725,8.18186533299163e-68,6.11769759326832e-65,1418,7.09272532626942,"ENSG00000203747"
"429",29,"enrichment","Micro","LINC02057",25.0672564939797,1.01138070273532e-67,7.30147116981607e-65,5861,7.60500645059794,"ENSG00000249279"
"430",30,"enrichment","Micro","LINC00996",25.0612379097466,1.05318291275013e-67,7.34981248711224e-65,8720,7.84950863775166,"ENSG00000242258"
"431",31,"enrichment","Micro","PRDM11",25.0119030104551,1.46810793953366e-67,9.91493800712154e-65,11543,2.80148865996241,"ENSG00000019485"
"432",32,"enrichment","Micro","TMEM119",24.8142866019067,5.5707243662687e-67,3.6446464166313e-64,13208,6.6528908002299,"ENSG00000183160"
"433",33,"enrichment","Micro","LINC02917",24.5857570520102,2.6200378073347e-66,1.66221550104119e-63,4443,5.46712804710141,"ENSG00000239941"
"434",34,"enrichment","Micro","ENSG00000253474",24.5749781710718,2.81897938949661e-66,1.73582801466179e-63,9079,6.3630616675241,"ENSG00000253474"
"435",35,"enrichment","Micro","LINC00477",24.5560748956704,3.20514985936013e-66,1.91722907015896e-63,12589,4.31276307784258,"ENSG00000197503"
"436",36,"enrichment","Micro","ENSG00000286796",24.5160925714945,4.2057414327005e-66,2.44587229541716e-63,2313,4.2369083789678,"ENSG00000286796"
"437",37,"enrichment","Micro","ENSG00000283413",24.3749374763944,1.09927334016991e-65,6.22010449994519e-63,6503,4.46285619507828,"ENSG00000283413"
"438",38,"enrichment","Micro","TMIGD2",23.9667422727449,1.7939339693363e-64,9.88363199526967e-62,17827,5.14133121804319,"ENSG00000167664"
"439",39,"enrichment","Micro","SIGLEC8",23.8464582031068,4.10077078410296e-64,2.20137787528153e-61,18774,7.33761529851236,"ENSG00000105366"
"440",40,"enrichment","Micro","TMEM52B",23.8352860883942,4.42847953463946e-64,2.31786618843029e-61,12490,5.21897741261998,"ENSG00000165685"
"441",41,"enrichment","Micro","PKN2",23.8025651595475,5.54732151911632e-64,2.83265178839559e-61,851,1.44318892722638,"ENSG00000065243"
"442",42,"enrichment","Micro","ENSG00000240143",23.7326770038296,8.97895988761433e-64,4.47579771921652e-61,20738,3.43376152473759,"ENSG00000240143"
"443",43,"enrichment","Micro","LINC02712",23.6894604916028,1.20971628091525e-63,5.88991164121899e-61,12297,8.92178722070718,"ENSG00000273409"
"444",44,"enrichment","Micro","NCF1B",23.517755526713,3.96295739004719e-63,1.88564717995518e-60,8167,4.26960205901334,"ENSG00000290838"
"445",45,"enrichment","Micro","TNFRSF13C",23.444127280136,6.59902066801055e-63,3.07015770456598e-60,20104,6.49498844005524,"ENSG00000159958"
"446",46,"enrichment","Micro","SELPLG",23.315046197277,1.61594084632917e-62,7.19815692739308e-60,13209,6.91348567937919,"ENSG00000110876"
"447",47,"enrichment","Micro","ENSG00000287822",23.3027063909386,1.76057227443081e-62,7.67902940364238e-60,5475,5.93639392523879,"ENSG00000287822"
"448",48,"enrichment","Micro","CX3CR1",23.0401603698231,1.09557511306294e-61,4.68101236062975e-59,3733,8.56977519322247,"ENSG00000168329"
"449",49,"enrichment","Micro","RASAL3",22.8494132088824,4.15688484454254e-61,1.7064419824577e-58,18100,6.91717648231855,"ENSG00000105122"
"450",50,"enrichment","Micro","SERPINA1",22.791965890065,6.21664102079286e-61,2.5029153156023e-58,14459,5.00460871791124,"ENSG00000197249"
"451",51,"enrichment","Micro","ENSG00000232895",22.7184192671267,1.0413044491255e-60,4.11334904658329e-58,1055,6.22290503173354,"ENSG00000232895"
"452",52,"enrichment","Micro","P2RY13",22.5922669828331,2.52632708857929e-60,9.79466369009186e-58,4437,7.66204383417147,"ENSG00000181631"
"453",53,"enrichment","Micro","PLVAP",22.5629187527191,3.10566130381809e-60,1.18218409194065e-57,18139,5.9679834609451,"ENSG00000130300"
"454",54,"enrichment","Micro","PDE4DIPP4",22.4073365691184,9.29457495129379e-60,3.47484323536226e-57,1103,5.39845124134273,"ENSG00000290904"
"455",55,"enrichment","Micro","FCGR1BP",22.1028703065721,8.00704700108861e-59,2.94097431604897e-56,1104,6.79669227431253,"ENSG00000291135"
"456",56,"enrichment","Micro","TBC1D22A",22.0679659318671,1.02563077623593e-58,3.70217343642681e-56,20172,2.36813943877003,"ENSG00000054611"
"457",57,"enrichment","Micro","VASH1",21.9185558196646,2.96432630619123e-58,1.05188365332915e-55,14355,3.18864231222563,"ENSG00000071246"
"458",58,"enrichment","Micro","ENSG00000253389",21.8185810575672,6.03918064111528e-58,2.10727143170649e-55,9053,4.83891385559863,"ENSG00000253389"
"459",59,"enrichment","Micro","SUSD3",21.7440127855705,1.02758163283386e-57,3.5267949286901e-55,9971,7.30641585455891,"ENSG00000157303"
"460",60,"enrichment","Micro","LPAR5",21.7198063565819,1.22126771069116e-57,4.12394528887584e-55,12409,7.49495952385378,"ENSG00000184574"
"461",61,"enrichment","Micro","PLD4",21.5780131540526,3.36269808007419e-57,1.11748328578466e-54,14547,6.61710449887396,"ENSG00000166428"
"462",62,"enrichment","Micro","MORC1",21.5635852944063,3.72822693236198e-57,1.21959623524891e-54,4135,6.20623424478067,"ENSG00000114487"
"463",63,"enrichment","Micro","LINC02766",21.5233950651284,4.97040226228579e-57,1.6009283348187e-54,165,5.42910639675774,"ENSG00000229484"
"464",64,"enrichment","Micro","ENSG00000256706",21.4110605961744,1.11144058865872e-56,3.5256242672968e-54,12357,4.68077559359622,"ENSG00000256706"
"465",65,"enrichment","Micro","LINC02642",21.3818132912335,1.37082407687436e-56,4.28351833931965e-54,10456,8.03648061335247,"ENSG00000232591"
"466",66,"enrichment","Micro","CERNA2",21.179340756805,5.87158464022871e-56,1.80775729452689e-53,10862,4.84472521749375,"ENSG00000285972"
"467",67,"enrichment","Micro","ENSG00000254040",21.1744051579693,6.08387932849428e-56,1.84597242929502e-53,8902,5.40562235766167,"ENSG00000254040"
"468",68,"enrichment","Micro","SIGLEC14",21.1450797636836,7.51373103929228e-56,2.24724961483747e-53,18777,5.79877708516318,"ENSG00000254415"
"469",69,"enrichment","Micro","ENSG00000257258",20.9927761264337,2.25236928143696e-55,6.64163426424848e-53,12626,7.19640473224036,"ENSG00000257258"
"470",70,"enrichment","Micro","LINC02444",20.9142562094304,3.97078569598744e-55,1.15461624071101e-52,13006,5.68468187727905,"ENSG00000258123"
"471",71,"enrichment","Micro","GAK",20.8752930738322,5.26226061547621e-55,1.50918751021383e-52,4749,1.94846427660373,"ENSG00000178950"
"472",72,"enrichment","Micro","TLR7",20.8531005699481,6.17819034335801e-55,1.74792693281815e-52,20263,6.83426572533983,"ENSG00000196664"
"473",73,"enrichment","Micro","LILRB4",20.7947598032069,9.42265962583466e-55,2.63030402568633e-52,18864,7.14319626850916,"ENSG00000186818"
"474",74,"enrichment","Micro","ARL5A",20.7591978154618,1.2189641185174e-54,3.35792536648424e-52,2933,2.01138065422104,"ENSG00000162980"
"475",75,"enrichment","Micro","ENSG00000251152",20.6639006793131,2.43177982911817e-54,6.61191461070363e-52,4850,5.27683978386197,"ENSG00000251152"
"476",76,"enrichment","Micro","ENSG00000289576",20.6193679962497,3.35914490636765e-54,9.01628945637349e-52,355,6.45571787583026,"ENSG00000289576"
"477",77,"enrichment","Micro","NCF1",20.5498228391945,5.56571054129112e-54,1.47498374547432e-51,8194,4.63655920136417,"ENSG00000158517"
"478",78,"enrichment","Micro","ADORA3",20.5306898808163,6.39573217887846e-54,1.67376311121249e-51,1022,6.90155936424992,"ENSG00000282608"
"479",79,"enrichment","Micro","CCR5AS",20.4205569721299,1.42467255619334e-53,3.68233884400788e-51,3805,5.42370492857596,"ENSG00000223552"
"480",80,"enrichment","Micro","APOBR",20.4088578456065,1.55130088339037e-53,3.96073601154399e-51,15653,4.2793687756815,"ENSG00000184730"
"481",81,"enrichment","Micro","ENSG00000265975",20.3443195582259,2.48206586448386e-53,6.2607868601005e-51,16401,4.5192526768657,"ENSG00000265975"
"482",82,"enrichment","Micro","LINC01375",20.3366884280916,2.62398268862729e-53,6.53996447251201e-51,10905,4.30803351985411,"ENSG00000226159"
"483",83,"enrichment","Micro","OLR1",20.2852947404493,3.81643220859774e-53,9.30437407193668e-51,12489,7.98306687485272,"ENSG00000173391"
"484",84,"enrichment","Micro","MROCKI",20.2850944306047,3.82201074792966e-53,9.30437407193668e-51,7447,7.38531791677823,"ENSG00000227502"
"485",85,"enrichment","Micro","ENSG00000288932",20.2358443220895,5.47411959901322e-53,1.31731227499932e-50,2435,7.43584052575333,"ENSG00000288932"
"486",86,"enrichment","Micro","CYP26C1",20.2137072005445,6.43397153728421e-53,1.53070031937025e-50,10923,4.14299469392737,"ENSG00000187553"
"487",87,"enrichment","Micro","HPGDS",20.1360723837499,1.13427782810183e-52,2.66822928192583e-50,5192,7.39916586911872,"ENSG00000163106"
"488",88,"enrichment","Micro","SMIM35",20.1101822554475,1.37055528557725e-52,3.18821616209391e-50,12182,6.69535614884111,"ENSG00000255274"
"489",89,"enrichment","Micro","C6orf62",20.0834760522883,1.66607656810964e-52,3.83307461867509e-50,6823,1.71569516447348,"ENSG00000112308"
"490",90,"enrichment","Micro","MIR142HG",20.0687116402452,1.85604660639618e-52,4.22371649472939e-50,16989,5.60642978958571,"ENSG00000265206"
"491",91,"enrichment","Micro","LINC00968",20.0266460007828,2.52492200216602e-52,5.68406097175784e-50,9111,4.7281321536228,"ENSG00000246430"
"492",92,"enrichment","Micro","CAPZB",20.0047249747267,2.96435637221713e-52,6.60231542646147e-50,228,2.0912481320552,"ENSG00000077549"
"493",93,"enrichment","Micro","AIF1",19.9893897942282,3.31657853726856e-52,7.30904086907942e-50,6945,6.91250880544978,"ENSG00000204472"
"494",94,"enrichment","Micro","PTGS1",19.9571047029881,4.20124242833318e-52,9.16220952912327e-50,10158,6.7870169783998,"ENSG00000095303"
"495",95,"enrichment","Micro","ENSG00000261218",19.950942855068,4.39522947195754e-52,9.48644579638176e-50,16106,6.67208935232655,"ENSG00000261218"
"496",96,"enrichment","Micro","ENSG00000253988",19.9480868916786,4.4881597965912e-52,9.58817484708505e-50,9489,8.068961175941,"ENSG00000253988"
"497",97,"enrichment","Micro","C3",19.9264142429538,5.26059952694786e-52,1.11248395652707e-49,17882,7.49080184933314,"ENSG00000125730"
"498",98,"enrichment","Micro","ENSG00000268027",19.911621882717,5.86299240399314e-52,1.2274760897e-49,18511,5.22035324109789,"ENSG00000268027"
"499",99,"enrichment","Micro","ENSG00000291144",19.8087211067611,1.24713543060644e-51,2.585151225265e-49,11303,6.45546263595269,"ENSG00000291144"
"500",100,"enrichment","Micro","MOB1A",19.766469538027,1.70074425417903e-51,3.49086095151884e-49,2521,2.19110202919065,"ENSG00000114978"
"501",101,"enrichment","Micro","CTLA4",19.7411346904431,2.04861051365177e-51,4.16404948677801e-49,3245,4.94953933714963,"ENSG00000163599"
"502",102,"enrichment","Micro","P2RY12",19.7141717755865,2.49748783539216e-51,5.02763512709329e-49,4438,7.06793213907516,"ENSG00000169313"
"503",103,"enrichment","Micro","HCG22",19.6985819099147,2.80070754463278e-51,5.5843441099459e-49,6927,6.41654289357159,"ENSG00000228789"
"504",104,"enrichment","Micro","ENSG00000289932",19.686435434746,3.06229916801213e-51,6.04832975297189e-49,16144,3.45694051973087,"ENSG00000289932"
"505",105,"enrichment","Micro","DAGLB",19.6386539238446,4.35170226219527e-51,8.51469519264676e-49,7842,3.27163157572979,"ENSG00000164535"
"506",106,"enrichment","Micro","FAM238A",19.5912566569389,6.16791066439353e-51,1.19566090434947e-48,10564,4.12427559085009,"ENSG00000290444"
"507",107,"enrichment","Micro","ENSG00000289070",19.5341348226959,9.39335119052697e-51,1.80421284885204e-48,17150,3.4926575997368,"ENSG00000289070"
"508",108,"enrichment","Micro","FGF20",19.5295853371926,9.71350979438104e-51,1.84874582777419e-48,8868,6.14690663533998,"ENSG00000078579"
"509",109,"enrichment","Micro","ENSG00000286510",19.4690683387312,1.51731428013476e-50,2.86184610530643e-48,16143,3.38158832802167,"ENSG00000286510"
"510",110,"enrichment","Micro","SOCS6",19.4491577683262,1.75726438901714e-50,3.28482921861276e-48,17646,3.59592681053869,"ENSG00000170677"
"511",111,"enrichment","Micro","RHOH",19.4312737903797,2.00503779427013e-50,3.71482046556101e-48,4960,6.28301266624291,"ENSG00000168421"
"512",112,"enrichment","Micro","CCR1",19.3665225776509,3.23326247106595e-50,5.93785816616112e-48,3804,6.4748662002364,"ENSG00000163823"
"513",113,"enrichment","Micro","ENSG00000288771",19.3637747883033,3.29952180756459e-50,6.00685117940628e-48,9848,6.59191104159541,"ENSG00000288771"
"514",114,"enrichment","Micro","APOC2",19.3547103338488,3.52789692431729e-50,6.36724569030231e-48,18583,6.59245843688203,"ENSG00000234906"
"515",115,"enrichment","Micro","RGS18",19.3398685729814,3.93652214309816e-50,7.04401945195753e-48,1600,7.20474977539171,"ENSG00000150681"
"516",116,"enrichment","Micro","FAM3B",19.2705109312007,6.57138556741759e-50,1.16591973084284e-47,19672,4.23934738007667,"ENSG00000183844"
"517",117,"enrichment","Micro","ENSG00000268355",19.2218396431174,9.41761650658984e-50,1.65686738808374e-47,18509,3.59815606124601,"ENSG00000268355"
"518",118,"enrichment","Micro","ARRDC5",19.1758343028851,1.3235831231088e-49,2.30921135545048e-47,17847,6.20164778615507,"ENSG00000205784"
"519",119,"enrichment","Micro","ARL11",19.1624802667746,1.46107321047717e-49,2.52801890368182e-47,13646,5.09603441311764,"ENSG00000152213"
"520",120,"enrichment","Micro","MEF2A",19.1493453307833,1.61025771216341e-49,2.76330782474206e-47,15266,3.2061764896749,"ENSG00000068305"
"521",121,"enrichment","Micro","APBB1IP",19.1470245844861,1.63816007521524e-49,2.78833490526067e-47,10563,8.56305875112033,"ENSG00000077420"
"522",122,"enrichment","Micro","SLC25A37",19.1438105941396,1.67760348521151e-49,2.83244407793453e-47,8942,2.43713140346851,"ENSG00000147454"
"523",123,"enrichment","Micro","CD300A",19.1339859197528,1.80417298261898e-49,3.02177324512888e-47,17149,6.69619202502302,"ENSG00000167851"
"524",124,"enrichment","Micro","ENSG00000255491",19.1069889123639,2.20343370142213e-49,3.66119745817252e-47,9442,5.36227068312127,"ENSG00000255491"
"525",125,"enrichment","Micro","LINC02910",19.0879367524684,2.53739740032686e-49,4.18290960419238e-47,19441,5.65956943812624,"ENSG00000176659"
"526",126,"enrichment","Micro","MIR223HG",19.084898147267,2.59516291635102e-49,4.24471334505664e-47,20502,7.60426546473869,"ENSG00000274536"
"527",127,"enrichment","Micro","IFNGR1",19.0755758079844,2.78073581241563e-49,4.51298333090958e-47,7571,3.51697981379519,"ENSG00000027697"
"528",128,"enrichment","Micro","KCNIP1-OT1",19.0532338560693,3.28140516093879e-49,5.28457680380112e-47,6547,4.06433374371085,"ENSG00000253647"
"529",129,"enrichment","Micro","ENSG00000287684",19.0483571602068,3.40217346664259e-49,5.43724455707094e-47,1809,8.68217510299374,"ENSG00000287684"
"530",130,"enrichment","Micro","LNCAROD",19.0245062168201,4.06011773545522e-49,6.43959279617353e-47,10694,8.76274212108587,"ENSG00000231131"
"531",131,"enrichment","Micro","NRIP1",19.0157592656572,4.33214284064123e-49,6.8193791362154e-47,19525,2.10031219182574,"ENSG00000180530"
"532",132,"enrichment","Micro","ITM2B",19.0075559760645,4.60382772205408e-49,7.19296546186001e-47,13634,1.75136260290166,"ENSG00000136156"
"533",133,"enrichment","Micro","LINC01480",18.9954403181977,5.03661479775139e-49,7.81085684486837e-47,18510,5.47623565314171,"ENSG00000270164"
"534",134,"enrichment","Micro","CCR5",18.9920801692989,5.16370506333855e-49,7.9490683239747e-47,3806,3.42913020586076,"ENSG00000160791"
"535",135,"enrichment","Micro","NCK1",18.9847300703235,5.45301695222762e-49,8.33316517604653e-47,4352,1.6352471366336,"ENSG00000158092"
"536",136,"enrichment","Micro","FAM177B",18.9567034982206,6.71324199311238e-49,1.0184669157087e-46,1808,6.61709802067783,"ENSG00000197520"
"537",137,"enrichment","Micro","ZNRF2",18.9520911567615,6.94696534576536e-49,1.04634292430895e-46,7966,2.55818560808151,"ENSG00000180233"
"538",138,"enrichment","Micro","ENSG00000289315",18.9386713677263,7.6743877599095e-49,1.14764987243904e-46,4444,6.7523709458063,"ENSG00000289315"
"539",139,"enrichment","Micro","CEACAM21",18.8916178430957,1.08827720476499e-48,1.61589869212482e-46,18512,6.13543500230209,"ENSG00000007129"
"540",140,"enrichment","Micro","RNASE6",18.8240904745238,1.79716133463198e-48,2.64967392266586e-46,13889,5.78271685891867,"ENSG00000169413"
"541",141,"enrichment","Micro","MACROH2A1",18.8225448718383,1.8179221513111e-48,2.66153973145799e-46,6253,1.31128982827043,"ENSG00000113648"
"542",142,"enrichment","Micro","STEAP1B-AS1",18.8069287177917,2.04164029593581e-48,2.96831814136889e-46,7911,5.00371360397573,"ENSG00000232759"
"543",143,"enrichment","Micro","SKI",18.7944250717456,2.24049281005908e-48,3.23496258423427e-46,58,2.11420060668884,"ENSG00000157933"
"544",144,"enrichment","Micro","ENSG00000290933",18.7888404165304,2.33546758567002e-48,3.3489965324375e-46,18860,4.2808159777748,"ENSG00000290933"
"545",145,"enrichment","Micro","ENSG00000289702",18.7605314105839,2.88262702013415e-48,4.10548838731487e-46,6542,5.76937637311094,"ENSG00000289702"
"546",146,"enrichment","Micro","SPNS3",18.7554472149942,2.99370728170012e-48,4.23488213849147e-46,16280,5.22237069376934,"ENSG00000182557"
"547",147,"enrichment","Micro","MGAT4A",18.7455251526192,3.22298479518441e-48,4.52861809879065e-46,2666,3.38107032753893,"ENSG00000071073"
"548",148,"enrichment","Micro","DHRS9",18.7315327007707,3.57652268305397e-48,4.99187192616119e-46,3012,6.36015861154325,"ENSG00000073737"
"549",149,"enrichment","Micro","TMEM156",18.6949383038098,4.69584243655924e-48,6.47067768545382e-46,4944,7.28970274624606,"ENSG00000121895"
"550",150,"enrichment","Micro","CLEC17A",18.6948807161879,4.69785540785718e-48,6.47067768545382e-46,18087,5.13419804517405,"ENSG00000187912"
"551",151,"enrichment","Micro","ALOX5AP",18.6429034165134,6.91743909139312e-48,9.46558855015727e-46,13530,6.52899077570692,"ENSG00000132965"
"552",152,"enrichment","Micro","UBE2W",18.574508448443,1.15138203790462e-47,1.56528145101111e-45,9197,1.47916287873081,"ENSG00000104343"
"553",153,"enrichment","Micro","SASH3",18.5665732520619,1.22152566755006e-47,1.649926540376e-45,20737,6.20281345936649,"ENSG00000122122"
"554",154,"enrichment","Micro","ENSG00000290858",18.5109028790067,1.84990356422304e-47,2.48266545003677e-45,16610,4.75639256709173,"ENSG00000290858"
"555",155,"enrichment","Micro","IRF5",18.5043845480372,1.94205256380599e-47,2.58973327871606e-45,8571,6.28202103663061,"ENSG00000128604"
"556",156,"enrichment","Micro","LINC02627",18.5003359908635,2.0015866829969e-47,2.65222903767235e-45,11060,4.12147828347348,"ENSG00000229466"
"557",157,"enrichment","Micro","CSF3R",18.4940101793604,2.09828798114163e-47,2.76287780963404e-45,467,7.83500809914908,"ENSG00000119535"
"558",158,"enrichment","Micro","LINC02812",18.4927055825275,2.11880575460448e-47,2.77245732989997e-45,669,3.59818271877829,"ENSG00000230138"
"559",159,"enrichment","Micro","SIGLEC11",18.4783127423845,2.35894940831138e-47,3.06751334238553e-45,18741,6.48960768387609,"ENSG00000161640"
"560",160,"enrichment","Micro","LRRC25",18.4666318745981,2.57374596485805e-47,3.32616947655977e-45,18174,4.87434857417832,"ENSG00000175489"
"561",161,"enrichment","Micro","IRF8",18.4358456142812,3.23846208584844e-47,4.1595363330873e-45,16145,7.1599953325265,"ENSG00000140968"
"562",162,"enrichment","Micro","TAL1",18.417005242725,3.72746558239403e-47,4.75842801420741e-45,624,7.43502576117459,"ENSG00000162367"
"563",163,"enrichment","Micro","HPS3",18.4116205957332,3.88035374508734e-47,4.92358097013021e-45,4415,2.12775745067713,"ENSG00000163755"
"564",164,"enrichment","Micro","HEATR5B",18.3771376356631,5.01987689772484e-47,6.33109293558839e-45,2263,1.39580087259425,"ENSG00000008869"
"565",165,"enrichment","Micro","MEP1A",18.370759039438,5.26480337351895e-47,6.60023493580795e-45,7190,3.57549378192174,"ENSG00000112818"
"566",166,"enrichment","Micro","TMIGD3",18.3611763518116,5.65544007573147e-47,7.0477555610425e-45,1021,6.8617795843315,"ENSG00000121933"
"567",167,"enrichment","Micro","LINC01645",18.3374302209062,6.75316734599994e-47,8.365935595021e-45,1528,6.07980931946834,"ENSG00000224968"
"568",168,"enrichment","Micro","ZNF846",18.3234614025362,7.49611893567807e-47,9.23169094337389e-45,17945,2.51575697250231,"ENSG00000196605"
"569",169,"enrichment","Micro","ENSG00000235880",18.3181995431027,7.79673875181721e-47,9.54576155017808e-45,9591,3.63013347281964,"ENSG00000235880"
"570",170,"enrichment","Micro","CLDN7",18.3045647811164,8.63310025376901e-47,1.0508289936797e-44,16348,4.04335119928214,"ENSG00000181885"
"571",171,"enrichment","Micro","ITGAX",18.3036483041299,8.69243764074301e-47,1.05193569044275e-44,15759,8.07653096949765,"ENSG00000140678"
"572",172,"enrichment","Micro","IL1B",18.2941461333305,9.33225143348364e-47,1.12287365523801e-44,2769,5.4169408587781,"ENSG00000125538"
"573",173,"enrichment","Micro","ABCC4",18.2917775177135,9.4989507088859e-47,1.13640018309277e-44,13763,4.88315924469426,"ENSG00000125257"
"574",174,"enrichment","Micro","LINC01141",18.1568294217909,2.6065542176065e-46,3.1006147215801e-44,237,7.32123801637159,"ENSG00000236963"
"575",175,"enrichment","Micro","EPB41L2",18.1415296074262,2.92285833231009e-46,3.45722949408158e-44,7527,2.62825797645236,"ENSG00000079819"
"576",176,"enrichment","Micro","GPR34",18.115284499359,3.55754764746414e-46,4.18431559254546e-44,20375,6.41777496660023,"ENSG00000171659"
"577",177,"enrichment","Micro","MS4A14",18.1111461380157,3.66952426226498e-46,4.29190837736199e-44,11635,6.18663990244021,"ENSG00000166928"
"578",178,"enrichment","Micro","LST1",18.0993470338093,4.00854359893084e-46,4.66238159928978e-44,6944,6.64226184572281,"ENSG00000204482"
"579",179,"enrichment","Micro","ENSG00000290427",18.0896397010492,4.31085404971155e-46,4.9863005737437e-44,17887,5.38115744875834,"ENSG00000290427"
"580",180,"enrichment","Micro","MILR1",18.0872125343988,4.38994479493257e-46,5.04988374872024e-44,17065,6.6209886715925,"ENSG00000271605"
"581",181,"enrichment","Micro","BLNK",18.0578356930462,5.4706514465367e-46,6.25866440899958e-44,10953,7.65820091601481,"ENSG00000095585"
"582",182,"enrichment","Micro","BIN2",18.0535311275574,5.64997652847772e-46,6.428690684794e-44,12785,7.00896617395982,"ENSG00000110934"
"583",183,"enrichment","Micro","LDLRAD4",18.0013982282661,8.35104448159557e-46,9.45067390630729e-44,17426,2.33062272856324,"ENSG00000168675"
"584",184,"enrichment","Micro","CBL",17.9951549640356,8.75122034936838e-46,9.85029834593422e-44,12218,1.78878575743022,"ENSG00000110395"
"585",185,"enrichment","Micro","TRAF3IP3",17.9595526775551,1.14290947273724e-45,1.27956966423673e-43,1734,6.12008598206427,"ENSG00000009790"
"586",186,"enrichment","Micro","DAPP1",17.9464882341859,1.26057244636427e-45,1.40379493282353e-43,5212,6.26080637959311,"ENSG00000070190"
"587",187,"enrichment","Micro","TYROBP",17.9340947393857,1.3833854153458e-45,1.53241042622644e-43,18360,7.08314290251272,"ENSG00000011600"
"588",188,"enrichment","Micro","QSER1",17.922331106251,1.51102294851479e-45,1.66498823421609e-43,11489,1.20198945938779,"ENSG00000060749"
"589",189,"enrichment","Micro","ENSG00000236469",17.9076040661966,1.68756409205678e-45,1.8497822948325e-43,2489,4.91057011768757,"ENSG00000236469"
"590",190,"enrichment","Micro","FAM149A",17.8896160097256,1.93145637172454e-45,2.10609221866796e-43,5589,5.11829677033977,"ENSG00000109794"
"591",191,"enrichment","Micro","LILRB1",17.88490907385,2.00090682295646e-45,2.17051737022883e-43,18863,7.34862464130888,"ENSG00000104972"
"592",192,"enrichment","Micro","NAPSB",17.8819466905664,2.04589301009438e-45,2.20787711646062e-43,18750,4.70124932243886,"ENSG00000291230"
"593",193,"enrichment","Micro","PSMA1",17.8770531246309,2.12243482196037e-45,2.27873309910576e-43,11401,2.44550427281962,"ENSG00000129084"
"594",194,"enrichment","Micro","ERP27",17.8739930441546,2.17174890365269e-45,2.31978240035064e-43,12548,4.06760497234309,"ENSG00000139055"
"595",195,"enrichment","Micro","ENSG00000254054",17.8228128268262,3.18925623534138e-45,3.38935373315264e-43,8882,4.76577857196678,"ENSG00000254054"
"596",196,"enrichment","Micro","EBI3",17.791874808967,4.02351420120648e-45,4.25435824830601e-43,17824,5.99638294013268,"ENSG00000105246"
"597",197,"enrichment","Micro","UBE2K",17.7696744163579,4.75377217105466e-45,5.00125498357791e-43,4956,1.01242509198127,"ENSG00000078140"
"598",198,"enrichment","Micro","RIPK3",17.7674892095554,4.83246590938984e-45,5.05862531394928e-43,13971,3.33331553636071,"ENSG00000129465"
"599",199,"enrichment","Micro","GALNT2",17.7642947040196,4.94985961292995e-45,5.15573437096027e-43,1884,2.13307932316572,"ENSG00000143641"
"600",200,"enrichment","Micro","ABI3",17.7606562935926,5.08704822998895e-45,5.27239810609152e-43,16910,6.20494862398274,"ENSG00000108798"
"601",1,"enrichment","OPC","NR0B1",42.7280794011204,2.05303429690408e-111,4.29823260399838e-107,20342,5.7146253753672,"ENSG00000169297"
"602",2,"enrichment","OPC","ENSG00000289079",38.9124846516427,3.38086329204203e-103,3.53908769410959e-99,10052,8.24858594322704,"ENSG00000289079"
"603",3,"enrichment","OPC","GDF6",38.4698216393812,3.31784855058941e-102,2.31541590850466e-98,9309,5.75522285063546,"ENSG00000156466"
"604",4,"enrichment","OPC","LINC02293",34.332801256452,1.62296247095201e-92,8.49458557296284e-89,13986,5.47912863339857,"ENSG00000257185"
"605",5,"enrichment","OPC","ENSG00000227455",32.0722730292599,7.00934834494076e-87,2.9349543389936e-83,7727,4.14221617076663,"ENSG00000227455"
"606",6,"enrichment","OPC","ENSG00000278192",30.9663747918852,4.96502490853069e-84,1.73246269141664e-80,19074,5.69962869638599,"ENSG00000278192"
"607",7,"enrichment","OPC","KCNG4",30.1842938326784,5.61957351262585e-82,1.68073415800478e-78,16125,5.05410025751245,"ENSG00000168418"
"608",8,"enrichment","OPC","LINC02294",27.4309306533364,1.73099758531086e-74,4.53002068075852e-71,13985,5.02285602177758,"ENSG00000257845"
"609",9,"enrichment","OPC","LINC00237",26.6682020525172,2.42777844623978e-72,5.64755217227512e-69,19133,5.80777685115586,"ENSG00000225127"
"610",10,"enrichment","OPC","NOVA1-DT",26.0074598901664,1.86523843221672e-70,3.90506318168892e-67,13983,5.91725711843957,"ENSG00000257842"
"611",11,"enrichment","OPC","COL20A1",25.9408849975889,2.89760568645975e-70,5.51493387742921e-67,19473,7.15398219891148,"ENSG00000101203"
"612",12,"enrichment","OPC","ENSG00000286479",25.3693805334,1.30088387979589e-68,2.26960874228389e-65,13987,3.94042961458761,"ENSG00000286479"
"613",13,"enrichment","OPC","LINC01546",24.9747643906124,1.84273456710979e-67,2.96765314592389e-64,20235,5.82077922924275,"ENSG00000228459"
"614",14,"enrichment","OPC","ENSG00000278254",24.0290775779023,1.14485477009024e-64,1.71204853332924e-61,7865,9.33918260514601,"ENSG00000278254"
"615",15,"enrichment","OPC","ENSG00000224272",23.9796624221624,1.60707416793061e-64,2.24304698531968e-61,3501,4.50883347669786,"ENSG00000224272"
