Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000063660,GPC1,93,0.21564,226,1.74439,140,0.88131,83,0.03072,152,1.02094,44,-0.9337,26,-1.7237,30,-1.4930,2,-4.9250,17,-2.3665
ENSG00000130294,KIF1A,3,-6.6611,1044,1.90725,312,-0.1702,226,-0.7313,190,-0.9359,610,0.92410,319,-0.1352,273,-0.3792,239,-0.5812,382,0.15058
ENSG00000115685,PPP1R7,157,1.08515,195,1.47193,50,-0.7464,38,-1.2298,102,0.36333,51,-0.7171,129,0.74911,66,-0.3197,26,-1.7470,42,-1.0295
ENSG00000115677,HDLBP,595,2.65416,176,0.37337,98,-0.5531,74,-1.0637,12,-3.6130,22,-2.7458,183,0.43821,93,-0.6334,115,-0.3055,94,-0.6078
ENSG00000168385,SEPTIN2,287,0.27270,88,-1.5482,351,0.60258,137,-0.9519,20,-3.6846,458,1.05371,509,1.23903,134,-0.9198,240,-0.0124,302,0.35366
ENSG00000115694,STK25,139,0.50574,206,1.16885,80,-0.3712,68,-0.6849,50,-1.0971,88,-0.2180,278,1.72445,62,-0.7715,36,-1.5928,44,-1.2904
ENSG00000176720,BOK,3,-5.7338,11,-4.0984,13,-3.8441,15,-3.8028,138,-0.4435,886,2.97152,406,1.33564,86,-1.1513,153,-0.2823,284,0.71591
ENSG00000134121,CHL1,3,-4.2581,242,2.32188,148,1.35551,32,-1.1738,1,-5.2746,65,-0.0106,74,0.19594,34,-1.0246,78,0.26743,13,-2.4382
ENSG00000134108,ARL8B,121,0.54587,183,1.24205,104,0.29425,35,-1.4607,131,0.67667,68,-0.3758,148,0.88104,25,-1.8738,31,-1.5429,69,-0.3500
ENSG00000196220,SRGAP3,3,-3.4414,147,2.47167,46,0.33047,32,-0.2724,1,-4.4604,7,-2.4085,21,-0.8515,14,-1.4726,60,0.78208,45,0.30530
ENSG00000171148,TADA3,303,2.30842,73,-0.1973,162,1.10944,68,-0.3502,11,-2.9777,54,-0.6693,18,-2.2499,30,-1.5262,82,-0.0215,43,-1.0167
ENSG00000241553,ARPC4,258,1.39444,344,1.93627,69,-0.7607,68,-0.8354,1,-5.9958,107,-0.0812,141,0.35856,90,-0.3432,40,-1.5627,51,-1.2182
ENSG00000254999,BRK1,267,1.36144,184,0.71673,221,1.02911,51,-1.3691,154,0.42372,65,-0.9179,108,-0.1471,49,-1.3345,108,-0.1426,43,-1.5434
ENSG00000157087,ATP2B2,3,-4.5589,613,4.44890,23,-1.8720,72,-0.1963,35,-1.2776,0,-8.1631,41,-1.0241,17,-2.2930,6,-3.8779,6,-3.7800
ENSG00000157103,SLC6A1,3,-5.7947,222,0.24207,595,1.98357,81,-1.4071,272,0.57420,290,0.67888,182,-0.0719,127,-0.6346,199,0.06778,46,-2.1596
ENSG00000144560,VGLL4,814,4.35094,84,-0.4193,38,-1.6247,29,-2.1399,1,-5.9950,54,-1.0866,23,-2.3367,45,-1.3565,44,-1.3802,47,-1.2866
ENSG00000157152,SYN2,44,-1.2335,769,4.55133,39,-1.4214,72,-0.5545,29,-1.8576,0,-8.4580,28,-1.9299,8,-3.6254,25,-2.0572,7,-3.9188
ENSG00000144713,RPL32,885,-1.6280,831,-1.7214,1414,-0.9251,689,-2.1141,2295,-0.1783,2896,0.19143,3369,0.43648,4057,0.74505,5012,1.10811,6122,1.46733
ENSG00000144711,IQSEC1,130,0.48787,256,1.67360,38,-1.3958,67,-0.5974,130,0.48451,160,0.83170,2,-5.6806,55,-0.8660,126,0.43657,24,-2.0555
ENSG00000163517,HDAC11,3,-4.8281,59,-0.7643,67,-0.5838,50,-1.1169,3,-5.1294,290,1.88072,240,1.51903,99,0.03088,50,-1.0347,163,0.83550
ENSG00000170860,LSM3,3,-4.2526,62,-0.0910,94,0.58878,24,-1.6057,41,-0.7268,27,-1.3446,159,1.49417,45,-0.5696,157,1.47899,82,0.36948
ENSG00000225733,FGD5-AS1,249,1.01570,149,0.16783,176,0.42931,61,-1.2879,25,-2.5032,289,1.28001,138,0.04244,43,-1.7380,102,-0.4367,185,0.51106
ENSG00000182568,SATB1,3,-3.2846,160,2.91953,35,0.09542,31,-0.1226,1,-4.3047,46,0.51818,0,-5.9885,21,-0.6954,15,-1.1907,22,-0.6203
ENSG00000144566,RAB5A,75,0.29632,159,1.59964,66,0.10614,24,-1.5651,1,-5.1930,176,1.78703,14,-2.2000,21,-1.6534,69,0.18046,53,-0.2446
ENSG00000114166,KAT2B,201,1.76936,20,-1.9289,134,1.03654,48,-0.6824,28,-1.4195,83,0.23056,96,0.46683,47,-0.6609,24,-1.6209,59,-0.3048
ENSG00000170142,UBE2E1,3,-4.3097,27,-1.4061,101,0.63857,29,-1.4073,118,0.89313,86,0.36924,264,2.43184,20,-1.8564,27,-1.4249,46,-0.5890
ENSG00000174748,RPL15,1702,0.95696,618,-0.6721,683,-0.5184,275,-2.0014,755,-0.3631,923,-0.0486,999,0.07734,1015,0.10291,1712,0.96712,1510,0.75398
ENSG00000077097,TOP2B,3,-4.2543,97,0.63226,106,0.78363,31,-1.2198,147,1.35540,16,-2.1070,123,1.03356,46,-0.5458,39,-0.7811,80,0.32301
ENSG00000170275,CRTAP,76,-0.0684,19,-2.1135,53,-0.6033,31,-1.4971,98,0.34152,102,0.41527,120,0.67846,51,-0.6806,186,1.43915,100,0.38474
ENSG00000163539,CLASP2,415,1.44778,214,0.31620,109,-0.7376,43,-2.2386,3,-5.8289,348,1.13160,296,0.85622,93,-0.9841,145,-0.3034,223,0.38591
ENSG00000144674,GOLGA4,116,0.36640,70,-0.4404,48,-1.0196,31,-1.7566,125,0.48231,159,0.88721,103,0.17654,90,-0.0436,169,0.99519,75,-0.3317
ENSG00000060971,ACAA1,132,1.30034,80,0.44404,92,0.66779,41,-0.6501,1,-5.1577,24,-1.3947,168,1.74468,18,-1.7817,6,-3.2764,62,0.02914
ENSG00000168028,RPSA,511,-0.6129,364,-1.1285,501,-0.6432,207,-2.0842,406,-0.9655,1222,0.78022,783,0.05197,1078,0.57107,1328,0.92133,1727,1.38535
ENSG00000168314,MOBP,3,-8.6422,65,-4.5310,127,-3.5521,142,-3.5284,727,-0.9824,3547,1.61723,1240,-0.1612,1912,0.53529,2132,0.71645,5067,2.33512
ENSG00000114784,EIF1B,3,-4.1939,107,0.87378,110,0.91410,35,-0.9547,61,-0.0528,94,0.65789,44,-0.5367,16,-2.0341,105,0.84495,78,0.35629
ENSG00000188846,RPL14,1522,1.31248,535,-0.4095,573,-0.3044,197,-2.0263,937,0.48192,291,-1.3339,910,0.43312,603,-0.2228,1016,0.61540,864,0.34880
ENSG00000168036,CTNNB1,969,2.62697,290,0.36977,213,-0.1207,82,-1.6672,118,-1.0326,266,0.23219,113,-1.0956,94,-1.3711,171,-0.4614,133,-0.8443
ENSG00000182606,TRAK1,3,-3.5547,76,1.04484,85,1.23138,29,-0.5289,57,0.55144,0,-5.8690,95,1.44011,0,-7.8755,36,-0.1941,32,-0.3412
ENSG00000187094,CCK,3,-5.4120,1063,4.27547,224,0.69628,90,-0.8227,1,-6.4262,8,-4.2933,14,-3.4552,83,-0.8673,13,-3.5589,18,-3.1063
ENSG00000093183,SEC22C,220,1.99439,60,-0.2419,45,-0.6857,23,-1.7838,110,0.73292,49,-0.5397,134,1.07705,3,-4.5634,24,-1.5958,77,0.16201
ENSG00000114853,ZBTB47,3,-4.9827,61,-0.8909,54,-1.0761,57,-1.0632,227,1.23043,115,0.09512,154,0.56504,112,0.05313,179,0.81612,174,0.76368
ENSG00000010282,HHATL,3,-4.6753,63,-0.5082,110,0.36816,39,-1.3247,13,-2.8751,382,2.70452,190,1.28732,20,-2.2218,2,-5.1088,103,0.25302
ENSG00000181061,HIGD1A,141,-0.1808,430,1.71242,195,0.33909,118,-0.5025,100,-0.7110,115,-0.4922,164,0.05531,45,-1.9013,120,-0.4267,193,0.31799
ENSG00000249992,TMEM158,3,-3.4086,227,3.67292,19,-0.9763,21,-0.9183,1,-4.4285,0,-7.0201,66,0.98406,8,-2.1763,14,-1.3988,19,-0.9924
ENSG00000211456,SACM1L,3,-3.7496,238,3.12400,14,-1.7401,22,-1.1912,41,-0.1662,6,-2.9914,92,1.14485,29,-0.7221,25,-0.9163,13,-1.8875
ENSG00000076201,PTPN23,3,-3.3981,95,1.64701,68,1.03451,29,-0.3963,2,-4.1754,66,0.97622,91,1.55234,4,-3.2078,0,-5.9872,11,-1.7594
ENSG00000114650,SCAP,3,-4.0033,107,1.09982,71,0.39876,24,-1.3578,118,1.27463,69,0.35347,100,0.97550,4,-3.6203,58,0.09089,27,-1.1091
ENSG00000114646,CSPG5,3,-5.0228,210,1.03879,406,2.29757,158,0.64504,1,-6.0240,56,-1.0687,28,-2.0940,34,-1.7815,120,0.12017,52,-1.1614
ENSG00000173473,SMARCC1,3,-4.1551,24,-1.3858,26,-1.2868,20,-1.7535,186,1.92750,59,-0.0548,117,1.07364,93,0.67695,23,-1.4847,99,0.78245
ENSG00000132153,DHX30,3,-4.7791,194,1.19541,109,0.22969,30,-1.8437,215,1.37981,131,0.52583,184,1.10384,3,-4.7379,67,-0.5343,72,-0.4275
ENSG00000047849,MAP4,1113,1.36379,518,0.07505,145,-1.8683,138,-2.0496,220,-1.2434,614,0.34817,403,-0.3213,706,0.57703,533,0.12090,908,1.00326
ENSG00000164050,PLXNB1,211,0.31778,24,-2.9586,343,1.13320,106,-0.8291,46,-2.0050,562,2.06316,153,-0.1893,70,-1.3838,87,-1.0601,196,0.20060
ENSG00000232112,TMA7,585,0.36226,464,-0.0106,679,0.60768,198,-1.4055,282,-0.7819,489,0.07448,690,0.63342,421,-0.1641,550,0.26208,578,0.34414
ENSG00000164054,SHISA5,89,-0.1821,206,1.19354,71,-0.5419,33,-1.7687,203,1.16980,54,-0.9630,171,0.87148,59,-0.8295,176,0.92144,8,-3.6809
ENSG00000010256,UQCRC1,654,2.45700,324,1.09396,213,0.38938,70,-1.4234,47,-1.9061,135,-0.3311,144,-0.2324,53,-1.7384,59,-1.5814,69,-1.3473
ENSG00000068745,IP6K2,118,1.02671,209,2.09569,30,-1.1519,16,-2.1926,80,0.37745,90,0.56140,54,-0.2585,3,-4.4609,36,-0.8460,44,-0.5494
ENSG00000178467,P4HTM,277,2.53472,213,1.96969,38,-0.9026,16,-2.2974,1,-5.3330,25,-1.5242,85,0.35558,2,-5.2056,43,-0.6983,35,-1.0072
ENSG00000178252,WDR6,467,2.97092,96,-0.0020,102,0.08770,33,-1.7473,4,-4.4339,5,-4.3150,197,1.18977,12,-3.0672,47,-1.0924,63,-0.6563
ENSG00000178057,NDUFAF3,287,1.21907,105,-0.4208,95,-0.5815,37,-2.0854,102,-0.4719,213,0.70735,390,1.78182,68,-1.0843,72,-0.9980,111,-0.3435
ENSG00000178035,IMPDH2,3,-3.8860,86,0.85484,70,0.52236,22,-1.3207,22,-1.2588,79,0.72384,144,1.78347,4,-3.5962,48,-0.0995,57,0.17309
ENSG00000067560,RHOA,1076,1.65126,308,-0.4459,309,-0.4384,153,-1.6044,205,-1.0669,510,0.35298,674,0.81694,146,-1.5681,556,0.49564,409,0.00104
ENSG00000173402,DAG1,168,1.49182,66,-0.0771,195,1.77359,28,-1.4469,1,-5.3517,0,-7.9406,121,0.90689,12,-2.6493,121,0.91599,21,-1.7652
ENSG00000164061,BSN,3,-3.6889,256,3.45503,32,-0.4907,34,-0.4259,87,1.11454,3,-3.8364,0,-6.3896,1,-4.9433,25,-0.8710,9,-2.3169
ENSG00000176095,IP6K1,5,-3.6133,265,2.73642,36,-0.7794,54,-0.1857,1,-5.1406,99,0.81456,49,-0.2981,11,-2.4880,15,-2.0191,69,0.21944
ENSG00000164076,CAMKV,3,-4.3862,557,4.55242,31,-1.2527,82,0.23215,1,-5.4026,0,-7.9915,0,-7.0838,29,-1.3999,1,-6.0732,4,-4.2259
ENSG00000114353,GNAI2,14,-4.2914,140,-0.9021,222,-0.1867,100,-1.4968,523,1.22708,315,0.37076,565,1.36801,113,-1.2227,456,0.98625,205,-0.3110
ENSG00000012171,SEMA3B,3,-5.3545,23,-2.6878,56,-1.3978,17,-3.2890,23,-2.6811,713,3.09057,264,1.03855,110,-0.3872,80,-0.8670,239,0.87221
ENSG00000068001,HYAL2,3,-4.5294,0,-9.0513,90,0.20575,24,-1.9373,311,2.46356,1,-6.1797,11,-2.8497,2,-5.0617,406,3.11133,0,-9.4080
ENSG00000114383,TUSC2,163,1.81725,108,1.06206,26,-1.1918,37,-0.7150,1,-5.0575,67,0.27403,55,-0.0393,37,-0.6694,48,-0.2621,43,-0.4131
ENSG00000090097,PCBP4,3,-5.1553,50,-1.3588,58,-1.1382,22,-2.7053,1,-6.1701,602,3.00748,330,1.69285,26,-2.3289,63,-1.0084,168,0.51432
ENSG00000248487,ABHD14A,3,-3.6198,152,2.26705,71,0.83841,18,-1.3755,20,-1.1195,54,0.40305,103,1.50887,12,-1.8679,1,-5.3687,11,-1.9626
ENSG00000162244,RPL29,1012,-0.1941,387,-1.6566,659,-0.8563,274,-2.2851,1688,0.63073,1103,-0.0579,1020,-0.1812,1407,0.33137,2618,1.39250,2146,1.03906
ENSG00000164091,WDR82,3,-4.7162,484,3.23952,84,-0.1100,77,-0.2696,3,-5.0061,75,-0.2985,29,-1.7049,26,-1.8935,72,-0.3537,63,-0.5677
ENSG00000163930,BAP1,3,-4.0788,99,0.86625,106,0.98901,65,0.19178,152,1.64118,0,-7.6853,0,-6.7774,68,0.24853,42,-0.4812,38,-0.6554
ENSG00000010322,NISCH,3,-4.4797,213,1.75614,57,-0.4456,59,-0.4315,90,0.25252,125,0.79362,98,0.39945,57,-0.4463,39,-1.0329,40,-1.0039
ENSG00000114902,SPCS1,484,2.44644,118,-0.0876,156,0.36301,56,-1.3207,1,-6.1924,102,-0.3106,112,-0.1607,29,-2.1964,160,0.40388,95,-0.4261
ENSG00000272573,MUSTN1,3,-5.2152,7,-4.1900,158,0.34674,24,-2.5945,542,2.64974,0,-8.8174,50,-1.4405,26,-2.3816,567,2.75594,0,-8.7415
ENSG00000163931,TKT,3,-3.9050,76,0.63181,141,1.72158,19,-1.6264,1,-4.9226,78,0.67082,134,1.62068,18,-1.6063,12,-2.1322,65,0.36571
ENSG00000113811,SELENOK,414,1.60978,112,-0.5586,283,0.93102,76,-1.2391,223,0.53071,69,-1.2962,239,0.64186,50,-1.7699,84,-0.9933,141,-0.2061
ENSG00000187672,ERC2,3,-3.6580,263,3.59520,62,0.58032,28,-0.7058,27,-0.7159,0,-7.2672,7,-2.7046,20,-1.1863,8,-2.5072,30,-0.5867
ENSG00000157500,APPL1,3,-3.3419,45,0.42216,5,-2.8036,43,0.37197,30,-0.2063,26,-0.4558,92,1.64868,6,-2.5701,27,-0.3624,61,0.92379
ENSG00000168297,PXK,3,-4.8826,82,-0.3273,49,-1.0990,21,-2.4864,55,-0.9440,363,2.26493,258,1.58345,41,-1.3706,77,-0.4292,144,0.56780
ENSG00000168291,PDHB,3,-3.6144,63,0.64588,77,0.99627,23,-1.0074,33,-0.3513,21,-1.0703,96,1.38967,41,-0.0276,45,0.09757,36,-0.2213
ENSG00000168309,FAM107A,4726,2.24865,547,-1.3673,930,-0.5623,744,-0.9771,1069,-0.3461,41,-5.1389,2855,1.27325,591,-1.2523,1691,0.38202,728,-0.9355
ENSG00000163618,CADPS,3,-3.2246,256,4.66974,10,-1.7596,20,-0.7449,1,-4.2450,0,-6.8373,0,-5.9289,32,0.01415,7,-2.3067,2,-3.9502
ENSG00000163630,SYNPR,3,-3.7697,402,5.09783,30,-0.6574,20,-1.4064,1,-4.7877,10,-2.2463,0,-6.4700,17,-1.5106,5,-3.2277,6,-3.0508
ENSG00000163634,THOC7,309,2.91923,77,0.27863,59,-0.1427,26,-1.4640,40,-0.7329,56,-0.2197,15,-2.2167,51,-0.3869,11,-2.6715,43,-0.6435
ENSG00000151276,MAGI1,3,-3.6457,201,2.87517,21,-1.0933,20,-1.2115,85,1.12653,34,-0.3761,32,-0.4297,8,-2.4664,12,-1.9120,34,-0.3436
ENSG00000144749,LRIG1,3,-4.2645,25,-1.4688,367,3.34235,45,-0.6294,1,-5.2695,26,-1.4113,151,1.38379,11,-2.6273,27,-1.3459,22,-1.6312
ENSG00000144746,ARL6IP5,3,-5.2534,267,1.17984,121,-0.1234,35,-2.1204,193,0.62413,172,0.43477,394,1.90782,58,-1.2398,83,-0.7069,81,-0.7492
ENSG00000114861,FOXP1,3,-3.8276,76,0.73021,27,-0.8989,27,-0.9656,130,1.66493,108,1.32508,20,-1.3323,6,-3.0538,49,0.01336,62,0.37476
ENSG00000163605,PPP4R2,3,-4.0416,28,-1.0704,54,-0.0691,19,-1.7419,160,1.78744,158,1.75530,113,1.14523,11,-2.3823,7,-2.9727,48,-0.2481
ENSG00000175161,CADM2,3,-5.2392,461,2.24908,209,0.77552,96,-0.5054,32,-2.0922,114,-0.2026,128,-0.0157,80,-0.7551,93,-0.5166,113,-0.2115
ENSG00000083937,CHMP2B,3,-3.9235,77,0.63420,28,-0.9680,31,-0.8674,67,0.40756,146,1.76597,104,1.13682,14,-1.9182,24,-1.1786,47,-0.1506
ENSG00000163320,CGGBP1,303,2.67247,98,0.52512,83,0.25905,22,-1.8830,11,-2.6789,63,-0.1642,65,-0.1354,47,-0.6279,30,-1.3186,32,-1.2220
ENSG00000269028,MTRNR2L12,8763,-0.5913,2197,-2.6571,12344,-0.0573,17882,0.61569,7951,-0.7403,8291,-0.6764,5562,-1.2815,34176,1.68053,13187,0.04749,12556,-0.0304
ENSG00000080822,CLDND1,3,-7.7198,169,-2.2024,148,-2.3997,68,-3.6656,76,-3.3740,3071,2.64745,1585,1.31172,333,-1.1944,538,-0.4640,1908,1.65391
ENSG00000081154,PCNP,889,3.07296,154,-0.2096,133,-0.4435,66,-1.5925,3,-5.7006,167,-0.0904,126,-0.5298,110,-0.7377,87,-1.0896,140,-0.3592
ENSG00000114391,RPL24,1569,0.52458,415,-1.5361,672,-0.8131,283,-2.2255,990,-0.2146,1346,0.27385,1554,0.50896,1497,0.44772,1918,0.86102,1949,0.88831
ENSG00000170017,ALCAM,3,-4.7874,50,-0.9720,107,0.19650,32,-1.7379,81,-0.2456,283,1.89078,302,2.01915,27,-1.8808,34,-1.5532,90,-0.0787
ENSG00000114439,BBX,3,-4.4566,58,-0.4167,40,-0.9522,17,-2.3844,49,-0.6638,211,1.76336,189,1.55885,36,-1.1110,89,0.26678,119,0.74783
ENSG00000196776,CD47,3,-4.9106,175,0.86265,67,-0.6730,20,-2.5636,2,-5.6514,354,2.17372,346,2.12225,10,-3.4674,44,-1.2900,94,-0.1414
ENSG00000198919,DZIP3,3,-3.5077,148,2.38125,30,-0.3920,19,-1.1402,1,-4.5270,9,-2.2148,75,1.07078,17,-1.2787,65,0.83840,41,0.08822
ENSG00000144834,TAGLN3,3,-4.7461,667,4.24766,36,-1.4249,56,-0.8190,11,-3.0902,43,-1.1489,27,-1.8260,52,-0.8735,51,-0.9201,9,-3.4212
ENSG00000144848,ATG3,3,-4.3113,50,-0.4778,68,-0.0135,19,-1.9974,1,-5.2641,144,1.24250,157,1.39837,105,0.70189,64,-0.0962,118,0.89873
ENSG00000114573,ATP6V1A,3,-4.5368,373,2.87695,91,0.20482,34,-1.3818,91,0.20392,7,-3.5790,96,0.29637,53,-0.6384,73,-0.1444,22,-1.9047
ENSG00000181722,ZBTB20,3,-3.9697,0,-8.4947,43,-0.3568,13,-2.1806,97,0.96212,73,0.49873,133,1.53292,35,-0.6707,89,0.82367,91,0.85817
ENSG00000172020,GAP43,3,-5.4232,684,2.86255,154,0.07543,114,-0.4405,1,-6.4375,72,-1.0904,61,-1.3418,161,0.14021,100,-0.5950,154,0.07441
ENSG00000185565,LSAMP,4,-4.5127,292,1.94925,213,1.35253,72,-0.4636,73,-0.4077,75,-0.3648,62,-0.6734,80,-0.2747,55,-0.8457,46,-1.0977
ENSG00000113845,TIMMDC1,3,-3.7854,31,-0.6331,65,0.51188,21,-1.2868,20,-1.3154,98,1.21291,169,2.24879,20,-1.3286,15,-1.6973,56,0.25759
ENSG00000138495,COX17,1342,3.74203,69,-1.7066,153,-0.5183,25,-3.3355,65,-1.7965,166,-0.3864,109,-1.0308,104,-1.0981,186,-0.2109,96,-1.2137
ENSG00000065518,NDUFB4,284,0.43772,255,0.26282,417,1.08829,91,-1.4126,150,-0.5714,217,0.00725,464,1.27537,79,-1.5301,187,-0.2311,142,-0.6486
ENSG00000173230,GOLGB1,340,2.49933,57,-0.6106,52,-0.7637,32,-1.6005,165,1.09449,10,-3.1918,61,-0.5147,39,-1.1879,56,-0.6437,93,0.13650
ENSG00000114023,FAM162A,129,0.94100,180,1.54208,75,0.06382,44,-0.8202,1,-5.4160,18,-2.0740,162,1.34317,52,-0.5041,62,-0.2398,28,-1.4568
ENSG00000065534,MYLK,5,-4.2168,1,-6.2800,91,-0.0884,22,-2.3657,158,0.80445,227,1.43925,218,1.36299,40,-1.3569,163,0.85782,115,0.28282
ENSG00000160145,KALRN,271,2.87892,217,2.36708,41,-0.5410,32,-0.9713,1,-5.0891,0,-7.6784,2,-4.6122,16,-1.9369,22,-1.4357,0,-6.4449
ENSG00000114544,SLC41A3,3,-3.5890,155,2.36126,84,1.17157,33,-0.4020,59,0.57172,31,-0.4472,3,-3.5624,13,-1.7130,37,-0.1481,2,-4.0397
ENSG00000144908,ALDH1L1,3,-3.1031,17,-0.8397,150,3.08194,49,0.94621,1,-4.1244,0,-6.7173,0,-5.8089,15,-0.9706,30,0.01206,9,-1.7600
ENSG00000114631,PODXL2,3,-5.0665,470,2.55809,109,-0.0903,105,-0.1612,114,-0.0137,81,-0.5380,79,-0.5737,46,-1.3879,33,-1.8812,119,0.05293
ENSG00000074416,MGLL,3,-4.8315,105,0.10903,253,1.61770,123,0.42009,70,-0.5279,49,-1.0629,50,-1.0218,49,-1.0578,241,1.52311,9,-3.5303
ENSG00000058262,SEC61A1,190,1.29529,63,-0.5121,82,-0.0893,40,-1.2955,92,0.08275,76,-0.2169,174,1.14582,24,-1.9561,133,0.67800,47,-0.9485
ENSG00000163902,RPN1,3,-4.0897,47,-0.3238,102,0.90404,19,-1.8100,27,-1.1959,91,0.71235,230,2.46544,3,-4.2726,87,0.64944,15,-2.0351
ENSG00000075785,RAB7A,459,1.59808,251,0.54000,146,-0.3202,59,-1.7939,110,-0.7610,206,0.22351,337,1.03804,138,-0.4078,127,-0.5400,81,-1.2178
ENSG00000169714,CNBP,273,0.88112,150,-0.0925,222,0.53128,57,-1.6795,44,-1.9406,160,0.00518,492,1.95954,54,-1.6388,114,-0.5196,131,-0.3101
ENSG00000181789,COPG1,3,-3.5709,159,2.44505,30,-0.4840,22,-1.0400,6,-2.7820,37,-0.1449,90,1.32578,13,-1.6547,39,-0.0476,26,-0.6959
ENSG00000184897,H1FX,286,0.96352,561,2.23402,137,-0.2388,86,-1.0196,138,-0.2263,76,-1.1269,192,0.29762,74,-1.1782,51,-1.7239,63,-1.4090
ENSG00000004399,PLXND1,3,-3.7497,139,1.90423,55,0.29169,35,-0.4826,35,-0.4442,75,0.78254,28,-0.7735,7,-2.6821,78,0.84685,18,-1.4335
ENSG00000017260,ATP2C1,3,-4.4101,170,1.41518,80,0.14045,46,-0.7680,31,-1.3133,97,0.45117,201,1.73780,19,-1.9791,29,-1.3964,80,0.14669
ENSG00000198585,NUDT16,3,-3.8944,67,0.44878,14,-1.9351,31,-0.8395,76,0.64304,50,-0.0407,48,-0.0876,33,-0.6586,102,1.13930,106,1.20648
ENSG00000091527,CDV3,3,-4.0840,74,0.38340,47,-0.3451,29,-1.1504,81,0.52638,83,0.57258,50,-0.2477,59,0.01453,137,1.43767,49,-0.2647
ENSG00000091513,TF,39,-4.1149,37,-4.1789,24,-4.8141,37,-4.3099,37,-4.1601,3037,3.00987,2601,2.62892,185,-1.8339,143,-2.2102,625,0.01628
ENSG00000154917,RAB6B,3,-5.5504,1169,4.27148,146,-0.1512,128,-0.3904,3,-5.6091,28,-2.6123,8,-4.4171,49,-1.8094,81,-1.0484,26,-2.7342
ENSG00000158186,MRAS,3,-3.3614,113,2.02596,103,1.84397,64,1.13378,1,-4.3810,2,-3.9673,0,-6.0646,2,-4.2267,5,-2.9458,30,-0.2360
ENSG00000114115,RBP1,1678,5.47506,0,-10.281,80,-1.2875,37,-2.5486,18,-3.4937,12,-4.0719,76,-1.3779,15,-3.7613,46,-2.0991,52,-1.9260
ENSG00000114125,RNF7,279,1.93270,119,0.42506,88,-0.0665,29,-1.8609,138,0.66744,46,-1.0606,108,0.26714,19,-2.3225,112,0.31752,40,-1.2671
ENSG00000163714,U2SURP,115,1.09003,71,0.29440,27,-1.1861,35,-0.8539,46,-0.3949,34,-0.8395,96,0.79121,11,-2.4486,115,1.10165,64,0.11743
ENSG00000082996,RNF13,3,-5.4585,49,-1.7087,107,-0.5320,24,-2.8606,109,-0.5094,497,2.09157,584,2.43489,52,-1.6232,20,-3.0365,191,0.37449
ENSG00000070087,PFN2,387,1.52958,245,0.72575,225,0.58625,67,-1.4014,171,0.14140,142,-0.1593,218,0.53091,63,-1.3928,70,-1.2449,70,-1.2259
ENSG00000120742,SERP1,694,3.05123,140,0.01560,263,1.05613,49,-1.6902,13,-3.4463,41,-1.8444,84,-0.7740,48,-1.6141,101,-0.4986,44,-1.7314
ENSG00000198843,SELENOT,4,-4.8576,205,1.03809,132,0.29511,42,-1.5410,125,0.21415,125,0.20691,294,1.68764,41,-1.4926,151,0.51982,42,-1.4556
ENSG00000152601,MBNL1,3,-3.8582,145,1.84434,55,0.14969,20,-1.4929,24,-1.0895,76,0.68792,97,1.09420,20,-1.3800,49,-0.0127,38,-0.4284
ENSG00000114850,SSR3,3,-4.4443,54,-0.5151,153,1.18804,38,-1.1055,132,0.93500,69,-0.1187,172,1.40331,36,-1.1135,67,-0.1689,58,-0.3881
ENSG00000186432,KPNA4,110,0.93775,111,0.95102,68,0.14943,31,-1.1431,1,-5.1910,33,-0.9509,164,1.65509,13,-2.3324,112,0.96435,8,-3.0636
ENSG00000163590,PPM1L,3,-3.2407,91,1.75551,71,1.31209,37,0.24879,7,-2.2958,0,-6.8533,85,1.64406,1,-4.4641,3,-3.5470,20,-0.7162
ENSG00000163536,SERPINI1,3,-5.2977,667,3.01746,56,-1.3542,59,-1.3694,1,-6.3122,240,0.94542,275,1.17946,20,-2.8222,26,-2.4896,81,-0.7989
ENSG00000173905,GOLIM4,488,2.90849,44,-1.2935,149,0.59064,34,-1.7701,11,-3.2721,1,-6.4294,133,0.40720,37,-1.5480,133,0.40784,69,-0.6166
ENSG00000008952,SEC62,457,-0.3061,621,0.17939,268,-1.1195,232,-1.4345,805,0.60315,643,0.23641,973,0.92263,315,-0.8758,674,0.31132,884,0.75978
ENSG00000013297,CLDN11,3,-6.4153,26,-3.6211,55,-2.5290,20,-4.1266,38,-3.0611,1574,3.24897,917,1.98762,94,-1.7325,116,-1.4234,364,0.34722
ENSG00000154310,TNIK,3,-2.9690,37,0.51223,112,2.58421,29,0.15497,1,-3.9902,0,-5.9285,23,-0.2241,18,-0.5875,6,-2.1938,35,0.43109
ENSG00000177565,TBL1XR1,3,-4.1384,233,2.42143,92,0.68751,26,-1.3862,1,-5.1551,8,-3.0419,155,1.60242,5,-3.5979,61,0.02755,53,-0.2007
