Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5to8,Feature log2 fold change topic 5to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000183735,TBK1,31,0.59982,21,-0.3501,24,-0.0369,14,-0.8970
ENSG00000135677,GNS,33,0.05182,34,0.11665,28,-0.2307,27,-0.2527
ENSG00000111490,TBC1D30,26,0.38576,24,0.21247,17,-0.4226,5,-2.2972
ENSG00000156076,WIF1,14,-1.7033,62,1.93472,38,0.14918,0,-5.6787
ENSG00000174106,LEMD3,36,0.50415,28,-0.1411,17,-0.8185,23,-0.3939
ENSG00000139233,LLPH,32,0.14740,28,-0.1998,25,-0.3207,39,0.37957
ENSG00000155957,TMBIM4,59,0.08677,39,-0.7897,80,0.55932,94,0.84613
ENSG00000111530,CAND1,153,0.74328,103,-0.2622,73,-0.7155,60,-1.0198
ENSG00000127334,DYRK2,17,0.16249,20,0.60565,9,-0.8353,1,-3.3908
ENSG00000127314,RAP1B,38,-0.3749,50,0.25672,34,-0.4412,64,0.56835
ENSG00000175782,SLC35E3,19,-0.0092,17,-0.2534,14,-0.5222,33,0.89318
ENSG00000135679,MDM2,26,-0.2670,32,0.20344,26,-0.2076,36,0.31532
ENSG00000111605,CPSF6,56,0.02598,62,0.30826,31,-0.8835,48,-0.2276
ENSG00000127337,YEATS4,21,0.36672,21,0.32231,11,-0.7873,4,-2.2613
ENSG00000166226,CCT2,157,0.68080,112,-0.1825,75,-0.7608,63,-1.0238
ENSG00000127328,RAB3IP,24,-0.5940,34,0.20830,29,-0.1393,52,0.85049
ENSG00000111596,CNOT2,33,-0.0836,38,0.26774,22,-0.7105,36,0.07838
ENSG00000135643,KCNMB4,152,-0.0219,153,0.00227,121,-0.3730,190,0.35275
ENSG00000153233,PTPRR,73,0.61670,59,0.06267,34,-0.8019,14,-2.1685
ENSG00000133858,ZFC3H1,20,0.15248,20,0.13091,12,-0.6709,16,-0.2181
ENSG00000139291,TMEM19,38,-0.0150,48,0.62046,15,-1.4442,22,-0.8749
ENSG00000080371,RAB21,87,0.23141,69,-0.3020,62,-0.3866,104,0.44859
ENSG00000121749,TBC1D15,27,-0.0273,22,-0.4486,20,-0.4378,55,1.17486
ENSG00000072657,TRHDE,56,1.28441,30,-0.4015,5,-2.8371,11,-1.8255
ENSG00000253719,ATXN7L3B,178,0.36800,162,0.13122,79,-1.0423,99,-0.6927
ENSG00000166006,KCNC2,82,-0.4549,152,1.17442,48,-1.1311,24,-2.1909
ENSG00000111615,KRR1,39,0.53374,26,-0.4471,18,-0.8793,39,0.34286
ENSG00000139289,PHLDA1,28,-0.6379,41,0.22122,43,0.23565,55,0.63419
ENSG00000187109,NAP1L1,297,0.14074,259,-0.1820,242,-0.2313,336,0.29244
ENSG00000091039,OSBPL8,76,0.47565,57,-0.2324,54,-0.2239,44,-0.5610
ENSG00000186908,ZDHHC17,90,0.79892,55,-0.4387,36,-0.9596,53,-0.3683
ENSG00000067798,NAV3,49,0.28953,43,-0.0345,29,-0.6503,40,-0.1567
ENSG00000067715,SYT1,2129,0.95301,1422,-0.1437,635,-1.3410,275,-2.5825
ENSG00000058272,PPP1R12A,66,0.13599,61,-0.0443,38,-0.7605,77,0.33582
ENSG00000111052,LIN7A,33,0.84121,19,-0.5363,25,0.03366,9,-1.4656
ENSG00000139220,PPFIA2,265,0.96107,167,-0.2659,72,-1.4693,75,-1.4172
ENSG00000072041,SLC6A15,102,1.39907,49,-0.5853,15,-2.1268,19,-1.8394
ENSG00000133641,C12orf29,48,0.51140,42,0.14159,22,-0.8595,12,-1.7831
ENSG00000139324,TMTC3,27,0.81608,14,-0.7036,14,-0.4975,19,-0.0548
ENSG00000049130,KITLG,37,0.49270,32,0.15399,16,-0.9313,10,-1.6127
ENSG00000139318,DUSP6,115,1.65418,47,-0.7994,10,-2.8952,21,-1.7919
ENSG00000070961,ATP2B1,438,0.29042,475,0.50984,125,-1.7362,123,-1.7675
ENSG00000271614,ATP2B1-AS1,26,0.05649,34,0.84201,8,-1.6525,3,-3.1929
ENSG00000011465,DCN,114,0.45342,50,-1.3247,60,-0.7156,239,1.57887
ENSG00000133639,BTG1,27,-0.2184,27,-0.2453,29,-0.0109,52,0.94734
ENSG00000102189,EEA1,33,0.30866,27,-0.1681,29,0.02695,21,-0.4827
ENSG00000173598,NUDT4,253,0.66774,197,0.00242,108,-0.9336,59,-1.8311
ENSG00000177889,UBE2N,252,0.72309,173,-0.2369,114,-0.8203,107,-0.9169
ENSG00000198015,MRPL42,43,0.17687,35,-0.3140,52,0.44007,36,-0.1647
ENSG00000136040,PLXNC1,26,-0.3130,43,0.96420,16,-0.9255,9,-1.8367
ENSG00000184752,NDUFA12,263,0.32245,245,0.13844,181,-0.3841,101,-1.2828
ENSG00000028203,VEZT,79,1.25069,31,-1.0569,25,-1.1316,49,-0.0701
ENSG00000111142,METAP2,43,-0.4974,48,-0.2241,45,-0.2552,124,1.43255
ENSG00000074527,NTN4,36,1.00213,22,-0.2640,12,-1.1305,5,-2.2434
ENSG00000139343,SNRPF,72,-0.0317,75,0.06500,65,-0.1833,77,0.08265
ENSG00000111144,LTA4H,37,0.10111,38,0.16618,28,-0.4019,28,-0.4021
ENSG00000059758,CDK17,112,0.12689,128,0.47798,43,-1.3845,60,-0.8937
ENSG00000075415,SLC25A3,464,0.53068,346,-0.2085,268,-0.5450,275,-0.5013
ENSG00000185046,ANKS1B,229,0.36112,183,-0.1874,119,-0.8010,217,0.14631
ENSG00000111647,UHRF1BP1L,28,0.23397,29,0.36395,13,-1.0095,11,-1.1897
ENSG00000075089,ACTR6,69,0.57441,53,-0.1071,29,-0.9653,36,-0.6608
ENSG00000136021,SCYL2,44,0.73015,29,-0.2983,22,-0.6534,19,-0.8689
ENSG00000151572,ANO4,12,-0.4167,10,-0.8263,29,1.10198,30,1.17998
ENSG00000120805,ARL1,110,0.76761,67,-0.4652,65,-0.3848,53,-0.6926
ENSG00000196091,MYBPC1,26,-0.7144,21,-1.1752,98,1.70353,80,1.32236
ENSG00000111666,CHPT1,55,-0.2187,70,0.39585,75,0.36003,26,-1.2819
ENSG00000111670,GNPTAB,119,0.45457,107,0.17580,51,-1.0497,42,-1.3391
ENSG00000120860,WASHC3,75,0.56294,47,-0.5403,45,-0.4639,69,0.22511
ENSG00000139352,ASCL1,40,0.49193,24,-0.6897,33,0.02539,40,0.32373
ENSG00000111696,NT5DC3,113,1.00724,72,-0.1941,34,-1.3017,12,-2.7691
ENSG00000166598,HSP90B1,350,0.26110,279,-0.2792,244,-0.4064,391,0.34895
ENSG00000204954,C12orf73,34,0.28174,31,0.09209,13,-1.2633,28,-0.1210
ENSG00000120837,NFYB,34,-0.4739,45,0.21497,46,0.17005,53,0.40600
ENSG00000198431,TXNRD1,61,0.62174,47,-0.0468,26,-0.9308,22,-1.1938
ENSG00000151131,C12orf45,29,0.12906,28,0.03223,32,0.23896,16,-0.8769
ENSG00000136051,WASHC4,10,-1.2844,23,0.59428,29,0.75214,23,0.37398
ENSG00000136044,APPL2,7,-1.5216,15,-0.0890,53,2.17654,14,-0.1344
ENSG00000074590,NUAK1,146,0.55188,119,0.01797,44,-1.5168,77,-0.6679
ENSG00000136026,CKAP4,38,-0.1633,50,0.49500,21,-1.0345,37,-0.1508
ENSG00000111785,RIC8B,26,0.70871,18,-0.2479,12,-0.6862,10,-0.9488
ENSG00000151135,TMEM263,42,0.22315,44,0.29702,20,-1.0352,23,-0.7826
ENSG00000151136,BTBD11,16,-0.5308,32,1.18688,14,-0.5826,2,-3.1486
ENSG00000136045,PWP1,51,0.85630,29,-0.5412,30,-0.3084,21,-0.8889
ENSG00000110851,PRDM4,24,0.13281,28,0.46895,17,-0.5063,5,-2.1002
ENSG00000075035,WSCD2,62,0.68845,47,-0.0139,18,-1.4627,21,-1.2159
ENSG00000075856,SART3,29,-0.0530,35,0.45029,27,-0.1527,12,-1.3692
ENSG00000136003,ISCU,308,0.29332,292,0.14880,184,-0.6269,160,-0.8449
ENSG00000110880,CORO1C,24,-0.3628,30,0.21956,21,-0.4104,40,0.60315
ENSG00000084112,SSH1,25,-0.0185,27,0.16971,23,-0.1358,21,-0.3012
ENSG00000166111,SVOP,183,0.51251,159,0.14119,96,-0.6964,37,-2.1343
ENSG00000135093,USP30,20,0.05574,21,0.14432,10,-0.9892,22,0.20387
ENSG00000110906,KCTD10,47,0.67953,30,-0.4562,22,-0.7470,34,-0.0901
ENSG00000151148,UBE3B,33,0.59961,20,-0.5874,19,-0.4856,31,0.24862
ENSG00000139428,MMAB,36,-0.3133,41,-0.0078,47,0.22357,57,0.51836
ENSG00000110921,MVK,21,0.72330,11,-0.8671,15,-0.1413,19,0.25219
ENSG00000139433,GLTP,18,-1.6584,24,-1.1535,54,0.36963,202,2.99380
ENSG00000139436,GIT2,33,0.17204,30,-0.0827,29,-0.0786,28,-0.1757
ENSG00000174456,C12orf76,143,0.23042,122,-0.1574,102,-0.3869,142,0.13426
ENSG00000174437,ATP2A2,467,0.54719,388,0.06021,195,-1.0322,170,-1.2390
ENSG00000196510,ANAPC7,51,0.48556,38,-0.2256,31,-0.4645,34,-0.3618
ENSG00000111229,ARPC3,276,0.58694,185,-0.3977,162,-0.4869,199,-0.1645
ENSG00000204856,FAM216A,76,1.17825,42,-0.4177,22,-1.2354,10,-2.3992
ENSG00000111237,VPS29,139,0.24218,129,0.05433,96,-0.4190,92,-0.4897
ENSG00000196850,PPTC7,24,0.17106,29,0.63445,12,-0.9330,1,-3.8465
ENSG00000186298,PPP1CC,102,0.25175,94,0.04096,72,-0.4040,68,-0.4927
ENSG00000111249,CUX2,41,0.86782,29,-0.0365,14,-1.0950,2,-3.8298
ENSG00000204842,ATXN2,57,0.30621,47,-0.1506,46,-0.1293,41,-0.3396
ENSG00000089234,BRAP,35,1.23501,14,-1.0495,17,-0.4048,15,-0.6026
ENSG00000111275,ALDH2,154,-0.5872,209,0.11301,356,0.96248,191,-0.0697
ENSG00000234608,MAPKAPK5-AS1,50,0.18453,42,-0.2105,41,-0.1753,53,0.20924
ENSG00000089022,MAPKAPK5,22,-0.3608,28,0.18031,23,-0.1891,36,0.54049
ENSG00000089248,ERP29,111,0.06907,107,-0.0020,82,-0.4199,121,0.18460
ENSG00000111300,NAA25,16,-0.0129,13,-0.5188,25,0.71751,21,0.42918
ENSG00000173064,HECTD4,87,0.03771,101,0.42507,63,-0.4743,40,-1.1611
ENSG00000089009,RPL6,634,-0.4565,740,-0.1111,1021,0.44743,1240,0.77534
ENSG00000179295,PTPN11,142,0.39626,99,-0.4698,107,-0.2066,146,0.29388
ENSG00000089169,RPH3A,148,-0.4661,245,0.80588,168,-0.1322,80,-1.2637
ENSG00000135144,DTX1,32,0.06681,28,-0.2044,52,0.85674,17,-0.9384
ENSG00000111344,RASAL1,34,0.51715,27,-0.0537,19,-0.5898,14,-1.0208
ENSG00000123064,DDX54,63,0.18618,62,0.13697,53,-0.1623,32,-0.9229
ENSG00000139405,RITA1,42,0.11143,46,0.34010,26,-0.6482,23,-0.8660
ENSG00000186815,TPCN1,21,-0.8542,40,0.70853,27,-0.1787,37,0.29266
ENSG00000151176,PLBD2,61,0.22515,52,-0.1677,54,-0.0432,51,-0.1286
ENSG00000123066,MED13L,32,0.43506,25,-0.1014,21,-0.3887,17,-0.6891
ENSG00000111412,C12orf49,50,0.13296,47,-0.0241,51,0.12693,35,-0.4859
ENSG00000135119,RNFT2,52,0.67665,35,-0.3523,27,-0.6506,30,-0.4553
ENSG00000135116,HRK,29,0.28280,27,0.15367,19,-0.4336,13,-1.0676
ENSG00000088992,TESC,93,0.67588,72,-0.0085,33,-1.1815,28,-1.4541
ENSG00000135108,FBXO21,93,0.22402,91,0.18803,67,-0.3609,43,-1.0494
ENSG00000171435,KSR2,24,-0.5516,50,1.37421,11,-1.6340,6,-2.4938
ENSG00000176871,WSB2,278,0.29114,259,0.11235,185,-0.4554,141,-0.8794
ENSG00000089220,PEBP1,1741,0.25169,1593,0.03045,1305,-0.2965,1093,-0.5739
ENSG00000135090,TAOK3,47,-0.2638,63,0.43712,49,-0.1354,40,-0.4192
ENSG00000111707,SUDS3,55,0.48139,46,0.01543,32,-0.5378,20,-1.2620
ENSG00000139767,SRRM4,57,0.34821,56,0.27146,21,-1.3223,26,-1.0037
ENSG00000152137,HSPB8,26,-0.7926,35,-0.1718,65,0.91454,67,0.95424
ENSG00000111725,PRKAB1,27,0.60530,14,-0.8831,22,0.07349,27,0.37965
ENSG00000122966,CIT,75,0.07471,91,0.58162,43,-0.8059,20,-1.9301
ENSG00000135127,BICDL1,19,-0.0576,25,0.66165,16,-0.2564,2,-3.2993
ENSG00000111737,RAB35,46,0.36572,36,-0.2222,25,-0.7054,44,0.16048
ENSG00000089154,GCN1,21,-0.6585,33,0.38558,28,-0.0071,39,0.52693
ENSG00000089157,RPLP0,249,-0.7862,317,-0.2790,543,0.68427,771,1.30253
ENSG00000111775,COX6A1,1425,-0.4509,2115,0.50790,2006,0.23144,1219,-0.5589
ENSG00000170855,TRIAP1,20,-0.0059,20,-0.0140,18,-0.2266,24,0.24846
ENSG00000257218,GATC,36,0.62287,21,-0.6024,26,-0.1377,27,-0.0555
ENSG00000111786,SRSF9,104,0.07942,106,0.11936,76,-0.4489,92,-0.1427
ENSG00000088986,DYNLL1,1344,0.11725,1413,0.24371,930,-0.5058,854,-0.6381
ENSG00000110871,COQ5,23,0.47302,15,-0.4823,30,0.77661,6,-1.5549
ENSG00000022840,RNF10,95,0.23515,77,-0.2752,80,-0.1210,97,0.18900
ENSG00000167272,POP5,23,-0.4721,32,0.24373,42,0.60750,26,-0.1770
ENSG00000157782,CABP1,322,0.70498,249,0.01751,101,-1.3748,87,-1.6061
ENSG00000110917,MLEC,63,-0.1441,68,0.01714,53,-0.3667,95,0.56943
ENSG00000157837,SPPL3,115,0.45295,93,-0.0779,65,-0.6294,66,-0.5900
ENSG00000157895,C12orf43,32,-0.0474,39,0.45175,18,-0.9097,24,-0.4524
ENSG00000110931,CAMKK2,120,0.27584,120,0.28975,55,-1.0186,56,-1.0082
ENSG00000089053,ANAPC5,104,0.54965,63,-0.6450,71,-0.2644,104,0.33008
ENSG00000170633,RNF34,51,0.24370,49,0.16829,32,-0.5421,27,-0.8081
ENSG00000089094,KDM2B,18,-0.1145,21,0.18387,14,-0.5201,22,0.24075
ENSG00000188735,TMEM120B,21,0.50224,15,-0.3618,16,-0.1408,14,-0.3300
ENSG00000139725,RHOF,28,0.50128,20,-0.3098,25,0.16707,12,-0.9652
ENSG00000139718,SETD1B,21,0.25867,20,0.14509,7,-1.3757,17,-0.1525
ENSG00000110801,PSMD9,40,-0.0616,44,0.16121,37,-0.1854,39,-0.0970
ENSG00000110987,BCL7A,51,0.39653,51,0.37717,21,-1.1097,8,-2.4756
ENSG00000176383,B3GNT4,25,0.79018,19,0.04012,10,-0.9256,0,-5.4452
ENSG00000139719,VPS33A,50,1.26028,23,-0.7227,18,-0.9331,13,-1.3293
ENSG00000130779,CLIP1,79,0.66043,55,-0.2679,44,-0.5298,36,-0.8227
ENSG00000111011,RSRC2,96,0.40729,74,-0.2271,55,-0.6078,82,-0.0012
ENSG00000139726,DENR,86,0.46721,67,-0.1298,48,-0.6027,52,-0.4836
ENSG00000130787,HIP1R,39,-0.8634,48,-0.4585,112,1.07919,127,1.30194
ENSG00000139722,VPS37B,23,-0.0573,24,0.07385,23,0.01893,22,-0.0657
ENSG00000150967,ABCB9,23,0.02903,23,0.00956,32,0.52761,12,-0.9187
ENSG00000182196,ARL6IP4,227,-0.2930,268,0.10019,288,0.17882,307,0.28335
ENSG00000090975,PITPNM2,44,0.11846,49,0.39665,30,-0.4879,16,-1.4410
ENSG00000130921,C12orf65,29,0.69699,21,-0.1950,15,-0.6065,10,-1.2526
ENSG00000111328,CDK2AP1,137,-0.3352,128,-0.4759,262,0.83216,262,0.83155
ENSG00000139697,SBNO1,51,-0.2720,74,0.64575,50,-0.2382,27,-1.1503
ENSG00000183955,KMT5A,50,0.76751,32,-0.3744,31,-0.2681,16,-1.2606
ENSG00000150977,RILPL2,19,-0.0755,21,0.11542,18,-0.1522,20,0.03591
ENSG00000188026,RILPL1,39,0.31865,31,-0.1879,23,-0.6392,38,0.15722
ENSG00000086598,TMED2,103,0.54810,65,-0.5367,62,-0.4621,97,0.25265
ENSG00000111361,EIF2B1,27,-0.3187,35,0.24703,27,-0.2202,39,0.33446
ENSG00000111358,GTF2H3,17,0.21639,15,-0.1412,18,0.23216,11,-0.5325
ENSG00000119242,CCDC92,198,0.21205,195,0.17783,112,-0.7595,132,-0.5018
ENSG00000179195,ZNF664,39,-0.7522,59,0.14767,57,0.05280,105,1.06206
ENSG00000196498,NCOR2,104,0.34032,90,-0.0373,75,-0.3085,60,-0.6492
ENSG00000073060,SCARB1,58,-0.0065,53,-0.1876,46,-0.3780,89,0.70215
ENSG00000150991,UBC,1608,0.48407,1260,-0.1323,907,-0.6048,949,-0.5355
ENSG00000184992,BRI3BP,76,0.53574,59,-0.1130,33,-0.9516,45,-0.5000
ENSG00000081760,AACS,111,0.88929,73,-0.2119,34,-1.3272,32,-1.4247
ENSG00000139364,TMEM132B,95,0.37578,85,0.09578,50,-0.7615,48,-0.8348
ENSG00000151948,GLT1D1,33,0.30419,35,0.46398,15,-0.9763,4,-2.7727
ENSG00000060709,RIMBP2,86,0.65158,66,-0.0551,51,-0.4377,14,-2.3193
ENSG00000132341,RAN,387,0.58886,289,-0.1565,206,-0.6352,180,-0.8435
ENSG00000061936,SFSWAP,22,-0.4208,29,0.22880,21,-0.3173,39,0.63427
ENSG00000198598,MMP17,53,-0.1657,77,0.83659,22,-1.4418,25,-1.2566
ENSG00000177169,ULK1,82,0.43492,73,0.15606,51,-0.4558,17,-2.1263
ENSG00000183495,EP400,35,0.50003,23,-0.4934,23,-0.3612,32,0.20784
ENSG00000185163,DDX51,18,-0.3208,24,0.32840,19,-0.1275,21,0.06337
ENSG00000184967,NOC4L,31,0.64992,17,-0.7140,20,-0.3060,28,0.25837
ENSG00000182870,GALNT9,85,0.47794,75,0.15235,49,-0.5572,16,-2.2558
ENSG00000112787,FBRSL1,35,-0.1371,35,-0.1173,59,0.76370,30,-0.2915
ENSG00000176894,PXMP2,21,-0.6150,32,0.42493,51,1.00984,11,-1.3560
ENSG00000247077,PGAM5,41,0.63984,30,-0.1346,14,-1.2267,21,-0.6218
ENSG00000176915,ANKLE2,33,-0.1437,41,0.39151,26,-0.4738,29,-0.2947
ENSG00000090615,GOLGA3,80,0.11397,83,0.20174,63,-0.2909,48,-0.7086
ENSG00000198040,ZNF84,32,0.05737,28,-0.2897,34,0.09068,42,0.44924
ENSG00000196199,MPHOSPH8,95,0.24329,84,-0.0581,68,-0.3754,77,-0.1736
ENSG00000121390,PSPC1,78,0.64010,54,-0.2731,31,-1.0146,50,-0.2998
ENSG00000121741,ZMYM2,61,0.27108,52,-0.1260,32,-0.8361,64,0.24511
ENSG00000121742,GJB6,17,-1.4630,46,0.72334,91,1.65918,7,-2.3352
ENSG00000165475,CRYL1,20,-0.8823,19,-0.9556,76,1.60081,69,1.39821
ENSG00000278291,AL161772.1,36,-0.7774,69,0.82740,62,0.31484,29,-0.8882
ENSG00000172458,IL17D,22,-1.4436,46,0.05521,117,1.65025,61,0.49450
ENSG00000150459,SAP18,246,0.14303,216,-0.1727,216,-0.1158,259,0.17336
ENSG00000173141,MRPL57,123,-0.2288,152,0.27288,132,-0.0462,128,-0.0968
ENSG00000180776,ZDHHC20,24,-0.6170,27,-0.3474,20,-0.7107,93,1.87556
ENSG00000165487,MICU2,46,0.50212,26,-0.7912,34,-0.1501,55,0.61277
ENSG00000102678,FGF9,25,0.48054,24,0.36983,11,-0.9829,0,-5.7415
ENSG00000151835,SACS,53,0.26467,50,0.10212,43,-0.1545,22,-1.1586
ENSG00000165566,AMER2,51,-1.2430,78,-0.3958,126,0.48680,290,2.01034
ENSG00000139505,MTMR6,102,0.57526,83,0.03438,50,-0.7552,28,-1.6503
ENSG00000139496,NUP58,53,0.89263,32,-0.3560,26,-0.6119,14,-1.5466
ENSG00000132932,ATP8A2,101,0.63585,79,-0.0099,51,-0.7023,23,-1.8996
ENSG00000127870,RNF6,86,1.04792,48,-0.4547,33,-0.9036,22,-1.5263
ENSG00000132970,WASF3,111,-0.3793,169,0.66038,131,-0.0124,64,-1.1134
ENSG00000132975,GPR12,19,-0.8140,43,1.23969,14,-1.0888,18,-0.7035
ENSG00000152484,USP12,72,0.23772,71,0.22531,39,-0.7831,40,-0.7683
ENSG00000122026,RPL21,884,-0.7953,1116,-0.3053,1993,0.73868,2748,1.30689
ENSG00000122034,GTF3A,119,0.25438,113,0.12201,82,-0.4156,64,-0.8078
ENSG00000122033,MTIF3,47,-0.0911,49,-0.0223,58,0.28331,49,-0.0055
ENSG00000186184,POLR1D,70,0.13615,64,-0.0809,66,-0.0072,60,-0.1504
ENSG00000102755,FLT1,6,-2.1808,12,-1.1692,22,0.08255,116,3.38900
ENSG00000132963,POMP,230,0.00228,232,0.01462,214,-0.1157,240,0.06571
ENSG00000132938,MTUS2,23,0.43856,20,0.07128,20,0.01554,2,-3.1387
ENSG00000139514,SLC7A1,103,0.85980,63,-0.4134,48,-0.7017,41,-0.9329
ENSG00000122042,UBL3,243,0.37114,204,-0.0731,135,-0.6979,179,-0.2586
ENSG00000102781,KATNAL1,59,0.75940,43,-0.0682,25,-0.8884,11,-2.1466
ENSG00000189403,HMGB1,345,-0.0425,317,-0.2389,346,-0.0230,518,0.63899
ENSG00000132965,ALOX5AP,7,-1.8659,8,-1.5340,40,1.30149,83,2.84106
ENSG00000120694,HSPH1,415,0.74813,310,-0.0322,133,-1.3218,108,-1.6346
ENSG00000073910,FRY,102,0.54519,85,0.07411,29,-1.5728,48,-0.8386
ENSG00000139597,N4BP2L1,56,0.65180,43,-0.0074,17,-1.4413,22,-1.0675
ENSG00000244754,N4BP2L2,46,-0.5087,55,-0.1322,46,-0.3451,129,1.36323
ENSG00000083642,PDS5B,85,-0.0246,109,0.63907,44,-1.0420,37,-1.2882
ENSG00000133121,STARD13,21,0.16684,21,0.20295,12,-0.7954,15,-0.4013
ENSG00000172915,NBEA,101,0.39887,95,0.24560,40,-1.1947,38,-1.2563
ENSG00000133083,DCLK1,512,0.82665,368,-0.0606,173,-1.2051,84,-2.2848
ENSG00000133104,SPART,55,-0.0550,42,-0.6602,54,-0.0730,123,1.31774
ENSG00000133101,CCNA1,33,1.45010,13,-0.8772,15,-0.4134,2,-3.3038
ENSG00000180440,SERTM1,43,0.16353,48,0.45663,24,-0.8175,14,-1.5968
ENSG00000120697,ALG5,35,0.87426,20,-0.5615,27,0.10856,8,-1.7538
ENSG00000120686,UFM1,73,-0.0329,84,0.32995,50,-0.6041,60,-0.3258
ENSG00000183722,LHFPL6,132,0.87781,79,-0.4350,59,-0.7572,55,-0.8652
ENSG00000133103,COG6,34,0.88796,17,-0.7580,28,0.24751,12,-1.1272
ENSG00000120688,WBP4,37,0.15106,30,-0.3086,36,0.03334,43,0.33080
ENSG00000165572,KBTBD6,84,0.26113,82,0.20139,42,-0.9248,51,-0.6374
ENSG00000120696,KBTBD7,28,0.47606,20,-0.2795,13,-0.8885,25,0.11973
ENSG00000102760,RGCC,52,-1.3928,109,0.12348,191,1.01781,201,1.10747
ENSG00000102780,DGKH,33,0.19470,37,0.51749,15,-1.0589,8,-1.9330
ENSG00000023516,AKAP11,154,-0.0803,195,0.53606,103,-0.6710,90,-0.8909
ENSG00000120675,DNAJC15,46,-0.5293,66,0.30960,63,0.12714,72,0.34129
ENSG00000151778,SERP2,141,-0.0670,178,0.54318,114,-0.3747,57,-1.4373
ENSG00000102804,TSC22D1,763,0.54327,609,-0.0415,263,-1.3233,443,-0.5268
ENSG00000133114,GPALPP1,30,0.57749,19,-0.5064,24,0.02157,19,-0.3430
ENSG00000188342,GTF2F2,24,-0.2563,24,-0.2957,40,0.63537,39,0.58244
ENSG00000180332,KCTD4,47,1.25091,20,-0.8238,22,-0.4929,12,-1.4209
ENSG00000133112,TPT1,1154,-0.4083,1074,-0.5611,1800,0.43221,3093,1.37769
ENSG00000170919,TPT1-AS1,16,-0.2739,18,0.02689,18,-0.0002,25,0.55241
ENSG00000123200,ZC3H13,60,-0.1334,55,-0.3359,65,0.03518,112,0.92420
ENSG00000139684,ESD,130,0.48813,87,-0.4842,95,-0.1969,114,0.08837
ENSG00000102468,HTR2A,59,0.91991,43,0.04258,11,-1.9918,3,-3.7958
ENSG00000136143,SUCLA2,157,1.00740,92,-0.4094,65,-0.8204,37,-1.6614
ENSG00000136146,MED4,52,0.14497,55,0.30286,25,-1.0342,35,-0.4982
ENSG00000136156,ITM2B,2075,0.78978,1106,-0.7382,1370,-0.1959,1404,-0.1573
ENSG00000139687,RB1,39,0.36023,32,-0.1518,34,0.00928,21,-0.7183
ENSG00000102531,FNDC3A,42,-0.0293,45,0.14293,26,-0.7756,52,0.29455
ENSG00000102547,CAB39L,57,0.92340,31,-0.6141,28,-0.5898,28,-0.5735
ENSG00000136144,RCBTB1,40,0.50311,28,-0.3759,27,-0.3009,30,-0.1319
ENSG00000123179,EBPL,46,0.48272,33,-0.2820,24,-0.7244,38,0.00911
ENSG00000102753,KPNA3,74,1.22683,35,-0.7036,28,-0.8633,20,-1.3213
ENSG00000123178,SPRYD7,79,0.84781,49,-0.3721,34,-0.8325,32,-0.9087
ENSG00000204977,TRIM13,17,-0.1201,18,-0.0129,22,0.29418,19,0.03271
ENSG00000136104,RNASEH2B,39,0.29051,32,-0.1831,40,0.20930,23,-0.6283
ENSG00000136100,VPS36,55,0.82734,35,-0.3544,24,-0.8071,22,-0.9145
ENSG00000165416,SUGT1,100,0.55565,70,-0.3437,59,-0.4976,71,-0.2086
ENSG00000136099,PCDH8,110,0.94750,79,0.02025,17,-2.2882,9,-3.2070
ENSG00000118946,PCDH17,85,-0.0294,104,0.50933,52,-0.7735,49,-0.8794
ENSG00000184226,PCDH9,154,-0.3620,189,0.10074,132,-0.4983,306,0.86867
ENSG00000204899,MZT1,63,0.17187,70,0.46040,28,-1.1331,26,-1.2560
ENSG00000083520,DIS3,20,-0.0491,20,0.00147,25,0.33209,17,-0.2546
ENSG00000118922,KLF12,26,0.73747,19,-0.0762,12,-0.7604,4,-2.1354
ENSG00000136111,TBC1D4,18,-0.5660,31,0.69477,20,-0.2744,21,-0.2333
ENSG00000188243,COMMD6,181,-0.4626,213,-0.0914,274,0.34197,368,0.83723
ENSG00000118939,UCHL3,48,0.52630,37,-0.0865,27,-0.5605,21,-0.9492
ENSG00000136153,LMO7,63,0.58901,55,0.21768,24,-1.1230,7,-2.9616
ENSG00000178695,KCTD12,55,-0.6078,65,-0.2586,68,-0.1019,178,1.53859
ENSG00000005812,FBXL3,74,0.44075,61,-0.0532,29,-1.1540,54,-0.2355
ENSG00000005810,MYCBP2,209,0.69769,164,0.05293,68,-1.3292,47,-1.8806
ENSG00000139737,SLAIN1,38,-1.3754,57,-0.5905,79,0.08628,288,2.48313
ENSG00000136160,EDNRB,13,-2.1295,63,1.22792,97,1.46359,9,-2.1993
ENSG00000139746,RBM26,67,0.28494,59,-0.0189,40,-0.6083,52,-0.2212
ENSG00000102471,NDFIP2,193,0.35096,194,0.36699,70,-1.3464,61,-1.5608
ENSG00000136158,SPRY2,52,0.47523,41,-0.1236,32,-0.4594,28,-0.6854
ENSG00000178235,SLITRK1,70,0.58132,56,0.02678,24,-1.2739,29,-1.0114
ENSG00000165300,SLITRK5,47,0.12448,56,0.55769,14,-1.7889,24,-0.9981
ENSG00000152749,GPR180,24,0.33302,16,-0.5680,21,-0.0161,28,0.48224
