Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000254999,BRK1,171,-0.2458,229,0.23458,183,-0.1403,160,-0.3538,148,-0.4792,246,0.35752,229,0.23602,225,0.20772
ENSG00000157014,TATDN2,29,-0.3581,38,0.09994,32,-0.1682,42,0.26117,24,-0.6255,28,-0.3829,42,0.25869,52,0.60523
ENSG00000157020,SEC13,21,-0.7910,41,0.23784,20,-0.8647,49,0.53496,53,0.69043,31,-0.1962,48,0.50206,19,-0.9501
ENSG00000157087,ATP2B2,309,0.22221,544,1.23057,455,0.89687,105,-1.4869,117,-1.3160,215,-0.3722,204,-0.4560,215,-0.3704
ENSG00000132164,SLC6A11,26,0.03967,33,0.40855,27,0.07713,6,-2.0648,71,1.85237,10,-1.4400,13,-1.0469,19,-0.4684
ENSG00000157103,SLC6A1,96,-1.6534,372,0.50288,139,-1.0862,335,0.32586,426,0.74267,224,-0.3408,478,0.94965,138,-1.0930
ENSG00000144560,VGLL4,54,-0.3326,98,0.65054,67,0.01121,88,0.47042,82,0.34572,50,-0.4666,54,-0.3526,40,-0.7985
ENSG00000157152,SYN2,381,-0.2514,779,0.97254,861,1.15932,186,-1.3690,210,-1.1876,498,0.18849,383,-0.2430,259,-0.8619
ENSG00000132155,RAF1,51,0.37372,45,0.17119,53,0.43422,54,0.49035,46,0.20721,22,-0.9873,23,-0.8940,31,-0.4256
ENSG00000144713,RPL32,1846,-0.2700,1024,-1.1939,1294,-0.8320,3790,0.96000,1780,-0.3283,2650,0.32783,2657,0.33276,2385,0.15055
ENSG00000144711,IQSEC1,200,0.13245,167,-0.1575,287,0.75478,178,-0.0574,156,-0.2737,174,-0.0989,163,-0.2023,151,-0.3258
ENSG00000163517,HDAC11,74,-0.1749,64,-0.4187,73,-0.1968,102,0.34540,113,0.51624,42,-1.0610,133,0.80659,62,-0.4779
ENSG00000163520,FBLN2,19,-1.4453,80,0.87377,65,0.52199,37,-0.4273,24,-1.0665,51,0.09379,75,0.77095,32,-0.6337
ENSG00000170860,LSM3,77,-0.3121,90,-0.0602,87,-0.1188,100,0.10331,105,0.18653,67,-0.5408,70,-0.4596,153,0.83992
ENSG00000225733,FGD5-AS1,162,0.20394,136,-0.0816,140,-0.0357,136,-0.0873,131,-0.1487,159,0.17719,128,-0.1882,154,0.11886
ENSG00000177463,NR2C2,24,-0.9172,44,0.00631,48,0.16958,29,-0.6176,36,-0.2905,50,0.23157,80,1.06241,36,-0.3217
ENSG00000131368,MRPS25,36,-0.5013,58,0.25581,76,0.71659,48,-0.0581,61,0.33600,48,-0.0477,23,-1.1684,47,-0.0964
ENSG00000131381,RBSN,48,-0.2728,79,0.57295,58,0.04850,76,0.49923,62,0.14407,30,-0.9905,53,-0.1198,46,-0.3202
ENSG00000131370,SH3BP5,79,0.91463,64,0.54780,70,0.68267,30,-0.6897,28,-0.7766,42,-0.1581,36,-0.4236,22,-1.1503
ENSG00000206560,ANKRD28,47,0.37665,35,-0.1154,64,0.89659,29,-0.3926,25,-0.6452,14,-1.5465,53,0.58415,34,-0.1781
ENSG00000131378,RFTN1,47,0.09743,57,0.43086,91,1.27263,3,-3.7801,32,-0.4839,60,0.51764,18,-1.3423,43,-0.0230
ENSG00000131374,TBC1D5,36,-0.8931,59,-0.1052,44,-0.5852,81,0.41663,71,0.19737,57,-0.1598,101,0.79447,56,-0.1862
ENSG00000182568,SATB1,115,0.36563,74,-0.3537,107,0.24526,51,-0.9454,102,0.17479,145,0.77788,77,-0.2993,66,-0.5217
ENSG00000144566,RAB5A,64,-0.7448,102,0.00137,124,0.32825,79,-0.4135,159,0.76580,110,0.13662,88,-0.2329,87,-0.2408
ENSG00000114166,KAT2B,77,-0.1371,77,-0.1472,48,-0.8920,94,0.19086,167,1.20827,33,-1.4689,91,0.12469,85,0.02730
ENSG00000151789,ZNF385D,38,-0.0581,35,-0.2188,20,-1.0483,56,0.57690,17,-1.3124,72,1.02820,59,0.66322,21,-1.0334
ENSG00000182247,UBE2E2,55,-0.0105,80,0.63697,119,1.36110,23,-1.3337,21,-1.5134,45,-0.3261,56,0.02705,42,-0.4460
ENSG00000170142,UBE2E1,39,-0.7405,59,-0.0849,44,-0.5553,64,0.04403,78,0.36622,97,0.74106,58,-0.1227,61,-0.0492
ENSG00000197885,NKIRAS1,30,-0.2622,66,1.07599,34,-0.0859,36,0.02615,48,0.51136,17,-1.1588,40,0.21347,12,-1.5978
ENSG00000174748,RPL15,561,-0.7273,652,-0.4901,776,-0.2115,1145,0.43646,815,-0.1312,849,-0.0645,1171,0.47512,1097,0.36252
ENSG00000174738,NR1D2,53,0.69207,44,0.37923,39,0.18250,46,0.45043,35,0.01234,30,-0.2452,16,-1.1603,16,-1.1781
ENSG00000151090,THRB,205,1.09721,126,0.23541,129,0.28004,46,-1.3408,56,-1.0659,108,-0.0179,105,-0.0623,99,-0.1671
ENSG00000077097,TOP2B,132,0.59435,83,-0.1806,95,0.03013,98,0.08901,102,0.15695,98,0.07859,57,-0.7718,79,-0.2725
ENSG00000179796,LRRC3B,19,-1.9189,124,1.05410,23,-1.6326,22,-1.7375,183,1.83749,45,-0.6585,69,0.03776,54,-0.3492
ENSG00000163512,AZI2,46,-0.1102,37,-0.4339,51,0.07554,44,-0.1658,66,0.49646,45,-0.1446,46,-0.0894,56,0.22577
ENSG00000163527,STT3B,53,0.00837,80,0.69356,92,0.94012,46,-0.2313,81,0.71691,28,-0.9897,21,-1.4232,23,-1.2893
ENSG00000152642,GPD1L,66,0.12711,118,1.13437,111,1.02111,49,-0.3732,26,-1.3400,44,-0.5443,43,-0.5736,35,-0.8808
ENSG00000144635,DYNC1LI1,29,-0.2821,50,0.59586,49,0.54383,40,0.21382,39,0.17362,35,-0.0035,13,-1.5374,26,-0.4887
ENSG00000170275,CRTAP,54,0.15232,25,-1.0444,37,-0.4488,90,1.03214,41,-0.3024,55,0.16161,32,-0.6845,61,0.35136
ENSG00000153560,UBP1,79,0.79656,62,0.36409,79,0.80004,50,0.00939,26,-1.0236,15,-1.8021,65,0.45321,21,-1.3696
ENSG00000163539,CLASP2,155,-0.1799,244,0.57418,249,0.61509,110,-0.7325,145,-0.2903,97,-0.9249,245,0.58469,143,-0.3164
ENSG00000170248,PDCD6IP,23,-0.9873,64,0.65642,58,0.48308,48,0.16688,42,-0.0785,27,-0.7468,54,0.35441,32,-0.4903
ENSG00000172995,ARPP21,121,-0.3293,216,0.64747,344,1.51673,71,-1.1612,82,-0.9282,173,0.26024,93,-0.7366,82,-0.9254
ENSG00000178567,EPM2AIP1,110,0.89103,95,0.63232,90,0.52415,42,-0.7215,62,-0.0911,57,-0.2336,37,-0.9016,32,-1.1246
ENSG00000093167,LRRFIP2,39,0.12890,43,0.28814,33,-0.1569,40,0.17126,40,0.16914,34,-0.0691,25,-0.5486,34,-0.1087
ENSG00000144674,GOLGA4,116,0.36738,94,0.01781,72,-0.4215,122,0.45649,60,-0.7035,112,0.30552,99,0.09571,70,-0.4511
ENSG00000144677,CTDSPL,50,0.10687,52,0.18987,39,-0.3017,67,0.60713,37,-0.3580,35,-0.4364,57,0.35187,35,-0.4613
ENSG00000060971,ACAA1,79,0.19916,95,0.52059,50,-0.5427,89,0.40099,80,0.22568,50,-0.5502,32,-1.1986,84,0.30941
ENSG00000114742,WDR48,56,-0.3077,70,0.05659,82,0.33583,52,-0.4245,80,0.28868,61,-0.1444,93,0.54253,44,-0.6593
ENSG00000114745,GORASP1,40,0.57702,41,0.63585,25,-0.2252,28,-0.0392,57,1.21296,9,-1.7883,10,-1.5904,17,-0.7571
ENSG00000168028,RPSA,423,-0.5151,296,-1.0716,367,-0.7370,1064,1.05266,457,-0.3912,851,0.64644,507,-0.2240,689,0.28194
ENSG00000168314,MOBP,209,0.31656,7,-4.7470,17,-3.5130,637,2.57556,99,-0.8826,169,-0.0322,27,-2.7940,217,0.37956
ENSG00000114784,EIF1B,41,-1.5480,160,0.63775,159,0.63005,90,-0.3140,123,0.18470,113,0.05476,102,-0.1210,90,-0.3238
ENSG00000188846,RPL14,492,-0.4121,407,-0.7125,532,-0.2883,942,0.67231,510,-0.3556,843,0.47762,709,0.18474,643,0.02167
ENSG00000168036,CTNNB1,181,-0.2909,234,0.12562,234,0.12811,242,0.18591,184,-0.2613,279,0.42272,225,0.06580,153,-0.5573
ENSG00000182606,TRAK1,44,-0.7876,90,0.37825,79,0.16678,67,-0.1024,95,0.47702,44,-0.7696,117,0.83057,37,-1.0256
ENSG00000187094,CCK,534,-0.4605,1085,0.72471,1361,1.14042,296,-1.3790,365,-1.0554,712,0.00470,949,0.48939,379,-0.9999
ENSG00000093183,SEC22C,67,0.13395,73,0.29023,51,-0.2898,41,-0.6577,75,0.33995,67,0.14812,54,-0.2025,63,0.03757
ENSG00000008324,SS18L2,54,0.42323,65,0.76317,78,1.08820,15,-1.5396,55,0.46322,19,-1.1962,24,-0.8662,23,-0.9606
ENSG00000114857,NKTR,73,1.04384,37,-0.1047,38,-0.0694,39,-0.0249,39,-0.0286,31,-0.4215,35,-0.2178,26,-0.6463
ENSG00000114853,ZBTB47,121,0.57632,66,-0.4233,63,-0.5112,119,0.54659,76,-0.2092,110,0.40755,80,-0.1082,54,-0.7542
ENSG00000010282,HHATL,52,-0.5830,92,0.33176,28,-1.5126,71,-0.0892,207,1.86967,40,-0.9984,68,-0.1737,43,-0.8735
ENSG00000181061,HIGD1A,369,0.45326,302,0.11516,264,-0.1092,201,-0.5417,306,0.13750,300,0.10306,224,-0.3738,288,0.03878
ENSG00000144647,POMGNT2,28,-0.3169,70,1.23304,32,-0.1329,36,0.06050,59,0.91735,10,-1.8908,30,-0.2322,11,-1.6755
ENSG00000163788,SNRK,35,-0.1559,54,0.58302,31,-0.3175,49,0.42025,42,0.15508,31,-0.3317,45,0.26024,18,-1.1251
ENSG00000163807,KIAA1143,21,-0.6848,48,0.68342,27,-0.2818,33,0.05456,45,0.54364,18,-0.9502,20,-0.7584,46,0.60375
ENSG00000169964,TMEM42,43,0.45107,65,1.19624,32,-0.0367,29,-0.1689,31,-0.0531,13,-1.4069,21,-0.7199,27,-0.3142
ENSG00000075914,EXOSC7,28,-0.0395,28,-0.0487,49,0.89285,22,-0.4621,36,0.38351,40,0.55185,15,-1.0225,13,-1.2393
ENSG00000249992,TMEM158,220,0.69056,196,0.48985,233,0.79659,40,-1.9938,94,-0.7120,143,-0.0408,125,-0.2612,121,-0.3079
ENSG00000211456,SACM1L,120,1.02367,78,0.25830,111,0.87259,25,-1.5112,67,0.01377,22,-1.7010,50,-0.4636,60,-0.1806
ENSG00000163818,LZTFL1,41,0.65855,20,-0.5437,60,1.33091,9,-1.6892,26,-0.0987,34,0.30436,24,-0.2600,10,-1.5764
ENSG00000160799,CCDC12,36,-0.2921,48,0.16179,57,0.45697,31,-0.5160,49,0.21270,28,-0.6636,53,0.33418,43,0.00779
ENSG00000181555,SETD2,42,0.32834,16,-1.1865,43,0.35041,37,0.08774,31,-0.1817,37,0.08816,21,-0.8176,51,0.66146
ENSG00000114648,KLHL18,58,1.21104,21,-0.5514,43,0.66775,19,-0.6537,28,-0.0673,29,0.00413,23,-0.3686,11,-1.4550
ENSG00000076201,PTPN23,37,-0.4995,43,-0.2710,71,0.56806,31,-0.7724,77,0.70611,41,-0.3452,77,0.71952,28,-0.9268
ENSG00000114650,SCAP,71,0.11989,107,0.82687,78,0.28400,51,-0.3925,74,0.18874,30,-1.2280,73,0.16409,43,-0.6840
ENSG00000114646,CSPG5,314,-0.0223,323,0.01948,195,-0.7882,244,-0.4319,693,1.38245,238,-0.4703,304,-0.0771,239,-0.4627
ENSG00000173473,SMARCC1,38,-0.1624,16,-1.4494,31,-0.4674,71,0.90486,34,-0.3246,56,0.49253,43,0.03413,45,0.12836
ENSG00000132153,DHX30,84,-0.4813,157,0.55461,188,0.87340,96,-0.2658,118,0.07396,71,-0.7468,125,0.16956,65,-0.8696
ENSG00000047849,MAP4,305,-0.1191,369,0.19542,416,0.39750,332,0.01608,237,-0.5274,376,0.22682,306,-0.1182,286,-0.2257
ENSG00000164050,PLXNB1,69,-1.1971,179,0.32903,34,-2.2344,171,0.24737,352,1.57785,63,-1.3208,166,0.20568,141,-0.0637
ENSG00000232112,TMA7,546,-0.4275,715,0.00840,460,-0.6975,736,0.05661,680,-0.0733,960,0.50671,602,-0.2705,989,0.55897
ENSG00000164054,SHISA5,161,0.31781,145,0.14219,125,-0.1008,88,-0.6661,124,-0.1193,246,1.06402,112,-0.2861,65,-1.1258
ENSG00000010256,UQCRC1,248,0.13271,318,0.55872,246,0.12220,155,-0.6216,267,0.25838,132,-0.8689,211,-0.1321,251,0.15729
ENSG00000213672,NCKIPSD,58,0.49977,74,0.95329,55,0.42149,17,-1.4126,39,-0.1547,54,0.38300,25,-0.8321,20,-1.1962
ENSG00000068745,IP6K2,68,0.05097,104,0.78307,89,0.49491,66,-0.0091,64,-0.0430,83,0.37455,31,-1.1827,23,-1.6124
ENSG00000114302,PRKAR2A,97,1.33119,50,0.15779,53,0.26383,51,0.20063,60,0.45646,17,-1.5255,15,-1.6807,20,-1.2443
ENSG00000178467,P4HTM,75,-0.3494,144,0.74660,179,1.14843,44,-1.1689,94,0.01365,76,-0.3310,63,-0.6315,69,-0.4761
ENSG00000178252,WDR6,80,0.09971,66,-0.2081,69,-0.1463,74,-0.0387,106,0.57898,73,-0.0499,99,0.44763,36,-1.1474
ENSG00000178057,NDUFAF3,95,-0.4255,146,0.26973,149,0.30622,134,0.12529,130,0.07828,108,-0.2280,123,-0.0130,107,-0.2353
ENSG00000178035,IMPDH2,61,0.17748,45,-0.3060,64,0.25663,52,-0.0792,67,0.32921,53,-0.0618,59,0.13216,37,-0.6300
ENSG00000198218,QRICH1,41,-0.0242,53,0.39904,53,0.40073,18,-1.2648,32,-0.3956,69,0.86161,35,-0.2912,31,-0.4453
ENSG00000172053,QARS,33,-0.1631,46,0.40053,33,-0.1288,46,0.39558,60,0.86413,27,-0.4508,19,-1.0007,25,-0.5874
ENSG00000172037,LAMB2,16,-1.5130,39,-0.1701,10,-2.1874,99,1.49105,107,1.63283,9,-2.3310,36,-0.2880,29,-0.6511
ENSG00000185909,KLHDC8B,18,-1.0943,39,0.13568,68,1.10424,38,0.10354,34,-0.0942,32,-0.2093,24,-0.6204,35,-0.0591
ENSG00000114316,USP4,41,0.03577,35,-0.2073,37,-0.1024,27,-0.6104,53,0.46784,16,-1.4154,80,1.23154,29,-0.4932
ENSG00000067560,RHOA,269,-0.1741,247,-0.3117,264,-0.2088,402,0.49642,291,-0.0465,269,-0.1739,310,0.05393,344,0.23120
ENSG00000145022,TCTA,67,0.93804,39,0.03829,35,-0.1396,34,-0.1840,42,0.15832,18,-1.2119,31,-0.3386,41,0.11005
ENSG00000145029,NICN1,69,1.01746,35,-0.1308,40,0.07821,32,-0.2845,22,-0.8728,26,-0.5917,47,0.34713,34,-0.1866
ENSG00000173402,DAG1,70,-0.2697,85,0.03526,64,-0.4137,135,0.84091,177,1.34258,44,-1.0084,66,-0.3563,22,-2.0599
ENSG00000164061,BSN,156,-0.5488,314,0.61361,396,1.03023,105,-1.1555,142,-0.6887,190,-0.2345,221,0.01313,227,0.06287
ENSG00000164062,APEH,52,-0.2891,69,0.15424,53,-0.2786,48,-0.4351,88,0.57190,87,0.56401,67,0.11596,37,-0.8455
ENSG00000176095,IP6K1,134,0.35676,143,0.47893,144,0.48678,69,-0.7150,102,-0.0946,82,-0.4384,83,-0.4142,105,-0.0363
ENSG00000164076,CAMKV,341,0.46552,422,0.83740,396,0.72493,95,-1.5589,127,-1.1289,290,0.18618,189,-0.5098,212,-0.3257
ENSG00000164077,MON1A,53,0.85863,40,0.35915,21,-0.6989,23,-0.5061,15,-1.2190,41,0.40134,28,-0.2158,36,0.20073
ENSG00000004534,RBM6,53,0.45288,41,0.01077,35,-0.2081,48,0.28485,33,-0.3135,40,-0.0203,46,0.21659,27,-0.6508
ENSG00000003756,RBM5,36,-0.5294,70,0.53440,64,0.39731,49,-0.0677,55,0.13591,30,-0.8181,64,0.39146,37,-0.4998
ENSG00000188338,SLC38A3,11,-1.5003,23,-0.4326,19,-0.7511,51,0.89616,72,1.54091,17,-0.9421,16,-1.0178,34,0.17911
ENSG00000114353,GNAI2,189,-0.3754,217,-0.1605,181,-0.4463,396,0.86921,274,0.22945,207,-0.2299,254,0.09850,193,-0.3476
ENSG00000114383,TUSC2,125,0.16206,136,0.29395,121,0.10455,80,-0.5709,98,-0.2407,86,-0.4422,157,0.55006,106,-0.1184
ENSG00000126062,TMEM115,39,-0.0132,47,0.27766,50,0.40118,28,-0.5536,52,0.46049,31,-0.4101,31,-0.3940,38,-0.0457
ENSG00000088538,DOCK3,98,0.02775,71,-0.4896,177,1.05926,55,-0.8996,52,-0.9663,111,0.23883,118,0.33813,88,-0.1416
ENSG00000145050,MANF,15,-1.2342,21,-0.6840,46,0.56875,25,-0.4147,36,0.16885,32,-0.0158,48,0.64195,38,0.24750
ENSG00000259956,RBM15B,25,-0.4265,31,-0.0541,57,0.96916,14,-1.2516,38,0.25288,17,-0.9665,48,0.63952,29,-0.1768
ENSG00000164081,TEX264,17,-1.4927,90,1.24128,47,0.09047,35,-0.3970,61,0.54255,41,-0.1234,53,0.31296,10,-2.1860
ENSG00000090097,PCBP4,60,0.55441,15,-1.5790,25,-0.8350,54,0.36025,65,0.69775,52,0.31370,40,-0.1125,33,-0.4240
ENSG00000248487,ABHD14A,58,-0.5160,141,0.99578,110,0.54918,43,-0.9717,77,-0.0605,97,0.33162,56,-0.5571,54,-0.6153
ENSG00000162244,RPL29,751,-0.3955,462,-1.1548,650,-0.6239,1593,0.87674,866,-0.1655,941,-0.0287,1191,0.36426,1211,0.39304
ENSG00000164086,DUSP7,40,0.28884,23,-0.5799,39,0.23443,34,0.01853,19,-0.8910,32,-0.0623,48,0.60955,33,-0.0259
ENSG00000247596,TWF2,24,-0.7214,67,0.99002,82,1.38387,35,-0.1398,24,-0.7232,37,-0.0472,19,-1.0527,14,-1.5229
ENSG00000164091,WDR82,327,0.77337,336,0.81950,221,0.10191,146,-0.5675,136,-0.6827,239,0.23159,148,-0.5441,111,-0.9936
ENSG00000163930,BAP1,109,-0.3408,132,-0.0250,140,0.06992,72,-0.9757,126,-0.1033,205,0.72348,186,0.54601,104,-0.4179
ENSG00000010322,NISCH,149,-0.0790,125,-0.3580,181,0.24804,114,-0.5034,136,-0.2238,185,0.28278,214,0.52970,145,-0.1229
ENSG00000168273,SMIM4,26,-0.2939,12,-1.4285,32,0.05880,26,-0.2468,38,0.32756,22,-0.5372,31,0.02331,60,1.14318
ENSG00000163939,PBRM1,20,-0.7011,39,0.34876,42,0.49197,37,0.25898,33,0.10074,31,0.00279,30,-0.0990,19,-0.7906
ENSG00000114902,SPCS1,98,-0.5549,142,0.03529,107,-0.4123,150,0.12839,156,0.19047,102,-0.4964,179,0.42949,176,0.39561
ENSG00000272573,MUSTN1,24,-1.4951,10,-2.8577,23,-1.6014,301,3.28724,28,-1.2847,13,-2.4229,92,0.60635,23,-1.5964
ENSG00000163932,PRKCD,21,-0.9881,49,0.35546,74,1.09243,17,-1.3267,17,-1.2653,53,0.48520,61,0.73503,24,-0.7949
ENSG00000163931,TKT,67,-0.5919,169,0.95375,79,-0.3387,58,-0.8109,177,1.04027,44,-1.2312,78,-0.3485,104,0.12237
ENSG00000016391,CHDH,22,-0.8717,30,-0.4066,8,-2.4404,42,0.10386,73,1.07863,21,-0.9615,62,0.79746,54,0.54550
ENSG00000113811,SELENOK,121,-0.7509,160,-0.3050,170,-0.2097,163,-0.2747,231,0.29794,175,-0.1575,229,0.28158,296,0.73096
ENSG00000187672,ERC2,172,0.32438,135,-0.0801,213,0.69410,138,-0.0485,78,-0.9480,207,0.64102,94,-0.6546,97,-0.6062
ENSG00000163947,ARHGEF3,33,-0.0324,64,1.08059,86,1.68155,20,-0.8504,27,-0.3838,5,-2.7801,27,-0.3447,10,-1.8711
ENSG00000157500,APPL1,104,0.70261,75,0.15761,73,0.11009,72,0.07295,39,-0.8863,42,-0.7866,86,0.38446,57,-0.2949
ENSG00000168374,ARF4,35,-1.0555,111,0.83437,67,-0.0113,69,0.02816,85,0.36980,23,-1.6565,75,0.17155,78,0.23123
ENSG00000163681,SLMAP,36,-0.7010,49,-0.2141,56,0.00305,57,0.02979,52,-0.1233,99,0.99446,39,-0.5522,58,0.07489
ENSG00000163686,ABHD6,48,0.17465,45,0.06992,62,0.62116,37,-0.2562,70,0.82606,30,-0.5536,17,-1.4426,35,-0.3141
ENSG00000168297,PXK,55,0.68903,25,-0.6234,23,-0.6962,45,0.35244,33,-0.1651,40,0.17407,40,0.16178,30,-0.3141
ENSG00000168291,PDHB,106,0.57234,57,-0.4469,84,0.17648,81,0.10656,93,0.33427,33,-1.2766,79,0.07327,72,-0.0854
ENSG00000168301,KCTD6,43,0.28788,34,-0.1020,44,0.32612,29,-0.3602,30,-0.2641,40,0.17200,46,0.40955,22,-0.7648
ENSG00000168309,FAM107A,1377,0.05802,858,-0.7020,929,-0.5773,1408,0.09490,905,-0.6184,1464,0.16032,1583,0.29101,2111,0.79356
ENSG00000144724,PTPRG,46,-0.2849,72,0.44159,55,0.00012,57,0.05854,55,-0.0091,44,-0.3461,61,0.16523,50,-0.1418
ENSG00000114405,C3orf14,69,0.00944,88,0.42057,68,-0.0059,41,-0.8047,52,-0.4444,94,0.53604,71,0.06128,64,-0.1044
ENSG00000163618,CADPS,198,1.03310,161,0.65418,211,1.14947,35,-1.7451,62,-0.9022,72,-0.6724,83,-0.4493,53,-1.1436
ENSG00000163630,SYNPR,85,-0.4892,253,1.40776,236,1.26501,50,-1.3082,55,-1.1610,83,-0.5289,128,0.17970,30,-2.0545
ENSG00000163634,THOC7,52,-0.7094,60,-0.4794,88,0.14667,40,-1.0991,70,-0.2333,123,0.70805,152,1.10410,61,-0.4423
ENSG00000163636,PSMD6,52,-0.0604,106,1.18453,55,0.04725,23,-1.3375,77,0.61246,44,-0.3096,37,-0.5834,35,-0.6655
ENSG00000163637,PRICKLE2,64,-0.0874,110,0.84192,110,0.82665,37,-0.9610,56,-0.2918,56,-0.2964,38,-0.8949,69,0.02692
ENSG00000151276,MAGI1,235,1.11751,157,0.40126,187,0.69854,45,-1.5908,90,-0.5163,87,-0.5672,86,-0.5789,104,-0.2818
ENSG00000144741,SLC25A26,24,-0.5269,34,0.02032,28,-0.3018,51,0.69116,32,-0.0890,55,0.82318,35,0.05822,11,-1.6924
ENSG00000144749,LRIG1,62,-1.2505,182,0.46524,69,-1.0931,57,-1.3876,454,2.27990,80,-0.8752,59,-1.3464,143,0.05268
ENSG00000172340,SUCLG2,41,0.12238,20,-1.0214,15,-1.4844,56,0.65611,64,0.88921,22,-0.8349,54,0.57830,33,-0.2362
ENSG00000183662,TAFA1,53,0.15962,86,1.01677,83,0.95483,6,-3.1723,18,-1.5080,72,0.68624,34,-0.5508,31,-0.6753
ENSG00000144744,UBA3,15,-1.4313,54,0.61749,49,0.44942,46,0.34344,51,0.52475,35,-0.1043,31,-0.3278,19,-1.0806
ENSG00000144746,ARL6IP5,122,-0.6950,309,0.84715,251,0.47934,163,-0.2419,187,-0.0172,189,0.00383,182,-0.0591,107,-0.9018
ENSG00000114861,FOXP1,88,0.33209,108,0.68457,121,0.89554,116,0.80667,34,-1.1994,34,-1.1697,29,-1.3987,47,-0.6909
ENSG00000163412,EIF4E3,59,0.22870,55,0.11928,68,0.47460,45,-0.2262,27,-1.0259,51,-0.0007,64,0.37343,42,-0.3440
ENSG00000170837,GPR27,11,-1.6811,43,0.43703,47,0.61456,12,-1.5211,34,0.04708,55,0.88891,49,0.67076,12,-1.5896
ENSG00000163602,RYBP,39,-0.0926,44,0.09246,80,1.15005,42,0.00626,25,-0.8214,34,-0.2969,37,-0.1678,30,-0.5007
ENSG00000163605,PPP4R2,41,-0.4820,53,-0.0706,63,0.21361,43,-0.4072,44,-0.3638,89,0.80584,77,0.55247,33,-0.8143
ENSG00000185008,ROBO2,58,0.33547,65,0.52363,77,0.82172,37,-0.4164,14,-1.8239,45,-0.0982,60,0.40558,24,-1.0881
ENSG00000169855,ROBO1,18,-1.1670,40,0.05170,66,0.88867,35,-0.1850,45,0.24785,40,0.02672,50,0.42715,18,-1.2354
ENSG00000175161,CADM2,473,0.45456,380,0.08586,404,0.18676,199,-0.9507,297,-0.3160,478,0.47246,386,0.11045,271,-0.4620
ENSG00000083937,CHMP2B,53,-0.0251,68,0.37729,39,-0.5248,71,0.45989,72,0.47145,37,-0.5857,57,0.07505,36,-0.6623
ENSG00000163320,CGGBP1,70,0.01352,77,0.17612,92,0.46161,83,0.29119,60,-0.2370,45,-0.6895,61,-0.2032,68,-0.0407
ENSG00000269028,MTRNR2L12,12909,-0.0016,4288,-1.7228,5338,-1.3914,22824,0.98799,10063,-0.4056,18777,0.63569,12046,-0.1151,17129,0.47534
ENSG00000261292,AC110491.1,28,-0.5514,70,0.99123,76,1.15598,10,-2.1032,18,-1.1907,26,-0.6495,50,0.41071,36,-0.1452
ENSG00000080822,CLDND1,121,-0.3843,108,-0.5628,99,-0.6999,394,1.72584,129,-0.2759,192,0.37610,58,-1.5192,125,-0.3304
ENSG00000184220,CMSS1,96,0.52685,92,0.44043,77,0.13428,41,-0.8581,45,-0.7047,87,0.35533,48,-0.6261,78,0.17056
ENSG00000154174,TOMM70,69,0.02810,92,0.50418,120,0.97216,43,-0.7468,38,-0.9140,86,0.39438,48,-0.5700,49,-0.5185
ENSG00000114354,TFG,35,-0.9196,71,0.20887,65,0.06312,54,-0.2301,66,0.08002,93,0.67413,66,0.09326,50,-0.3536
ENSG00000174173,TRMT10C,44,0.72250,20,-0.5760,39,0.50551,15,-1.0365,36,0.39578,28,-0.0099,23,-0.3142,23,-0.3220
ENSG00000081154,PCNP,86,-0.9569,184,0.26191,168,0.11043,169,0.12388,96,-0.7811,190,0.31984,188,0.30006,175,0.17926
ENSG00000066422,ZBTB11,73,0.69132,62,0.40035,61,0.37163,20,-1.4091,44,-0.1614,42,-0.2146,50,0.03986,37,-0.4287
ENSG00000114391,RPL24,570,-0.8125,636,-0.6403,674,-0.5492,1521,0.81239,796,-0.2829,915,-0.0573,1159,0.33641,1310,0.54740
ENSG00000170017,ALCAM,136,0.54473,85,-0.2379,83,-0.2822,97,-0.0230,145,0.65413,114,0.23833,90,-0.1408,38,-1.4823
ENSG00000114439,BBX,47,-0.2039,75,0.58832,41,-0.4113,77,0.62945,57,0.12062,63,0.29601,34,-0.7234,30,-0.8899
ENSG00000196776,CD47,57,-1.0613,221,1.20563,148,0.48223,71,-0.7250,133,0.30307,79,-0.5512,115,0.05267,66,-0.8281
ENSG00000114446,IFT57,49,0.50335,58,0.77964,29,-0.3910,28,-0.4291,34,-0.1285,54,0.66801,16,-1.3136,25,-0.6101
ENSG00000198919,DZIP3,91,0.10864,114,0.48216,136,0.79758,82,-0.0702,68,-0.3786,61,-0.5450,70,-0.3284,62,-0.5102
ENSG00000144827,ABHD10,79,0.46274,83,0.55944,98,0.83598,23,-1.4603,53,-0.1954,78,0.43509,30,-1.0906,35,-0.8511
ENSG00000144834,TAGLN3,396,0.22363,506,0.64876,734,1.33655,194,-0.9163,156,-1.2566,305,-0.2040,291,-0.2790,184,-1.0045
