Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000163558,PRKCI,16,-2.3392,39,-1.1128,73,-0.0517,106,0.81203,97,0.47408
ENSG00000136603,SKIL,30,-0.5161,31,-0.4934,45,0.15419,50,0.45938,41,-0.0069
ENSG00000013297,CLDN11,174,2.56397,77,1.10256,28,-0.7249,12,-2.2582,6,-3.2170
ENSG00000013293,SLC7A14,26,-1.0759,40,-0.4776,75,0.57267,57,0.16664,61,0.27976
ENSG00000163584,RPL22L1,48,0.81907,42,0.71452,18,-0.7204,16,-1.1784,33,0.21211
ENSG00000163577,EIF5A2,20,0.45522,12,-0.3637,26,0.92668,12,-0.3326,13,-0.2307
ENSG00000154310,TNIK,33,-0.5267,55,0.32250,77,0.84768,32,-0.7217,50,0.14940
ENSG00000144959,NCEH1,40,-1.4130,52,-1.1240,104,0.04782,156,1.07568,96,-0.0891
ENSG00000169760,NLGN1,3,-3.4862,35,-0.2073,15,-1.4255,63,1.16895,38,-0.0449
ENSG00000177565,TBL1XR1,115,-0.1270,113,-0.1716,109,-0.2061,141,0.27339,124,-0.0143
ENSG00000197584,KCNMB2,1,-3.8177,11,-0.3084,10,-0.4167,16,0.53476,17,0.57154
ENSG00000172667,ZMAT3,54,-0.7978,93,0.05480,103,0.21657,90,0.00448,98,0.16970
ENSG00000121879,PIK3CA,39,0.53402,26,-0.1510,36,0.38520,20,-0.6714,34,0.31940
ENSG00000121864,ZNF639,8,-1.9266,32,0.24444,36,0.36821,25,-0.2774,37,0.47548
ENSG00000171109,MFN1,27,0.22176,21,-0.1526,31,0.44434,23,-0.0316,20,-0.2430
ENSG00000114450,GNB4,32,0.17033,22,-0.4909,87,2.00183,21,-0.6321,17,-0.9326
ENSG00000136522,MRPL47,38,-0.2475,39,-0.2673,43,-0.0618,46,0.02790,54,0.35996
ENSG00000136521,NDUFB5,99,-0.5932,152,0.09872,132,-0.1451,143,-0.0208,167,0.27967
ENSG00000114757,PEX5L,86,-1.2605,132,-0.6755,176,-0.1555,282,0.90961,186,-0.0743
ENSG00000163728,TTC14,21,-0.4472,26,-0.1379,31,0.13880,34,0.44400,23,-0.3407
ENSG00000114416,FXR1,80,0.20649,68,-0.0671,84,0.27734,73,0.08091,58,-0.3589
ENSG00000205981,DNAJC19,76,-0.1419,84,0.02155,71,-0.2485,85,0.04741,89,0.12494
ENSG00000242808,SOX2-OT,230,1.41859,171,1.05819,74,-0.5010,51,-1.3154,58,-0.9599
ENSG00000241231,AC068308.1,13,-0.1958,25,1.01080,4,-1.8631,3,-2.6903,30,1.40734
ENSG00000181449,SOX2,75,-0.2586,163,1.27928,57,-0.6778,33,-1.7831,118,0.56139
ENSG00000058063,ATP11B,15,0.07005,11,-0.4317,14,-0.1019,20,0.70524,10,-0.6306
ENSG00000043093,DCUN1D1,27,-0.7747,50,0.19274,48,0.12820,46,0.04186,45,0.02920
ENSG00000078070,MCCC1,30,0.71416,24,0.44467,10,-1.0114,15,-0.4475,19,0.00794
ENSG00000114796,KLHL24,31,-0.1530,41,0.30509,40,0.21533,27,-0.4670,38,0.18895
ENSG00000163872,YEATS2,19,-1.2908,34,-0.4405,50,0.24238,57,0.64581,41,-0.1065
ENSG00000180834,MAP6D1,55,0.51203,38,-0.1227,15,-1.5211,48,0.37504,37,-0.1413
ENSG00000175193,PARL,39,0.14954,35,-0.0310,41,0.24845,40,0.25657,25,-0.6232
ENSG00000114770,ABCC5,18,-2.0167,50,-0.6062,78,0.17188,98,0.80337,70,0.00309
ENSG00000145191,EIF2B5,29,-0.3700,51,0.66036,21,-0.8713,39,0.16795,29,-0.4090
ENSG00000161202,DVL3,69,0.51098,40,-0.4418,45,-0.2028,58,0.28697,45,-0.2093
ENSG00000161203,AP2M1,433,-0.7557,505,-0.5762,886,0.39508,883,0.54676,650,-0.1304
ENSG00000161204,ABCF3,13,-2.0943,41,-0.3936,45,-0.2049,67,0.61045,61,0.31468
ENSG00000145198,VWA5B2,32,-0.0914,31,-0.1568,39,0.26589,33,-0.0293,35,0.07638
ENSG00000214160,ALG3,19,0.49621,19,0.63801,14,0.00099,10,-0.6564,12,-0.2814
ENSG00000163888,CAMK2N2,74,-0.7525,134,0.22377,52,-1.2840,123,0.07596,154,0.49302
ENSG00000145194,ECE2,7,-1.1708,18,0.31116,3,-2.1212,16,0.17275,20,0.56640
ENSG00000175166,PSMD2,134,-0.4282,152,-0.2680,149,-0.2664,210,0.39898,183,0.07843
ENSG00000114867,EIF4G1,154,0.47611,90,-0.4318,91,-0.3750,135,0.35248,103,-0.1967
ENSG00000175182,FAM131A,173,-1.1146,233,-0.7279,396,0.19332,450,0.56984,392,0.20105
ENSG00000163882,POLR2H,54,-0.0525,51,-0.1359,53,-0.0639,60,0.18278,54,-0.0421
ENSG00000090539,CHRD,24,-0.7528,32,-0.3404,33,-0.2377,56,0.91164,29,-0.5184
ENSG00000177383,MAGEF1,48,-0.4773,57,-0.2209,86,0.46806,76,0.37225,52,-0.3763
ENSG00000156931,VPS8,31,-0.3356,29,-0.4974,32,-0.2746,48,0.53028,39,0.05259
ENSG00000187068,C3orf70,15,-1.3669,56,0.85413,20,-0.8919,30,-0.3946,45,0.40556
ENSG00000073803,MAP3K13,70,0.32290,63,0.18396,49,-0.2436,55,-0.0780,52,-0.1672
ENSG00000163900,TMEM41A,15,-0.5776,21,-0.0400,14,-0.6387,28,0.64151,18,-0.2589
ENSG00000163904,SENP2,29,-1.0147,50,-0.1893,41,-0.4490,67,0.46584,62,0.21479
ENSG00000136527,TRA2B,57,-0.5198,69,-0.2609,62,-0.3863,80,0.00317,110,0.62706
ENSG00000244405,ETV5,33,-1.0557,43,-0.7087,89,0.53100,70,0.18059,82,0.44324
ENSG00000058866,DGKG,11,-1.4761,21,-0.6532,43,0.57730,47,1.07750,18,-0.9017
ENSG00000090520,DNAJB11,20,-0.3352,20,-0.4353,30,0.28093,26,0.09691,29,0.26174
ENSG00000156976,EIF4A2,465,-0.8364,574,-0.5687,1032,0.44101,917,0.33522,858,0.15374
ENSG00000073849,ST6GAL1,53,0.33931,49,0.24015,70,0.83021,29,-0.7654,39,-0.1744
ENSG00000163923,RPL39L,10,-0.5088,14,0.10738,10,-0.5414,16,0.29040,14,0.02593
ENSG00000157005,SST,139,-1.2600,150,-1.2596,27,-3.6813,62,-2.8029,1082,3.52857
ENSG00000113916,BCL6,40,0.59390,37,0.55495,11,-1.4529,22,-0.4920,30,0.14196
ENSG00000145012,LPP,48,1.81628,21,0.37677,11,-0.7306,7,-1.5344,16,-0.1347
ENSG00000152492,CCDC50,68,1.37058,36,0.29010,25,-0.3064,16,-1.2728,32,0.09319
ENSG00000114279,FGF12,120,-0.5381,133,-0.4201,211,0.36624,163,-0.0688,215,0.46759
ENSG00000180611,MB21D2,12,-1.0910,19,-0.3641,10,-1.3518,25,0.11232,39,1.01085
ENSG00000127249,ATP13A4,6,-2.0483,41,0.95856,30,0.25487,13,-1.2202,35,0.63390
ENSG00000198836,OPA1,73,-1.1549,110,-0.5734,124,-0.3267,213,0.79532,158,0.06859
ENSG00000114315,HES1,52,1.20295,51,1.43086,15,-0.8696,9,-1.8864,18,-0.6037
ENSG00000133657,ATP13A3,44,0.20732,30,-0.4623,44,0.19086,47,0.41148,31,-0.4013
ENSG00000041802,LSG1,17,0.11358,18,0.25988,12,-0.3758,16,0.12099,13,-0.3235
ENSG00000114331,ACAP2,26,-0.1354,32,0.26270,28,-0.0193,24,-0.2902,31,0.16436
ENSG00000184203,PPP1R2,51,-0.5879,64,-0.2355,82,0.17584,90,0.46820,64,-0.2351
ENSG00000189058,APOD,2771,3.57840,359,-0.6365,207,-1.4151,180,-1.9172,194,-1.6365
ENSG00000061938,TNK2,58,-0.6086,88,0.04773,132,0.71903,87,0.02405,73,-0.2982
ENSG00000072274,TFRC,24,-1.6564,68,-0.0726,112,0.75928,72,0.03298,75,0.10582
ENSG00000161217,PCYT1A,26,0.35678,25,0.27435,14,-0.5870,19,-0.1875,21,0.00888
ENSG00000213123,TCTEX1D2,26,-0.7147,38,-0.1039,47,0.24502,44,0.16172,42,0.07621
ENSG00000163960,UBXN7,29,0.47856,19,-0.2346,24,0.11872,27,0.44675,13,-0.9161
ENSG00000163961,RNF168,31,0.33989,18,-0.5687,22,-0.2354,16,-0.9146,45,1.19989
ENSG00000174013,FBXO45,12,-1.6114,27,-0.4950,37,0.02491,41,0.26474,50,0.61257
ENSG00000163964,PIGX,40,-0.5264,34,-0.8341,68,0.32867,62,0.24224,69,0.40672
ENSG00000174007,CEP19,1,-3.4021,10,-0.4447,7,-0.8855,20,1.04252,14,0.17648
ENSG00000180370,PAK2,35,0.05507,46,0.59366,36,0.07355,27,-0.4487,31,-0.1977
ENSG00000119231,SENP5,31,-0.8362,47,-0.2114,54,0.01858,55,0.07195,67,0.44301
ENSG00000114503,NCBP2,53,0.04849,61,0.32538,38,-0.4729,47,-0.1985,55,0.11098
ENSG00000270170,NCBP2AS2,50,0.26671,34,-0.3695,29,-0.5703,50,0.37094,41,-0.0367
ENSG00000119227,PIGZ,13,-0.0661,17,0.38980,9,-0.5585,18,0.66222,6,-1.3468
ENSG00000163975,MELTF,8,-0.5964,10,-0.2773,12,0.05432,12,0.06664,14,0.40383
ENSG00000228109,MELTF-AS1,19,0.06110,23,0.39205,22,0.26363,14,-0.5041,18,-0.0118
ENSG00000075711,DLG1,70,-0.2633,71,-0.2725,59,-0.5180,95,0.31261,93,0.23030
ENSG00000161267,BDH1,10,-1.7547,36,0.19069,27,-0.2869,30,-0.1683,46,0.70343
ENSG00000145016,RUBCN,43,-0.0266,55,0.44509,40,-0.1283,43,-0.0028,34,-0.4283
ENSG00000122068,FYTTD1,72,0.69647,42,-0.2082,40,-0.2584,53,0.24751,35,-0.5196
ENSG00000186001,LRCH3,17,0.09355,21,0.42522,21,0.36365,12,-0.5575,16,-0.0789
ENSG00000182899,RPL35A,1307,0.96584,984,0.55285,459,-0.7545,536,-0.6507,659,-0.2117
ENSG00000182903,ZNF721,17,-1.0488,30,-0.2217,51,0.68737,28,-0.3919,46,0.60380
ENSG00000174227,PIGG,38,0.83460,29,0.46905,28,0.31536,19,-0.3293,12,-1.1360
ENSG00000273238,TMEM271,40,-1.3301,73,-0.4699,99,0.07276,119,0.53442,105,0.18697
ENSG00000283183,AC116565.1,10,-0.6020,7,-1.1095,19,0.37422,15,-0.0082,22,0.82141
ENSG00000169020,ATP5ME,581,-0.1475,852,0.56661,560,-0.2066,515,-0.4365,669,0.09455
ENSG00000215375,MYL5,21,0.62789,12,-0.3226,9,-0.7257,10,-0.6706,22,0.86858
ENSG00000185619,PCGF3,22,-0.9351,35,-0.2377,49,0.32448,42,0.11906,46,0.27069
ENSG00000168993,CPLX1,106,-1.1021,183,-0.2822,272,0.39215,228,0.13867,249,0.28914
ENSG00000178950,GAK,47,-0.3362,43,-0.5435,73,0.37518,69,0.37646,56,-0.0789
ENSG00000127419,TMEM175,40,0.18058,29,-0.3915,46,0.42872,37,0.04970,34,-0.0867
ENSG00000145214,DGKQ,31,-0.0962,21,-0.7402,27,-0.3120,38,0.34572,40,0.36689
ENSG00000127418,FGFRL1,41,1.40476,28,0.88359,5,-1.9618,8,-1.4125,17,-0.0444
ENSG00000159674,SPON2,13,0.00678,11,-0.3081,1,-3.3927,16,0.49571,16,0.41366
ENSG00000159692,CTBP1,175,-0.4660,183,-0.4497,327,0.55263,271,0.32232,216,-0.1533
ENSG00000196810,CTBP1-DT,1,-3.4118,10,-0.0147,15,0.58634,11,0.20087,12,0.18324
ENSG00000090316,MAEA,37,-1.0894,56,-0.5108,89,0.28846,92,0.48020,79,0.09774
ENSG00000163950,SLBP,42,-1.2603,61,-0.7620,112,0.27539,114,0.41716,117,0.40491
ENSG00000168936,TMEM129,45,0.29046,34,-0.1971,33,-0.2094,44,0.35315,30,-0.3746
ENSG00000068078,FGFR3,148,-0.3032,363,1.51217,160,-0.1805,61,-1.9539,198,0.18631
ENSG00000168924,LETM1,52,-0.5866,58,-0.4829,104,0.53113,71,-0.1236,97,0.48655
ENSG00000109685,NSD2,41,-0.6399,60,-0.0611,72,0.25739,69,0.25132,58,-0.1244
ENSG00000185049,NELFA,15,-0.9143,24,-0.2000,9,-1.6082,39,0.89178,26,-0.0356
ENSG00000243449,C4orf48,362,-0.2011,492,0.34880,348,-0.2643,397,-0.0687,402,-0.0350
ENSG00000185818,NAT8L,186,-0.6740,317,0.20666,270,-0.0814,278,-0.0443,316,0.20077
ENSG00000123933,MXD4,39,0.10304,51,0.64997,40,0.12018,19,-1.2453,46,0.43268
ENSG00000159733,ZFYVE28,18,-0.5337,18,-0.5768,25,-0.0066,34,0.67971,23,-0.1534
ENSG00000063978,RNF4,17,-1.4569,38,-0.3016,62,0.51637,55,0.42921,43,-0.0675
ENSG00000125386,FAM193A,25,0.58036,14,-0.3531,27,0.72599,17,-0.0432,13,-0.5668
ENSG00000087266,SH3BP2,24,1.03501,23,1.17304,6,-1.1795,6,-1.4982,12,-0.1783
ENSG00000087274,ADD1,216,-0.3006,250,-0.0803,316,0.31278,273,0.09996,249,-0.0882
ENSG00000109736,MFSD10,73,0.48841,35,-0.7308,53,-0.0182,59,0.18226,56,0.08109
ENSG00000249673,NOP14-AS1,7,-1.0344,12,-0.2055,23,0.87019,13,-0.1069,15,0.15108
ENSG00000125388,GRK4,8,-0.3618,14,0.59775,11,0.15072,10,-0.0141,7,-0.6230
ENSG00000197386,HTT,74,-0.1920,96,0.26533,82,-0.0282,82,-0.0520,79,-0.0938
ENSG00000188981,MSANTD1,1,-3.1343,10,-0.2728,5,-1.4292,17,0.70013,17,0.59957
ENSG00000159788,RGS12,39,-0.2230,53,0.32426,43,-0.0734,48,0.16965,35,-0.4432
ENSG00000163956,LRPAP1,206,-0.3346,185,-0.5671,213,-0.2806,328,0.60012,255,0.01231
ENSG00000132406,TMEM128,27,0.08099,31,0.34431,32,0.32961,25,-0.0492,18,-0.6339
ENSG00000168824,NSG1,59,-0.7056,70,-0.4896,49,-0.9966,117,0.53366,117,0.45113
ENSG00000168818,STX18,22,-0.0035,19,-0.2499,17,-0.3788,31,0.75538,15,-0.6951
ENSG00000072832,CRMP1,146,-1.3969,258,-0.5895,311,-0.2276,475,0.65868,416,0.27974
ENSG00000181215,C4orf50,3,-3.0549,20,-0.4301,46,1.00015,31,0.45113,23,-0.1551
ENSG00000152969,JAKMIP1,26,-1.7880,57,-0.6912,114,0.50251,112,0.66782,84,-0.0052
ENSG00000109501,WFS1,88,-0.1562,93,-0.0914,116,0.28345,92,-0.1084,105,0.13483
ENSG00000074211,PPP2R2C,160,-1.0658,256,-0.3768,294,-0.1142,373,0.38282,376,0.33652
ENSG00000013288,MAN2B2,21,-0.9294,36,-0.0698,57,0.68593,40,0.15002,34,-0.1909
ENSG00000179010,MRFAP1,389,-0.1550,421,-0.0293,456,0.10227,397,-0.1590,487,0.24344
ENSG00000170846,AC093323.1,39,-0.6534,59,0.01952,42,-0.5130,75,0.56213,52,-0.2237
ENSG00000178988,MRFAP1L1,126,0.02658,107,-0.2683,172,0.53371,115,-0.1731,131,0.10352
ENSG00000186222,BLOC1S4,17,-0.3364,24,0.25640,19,-0.0898,15,-0.5608,28,0.56583
ENSG00000170871,KIAA0232,63,-0.5934,70,-0.4932,128,0.53594,105,0.28121,93,0.00963
ENSG00000132405,TBC1D14,46,-0.4709,62,0.02538,88,0.59613,57,-0.1703,62,0.02678
ENSG00000173011,TADA2B,12,-1.4564,21,-0.7134,35,0.11714,33,0.05121,51,0.89769
ENSG00000109519,GRPEL1,33,-0.6115,48,-0.0416,40,-0.3323,50,0.07165,60,0.38939
ENSG00000184985,SORCS2,27,-0.0804,47,0.95994,27,-0.1065,20,-0.7062,26,-0.2067
ENSG00000196526,AFAP1,26,-0.6471,26,-0.7281,26,-0.6456,45,0.30276,57,0.74307
ENSG00000163995,ABLIM2,22,-1.2767,42,-0.3554,53,0.03723,72,0.81019,43,-0.3077
ENSG00000251615,AC104825.1,5,-1.7528,18,0.18223,19,0.28630,20,0.47638,13,-0.4107
ENSG00000071127,WDR1,139,0.65087,86,-0.1525,89,-0.0868,100,0.12628,73,-0.4488
ENSG00000178163,ZNF518B,6,-1.7050,15,-0.5281,32,0.73913,22,0.19560,24,0.30560
ENSG00000157869,RAB28,16,-0.5808,25,0.17905,29,0.39995,18,-0.5376,29,0.44964
ENSG00000038219,BOD1L1,69,-0.0813,57,-0.4572,69,-0.0924,71,-0.0637,97,0.54033
ENSG00000137449,CPEB2,25,-1.1202,35,-0.6922,95,1.00215,57,0.18742,55,0.08307
ENSG00000048342,CC2D2A,38,1.88816,14,0.06957,11,-0.3302,8,-0.9483,9,-0.6199
ENSG00000118564,FBXL5,81,-0.0171,79,-0.0477,90,0.15722,84,0.07554,75,-0.1383
ENSG00000237765,FAM200B,106,0.82873,77,0.31894,76,0.25736,52,-0.4366,45,-0.6303
ENSG00000169762,TAPT1,26,-0.6745,38,-0.1182,46,0.19671,40,-0.0204,48,0.32436
ENSG00000169744,LDB2,25,-2.0251,50,-1.1121,83,-0.2280,161,1.35664,84,-0.2332
ENSG00000151552,QDPR,208,-0.0492,289,0.58291,275,0.40882,182,-0.3393,161,-0.5118
ENSG00000002549,LAP3,72,1.38713,45,0.64056,13,-1.4250,25,-0.4977,20,-0.8178
ENSG00000118579,MED28,55,0.24620,42,-0.2281,62,0.44227,43,-0.2093,49,0.04530
ENSG00000163257,DCAF16,17,-0.3319,20,-0.0368,26,0.41619,19,-0.1556,22,0.13693
ENSG00000145147,SLIT2,16,-1.1296,15,-1.3216,16,-1.1461,53,1.12533,41,0.35931
ENSG00000163138,PACRGL,4,-2.6357,22,-0.3408,23,-0.1997,37,0.82691,27,0.04795
ENSG00000185774,KCNIP4,21,-2.1571,81,-0.1510,49,-0.9110,110,0.51086,115,0.51358
ENSG00000152990,ADGRA3,40,0.70666,46,1.17233,21,-0.2862,12,-1.3953,21,-0.3207
ENSG00000109819,PPARGC1A,6,-1.2758,9,-0.7317,8,-0.8827,11,-0.4007,29,1.61042
ENSG00000109606,DHX15,54,0.25073,49,0.09515,31,-0.6244,58,0.51389,30,-0.7508
ENSG00000109610,SOD3,142,3.00002,30,-0.0769,4,-3.0394,3,-3.5380,32,0.06915
ENSG00000181982,CCDC149,20,0.55220,9,-0.6637,26,1.03169,13,-0.2169,12,-0.3035
ENSG00000053900,ANAPC4,22,0.24174,17,-0.1406,10,-0.9685,22,0.34225,18,-0.0405
ENSG00000091490,SEL1L3,0,-6.0588,19,0.73009,31,1.47906,5,-1.7188,17,0.48961
ENSG00000250317,SMIM20,47,0.21591,52,0.43678,34,-0.3146,34,-0.3891,42,0.03722
ENSG00000168214,RBPJ,72,0.58373,67,0.54262,55,0.14887,48,-0.1164,25,-1.1946
ENSG00000109689,STIM2,44,0.49311,24,-0.5458,18,-0.8987,37,0.29447,36,0.17392
ENSG00000169851,PCDH7,90,-1.5192,137,-0.9714,213,-0.1917,394,1.26076,203,-0.3097
ENSG00000047365,ARAP2,26,-0.0092,38,0.74178,32,0.33341,26,-0.0055,11,-1.4003
ENSG00000174145,NWD2,6,-1.5653,12,-0.4943,23,0.57837,25,0.96952,10,-0.8254
ENSG00000181826,RELL1,66,2.67061,14,-0.1942,18,0.21228,5,-2.1378,9,-0.9544
ENSG00000065882,TBC1D1,36,0.93883,23,0.24402,22,0.09887,17,-0.3906,15,-0.5879
ENSG00000109787,KLF3,46,1.22390,28,0.46116,23,0.07914,11,-1.3619,21,-0.0848
ENSG00000109790,KLHL5,39,0.72671,22,-0.2595,40,0.75011,22,-0.3366,20,-0.3944
ENSG00000157796,WDR19,8,-0.7829,15,0.22806,23,0.89414,12,-0.2553,12,-0.2126
ENSG00000035928,RFC1,45,0.71255,29,0.00304,22,-0.4659,31,0.12202,23,-0.4596
ENSG00000163682,RPL9,1649,1.09915,1075,0.41067,613,-0.5512,613,-0.6978,778,-0.1990
ENSG00000121897,LIAS,15,0.39711,10,-0.3050,6,-0.9385,16,0.63097,9,-0.4476
ENSG00000163683,SMIM14,36,-0.8613,66,0.13498,76,0.33839,71,0.31169,49,-0.4058
ENSG00000078140,UBE2K,75,-1.0413,117,-0.3907,153,0.07690,172,0.37370,167,0.25437
ENSG00000121892,PDS5A,39,0.01062,39,0.00344,31,-0.3727,46,0.37366,32,-0.3381
ENSG00000163697,APBB2,30,-0.8535,64,0.43001,61,0.26641,41,-0.4494,60,0.28806
ENSG00000154277,UCHL1,867,-1.6685,1580,-0.8379,2687,0.08676,3626,0.85219,2669,0.08647
ENSG00000064042,LIMCH1,122,-0.4052,132,-0.3203,76,-1.1434,178,0.28058,210,0.55826
ENSG00000109133,TMEM33,51,-1.0068,73,-0.5100,112,0.24274,113,0.34015,112,0.28238
ENSG00000014824,SLC30A9,69,-0.3109,70,-0.3440,72,-0.2456,109,0.60278,75,-0.2130
ENSG00000124406,ATP8A1,113,-0.8299,131,-0.6653,265,0.54263,280,0.92887,120,-0.8123
ENSG00000183783,KCTD8,5,-1.5516,9,-0.7113,56,2.63712,11,-0.4664,6,-1.2480
ENSG00000151806,GUF1,26,-0.2723,30,-0.0516,44,0.61495,31,0.03436,26,-0.2772
ENSG00000163281,GNPDA2,8,-1.5361,19,-0.2621,26,0.25186,31,0.81656,17,-0.4960
ENSG00000163285,GABRG1,57,-0.1802,96,0.81063,89,0.55801,29,-1.4358,73,0.26358
ENSG00000260878,AC104072.1,54,-0.8743,79,-0.3268,47,-1.0922,116,0.48368,120,0.47173
ENSG00000151834,GABRA2,53,-1.0829,124,0.28199,53,-1.0945,114,0.14136,133,0.41391
ENSG00000109158,GABRA4,44,-0.8938,54,-0.6532,58,-0.4550,96,0.49392,100,0.49078
ENSG00000163288,GABRB1,0,-5.6900,16,0.02262,18,0.19524,17,0.03872,23,0.64031
ENSG00000260918,AC107398.3,58,-1.3147,127,-0.1196,150,0.15893,148,0.19433,157,0.27998
ENSG00000169019,COMMD8,15,-0.9676,22,-0.3978,29,0.09039,35,0.54725,27,-0.0011
ENSG00000109171,SLAIN2,23,0.17814,24,0.33409,22,0.15208,18,-0.2226,17,-0.2903
ENSG00000075539,FRYL,46,1.14761,32,0.61090,26,0.16106,16,-0.6795,12,-1.0835
ENSG00000109180,OCIAD1,229,-0.6118,262,-0.4529,431,0.40462,440,0.62268,265,-0.4321
ENSG00000145247,OCIAD2,40,-0.1332,42,-0.0391,29,-0.5958,48,0.22448,46,0.10440
ENSG00000109184,DCUN1D4,63,-0.2528,47,-0.7642,114,0.73038,81,0.21626,73,-0.0029
ENSG00000163069,SGCB,65,-0.4120,88,0.09201,51,-0.7713,95,0.28116,88,0.10053
ENSG00000109189,USP46,49,-1.2380,109,-0.0083,88,-0.3489,122,0.24865,131,0.34605
ENSG00000226950,DANCR,47,-0.1036,64,0.46549,38,-0.4335,39,-0.4892,60,0.33950
ENSG00000128045,RASL11B,0,-5.1464,14,0.20941,17,0.48167,17,0.72660,8,-0.7317
ENSG00000184178,SCFD2,6,-1.3093,9,-0.8211,24,0.74112,21,0.75293,12,-0.3543
ENSG00000145216,FIP1L1,18,-0.4286,21,-0.1682,35,0.69941,21,-0.2282,26,0.17923
ENSG00000072201,LNX1,28,-1.1997,50,-0.3657,34,-0.9120,87,0.81136,66,0.12254
ENSG00000134853,PDGFRA,62,0.54170,66,0.78730,31,-0.5816,28,-0.8814,45,0.02509
ENSG00000157404,KIT,20,-0.8855,34,-0.0575,87,1.57328,32,-0.2158,23,-0.7048
ENSG00000128039,SRD5A3,11,-1.2556,15,-0.9240,27,0.13683,36,0.89646,24,-0.0483
ENSG00000134851,TMEM165,73,0.74557,46,-0.0405,49,0.06466,53,0.26648,25,-1.0925
ENSG00000134852,CLOCK,56,0.61226,28,-0.5822,35,-0.1670,44,0.27502,35,-0.1729
ENSG00000090989,EXOC1,30,-0.4614,32,-0.4543,60,0.64953,42,0.08671,43,0.09220
ENSG00000128059,PPAT,12,-0.6709,13,-0.6371,19,0.01105,20,0.11526,26,0.64506
ENSG00000128050,PAICS,21,-1.5547,77,0.55246,55,-0.0856,66,0.29714,46,-0.4003
ENSG00000174780,SRP72,61,-0.3660,69,-0.2008,79,0.05399,94,0.46997,65,-0.2989
ENSG00000171476,HOPX,251,-1.6715,617,-0.3288,36,-4.5154,929,0.52494,1176,0.93367
ENSG00000047315,POLR2B,87,-0.0622,60,-0.7130,93,0.04586,111,0.47002,90,-0.0087
ENSG00000163453,IGFBP7,1146,3.18522,200,-0.3246,100,-1.3461,63,-2.3718,158,-0.7267
ENSG00000150471,ADGRL3,57,-1.1195,99,-0.3043,85,-0.5053,150,0.58172,131,0.21275
ENSG00000145242,EPHA5,30,-1.3272,46,-0.7664,111,0.74653,85,0.40540,75,0.12039
ENSG00000145241,CENPC,25,0.94473,12,-0.2810,9,-0.7375,14,0.01964,13,-0.1078
ENSG00000033178,UBA6,23,-0.1788,26,0.00764,31,0.32338,32,0.46613,15,-0.8893
ENSG00000083896,YTHDC1,26,-1.0233,64,0.46501,58,0.25656,50,-0.0124,44,-0.2117
ENSG00000132467,UTP3,11,-1.0541,22,0.06089,26,0.31276,28,0.62740,14,-0.7708
ENSG00000018189,RUFY3,132,-1.1270,232,-0.2912,286,0.08202,322,0.38408,300,0.18256
ENSG00000132463,GRSF1,73,-0.8587,102,-0.3702,100,-0.3619,155,0.48502,143,0.25414
ENSG00000173542,MOB1B,60,-0.6864,60,-0.7539,35,-1.4733,120,0.62672,126,0.61437
ENSG00000156136,DCK,41,-0.1203,46,0.05252,53,0.28894,44,-0.0412,42,-0.1146
ENSG00000080493,SLC4A4,70,-0.3503,137,0.89994,65,-0.4623,44,-1.3094,123,0.66590
ENSG00000163626,COX18,24,0.35524,18,-0.1472,21,0.07268,18,-0.2301,21,0.16024
ENSG00000132466,ANKRD17,68,-0.0598,68,-0.0672,73,0.05148,75,0.13493,66,-0.1081
ENSG00000163738,MTHFD2L,14,0.17885,14,0.30286,11,-0.1101,11,-0.2333,12,-0.0760
ENSG00000169116,PARM1,45,-0.9418,72,-0.2336,27,-1.6934,95,0.31030,120,0.74300
ENSG00000163743,RCHY1,52,0.22932,41,-0.1715,47,0.07873,43,-0.1107,48,0.11837
ENSG00000138769,CDKL2,13,-1.1759,24,-0.2833,39,0.51742,31,0.19119,31,0.16228
ENSG00000138757,G3BP2,122,-1.5908,268,-0.4362,416,0.32677,472,0.77395,291,-0.2904
ENSG00000138768,USO1,24,-0.9130,49,0.24029,28,-0.6808,56,0.59665,35,-0.3557
ENSG00000198301,SDAD1,30,-0.1922,26,-0.4882,39,0.24001,38,0.23911,35,0.08371
ENSG00000138750,NUP54,6,-1.2061,14,0.05830,22,0.73530,14,0.01096,13,-0.0863
ENSG00000138760,SCARB2,162,0.53073,142,0.36812,116,-0.0203,121,0.06499,66,-1.0068
ENSG00000138771,SHROOM3,4,-1.6001,14,0.38151,5,-1.0228,12,0.14025,14,0.41552
ENSG00000138758,SEPTIN11,68,-0.7861,115,0.04516,84,-0.4620,112,0.00813,145,0.49413
ENSG00000118816,CCNI,213,0.74140,185,0.58493,135,-0.0253,95,-0.7319,115,-0.3188
ENSG00000138764,CCNG2,38,-0.1897,47,0.18421,31,-0.5082,38,-0.2650,55,0.45587
ENSG00000138767,CNOT6L,33,0.48196,22,-0.2456,24,-0.0363,27,0.15361,21,-0.2739
ENSG00000169288,MRPL1,29,-0.4423,44,0.24416,29,-0.4341,40,0.05861,41,0.11105
