Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to13,Feature log2 fold change topic 7to13
ENSG00000004864,SLC25A13,2,-2.0136,48,3.26115,3,-1.4698,0,-3.5753,11,0.61499,4,-1.5728
ENSG00000127922,SEM1,2,-6.1880,203,0.51112,131,-0.1770,159,0.11798,151,0.04025,160,0.26465
ENSG00000231764,DLX6-AS1,8,-1.5575,0,-6.5422,30,0.32794,50,1.15321,14,-0.9016,28,0.55673
ENSG00000196636,SDHAF3,2,-2.4435,17,0.73067,13,0.28525,0,-3.9981,12,0.19982,12,0.32238
ENSG00000006128,TAC1,88,-2.2984,8,-5.7008,47,-3.1997,4685,6.55551,47,-3.3083,51,-4.0019
ENSG00000164715,LMTK2,9,-2.4043,10,-2.2683,19,-1.4213,51,0.09069,22,-1.2267,71,1.63513
ENSG00000205356,TECPR1,45,0.20890,8,-2.3017,31,-0.3853,32,-0.3112,29,-0.4852,48,0.71953
ENSG00000164713,BRI3,75,-0.6403,147,0.39642,162,0.55282,65,-0.8638,114,0.00522,115,0.02853
ENSG00000106236,NPTX2,2,-5.4201,14,-2.7854,9,-3.3649,110,0.31087,38,-1.3673,138,1.95129
ENSG00000166448,TMEM130,163,-0.9812,10,-5.0156,107,-1.6059,564,0.96107,187,-0.8327,403,0.98675
ENSG00000196367,TRRAP,84,2.07615,23,-0.1128,26,0.09287,12,-1.1092,12,-1.1094,21,-0.3847
ENSG00000198742,SMURF1,2,-3.1612,22,0.31124,6,-1.4588,18,0.01988,18,0.04318,21,0.55750
ENSG00000241685,ARPC1A,42,-1.8172,98,-0.5651,123,-0.2219,182,0.39420,104,-0.5051,169,0.63672
ENSG00000130429,ARPC1B,2,-3.4385,22,0.00919,38,0.89433,66,1.84167,29,0.51116,14,-1.1467
ENSG00000106244,PDAP1,2,-5.4838,88,-0.0375,155,0.86704,94,0.06810,76,-0.2793,97,0.24608
ENSG00000106245,BUD31,142,0.62914,100,0.07721,98,0.03993,6,-3.9337,77,-0.3503,106,0.33776
ENSG00000160917,CPSF4,2,-3.5564,18,-0.4200,16,-0.5365,8,-1.5672,22,-0.1115,31,1.05958
ENSG00000241468,ATP5MF,281,-0.7683,277,-0.7866,370,-0.3488,500,0.11730,508,0.15633,512,0.32942
ENSG00000197343,ZNF655,6,-2.6759,48,0.25623,34,-0.2471,42,0.06595,34,-0.3040,47,0.49860
ENSG00000106261,ZKSCAN1,74,0.42002,98,0.88967,63,0.17426,90,0.73903,56,-0.0223,42,-0.7710
ENSG00000168090,COPS6,83,-0.4875,103,-0.1652,147,0.39891,132,0.22923,103,-0.1798,116,0.05796
ENSG00000166508,MCM7,2,-2.6056,49,2.41303,21,0.83984,2,-2.2987,13,0.18600,8,-1.0445
ENSG00000221838,AP4M1,2,-2.5120,10,-0.1184,12,0.04485,0,-4.0678,12,0.12085,14,0.76768
ENSG00000106290,TAF6,2,-3.9990,15,-1.1256,24,-0.4179,17,-0.9910,33,0.03827,42,1.01201
ENSG00000188186,LAMTOR4,146,-0.7603,340,0.55155,332,0.51525,144,-0.7831,251,0.07229,237,-0.0422
ENSG00000146826,MAP11,103,1.66653,10,-1.8900,21,-0.8664,55,0.59987,28,-0.5080,35,-0.2246
ENSG00000239521,CASTOR3,18,-1.1907,62,0.66618,48,0.27089,9,-2.2562,42,0.08207,43,0.23192
ENSG00000146834,MEPCE,15,-0.8505,33,0.38375,21,-0.3370,32,0.31523,25,-0.0523,27,0.08315
ENSG00000160813,PPP1R35,36,0.89000,17,-0.2733,19,-0.1307,39,1.02604,15,-0.5633,18,-0.3589
ENSG00000166925,TSC22D4,81,-2.1394,1311,2.36581,1072,1.96606,166,-1.0758,445,0.49616,120,-2.2843
ENSG00000166924,NYAP1,46,1.50890,2,-2.9440,5,-1.8127,0,-4.6716,21,0.21145,20,0.34606
ENSG00000106351,AGFG2,2,-3.2134,22,0.27080,66,2.14802,36,1.04944,21,0.20987,10,-1.3824
ENSG00000077454,LRCH4,2,-2.3276,14,0.57298,15,0.64485,11,0.16144,12,0.29199,9,-0.2756
ENSG00000106330,MOSPD3,2,-3.0378,17,-0.0438,12,-0.6207,55,1.88059,16,-0.1529,16,-0.2893
ENSG00000077080,ACTL6B,2,-4.7154,2,-4.4357,15,-1.8509,59,0.17458,35,-0.6851,77,1.62774
ENSG00000172354,GNB2,101,-0.9732,101,-0.9720,238,0.34693,275,0.58191,142,-0.4915,212,0.34629
ENSG00000146830,GIGYF1,36,1.31244,15,-0.0550,18,0.20587,28,0.87946,15,-0.1091,11,-0.8713
ENSG00000172336,POP7,108,0.95644,38,-0.6692,34,-0.8638,8,-2.9700,52,-0.2038,68,0.48606
ENSG00000146828,SLC12A9,2,-3.0040,33,1.13221,57,2.11492,3,-2.4916,16,-0.0556,12,-0.7681
ENSG00000087077,TRIP6,2,-3.3480,33,0.78327,104,2.91166,16,-0.3538,19,-0.1027,10,-1.6206
ENSG00000087087,SRRT,116,1.97945,30,-0.2938,39,0.14091,31,-0.2023,25,-0.5830,28,-0.6343
ENSG00000087085,ACHE,2,-4.4011,4,-3.5215,6,-2.8051,340,4.23569,15,-1.5970,24,-1.3800
ENSG00000227053,AC105446.1,40,1.55095,2,-2.8792,5,-1.6569,25,0.73788,8,-1.0812,16,0.15864
ENSG00000106367,AP1S1,254,0.78156,29,-2.4939,51,-1.6916,153,-0.0239,108,-0.5999,189,0.68406
ENSG00000128564,VGF,76,-1.9510,8,-5.1854,30,-3.2760,1686,3.38108,120,-1.3512,226,-0.5888
ENSG00000106397,PLOD3,2,-3.1998,89,2.79574,24,0.39141,0,-4.7503,17,-0.1477,13,-0.9172
ENSG00000106400,ZNHIT1,61,-1.0025,217,0.97515,156,0.43144,70,-0.8059,123,0.05776,113,-0.1435
ENSG00000214253,FIS1,194,-0.7049,856,1.71318,443,0.58683,208,-0.5983,308,0.01005,238,-0.6963
ENSG00000128581,IFT22,2,-4.6430,28,-0.8983,52,0.06882,21,-1.3041,52,0.04333,64,0.88539
ENSG00000160963,COL26A1,2,-3.4786,0,-6.0866,0,-8.3233,21,-0.1221,8,-1.5101,36,2.39616
ENSG00000233123,LINC01007,2,-3.0972,0,-5.3094,0,-7.9449,0,-4.6484,8,-1.2510,29,3.18079
ENSG00000257923,CUX1,2,-3.4526,51,1.38110,43,1.06740,1,-4.0725,25,0.20069,20,-0.2936
ENSG00000128563,PRKRIP1,2,-3.3677,28,0.49649,29,0.50919,19,-0.1150,20,-0.0367,21,0.11828
ENSG00000160991,ORAI2,103,1.36648,7,-2.6688,13,-1.7834,31,-0.5659,42,-0.1058,48,0.29514
ENSG00000160993,ALKBH4,2,-3.0960,11,-0.6541,23,0.49980,17,0.04063,15,-0.1957,20,0.47588
ENSG00000161036,LRWD1,2,-2.9304,14,-0.1657,17,0.19263,5,-1.5424,14,-0.1189,19,0.74644
ENSG00000005075,POLR2J,51,-0.9756,132,0.50604,156,0.76868,95,-0.0110,107,0.17698,86,-0.3244
ENSG00000267368,UPK3BL1,95,1.22610,46,0.05252,18,-1.3511,34,-0.4074,36,-0.3501,45,0.01899
ENSG00000170632,ARMC10,35,-0.9969,69,0.03085,66,-0.0302,25,-1.4918,47,-0.5731,84,0.78849
ENSG00000161048,NAPEPLD,11,-1.8810,75,1.02378,18,-1.1406,3,-3.6804,23,-0.8483,51,0.98896
ENSG00000105819,PMPCB,40,-0.4460,34,-0.7037,22,-1.3578,17,-1.7009,43,-0.3506,71,1.08625
ENSG00000105821,DNAJC2,22,-0.1060,14,-0.7381,5,-2.2528,34,0.59734,24,0.02800,26,0.33271
ENSG00000161057,PSMC2,2,-5.3632,93,0.17045,84,0.01122,128,0.68886,60,-0.5397,93,0.39369
ENSG00000189056,RELN,44,-0.8252,10,-2.9632,117,0.69221,49,-0.6615,21,-1.9741,103,1.22402
ENSG00000164815,ORC5,41,1.11015,10,-1.0466,15,-0.4378,0,-4.7621,13,-0.6543,24,0.63393
ENSG00000005483,KMT2E,2,-4.4856,88,1.08108,58,0.39302,29,-0.6791,66,0.66902,40,-0.3722
ENSG00000135250,SRPK2,191,0.23434,120,-0.4822,112,-0.5853,144,-0.2054,152,-0.1341,181,0.31629
ENSG00000135249,RINT1,2,-2.6550,11,-0.1454,10,-0.3719,15,0.31525,8,-0.6117,15,0.70956
ENSG00000008282,SYPL1,2,-4.3048,207,2.98908,132,2.02411,5,-2.9013,33,-0.2927,15,-2.1848
ENSG00000105835,NAMPT,2,-4.1934,35,-0.0683,73,1.11479,42,0.19761,25,-0.6251,39,0.22124
ENSG00000005249,PRKAR2B,44,-0.6553,12,-2.5753,33,-1.1053,68,-0.0066,39,-0.9070,93,1.23962
ENSG00000105856,HBP1,61,1.79231,51,1.48835,34,0.77051,1,-4.2304,20,-0.0137,11,-1.4104
ENSG00000164597,COG5,75,1.78422,19,-0.4817,7,-1.8391,22,-0.2504,13,-1.1184,26,0.09727
ENSG00000172209,GPR22,56,0.70836,2,-4.2293,1,-5.1348,13,-1.4572,20,-0.9121,50,1.40761
ENSG00000075790,BCAP29,203,1.03574,54,-1.0294,70,-0.6453,60,-0.8820,53,-1.1200,128,0.63170
ENSG00000233705,SLC26A4-AS1,2,-5.4605,13,-2.8777,10,-3.1875,90,0.02299,59,-0.6580,132,1.74584
ENSG00000105879,CBLL1,2,-2.9154,23,0.64825,13,-0.2614,0,-4.4679,12,-0.3689,19,0.87432
ENSG00000091140,DLD,127,0.50131,37,-1.3664,39,-1.2917,41,-1.2369,71,-0.4332,117,0.84812
ENSG00000091129,NRCAM,88,-1.7693,67,-2.1721,236,-0.2892,235,-0.2924,208,-0.5166,379,1.12358
ENSG00000135241,PNPLA8,2,-4.7986,52,-0.1044,52,-0.1142,53,-0.0895,71,0.41154,61,0.28014
ENSG00000177683,THAP5,17,-0.9346,51,0.71736,40,0.30442,29,-0.2010,26,-0.3794,34,0.09154
ENSG00000128590,DNAJB9,46,-0.3031,52,-0.1088,31,-0.8741,97,0.87338,35,-0.7446,61,0.30974
ENSG00000173114,LRRN3,44,-0.3563,6,-3.1279,36,-0.6396,50,-0.1435,28,-1.0906,75,1.21155
ENSG00000128512,DOCK4,2,-5.2010,62,-0.2727,45,-0.7631,64,-0.2215,54,-0.5186,97,1.04897
ENSG00000198839,ZNF277,40,1.32290,22,0.32805,19,0.14727,5,-1.8092,14,-0.3697,16,-0.2124
ENSG00000006652,IFRD1,39,0.29491,40,0.32045,21,-0.6560,1,-4.7120,22,-0.6088,39,0.69024
ENSG00000146802,TMEM168,2,-2.3640,19,0.96840,24,1.39355,2,-2.0995,10,0.01386,9,-0.2796
ENSG00000164603,BMT2,39,1.29046,3,-2.3260,14,-0.3325,10,-0.7467,12,-0.6474,19,0.36825
ENSG00000164604,GPR85,2,-3.0556,5,-1.7054,19,0.21845,2,-3.0304,16,-0.0858,22,1.14317
ENSG00000214194,SMIM30,45,0.32061,61,0.83093,44,0.30272,5,-2.7594,41,0.20733,33,-0.2352
ENSG00000105976,MET,2,-2.4532,14,0.37860,0,-3.6543,0,-4.0095,7,-0.7737,16,1.59869
ENSG00000198898,CAPZA2,87,-1.0594,89,-1.0162,126,-0.4944,166,-0.0675,136,-0.4059,217,0.81107
ENSG00000004866,ST7,2,-3.1313,10,-0.7872,0,-5.1149,59,2.03586,14,-0.3888,18,0.15777
ENSG00000077063,CTTNBP2,3,-3.4097,48,0.73954,31,0.03435,121,2.40879,22,-0.5030,20,-0.9842
ENSG00000128534,LSM8,64,1.22235,31,0.06096,14,-1.1055,64,1.23051,29,-0.0750,23,-0.7522
ENSG00000184408,KCND2,2,-3.8596,6,-2.3175,18,-0.7464,82,1.71096,21,-0.5306,33,0.38903
ENSG00000071243,ING3,33,0.99798,16,-0.1270,24,0.51357,1,-4.1893,12,-0.5503,18,0.15548
ENSG00000196937,FAM3C,48,-1.9509,36,-2.3644,101,-0.8418,209,0.28240,103,-0.8651,239,1.25502
ENSG00000106278,PTPRZ1,46,-1.4614,144,0.27948,366,1.87314,108,-0.1677,188,0.79468,75,-1.2047
ENSG00000081803,CADPS2,2,-3.6640,1,-3.9693,0,-4.8845,0,-5.2122,14,-0.9070,42,2.86500
ENSG00000128609,NDUFA5,324,-0.0318,126,-1.4686,176,-0.9661,272,-0.3043,334,0.01571,391,0.58271
ENSG00000106299,WASL,2,-5.7979,45,-1.3677,71,-0.7054,83,-0.4694,104,-0.1247,150,1.13240
ENSG00000170775,GPR37,2,-5.3216,600,3.99057,214,1.61558,1,-6.1813,43,-0.9983,21,-2.8400
ENSG00000179603,GRM8,2,-2.5974,1,-3.3221,0,-7.4504,2,-2.1705,6,-1.1122,20,2.67853
ENSG00000004059,ARF5,116,-0.1362,56,-1.2383,43,-1.6173,136,0.12151,59,-1.2130,167,1.09127
ENSG00000197157,SND1,2,-4.5156,51,0.16887,57,0.32793,108,1.40070,41,-0.1742,42,-0.2402
ENSG00000128594,LRRC4,2,-4.1771,5,-2.7392,18,-1.0877,46,0.36407,29,-0.3701,49,1.17740
ENSG00000106344,RBM28,2,-2.5531,15,0.36858,27,1.32906,20,0.84383,15,0.45392,8,-0.8905
ENSG00000106348,IMPDH1,84,2.05809,7,-1.8272,5,-2.1701,19,-0.3748,19,-0.4705,24,-0.0787
ENSG00000128595,CALU,2,-4.4872,61,0.46948,48,0.11097,36,-0.3521,41,-0.1615,51,0.41791
ENSG00000128596,CCDC136,128,0.93459,14,-2.4049,11,-2.7676,101,0.54285,43,-0.8084,84,0.56222
ENSG00000128591,FLNC,2,-2.1243,57,3.52159,17,1.11953,16,0.98113,3,-1.4145,2,-2.9169
ENSG00000128524,ATP6V1F,88,-1.8090,193,-0.6317,199,-0.5853,383,0.43301,264,-0.1654,343,0.56082
ENSG00000064419,TNPO3,2,-3.6203,19,-0.3508,23,-0.0694,100,2.41903,15,-0.7835,21,-0.4854
ENSG00000158457,TSPAN33,2,-2.6501,12,-0.0620,31,1.49068,34,1.61542,9,-0.4435,9,-0.7959
ENSG00000158467,AHCYL2,34,0.05255,19,-0.8471,66,1.12527,36,0.15311,38,0.26015,28,-0.4610
ENSG00000240204,SMKR1,2,-2.8679,1,-3.2387,0,-4.6496,1,-3.6058,13,-0.1747,23,2.07675
ENSG00000186591,UBE2H,25,-1.2572,73,0.36889,46,-0.3477,79,0.49279,52,-0.1677,61,0.14562
ENSG00000128607,KLHDC10,98,0.96224,23,-1.2509,21,-1.4062,69,0.38741,38,-0.5468,58,0.28501
ENSG00000146842,TMEM209,3,-2.0917,36,1.66659,20,0.69130,34,1.53725,9,-0.6227,8,-1.0987
ENSG00000106477,CEP41,42,0.73945,22,-0.2580,17,-0.6060,20,-0.3843,15,-0.8554,30,0.41981
ENSG00000106484,MEST,2,-3.5298,6,-1.9754,10,-1.3113,29,0.33773,19,-0.3314,31,1.12634
ENSG00000286214,AUXG01000058.1,116,-0.6169,10,-4.0930,20,-3.2128,126,-0.4866,150,-0.2373,239,1.32386
ENSG00000231721,LINC-PINT,2,-2.9239,29,1.06108,16,0.12550,0,-4.4763,14,-0.0736,17,0.40261
ENSG00000128585,MKLN1,11,-2.1511,52,0.16062,105,1.30620,40,-0.2308,47,-0.0017,44,-0.1905
ENSG00000128567,PODXL,2,-3.1360,7,-1.3857,49,1.68310,13,-0.4424,31,1.05344,13,-0.7067
ENSG00000221866,PLXNA4,2,-3.1997,2,-3.1211,0,-8.0465,20,0.14173,17,-0.0721,26,1.35921
ENSG00000106554,CHCHD3,2,-3.6443,29,0.21867,13,-0.9193,9,-1.5362,25,0.03180,32,0.85255
ENSG00000131558,EXOC4,2,-4.4169,32,-0.4406,35,-0.3313,21,-1.0887,30,-0.5610,58,1.20325
ENSG00000205060,SLC35B4,2,-4.1024,30,-0.1898,11,-1.6458,43,0.34851,37,0.10641,41,0.61727
ENSG00000085662,AKR1B1,2,-5.9737,95,-0.4368,65,-1.0084,168,0.43970,103,-0.3391,159,0.82342
ENSG00000172331,BPGM,95,2.04897,26,-0.1307,21,-0.4429,0,-5.1048,21,-0.5076,26,-0.2265
ENSG00000122786,CALD1,2,-3.9202,61,1.09099,57,0.96278,54,0.88795,34,0.15751,23,-0.7963
ENSG00000122783,CYREN,2,-2.2783,27,1.67420,14,0.56673,0,-3.6787,15,0.81175,7,-0.7191
ENSG00000105875,WDR91,47,2.17428,15,0.26303,1,-3.3655,0,-4.2708,7,-0.9552,13,-0.0043
ENSG00000080802,CNOT4,2,-3.7910,17,-0.7347,39,0.53304,37,0.44372,24,-0.2308,31,0.37923
ENSG00000243317,STMP1,100,1.18004,76,0.71885,62,0.38415,76,0.72319,46,-0.0750,31,-1.0880
ENSG00000105887,MTPN,128,-0.9085,82,-1.5653,147,-0.7027,177,-0.4169,190,-0.3368,301,0.97813
ENSG00000105894,PTN,225,0.06621,182,-0.2654,567,1.59992,200,-0.1186,348,0.86024,134,-1.2192
ENSG00000157680,DGKI,2,-3.6091,2,-3.2352,0,-4.8717,50,1.16076,19,-0.4056,32,1.02665
ENSG00000182158,CREB3L2,6,-0.6183,34,2.26288,25,1.67261,10,0.25528,10,0.27177,3,-2.3861
ENSG00000122779,TRIM24,2,-3.3441,39,1.05498,24,0.29612,5,-2.1004,19,-0.1364,22,0.30542
ENSG00000122778,KIAA1549,2,-3.0406,1,-3.5093,14,-0.2210,49,1.80730,7,-1.2427,19,0.47674
ENSG00000157741,UBN2,40,1.57267,20,0.40805,7,-1.1247,5,-1.6684,12,-0.3212,14,-0.1508
ENSG00000164898,FMC1,2,-4.5927,73,0.64686,144,1.81098,65,0.45672,43,-0.2070,37,-0.7106
ENSG00000146963,LUC7L2,2,-4.6832,71,0.49302,45,-0.2257,17,-1.6906,60,0.25033,60,0.49793
ENSG00000236279,CLEC2L,39,-0.2136,1,-5.1341,0,-6.0513,150,2.02480,34,-0.4538,47,0.11915
ENSG00000064393,HIPK2,4,-4.5261,484,2.76427,229,1.31397,27,-1.9761,162,0.81192,38,-2.2173
ENSG00000157800,SLC37A3,2,-2.8894,8,-0.8424,2,-2.7602,22,0.63016,11,-0.4064,19,0.98246
ENSG00000133606,MKRN1,71,0.09703,34,-1.0491,49,-0.4770,15,-2.1677,58,-0.2540,84,0.81536
ENSG00000146966,DENND2A,2,-3.0611,12,-0.4310,35,1.17120,23,0.49990,24,0.64999,14,-0.5323
ENSG00000133597,ADCK2,28,-0.0084,30,0.12500,14,-1.0274,29,0.05799,14,-1.1297,33,0.63512
ENSG00000090266,NDUFB2,177,-1.6435,510,-0.0493,452,-0.2341,412,-0.3779,631,0.31477,575,0.29453
ENSG00000157764,BRAF,2,-4.2199,18,-1.1225,24,-0.6934,58,0.69621,28,-0.4461,47,0.81878
ENSG00000090263,MRPS33,23,-1.7776,79,0.07743,74,-0.0165,40,-0.9494,83,0.17778,84,0.40712
ENSG00000261115,TMEM178B,2,-4.4855,8,-2.5592,15,-1.6620,64,0.56341,24,-0.9794,64,1.46138
ENSG00000006530,AGK,2,-3.4594,14,-1.0633,10,-1.5188,4,-2.8129,17,-0.8214,43,1.97371
ENSG00000257093,DENND11,32,-0.7044,84,0.78356,75,0.60932,52,0.02871,38,-0.4898,49,-0.1062
ENSG00000106028,SSBP1,123,0.16822,108,-0.0374,91,-0.2949,112,0.02045,110,-0.0009,111,0.03204
ENSG00000106123,EPHB6,12,-2.4215,9,-2.8356,39,-0.7739,184,1.75329,41,-0.7208,73,0.41080
ENSG00000197448,GSTK1,2,-4.0359,55,0.80935,64,1.08040,7,-2.2916,33,-0.0101,33,0.05564
ENSG00000159784,FAM131B,2,-4.7609,67,0.33228,44,-0.3357,73,0.45273,35,-0.7172,65,0.59571
ENSG00000159840,ZYX,2,-4.1489,27,-0.4031,24,-0.5736,30,-0.2647,31,-0.2507,46,0.90240
ENSG00000198420,TCAF1,2,-5.7591,34,-1.7813,57,-1.0220,244,1.26623,81,-0.5486,137,0.72071
ENSG00000174469,CNTNAP2,152,0.74858,37,-1.4015,45,-1.1273,254,1.63136,54,-0.9060,91,-0.1287
ENSG00000055130,CUL1,2,-4.9783,35,-0.8907,52,-0.3174,106,0.82528,36,-0.9246,80,0.83598
ENSG00000155660,PDIA4,2,-3.8115,97,2.08697,84,1.82431,4,-2.8516,25,-0.2022,18,-1.0720
ENSG00000204946,ZNF783,2,-2.8055,14,0.01585,23,0.77243,21,0.61590,8,-0.8731,15,0.25725
ENSG00000196453,ZNF777,62,1.89169,8,-1.3591,19,-0.1086,51,1.54388,15,-0.4585,13,-1.1264
ENSG00000181220,ZNF746,2,-3.1773,12,-0.6613,5,-1.7273,22,0.28192,13,-0.4884,24,1.06617
ENSG00000171130,ATP6V0E2,160,-1.3566,219,-0.8891,410,0.07264,487,0.34369,348,-0.1980,445,0.43752
ENSG00000106538,RARRES2,95,0.92713,47,-0.1848,128,1.43892,1,-5.3439,81,0.73968,37,-0.9552
ENSG00000214022,REPIN1,2,-3.9801,64,1.13338,46,0.57533,5,-2.6441,43,0.52056,30,-0.1663
ENSG00000196456,ZNF775,2,-2.3967,25,1.40492,8,-0.4643,29,1.65155,12,0.18898,7,-1.0056
ENSG00000284691,AC073111.4,68,2.03527,6,-1.8030,5,-2.0819,1,-3.9476,17,-0.2751,21,0.16520
ENSG00000106565,TMEM176B,2,-3.4329,39,0.95906,77,2.15750,28,0.41958,39,1.09104,8,-2.2005
ENSG00000002933,TMEM176A,2,-3.2320,35,0.98743,89,2.74976,11,-0.8184,26,0.55670,8,-1.9323
ENSG00000055118,KCNH2,2,-3.4216,2,-3.2594,4,-2.3439,45,1.19072,14,-0.6896,28,1.04408
ENSG00000197150,ABCB8,2,-4.1563,24,-0.6178,35,-0.0482,74,1.16637,33,-0.1311,38,0.18021
ENSG00000164885,CDK5,73,-0.7169,22,-2.4814,52,-1.2239,102,-0.2000,84,-0.5427,156,1.16894
ENSG00000164889,SLC4A2,2,-2.3921,43,2.41192,25,1.40454,0,-3.8198,15,0.65299,5,-1.6705
ENSG00000164896,FASTK,2,-4.3784,36,-0.2448,25,-0.7728,36,-0.2363,44,0.07781,51,0.71360
ENSG00000164897,TMUB1,2,-3.6040,31,0.37600,30,0.31683,0,-5.1289,25,0.05391,29,0.61027
ENSG00000133612,AGAP3,195,-0.0539,78,-1.4483,152,-0.4458,188,-0.1120,188,-0.1236,235,0.50717
ENSG00000033050,ABCF2,41,-0.2434,28,-0.8363,31,-0.6883,73,0.63842,36,-0.4802,55,0.42503
ENSG00000033100,CHPF2,46,1.15276,2,-3.2142,32,0.54779,25,0.16340,10,-1.2042,24,0.17065
ENSG00000082014,SMARCD3,95,-0.2535,23,-2.3539,135,0.29565,99,-0.1863,124,0.17518,122,0.28640
ENSG00000013374,NUB1,2,-4.1741,43,0.26255,17,-1.1193,62,0.84602,30,-0.2858,41,0.40792
ENSG00000106615,RHEB,331,0.39372,111,-1.2830,179,-0.5671,370,0.56944,186,-0.5442,285,0.32687
ENSG00000106617,PRKAG2,38,-0.6857,8,-2.8331,29,-1.0931,22,-1.5044,48,-0.3395,82,1.34280
ENSG00000239911,PRKAG2-AS1,2,-4.7452,4,-3.5789,30,-0.9002,21,-1.3871,34,-0.7593,82,1.95906
ENSG00000178234,GALNT11,54,-0.6319,16,-2.4049,38,-1.1624,149,0.95366,45,-0.9778,103,0.82617
ENSG00000055609,KMT2C,2,-4.0175,61,0.99979,40,0.32148,22,-0.5638,37,0.23930,32,-0.0625
ENSG00000261455,LINC01003,2,-2.4885,11,-0.0500,20,0.91907,0,-3.7775,13,0.33814,12,0.25405
ENSG00000133627,ACTR3B,2,-5.2041,12,-2.6397,9,-3.0371,57,-0.4124,49,-0.6913,113,1.91095
ENSG00000130226,DPP6,179,-0.0774,57,-1.7859,84,-1.2227,269,0.56220,101,-1.0103,237,0.84116
ENSG00000273344,PAXIP1-AS1,29,0.75824,15,-0.2242,22,0.34405,49,1.64721,12,-0.6850,13,-0.7736
ENSG00000220575,HTR5A-AS1,2,-2.7402,0,-9.3515,0,-7.5917,8,-0.6579,9,-0.5610,21,2.03713
ENSG00000157219,HTR5A,2,-3.4007,1,-4.4798,1,-3.8028,3,-2.8171,14,-0.6906,34,2.51484
ENSG00000186480,INSIG1,2,-5.0109,114,0.89904,102,0.71333,112,0.87932,45,-0.5934,60,-0.2093
ENSG00000184863,RBM33,2,-3.3134,23,0.25522,12,-0.7886,22,0.17556,26,0.47403,21,0.16987
ENSG00000182648,LINC01006,2,-2.5791,12,0.07844,18,0.66719,4,-1.5655,8,-0.6082,14,0.69973
ENSG00000105983,LMBR1,2,-4.4670,21,-1.1127,32,-0.4787,75,0.82672,28,-0.7235,56,0.83047
ENSG00000009335,UBE3C,41,-0.1864,24,-0.9853,42,-0.1599,55,0.24355,28,-0.8474,56,0.61013
ENSG00000105993,DNAJB6,125,-1.1147,223,-0.2396,248,-0.0795,242,-0.1145,162,-0.7805,318,0.71361
ENSG00000155093,PTPRN2,131,-0.7669,30,-2.9527,94,-1.2584,337,0.70799,157,-0.5343,272,0.84950
ENSG00000117868,ESYT2,44,-0.2270,23,-1.2364,45,-0.2032,70,0.48037,46,-0.1716,56,0.29519
ENSG00000126870,WDR60,41,0.71243,34,0.42786,20,-0.4121,22,-0.2505,29,0.17851,23,-0.3147
ENSG00000147364,FBXO25,2,-3.8275,32,0.18233,28,-0.0389,45,0.70959,30,0.10179,29,0.06453
ENSG00000180190,TDRP,2,-2.4147,7,-0.6814,0,-6.6362,1,-2.9738,9,-0.3041,16,1.73763
ENSG00000104714,ERICH1,39,0.92327,11,-0.9944,8,-1.4342,30,0.50230,12,-0.9590,24,0.37678
ENSG00000198010,DLGAP2,71,1.18187,0,-5.4521,0,-8.9134,91,1.62219,20,-0.8611,34,0.03089
ENSG00000182372,CLN8,2,-2.9458,59,2.28949,23,0.64821,7,-1.2128,17,0.13845,11,-0.9112
ENSG00000253982,AC100810.1,59,0.55231,76,0.99030,42,0.04122,28,-0.5717,56,0.52558,31,-0.7500
ENSG00000104728,ARHGEF10,2,-2.5572,44,2.24397,45,2.27278,0,-4.1126,14,0.30866,5,-1.9875
ENSG00000176595,KBTBD11,53,-0.4183,77,0.15544,100,0.55725,5,-3.6941,61,-0.2354,79,0.40459
ENSG00000036448,MYOM2,2,-2.9314,7,-1.0345,3,-2.1049,0,-4.4783,16,0.14113,22,1.44341
ENSG00000183117,CSMD1,2,-3.4927,3,-3.0167,0,-8.1144,48,1.23380,14,-0.8085,30,1.17066
ENSG00000155189,AGPAT5,42,-0.4112,62,0.18955,41,-0.4338,70,0.39110,42,-0.4420,59,0.24081
ENSG00000275342,PRAG1,2,-2.8487,5,-1.4242,0,-7.6990,14,-0.0470,7,-1.0576,21,1.80554
ENSG00000147324,MFHAS1,50,1.50394,5,-1.9672,28,0.52143,25,0.40010,16,-0.3878,17,-0.4534
ENSG00000173273,TNKS,2,-4.7665,79,0.58459,31,-0.8833,98,0.93933,32,-0.8876,63,0.45564
ENSG00000253230,LINC00599,2,-4.3653,2,-3.9627,5,-3.1508,72,0.88254,24,-0.8788,59,1.42643
ENSG00000175806,MSRA,5,-3.1014,22,-1.0318,21,-1.0664,57,0.42420,32,-0.4862,57,0.98283
ENSG00000104643,MTMR9,40,-0.5262,29,-1.0047,14,-2.0984,86,0.65675,36,-0.7290,71,0.80823
ENSG00000154319,FAM167A,2,-2.8926,14,-0.0931,75,2.89781,14,-0.0784,23,0.78331,6,-2.0330
ENSG00000154328,NEIL2,55,0.51428,22,-0.9017,48,0.29079,24,-0.7264,39,-0.0114,41,0.11185
ENSG00000079459,FDFT1,87,-0.9104,242,0.67278,202,0.38152,234,0.61330,105,-0.6843,156,-0.0627
