Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9to10,Feature log2 fold change topic 9to10
ENSG00000152642,GPD1L,29,-0.9640,43,-0.5093,77,0.76114,56,0.05705
ENSG00000144635,DYNC1LI1,23,-1.2611,61,0.36827,61,0.31153,38,-0.5485
ENSG00000170266,GLB1,20,-0.0572,14,-0.8503,27,0.54653,26,0.40415
ENSG00000170275,CRTAP,34,0.08590,31,-0.1120,34,0.07772,33,0.01410
ENSG00000153558,FBXL2,24,-0.8345,39,-0.1834,60,0.81912,29,-0.6085
ENSG00000153560,UBP1,28,-0.8511,36,-0.6633,56,0.26277,76,0.81970
ENSG00000163539,CLASP2,110,-0.6405,136,-0.4468,217,0.58934,177,0.11436
ENSG00000170248,PDCD6IP,20,-1.0849,29,-0.7257,67,1.16534,35,-0.2590
ENSG00000172995,ARPP21,102,-0.9255,158,-0.3607,185,-0.0032,281,0.80129
ENSG00000178567,EPM2AIP1,35,-0.9805,47,-0.6978,89,0.70126,80,0.37438
ENSG00000076242,MLH1,21,0.09861,21,0.09415,24,0.32749,13,-0.7655
ENSG00000093167,LRRFIP2,26,-0.1067,31,0.31694,25,-0.2343,26,-0.1321
ENSG00000144674,GOLGA4,43,-0.1900,51,0.11445,32,-0.7609,71,0.70971
ENSG00000144677,CTDSPL,17,-0.4878,18,-0.5538,26,0.20437,34,0.66386
ENSG00000060971,ACAA1,65,0.54201,43,-0.1750,42,-0.2027,50,0.15829
ENSG00000114742,WDR48,40,-0.1949,38,-0.3954,55,0.42661,48,0.08560
ENSG00000114745,GORASP1,15,-1.0613,28,-0.1395,30,0.03646,40,0.54363
ENSG00000144659,SLC25A38,20,-0.1734,13,-1.0829,30,0.58660,32,0.63281
ENSG00000168028,RPSA,566,0.21669,541,0.22360,439,-0.2416,450,-0.1691
ENSG00000168314,MOBP,86,0.28722,108,1.15235,64,-0.2213,5,-4.0644
ENSG00000170011,MYRIP,18,-0.9719,40,0.42047,50,0.91573,4,-3.1278
ENSG00000114784,EIF1B,143,-0.3520,146,-0.4630,223,0.46863,199,0.18791
ENSG00000168032,ENTPD3,24,-0.1678,16,-1.0459,37,0.64906,36,0.52067
ENSG00000188846,RPL14,634,0.22892,675,0.53229,407,-0.5841,472,-0.2713
ENSG00000168036,CTNNB1,193,-0.1026,160,-0.5677,269,0.58129,212,0.04718
ENSG00000182606,TRAK1,56,0.07176,42,-0.5670,67,0.45467,58,0.13227
ENSG00000187094,CCK,994,-0.6036,974,-0.8720,1384,-0.1075,2774,1.29547
ENSG00000114812,VIPR1,21,-0.0611,22,0.05653,24,0.24266,17,-0.4155
ENSG00000093183,SEC22C,29,-0.4382,32,-0.3767,46,0.40904,42,0.19314
ENSG00000008324,SS18L2,42,-0.1775,48,0.02363,46,-0.0618,51,0.13611
ENSG00000114857,NKTR,22,-0.8936,45,0.37893,34,-0.2745,42,0.15373
ENSG00000114853,ZBTB47,50,0.14937,36,-0.5209,46,-0.0001,63,0.58758
ENSG00000010282,HHATL,57,0.22790,40,-0.4618,29,-1.0119,95,1.31463
ENSG00000181061,HIGD1A,220,0.00123,197,-0.2551,276,0.49597,181,-0.3413
ENSG00000144647,POMGNT2,24,-0.9619,42,-0.1844,54,0.35885,51,0.18766
ENSG00000163788,SNRK,28,-0.5959,40,-0.0764,51,0.44153,37,-0.2242
ENSG00000160746,ANO10,18,0.22917,8,-1.3869,21,0.68693,21,0.58963
ENSG00000179152,TCAIM,15,0.06755,11,-0.5040,17,0.41099,15,0.11410
ENSG00000185219,ZNF445,12,-0.5076,14,-0.5128,23,0.62236,18,0.10224
ENSG00000163807,KIAA1143,30,0.32720,18,-0.7247,33,0.61114,24,-0.0494
ENSG00000169964,TMEM42,15,-0.9507,25,-0.1912,33,0.43263,29,0.09309
ENSG00000163812,ZDHHC3,21,-0.6457,32,-0.0460,41,0.47053,27,-0.3005
ENSG00000075914,EXOSC7,16,-0.8904,30,0.10471,32,0.21427,28,-0.0563
ENSG00000249992,TMEM158,42,-0.7826,62,-0.2789,81,0.31688,83,0.31052
ENSG00000011376,LARS2,29,0.89219,14,-0.3516,16,-0.0619,16,-0.0472
ENSG00000211456,SACM1L,33,-0.6559,35,-0.7596,82,1.17819,40,-0.4001
ENSG00000163818,LZTFL1,22,-0.8557,40,0.06283,37,-0.1044,49,0.38901
ENSG00000160799,CCDC12,31,-0.8262,59,0.24337,50,-0.1300,58,0.16158
ENSG00000181555,SETD2,20,-0.4396,23,-0.3344,34,0.51322,27,-0.0100
ENSG00000088727,KIF9,22,0.02912,16,-0.6683,31,0.86155,17,-0.3407
ENSG00000114648,KLHL18,34,0.65772,18,-0.4555,28,0.46074,17,-0.4718
ENSG00000076201,PTPN23,32,-0.3159,30,-0.5814,46,0.35633,50,0.45752
ENSG00000114650,SCAP,48,-0.2477,51,-0.2189,62,0.22024,61,0.15076
ENSG00000163832,ELP6,20,-0.3942,28,0.14008,22,-0.3579,32,0.39912
ENSG00000114646,CSPG5,202,0.66006,90,-0.8660,163,0.40964,149,0.17460
ENSG00000173473,SMARCC1,37,0.82562,19,-0.3065,24,0.13422,18,-0.3358
ENSG00000132153,DHX30,78,-0.7287,124,-0.0146,139,0.22107,129,0.05760
ENSG00000047849,MAP4,238,-0.3204,305,0.11634,300,0.06460,276,-0.0984
ENSG00000164050,PLXNB1,120,1.02443,54,-0.4305,39,-0.9637,99,0.80875
ENSG00000232112,TMA7,598,-0.1059,775,0.49836,485,-0.5392,619,-0.0576
ENSG00000164054,SHISA5,71,-0.5971,107,0.05639,116,0.22512,98,-0.1069
ENSG00000010256,UQCRC1,170,-0.3664,203,-0.1373,256,0.37775,199,-0.1336
ENSG00000008300,CELSR3,17,-0.3170,14,-0.8245,24,0.28837,31,0.78483
ENSG00000213672,NCKIPSD,44,-0.9098,71,-0.2495,106,0.65814,71,-0.1738
ENSG00000068745,IP6K2,55,-0.3203,51,-0.6076,82,0.42228,84,0.40838
ENSG00000114302,PRKAR2A,18,-0.7080,19,-0.8204,39,0.68461,37,0.44863
ENSG00000177479,ARIH2,18,-0.8350,33,0.16184,34,0.21342,28,-0.1660
ENSG00000178467,P4HTM,82,-0.8230,103,-0.6515,178,0.55016,178,0.47129
ENSG00000178252,WDR6,56,-0.1037,48,-0.4890,72,0.39955,67,0.19995
ENSG00000178149,DALRD3,8,-1.4676,24,0.28565,20,-0.1509,25,0.29367
ENSG00000178057,NDUFAF3,113,-0.2588,152,0.32553,113,-0.3299,137,0.04997
ENSG00000178035,IMPDH2,35,-0.3174,39,-0.2048,47,0.22669,46,0.15449
ENSG00000198218,QRICH1,29,-0.5590,39,-0.2062,54,0.55117,37,-0.2081
ENSG00000172053,QARS,36,0.30503,30,-0.0014,24,-0.4512,36,0.34398
ENSG00000172046,USP19,15,-0.7679,29,0.43337,25,0.06072,19,-0.4348
ENSG00000172037,LAMB2,53,1.72867,15,-0.5982,11,-1.0832,25,0.46755
ENSG00000185909,KLHDC8B,32,0.29248,21,-0.5135,23,-0.2546,39,0.76112
ENSG00000114316,USP4,10,-1.5160,23,-0.4569,41,0.81056,29,0.05858
ENSG00000067560,RHOA,257,0.52435,160,-0.3556,218,0.32875,158,-0.2901
ENSG00000145022,TCTA,21,-0.4807,28,-0.0083,33,0.35241,25,-0.2472
ENSG00000145029,NICN1,47,-0.2035,42,-0.5217,67,0.51564,57,0.13139
ENSG00000173402,DAG1,60,0.52035,24,-1.1752,43,-0.0346,74,1.04071
ENSG00000164061,BSN,167,-0.6942,253,-0.0657,311,0.38151,245,-0.1074
ENSG00000164062,APEH,61,0.04386,51,-0.3459,69,0.32988,60,0.02764
ENSG00000164068,RNF123,18,-0.8419,29,-0.1199,35,0.28498,34,0.16018
ENSG00000176095,IP6K1,48,-1.0521,84,-0.2829,109,0.28856,120,0.42700
ENSG00000164076,CAMKV,163,-0.9257,240,-0.4689,347,0.34316,396,0.54652
ENSG00000164077,MON1A,32,0.19391,29,0.05325,31,0.18350,21,-0.4915
ENSG00000004534,RBM6,27,-0.4756,30,-0.4150,42,0.29227,45,0.40338
ENSG00000003756,RBM5,31,-1.1210,51,-0.5315,77,0.35276,92,0.65214
ENSG00000114353,GNAI2,193,0.50667,136,-0.0936,113,-0.4429,170,0.33253
ENSG00000214706,IFRD2,8,-1.0742,18,0.28832,14,-0.2312,18,0.28634
ENSG00000243477,NAA80,15,-0.2405,21,0.35146,21,0.27447,10,-0.9724
ENSG00000114383,TUSC2,77,-0.4191,102,0.05933,114,0.28641,85,-0.2865
ENSG00000114388,NPRL2,11,-1.4247,27,-0.1126,33,0.25339,35,0.34269
ENSG00000126062,TMEM115,24,-0.4280,27,-0.3753,35,0.20583,40,0.44143
ENSG00000088543,C3orf18,17,-0.6725,25,-0.0897,31,0.35667,26,-0.0424
ENSG00000088538,DOCK3,61,-0.8489,86,-0.4563,151,0.81891,97,-0.1454
ENSG00000145050,MANF,16,-0.6596,20,-0.4348,28,0.27110,33,0.51426
ENSG00000259956,RBM15B,21,-0.7389,29,-0.4147,47,0.66785,34,-0.0078
ENSG00000164080,RAD54L2,9,-0.8280,16,0.03327,19,0.36937,14,-0.1953
ENSG00000164081,TEX264,52,0.27626,35,-0.4774,44,0.00919,56,0.46281
ENSG00000164082,GRM2,4,-2.0496,13,-0.5317,24,0.71382,21,0.38004
ENSG00000090097,PCBP4,48,0.29218,45,0.32712,36,-0.2162,31,-0.4433
ENSG00000248487,ABHD14A,86,-0.6215,96,-0.6133,159,0.48048,162,0.45278
ENSG00000162244,RPL29,847,0.48294,753,0.45908,425,-0.7575,583,-0.1378
ENSG00000164086,DUSP7,25,-0.3828,26,-0.4403,37,0.28922,40,0.40211
ENSG00000023330,ALAS1,23,-0.4749,30,-0.0898,31,0.01786,37,0.32296
ENSG00000247596,TWF2,33,-0.6329,46,-0.1647,59,0.36611,50,0.03916
ENSG00000164088,PPM1M,20,0.51825,12,-0.3423,15,0.08727,14,0.04668
ENSG00000164091,WDR82,94,-0.6260,115,-0.4324,174,0.46965,161,0.25471
ENSG00000163930,BAP1,99,-0.0612,117,0.33670,92,-0.2112,90,-0.2221
ENSG00000010322,NISCH,143,-0.6138,201,-0.1137,260,0.44602,193,-0.1637
ENSG00000168268,NT5DC2,20,0.17448,19,0.21577,13,-0.5809,20,0.25271
ENSG00000168273,SMIM4,27,-0.2850,41,0.64575,22,-0.6945,32,-0.0315
ENSG00000163939,PBRM1,19,-0.3491,22,-0.0983,29,0.44361,20,-0.3103
ENSG00000163938,GNL3,18,-1.1058,35,-0.1097,49,0.60896,32,-0.2496
ENSG00000016864,GLT8D1,22,0.01490,19,-0.3751,29,0.57969,18,-0.2965
ENSG00000114902,SPCS1,145,0.09911,118,-0.3304,155,0.27869,140,0.04555
ENSG00000114904,NEK4,24,0.59480,12,-0.7072,20,0.43249,17,-0.0006
ENSG00000272573,MUSTN1,38,1.47598,18,0.23718,4,-2.1426,19,0.30040
ENSG00000163932,PRKCD,10,-1.3256,25,0.12961,25,0.08973,27,0.19567
ENSG00000163931,TKT,88,-0.1446,88,-0.2077,90,-0.1399,127,0.51084
ENSG00000272886,DCP1A,11,-0.6729,12,-0.8339,24,0.66309,23,0.47884
ENSG00000157388,CACNA1D,6,-1.6474,13,-0.7229,22,0.37851,30,0.91420
ENSG00000016391,CHDH,36,1.25150,10,-1.1149,4,-2.3196,42,1.86356
ENSG00000113811,SELENOK,113,0.16407,101,-0.0137,102,0.00927,97,-0.0898
ENSG00000157445,CACNA2D3,27,-0.3040,28,-0.4009,47,0.76291,27,-0.3828
ENSG00000187672,ERC2,48,-0.7204,70,-0.2062,92,0.38096,82,0.10938
ENSG00000163946,TASOR,20,-0.3085,17,-0.7699,25,0.12265,38,0.90221
ENSG00000163947,ARHGEF3,24,-0.4925,23,-0.7696,54,1.14554,26,-0.4030
ENSG00000157500,APPL1,32,-0.5125,40,-0.2869,61,0.65100,39,-0.2659
ENSG00000174840,PDE12,24,0.20421,13,-1.0608,28,0.60628,27,0.41130
ENSG00000168374,ARF4,37,-0.8670,50,-0.5525,90,0.75364,68,0.09380
ENSG00000163681,SLMAP,39,0.35942,25,-0.5110,34,0.15166,37,0.28909
ENSG00000163686,ABHD6,10,-1.5889,28,-0.1463,36,0.41384,34,0.21585
ENSG00000163684,RPP14,5,-1.6646,14,-0.1564,17,0.29538,19,0.39338
ENSG00000168297,PXK,22,-0.2807,27,0.11903,29,0.24618,20,-0.4005
ENSG00000168291,PDHB,44,-0.8395,69,-0.2177,97,0.51806,75,-0.0287
ENSG00000168301,KCTD6,17,-0.7731,23,-0.4971,31,0.11738,44,0.78304
ENSG00000168309,FAM107A,951,0.92030,624,0.33328,297,-1.1356,565,0.05823
ENSG00000144724,PTPRG,31,-0.0792,21,-0.8871,38,0.34227,47,0.69303
ENSG00000114405,C3orf14,56,-0.5664,82,0.03023,84,0.08752,86,0.10820
ENSG00000163618,CADPS,68,-1.1725,119,-0.4363,223,1.01225,115,-0.3995
ENSG00000163630,SYNPR,130,-1.1221,153,-1.1684,418,1.02955,344,0.46121
ENSG00000163634,THOC7,82,-0.3455,99,-0.0697,123,0.39744,87,-0.2843
ENSG00000163636,PSMD6,41,-0.5683,55,-0.1629,67,0.23361,66,0.19079
ENSG00000163637,PRICKLE2,22,-1.1460,37,-0.5075,57,0.42009,63,0.55414
ENSG00000151276,MAGI1,39,-0.9791,58,-0.5410,97,0.59676,88,0.33052
ENSG00000144741,SLC25A26,12,-1.2020,24,-0.1105,34,0.64505,22,-0.2783
ENSG00000144749,LRIG1,125,1.89999,22,-1.3084,25,-0.9698,67,0.88098
ENSG00000183662,TAFA1,14,-2.0316,39,-0.6805,85,1.08344,55,0.03438
ENSG00000144747,TMF1,27,0.21325,16,-0.8392,34,0.77897,23,-0.0857
ENSG00000144744,UBA3,29,-0.6120,36,-0.4169,63,0.83341,36,-0.3269
ENSG00000144746,ARL6IP5,137,-0.8399,186,-0.5208,294,0.48592,293,0.40917
ENSG00000114861,FOXP1,46,-0.9546,83,-0.0783,111,0.57278,72,-0.2932
ENSG00000163412,EIF4E3,39,-0.5031,51,-0.1112,70,0.59621,41,-0.4743
ENSG00000170837,GPR27,30,-0.4498,37,-0.2129,46,0.29497,43,0.13177
ENSG00000163602,RYBP,20,-0.9354,21,-1.1583,50,0.68972,57,0.82116
ENSG00000163605,PPP4R2,21,-0.7830,35,0.00915,46,0.59148,25,-0.5547
ENSG00000121440,PDZRN3,21,-0.4374,17,-0.9706,45,1.15255,25,-0.1639
ENSG00000113805,CNTN3,13,-1.4150,26,-0.5397,47,0.75156,38,0.22784
ENSG00000185008,ROBO2,30,-0.5717,34,-0.5306,59,0.69882,44,0.03944
ENSG00000169855,ROBO1,23,0.11665,13,-1.0245,21,-0.0180,37,1.09605
ENSG00000175161,CADM2,153,-0.7342,212,-0.3359,314,0.54269,254,0.06602
ENSG00000083937,CHMP2B,31,-0.2173,26,-0.6986,53,0.91942,31,-0.2479
ENSG00000163320,CGGBP1,30,-1.1703,50,-0.5521,94,0.83749,67,0.05963
ENSG00000269028,MTRNR2L12,7346,0.74525,6688,1.00207,2060,-1.4931,3253,-0.6299
ENSG00000261292,AC110491.1,21,-0.0103,13,-1.0285,18,-0.3088,43,1.39875
ENSG00000113966,ARL6,15,-0.6755,19,-0.4884,32,0.66119,25,0.07867
ENSG00000170854,RIOX2,14,-0.0524,12,-0.5267,17,0.22356,19,0.44080
ENSG00000080822,CLDND1,110,0.41798,79,-0.1857,107,0.50255,52,-0.8284
ENSG00000080819,CPOX,8,-0.8305,11,-0.6551,20,0.69537,17,0.28988
ENSG00000064225,ST3GAL6,3,-2.0489,17,0.34466,18,0.51969,10,-0.6820
ENSG00000184220,CMSS1,47,-0.5799,57,-0.4071,69,0.03482,99,0.71641
ENSG00000036054,TBC1D23,24,0.45366,10,-1.1409,28,1.01119,16,-0.2638
ENSG00000114021,NIT2,17,-0.8419,28,-0.1232,39,0.57664,26,-0.2670
ENSG00000154174,TOMM70,24,-1.6814,64,-0.3296,111,0.94243,62,-0.3053
ENSG00000206535,LNP1,10,-0.8031,18,0.07498,15,-0.2989,24,0.55947
ENSG00000114354,TFG,42,-0.3864,47,-0.2804,58,0.16753,65,0.35547
ENSG00000138468,SENP7,15,0.03211,12,-0.4531,19,0.50561,14,-0.0713
ENSG00000174173,TRMT10C,15,-0.8734,25,-0.1842,39,0.85374,18,-0.6602
ENSG00000081154,PCNP,131,-0.0476,122,-0.2437,147,0.17294,147,0.14827
ENSG00000066422,ZBTB11,22,-0.5570,19,-1.1288,49,0.97435,38,0.32936
ENSG00000114391,RPL24,819,0.18361,909,0.57153,547,-0.5649,605,-0.3325
ENSG00000144815,NXPE3,16,-0.7822,25,-0.1128,38,0.86642,15,-0.8840
ENSG00000170017,ALCAM,43,-0.6824,57,-0.3469,100,0.96516,45,-0.6698
ENSG00000242759,LINC00882,14,-0.1644,17,0.24635,14,-0.1755,15,-0.0628
ENSG00000114439,BBX,37,0.38590,25,-0.3735,24,-0.3825,42,0.68051
ENSG00000196776,CD47,88,-0.7015,104,-0.6311,209,0.96122,124,-0.1849
ENSG00000114446,IFT57,53,0.18560,36,-0.5942,61,0.58033,45,-0.0830
ENSG00000198919,DZIP3,38,-1.1421,73,-0.1732,90,0.28883,94,0.31221
ENSG00000177707,NECTIN3,10,-0.7853,15,-0.3002,18,0.04408,25,0.64984
ENSG00000240891,PLCXD2,2,-2.9226,12,-0.4479,31,2.06613,1,-4.0277
ENSG00000144827,ABHD10,26,-0.9073,29,-1.0096,80,1.29850,42,-0.1668
ENSG00000144834,TAGLN3,204,-1.1997,446,0.01839,523,0.35934,433,-0.0359
ENSG00000091972,CD200,35,-1.5932,76,-0.6171,160,1.07887,94,-0.1261
ENSG00000144848,ATG3,55,0.32392,39,-0.3469,50,0.20735,46,0.02663
ENSG00000138459,SLC35A5,26,-0.0009,13,-1.3473,32,0.47908,41,0.90237
ENSG00000163608,NEPRO,31,0.73523,13,-0.8819,23,0.29564,23,0.28548
ENSG00000072858,SIDT1,15,-0.8732,34,0.69134,27,0.05462,15,-0.9246
ENSG00000176542,USF3,12,-0.3360,12,-0.5738,19,0.46229,18,0.32526
ENSG00000121579,NAA50,41,-0.1003,37,-0.3775,57,0.56817,39,-0.2032
ENSG00000114573,ATP6V1A,126,-1.0319,208,-0.3710,380,1.03202,172,-0.6039
ENSG00000184307,ZDHHC23,13,-0.2705,11,-0.6801,22,0.79356,15,-0.0399
ENSG00000181722,ZBTB20,35,1.44768,14,-0.2037,8,-1.0385,17,0.24174
ENSG00000172020,GAP43,373,-0.9317,839,0.55693,695,0.05318,481,-0.5948
ENSG00000185565,LSAMP,105,-0.5361,164,0.26433,168,0.26504,106,-0.5688
ENSG00000144847,IGSF11,14,-0.1429,12,-0.5677,14,-0.2096,26,0.96479
ENSG00000113845,TIMMDC1,50,0.22303,48,0.24441,41,-0.0893,34,-0.4271
ENSG00000138495,COX17,134,0.06944,149,0.37617,119,-0.1424,97,-0.4798
ENSG00000082701,GSK3B,43,-0.8209,46,-0.9601,110,0.94367,85,0.28722
ENSG00000163428,LRRC58,15,-0.8341,23,-0.1924,20,-0.4724,43,1.02295
ENSG00000065518,NDUFB4,311,-0.1249,377,0.28712,301,-0.2212,320,-0.0905
ENSG00000144840,RABL3,34,0.74014,12,-1.2171,25,0.25307,31,0.65550
ENSG00000145087,STXBP5L,7,-2.6632,45,-0.0153,63,0.71800,39,-0.2689
ENSG00000173230,GOLGB1,46,-0.6364,71,0.08873,58,-0.3265,91,0.51883
ENSG00000163406,SLC15A2,42,1.29282,8,-1.5944,14,-0.5377,37,1.27682
ENSG00000114023,FAM162A,90,-0.5278,119,-0.1543,140,0.21449,140,0.18842
ENSG00000114030,KPNA1,41,-0.3454,45,-0.2727,65,0.52145,46,-0.1574
ENSG00000173175,ADCY5,38,-0.1870,39,-0.2303,48,0.21422,46,0.14557
ENSG00000206527,HACD2,26,-0.8867,32,-0.8191,42,-0.2204,93,1.41599
ENSG00000065534,MYLK,26,0.61612,19,0.19819,14,-0.4051,16,-0.2211
ENSG00000160145,KALRN,69,-1.1778,150,0.03669,184,0.47125,129,-0.2433
ENSG00000082781,ITGB5,38,1.19896,13,-0.7716,12,-0.8156,30,0.91326
ENSG00000163848,ZNF148,17,-0.9544,28,-0.2683,36,0.25865,40,0.41918
ENSG00000114520,SNX4,22,-0.5491,23,-0.7027,41,0.57069,39,0.41418
ENSG00000114544,SLC41A3,100,-0.2443,91,-0.5517,148,0.52383,128,0.17711
ENSG00000144908,ALDH1L1,138,1.56171,36,-0.9301,26,-1.4082,99,1.13731
ENSG00000159685,CHCHD6,45,-0.7791,76,0.02760,86,0.29348,71,-0.0898
ENSG00000114554,PLXNA1,28,-0.9198,48,-0.1483,65,0.49937,49,-0.0763
ENSG00000163870,TPRA1,27,0.20016,12,-1.3271,30,0.49686,36,0.77774
ENSG00000114631,PODXL2,114,-0.4060,141,-0.1033,171,0.31889,141,-0.0793
ENSG00000114626,ABTB1,36,-0.7340,55,-0.0941,77,0.64271,44,-0.4793
ENSG00000074416,MGLL,194,0.53989,138,-0.0179,148,0.11836,102,-0.5435
ENSG00000058262,SEC61A1,60,0.30204,32,-0.9178,55,0.20907,72,0.68997
ENSG00000175792,RUVBL1,8,-1.1591,16,-0.1630,17,0.00710,23,0.62566
ENSG00000163902,RPN1,95,0.15222,58,-0.8471,120,0.73494,88,0.03034
ENSG00000075785,RAB7A,136,-0.1729,136,-0.2458,170,0.23862,163,0.12794
ENSG00000177646,ACAD9,14,-1.0000,28,0.11899,24,-0.2289,35,0.48837
ENSG00000240682,ISY1,14,-0.2959,11,-1.0150,27,0.99588,18,0.07215
ENSG00000169714,CNBP,165,-0.0412,151,-0.2667,184,0.17693,186,0.17085
ENSG00000181789,COPG1,43,-0.6928,70,0.11927,75,0.24194,60,-0.1941
ENSG00000183624,HMCES,45,0.06736,36,-0.4248,49,0.28990,47,0.17466
ENSG00000184897,H1FX,188,-0.5598,236,-0.2887,277,0.07301,357,0.53646
ENSG00000129071,MBD4,15,-0.8950,27,-0.0801,31,0.22266,31,0.20324
ENSG00000163913,IFT122,16,-0.9934,30,-0.0780,29,-0.1457,44,0.64341
ENSG00000004399,PLXND1,29,-0.2673,32,-0.1913,42,0.41816,32,-0.1612
ENSG00000172765,TMCC1,14,-1.1211,24,-0.3914,38,0.59245,32,0.18980
ENSG00000196455,PIK3R4,17,-0.4994,17,-0.6973,36,0.97611,21,-0.2038
ENSG00000017260,ATP2C1,62,-0.6873,88,-0.1918,121,0.50985,90,-0.1113
ENSG00000114670,NEK11,14,0.08947,14,0.08325,18,0.59790,6,-1.3932
ENSG00000198585,NUDT16,44,-0.2919,48,-0.2177,63,0.38719,51,-0.0618
ENSG00000114686,MRPL3,47,-0.0419,50,0.08720,58,0.38771,31,-0.7587
ENSG00000196353,CPNE4,11,-1.8536,33,-0.3356,75,1.74906,6,-2.8177
ENSG00000138246,DNAJC13,18,-0.1983,16,-0.5267,30,0.78279,18,-0.2779
ENSG00000081307,UBA5,42,0.54790,21,-0.7738,39,0.60667,27,-0.1408
ENSG00000144868,TMEM108,15,-0.6042,17,-0.5726,26,0.24906,32,0.67241
ENSG00000091527,CDV3,43,-0.4264,63,0.25570,56,-0.0195,52,-0.1557
ENSG00000163781,TOPBP1,8,-1.0543,12,-0.6963,28,1.17385,14,-0.3274
ENSG00000091513,TF,72,0.92717,55,0.81880,34,-0.3420,6,-2.8974
ENSG00000144867,SRPRB,25,-0.8985,35,-0.5235,62,0.74910,46,0.07291
ENSG00000154917,RAB6B,256,-1.1085,476,-0.2221,744,0.79028,423,-0.3747
ENSG00000114019,AMOTL2,17,-0.1242,11,-1.0397,30,1.10358,17,-0.1566
ENSG00000129055,ANAPC13,56,0.12942,55,0.19454,54,0.10410,37,-0.5773
ENSG00000182923,CEP63,10,-0.6700,19,0.45631,20,0.41835,7,-1.2886
ENSG00000114054,PCCB,30,0.39387,20,-0.3001,24,0.04928,25,0.12413
ENSG00000168917,SLC35G2,24,0.31818,17,-0.3231,21,0.13968,21,0.08837
ENSG00000158092,NCK1,14,-0.1099,9,-1.0682,19,0.41898,23,0.78546
ENSG00000114098,ARMC8,29,-0.8845,43,-0.3777,70,0.71526,48,-0.0814
ENSG00000158186,MRAS,115,0.02093,99,-0.3176,111,-0.0459,146,0.46724
ENSG00000051382,PIK3CB,23,-1.1173,31,-0.9533,69,0.80279,65,0.54573
ENSG00000175110,MRPS22,19,-0.5810,27,-0.1039,32,0.22803,30,0.12147
ENSG00000184432,COPB2,30,-0.2599,27,-0.5494,46,0.57536,37,0.10941
ENSG00000114115,RBP1,32,0.86024,17,-0.2590,10,-1.0746,29,0.81379
ENSG00000158258,CLSTN2,15,-2.2146,57,-0.3776,137,1.88330,8,-3.2887
ENSG00000114120,SLC25A36,41,-0.4088,40,-0.6017,86,1.13327,35,-0.7047
ENSG00000155893,PXYLP1,10,-0.6285,10,-0.8606,20,0.57025,21,0.60528
ENSG00000177311,ZBTB38,46,-0.0203,37,-0.5015,53,0.27606,56,0.33277
ENSG00000155903,RASA2,6,-1.4661,12,-0.4808,26,1.26067,10,-0.7243
ENSG00000114125,RNF7,82,-0.0211,84,0.04003,79,-0.0998,87,0.07948
ENSG00000069849,ATP1B3,60,-0.0513,54,-0.3411,79,0.52051,55,-0.2108
ENSG00000114126,TFDP2,45,0.82087,26,-0.1002,25,-0.1616,24,-0.2322
ENSG00000175054,ATR,8,-0.9310,11,-0.6608,23,0.82226,17,0.15066
ENSG00000144935,TRPC1,12,-0.8010,16,-0.5567,31,0.89380,19,-0.1404
ENSG00000163714,U2SURP,32,-0.9771,48,-0.4712,64,0.12950,91,0.79585
ENSG00000175040,CHST2,24,-0.7854,31,-0.5708,49,0.40310,55,0.54993
ENSG00000181744,DIPK2A,9,-1.3119,19,-0.2360,26,0.50274,23,0.15628
ENSG00000114698,PLSCR4,36,1.06535,17,-0.2718,13,-0.6442,23,0.34026
ENSG00000163754,GYG1,34,0.12686,31,-0.0314,40,0.49674,19,-0.8719
ENSG00000071794,HLTF,22,-0.3264,23,-0.3698,41,0.99654,15,-0.9113
ENSG00000114744,COMMD2,13,-0.2237,15,-0.0650,21,0.69866,8,-0.9632
ENSG00000082996,RNF13,38,-0.1020,29,-0.7308,48,0.37711,53,0.50612
ENSG00000070087,PFN2,295,-0.7463,414,-0.3163,655,0.71809,417,-0.2301
ENSG00000196428,TSC22D2,24,-0.5625,33,-0.1163,42,0.40369,33,-0.1164
ENSG00000120742,SERP1,149,0.51093,100,-0.1844,98,-0.2179,122,0.21002
ENSG00000144895,EIF2A,27,-0.7333,37,-0.3628,54,0.47371,48,0.19771
ENSG00000198843,SELENOT,115,-0.1783,92,-0.7398,171,0.62263,147,0.23835
ENSG00000181788,SIAH2,15,-0.8252,17,-0.8857,39,0.92861,30,0.22881
ENSG00000144893,MED12L,11,-0.9876,15,-0.6575,33,1.15588,16,-0.3774
ENSG00000152601,MBNL1,55,-0.2683,46,-0.7497,87,0.63711,75,0.27047
ENSG00000181467,RAP2B,12,-1.5948,30,-0.3821,40,0.24277,51,0.70555
ENSG00000114790,ARHGEF26,36,1.07309,14,-0.5510,12,-0.8761,29,0.83561
ENSG00000174953,DHX36,32,-0.7596,44,-0.3621,71,0.69247,49,-0.1136
ENSG00000114805,PLCH1,8,-1.1477,13,-0.4595,32,1.64291,4,-2.1486
ENSG00000169359,SLC33A1,17,-0.0659,10,-1.1061,25,0.76851,22,0.38095
ENSG00000163655,GMPS,24,-0.5539,29,-0.3742,51,0.89396,25,-0.5406
