Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000136521,NDUFB5,105,-0.6316,140,-0.2031,83,-0.9968,189,0.37602,201,0.51259
ENSG00000114757,PEX5L,137,-0.6911,121,-0.9858,55,-2.0731,345,1.05864,280,0.57642
ENSG00000163728,TTC14,73,0.95050,37,-0.2307,74,0.96023,38,-0.1833,20,-1.3170
ENSG00000114416,FXR1,144,0.97622,78,-0.0906,92,0.19368,76,-0.1385,55,-0.7093
ENSG00000205981,DNAJC19,42,-1.2068,46,-1.2017,100,0.14487,120,0.54996,128,0.69679
ENSG00000242808,SOX2-OT,832,3.55200,169,0.03583,54,-1.7437,31,-2.7537,20,-3.3782
ENSG00000181449,SOX2,326,2.62354,89,0.05405,132,0.71437,12,-3.1672,17,-2.6919
ENSG00000043093,DCUN1D1,52,0.39273,28,-0.6566,23,-0.8819,40,-0.0526,58,0.70686
ENSG00000114796,KLHL24,148,1.93830,47,-0.2022,41,-0.3834,38,-0.5903,29,-1.0150
ENSG00000163872,YEATS2,47,0.30473,38,-0.0293,51,0.45338,45,0.27954,24,-0.8933
ENSG00000180834,MAP6D1,147,2.63718,29,-0.5261,32,-0.2853,19,-1.2693,18,-1.3578
ENSG00000175193,PARL,15,-1.1512,15,-1.2422,42,0.53569,53,1.17271,26,-0.2794
ENSG00000114770,ABCC5,38,-0.3534,25,-1.1025,58,0.31099,56,0.30588,62,0.51537
ENSG00000145191,EIF2B5,51,0.60571,36,0.02635,15,-1.3664,37,0.11241,35,0.00460
ENSG00000161202,DVL3,59,0.97643,24,-0.5620,43,0.41342,35,0.06796,24,-0.6261
ENSG00000161203,AP2M1,182,-1.8656,304,-1.2042,507,-0.2827,984,1.04793,778,0.51609
ENSG00000161204,ABCF3,46,0.23523,20,-1.1938,31,-0.4218,66,1.04472,36,-0.1989
ENSG00000163888,CAMK2N2,4,-4.4441,100,0.47113,167,1.32448,60,-0.4982,70,-0.2158
ENSG00000175166,PSMD2,101,-0.7971,111,-0.7195,127,-0.4267,265,0.99502,173,0.07928
ENSG00000114867,EIF4G1,98,0.12462,70,-0.4669,58,-0.7031,138,0.87564,76,-0.3198
ENSG00000175182,FAM131A,30,-2.8472,75,-1.6568,87,-1.2980,416,1.72134,243,0.40634
ENSG00000163882,POLR2H,43,0.52633,20,-0.7699,42,0.50474,29,-0.1255,33,0.10037
ENSG00000090539,CHRD,8,-2.2708,15,-1.4786,88,1.64097,58,1.03598,21,-0.9152
ENSG00000177383,MAGEF1,66,0.11339,32,-1.1636,54,-0.2189,97,0.93659,59,-0.0954
ENSG00000156931,VPS8,22,-0.7321,43,0.39566,10,-1.9283,46,0.53598,35,0.03032
ENSG00000073803,MAP3K13,35,-0.2327,54,0.54812,26,-0.7301,33,-0.4017,46,0.24489
ENSG00000163904,SENP2,44,0.15191,27,-0.7251,40,0.00941,43,0.14779,48,0.36120
ENSG00000136527,TRA2B,108,0.41735,58,-0.6856,80,-0.0850,115,0.63667,70,-0.3432
ENSG00000244405,ETV5,14,-2.1358,24,-1.4733,37,-0.6937,89,0.94484,89,0.93549
ENSG00000058866,DGKG,26,-0.8326,17,-1.6062,69,0.78236,68,0.95383,41,-0.0980
ENSG00000090520,DNAJB11,54,0.74405,17,-1.1983,36,0.05880,55,0.95540,22,-0.8293
ENSG00000156976,EIF4A2,404,-0.9382,437,-0.9138,869,0.29658,997,0.64318,840,0.28380
ENSG00000157005,SST,55,-2.0249,138,-0.6983,1,-7.3631,611,3.19571,33,-2.9458
ENSG00000114279,FGF12,88,-1.1827,198,0.11797,96,-1.0547,158,-0.3106,298,0.99385
ENSG00000198836,OPA1,53,-1.5541,105,-0.5720,104,-0.5236,203,0.70898,188,0.54604
ENSG00000114331,ACAP2,60,0.84862,38,0.06143,53,0.61906,23,-0.8129,29,-0.4340
ENSG00000184203,PPP1R2,64,-0.4902,74,-0.3084,98,0.19760,120,0.66440,73,-0.3337
ENSG00000189058,APOD,1045,3.36466,184,-0.3234,177,-0.3434,66,-2.0219,15,-4.2507
ENSG00000061938,TNK2,87,0.54696,68,0.17607,57,-0.1365,54,-0.2809,56,-0.2121
ENSG00000072274,TFRC,21,-0.9991,26,-0.7395,56,0.56758,56,0.70496,38,-0.0773
ENSG00000213123,TCTEX1D2,74,0.44599,32,-0.9921,40,-0.5653,63,0.20079,75,0.55371
ENSG00000174013,FBXO45,47,0.42938,38,0.11660,37,0.04183,36,-0.0224,28,-0.4339
ENSG00000163964,PIGX,22,-1.6366,36,-1.0117,76,0.29251,74,0.29853,96,0.84512
ENSG00000180370,PAK2,102,1.69679,45,0.22162,35,-0.2312,22,-1.0515,25,-0.8448
ENSG00000119231,SENP5,30,-0.6253,39,-0.2284,45,0.04050,54,0.39717,46,0.08024
ENSG00000114503,NCBP2,53,-0.1585,46,-0.4272,72,0.35279,61,0.07189,64,0.18012
ENSG00000270170,NCBP2AS2,28,-0.8087,24,-1.1496,34,-0.4944,42,-0.2263,91,1.47043
ENSG00000075711,DLG1,141,0.79776,103,0.30010,56,-0.7212,64,-0.5941,88,-0.0041
ENSG00000161267,BDH1,14,-1.2557,21,-0.7419,31,-0.0106,48,0.85539,35,0.20061
ENSG00000145016,RUBCN,30,-0.7774,36,-0.5617,56,0.22838,60,0.42441,55,0.26790
ENSG00000122068,FYTTD1,70,0.51628,33,-0.7668,58,0.19675,57,0.21682,50,-0.0261
ENSG00000182899,RPL35A,1269,0.93981,885,0.36356,816,0.16729,490,-0.7420,532,-0.5994
ENSG00000182903,ZNF721,50,0.41785,36,-0.1501,38,-0.0568,27,-0.6550,49,0.45271
ENSG00000273238,TMEM271,10,-2.8192,21,-1.9413,51,-0.4236,120,1.31317,93,0.69825
ENSG00000169020,ATP5ME,1074,0.35726,936,0.14738,444,-1.0619,690,-0.4252,1086,0.44915
ENSG00000185619,PCGF3,35,0.20595,14,-1.3176,84,1.80442,27,-0.2474,23,-0.5214
ENSG00000168993,CPLX1,19,-3.5707,127,-0.8480,53,-2.0685,209,0.05073,442,1.82958
ENSG00000178950,GAK,43,-0.0853,20,-1.3930,47,0.03206,60,0.53472,58,0.46828
ENSG00000127419,TMEM175,35,0.06886,15,-1.3671,31,-0.1277,48,0.74411,38,0.23193
ENSG00000159692,CTBP1,119,-0.3498,82,-1.0413,200,0.50780,216,0.78345,134,-0.1876
ENSG00000090316,MAEA,47,-0.8078,28,-1.7725,77,-0.0344,144,1.33650,80,0.04732
ENSG00000163950,SLBP,33,-1.2267,34,-1.2897,80,0.17927,109,0.86966,87,0.39488
ENSG00000068078,FGFR3,110,-0.1799,146,0.34737,336,1.86584,53,-1.4410,68,-1.0522
ENSG00000168924,LETM1,37,-0.1391,24,-0.8886,86,1.34272,50,0.43412,25,-0.8493
ENSG00000109685,NSD2,38,-0.2593,43,-0.0503,61,0.54084,53,0.35430,32,-0.6125
ENSG00000243449,C4orf48,872,0.97036,430,-0.2783,323,-0.6948,462,-0.1430,504,0.02110
ENSG00000185818,NAT8L,115,-0.7784,175,-0.1396,209,0.17530,216,0.27261,199,0.11208
ENSG00000123933,MXD4,55,0.78473,43,0.46680,50,0.63909,18,-1.0923,23,-0.7034
ENSG00000063978,RNF4,44,0.12361,26,-0.7990,43,0.10683,47,0.27048,46,0.25407
ENSG00000087274,ADD1,242,0.46283,121,-0.7531,237,0.42436,209,0.24705,166,-0.1906
ENSG00000109736,MFSD10,23,-0.3929,15,-1.0977,55,1.13073,46,0.98571,15,-1.1420
ENSG00000197386,HTT,63,0.01790,47,-0.5176,95,0.71501,74,0.34419,49,-0.4377
ENSG00000159788,RGS12,25,-0.4808,56,1.07466,60,0.97989,23,-0.6749,14,-1.5514
ENSG00000163956,LRPAP1,162,-0.1768,112,-0.8630,198,0.14772,288,0.98266,144,-0.4225
ENSG00000168824,NSG1,21,-2.7648,69,-1.1343,104,-0.3796,145,0.18552,250,1.43345
ENSG00000072832,CRMP1,84,-1.3134,105,-1.0887,297,0.71850,300,0.90722,183,-0.1165
ENSG00000152969,JAKMIP1,18,-1.8190,32,-1.0890,51,-0.2283,75,0.48033,94,0.99709
ENSG00000109501,WFS1,138,0.49653,52,-1.2024,171,0.87875,96,-0.1282,109,0.10575
ENSG00000074211,PPP2R2C,102,-0.9665,107,-0.9880,211,0.20130,256,0.63979,228,0.39739
ENSG00000013288,MAN2B2,37,0.10615,14,-1.5600,27,-0.3847,53,0.90076,39,0.24324
ENSG00000179010,MRFAP1,444,0.34911,301,-0.3351,409,0.21036,335,-0.1405,379,0.09847
ENSG00000170846,AC093323.1,29,-1.0774,48,-0.3476,69,0.27836,81,0.67178,55,-0.1217
ENSG00000178988,MRFAP1L1,84,-0.2592,95,-0.0626,132,0.50214,111,0.24629,78,-0.4170
ENSG00000170871,KIAA0232,103,0.31419,62,-0.5807,69,-0.3504,89,0.07170,105,0.40848
ENSG00000132405,TBC1D14,62,0.41143,39,-0.4132,38,-0.4085,57,0.31954,49,-0.0061
ENSG00000109519,GRPEL1,14,-1.5990,26,-0.7056,41,0.06933,47,0.36035,55,0.72497
ENSG00000071127,WDR1,125,0.30306,43,-1.5428,183,0.96618,156,0.83716,65,-0.8500
ENSG00000038219,BOD1L1,105,0.50891,74,-0.0781,49,-0.7358,66,-0.2905,92,0.34823
ENSG00000137449,CPEB2,77,0.15522,50,-0.6096,29,-1.3861,97,0.65536,81,0.27475
ENSG00000118564,FBXL5,144,0.74390,60,-0.7826,104,0.17893,102,0.16916,87,-0.1355
ENSG00000237765,FAM200B,108,0.81058,68,0.02271,51,-0.4383,64,-0.0966,57,-0.2949
ENSG00000169762,TAPT1,58,0.58491,26,-0.8190,42,0.01325,47,0.25105,42,0.03507
ENSG00000169744,LDB2,0,-8.6235,23,-2.0579,64,-0.3316,146,1.36669,114,0.76316
ENSG00000151552,QDPR,1129,2.33054,307,-0.1757,141,-1.3728,194,-0.9895,213,-0.8290
ENSG00000002549,LAP3,87,1.36559,30,-0.5178,52,0.43717,37,-0.1279,23,-0.9601
ENSG00000118579,MED28,74,0.93750,37,-0.2542,45,0.07437,48,0.22773,26,-0.8589
ENSG00000145147,SLIT2,30,-1.4975,33,-1.5119,30,-1.5306,144,1.28469,113,0.70405
ENSG00000185774,KCNIP4,17,-2.2705,70,-0.1412,63,-0.3067,110,0.76282,83,0.18169
ENSG00000109606,DHX15,119,0.96771,54,-0.4134,65,-0.0593,66,-0.0478,59,-0.2659
ENSG00000250317,SMIM20,62,0.78459,28,-0.5877,50,0.40063,30,-0.5025,42,0.16356
ENSG00000168214,RBPJ,184,1.86023,57,-0.3033,50,-0.4829,43,-0.7814,51,-0.5010
ENSG00000109689,STIM2,34,-0.2451,28,-0.5894,12,-1.8156,70,1.24961,36,-0.1588
ENSG00000169851,PCDH7,12,-3.6858,73,-1.1763,277,1.15271,250,1.20712,106,-0.5587
ENSG00000047365,ARAP2,106,1.87254,70,1.32292,30,-0.3668,6,-2.9195,9,-2.3872
ENSG00000109790,KLHL5,44,0.14211,47,0.29245,30,-0.4486,38,-0.1000,39,-0.0626
ENSG00000035928,RFC1,117,1.54099,41,-0.3570,58,0.24461,38,-0.4798,32,-0.7838
ENSG00000163682,RPL9,1368,0.76182,1056,0.37064,1075,0.34143,586,-0.7301,642,-0.5712
ENSG00000163683,SMIM14,94,0.29103,66,-0.3194,123,0.75350,79,-0.0007,62,-0.4476
ENSG00000078140,UBE2K,97,-0.4667,72,-1.0420,101,-0.4029,169,0.53473,179,0.65261
ENSG00000121892,PDS5A,39,-0.1303,29,-0.6796,55,0.43231,46,0.14101,48,0.23599
ENSG00000163697,APBB2,97,1.22018,47,-0.0773,68,0.57461,41,-0.3219,24,-1.2322
ENSG00000154277,UCHL1,534,-2.2292,995,-1.4296,2732,0.31679,3781,1.10812,2633,0.30123
ENSG00000064042,LIMCH1,324,1.91701,110,-0.0786,119,0.04842,72,-0.8382,57,-1.2384
ENSG00000109133,TMEM33,70,-0.3173,60,-0.6432,68,-0.3542,113,0.58561,98,0.27431
ENSG00000014824,SLC30A9,62,-0.9552,89,-0.4289,87,-0.4266,152,0.60865,135,0.36158
ENSG00000124406,ATP8A1,271,0.52722,158,-0.4200,167,-0.2804,265,0.58609,151,-0.4969
ENSG00000183783,KCTD8,13,-1.1963,7,-2.3386,18,-0.7245,37,0.55534,53,1.41817
ENSG00000163285,GABRG1,278,2.52221,71,-0.1537,87,0.20461,30,-1.6323,24,-1.9335
ENSG00000260878,AC104072.1,1,-4.5900,6,-2.5184,112,2.55316,47,0.93814,11,-1.6956
ENSG00000151834,GABRA2,3,-4.3809,75,0.24073,154,1.51672,85,0.50093,26,-1.5859
ENSG00000109158,GABRA4,6,-3.1247,49,-0.0675,70,0.54365,58,0.27044,57,0.24701
ENSG00000260918,AC107398.3,51,-1.2313,73,-0.7664,175,0.76895,151,0.62046,109,-0.0449
ENSG00000075539,FRYL,168,2.52080,42,-0.1615,14,-1.8110,33,-0.5984,18,-1.5793
ENSG00000109180,OCIAD1,191,-0.9471,200,-0.9796,323,-0.1149,510,0.80446,418,0.37577
ENSG00000145247,OCIAD2,13,-2.4461,37,-1.0329,107,0.80666,98,0.79866,71,0.13112
ENSG00000109184,DCUN1D4,60,-0.0477,34,-1.0733,45,-0.5210,76,0.40013,86,0.66512
ENSG00000163069,SGCB,174,1.86451,44,-0.6463,89,0.56938,41,-0.7939,37,-0.9624
ENSG00000109189,USP46,53,-1.1400,74,-0.7249,158,0.60332,147,0.58012,115,0.07878
ENSG00000226950,DANCR,52,0.33471,43,0.03070,84,1.18807,30,-0.6476,29,-0.6790
ENSG00000145216,FIP1L1,30,-0.1675,46,0.69370,13,-1.4581,35,0.09978,30,-0.2054
ENSG00000072201,LNX1,2,-3.9518,14,-1.3213,41,0.55349,41,0.66794,42,0.71467
ENSG00000157404,KIT,9,-2.4687,21,-1.3735,1,-5.5251,133,2.95341,25,-1.0709
ENSG00000134851,TMEM165,181,2.27466,35,-0.8335,20,-1.5554,49,-0.2228,36,-0.7524
ENSG00000134852,CLOCK,27,-0.4489,44,0.38141,39,0.13279,32,-0.2176,36,-0.0441
ENSG00000090989,EXOC1,46,-0.1307,39,-0.4657,30,-0.7885,65,0.52271,58,0.29275
ENSG00000128050,PAICS,81,0.82641,47,-0.1035,54,0.11397,47,-0.1317,39,-0.4705
ENSG00000174780,SRP72,77,-0.0034,52,-0.6886,88,0.22914,85,0.20751,87,0.24046
ENSG00000171476,HOPX,46,-2.4845,163,-0.6513,509,1.39106,343,0.80393,149,-0.8114
ENSG00000047315,POLR2B,87,0.18952,27,-1.7718,66,-0.2576,129,1.09166,77,-0.0084
ENSG00000163453,IGFBP7,410,2.66738,108,0.01765,88,-0.3258,35,-1.8981,37,-1.7968
ENSG00000150471,ADGRL3,46,-0.8895,76,-0.0862,148,1.06311,89,0.21283,58,-0.5937
ENSG00000145242,EPHA5,12,-2.6298,47,-0.6609,7,-3.2850,62,-0.1493,151,1.91998
ENSG00000033178,UBA6,36,0.12073,34,0.05869,37,0.17585,35,0.08843,27,-0.3507
ENSG00000083896,YTHDC1,160,1.60988,64,-0.0427,60,-0.1538,50,-0.5072,39,-0.9389
ENSG00000132467,UTP3,24,-0.1890,9,-1.7657,24,-0.2117,35,0.54051,39,0.77387
ENSG00000018189,RUFY3,235,-0.1889,167,-0.8294,269,0.03152,335,0.47959,302,0.26481
ENSG00000132463,GRSF1,199,0.53892,77,-1.1186,83,-0.8809,187,0.51528,174,0.36506
ENSG00000173542,MOB1B,78,0.17273,26,-1.6816,44,-0.7214,102,0.77494,91,0.52545
ENSG00000156136,DCK,58,0.60253,27,-0.7321,29,-0.5302,50,0.41352,41,0.05442
ENSG00000080493,SLC4A4,106,1.28173,52,0.03549,158,2.12065,7,-3.1858,14,-2.1684
ENSG00000132466,ANKRD17,89,0.24129,68,-0.2261,91,0.27783,74,-0.0674,75,-0.0403
ENSG00000169116,PARM1,7,-3.7223,21,-2.3799,0,-8.5990,171,1.48101,158,1.27645
ENSG00000163743,RCHY1,54,0.27456,22,-1.2562,37,-0.3276,60,0.57081,54,0.34080
ENSG00000138769,CDKL2,32,0.05370,24,-0.4572,20,-0.6698,46,0.84669,27,-0.2551
ENSG00000138757,G3BP2,174,-1.2741,189,-1.2739,349,-0.1870,613,0.95105,500,0.49550
ENSG00000138768,USO1,55,-0.1097,48,-0.3831,46,-0.3960,72,0.41295,65,0.18068
ENSG00000198301,SDAD1,30,-0.3826,28,-0.5829,17,-1.2609,51,0.58834,51,0.55742
ENSG00000138760,SCARB2,351,1.90063,105,-0.3341,102,-0.3393,64,-1.1882,108,-0.2923
ENSG00000138758,SEPTIN11,115,0.55494,85,0.05602,128,0.74502,65,-0.4350,59,-0.6202
ENSG00000118816,CCNI,363,1.17454,194,0.08248,124,-0.6529,106,-1.0011,200,0.14451
ENSG00000138764,CCNG2,35,-0.0640,20,-1.0257,85,1.53564,49,0.63741,15,-1.5102
ENSG00000169288,MRPL1,40,-0.7084,31,-1.2017,59,-0.0739,84,0.62084,83,0.59350
ENSG00000163291,PAQR3,43,0.48906,12,-1.6075,47,0.63466,38,0.32129,33,0.06712
ENSG00000273156,AC124016.2,21,-0.5989,20,-0.7827,37,0.30218,49,0.93732,26,-0.3081
ENSG00000138668,HNRNPD,147,0.67379,74,-0.5416,126,0.40147,83,-0.3207,102,0.06599
ENSG00000152795,HNRNPDL,498,0.64733,210,-0.8693,459,0.50369,355,0.07938,319,-0.1262
ENSG00000145293,ENOPH1,174,0.52290,63,-1.2332,121,-0.0795,155,0.38351,144,0.24634
ENSG00000145284,SCD5,876,1.60841,226,-0.8416,396,0.15659,292,-0.3931,288,-0.4155
ENSG00000138674,SEC31A,58,0.11765,36,-0.6993,40,-0.4578,76,0.70798,53,-0.0098
ENSG00000251022,THAP9-AS1,40,0.54049,12,-1.4405,39,0.46634,31,0.11545,34,0.28231
ENSG00000138663,COPS4,66,-0.7388,62,-0.9355,69,-0.6707,140,0.59054,149,0.73096
ENSG00000163319,MRPS18C,42,-0.8421,70,-0.0165,42,-0.8132,78,0.18235,93,0.55479
ENSG00000163624,CDS1,71,0.39336,18,-1.9314,51,-0.1276,63,0.23904,81,0.77782
ENSG00000163625,WDFY3,97,0.50189,72,-0.0116,91,0.38665,67,-0.1350,55,-0.4788
ENSG00000109339,MAPK10,112,-0.7397,145,-0.3773,108,-0.7946,242,0.62270,215,0.37437
ENSG00000170502,NUDT9,53,0.26992,22,-1.2345,54,0.28875,48,0.12332,57,0.45773
ENSG00000152583,SPARCL1,949,0.01119,1146,0.38829,1553,0.85884,396,-1.5038,979,0.07176
ENSG00000118785,SPP1,1062,3.35143,190,-0.3013,17,-3.8367,74,-1.8752,90,-1.5735
ENSG00000163644,PPM1K,160,0.85075,71,-0.5755,130,0.47458,72,-0.5508,102,0.08615
ENSG00000145337,PYURF,112,0.28429,56,-0.9397,111,0.26580,111,0.31836,99,0.10262
ENSG00000138641,HERC3,23,-0.6919,16,-1.3965,37,0.02055,59,1.01386,40,0.20446
ENSG00000177432,NAP1L5,61,-1.9801,156,-0.6332,47,-2.3635,317,0.74595,356,1.01547
ENSG00000185477,GPRIN3,25,-0.1718,19,-0.6533,0,-5.8619,24,-0.2167,54,1.51134
ENSG00000145335,SNCA,127,-1.6436,209,-0.9915,354,-0.0506,624,1.16562,385,0.10319
ENSG00000138698,RAP1GDS1,126,-0.4992,93,-1.0853,53,-1.8141,281,1.04537,224,0.53598
ENSG00000168785,TSPAN5,72,-0.8382,95,-0.4574,91,-0.4555,191,0.95462,118,-0.0477
ENSG00000151247,EIF4E,79,-0.4624,71,-0.7093,118,0.19791,132,0.45593,119,0.23783
ENSG00000197894,ADH5,131,0.94640,34,-1.3650,97,0.42919,94,0.45101,59,-0.4587
ENSG00000109270,LAMTOR3,62,0.11634,24,-1.5271,64,0.16824,63,0.15112,82,0.71575
ENSG00000164031,DNAJB14,49,-1.0916,72,-0.5597,91,-0.1047,114,0.32185,133,0.63687
ENSG00000164032,H2AFZ,136,-0.3595,97,-1.0002,157,-0.1336,215,0.46961,222,0.53680
ENSG00000138814,PPP3CA,97,-2.4698,252,-1.1612,359,-0.4895,893,1.34943,570,0.31778
ENSG00000109332,UBE2D3,199,0.11691,133,-0.6083,160,-0.2406,225,0.38927,203,0.18408
ENSG00000145354,CISD2,54,-0.2880,43,-0.7307,29,-1.2241,91,0.70212,82,0.48916
ENSG00000138777,PPA2,35,-0.2909,28,-0.6902,30,-0.5000,42,0.02940,63,0.87039
ENSG00000164022,AIMP1,68,1.05255,32,-0.2554,31,-0.2783,36,-0.0433,30,-0.3851
ENSG00000138801,PAPSS1,101,-0.0504,44,-1.4811,109,0.08361,171,1.06182,96,-0.1557
ENSG00000138796,HADH,69,0.86965,15,-1.7581,79,1.10276,53,0.47447,25,-0.8952
ENSG00000109475,RPL34,2816,1.04111,2336,0.86033,1882,0.32574,751,-1.2726,760,-1.2528
ENSG00000198856,OSTC,27,-0.3158,28,-0.2789,27,-0.3502,47,0.69637,30,-0.1579
ENSG00000164089,ETNPPL,163,0.67452,124,0.23698,357,2.26131,19,-2.8536,35,-1.9054
ENSG00000188517,COL25A1,31,-0.3414,10,-2.2399,192,3.47476,31,-0.4321,3,-3.9565
ENSG00000138802,SEC24B,55,0.71682,27,-0.5450,35,-0.0685,40,0.17296,33,-0.1514
ENSG00000123739,PLA2G12A,59,0.13907,47,-0.2429,35,-0.6651,67,0.44043,54,0.00159
ENSG00000138660,AP1AR,45,-0.0967,35,-0.5501,47,-0.0332,60,0.42695,51,0.11140
ENSG00000174720,LARP7,104,1.38363,56,0.29426,56,0.25627,24,-1.2310,32,-0.7209
ENSG00000145362,ANK2,227,-1.1176,368,-0.4149,454,-0.0242,580,0.46540,552,0.36166
ENSG00000145349,CAMK2D,92,-1.7117,126,-1.3643,581,1.32362,367,0.58082,273,-0.0193
ENSG00000164100,NDST3,0,-7.1914,3,-3.5094,21,-0.5163,38,0.57946,64,1.85867
ENSG00000269893,SNHG8,172,-0.0585,211,0.32808,116,-0.6865,185,0.07503,173,-0.0546
ENSG00000164096,C4orf3,303,0.82581,176,-0.1220,225,0.30749,162,-0.2705,147,-0.4446
ENSG00000164111,ANXA5,212,3.30010,30,-0.6982,37,-0.3220,20,-1.4016,5,-3.4095
ENSG00000138686,BBS7,9,-2.1166,19,-1.1135,18,-1.1043,56,0.87312,58,0.95915
ENSG00000138688,KIAA1109,104,-0.3376,156,0.38716,118,-0.1316,108,-0.3098,137,0.13216
ENSG00000164070,HSPA4L,41,-1.2669,64,-0.6801,49,-1.0075,135,0.77859,127,0.63841
ENSG00000164040,PGRMC2,69,-0.1696,63,-0.3517,95,0.37514,88,0.28513,72,-0.1176
ENSG00000138650,PCDH10,95,0.20462,72,-0.2829,90,0.10980,70,-0.3587,103,0.38803
ENSG00000151012,SLC7A11,179,2.48660,54,0.15332,95,1.12327,5,-3.5065,3,-4.1000
ENSG00000109390,NDUFC1,263,0.12239,189,-0.4743,222,-0.1553,232,-0.0975,314,0.50201
ENSG00000164134,NAA15,48,0.75099,22,-0.5881,29,-0.0753,33,0.11738,30,-0.0801
ENSG00000145391,SETD7,67,0.63259,44,-0.0723,28,-0.7717,40,-0.2624,52,0.24582
ENSG00000153130,SCOC,195,-1.0110,241,-0.7688,332,-0.1691,504,0.64357,464,0.46441
ENSG00000109436,TBC1D9,34,-1.1845,31,-1.4312,94,0.45930,105,0.78497,87,0.37542
ENSG00000170153,RNF150,14,-2.2532,38,-0.8428,46,-0.4582,90,0.79881,87,0.71057
ENSG00000153147,SMARCA5,174,0.98391,136,0.66201,60,-0.7898,65,-0.7554,76,-0.4773
ENSG00000164163,ABCE1,26,-1.0671,43,-0.3348,53,0.06395,60,0.29866,63,0.40642
ENSG00000164164,OTUD4,36,0.24240,18,-0.9548,33,0.08971,41,0.58110,30,-0.0465
ENSG00000151623,NR3C2,10,-1.7594,11,-1.7037,13,-1.3681,60,1.52735,40,0.52543
ENSG00000170390,DCLK2,120,0.59465,56,-0.7339,128,0.71349,87,0.06133,70,-0.3462
ENSG00000145425,RPS3A,1374,1.01595,1049,0.64381,751,-0.0322,446,-0.9688,506,-0.7511
ENSG00000109670,FBXW7,30,-3.2565,108,-1.4968,188,-0.4969,382,0.83458,425,1.08900
ENSG00000109654,TRIM2,438,0.20971,297,-0.4833,235,-0.7955,459,0.34146,452,0.31203
ENSG00000145428,RNF175,4,-3.1691,20,-1.0563,30,-0.2781,60,1.07245,48,0.55496
ENSG00000171566,PLRG1,36,0.06940,22,-0.7862,47,0.50737,31,-0.2247,44,0.47708
ENSG00000164114,MAP9,71,-0.6413,87,-0.3860,105,-0.0262,89,-0.3352,163,0.88392
ENSG00000061918,GUCY1B1,78,-1.4242,102,-1.1346,188,-0.0525,276,0.72217,266,0.63952
ENSG00000109738,GLRB,30,-2.3741,56,-1.5859,71,-1.0889,253,1.28836,204,0.76448
ENSG00000120251,GRIA2,86,-2.5119,216,-1.2514,593,0.50242,722,1.05812,484,0.18449
ENSG00000164125,GASK1B,139,2.52702,44,0.27107,54,0.59972,6,-2.8969,6,-2.9711
ENSG00000164124,TMEM144,444,4.26474,64,-0.2981,1,-6.0306,6,-3.8533,8,-3.4833
ENSG00000171497,PPID,95,0.99571,24,-1.3826,27,-1.0578,66,0.43587,62,0.29284
ENSG00000052795,FNIP2,27,-0.6105,24,-0.8617,67,0.91889,44,0.24154,41,0.10654
ENSG00000109756,RAPGEF2,57,-0.2893,38,-1.0354,128,1.07776,83,0.38511,60,-0.2368
ENSG00000109466,KLHL2,59,-0.8774,68,-0.7484,111,0.11123,178,1.17096,83,-0.4163
ENSG00000052802,MSMO1,102,-0.2920,48,-1.5918,121,-0.0221,241,1.54241,88,-0.6028
ENSG00000109472,CPE,1442,-0.6216,1246,-0.9537,2933,0.54760,2886,0.62712,2170,0.04288
ENSG00000196104,SPOCK3,290,1.97394,92,-0.1606,64,-0.7246,64,-0.8131,69,-0.6843
ENSG00000154447,SH3RF1,13,-2.0220,38,-0.4571,9,-2.6031,69,0.70152,77,0.97686
ENSG00000109572,CLCN3,111,-0.0589,97,-0.3218,110,-0.0720,132,0.26868,121,0.09628
ENSG00000056050,HPF1,31,-0.5625,25,-1.0202,52,0.23365,51,0.24690,62,0.64988
ENSG00000198948,MFAP3L,79,1.56770,26,-0.4523,62,1.12063,22,-0.7068,13,-1.5847
ENSG00000164106,SCRG1,246,1.68528,115,0.33590,186,1.12978,15,-2.9703,43,-1.4297
ENSG00000150625,GPM6A,847,-0.9318,835,-1.0659,3363,1.41972,1886,0.43171,1254,-0.3588
ENSG00000150627,WDR17,20,-1.7008,36,-0.9332,63,0.05145,105,1.15933,62,0.02727
ENSG00000129128,SPCS3,66,-0.2160,65,-0.2699,81,0.13104,96,0.48604,66,-0.2381
ENSG00000218336,TENM3,24,-1.0978,41,-0.3620,39,-0.3734,47,-0.1051,78,0.97344
ENSG00000129187,DCTD,33,-0.1696,39,0.10903,37,-0.0210,49,0.55923,25,-0.7018
ENSG00000168538,TRAPPC11,13,-1.5525,25,-0.5696,34,-0.0331,56,1.01544,34,-0.0381
ENSG00000173320,STOX2,60,-0.1455,71,0.15403,59,-0.1697,62,-0.0856,69,0.10099
ENSG00000151726,ACSL1,109,1.54206,22,-1.2626,2,-4.4746,58,0.47527,48,0.08483
ENSG00000151729,SLC25A4,185,-0.8480,168,-1.1134,213,-0.6307,473,0.84522,421,0.58900
ENSG00000164323,CFAP97,80,1.28690,24,-0.8228,38,-0.0362,21,-1.0420,50,0.50643
